και	in
αμφισβητήθηκε	spornih
αμφισβητήθηκε	sporni
αμφισβητήθηκε	sporna
αμφισβητήθηκε	sporno
αμφισβητήθηκε	sporne
γκιμπς	gibbs
εξοικονόμηση	prihranek
εξοικονόμηση	prihrankov
εξοικονόμηση	varčevanje
εξοικονόμηση	prihranki
εξοικονόμηση	prihranek
εξοικονόμηση	reševanje
εξοικονόμηση	varčevanje
εξοικονόμηση	shranjevanje
προοδευτικά	postopoma
προοδευτικά	postopno
προοδευτικά	napredno
προοδευτικά	postopno
προοδευτικά	napreden
έγχυση	vbrizgavanje
έγχυση	injekcijo
έγχυση	injiciranje
έγχυση	injekcija
έγχυση	infuzija
έγχυση	infuzijo
έγχυση	infuzije
καμίλ	camille
ευαγγελιστής	evangelist
περίεργα	čuden
περίεργα	čudno
εξόρισε	izgnan
εξόρισε	izgnali
ιστιοφόρο	jadrnica
ιστιοφόρο	jadrnico
μπέργκεν	bergen
άντλερ	adler
ησυχία	tiho
ησυχία	tišina
ησυχία	molk
ησυχία	tišino
σογιούζ	soyuz
τοξική	strupena
τοξική	strupeni
τοξική	strupen
τοξική	strupeno
τοξική	strupenih
δυρράχιο	drač
βελόνα	igle
βελόνα	iglo
βελόνα	igla
αφιέρωση	predanost
αφιέρωση	posvetilo
αρθρο	članek
αρθρο	člena
αρθρο	člen
αρθρο	izdelek
πρόδωσε	izdal
πρόδωσε	izdan
πρόδωσε	izdani
επετηρίδα	letopis
άσχετη	nepovezane
άσχετη	nepovezani
άσχετη	nepovezanih
άσχετη	nepomembno
άσχετη	nepomemben
άσχετη	nepomembna
παλαιστινιακή	palestinskih
συνδυασμένη	kombinirano
συνδυασμένη	kombinirana
κάπρα	capra
ακριβό	drago
ακριβό	drage
ακριβό	drag
δυσμενείς	neugodno
δυσμενείς	neugoden
σοκολάτα	čokolado
σοκολάτα	čokoladna
σοκολάτα	čokoladno
σοκολάτα	čokolada
άδικα	nepravično
άδικα	krivično
άδικα	nepošteno
άδικα	nepravično
άδικα	nepošten
προδιαγραφή	specifikacije
προδιαγραφή	specifikacija
προδιαγραφή	spec
δισεκατομμύριο	milijard
δισεκατομμύριο	milijarde
δισεκατομμύριο	milijarda
βινς	vince
φορητές	prenosni
φορητές	prenosno
φορητές	prenosna
μπάρετ	barrett
διπλώματα	diplome
σηκουάνα	seine
καπέλα	klobuki
καπέλα	kape
καπέλα	klobuke
περιορίζοντας	omejevanje
λέο	lea
λέο	leo
συγκρίσεις	primerjave
περιστέρια	golobi
περιστέρια	golobice
περιστέρια	golobi
γρασίδι	trati
γρασίδι	trato
γρασίδι	trate
γρασίδι	trava
γρασίδι	trave
γρασίδι	travo
τιφλίδα	tbilisi
γύροι	krogov
γύροι	kroge
γύροι	nabojev
στέπες	stepe
γυμναστής	trener
φακός	lečo
φακός	leče
φακός	objektiv
φακός	leča
γεννηθείς	rojen
γεννηθείς	rojena
γεννηθείς	rojene
γεννηθείς	rojeni
γεννηθείς	rodil
προσαρμοσμένη	prilagojena
προσαρμοσμένη	prilagojen
προσαρμοσμένη	prilagojeni
προσαρμοσμένη	prilagojeno
προσαρμοσμένη	prilagojena
προσαρμοσμένη	prilagojene
προσαρμοσμένη	prilagojen
προσαρμοσμένη	prilagojeni
προσαρμοσμένη	prilagojeno
προσαρμοσμένη	prirejen
προσαρμοσμένη	običaj
πυροβόλησε	ustreljen
πυροβόλησε	ustreljena
πυροβόλησε	strel
γρανίτη	granit
κυλινδρικό	valjaste
δανεισμός	posojila
δανεισμός	posojanje
δανεισμός	izposoja
σεισμική	potresne
σκλάβος	suženj
σκλάβος	sužnja
δράστης	storilec
δράστης	krivec
δράστης	storilec
δράστης	storilec
έγκαιρη	pravočasno
έγκαιρη	pravočasen
μαρκόνι	marconi
εξαφανίζονται	izginja
εξαφανίζονται	izgine
εξαφανίζονται	izginila
ησαΐας	isaiah
υγιεινή	higieno
υγιεινή	higiene
βελτιστοποίηση	optimizacija
βελτιστοποίηση	optimizacijo
αποφασιστικό	odločilno
αποφασιστικό	odločilen
αποφασιστικό	odločilna
διαφημιστικά	reklame
θεματικά	tematske
θεματικά	tematska
θεματικά	tematski
θεματικά	tematskih
άσχημο	grdo
άσχημο	grd
άσχημο	grde
άσχημο	grdi
άσχημο	grda
άσχημο	grdo
ανθεκτικά	odporna
ανθεκτικά	odpornih
ανθεκτικά	odporni
ανθεκτικά	odporen
καλλίπολη	galipoliju
περιπολία	patrulja
χορογράφος	koreograf
προαιρετικό	neobvezno
προαιρετικό	neobvezna
ευσεβής	pobožna
ευσεβής	pobožen
παραλαβή	prejem
παραλαβή	prevzem
παραλαβή	sprejemam
παραλαβή	prejemanje
πουλάει	proda
φαντάσματα	duhov
φαντάσματα	duhovi
φαντάσματα	prikazni
φαντάσματα	duhove
ηρωικά	junaško
ράδερφορντ	rutherford
βελγικό	belgijska
βελγικό	belgijski
βελγικό	belgijske
βελγικό	belgijsko
υπέρταση	hipertenzija
υπέρταση	hipertenzijo
υπέρταση	hipertenzije
τρέβορ	trevor
σάμουελ	samuel
επικίνδυνος	nevarno
επικίνδυνος	nevaren
επικίνδυνος	nevarne
επικίνδυνος	nevarni
επικίνδυνος	nevarna
επικίνδυνος	nevarni
επικίνδυνος	nevarne
επικίνδυνος	nevarna
βαρέλια	sodih
βαρέλια	sode
βαρέλια	sodi
βαρέλια	sode
βαρέλια	sodi
αποδεδειγμένα	dokazane
αποδεδειγμένα	dokazano
αποδεδειγμένα	dokazana
ρουαγιάλ	royale
κινγκς	kralje
κινγκς	kralji
εγκληματική	kriminalno
εγκληματική	kazensko
εγκληματική	kriminalec
εγκληματική	kazenskih
φοίβη	phoebe
ανω	zgornje
ανω	zgornja
τυφλό	slep
τυφλό	slepe
τυφλό	slepa
τυφλό	slepi
γεννήτρια	generatorja
γεννήτρια	generator
ρίτσαρντσον	richardson
κωπηλασία	veslanje
μπερνούλι	bernoullijev
κωνοφόρων	iglavcev
κωνοφόρων	iglavcev
ιλινόις	illinois
κλουβί	kletka
κλουβί	kletke
κλουβί	kletko
παγκρέατος	slinavke
μονέ	monet
ορού	serum
δαίμονας	demon
δαίμονας	demona
δαίμονας	demon
επανάληψης	ponavljanje
επανάληψης	ponovitev
ηλεκτρόλυση	elektrolizo
πυξίδα	kompas
απόθεμα	rezerva
απόθεμα	rezervo
απόθεμα	rezerve
απόθεμα	stalež
απόθεμα	zaloge
απόθεμα	zaloga
ψηφοφορίες	glasov
ψηφοφορίες	glasovi
ψηφοφορίες	glasovanja
υποομάδα	podskupini
κατίνα	katina
αβάνα	havani
τραυματισμοί	poškodbe
τραυματισμοί	poškodb
τρίτον	tretje
τρίτον	tretji
τρίτον	tretja
χειριστή	operator
χειριστή	upravljavec
χειριστή	izvajalec
χειριστή	operater
οικείο	znano
οικείο	poznano
οικείο	intimno
οικείο	intimna
διαφανής	pregledno
διαφανής	pregledna
διαφανής	pregleden
διαφανής	prozorna
φινλανδοί	finci
γυάλινο	steklo
γυάλινο	stekla
γυάλινο	kozarec
γυάλινο	steklena
υδατάνθρακες	hidratov
υδατάνθρακες	hidratov
υδατάνθρακες	hidratov
σέβεται	spoštuje
μπρουκς	brooks
μυστηριώδη	skrivnostna
μυστηριώδη	skrivnosten
μυστηριώδη	skrivnostni
μυστηριώδη	skrivnostno
δόνηση	vibracije
δόνηση	vzdušje
δόνηση	vibriranje
δόνηση	vibracije
δόνηση	vibracij
συνήγορος	zagovornik
τζέημς	james
δημοπρασία	dražba
δημοπρασία	dražbo
δημοπρασία	dražbi
δημοπρασία	dražbe
κρόμγουελ	cromwell
μετάλλευμα	rude
ναίτερ	noether
πολύχρωμα	pisane
πολύχρωμα	barvito
πολύχρωμα	pisano
σιδηροδρομικών	železniški
σιδηροδρομικών	tirnice
σιδηροδρομικών	železnica
κόσμους	svetov
κόσμους	svetovi
κόσμους	svetove
μέρκελ	merkel
βιολόγοι	biologi
φιάλη	bučka
φιάλη	bučko
φιάλη	steklenica
φιάλη	steklenička
φιάλη	steklenico
αντιστάθηκε	upirala
αντιστάθηκε	upiral
αντιπροσωπευτική	zastopnik
αντιπροσωπευτική	reprezentativno
αντιπροσωπευτική	reprezentativni
αντιπροσωπευτική	predstavnik
κωμικοί	komiki
ντιζόν	dijon
κάψουλα	kapsulo
κάψουλα	kapsule
κάψουλα	kapsula
επιβάρυνση	breme
επιβάρυνση	bremena
καμάρες	loke
ντοκυμαντέρ	dokumentarec
αϊζενχάουερ	eisenhower
τυπολογία	tipologija
κατασκοπεία	vohunjenje
κατασκοπεία	vohunjenje
νεανικό	mladostna
σεξουαλικό	spolno
σεξουαλικό	spolna
ζίγκφριντ	siegfried
επαναστάτη	upornik
επαναστάτη	upornikov
επαναστάτη	uporniško
επαναστάτη	uporniški
βιολόγος	biolog
παραγράφους	odstavki
παραγράφους	odstavkov
παραγράφους	odstavka
παραγράφους	odstavke
ναούμ	naum
μύγες	muhe
μύγες	muh
ελαστικότητα	prožnost
ελαστικότητα	prilagodljivost
ελαστικότητα	elastičnost
επιχειρησιακό	operativno
επιχειρησιακό	operativnih
επιχειρησιακό	operativna
πελαγονίας	pelagonija
απόσχιση	odcepitev
συνεπής	dosleden
συνεπής	dosledna
συνεπής	dosledno
συνεπής	skladna
συνεπής	točen
συνεπής	točni
νικίτα	nikita
μητρικό	materinski
αυτοκρατορίες	cesarstva
στάχτες	pepel
τιτάνες	titani
πάφο	paphos
αντρές	andrés
ανταγωνιστικό	tekmovalni
ανταγωνιστικό	konkurenčni
ανταγωνιστικό	konkurenčna
ανταγωνιστικό	konkurenčne
ανθρώπινος	človeško
ανθρώπινος	človeška
ανθρώπινος	človeški
μαγείρεμα	kuhar
μαγείρεμα	cook
μαγείρεμα	kuharica
μαγείρεμα	kuhanje
ποδήλατα	koles
ποδήλατα	kolesa
ποδήλατα	kolesa
χρηματοδοτείται	financirane
χρηματοδοτείται	financiran
χρηματοδοτείται	financiranih
χρηματοδοτείται	financiran
περγαμηνή	pergament
στέγες	strehe
στέγες	streh
στέγες	strešnega
στέγες	strehe
στέγες	streh
δράματα	drame
λιθουανική	litovski
κλερ	claire
πυροβολεί	strelja
αλεχάντρο	alejandro
σφραγίδες	znamke
σφραγίδες	tjulnji
παρεξήγηση	nesporazuma
παρεξήγηση	nesporazum
περιορισμένος	omejena
περιορισμένος	omejene
περιορισμένος	omejen
περιορισμένος	omejeno
περιορισμένος	omejeni
περιορισμένος	omejen
περιορισμένος	omejena
περιορισμένος	omejeno
περιορισμένος	omejeni
εναέρια	antena
εναέρια	zračni
θεωρητικοί	teoretiki
βιταμίνες	vitamine
βιταμίνες	vitamini
βιταμίνες	vitamina
βιταμίνες	vitamin
σπορά	setev
κατόρθωμα	podvig
νευρική	živčni
νευρική	živčno
νευρική	živčna
νευρική	živčen
παρεμβαίνει	vmešavanje
παρεμβαίνει	motečih
ασύρματο	brezžični
ασύρματο	brezžično
ασύρματο	radia
ασύρματο	radio
ασύρματο	brezžični
δυσάρεστη	neprijetno
δυσάρεστη	neprijeten
δυσάρεστη	neprijetna
κλέι	gline
κλέι	glino
κλέι	clay
δίλημμα	dilemo
δίλημμα	dilema
νόελ	noel
αρμονικά	skladen
δράκουλας	drakula
λάντεν	obremenjen
λάντεν	laden
μελλοντικός	prihodnje
μελλοντικός	bodoči
μελλοντικός	bodočnost
μελλοντικός	prihodnosti
μελλοντικός	prihodnost
ομοφυλόφιλος	homoseksualec
ομοφυλόφιλος	gej
ομοφυλόφιλος	gay
επαίνεσε	hvalili
ιουλιέτα	julijo
ιουλιέτα	juliet
ιουλιέτα	julija
μιλόσεβιτς	miloševič
αποκαλύψεις	razodetje
αμπάς	abas
τσου	tsu
τσου	chiu
τσου	chu
επαίνους	pohvale
επαίνους	pohvala
επαίνους	pohvale
φαράγγια	kanjonov
ράι	rži
ράι	rai
λο	lau
ραδιενέργεια	radioaktivnosti
ραδιενέργεια	sevanje
ραδιενέργεια	obsevanje
ραδιενέργεια	sevanja
διορθώθηκε	popravljeno
διορθώθηκε	popravljeni
διορθώθηκε	popravljena
τραβάει	vleče
τραβάει	potegne
σύμπραξη	partnerstva
σύμπραξη	partnerstvo
σύμπραξη	partnerstvu
ευλογία	blagoslova
ευλογία	blagoslov
ευλογία	blagoslova
ευλογία	blagoslov
οικοσυστημάτων	ekosistemov
οικοσυστημάτων	ekosisteme
εισπνοή	vdih
εισπνοή	vdihavanje
εισπνοή	vdihavanju
εισπνοή	vdih
φορέσει	rabljena
φορέσει	nosil
φυλετικές	rasno
σούμπερτ	schubert
κλερμόν	clermont
τάμεση	temzi
ταν	tan
πρωτοτυπία	izvirnost
πρωτοτυπία	novosti
πρωτοτυπία	novost
πόρνη	kurba
πόρνη	kurba
πόρνη	prostitutka
πόρνη	prostitutko
ενήλικος	odraslih
ενήλικος	odrasel
ενήλικος	odrasli
πρεσβείες	veleposlaništva
πεύκο	bor
πεύκο	pine
τοκετό	porodu
τοκετό	porod
γαιοκτήμονες	posestniki
σάλιβαν	sullivan
ρεμπώ	rimbaud
αμμώνιο	amonijev
ηλικιωμένους	starejših
ηλικιωμένους	starejši
ηλικιωμένους	starejše
τέρενς	terrence
τέρενς	terence
ένδυση	oblačila
ένδυση	obleke
ένδυση	oblačil
ένδυση	oblačila
βιομετρικά	biometričnih
σημασίες	pomene
αποκήρυξε	odrekel
εξόδους	izhode
εξόδους	izhodi
αυγούστα	augusta
μπίτολα	bitola
βιβλιογραφικές	bibliografski
οικιακά	gospodinjstvo
οικιακά	gospodinjski
γενουάτες	genovežanov
τζέρικο	jericho
βερντέν	verdunu
υποβάθμιση	poslabšanje
υποβάθμιση	poslabšanja
υποβάθμιση	razgradnjo
υποβάθμιση	razgradnje
υποβάθμιση	razgradnja
νικομήδεια	nikomedija
μάριον	marion
αδιάφορο	nezanimivo
προειδοποίησε	opozoril
προειδοποίησε	opozorjen
μπενουά	benoit
βρούτος	brut
μολύβι	svinčnik
διοικητικός	upravne
διοικητικός	administrativna
διοικητικός	upravna
γκάρντνερ	gardner
καταναλώνει	porabi
αύξοντα	serijsko
αύξοντα	zaporedna
αύξοντα	serijski
επίτηδες	namenoma
επίτηδες	namerno
ασπόνδυλα	nevretenčarjev
υπέροχο	čudovito
υπέροχο	ljubka
μπένετ	bennett
μπένετ	bennet
δροσερό	kul
δροσερό	fajn
δροσερό	cool
ιμαλαΐων	himalajska
υποτροφίες	subvencije
υποτροφίες	donacije
υποτροφίες	štipendije
υποτροφίες	štipendija
καθαρός	cist
καθαρός	čist
πακ	pac
πακ	plošček
πακ	pak
πακ	pak
βάλτους	močvirja
συντηρητικούς	konzervativci
επικεφαλίδα	naslovnica
επικεφαλίδα	smer
σούσα	sousa
ανατύπωση	ponatis
γκόμεζ	gomez
σαρκοφάγο	mesojedec
σαρκοφάγο	sarkofag
σαρκοφάγο	mesojede
ρομάν	romain
χειρουργικές	kirurški
χειρουργικές	kirurško
εκκλήσεις	prošnje
εκκλήσεις	pritožbe
εκκλήσεις	pritožba
παρασκήνια	odrom
άρπα	harfo
ράμπο	rambo
ερευνήσει	raziskati
καλαμποκιού	koruza
καλαμποκιού	koruzo
δικαστικά	sodna
καράτε	karate
καράτε	karateja
αγνοείται	pogrešana
αγνοείται	manjkajoče
αγνοείται	pogrešan
αγνοείται	manjka
αγνοείται	manjkajo
υδρίδια	hidridi
αντιμόνιο	antimon
ελέφαντα	slon
ελέφαντα	slona
αυστηρός	stroga
αυστηρός	strogi
αυστηρός	stroge
μπερκ	burka
μπερκ	burke
πρέστον	preston
σαύρες	kuščarji
χαρτοφυλάκιο	portfelja
σφίγγα	sfinga
λογαριασμοί	račune
λογαριασμοί	računi
λογαριασμοί	računi
μοναχικά	osamljeno
μοναχικά	samotno
μοναχικά	osamljena
μοναχικά	osamljeni
μοναχικά	osamljen
ασαφές	nejasno
ασαφές	nejasna
ασαφές	nejasen
ασαφές	nejasen
ρόδιο	rodij
έφηβοι	najstniki
έφηβοι	mladostniki
έφηβοι	mladostnike
έφηβοι	mladostnikih
έφηβοι	najstniki
έφηβοι	najstnike
φιλελεύθερους	liberalcev
φιλελεύθερους	liberalci
χαλίλ	halil
χαλίλ	khalil
άμαξα	vagon
άμαξα	voz
άμαξα	prevoz
άμαξα	kočija
χαλέπι	alepu
νιλς	nils
αυστρο	avstrijsko
ταμπού	tabujev
ταμπού	tabu
μάρλον	marlon
υπέκυψε	podlegel
υπέκυψε	podlegla
ναγκασάκι	nagasaki
περιβόλια	sadovnjaki
οικονόμος	gospodinja
χένρικ	henrik
αδύναμο	šibki
αδύναμο	šibak
αδύναμο	šibek
αδύναμο	šibka
αδύναμο	šibko
καλίνινγκραντ	kaliningrad
πολυτέλεια	luksuz
πολυτέλεια	razkošje
σλόγκαν	slogan
ξεκίνησα	začel
ξεκίνησα	začela
γραφίτη	grafita
γραφίτη	grafit
πομπήιου	pompej
αμαντέους	amadeus
αναπνευστικού	dihalni
αναπνευστικού	dihal
αναπνευστικού	dihanje
αναπνευστικού	dihala
φτωχοί	bogi
φτωχοί	ubogi
φτωχοί	revni
φτωχοί	uboga
ρίγες	črte
ρίγες	proge
σαλ	sala
σαλ	sal
τζέραλντ	gerald
άφθονη	obilne
άφθονη	obilno
τσάρλτον	charlton
μισθούς	plač
μισθούς	plače
μισθούς	plač
μισθούς	plače
σβήνει	izbriše
καντάτα	kantata
σεζάρ	cesar
σεζάρ	césar
κλιμάκωση	merilo
κλιμάκωση	lestvici
κλιμάκωση	lestvica
κλιμάκωση	obseg
κλιμάκωση	stopnjevanje
πανέμορφη	čudovita
πανέμορφη	prelepi
πανέμορφη	prelepe
πανέμορφη	lepi
πανέμορφη	lepe
πανέμορφη	lepa
πανέμορφη	čudovita
πανέμορφη	lepotica
αυθεντικά	verodostojna
αυθεντικά	pristen
αυθεντικά	pristno
αυθεντικά	verodostojno
παγίδες	pasti
αναλογικό	sorazmeren
αναλογικό	sorazmerna
αναλογικό	sorazmerno
αναλογικό	sorazmerni
αναλογικό	analogni
αναλογικό	primerljivi
αναλογικό	analogni
αναλογικό	analogno
ακοή	zaslišanje
ακοή	sluh
μπριτζ	most
μπριτζ	bridge
συμπληρωματική	dopolnilni
φτιάξω	fix
συνοπτικό	jedrnato
οικεία	znano
οικεία	poznano
καμήλα	kamela
καμήλα	kamele
παράδοξα	paradokse
επιθεωρήσεις	inšpekcije
φοινίκη	fenicija
λύκοι	volkovi
δίκαιος	pravičen
δίκαιος	pravični
δίκαιος	pravično
δίκαιος	pošteno
δίκαιος	pravično
δίκαιος	sejem
γλασκώβη	glasgow
συμπερίληψη	vključi
συμπερίληψη	vključitev
συμπερίληψη	vključenost
συμπερίληψη	vključevanje
τοξότες	strelci
τοξότες	lokostrelci
έσβησε	izbrisano
έσβησε	izbrisal
έσβησε	zbrisal
έσβησε	izbrisani
χειριστές	upravljavci
χειριστές	operaterji
χειριστές	izvajalci
χειριστές	operaterje
χειριστές	piloti
χειριστές	pilote
διαγνώστηκε	diagnozo
κιότο	kjotskega
καράκας	caracasu
μπαλκόνι	balkonu
μπαλκόνι	balkon
όμπι	obi
κάταγμα	zlom
κάταγμα	prelom
κάταγμα	zlomi
κάταγμα	zlomljen
κάταγμα	zlomljeno
ευρετήριο	mapa
ευρετήριο	imenik
βομβαρδισμός	bombardiranje
βομβαρδισμός	bombardiranje
συμβατή	združljiva
συμβατή	združljivi
συμβατή	združljiv
συμβατή	združljive
συμβατή	združljivo
απεσταλμένοι	odposlanci
απεσταλμένοι	odposlancev
παθολογία	patologijo
δεσποινίς	gospodična
δεσποινίς	miss
θυμό	jezo
θυμό	jeza
παρθένα	devica
προγραμματισμένες	predvideno
προγραμματισμένες	načrtovana
προγραμματισμένες	načrtovano
προγραμματισμένες	načrtovan
προγραμματισμένες	načrtovani
προγραμματισμένες	načrtovana
προγραμματισμένες	načrtovano
προγραμματισμένες	načrtovane
τραίνο	vlak
πληρότητα	celovitost
πληρότητα	popolnost
πληρότητα	polnost
ηράκλειος	heraklij
φακούς	leče
κύβος	kocko
κύβος	kocka
ψευδάργυρος	cinkov
ψευδάργυρος	cink
ψευδάργυρος	cinka
κατάποση	požira
κατάποση	požiranju
κατάποση	zaužitje
κόμπουργκ	coburg
πουανκαρέ	poincaréjeva
χορογραφία	koreografijo
σάλι	sully
ευγενική	vljudni
ευγενική	vljudno
ευγενική	vljuden
ευγενική	nežna
ευγενική	nežen
ευγενική	nežne
ευγενική	nežno
αλεπούδες	lisice
ροπής	navor
ανάπλαση	prenova
ανάπλαση	regeneracija
φασόλια	fižol
δημιουργικότητα	ustvarjalnost
δημιουργικότητα	ustvarjalnosti
φλέβα	vene
φλέβα	žilo
φλέβα	veno
τοξικές	strupena
τοξικές	strupeni
τοξικές	strupen
τοξικές	strupeno
τοξικές	strupenih
εκδρομή	izlet
εκδρομή	izlet
εκδρομή	izlet
εκδρομή	potovanje
εκδρομή	trip
γάμμα	game
γάμμα	gama
βρέμη	bremen
μπρουκ	brooke
ουψάλα	uppsala
πανιά	jadra
τζίνα	gina
τζίνα	gino
δέσμες	žarki
υπέρβαση	presežek
υπέρβαση	prekoračitev
υπέρβαση	presegli
υπέρβαση	presežena
υπέρβαση	presežen
προέδρους	predsednikov
προέδρους	predsedniki
συμβατότητα	skladnost
συμβατότητα	združljivost
απαγάγει	ugrabitev
απαγάγει	ugrabiti
απαγάγει	ugrabitve
μικροοργανισμών	mikroorganizmi
μικροοργανισμών	mikroorganizme
μικροοργανισμών	mikroorganizmov
θανατηφόρο	smrtonosna
θανατηφόρο	smrtonosno
θανατηφόρο	smrtno
θανατηφόρο	usodno
θανατηφόρο	usodna
θανατηφόρο	smrtno
αφή	dotik
γραμματείς	sekretarja
γραμματείς	tajnice
εικονίδιο	ikona
ρίσκο	tveganje
ρίσκο	tveganja
επικρίσεις	kritika
επικρίσεις	kritiko
επικρίσεις	kritik
επικρίσεις	kritike
επικρίσεις	kritik
επικρίσεις	kritike
προπάνιο	propan
κυλίνδρους	jeklenke
κυλίνδρους	zvitki
κυλίνδρους	rolls
αβγό	jajce
εφημερίς	efemeride
αντιδραστήρες	reaktorjev
λάσκαρης	laskaris
τετράδα	quad
άνδεις	andih
φουκώ	foucault
χρωμοσώματα	kromosomov
συνδικάτα	sindikatov
συνδικάτα	sindikati
μπον	bon
θερμαίνεται	ogrevana
μάικλς	michaels
αξίωση	zahtevek
αξίωση	terjatev
αξίωση	trditev
κατεστραμμένο	uničena
κατεστραμμένο	uničeni
κατεστραμμένο	uničene
κατεστραμμένο	uničen
κατεστραμμένο	uničeno
κατεστραμμένο	poškodovano
κατεστραμμένο	poškodovanih
κατεστραμμένο	poškodovan
κατεστραμμένο	poškodovani
κατεστραμμένο	poškodovane
κατεστραμμένο	poškodovana
κατεστραμμένο	pokvaril
μυρωδιά	vonj
μυρωδιά	voh
μυρωδιά	vonj
καλυμμένη	pokrito
καλυμμένη	pokrit
καλυμμένη	pokrita
καλυμμένη	pokrite
πρίσλεϊ	presley
κουράγιο	pogum
άλμπιον	albion
φρεγάτες	fregat
κρόφορντ	crawford
συλλέκτη	zbiratelj
συλλέκτη	pobiralec
συλλέκτη	zbiralnik
συλλέκτη	zbiralec
επιλεκτική	selektivna
επιλεκτική	selektivni
επιλεκτική	selektiven
επιλεκτική	selektivne
επιλεκτική	selektivno
ανάσα	dih
ανάσα	vdih
ανάσα	sapa
ευρασία	evrazijo
ακατάλληλη	neprimerna
ακατάλληλη	neprimerni
ακατάλληλη	neprimerna
ακατάλληλη	neprimerne
ακατάλληλη	neprimeren
ακατάλληλη	neprimerna
ακατάλληλη	neustrezno
ακατάλληλη	neprimerno
έντουαρντς	edwards
γκότφριντ	gottfried
μαγνήτες	magneti
δύτες	potapljači
αναθεωρήθηκε	revidirana
κρυμμένη	skrito
κρυμμένη	skriti
κρυμμένη	skrite
κρυμμένη	skrit
κρυμμένη	skrita
επίμονα	vztrajno
ρυθμοί	ritmi
ιμαλάια	himalajo
φίλες	prijateljev
φίλες	prijatelji
φίλες	friends
φίλες	prijatelje
ησίοδος	heziod
πατήστε	tiska
πατήστε	pritisni
πατήστε	tisk
πατήστε	novinarji
πατήστε	pipe
ανώτεροι	nadrejenih
ανώτεροι	nadrejene
ανώτεροι	nadrejeni
ζενίθ	zenith
σύντροφοι	tovariši
σύντροφοι	tovariši
βράδια	noči
βράδια	večeri
βράδια	večere
όμηροι	talcev
όμηροι	talci
όμηροι	talce
κούκλα	čudovita
κούκλα	lepotica
κούκλα	lutko
κούκλα	punčka
κούκλα	lutka
μπράγκα	braga
διαπερνά	prodre
γκουλντ	gould
δανική	dansko
δανική	danske
δανική	danski
δικαιολογήσει	utemelji
πάσο	krat
πάσο	podaj
πάσο	prelaz
πάσο	podaja
πάσο	mimo
ντίκινσον	dickinson
νόρα	nora
ανώνυμοι	anonimno
ανώνυμοι	anonimni
ανώνυμοι	anonimen
ανώνυμοι	anonimna
γεωργοί	kmetovalci
γεωργοί	kmete
γεωργοί	kmetje
γεωργοί	kmeti
αντλίες	črpalke
τραπεζίτες	bankirji
κοντός	kratki
κοντός	kratko
κοντός	kratek
κοντός	kratka
κοντός	kratke
απόφραξη	blokado
απόφραξη	ovira
απόφραξη	oviranje
όρθιος	stoji
σύννεφο	oblak
σύννεφο	cloud
ελλειπτική	eliptična
κατώφλι	praga
κατώφλι	prag
αμετάβλητη	nespremenjeni
αμετάβλητη	nespremenjeno
αμετάβλητη	nespremenjena
αμετάβλητη	nespremenjen
κλίσεις	naklonih
σάσα	sasa
σάσα	saša
σάσα	saša
σάσα	sasha
ντένβερ	denverju
ντένβερ	denver
ντένβερ	denverja
τσάπλιν	chaplin
έσσεξ	essex
εικονογραφήσεις	ilustracije
πειρασμός	skušnjavo
πειρασμός	skušnjavi
πειρασμός	skušnjava
μαρξισμό	marksizem
ντάμπλντορ	dumbledore
παραγωγικότητα	produktivnost
κορμί	truplo
κορμί	body
κορμί	telesa
κορμί	telo
σήραγγες	predori
σήραγγες	tuneli
σήραγγες	tunelov
τροποποιημένο	spremenjena
τροποποιημένο	spremenjen
τροποποιημένο	spremenjene
τροποποιημένο	spremenjeno
τροποποιημένο	spremenjeno
τροποποιημένο	spremenjena
τροποποιημένο	spremenjen
ακουστικά	slušalke
ακουστικά	slušalke
ντόροθι	dorothy
ιών	virusi
ιών	viruse
εγκαταλελειμμένο	zapuščen
εγκαταλελειμμένο	zapuščena
εγκαταλελειμμένο	zapuščeni
εγκαταλελειμμένο	zapuščeno
βιολογικός	biološko
βιολογικός	biološke
βιολογικός	biološki
βιολογικός	biološka
εκτενής	obsežna
εκτενής	obširno
εκτενής	obsežno
εκτενής	obsežne
συντηρητικός	konzervativne
ράις	riž
ράις	rice
ράις	riža
προβηγκία	provansi
κοσμούν	krasijo
εξοχικό	koča
εξοχικό	hiška
εξοχικό	koči
σαγκάη	šanghaju
σαγκάη	šanghaj
χάνκοκ	hancock
μπάλες	žoge
μπάλες	žogice
μπάλες	kroglice
μπάλες	jajca
αποβάθρα	dok
αποβάθρα	pomol
αποβάθρα	pomolu
αποβάθρα	pomol
αποβάθρα	ploščad
αποβάθρα	platforma
αποβάθρα	platformo
μοιραίο	usodno
μοιραίο	usodna
μοιραίο	smrtno
λιτότητας	varčevalnih
σατανά	hudič
σατανά	satana
σατανά	satan
βάρδας	bardas
συνθετικές	sintetične
συνθετικές	sintetična
συνθετικές	sintetični
συνθετικές	sintetičnih
τζούντι	judy
τζούντι	judi
τάε	tae
ζημία	izguba
ζημία	poškodbe
ζημία	poškodba
ζημία	škoda
μπόναμ	bonham
επιμήκη	podaljšana
επιμήκη	podolgovate
σίλβιο	silvio
νεμπράσκα	nebraski
φούρνο	pekarne
φούρνο	pekarna
φούρνο	pekarni
φούρνο	peč
φούρνο	peči
φούρνο	štedilnik
