και	и
δημοφιλές	популярное
δημοφιλές	популярные
εντολές	команды
εντολές	команд
εντολές	заказы
εντολές	приказы
εντολές	приказ
χειρόγραφα	рукописи
χειρόγραφα	рукопись
κλινική	клиника
κλινική	клинике
κλινική	клиники
κλινική	клинических
μπαρόκ	барокко
πόλο	поло
πόλο	столб
πόλο	полюс
κάτοχος	хозяин
κάτοχος	владельца
κάτοχος	владелец
κάτοχος	держатель
συμμάχους	союзники
συμμάχους	союзников
περιφερειακή	региональные
περιφερειακή	региональная
περιφερειακή	региональный
περιφερειακή	региональных
ιδρυτικό	основание
προηγούμενα	предыдущие
προηγούμενα	предыдущая
προηγούμενα	предыдущий
προηγούμενα	предыдущее
γράφεται	пишется
επίσκεψη	посетить
επίσκεψη	визит
επίσκεψη	визита
επίσκεψη	посещение
διακοπή	сломать
διακοπή	перерыв
διακοπή	прерывание
αποδοχή	принимаю
αποδοχή	принимаем
αποδοχή	принят
αποδοχή	принята
αποδοχή	приняты
αποδοχή	принято
αποδοχή	принятие
αποδοχή	признание
αποδοχή	принятии
αποδοχή	принимаю
αποδοχή	примите
αποδοχή	принимаем
αποδοχή	принять
προστέθηκε	добавлены
προστέθηκε	добавил
προστέθηκε	добавлена
προστέθηκε	добавлено
προστέθηκε	добавлен
άφιξη	прибытия
άφιξη	прибытие
κυνήγι	охота
κυνήγι	хант
κυνήγι	охота
κυνήγι	охоты
χριστιανούς	христиане
χριστιανούς	христиан
πλεονέκτημα	преимущества
πλεονέκτημα	преимущество
πληθυσμούς	популяции
κόκκινη	красные
κόκκινη	красная
κόκκινη	красный
κόκκινη	красное
κόκκινη	красного
κόκκινη	red
επιστημονικά	научно
επιστημονικά	научный
επιστημονικά	научная
επιστημονικά	научное
μουσικές	музыкальные
μουσικές	музыкальная
μουσικές	мюзикл
μοναχός	монах
μοναχός	монах
μοναχός	монк
μισέλ	мишель
μισέλ	мишель
πρόθεση	намерение
πρόθεση	намерение
πρόθεση	намерения
ψάρια	рыбка
ψάρια	рыба
ψάρια	рыбы
μπιλ	билл
μπιλ	законопроект
παλαιότερο	старшая
τέξας	техас
κανονικό	регулярный
κανονικό	регулярная
κανονικό	регулярные
κανονικό	регулярное
κανονικό	регулярного
κανονικό	нормальный
κανονικό	нормальная
κανονικό	нормально
κανονικό	обычный
κανονικό	нормальное
διάσημο	известная
διάσημο	знаменитая
διάσημο	известный
διάσημο	знаменитость
διάσημο	знаменитый
εξασφάλισε	обеспечено
εξασφάλισε	обеспеченные
τζόνσον	джонсон
κόστα	коста
τζαμί	мечеть
τζαμί	мечети
πάλη	борьба
πάλη	борьба
πάλη	бой
πάλη	драка
θαλάσσια	морские
θαλάσσια	морской
θαλάσσια	морская
αδυναμία	невозможность
αδυναμία	неспособность
αδυναμία	слабости
αδυναμία	слабость
οχυρό	крепость
οχυρό	форт
οχυρό	крепость
μαθηματική	математические
τόνι	тони
τόνι	тони
μελετητές	ученые
μελετητές	ученых
αγορές	покупки
αγορές	закупки
αγορές	рынки
σύμπλεγμα	кассетных
σύμπλεγμα	скопление
αδερφή	сестра
σαμόα	самоа
σαμόα	самоа
επιστρέφοντας	возвращаю
επιστρέφοντας	возвращение
εργάτες	трудящиеся
εργάτες	работники
εργάτες	рабочие
εργάτες	работников
εργάτες	трудящихся
βασισμένο	основано
φόρμουλα	formula
φόρμουλα	формулы
φόρμουλα	формула
συντεταγμένες	координаты
έρχονται	иду
έρχονται	предстоящие
λόγοι	причины
προσβολή	оскорбление
προσβολή	оскорблять
πληθυσμοί	популяции
λύσεις	решения
ανεξάρτητες	независимый
ανεξάρτητες	независимая
ανεξάρτητες	независимое
ανεξάρτητες	независимые
συμπεριλαμβανομένης	включая
κριμαίας	крымских
πτήσεις	полеты
πτήσεις	рейсы
κρασί	вина
κρασί	вино
επηρέασε	затронутые
νάτριο	натрия
μαργαρίτα	маргарет
μαργαρίτα	маргарита
μαργαρίτα	маргарита
μαργαρίτα	дэйзи
μαργαρίτα	дейзи
μαργαρίτα	маргарита
πόρτο	порту
αφροδίτη	афродита
αφροδίτη	венеры
αφροδίτη	венера
αποδεκτή	приемлемые
αποδεκτή	приемлемо
αποδεκτή	приемлемым
αποδεκτή	приемлемый
αποδεκτή	допустимые
αποδεκτή	принят
αποδεκτή	принята
αποδεκτή	приняты
αποδεκτή	принято
οποιονδήποτε	любой
σύμπαν	вселенная
σύμπαν	вселенной
σύμπαν	космос
πρακτικές	практики
πρακτικές	практика
συντάκτες	редакторов
συντάκτες	авторов
συντάκτες	авторы
διαταραχή	расстройство
διαταραχή	расстройства
σαίξπηρ	шекспир
συνεισφορές	взносы
συνεισφορές	вклады
συνεισφορές	вклад
επιστημονικό	научный
επιστημονικό	научная
επιστημονικό	научное
μαίρη	маша
μαίρη	мэри
μαίρη	мария
μαίρη	мери
ακριβή	точная
ακριβή	точные
ακριβή	точный
ακριβή	точное
ακριβή	точные
ακριβή	точная
ακριβή	точный
ακριβή	точной
ακριβή	дорогое
ακριβή	дорого
ακριβή	дорогие
σιδηροδρομικός	железнодорожных
σιδηροδρομικός	железнодорожный
πόδι	фут
πόδι	нога
πόδι	ногу
πόδι	гэн
πόδι	нога
πόδι	ногу
παρκ	парк
παρκ	park
παρκ	пак
βρυξέλλες	брюсселе
βρυξέλλες	брюссель
ροπή	момент
άνθη	цветы
άνθη	цветочки
άνθη	расцветает
αστέρι	star
αστέρι	звезда
αστέρι	стар
συμμετέχοντες	участников
συμμετέχοντες	участники
συνέβαλε	способствовало
δωμάτιο	room
δωμάτιο	комната
πάσχα	песах
πάσχα	пасхи
βοηθά	помогает
συμφώνησε	согласился
συμφώνησε	согласна
συμφώνησε	согласен
συμφώνησε	согласовано
συμφώνησε	согласованные
γραμματεία	секретариата
γραμματεία	секретариат
δημόσιες	общественность
δημόσιες	публичные
δημόσιες	общественности
ανθρώπινα	человеческое
ανθρώπινα	человеческая
ανθρώπινα	человек
ανθρώπινα	человека
φτερά	перья
φτερά	крылья
απαγόρευση	запретить
απαγόρευση	запрет
απαγόρευση	бан
απαγόρευση	запрещении
απαγόρευση	запрет
απαγόρευση	запрещение
αίθουσες	комнаты
αίθουσες	номера
αίθουσες	залы
αίθουσες	залах
επιβάτες	пассажиров
επιβάτες	пассажиры
υιός	сынок
υιός	сын
αξιωματικοί	офицеры
φιλοξενεί	организаторы
σερβικά	сербии
σερβικά	сербские
σερβικά	сербская
διάλυμα	раствор
διάλυμα	решение
καύσης	сжигания
καύσης	сжигание
σύνολα	комплекты
σύνολα	наборы
διάδοχο	преемник
διάδοχο	преемника
αξίες	величины
αξίες	значения
αξίες	ценностей
αξίες	ценности
δημοφιλή	популярная
δημοφιλή	популярных
δημοφιλή	популярный
δημοφιλή	популярное
δημοφιλή	популярные
δημοφιλή	популярные
δημοφιλή	популярное
εξορία	изгнании
εξορία	изгнание
εξορία	изгнание
ανατροπή	subversion
ανατροπή	твист
ανατροπή	поворот
ανατροπή	свергнуть
επιλογές	опции
επιλογές	варианты
επιλογές	параметры
επιλογές	вариантов
τόμ	том
φωνές	голоса
φωνές	voices
θεωρητικά	теоретически
θεωρητικά	теоретические
θεωρητικά	теоретической
ενότητες	модули
ενότητες	секции
ενότητες	разделы
αντιπολίτευση	оппозиции
αντιπολίτευση	оппозиция
αντιπολίτευση	противодействие
αντιπολίτευση	противостояние
εισήλθε	вступил
υποψήφιοι	кандидатов
υποψήφιοι	кандидаты
υποψήφιοι	заявителей
υποψήφιοι	заявители
θρησκευτικό	религиозное
θρησκευτικό	религиозный
θρησκευτικό	религиозная
θρησκευτικό	религиозных
τελειώνει	концы
τελειώνει	заканчивается
φορτίο	загрузить
φορτίο	нагрузка
φορτίο	груз
φορτίο	грузов
φορτίο	грузы
φορτίο	груз
φορτίο	поставка
αφιερωμένο	посвященный
αφιερωμένο	выделенный
γαλαξίας	галактика
γαλαξίας	галактике
γαλαξίας	galaxy
γαλαξίας	гэлакси
αζερμπαϊτζάν	азербайджан
ιωάννα	джоанна
ιωάννα	джоан
ιωάννα	джоанна
ιωάννα	иоанна
ιωάννα	жанна
ατλέτικο	атлетико
ατλέτικο	атлетико
παίζοντας	играю
παίζοντας	играет
πολίτη	гражданин
πολίτη	гражданина
συνδέσμους	связи
συνδέσμους	ссылки
αριστοτέλη	аристотель
ελάχιστο	минимальный
ελάχιστο	минимальное
ελάχιστο	минимальная
ελάχιστο	минимум
ελάχιστο	минимальные
ελάχιστο	минимальный
ελάχιστο	минимальная
ελάχιστο	минимальным
ελάχιστο	минимальное
ελάχιστο	минимум
γυρίσματα	снимать
γυρίσματα	съемки
γυρίσματα	съёмки
γυρίσματα	снимаю
γυρίσματα	снимаем
γυρίσματα	съемка
γυρίσματα	съёмки
γυρίσματα	съемка
γυρίσματα	стрельба
επίλυση	решимость
επίλυση	решить
κεντρικός	центральная
κεντρικός	центральное
κεντρικός	центральной
κεντρικός	центральный
κουλτούρα	культура
προφήτη	пророк
προφήτη	пророка
πτηνά	птички
πτηνά	птицы
πτηνά	птиц
βρετανικά	британское
βρετανικά	британская
βρετανικά	британские
βρετανικά	великобритании
βρετανικά	британцы
βρετανικά	британский
χαρτί	бумага
χαρτί	бумаги
σετ	комплект
σετ	сет
σετ	набор
σετ	установить
σετ	комплекты
σετ	наборы
σημειώθηκε	отметило
σημειώθηκε	отметила
προκύπτουν	возникнуть
χάρις	харис
χάρις	харрис
φαραώ	фараонов
φαραώ	фараон
φαραώ	фараона
εξαιρετική	превосходно
τρόφιμα	питание
τρόφιμα	продовольственной
τρόφιμα	пища
τρόφιμα	еды
τρόφιμα	продовольствие
τρόφιμα	еда
συνδέθηκε	связаны
χρήσιμο	полезная
χρήσιμο	полезное
χρήσιμο	полезный
χρήσιμο	полезно
χρήσιμο	полезные
χρήσιμο	полезное
χρήσιμο	полезный
χρήσιμο	полезно
χρήσιμο	полезные
άλατα	соли
άλατα	солей
προσδιορισμός	определение
προσδιορισμός	решимость
σάμου	самос
εργατικό	труд
ποταμών	реки
ποταμών	рек
ανοιχτό	открыть
ανοιχτό	открытый
ανοιχτό	открыто
ανοιχτό	open
ανοιχτό	открытая
θετική	положительные
θετική	положительно
θετική	позитивная
θετική	положительный
θετική	позитивные
καλύπτεται	охватывает
πέμπτο	пятый
πέμπτο	пятой
πέμπτο	пятая
πέμπτο	пятое
χαμηλό	низко
χαμηλό	низкий
χαμηλό	низкая
χαμηλό	низким
χαμηλό	низкое
παράταση	продление
παράταση	расширение
κυμαίνεται	диапазоны
βλάστηση	растительности
βλάστηση	растительность
κατάλληλα	соответствующих
κατάλληλα	уместно
κατάλληλα	подходящих
κατάλληλα	подходящий
κατάλληλα	подходящее
κατάλληλα	подходит
κατάλληλα	подходящие
εβραϊκή	иврит
εβραϊκή	еврейский
αποστάσεις	расстояния
ομόνοια	согласия
αστική	городское
αστική	городские
αστική	городских
οδηγία	директива
οδηγία	директивы
μεταφορών	транспорт
μεταφορών	перевозка
μεταφορών	перевозки
στιούαρτ	стюарт
στιούαρτ	стюарта
στιούαρτ	стюарт
χειρόγραφο	рукопись
έντομα	насекомые
έντομα	насекомыми
έντομα	насекомых
έντομα	жуков
έντομα	жуки
έντομα	ошибки
θείου	серы
θείου	сере
αθλητισμός	sport
αθλητισμός	спорт
αθλητισμός	спортивные
αθλητισμός	спорт
αθλητισμός	спортивная
αθλητισμός	sports
δουλεύει	работает
λειτουργικό	операционная
λειτουργικό	функциональные
λειτουργικό	функциональная
λειτουργικό	функциональных
λειτουργικό	оперативный
λειτουργικό	оперативной
εκλεγεί	избранный
εκλεγεί	избрана
εκλεγεί	избран
εκλεγεί	избранные
μόριο	молекулы
γουινέας	гвинеи
γουινέας	гвинея
γουινέας	гвинею
γουινέας	гвинее
σοβαρό	серьезная
σοβαρό	серьезный
σοβαρό	серьезно
σοβαρό	серьёзные
σοβαρό	серьезные
σκάκι	шахматы
ποτάμι	ривер
ποτάμι	река
ποτάμι	реки
θεότητα	божество
σπυρίδων	спиридона
αρέσει	лайки
αρέσει	любит
αρέσει	нравится
διάγραμμα	диаграмма
διάγραμμα	граф
διάγραμμα	график
διάγραμμα	диаграмма
πεδιάδα	plain
ονόματι	назвал
ονόματι	названа
εκφράζει	выражает
αρμενία	армении
αρμενία	армения
περνάει	проходит
περνάει	пропуска
ποσειδώνα	посейдон
ποσειδώνα	нептун
σκέψης	думаю
σκέψης	мышление
τραυματίες	потерпевшие
τραυματίες	ранены
τραυματίες	ранен
τραυματίες	ранена
τραυματίες	раненый
τραυματίες	ранены
τραυματίες	раненых
τραυματίες	раненые
τραυματίες	ранен
κορίνθου	коринф
σμήνος	кассетных
σμήνος	скопление
σμήνος	стая
σμήνος	эскадрилья
σμήνος	рой
αναγνώστες	читатели
αναγνώστες	читателей
ιιι	iii
διπλωμάτης	дипломата
διπλωμάτης	дипломат
απολύτως	абсолютно
αρχαιολογική	археологических
χιλή	чили
σαράντα	forty
σαράντα	сорок
σαράντα	сорока
ασθένειες	заболевания
ασθένειες	болезни
ασθένειες	заболеваний
αίτια	причины
αίτια	причин
άγρια	wild
άγρια	дикий
άγρια	дикая
άγρια	дикие
μαρίνα	marina
μαρίνα	марина
πτέρυγα	уорд
πτέρυγα	крыло
πτέρυγα	крыла
υποψήφια	кандидат
εκμετάλλευση	эксплуатация
εκμετάλλευση	держится
ανώτατη	верховный
ανώτατη	высшая
ανώτατη	высший
σοσιαλιστικό	социалистическая
σοσιαλιστικό	социалистической
διάσημος	известная
διάσημος	знаменитая
διάσημος	известный
διάσημος	знаменитость
διάσημος	знаменитый
διάσημος	знаменитости
διάσημος	знаменитость
νυν	текущий
νυν	текущее
νυν	нынешней
νυν	текущие
νυν	текущая
συνεχίζεται	продолжаются
συνεχίζεται	продолжается
συνεχίζεται	продолжает
συνεχίζεται	продолжение
συνεχίζεται	продолжая
συνεχίζεται	продолжил
συνεχίζεται	продолжение
χτισμένο	построенный
χτισμένο	построено
χτισμένο	построена
χτισμένο	построенные
χτισμένο	построен
χτισμένο	построили
προετοιμασία	подготовка
προετοιμασία	приготовление
προετοιμασία	приготовиться
προετοιμασία	подготовиться
προετοιμασία	подготовить
προετοιμασία	подготовка
τουρκικό	турецкие
τουρκικό	турецкая
τουρκικό	турецкий
τουρκικό	турции
αξιοθέατα	достопримечательности
αξιοθέατα	достопримечательностей
αξιοθέατα	достопримечательности
αξιοθέατα	достопримечательности
αξιοθέατα	достопримечательности
μαυροβουνίου	черногории
σύγχυση	путаница
σύγχυση	путаницы
σύγχυση	замешательство
σύγχυση	запутался
αεπ	ввп
αεπ	внп
μάρτυρες	свидетели
μάρτυρες	свидетелям
μάρτυρες	свидетелей
μάρτυρες	мучеников
καβάλα	кавала
καβάλα	езда
καβάλα	ездить
καβάλα	поездка
βιολί	скрипка
αγάλματα	статуи
μάθει	научилась
μάθει	узнал
μάθει	научился
ντέιβις	дэвис
ντέιβις	дэвис
σπαρτιάτες	спартанцы
δίπλωμα	дипломы
δίπλωμα	диплом
δίπλωμα	аттестат
δίπλωμα	лицензия
δίπλωμα	лицензии
κόλπος	влагалище
κόλπος	вагина
κόλπος	залив
κόλπος	залива
κόλπος	бей
κόλπος	бэй
κόλπος	залив
κόλπος	bay
ιδεολογία	идеология
ιδεολογία	идеологии
κατερίνα	катерина
κατερίνα	кэтрин
κατερίνα	катрин
κατερίνα	катерина
κατερίνα	екатерина
κατερίνα	катерина
οξέα	кислот
ματ	мэт
ματ	мэтт
ματ	мат
ίση	равная
ίση	равных
ίση	равный
ίση	равные
ίση	равное
μίλαν	милан
οδυσσέας	одиссей
οδυσσέας	улисс
οδυσσέας	одиссея
συνασπισμός	коалиция
συνασπισμός	коалицию
συνασπισμός	коалиции
συντάκτης	редактора
συντάκτης	редактор
συντάκτης	автор
τρόπαιο	трофей
αυγά	яйца
σέρβοι	сербы
σέρβοι	сербов
στρατόπεδα	лагерях
στρατόπεδα	лагеря
στρατόπεδα	лагерей
κεφάλαια	фонды
κεφάλαια	средства
κεφάλαια	глав
κεφάλαια	главы
ζώο	животное
χλωρίδα	флоры
χλωρίδα	флора
καθορίζει	определяет
καθορίζει	определяет
μέταλλο	металла
μέταλλο	метал
μέταλλο	metal
μέταλλο	металлические
μέταλλο	металл
ένταξη	присоединение
ένταξη	интеграции
ένταξη	интеграция
ντο	доу
μοίρες	судьбы
μοίρες	эскадрильи
μοίρες	градусов
μοίρες	степени
δηλώσεις	декларации
δηλώσεις	заявления
δηλώσεις	заявления
στενό	узких
στενό	узкие
στενό	узкий
στενό	сузить
τόποι	места
τόποι	местами
ελαφρώς	немного
ελαφρώς	незначительно
ελαφρώς	слегка
διπλή	двойная
διπλή	двойное
διπλή	двойной
διπλή	двойные
διπλή	двойного
αστρονομία	астрономии
κορίτσια	девчонки
κορίτσια	girls
κορίτσια	девушки
κορίτσια	девочки
κορίτσια	девочек
τετράγωνο	площадь
τετράγωνο	квадрат
τετράγωνο	квадратный
τετράγωνο	квадрат
τετράγωνο	заблокировать
τετράγωνο	блокировка
τετράγωνο	блок
τετράγωνο	блокировать
αέρια	газа
αέρια	бензин
αέρια	газ
αέρια	газов
αέρια	газы
έκτη	шестая
έκτη	шестой
έκτη	шестое
πάολο	паулу
πάολο	пауло
πάολο	паоло
μικρότερος	поменьше
μικρότερος	меньшие
μικρότερος	меньше
μεταρρύθμιση	реформирование
μεταρρύθμιση	реформы
μεταρρύθμιση	реформа
καθημερινά	повседневной
καθημερινά	ежедневная
καθημερινά	daily
καθημερινά	ежедневно
καθημερινά	ежедневный
αίγυπτος	египет
αισθητική	эстетика
αισθητική	эстетических
αναμένεται	ожидалось
αναμένεται	ожидаемые
αναμένεται	ожидается
αναμένεται	ожидаемый
αναμένεται	ожидаемое
όνειρο	сон
όνειρο	dream
όνειρο	мечта
στόμα	рот
κοινοβουλευτική	парламентская
κοινοβουλευτική	парламентских
κοινοβουλευτική	парламентские
κοινοβουλευτική	парламентский
χονγκ	хун
χονγκ	хон
νατρίου	натрия
κατοικίες	жилища
κατοικίες	жилищ
δικαιοσύνη	правосудия
δικαιοσύνη	справедливость
δικαιοσύνη	правосудие
στιγμές	moments
στιγμές	мгновения
στιγμές	моменты
τερματοφύλακας	вратарь
τερματοφύλακας	вратарь
περιστροφή	вращение
περιστροφή	повернуть
περιστροφή	поворот
περιστροφή	вращение
περιστροφή	ротации
περιστροφή	поворот
περιστροφή	вращения
περιστροφή	ротации
περιστροφή	вращение
περιστροφή	вращение
περιστροφή	spin
μμε	media
μμε	медиа
μμε	сми
μμε	мсп
μμε	мсп
αρχιτέκτονες	архитекторов
γραμματέα	регистратор
γραμματέα	секретаря
γραμματέα	секретарь
γραμματέα	секретарь
γραμματέα	секретарша
πυρήνας	core
πυρήνας	ядро
πυρήνας	ядро
πυρήνας	ядра
πυρήνας	ядро
πυρήνας	ядра
επανάληψη	возобновления
επανάληψη	возобновление
επανάληψη	повторить
επανάληψη	повторите
επανάληψη	повторять
επανάληψη	повторяю
επανάληψη	повторить
υιοθετήθηκε	принято
υιοθετήθηκε	принята
υιοθετήθηκε	принятый
υιοθετήθηκε	принят
υιοθετήθηκε	принятые
περιπέτειες	приключения
καλαμάτα	каламата
σαρλ	шарль
σαρλ	чарльз
αναπαραγωγή	воспроизведения
αναπαραγωγή	воспроизведение
αναπαραγωγή	разведения
αναπαραγωγή	размножения
ενιαία	единая
ενιαία	объединенная
ενιαία	единого
ενιαία	единое
ενιαία	сингл
εξυπηρετεί	служит
οχήματα	автомобили
μπολόνια	болонья
επίκεντρο	эпицентр
επίκεντρο	эпицентр
λογοτεχνικό	литературных
λογοτεχνικό	литературный
ταλέντο	талант
ταλέντο	таланты
ταλέντο	талантливых
ταλέντο	талантлив
ταλέντο	талантливый
ταλέντο	талантливая
μπάντα	band
σεισμό	землетрясение
σεισμό	землетрясения
τουρισμού	туризм
δακτύλιο	ринг
δακτύλιο	кольцо
δακτύλιο	кольца
ποσοστά	проценты
ποσοστά	тариф
ποσοστά	ставки
σήματα	сигналы
σήματα	значки
πέτρο	петр
πέτρο	питер
πέτρο	петер
πέτρο	пётр
πέτρο	петро
αποδειχθεί	доказана
αποδειχθεί	доказано
αποδειχθεί	доказал
διαγραφεί	удаленные
διαγραφεί	исключен
διαγραφεί	удалена
διαγραφεί	удалено
ραδιόφωνο	radio
ραδιόφωνο	радио
γλύπτης	скульптор
ατομική	индивидуальные
ατομική	отдельных
ατομική	индивидуальное
ατομική	индивидуальный
ατομική	индивидуальная
ατομική	атомной
ατομική	атомные
ατομική	атомная
άρθουρ	артур
άρθουρ	артура
συστατικό	компонент
συστατικό	ингредиент
κουζίνα	кухня
κουζίνα	кухне
κουζίνα	кухня
κουζίνα	кухни
στρώμα	слоя
στρώμα	слой
νόμοι	законов
νόμοι	законы
αυξάνει	увеличивает
στήριξη	поддержки
στήριξη	поддержка
στήριξη	поддержку
στήριξη	поддерживаю
σκληρή	жестокие
σκληρή	жестоко
σκληρή	жестокий
σκληρή	жестокого
σκληρή	жестокое
σκληρή	жестко
σκληρή	трудно
σκληρή	жёсткий
σκληρή	сложно
σκληρή	тяжело
σκληρή	крутой
σκληρή	жесткий
σκληρή	жестко
σκληρή	жесткая
σκληρή	суровый
σκληρή	суровые
σκληρή	суровых
νομικός	юридический
νομικός	правовая
νομικός	правовой
νομικός	юридическая
λουκά	лукас
λουκά	люка
μειώνεται	уменьшается
μειώνεται	уменьшает
μειώνεται	уменьшается
στρώματα	слои
κωδικό	пароль
εβραίους	евреев
εβραίους	иудеи
εβραίους	евреи
μαλλιά	волосы
μαλλιά	волос
χριστιανός	кристиан
χριστιανός	христианин
χριστιανός	христиане
χριστιανός	христианство
χριστιανός	христиан
ναπολέων	наполеона
ναπολέων	наполеон
ειδικός	специалиста
ειδικός	специалист
ειδικός	эксперта
ειδικός	эксперт
ομοίως	аналогично
ομοίως	аналогично
ομοίως	аналогично
παιδικά	детство
παιδικά	детства
άργος	аргос
αναγνωρίζεται	признано
αναγνωρίζεται	признана
αναγνωρίζεται	признанные
αναγνωρίζεται	признали
αναγνωρίζεται	признанных
αναγνωρίζεται	признан
αναγνωρίζεται	признано
αναγνωρίζεται	признали
αναγνωρίζεται	признанных
βούλγαροι	болгары
βούλγαροι	болгарии
δημοσιογράφοι	журналисты
δημοσιογράφοι	журналистов
θωμάς	томас
θωμάς	тома
θωμάς	томаса
αμμοχώστου	фамагуста
συνδέσεις	соединения
συνδέσεις	связи
συνδέσεις	ссылки
εκτελέστηκε	казнены
εκτελέστηκε	казнили
πιερ	пьер
εργαστήρια	семинары
εργαστήρια	лабораторий
εργαστήρια	лаборатории
έντονες	интенсивных
έντονες	интенсивный
έντονες	напряженно
έντονες	интенсивно
αναγνώρισε	признан
αναγνώρισε	признано
αναγνώρισε	признал
αναγνώρισε	признана
αναγνώρισε	признали
αναγνώρισε	признала
παλαιστής	борец
μετανάστες	мигрантов
μετανάστες	мигранты
μετανάστες	иммигранты
μετανάστες	иммигрантов
δοκιμές	испытания
δοκιμές	тесты
δοκιμές	испытания
δοκιμές	испытания
δοκιμές	проверка
δοκιμές	испытание
δοκιμές	тестирование
μυαλό	мозг
μυαλό	мозги
μυαλό	разум
μυαλό	ум
μυαλό	мозг
μυαλό	мозги
μυαλό	мозгов
μπεν	бэн
μπεν	бен
αποφυγή	избегая
αποφυγή	избежать
αποφυγή	избегать
αποφυγή	избежание
αποφυγή	избежать
αποφυγή	избегать
αποφυγή	избегайте
αποφυγή	избежание
αποφυγή	расторжение
εγκατασταθεί	установлены
εγκατασταθεί	установлено
εγκατασταθεί	установлен
εγκατασταθεί	установлена
νάξου	наксос
φυγή	полёт
φυγή	бегство
φυγή	перелет
φυγή	полет
φυγή	рейс
ψήφοι	голоса
ψήφοι	голосов
αρνητική	негативных
αρνητική	отрицательный
αρνητική	отрицательные
αρνητική	отрицательно
αρνητική	негативные
αρνητική	отрицательное
χορωδία	хор
χορωδία	хор
χορωδία	хором
ερώτηση	вопрос
αγόρασε	купить
αγόρασε	покупать
αγόρασε	купили
αγόρασε	купил
αγόρασε	купила
μπράουν	браун
μπράουν	коричневые
μπράουν	коричневый
τραυματίστηκε	потерпевшие
τραυματίστηκε	ранены
τραυματίστηκε	ранен
τραυματίστηκε	ранена
χιλής	чили
χιλής	чили
μαθητών	ученики
μαθητών	зрачки
μαθητών	учащиеся
μαθητών	школьники
εύκολη	полегче
εύκολη	легче
εύκολη	легко
πιέρ	пьер
θύμα	потерпевший
θύμα	жертва
θύμα	пострадавший
παρατηρητής	наблюдателя
παρατηρητής	наблюдатель
ψυχολογία	психология
ψυχολογία	психологии
προσπαθώντας	стараюсь
προσπαθώντας	пытаюсь
προσπαθώντας	попытка
φρανσίσκο	франциско
φρανσίσκο	франсиско
κληρονομιά	наследие
κληρονομιά	наследство
κληρονομιά	наследование
κληρονομιά	наследования
κληρονομιά	наследство
κληρονομιά	наследие
κληρονομιά	наследия
εποπτεία	надзор
εποπτεία	надзора
εποπτεία	надзор
εποπτεία	надзора
κύριοι	господа
κύριοι	джентльмены
αναγνώστη	читатель
απόκτηση	приобретения
απόκτηση	приобретение
διαταραχές	расстройства
διαταραχές	расстройств
διαταραχές	беспорядков
διαταραχές	беспорядки
ανοίγει	откроется
ανοίγει	открывается
ανοίγει	открывает
μεσιέ	мессье
μεσιέ	месье
χειρουργική	хирургия
χειρουργική	операция
χειρουργική	хирургические
εποχές	сезонов
διαμονής	резиденция
διαμονής	проживание
ιούνιος	июнь
ιούνιος	джун
ιούνιος	июня
λένιν	ленина
σύμφωνο	пакт
σύμφωνο	пакта
σύμφωνο	согласные
δράσεις	действия
δράσεις	меры
λιθουανίας	литве
λιθουανίας	литвы
λιθουανίας	литва
σεισμός	землетрясение
σεισμός	землетрясения
τήξης	тает
διατάξεις	положения
συναίνεση	консенсус
συναίνεση	консенсуса
συναίνεση	согласия
συναίνεση	согласие
κόπα	кубок
ασθενής	пациентка
ασθενής	пациент
ασθενής	пациента
χωριών	деревни
χωριών	деревень
χριστός	христос
δυστύχημα	авария
δυστύχημα	аварии
δυστύχημα	случайность
δυστύχημα	дтп
άνδρας	мужской
άνδρας	мужчина
άνδρας	самец
άνδρας	мужские
μεχμέτ	мехмет
μεχμέτ	мехмед
επισκέφθηκε	посетил
επισκέφθηκε	посетили
επισκέφθηκε	посетила
ειρηνικό	тихоокеанского
ειρηνικό	тихоокеанский
ειρηνικό	pacific
ειρηνικό	пасифик
ειρηνικό	мирная
ειρηνικό	мирные
ειρηνικό	мирное
ειρηνικό	мирного
ειρηνικό	мирный
κιθαρίστας	гитарист
τυπικό	типично
τυπικό	типичные
τυπικό	типичная
τυπικό	типичный
σχήματα	фигуры
σχήματα	формы
ξαφνικά	неожиданно
ξαφνικά	внезапно
ξαφνικά	вдруг
πέτρες	камни
πέτρες	камни
πέτρες	скалы
καθοδήγηση	руководство
εξηγεί	поясняет
εξηγεί	объясняет
αδύνατο	невозможное
αδύνατο	невозможно
καναδάς	canada
καναδάς	канаду
καναδάς	канада
ανάγκασε	принудительный
ανάγκασε	принудительные
ανάγκασε	принудительного
οπαδοί	поклонники
οπαδοί	фанаты
οργανικές	органические
οργανικές	органических
οργανικές	органический
θείος	дядя
θείος	дядюшка
ανώτερη	высшего
μεταφερθεί	переведены
μεταφερθεί	переданные
μετρήσεις	метрики
μετρήσεις	замеры
μετρήσεις	измерения
μετρήσεις	измерений
μετρήσεις	измерение
μετρήσεις	измерения
μπαχ	баха
μπαχ	бах
μετανάστευση	эмиграции
μετανάστευση	миграции
μετανάστευση	миграция
μετανάστευση	иммиграция
μετανάστευση	иммиграции
βαυαρίας	баварский
τέιλορ	тэйлор
τέιλορ	тейлор
εγκλήματα	преступления
δημοσιεύθηκε	разместил
δημοσιεύθηκε	опубликовано
δημοσιεύθηκε	опубликовал
