மற்றும்	és
கொலம்பஸ்	kolumbusz
சுவையான	finom
சுவையான	finom
மேட்	matt
நஞ்சு	méreg
அடுக்குகள்	réteg
அடுக்குகள்	rétegek
டக்ளஸ்	douglas
காங்கோ	kongói
வெளிப்படுத்த	felfedje
வெளிப்படுத்த	felfedni
செலுத்துகிறது	fizeti
செலுத்துகிறது	fizet
கண்டனம்	elítéltek
கண்டனம்	elítélte
கண்டனம்	elítélt
உழவர்	gazda
உழவர்	gazdálkodó
உழவர்	farmer
பிரேம்	prem
சிறிதாக	kisebbet
சிறிதாக	kisebbek
சிறிதாக	kisebb
எதிரிகள்	ellenségek
எதிரிகள்	ellenségei
எதிரிகள்	ellenség
ஜெனீவா	genfi
அடக்கி	elnyomott
அடக்கி	elfojtott
அடக்கி	ellenállhatatlan
மாவு	liszt
வாந்தி	hányt
வாந்தி	hányás
காலனித்துவ	gyarmati
துப்புரவு	közegészségügy
துப்புரவு	közegészségügyi
துப்புரவு	higiénia
உதாரணங்கள்	hivatkozás
உதாரணங்கள்	hivatkozásokat
உதாரணங்கள்	hivatkozások
உதாரணங்கள்	példák
உதாரணங்கள்	példákat
உதாரணங்கள்	példa
சியா	sia
சியா	chia
தமனி	artéria
மோதல்கள்	ütközések
மோதல்கள்	viták
மோதல்கள்	összecsapás
மோதல்கள்	clash
மணிநேரம்	órákban
மணிநேரம்	óra
மணிநேரம்	órák
மணிநேரம்	óránként
மணிநேரம்	óránkénti
மணிநேரம்	óra
ஆக்சைடுகள்	oxidok
நிலச்சரிவு	földcsuszamlás
அத்தியாயங்கள்	epizódjainak
அத்தியாயங்கள்	epizódok
அத்தியாயங்கள்	epizód
ஜேர்மனி	németország
பாலு	balu
அறிவும்	tudás
அறிவும்	ismeretek
அம்சமாக	izé
அம்சமாக	dolog
கனி	gyümölcs
கனி	gyümölcsök
வெப்பமான	melegszik
வெப்பமான	melegebb
கையொப்பம்	aláírás
குரங்குகள்	majmokat
குரங்குகள்	majmok
உணவகம்	büfé
உணவகம்	vendéglő
உணவகம்	étterem
விந்து	sperma
விந்து	spermát
மரபணுக்கள்	gének
பரிந்துரைக்கப்பட்ட	ajánlott
பரிந்துரைக்கப்பட்ட	javasolt
செங்	seng
செங்	cheng
செங்	cseng
ஆஸ்துமா	asztmás
ஆஸ்துமா	asztma
இறுக்கமான	szoros
இறுக்கமான	szűk
இறுக்கமான	szorosan
இரை	zsákmány
இரை	préda
கார்டியன்	őrző
டேவ்	dave
கணிசமாக	jelentősen
ஒத்துழைப்பு	együttműködés
மாற்றப்படுகிறது	konvertáló
மோசடி	csalás
மோசடி	csaló
ரிச்சார்ட்	richárd
ரிச்சார்ட்	richard
காளை	bull
காளை	bika
பெரிலியம்	berillium
பிரியா	priya
எட்வின்	edwin
நன்கொடை	adomány
நன்கொடை	adományt
நன்கொடை	adományozni
டேக்	címke
டேக்	megjelölés
டேக்	tag
டேக்	megjelölése
குற்றவாளி	elítéltek
குற்றவாளி	elítélték
குற்றவாளி	elítélt
குற்றவாளி	bűnös
குற்றவாளி	tettes
பாலுறவு	szex
பாலுறவு	sex
மெயில்	mail
மெயில்	levél
மெயில்	levelek
மெயில்	posta
வான்வழி	légi
வான்வழி	antenna
இல்லாமை	hiányzik
இல்லாமை	eltűnt
இல்லாமை	hiányzó
அதிர்ச்சி	megrázó
அதிர்ச்சி	megdöbbentő
அதிர்ச்சி	sokkoló
அதிர்ச்சி	sokk
அதிர்ச்சி	döbbenve
செயற்கைக்கோள்கள்	műholdak
மாறுபாடு	különbség
விற்க	eladás
எளிதான	könnyű
நாசர்	nasser
பவுண்டு	font
சத்திரம்	fogadó
சத்திரம்	inn
சத்திரம்	szálló
வாட்சன்	watson
பகிர்வு	megosztás
பகிர்வு	terjesztés
பகிர்வு	eloszlás
பகிர்வு	elosztás
பகிர்வு	forgalmazási
பகிர்வு	elosztása
பகிர்வு	forgalmazás
எழுதுகிறார்	írja
மருத்துவமனைகள்	klinikák
மருத்துவமனைகள்	kórházak
மருத்துவமனைகள்	kórházakban
முகநூல்	facebook
முகநூல்	facebookon
சாசனம்	charta
யாரோ	valaki
யாரோ	valakit
டாப்	felül
டாப்	top
டாப்	csúcs
டாப்	felső
டாப்	legfelső
சவால்	kihívás
உலாவி	böngésző
சுதந்திரமான	liberális
பிரத்யேக	zártkörű
பிரத்யேக	exkluzív
பிரத்யேக	kizárólagos
அரசுக்கும்	ideológiai
எட்டி	eddie
ஆயுதங்களை	fegyver
ஆயுதங்களை	fegyverek
நீரிணை	szoros
தாஜ்	taj
தற்காப்பு	védelem
தற்காப்பு	védekezés
தற்காப்பு	védelmi
தற்காப்பு	védekező
தற்காப்பு	védekezés
கொக்கு	crane
கொக்கு	daru
ரைன்	rajna
கிளாஸ்	glass
கிளாஸ்	üveg
கிளாஸ்	pohár
கவுலூன்	kowloon
கயா	gaya
கயா	gaia
புரோமின்	bróm
தேனீ	méh
தேனீ	méhecske
பள்ளிக்கு	iskolában
பள்ளிக்கு	iskola
பள்ளிக்கு	suli
அடிமைகள்	szolga
அடிமைகள்	rabszolga
அடிமைகள்	szolgák
அடிமைகள்	rabszolgák
அடிமைகள்	függő
வனேடியம்	vanádium
கெட்ட	bad
கெட்ட	rosz
கெட்ட	rossz
டார்வின்	darwin
வெளியேற்றம்	evakuálás
அணில்	mókus
தாள	ütős
மார்கரெட்	margaret
மார்கரெட்	margit
ஆக்சிசனேற்றம்	oxidációs
காஸ்	cas
காஸ்	cass
ஆலிவர்	oliver
ஆலிவர்	olivér
தடுக்கிறது	megakadályozza
தடுக்கிறது	megelőzi
தடுக்கிறது	blokkoló
போதி	bodhi
டிக்	fasz
டிக்	dick
டிக்	farok
ஹக்	haq
ஒன்றோடொன்று	tengerek
பிராமணர்	brahmin
பார்த்தேன்	láttam
பார்த்தேன்	látta
பார்த்தேன்	fűrész
யாரேனும்	bárkinek
யாரேனும்	valaki
யாரேனும்	bárkit
யாரேனும்	bárki
யாரேனும்	valaki
யாரேனும்	valakit
சாபம்	átok
பள்ளம்	groove
பாதம்	lábak
பாதம்	láb
தீர்மானிக்க	meghatározni
இறக்கை	szárnyat
இறக்கை	szárnya
இறக்கை	wing
இறக்கை	szárny
சுரப்பிகள்	kagyló
சுரப்பிகள்	kagylók
துண்டுகள்	szeletet
கலி	cali
அனுப்பப்பட்டது	elküldött
அனுப்பப்பட்டது	elküldve
அனுப்பப்பட்டது	küldött
அன்னம்	hattyú
அன்னம்	swan
வசந்தம்	tavaszi
வசந்தம்	tavasz
தையல்	varrás
தையல்	stitch
தையல்	öltés
பைட்	byte
பாரம்பரியமாக	hagyományosan
பாத்திமா	fatima
உடல்கள்	holttestek
உடல்கள்	hullák
உடல்கள்	testek
உடல்கள்	szervek
உடலும்	fizikailag
உடலும்	fizikai
ஈரப்பதம்	nedvesség
ஈரப்பதம்	páratartalom
ஈரப்பதம்	pára
உரிமையாளர்கள்	tulajdonosok
உரிமையாளர்கள்	tulajdonosai
சுற்றுலாத்துறை	turizmus
சுற்றுலாத்துறை	idegenforgalom
ஆல்பத்தை	album
மறுசீரமைப்பு	helyreállítási
மறுசீரமைப்பு	helyreállítása
எப்போதாவது	gyakran
எப்போதாவது	ritkán
திதி	didi
முகவரிகள்	címek
புழுக்கள்	férgek
காவலர்கள்	rendőrök
நாடோடி	nomád
சதுரம்	square
சதுரம்	szögletes
சதுரம்	négyzetes
சதுரம்	tér
சதுரம்	négyzet
விஷயம்	izé
விஷயம்	dolog
விஷயம்	mercia
ஒலிப்பதிவு	filmzene
பாய்ஸ்	fiuk
பாய்ஸ்	fiúk
வருத்தம்	feldúlt
வருத்தம்	zaklatott
புள்ளிவிவரங்கள்	statisztika
புள்ளிவிவரங்கள்	statisztikák
புள்ளிவிவரங்கள்	elemzések
தற்காப்புக்	martial
நாதன்	nathan
ஈட்டி	lándzsa
தசைகள்	izmok
தசைகள்	izom
காங்	kang
காங்	kong
நாகம்	kobra
நிற்கிறது	áll
வால்ட்	walt
தூதர்	nagykövet
காதலை	szeretettel
காதலை	love
காதலை	szeretet
காதலை	szerelem
மோரிசன்	morrison
தொகுக்க	edit
தொகுக்க	módosítás
தொகுக்க	szerkesztés
தொகுக்க	szerkesztése
டைசன்	tyson
துப்பாக்கிகள்	fegyvereket
துப்பாக்கிகள்	ágyúk
துப்பாக்கிகள்	fegyverek
கயானா	guyana
மில்	mill
மில்	malom
சாட்சி	tanúskodni
சாட்சி	szemtanú
சாட்சி	tanú
மதராஸ்	madras
வருடாந்த	éves
வருடாந்த	évente
விளாடிமிர்	vlagyimir
விளாடிமிர்	vladimir
கிங்ஸ்	királyok
நுழையும்	belép
நுழையும்	belépni
மங்கோலிய	mongol
ரோஜர்	roger
எடுத்தது	foglalt
சுண்ணாம்பு	lime
சிவில்	civil
சிவில்	polgári
சோசலிச	szocialista
சோசலிச	szocialisták
லீலா	leela
ஆலோசகர்	tanácsadó
துடிப்பு	legyőzni
கட்டிகள்	kockák
கணக்கீடு	felsorolás
கணக்கீடு	számlálás
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	csodás
அற்புதமான	csodálatos
அற்புதமான	mesés
சரித்திர	történelmi
சரித்திர	történeti
பேரழிவு	katasztrófa
திருட்டு	lopás
வெயில்	napsütés
வெயில்	napfényes
வெயில்	napos
வெயில்	sunny
சிறியது	kis
சிறியது	kicsik
சிறியது	kicsi
சிறியது	kisebbet
சிறியது	kisebbek
சிறியது	kisebb
நாக்கு	nyelve
நாக்கு	nyelv
லாங்	lang
லாங்	hosszú
பந்தய	racing
தாகம்	szomjúság
தாகம்	szomjas
குளங்கள்	medencék
தேசியம்	nacionalizmus
டைகர்	tigris
டைகர்	tiger
கீழ	alul
கீழ	alja
கீழ	alsó
கீழ	fenék
ஆர்வலர்	aktivista
கூர்மையான	sharp
கூர்மையான	éles
பனிக்கட்டி	jég
பனிக்கட்டி	ice
பெறுகிறார்	átvevő
முறுக்கு	csavar
வில்லன்	gazember
அடைக்கலம்	menedék
கராச்சி	karacsi
ஒளிரும்	ragyog
ஒளிரும்	izzó
ஒளிரும்	ragyogó
யாஹூ	yahoo
அழைக்கப்பட்டனர்	meghívott
அழைக்கப்பட்டனர்	meghívva
பீர்	sör
பீர்	sört
இயற்கையாகவே	természetesen
துளைகள்	zoknit
துளைகள்	zokni
ஐஸ்	jég
ஐஸ்	ice
படைத்து	létrehozott
படைத்து	létrehozva
படைத்து	teremtett
தண்ணீரை	víz
தண்ணீரை	vizet
கிராமப்புறங்களில்	vidék
நுட்பமான	belső
நுட்பமான	belseje
நுட்பமான	kényes
நேரங்கள்	idők
நேரங்கள்	időpontok
நேரங்கள்	times
மில்லர்	molnár
மில்லர்	miller
நாட்	nat
இயலாமை	rokkantsági
இயலாமை	fogyatékosság
மதிய	délután
மதிய	délutáni
தன்னார்வ	önkéntes
சல்பேட்டு	szulfát
தரநிலைகள்	standardok
தரநிலைகள்	előírások
தரநிலைகள்	szabványok
பந்தயம்	fogadás
பந்தயம்	fogadás
பந்தயம்	fogadási
பந்தயம்	faj
பந்தயம்	futam
பந்தயம்	verseny
பந்தயம்	fogadás
பந்தயம்	tét
எதிர்கொள்ளும்	néző
காப்பி	kávét
காப்பி	kávé
மலம்	ürülék
முரண்பாடுகள்	konfliktusok
முரண்பாடுகள்	konfliktus
செயலில்	aktív
செயலில்	aktívak
கூட்டங்களில்	összejövetelek
ஒட்டுமொத்தமாக	átfogó
ஒட்டுமொத்தமாக	összességében
ஓவர்	vége
ஓவர்	át
கனேடிய	kanadai
விருந்தினர்	vendég
விருந்தினர்	vendég
விருந்தினர்	vendégek
பதினேழு	seventeen
பதினேழு	tizenhét
ரோபோ	robot
சுற்றளவு	kerület
சுற்றளவு	kerülete
சுற்றளவு	körzetben
சுற்றளவு	sugár
வாத்து	kacsa
வாத்து	duck
தகுதிகள்	végzettség
தகுதிகள்	képesítés
ராயன்	raya
சலீம்	salim
காசுகள்	érméket
காசுகள்	érme
காசுகள்	érmék
இணைப்பில்	interneten
இணைப்பில்	online
ஆடம்ஸ்	adams
உண்மைகள்	tények
உண்மைகள்	tényállás
வாய்ப்புக்கள்	esélyek
வாய்ப்புக்கள்	esély
பொறியாளர்கள்	mérnökök
ஸ்காட்லாந்து	skócia
பயிற்சியாளர்	edző
பயிற்சியாளர்	edző
பயிற்சியாளர்	gyakornok
நரம்புத்	ideges
மாடுகள்	tehén
மாடுகள்	tehenek
பட்டயம்	charta
பட்டயம்	oklevél
பட்டயம்	diploma
யூதர்	zsidó
யூதர்	zsidók
யூதர்	zsidók
தடுத்தல்	blokkoló
நருடோ	naruto
மாரத்தான்	maraton
யோசனை	ötletem
யோசனை	elképzelés
யோசனை	ötlet
திடமான	tömör
திடமான	szilárd
திடமான	szilícium
திடமான	szilikon
திடமான	megoldást
திடமான	megoldás
திடமான	oldat
பன்றிகள்	disznók
பன்றிகள்	sertések
பன்றிகள்	sertés
பன்றிகள்	malacok
சில்வர்	silver
சில்வர்	ezüst
தேசியவாத	nacionalista
ஆவணப்படம்	dokumentumfilm
ஃபிஃபா	fifa
நீட்சி	nyújtás
காபி	kávét
காபி	kávé
டாக்கா	dhaka
ஆர்வலர்கள்	aktivisták
பதிவேற்றம்	feltöltés
பதிவேற்றம்	feltöltése
புறப்படும்	indulási
புறப்படும்	távozás
புறப்படும்	indulás
ஆத்மா	lélek
ஆத்மா	soul
ஆத்மா	lelkem
ஆத்மா	lelked
எதிர்காலம்	jövőbeli
எதிர்காலம்	jövő
பூர்வீக	bennszülött
பூர்வீக	őslakos
பூர்வீக	őshonos
பூர்வீக	bennszülöttek
பார்சிலோனா	barcelonában
பார்சிலோனா	barcelonai
பார்சிலோனா	barcelona
புழு	kukac
புழு	féreg
பொருத்தப்பட்ட	felszerelve
பொருத்தப்பட்ட	felszerelt
திடீரென்று	hirtelen
மீனவர்கள்	halász
மீனவர்கள்	horgász
இயற்றி	generátor
மங்கோலியா	mongólia
செலுத்து	fizess
செலுத்து	fizetni
செலுத்து	fizet
செலுத்து	fizetés
காமிக்	komikus
காமிக்	képregény
எழுபது	hetven
குற்றவாளிகள்	bűnözők
குற்றவாளிகள்	bűnözőknek
குற்றவாளிகள்	bűnös
குற்றவாளிகள்	bűnösök
பத்தி	bekezdés
முயல்	nyúl
முயல்	nyuszi
மாட்ரிட்	madrid
மாட்ரிட்	madridi
மூன்றாவதாக	harmadszor
பொம்மைகள்	babák
பொம்மைகள்	babákat
பொம்மைகள்	játékok
பெருக்கி	erősítő
வெறுப்பு	gyűlölet
வெறுப்பு	utálom
வெறுப்பு	gyűlölet
இடமாற்றம்	átvitel
இடமாற்றம்	áthelyezés
இடமாற்றம்	transzfer
இடமாற்றம்	csere
இடமாற்றம்	cseréje
நரம்புகள்	erek
நரம்புகள்	idegek
பராக்	barack
பராக்	barak
படிவம்	űrlap
படிவம்	forma
படிவம்	formájában
படிவம்	nyomtatvány
வாசனை	aroma
வாசனை	szag
வாசனை	illat
வாசனை	parfüm
வாசனை	parfümöt
ஜோலி	jolie
உடைந்த	megtört
உடைந்த	törött
உடைந்த	törve
போட்டியாளர்	lejátszó
போட்டியாளர்	játékos
பெட்ரோல்	benzin
பெட்ரோல்	benzin
பெட்ரோல்	gázolaj
மூட்டு	ízületi
மூட்டு	joint
மூட்டு	együttes
மூட்டு	közös
மூட்டு	arthritis
உபுண்டு	ubuntu
இருள்	sötét
இருள்	sötétség
கேன்	kane
பிரதிபலிக்கும்	tükrözze
பிரதிபலிக்கும்	tükrözik
பிரதிபலிக்கும்	fényvisszaverő
பிரதிபலிக்கும்	tükröző
மீத்தேன்	metán
தலைவலி	fejfájás
கொல்லும்	gyilkol
கொல்லும்	öl
கொல்லும்	megöli
கொல்லும்	megöl
கொல்லும்	gyilkol
கொல்லும்	gyilkolás
குப்பை	kuka
குப்பை	szemetet
குப்பை	szemét
குப்பை	vacak
குப்பை	szemét
வயிற்று	has
வயிற்று	gyomor
வயிற்று	hasi
கண்டுபிடிப்பாளர்	feltaláló
ஐரோப்பியர்கள்	európaiak
ஜெர்சி	jersey
பிங்க்	pink
பிங்க்	rózsaszín
பிங்க்	rózsaszínű
சுவர்களில்	falak
சுவர்களில்	falakat
காரை	aknavető
ஆண்ட்ரூ	andrás
ஆண்ட்ரூ	andrew
நந்தா	nanda
பூஞ்சை	gomba
பூஞ்சை	gombák
பல்கேரியா	bulgária
ஷேக்	sejk
ஷேக்	kunyhó
ஷேக்	rázza
ஷேக்	shake
தூண்டுதல்	stimuláció
தூண்டுதல்	csábítás
தூண்டுதல்	befolyásolja
மணிலா	manila
நாயகம்	demokrácia
தாமதம்	késedelem
தாமதம்	késlekedés
தாமதம்	késés
தாமதம்	késedelmes
தாமதம்	késik
தாமதம்	késleltetett
நேற்று	tegnapi
நேற்று	tegnap
பாவனை	szimulálni
பாவனை	szimuláció
கிரகாம்	graham
தயவு	kérem
தயவு	kérlek
லாமா	láma
கமல்	kamal
அறுபது	hatvan
பிரிவுகளும்	körzetek
பிரிவுகளும்	osztályok
பாடநூல்	tankönyv
மிர்சா	mirza
முகங்கள்	arcokat
முகங்கள்	arcok
தயிர்	joghurt
தயிர்	túró
கற்பிக்கும்	tanít
கற்பிக்கும்	tanítani
கற்பிக்கும்	tanítás
ராமர்	rama
சுவரொட்டி	plakát
சுவரொட்டி	poszter
சீரற்ற	random
சீரற்ற	véletlenszerű
சீரற்ற	véletlen
சைக்கிள்	bicikli
சைக்கிள்	kerékpár
விளக்கப்படம்	diagram
இம்பீரியல்	birodalmi
இம்பீரியல்	császári
திரிபு	törzs
குறிப்பிடப்பட்டது	megadott
குறிப்பிடப்பட்டது	meghatározott
குறிப்பிடப்பட்டது	megadva
மணமகன்	vőlegény
மணமகன்	vőlegény
நிலையானது	normál
நிலையானது	szabványos
நிலையானது	szabvány
நிலையானது	standard
திட்டமிடப்பட்டது	ütemezett
சமாதானம்	béke
செயலிழப்பு	ütközés
செயலிழப்பு	baleset
செயலிழப்பு	crash
நம்பகமான	bizalmas
நம்பகமான	bizalmasan
கதாபாத்திரங்கள்	karakterek
கதாபாத்திரங்கள்	szereplők
பக்கத்தைப்	oldalt
பக்கத்தைப்	oldal
காலக்கோடு	idővonal
லிட்	litt
விஞ்ஞானி	tudós
சாகா	saga
தோல்வியை	vereség
தோல்வியை	legyőzni
பாம்பே	bombay
தூண்டல்	ihlet
தூண்டல்	inspiráció
எதுவுமில்லை	semmi
தவறுகள்	hibák
தவறுகள்	hibákat
தவறுகள்	hibák
தவறுகள்	hibákat
அனுபவங்கள்	tapasztalatok
அனுபவங்கள்	élmények
ஆசியான்	asean
ஹங்கேரி	hungary
ஹங்கேரி	magyarország
இலக்கங்கள்	számjegye
இலக்கங்கள்	számjegy
பொருந்தாது	alkalmazandó
பொருந்தாது	alkalmazható
சவாரி	lovagolni
பொறுப்புகள்	feladatok
பொறுப்புகள்	felelősség
வாஸ்	vaz
பட்டதாரி	diplomás
பட்டதாரி	végzős
மாரி	mari
சித்திரவதை	kínzás
நம்முடைய	miénk
ஸ்டீல்	steel
ஸ்டீல்	acél
க்குள்	belül
சேமிக்க	áruház
சேமிக்க	üzlet
சேமிக்க	bolt
பட்டேல்	patel
இறால்	rákok
மகள்கள்	lányai
பாடிஸ்டா	bautista
கிரேக்கர்கள்	görögök
கென்	ken
கென்	kene
அரிப்பு	viszketés
வசதிக்காக	kényelem
வசதிக்காக	kényelmi
எரிச்சல்	ingerlékenység
எரிச்சல்	mogorva
எரிச்சல்	zsémbes
எரிச்சல்	morcos
எரிச்சல்	irritáció
சத்தியம்	ígéret
மினி	mini
மதிப்புமிக்க	értékes
மதிப்புமிக்க	értékesek
விசா	vízum
சர்ச்சைகள்	gondok
சர்ச்சைகள்	probléma
சர்ச்சைகள்	problémák
சர்ச்சைகள்	problémákat
சர்ச்சைகள்	problémákkal
இரைச்சல்	zaj
பணவீக்கம்	inflációs
பணவீக்கம்	infláció
விஷயங்கள்	dolgok
விஷயங்கள்	dolgokat
முடிவுற்றது	kész
ஆயிரமாண்டு	millennium
கிராஸ்	kereszt
கிராஸ்	cross
கிராஸ்	keresztbe
பாபி	bobby
ரெய்கி	reiki
மனைவியை	feleségem
மனைவியை	felesége
மனைவியை	feleség
கொத்து	megemészteni
வைக்கப்பட்டுள்ள	tartott
வைக்கப்பட்டுள்ள	tartotta
வைக்கப்பட்டுள்ள	megtartotta
வைக்கப்பட்டுள்ள	megtartott
திறம்	hatékony
திறம்	hatásos
திறம்	effektív
திறம்	eredményes
கின்னஸ்	guinness
எந்திரம்	gépezet
எந்திரம்	gép
மெதுவான	lassú
மெதுவான	lassan
மெதுவான	lassabban
மெதுவான	lassabb
பர்மிய	burmai
சாட்	chad
அறிமுகப்படுத்திய	bevezetett
அறிமுகப்படுத்திய	bemutatott
மடோனா	madonna
திராட்சை	szőlő
திராட்சை	szőlő
திராட்சை	szőlőt
முத்தம்	csók
முத்தம்	puszi
முத்தம்	kiss
கோதிக்	gótikus
பேரணி	rally
பேரணி	gyülekező
பேரணி	gyűlés
கொடியை	zászló
கொடியை	megjelölés
கொடியை	lobogó
அறிவாற்றல்	szellemes
அறிவாற்றல்	kognitív
இஸ்மாயில்	ismail
டிரில்லியன்	milliárd
டிரில்லியன்	egymilliárd
டிரில்லியன்	billió
டிரில்லியன்	trillió
நிறுவப்பட்டுள்ளது	telepítve
நிறுவப்பட்டுள்ளது	beépített
நிறுவப்பட்டுள்ளது	telepített
பறக்க	repülni
பறக்க	repülés
பறக்க	repül
பறக்க	repülj
பலன்கள்	juttatások
பலன்கள்	előnyök
பலன்கள்	ellátások
தனித்துவம்	egyedülálló
தனித்துவம்	páratlan
தனித்துவம்	egyedi
பிறந்தநாள்	születésnap
பிறந்தநாள்	szülinapi
பிறந்தநாள்	szülinapot
பிறந்தநாள்	születésnapi
மார்வெல்	marvel
மாற்றுதல்	konverziós
மாற்றுதல்	átalakítás
தன்மைகள்	jogalanyok
தன்மைகள்	szervezetek
தன்மைகள்	tulajdonság
தன்மைகள்	tulajdonságai
தன்மைகள்	ingatlanok
தன்மைகள்	tulajdonságok
முகமை	ügynökség
வாக்கர்	walker
எய்ட்ஸ்	aids
குடியிருப்புகள்	apartman
குடியிருப்புகள்	lakások
குடியிருப்புகள்	apartmanok
கிளாப்டன்	clapton
பிரின்ஸ்	herceg
பிரின்ஸ்	prince
ஒப்பு	tökfej
வருகிறான்	jövök
வருகிறான்	jön
அசாதாரண	rendkívüli
பட்	feneke
பட்	fenék
தானியங்கு	auto
தானியங்கு	automata
தானியங்கு	automatikus
தானியங்கு	automata
தானியங்கு	automatikus
பிறவி	születés
பிறவி	születési
பிறவி	szülés
குஞ்சுகள்	csajok
நெப்டியூன்	neptune
வெற்று	üresek
வெற்று	üres
வெற்று	üresen
வெற்று	üres
வெற்று	üresen
வட்டாரம்	megyei
வட்டாரம்	megye
சூரி	suri
கலைக்களஞ்சியங்கள்	enciklopédia
ஆர்ட்	művészet
ஆர்ட்	art
சுன்	chun
சுன்	csun
கீழ்நிலை	alacsonyabb
கீழ்நிலை	alsó
கீழ்நிலை	lejjebb
தேடு	keresés
ஹாசன்	hassan
ஹெலன்	helen
சணல்	zsák
சணல்	zsákot
சணல்	juta
விழி	ébren
ருமேனியா	római
ருமேனியா	roman
ருமேனியா	románia
தைவான்	tajvani
தைவான்	tajvan
அக்கா	didi
வடிவியல்	geometria
ஹோஸ்ட்	fogadó
ஹோஸ்ட்	házigazda
ஹோஸ்ட்	műsorvezető
வெற்றியாளர்	győztes
வெற்றியாளர்	nyertes
ஈரமான	vizes
ஈரமான	nedves
லிபியா	líbia
விஞ்ஞானம்	tudomány
ஜா	ib
மடக்கை	logaritmus
மடக்கை	logaritmikus
கூப்பர்	cooper
வில்லெம்	wilhelm
கிறிஸ்துவ	keresztény
கிறிஸ்துவ	christian
கிறிஸ்துவ	keresztények
ஏலம்	árverésen
ஏலம்	árverés
ஏலம்	aukciós
ஏலம்	aukció
ஏலம்	ajánlat
ஏலம்	licit
விவரிக்க	ismertesse
விவரிக்க	leírni
சாம்பியன்ஸ்	bajnokok
பரவ	terjed
மொராக்கோ	marokkóban
மொராக்கோ	marokkó
கொடுமை	beteg
கொடுமை	betegek
கொடுமை	szörnyű
எம்மி	emmy
பாராளுமன்றம்	parlament
டக்	tuck
டக்	doug
சேமிக்கும்	megtakarítás
சேமிக்கும்	mentés
சேமிக்கும்	megmenteni
நடமாடும்	lebegni
நடமாடும்	lebegő
நடமாடும்	úszó
நடமாடும்	lebeg
கட்டணங்கள்	díjak
கட்டணங்கள்	vádemelés
கட்டணங்கள்	vádak
கட்டணங்கள்	vád
கட்டணங்கள்	fizetés
கட்டணங்கள்	fizetések
கட்டணங்கள்	kifizetések
சாய்ஸ்	döntés
சாய்ஸ்	választás
ஸ்டூடியோ	studio
ஸ்டூடியோ	stúdió
அலாஸ்கா	alaszkai
அலாஸ்கா	alaszkában
அலாஸ்கா	alaszka
விற்பனையில்	eladási
விற்பனையில்	eladás
விற்பனையில்	eladni
சதுரங்கம்	sakktábla
சதுரங்கம்	sakk
எழுத்துருக்கள்	betűtípusok
எழுத்துருக்கள்	betűtípus
குரலில்	hangja
குரலில்	hang
கிரகணம்	napfogyatkozás
பிளேயர்	lejátszó
பிளேயர்	játékos
சாயம்	festék
துணுக்குகள்	részecskék
துணுக்குகள்	részecske
முன்னேற்றங்கள்	javítások
முன்னேற்றங்கள்	javulás
முன்னேற்றங்கள்	fejlesztések
கடற்கரைகள்	tengerpart
கடற்கரைகள்	strandok
அட்டவணைகள்	katalógus
அட்டவணைகள்	katalógusok
அட்டவணைகள்	táblák
அட்டவணைகள்	asztal
அட்டவணைகள்	táblázatok
அட்டவணைகள்	táblázat
அட்டவணைகள்	asztalok
அட்டவணைகள்	katalógusok
கோரிக்கைகளை	kérelmek
கோரிக்கைகளை	kéri
கோரிக்கைகளை	kérések
சுவாச	légzés
சுவாச	légzőszervi
சுவாச	légzési
புண்ணிய	fájó
பொலிவியா	bolívia
கிறித்தவர்	keresztény
கிறித்தவர்	christian
கிறித்தவர்	keresztények
யாக்கோபு	jacob
பரிந்துரைக்கப்படுகிறது	ajánlotta
பரிந்துரைக்கப்படுகிறது	ajánlott
பரிந்துரைக்கப்படுகிறது	javasolt
சிலந்தி	pók
சிலந்தி	spider
மார்க்ஸ்	marx
மார்க்ஸ்	jelölések
மார்க்ஸ்	védjegyek
மார்க்ஸ்	marks
தடிமன்	merész
தடிமன்	bátor
திருமணங்கள்	esküvők
உடல்நிலை	beteg
உடல்நிலை	betegek
குழம்பு	curry
ஹாஜி	haji
க்காக	for
புரவன்	fogadó
புரவன்	házigazda
புரவன்	műsorvezető
சிறைச்சாலை	börtön
சிறைச்சாலை	börtönben
ஞாயிற்றுக்கிழமை	vasárnap
ஞாயிற்றுக்கிழமை	vasárnaponként
ஞாயிற்றுக்கிழமை	vasárnap
ஞாயிற்றுக்கிழமை	vasárnapi
மசோதா	bill
மசோதா	számla
செவி	chevy
செவி	fül
செவி	füle
இனப்படுகொலை	népirtás
கத்தார்	katar
எழுதவும்	írj
எழுதவும்	írni
எழுதவும்	írjon
உயர்த்த	felnevelni
உயர்த்த	emelés
ஊற்றி	tölts
வாக்காளர்கள்	szavazók
வாக்காளர்கள்	szavazó
நேர்த்தியான	elegáns
முகவர்	ügynök
புரி	puri
அமோனியா	ammónia
தத்	dutt
அல்பிரட்	alfred
உயரும்	emelkedés
நிர்ணய	telephely
நிர்ணய	létesítmény
நிர்ணய	létrehozása
நிர்ணய	letelepedés
இரைப்பை	has
இரைப்பை	gyomor
கோபேன்	cobain
பூட்டோ	bhutto
விசிறி	ventilátor
விசிறி	rajongó
விசிறி	fan
விசிறி	fanni
மூடப்பட்டது	bezárt
