και	och
γρήγορη	snabba
εξοπλισμό	växel
εξοπλισμό	redskap
εξοπλισμό	gear
επέλεξε	valde
ενδεχομένως	eventuellt
ενδεχομένως	möjligen
ενδεχομένως	möjligtvis
ενδεχομένως	potentiellt
εκπαιδευτικό	pedagogiskt
εκπαιδευτικό	pedagogisk
σοβαρή	seriös
σοβαρή	seriöst
σοβαρή	allvarliga
σοβαρή	allvarlig
σοβαρή	allvarligt
σοβαρή	allvarlig
σοβαρή	allvarliga
σοβαρή	svår
αποελ	apoel
ιατρός	läkare
ιατρός	läkares
επιγραφές	inskriptioner
αποσπάσματα	utdrag
αποσπάσματα	extrakt
αποσπάσματα	utdrag
βαριά	heavy
βαριά	tungt
βαριά	tung
βαριά	tunga
ουρανό	himmel
ουρανό	sky
ουρανό	himlen
κόντρα	contra
κόντρα	emot
κόντρα	mot
ταξίδια	resor
ταξίδια	travel
ταξίδια	resa
ταξίδια	resor
ταξίδια	resande
ταξίδια	resor
ταξίδια	reser
ταξίδια	resa
ταξίδια	resande
ταξίδια	reser
ταξίδια	resa
ταξίδια	resande
ταξίδια	reser
ταξίδια	resor
ταξίδια	trips
θετικές	positivt
θετικές	positiv
θετικές	positiva
φάσεις	etapper
φάσεις	faserna
φάσεις	faser
φάσεις	stadier
φάσεις	etapper
φάσεις	faser
ήρωες	hjältar
ήρωες	heroes
κρις	chris
προορισμό	destination
προορισμό	destinationen
προορισμό	resmål
πατριαρχείο	patriarkatet
σκοτώσει	döda
σκοτώσει	kill
επιδόσεις	föreställning
επιδόσεις	performance
επιδόσεις	resultat
επιδόσεις	prestanda
τριάντα	trettio
τριάντα	thirty
σταθμούς	stationer
σταθμούς	stationerna
διαλυτότητα	löslighet
αντικατάσταση	ersätter
αντικατάσταση	ersätta
αντικατάσταση	ersätta
αντικατάσταση	ersätt
αντικατάσταση	substitution
αντικατάσταση	substitut
αντικατάσταση	ersätta
αντικατάσταση	ersätt
αντικατάσταση	ersättning
αντικατάσταση	ersättande
αντικατάσταση	ersättare
τοιχογραφίες	fresker
τοιχογραφίες	väggmålningar
βιομηχανική	industriell
βιομηχανική	industriellt
βιομηχανική	industriella
ενδείξεις	indikationer
ενδείξεις	beteckningar
συνεργάτης	kompanjon
συνεργάτης	partner
συνεργάτης	delägare
συνεργάτης	medarbetare
συνεργάτης	arbetskamrat
συνεργάτης	associerade
συνεργάτης	associerad
συνεργάτης	associera
ασκήσεις	övningar
ασκήσεις	borrar
ασκήσεις	övningar
κλαμπ	club
κλαμπ	klubb
κλαμπ	klubben
κλαμπ	klubba
κλαμπ	klöver
κλαμπ	klubbar
κλαμπ	klubbor
κλαμπ	klubbarna
αλφάβητο	alfabetet
εσωτερικά	invärtes
εσωτερικά	interna
εσωτερικά	intern
εσωτερικά	inre
εσωτερικά	internt
εσωτερικά	internt
επιρροές	påverkan
επιρροές	inflytande
επιρροές	påverka
επιρροές	influenser
περού	peruanska
περού	peru
έπαιζε	lekte
έπαιζε	spelat
έπαιζε	spelas
έπαιζε	spelade
έπαιζε	spelades
σεναριογράφος	manusförfattare
αστερισμό	stjärnbild
υποχρεώσεις	förpliktelser
υποχρεώσεις	skyldigheter
υποχρεώσεις	skulder
υποχρεώσεις	åtaganden
σπήλαιο	grotta
δέλτα	delta
μπράιαν	brian
φρανσουά	francois
φρανσουά	françois
φρανσουά	francois
φρανσουά	françois
ιδιωτική	privat
ιδιωτική	basse
ιδιωτική	privata
θετικά	positivt
θετικά	positiv
θετικά	positiva
δυσκολίες	svårighet
δυσκολίες	svårigheter
δυσκολίες	svårighetsgrad
δυσκολίες	svårigheter
τάφο	grav
τάφο	grav
τάφο	graven
στάλθηκε	skickas
στάλθηκε	skickade
στάλθηκε	skickat
στάλθηκε	skickad
ατομικό	individuell
ατομικό	individuellt
ατομικό	individ
ατομικό	individuella
αναφέρθηκε	anmälda
αναφέρθηκε	anmäld
αναφέρθηκε	rapporterade
αναφέρθηκε	anmält
αναφέρθηκε	rapporterat
βουλγαρική	bulgariska
νομοθεσία	lagstiftningen
νομοθεσία	lagstiftning
αραβική	arab
αραβική	arabisk
αραβική	arabiska
αραβική	arabisk
αραβική	arabiska
δωρεάν	gratis
δωρεάν	fri
δωρεάν	free
δωρεάν	ledig
δωρεάν	fritt
δωρεάν	fria
βελιγραδίου	belgrad
εξετάσεις	test
εξετάσεις	testar
εξετάσεις	tester
εξετάσεις	examen
εξετάσεις	examina
συνδυασμός	kombinationen
συνδυασμός	kombination
συνδυασμός	kombinera
συνδυασμός	kombinerar
τζαζ	jazz
λάθη	misstagen
λάθη	misstag
λάθη	fel
λάθη	felaktigheter
σόλο	solo
αντάρτες	gerillan
αντάρτες	rebeller
αντάρτες	partisaner
αντάρτες	rebeller
αντάρτες	rebellerna
διατριβή	avhandling
διατριβή	tes
διατριβή	avhandling
συνέπειες	följder
συνέπειες	konsekvenser
συνέπειες	följder
συνέπειες	konsekvenser
φιλοσοφική	filosofisk
φιλοσοφική	filosofiska
προσωπικότητα	personlighet
προσωπικότητα	personligheten
βελιγράδι	belgrad
οπαδούς	efterföljare
οπαδούς	anhängare
οπαδούς	följare
ιερέας	präst
επισκοπή	stift
ξενοδοχείο	hotell
ξενοδοχείο	hotellet
ξενοδοχείο	hotel
διάσπαση	dela
διάσπαση	delning
διάσπαση	split
διάσπαση	delad
επισήμως	formellt
επισήμως	officiellt
στάλιν	stalin
στάλιν	stalins
στόχους	mål
στόχους	goals
στόχους	målsättningar
επαγγελματικό	professionella
επαγγελματικό	professionell
επαγγελματικό	professionellt
προβλήθηκε	sändes
μαύρα	black
μαύρα	svart
μαύρα	svarta
κίνδυνος	riskera
κίνδυνος	risk
κίνδυνος	risker
κίνδυνος	fara
κίνδυνος	hazard
κίνδυνος	fara
σχεδιασμού	planering
σχεδιασμού	planera
σχεδιασμού	planerar
φυσικοί	fysiker
αποδείχθηκε	bevisade
αποδείχθηκε	bevisat
κατανάλωση	konsumtion
κατανάλωση	förbrukning
κατανάλωση	förbrukningen
φλωρεντία	florence
φλωρεντία	florens
μονακό	monaco
λήμνου	lemnos
υψηλότερο	högst
υψηλότερο	högsta
υψηλότερο	högre
μωάμεθ	muhammad
μωάμεθ	muhammed
μωάμεθ	mohammed
μωάμεθ	muhammed
διάγνωση	diagnos
διάγνωση	diagnoser
διάγνωση	diagnostik
μεταφορές	överföringar
μεταφορές	transporter
μεταφορές	transportera
μεταφορές	transport
εταιρίες	bolag
εταιρίες	bolag
εταιρίες	företag
φάρμακα	medicin
φάρμακα	läkemedel
φάρμακα	läkemedel
φάρμακα	mediciner
δυναμική	dynamiken
δυναμική	dynamik
δυναμική	dynamics
δυναμική	dynamisk
δυναμική	dynamiskt
δυναμική	dynamic
δυναμική	dynamiska
κατάλληλο	lämpliga
κατάλληλο	passande
κατάλληλο	lämplig
κατάλληλο	lämpligt
κατάλληλο	lämpliga
κατάλληλο	lämpligt
κατάλληλο	lämplig
κατάλληλο	passande
ακτίνα	stråla
ακτίνα	stråle
ακτίνα	radie
συνεργάτες	partners
συνεργάτες	samarbetspartners
συνεργάτες	samarbetspartner
συνεργάτες	partner
συνεργάτες	kompanjoner
συνεργάτες	kollegor
συνεργάτες	kolleger
συνεργάτες	arbetskamrater
συνεργάτες	medarbetare
εναλλακτική	alternativt
εναλλακτική	alternativa
εναλλακτική	alternativ
εναλλακτική	suppleant
εναλλακτική	alternativt
εναλλακτική	alternativa
εξίσου	lika
εκφράσεις	uttryck
ίαν	lan
ίαν	lan
ίαν	ian
μύθος	legenden
μύθος	legend
μύθος	myter
μύθος	myt
έξοδο	utgång
έξοδο	utförsel
έξοδο	utträde
έξοδο	avsluta
χανς	hans
στερεά	solid
στερεά	solitt
ισορροπία	balansera
ισορροπία	jämvikt
ισορροπία	balans
ισορροπία	behållning
ισορροπία	jämvikt
ισπανός	spanjor
ισπανός	spanska
ισπανός	spansk
ισπανός	spanskt
τυπική	typisk
τυπική	typiskt
τυπική	typiska
εξελίξεις	utveckling
εξελίξεις	utvecklingen
ρυθμός	pace
ρυθμός	takt
ρυθμός	tempo
ρυθμός	rytm
συνασπισμού	koalition
συνασπισμού	koalitionen
κάστρα	slott
θεατές	åskådare
θεατές	tittare
θεατές	tittarna
σφαγή	massakern
σφαγή	massakrer
σφαγή	massaker
σφαγή	blodbad
σφαγή	slakt
σφαγή	slakta
σφαγή	slakt
σφαγή	slakta
σουλτάνος	sultan
ελαφρά	lättvindigt
ελαφρά	något
ελαφρά	någorlunda
σεν	shen
σεν	sen
βιρτζίνια	virginia
μέταλλα	metall
μέταλλα	metal
μέταλλα	metaller
αρχαίους	uråldriga
αρχαίους	forntida
σκηνοθέτες	direktörer
σκηνοθέτες	regissörer
σκηνοθέτες	styrelseledamöter
υποκατάσταση	substitution
χορός	dance
χορός	dansa
χορός	dans
χορός	dansar
χορός	dansande
χορός	dansa
χορός	dancing
χορός	dans
χορός	dansar
κολέγιο	högskolan
κολέγιο	college
κολέγιο	högskola
κύμα	våg
κύμα	vinka
κύμα	wave
σχεδιάστηκε	utformade
σχεδιάστηκε	designad
σχεδιάστηκε	utformat
σχεδιάστηκε	utformad
σχεδιάστηκε	designat
σχεδιάστηκε	konstruerad
κέρματα	mynt
βία	våld
μαδρίτη	madrid
κάρλος	carlos
πύλες	grindar
πύλες	gates
πύλες	portar
πύλες	portaler
κορίτσι	flicka
κορίτσι	tjej
εγγονός	barnbarn
εγγονός	barnbarnet
εγγονός	sonson
πρόσφατη	senaste
πρόσφατη	nyligen
ρίο	rio
θηλυκά	kvinnor
θηλυκά	honor
σταύρος	stavros
αρσενικό	arsenik
αρσενικό	manlig
αρσενικό	manliga
αρσενικό	hane
αρσενικό	manligt
επαγγελματίες	yrkesutövare
επαγγελματίες	professionella
επαγγελματίες	yrkesmän
επαγγελματίες	proffs
επαγγελματίες	yrkesverksamma
ψηφιακή	digitala
ψηφιακή	digitalt
ψηφιακή	digital
ηλεκτρονική	electronics
ηλεκτρονική	elektronik
ηλεκτρονική	elektronisk
ηλεκτρονική	elektroniskt
ηλεκτρονική	elektroniska
καρδίτσας	karditsa
τεράστιο	jättestor
τεράστιο	enorm
τεράστιο	enormt
τεράστιο	enorma
τεράστιο	enorm
τεράστιο	enorma
τεράστιο	enormt
κομμουνιστικό	kommunistiska
κομμουνιστικό	kommunist
κομμουνιστικό	kommunistisk
χάνει	förlorar
χάνει	förlora
χάνει	förlorar
επεκτάθηκε	utökad
επεκτάθηκε	utvidgade
επεκτάθηκε	utökade
επεκτάθηκε	utökat
επεκτάθηκε	expanderade
κατάργηση	upphäva
κατάργηση	upphävande
κατάργηση	avskaffande
ήλιος	sön
ήλιος	sun
ήλιος	sol
άσπρο	vita
άσπρο	white
άσπρο	vit
άσπρο	vitt
θεολογία	teologi
εκδοχές	versioner
εκδοχές	versionerna
πρόεδροι	talmän
πρόεδροι	presidenter
ερώτημα	förfrågan
ερώτημα	sökning
ερώτημα	fråga
ερώτημα	frågan
ερώτημα	fråga
ερώτημα	ifrågasätta
σύνταξη	pension
σύνταξη	pensionen
σύνταξη	syntax
τεχνικά	teknisk
τεχνικά	tekniskt
τεχνικά	tekniska
τεχνικά	tekniskt
ιδιοκτήτης	ägaren
ιδιοκτήτης	ägare
γαλαξίες	galaxer
θεατρική	teatralisk
κτήρια	fastigheter
κτήρια	byggnaderna
κτήρια	byggnader
ωραία	snyggt
ωραία	trevligt
ωραία	fint
ωραία	fina
ωραία	snygg
ωραία	snygga
τάσεις	trend
τάσεις	tendens
τάσεις	trenden
τάσεις	trender
τάσεις	tendenser
σελήνη	måne
σελήνη	månen
σελήνη	moon
εύκολο	lätta
εύκολο	enkelt
εύκολο	lätt
εύκολο	easy
εκτιμήσεις	uppskattningar
δούναβη	donau
απεικονίζεται	avbildas
διαρκεί	varar
απάντησε	svar
απάντησε	besvara
απάντησε	svara
θηλαστικά	däggdjur
θηλαστικά	däggdjur
μεσαιωνική	medeltida
μεσαιωνική	medeltiden
ισοπαλία	slips
ισοπαλία	bind
ισοπαλία	oavgjort
ισοπαλία	dra
ισοπαλία	draw
ισοπαλία	dragning
ισοπαλία	rita
κεφαλή	head
κεφαλή	huvud
κεφαλή	huvudet
κεφαλή	stridsspets
επαναστάτες	revolutionärer
επαναστάτες	rebeller
επαναστάτες	rebellerna
άθροισμα	summan
άθροισμα	sum
άθροισμα	summa
λειτουργούσε	brukas
λειτουργούσε	opererade
παρακολούθησε	tittat
παρακολούθησε	tittade
παρακολούθησε	bevakade
παρακολούθησε	såg
φυλακές	fängelset
φυλακές	prison
φυλακές	fängelse
φυλακές	fängelserna
φυλακές	fängelser
σήμαινε	betydde
σήμαινε	menat
σήμαινε	menade
σαλβαδόρ	salvador
ηλεκτρονικό	elektronisk
ηλεκτρονικό	elektroniskt
ηλεκτρονικό	elektroniska
κάλεσε	ring
κάλεσε	call
κάλεσε	samtal
κάλεσε	ringa
αερίου	gasa
αερίου	gas
αερίου	gaser
σύνδρομο	syndromet
σύνδρομο	syndrom
ζεύγος	par
ανακοινώνει	meddelar
ανακοινώνει	tillkännages
πόρων	medel
πόρων	resurser
συνοικίες	distrikten
συνοικίες	distrikt
συνοικίες	stadsdelar
ολοκληρωθεί	slutfört
ολοκληρωθεί	avslutad
ολοκληρωθεί	avslutade
ολοκληρωθεί	slutförd
ολοκληρωθεί	avslutat
παναγιώτη	panagiotis
άσκηση	övning
άσκηση	motion
άσκηση	utöva
σημείωση	not
σημείωση	observera
σημείωση	obs
σημείωση	anteckning
σημείωση	anmärkning
συμβολίζει	symboliserar
συμβολίζει	symboliserar
ηλεκτρική	elektriskt
ηλεκτρική	elektrisk
ηλεκτρική	elektriska
ηλεκτρική	electric
ηλεκτρική	elektriskt
ηλεκτρική	elektrisk
ηλεκτρική	elektriska
ηλεκτρικό	electric
ηλεκτρικό	elektriskt
ηλεκτρικό	elektrisk
ηλεκτρικό	elektriska
αθηνά	athena
επιπτώσεις	impact
επιπτώσεις	effekter
επιπτώσεις	inverkan
επιπτώσεις	påverkan
επιπτώσεις	följder
επιπτώσεις	konsekvenser
επιπτώσεις	påverkan
επιπτώσεις	följder
επιπτώσεις	konsekvenser
επιπτώσεις	effekter
επιπτώσεις	verkningar
αγροτική	landsbygd
αγροτική	landsbygdens
εκπέμπει	sändande
εκπέμπει	sänder
δορυφόρος	satellit
δορυφόρος	satelliten
αρσενικά	hanarna
αρσενικά	män
αρσενικά	hanar
αρσενικά	manlig
αρσενικά	manliga
αρσενικά	hane
αρσενικά	manligt
ξέρει	vet
τίποτε	ingenting
τίποτε	inget
τραγωδία	tragedin
τραγωδία	tragedier
τραγωδία	tragedi
κλειδί	tangent
κλειδί	nyckel
κλειδί	key
κλειδί	nyckeln
λευκά	vita
λευκά	white
λευκά	vit
λευκά	vitt
μάρκο	marko
μάρκο	marco
υπεύθυνη	ansvarsfullt
υπεύθυνη	ansvariga
υπεύθυνη	ansvarsfull
υπεύθυνη	ansvarig
υπεύθυνη	ansvarigt
πρωταθλητές	champions
πρωταθλητές	mästare
αναπληρωτής	ställföreträdare
αναπληρωτής	biträdande
αναπληρωτής	ställföreträdande
αναπληρωτής	vice
μόρια	moria
μόρια	molekyler
αυτόνομη	självständig
αυτόνομη	autonoma
αυτόνομη	självstyrande
αυτόνομη	autonom
αιγαίο	egeiska
τατουάζ	tatuering
τατουάζ	tatueringar
διαταγές	beställningar
διαταγές	order
διονύσιος	dionysius
ιδιοκτησίας	ägande
ιδιοκτησίας	äganderätt
ιδιοκτησίας	ägare
ιδιοκτησίας	ägarskap
παιδεία	utbildning
αντίγραφο	kopiera
αντίγραφο	kopia
αντίγραφο	kopia
χαλκιδικής	chalkidike
φωτογραφίας	fotografering
φωτογραφίας	fotografi
ανοικτό	öppna
ανοικτό	open
ανοικτό	öppet
ανοικτό	öppen
θρησκευτικά	religion
θρησκευτικά	religiöst
θρησκευτικά	religiösa
θρησκευτικά	religiös
διάσταση	dimensionen
διάσταση	dimension
διάσταση	mått
μυθιστορήματα	romaner
μυθιστορήματα	noveller
χένρι	henrik
χένρι	henry
αξιολόγηση	bedömning
αξιολόγηση	utvärdering
αξιολόγηση	utvärdering
αξιολόγηση	bedömning
αντίθετο	motsatsen
αντίθετο	mittemot
αντίθετο	motsatt
αντίθετο	motsatta
ορολογία	terminologin
ορολογία	terminologi
δημοφιλές	populärt
δημοφιλές	popular
δημοφιλές	populär
δημοφιλές	populära
εντολές	kommandon
εντολές	beställningar
εντολές	order
χειρόγραφα	manuskript
χειρόγραφα	manuskriptet
χειρόγραφα	manus
χειρόγραφα	manuskript
κλινική	klinik
κλινική	kliniken
κλινική	klinisk
κλινική	kliniskt
κλινική	kliniska
μπαρόκ	barock
πόλο	polo
πόλο	stolpe
πόλο	polack
πόλο	pole
πόλο	påle
πόλο	stång
κάτοχος	ägaren
κάτοχος	ägare
κάτοχος	innehavare
κάτοχος	hållare
κάτοχος	innehavaren
μεθυλο	metyl
συμμάχους	allierade
συμμάχους	bundsförvanter
περιφερειακή	regionala
περιφερειακή	regional
περιφερειακή	regionalt
ιδρυτικό	grundandet
ιδρυτικό	grundande
προηγούμενα	föregående
προηγούμενα	tidigare
γράφεται	stavas
επίσκεψη	besöker
επίσκεψη	besöka
επίσκεψη	besök
διακοπή	paus
διακοπή	break
διακοπή	rast
διακοπή	bryta
διακοπή	brytning
διακοπή	bryt
διακοπή	avbrott
αποδοχή	accepterande
αποδοχή	accepterar
αποδοχή	accepterade
αποδοχή	godkänt
αποδοχή	accepteras
αποδοχή	accepterat
αποδοχή	accepterad
αποδοχή	godkänd
αποδοχή	accepterande
αποδοχή	acceptans
αποδοχή	accepterar
αποδοχή	godta
αποδοχή	acceptera
προστέθηκε	tillagda
προστέθηκε	tillagt
προστέθηκε	tillagd
προστέθηκε	tillsatt
άφιξη	ankomst
κυνήγι	jaga
κυνήγι	jakt
κυνήγι	hunt
κυνήγι	jagar
κυνήγι	jakt
κυνήγι	jaga
κυνήγι	jagar
διοργανώνει	anordnar
χριστιανούς	kristna
πλεονέκτημα	övertag
πλεονέκτημα	fördelar
πλεονέκτημα	fördel
πληθυσμούς	populationer
πληθυσμούς	befolkningar
κόκκινη	röda
κόκκινη	rött
κόκκινη	röd
διατηρείται	bibehållas
διατηρείται	underhålls
επιστημονικά	vetenskapligt
επιστημονικά	vetenskapligt
επιστημονικά	vetenskapliga
επιστημονικά	vetenskaplig
μουσικές	musikaliska
μουσικές	musikalisk
μουσικές	musikal
μοναχός	munken
μοναχός	munk
μισέλ	michelle
μισέλ	michel
πρόθεση	avsikten
πρόθεση	avsikt
πρόθεση	uppsåt
πρόθεση	avsikter
πρόθεση	avsikt
ψάρια	fisk
ψάρια	fiska
ψάρια	fiskar
μπιλ	räkning
μπιλ	bill
παλαιότερο	äldst
παλαιότερο	äldsta
τέξας	texas
κανονικό	regelbundet
κανονικό	regelbundna
κανονικό	regelbunden
κανονικό	ordinarie
κανονικό	normalt
κανονικό	normala
κανονικό	normal
διάσημο	berömt
διάσημο	kända
διάσημο	berömd
διάσημο	känd
διάσημο	berömda
εξασφάλισε	säkrat
εξασφάλισε	säkrade
εξασφάλισε	säkrad
τζόνσον	johnson
κόστα	costa
τζαμί	moské
τζαμί	moskén
πάλη	brottning
πάλη	brottas
πάλη	kamp
πάλη	kämpa
πάλη	slåss
πάλη	kamp
πάλη	strida
πάλη	kämpa
θαλάσσια	marina
θαλάσσια	marin
θαλάσσια	marine
θαλάσσια	marint
θαλάσσια	marinsoldat
αδυναμία	oförmåga
αδυναμία	svaghet
σύρου	syros
οχυρό	stronghold
οχυρό	fäste
οχυρό	fästningen
οχυρό	fästning
οχυρό	fort
μαθηματική	matematiska
μαθηματική	matematisk
μαθηματική	matematiskt
τόνι	tony
τόνι	toni
μελετητές	lärda
αγορές	inköp
αγορές	köp
αγορές	marknaderna
αγορές	marknader
σύμπλεγμα	kluster
αδερφή	syster
αδερφή	sister
σαμόα	samoa
επιστρέφοντας	återvänder
εργάτες	arbetare
εργάτες	arbetstagare
βασισμένο	baserad
βασισμένο	baserade
βασισμένο	baserat
φόρμουλα	formula
φόρμουλα	formel
συντεταγμένες	koordinaterna
συντεταγμένες	koordinater
έρχονται	komma
έρχονται	kommer
λόγοι	anledningar
λόγοι	orsaker
λόγοι	skäl
προσβολή	förolämpning
προσβολή	förolämpa
πληθυσμοί	populationer
πληθυσμοί	befolkningar
λύσεις	lösningarna
λύσεις	lösningar
ανεξάρτητες	självständig
ανεξάρτητες	självständiga
ανεξάρτητες	oberoende
ανεξάρτητες	självständigt
ανεξάρτητες	fristående
συμπεριλαμβανομένης	inbegripet
συμπεριλαμβανομένης	inkluderat
συμπεριλαμβανομένης	inklusive
κριμαίας	krim
πτήσεις	flyg
πτήσεις	flygresor
πτήσεις	flygningar
κρασί	vin
κρασί	viner
επηρέασε	påverkad
επηρέασε	påverkade
επηρέασε	berörd
επηρέασε	drabbad
επηρέασε	påverkat
επηρέασε	påverkas
νάτριο	natrium
μαργαρίτα	margaret
μαργαρίτα	margareta
μαργαρίτα	margherita
μαργαρίτα	kajsa
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodite
αφροδίτη	venus
αποδεκτή	godtagbart
αποδεκτή	godtagbara
αποδεκτή	godtagbar
αποδεκτή	acceptabel
αποδεκτή	acceptabelt
αποδεκτή	accepterade
αποδεκτή	godkänt
αποδεκτή	accepteras
αποδεκτή	accepterat
αποδεκτή	accepterad
αποδεκτή	godkänd
οποιονδήποτε	någon
απονομή	tilldelning
σύμπαν	universum
σύμπαν	kosmos
πρακτικές	praxis
συντάκτες	redigerare
συντάκτες	redaktörer
συντάκτες	författarna
συντάκτες	upphovsmän
συντάκτες	författare
διαταραχή	störningar
διαταραχή	störning
διαταραχή	oordning
διαταραχή	störning
σαίξπηρ	shakespeare
συνεισφορές	bidrag
επιστημονικό	vetenskapligt
επιστημονικό	vetenskapliga
επιστημονικό	vetenskaplig
μαίρη	mary
μαίρη	maria
ακριβή	precist
ακριβή	exakta
ακριβή	noggrann
ακριβή	korrekt
ακριβή	dyra
ακριβή	dyr
ακριβή	dyrt
σιδηροδρομικός	järnväg
σιδηροδρομικός	järnvägen
πόδι	fot
πόδι	foot
πόδι	benet
πόδι	ben
παρκ	parkera
παρκ	parken
παρκ	park
παρκ	stadsparken
βρυξέλλες	bryssel
ροπή	vridmoment
άνθη	flowers
άνθη	blommor
άνθη	blommar
αστέρι	stjärnan
αστέρι	stjärna
αστέρι	star
συμμετέχοντες	deltagare
συμμετέχοντες	deltagarna
συμμετέχοντες	deltagare
συνέβαλε	bidragit
συνέβαλε	bidrog
συνέβαλε	medverkade
δωμάτιο	rummet
δωμάτιο	rum
πάσχα	påsken
πάσχα	påsk
βοηθά	hjälper
συμφώνησε	avtalade
συμφώνησε	överenskomna
συμφώνησε	överenskommen
γραμματεία	sekretariat
γραμματεία	sekretariatet
δημόσιες	offentliga
δημόσιες	offentligt
δημόσιες	offentlig
ανθρώπινα	mänskliga
ανθρώπινα	mänsklig
ανθρώπινα	mänskligt
ανθρώπινα	människa
φτερά	fjädrar
φτερά	vingar
φτερά	wings
απαγόρευση	ban
απαγόρευση	förbud
απαγόρευση	förbjuda
απαγόρευση	förbud
αίθουσες	rummen
αίθουσες	rum
αίθουσες	salar
επιβάτες	passagerare
επιβάτες	passagerarna
υιός	sonen
υιός	son
αξιωματικοί	officerare
φιλοξενεί	värdar
σερβικά	serbiska
διάλυμα	lösning
καύσης	förbränning
σύνολα	uppsättningar
σύνολα	set
σύνολα	satser
διάδοχο	efterföljare
διάδοχο	efterträdare
αξίες	värdena
αξίες	värden
αξίες	värderingar
δημοφιλή	populärt
δημοφιλή	popular
δημοφιλή	populär
δημοφιλή	populära
δημοφιλή	populärt
εξορία	exil
εξορία	förvisning
ανατροπή	subversion
ανατροπή	twist
ανατροπή	vrida
ανατροπή	välta
ανατροπή	störta
επιλογές	väljare
επιλογές	möjligheter
επιλογές	valmöjligheter
επιλογές	alternativ
επιλογές	optioner
τόμ	tom
φωνές	röster
διατηρήθηκε	bibehållas
διατηρήθηκε	underhålls
θεωρητικά	teoretiskt
θεωρητικά	teoretiskt
θεωρητικά	teoretisk
θεωρητικά	teoretiska
ενότητες	moduler
ενότητες	avsnitt
ενότητες	sektioner
αντιπολίτευση	motstånd
αντιπολίτευση	oppositionen
αντιπολίτευση	invändning
αντιπολίτευση	opposition
εισήλθε	trädde
υποψήφιοι	nominerade
υποψήφιοι	kandidaterna
υποψήφιοι	kandidater
υποψήφιοι	sökande
υποψήφιοι	ansökande
θρησκευτικό	religiöst
θρησκευτικό	religiösa
θρησκευτικό	religiös
τελειώνει	slutar
τελειώνει	avslutas
φορτίο	ladda
φορτίο	last
φορτίο	belastning
φορτίο	frakt
φορτίο	last
φορτίο	gods
φορτίο	sändning
αφιερωμένο	hängiven
αφιερωμένο	ägnat
αφιερωμένο	tillägnad
αφιερωμένο	hängiven
ακμή	akne
γαλαξίας	galaxy
γαλαξίας	galax
γαλαξίας	galaxen
αζερμπαϊτζάν	azerbajdzjan
ιωάννα	johanna
ιωάννα	joan
ιωάννα	johanna
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	leker
παίζοντας	spelar
παίζοντας	spela
παίζοντας	leka
πολίτη	medborgaren
πολίτη	medborgare
συνδέσμους	anknyter
συνδέσμους	länkar
αριστοτέλη	aristoteles
ελάχιστο	minimalt
ελάχιστο	minst
ελάχιστο	minimum
ελάχιστο	minsta
ελάχιστο	minimala
ελάχιστο	minimal
ελάχιστο	minimalt
γυρίσματα	filmar
γυρίσματα	filma
γυρίσματα	skjuta
γυρίσματα	skjutande
γυρίσματα	skytte
επίλυση	lösa
επίλυση	lösa
επίλυση	löser
επίλυση	lösa
επίλυση	lös
κεντρικός	centrala
κεντρικός	centralen
κεντρικός	central
κεντρικός	centralt
κεντρικός	mellersta
κουλτούρα	kulturen
κουλτούρα	kulturens
κουλτούρα	kultur
προφήτη	profet
προφήτη	profeten
πτηνά	fåglar
βρετανικά	brittisk
βρετανικά	brittiska
βρετανικά	britter
βρετανικά	brittiskt
χαρτί	paper
χαρτί	pappers
χαρτί	papper
σετ	uppsättning
σετ	set
σετ	ange
σετ	uppsättningar
σετ	set
σετ	satser
σημειώθηκε	noterade
σημειώθηκε	noterades
σημειώθηκε	konstaterade
σημειώθηκε	noterat
σημειώθηκε	noteras
προκύπτουν	uppkommer
προκύπτουν	uppstå
χάρις	haris
χάρις	harris
φαραώ	faraoner
φαραώ	farao
εξαιρετική	förträffligt
εξαιρετική	utmärkt
τρόφιμα	livsmedel
τρόφιμα	mat
τρόφιμα	föda
τρόφιμα	livsmedel
τρόφιμα	matvaror
τρόφιμα	livsmedel
συνδέθηκε	anslutet
συνδέθηκε	ansluten
συνδέθηκε	anslutna
χρήσιμο	användbar
χρήσιμο	användbara
χρήσιμο	användbart
χρήσιμο	nyttig
χρήσιμο	hjälpsam
άλατα	salter
προσδιορισμός	fastställande
προσδιορισμός	bestämning
προσδιορισμός	beslutsamhet
προσδιορισμός	bestämdhet
σάμου	samos
εργατικό	arbetsmarknad
εργατικό	labour
εργατικό	arbetarpartiet
εργατικό	arbetskraft
ποταμών	floder
ποταμών	vattendrag
ποταμών	floderna
ποταμών	rivers
ανοιχτό	öppna
ανοιχτό	open
ανοιχτό	öppet
ανοιχτό	öppen
ημιτελικά	semifinalen
θετική	positivt
θετική	positiv
θετική	positiva
καλύπτεται	täcks
καλύπτεται	täckt
καλύπτεται	täckta
καλύπτεται	täckte
πέμπτο	femtedel
πέμπτο	femma
πέμπτο	femte
πέμπτο	fifth
χαμηλό	låga
χαμηλό	lågt
χαμηλό	low
χαμηλό	låg
παράταση	förlängning
