que	to
parásito	parazitski
parásito	parazita
parásito	parazit
olmo	elm
doblado	slaganje
doblado	savijena
doblado	složene
doblado	udvostručio
psicológicos	psihološka
psicológicos	psihološki
oswaldo	oswaldo
rafa	rafa
sos	sos
yin	yin
predecir	predvidjeti
cavaliers	cavaliers
organizando	organiziranje
organizando	organiziranje
organizando	organizira
acrópolis	akropole
kei	kei
anécdotas	anegdote
barbados	barbados
mid	sredinom
estimular	stimulirati
agnes	agnes
access	pristup
access	pristupi
saudí	saudijske
inesperada	neočekivana
inesperada	neočekivano
inesperada	neočekivani
irina	irina
suplentes	alternativni
suplentes	alternativne
identidades	identitete
bianca	bianca
grenoble	grenoble
viral	virusne
comprobado	provjereno
comprobado	potvrđeno
comprobado	provjerio
comprobado	provjereno
comprobado	provjeren
dunn	dunn
soltero	single
soltero	samac
soltero	singl
soltero	neženja
medvedev	medvedev
aceptados	prihvaćeno
aceptados	prihvatio
aceptados	prihvaćen
aceptados	prihvaćena
libertario	slobodarski
geoff	geoff
shelby	shelby
ómnibus	omnibus
ómnibus	bus
ómnibus	autobus
ómnibus	autobusom
ómnibus	autobuse
ómnibus	autobusa
ómnibus	autobusi
daphne	daphne
prada	prada
combinando	kombinirajući
comprimido	komprimirani
comprimido	ploča
comprimido	tableta
comprimido	tablet
implementado	provedeno
implementado	provedena
implementado	proveden
borrador	skice
borrador	nacrt
borrador	skica
borrador	skice
anécdota	anegdota
delicada	osjetljivo
delicada	osjetljiva
cinética	kinetička
titulo	naslov
titulo	naziv
optimización	optimizacije
neutro	neutralna
neutro	neutralni
neutro	neutralan
mackenzie	mackenzie
violines	violine
papado	papinstvo
mercancía	robe
mercancía	roba
pronóstico	prognoza
pronóstico	prognoze
pronóstico	prognoza
psicólogos	psiholozi
interactivo	interaktivna
fundido	otopio
fundido	otopiti
fundido	blijedi
tayikistán	tadžikistan
purificación	pročišćavanja
purificación	pročišćavanje
escandinavia	skandinaviji
escandinavia	skandinavski
patterson	patterson
terceras	trećine
celestial	nebeski
celestial	nebeska
celestial	rajski
celestial	nebesko
celestial	nebeska
armar	naoružava
novatos	novaka
novatos	novaci
novatos	gušteri
denise	denise
capitulación	kapitulacija
cumpla	ispuni
cumpla	ispuniti
alfabético	abecednim
ideológico	ideološki
valls	valls
merengue	merengue
realeza	plemstvo
professional	profesionalni
professional	profesionalno
professional	profesionalac
professional	profesionalna
araya	araya
hable	pričaj
hable	govori
controladores	kontrolori
controladores	vozači
lleida	lleida
luiz	luiz
atribuyó	pripisao
anarquía	anarhija
conduciendo	vožnja
maravilloso	divno
estaño	tin
restringida	ograničeno
restringida	ograničen
ethan	ethan
edmond	edmond
intensas	intenzivno
intensas	napeto
intensas	intenzivna
intensas	intenzivan
comprada	kupljen
comprada	kupljeno
comprada	kupljena
soberanos	vladari
soberanos	suverena
barack	barack
visconti	visconti
tandil	tandil
pujol	pujol
rabino	rabina
rabino	rabin
arroja	šupe
williamson	williamson
links	poveznice
noé	noa
noé	noah
caché	cache
delincuencia	zločin
delincuencia	kriminal
equipada	opremljen
equipada	opremljeni
equipada	opremljena
teja	pločica
teja	pločice
teja	teja
ribeiro	ribeiro
huérfano	siroče
huérfano	siroče
labio	lipa
labio	lip
labio	usna
labio	lipe
dopaje	doping
flavia	flavia
pampas	pampas
atlántida	atlantis
atlántida	atlantide
laurie	laurie
describiendo	opisujući
describiendo	opisuje
accionista	dioničar
accionista	dioničar
tonto	budala
tonto	glup
ari	ari
sistemático	sistematski
sistemático	sustavno
artesanales	zanatski
levine	levine
farmacéutica	farmaceutske
farmacéutica	ljekarnik
farmacéutica	pharmaceuticals
tudor	tudor
vallecano	vallecano
yates	jahte
yates	yates
bahia	bahia
horrible	odvratan
jessie	jessie
pam	pam
apasionado	strastven
apasionado	strastvena
apasionado	strastveni
davenport	davenport
agustinos	augustinskog
carnívoros	mesožderi
carnívoros	mesožder
computadores	računala
pride	ponosa
pride	pride
pride	ponos
deliberadamente	namjerno
eslovaco	slovački
confesiones	ispovijed
confesiones	ispovijedi
confesiones	priznanje
confesiones	priznanja
confesiones	ispovijedi
credibilidad	vjerodostojnost
credibilidad	kredibilitet
pertinentes	relevantno
garrett	garrett
iphone	iphone
secuestrados	otete
secuestrados	oteta
secuestrados	oteo
secuestrados	oteti
secuestrados	oteta
secuestrados	otet
habitadas	naseljen
coleccionistas	sakupljač
coleccionistas	kolekcionar
coleccionistas	kolekcionari
mercader	trgovac
anaranjado	narančasta
anaranjado	orange
anaranjado	narančasto
anaranjado	naranče
pala	lopata
pala	spade
moreira	moreira
nadar	plivati
nadar	plivanje
nadar	kupanje
nadar	plivanje
nadar	pliva
watts	watts
controvertida	kontroverzni
erwin	erwin
meteorología	vrijeme
meteorología	meteorološke
meteorología	meteorologije
hipertensión	hipertenzije
bellos	predivno
bellos	prelijepo
bellos	lijepa
bellos	prekrasna
bellos	predivna
mindanao	mindanao
pichincha	pichincha
siècle	siècle
gandhi	gandhi
contratados	unajmljeni
contratados	zaposlili
contratados	unajmio
contratados	unajmljen
loro	papagaj
loro	papiga
loro	papagaja
taza	kupa
taza	pehar
taza	šalica
taza	kup
riaa	riaa
ajustar	prilagodi
ajustar	prilagoditi
tsunami	tsunami
buey	volova
raul	raul
nacimientos	rođenja
nacimientos	rođenja
nacimientos	rođenje
bahías	uvale
cuchilla	blade
cuchilla	oštrica
gotas	kapljice
gotas	kapljice
gotas	kapi
lego	lego
puntuales	točni
puntuales	točan
garfield	garfield
jardinero	vrtlar
calificar	rejting
calificar	ocjena
calificar	kvalifikacije
calificar	kvalificirati
calificar	stopa
calificar	stopi
maternidad	majčinstvo
voltaire	voltaire
codo	lakta
codo	lakat
domésticas	domaći
domésticas	domaće
domésticas	domaća
cocinar	kuhar
cocinar	cook
cocinar	kuhati
cocinar	kuhanje
cocinar	kuha
brighton	brighton
provence	provansi
oleada	vala
oleada	val
trucos	trikovi
trucos	trikove
staff	osoblje
ami	ami
reacciona	reagirati
reacciona	reagira
óptima	optimalno
óptima	optimalne
microscopio	mikroskopom
microscopio	mikroskop
hondo	hondo
ambigüedad	dvosmislenost
wolverine	wolverine
volador	letak
jerárquico	hijerarhijska
investigando	istražuje
chronicle	kronika
benigno	benigni
practicado	vježbao
apartados	paragrafa
dispersa	raspršeni
dispersa	razbacane
pertenecido	pripadao
evan	evan
surrealista	nadrealista
surrealista	nestvarno
kylie	kylie
rising	raste
rising	ustanak
ruben	rubin
ruben	reuben
ruben	ruben
ruben	ruben
lamas	lamas
colectividad	kolektiv
vito	vito
violar	kršenja
desaparecen	nestati
martins	martins
nouveau	nouveau
cocinero	kuhar
cocinero	cook
cocinero	kuhati
cocinero	kuhar
cocinero	chef
dumont	dumont
arrow	strijela
arrow	strelica
arrow	strelice
olivera	olivera
ancestro	predak
audiciones	audicije
audiciones	audicija
audiciones	audiciju
audiciones	audicija
willem	willem
ultravioleta	ultraljubičasto
pike	pike
compilador	prevodilac
localizaciones	lokacije
marcadores	oznake
holden	holden
riverside	riverside
destiny	sudbine
destiny	destiny
destiny	sudbina
convocada	sazvao
empalme	junction
flickr	flickr
tallado	urezao
wordpress	wordpress
velvet	baršun
reflejos	pramenove
reflejos	odraz
reflejos	refleksi
reflejos	reflekse
reflejos	refleks
abrams	abrams
exóticas	egzotično
exóticas	egzotične
exóticas	egzotična
marcharon	marširali
nottingham	nottingham
artemisia	artemisia
antonieta	antoinette
hampton	hampton
impuesta	nametnuta
ilustra	ilustrira
ilustra	ilustriraju
grasos	masne
grasos	masnih
grasos	masno
grasos	debeli
irma	irma
soldadura	lemljenje
soldadura	weld
soldadura	zavarivanje
soo	soo
shield	štit
adapta	prilagođava
mantua	mantove
kahn	kahn
ganadero	stoka
cuotas	kvote
cuotas	kvota
cuotas	kvote
lafayette	lafayette
baba	baba
baba	slina
baba	sline
baba	sluzi
baba	sluz
ames	ames
búho	sova
búho	sove
búho	sovu
focos	reflektor
naomi	naomi
sandwich	sendvič
folleto	knjižica
folleto	letak
folleto	brošuru
ardilla	vjeverica
ardilla	vjeverica
ardilla	vjeverice
vigilante	osvetnik
kramer	kramer
antisemitismo	antisemitizam
imprimir	ispis
imprimir	ispis
imprimir	otisak
emblemático	kultni
emblemático	ikona
sexualmente	seksualno
sustentable	održivi
sustentable	održiv
ocasionales	povremeno
ocasionales	povremeni
desamparados	bespomoćno
desamparados	bespomoćan
desamparados	bespomoćni
desamparados	beskućnik
desamparados	beskućnici
desamparados	beskućnika
contestó	odgovorio
contestó	odgovorila
cromwell	cromwell
sílabas	sloga
roi	roi
heath	heath
lanchas	brodove
lanchas	brodovi
lanchas	čamci
sirena	sirena
sirena	sirena
descentralizado	decentralizirana
marciano	marsu
marciano	marsa
mediawiki	mediawiki
recuento	računati
recuento	grof
recuento	broji
recuento	prebrojavanje
pandora	pandora
infinidad	beskonačnosti
infinidad	beskonačno
culpables	kriv
hoffmann	hoffmann
sabbath	sabbath
torturas	muči
torturas	mučenja
torturas	mučenje
dal	dal
bacon	slanine
bacon	slanina
secreción	lučenje
diccionarios	rječnici
olympia	olympia
yan	yan
foix	foix
privatización	privatizacija
privatización	privatizacije
privatización	privatizaciju
privatización	privatizacija
privatización	privatizacije
privatización	privatizaciju
catálogos	kataloge
catálogos	katalog
catálogos	kataloga
catálogos	kataloga
gamecube	gamecube
anglicana	anglikanska
cultivada	njegovali
tailandés	thai
cautivos	zarobljenike
cautivos	zarobljenik
plácido	plácido
divisas	valuta
divisas	valute
divisas	valute
vecindario	susjedstvu
vecindario	susjedstvo
vecindario	kvart
vecindario	susjedstvo
vecindario	kvart
mort	mort
natura	natura
sedán	sedan
paracaidistas	padobranci
encantado	očarana
encantado	oduševljen
encantado	začarana
encantado	očaran
centavos	centi
centavos	centa
centavos	penija
octogonal	osmerokutni
sigma	sigma
calefacción	grijanje
incorporados	incorporated
georgetown	georgetown
nostalgia	čežnja
nostalgia	nostalgično
nostalgia	nostalgija
nostalgia	nostalgija
numancia	numancia
provisión	odredba
desbloqueo	otključati
desbloqueo	otključavanje
álamos	alamos
álamos	topola
platillos	jela
platillos	posuđe
platillos	činele
platillos	tanjuri
obligar	vežu
obligar	veži
obligar	prisiljavajući
revivir	oživjeti
revivir	oživi
ready	spremni
poitiers	poitiers
teófilo	teófilo
aka	aka
aka	iliti
abba	abba
pedestal	postolje
avn	avn
fracasado	propali
fracasado	neuspjelo
fracasado	propala
sucursales	grana
sucursales	grane
charentes	charentes
malayo	malezijski
malayo	malajski
valois	valois
portando	nošenje
portando	noseći
aliento	dah
aliento	ohrabrenje
privacidad	privatnosti
privacidad	privatnost
minsk	minsk
providence	providence
aduanas	carine
aduanas	carinu
aduanas	običaji
aduanas	carina
píxeles	piksela
creadora	tvorac
creadora	stvoritelj
creadora	stvoritelja
globe	globus
retención	zadržavanja
retención	zadržavanje
bután	butan
knights	vitezovi
parsons	parsons
nate	nate
crosby	crosby
evaristo	evaristo
desigual	nejednake
licitación	natječaj
licitación	nadmetanje
garcilaso	garcilaso
routledge	routledge
subgrupo	podgrupu
frederic	frederic
britania	britanija
britania	britaniju
britania	britanije
britania	britannia
lab	laboratorij
lab	laboratorija
lab	lab
abdominal	abdomena
president	predsjednik
president	predsjednica
reunificación	ujedinjenje
pegaso	pegasus
daisy	daisy
britton	britton
promoviendo	promicanje
lydia	lidija
lydia	lydia
bloqueada	blokirani
bloqueada	blokiran
bloqueada	blokirane
bloqueada	blokirana
bloqueada	blokirano
intervenido	intervenirao
suicidarse	samoubojstvo
motos	bicikli
motos	bicikle
motos	motocikl
motos	motor
motos	motore
sting	ubod
sting	sting
trámites	formalnosti
trámites	formalnost
iata	iata
íntima	intimno
íntima	intimni
íntima	intimna
adorno	ukras
nikki	nikki
nikki	niki
contraataque	protunapad
dynamo	dinamo
suspense	neizvjesnosti
suspense	neizvjesnost
pedal	pedala
pedal	pedale
lazio	lazio
hull	trup
hull	trupa
sentenciado	osuđen
elegancia	elegancija
caracoles	puževi
caracoles	puževe
caracoles	puž
caracoles	puža
esporas	spore
esporas	spora
esporas	spore
esporas	spora
liber	liber
dietrich	dietrich
navegantes	navigatori
represalia	odmazda
compacta	kompaktan
coyote	kojot
mediador	posrednik
qing	qing
meléndez	meléndez
liebre	zec
liebre	hare
henrik	henrik
frame	okvir
pierda	izgubi
pierda	izgubiti
funeraria	sprovod
funeraria	pokop
funeraria	sahrana
funeraria	pogreb
funeraria	mrtvačnica
funeraria	mrtvačnici
gaulle	gaulle
furioso	bijesan
furioso	bijesni
furioso	bijesna
decimal	decimalni
vencidos	poražen
vencidos	poraženi
alberdi	alberdi
sawyer	sawyer
democráticos	demokratska
democráticos	demokratske
democráticos	demokratski
aztecas	asteci
aztecas	aztec
augustin	augustin
lente	leća
lente	objektiv
esquivel	esquivel
masones	masoni
masones	masoni
asignar	izdvojiti
asignar	dodjeljivanje
asignar	dodijeli
asignar	dodijeliti
desayuno	doručak
andréi	andrej
week	tjedna
week	nedelja
week	tjedan
week	sedmica
auténticos	autentično
tribal	plemenski
víveres	namirnice
víveres	namirnica
botsuana	bocvani
sangrienta	krvavi
sangrienta	krvavo
nuggets	nuggets
movido	preselio
eliot	eliot
zombies	zombije
zombies	zombiji
eleanor	eleanor
navia	navia
terre	terre
verdoso	zelenkasto
analógico	analogni
analógico	analogni
excede	premašuje
conglomerado	konglomerat
bádminton	badminton
mavericks	mavericks
estéreo	stereo
anagrama	anagram
cuchillos	noževi
cuchillos	noževe
recarga	napuniti
isis	isis
reservada	rezervirano
reservada	rezervirana
reservada	rezerviran
triatlón	triatlon
lituano	litvanski
larrea	larrea
armario	garderobe
armario	ormar
armario	garderoba
armario	ormaru
armario	ormar
armario	ormaru
armario	ormar
armario	ormar
armario	kabinet
samurái	samuraj
samurái	samuraja
samurái	samuraji
martino	martino
ban	zabrani
ban	ban
ban	zabrana
cisterna	tanker
cisterna	tenk
cisterna	spremnik
cisterna	tank
cisterna	cisterni
cisterna	tankera
tallas	veličina
tallas	veličine
doncella	sluškinja
doncella	sobarica
doncella	služavka
doncella	djevojačko
doncella	maiden
guajira	guajira
cotidiano	svakodnevno
cotidiano	dnevno
cotidiano	svakodnevno
cotidiano	dnevna
cotidiano	dnevni
lutero	luther
alambre	žica
alambre	žicu
alambre	žice
alambre	žice
techno	tehno
entes	entiteta
kassel	kassel
ideologías	ideologija
crucifixión	raspeće
sombreros	šešire
sombreros	kape
sombreros	šeširi
mazo	malj
mazo	špil
mazo	paluba
mazo	palubi
mazo	malj
inquietud	nemir
inquietud	zabrinutost
orgánicas	organsko
orgánicas	organska
orgánicas	organski
sinceramente	iskreno
sinceramente	iskreno
metrópoli	metropolis
lolita	lolita
dedicar	posvetiti
dedicar	posveti
dedicar	posvetiti
orales	oralno
orales	oralni
mandatario	agent
cerebrales	cerebralni
win	pobjeda
lit	zapalio
festivo	svečanosti
festivo	odmor
festivo	blagdan
festivo	praznik
festivo	svečano
ramsés	ramses
mohammad	mohammad
kirguistán	kirgistanu
gruesos	gusta
gruesos	gusto
ppp	ppp
ppp	tpi
secuestrada	oteta
secuestrada	oteo
secuestrada	oteti
secuestrada	oteta
bahn	bahn
turkmenistán	turkmenistana
turkmenistán	turkmeni
barato	jeftino
barato	jeftini
barato	jeftin
barato	jeftina
femme	femme
reclutar	novačenje
reclutar	zapošljavanje
reclutar	novak
analistas	analitičari
analistas	analitičar
normandos	normani
normandos	norman
escipión	scipio
anunciando	najavljujući
stephens	stephens
subordinados	podređenih
subordinados	podređeni
neutrales	neutralna
neutrales	neutralni
neutrales	neutralan
legislador	zakonodavci
legislador	zakonodavac
triunfal	trijumfalno
añadida	dodao
añadida	dodali
driver	vozač
aristas	rubovi
aristas	rubove
barreto	barreto
sang	sang
sang	pjevao
sang	pjevala
amistades	prijateljstva
conector	konektor
mentes	umovi
gestos	geste
gestos	gesta
repentina	iznenadna
sensaciones	senzacija
sensaciones	senzacija
veloz	swift
gian	gian
rectangulares	pravokutna
camisetas	majice
camisetas	košulje
fricción	trenje
sheldon	sheldon
rosita	rosetta
rosita	rosita
rosita	rosie
hara	hara
feroe	farskim
ayudantes	asistenti
ayudantes	pomagači
kathy	kathy
kathy	keti
tena	tena
burundi	burundi
augsburgo	augsburg
phoebe	phoebe
yuki	yuki
portería	gol
portería	cilj
contratistas	izvođač
contratistas	poduzetnici
antonino	antonino
agave	agava
terribles	strasno
beckett	beckett
clapton	clapton
aspiración	aspiracija
aspiración	usisavanje
patata	krumpir
patata	krumpir
patata	krumpira
puros	cigare
puros	cigara
puros	čista
puros	cista
puros	čisto
puros	cigare
fracciones	razlomke
boulenger	boulenger
lester	lester
discreta	diskretno
discreta	diskretna
discreta	diskretni
discreta	diskretno
discreta	diskretan
discreta	diskretni
discreta	diskretna
conociendo	znajući
sobrenaturales	natprirodno
sobrenaturales	nadnaravno
culebra	zmija
culebra	snake
ateos	ateisti
ateos	ateist
aruba	aruba
cineastas	filmaši
situ	situ
deseada	željeni
oceánico	oceanic
geométricas	geometrijski
woo	woo
prohibidos	zabranjena
prohibidos	zabranjeno
prohibidos	zabranjeni
prohibidos	zabranjen
prohibidos	zabranjena
prohibidos	zabranjeno
prohibidos	zabranjena
prohibidos	zabranjen
obelisco	obelisk
rellenar	ispune
rellenar	ispunite
rellenar	ispuni
rellenar	napuni
rellenar	ispuniti
matthews	matthews
productivas	produktivan
loir	loir
bajando	spuštanje
adelanto	unaprijed
adelanto	napredovanje
mahler	mahler
desee	želju
desee	želja
abjasia	abhazije
bradford	bradford
coach	trener
coach	treneru
genéticamente	genetski
genéticamente	genetički
tenorio	tenorio
solana	solana
nevado	snijeg
nevado	nevado
araujo	araujo
peng	peng
astronauta	astronaut
repetido	ponovio
sílaba	slog
rigidez	krut
rigidez	kruta
rigidez	ukočenost
rigidez	krutost
argumentar	raspravljati
devolución	povrat
devolución	povratak
volcánicas	vulkanske
volcánicas	vulkanski
volcánicas	vulkanska
tarija	tarija
sabrina	sabrina
cilíndrica	cilindrične
acumulada	kumulativni
salvados	spašen
salvados	spasio
salvados	spremljena
salvados	bran
crueldad	okrutnost
crueldad	okrutnosti
ivo	ivo
eternidad	vječnosti
eternidad	vječnost
templarios	templar
templarios	templari
templarios	templari
regulaciones	propisi
colonizadores	kolonisti
colonizadores	doseljenika
colonizadores	doseljenici
dañada	oštećena
dañada	oštećeni
dañada	oštećen
suffolk	suffolk
distintiva	karakterističan
desconocimiento	neznanja
desconocimiento	neznanje
escándalos	skandala
astro	astro
aprendiendo	učim
aprendiendo	uči
aprendiendo	učenje
dalí	dalí
dalí	dalija
parade	parada
parade	parade
sioux	sioux
gracilis	gracilis
orgulloso	ponosna
orgulloso	ponosan
orgulloso	ponosni
expresada	izrazila
expresada	izrazio
burocracia	birokracije
burocracia	birokratska
magnate	mogul
magnate	tajkun
magnate	magnat
ludovico	ludovico
burn	gori
burn	spali
burn	spaliti
burn	izgori
atardecer	zalazak
atardecer	sumrak
atardecer	suton
swan	labuda
swan	swan
swan	labud
desagradable	neugodan
desagradable	odvratno
desagradable	odvratan
rolls	kotrlja
rolls	role
rolls	rolls
ses	ses
moi	moi
azotea	krov
azotea	krov
moravia	moravski
moravia	moravska
salmón	losos
salmón	lososa
rocoso	rocky
significación	značaj
rennes	rennes
wan	wan
mentalidad	mentalitet
temperamento	narav
temperamento	temperament
temperamento	temperament
trauma	traume
trauma	trauma
deborah	deborah
cunningham	cunningham
ecologista	ekolog
ushuaia	ushuaia
gradiente	gradijent
landa	landa
enfriamiento	hlađenja
enfriamiento	hlađenje
calgary	calgary
carnavales	karneval
carnavales	karnevala
hawkins	hawkins
prestan	posudi
società	società
eucaristía	euharistija
mack	mack
mack	macka
metrópolis	metropolis
lugareños	mještani
crow	crow
crow	vrana
crow	vrane
naufragio	olupine
naufragio	olupina
naufragio	brodoloma
livio	livio
grasas	masni
grasas	masti
grasas	mast
males	jadi
ccd	rcd
ccd	ccd
indochina	indokini
indochina	indo
suzanne	suzana
suzanne	suzanne
convicción	osude
convicción	uvjerenje
convicción	osuda
hussein	hussein
hussein	husein
miramar	miramar
criticar	kritizirati
criticar	kritizirati
criticar	kritiziraju
desesperada	beznadno
desesperada	očajni
desesperada	očajan
redondeadas	zaobljeni
saturnino	saturnino
cuarzo	kvarc
hélices	propeler
hélices	propelera
reproducciones	pogledi
flynn	flynn
chili	chili
chili	čili
cynthia	cynthia
aceptando	prihvaćanje
plegable	slaganje
dominic	dominik
dominic	dominic
púnica	punski
artemisa	artemida
nuñez	nunez
girando	vrti
puntero	pokazivač
elton	elton
andersen	andersen
het	het
canton	kantona
agudos	akutna
opel	opel
silos	silos
papiro	papirusa
tea	tea
tea	čaj
tea	čaja
giraldo	giraldo
pier	mol
pier	molu
pier	pristanište
chuquisaca	chuquisaca
apis	apis
albornoz	ogrtač
vecindad	susjedstvu
vecindad	susjedstvo
vecindad	kvart
vecindad	blizina
vecindad	susjedstvo
vecindad	kvart
dotada	obdaren
dotada	nadareni
dotada	nadarena
dotada	nadaren
privilegiada	privilegirani
precisos	precizni
precisos	precizan
precisos	precizno
precisos	precizan
precisos	točan
meiji	meiji
galeras	galija
hare	zec
hare	hare
bárbaros	barbarski
bárbaros	barbari
geólogo	geolog
maradona	maradona
aro	obruč
aro	hoop
aro	aro
bayas	bobica
bayas	bobice
bayas	bobica
bayas	berry
somoza	somoza
matteo	matteo
bloom	cvatu
bloom	bloom
cochrane	cochrane
mástil	jarbol
disfrazado	prerušen
fraga	fraga
guerrera	ratnika
guerrera	ratnica
guerrera	ratnik
veronica	veronica
veronica	veronika
semicircular	polukružnom
tucson	tucson
byrne	byrne
buchanan	buchanan
órbitas	orbite
fiordo	firth
fiordo	fjord
cerrojo	grome
cerrojo	vijak
luminoso	svijetlo
luminoso	bistar
luminoso	bright
marisol	marisol
planeación	planiranja
planeación	planirati
planeación	planiram
planeación	planiranje
planeación	planira
maison	maison
leach	leach
delia	delia
conectadas	povezano
conectadas	povezani
conectadas	spojeni
gesellschaft	gesellschaft
rubí	rubin
rubí	ruby
avant	avant
livingston	livingston
wiener	wiener
parche	patch
alienígenas	vanzemaljci
alienígenas	izvanzemaljci
cúbicos	kubičnih
portela	portela
equipamientos	oprema
escasamente	jedva
notorio	zloglasni
refugios	sklonište
refugios	zaklon
refugios	skloništa
durham	durham
benín	benin
coburgo	coburg
canyon	canyon
canyon	kanjon
enfoca	fokusira
cave	pećina
cave	pećini
cave	spilja
cave	špilja
bestias	zvijeri
mendes	mendes
manning	manning
sintético	sintetički
spielberg	spielberg
dna	dna
dna	dnk
gladys	gladys
anomalías	abnormalnosti
anomalías	anomalija
anomalías	anomalije
anomalías	anomalije
lanzadores	lanseri
lanzadores	bacača
parado	zaustavio
parado	prestalo
parado	zaustavljen
parado	stao
sencillez	jednostavnost
protones	protona
protones	proton
redactores	pisce
redactores	pisci
redactores	urednici
manualmente	ručno
nicho	nišu
júnior	juniore
júnior	junior
júnior	mlađi
zack	zack
decoraciones	ukrasi
decoraciones	dekoracije
boulogne	boulogne
fuller	fuller
califica	kvalificira
califica	kvalificirati
condé	conde
lunares	krtice
lunares	lunar
involucrada	umiješan
involucrada	uključen
involucrada	uključeni
nights	noci
nights	noći
nights	noćima
sera	sera
barbero	brijač
barbero	barber
vinagre	ocat
acoplamiento	pristajanje
acoplamiento	spojke
kerr	kerr
ist	ist
galletas	kolači
galletas	kolačiće
galletas	keksi
galletas	keksi
chamorro	chamorro
puntual	točni
puntual	točan
asesora	savjetnik
asesora	konzultant
asesora	savjetnik
asesora	savjetnik
boone	boone
viruela	boginje
viruela	kozice
viruela	boginje
viruela	kozice
dina	dina
cante	pjevaj
cante	pjevajte
dona	donira
dona	daruje
dona	dona
dona	krafne
dona	donirati
dona	donira
elle	elle
desesperado	očajni
desesperado	očajan
fulton	fulton
goodman	goodman
forja	forge
forja	krivotvorenje
hole	rupu
hole	rupa
mag	mag
batlle	batlle
sobra	poštedi
sobra	rezervni
sobra	rezervna
planchas	okove
planchas	tablice
planchas	tanjuri
dover	dover
dot	dot
planck	planck
yankee	yankee
beata	beata
dudo	sumnja
vanuatu	vanuatu
mozilla	mozilla
visualizar	vizualizacije
sentados	sjedeći
sentados	sjedenje
trip	trip
trip	putovanje
arrestados	uhićeni
arrestados	uhićen
toy	igračka
toy	igračku
caricatura	karikatura
caricatura	crtić
caricatura	crtani
tau	tau
toby	tobi
toby	toby
sprint	sprint
cordial	srdačan
consistorio	konzistoriju
mareas	plimni
mareas	plima
mareas	plime
devon	devon
malaria	malarije
malaria	malarija
capo	capo
taifa	taifa
caimán	aligatora
caimán	aligator
caimán	cayman
caimán	gator
caimán	aligator
dramáticos	dramatična
dramáticos	dramatičan
dramáticos	dramatično
decepción	obmana
decepción	prijevara
decepción	varka
decepción	prevara
decepción	razočarenje
decepción	razočaranje
tramas	zavjere
tramas	parcele
impulsos	impulse
impulsos	impuls
impulsos	impulse
impulsos	nagoni
potro	colt
potro	ždrijebe
potro	stalak
internamente	interno
arranca	počinje
soles	sunca
resurgimiento	oživljavanje
resurgimiento	preporod
natasha	nataša
natasha	natasha
contesta	odgovor
contesta	odgovori
hospitalet	hospitalet
trazas	tragovi
trazas	trag
astronautas	astronauti
sirvientes	sluge
yamaha	yamaha
pigmentos	pigmenta
truco	trick
truco	trik
johannesburgo	johannesburgu
respiratoria	dišni
modificadas	modificirani
cargada	napunjen
cargada	optužen
visitada	posjetili
visitada	posjetio
sulfato	sulfat
hale	hale
anemia	anemija
violentamente	nasilno
erick	erik
erick	eric
erick	erik
fatiga	umor
fatiga	umora
objeciones	prigovor
objeciones	primjedbe
objeciones	primjedbi
sbb	sbb
singularidad	jedinstvenost
íntimamente	intimno
hee	hee
investigado	istraživao
investigado	istraživao
lagartos	gušteri
sunset	zalazak
sunset	sumrak
sunset	suton
jared	jared
stafford	stafford
gaita	gajde
salvamento	spasiti
salvamento	spašavanje
barajas	barajas
barajas	palube
panama	panama
panama	panami
agudas	akutna
transacción	transakcija
transacción	transakcije
quemada	spaljeno
quemada	spaljen
quemada	spalio
quemada	spaljeni
quemada	spaljena
quemada	spaljeno
quemada	spaljen
quemada	spalio
quemada	spaljeni
quemada	spaljena
engañar	varati
engañar	prevari
melanie	melanie
steiner	steiner
condenada	osuđeni
condenada	osuđen
condenada	osudili
condenada	osudio
peinado	kose
peinado	dlaka
peinado	frizura
peinado	kosa
peinado	kosi
peinado	frizuru
peinado	frizura
donovan	donovan
cognitiva	kognitivne
reaccionar	reagirati
atv	atv
alimentado	hranio
alimentado	hranila
alimentado	nahranio
humildad	poniznosti
humildad	poniznost
terán	terán
aero	aero
castas	kaste
polímeros	polimera
polímeros	polimer
descartes	descartes
jehová	jahve
hist	hist
vaina	kapsulu
vaina	pupoljak
vaina	kapsula
vaina	mahuna
temáticos	tematske
estimulación	stimulacije
prusiano	pruski
silueta	silueta
burro	magarac
erica	erika
erica	erica
micronesia	mikroneziji
dijon	dijon
horizon	horizont
curry	curry
pax	pax
coreanos	korejci
coreanos	korejski
irrigación	navodnjavanje
irrigación	ispiranje
irrigación	navodnjavanja
abra	otvori
aberdeen	aberdeena
eficientes	efikasno
eficientes	efikasan
eficientes	učinkovito
postulado	postulat
alf	alf
alf	alfe
wilder	wilder
liv	liv
martinica	martinique
coloquial	kolokvijalni
comparaciones	usporedbe
comparaciones	usporedbu
comparaciones	usporedbe
comparaciones	usporedba
sorprendentemente	iznenađujuće
firmados	potpisano
firmados	potpis
firmados	potpisan
firmados	potpisao
romo	romo
cesare	cesare
desterrado	protjeran
desterrado	prognan
lindo	slatke
lindo	sladak
lindo	slatko
lindo	slatki
lindo	slatka
lindo	lepo
lindo	lijepo
lindo	lijep
ritter	ritter
insertar	ubaci
rovira	rovira
choi	choi
rotor	rotor
decidida	odlučno
decidida	utvrđeno
