kategória	kategória
cumberland	cumberland
pha	pha
nauru	nauru
obilniny	gabona
obilniny	gabonafélék
obilniny	gabona
javascript	javascript
jablká	almát
jablká	alma
slovinskom	szlovén
lutz	lutz
poskytnuté	megadott
poskytnuté	feltéve
poskytnuté	nyújtott
presvedčivo	meggyőző
presvedčivo	meggyőzően
pevninu	kontinens
pevninu	szárazföld
huxley	huxley
kara	kara
sústredenie	koncentrálni
avive	aviv
anomálie	anomália
anomálie	rendellenesség
anomálie	anomáliák
anomálie	rendellenességek
klinec	köröm
klinec	szög
pisár	írnok
modernizovaný	korszerűsített
otecko	apu
bison	bison
bison	bölény
delphi	delphi
prípona	utótag
mág	mágus
reilly	reilly
veracruz	veracruz
pastviny	legelők
ponúkané	felajánlott
ponúkané	kínált
ponúkané	felkínált
ponúkané	felajánlotta
nainštalovaný	telepítve
nainštalovaný	beépített
nainštalovaný	telepített
kúrenie	fűtési
kúrenie	fűtés
chudobní	szegény
chudobní	szegények
zákazníci	ügyfelek
zákazníci	vásárlók
zákazníci	vendégek
zákazníci	vevők
zákazníci	fogyasztók
kvantitatívne	mennyiségi
lenny	lenny
princezné	hercegnők
naivné	naiv
naivné	naív
naivné	naiv
snímača	érzékelő
cholery	kolera
talibanu	tálib
talibanu	tálibok
vylúčená	kizárva
vylúčená	kizárt
montované	előregyártott
montované	szerelt
montované	szerelve
registrácia	nyilvántartás
registrácia	regisztrálj
registrácia	regisztráció
registrácia	nyilvántartási
registrácia	nyilvántartásba
registrácia	regisztráció
matiek	anyák
právnikov	ügyvédek
poistné	díjak
magny	magny
erp	erp
čembalo	csembaló
výučba	tanít
výučba	tanítani
výučba	tanítás
výučba	bemutató
vykopávok	ásatás
odsúdenie	elítélése
howarda	howard
napoli	napoli
napoli	nápoly
bianchi	bianchi
nápadov	eszmék
nápadov	ötletek
hmly	köd
hmly	pára
hmly	köd
vrahov	gyilkosok
vrahov	gyilkosok
daewoo	daewoo
expresívne	kifejező
rozprávali	beszélt
rozprávali	beszéltem
hemoglobínu	hemoglobin
liszt	liszt
nicky	nicky
gill	gill
oponentov	ellenfelek
clair	clair
moldavská	moldovai
moldavská	moldovai
moldavská	moldova
sedadlo	ülést
sedadlo	ülés
modo	modo
minulé	elmúlt
minulé	múlt
minulé	múltbeli
návštev	látogatás
návštev	látogatások
proroctvo	jóslat
proroctvo	prófécia
stvoriteľ	alkotó
stvoriteľ	teremtő
bcd	bcd
minnesote	minnesota
coop	coop
ekumenický	ökumenikus
kanárskych	kanári
sibiu	sibiu
hilton	hilton
hračka	játék
hračka	játékszer
woodward	woodward
roe	roe
opakovaný	ismételte
opakovaný	ismétlődő
opakovaný	ismételt
hume	hume
castillo	castillo
sladká	édesek
sladká	édes
zrady	árulás
psycho	pszichopata
psycho	pszicho
psycho	pszichológia
psycho	pszichológiai
sekretariát	titkárság
nervov	idegek
vymenovaní	kinevezés
vymenovaní	időpont
vymenovaní	kijelölt
vymenovaní	kinevezett
polynóm	polinom
otis	otis
uruk	uruk
superman	superman
samara	samara
otrok	szolga
otrok	rabszolga
tilia	tilia
hrvatske	hrvatske
hayes	hayes
rammstein	rammstein
krutý	kegyetlen
krutý	kegyetlenség
talenty	tehetséges
talenty	tehetség
talenty	tehetségét
frost	frost
frost	fagy
zakázať	tilalom
zakázať	megtiltják
zakázať	tiltott
brighton	brighton
povinne	kötelező
povinne	kötelező
povinne	kötelezően
povinne	kötelező
povinne	kötelezően
proroci	próféták
ethernet	ethernet
cézar	cézár
cézar	caesar
cézar	cesar
cézar	césar
svojvoľne	önkényesen
svojvoľne	tetszőleges
svojvoľne	önkényes
nadstavby	felépítmény
zradu	árulás
zradu	árulás
ovplyvňujúce	befolyásoló
ovplyvňujúce	befolyásoló
teddy	teddy
clemens	clemens
stephenson	stephenson
krstný	keresztapa
predmostie	hídfőállást
hnojivo	trágya
hnojivo	műtrágya
hnojivo	trágya
hnojivo	műtrágya
vianočná	karácsonykor
vianočná	karácsonyi
vianočná	karácsony
alison	alison
fayette	fayette
testovaný	megvizsgált
testovaný	vizsgált
testovaný	tesztelt
dph	áfa
bič	ostor
textúra	textúra
diagnostické	diagnosztika
diagnostické	diagnosztikai
mydlo	szappan
mydlo	szappant
prosil	könyörgött
rytmické	ritmikus
concordia	concordia
šelmy	szörnyeteg
šelmy	bestia
šelmy	vadállat
šelmy	fenevad
šelmy	ragadozók
bates	bates
mutant	mutáns
tetovanie	tetoválás
tetovanie	tetoválás
úrok	érdeklődés
úrok	kamat
úrok	érd
úrok	kamatok
rusínska	rutén
tmavšie	sötétebb
platz	platz
varovania	figyelmeztetés
varovania	figyelmeztetések
každoročné	éves
každoročné	évente
quad	quad
nixon	nixon
maguire	maguire
anatómie	anatómia
drahá	kedves
drahá	drága
chemie	chemie
výskumníci	kutatói
výskumníci	kutatók
rosario	rosario
úvaha	megfontolás
úvaha	figyelembe
úvaha	tükörkép
sledovaní	követett
sledovaní	követte
sledovaní	figyelt
sledovaní	néztem
sledovaní	nézte
sicílske	szicíliai
sťažnosti	panaszokat
sťažnosti	panasz
sťažnosti	panaszok
sťažnosti	panaszt
sťažnosti	panasza
sťažnosti	panasz
užíva	élvezi
pra	pra
musik	musik
báť	aggódj
pohyblivosť	agility
farmu	farm
farmu	gazdaság
mana	mana
brunner	brunner
núdzi	rászoruló
nemo	nemo
statický	statikus
kali	kali
balíček	csomag
balíček	csomagolás
balíček	csomagot
balíček	csomagban
pláva	úszik
vozňa	szekér
vozňa	kocsi
vozňa	szekeret
skúmané	megvizsgált
skúmané	vizsgált
skúmané	megvizsgálta
skúmané	tanult
skúmané	tanultam
ovocné	gyümölcsös
tizian	tiziano
darovala	adományozott
cruise	cruise
iván	iván
štatistik	statisztikus
diviak	vaddisznó
novinárskej	újságírói
polievka	leves
polievka	levest
poludník	meridian
životopisu	életrajz
odtlačky	ujjlenyomat
odtlačky	ujjlenyomatok
odtlačky	ujjlenyomat
odtlačky	ujjlenyomatok
svedomie	lelkiismeret
infekčných	fertőző
kitzbühel	kitzbühel
zalaegerszeg	zalaegerszeg
samci	hímek
lem	lem
sietnice	retina
predísť	megelőzni
predísť	megelőzése
fyziologické	fiziológiai
reproduktory	hangszóró
trockij	trockij
darth	darth
telekomunikačných	távközlés
telekomunikačných	távközlési
mäkkýše	kagylók
mäkkýše	puhatestű
mäkkýše	puhatestűek
mäkkýše	kagylók
byrokrat	bürokrata
slané	pikáns
slané	sós
leverkusen	leverkusen
wicklow	wicklow
mimoriadna	rendkívüli
mimoriadna	rendkívüli
mimoriadna	kivételes
večere	vacsora
šesťdesiat	hatvan
vyzýva	sürgeti
vyzýva	meghívó
vyzýva	felkéri
vyzýva	meghívókat
vyzýva	meghívás
vyzýva	hív
vyzýva	hívások
otočil	megfordult
otočil	fordult
květa	květa
clay	agyag
clay	clay
permanentne	tartósan
permanentne	véglegesen
distribuované	elosztva
distribuované	elosztott
distribuované	osztott
tyrana	zsarnok
kompetencií	hatáskörök
kompetencií	kompetenciák
zraniteľné	sérülékeny
zraniteľné	sebezhető
porade	tanácsadás
porade	tanácsadó
porade	konzultáció
arche	ark
arche	bárka
sop	sop
ria	rio
ria	ria
michał	michał
realistické	realista
realistické	reális
upír	vámpírok
upír	vámpír
úložisko	adattár
spermie	sperma
spermie	spermát
spermie	sperma
spermie	ondó
vyvrátiť	megcáfolni
vyvrátiť	cáfolni
obáv	aggályok
obáv	aggodalmak
tartu	tartu
vklad	betétek
vklad	betét
vklad	letétbe
vklad	foglaló
súcit	könyörület
súcit	együttérzés
súcit	szánalom
súcit	együttérzés
súcit	szimpátia
vyčerpaní	kimerült
vyhodiť	robbantani
zemepisné	földrajzi
zemepisné	földrajzi
orlov	orlov
kmeňových	törzsi
kmeňových	szár
indiou	india
barrow	barrow
funkčnosti	funkciók
funkčnosti	funkció
damasku	damaszkusz
hordy	horda
hordy	hordák
izolovaných	szigetelt
manson	manson
zbieranie	gyűjtés
zbieranie	gyűjteni
breisgau	breisgau
úrodu	aratás
úrodu	termés
úrodu	betakarítás
fermi	fermi
bona	bona
nite	szál
nite	szálak
nite	éji
nite	éjjeli
nite	szál
intervencia	beavatkozás
intervencia	intervenciós
intervencia	intervenció
wolff	wolff
slovinského	szlovén
oprávnenia	jogosultságok
oprávnenia	engedély
oprávnenia	engedélyezés
oprávnenia	felhatalmazás
oprávnenia	kiváltságairól
oprávnenia	kiváltság
oprávnenia	jogosultságok
oprávnenia	engedélyek
bezirk	bezirk
popov	popov
pravdepodobný	valószínű
pravdepodobný	valószínűleg
pravdepodobný	valószínű
pravdepodobný	valószínűsíthető
atr	atr
ozdoby	dekoráció
ozdoby	díszek
okupačné	megszálló
braunschweig	braunschweig
rozpadá	omladozó
špecializovaná	szakosodott
špecializovaná	szakosított
špecializovaná	szakosodott
špecializovaná	szakosított
flickr	flickr
plug	dugó
plug	dugót
najťažších	legkeményebb
najťažších	legnehezebb
peck	peck
balzac	balzac
hormónu	hormon
súdiť	judge
súdiť	bíró
súdiť	ítélve
šípy	nyilak
odhalení	leleplezés
odhalení	jelenések
prosí	könyörög
patriot	hazafi
mongolské	mongol
navrhovanie	dizájn
navrhovanie	tervezési
navrhovanie	design
navrhovanie	tervezés
kĺby	ízületek
registre	nyilvántartás
registre	nyilvántartások
záhradníctvo	kertészeti
hliadky	járőrök
hliadky	őrjárat
hliadky	őrszemek
voss	voss
jericho	jericho
cad	cad
kappa	kappa
požehnanie	áldás
požehnanie	áldást
požehnanie	áldás
požehnanie	áldást
neuveriteľne	hihetetlenül
elektro	elektro
lizzy	lizzy
sarajeve	szarajevó
utečie	megszökik
georgetown	georgetown
trener	edző
užšie	szűkebb
vysvetlivky	magyarázat
vysvetlivky	magyarázatot
vysvetlivky	magyarázat
vysvetlivky	magyarázatot
vysvetlivky	legendák
vysvetlivky	legendája
vysvetlivky	legenda
zmienil	utalt
šifrovanie	kódolás
šifrovanie	titkosítás
šifrovanie	titkosítási
šifrovanie	titkosítás
zvrchovanosti	szuverenitás
zjednodušené	egyszerűsített
interaktívne	interaktív
lieči	gyógyítja
lieči	gyógyít
lieči	gyógymód
lieči	bánik
raven	holló
raven	raven
neprípustné	elfogadhatatlan
neprípustné	elfogadhatatlan
prioritou	prioritás
prioritou	elsőbbséget
archívov	archívum
debian	debian
nedostatočný	hiányos
nedostatočný	elégtelen
nedostatočný	alkalmatlan
nedostatočný	elégtelen
hare	nyúl
afrodita	aphrodité
jastrab	hawk
jastrab	sólyom
jastrab	héja
horúci	forró
horúci	hot
horúci	meleg
horúci	dögös
diega	diego
prehliadače	böngészők
harmonický	harmonikus
vizuálny	vizuális
hlásenie	jelentést
hlásenie	jelentés
hlásenie	beszámoló
hlásenie	adatszolgáltatás
hlásenie	jelentések
hlásenie	jelentés
hlásenie	jelenteni
vymedziť	meghatározni
notebooky	notebook
weinberg	weinberg
santi	santi
zvedavý	különös
zvedavý	kiváncsi
zvedavý	kíváncsi
drene	csontvelő
kotúča	korong
kotúča	lemez
kotúča	lemezt
vysadené	ültetett
vysadené	beültetett
nassau	nassau
posilnená	megerősített
posilnená	megerősített
posilnená	erősített
pridelenie	megbízás
pridelenie	megbízatás
pridelenie	juttatás
pridelenie	elosztás
neisté	bizonytalan
neisté	bizonytalan
neisté	bizonytalan
gwen	gwen
sebavedomie	önbizalom
sebavedomie	bizalom
etických	etikus
etických	etikai
šimpanz	csimpánz
šimpanz	csimpánz
bing	bing
obhajoba	védelem
obhajoba	védekezés
obhajoba	védelmi
obhajoba	védelem
obhajoba	védekezés
obhajoba	védelmi
yvonne	yvonne
únava	kimerültség
únava	fáradtság
únava	fáradtság
detroite	detroiti
detroite	detroitban
detroite	detroit
palestínske	palesztin
povýšenie	kinevezés
povýšenie	előléptetés
povýšenie	előmozdítása
povýšenie	kiemelés
povýšenie	promóciós
vyhnať	száműzni
malaga	malaga
vzdelávať	oktatni
boxu	box
boxu	boksz
tara	tara
ryže	rizs
gianni	gianni
milenec	szerető
lacný	olcsó
valverde	valverde
bradford	bradford
valence	valence
glukóza	glükóz
sexualita	szexualitás
rohan	rohan
cast	öntött
cast	gipsz
levin	levin
zneužitie	visszaélés
zneužitie	bántalmazás
zneužitie	visszaélés
zneužitie	visszaélések
vyhnaný	száműzött
ochraňuje	megvédi
ochraňuje	védi
ochraňuje	véd
balíky	csomagok
balíky	parcellák
pohotovosti	készenléti
úsudok	ítélet
úsudok	ítélet
spúšťa	kiváltott
spúšťa	kezdeményez
oválne	ovális
záhada	titokzatos
záhada	rejtély
záhada	rejtélyes
aerospace	aerospace
garáže	garázs
obilnín	gabona
obilnín	gabonafélék
obilnín	gabona
dovod	oka
rcs	rcs
tiff	tiff
hassan	hassan
reagovala	reagáltam
reagovala	reagált
reagovala	reagáltak
reagovala	reagált
reagovala	válaszolt
prístupnosť	hozzáférhetőség
zip	irányítószám
zip	zip
marigny	marigny
besançon	besançon
nálepka	matrica
pôvodca	kezdeményező
ortuti	mercury
ortuti	higany
odrážať	tükrözze
odrážať	tükrözik
odrážať	bounce
osamelý	magányos
osamelý	magányosan
osamelý	magány
selektívne	szelektív
wie	wie
prevedený	átalakított
prevedený	átadott
scarlett	scarlett
saldo	egyenleg
saldo	mérleg
saldo	egyensúly
pružiny	springs
pružiny	rugó
kľúčová	kulcsfontosságú
kľúčová	key
kľúčová	kulcs
fanny	fanny
nespokojnosti	nemtetszését
ospravedlnenie	bocsánatkérés
precedens	precedens
spravne	jobbra
istoty	bizonyosság
istoty	bizonyosságot
hydrológia	hidrológia
clarkson	clarkson
klondike	klondike
kolísanie	ingadozás
kolísanie	ingadozások
spoločníka	társ
spoločníka	társa
brooklyne	brooklyn
brooklyne	brooklynban
brooklyne	brooklyni
reale	reale
borgia	borgia
citovať	idézet
parlamentná	parlamenti
prajem	kívánom
prajem	kívánság
prajem	bárcsak
zvrhnúť	megbuktatni
lara	lara
concepción	concepción
zvrat	csavar
zvrat	fordulat
tuniska	tunézia
riaditeľov	igazgatók
hyper	hiper
potopil	elsüllyedt
potopil	süllyedt
potopil	elsüllyedt
potopil	süllyedt
sektory	ágazatok
sektory	szektorok
zdedila	örökölt
zdedila	örökölte
mokrý	vizes
mokrý	nedves
krádeže	lopások
krádeže	lopás
funky	funky
dun	dun
mŕtvoly	holttestek
mŕtvoly	hullák
mŕtvoly	tetem
mŕtvoly	hulla
mŕtvoly	holttest
mŕtvoly	tetem
mŕtvoly	hulla
naxos	naxos
kanalizácie	csatornák
expresionizmus	expresszionizmus
savo	savo
tora	tora
mitochondrie	mitokondrium
poranenie	sérülés
poranenie	károkozás
poranenie	kár
poranenie	seb
ochoa	ochoa
etiku	erkölcs
etiku	etika
etiku	etikai
styx	styx
mýtické	mitikus
ventily	szelep
ventily	szelepek
konvenčné	hagyományos
henrietta	henrietta
zručnosť	szakértelem
zručnosť	képesség
zručnosť	készség
taurus	taurus
špecialistov	szakértők
špecialistov	szakemberek
uloží	boltok
uloží	boltokban
uloží	üzletek
uloží	megment
uloží	megmenti
duny	dűnék
narušiť	torzítja
narušiť	aláássa
demi	demi
holubica	galamb
hondurase	honduras
analyzovať	elemezni
analyzovať	feldolgozási
analyzovať	elemezte
analyzovať	elemzett
analyzovať	elemezni
repa	cékla
repa	répa
repa	cukorrépa
repa	cékla
tomasz	tomasz
barre	barre
priaznivý	kedvező
priaznivý	kedvező
hawking	hawking
kapacít	kapacitások
kontajnery	tároló
kontajnery	tartály
kontajnery	konténer
kontajnery	konténerek
kontajnery	konténer
kontajnery	tartályok
cac	cac
snímačov	szenzorok
snímačov	érzékelők
tablety	tabletta
tablety	tabletták
tablety	tabletta
tablety	tábla
reklamný	hirdetési
reklamný	hirdetések
reklamný	hirdetés
reklamný	reklám
webber	webber
anión	anion
riot	lázadás
berliner	berliner
otroctvo	szolgaság
otroctvo	rabszolgaság
otroctvo	rabszolgaság
pomalá	lassú
pomalá	lassan
charity	jótékonyság
charity	jótékonyság
charity	jótékonysági
chrípky	influenza
chrípky	nátha
chrípky	influenza
chrípky	influenzás
thom	thom
anselm	anselm
normou	norma
normou	norm
taškent	taskent
odporúčam	ajánlani
odporúčam	ajánlom
odporúčam	ajánlja
odporúčam	ajánljuk
flo	flo
timi	timi
rommel	rommel
guma	gumi
guma	radír
guma	rágó
guma	rágógumi
pripúšťa	elismeri
pripúšťa	elismeri
pripúšťa	elfogadja
pripúšťa	elfogad
pripúšťa	elfogadó
popiera	tagadja
výdrž	kitartás
výdrž	kitartás
výdrž	kitartást
sekretariátu	titkárság
hovor	hívás
hovor	hívd
hovor	beszélni
hovor	beszélgetés
hovor	beszélj
adresár	könyvtár
adresár	könyvtárban
violet	lila
violet	ibolya
violet	violet
zamietnuté	elutasított
zamietnuté	elutasított
zamietnuté	elutasítva
zamietnuté	elutasította
zamietnuté	megtagadva
zamietnuté	elutasítva
aktualizovaný	frissítés
aktualizovaný	frissített
zosilňovač	erősítő
holuby	galambok
holuby	galambok
sheldon	sheldon
perl	perl
biotopu	élőhelyek
biotopu	élőhely
zrútenie	összeomlás
regulus	regulus
tragická	tragikus
tragická	tragédia
mako	mako
globálna	globális
globálna	global
zistených	feltárt
zistených	észlelt
kanalizácia	közegészségügy
kanalizácia	közegészségügyi
kanalizácia	higiénia
kanalizácia	vízelvezető
kanalizácia	vízvezeték
kanalizácia	szennyvíz
naplánovaná	tervezett
naplánovaná	megtervezett
zníženia	csökken
deviatej	kilencedik
comp	comp
raleigh	raleigh
blondie	szöszi
sviečky	gyertyákat
sviečky	gyertya
sviečky	gyertyát
sviečky	gyertyák
sviečky	gyertya
sviečky	gyertyát
okamžitý	azonnal
okamžitý	instant
okamžitý	azonnali
okamžitý	azonnali
okamžitý	pillanatnyi
požičal	kölcsönzött
požičal	kölcsön
generovanie	nemzedék
generovanie	generáció
generovanie	generáló
generovanie	generálni
bert	bert
tajomná	titokzatos
tajomná	misztikus
tajomná	rejtélyes
tajomná	pajkos
tajomná	csintalan
potešenie	gyönyör
potešenie	gyönyör
potešenie	öröm
potešenie	élvezet
potešenie	örülök
rúrky	csövek
rúrky	csövek
rúrky	csöveket
sporných	vitatta
sporných	vitatott
integrity	tisztesség
integrity	integritását
spracovávať	eljárás
spracovávať	folyamat
cítili	éreztem
cítili	érezte
legendárna	legendás
sully	sully
sully	sulley
šerif	marsall
šerif	seriff
astro	astro
seville	seville
cyrus	cyrus
brigitte	brigitte
komiksy	képregények
komiksy	képregény
komiksy	képregényeket
havane	havanna
liu	liu
ony	ők
suisse	suisse
zinočnatý	cink
syra	sajtos
syra	sajtok
syra	sajt
moču	vizeletben
moču	vizelet
gustaf	gustaf
burger	burger
burger	hamburger
neistý	bizonytalan
neistý	bizonytalan
neistý	bizonytalan
pýcha	büszkeség
hotová	kész
hrušky	körte
mimi	mimi
diablo	diablo
uľahčenie	elősegítése
uľahčenie	megkönnyítése
uľahčenie	megkönnyítése
snooker	snooker
snooker	biliárd
inf	inf
diplomacia	diplomácia
loptička	bál
loptička	labdát
loptička	golyó
loptička	labda
loptička	ball
dundee	dundee
cement	cement
messi	messi
tranzistory	tranzisztorok
ángel	ángel
metrom	metró
risc	risc
preskúmané	megvizsgált
preskúmané	vizsgált
preskúmané	megvizsgálta
preskúmané	felül
preskúmané	felülvizsgált
plínius	plinius
piet	piet
bosco	bosco
midlands	midlands
astana	astana
držiteľa	jogosultja
držiteľa	jogosult
dotkne	érinti
olsen	olsen
preventívne	megelőző
preventívne	megelőző
preventívne	elővigyázatosság
pokladu	felhalmozni
sľubuje	ígéret
sľubuje	ígéretek
liberalizmus	liberalizmus
ihriská	játszóterek
ihriská	játszótér
ihriská	játszótéren
monitoring	monitoring
monitoring	megfigyelés
monitoring	ellenőrzés
johnsona	johnson
dohady	találgatás
dohady	sejtés
naznačil	utalt
hlavička	fejléc
hlavička	fejes
hlavička	fejet
hlavička	fej
hlavička	fejét
piati	öt
piati	öten
optimalizácia	optimalizálási
optimalizácia	optimalizálása
optimalizácia	optimalizálása
blackwell	blackwell
smiešne	vicces
smiešne	nevetséges
dolomit	dolomit
strelivo	lőszer
strelivo	lőszerek
strelivo	lőszert
odsúdené	elítélt
odsúdené	elítéltek
odsúdené	elítélte
odsúdené	elítélt
hitchcock	hitchcock
financovaná	finanszírozott
financovaná	finanszírozott
kvalifikovaných	szakképzett
kvalifikovaných	képzett
kvalifikovaných	minősített
kvalifikovaných	kötelezett
kvalifikovaných	minősített
kvalifikovaných	képzett
kvalifikovaných	képesített
aron	aron
uniesť	emberrablás
rezanie	vágó
rezanie	vágás
sprostredkovanie	bróker
sprostredkovanie	közvetítés
sprostredkovanie	közvetítés
cee	cee
otočí	fordul
kambodži	kambodzsa
anorganické	szervetlen
lítia	lítium
thai	thai
políčka	mezőket
políčka	mezők
políčka	fields
políčka	földek
políčka	mező
hartley	hartley
poradové	soros
poradové	sorozat
kang	kang
pena	hab
pena	pena
pena	mousse
puccini	puccini
pozvaní	meghívott
pozvaní	meghívva
inzulínu	inzulin
inzulínu	inzulint
perzii	perzsia
emmerich	emmerich
nepriateľský	barátságtalan
nepriateľský	ellenséges
nepriateľský	ellenség
lienz	lienz
mccarthy	mccarthy
adele	adele
aquila	aquila
knut	knut
patty	patty
zamestnávateľov	munkaadók
zamestnávateľov	munkáltatói
zamestnávateľov	munkáltatók
zamestnávateľov	munkáltató
touring	touring
vnútrozemské	belvízi
steam	gőz
steam	gőzzel
tragické	tragikus
tragické	tragédia
ginko	ginkgo
privítal	üdvözölte
celosvetová	világszintű
celosvetová	világszerte
celosvetová	világméretű
ike	ike
bernardino	bernardino
pokuty	bírságok
pokuty	büntetések
pokuty	szankciók
pokuty	nes
pokuty	bírságok
pokuty	bírság
mcgill	mcgill
socialisti	szocialisták
podiely	gazdaságok
podiely	részvények
podiely	részvény
podiely	részesedés
kathleen	kathleen
napadnutá	megtámadott
napadnutá	megtámadta
napadnutá	megtámadtak
nove	újdonság
nove	új
whl	whl
koordinátor	koordinátor
boyer	boyer
périgord	périgord
jarné	tavaszi
jarné	tavasz
fabia	fabio
štíhla	karcsú
valentína	valentin
valentína	bálint
valentína	valentine
močového	húgyúti
gerlach	gerlach
čelom	homlokán
fotografa	fotós
fotografa	fényképész
cornelia	cornelia
reprodukcia	reprodukciós
beatrice	beatrice
chemikálie	vegyszerek
mokrá	vizes
mokrá	nedves
znižovať	csökken
znižovať	csökkenés
diskety	floppy
peri	peri
dover	dover
vyhrá	győz
vyhrá	nyert
trstiny	cane
trstiny	bot
konštantné	állandó
konštantné	folyamatos
určovať	meghatározni
cassius	cassius
atribútov	attribútumok
urážky	sértés
čepeľ	penge
čepeľ	pengét
seattli	seattle
homosexuálov	homoszexuálisok
protestantizmus	protestantizmus
zhromažďuje	gyűjt
zhromažďuje	összegyűjti
zhromažďuje	gyűjti
kern	kern
úryvok	részlet
portfólia	portfólió
karbid	karbid
čokoláda	csoki
čokoláda	csokoládé
nerv	ideg
nerv	idegek
clovek	férfi
clovek	ember
colt	colt
normalizácia	szabványügyi
učeň	tanítvány
učeň	gyakornok
perom	pen
perom	tollat
perom	toll
cours	cours
etický	etikus
etický	etikai
dyke	dyke
záblesk	villanás
záblesk	flash
záblesk	villám
atatürk	atatürk
gavin	gavin
rakúšania	osztrákok
mgm	mgm
crüe	crüe
etnickej	etnikai
smrteľné	halálos
smrteľné	halálos
smrteľné	halálos
smrteľné	végzetes
štatisticky	statisztikailag
hojné	bőséges
burroughs	burroughs
havilland	havilland
viditeľne	láthatóan
siroty	árvák
párenia	párzási
fff	fff
chl	chl
zmenšenie	csökkentést
zmenšenie	csökkentése
zmenšenie	csökkenés
zmenšenie	csökkentés
zoskupené	csoportosított
dag	dag
obi	obi
exotické	egzotikus
šialenstvo	őrült
šialenstvo	őrület
šialenstvo	őrület
reggio	reggio
bernie	bernie
obchodovania	kereskedés
skladovanie	tároló
skladovanie	tárolás
skladovanie	raktár
čiastočky	részecskék
čiastočky	részecske
hodiniek	órák
rasovej	faji
liečení	kezelt
textúry	textúrák
deus	deus
meradlo	mérce
candy	cukor
candy	cukorka
candy	édesség
candy	candy
občasné	alkalmi
občasné	alkalmanként
občasné	esetenként
produktivity	termelékenység
pax	pax
protilátok	ellenanyag
protilátok	antitestek
protilátok	antitest
protilátok	antitest
protilátok	antitestek
protilátok	ellenanyag
sion	sion
somálsku	szomália
somálsku	szomáliai
odvážny	bátor
odvážny	merész
odvážny	bátor
odvážny	bátor
mníšky	apácák
sturm	sturm
porovnateľná	hasonlítható
porovnateľná	összehasonlítható
ľavicový	baloldali
clint	clint
živobytie	megélhetésüket
živobytie	megélhetését
schumann	schumann
skk	skk
naplnený	betöltötte
naplnený	megtelt
naplnený	töltött
plech	tányér
plech	lemez
plech	tányért
plech	lap
plech	lepedő
felder	felder
stimul	ösztönző
stimul	ösztönzés
kreslá	székek
kreslá	székeket
kreslá	szék
kreslá	ülések
kreslá	ülés
škrob	keményítő
twenty	twenty
twenty	húsz
delgado	delgado
rušenie	zavar
rušenie	interferencia
rušenie	beavatkozás
splatnosti	lejárat
mravce	hangyák
vážený	súlyozott
hagia	hagia
ala	ala
cestovali	utazott
cestovali	turnézott
cestovali	utazott
nikel	nikkel
ilúzie	illúzió
ilúzie	illúziók
ilúzie	illúzió
tommaso	tommaso
jamky	wells
návody	útmutatók
payne	payne
christensen	christensen
jordi	jordi
odvážne	bátor
odvážne	merész
odvážne	bátor
odvážne	bátran
odvážne	bátor
odvážne	merész
odvážne	vakmerő
celoštátne	országos
celoštátne	országszerte
dimitrov	dimitrov
ľubľane	ljubljana
ilustráciu	illusztráció
ilustráciu	illusztrálják
korešpondenciu	levelezés
korešpondenciu	levélváltás
isabella	izabella
isabella	isabella
beauvais	beauvais
ozaj	tényleg
ozaj	igazán
svt	svt
napraviť	orvosság
cartier	cartier
režimy	módok
sionizmu	cionizmus
predávajúci	értékesítő
predávajúci	árus
felicia	felicia
kupujúci	vevő
kupujúci	vásárló
kupujúci	vásárlók
kupujúci	vevők
filmár	filmes
navrhovaný	javasolt
krvácania	vérzés
hodiť	dob
hodiť	dobd
hodiť	dobás
slot	slot
ppm	ppm
pauline	pauline
guevara	guevara
elita	elit
ukážku	bemutató
ukážku	demonstrációs
ukážku	tüntetés
zviazané	köt
zviazané	kötve
zviazané	döntetlen
zviazané	kötve
agrippa	agrippa
atlanty	atlanta
atlanty	atlantában
atlanty	atlantai
identifikuje	azonosítja
sponzorom	támogató
sponzorom	szponzor
sponzorom	szponzorok
sponzorom	támogatók
eddy	eddy
clapton	clapton
plasty	műanyag
plasty	műanyag
yvette	yvette
bubliny	buborék
bubliny	buborékok
bubliny	buborék
vypracované	kidolgozott
morte	morte
linden	linden
prichádzajúce	érkező
prichádzajúce	beérkező
prichádzajúce	bejövő
špionáž	kémkedés
černoch	néger
aldo	aldo
presuny	transzfer
presuny	mozgását
björk	björk
kvapka	csepp
lola	lola
racine	racine
sommer	sommer
obnoviteľných	megújuló
fúzie	egyesülés
fúzie	egyesülések
maurícius	mauritius
stačiť	elegendő
simeon	simeon
podnikateľské	vállalkozói
extrémny	szélsőséges
extrémny	extrém
alu	alu
algol	algol
konvergencie	konvergencia
sirius	sirius
pozitívnych	pozitívak
pozitívnych	pozitív
kaspického	caspian
strážny	őrző
metodické	módszertani
metodické	módszeres
hodváb	selyem
odhodlanie	meghatározás
odhodlanie	meghatározása
odhodlanie	elkötelezettség
granville	granville
jordánska	jordán
skepticizmus	szkepticizmus
skepticizmus	szkepticizmus
bianca	bianca
slušný	tűrhető
slušný	udvarias
indigo	indigo
velázquez	velázquez
slony	elefántok
slony	elefánt
hilda	hilda
dogg	dogg
dôchodca	nyugdíjas
dôchodca	visszavonult
dôchodca	nyugdíjas
obhajovať	megvédeni
ssh	ssh
cadillac	cadillac
analytik	elemző
letela	repült
