категорія	kategori
антарктида	antartika
таро	tarot
таро	keladi
таро	taro
слідчих	penyelidik
слідчих	penyiasat
тире	dash
сима	sima
універсального	adjustable
щільна	padat
покликання	menelefon
покликання	memanggil
покликання	calling
терме	terme
підліток	remaja
капелюх	hat
капелюх	topi
неділях	ahad
сані	sani
амфібій	amfibia
крейда	kapur
купівлю	belian
купівлю	membeli
сайтама	saitama
генерація	janaan
лотар	lothar
винні	berhutang
гібрид	grizzly
яковлєв	yakovlev
покази	tanggapan
покази	screenings
ейнштейн	einstein
турка	turk
ногою	kaki
таїті	tahiti
урбанізація	urbanization
дейл	dale
франтішек	františek
франтішек	frantisek
виліт	berlepas
нашестя	copperhead
лавров	lavrov
гнізд	soket
наречений	tunang
наречений	tunang
іврит	hebrew
іврит	ibrani
очистити	singkir
очистити	penyingkiran
очистити	pembersihan
очистити	clear
очистити	jelas
очистити	bersih
палеолог	palaiologos
кальцій	kalsium
натиснути	tekan
натиснути	akhbar
керований	hidayah
роналду	ronaldo
паразитів	parasit
робертсон	robertson
вазописець	pelukis
запитань	soalan
запитань	pertanyaan
витратами	perbelanjaan
хартія	piagam
сяйво	shining
сяйво	teja
сяйво	bercahaya
сяйво	berseri
ігнорувати	abaikan
ігнорувати	abai
хвилювання	keghairahan
хвилювання	keterujaan
хвилювання	kegembiraan
хвилювання	pergolakan
хвилювання	gelora
делавер	delaware
формальний	biasa
формальний	regular
формальний	teratur
видимість	kebolehlihatan
гітару	guitar
гітару	gitar
етичних	beretika
проникність	kebolehtelapan
агресія	pencerobohan
шовку	sutera
шовку	sutra
вегас	vegas
гібсон	gibson
насилля	keganasan
інтернаціонал	antarabangsa
марчелло	marcello
патріотизм	patriotisme
гауса	gauss
мотивації	motivasi
поправка	pindaan
тривоги	kebimbangan
ярославський	yaroslavl
коран	quran
коран	mengaji
спіраль	pilin
спіраль	helix
клієнтам	klien
вторинної	secondary
вторинної	sekunder
місіонерів	missionaries
опублікувати	pos
опублікувати	post
опублікувати	terbit
опублікувати	publish
опублікувати	terbitkan
боби	mung
сорія	soria
стефані	stéphanie
стефані	stephanie
стандартне	piawai
стандартне	standard
зупиняє	perhentian
чех	czech
пастернак	pasternak
бобові	fabaceae
арок	arok
ісламський	islam
ств	stv
світлин	gambar
світлин	foto
ванна	mandian
ванна	mandi
ванна	bath
навчати	pengajaran
мора	mora
заявка	bid
заявка	bidaan
сульфат	sulfat
компілятор	pengkompil
спостерігачі	pengintip
переконатися	memastikan
глузд	deria
глузд	akal
кано	kano
кано	cano
наклеп	tuduhan
наклеп	comot
наклеп	fitnah
гаральд	harald
пограбували	dirompak
мейбл	mabel
дузі	kursk
докторський	kedoktoran
витратив	diketuk
пережити	survive
чесноти	honours
чесноти	kebajikan
закріпити	simen
закріпити	pin
співіснування	coexistence
тонга	tonga
комерційну	dagang
комерційну	perdagangan
закупівлі	procurement
вмістити	muatkan
вмістити	fit
меншості	minoriti
світанок	subuh
світанок	fajar
світанок	sunrise
табло	scoreboard
попіл	abu
попіл	ash
попіл	abu
шимпанзе	cimpanzi
шимпанзе	cimpanzi
сілезія	silesia
весняні	spring
кігті	cakar
лабіринт	labirin
лабіринт	berselirat
дуг	doug
горизонти	horizons
медальйон	medal
міка	mika
мітки	label
мітки	tag
мітки	tags
поширити	share
хижак	pemangsa
хижак	predator
суматра	sumatera
суматра	sumatra
намагатися	cubaan
намагатися	percubaan
заповнений	dipenuhi
заповнений	diisi
рукав	selang
рукав	lengan
рукав	sleeve
стефанія	stefania
деніс	dennis
деніс	denis
нейтральний	neutral
нейтральний	berkecuali
порядковий	membilang
витрачено	dibelanjakan
витрачено	dihabiskan
шедевр	karya
розкладається	meluruh
оновлена	diperbaharui
репутація	reputasi
бойкот	boikot
дтп	insiden
швабія	swabia
зворотної	disapu
джуді	judy
клініка	klinik
молитву	doa
жульєн	julien
вілле	ville
вілле	villers
янгол	bidadari
янгол	malaikat
янгол	angel
адель	adel
адель	adele
рпг	rpg
глен	glen
розрізнити	musuh
гней	gnaeus
заручини	penglibatan
секретний	rahsia
затвердити	approve
гігант	gergasi
гігант	giant
комарів	nyamuk
паралельний	selari
авторитетне	berwibawa
сиділи	babysitting
вікінги	viking
дивує	terkejut
дивує	hairan
забуття	dilupakan
локалізація	penyetempatan
локалізація	penyetempatan
доросла	dewasa
доросла	dewasa
аллан	allan
раундів	pusingan
раундів	berpeluru
тріада	triad
юсуф	yusuf
шепард	sheppard
шепард	shepard
антибіотики	antibiotik
антибіотики	antibiotik
антибіотики	antibiotic
віддавали	memberikan
віддавали	memberi
надзвичайна	extraordinary
хеш	hash
більшовик	bolshevik
марганець	mangan
сутичка	brawl
сутичка	kerosakan
лібералів	liberals
балтійське	baltik
дивне	pelik
кабаре	cabaret
цінь	qin
холод	sejukkan
холод	sejuk
спогад	ingatan
спогад	memory
коза	kambing
жарти	jenaka
жарти	lawak
виголосив	konsesi
вільнев	villeneuve
консерваторів	conservatives
тар	tart
вес	ves
помічники	pembantu
помічники	assistant
кома	koma
кома	koma
кома	koma
бункер	bunker
покупця	buyer
покупця	pembeli
прекрасні	cantik
прекрасні	indah
горизонтальна	mengufuk
ложа	lodge
ложа	pondok
ірвін	irwin
бум	boom
ісмаїл	ismail
сири	cheese
сири	keju
гордістю	membanggakan
гордістю	proudly
жахливий	dasyat
жахливий	dahsyat
гала	gala
купили	dibeli
купили	bought
мінеральна	mineral
мінеральна	galian
соняшник	sunflower
подумав	fikir
подумав	sangka
подумав	pemikiran
мельникова	darya
анн	anne
чинність	kesahihan
чинність	kesahan
еквівалентності	equivalence
ринкова	pasar
ринкова	market
ринкова	pasaran
сільвія	sylvia
сільвія	silvia
посіви	tanaman
елліс	ellis
павич	merak
матіас	mathias
налаштовані	dikonfigurasikan
кока	coke
кока	coca
сура	surah
сура	sura
венді	wendy
рао	rao
орієнтування	apb
кірк	kirk
брага	braga
лихоманка	demam
лихоманка	kerumitan
плавні	licin
мессіна	messina
змагатися	bersaing
придбаний	dibeli
найважливіше	sorotan
повторюються	berulang
повторюються	berulangan
ластівка	telan
ліжко	katil
геній	genius
реаліті	kenyataan
реаліті	reality
реаліті	realiti
дафф	duff
легку	daging
метан	metana
заборонене	diharamkan
заборонене	banned
заборонене	dilarang
заборонене	terlarang
заборонене	dilarang
бенкет	simposium
бенкет	kenduri
танцівниця	dancer
танцівниця	penari
укази	dekri
кремона	cremona
масса	massa
автономному	kendiri
різдвяний	yule
ялини	hemlock
техно	techno
витривалість	stamina
витривалість	endurance
витривалість	ketahanan
аяччо	ajaccio
зої	zoe
бразильська	brazil
бразильська	brazil
аврора	aurora
дипломатія	diplomasi
вибухнув	meletop
ячменю	jelai
математично	mathematically
секрети	rahsia
шутер	penembak
вінер	wiener
вінер	winer
сахара	sahara
альфредо	alfredo
незаконне	haram
георгіос	georgios
сміливий	brave
сміливий	berani
сміливий	berani
берт	burt
берт	bert
плівка	pita
плівка	tape
плівка	reel
плівка	filem
рельєфи	ukiran
естетика	estetik
свердловина	borehole
джессіка	jessica
алексей	aleksei
боти	bot
мілош	miloš
врожаї	tuai
голлівуд	hollywood
тону	pic
снайпер	slm
снайпер	sniper
майн	mayne
казахська	kazakh
казахська	kazakhstan
ігнорування	abaikan
ігнорування	abai
ігнорування	mengabaikan
легкість	kemudahan
легкість	kecerahan
розповіла	told
координацію	penyelarasan
еммі	emmy
складе	passing
складе	melepasi
хвилями	gelombang
хвилями	ombak
тіна	tina
терпіння	tawakal
терпіння	bersabar
терпіння	kesabaran
вето	veto
запилення	pendebungaan
запаморочення	pitam
запаморочення	vertigo
вірогідність	peluang
вірогідність	chance
велес	vélez
фотографи	jurugambar
примітивні	primitif
кредитування	tempatan
гранично	dicerobohi
самбо	sambo
алехандро	alejandro
пенні	penny
фрайбург	freiburg
колісні	beroda
помпей	pompeius
платежі	pembayaran
платежі	payment
детальні	terperinci
детальні	detail
беневенто	benevento
проникати	menembusi
командос	komando
ендрюс	andrews
взірцем	pattern
взірцем	corak
взірцем	pola
томсон	thomson
декоратор	penghias
мавпа	monkey
мавпа	monyet
мавпа	beruk
мавпа	kera
підземне	leach
шоколад	coklat
шоколад	chocolate
хрещений	dibaptiskan
рембо	rambo
лінь	lin
лінь	kemalasan
аббасидський	abbasiyah
плутанини	kekeliruan
плутанини	kekalutan
літургія	liturgy
коханої	tercinta
чжен	zheng
клеопатра	cleopatra
курка	ayam
рушії	motors
рушії	enjin
йонас	jonas
вдарив	menumbuk
вдарив	hit
вдарив	hentam
шаблі	pedang
запланована	dirancang
запланована	terancang
інтерфейсів	antaramuka
фраз	frasa
естремадура	extremadura
рока	roca
логічна	logikal
логічна	logik
логічна	logik
купання	bathing
купання	mandi
брендів	brands
брендів	jenama
полковнику	kolonel
ручна	manual
кириленко	kirilenko
гладенька	bergetah
ненавидить	benci
іто	ito
рецепти	resipi
рецепти	resepi
міграцій	migrasi
дитинча	cub
дитинча	sebati
дитинча	betis
інтелектуальна	intelektual
ковальський	kowalski
видима	kelihatan
видима	tampak
видима	kebolehlihatan
дрейк	drake
смішно	kelakar
смішно	lawak
баки	pawang
баки	memikat
рядками	garisan
функціональності	fungsinya
функціональності	kefungsian
благодійність	bersedekah
благодійність	sedekah
керолін	carolyn
фонтана	fontana
чули	mendengar
чули	didengar
грім	thunder
грім	guruh
грім	petir
печінка	hati
якудза	yakuza
перекладає	translates
страшні	hodoh
страшні	mengerikan
нільсен	nielsen
минулий	past
минулий	melepasi
запитує	asking
запитує	bertanya
запитує	menanya
запитує	tanya
ламберт	lambert
уяви	imiginasi
уяви	terbayang
уяви	bayangkan
уяви	imagine
моно	mono
алієв	aliyev
кредо	credo
заручники	tebusan
заручники	tebusan
ману	manu
фермерів	petani
мавританії	mauritania
залучено	penglibatan
вібрації	getaran
піст	puasa
фергюсон	ferguson
фергюсон	fergie
бруклін	brooklyn
конвеєр	conveyor
зупинили	dihentikan
зупинили	terhenti
щитоподібної	tiroid
індикатор	penunjuk
порта	porta
кравчука	matrik
наливайка	gin
верчеллі	vercelli
гаага	hague
веллінгтон	wellington
тирново	tarnovo
акваріум	akuarium
іваново	ivanovo
надзвичайну	marvelous
барвінок	vinca
санті	santi
погоджуюся	bersetuju
погоджуюся	setuju
арон	harun
арон	aaron
арон	aron
кайзер	kaiser
герхард	gerhard
рибак	rybak
кадрі	kadri
найшвидше	terawal
найшвидше	terpantas
вакцини	vaksin
розширювати	memanjangkan
невдач	kegagalan
кості	dadu
віддачі	recoil
слухання	mendengar
горизонтальний	mengufuk
піднімати	mengangkat
послугу	amacam
нитка	tali
нитка	floss
нитка	filament
фер	fer
оно	ohno
оно	ono
йоги	yoga
суцільний	pepejal
суцільний	pejal
суцільний	padu
символічне	simbolik
тактичний	tactical
тактичний	taktikal
гуд	tudung
гаряча	hot
гаряча	panas
лоренц	lorenz
раба	budak
песо	peso
песо	peso
берк	burke
лікувальний	terapeutik
комікси	komik
зупинок	perhentian
вивід	output
вивід	keluaran
матьє	mathieu
данді	dundee
звернень	mengakses
знімаю	merakam
інтелектуальний	cerdas
вказівник	penuding
юньнань	yunan
орлеан	orleans
орлеан	orléans
підземелля	dungeons
кох	koch
типовою	konvensional
бюджетів	bajet
бюджетів	budget
бюджетів	belanjawan
меггі	maggie
модернізму	modenisme
вказання	melalaikan
хайфа	haifa
таблеток	tablet
альпіністів	pendaki
альпіністів	permata
альпіністів	gem
підсилювач	penguat
металевим	toe
взаєморозуміння	understanding
взаєморозуміння	pengertian
взаєморозуміння	memahami
взаєморозуміння	pemahaman
їжак	landak
баян	bayan
шеннон	shannon
шандор	sándor
покинуті	terbiar
покинуті	ditinggalkan
покинуті	terbengkalai
ділі	dili
щоденні	harian
щоденні	daily
метаболізм	metabolisme
круз	pelayaran
круз	cruise
едуар	édouard
параліч	kelumpuhan
параліч	lumpuh
проксі	proksi
проксі	proksi
гог	gogh
зоряне	berbintang
салах	solat
салах	sholat
весняна	spring
бульба	umbi
газа	gaza
даль	dahl
досвідченого	berpengalaman
коментатор	announcer
ено	hainaut
ено	eno
лінійка	pembaris
лінійка	penguasa
торпедо	torpedo
нульовий	zero
нульовий	sifar
нульовий	nol
нульовий	null
немовля	baby
немовля	sayang
немовля	bayi
немовля	infant
вольфрам	wolfram
пуанкаре	poincaré
курляндії	courland
кільцева	ring
кільцева	cincin
бетховен	beethoven
локальний	tempatan
біти	bit
дефекти	kecacatan
вени	urat
вени	pergelangan
бул	bull
містам	seaside
абруццо	abruzzo
лоді	lodi
батарею	radiator
допоможіть	pertolongan
допоможіть	bantu
допоможіть	bantuan
допоможіть	help
допоможіть	membantu
дадлі	dudley
ручне	manual
їржі	jiří
магараджа	maharaja
мурад	mourad
мурад	morad
мурад	murad
чако	chaka
чако	chaco
підриву	nuklear
бернуллі	bernoulli
ванни	mandian
ванни	mandi
ванни	bath
люті	fury
люті	mengamuk
люті	garang
зрада	pengkhianatan
зрада	pengkhianatan
зрада	khianat
зрада	derhaka
норфолк	norfolk
радикалів	radikal
шедеври	masterpieces
ліричних	lyric
привабливість	attractiveness
бланш	blanche
наґасакі	nagasaki
грудне	payudara
ребекка	rebecca
наум	naum
надійних	dipercayai
мембрана	membran
мембрана	selaput
лян	liang
замовником	peminta
каунас	kaunas
очікуванні	tertangguh
очікуванні	pending
шабля	sabre
сумісні	serasi
сьомому	ketujuh
набережній	embankment
однини	tunggal
пани	pani
репутації	rep
стрілка	arrow
стрілка	panah
розумних	sane
розумних	waras
доступності	kebolehcapaian
доступності	kebolehlihatan
авельянеда	avellaneda
умовних	assertions
налаштованих	dikonfigurasikan
щасливим	bertuah
щасливим	beruntung
навчив	diajar
вайс	weiss
саакашвілі	saakashvili
алексіс	alexis
текстура	tekstur
текстура	texture
нафтовий	petroleum
бабак	marmot
домовленість	susunan
спалити	bakar
франки	franks
лао	lao
лао	laos
тобіас	tobias
філліпс	phillips
акцентом	menitik
акцентом	penekanan
підкатегорії	subkategori
опції	opsyen
плитки	jubin
метеорологія	meteorologi
метеорологія	meteorologi
джина	gina
фаберже	fabergé
симетрія	simetri
порівняльна	perbandingan
заплановані	berjadual
заплановані	dijadualkan
маккарті	mccarthy
кластер	kluster
діарея	cirit
дубай	dubai
мікаель	mikael
каміль	camille
каміль	kamil
побили	beat
побили	rentak
побили	dibelasah
побили	dikalahkan
побили	dipukul
рівнодення	ekuinoks
рівнодення	equinoxes
чернігівське	chernihiv
гадюка	bitis
антоніс	antonis
науру	nauru
диско	disco
диско	disko
пантеон	pantheon
монітор	pantau
монітор	monitor
монітор	pemantau
емоційний	emosional
емоційний	beremosi
посухи	kemarau
посухи	kekeringan
латвійська	latvia
кантата	kantata
казерта	caserta
куточок	corner
куточок	selekoh
куточок	sudut
куточок	bucu
макао	macao
макао	macau
фомін	fomin
омега	omega
концертом	gig
груші	pear
нейтральна	neutral
нейтральна	berkecuali
ящик	box
ящик	kotak
юрген	jürgen
тіней	bayangan
тіней	bayang
тіней	shadow
тіней	bebayang
впливали	menyalahgunakan
айн	ain
айн	ayn
фосфор	fosforus
естер	ester
естер	esther
намисто	kalung
доставили	delivered
доставили	dihantar
небезпечно	merbahaya
небезпечно	berbahaya
рибка	ikan
рибка	betta
сподобалося	disukai
сподобалося	dinikmati
хімію	kemoterapi
черненко	chernenko
інсбрук	innsbruck
новоросійськ	novorossiysk
цзянсу	jiangsu
келлер	keller
флетчер	fletcher
квант	kvant
лучано	luciano
сільвіо	silvio
заблокували	disekat
заблокували	menyekat
лап	genggam
лап	genggaman
бардо	bardo
бардо	bardot
окінава	okinawa
раза	raza
габону	gabon
навігація	layari
навігація	navigasi
навігація	navigasi
навігація	melayari
навігація	pelayaran
навігація	melayari
запускає	bermula
запускає	pelancaran
сексуального	seksual
свербіж	gatal
рака	cancri
паломництво	ziarah
відьми	penyihir
відьми	witch
супротивник	musuh
гак	hook
гак	cangkuk
гак	lencongan
гак	hack
найпопулярніші	top
бельфор	belfort
гармонія	keharmonian
гармонія	harmony
гармонія	harmoni
корольов	korolev
перевірено	checked
перевірено	disemak
перевірено	ditentusahkan
перевірено	disahkan
радченко	radchenko
розкішний	kemewahan
розкішний	mewah
впевненості	kepastian
елена	elena
згадувати	mengingati
форматування	pemformatan
форматування	memformat
форматування	format
рашид	rashid
затримали	ditangkap
наґано	nagano
невірно	salah
заднє	pengurangan
стадіонів	stadium
стерлінг	sterling
стерлінг	stirling
паленсія	palencia
закінчиться	selesai
закінчиться	tamat
закінчиться	hujung
закінчиться	penghujung
борсук	luak
застосунок	aturcara
застосунок	aplikasi
застосунок	app
застосунок	aplikasi
застосунок	perisian
застосунок	software
детектор	pengesan
бажаю	wish
бажаю	hajat
забувати	lupakan
забувати	lupa
демонстрацію	demonstrasi
грубі	biadap
вечірки	parti
вечірки	parti
плющ	ivy
ілюзія	illusi
ілюзія	ilusi
ранчо	ranch
аделаїда	adelaide
світловий	luminous
жар	demam
колумб	columbus
азов	azov
ведмеді	beruang
барта	bartha
далай	dalai
таймс	times
мотоциклі	motosikal
мотоциклі	motorsikal
затримано	tertangguh
затримано	dilengahkan
затримано	tertunda
калінін	kalinin
формальна	formal
позначити	tag
позначити	pilih
подачу	suapan
прогулянка	berjalan
прогулянка	walking
прогулянка	walk
прогулянка	berjalanlah
северо	severo
кривава	berdarah
вболівальники	peminat
наділений	keji
свонсі	swansea
ваді	wadi
белграда	belgrade
арифметика	aritmetik
арифметика	aritmatik
банкір	banker
тиран	bermaharajalela
йоахім	joachim
нуар	noir
латина	latina
вольт	volt
сол	talut
сол	saul
пучок	sanggul
пучок	bun
пучок	bundle
роммель	rommel
паралімпійські	paralympic
айті	aichi
паланка	palanka
утрехт	utrecht
опівночі	midnight
маша	masha
дипломатів	diplomat
фрідман	friedman
зверніться	consult
зверніться	berunding
зверніться	refer
підійшла	didekati
красиві	cantik
красиві	indah
одягнений	berpakaian
джанні	gianni
горла	bottleneck
суперники	lawan
оптимальний	optimum
фанати	peminat
трійця	trinity
відправки	menghantar
замостя	zamość
гарднер	gardner
запрошуємо	welcome
запрошуємо	mengundang
запрошуємо	menjemput
рубль	ruble
значущість	bererti
придатних	dilipat
оновлено	dikemaskini
оновлено	segar
сьюзен	susan
татуювання	tatu
татуювання	tatu
татуювання	bertatu
татуювання	tatoo
татуювання	tatu
дамаску	damascus
ішов	diketuai
сар	sar
спа	spa
гаврилов	gavrilov
менхенгладбах	mönchengladbach
вегасі	vegas
сато	sato
деформація	cranial
легке	mudah
легке	mudahnya
легке	ringan
смертельні	fana
кабан	babi
кабан	khinzir
урбан	urban
качки	itik
качки	duck
качки	itik
сак	sak
сеймур	seymour
рам	ram
ісидор	isidore
самбора	sambora
річардсон	richardson
вигнані	diasingkan
викрали	diculik
викрали	diculik
викрали	menculik
викрали	culik
викрали	dirampas
огорожа	pagar
швейцарська	switzerland
швейцарська	swiss
дзвінок	call
дзвінок	loceng
дзвінок	bell
боявся	ditakuti
олівія	olivia
цинциннаті	cincinnati
лак	varnish
лак	lac
мілуокі	milwaukee
салат	lettuce
салат	salad
відчували	dirasakan
відчували	dirasai
відчували	terharu
відчували	touched
відчували	tersentuh
женев	genevieve
повільний	slow
благодійник	dermawan
погром	pogrom
сергєєв	sergeev
суперниками	saingan
фен	feng
переривання	sampukan
переривання	sampukan
переривання	sampukan
кремінь	flint
енергозбереження	pemuliharaan
діно	dino
чорнобиль	chernobyl
дифузії	diffusivity
еван	evan
голуби	merpati
голуби	merpati
магістрат	hakim
відкласти	tunda
іванна	joan
піно	pinot
піно	pino
маніпуляції	memanipulasi
маніпуляції	manipulasi
віденська	viennese
фібі	phoebe
колонка	kolum
ширлі	shirley
пальцем	jari
пальцем	finger
індивідуальне	individu
індивідуальне	followers
отриману	diperoleh
бахрейн	bahrain
пилок	debunga
дебютує	debuting
жупанія	county
жупанія	kaunti
лайнер	liner
кампобассо	campobasso
ілюзії	illusi
ілюзії	ilusi
ілюзії	ilusi
селезньов	seleznyov
дива	keajaiban
дива	mukjizat
дива	keajaiban
байрон	byron
полювати	memburu
полювати	hunt
полювати	pemburuan
глянути	pembuka
листочки	daun
листочки	daunnya
маскування	menyamar
маскування	halimunan
інновації	inovasi
мінамі	minami
барви	warna
візок	kart
візок	troli
візок	cart
мендоса	mendoza
очікує	tertangguh
очікує	pending
кортес	cortés
радикальні	radikal
анкара	ankara
аріель	ariel
підозрюваних	suspek
тетчер	thatcher
метеоритів	meteorites
наголошує	emphasizes
застава	checkpoint
рекс	rex
фест	festus
цибулі	bawang
кукурудзу	jagung
олаф	olaf
зуба	dendam
багажу	bagasi
екзотичні	eksotik
крилаті	bersayap
підкреслюють	blueberry
програш	kalah
програш	kerugian
кольорах	warna
кольорах	colours
мультимедіа	media
мультимедіа	multimedia
нареченого	groom
спростити	ringkaskan
спростити	prune
тік	semak
тік	tick
тік	berdetik
тік	tik
уст	oust
джонстон	johnston
дірк	dirk
клонів	klon
кузьмін	kuzmin
кіта	kita
абдель	abdel
іванко	ivan
ільїн	ilyin
друкує	cetakan
фіцджеральд	fitzgerald
тополя	poplar
вальдемар	waldemar
торгували	diniagakan
шматочки	dihiris
шматочки	kepingan
шматочки	potongan
шматочки	cebisan
демони	setan
демони	syaitan
часткова	partly
часткова	sebahagiannya
часткова	separa
часткова	sebahagian
часткова	partial
могутні	perkasa
калінінград	kaliningrad
суцільна	pepejal
суцільна	pejal
суцільна	padu
балі	bali
доріжка	trek
доріжка	runut
інспекція	inspection
шимон	szymon
віддалений	remote
сандра	sandra
ожиріння	obese
ожиріння	obesiti
приниження	penghinaan
дріт	wayar
дріт	kabel
дріт	cable
дами	wanita
листівка	poskad
шлунок	perut
повторювати	repeat
зубна	gigi
дела	dela
нікітін	nikitin
божевілля	kegilaan
анхель	ángel
дизайнери	pereka
уганда	uganda
персей	perseus
хоткевича	ensemble
протилежність	opposite
глорія	gloria
відтворювати	terap
стенд	stand
стенд	berdiri
вілліс	willis
анемія	anemia
дискримінація	diskriminasi
яніна	yanina
массімо	massimo
корова	lembu
корова	sapi
корова	ternakan
корова	lembu
корова	ternak
ала	ala
айстрові	asteraceae
пораду	nasihat
кидати	melontar
кидати	hambur
твоє	your
твоє	milikmu
твоє	yours
магдалена	magdalene
магдалена	magdalena
професіонал	profesional
професіонал	professional
брунею	brunei
велосипеди	basikal
велосипеди	motor
велосипеди	basikal
велосипеди	motorsikal
йожеф	józsef
пліній	pliny
бауер	bauer
розробникам	pembangun
розробникам	pemaju
бреслау	breslau
ореста	orestes
перелом	patah
перелом	fracture
працевлаштування	pejabat
кетлін	kathleen
лижах	ski
лижах	ski
ігора	ihor
найсильніші	terkuat
мемфіс	memphis
валюту	matawang
будда	buddha
переносному	ejek
мохаммед	mohammed
підприємництво	keusahawanan
розенберг	rosenberg
спілкуються	berkomunikasi
антоніу	antónio
квк	kvk
вентиляція	pengudaraan
пророцтво	ramalan
охоронцем	keeper
розм	mendapatkan
розм	getting
спеціалістами	minda
спеціалістами	fikiran
місяцями	bulan
пластмас	plastik
інвестування	melabur
капіталізм	kapitalisme
гімалаї	himalaya
туш	sentuhan
туш	touche
замбезі	zambezi
вбудована	tertanam
вбудована	terbenam
вбудована	dibenamkan
неф	neuf
тітки	makcik
беннетт	bennett
куратор	kurator
мікеле	michele
синиця	tit
синиця	berjanggut
возняк	wozniak
зайняте	menduduki
зайняте	diduduki
кліренс	clearance
трент	trent
маттео	matteo
психічно	mental
балкон	teres
балкон	terrace
балкон	balkoni
балкон	balcony
самотній	kesepian
самотній	single
самотній	bujang
самотній	singel
самотній	lone
віган	wigan
сімнадцять	seventeen
очікували	dijangka
прикро	sorry
прикро	maaf
пезаро	pesaro
гейне	heine
агата	agatha
агата	agata
ліберія	liberia
матер	mater
дорого	mahal
хвора	sakit
посередників	tempahan
сертифікати	sijil
згідний	bersetuju
згідний	setuju
згідний	agreed
згідний	bersetuju
тактична	tactical
тактична	taktikal
наодинці	bersendirian
наодинці	sendiri
наодинці	keseorangan
казаков	kazakov
пливе	apung
підкова	ladam
підкова	horseshoe
старк	stark
цивільно	civil
цивільно	sivil
осіли	settled
осіли	menetap
девон	devon
закоханих	lovers
колінах	lutut
лех	lech
актив	aset
пошукати	layari
шанувальники	peminat
вимерли	pupus
бат	baht
тополі	poplars
асунсьйон	asunción
переслідують	diganggu
ковчег	ark
ковчег	bahtera
еміліо	emilio
нікос	nikos
доу	doe
садівник	pekebun
леонов	leonov
нів	neve
конкретна	musique
кастелло	castello
початківців	beginners
броніслав	bronisław
свт	svt
пророцтва	divination
грим	solekan
грим	makeup
грим	mekap
обслуговувати	berkhidmat
фірмовий	label
сахалін	sakhalin
лінз	lensa
лада	lada
астана	astana
стельмах	stelmach
дизайнерів	pereka
іркутськ	irkutsk
революцій	revolutions
онуки	cucu
прикраса	aksesori
джоел	joel
ковач	kovač
гренадерська	grenadier
дню	hari
регулятор	pengawal
невський	nevsky
дозволені	diizinkan
дозволені	dibenarkan
сулла	sulla
крапка	dot
неохоче	enggan
враженням	kagum
враженням	terkesan
веслі	wesley
втікачі	berhijrah
говоримо	bercakap
блискуча	splendens
вітряки	windmills
сісти	duduk
гера	hera
віконт	vicomte
віконт	viscount
ліз	lise
ліз	liz
ліз	pajakan
луками	busur
словенський	slovenia
резюме	rumusan
резюме	ringkasan
резюме	resume
мрій	mimpi
мрій	impian
мрій	dreams
відповіла	dibalas
відповіла	terjawab
відповіла	dijawab
гейл	gale
гейл	gail
тихонов	tikhonov
табу	tabu
негативна	negative
негативна	negatif
контррозвідки	spectre
завчасно	advance
снід	aids
снід	aids
архангел	archangel
імітує	mensimulasi
зламати	digodam
зламати	hack
найджел	nigel
євангелії	gospels
подавали	kerang
вермонт	vermont
створіння	makhluk
створіння	mahluk
створіння	makhluk
створіння	mahluk
створіння	makluk
загублений	meraih
намет	khemah
сашко	sascha
бандити	penyamun
валі	wali
інтерактивна	interaktif
заголовки	pengepala
логос	logo
шалений	crazy
шалений	gila
суворов	suvorov
наважився	berani
наважився	dare
сеньйора	señora
тасманія	tasmania
нарощування	berkembang
нарощування	membesar
потьомкін	potemkin
нед	ned
перлини	pearl
перлини	mutiara
проаналізувати	analisa
генрік	henrik
голодні	lapar
святкували	diraikan
стовпчик	kolum
чекаю	menunggu
сфорца	sforza
мордовія	mordovia
ріхтер	richter
упав	terjatuh
учениця	magang
джойс	joyce
програмістів	pengaturcara
річардс	richards
насичені	tepu
насичені	jenuh
таємниць	misteri
викривлення	herotan
викривлення	pelaras
відлуння	reverb
відлуння	gema
відлуння	echo
акторська	berlakon
акторська	lakonan
схематичне	skematik
рочестер	rochester
вроцлаві	wroclaw
мара	mara
вуса	misai
вуса	whiskers
гріха	yaasin
гріха	dosa
коба	koba
термодинаміка	termodinamik
дідро	diderot
хайме	jaime
групова	berkumpulan
групова	group
групова	kumpulan
галілея	galilee
супроводжувати	menemani
фрозіноне	frosinone
рубен	rubén
рубен	reuben
рубен	ruben
софійська	sofia
ложки	sudu
цеглу	bata
джанет	janet
покупці	pembeli
приспів	chorus
приспів	korus
приспів	amalkan
мікс	mix
мікс	campuran
мікс	campur
мікс	campurkan
віолончель	selo
віолончель	cello
лівінгстон	livingstone
ньюфаундленд	newfoundland
кількісний	kardinal
менсон	manson
коко	coco
коко	koko
галілео	galileo
вибрано	dipilih
вибрано	terpilih
вибрано	dipilih
витяг	mengangkut
дейлі	daley
реквієм	requiem
жоффруа	geoffroy
захарія	zacharie
сумісний	serasi
донні	donnie
донні	donny
міядзакі	miyazaki
гепатит	hepatitis
послуга	perkhidmatan
послуга	khidmat
послуга	servis
послуга	service
неш	nash
ґренландії	greenland
взірець	pattern
взірець	corak
взірець	pola
лена	lena
коридору	koridor
оля	olya
амалія	amalia
сулавесі	sulawesi
підрахунок	pengiraan
підрахунок	membilang
осад	sediment
волога	moist
