par	tungkol
fuko	foucault
diskriminācijas	diskriminasyon
pilotam	pilot
pilotam	piloto
ranger	ranger
paplašināšana	extension
paplašināšana	palawakin
paplašināšana	expansion
paplašināšana	pagpapalawak
analizēt	aanalisa
junior	junior
oma	oma
dankans	duncan
apdraudētas	endangered
rīt	bukas
pārliecinošu	napakalaki
pārliecināt	kumbinsihin
lūzums	kasalanan
lūzums	bali
liecinieki	jehova
xxi	xxi
līķi	bangkay
olimps	olympus
alto	alto
berta	bertha
dimanti	oros
dimanti	diamonds
boļševiki	bolshevik
tērauds	bakal
tērauds	steel
tērauds	asero
philippe	philippe
stīgas	string
stīgas	strings
stīgas	runners
konkurēt	makipagkumpetensya
nobīde	offset
ģeneratoru	tagabuo
ģeneratoru	generator
jordānija	jordan
hlora	chlorine
puiši	boys
puiši	guys
kiribati	kiribati
izraudzīts	napili
izraudzīts	pinili
izraudzīts	piling
mandela	mandela
apstāšanās	tigil
obligāts	sapilitan
obligāts	sapilitan
capensis	capensis
kontakts	ugnayan
kontakts	contact
orientācija	oryentasyon
orientācija	orientation
asas	matalim
asas	pagkagising
hofmans	hoffman
iedvesmoja	inspired
iedvesmoja	madamdamin
iedvesmoja	inspirasyon
meklējumi	quest
veseli	healthy
veseli	malulusog
veseli	malusog
veseli	whole
veseli	buo
veseli	buong
rezonanses	resonance
rosso	rosso
mozilla	mozilla
atvasinājums	deribatibo
grāfiene	countess
parakstījis	pinirmahan
ppp	ppp
dinozauru	dinosaur
berzes	kiskisan
kalifāts	caliphate
barselona	barcelona
gadās	mangyayari
gadās	mangyari
gadās	mangyayari
pučīni	puccini
careerprizemoney	careerprizemoney
roterdamas	rotterdam
ever	ever
biroji	opisina
kalifs	kalipa
interesējās	nagtanong
jātnieks	rider
parādi	parada
parādi	parade
acīmredzami	halata
acīmredzami	obviously
gatavoties	ihanda
gatavoties	maghanda
varianta	variant
silvestrs	sylvester
kastīlija	castilla
barenca	barents
dziļā	malalim
dziļā	deep
nerva	nerve
interpretāciju	interpretation
audzēti	katutubo
audzēti	lumago
ted	ted
patskanis	vowel
adatu	needle
delfīnu	dolphin
delfīnu	dolphins
ziemassvētkos	pasko
ziemassvētkos	christmas
michel	michel
paplašinot	palawakin
konkrēts	kongkreto
monde	monde
straujš	mabilisan
policiju	pulisya
policiju	pulis
ķelnē	cologne
desmitgadē	dekada
imigrācijas	imigrasyon
imigrācijas	pandarayuhan
imigrācijas	immigration
izolācijas	pagkakabukod
izolācijas	paghihiwalay
antropoloģija	antropolohiyang
balso	boto
balso	bumoto
balso	pagboto
balso	voting
balso	boboto
uzsākšanu	pagsisimula
una	una
pirksts	daliri
pirksts	finger
nopietna	seryoso
taustiņi	keys
taustiņi	susi
batists	baptiste
pareiza	tama
pareiza	correct
pareiza	itama
vēro	pinapanood
vēro	nanonood
vēro	pinanonood
velsā	wales
lorenco	lorenzo
diabēta	diabetes
diabēta	diabetes
resurss	mapagkukunan
resurss	resource
noderīgi	makatutulong
noderīgi	nakatulong
noderīgi	nakakatulong
taivāna	taiwan
vilna	lana
pareizu	tama
pareizu	correct
pareizu	itama
jostu	sinturon
jostu	belt
jūdaisms	hudaismo
velk	kinukuha
sankcijas	sanksiyon
centrbēdzes	sentripugal
sinonīms	synonym
precīzas	eksaktong
lundas	lund
nagano	nagano
izdzīvošanu	matira
aizstāvjiem	defenders
automaģistrāle	expressway
lama	lama
lama	llama
politbiroja	politburo
piespiežot	pinipilit
izņēmuma	natatanging
simtu	daang
plaisas	bitak
con	con
bluetooth	bluetooth
tailers	tyler
varbūtība	probabilidad
spensers	spencer
noķert	mahuli
atļauties	kayang
ārija	aria
matemātisko	matematikal
celsija	sentigrado
grīda	sahig
grīda	palapag
iespiests	nakalimbag
nīče	nietzsche
ģinšu	genera
džeroms	jerome
meteoroloģija	meteorolohiya
fortu	kuta
fortu	kutang
fortu	fort
projekcijas	projection
lcd	lcd
personīgais	personal
uzticēta	ipinagkatiwala
protestu	protesta
procents	porsiyento
procents	percent
dzīvesveida	pamumuhay
paātrinājuma	akselerasyon
opus	opus
tesla	tesla
kanceleja	pagpapatala
laicīgo	secular
nodošana	paglilipat
nodošana	ilipat
nodošana	transfer
nodošana	paglipat
dejotāji	dancer
vakuums	vacuum
ozolkoka	oak
ozolkoka	robles
palīdzējis	natulungan
palīdzējis	tinulungan
neizdodas	fail
neizdodas	mabibigo
neizdodas	mabigo
neizdodas	fails
ierindojas	ranks
kapā	puntod
kapā	libingan
notārs	notaryo
balāde	ballad
mia	mia
uzturs	nutrisyon
apmeklētāji	bisita
apmeklētāji	suki
aborigēnu	aboriginal
kafka	kafka
skati	audition
skati	tanawin
skati	pagtingin
pretējs	converse
katalogā	catalogue
skābi	acid
skābi	asido
sācies	sinimulan
starpzvaigžņu	interstellar
aspekts	aspeto
aspekts	aspect
milāna	milan
piekritējiem	adherents
kirgizstānas	kyrgyz
kirgizstānas	kyrgyzstan
zušu	igat
realitāte	katotohanan
izlaižot	omitting
līdzdalība	paglahok
neapšaubāmi	pagsala
tradicionālie	tradisyunal
tradicionālie	tradisyonal
malaizija	malaysia
sensors	sensor
monpeljē	montpellier
emirāti	emirates
skriešanas	jogging
kolektīva	collective
mugurkaulnieku	bertebrado
veļas	laba
nepieļaut	pigilan
nepieļaut	iniiwasan
nepieļaut	maiwasan
nepieļaut	iwasan
nepieļaut	iwasan
tūristi	turista
uzglabāt	tindahan
uzglabāt	store
acer	acer
paplašina	expands
paplašina	pinapalawak
schmidt	schmidt
koptu	koptikong
isnotempty	isnotempty
gora	gora
miss	tamaan
miss	mis
miss	miss
miss	binibining
indīgs	poisonous
einars	einar
pareizrakstības	pagbaybay
pareizrakstības	baybay
pareizrakstības	spell
ten	sampung
ten	sampu
ierakstīti	recorded
ierakstīti	naitala
helikopteru	helicopter
ežēns	eugène
primārās	pangunahing
primārās	pangunahin
slāvi	slavs
liesmu	apoy
tūkstošgades	milenyo
tūkstošgades	millennium
jaunumi	balita
jaunumi	news
millere	miller
ceļojumi	bumiyahe
ceļojumi	travel
ceļojumi	paglalakbay
ceļojumi	trips
crimson	crimson
selims	selim
svešzemju	alien
nocat	nocat
absolventu	graduate
nigra	nigra
putekļiem	alikabok
nacional	nacional
psiholoģisko	sikolohikal
orientēts	oriented
groß	groß
spirāle	spiral
fiksēti	naayos
fiksēti	inayos
paramore	paramore
ensign	ensign
slīpumu	pagkahilig
pērles	pearls
kosova	kosovo
liecība	patotoo
ogļhidrātu	carbohydrate
klīnikā	klinika
klīnikā	clinic
makdonalds	macdonald
svg}}	svg}}
ritms	ritmo
ritms	kumpas
ritms	rhythm
sierra	sierra
templi	templo
pateicības	pasasalamat
aprūpi	care
pirātu	pirata
pirātu	pirate
krī	cree
elektriskie	electrical
elektriskie	electric
pretēja	kabaliktaran
barjeras	hadlang
barjeras	hadlang
barjeras	harang
dārgi	mahal
dārgi	mahal
dārgi	magastos
dārgi	mamahaling
piemērus	halimbawa
multivides	multimedia
jāatzīst	tinatanggap
jāatzīst	kilalanin
smalks	fine
skrūves	bolts
kīts	keith
saša	sasha
uzņēmēji	negosyante
kreigs	craig
valsis	balse
izstrādājot	pagdisenyo
noziegumi	krimen
fiziska	pisikal
zīdītājus	mammals
panorama	panorama
collu	pulgada
zars	sangay
tūristiem	turista
elpo	huminga
daļējs	partial
daļējs	bahagyang
tīklenes	retina
izpratnes	kamalayan
pieskaras	nararating
mjanmas	myanmar
pec	pec
lars	lars
atsperes	springs
policists	pulis
policists	pulis
kase	treasury
piespiest	puwersa
linkolns	lincoln
astoņpadsmit	eighteen
kuzņecovs	kuznetsov
chen	chen
izlaiduma	pagtatapos
izlaiduma	graduation
fosfors	phosphorus
kolektīvā	collective
savākti	tinipon
lēns	mabagal
iekļaušana	pagsasama
iekļaušana	isasama
barībai	feed
integrācija	integration
kredīta	credit
ķiršu	cherry
ķiršu	seresa
karjers	quarry
pīlāriem	haligi
pieejamība	pagkakaroon
pieejamība	availability
grande	grande
jauktie	mixed
jauktie	magkahalong
eksperimenta	eksperimento
ekosistēmas	ecosystem
graham	graham
elzasas	alsace
džīna	jean
džīna	gina
ogleklis	karbon
ogleklis	carbon
veģetācija	behetasyon
godīgi	patas
godīgi	matapat
godīgi	honest
godīgi	matapat
pārvietoti	displaced
jonass	jonas
arizona	arizona
gregs	greg
konsuls	consul
datubāzi	database
skudra	ant
skudra	langgam
tanzānijas	tanzania
kristīgajā	kakristiyanuhan
spēcīgāks	lumakas
apspiest	suppress
atgriezt	ibalik
gama	gama
vasko	vasco
buda	buda
buda	buddha
pistoles	pistols
iniciatīva	inisyatiba
ptolemajs	ptolomeo
robots	bot
robots	robot
zīles	ensina
saratovas	saratov
turēti	hinawakan
turēti	gaganapin
turēti	iningatan
kopenhāgena	copenhagen
terases	terraces
terases	patio
imigranti	imigrante
imigranti	imigrante
hormons	hormone
hormons	hormon
galileja	galilea
profilu	profile
iesaku	imungkahi
iesaku	suggest
iesaku	iminumungkahi
iesaku	magmungkahi
iesaku	irekomenda
mehāniskais	makina
taisnīgums	katarungan
taisnīgums	hustisya
taisnīgums	fairness
ideāli	perfect
ideāli	perpekto
ideāli	ideal
ideāli	ideally
kristina	kristina
piedzīvojumiem	adventures
faraons	paraon
neoficiālā	unofficial
ierosinājums	mungkahi
nin	nin
secīgi	sequential
noderīga	makatutulong
noderīga	nakatulong
noderīga	nakakatulong
uzvārdi	surname
minūte	minuto
augam	herb
irāku	iraq
monika	monica
iepazīstina	presents
dzīvesvieta	paninirahan
dzīvesvieta	residence
dzīvesvieta	tirahan
santos	santos
sapņi	dreams
sapņi	pangarap
sapņi	nananaginip
sapņi	mangarap
sapņi	nangangarap
medicīniskā	medikal
medicīniskā	medical
pazuduši	naglaho
amanda	amanda
tumšāka	darker
droša	ligtas
droša	secure
droša	ligtas
droša	safe
piestātnes	quay
piestātnes	piers
mīla	nagmahal
mīla	love
mīla	nagmamahal
uzkrāt	maipon
vākt	kolektahin
slepkavas	killers
evans	evan
evans	evans
colhead	colhead
savstarpēja	kapwa
braila	braille
hess	hess
neskaitāmas	mabilang
titāniks	titanic
izdevīgi	maginhawa
izpildījis	natupad
pārliecība	tiwala
pārliecība	kagitingan
pārliecība	paninindigan
pārliecība	creed
rati	gulong
rati	kariton
rati	cart
attēlojumu	panggagaya
attēlojumu	pagpapanggap
vēnu	ugat
pelēkbrūna	taupe
bojājums	lesyon
bojājums	damage
bojājums	pinsala
tau	tau
māceklis	alagad
analizē	parsing
analizē	analyze
virsroku	prevail
atkarības	dependensiya
kolektīvu	collective
esc	esc
pieļaut	pahintulutan
pieļaut	payagan
gibsons	gibson
nodošanas	paglilipat
nodošanas	ilipat
nodošanas	transfer
novecojis	outdated
novecojis	laos
filtru	filter
filtru	salain
filtru	panala
sepc	sepc
cīkstonis	wrestler
higsa	higgs
baltvaigu	taliptip
padujas	padua
nopietns	seryoso
reja	rhea
aizmirst	kalimutang
aizmirst	kalimutan
aizmirst	makakalimutan
maximus	maximus
plakne	plane
plakne	eroplano
īsta	real
astoņkāji	pugita
astoņkāji	octopus
komandieriem	commanders
alnis	mus
veto	beto
viva	viva
vanuatu	vanuatu
celiņu	track
celiņu	subaybayan
amd	amd
stirnas	capreolus
sagatavots	naghanda
sagatavots	handa
sagatavots	inihanda
nostiprināta	pinalakas
ono	ono
ērvings	irving
shtml	shtml
misionāri	missionaries
lindbergs	lindbergh
astūrijas	asturias
sirdis	hearts
izmēģinājumi	trials
izmēģinājumi	eksperimento
piesaistītu	maakit
atlants	atlas
uzsverot	hina
uzsverot	diin
sunday	linggo
sunday	sunday
neitrīno	neutrino
saņēmējs	benepisyaryo
saņēmējs	tatanggap
papildinājumi	karagdagan
zobus	ngipin
iekarotājs	mananakop
atbrīvošana	bitawan
atbrīvošana	ilabas
atbrīvošana	pakawalan
atbrīvošana	paglaya
atbrīvošana	liberation
nippon	nippon
skaties	watch
skaties	panoorin
skaties	relo
skaties	tumingin
skaties	look
nodrošinājums	collateral
pet	pet
pet	alaga
meier	meier
īstas	real
sha	sha
šternbergs	sternberg
gaidīt	teka
gaidīt	maghintay
gaidīt	wait
neizmantots	unused
mērījumu	pagsukat
bēdīgi	notorious
gobas	elm
mūžīgi	forever
mūžīgi	magpakailanman
aicināti	naimbitahan
aicināti	inimbitahan
aicināti	inanyayahan
sistemātiski	sistematikong
sadalījuma	subdivision
konkurents	kaagaw
animācija	animation
meteorīts	hoax
meteorīts	bulalakaw
meteorīts	meteor
ella	ella
ella	elle
industrija	industriya
izrādei	showtime
kucēni	puppy
džonsona	johnson
bison	bison
korfu	corfu
enerģiski	masigla
enerģiski	energetic
siltumnīcas	greenhouse
nolaupīja	inagaw
nolaupīja	kinidnap
īsāki	shorter
iegādāti	nakuha
ņencu	nenets
gulēt	matulog
gulēt	tulog
gulēt	sleep
gulēt	natulog
gulēt	natutulog
glens	glen
inerces	inertial
inerces	inertia
rasa	dew
svari	libra
svari	scales
gta	gta
lūisa	lois
karstums	init
pērle	pearl
pērle	perlas
tenors	tenor
dūmi	usok
neo	neo
lepnums	pride
lepnums	ipinagmamalaki
lepnums	pagmamalaki
atgūtu	makuha
atgūtu	recover
atgūtu	mabawi
troksnis	ingay
vaigu	pisngi
gludi	makinis
prestižajā	prestihiyoso
izbēga	tumatakas
attīstījušās	evolved
kolorado	colorado
motori	motors
gekons	gecko
wikimania	wikimania
bezmugurkaulnieku	imbertebrado
cietība	tigas
vjetnama	vietnam
pārstrāde	pinoproseso
pārstrāde	pagpoproseso
pārstrāde	processing
pārstrāde	pagproseso
noderīgas	makatutulong
izceļ	highlight
izceļ	highlights
civiliedzīvotājiem	sibilyan
vieglas	mild
vieglas	banayad
mauzolejs	mausoleum
reģionālie	pampook
reģionālie	regional
reģionālie	rehiyonal
kafija	kape
kafija	coffee
taisons	tyson
hannover	hannover
paņemt	pagsisiyasat
pacients	pasyente
teen	teen
teen	tinedyer
bezmugurkaulnieki	imbertebrado
heršels	herschel
darvas	tar
moore	moore
detalizēti	detalyadong
detalizēti	detalye
ražu	ani
ievirzes	pattern
orbiter	orbiter
ēdieni	pagkain
ēdieni	pinggan
kaimiņi	kapitbahay
mantinieks	tagapagmana
pargs	pargs
darbina	pinamamahalaan
darbina	pinapagana
darbina	hatid
tuvie	gitnang
tuvie	gitna
šarko	charcot
struktūrvienības	departamento
plānošana	pagplano
plānošana	planning
plānošana	pagpaplano
plānošana	programming
olšūnas	ova
dalīt	hatiin
palau	palau
oranžas	orange
oranžas	kahel
impulsa	pulso
impulsa	tibok
ņūmens	newman
harris	harris
izmantotais	ginamit
izmantotais	nagamit
izmantotais	ginagamit
priekšroka	precedence
priekšroka	kagustuhan
trek	trek
līza	liz
patoloģijas	patolohiya
dereks	derek
calcio	calcio
eseju	sanaysay
eseju	sanaysay
c++	c++
pagarināt	pahabain
pagarināt	extend
vielai	sangkap
spalva	stylus
spalva	feather
dev	dev
personībām	personalities
rūras	ruhr
investoru	mamumuhunan
sitamie	instrumentong
mežsaimniecības	forestry
ebay	ebay
vājā	mahina
zemūdeņu	submarines
teorētiskā	kimikang
pareizs	tama
pareizs	correct
pareizs	itama
fame	fame
dzīvas	mabuhay
dzīvas	mamuhay
dzīvas	live
atjaunojas	itutuloy
mig	mig
noziegums	krimen
drošs	ligtas
drošs	safe
drošs	sure
drošs	ligtas
drošs	secure
atvēršanas	pagbubukas
atvēršanas	binubuksan
atvēršanas	opening
kremļa	kremlin
norādījumi	direksiyon
norādījumi	guidance
norādījumi	tagubilin
ole	ole
reģionāla	pampook
reģionāla	regional
reģionāla	rehiyonal
izkārtojums	layout
izkārtojums	kaayusan
izkārtojums	arrangement
atzīmes	marks
ēna	shadow
ēna	anino
nevada	nevada
eifeļa	eiffel
prasme	skills
prasme	skill
prasme	kasanayan
prasme	kakayahan
pirkt	bilhin
pirkt	bibilhin
pirkt	bumili
intelektuālā	intelektuwal
intelektuālā	intellectual
kauliņu	dice
izmainīts	nagpabago
bsd	bsd
nikolo	niccolò
brīvprātīgais	kusang
brīvprātīgais	volunteers
brīvprātīgais	boluntaryo
brīvprātīgais	volunteer
bonus	bonus
testi	pagsusulit
noziedznieks	kriminal
pazemināta	nakababa
dinamiskā	dynamic
tvertne	tambol
tvertne	drum
tvertne	lalagyan
tvertne	tank
tvertne	tangke
lesoto	lesotho
slim	slim
elite	pili
elite	elite
izdalīšanās	ekskresyon
dzīvesvietu	paninirahan
dzīvesvietu	residence
dzīvesvietu	tirahan
deluxe	deluxe
meja	mae
ģertrūde	gertrude
priekšsēdētāji	upuan
priekšsēdētāji	silya
hamlets	hamlet
noir	noir
moreno	moreno
parāde	parada
parāde	parade
izplatīšana	pamamahagi
izplatīšana	pagpapalaganap
izplatīšana	pagsasabog
tomijs	tommy
patiess	totoo
patiess	true
kontūra	plot
kontūra	outline
histoire	histoire
sirius	sirius
tan	tan
mugurkaulniekiem	vertebrates
samazināšana	reduction
samazināšana	perwisyo
samazināšana	pagbabawas
centies	sinusubukang
centies	sinusubukan
minu	ming
piegāde	suplay
piegāde	supply
piegāde	pagdadala
piegāde	delivery
piegāde	paghahatid
jeruzalemi	herusalem
jeruzalemi	jerusalem
wikitable	wikitable
specifikācija	detalye
specifikācija	detalye
imperial	imperial
venus	venus
opija	opyo
pārvieto	moves
pārvieto	gumagalaw
leikocītu	leukocyte
drukas	print
braucienos	paglalakbay
brodvejas	broadway
dita	dita
suši	sushi
uzticība	tiwala
uzticība	kagitingan
uzticība	magtiwala
uzticība	pinagkakatiwalaan
uzticība	tiwala
uzticība	trust
inflācija	inflation
diagnostikas	diagnostic
disertācijas	dissertation
mehānika	mechanics
becker	becker
melo	kasinungalingan
melo	magsinungaling
melo	lie
melo	melo
melo	nakahiga
pasūtījumu	orders
dubultā	dobleng
dubultā	double
dubultā	doble
dubultā	dalawahan
dubultā	dual
spiegu	spy
lamu	llama
identisks	magkapareho
lyon	lyon
aizliegt	ipinagbabawal
aizliegt	pagbawalan
atklājums	pagtuklas
atklājums	pagkatuklas
hopkinss	hopkins
sox	sox
fredriks	fredric
cis	cis
javascript	javascript
tipogrāfija	palalimbagan
rāmja	frame
lihtenšteina	liechtenstein
mazina	binabawasan
pārtraukšanas	tigil
bēg	nakatakas
bēg	tumakas
receptoru	reseptor
ģeoloģija	geology
johan	johan
federiko	federico
džeims	james
bernardo	bernardo
apmeklējuma	puntahan
apmeklējuma	pagbisita
cepure	sombrero
cepure	sumbrero
maksvels	maxwell
dame	dame
panti	akda
panti	artikulo
draudzību	pagkakaibigan
draudzību	pakikipagkaibigan
bikses	shorts
bikses	pantalon
senegālas	senegal
atceros	naaalala
atceros	maalala
atceros	tandaan
displejs	ipakita
displejs	ipapakita
displejs	display
diktatūra	diktadura
inficēšanās	impeksiyon
inficēšanās	infection
dzīva	buhay
prioritāte	priority
prioritāte	prayoridad
rockstar	rockstar
inventāra	imbentaryo
inventāra	inventory
iedomāties	maisip
iedomāties	akala
amundsena	amundsen
prezentācijas	pagtatanghal
prezentācijas	pagtatanghal
vaicājumu	query
dinamika	dinamika
dinamika	dynamic
atlikta	deferred
pdp	pdp
param	parameter
gūžas	hip
gūžas	balakang
apkalpei	crew
wmflabs	wmflabs
funkcionālās	pagganap
josef	josef
reisi	voyages
atbalstīta	sinusuportahan
atbalstīta	suportado
spāre	tutubi
mezgliem	knots
mafijas	mafia
rotaļu	toy
rotaļu	laruan
pārsteidzoši	nakakagulat
gribēju	wanted
akronīms	acronym
skaistums	pampaganda
skaistums	beauty
skaistums	kagandahan
tabaka	tabako
blokiem	blocks
akas	wells
šekltona	shackleton
emocionāli	emosyonal
emocionāli	emosyonal
paroli	password
diagrammas	tsart
diagrammas	charts
cekulainais	mikado
maģistrāles	mains
procentus	interes
procentus	patubo
pētnieka	imbestigador
camelus	camelus
priekšvakarā	eve
priekšvakarā	eba
t}}	t}}
izlemt	magdesisyon
izlemt	magpasya
konstatēt	nakilalang
konstatēt	detect
vēstniecībā	embahada
dzemdības	panganganak
dzemdības	kapanganakan
americana	americana
ikri	itlog
ikri	bihud
darbarīki	kasangkapan
protektorātu	protectorate
pārskatīt	suriin
pārskatīt	review
eindhoven	eindhoven
sidnijs	sidney
gatavot	lutuin
gatavot	kusinero
kaila	hubad
kaila	kyle
aqua	aqua
franss	frans
iebilst	bagay
iebilst	object
osu	osu
uztverts	makikita
piekrist	agree
mirt	die
mirt	mamatay
mirt	mamamatay
bēla	béla
tastatūras	keyboards
tastatūras	keyboard
direct	direktang
direct	direct
direct	direkta
ievades	input
ievades	ipinasok
miežu	barley
sausums	tagtuyot
dienasgrāmatas	journal
dienasgrāmatas	diaries
lenons	lennon
odesā	odessa
neitrāla	neutral
vienlīdz	pantay
flemings	fleming
sanremo	sanremo
restorāni	restawran
restorāni	restoran
dzert	inumin
dzert	uminom
paaugstināt	taasan
pārrunas	talakayan
raksturīgais	bukal
tranquility	katahimikan
vemšana	pagsusuka
kuriļu	kuril
rituāliem	rites
klāra	clara
treneru	coaches
lēcu	lens
lēcu	lente
milzīgo	matinding
cosmos	cosmos
sančo	sancho
setmetatable	setmetatable
konfigurācija	configuration
konfigurācija	pagsasaayos
nepālā	nepal
moderna	makabagong
moderna	modern
moderna	modernong
moderna	makabago
minimāli	kaunti
minimāli	minimal
abats	abbot
abats	abad
lupus	lupus
vāku	takip
elles	infernal
pelni	ash
taiti	tahiti
golf	golf
hat	hrt
bojājuma	lesyon
eiropietis	europeo
eiropietis	european
moz	moz
bārdas	balbas
aidaho	idaho
luksusa	luho
luksusa	marangyang
luksusa	luxury
pārveidoti	binago
šumeru	sumerian
ogļūdeņraži	hydrocarbons
blīvs	siksik
dzēšana	pagtanggal
dzēšana	pagtatanggal
patents	patent
zāra	zara
mehānismus	mekanismo
faniem	fans
faniem	tagahanga
iedeva	nagbigay
wwe	wwe
katoļticība	katolisismo
selo	selo
aizliegti	ipinagbabawal
aizliegti	bawal
aizliegti	pinagbabawal
tavas	iyong
tavas	your
dina	dina
receptoriem	receptors
manta	manta
oriģināli	originals
oriģināli	orihinal
edvard	edvard
edvard	edward
pārliecināti	kompiyansa
pārliecināti	nakatitiyak
hdtv	hdtv
sinepju	mustard
tiešsaistē	online
pūļa	madla
ofensīvu	nakakasakit
ekvivalents	katumbas
ekvivalents	equivalent
paragvajas	paraguay
iepirkšanās	pamimili
iepirkšanās	namimili
iepirkšanās	shopping
ienākuma	kita
ienākuma	income
līva	liv
kapsulu	capsule
vāciņš	takip
vāciņš	cap
cilpas	loops
cilpas	loop
privātais	pribado
privātais	pribadong
definētas	tinukoy
pupas	beans
pupas	munggo
metāna	methane
tapirs	tapir
livingstona	livingston
holesterīna	kolesterol
holesterīna	cholesterol
eko	eco
pitagora	pythagorean
strasbūras	strasbourg
freids	freud
izcelt	highlight
paralēlas	kahilera
staigā	naglalakad
staigā	lumalakad
staigā	paglalakad
staigā	maglakad
staigā	lumakad
staigā	lakad
staigā	walk
izmeklēšanā	imbestigasyon
izmeklēšanā	pagsisiyasat
sagatavoti	naghanda
sagatavoti	handa
sagatavoti	inihanda
nīlzirgu	hippopotamus
skylab	skylab
hormoni	hormone
hormoni	hormon
hormoni	hormones
sekundārās	pangalawang
noformējumu	pagtatanghal
izpildu	executive
vardarbība	karahasan
pārkāpj	paglabag
pārkāpj	breaking
elektrība	elektrisidad
elektrība	kuryente
rep	rep
ārvalstīm	abroad
leja	leu
klija	kite
klija	saranggola
pastel	pastel
elektroniski	elektronikong
elektroniski	electronic
ubuntu	ubuntu
informē	sabihan
patversmes	tirahan
doktrīnu	doktrina
doktrīnu	doctrine
urāliešu	uralic
ind	ind
nepārtrauktā	tuloy
talants	talent
talants	talento
rādīt	ipakita
rādīt	ipapakita
rādīt	display
rādīt	magpakita
rādīt	ipakita
rādīt	pakita
rādīt	show
uztveršanas	kunan
uztveršanas	kumuha
uztveršanas	capture
piedāvātas	inaalok
piedāvātas	inalok
piedāvātas	inaalay
izolēti	isolated
mītu	mito
mītu	myth
canon	canon
teo	theo
iegurņa	balakang
iegurņa	pelvic
specifikācijas	detalye
hilarija	hillary
hilarija	hilary
konsoles	consoles
konsoles	console
bāli	pale
imanuels	immanuel
gludas	makinis
elīza	eliza
pārdevējs	nagbebenta
acta	acta
senlietas	antigo
loģiku	lohika
loģiku	logic
radi	relatives
radi	kamaganak
pilni	busog
pilni	full
pilni	buo
pilni	buong
parma	pepeng
bukarestē	bucharest
atsākt	ipinagpapatuloy
atsākt	ipagpatuloy
atsākt	ituloy
atsākt	itutuloy
izciršana	pagputol
minerālvielas	mineral
vibrācijas	vibrations
vibrācijas	vibration
detektors	detector
philip	felipe
philip	philip
lisabona	lisboa
dell	dell
uzstādīšana	installation
uzstādīšana	pagluklok
fin	fin
fin	finn
kodoliem	nuclei
jaukti	mixed
jaukti	magkahalong
veltīt	ialay
veltīt	maghandog
svārsta	pendulo
vispārējais	pangkalahatan
vispārējais	pangkalahatan
vispārējais	heneral
vispārējais	pangkalahatang
vispārējais	general
vēžveidīgie	crustacea
warcraft	warcraft
bauda	enjoys
tt,	tt,
gazas	gaza
cern	cern
piesaistīts	nakatali
informēt	sabihan
dzer	inumin
dzer	uminom
skyblue	skyblue
rīkiem	gears
private	pribado
private	pribadong
biļete	ticket
biļete	tiket
koncentrēties	focus
koncentrēties	tuon
filipo	filippo
stabilas	matatag
stabilas	stable
philips	philips
partnera	partner
partnera	kasosyo
partnera	kapareha
violeta	violet
automātisks	awtomatiko
automātisks	awtomatikong
zvejniecība	fisheries
zvejniecība	pangingisda
scaleminor	scaleminor
deficīts	deficit
xhtml	xhtml
fotoaparātu	kamera
fotoaparātu	camera
okeānijā	oceania
piedod	patawad
piedod	paumanhin
atribūtu	attribute
sintētisko	synthetic
pienākas	nararapat
pianistu	pianist
karmena	carmen
pavedienu	sinulid
pavedienu	thread
mtb	mtb
paveikt	ganapin
paradīze	heaven
paradīze	kalangitan
paradīze	langit
paradīze	paraiso
paradīze	paradise
ķirzaka	butiki
ķirzaka	butiking
absolvents	graduate
regulārs	regular
otello	othello
kritisko	kritikal
attieksmes	attitudes
svēta	banal
apakštips	subtype
ptolemaja	ptolemaic
hardcore	hardcore
garšvielu	pampalasa
meyer	meyer
kirovas	kirov
gausa	gaussian
autobusiem	bus
apache	apache
loģiskā	lohikal
koens	cohen
bēthovens	beethoven
velosipēda	bisikleta
tattoo	tattoo
pielikumu	kalakip
pielikumu	attachment
marats	marat
piesaistīti	nakatali
pārvaldība	management
pārvaldība	pamamahala
pārvaldība	tagapamahala
pārvaldība	pamamahala
mēģinājumā	ensayo
iejaukties	mamagitan
identiska	magkapareho
atrisinājums	solusyon
iznākums	outcome
iznākums	kinalabasan
iznākums	kalalabasan
turkmenistāna	turkmenistan
orda	horde
šauj	shoot
šauj	bumaril
šauj	barilin
šauj	kumuha
sas	sas
patērētājiem	consumers
iekļūšana	baon
mācīt	turuan
mācīt	magturo
sahalīnas	sakhalin
ierobežoti	limitado
ierobežoti	limitadong
ierobežoti	limited
ierobežoti	nililimitahan
ierobežoti	limitado
ierobežoti	nilimitahan
ekosistēmu	ecosystem
virtuālo	birtwal
virtuālo	virtual
taizeme	thailand
taizeme	philippines
zemieņu	lowland
mona	mona
tilia	tilia
ierauga	starter
andersone	anderson
lēma	ruled
mora	mora
apis	apis
stens	stan
klm	klm
sertifikāts	sertipiko
sertifikāts	certificate
sertifikāts	katibayan
nowrap	nowrap
eimija	amy
kapteiņi	masters
malus	malus
leģendāro	maalamat
leģendāro	legendary
arhīvi	archives
noapaļoti	bilugan
cap	takip
cap	cap
žirafe	giraffe
piekrišanas	pahintulot
saņemtas	natanggap
mauri	moro
karpu	karpa
nicolas	nicolas
interpretācijas	interpretations
interpretācijas	interpretation
ftv	ftv
aisha	aisha
floras	flora
