மற்றும்	og
எல்லோரும்	alle
பயணத்தை	rejsen
பயணத்தை	rejse
வாரங்கள்	ugerne
வாரங்கள்	uger
தொழிற்சாலைகள்	fabrikker
அளவீடு	måling
அளவீடு	målinger
மென்மையான	blød
மென்மையான	blødt
மென்மையான	soft
மென்மையான	bløde
மென்மையான	letteste
பகதூர்	bahadur
மூவர்	trio
சமம்	ligemænd
நிலவியல்	geologi
குடியுரிமை	borgerskab
குடியுரிமை	medborgerskab
குடியுரிமை	statsborgerskab
குடியுரிமை	unionsborgerskab
விருந்து	party
விருந்து	fest
விருந்து	part
விருந்து	parti
ரைட்	wright
உருவாக்குதல்	skabelse
உருவாக்குதல்	oprettelse
மாநாடுகள்	konferencerne
மாநாடுகள்	konferencer
கட்டாய	obligatorisk
கட்டாய	obligatoriske
கட்டாய	obligatorisk
வரைகலை	grafik
வரைகலை	grafisk
ஸ்டுடியோ	atelier
ஸ்டுடியோ	studio
ஸ்டுடியோ	studie
ஸ்டுடியோ	studiet
குற்றவியல்	strafferet
குற்றவியல்	kriminelle
குற்றவியல்	forbryder
குற்றவியல்	kriminel
கட்டப்பட்டுள்ளது	bygget
கட்டப்பட்டுள்ளது	byggede
கட்டப்பட்டுள்ளது	opbygget
கட்டப்பட்டுள்ளது	indbygget
வரைபடங்கள்	kort
வரைபடங்கள்	landkort
ஆன்லைன்	online
தொழிற்துறை	industri
தொழிற்துறை	erhverv
தொழிற்துறை	industrien
அப்பா	far
அப்பா	dad
அப்பா	svigerfar
அப்பா	farmand
அப்பா	papa
அப்பா	pappa
அப்பா	far
அப்பா	farmand
அப்பா	daddy
அப்பா	far
அப்பா	fader
முற்போக்கு	progressiv
முற்போக்கு	fremadskridende
முற்போக்கு	gradvis
முற்போக்கு	progressive
முற்போக்கு	progressivt
சீனம்	kinesere
சீனம்	kineser
சீனம்	kinesiske
சீனம்	kinesisk
சீனம்	kineserne
கோலா	koala
கோலா	cola
வெண்	venn
பங்களிப்புகள்	bidrag
செயலி	ansøgning
செயலி	anvendelse
செயலி	applikation
செயலி	appen
செயலி	app
செயலி	applikation
கணேஷ்	ganesh
கேரி	carrie
சிங்களம்	singalesisk
சிங்களம்	singalesiske
மாஸ்கோ	moskvas
மாஸ்கோ	moskva
முடியுமா	vekselvirkning
முடியுமா	interaktion
முடியுமா	samspil
அறம்	aram
நினைவகம்	mindesmærke
நினைவகம்	mindehøjtidelighed
நினைவகம்	memorial
நினைவகம்	minde
நினைவகம்	erindring
நினைவகம்	hukommelse
நினைவகம்	hukommelsen
நினைவகம்	memory
ரோடு	vejen
ரோடு	vej
ரோடு	landevej
கர்நாடகா	karnataka
நபி	profet
நபி	profeten
நபி	nabi
இவள்	hun
ஆப்கானிஸ்தான்	afghanistan
கழிவு	affald
கழிவு	spild
பற்றாக்குறை	manglende
பற்றாக்குறை	mangel
கிம்	kim
ஆரம்பம்	start
ஆரம்பம்	starter
ஆரம்பம்	begynd
ஆரம்பம்	begynder
ஆரம்பம்	begyndelse
ஆரம்பம்	begyndelsen
நீரிழிவு	sukkersyge
நீரிழிவு	diabetes
துன்	thun
துன்	tun
தேவா	deva
இளைஞர்கள்	ungdommen
இளைஞர்கள்	ungdoms
இளைஞர்கள்	unge
இளைஞர்கள்	ungdom
உளவு	spion
உளவு	udspionere
உளவு	spionen
நீடித்தது	varede
சாம்	sam
புகைப்படம்	foto
புகைப்படம்	billede
புகைப்படம்	photo
புகைப்படம்	fotografering
புகைப்படம்	fotografi
திடீர்	pludselig
திடீர்	pludseligt
கர்நாடகம்	karnataka
வகுப்புகள்	klasser
வகுப்புகள்	klasserne
சாத்தியம்	muligt
சாத்தியம்	mulige
சாத்தியம்	mulig
ஊதியம்	betaler
ஊதியம்	løn
ஊதியம்	betale
ஊதியம்	pay
பாலி	pali
பாலி	bali
அக்	olt
பெரும்பான்மையாக	hovedsageligt
பெரும்பான்மையாக	overvejende
சாகிப்	saqib
சாகிப்	sahib
ஆசி	aussie
ஆசி	velsignelse
ஆசி	velsignelse
ஆசி	velsignelser
முட்டைகள்	æg
இந்தோனேசிய	indonesiske
கால்கள்	benene
கால்கள்	legs
கால்கள்	ben
தத்துவங்கள்	filosofier
சூடான	varmt
சூடான	hot
சூடான	varme
சூடான	lækker
சூடான	varm
சூடான	varmeste
சூடான	hotteste
சூடான	lækreste
சூழ்நிலையில்	situation
சூழ்நிலையில்	situationen
வறுமை	fattigdom
வறுமை	fattigdommen
கந்தக	svovl
பிரம்மா	brahma
குடும்பத்தினர்	familierne
குடும்பத்தினர்	familier
குடும்பத்தினர்	familien
குடும்பத்தினர்	familie
குடும்பத்தினர்	family
வலைப்பதிவு	blog
வலைப்பதிவு	blogger
வலைப்பதிவு	bloggen
வாழ்ந்தார்	boet
வாழ்ந்தார்	boede
வாழ்ந்தார்	levede
வாழ்ந்தார்	levet
அரங்கில்	arena
பதினைந்து	fifteen
தனியே	alene
லைவ்	bor
லைவ்	live
லைவ்	leve
லைவ்	lev
லைவ்	levende
ஆராய்ச்சியாளர்கள்	forskere
ஆராய்ச்சியாளர்கள்	forskerne
கிருஷ்ணர்	krishna
பண்டிதர்	forsvarer
இறைவி	gudinden
இறைவி	gudinde
சர்மா	sharma
தொன்மையான	klassisk
தொன்மையான	klassiker
தொன்மையான	klassiske
தொன்மையான	classic
நாராயண	narayana
வாங்கும்	indkøb
வட்டு	disk
வட்டு	diskette
வட்டு	skive
வட்டு	disk
ஆல்பர்ட்	albert
குறிக்கோள்	mål
குறிக்கோள்	formål
குறிக்கோள்	objektiv
குறிக்கோள்	målsætning
குறிக்கோள்	målet
குறிக்கோள்	mål
மீள்	reversibel
மீள்	reversible
குரங்கு	aben
குரங்கு	abe
குரங்கு	monkey
பயன்படுத்துதல்	bruger
ஆண்டவர்	gud
நெருப்பு	fyr
நெருப்பு	brand
நெருப்பு	ild
நெருப்பு	brande
சிலி	chile
பயன்கள்	anvendelser
பத்தாவது	tiendedel
பத்தாவது	tiende
வாள்	sværd
வாள்	sværdet
சமூகவியல்	sociologi
அன்	ann
வரம்	ubegrænset
வரம்	tidsubegrænset
வரம்	ubegrænsede
வரம்	rækkevidde
வரம்	afstand
வரம்	sortiment
வரம்	interval
பிறகும்	efter
விலங்கியல்	zoologi
ஹைட்ரஜன்	brint
ஹைட்ரஜன்	hydrogen
நலன்	velfærd
நலன்	trivsel
ஐக்	ike
வள்ளி	valli
உரிமைகளை	rettigheder
தேவர்கள்	guder
தேவர்கள்	guderne
மயில்	påfugl
பாதுகாக்கும்	beskytter
பாதுகாக்கும்	beskytter
பாதுகாக்கும்	beskytte
முஹம்மது	muhammad
முஹம்மது	muhammed
நச்சு	giftige
நச்சு	giftig
நச்சு	giftigt
நச்சு	toksisk
மலேரியா	malaria
பிடித்த	yndlings
பிடித்த	favorit
கிளர்ச்சி	oprør
கிளர்ச்சி	oprøret
விதம்	vej
விதம்	way
விதம்	måde
நார்வே	norge
நார்வே	norges
முகப்பு	hjem
முகப்பு	hjemme
முகப்பு	startside
முகப்பு	hjemad
முகப்பு	home
செடி	planter
செடி	anlæg
செடி	plant
செடி	plante
செடி	anlæg
நிர்வாகி	admin
நிர்வாகி	administrator
நிர்வாகி	driftsleder
நிர்வாகி	manager
நிர்வாகி	leder
நிர்வாகி	administratorer
நிர்வாகி	administrator
நிர்வாகி	fuldmægtig
திரிபுரா	tripura
விடுதி	hotellet
விடுதி	hotel
விடுதி	hostel
நிபுணர்	sagkyndig
நிபுணர்	eksperten
நிபுணர்	ekspert
பாக்டீரியா	bakterier
பாக்டீரியா	bakterie
லிமிடெட்	limited
லிமிடெட்	begrænsede
லிமிடெட்	begrænset
லிமிடெட்	ltd
நடக்கிறது	sker
டிகிரி	grader
டிகிரி	grad
மீடியா	media
மீடியா	medier
மீடியா	medie
மீடியா	medierne
நோ	noh
மந்திரி	jack
அலுவலகங்கள்	kontorer
அலுவலகங்கள்	kontorerne
கேட்டார்	spurgte
கேட்டார்	spurgt
விஞ்ஞான	videnskabeligt
விஞ்ஞான	videnskabelig
தாத்தா	farfar
தாத்தா	bedstefar
தாத்தா	morfar
வருடாந்திர	årlig
வருடாந்திர	årligt
வருடாந்திர	årlig
வருடாந்திர	årligt
சிரியா	syrien
அஞ்சலி	hyldest
தாள்	papir
தாள்	plader
தாள்	ark
தாள்	lagen
தாள்	plader
தாள்	lagner
தாள்	ark
தாள்	sengetøj
குறைக்கிறது	reducerer
குறைக்கிறது	mindsker
குறைக்கிறது	nedsætter
பாத்திரங்கள்	retter
பாத்திரங்கள்	tallerkener
பாத்திரங்கள்	opvask
பாத்திரங்கள்	tallerkner
பெரிதாக	zoom
அயோடின்	iod
அயோடின்	jod
முக்கியம்	imp
முக்கியம்	vigtig
முக்கியம்	vigtigt
முக்கியம்	vigtige
எதிர்பாராத	uventede
எதிர்பாராத	uforudset
எதிர்பாராத	uventet
சரித்திரம்	historik
சரித்திரம்	historie
கடினம்	hårdt
கடினம்	ru
கடினம்	barsk
கடினம்	groft
கடினம்	hård
கடினம்	hårde
கடினம்	svært
கடினம்	hard
கடினம்	hård
கடினம்	hårdt
கடினம்	svær
கடினம்	svært
கடினம்	svære
கடினம்	vanskelig
கடினம்	vanskeligt
கடினம்	svær
வெடிப்பு	sprængning
வெடிப்பு	brag
தேநீர்	teen
தேநீர்	tea
தேநீர்	te
அகாடமி	akademiet
அகாடமி	akademi
அகாடமி	academy
சோனி	sony
தேடும்	søger
தேடும்	kigger
தேடும்	ser
சாதிகள்	dragter
சாதிகள்	jakkesæt
மறை	skjul
கோழிக்கோடு	calicut
விரதம்	faste
விரதம்	fastende
விரதம்	faster
விரைவான	hurtig
விரைவான	hurtigt
விரைவான	hurtige
விரைவான	hurtig
விரைவான	hurtigt
விரைவான	hurtige
ஹில்	bakken
ஹில்	bakke
ஹில்	hill
தொண்டை	hals
தொண்டை	svælg
தொண்டை	halsen
தொண்டை	strube
நிர்வாகிகள்	administratorer
சமஸ்கிருத	sanskrit
பம்பாய்	bombay
விழும்	falder
விழும்	falde
விழும்	efterår
விழும்	fald
அம்சம்	funktion
அம்சம்	funktionen
மைதானம்	jorden
மைதானம்	jord
மைதானம்	formalet
மைதானம்	ground
காவியம்	epic
காவியம்	episk
பாரி	barry
பாரி	pari
ராமன்	raman
பேராலயம்	katedral
பேராலயம்	katedralen
கவச	pansret
மாறுகிறது	skifter
மாறுகிறது	ændrer
சந்தர்ப்பங்களில்	lejligheder
திரவம்	væske
திரவம்	flydende
திரவம்	væske
பரிந்துரைகள்	forslag
பரிந்துரைகள்	henstillinger
பரிந்துரைகள்	anbefalinger
குடல்	tarmen
குடல்	tarm
இனப்பெருக்க	avl
இனப்பெருக்க	avlsdyr
இனப்பெருக்க	opdræt
இனப்பெருக்க	reproduktive
இனப்பெருக்க	reproduktiv
விக்டர்	viktor
விக்டர்	viktor
விக்டர்	victor
ஒப்பீட்டளவில்	relativt
இலித்தியம்	lithium
ஜிம்	gym
ஜிம்	gymnastik
ஜிம்	jim
அரேபியா	arabien
மக்னீசியம்	magnesium
புகைப்படங்கள்	billeder
புகைப்படங்கள்	fotos
புகைப்படங்கள்	fotografier
பேச	tal
பேச	tale
தொடர்புடையது	relevant
தொடர்புடையது	relevante
தொடர்புடையது	relaterede
தொடர்புடையது	relateret
தொடர்புடையது	beslægtet
தொடர்புடையது	relevant
தொடர்புடையது	relevans
மதிப்புகள்	værdier
வாசிப்பு	betragtning
முன்னுரிமை	prioritet
முன்னுரிமை	prioriteret
முன்னுரிமை	prioriterede
முன்னுரிமை	prioritering
நீதிபதிகள்	dommere
நீதிபதிகள்	dommernes
நீதிபதிகள்	dommerne
காய்	kai
கிளார்க்	clarke
கிளார்க்	ekspedient
கிளார்க்	clark
புனிதர்கள்	helge
புனிதர்கள்	helgener
புகையிலை	tobaksvarer
புகையிலை	tobak
நாசா	nasa
ஒருங்கிணைப்பு	integrering
ஒருங்கிணைப்பு	integration
ஒருங்கிணைப்பு	integrationen
பறந்து	flyver
பறந்து	flyv
பறந்து	flue
பறந்து	flyve
பறந்து	flyve
பறந்து	flying
பறந்து	flyver
பறந்து	flyvning
பறந்து	flyvende
பறந்து	fløjet
பறந்து	flyves
திருத்தி	chefredaktør
திருத்தி	editor
திருத்தி	redigering
திருத்தி	redaktør
ஒருவேளை	måske
புகார்	klagen
புகார்	klage
புகார்	klagende
புகார்	klager
புகார்	brokke
புகார்	klage
பிடிக்க	fang
பிடிக்க	fange
பிடிக்க	fangst
பிடிக்க	grib
பிடிக்க	fangster
பிடிக்க	catch
குறுக்கு	diagonal
குறுக்கு	kryds
குறுக்கு	kors
குறுக்கு	cross
குறுக்கு	krydse
குறுக்கு	krydser
கடத்தல்	bortførelser
கடத்தல்	bortførelse
கடத்தல்	smugling
கடத்தல்	smugler
கடத்தல்	smugle
கடத்தல்	smugleri
கடத்தல்	kidnapningen
கடத்தல்	kidnapning
கடத்தல்	bortførelse
இராமாயணம்	ramayana
பயன்பாட்டை	ansøgning
பயன்பாட்டை	anvendelse
பயன்பாட்டை	applikation
பயன்பாட்டை	appen
பயன்பாட்டை	app
பயன்பாட்டை	applikation
நம்பிக்கைகள்	forhåbninger
நம்பிக்கைகள்	håb
உயர்ந்தது	højest
உயர்ந்தது	højeste
வள	ressource
வள	indtægt
இடதுசாரி	venstreorienteret
இடதுசாரி	venstreorienterede
உரைகள்	tekster
நுழைவு	indtræden
நுழைவு	indgang
நுழைவு	indrejse
ஆஸ்திரியா	østrig
கொள்ளளவு	kapacitet
கொள்ளளவு	kapaciteten
இயற்கையாக	naturligt
முஸ்லீம்	muslimske
முஸ்லீம்	muslim
முஸ்லீம்	muslimer
முஸ்லீம்	muslimsk
மாடு	ko
மாடு	kvæg
மாடு	hornkvæg
மாடு	kreaturer
சிறந்தது	beste
சிறந்தது	bedste
சிறந்தது	bedst
சிறந்தது	best
மான்செஸ்டர்	manchester
பொய்	lyve
பொய்	løgn
பொய்	lyver
பொய்	falsk
பொய்	falske
பொய்	lyve
பொய்	lyver
பொய்	liggende
மோதி	modi
தூண்கள்	grundpiller
தூண்கள்	søjler
தூண்கள்	søjlerne
கினி	guinea
கினி	guineas
ஆளுமை	personlighed
மேலாளர்	driftsleder
மேலாளர்	manager
மேலாளர்	leder
சிதைவு	forfald
சிலாங்கூர்	selangor
சிறுநீர்	urin
சிறுநீர்	urinen
கற்றல்	læring
கற்றல்	lærer
கற்றல்	lære
கற்றல்	indlæring
பாதைகள்	stier
பாதைகள்	kanalerne
பாதைகள்	kanaler
பிளேக்	blake
பிரதிகள்	dubletter
பிரதிகள்	kopierer
பிரதிகள்	kopier
பிரதிகள்	eksemplarer
அப்பர்	øvre
அப்பர்	øverste
அப்பர்	overdel
முடித்த	afsluttende
முடித்த	færdiggørelse
முடித்த	færdiggør
முடித்த	efterbehandling
கெவின்	kevin
கம்பி	ledning
கம்பி	wire
கம்பி	tråd
கம்பி	pigtråd
பெரியது	large
பெரியது	store
பெரியது	stor
பெரியது	stort
பெரியது	big
பெரியது	store
பெரியது	stor
பெரியது	stort
பெரியது	støre
பெரியது	større
லெனின்	lenin
அலைவரிசை	kanal
அலைவரிசை	channel
அலைவரிசை	kanalen
ஆலை	plant
ஆலை	plante
ஆலை	anlæg
கல்கத்தா	calcutta
ஒற்றுமை	sammenhold
ஒற்றுமை	enhed
சாதனைகள்	resultater
சாதனைகள்	bedrifter
சாதனைகள்	plader
சாதனைகள்	records
சாதனைகள்	registreringer
சாதனைகள்	fortegnelser
சாதனைகள்	optegnelser
சமச்சீர்	symmetrier
சமச்சீர்	symmetrisk
சமச்சீர்	symmetriske
சமச்சீர்	symmetrisk
சமச்சீர்	symmetriske
கடைகள்	forretninger
கடைகள்	butikker
கடைகள்	forretninger
கடைகள்	butikkerne
கடைகள்	stores
கடைகள்	butikker
திகில்	skræk
திகில்	rædsler
திகில்	rædsel
திகில்	gru
திகில்	gyser
திகில்	panik
சாஸ்திரி	shastri
வளர	gro
வளர	vokser
வளர	vokse
தலையை	head
தலையை	hovede
தலையை	hovedet
தலையை	hoved
முப்பரிமாண	overslag
முப்பரிமாண	perspektivet
முப்பரிமாண	perspektiv
ரோஸ்	rose
ரோஸ்	steg
ரோஸ்	ross
தொலை	fjernbetjening
தொலை	fjerntliggende
தொலை	fjernbetjeningen
தொலை	fjernt
கல்யாணம்	bryllup
கல்யாணம்	wedding
லிட்டர்	liter
மூக்கு	snude
மூக்கு	næsen
மூக்கு	næse
மூக்கு	næser
வரலாம்	måske
யுரேனியம்	uran
ஹிந்தி	hindi
ஹிந்தி	antydninger
ஹிந்தி	vink
ஹிந்தி	hentydninger
சேனல்	kanal
சேனல்	channel
சேனல்	kanalen
உயர்நிலை	avancerede
உயர்நிலை	avanceret
உயர்நிலை	fremskreden
காது	øre
நூலகங்கள்	bibliotekerne
நூலகங்கள்	biblioteker
புதன்	kviksølv
புதன்	mercury
புதன்	onsdag
வாரத்தில்	ugen
வாரத்தில்	uge
துறவி	munken
துறவி	monk
துறவி	munk
விதிமுறைகள்	termer
விதிமுறைகள்	udtryk
விதிமுறைகள்	benævnelser
விதிமுறைகள்	vilkår
ஜூனியர்	junior
பட்டறை	workshop
பட்டறை	værkstedet
பட்டறை	værksted
கொடுக்கிறது	giver
கம்பன்	selv
கிளைகள்	grene
கிளைகள்	filialer
கிளைகள்	brancher
கிளைகள்	afdelinger
எதிர்பார்க்கப்படுகிறது	forventet
எதிர்பார்க்கப்படுகிறது	ventet
எதிர்பார்க்கப்படுகிறது	forventes
எதிர்பார்க்கப்படுகிறது	forventede
கத்தோலிக்கம்	katolicismen
சரணாலயம்	fristed
சரணாலயம்	helle
விளையாடிய	spillet
விளையாடிய	afspillet
விளையாடிய	spillede
தேவ்	dev
வியாழன்	thu
வியாழன்	jupiter
வியாழன்	torsdag
வார்னர்	warner
சின்	hagen
சின்	kind
சின்	chin
சின்	hage
அமைதியான	stille
அமைதியான	fredelige
அமைதியான	fredfyldt
அமைதியான	fredelig
அமைதியான	fredeligt
பயஸ்	pius
செயலர்	sekretær
பூனை	cat
பூனை	katten
பூனை	kat
சூ	sue
சூ	sagsøge
சூ	zhu
சூ	soo
சூ	fut
ஒட்டு	pasta
ஒட்டு	indsæt
ஒட்டு	lapper
ஒட்டு	plastre
ஒட்டு	rettelser
கீதை	gita
கேட்	gate
கேட்	porten
கேட்	låge
கேட்	port
கேட்	trine
கேட்	kate
கேட்	kat
தெய்வ	guder
தெய்வ	guderne
கண்டறிதல்	detektion
கண்டறிதல்	afsløring
கண்டறிதல்	påvisning
கண்டறிதல்	detektering
கண்டறிதல்	opdagelser
கண்டறிதல்	opdagelse
கண்டறிதல்	discovery
கனிமங்கள்	mineraler
மைக்கல்	michael
சூர்யா	surya
உலர்	tørre
உலர்	tørt
உலர்	tør
தீர்வுகள்	opløsninger
தீர்வுகள்	løsninger
தீர்வுகள்	løsningsforslag
பங்கேற்கும்	deltager
பங்கேற்கும்	deltagende
வேகமான	søvnig
பாதுகாக்கப்பட்ட	beskyttet
பாதுகாக்கப்பட்ட	fredede
பாதுகாக்கப்பட்ட	beskyttede
பாதுகாக்கப்பட்ட	fredet
தூண்	søjle
தூண்	kolonne
தூண்	søjle
பாதுகாப்பாக	sikre
பாதுகாப்பாக	sikker
பாதுகாப்பாக	sikret
பாதுகாப்பாக	sikre
பாதுகாப்பாக	tryg
பாதுகாப்பாக	safe
பாதுகாப்பாக	sikker
மன்னிப்பு	tilgivelse
மன்னிப்பு	forladelse
மன்னிப்பு	undskyldning
மன்னிப்பு	undskyldningen
நியூட்டன்	newton
பால	bala
தொழில்நுட்பங்கள்	teknologier
உயிரினம்	organisme
உயிரினம்	organismer
உயிரினம்	organismen
தடகள	atletisk
பிரதிநிதிகள்	repræsentanter
பிரதிநிதிகள்	repræsentanterne
விளக்குகள்	lys
ஆவண	gennemførelse
ஆவண	implementering
ஆவண	iværksættelse
ஆவண	gennemførelsen
காணவும்	se
சேர்க்கப்பட்டது	tilføjet
சேர்க்கப்பட்டது	føjet
சேர்க்கப்பட்டது	tilføjede
சேர்க்கப்பட்டது	tilsat
சதி	plot
சதி	komplot
சதி	komplot
சதி	sammensværgelse
சதி	konspiration
அழித்து	ødelæg
அழித்து	ødelægge
அழித்து	tilintetgør
அழித்து	ødelægger
அழித்து	ruin
அழித்து	ødelægge
வடிவமைக்கப்பட்டது	designede
வடிவமைக்கப்பட்டது	designet
வடிவமைக்கப்பட்டது	udformet
வடிவமைக்கப்பட்டது	konstrueret
நாயகி	heroin
நாயகி	heltinde
துபாய்	dubai
பொறியாளர்	ingeniør
பழ	frugt
பழ	frugter
பழ	frugtagtig
மனு	manu
மனு	andragende
வல்லுநர்	specialist
வல்லுநர்	speciallæge
வல்லுநர்	sagkyndig
வல்லுநர்	eksperten
வல்லுநர்	ekspert
அதிகாரபூர்வமாக	officielt
அரபி	arabisk
சிகப்பு	rødt
சிகப்பு	røde
சிகப்பு	rød
சிகப்பு	red
வழு	insekt
வழு	kryb
வழு	bug
வழு	fejl
ஒலிபரப்பு	transmission
ஒலிபரப்பு	overførsel
ஒலிபரப்பு	gearkasse
ஒலிபரப்பு	indberetning
ஆபிரகாம்	abraham
புரதங்கள்	protein
புரதங்கள்	proteiner
ஊருக்கு	town
ஊருக்கு	byen
ஊருக்கு	by
லத்தீன்	etiketter
லத்தீன்	mærkater
லத்தீன்	latin
லத்தீன்	latinske
லத்தீன்	latinsk
நிக்கல்	nikkel
குறைந்தபட்சம்	minimum
குறைந்தபட்சம்	mindst
டேவிஸ்	davis
டேவிஸ்	davies
விரும்பினால்	frivillig
விரும்பினால்	fakultativ
விரும்பினால்	frivilligt
விரும்பினால்	valgfri
விரும்பினால்	valgfrit
டீசல்	diesel
பங்குகள்	rollerne
பங்குகள்	roller
பங்குகள்	delinger
பங்குகள்	aktier
பங்குகள்	andele
பாறைகள்	klipper
பாறைகள்	sten
கடமை	pligt
கடமை	pligten
கடமை	told
பிழைகள்	fejl
பிழைகள்	insekter
பிழைகள்	kryb
பிழைகள்	snurre
இல	mål
இழை	fiber
பதினெட்டு	atten
பதினெட்டு	eighteen
அதுவரை	indtil
பின்புறம்	baghjul
பின்புறம்	bagud
பின்புறம்	bagerste
பின்புறம்	bageste
பே	bugt
பே	bugten
பே	bay
பெண்மணி	lady
பெண்மணி	frue
பெண்மணி	dame
கொடை	donor
குளிர்கால	vinteren
குளிர்கால	winter
குளிர்கால	vinter
மெகா	mega
எழுத்துரு	skrifttyper
எழுத்துரு	skrifttypen
எழுத்துரு	font
எழுத்துரு	skrifttype
அகன்ற	bred
அகன்ற	bredt
அகன்ற	brede
பாக்கிஸ்தான்	pakistan
பாக்கிஸ்தான்	pakistansk
வரைவு	udkast
வரைவு	kladde
தெரியுமா	ved
தெரியுமா	vide
தெரியுமா	kender
தெரியுமா	kend
விட்டனர்	graves
விட்டனர்	grave
விட்டனர்	gravene
ஒப்பிட்டு	sammenligner
ஒப்பிட்டு	sammenligne
ஒப்பிட்டு	sammenlign
செயலாக்கம்	forarbejdning
பேரினம்	slægter
பேரினம்	slægt
தியானம்	meditation
டிஸ்னி	disney
சாங்	chang
குழந்தைகளை	børn
குழந்தைகளை	kids
குழந்தைகளை	unger
குழந்தைகளை	børn
குழந்தைகளை	børns
வரவில்லை	fraværende
வரம்பு	rækkevidde
வரம்பு	afstand
வரம்பு	sortiment
வரம்பு	interval
வரம்பு	grænse
வரம்பு	begrænsning
அறுவடை	høst
அறுவடை	høster
அறுவடை	høste
அறுவடை	høster
வாழ்த்துகள்	tillykke
வாழ்த்துகள்	tillykke
சுட்டி	mouse
சுட்டி	musse
சுட்டி	musen
சுட்டி	mus
கண்டறியும்	opdage
கண்டறியும்	detektere
ஆல்பா	alpha
ஆல்பா	alfa
பார்த்துக்	kigger
பார்த்துக்	ser
சவூதி	saudi
வகித்த	benævnelser
வகித்த	betegnelser
யோகி	yogi
உணவில்	diæt
உணவில்	kost
உணர்ச்சி	følelser
உணர்ச்சி	følelse
உணர்ச்சி	tilbagemelding
உணர்ச்சி	reaktion
உணர்ச்சி	reaktioner
உணர்ச்சி	reaktionen
உணர்ச்சி	følelsesladet
உணர்ச்சி	følelsesmæssig
உணர்ச்சி	emotionel
உணர்ச்சி	følelsesmæssigt
உணர்ச்சி	følelsesmæssige
பசு	ko
ஜீன்	jean
ஜீன்	jun
மகன்கள்	sons
மகன்கள்	sønner
நுழைந்து	indtast
நுழைந்து	enter
அழகி	brunette
அழகி	varmere
அழகி	skønhed
அழகி	beauty
அழகி	skønheden
செலவுகள்	omkostninger
செலவுகள்	udgifter
செலவுகள்	sagsomkostninger
செலவுகள்	omkostningerne
செலவுகள்	udgifter
கொடிய	dødbringende
கொடிய	dødelig
கொடிய	dødelige
கொடிய	dødeligt
மனைவியின்	konen
மனைவியின்	kone
மனைவியின்	hustru
திசு	vævet
திசு	væv
கேப்டன்	kaptajn
காடி	syre
அலகாபாத்	allahabad
தரவுத்தள	databasen
தரவுத்தள	database
கௌரவ	cameo
லே	leh
லே	lægge
இங்கும்	jep
இங்கும்	jeps
பிஜி	fiji
உள்ளார்ந்த	lokale
உள்ளார்ந்த	lokalt
உள்ளார்ந்த	lokal
உள்ளார்ந்த	local
பகவத்	bhagavad
ஃபாக்ஸ்	fox
ஃபாக்ஸ்	ræv
ஃபாக்ஸ்	ræven
நொதி	enzym
நொதி	enzymet
எஃகு	stål
அர்த்தம்	betydning
ஒப்பந்தங்கள்	kontrakter
ஒப்பந்தங்கள்	aftaler
ஒப்பந்தங்கள்	handler
ஒப்பந்தங்கள்	aftaler
சிலுவை	kryds
சிலுவை	kors
சிலுவை	cross
சிலுவை	krydse
சிலுவை	krydser
செயல்களை	søgsmål
செயல்களை	handling
செயல்களை	handlinger
செயல்களை	foranstaltninger
செயல்களை	aktioner
புகுபதிகை	login
எலும்புகள்	bones
எலும்புகள்	knogler
ஊழியர்	medarbejdere
ஊழியர்	personalet
ஊழியர்	personale
ஊழியர்	ansatte
ஆண்டி	andy
ஆண்டி	anders
வசந்த	foråret
வசந்த	forår
வசந்த	fjeder
உடனடி	instant
உடனடி	øjeblikkelig
உடனடி	øjeblikkeligt
உடனடி	omgående
உடனடி	umiddelbar
உடனடி	øjeblikkelig
உடனடி	umiddelbart
சொன்னார்	sagde
சொன்னார்	said
இடாய்ச்சு	duch
வறண்ட	tørre
வறண்ட	tørt
வறண்ட	tør
நோன்பு	faste
நோன்பு	fastende
நோன்பு	faster
ஏற்றி	kede
ஹாட்	varmt
ஹாட்	hot
ஹாட்	varme
ஹாட்	lækker
ஹாட்	varm
சமன்பாடுகள்	ligninger
இடைமுகம்	interface
இடைமுகம்	brugerflade
இடைமுகம்	grænseflader
இடைமுகம்	grænseflade
மேனன்	menon
மூடி	moody
ஒரிசா	orissa
துண்டு	håndklæde
பாஸ்	chef
பாஸ்	chefen
பாஸ்	boss
பாஸ்	bassen
பாஸ்	bass
பாஸ்	bas
பாஸ்	passere
பாஸ்	aflevering
பாஸ்	bestået
பாஸ்	pass
தாஸ்	das
நட்சத்திரங்கள்	stjernerne
நட்சத்திரங்கள்	stjerner
நட்சத்திரங்கள்	stars
மூர்	moor
மூர்	moore
வளையம்	ring
வளையம்	ringe
வளையம்	ringen
சிலிக்கான்	silikone
சிலிக்கான்	silicium
ஒவ்வொருவரும்	alle
முதிர்ந்த	moden
முதிர்ந்த	modnes
முதிர்ந்த	modent
முதிர்ந்த	modne
கூரை	tag
கூரை	taget
பாலா	bala
பயனுள்ளதாக	nyttig
பயனுள்ளதாக	brugbar
பயனுள்ளதாக	nyttigt
பயனுள்ளதாக	nyttige
குறிகள்	symboler
குறிகள்	flag
கோப்புகள்	filer
பெருக்கம்	vinding
பெருக்கம்	gevinst
கடினமாக	hårde
