और	dan
कवर	meliputi
भय	takut
भय	fear
भय	ketakutan
अस्थायी	temporer
अस्थायी	sementara
अस्थायी	temp
कमल	lotus
कमल	teratai
कमल	kamal
नागरिकों	warga
नागरिकों	sipil
प्रमाणित	bersertifikasi
प्रमाणित	certified
प्रमाणित	bersertifikat
एसिड	asam
एसिड	acid
बुक	dipesan
बुक	kitab
बुक	book
बुक	buku
तीव्रता	intensitas
अंगों	organ
हथियार	senjata
हथियार	weapon
हथियार	senjata
माप	ukur
माप	mengukur
माप	pengukuran
माप	pengukuran
थॉमस	thomas
कानपुर	kanpur
एडवर्ड	edward
कागज	koran
कागज	makalah
कागज	paper
कागज	kertas
चुनौती	tantangan
चुनौती	challenge
चुनौती	menantang
चुनौती	tantang
ओलम्पिक	olympic
ओलम्पिक	olimpiade
गणेश	ganesha
गणेश	ganesha
वसा	lemak
वसा	gemuk
वसा	lemak
वसा	fat
वसा	gendut
पाता	temuan
कमजोर	lemah
नजर	eye
नजर	mata
असर	efek
अखिल	akhil
रीति	rite
रीति	ritus
सीधा	straight
सीधा	lurus
सीधा	direct
सीधा	langsung
भाषण	pidato
भाषण	speech
भाषण	ucapan
भाषण	berpidato
सृष्टि	pembuatan
सृष्टि	ciptaan
सृष्टि	penciptaan
सृष्टि	kreasi
ग्रीन	green
ग्रीन	hijau
नामित	bernama
नामित	dinamai
नामित	dinamakan
स्वस्थ	menyehatkan
स्वस्थ	sehat
भागीदारी	kerjasama
भागीदारी	partnership
भागीदारी	kemitraan
भागीदारी	keterlibatan
भागीदारी	keterlibatannya
भागीदारी	partisipasi
उद्योगों	industri
उद्योगों	pengusaha
उद्योगों	entrepreneur
स्टॉक	bursa
स्टॉक	stock
स्टॉक	saham
स्टॉक	stok
मर	tewas
मर	dead
मर	mati
यात्रियों	penumpang
बच्चन	bachchan
गहरी	sedalam
गहरी	mendalam
गहरी	deep
लिंक्स	taut
लिंक्स	pranala
लिंक्स	link
लिंक्स	tautan
लिंक्स	links
लिंक्स	lynx
विस्फोट	ledakan
विस्फोट	ledakan
जावा	jaktim
जावा	jawa
जावा	java
नक्शा	map
नक्शा	peta
हॉकी	hockey
हॉकी	hoki
सोडियम	sodium
सोडियम	natrium
घास	rumput
घास	rumput
घास	grass
घास	rerumputan
भक्त	pemuja
पाये	menemukan
पाये	mendapati
पाये	nemu
पाये	ditemukan
नामांकित	nominasi
कथन	pernyataan
भरे	terisi
भरे	diisi
ज्वालामुखी	berapi
बैंकों	banks
बैंकों	bank
सुल्तान	sultan
कारकों	faktor
सिविल	civil
सिविल	sipil
सिविल	perdata
शेर	singa
शेर	lions
शेर	lion
शेर	singa
हनुमान	hanuman
प्रतिदिन	everyday
प्रतिदिन	harian
प्रतिदिन	daily
बैंकिंग	banking
बैंकिंग	perbankan
असामान्य	abnormal
कमरे	ruangan
कमरे	kamar
कमरे	forum
कमरे	ruang
कमरे	ruangan
कमरे	kamar
कमरे	forum
कमरे	room
मंत्र	mantra
स्वाद	taste
स्वाद	rame
स्वाद	selera
स्वाद	rasa
स्वाद	flavor
स्वाद	rasa
चित्रकार	pelukis
चित्रकार	pelukis
विद्यार्थी	pelajar
विद्यार्थी	santri
विद्यार्थी	mahasiswa
विद्यार्थी	murid
विद्यार्थी	siswa
विद्यार्थी	pelajar
विद्यार्थी	mahasiswa
विद्यार्थी	murid
विद्यार्थी	siswa
विद्यार्थी	student
पेय	minuman
पेय	minumlah
पेय	minum
पेय	minuman
पेय	minum
अनुक्रम	pesanan
अनुक्रम	pemesanan
अनुक्रम	order
अनुक्रम	urutan
अनुक्रम	urutan
चक	chak
चक	chuck
पत्रकारिता	jurnalisme
पत्रकारिता	jurnalistik
सूचीबद्ध	tercantum
सूचीबद्ध	terdaftar
माध्यमिक	sekunder
खगोलीय	astronomi
शल्य	salya
गौतम	goutam
गौतम	gautama
गौतम	gautam
लक्ष्मी	laksmi
तार	wire
तार	kawat
तार	kabel
तार	senar
तार	string
मनोज	manoj
पृथक	terasing
पृथक	terisolasi
पृथक	terpisah
पृथक	pisahkan
पृथक	memisahkan
पृथक	dipisah
ओम	ohm
जाट	jat
अचानक	mendadak
डर	takut
डर	fear
डर	ketakutan
डर	takut
करियर	karir
करियर	karier
करियर	berkarir
करियर	karir
करियर	karier
शुक्र	jum
शुक्र	venus
जानवर	beast
जानवर	binatang
जानवर	sangar
जानवर	hewan
जानवर	animals
जानवर	binatang
जानवर	hewan
जानवर	binatang
जानवर	animal
आना	ana
चेहरे	muka
चेहरे	wajah
चेहरे	faces
चेहरे	facial
चेहरे	muka
चेहरे	wajah
चेहरे	face
अंग्रेज	inggris
अंग्रेज	indonesian
अंग्रेज	english
चिन्ह	simbol
चरम	ekstrem
चरम	ekstrim
चरम	extreme
केन्द्रित	terpusat
केन्द्रित	berpusat
केन्द्रित	tengah
केन्द्रित	fokus
केन्द्रित	terfokus
कर्ण	karna
सरदार	sardar
निर्यात	ekspor
निर्यात	ekspor
भूकंप	gempa
भूकंप	gempa
स्मिथ	smith
दायित्व	kewajiban
गाड़ी	car
गाड़ी	mobil
हिंसा	kekerasan
भर्ती	rekrutmen
भर्ती	perekrutan
भर्ती	perekrutan
भर्ती	merekrut
भर्ती	rekrutmen
भर्ती	rekrut
भर्ती	rekrutan
भर्ती	merekrut
भर्ती	perekrutan
भर्ती	mempekerjakan
भर्ती	menyewa
स्तंभ	kolom
स्तंभ	kolom
कार्यकाल	jam
कार्यकाल	tenure
नहर	kanal
नहर	canal
नहर	terusan
ताल	beat
ताल	mengalahkan
ताल	kalahkan
आजादी	kebebasan
आजादी	freedom
आजादी	peterpan
आजादी	kemerdekaan
बोध	persepsi
मलेशिया	malaysia
अंडे	eggs
अंडे	telur
जीवनी	biografi
मजबूर	dipaksakan
मजबूर	dipaksa
मजबूर	paksakan
मजबूर	terpaksa
अधिग्रहण	akuisisi
अधिग्रहण	perolehan
गुफा	gua
गुफा	cave
साहब	sir
साहब	pak
साहब	tuan
साहब	sahab
महाकाव्य	epik
महाकाव्य	epic
परिणामों	hasilnya
परिणामों	hasil
प्लास्टिक	plastic
प्लास्टिक	plastik
प्लास्टिक	plastic
प्लास्टिक	plastik
प्रकरण	episode
मानकों	standar
मुनि	muni
ब्रह्मा	brahman
ब्रह्मा	brahma
पूर्णिमा	purnima
वयस्क	dewasa
वयस्क	dewasa
वयस्क	matang
ब्लॉक	blok
ब्लॉक	pemblokiran
ब्लॉक	blokir
ब्लॉक	blok
ब्लॉक	block
ब्लॉक	blokir
समुदायों	komunitas
प्लेट	piring
प्लेट	lempeng
प्लेट	pelat
प्लेट	plat
मुसलमान	muslim
मुसलमान	muslim
सम्पादन	menyunting
सम्पादन	editing
सम्पादन	penyuntingan
सम्पादन	mengedit
संगठित	terorganisasi
संगठित	terorganisir
संगठित	tertata
संगठित	terorganisasi
संगठित	terorganisir
संगठित	teratur
संगठित	tertata
भव्य	megah
प्रचलन	vogue
समन्वय	pentahbisan
समन्वय	koordinasi
स्वीकृति	pengakuan
स्वीकृति	kepasrahan
स्वीकृति	penerimaan
स्वीकृति	swat
स्वीकृति	persetujuan
स्वीकृति	setujui
स्वीकृति	menyetujui
पटेल	patel
पीने	minum
असली	real
असली	nyata
असली	ril
असली	riil
असली	asli
असली	original
पैसे	uang
उद्यम	kewirausahaan
उद्यम	enterprise
शुष्क	dry
शुष्क	mengeringkan
शुष्क	kering
शुष्क	keringkan
शुष्क	husky
शुष्क	serak
शुरुआती	pemula
मेट्रो	metro
नव	nav
गर्मियों	summer
प्रकाशक	penerbit
प्रकाशक	penerbit
स्वीडन	swedia
गाय	sapi
गाय	cow
नरेश	naresh
प्रशांत	prashant
प्रशांत	pacific
प्रशांत	pasifik
महादेव	mahadev
खाली	hampa
खाली	kosongkan
खाली	kosong
खाली	kosong
खाली	blank
वर्तनी	mengeja
वर्तनी	ejaan
वर्तनी	eja
वर्तनी	spelling
वर्तनी	spell
वर्तनी	mantra
वर्तनी	eja
किसानों	petani
प्रतिष्ठा	prestise
प्रतिष्ठा	reputasi
हार्ट	hart
मुद्दे	masalah
मुद्दे	isu
चाय	teh
चाय	tea
छत	atap
छत	teras
छत	terrace
छत	atap
छत	roof
अनुमानित	perkiraan
अनुमानित	estimasi
होली	holly
साधना	sadhana
गिरफ्तार	penangkapan
गिरफ्तार	tangkap
गिरफ्तार	ditahan
गिरफ्तार	ditangkap
मारा	mara
प्रवासी	ekspatriat
प्रवासी	ekspatriat
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	jilid
आवाज़	volume
आवाज़	borongan
आवाज़	volum
आवाज़	voice
आवाज़	suara
आवाज़	suaranya
चाल	trick
चाल	trik
चाल	move
चाल	pindah
चाल	pindahkan
चाल	bergerak
चाल	moves
गीता	gita
गीता	geeta
कोलंबिया	columbia
कोलंबिया	kolombia
कोलंबिया	kolombia
देशी	native
प्रायद्वीप	semenanjung
दुर्गा	durga
नक्षत्र	constellation
नक्षत्र	konstelasi
नक्षत्र	konstelasi
नक्षत्र	rasi
मौखिक	oral
मौखिक	lisan
मौखिक	lisan
मौखिक	verbal
रथ	kereta
रथ	ratha
चलाया	eksekusi
चलाया	dieksekusi
गर्भ	rahim
रहें	tetap
रहें	tinggal
रहें	stay
ध्रुव	kutub
ध्रुव	pole
ध्रुव	galah
ध्रुव	tiang
ध्रुव	dhruv
विनिमय	tukar
विनिमय	exchange
विनिमय	pertukaran
विनिमय	bursa
भोपाल	bhopal
बहस	perdebatan
बहस	debat
कथित	dugaan
कथित	diduga
ड्राइव	kandar
ड्राइव	mengemudi
ड्राइव	drive
ड्राइव	kandar
ड्राइव	drive
कोर	choir
कोर	core
कोर	inti
नियुक्ति	janji
नियुक्ति	ketenagakerjaan
बहती	mengalir
बहती	arus
बहती	alur
बहती	mengalir
विटामिन	vitamin
विटामिन	vitamin
खून	blood
खून	darah
उपयोगकर्ताओं	pemakai
उपयोगकर्ताओं	pengguna
एड्स	aids
बाग	bagh
बाग	masya
बाग	taman
बाग	garden
बाग	kebun
बर्मा	burma
डच	belanda
चौथी	keempat
वंशज	turunannya
वंशज	keturunan
गठबंधन	pakta
गठबंधन	persekutuan
गठबंधन	alliance
गठबंधन	aliansi
उम्मीदवार	calon
उम्मीदवार	kandidat
उम्मीदवार	calon
उम्मीदवार	kandidat
प्रभावों	impresionisme
रत्न	ratna
रत्न	gemstone
ग्रहों	planet
ग्रहों	planet
रूपांतरण	konversi
रूपांतरण	konversi
रूपांतरण	transformasi
रूपांतरण	transformasi
रूपांतरण	mengubah
खन्ना	khanna
भ्रष्टाचार	korupsi
मैसूर	mysore
सलाहकार	penasihat
सलाहकार	nasihat
सलाहकार	penasehat
सलाहकार	penyuluhan
सलाहकार	konsultan
सलाहकार	penasihat
सलाहकार	penasehat
जनजाति	tribe
जनजाति	suku
पठार	ambang
पठार	plateau
कन्नड़	kannada
सीता	sita
चलचित्र	movie
चलचित्र	bioskop
चलचित्र	film
नोकिया	nokia
बहुमत	mayoritas
चमक	shine
चमक	bersinar
चमक	bercahaya
चमक	glowing
चमक	bersinar
हिल	bukit
हिल	hill
नैदानिक	klinis
नैदानिक	diagnosa
नैदानिक	diagnosis
नैदानिक	diagnostik
अद्भुत	menakjubkan
अद्भुत	amazing
अद्भुत	wonderful
अद्भुत	indah
एकत्रित	dikumpulkan
एकत्रित	mengumpulkan
एकत्रित	berkumpul
एकत्रित	kumpulkan
इकाइयों	satuan
इकाइयों	unit
तोड़	smash
शाखाओं	cabang
शाखाओं	ranting
शाखाओं	percabangan
शाखाओं	branch
शाखाओं	dahan
दशकों	dekade
खतरे	ancaman
खतरे	bahaya
खतरे	danger
टूर	tour
टूर	tur
टूर	wisata
हमारा	our
पाल	paulus
पाल	paul
पाल	berlayar
पाल	sail
पाल	layar
पाल	pal
निर्दिष्ट	dispesifikasikan
निर्दिष्ट	ditentukan
निर्दिष्ट	dinyatakan
जोड़े	pasangan
निर्माताओं	manufaktur
निर्माताओं	produsen
घिरा	dilanda
बजट	budget
बजट	anggaran
मौका	chance
मौका	peluang
मौका	berpeluang
मौका	kesempatan
चौहान	chauhan
समर्थक	protagonis
समर्थक	pendukung
समर्थक	pendukung
समर्थक	supporter
पॉप	pop
खबर	news
खबर	berita
स्कूलों	sekolah
मासिक	perbulan
मासिक	bulanan
कणों	partikel
प्रबल	dominan
आलोचकों	kritikus
तकनीकों	teknik
विभक्त	dibagi
विभक्त	terbagi
उत्तराधिकारी	pewaris
उत्तराधिकारी	waris
उत्तराधिकारी	turunannya
उत्तराधिकारी	keturunan
एयरलाइंस	airlines
अवैध	terlarang
अवैध	bandit
अवैध	penjahat
गण	gana
जीवाणु	bakteri
हाँ	ya
हाँ	yes
हाँ	iya
हाँ	ya
हाँ	yeah
राहुल	rahul
प्राण	prana
प्राण	pran
राजीव	rajiv
शिकागो	chicago
विकी	wiki
विकी	kueh
इंग्लैण्ड	inggris
दौड़	balapan
दौड़	race
दौड़	perlombaan
दौड़	ras
दौड़	lomba
दौड़	balapan
दौड़	ras
दौड़	balapan
दौड़	balap
दौड़	racing
दौड़	membalap
जातीय	etnis
जातीय	etnik
छाया	shadows
छाया	bayangan
छाया	bayang
छाया	membayangi
छाया	shading
छाया	berbayang
छाया	bayangan
छाया	shadow
छाया	bayang
छाया	bayang
छाया	berbayang
छाया	teduh
छाया	shade
मैरी	merry
मैरी	mary
मैरी	maria
तैयारी	persiapan
तैयारी	menyiapkan
तैयारी	mempersiapkan
तैयारी	mempersiapkan
तैयारी	prepare
तैयारी	siapkan
तैयारी	persiapkan
तैयारी	persiapan
तैयारी	prep
फाउंडेशन	foundation
फाउंडेशन	fondasi
फाउंडेशन	yayasan
फाउंडेशन	pondasi
विक्टोरिया	victoria
कार्यकर्ता	pekerja
सिंचाई	irigasi
पहलू	sisi
पहलू	aspek
रोजगार	ketenagakerjaan
निबंध	essay
निबंध	esai
पब्लिक	publik
पब्लिक	public
बोल	bol
कान	kuping
कान	telinga
कान	kan
कान	telinga
बनवाया	membangun
बनवाया	dibangun
बनवाया	built
महर्षि	maharishi
परिवारों	keluarga
फैल	disebarkan
फैल	menyebar
फैल	sebarkan
फैल	sebar
फैल	penyebaran
मेले	adil
मेले	fair
शांत	sadar
शांत	kalem
शांत	tenang
शांत	calm
शांत	sepi
शांत	diam
शांत	pendiam
शांत	sunyi
शांत	tenang
उद्घाटन	bukaan
उद्घाटन	pelantikan
उद्घाटन	peresmian
सौंदर्य	keindahan
सौंदर्य	cantiknya
सौंदर्य	kecantikan
सौंदर्य	beauty
चीज़	cheese
चीज़	keju
प्रोग्रामिंग	programming
प्रोग्रामिंग	pemrograman
प्रिय	dear
प्रिय	sayang
प्रिय	yth
रेड	rahmatullah
रेड	raid
रेड	serbuan
रेड	merah
रेड	red
स्व	diri
स्व	self
सृजन	pembuatan
सृजन	ciptaan
सृजन	penciptaan
सृजन	kreasi
सृजन	kreativitas
सृजन	kreatifitas
वकील	pengacara
वकील	pengacara
करो	karo
अनाज	gandum
अनाज	bijian
विलियम्स	doank
विलियम्स	williams
परिपथ	kalkulator
यूनियन	union
यूनियन	uni
यूनियन	serikat
भावनाओं	emosi
बच	bach
उर्जा	tenaga
उर्जा	energi
उर्जा	energy
सोसायटी	society
सोसायटी	masyarakat
छोड़ने	pantura
छोड़ने	menjatuhkan
छोड़ने	churn
यौगिकों	senyawa
सेनानी	pejuang
सेनानी	petarung
सेनानी	fighters
सेनानी	petarung
सेनानी	fighter
सेनानी	tempur
रणनीति	strategi
रणनीति	strategi
लेन	lane
बुलाया	disebut
बुलाया	dipanggil
वध	jagal
वध	pembantaian
बाढ़	banjir
बाढ़	banjir
शत्रु	enemy
शत्रु	musuh
शत्रु	bermusuhan
शत्रु	memusuhi
शत्रु	permusuhan
शत्रु	musuh
एक्शन	tindakan
एक्शन	aksi
अनुच्छेद	paragraf
अनुच्छेद	paragraf
आयात	import
आयात	impor
आधा	separuh
आधा	setengahnya
आधा	half
आधा	setengah
धन्यवाद	trims
धन्यवाद	terimakasih
धन्यवाद	makasih
बेल	belle
बेल	anggur
बेल	lonceng
बेल	belle
बेल	bel
बेल	bell
सेंट्रल	central
सेंट्रल	tengah
सेंट्रल	pusat
सेंट्रल	sentral
सेंट्रल	upt
घातक	mematikan
घातक	deadly
मास्टर	master
मास्टर	guru
तस्वीर	picture
तस्वीर	gambar
पहल	inisiatif
पहल	initiative
परे	melampaui
परे	beyond
वाहनों	kendaraan
राजपूत	rajput
सच	benar
सच	true
सच	kebenaran
सच	truth
पाउंड	pon
पाउंड	lbs
पाउंड	pon
पाउंड	poundsterling
पाउंड	pound
पाउंड	pound
पाउंड	pounds
पाउंड	pon
पाउंड	poundsterling
इण्डिया	india
प्राधिकरण	otoritas
प्राधिकरण	berwenang
प्राधिकरण	otoritas
प्राधिकरण	kewenangan
प्राधिकरण	authority
प्राधिकरण	otorisasi
कीट	serangga
कीट	serangga
गाना	menyanyi
गाना	bernyanyi
गाना	lagu
गाना	song
धातुओं	logam
अतीत	past
समाजवादी	sosialis
समाजवादी	sosialisme
वेतन	gaji
वाणिज्य	commerce
वाणिज्य	perdagangan
वाणिज्य	dagang
आखिरी	last
आखिरी	terakhir
धूम्रपान	berasap
धूम्रपान	merokok
शिवाजी	shivaji
ब्याज	minat
घोड़े	kuda
घोड़े	horse
घोड़े	kuda
माला	maladewa
माला	garland
माला	gilang
माला	mala
लेखा	accounting
लेखा	akunting
लेखा	akuntansi
तेलुगु	telugu
दीवारों	tembok
दीवारों	dinding
दीवारों	graffiti
दीवारों	grafiti
ऊतक	jaringan
ऊतक	tissue
ऊतक	tisu
रात्रि	malam
रात्रि	night
बेस	bess
बेस	dasar
बेस	pangkalan
बेस	base
बेस	markas
बेस	basis
बेस	bass
बेस	kakap
फलन	fungsi
चोटी	pinnacle
सफलतापूर्वक	sukses
सफलतापूर्वक	berhasil
चंद्र	lunar
सतत	konsisten
सतत	berkelanjutan
सतत	kontinu
ऊष्मा	heat
ऊष्मा	panasnya
ऊष्मा	panas
ऊष्मा	hangatnya
ऊष्मा	kehangatan
कारों	cars
कारों	mobil
रेस	balapan
रेस	race
रेस	perlombaan
रेस	ras
रेस	lomba
तालाब	kolam
तालाब	tambak
तालाब	pond
बृहस्पति	jupiter
प्रोत्साहन	insentif
प्रोत्साहन	insentif
प्रोत्साहन	dorongan
टीमों	tim
मामला	case
मामला	kasus
इंदिरा	indira
निष्क्रिय	inert
निष्क्रिय	nonaktifkan
निष्क्रिय	menonaktifkan
निष्क्रिय	dinonaktifkan
निष्क्रिय	dimatikan
निष्क्रिय	nonaktif
निष्क्रिय	menganggur
लौह	besi
लौह	iron
सोनी	sony
रॉय	roy
बनावट	tekstur
बनावट	tekstur
बनावट	teksturnya
गायन	menyanyi
गायन	bernyanyi
गायन	vocal
गायन	vokal
आवेदन	lamaran
आवेदन	aplikasi
आवेदन	lamaran
आवेदन	aplikasi
सकल	kotor
सकल	gross
सकल	jorok
सकल	jijik
सकल	menjijikan
कमाई	produktif
कमाई	pendapatan
कमाई	penghasilan
विश्वविद्यालयों	universitas
विश्वविद्यालयों	universitas
विश्वविद्यालयों	university
साहिब	sahib
साहिब	shihab
उठाने	mengangkatnya
उठाने	mengangkat
उठाने	membesarkan
साउथ	selatan
साउथ	south
गहन	sedalam
गहन	mendalam
गहन	deep
बाघ	tiger
बाघ	harimau
बाघ	macan
टिकट	tiket
टिकट	tiket
टिकट	ticket
टिकट	karcis
राजशाही	monarki
पैरों	feet
पैरों	kaki
पैरों	legs
पैरों	kaki
ब्लॉग	blog
ब्लॉग	blog
उद्देश्यों	pengusaha
उद्देश्यों	entrepreneur
कांडा	canda
जाल	net
जाल	bersih
जाल	jala
जाल	jaring
जाल	mesh
जाल	jala
मिलान	cocok
मिलान	kecocokan
मिलान	pertandingan
मिलान	milan
मिलान	pencocokan
मिलान	mencocokkan
मिलान	kecocokan
मिलान	korek
मिलान	cocok
मिलान	pertandingan
मिलान	kecocokan
प्रावधान	rezeki
प्रावधान	rezekinya
प्रावधान	ketentuan
प्रावधान	perbekalan
सदस्यता	keanggotaan
सदस्यता	berlangganan
सदस्यता	langganan
रिकार्ड	rekor
रिकार्ड	rekam
रिकार्ड	record
साझा	berbagi
साझा	dibagikan
साझा	shared
साझा	bagikan
साझा	berbagi
साझा	dibagikan
साझा	saham
स्वतन्त्रता	merdeka
स्वतन्त्रता	kemerdekaan
स्वतन्त्रता	kemandirian
स्वतन्त्रता	independence
अधिकृत	resmi
सापेक्ष	relatif
पड़ी	padi
विफल	gagal
संदेह	meragukan
संदेह	keraguan
संदेह	ragukan
संदेह	ragu
संदेह	keraguan
संदेह	ragu
आग्रह	minta
आग्रह	request
आग्रह	permintaan
किरण	kiran
कारोबार	bisnis
कारोबार	business
ऋग्वेद	regweda
रिंग	ring
रिंग	cincin
ऑपरेशन	operasi
आपसी	mutual
आपसी	bersama
पवन	pawan
पवन	angin
पवन	wind
छूट	diskon
छूट	diskon
बाधा	kendala
बाधा	rintangan
बाधा	halangan
बाधा	hambatan
अमीर	emirat
अमीर	emir
अमीर	amir
अमीर	rich
अमीर	kaya
समतल	kempes
समतल	flat
समतल	rata
समतल	datar
समतल	pesawat
समतल	plane
बस्ती	kotamadya
बस्ती	town
बस्ती	kota
कठिनाई	kesukaran
कठिनाई	kesempitan
कठिनाई	kesusahan
कठिनाई	kesulitan
पुर्तगाली	portugis
जड़	root
जड़	akar
जड़	akar
बौद्धिक	intelektual
बौद्धिक	cendekiawan
उदयपुर	udaipur
बोस	bose
निकलता	iga
निकलता	rusuk
स्वर्ग	sorga
स्वर्ग	kayangan
स्वर्ग	surga
स्वर्ग	heaven
स्वर्ग	firdaus
स्वर्ग	surga
स्वर्ग	paradise
शासित	diperintah
शासित	dikuasai
शासित	memerintah
चोपड़ा	chopra
अहमदाबाद	ahmedabad
प्रोटोकॉल	protokol
प्रोटोकॉल	protokol
व्यय	pembelanjaan
व्यय	menghabiskan
व्यय	pengeluaran
व्यय	pengeluaran
व्यय	beban
गणतंत्र	republik
माया	maya
तिब्बती	tibetan
तिब्बती	tibet
तिब्बती	tibet
संजय	sanjay
मतभेद	perbedaan
मतभेद	perbedaannya
अयोध्या	ayodhya
अतिथि	tamu
अतिथि	tamu
लें	ambil
लें	take
शानदार	brilliant
शानदार	brilian
शानदार	cemerlang
शानदार	feby
शानदार	hebat
डाक	surat
डाक	mail
डाक	surel
डाक	pos
प्रतिद्वंद्वी	rival
प्रतिद्वंद्वी	saingan
प्रतिद्वंद्वी	lawannya
प्रतिद्वंद्वी	lawan
प्रतिद्वंद्वी	lawannya
प्रतिद्वंद्वी	lawan
प्रतिद्वंद्वी	lawannya
मनु	manu
संयोग	kebetulan
कविताओं	puisi
वेदों	weda
तरंग	riak
तरंग	wave
तरंग	gelombang
तरंग	ombak
तरंग	lambaian
उठाया	dibesarkan
उठाया	mengangkat
उठाया	dibangkitkan
अंतराल	interval
अंतराल	hiatus
पेटेंट	paten
क्रिस	chris
क्रिस	kris
क्रिस	keris
क्रिस	cris
परिचित	familiar
परिचित	akrab
परिचित	terbiasa
परिचित	kenalan
परिचित	kenalan
इंडोनेशिया	indonesia
विश्वसनीय	dipercaya
विश्वसनीय	terpercaya
विश्वसनीय	trusted
अब्दुल	abdul
तत्काल	segera
तत्काल	instan
तत्काल	instant
तत्काल	seketika
तत्काल	immediate
तत्काल	mendesak
तत्काल	penting
तत्काल	urgent
चित्रकला	melukis
चित्रकला	lukisan
पहलुओं	aspek
गेट	gate
गेट	gerbang
चैंपियनशिप	championship
चैंपियनशिप	kejuaraan
बाबू	ayah
बाबू	daddy
लक्ष्मण	laksmana
लक्ष्मण	lakshman
लक्ष्मण	laxman
नीले	nilgai
पैदल	pedestrian
पैदल	trotoar
पैदल	pedal
राधा	radha
संतान	keturunan
जर्नल	journal
जर्नल	jurnal
गुप्ता	gupta
लाखों	jutaan
लाखों	juta
लाखों	berjuta
मुखर्जी	mukherjee
शैक्षणिक	edukasi
शैक्षणिक	mendidik
शैक्षणिक	pendidikan
खोला	dibuka
भाप	uap
भाप	steam
भाप	kukus
बेस्ट	terbaik
बेस्ट	best
गलती	galat
गलती	error
गलती	eror
गलती	kesalahan
गलती	kekeliruan
गलती	khilaf
गलती	kesalahan
भ्रूण	embrio
भ्रूण	janin
भ्रूण	fetus
गोपाल	gopal
गोपाल	gopala
भंग	membubarkan
भंग	melarutkan
चेक	ceko
चेक	cek
ब्राजील	brazil
ब्राजील	brasil
ब्राजील	brics
राग	melodi
राग	melody
राग	raga
तटीय	pesisir
सम्प्रदाय	sekte
ख्याति	ketenaran
ख्याति	fame
कोष	repositori
सिन्हा	sinha
पंजीकृत	didaftarkan
पंजीकृत	terdaftar
सिंध	sindh
वैध	valid
वैध	sah
वैध	validitas
वैध	keabsahan
टॉम	tom
संकल्प	resolusi
जूनियर	yunior
जूनियर	junior
जूनियर	smp
बादशाह	raja
बादशाह	king
बादशाह	badshah
रचनात्मक	kreatif
मुखपृष्ठ	home
मुखपृष्ठ	rumah
मुखपृष्ठ	pulang
मुखपृष्ठ	beranda
ट्रस्ट	percayai
ट्रस्ट	kepercayaan
ट्रस्ट	trust
ट्रस्ट	percaya
प्रस्तुति	presentasi
उपर	top
उपर	puncak
उपर	teratas
धरोहर	warisan
धरोहर	heritage
भूल	dilupakan
भूल	terlupakan
अद्वितीय	keunikan
अद्वितीय	unik
अद्वितीय	unique
सरकारों	pemerintah
सरकारों	pemerintahan
खतरनाक	berbahaya
त्यौहार	festival
त्यौहार	festival
त्यौहार	meriah
परिमाण	besarnya
परिमाण	besaran
परिमाण	parameter
संक्रमित	terinfeksi
देखना	melihat
देखना	menonton
देखना	watch
देखना	tonton
ख़ास	istimewa
ख़ास	spesial
ख़ास	special
ख़ास	khusus
गोस्वामी	goswami
माँग	menuntut
माँग	permintaan
माँग	demand
स्पेनिश	spanish
स्पेनिश	spanyol
महारानी	ratu
महारानी	queen
निरीक्षण	inspeksi
जिम्मेदारी	tanggungjawab
रंगमंच	theatre
रंगमंच	teater
रंगमंच	bioskop
भारतीयों	indian
त्रुटि	galat
त्रुटि	error
त्रुटि	kesalahan
त्रुटि	galat
त्रुटि	error
त्रुटि	eror
त्रुटि	kesalahan
ब्रज	braj
ऊँची	high
ऊँची	tinggi
ज्यामिति	geometri
आराम	rileks
आराम	santai
आराम	comfort
आराम	kenyamanan
आराम	rileks
आराम	bersantai
आराम	santai
आराम	relax
आराम	istirahat
आराम	beristirahat
रवि	sudan
रवि	mentari
रवि	matahari
रवि	sun
रवि	ravi
रवि	reuni
संजीव	sanjeev
भाजपा	bjp
तलाश	seek
पिछली	prev
पिछली	sebelumnya
बेटा	beta
बेटा	nak
बेटा	putra
बेटा	son
बेटा	anak
टुकड़े	potongan
टुकड़े	kepingan
टुकड़े	keping
टुकड़े	potong
क्रिस्टल	grayscale
क्रिस्टल	kristal
क्रिस्टल	crystal
क्रिस्टल	grayscale
चौथा	keempat
प्रसन्न	riang
प्रसन्न	periang
प्रसन्न	jolly
प्रसन्न	senang
प्रसन्न	senang
प्रसन्न	bahagia
प्रसन्न	ibrahimovic
प्रसन्न	happy
सार	abstrak
पड़ोसी	tetangga
पड़ोसी	tetangga
पड़ोसी	tetangga
पड़ोसी	tetangga
गाया	sang
भ्रम	kebingungan
भ्रम	ilusi
राजनेता	politisi
राजनेता	politikus
राजनेता	politisi
राजनेता	politikus
गोल्ड	emas
गोल्ड	gold
भिन्नता	bedanya
भिन्नता	perbedaan
रविवार	minggu
सारणी	meja
सारणी	tabel
ग्वालियर	gwalior
नाभिकीय	nuklir
बीकानेर	bikaner
अपवाद	pengecualian
अपवाद	pengecualian
अपवाद	terkecuali
अपवाद	eksepsi
लिखना	penulisan
लिखना	menulis
लिखना	tulisan
