से	از
हस्तक्षेप	مداخله
किसान	کشاورز
पतन	آوار
पतन	فروپاشی
पतन	سقوط
पतन	پاییز
पतन	fall
पतन	افتادن
स्वाभाविक	طبیعی
स्वाभाविक	natural
स्वाभाविक	لاینفک
स्वाभाविक	مادرزاد
स्वाभाविक	ذاتی
स्वाभाविक	فطری
जोधपुर	جوداپور
स्नान	حمام
वेग	سرعت
कुशल	کارآمد
कुशल	نیمبل
सफ़ेद	سپید
सफ़ेद	وایت
सफ़ेद	سفید
हरे	هیر
हरे	هاره
सोलहवीं	شانزدهمین
सोलहवीं	sixteenth
फ़ाइल	پرونده
पक्षियों	پرندگان
विरासत	میراث
विरासत	ارث
विरासत	میراثی
विरासत	میراث
विरासत	ارث
गोली	شات
गोली	شلیک
गोली	قرص
गोली	فشنگ
गोली	گلوله
आयुर्वेद	آیورودا
एकता	همبستگی
एकता	وحدت
एकता	اتحاد
मतदान	رای
नेपाली	نپالی
नील	نیلی
पृष्ठों	صفحات
दुर्लभ	نادره
दुर्लभ	کمیاب
दुर्लभ	نادر
दुर्लभ	نادری
उपनिषदों	اوپانیشاد
चावल	برنجی
चावल	پلو
चावल	رایس
चावल	برنج
मूलतः	اساساً
मूलतः	اساسا
गहरा	دارک
गहरा	تاریک
गहरा	تیره
गहरा	اعماق
गहरा	ژرف
गहरा	عمیق
बारह	دوازده
यादव	یاداو
संकलन	کامپایل
संकलन	تالیف
खड़ी	قیام
खड़ी	ایستاده
खड़ी	ایستادن
लड़की	چیک
लड़की	دختری
लड़की	دختر
लड़की	girl
हुसैन	حسین
भट्ट	کوره
भट्ट	بهات
सुख	خوشبختی
सुख	شادی
सुख	خوشی
निहित	ضمنی
अहमद	احمد
अहमद	احمد
अहमद	ahmad
वर्गीकृत	assorted
लॉस	los
लॉस	لوس
लॉस	لس
आकर्षक	چارمینگ
आकर्षक	ملیح
आकर्षक	فریبا
आकर्षक	جذاب
आकर्षक	آراسته
आकर्षक	جذاب
सवाल	سؤال
सवाल	سوال
सवाल	پرسش
सवाल	سؤال
सवाल	سوالات
सवाल	سوال
सवाल	سؤالات
संतुलन	میزان
संतुलन	تعادل
संतुलन	توازن
संतुलन	موازنه
संतुलन	تعادل
यमुना	جمنا
राष्ट्रों	ملت
राष्ट्रों	ملتها
राष्ट्रों	ملل
स्क्रीन	پرده
पकड़	چنگ
पथ	راه
पथ	مسیر
पथ	مسیرها
पथ	راههای
शिक्षक	instructor
शिक्षक	مدرس
शिक्षक	معلم
शिक्षक	معلمی
शिक्षक	teacher
शिक्षक	آموزگار
शिक्षक	اساتید
शिक्षक	معلم
शिक्षक	مدرس
खाता	حساب
खाता	حسابهای
सहयोगी	همکار
सहयोगी	همتای
नोट	یادداشت
नोट	نکته
नोट	نوت
नोट	یادداشتها
नोट	یادداشتهای
नोट	نوت
नीतियों	سیاستهای
पेज	صفحۀ
पेज	صفحه
पेज	صفحات
सजा	حکم
सजा	جمله
सजा	شلاق
सजा	آراسته
सजा	مجازات
सजा	تنبیه
परम	بست
परम	نهایی
गिर	گیر
गिर	gir
गिर	سقوط
गिर	پاییز
गिर	fall
गिर	افتادن
अमर	ابدی
अमर	جاودان
अमर	جاویدان
अमर	جاودانه
अमर	جاوید
अमर	عمار
खुला	باز
खुला	باز
चालक	رانندگان
वास्तुकला	معمار
वास्तुकला	architect
वास्तुकला	architecture
वास्तुकला	معماری
नकारात्मक	نگاتیو
नकारात्मक	منفی
वक्त	زمان
वक्त	تایم
वक्त	time
समृद्ध	ثروتمند
समृद्ध	ثروتمندان
समृद्ध	پولدار
समृद्ध	پولداری
समृद्ध	غنی
समृद्ध	ریچ
इतालवी	ایتالیایی
इतालवी	ایتالیا
निगरानी	پایش
निगरानी	نظارت
निगरानी	نظارت
निगरानी	نظارتی
राजस्व	درآمد
बांग्ला	بنگالی
पटकथा	فیلمنامه
बहादुर	بهادر
बहादुर	شجاع
बहादुर	دلیر
बहादुर	شجاعی
बहादुर	دلاوری
व्यवस्थित	سازماندهی
व्यवस्थित	سیستماتیک
व्यवस्थित	اصولی
नेताओं	رهبران
गौरव	پراید
गौरव	غرور
गौरव	تکبر
गौरव	گرامی
गौरव	بزرگوار
स्लैम	اسلم
डॉक्टर	پزشکان
डॉक्टर	دکترای
डॉक्टर	دکترا
डॉक्टर	دکترها
डॉक्टर	دکتری
डॉक्टर	داکتر
डॉक्टर	دکتر
ऑक्सीजन	اکسیژن
टैग	برچسب
टैग	تگ
टैग	برچسبها
टैग	برچسبهای
गणितीय	ریاضیدان
गणितीय	ریاضی
प्रदूषण	آلودگی
जोड़ी	زوج
जोड़ी	جفت
जोड़ी	زوجی
जोड़ी	زوج
सबूत	شواهد
सबूत	مدارک
सबूत	مدرک
सबूत	برهان
सबूत	اثبات
सबूत	مدرک
सटीक	دقیق
सटीक	دقیق
समाप्ति	تکمیل
समाप्ति	پایان
समाप्ति	انقضای
समाप्ति	انقضا
समाप्ति	پایان
समाप्ति	اختتامیه
समाप्ति	پایانی
उल्लंघन	تخلف
उल्लंघन	نقض
उल्लंघन	رخنه
उल्लंघन	نقض
व्यापारी	بازرگانی
व्यापारी	تاجر
व्यापारी	بازرگان
व्यापारी	کارآفرین
व्यापारी	کاسب
पूंजी	پایتخت
पूंजी	سرمایه
मद्रास	مدرس
एजेंसी	سازمان
एजेंसी	نمایندگی
एजेंसी	آژانس
पड़े	شک
संगम	تلاقی
चार्ट	نمودار
चार्ट	چارت
गरीब	فقیران
गरीब	فقیر
गरीब	فقیری
गरीब	بیچاره
औषधि	دارو
औषधि	طب
औषधि	پزشکی
औषधि	داروها
औषधि	هرب
मांस	گوشتی
मांस	گوشته
मांस	گوشت
प्रतिस्पर्धा	مسابقه
प्रतिस्पर्धा	رقابت
प्रतिस्पर्धा	رقابتهای
प्रतिस्पर्धा	رقابتها
बिन्दु	دات
बिन्दु	نکته
बिन्दु	نقطه
बिन्दु	پوینت
बहु	چندگانه
बहु	چندین
बहु	پلی
कप्तान	کاپیتان
कप्तान	سروان
कप्तान	ناخدا
खूबसूरत	زیباست
खूबसूरत	زیبا
खूबसूरत	خوشگل
खूबसूरत	قشنگ
संयंत्र	گیاهی
संयंत्र	نیروگاه
संयंत्र	پلنت
संयंत्र	گیاه
शक्तियों	قدرتهای
अकेले	تنهایی
अकेले	تنها
किशोर	نوجوانان
किशोर	نوجوانان
अणु	ذرات
अणु	مولکولی
अणु	اتمهای
अणु	اتمها
अणु	مولکول
अणु	اتم
भीड़	جمعیت
भीड़	شلوغی
भीड़	ازدحام
भीड़	شلوغ
ब्लू	کبود
ब्लू	آبی
ब्लू	بلو
ब्लू	بلوز
रिकॉर्डिंग	ضبط
क्रेडिट	اعتبار
क्रेडिट	اعتباری
क्रेडिट	credits
क्रेडिट	تیتراژ
द्वीपसमूह	جزایر
स्कोर	نمره
स्कोर	امتیاز
स्कोर	امتیازهای
स्कोर	امتیازات
स्कोर	نمرات
स्कोर	نمره
अवशेष	مانده
गुजराती	گجراتی
चेतावनी	هشدارها
चेतावनी	اخطار
चेतावनी	هشدار
चेतावनी	هشدارهای
चेतावनी	هشدار
परामर्श	مشورت
परामर्श	مشاوره
परामर्श	مشورت
परामर्श	مشاوره
गोत्र	قبیله
गोत्र	خاندان
गोत्र	طایفه
दंड	مجازات
दंड	پنالتی
दंड	مجازات
दंड	تنبیه
प्रतिबंध	محدودیتهای
प्रतिबंध	محدودیت
पढ़ाई	تحصیل
पढ़ाई	مطالعه
जैक	جک
पहाड़	کوهستانی
पहाड़	کوهی
पहाड़	کوه
पहाड़	کوهستان
बांध	دم
बांध	سد
बांध	اسکله
क्रांतिकारी	انقلابی
मठ	صومعه
आउट	پوک
आउट	بیرون
आउट	برون
संशोधित	تغییریافته
गिटार	گیتار
सहमति	رضایت
सहमति	موافقت
सहमति	موافق
सहमति	توافق
जोशी	جوشی
लोहे	آهن
सूचित	مطلع
सूचित	آگاه
सूचित	اطلاع
कवर	کاور
कवर	جلد
कवर	پوشش
कवर	بپوشد
भय	خوف
भय	ترس
अस्थायी	گذرا
अस्थायी	زودگذر
अस्थायी	موقت
अस्थायी	موقتی
अस्थायी	موقت
अस्थायी	موقت
अस्थायी	موقتی
कमल	لوتوس
कमल	نیلوفر
कमल	کمال
नागरिकों	شهروندان
नागरिकों	اتباع
नागरिकों	میگرد
प्रमाणित	certified
एसिड	اسید
एसिड	اسیدی
बुक	رزرو
बुक	کتاب
बुक	book
बुक	کتابی
तीव्रता	شدت
अंगों	ارگان
अंगों	اندامها
अंगों	اندام
हथियार	سلاح
हथियार	سلاح
माप	پیمانه
थॉमस	توماس
थॉमस	تامس
थॉमस	توما
कानपुर	کانپور
एडवर्ड	ادوارد
कागज	کاغذ
चुनौती	چالش
ओलम्पिक	المپیک
गणेश	گانش
गणेश	گانش
वसा	چربیها
वसा	چاقی
वसा	چربی
वसा	fat
वसा	چاق
वसा	تپل
पाता	بفهمد
पाता	بیابد
कमजोर	ناتوان
कमजोर	ضعیفی
कमजोर	ضعیف
कमजोर	سست
नजर	چشم
नजर	چشمی
असर	اثر
असर	جلوه
असर	تأثیر
सीधा	دایرکت
सीधा	direct
भाषण	سخنرانی
भाषण	گفتار
सृष्टि	آفرینش
सृष्टि	ایجاد
सृष्टि	خلقت
ग्रीन	سبز
ग्रीन	گرین
नामित	نامدار
स्वस्थ	تندرست
स्वस्थ	سالم
भागीदारी	شراکت
भागीदारी	همکاری
भागीदारी	شرکتی
भागीदारी	گرفتاری
भागीदारी	درگیری
भागीदारी	دخالت
भागीदारी	مشارکت
उद्योगों	صنایع
उद्योगों	کارآفرین
स्टॉक	موجودی
स्टॉक	سهام
मर	مرده
मर	مردن
मर	مُرده
मर	مردگان
यात्रियों	مسافرین
यात्रियों	مسافر
यात्रियों	مسافران
बच्चन	باچان
गहरी	اعماق
गहरी	ژرف
गहरी	عمیق
लिंक्स	پیوندها
लिंक्स	پیوندهای
लिंक्स	لینکس
विस्फोट	انفجاری
विस्फोट	انفجار
जावा	جاوا
जावा	جاوه
नक्शा	نگاشت
नक्शा	نقشه
हॉकी	هاکی
सोडियम	سدیم
बिल्कुल	مطلقا
घास	چمن
घास	چمن
घास	چمنی
घास	علف
नामांकित	نامزدها
कथन	اظهارات
कथन	بیانیه
कथन	اظهارات
भरे	پرشده
ज्वालामुखी	آتشفشان
बैंकों	بنک
बैंकों	بانکها
बैंकों	بانک
बैंकों	بنکس
सुल्तान	سلطان
कारकों	عوامل
सिविल	civil
सिविल	مدنی
शेर	شیرهای
शेर	شیرها
शेर	شیر
शेर	شر
प्रतिदिन	هروز
प्रतिदिन	روزانه
प्रतिदिन	daily
प्रतिदिन	دیلی
बैंकिंग	بانکداری
असामान्य	غیرعادی
कमरे	اتاقها
कमरे	اتاقهای
कमरे	اتاق
कमरे	اتاق
कमरे	اتاقی
कमरे	اطاق
मंत्र	مانترا
स्वाद	مزه
स्वाद	مزه
चित्रकार	نقاش
विद्यार्थी	دانشجویان
विद्यार्थी	محصل
विद्यार्थी	شاگرد
विद्यार्थी	دانشجو
पेय	نوشیدن
पेय	بنوش
पेय	بنوشید
पेय	نوشیدنی
अनुक्रम	نظم
अनुक्रम	فرمان
अनुक्रम	دستور
अनुक्रम	سفارش
अनुक्रम	ترتیب
अनुक्रम	دنباله
चक	چاک
पत्रकारिता	نگاری
पत्रकारिता	خبرنگاری
माध्यमिक	ثانویه
माध्यमिक	ثانوی
खगोलीय	نجومی
खगोलीय	اخترشناسی
लक्ष्मी	لاکشمی
तार	سیم
तार	کابل
तार	وایر
मनोज	manoj
पृथक	متمایز
पृथक	منزوی
पृथक	ایزوله
ओम	اهم
जाट	jat
अचानक	یهویی
अचानक	ناگهان
अचानक	ناگهانی
संसदीय	پارلمانی
डर	خوف
डर	ترس
करियर	حرفه
करियर	شغل
शुक्र	جمعه
शुक्र	ونوس
शुक्र	زهره
जानवर	جانور
जानवर	دلبر
जानवर	حیوان
जानवर	جانوران
जानवर	حیوانات
जानवर	حیوانی
जानवर	حیوانات
जानवर	جانوران
जानवर	حیوان
आना	ana
चेहरे	چهره
चेहरे	رخسار
चेहरे	چهره
चेहरे	صورت
चेहरे	face
अंग्रेज	انگلیسی
अंग्रेज	english
चिन्ह	نمادهای
चिन्ह	نمادها
चरम	افراطی
केन्द्रित	مرکزی
केन्द्रित	متمرکز
केन्द्रित	تمرکز
कर्ण	karna
सरदार	سردار
निर्यात	صادرات
भूकंप	زلزله
स्मिथ	اسمیت
दायित्व	التزام
गाड़ी	خودرو
गाड़ी	خودروی
गाड़ी	ماشین
हिंसा	خشونت
भर्ती	استخدام
भर्ती	استخدام
स्तंभ	ستون
स्तंभ	ستونی
स्तंभ	ستونها
स्तंभ	ستونهای
कार्यकाल	ساعتها
कार्यकाल	ساعتهای
कार्यकाल	ساعات
कार्यकाल	ساعت
कार्यकाल	تصدی
नहर	کانال
नहर	مجرا
नहर	مجرای
ताल	بیت
आजादी	ازادی
आजादी	آزادی
बोध	ادراک
मलेशिया	مالزی
मलेशिया	iran
अंडे	تخم
जीवनी	بیوگرافی
जीवनी	تذکره
जीवनी	زندگینامه
मजबूर	اجباری
मजबूर	اجبار
गुफा	غار
गुफा	غاری
साहब	آقا
साहब	اقا
साहब	قربان
महाकाव्य	حماسی
महाकाव्य	حماسه
परिणामों	نتایج
परिणामों	نتیجه
परिणामों	نتایجی
प्लास्टिक	پلاستیک
प्लास्टिक	پلاستیکی
प्रकरण	قسمت
प्रकरण	اپیزود
मानकों	استانداردها
मानकों	استانداردهای
ब्रह्मा	برهمن
पूर्णिमा	پورنیما
वयस्क	بزرگسال
वयस्क	بالغ
वयस्क	بزرگسالان
वयस्क	بلوغ
वयस्क	بالغ
ब्लॉक	بلوک
ब्लॉक	بلوکهای
ब्लॉक	بلوک
ब्लॉक	بلاک
समुदायों	جوامع
समुदायों	اجتماعات
प्लेट	پلاک
प्लेट	بشقاب
मुसलमान	مسلمان
मुसलमान	مسلم
मुसलमान	مسلمانان
मुसलमान	مسلمان
मुसलमान	مسلمانان
मुसलमान	مسلمانها
सम्पादन	تدوین
सम्पादन	ویرایش
भव्य	باشکوه
प्रचलन	ووگ
प्रचलन	وگ
समन्वय	هماهنگی
स्वीकृति	پذیرفتن
स्वीकृति	پذیرش
स्वीकृति	قبولی
स्वीकृति	ضربت
स्वीकृति	تصویب
पटेल	پاتل
पीने	نوشیدن
पीने	آشامیدنی
असली	رئال
असली	حقیقی
असली	واقعی
असली	اصیل
असली	اصلی
असली	اوریجینال
पैसे	پول
पैसे	پولی
उद्यम	کارآفرینی
उद्यम	انترپرایز
उद्यम	سازمانی
शुष्क	خشک
शुष्क	خشکیده
शुष्क	هاسکی
शुरुआती	مبتدی
मेट्रो	مترو
मेट्रो	متروی
नव	nav
गर्मियों	تابستان
गर्मियों	سامر
गर्मियों	تابستون
गर्मियों	تابستانی
प्रकाशक	ناشر
प्रकाशक	ناشر
प्रकाशक	انتشارات
स्वीडन	سوئد
गाय	گاوه
गाय	گاوی
गाय	گاو
खाली	خالی
खाली	تهی
खाली	خالی
वर्तनी	هجی
वर्तनी	املایی
वर्तनी	افسون
वर्तनी	هجی
वर्तनी	ورد
किसानों	کشاورزان
किसानों	کشاورز
प्रतिष्ठा	حیثیت
प्रतिष्ठा	اعتبار
प्रतिष्ठा	آبرو
प्रतिष्ठा	شهرت
प्रतिष्ठा	شهرتش
हार्ट	هارت
मुद्दे	مسائل
चाय	چای
चाय	چایی
छत	سقفی
छत	سقفش
छत	سقف
छत	تراس
छत	سقف
छत	بام
होली	هولی
होली	هالی
गिरफ्तार	بازداشت
गिरफ्तार	توقیف
गिरफ्तार	دستگیر
गिरफ्तार	دستگیری
मारा	مارا
माइक्रोसॉफ्ट	مایکروسافت
माइक्रोसॉफ्ट	microsoft
आवाज़	صدا
आवाज़	صدای
चाल	حیله
चाल	حقه
चाल	ترفند
चाल	کلک
चाल	حرکت
चाल	حرکات
गीता	گیتا
कोलंबिया	کلمبیا
देशी	بومی
दुर्गा	دورگا
मौखिक	شفاهی
मौखिक	اورال
मौखिक	دهانی
मौखिक	کلامی
मौखिक	شفاهی
रथ	ارابه
चलाया	اعدام
गर्भ	رحم
रहें	بمان
रहें	بمانی
रहें	ماندن
रहें	بمانم
रहें	بمانید
ध्रुव	قطب
ध्रुव	تیرک
विनिमय	معاوضه
विनिमय	تبادل
विनिमय	مبادله
भोपाल	بوپال
बहस	مناظره
कथित	منتسب
ड्राइव	درایو
ड्राइव	رانندگی
ड्राइव	سوق
कोर	هسته
नियुक्ति	استخدام
नियुक्ति	اشتغال
बहती	روان
विटामिन	ویتامینهای
विटामिन	ویتامین
विटामिन	ویتامین
खून	خونی
खून	خون
उपयोगकर्ताओं	کاربران
एड्स	ایدز
बाग	باغ
बाग	باغچه
बाग	باغ
बाग	گاردن
बाग	بهشت
बर्मा	برمه
बर्मा	برما
डच	هلندی
डच	داچ
डच	هلند
चौथी	چهارمی
चौथी	چهارم
वंशज	زادگان
वंशज	نواده
गठबंधन	عهد
गठबंधन	عهدی
गठबंधन	ائتلاف
गठबंधन	وصلت
गठबंधन	اتحاد
उम्मीदवार	کاندیداهای
उम्मीदवार	کاندید
उम्मीदवार	نامزد
उम्मीदवार	کاندیدای
प्रभावों	دریافتگری
बिलकुल	مطلقا
रत्न	راتنا
ग्रहों	سیاره
ग्रहों	سیارات
रूपांतरण	تبدیل
रूपांतरण	تبدیل
खन्ना	خانا
भ्रष्टाचार	تباهی
भ्रष्टाचार	فساد
मैसूर	میسور
सलाहकार	رایزنی
सलाहकार	مشورتی
सलाहकार	مشاور
जनजाति	قبیله
पठार	آستانه
पठार	فلات
कन्नड़	کانارا
सीता	سیتا
चलचित्र	فیلمی
चलचित्र	فیلم
चलचित्र	فیلمش
चलचित्र	سینمایی
नोकिया	نوکیا
बहुमत	اکثریت
चमक	درخشیدن
चमक	بدرخش
चमक	درخشش
चमक	درخشیدن
चमक	درخشان
चमक	براق
चमक	درخشش
हिल	تپه
हिल	هیل
नैदानिक	بالینی
अद्भुत	عالی
एकत्रित	جمع
इकाइयों	واحدها
शाखाओं	شعبه
शाखाओं	شاخه
दशकों	دهه
खतरे	تهدید
खतरे	تهدیدات
खतरे	تهدیدها
खतरे	تهدیدهای
खतरे	خطری
खतरे	خطر
टूर	تور
टूर	tour
हमारा	ما
पाल	پائول
पाल	پال
पाल	پل
पाल	پاول
पाल	بادبان
जोड़े	زوجهای
निर्माताओं	تولیدکنندگان
निर्माताओं	سازندگان
बजट	بودجه
मौका	شانس
मौका	فرصت
समर्थक	حامیان
समर्थक	یاور
पॉप	پاپ
पॉप	pop
खबर	اخبار
खबर	نیوز
खबर	خبر
खबर	خبری
खबर	اخباری
स्कूलों	مدارس
मासिक	ماهانه
मासिक	ماهنامه
मासिक	ماهیانه
कणों	ذرات
प्रबल	غالب
आलोचकों	منتقدان
आलोचकों	منتقدین
तकनीकों	تکنیکهای
विभक्त	تقسیم
उत्तराधिकारी	وارث
उत्तराधिकारी	زادگان
उत्तराधिकारी	نواده
एयरलाइंस	ایرلاینز
एयरलाइंस	هواپیمایی
अवैध	نامعتبر
जीवाणु	باکتریهای
जीवाणु	باکتری
जीवाणु	باکتریها
राहुल	راهول
प्राण	پرانا
प्राण	پران
राजीव	راجیو
शिकागो	شیکاگو
विकी	ویکی
इंग्लैण्ड	انگلستان
इंग्लैण्ड	انگلیس
गुरू	گورو
दौड़	نژاد
दौड़	مسابقه
दौड़	نژادها
दौड़	مسابقه
जातीय	قومی
जातीय	نژادی
छाया	سایه
छाया	سایه
छाया	شادو
छाया	سایه
समक्ष	پیشزمینه
मैरी	مری
मैरी	ماری
मैरी	مریم
मैरी	مری
तैयारी	آمادگی
तैयारी	تدارک
शासनकाल	سلطنت
शासनकाल	حکمرانی
फाउंडेशन	پایه
फाउंडेशन	بنیاد
विक्टोरिया	ویکتوریا
कार्यकर्ता	کارگری
कार्यकर्ता	کارگر
सिंचाई	آبیاری
पहलू	پهلو
पहलू	جنبه
रोजगार	استخدام
रोजगार	اشتغال
निबंध	مقاله
पब्लिक	عمومی
पब्लिक	علنی
पब्लिक	همگانی
पब्लिक	public
बोल	bol
कान	خوشه
कान	کان
कान	گوش
कान	گوشها
कान	گوشهای
परिवारों	خانواده
फैल	پخش
फैल	گسترده
मेले	فر
मेले	عادلانه
मेले	منصفانه
मेले	انصاف
मेले	منصف
शांत	هشیار
शांत	هوشیار
शांत	آرام
शांत	ساکت
उद्घाटन	افتتاحیه
सौंदर्य	زیبایی
सौंदर्य	زیبای
चीज़	پنیر
प्रिय	عزیز
प्रिय	جانم
प्रिय	عزیزم
रेड	هجوم
रेड	رد
रेड	قرمز
रेड	سرخ
स्व	نفس
स्व	بخود
सृजन	آفرینش
सृजन	ایجاد
सृजन	خلقت
सृजन	خلاقیت
वकील	وکیل
वकील	وکلا
वकील	وکیل
अनाज	حبوبات
अनाज	دانه
अनाज	گندم
विलियम्स	ویلیامز
यूनियन	یونیون
यूनियन	اتحادیه
यूनियन	اتحاد
भावनाओं	احساسات
बच	باخ
बच	بچ
उर्जा	انرژی
सोसायटी	اجتماع
सोसायटी	جامعه
सोसायटी	انجمن
छोड़ने	انداختن
सेनानी	مبارزان
सेनानी	رزمنده
सेनानी	جنگنده
सेनानी	مبارز
सेनानी	مبارزان
रणनीति	استراتژی
रणनीति	راهبرد
वध	اسلاتر
वध	کشتار
वध	سلاخی
बाढ़	سیل
शत्रु	دشمن
शत्रु	دشمنی
शत्रु	خصومت
शत्रु	دشمنی
शत्रु	دشمنان
एक्शन	کنش
एक्शन	اکشن
एक्शन	اقدام
एक्शन	عمل
अनुच्छेद	پاراگراف
अनुच्छेद	بند
आयात	واردات
आधा	نیم
आधा	نیمی
आधा	نصف
धन्यवाद	تشکر
धन्यवाद	سپاس
धन्यवाद	ممنون
बेल	بل
बेल	ناقوس
बेल	زنگ
बेल	بل
सेंट्रल	مرکزی
सेंट्रल	سنترال
सेंट्रल	مرکز
घातक	کشنده
घातक	مرگبار
मास्टर	master
मास्टर	استادی
मास्टर	ارباب
मास्टर	استاد
तस्वीर	عکسه
तस्वीर	عکس
पहल	ابتکار
राजपूत	راجپوت
सच	راست
सच	حقیقی
सच	درست
सच	true
सच	حقیقتی
सच	واقعیت
सच	حقیقت
सच	حق
पाउंड	lbs
पाउंड	پوند
इण्डिया	هند
इण्डिया	هندوستان
प्राधिकरण	مسئولین
प्राधिकरण	مقامات
प्राधिकरण	مسئولان
प्राधिकरण	تسلط
प्राधिकरण	سلطه
कीट	حشرات
कीट	حشره
गाना	آواز
गाना	خوانندگی
गाना	نغمه
गाना	ترانه
गाना	اهنگ
गाना	آهنگ
गाना	آواز
धातुओं	فلزات
धातुओं	قلیایی
अतीत	past
अतीत	گذشته
समाजवादी	سوسیالیستی
समाजवादी	سوسیالیست
समाजवादी	سوسیالیسم
वेतन	حقوق
वाणिज्य	بازرگانی
वाणिज्य	تجارت
उन्नति	پیشرفت
उन्नति	ترقی
आखिरी	آخری
आखिरी	لست
आखिरी	واپسین
आखिरी	آخرین
आखिरी	اخرین
शिवाजी	شیواجی
ब्याज	ربا
ब्याज	علاقه
ब्याज	بهره
घोड़े	اسبان
घोड़े	اسب
घोड़े	اسبها
घोड़े	اسب
माला	مالدیو
माला	گارلند
माला	مالا
लेखा	حسابرسی
लेखा	حسابداری
लेखा	accounting
तेलुगु	تلوگو
दीवारों	دیوارها
दीवारों	دیوارهای
दीवारों	دیوار
दीवारों	گرافیتی
ऊतक	بافت
ऊतक	بافتی
ऊतक	بافتهای
रात्रि	شبها
रात्रि	شبی
रात्रि	شب
रात्रि	شبانه
बेस	بس
बेस	پایه
बेस	مبنا
बेस	پایگاه
बेस	بیس
बेस	باس
फलन	کارکرد
फलन	تابع
चंद्र	قمری
सतत	سازگار
सतत	مستمر
सतत	مداوم
सतत	پیوسته
सतत	پاینده
ऊष्मा	گرما
ऊष्मा	حرارت
ऊष्मा	گرمای
ऊष्मा	گرما
ऊष्मा	گرمی
कारों	ماشینها
रेस	نژاد
रेस	مسابقه
तालाब	تالاب
तालाब	برکه
बृहस्पति	مشتری
बृहस्पति	ژوپیتر
प्रोत्साहन	مشوق
प्रोत्साहन	دلگرمی
टीमों	تیمهای
मामला	پرونده
मामला	کیس
मामला	مورد
इंदिरा	ایندیرا
निष्क्रिय	غیرفعال
निष्क्रिय	بیکار
निष्क्रिय	غیرفعال
लौह	آهن
सोनी	سونی
रॉय	روی
बनावट	بافتها
बनावट	بافت
गायन	آواز
गायन	خوانندگی
गायन	آوازی
आवेदन	کاربردی
आवेदन	کاربرد
आवेदन	کاربردها
सकल	چندش
सकल	گروس
सकल	ناخالص
कमाई	درآمد
विश्वविद्यालयों	دانشگاههای
विश्वविद्यालयों	دانشگاهها
विश्वविद्यालयों	دانشگاه
विश्वविद्यालयों	qom
उठाने	بعثت
साउथ	ساوت
साउथ	جنوب
साउथ	جنوبی
गहन	اعماق
गहन	ژرف
गहन	عمیق
बाघ	ببر
बाघ	ببری
बाघ	تایگر
बाघ	پلنگ
टिकट	بلیط
टिकट	بلیت
टिकट	بلیط
टिकट	بلیت
राजशाही	شهریاری
पैरों	پاهای
पैरों	پایی
पैरों	پاهایش
पैरों	نوازش
पैरों	پاها
पैरों	پا
ब्लॉग	بلاگ
ब्लॉग	وبلاگ
उद्देश्यों	کارآفرین
जाल	تور
जाल	net
जाल	مش
मिलान	کبریت
मिलान	میلان
मिलान	تطابق
मिलान	تطبیق
मिलान	مسابقه
मिलान	کبریت
मिलान	تطابق
प्रावधान	رزق
प्रावधान	آذوقه
सदस्यता	عضویت
सदस्यता	اشتراک
रिकार्ड	ضبط
साझा	سهم
साझा	اشتراک
साझा	سهام
स्वतन्त्रता	استقلال
स्वतन्त्रता	استقلالی
अधिकृत	مجاز
सापेक्ष	نسبی
पड़ी	padi
विफल	خرابی
संदेह	شک
आग्रह	درخواست
किरण	کیران
कारोबार	تجارت
कारोबार	کسب
कारोबार	business
रिंग	حلقه
रिंग	رینگ
रिंग	انگشتر
ऑपरेशन	عملیات
ऑपरेशन	عمل
आपसी	متقابل
आपसी	دوطرفه
पवन	پاوان
पवन	باد
पवन	بادی
छूट	تخفیف
बाधा	مانعی
बाधा	مانع
अमीर	امارت
अमीर	امیر
अमीर	ثروتمند
अमीर	ثروتمندان
अमीर	پولدار
अमीर	پولداری
अमीर	غنی
अमीर	ریچ
समतल	مسطح
समतल	فلت
समतल	هواپیمای
समतल	هواپیمایی
समतल	هواپیما
बस्ती	قریه
बस्ती	شهر
बस्ती	شهرک
कठिनाई	دشواری
कठिनाई	سختی
पुर्तगाली	پرتغال
पुर्तगाली	پرتغالی
पुर्तगाली	پرتقالی
जड़	ریشه
जड़	ریشه
बौद्धिक	روشنفکری
बौद्धिक	عقلانی
बौद्धिक	روشنفکر
बौद्धिक	فکری
बोस	بوز
निकलता	دنده
स्वर्ग	آسمان
स्वर्ग	بهشت
चोपड़ा	چوپرا
अहमदाबाद	احمدآباد
प्रोटोकॉल	قرارداد
प्रोटोकॉल	پروتکل
प्रोटोकॉल	قراردادهای
प्रोटोकॉल	قراردادها
व्यय	هزینه
गणतंत्र	جمهوری
माया	مایا
तिब्बती	تبتی
तिब्बती	تبت
तिब्बती	تبت
आत्महत्या	انتحاری
आत्महत्या	خودکشی
आत्महत्या	انتحار
संजय	سنجی
मतभेद	تفاوت
मतभेद	تفاوتهای
मतभेद	تفاوتها
मतभेद	اختلاف
अयोध्या	ایودیا
अतिथि	میهمانان
अतिथि	میهمان
अतिथि	مهمانان
अतिथि	مهمان
अतिथि	میهمان
लें	برداشت
लें	بگیر
लें	بگیرد
लें	بگیرید
डाक	نامۀ
डाक	نامه
डाक	پستی
प्रतिद्वंद्वी	رقیب
