that	kad
connecting	pažintis
layout	išdėstymo
layout	išdėstymas
academics	akademikų
sony	sony
competitors	konkurentų
competitors	konkurentai
grass	žole
grass	žolė
grass	žolės
reservoir	tvenkinys
reservoir	rezervuaras
artificial	dirbtinių
artificial	dirbtinis
artificial	dirbtinė
prague	praha
prague	prahos
abu	abu
faces	veidai
faces	veidų
guitars	gitaros
laura	laura
attacking	puola
johann	johann
dreams	svajones
dreams	sapnai
dreams	svajonės
hughes	hughes
specialized	specializuotos
specialized	specializuota
specialized	specializuotas
warned	gavybos
restrictions	suvaržymai
restrictions	apribojimai
restrictions	ribojimai
trio	trio
blocking	blokavimo
blocking	blokavimas
mtv	mtv
cattle	galvijai
cattle	galvijams
cattle	galvijų
gabriel	gabriel
skating	čiuožimo
wikis	wikis
tale	pasaka
liquid	skystis
liquid	skystas
cycling	dviračiu
voices	balsų
friedrich	friedrich
jet	jet
horn	ragas
burning	deginimas
burning	deginti
burning	degimo
worker	darbininkas
worker	darbuotojas
syrian	sirijos
welfare	gerovės
java	java
repair	remonto
repair	remontas
bin	bin
dollars	dolerių
organised	organizuotu
truly	tikrai
resolve	išspręsti
parade	paradas
spencer	spencer
republicans	respublikonai
conspiracy	sąmokslo
dies	miršta
clarke	clarke
pine	pušų
feels	jaučiasi
democrat	demokratų
permitted	leidžiama
cutting	pjovimo
queens	karalienes
abraham	abraham
neck	kaklo
neck	kaklas
forever	amžinai
est	est
drink	gėrimas
drink	gerti
aires	airėse
poorly	prastai
montgomery	montgomery
gift	dovana
riders	raiteliai
functional	funkcinė
functional	funkcinis
functional	funkcinių
numbered	sunumeruoti
justin	justinas
protests	protestas
protests	protestai
gods	dievai
variation	variacijos
prayer	maldos
prayer	malda
terrorism	terorizmu
terrorism	terorizmas
beta	beta
iraqi	irako
detective	detektyve
detective	detektyvas
somebody	kažkas
oval	ovalios
filming	filmavimo
farmer	ūkininkas
protestant	protestantų
cameron	cameron
mixing	maišymo
nashville	nešvilio
rally	ralio
narrative	pasakojimo
camps	stovyklos
camps	stovyklose
surprise	staigmena
manufactured	gaminami
deployed	dislokuoti
kate	kate
unnecessary	nereikalingos
unnecessary	nereikalingų
unnecessary	nereikalingi
theorem	teorema
colonies	kolonijos
colonies	kolonijų
cyprus	kipras
brings	atneša
winds	vėjai
conversation	pokalbis
conversation	pokalbio
sussex	sussex
gates	vartus
gates	vartai
ram	ram
electronics	elektronikos
restore	atstatyti
inn	inn
wmflabs	wmflabs
guests	svečiai
radiation	radiacija
radiation	spinduliuotė
radiation	spinduliavimas
radiation	spinduliuotės
receives	gauna
playoff	atkrintamųjų
generals	generolai
cheers	cheers
reaches	pasiekia
hamburg	hamburg
orbit	orbitą
massacre	žudynės
dialogue	dialogas
dialogue	dialogo
illness	ligos
dress	suknelė
dress	apranga
dress	suknele
dress	aprangos
dawn	aušra
dawn	aušros
isolated	izoliuota
perth	perth
autumn	rudenį
autumn	ruduo
ratings	reitingais
ratings	reitingų
ratings	reitingai
incorrect	neteisingas
incorrect	netinkamas
scout	skautų
difficulty	sunkumai
difficulty	sunkumas
difficulty	sunkumų
difficulty	sudėtingumas
pupils	mokiniai
pupils	mokinių
hart	hart
allegations	įtarimai
watching	stebi
eggs	kiaušiniai
eggs	kiaušinių
disputed	ginčijamas
disputed	ginčytina
disputed	ginčijo
citizenship	pilietiškumas
specialist	specialistų
tasks	uždaviniai
tasks	užduotys
instruction	instrukcijos
instruction	mokymas
pride	pasididžiavimas
friendship	draugystė
friendship	draugyste
friendship	draugystės
sunk	nuskendo
pilots	pilotai
tape	juostos
revenge	keršto
revenge	kerštas
dominant	dominuojančių
fee	mokestis
chen	čen
matrix	matrica
matrix	matricos
biographical	biografiniai
kiss	bučinys
valign	valign
nationalist	nacionalistinių
crosses	esančiuose
crosses	kerta
mercury	gyvsidabris
mercury	gyvsidabrio
interactive	interaktyvus
preserve	išsaugoti
nobel	nobel
keeps	išlaiko
marry	vesti
veterans	veteranų
axis	ašis
axis	ašies
cult	cult
colin	colin
chester	česteris
ticket	bilietas
ticket	bilietų
ticket	bilieto
entity	subjektas
judicial	teismų
bombing	bombardavimo
wilhelm	vilhelmo
suddenly	staiga
parking	stovėjimo
absolute	absoliutas
absolute	absoliutus
françois	françois
locomotive	lokomotyvų
preparation	ruošimas
preparation	junginiai
preparation	paruošimas
preparation	preparatas
nintendo	nintendo
burial	laidojimo
governing	valdančioji
jamaica	jamaika
knowing	žinant
vladimir	vladimiras
utf	utf
challenges	sunkumai
challenges	iššūkius
challenges	iššūkiai
kenneth	kenneth
celebration	šventę
celebration	šventė
celebration	švente
discipline	disciplinos
discipline	drausmė
discipline	disciplina
fauna	faunos
manuscript	rankraštis
experiments	eksperimentus
experiments	eksperimentai
experiments	eksperimentų
compound	junginys
tampa	tampos
associations	asociacijos
associations	asociacijoms
targets	taikiniai
alien	ateivių
subsidiary	dukterinė
thirteen	trylika
dismissed	laisvai
neo	neo
wire	vielos
wire	laido
wire	viela
measured	išmatuotas
measured	matuojamas
fat	storas
fat	riebalų
fat	riebalai
visits	vizitai
visits	apsilankymai
teach	išmokyti
flights	skrydžiai
verse	vers
warm	šiltas
warm	šilta
warm	šiltai
warm	šiltos
dynamic	dinamiška
dynamic	dinaminis
dynamic	dinaminė
breaks	pertraukas
grandson	anūkas
monuments	paminklų
lying	meluoja
lords	lordų
raid	reidas
temperatures	temperatūra
drinking	geria
drinking	gert
km²	km²
punjab	pendžabo
doctors	daktarai
doctors	gydytojai
carries	paims
wise	išmintinga
shipping	laivybos
shipping	laivyba
shipping	shipping
worthy	tinkantis
worthy	vertas
worthy	verta
registration	registracija
registration	registracijos
registration	registravimas
directory	aplankas
wyoming	vajomingo
cuban	kubos
burns	dega
divine	dieviška
fate	išlikimas
rovers	rovers
cole	cole
oral	žodžiu
boards	skydai
boards	lentos
bryan	bryan
santiago	kubos
terrorist	teroristų
terrorist	teroristai
waves	bangos
waves	bangas
invented	sugalvotas
sandy	smėlio
acres	hektarų
paint	dažai
paint	dažų
indication	nuoroda
indication	indikacijos
excellence	kompetencijos
integration	integravimas
integration	integracijos
integration	integracija
farming	ūkininkavimo
marathon	maratonas
beliefs	įsitikinimus
preservation	išsaugojimo
preservation	išsaugojimas
freely	laisvai
psychological	universiteto
fernando	fernando
cultures	kultūrų
taxes	mokesčiai
marcus	markusas
dominican	dominikos
franz	franz
coins	monetos
oxygen	deguonis
civic	pilietinių
civic	pilietinis
isaac	isaac
craft	amatų
inspiration	įkvėpimas
inspiration	įkvėpimo
vector	vektorius
professionals	specialistams
professionals	profesionalai
vii	vii
contrary	priešingai
accusations	kaltinimai
accusations	kaltinimų
slaves	vergai
spectrum	spektro
spectrum	spektras
client	klientas
symbols	simboliai
banking	bankininkystė
banking	bankininkystės
inherited	paveldėjo
legion	legionas
symptoms	simptomai
mosque	mečetė
guys	vaikinai
sailing	plaukia
efficient	veiksmingai
opens	atveria
impression	įspūdį
roosevelt	ruzveltas
dancer	šokėja
preliminary	išankstinis
anchor	inkaro
emotional	emocinis
timber	mediena
fisher	fišeris
cartoon	filmuko
disorder	sutrikimas
lithuania	lietuva
continent	žemynas
overview	apžvalga
acquisition	įsigijimų
acquisition	įsigijimo
acquisition	įsigijimas
acquisition	įgijimas
eve	ieva
filter	filtras
filter	filtruoti
addresses	adresus
addresses	adresai
observation	pastebėjimas
observation	stebėjimai
observation	stebėjimas
observation	stebėjimo
threats	grėsmes
fallen	ūkininkus
grammy	grammy
colours	spalvos
colours	dažai
colours	dažikliai
colours	spalvų
distinctive	skiriamasis
distinctive	skiriamieji
prisoner	kalinys
signals	signalus
signals	signalai
owen	owen
intervention	intervencija
arriving	atvykstantys
cylinder	cilindro
cylinder	cilindras
tested	išbandyta
tested	tiriami
tested	išbandytas
shops	parduotuvės
shops	parduotuvėse
dome	kupolu
philosopher	filosofas
epic	epic
stem	kamieninių
davies	davies
collapse	išrūgos
collapse	sutraukti
allan	alanas
albanian	albanų
albanian	albanijos
canyon	kanjonas
perceived	suvokiama
celebrity	įžymybių
priests	kunigai
louise	luiza
workshop	seminaras
herzegovina	hercegovina
bars	barų
cornwall	kornvalio
presidency	pirmininkavimas
tiny	mažučiai
appeals	skundai
appeals	apeliacijos
istanbul	stambule
istanbul	stambulo
shock	šokas
employee	darbuotojui
employee	darbuotojas
tomb	kapas
innovation	naujovė
innovation	naujovės
unity	vienybės
unity	vienybė
armenia	armėnijos
armenia	armėnija
proteins	baltymų
proteins	baltymai
proposals	pasiūlymus
proposals	siūlymai
proposals	pasiūlymai
swimmers	plaukikai
mainland	žemyninės
seminary	seminarija
hamlet	hamletas
timeline	tvarkaraštį
coup	perversmo
negotiations	derybos
exhibitions	parodos
exhibitions	parodas
hate	nekenčiu
hate	neapykanta
westminster	vestminsterio
installation	įrenginio
installation	diegimas
installation	įrenginys
installation	įrengimas
installation	montavimas
goalkeeper	vartininkas
efficiency	veiksmingumas
helicopter	sraigtasparnio
helicopter	sraigtasparnis
fortress	tvirtovė
burned	sudegino
torpedo	torpeda
giovanni	giovanni
catholics	katalikai
herald	herald
chuck	chuck
desk	stalo
desk	stalas
sprint	sprintas
exile	tremtyje
surprised	nustebęs
achievements	pasiekimai
achievements	pasiekimų
achievements	pasiekimus
achievements	laimėjimai
geographical	geografiniai
geographical	geografinis
geographical	geografinė
glacier	ledynas
estonia	estijos
estonia	estija
chi	chi
developer	programuotojas
difficulties	sunkumai
difficulties	sunkumų
doctrine	doktrina
worn	dėvėti
fork	šakės
edmonton	edmonton
literacy	raštingumo
currency	valiuta
missionary	misionieriaus
arrives	atvyksta
hammer	plaktuką
dollar	doleris
dollar	dolerių
twitter	twitter
recommend	rekomenduoja
ruth	rūta
handling	tvarkymo
customs	muitinė
customs	muitinės
albania	albanijoje
albania	albanija
euro	euras
euro	euro
consumption	suvartojimas
consumption	sunaudojimas
pushing	stumti
pushing	stumia
survivors	išgyvenusiųjų
mansion	sodyba
blake	bleikas
sheet	lapas
breeding	veislinių
breeding	veisimas
georgian	gruzijos
copenhagen	kopenhagos
copenhagen	kopenhaga
trek	trek
ignored	ignoruoti
ignored	ignoruojami
arch	arkos
quartet	ketverto
propaganda	propaganda
funny	juokinga
punishment	bausmė
accuracy	tikslumo
accuracy	tikslumas
flew	išskrido
seeds	sėklos
lighting	apšvietimas
lighting	apšvietimo
jennifer	dženifer
customer	klientų
customer	klientui
southwestern	pietvakarinio
philosophical	filosofinius
powell	powell
kills	žudo
allmusic	allmusic
bros	bros
brooks	bruksas
atomic	atominė
atomic	atominės
strikes	streikai
chronicle	chronicle
traveling	keliauja
traveling	keliavo
ellis	elis
devon	devon
ghana	gana
gen	gen
rebel	sukilėlių
duncan	duncan
pianist	pianistas
canon	canon
solve	išspręsti
cyclists	dviratininkų
militia	kovinė
eugene	eugenijus
compromise	kompromisas
tactical	taktinis
uganda	uganda
jail	kalėjimas
jail	kalėjimą
yeah	aha
yeah	taip
withdraw	panaikina
withdraw	atsiimti
withdraw	pasitraukti
afternoon	popietę
arrive	atvyksta
warrior	karys
mammals	žinduoliai
mammals	žinduoliams
dimensions	matmenys
surrey	surrey
gaming	žaidimai
gaming	lošimų
lutheran	liuteronų
ports	uostai
amy	eimė
survival	išgyvenamumo
survival	išgyvenamumas
survival	išgyvenimo
badly	blogai
scandal	skandalas
nights	naktys
polo	polo
linda	linda
adr	adr
farms	ūkiai
conferences	konferencijos
conferences	konferencija
conferences	konferencijų
zhang	zhang
crazy	proto
nephew	sūnėnas
sensitive	jautrus
sensitive	jautri
sensitive	jautrios
diet	dieta
diet	dietos
diet	mityba
diet	mitybos
passion	aistra
rings	žiedai
millions	milijonus
millions	milijonų
millions	milijonai
dialect	dialektas
orlando	orlando
wet	vat
cruise	kruizinis
publish	publikuoti
publish	paskelbia
joy	džiaugsmas
joy	džiaugsmo
julia	džiulija
julia	julija
abstract	abstraktus
snake	gyvatės
snake	gyvate
snake	gyvatė
comedian	komikas
motorcycle	motociklo
nadu	nadu
arsenal	arsenal
bow	lanko
serie	serie
dimensional	matmenų
travelled	keliavo
eurovision	eurovizijos
suite	apartamentai
doug	dagas
gravity	trauka
hybrid	hibridinių
earn	uždirbti
earn	užsidirbti
decorated	papuošti
slavery	vergovė
armor	šarvus
mechanics	mechanika
bradford	bradford
leon	leonas
leon	leono
rachel	reičel
strings	stygas
hood	spinta
relatives	giminaičiai
relatives	giminių
relatives	gimines
relatives	augo
relatives	giminės
plains	lygumų
wheels	ratai
arrangements	susitarimai
penn	penn
joke	pokštas
sailed	išplaukė
religions	religijų
religions	religijos
grants	stipendijos
grants	dotacijos
moderate	vidutinis
stolen	pavogtas
tributary	intakas
carol	kerol
prototype	prototipas
copied	nukopijuotas
canterbury	canterbury
midnight	vidurnakčio
quarterback	puolėjas
duchy	kunigaikštystė
bailey	beilis
performers	atlikėjai
handled	tvarkoma
exploration	žvalgyba
exploration	žvalgybos
exploration	žvalgymo
theatrical	teatro
reconnaissance	žvalgybos
batman	betmenas
espn	espn
girlfriend	mergina
resignation	atsistatydinimo
fossil	iškastinio
tang	tang
inches	cm
franco	franco
dying	mirti
dying	miršta
tribal	genčių
tyler	taileris
tyler	smėlis
glenn	glenas
substance	medžiaga
colored	spalvoti
explosion	sprogimas
duck	and
duck	antis
porter	porter
memphis	memfio
emma	ema
mit	mit
zoo	zoo
gibson	gibson
emerging	besivystančių
notre	notre
portions	porcijas
ethics	etika
ethics	etikos
curtis	kurtas
curtis	kurtis
curtis	kurti
rescued	išgelbėti
gaelic	gėlų
slovakia	slovakija
slovakia	slovakijos
impressive	įspūdingas
impressive	įspūdinga
bradley	bradley
surely	tikrai
egg	kiaušinis
egg	kiaušinių
egg	kiaušiniai
egg	kiaušinio
rod	rodai
algorithm	algoritmas
burn	dega
thesis	disertaciją
lover	meilužis
capitol	kapitolijaus
ferdinand	ferdinandas
judaism	judaizmas
wrestlers	imtynininkai
ahmed	ahmed
holocaust	holokausto
edgar	edgaras
saxophone	saksofonas
wishes	norai
prepare	parengti
ruins	griuvėsiai
ibm	ibm
jesse	džesis
malaysian	malaizija
malaysian	malaizijos
atlas	atlas
telegraph	telegrafas
performer	atlikėjas
catalogue	katalogo
catalogue	katalogas
discrimination	diskriminaciją
discrimination	diskriminacija
myspace	myspace
wizard	vedlys
wizard	burtininkas
teen	teen
spots	erdvę
bomber	bombonešis
quest	žygis
connor	konor
motors	motors
muscle	raumenys
muscle	raumenų
prestigious	prestižinio
chelsea	chelsea
strict	griežtas
strict	griežti
kingston	kingston
andrea	andrea
connects	sujungia
nursing	slaugos
defenders	gynėjų
triangle	trikampis
triangle	trikampio
teeth	dantys
strictly	griežtai
fluid	skysčio
fed	teikė
newfoundland	niufaundlando
disbanded	išformuota
documentation	dokumentacija
documentation	dokumentai
documentation	įrodymai
documentation	dokumentacijos
documentation	dokumentus
brien	brien
compounds	junginiai
naturally	natūraliai
naturally	natūralu
forcing	priverčia
ussr	tsrs
laser	lazerio
sculptor	skulptorius
guild	gildijos
worlds	pasauliai
imprisoned	pasodino
wrestler	imtynininkas
praise	pagirti
bones	kaulai
cox	cox
circulation	apyvartą
butterfly	drugelis
hugo	hugo
spy	šnipas
cliff	uolos
lithuanian	lietuvos
lithuanian	lietuvių
trick	triukas
trick	pokštas
horizontal	horizontalus
horizontal	horizontali
horizontal	horizontaliai
legends	legendos
enzyme	fermentų
enzyme	fermentas
freight	krovinių
broadcasts	transliacijas
viii	viii
caroline	karolina
plymouth	plymouth
cuts	gabalai
mediation	tarpininkavimo
synthesis	sintezę
synthesis	sintezė
rape	rapsų
seoul	seule
engagement	sužadėtuvių
coin	monetos
coin	moneta
coin	monetų
twins	dvyniai
memories	primena
memories	prisiminimai
memories	pasirodo
robertson	robertson
anthology	antologijoje
milton	milton
geological	geologinio
dinner	vakarienė
thriller	trileris
retreat	atsitraukti
retreat	pajėgų
retreat	trauktis
albany	albany
migration	migracijos
migration	migracija
carefully	atsargiai
manages	valdo
explorer	explorer
fusion	sintezės
aids	aids
privately	privačiai
automobile	automobilių
allegedly	tariamai
developers	kūrėjai
arctic	arkties
kurt	kurtas
mayors	merai
hearts	širdys
victories	pergalių
glory	šlovės
glory	garbė
destroyer	naikintojas
deeply	giliai
lectures	paskaitos
gathering	rinkti
angry	pikta
angry	pikti
angry	piktas
incomplete	išsamūs
configuration	konfigūracija
configuration	derinimas
brad	bredas
skill	įgūdžiai
intense	intensyvus
intense	intensyvi
commitment	įsipareigojimas
commitment	įsipareigojimą
loved	mylimas
loved	mylėjo
uruguay	urugvajaus
uruguay	urugvajus
napoleon	napoleonas
breed	veislės
breed	veislė
enabled	įjungtas
discography	diskografija
licence	licencijos
licence	licencija
refugees	pabėgėliai
adrian	adrian
karen	karen
designers	dizaineriai
hide	slėpti
compact	kompaktiškas
particles	dalelės
receiver	gavėjas
receiver	imtuvas
civilians	civiliai
marsh	marsh
vinyl	vinilo
wednesday	trečiadienio
wednesday	trečiadienis
chilean	čilės
hey	ei
hey	labas
hey	sveikas
agrees	sutinka
santos	santos
paying	mokėjimo
desired	norimą
followers	dešimtys
observatory	observatorija
observatory	observatorijos
kit	kit
kit	komplektas
remarks	pastabos
remarks	paaiškinimai
burton	burton
observations	stebėjimai
observations	pastebėjimai
observations	pastabos
observations	pastabas
cream	grietinėlė
cream	kremo
cream	grietinėlės
presenter	vedėja
potter	poteris
favourite	mėgstamiausias
transformation	transformacija
transformation	transformacijos
mixture	mišinys
endangered	nykstančių
mate	mate
illustration	iliustracija
afl	afl
geometry	geometrijos
geometry	geometrija
ping	ping
variants	variantai
variants	variantų
baroque	baroko
collapsed	sugriuvo
hopes	viltis
hopes	viltys
cornell	kornelio
servant	tarnas
servant	tarnautojas
maker	sujungimo
lynn	lynn
confusing	paini
summaries	santraukos
malcolm	malcolm
winnipeg	vinipegas
kilometers	kilometrai
kilometers	kilometrų
buddhism	budizmas
nose	nosis
respected	gerbiama
physicians	gydytojai
forget	pamiršti
crops	augalai
crops	pasėliai
crops	derlius
monk	vienuolis
extraordinary	nepaprasto
lessons	pamokos
segments	segmentai
deer	elniai
consultant	konsultantas
jam	uogiene
chicken	višta
chicken	vištiena
chicken	vištos
chicken	vištienos
idol	idol
reid	reid
amazing	nuostabu
amazing	nuostabus
amazing	nuostabi
pet	pet
upset	nusiminęs
loves	dievina
loves	mėgsta
loves	myli
stretch	siekiu
striking	įspūdingų
striker	spragtukas
louisville	luisvilyje
hopkins	hopkins
goddess	deivė
notion	sąvoka
voltage	įtampos
voltage	įtampa
betty	betty
geology	geologija
cyclone	ciklono
export	eksportuoti
export	eksportas
lightning	žaibas
lightning	žaibo
impressed	sužavėtas
logical	logiška
aggressive	agresyvus
jin	jin
jin	dzin
fbi	ftb
ludwig	ludwig
pond	tvenkinyje
suburban	priemiesčių
moments	momentus
moments	akimirkos
moments	momentai
moments	akimirka
lucky	pasisekė
bicycle	dviratis
bicycle	dviračio
bicycle	dviračių
purely	grynai
interactions	sąveika
fraud	sukčiavimas
fraud	sukčiavimo
lang	lang
lecture	paskaita
sanctuary	prieglauda
dragons	drakonai
copa	copa
careful	atsargiai
nurse	slaugytoja
lens	lęšiai
trend	tendencija
gerald	džeraldas
blade	blade
disappeared	dingo
patrolling	patruliuoja
committees	komitetai
boom	bum
beaten	mušami
smoke	dūmai
smoke	dūmų
reynolds	reinoldsas
divorce	skyrybos
divorce	skyrybų
dust	dulkes
dust	dulkės
dust	dulkių
saxon	sakse
grain	grūdų
grain	grūdai
translations	vertimai
cohen	cohen
diving	nardymo
carroll	carroll
accounting	apskaita
mesa	mesa
prussia	prūsija
intelligent	protingas
intelligent	protingos
cherry	vyšnių
cherry	vyšnios
tobacco	tabakas
cleaned	išvalyti
cleaned	valyti
cleaned	išvalytas
varieties	veislės
varieties	veislė
varieties	veislių
bench	stendo
ellen	elena
ellen	elen
measurement	matavimo
measurement	matavimas
measurement	matavimai
paradise	rojų
paradise	rojus
alexandria	aleksandrija
witch	raganos
witch	ragana
attraction	atrakcija
diana	diana
personalities	asmenybės
colleagues	kolegos
cia	cžv
aboriginal	aborigenų
commanders	vadai
salem	salem
americas	americas
instructor	instruktorius
divorced	išsiskyrė
tomorrow	rytoj
manuscripts	rankraščiai
investigations	tyrimai
investigations	tyrimus
agenda	darbotvarkę
agenda	darbotvarkė
humanity	žmoniją
humanity	žmonija
terror	teroro
trinidad	trinidadas
burke	burke
circles	apskritimai
assignment	užduotis
sail	bures
karnataka	karnataka
celebrate	švęsti
ranch	rančą
sick	nesveikas
sick	serga
associates	associates
heinrich	henrikas
tel	tel
shorts	šortai
drives	vykdo
autobiography	autobiografija
uprising	sukilimas
edwin	edvinas
velocity	greitis
terminology	terminologija
terminology	terminijos
raiders	riders
brighton	brighton
para	para
morrison	morrison
propulsion	varymo
boxer	boksininkas
finale	finale
innocent	nekaltas
innocent	nekalti
rapper	reperis
privacy	privatumas
privacy	privatumo
boeing	boeing
indo	indo
rosa	rosa
thermal	šiluma
thermal	terminio
flute	fleita
trustees	patikėtinių
sculptures	skulptūros
bacteria	bakterijų
bacteria	bakterijas
bacteria	bakterija
bacteria	bakterijos
disorders	sutrikimai
healthy	ekonomiką
circus	cirko
circus	cirkas
speculation	spekuliacija
speculation	spekuliacijos
burma	birmos
burma	birma
burma	birmoje
quiet	ramu
quiet	tyliai
threw	metė
hypothesis	hipotezė
referendum	referendumo
referendum	referendumas
travelling	kelionės
travelling	keliaujant
travelling	keliaujantys
travelling	keliaujantiems
pastor	pastorius
tribune	tribune
rica	rika
furniture	baldai
macdonald	macdonald
atp	atp
lecturer	dėstytoja
classics	klasika
julius	julius
appreciated	vertinamas
sebastian	sebastianas
activated	aktyvinti
advised	patarė
barnes	barnsas
exceptions	išimtys
martha	marta
quarters	ketvirčiai
quarters	ketvirčius
drawings	piešiniai
drawings	brėžiniai
maharashtra	maharaštros
diplomat	diplomat
particle	dalelės
particle	dalelių
malayalam	malajalių
thursday	ketvirtadienis
thursday	ketvirtadienį
thursday	ketvirtadienio
thursday	ketvirtadieniais
genes	genai
infinite	begalinė
vale	vale
portraits	portretai
randy	rendis
saxony	saksonijos
convoy	konvojus
annie	ene
believing	manyti
rhine	reino
mineral	mineralinių
mineral	mineralinis
surgeon	chirurgas
charleston	čarlstonas
clause	punktas
electron	elektronų
cnn	cnn
confederation	konfederacija
confederation	konfederacijos
casino	kazino
mask	kauke
mask	kaukė
dorothy	doroti
elimination	šalinimas
pregnant	nėščia
theodore	teodoras
delegates	delegatai
blair	blair
fac	fac
crashed	sudužo
concerto	concerto
bits	bitų
unofficial	neoficialus
unofficial	neoficiali
lighthouse	švyturio
lighthouse	švyturys
stan	stan
mascot	talismanas
hub	hub
mess	netvarką
harmony	harmonija
entrepreneur	verslininkas
wwe	wwe
apollo	apollo
naked	nuoga
moses	moses
legally	teisiškai
legally	teisėtai
fake	netikra
fake	netikras
equity	nuosavybė
investors	investuotojai
investors	investuotojų
fights	kovų
pocket	kišenės
troy	troy
troy	trojos
treasure	mokesčių
treasure	lobis
ion	jonų
roberto	robertas
roberto	roberto
reserved	rezervuota
lok	lok
crop	pasėlių
treasury	iždo
treasury	iždas
trumpet	trimitas
johnston	johnston
uncertain	neaiški
dear	brangi
dear	brangioji
dear	brangus
georges	georges
clothes	apranga
clothes	drabužius
clothes	drabužiai
compensation	kompensacija
compensation	kompensacijos
consent	sutikimas
consent	sutikimo
outline	kontūrai
holdings	ūkiai
holdings	ūkiuose
holdings	ūkių
holdings	valdos
jorge	jorge
darkness	tamsa
penalties	nuobaudos
penalties	baudos
penalties	bausmės
penalties	sankcijos
holes	skylių
blow	smūgis
cooking	virimo
trainer	treneris
measuring	matavimo
measuring	matavimas
consciousness	supratimą
archaeology	archeologija
latvia	latvija
telugu	telugų
blogs	tinklaraščių
hardy	hardy
scorer	rezultatyviausiu
stamp	antspaudas
fur	kailis
fur	kailiai
fur	kailio
fur	kailius
ritual	ritualas
locality	vietovė
locality	vietovėje
trace	pėdsakai
trace	pėdsakų
trace	sekti
nottingham	nottingham
derivative	išvestinė
derivative	išvestinių
crawford	crawford
bats	šikšnosparniai
yugoslav	jugoslavijos
motto	šūkis
concentrated	koncentruota
concentrated	koncentruotą
concentrated	koncentruotas
dirty	purvinas
xbox	xbox
likes	patinka
likes	mėgsta
galleries	galerijose
forbes	forbes
brass	pučiamųjų
bach	bach
tough	kieta
trails	pėdsakai
demanded	reikalavo
claire	kler
bruno	bruno
bag	maišas
bag	prekės
throwing	mėto
churchill	čerčilis
tan	tan
spelled	užburti
climb	lipti
thames	thames
kazakhstan	kazachstano
kazakhstan	kazachstanas
bots	botai
highlights	priimtų
slovak	slovakijos
missionaries	misionieriai
ordained	tarnystę
myth	mitas
mandatory	privalomi
mandatory	privalomas
stern	laivagalio
fees	mokestis
fees	mokesčiai
dancers	šokėjų
quantity	kiekis
inventor	išradėjas
graves	duobes
seemingly	matomos
sue	siu
armament	ginklavimuisi
barrier	kliūtis
barrier	barjerą
barrier	barjeras
creatures	padarai
erik	erikas
leicester	leicester
silence	tyla
jessica	džesika
jessica	jessica
precedent	precedentas
walsh	walsh
exterior	išorės
murders	žmogžudysčių
costume	kostiumų
bike	dviratis
imprisonment	įkalinimo
suffolk	safolko
remarkable	nepaprastas
tin	alavo
fires	gaisrai
fires	gaisrų
builder	builder
minneapolis	mineapolio
kerry	kerry
economist	ekonomistas
bread	duona
bread	duonos
rifles	šautuvai
cognitive	pažinimo
governorate	muchafaza
nest	lizdas
portsmouth	portsmouth
convince	įtikinti
audiences	auditorija
audiences	auditorijai
audiences	publika
bonds	obligacijų
bonds	obligacijos
joshua	joshua
inhabited	apgyvendintas
casey	keisis
attract	pritraukti
kilometres	kilometrai
pump	siurblys
pump	pompa
feeding	šėrimas
feeding	šėrimo
prey	grobis
mathematician	matematikas
diary	dienoraštis
inscription	užrašas
dubai	dubajaus
michelle	michelle
lebanese	libano
productive	produktyvus
happening	vyksta
researcher	tyrėjas
researcher	tyrėjo
della	della
baden	baden
upgraded	patobulinta
demonstration	demonstravimo
equality	lygybės
equality	lygybė
philosophers	filosofai
trap	spąstai
trap	gaudyklė
trap	gaudyklės
clara	klara
marking	žymėjimas
marking	ženklinimas
sacramento	sakramentas
certification	sertifikavimo
certification	sertifikavimas
precisely	būtent
casting	liejimo
casting	liejinių
prohibited	draudžiamos
prohibited	draudžiamas
prohibited	draudžiama
supposedly	spėjama
supposedly	tariamai
frog	varlė
vague	neaiški
vague	neapibrėžtas
secular	pasaulietinės
tracking	sekimo
tracking	sekimas
spa	spa
armoured	šarvuoti
gibraltar	gibraltaro
gibraltar	gibraltaras
fever	karščiavimas
melody	melodija
supporter	šalininkas
discusses	aptaria
useless	bevertis
useless	beprasmiška
swift	swift
tuesday	antradienis
tuesday	antradienį
silly	kvaila
empress	imperatore
capabilities	gebėjimai
newman	newman
scales	skalės
beatles	beatles
clergy	dvasininkija
bee	bitės
bee	bičių
bee	bi
holders	savininkai
holders	turėtojai
czechoslovakia	čekoslovakijoje
maya	maja
mature	subrendęs
physically	fiziškai
sequences	sekas
breast	krūtų
breast	krūties
beast	žvėris
educator	pedagogė
bang	bang
griffin	grifinas
itv	itv
ana	ana
rainbow	rainbow
demon	demonas
prussian	prūsijos
ist	ist
perception	suvokimas
perception	supratimas
distributor	platintojas
jackie	jackie
fiji	fidžis
fiji	fidžio
algebra	algebra
larvae	lervų
larvae	lervos
limestone	klintys
johns	ponus
chang	chang
layers	sluoksniai
crater	krateris
webster	webster
ashley	ashley
gif	gif
cowboys	kaubojai
soprano	soprano
terrain	vietovės
console	pultas
nascar	nascar
graduates	absolventų
jungle	džiunglės
fairy	fėja
tourists	turistai
tourists	turistų
reasonably	pagrįstai
diploma	diplomas
swan	gulbė
carpenter	carpenter
petition	peticija
