din	از
enciclopedia	دانشنامه
implica	دلالت
open	باز
poetul	poet
poetul	شاعری
poetul	شاعر
absolut	مطلقا
animalelor	جانوران
animalelor	حیوانات
efecte	تأثیرات
efecte	تاثیرات
efecte	اثرات
efecte	آثار
deschide	باز
culori	رنگها
culori	رنگهای
culori	رنگها
savoia	ساووی
evreii	یهود
evreii	یهودیان
evreii	یهودی
enciclopedie	دانشنامه
old	پیر
old	قدیمی
old	قدمت
old	کهنه
slab	لاغری
slab	لاغر
slab	ناتوان
slab	ضعیفی
slab	ضعیف
slab	سست
antice	کهن
antice	باستانی
antice	باستان
masina	ماشینی
masina	ماشین
masina	دستگاه
masina	خودرو
masina	خودروی
masina	ماشین
masina	خودرو
masina	خودروی
masina	ماشین
masina	خودرو
masina	خودروی
masina	ماشین
masina	خودرو
masina	خودروی
masina	ماشین
masina	خودرو
masina	خودروی
masina	ماشین
echipele	تیمهای
diferit	متفاوت
teorie	نظریه
teorie	تئوری
teorie	فرضیه
rezerva	حیا
rezerva	زاپاس
rezerva	پشتیبان
rezerva	پشتیبانی
rezerva	رزرو
rezerva	ذخیره
rezerva	رزرو
rezerva	ذخیره
las	لاس
las	las
las	بزدل
las	ترسو
interesul	ربا
interesul	علاقه
interesul	بهره
turul	تور
turul	tour
avocat	وکالت
avocat	وکیل
initiativa	ابتکار
initiativa	ابتکار
initiativa	ابتکار
carolina	شمالی
carolina	کارولینا
story	داستان
story	داستانی
story	قصه
medici	پزشکان
medici	مدیچی
medici	پزشکان
medici	دکترای
medici	دکترا
medici	دکترها
ahmad	احمد
ahmad	ahmad
doctorat	دکترای
doctorat	یل
doctorat	phd
calcul	محاسبه
billboard	بیلبورد
macedonia	مقدونیه
publicatii	نشریات
vrut	میخواستند
vrut	خواست
reala	رئال
reala	حقیقی
reala	واقعی
albe	سپید
albe	وایت
albe	سفید
kobayashi	کوبایاشی
japoneze	ژاپنی
predat	آموخت
predat	آموخته
secol	قرن
secol	قرنه
secol	سده
transcarpatia	zakarpattia
vale	دره
vale	واله
presiunea	فشار
presiunea	فشاری
accident	حادثه
accident	تصادفی
accident	تصادف
accident	سقوط
accident	کراش
accident	فروپاشی
cuvintele	کلمات
cuvintele	واژه
invatat	آموخت
invatat	آموخته
invitat	مهمان
invitat	میهمان
caracterul	شخصیت
caracterul	نویسه
politie	پولیس
politie	پلیس
datand	دوستیابی
eurovision	یوروویژن
private	خلوت
private	شخصی
private	سرباز
private	private
private	خصوصی
atentie	توجه
atentie	توجه
rasarit	طلوع
rasarit	طلوع
exil	تبعید
profesionala	حرفهای
fips	fips
melodii	تونز
nationalcaps	nationalcaps
creeaza	ایجاد
lasa	بزار
agent	مامور
agent	کارگزار
agent	مأمور
contemporana	معاصر
scrierea	نویسندگی
scrierea	نوشتن
conceptul	مفهومی
conceptul	مفهوم
vizitat	بازدید
velika	ولیکا
velika	ولیکا
linecolor	linecolor
network	شبکه
network	network
etnie	قومیت
andrew	اندرو
simbolul	نماد
cai	مسیرها
cai	راههای
cai	اسبان
cai	اسب
cai	اسبها
cfr	cfr
eliberarea	نشر
eliberarea	آزادسازی
solutie	چاره
solutie	محلول
solutie	چاره
solutie	محلول
personajele	نویسه
patrimoniul	میراث
patrimoniul	ارث
medii	متوسط
medii	میانگین
medii	متوسط
poloneze	لهستانی
grec	یونان
grec	یونانی
congresul	کنگره
actul	عمل
castiga	کسب
castiga	برنده
castiga	پیروز
castiga	برد
castiga	برنده
castiga	پیروز
castiga	برد
sonora	شنیدنی
sonora	سونورا
aliate	متفقین
aliate	متحد
gaze	گس
gaze	گاز
sherlock	شرلوک
var	ور
var	آهک
var	لایم
arabe	عرب
arabe	عربها
iugoslavia	یوگسلاوی
spirit	روحی
spirit	اسپریت
spirit	روح
min	مین
min	min
golful	گلف
golful	خلیج
golful	خلیج
golful	بای
johnson	جانسن
johnson	جانسون
crestini	مسیحیان
crestini	مسیحی
crestini	نصارا
crestini	مسیحیان
crestini	مسیحی
crestini	نصارا
zeci	دهها
zeci	دهها
zeci	چندین
zeci	دوجین
toscana	توسکانی
mainile	دست
mainile	دستهای
mainile	دستان
mainile	دست
mainile	دستهای
mainile	دستان
duminica	ساندی
duminica	یکشنبه
duminica	ساندی
duminica	یکشنبه
project	پروژه
british	بریتانیایی
british	بریتانیا
lectura	خواندن
lectura	قرائت
maior	عمده
maior	ماژور
maior	سرگرد
decorat	آراسته
felix	فلیکس
felix	فیلیکس
carmen	کارمن
bazinul	حوضه
bazinul	سماور
alan	آلان
alan	آلن
manual	دستی
manual	راهنما
maestru	master
maestru	استادی
maestru	ارباب
maestru	استاد
mac	مکینتاش
mac	mac
mac	مک
acordul	توافقنامه
acordul	موافقتنامه
acordul	قرارداد
acordul	توافق
sprijin	پشتیبان
sprijin	پشتیبانی
sprijin	حمایت
randuri	سطرها
randuri	صف
randuri	سطرها
randuri	صف
microsoft	مایکروسافت
microsoft	microsoft
conrad	کنراد
proprietate	ویژگی
proprietate	دارایی
proprietate	ملک
proprietate	اموال
proprietate	مالکیت
proprietate	مالکیت
mecklenburg	مکلنبورگ
hot	دزد
hot	دزده
hot	سارق
hot	دزد
cercul	چرخه
cercul	دایره
sam	سَم
sam	سام
sam	sam
free	free
free	آزادی
free	رایگان
free	آزاده
free	آزاد
sant	سانت
devin	دوین
devin	بشوی
insule	جزایر
comparatie	مقایسه
comparatie	مقایسه
comparatie	مقایسه
bosnia	بوسنی
reale	رئال
reale	حقیقی
reale	واقعی
wilson	ویلسون
mit	mit
mit	افسانه
mit	اسطوره
maine	فردا
maine	فردایی
maine	مین
maine	ماین
maine	فردا
maine	فردایی
ape	آبها
ape	آبهای
ape	epa
cumparat	خریدار
cumparat	خریداری
cumparat	خریدم
cumparat	خریدی
cumparat	خریده
cumparat	خریدم
cumparat	خریدی
cumparat	خریده
arbore	شفت
arbore	درخت
arbore	درختی
planeta	سیاره
planeta	سیاره
idee	ایده
chineza	چینی
chineza	چینی
pdf	pdf
sigismund	زیگیسموند
marca	براند
marca	برند
marca	مارک
marca	براند
marca	برند
actorii	بازیگران
charlotte	شارلوت
inregistrarea	ضبط
seara	عصر
seara	غروب
seara	شام
seara	عصر
seara	غروب
seara	شام
variaza	متفاوت
transportul	انتقال
transportul	ترابری
termeni	شروط
termeni	اصطلاحات
termeni	شرایط
altar	محراب
altar	قربانگاه
altar	عبادتگاه
altar	معبد
altar	زیارتگاه
individual	شخصی
individual	فرد
dimineata	صبح
dimineata	بامداد
dimineata	صبح
dimineata	بامداد
serii	سری
bogata	ثروتمند
bogata	ثروتمندان
bogata	پولدار
bogata	پولداری
bogata	غنی
bogata	ریچ
bogata	ثروتمند
bogata	ثروتمندان
bogata	پولدار
bogata	پولداری
bogata	غنی
bogata	ریچ
plina	پر
plina	کاملش
plina	سرشار
plina	فول
plina	پره
plina	پر
plina	کاملش
plina	سرشار
plina	فول
plina	پره
schimbari	تغییرات
schimbari	تغییرات
realitatea	واقعیت
poeme	شعری
poeme	شعرهای
poeme	شعر
stang	چپ
incercare	آزمون
incercare	آزمایش
incercare	تست
schimba	تغییر
schimba	تغییر
olimpic	المپیک
arm	بازو
arm	دست
arm	آرم
arm	بازوی
bus	اتوبوس
bus	bus
constant	دائماً
constant	دائما
constant	ثابت
constant	دائم
constant	مداوم
georges	ژرژ
ray	پرتو
relief	امداد
municipal	شهری
bulgara	بلغاری
natal	ناتال
acopera	کاور
acopera	جلد
acopera	پوشش
acopera	بپوشد
detaliu	جزئیات
detaliu	جزییات
alice	آلیس
inaltimea	ارتفاعی
inaltimea	بلندی
inaltimea	قد
inaltimea	ارتفاع
inaltimea	height
lituania	لیتوانی
subiecte	موضوعات
subiecte	موضوعاتی
regim	حالت
regim	رژیم
inima	قلبی
inima	دل
inima	قلب
inima	قلبی
inima	دل
inima	قلب
francesco	فرانچسکو
sare	سالت
sare	نمکی
sare	نمک
guillaume	گیوم
redusa	خواص
congo	کنگو
sunet	صوت
sunet	صدا
utilizatorii	کاربران
florenta	فلورنس
florenta	فلورانس
florenta	فلورنس
florenta	فلورانس
florenta	فلورنس
florenta	فلورانس
tineret	جوانی
tineret	جوانان
provence	پروانس
cursa	نژاد
cursa	مسابقه
cursa	نژاد
cursa	مسابقه
congresului	کنگره
lincoln	لینکن
lincoln	لینکولن
lincoln	لینکلن
vatra	اجاق
vatra	آتشدان
vatra	اجاق
vatra	آتشدان
christopher	کریستوفر
anopheles	آنوفل
boris	بوریس
ernest	ارنست
comunista	کمونیست
comunista	کمونیستی
urbane	شهری
urbane	urban
urbane	اوربان
presiune	فشار
presiune	فشاری
interviuri	مصاحبه
hermann	هرمان
pacate	گناهان
pacate	گناهان
reprezentant	نماینده
reprezentant	نماینده
secundare	ثانویه
secundare	ثانوی
manager	مدیر
alimentare	غذایی
alimentare	خوراک
alimentare	غذا
scenariu	فیلمنامه
scenariu	احداث
scenariu	سناریوی
scenariu	سناریو
scenariu	دستنوشته
numerosi	بیشماری
arhitect	معمار
arhitect	architect
discul	دیسک
discul	دیسک
abd	عبد
treime	تثلیث
treime	ترینیتی
flota	ناوگان
flota	ناوگان
reguli	قواعد
reguli	قوانین
testament	وصیتنامه
testament	وصیت
carbon	کربن
carbon	کربنی
dovezi	برهان
dovezi	اثبات
dovezi	مدرک
dovezi	شواهد
dovezi	مدارک
dovezi	مدرک
partide	احزاب
exprimat	فرمودند
ziare	روزنامه
pierderi	خسارات
pierderi	ضرر
pierderi	تلفات
global	سراسری
global	جهانی
global	گلوبال
vazuta	ندیده
vazuta	دیده
sarbi	صربها
sarbi	صرب
sarbi	صربی
activi	فعال
doresc	آرزو
doresc	کاش
doresc	ارزو
doresc	ارزوی
functiile	توابع
membra	عضو
membra	عضوی
secundar	ثانویه
secundar	ثانوی
frederick	فردریک
frederick	فریدریش
aplicatii	کاربردها
aplicatii	کاربردها
licenta	گواهینامه
licenta	مجوز
licenta	جواز
licenta	گواهینامه
licenta	مجوز
licenta	جواز
licenta	گواهینامه
licenta	مجوز
licenta	جواز
facebook	facebook
facebook	فیسبوک
facebook	فیس
puterile	قدرتهای
comert	بازرگانی
comert	تجارت
comert	تجارت
comert	بازرگانی
comert	تجارت
copilarie	کودکی
copilarie	بچگی
copilarie	کودکی
copilarie	بچگی
long	طولانی
long	لانگ
long	دراز
spiritul	روحی
spiritul	اسپریت
spiritul	روح
mostenitor	وارث
mostenitor	وارث
prieteni	دوستان
sectiune	بخش
sectiune	بخش
sectiune	بخش
urgenta	ضرورت
urgenta	فوریت
urgenta	اضطرار
urgenta	اورژانسی
urgenta	اضطراری
urgenta	اورژانس
urgenta	فوری
urgenta	فوریه
urgenta	ضروری
urgenta	ضرورت
urgenta	فوریت
urgenta	اضطرار
urgenta	اورژانسی
urgenta	اضطراری
urgenta	اورژانس
memorie	خاطره
memorie	حافظه
memorie	حافظۀ
studenti	دانشجویان
studenti	دانشجویان
difuzat	پخش
difuzat	مخابره
parlamentare	پارلمانی
earth	زمین
clase	کلاس
clase	کلاسهای
clase	کلاسها
schleswig	شلسویگ
ain	عین
ain	آئین
amphoe	amphoe
siria	سوریه
prusiei	پروس
senior	ارشد
distributie	توزیع
distributie	توزیع
rose	رز
rose	رُز
schimbare	تغییر
evreu	یهود
evreu	یهودیان
evreu	یهودی
evreu	یهودی
entertainment	سرگرمی
entertainment	تفریحات
entertainment	پذیرایی
stabilirea	موسسه
stabilirea	تاسیس
stabilirea	تأسیس
imperiale	امپراطوری
imperiale	سلطنتی
imperiale	امپراتوری
proprietati	ویژگیها
proprietati	ویژگیهای
proprietati	ویژگیها
proprietati	ویژگیهای
justitie	عدالت
justitie	عدل
justitie	عدالت
justitie	عدل
multime	جمعیت
multime	شلوغی
multime	ازدحام
multime	جمعیت
multime	شلوغی
multime	ازدحام
ocazie	مناسبت
ocazie	فرصتی
ocazie	فرصت
albania	آلبانی
calculator	رایانه
calculator	کامپیوتر
prefix	پیشوند
vertical	عمودی
vertical	عمودی
alege	انتخاب
alege	برداشتن
medical	طبی
medical	medical
medical	پزشکی
stiri	اخبار
stiri	نیوز
stiri	خبر
stiri	خبری
stiri	اخباری
stiri	اخبار
stiri	نیوز
stiri	خبر
stiri	خبری
stiri	اخباری
stiri	اخبار
stiri	نیوز
stiri	خبر
stiri	خبری
stiri	اخباری
brad	براد
operatiunea	عملیات
operatiunea	عمل
operatiunea	عملیات
operatiunea	عمل
jucatorul	بازیکن
multiple	چندگانه
multiple	چندین
grea	سنگینی
grea	سنگین
ian	لان
ian	ایان
aude	اود
libertate	ازادی
libertate	آزادی
libertate	لیبرتی
pericol	مخاطره
pericol	هازارد
pericol	خطری
pericol	خطر
anca	انکا
gustav	گوستاو
aspectul	ظاهر
belgrad	بلگراد
barbat	مذکر
barbat	نر
barbat	انسان
barbat	مَرد
barbat	مرد
barbat	مذکر
barbat	نر
barbat	انسان
barbat	مَرد
barbat	مرد
sticla	گلاس
sticla	گلس
sticla	لیوان
sticla	شیشه
sticla	بطری
sticla	گلاس
sticla	گلس
sticla	لیوان
sticla	شیشه
sticla	بطری
carlo	کارلو
maximilian	ماکسیمیلیان
materialul	مواد
materialul	مصالح
latime	عرض
mobile	متحرک
mobile	سیار
mobile	موبایل
mobile	همراه
distrugerea	تخریب
distrugerea	هلاکت
distrugerea	نابودی
distrugerea	خرابی
distrugerea	ویرانی
schimbul	معاوضه
schimbul	تبادل
schimbul	مبادله
gradina	باغچه
gradina	باغ
gradina	گاردن
gradina	بهشت
gradina	باغچه
gradina	باغ
gradina	گاردن
gradina	بهشت
gradina	باغچه
gradina	باغ
gradina	گاردن
gradina	بهشت
universul	کائنات
universul	کیهان
universul	گیتی
socialiste	سوسیالیستی
socialiste	سوسیالیست
festivalului	عیدی
festivalului	جشنواره
nato	ناتو
traditie	سنت
traditie	رسم
traditie	سنت
traditie	رسم
interpretarea	تعبیر
interpretarea	تفسیر
industrial	صنعتی
suport	پشتیبان
suport	پشتیبانی
suport	حمایت
biroul	بیرو
biroul	اداره
biroul	دفتر
executiv	اجرایی
soldat	سرباز
soldat	سربازی
antica	آنتیک
antica	عتیقه
antica	کهن
antica	باستانی
antica	باستان
apel	توسل
apel	بخوانید
apel	تماس
mesajul	پیغام
mesajul	پیام
exprima	اکسپرس
exprima	اکسپرس
stan	استن
victime	تلفات
victime	قربانیان
way	راه
mass	جرم
mass	توده
mort	مرده
mort	مردن
mort	مُرده
mort	مردگان
dirijor	رسانا
dirijor	راهبر
box	boxing
box	بوکس
box	بکس
palestina	فلسطین
palestina	فلسطینی
asemanator	مشابه
asemanator	مشابه
ministri	وزرا
ministri	وزیران
ministri	وزرای
actori	بازیگران
capital	پایتخت
capital	سرمایه
fondatorul	بنیانگذار
fondatorul	موسس
atlantic	اطلس
atlantic	اطلسی
atlantic	آتلانتیک
atacuri	حملات
dovada	شواهد
dovada	مدارک
dovada	مدرک
dovada	برهان
dovada	اثبات
dovada	مدرک
dovada	شواهد
dovada	مدارک
dovada	مدرک
dovada	برهان
dovada	اثبات
dovada	مدرک
gabriela	گابریلا
sovietici	شوروی
sovietici	شوراها
sovietici	شوروی
pnl	pnl
amsterdam	آمستردام
amsterdam	امستردام
youthyears	youthyears
complexe	پیچیده
complexe	هرات
respins	عزل
documentare	مستند
canadian	کانادایی
canadian	کانادا
poitou	پواتو
suplimentare	اضافی
fenomen	پدیده
fenomen	پدیدهای
coroana	کرون
coroana	کراون
coroana	تاج
coroana	کرون
coroana	کراون
coroana	تاج
steagul	پرچم
campionat	قهرمانی
mike	مایک
australian	استرالیایی
australian	استرالیا
delta	دلتا
delta	دلتای
grave	جدی
stone	سنگ
stone	استون
stone	سنگی
stone	سنگسار
spital	بیمارستان
spital	بیمارستانی
break	بشکند
break	استراحت
break	شکستن
arc	قوس
arc	کمان
arc	تعظیم
arc	سجده
arc	کمان
arc	باو
comunicare	ارتباط
comunicare	ارتباطات
comunicare	مکاتبه
comunicare	ارتباطی
frate	داداشی
frate	داداش
frate	برادر
frate	برادر
frate	داداش
semne	مارکس
caractere	نویسه
medalie	مدال
scriere	نویسندگی
scriere	نوشتن
procese	آزمونهای
procese	فرایندهای
procese	دادخواهی
elizabeth	الیزابت
davis	دیویس
prizonieri	اسیری
prizonieri	زندانیان
power	قدرت
power	پاور
power	توان
power	power
power	قدرتش
frankfurt	فرانکفورت
ismail	اسماعیل
arizona	آریزونا
tony	تونی
schmidt	اشمیت
aliatii	متفقین
aliatii	متحدین
puy	پوی
primara	ابتدایی
primara	اصلی
primara	اولیه
introducere	معرفی
introducere	مقدمه
introducere	اشنایی
introducere	آشنایی
introducere	مقدمه
propusa	خواستگاری
propusa	پیشنهادی
cheile	کلیدها
cheile	کلید
lacuri	لیکس
main	main
main	اصلی
main	ماین
pedro	پدرو
fox	فاکس
fox	روباه
promovare	ترویج
promovare	ارتقاء
promovare	ترفیع
promovare	تبلیغ
promovare	ارتقای
promovare	ارتقا
lansare	پرتاب
nepotul	برادرزاده
nepotul	خواهرزاده
nepotul	نوه
secunde	ثانیه
incercarea	آزمون
incercarea	آزمایش
incercarea	تست
diploma	دیپلم
diploma	زینه
diploma	درجه
diploma	دیپلم
diploma	زینه
diploma	درجه
ecaterina	کاترین
teologie	الهیات
fortat	اجباری
fortat	اجبار
fortat	اجباری
fortat	اجبار
organizeaza	سازماندهی
organizeaza	سازماندهی
covasna	کوواسنا
nationalgoals	nationalgoals
kosovo	کوزوو
traducator	translator
traducator	مترجم
divizie	تقسیم
divizie	واحد
vase	رگها
vase	ظرفها
vase	ظروف
vase	غذاهای
legile	قوانین
rurala	روستایی
frunte	پیشانی
frunte	پیشونی
frunte	پیشانیش
cavalerie	سواران
cavalerie	سواره
versurile	شعر
versurile	شعرای
valley	دره
risc	خطر
risc	ریسک
numiti	معین
nikolai	نیکلای
nikolai	نیکولای
nikolai	نیکلای
nikolai	نیکولای
solomon	سلیمان
solomon	سولومون
ziar	روزنامه
jiu	ژی
organizare	سازمان
organizare	سازماندهی
organizare	سازمان
organizare	سازماندهی
complexul	پیچیده
complexul	هرات
rang	رتبه
rang	درجه
gheata	یخ
gheata	یخی
gheata	یخبندان
gheata	آیس
gheata	یخ
gheata	یخی
gheata	یخبندان
gheata	آیس
gheata	یخ
gheata	یخی
gheata	یخبندان
gheata	آیس
gheata	یخ
gheata	یخی
gheata	یخبندان
gheata	آیس
accepta	میپذیرد
accepta	پذیرد
accepta	accept
accepta	پذیرش
accepta	قبول
accepta	accept
accepta	پذیرش
accepta	قبول
templul	پرستشگاه
templul	عبادتگاه
templul	معبد
templul	تمپل
continuu	مداوم
continuu	پیوسته
continuu	مستمر
continuu	مداوم
continuu	پیوسته
continuu	پاینده
etapa	مرحله
etapa	صحنه
etapa	استیج
etapa	مرحله
etapa	صحنه
etapa	استیج
turc	turk
turc	تُرک
turc	تورک
turc	ترک
turc	ترکیه
turc	ترکی
service	خدمت
service	سرویس
service	خدمات
wang	وانگ
wang	ونگ
youthclubs	youthclubs
liniile	خطوط
sugereaza	پیشنهاد
sugereaza	پیشنهاد
alianta	ائتلاف
alianta	وصلت
alianta	اتحاد
alianta	ائتلاف
alianta	وصلت
alianta	اتحاد
alianta	ائتلاف
alianta	وصلت
alianta	اتحاد
lazar	لازاروس
lazar	لازار
lazar	لازار
disponibile	موجود
monte	مونته
recente	اخیر
cracovia	کراکوف
coordonate	مختصات
coordonate	مختصات
misiune	مأموریت
misiune	ماموریت
dead	مرده
dead	مردن
dead	مُرده
dead	مردگان
creanga	انشعاب
creanga	برنچ
creanga	شاخه
diferenta	تفاوت
diferenta	فرق
diferenta	تفاوت
diferenta	فرق
diferenta	تفاوت
diferenta	فرق
coperta	کاور
coperta	جلد
coperta	پوشش
coperta	کاور
coperta	جلد
coperta	پوشش
gold	طلای
gold	gold
gold	طلا
gold	طلایی
gold	گلد
gold	زرین
scriu	نوشت
scriu	نویسند
scriu	نوشتن
scriu	بنویسید
scriu	بنویسد
scriu	نویسندگی
scriu	نوشتن
cauta	جستجو
cauta	جستجو
intalnire	ملاقات
intalnire	جلسه
intalnire	دیدار
intalnire	ملاقات
intalnire	جلسه
intalnire	دیدار
trasaturi	ویژگیها
trasaturi	ویژگیهای
philip	فلیپ
philip	فیلیپ
dreptate	عدالت
dreptate	عدل
cor	همخوان
cor	کورس
cor	cor
wolf	گرگ
wolf	وولف
wolf	گرگه
wolf	ولف
prezente	حاضر
prezente	هدیه
fruntea	پیشانی
fruntea	پیشونی
fruntea	پیشانیش
douglas	داگلاس
modificat	تغییریافته
für	für
augustin	آگوستین
augustin	آگوستین
provocat	تحریک
egal	برابر
egal	مساوی
egal	برابر
egal	مساوی
tarn	تارن
gerais	گرایس
vioara	ویولون
vioara	ویلن
vioara	ویولن
vioara	ویولون
vioara	ویلن
vioara	ویولن
vioara	کمانچه
stejar	اوک
stejar	بلوط
cavaler	شوالیه
cavaler	نایت
operare	عامل
istanbul	استانبول
patrick	پاتریک
banii	پول
banii	پولی
precedent	سابقه
precedent	پیشین
precedent	قبلی
studiaza	تحصیل
studiaza	مطالعه
sector	بخش
sector	سکتور
isère	ایزر
conacul	عمارت
istorici	مورخان
deschiderea	افتتاحیه
deschiderea	افتتاح
decizie	تصمیم
decizie	فیصله
naos	nave
amestec	اختلاط
amestec	مخلوط
amestec	میکس
amestec	آمیخته
amestec	مخلوطی
amestec	ترکیب
geografica	جغرافیایی
geografica	جغرافی
geografica	جغرافیایی
imperiala	امپراطوری
imperiala	سلطنتی
imperiala	امپراتوری
clasament	پایگاههای
jim	جیم
castel	قصر
castel	کاستل
castel	کستل
castel	قلعه
castel	کسل
campie	ساده
campie	جلگه
socialist	سوسیالیستی
socialist	سوسیالیست
infrangerea	شکست
milan	میلان
scenariul	فیلمنامه
scenariul	احداث
scenariul	سناریوی
scenariul	سناریو
scenariul	دستنوشته
teritoriala	ارضی
argento	آرجنتو
impus	تحمیل
stack	پشته
stack	استک
fotografie	فتو
fotografie	photo
fotografie	عکس
fotografie	عکاسی
fotografie	photography
fotografie	عکسبرداری
principiu	اصل
lombardia	لمباردی
musulmani	مسلمان
musulmani	مسلمانان
musulmani	مسلمانها
musulmani	مسلمان
musulmani	مسلم
musulmani	مسلمانان
see	eea
raniti	مجروح
raniti	مصدوم
raniti	زخمی
raniti	مجروح
raniti	زخمی
profesionist	حرفهای
castigator	برنده
castigator	برنده
desen	ترسیم
desen	نقاشی
desen	کشیدن
interzis	ممنوعه
interzis	ممنوع
interzis	حرام
interzis	نهی
interzis	ممنوع
interzis	حرام
interzis	ممنوع
regulile	قواعد
regulile	قوانین
irak	عراق
ideile	ایده
student	محصل
student	شاگرد
student	دانشجو
reactie	واکنشی
reactie	واکنش
reactie	واکنشی
reactie	واکنش
reactie	واکنشی
reactie	واکنش
howard	هوارد
howard	هاوارد
pre	pre
sprijinit	پشتیبانی
topul	بالا
topul	top
topul	تاپ
topul	اوج
topul	فاعل
avansat	پیشرفته
napoli	ناپل
napoli	ناپولی
activitatile	فعالیتها
cutremur	زلزله
marte	مریخ
marte	مارس
rare	نادره
rare	کمیاب
rare	نادر
rare	نادری
boala	بیماری
boala	بیماری
boala	ناخوشی
boala	مرضی
boala	بیماری
boala	بیماری
boala	بیماری
boala	ناخوشی
boala	مرضی
boala	بیماری
blocat	قفل
prusia	پروس
herbert	هربرت
avram	آورام
avram	ابرام
intrebari	سؤال
intrebari	سوالات
intrebari	سوال
intrebari	سؤالات
intrebari	سؤال
intrebari	سوالات
intrebari	سوال
intrebari	سؤالات
intern	انترن
intern	کارآموز
intern	داخلی
intern	درونی
intern	اهلی
valorile	مقادیر
valorile	ارزشها
inchisa	بسته
completarea	تکمیل
paginii	صفحۀ
paginii	صفحه
anuarul	سالنامه
raspandit	پخش
raspandit	گسترده
zeelanda	زلاند
externa	خارجی
statie	پاسگاه
statie	ایستگاه
statie	پاسگاه
statie	ایستگاه
statie	پاسگاه
statie	ایستگاه
watson	واتسون
industrie	صنعت
industrie	صنایع
cadru	قاب
cadru	چارچوب
cadru	فریم
electronica	الکترونیک
electronica	electronic
electronica	الکترونیکی
electronica	الکترونیک
electronica	الکترونیک
bay	خلیج
bay	بای
scria	نوشتم
generatie	نسل
generatie	نسل
generatie	نسل
ford	فورد
conflictul	درگیری
conflictul	منازعه
conflictul	کشمکش
conflictul	نزاع
conflictul	ناسازگاری
peretele	وال
peretele	دیواری
peretele	دیوار
ulei	نفت
ulei	اویل
ulei	روغن
gordon	گوردون
tehnici	تکنیکهای
maurice	موریس
illinois	ایلینوی
aparitie	رخداد
allen	آلن
juridice	مجاز
juridice	قانونی
juridice	حقوقی
electronic	electronic
electronic	الکترونیکی
electronic	الکترونیک
prietenii	دوستان
channel	کانال
channel	مجرا
channel	مجرای
channel	چنل
channel	channel
asociate	مرتبط
asociate	وابسته
logo	لوگو
aprobarea	تصویب
curse	نژادها
curse	مسابقه
primi	دریافت
clasic	باکلاس
clasic	کلاسیک
clasic	کلاسیک
clasic	classic
wittelsbach	ویتلسباخ
leipzig	لایپزیگ
personalitate	شخصیت
personalitate	شخصیتی
ocupata	مشغول
ocupata	مصروف
ocupata	اشغال
ocupata	شلوغ
ocupata	مشغول
ocupata	مصروف
ocupata	اشغال
ocupata	شلوغ
indiana	ایندیانا
indiana	سرخپوست
indiana	هندی
hollywood	هالیوود
hollywood	هالیوودی
semnul	امضا
semnul	امضاء
semnul	علامت
corespunzatoare	مناسب
corespunzatoare	درخور
corespunzatoare	متناظر
dei	dei
anhalt	آنهالت
spectacol	نمایش
wales	ولز
wales	ویلز
animal	حیوانی
animal	حیوانات
animal	جانوران
animal	حیوان
douazeci	بیست
douazeci	بیست
mandat	فرمانی
efectele	تأثیرات
efectele	تاثیرات
efectele	اثرات
efectele	آثار
estonia	استونی
modificarea	متمم
documentele	اسناد
mostra	نمونه
gheorghiu	گئورگیو
preda	تدریس
electronice	الکترونیک
electronice	electronic
electronice	الکترونیکی
electronice	الکترونیک
egala	برابر
egala	مساوی
egala	برابر
egala	مساوی
responsabil	مسئول
responsabil	مسول
responsabil	مسئولیت
responsabil	نگهدارنده
cetateni	شهروندان
cetateni	شهروندان
primind	دریافت
vigoare	ویگور
bustul	بالاتنه
tare	سخت
tare	دشوار
tare	پررو
tare	بلند
imaginile	تصاویر
dark	دارک
dark	تاریک
dark	تیره
individuale	شخصی
individuale	فرد
conditia	شرط
conditia	شرایط
necunoscut	ناشناخته
mala	مالا
secrete	رازها
secrete	اسرار
secrete	راز
secrete	محرمانه
secrete	رازی
secrete	راز
secrete	مخفی
similara	مشابه
purta	پوشیدن
purta	بپوشید
tobe	طبل
tobe	درامز
century	قرن
century	قرنه
century	سده
inregistrari	رکوردز
inregistrari	رکوردینگز
pomerania	پومرانی
canta	بخون
canta	بخونید
canta	بخون
canta	بخونید
canta	بخون
canta	بخونید
parma	پارما
etape	مراحل
muta	حرکت
invazia	تهاجم
invazia	هجوم
guy	گای
guy	یارو
dai	دای
sava	ساوا
interioara	درونی
prezentata	عرضه
terenuri	اراضی
terenuri	سرزمینهای
terenuri	سرزمین
terenuri	خشکی
terenuri	land
terenuri	سرزمین
profesori	اساتید
profesori	معلم
profesori	مدرس
primare	ابتدایی
primare	اصلی
primare	اولیه
primare	شهردار
rurale	روستایی
cehoslovacia	چکسلواکی
drapelul	پرچم
societati	شرکتها
societati	شرکتهای
societati	احزاب
societati	جوامع
satelit	ماهواره
satelit	ماهوارهای
diferita	متفاوت
diferita	متفاوت
regat	فرمانروایی
regat	پادشاهی
atacant	استرایکر
atacant	مهاجم
ponte	پانت
mario	ماریو
hamburg	هامبورگ
orléans	اورلئان
milion	میلیون
milion	میلیونی
milion	ملیون
massimo	ماسیمو
transforma	تبدیل
transforma	تبدیل
fundamentale	مبانی
fundamentale	بنیادی
fundamentale	اساسی
pregatire	آمادگی
