les	the
plaque	đĩa
plaque	dĩa
nez	nez
nez	mũi
quai	quay
quai	neo
quai	dock
barre	helm
barre	bar
barre	barre
meilleures	nhất
métropole	métropole
métropole	metropolis
vigueur	vigor
neuvième	đoàn
minute	phút
élite	elite
aîné	elder
aîné	sr
aîné	senior
verre	cốc
verre	kính
verre	ly
verre	uống
verre	ly
abandon	abandonment
queue	đuôi
queue	đuôi
ivoire	ivory
ivoire	ngà
hong	hong
hong	hồng
ivan	ivan
pistes	dốc
pistes	vết
pistes	rãnh
jonathan	jonathan
tenue	outfit
jacob	jacob
mythologie	mythologie
belgrade	beograd
belgrade	belgrade
guinée	guinea
gamme	tầm
dessinateur	designer
jimmy	jimmy
arrêter	thoát
arrêter	dừng
arrêter	ngừng
rallye	rally
rallye	rallye
valence	valencia
valence	valence
colspan	colspan
dossier	mục
dossier	tệp
dossier	file
diego	diego
maladies	benh
maladies	bệnh
oiseau	oiseau
oiseau	bird
oiseau	chim
ump	ump
verte	lục
citer	quote
constructeur	builder
francesco	francesco
terrestre	terrestrial
terrestre	earthly
budapest	budapest
représentations	representations
ambassadeur	sứ
inverse	ngược
opérateur	buôn
souvenir	memento
souvenir	ức
ennemis	địch
ennemis	thù
viens	đến
languedoc	languedoc
são	são
quarante	forty
hectares	acres
golfe	vịnh
commandeur	commandeur
douglas	douglas
listes	kê
listes	list
listes	danh
boy	boy
boy	trai
boy	bé
lecteur	player
lecteur	chạy
lecteur	cán
lecteur	reader
idem	idem
idem	ditto
tire	bắn
hop	hop
christopher	christopher
maintenir	giữ
réduire	giảm
réduire	giảm
anderson	anderson
christine	christine
goût	nếm
goût	hương
morceaux	morceaux
morceaux	rách
morceaux	vết
morceaux	rãnh
venus	venus
miller	miller
dédié	viet
exil	exil
exil	exile
terminé	xong
cambridge	cambridge
sncf	sncf
ventes	bán
ventes	lô
remis	thác
donald	donald
dure	phũ
dure	chát
dure	cứng
dure	khó
dure	khổ
dure	đắng
vins	rượu
vins	vang
out	ra
out	tứ
lanceur	launcher
solaire	solar
alimentation	mat
empêcher	ngăn
vladimir	vladimir
pseudonyme	nickname
clé	key
clé	khóa
clé	phím
manuscrit	manuscrit
manuscrit	cuộn
défaites	đảnh
défaites	bại
colline	đồi
colline	ngổn
colline	hill
colline	hoan
colline	colline
who	ai
who	who
dédiée	viet
gustave	gustav
gustave	gustave
longues	lâu
longues	dài
longues	long
naturelles	chích
technologies	technologies
fais	fais
picardie	picardie
porto	porto
bourbon	bourbon
désignations	designations
franz	franz
ombre	bóng
ombre	râm
ombre	khuất
ombre	bóng
ombre	shadow
ombre	ombre
maritimes	maritimes
maritimes	maritime
vapeur	steam
vapeur	lết
interview	phỏng
bay	vịnh
bay	bay
colonnes	khe
colonnes	cột
colonnes	cột
pôle	cực
pôle	pole
pôle	cột
attribué	điệm
stanley	stanley
muet	silent
muet	thoả
muet	câm
muet	tắt
pétersbourg	pétersbourg
pétersbourg	petersburg
couvre	covers
garçon	boy
garçon	trai
garçon	bé
garçon	bồi
western	tây
vérifier	tra
soldat	lính
avons	avons
canadiens	canadian
jersey	jersey
sénégal	senegal
pluie	rain
pluie	mưa
commentaires	comments
turin	torino
turin	torino
turin	turin
poitou	poitou
touche	touche
touche	key
touche	khóa
touche	phím
touche	touch
touche	ống
touche	sờ
touche	chạm
automatique	auto
automatique	động
automatique	tự
neveu	cháu
neveu	neveu
mohamed	mohamed
hubert	hubert
cinquante	mươi
cinquante	usd
cinquante	fifty
souverain	ruler
souverain	thước
associés	associates
chronique	chronicle
chronique	khe
chronique	cột
charte	charter
renault	renault
arrivé	đến
arrivé	tới
préface	preface
échecs	chiếu
frais	tươi
frais	phí
traite	buôn
pérou	peru
bac	bac
judiciaire	judicial
judiciaire	judiciary
palette	pallet
indépendante	lập
tramway	tram
tramway	trams
élisabeth	elizabeth
élisabeth	elisabeth
amiens	amiens
louvre	louvre
marco	marco
amie	bạn
amie	hiền
alias	aka
intention	intention
nombres	số
degré	độ
correspondance	khớp
correspondance	thủ
correspondance	khớp
hamilton	hamilton
tim	tim
sauver	lưu
sauver	bích
sauver	cứu
juniors	nhí
juniors	nhỏ
juniors	junior
visage	face
visage	mặt
future	lai
danois	danish
danois	dane
danois	danes
montrer	xem
montrer	hiện
montrer	show
conférences	thảo
conférences	conferences
philadelphie	philly
philadelphie	philadelphia
prononciation	pronunciation
actualité	tin
aube	aube
mariée	bride
meuse	meuse
billy	billy
répertoire	directory
suffisamment	đủ
poser	posing
lacs	hồ
lacs	lakes
suprême	supreme
musulmans	muslim
ain	ain
autorisation	phép
échanges	exchanges
échanges	trade
sexe	sex
séjour	stay
andy	andy
norme	norm
norme	chuẩn
norme	standard
gordon	gordon
graphique	thị
graphique	graphic
graphique	chart
repose	nghỉ
nick	nick
bulgarie	bulgaria
grecs	greeks
perdre	losing
perdre	thua
perdre	thua
puy	puy
contes	tales
contes	contes
longs	lâu
longs	dài
longs	long
tibet	tibet
supplémentaires	cục
supplémentaires	extra
baroque	baroque
pavillon	pavillon
pavillon	cờ
pavillon	pavilion
will	will
will	sẽ
will	muốn
tournois	tournaments
gagné	won
gagné	thắng
retirer	rút
retirer	bỏ
retirer	xóa
ateliers	xưởng
xviiie	xviiie
xviiie	eighteenth
den	böll
den	chử
den	den
four	furnace
four	lò
garder	giữ
venezuela	venezuela
triple	ba
triple	triple
eure	eure
vécu	kiêng
autel	altar
autel	miếu
manoir	mansion
manoir	manoir
créés	tạo
roussillon	roussillon
vacances	holiday
treize	treize
treize	thirteen
plat	dish
plat	món
plat	phẳng
azur	azure
azur	azur
columbia	columbia
bons	tốt
bons	hay
bons	ngon
bons	voucher
choisir	chọn
choisir	chồn
choisir	chọn
choisir	đặt
reliant	reliant
spécialisée	chuyên
bruce	bruce
consensus	consensus
sauvage	wild
sauvage	hoang
sauvage	savage
sauvage	dã
clip	clip
optique	optic
occidental	occidental
occidental	tây
augmenter	tăng
instant	lát
instant	instant
instant	tức
voyages	du
voyages	du
phare	phare
différente	khác
désert	mạc
musiques	nhạc
naturels	chích
ibn	ibn
nam	nam
enseignant	thầy
pedro	pedro
dépôt	deposit
dépôt	depot
hollywood	hollywood
tunis	tunis
prusse	phổ
prusse	phổ
laura	laura
intérieure	indoor
augustin	augustine
augustin	augustin
peint	sơn
froid	lạnh
froid	chill
réputation	đồn
not	không
not	ko
syrie	syria
flandre	flanders
villeneuve	villeneuve
alexis	alexis
lublin	lublin
playstation	playstation
ronde	hiệp
ronde	vòng
allen	allen
riches	vương
riches	giàu
riches	rich
pékin	kinh
pékin	kinh
apparence	nhê
couche	layer
couche	lớp
couche	bỉm
couche	tã
fortune	fortune
fortune	lường
châteaux	châteaux
line	line
line	dòng
animateur	animator
master	thầy
dizaine	chục
dizaine	tá
dragons	rồng
dragons	diều
dragons	long
dragons	dragon
dragons	rồng
numéros	số
besançon	besançon
giuseppe	giuseppe
provisoire	interim
veuve	góa
veuve	widow
apporter	mang
nicole	nicole
cameroun	cameroun
cameroun	cameroon
soins	care
cesse	ngừng
héritier	ngai
lah	lah
bot	bot
bot	robot
botanique	botanic
connues	quen
amoureux	lovers
amoureux	lover
manchester	manchester
vouloir	muon
vouloir	muốn
virus	virus
virus	virut
virus	virus
virus	virut
iso	iso
fermeture	zip
fermeture	đóng
fermeture	cận
fermeture	zipper
voile	buồm
voile	buồm
aisne	aisne
spécialisé	chuyên
marchand	buôn
marchand	marchand
yougoslavie	yugoslavia
universelle	universal
universelle	chung
hugues	hughes
hugues	hugh
zurich	zürich
zurich	zurich
abandonné	thác
fernando	fernando
wilhelm	wilhelm
franche	franche
belges	bỉ
rotation	xoay
rotation	quay
rotation	xoay
rotation	quay
apporte	mang
composés	compounds
cyrillique	cyrillic
clark	clark
rayon	beam
paulo	paulo
nécessité	cần
limoges	limoges
têtes	đầu
têtes	đàu
têtes	head
têtes	đầu
têtes	vát
métal	co
matches	khớp
matches	diêm
rangers	rangers
rangers	kích
ryan	ryan
fini	xong
épée	gươm
épée	kiếm
épée	gươm
épée	kiếm
salut	alo
salut	hello
salut	nè
salut	hi
salut	này
salut	hey
banlieue	suburb
banlieue	suburban
courts	bài
courts	ngắn
courts	short
courts	lá
toulon	toulon
pic	pic
pic	peak
voilà	đây
voisins	xóm
fantasy	fantasy
jouant	thấm
jouant	chơi
jouant	divx
opposé	ngược
bleue	xanh
irak	iraq
bruges	brugge
bruges	brugge
bruges	bruges
tonnes	tấn
tonnes	ton
tonnes	tấn
poche	giỏ
poche	túi
poche	pocket
dieux	thần
copie	chép
copie	copy
copie	trích
intégré	integrated
intégré	nhúng
jason	phúc
jason	jason
surnommé	dubbed
chimique	hóa
carbone	carbon
carbone	cacbon
mâle	buồng
mâle	đực
mâle	nam
ouvrir	download
ouvrir	mở
ouvrir	má
pétrole	nhớt
pétrole	dầu
normal	chuẩn
normal	thường
illinois	illinois
jura	jura
gras	gras
gras	đậm
gras	bold
gras	béo
gras	mập
gras	fat
hervé	hervé
médiévale	medieval
cible	đo
extra	cục
extra	extra
dark	darth
morceau	vết
morceau	rãnh
morceau	mảnh
morceau	miếng
morceau	piece
morceau	vở
pyramide	pyramid
pasteur	pasteur
nintendo	nintendo
apprentissage	học
adopté	nuôi
entraînement	luyện
entraînement	training
entraînement	workout
kelly	kelly
arnaud	arnaud
volontaires	nguyện
arrête	dừng
arrête	ngừng
plaisir	fun
plaisir	ké
plaisir	vui
limousin	limousin
époux	chồng
époux	mun
époux	husband
bateaux	thuyền
lisa	lisa
anime	anime
croire	tin
domination	domination
domination	dominance
moto	moto
échapper	thoát
échapper	escape
fenêtres	windows
fenêtres	sổ
mineur	nhỏ
mineur	minor
vertical	dọc
équilibre	balancing
équilibre	equilibrium
variable	biến
sanctuaire	miếu
erreurs	lỗi
erreurs	sai
erreurs	lỗi
bis	bis
slovaquie	slovakia
constantinople	constantinopolis
constantinople	constantinople
fouilles	excavations
sel	sel
sel	muối
découvertes	discovery
examen	thi
examen	review
héritage	inheritance
hitler	hitler
commencer	khởi
madagascar	madagascar
combattants	combatants
télé	tv
télé	tivi
darkgrey	darkgrey
tracé	vết
tracé	trace
expériences	nghiệm
jeff	jeff
buenos	buenos
voisin	xóm
free	free
free	rảnh
dialogue	thoại
dialogue	thoại
présidente	chairperson
thérèse	thérèse
thérèse	therese
thérèse	têrêsa
thérèse	teresa
grotte	hang
grotte	cave
grotte	hang
grotte	grotte
grotte	grotto
pain	mì
toit	rooftop
toit	mái
toit	tèo
toit	trần
opus	opus
entraineur	trainer
entraineur	hlv
entraineur	hlv
russell	russell
death	chết
alberto	alberto
chaînes	kênh
chaînes	xích
chaînes	chuỗi
chaînes	strings
soviétiques	soviet
secrets	secrets
secrets	mật
secrets	bí
wimbledon	wimbledon
arriver	đến
voulait	wanted
écart	lệch
écart	gap
rupture	phá
rupture	breaking
rupture	break
rupture	phá
vague	vague
vague	sóng
vague	wave
das	das
placée	bot
poitiers	poitiers
otto	otto
steven	steven
accords	chords
margaret	margaret
ter	ter
mentionné	liễu
hollande	holland
ier	ier
crédit	credit
crédit	gmail
xvi	xvi
xvi	xvii
vosges	vosges
fuite	lens
fuite	leak
fuite	thoát
fuite	escape
dôme	dome
dôme	vòm
christianisme	nguyen
christianisme	christian
parcs	parks
entendu	nghe
hasard	cuốc
hasard	nét
hasard	hội
acier	thép
générique	generic
occuper	chiếm
réellement	thực
réellement	thật
silence	tiet
détruite	hỏng
détruite	hư
détruite	xì
isère	isère
raoul	raoul
publier	đăng
publier	đăng
contribue	contributes
lait	sữa
lait	milk
institute	viện
parisien	parisien
matt	matt
antenne	antenna
antenne	anten
charbon	than
charbon	than
léopold	léopold
léopold	léopold
léopold	leopold
maxi	đa
maxi	max
maxi	maxi
agir	diễn
agir	act
uefa	uefa
traducteur	dịch
autrement	kẻo
miami	miami
dur	mẫn
dur	cứng
dur	khó
dur	khổ
dur	đắng
dénomination	tên
dénomination	denomination
constante	hằng
inclus	gồm
inclus	kèm
two	hai
two	two
journalistes	khmer
légère	châm
légère	đèn
légère	nhạt
légère	nhẹ
légère	nhẹ
incluant	gồm
miguel	miguel
sicile	sicilia
sicile	sicily
sicile	sicile
souvenirs	ức
souvenirs	niệm
bad	xấu
bad	bad
bad	kém
bad	khiếp
bad	tệ
bad	afdb
insectes	insects
insectes	rệp
insectes	bọ
insectes	lỗi
edmond	edmund
edmond	edmond
interdiction	ban
interdiction	cấm
transition	dốc
transition	transitional
durable	bền
mar	mar
intelligence	pet
précédents	trước
photographies	ảnh
payer	trả
payer	trả
chaleur	nhiệt
chaleur	ấm
catalogne	catalunya
catalogne	catalonia
blog	blog
square	đc
square	square
square	vuông
indonésie	indonesia
chaussée	chaussée
chaussée	causeway
passent	qua
passent	đèo
passent	pass
lambert	lambert
liquide	liquid
liquide	lỏng
gary	gary
femelle	nữ
néerlandaise	bản
néerlandaise	hoà
néerlandaise	dutch
étages	sàn
indépendants	lập
achat	mua
achat	mua
achat	mua
camps	trại
camps	camp
camps	trại
marques	marques
marques	marks
boulogne	boulogne
admin	admin
gallo	gallo
gaulle	gaulle
traiter	đãi
graves	bách
graves	nặng
graves	graves
graves	đào
cuba	cuba
attaquer	công
contribuer	góp
seize	sixteen
fermé	đóng
jordan	jordan
supplémentaire	cục
supplémentaire	extra
schéma	pattern
schéma	mẫu
schéma	schema
campus	trượng
pie	piô
pie	pius
dis	nói
dis	tràng
dis	dis
vues	views
solide	đặc
philip	philip
philip	filip
fiat	fiat
atmosphère	atmosphere
réelle	real
réelle	thực
réelle	thật
réelle	thiệt
ajout	thêm
ajout	add
ajout	thêm
dave	dave
mourir	die
mourir	chết
nelson	nelson
témoin	chứng
conte	conte
pirates	pirates
pirates	hacker
pirates	hackers
fenêtre	sổ
occident	tây
assaut	assault
clés	keys
clés	phím
clés	key
clés	khóa
clés	phím
certainement	kĩ
morale	đạo
nobel	nobel
natale	natale
spectacles	khoe
voisine	xóm
alternative	alternative
trace	vết
trace	trace
ours	gấu
ours	gấu
wild	wild
wild	hoang
chevaliers	kị
chevaliers	chevaliers
bla	bla
bla	duyệt
bla	vân
bla	bla
loir	loir
navale	navale
navale	shipbuilding
récits	tales
pauvres	nghèo
pauvres	nghiệp
nourriture	mat
participant	tap
balle	bóng
balle	banh
balle	viên
dynamique	dynamics
dynamique	động
ross	ross
boris	boris
branches	cành
aragon	aragon
alpin	alpine
illustré	illustrated
colin	collin
colin	colin
zéro	zero
atp	atp
gironde	gironde
remix	remix
remix	remixes
biais	bias
fra	fra
fra	eng
identique	cùng
clôture	đóng
clôture	cận
clôture	rào
cheveux	tóc
traités	treaties
respecter	bai
bbc	bbc
lourd	nặng
sérieux	bách
sérieux	hen
dordogne	dordogne
fermée	đóng
moore	moore
explosion	blast
explosion	nổ
explosion	nổ
honoré	vinh
honoré	honoré
nathalie	natalie
nathalie	nathalie
quentin	quentin
désir	ham
grégoire	gregory
grégoire	grégoire
sec	lau
sec	khô
sec	sec
sec	giây
divisé	chia
indice	index
indice	clue
indice	hint
parisienne	parisienne
complexes	complexes
complexes	complex
noyau	lõi
noyau	hạt
noyau	nhân
germanique	germanic
santiago	santiago
flux	luồng
flux	suối
flux	stream
flux	luồng
flux	màng
flux	flow
sportifs	vđv
forts	mạnh
forts	strong
forts	forts
ohio	ohio
familiale	đình
lisbonne	lisboa
lisbonne	lisbon
fleur	blossom
fleur	flower
fleur	hoa
fleur	fleur
dizaines	chục
dizaines	chục
dizaines	tá
séance	phiên
turc	turkish
charentes	charentes
tirer	bắn
tirer	pull
tirer	rút
tirer	kéo
tirer	bắn
navarre	navarre
navarre	navarra
hambourg	hamburg
envoyer	gửi
envoyer	gởi
morgan	morgan
définir	đặt
définir	set
micro	micro
micro	micro
micro	micrô
micro	microphone
micro	mic
maría	maría
maría	maria
maría	chư
maría	maria
wilaya	wilaya
géant	giant
géant	toshiba
lourdes	lourdes
paradis	thiên
ian	lan
anjou	anjou
entendre	thuộc
entendre	tít
entendre	nghe
entendre	spring
entendre	thính
tempête	tempête
tempête	bão
tempête	tempest
constantin	constantin
constantin	konstantinos
constantin	constantine
constantin	konstantin
embouchure	miệng
embouchure	mồm
bonheur	bonheur
moine	monk
moine	moine
arm	tay
oliver	oliver
bâle	basle
bâle	basel
nîmes	nîmes
franck	frank
franck	franck
stockholm	stockholm
cuivre	đồng
per	pr
per	per
cents	xu
ferrari	ferrari
grosse	lớn
grosse	to
grosse	đúc
grosse	đại
grosse	big
grosse	grosse
viande	thịt
ken	ken
escalier	stairway
escalier	dục
diable	devil
diable	quỷ
diable	diable
argentin	argentina
argentin	argentine
récupérer	retrieve
récupérer	recover
herbert	herbert
berne	bern
berne	berne
roberto	roberto
chante	ca
chante	hát
chante	hót
jerry	jerry
talent	tài
invités	khách
invités	khách
natation	bơi
natation	bơi
apprendre	học
apprendre	ngộ
apprendre	học
sols	đất
sols	sàn
sols	sàn
ardenne	ardennes
ardenne	ardenne
castille	castilla
restes	thừa
alcool	rượu
alcool	cồn
elena	elena
elena	yelena
passages	crossings
centaine	trăm
inspiration	inspiration
sombre	dark
sombre	tối
lourds	nặng
habituellement	thuồng
habituellement	thường
nécessite	đòi
dead	chết
racine	root
racine	chủ
racine	rễ
racine	racine
fidèle	fidèle
roux	redhead
roux	roux
roux	đỏ
roux	ginger
roux	gừng
intégrer	nhúng
ultime	ultimate
pseudo	username
pseudo	nickname
pseudo	pseudo
descente	descent
descente	downhill
remplacée	superseded
magasin	shop
magasin	tùng
landes	landes
neuve	newfoundland
punk	punk
sucre	sucre
sucre	đường
sucre	sugar
gold	vàng
gold	gold
cite	quote
biographique	biographical
biographique	biographique
vendus	bán
trad	trad
tomber	falling
tomber	rơi
tomber	sáp
tomber	rơi
tomber	sút
tomber	ngã
roches	đá
stone	đá
stone	stone
aérien	khí
aérien	air
abraham	abraham
délégué	delegate
vraie	real
vraie	thực
vraie	thật
vraie	thiệt
vraie	thật
vraie	đúng
graveur	burner
contemporains	contemporary
wikimedia	wikimedia
battant	flying
battant	bay
carter	carter
francfort	frankfurt
flèche	flèche
flèche	arrow
circonscriptions	constituencies
attentat	công
arles	arles
colorado	colorado
feuille	lá
feuille	tờ
feuille	mẩu
difficiles	cứng
difficiles	khó
difficiles	khổ
difficiles	đắng
difficiles	khó
coupes	cắt
coupes	tách
coupes	cups
coupes	bện
douce	sweet
douce	ngọt
douce	freshwater
douce	soft
douce	mềm
dep	dep
michigan	michigan
khan	khan
indre	indre
quasiment	sắp
quasiment	gần
quasiment	hầu
finlandais	finns
districts	quận
inutile	useless
comique	comique
comique	comedian
comique	comic
comique	hài
bell	chuông
bell	bell
manuscrits	scrolls
manuscrits	manuscripts
atlanta	atlanta
essence	xăng
essence	essence
essence	xăng
séminaire	seminary
vancouver	vancouver
orthographe	spell
lucas	lucas
massachusetts	massachusetts
essayer	thử
essayer	cố
cellule	cell
fou	cuồng
fou	khùng
fou	điên
fou	giận
heinrich	heinrich
coréen	hàn
courage	dũng
courage	chống
moulins	mills
moulins	moulins
humour	hài
banques	banks
banques	ngân
banques	bank
battre	đánh
battre	phật
cologne	cologne
cologne	köln
positif	dương
minnesota	minnesota
compléter	supplement
plume	lông
plume	pen
plume	bút
alimentaire	mat
paysages	paysages
barry	barry
kansas	kansas
garros	garros
grève	strike
grève	đâm
grève	slr
fichiers	tệp
patrice	patrice
pratiquement	sắp
pratiquement	gần
pratiquement	hầu
quatorze	fourteen
visibles	bien
arménie	armenia
norman	norman
allier	allier
xviie	xviie
xviie	seventeenth
leipzig	leipzig
dites	nói
dites	tràng
fernand	fernand
bonaparte	bonaparte
observations	comments
rural	rural
codes	codes
codes	mã
warner	warner
malade	ill
malade	ốm
malade	bệnh
malade	ốm
malade	cúm
arena	arena
imprimerie	in
évaluer	unplugged
voulu	wanted
perspective	prospect
perspective	outlook
garçons	boys
edgar	edgar
walt	walt
militant	activist
tourner	quay
tourner	lượt
tourner	cua
tourner	flip
tourner	xoay
tourner	quay
tourner	spin
tourner	quay
impérial	imperial
sultan	sultan
liban	liban
liban	liban
liban	lebanon
calédonie	caledonia
calédonie	calédonie
routier	đường
routier	road
hermann	hermann
hermann	herman
ballet	ballet
ballet	balê
ernst	ernst
stuart	stuart
index	index
veulent	muon
veulent	muốn
téléphone	đt
enregistre	album
bouche	môi
bouche	miệng
bouche	mồm
queen	hậu
lyonnais	lyon
lyonnais	lyons
équateur	ecuador
fine	ổn
fine	khỏe
statues	tượng
anneau	ring
anneau	nhẫn
chambres	phòng
chambres	phòng
youtube	youtube
xii	xii
terminus	terminus
onde	onde
onde	sóng
onde	wave
abc	abc
exposé	lộ
masque	masque
masque	nạ
masque	mask
combattre	combat
gloire	fame
gloire	vinh
basses	basses
basses	low
basses	thấp
tâche	task
monter	núi
monter	lắp
papillon	butterfly
papillon	bướm
papillon	moth
papillon	papillon
panneaux	bảng
vendée	vendée
automatiquement	động
pousse	push
pousse	đẩy
pousse	mọc
luigi	luigi
grant	grant
globe	globe
procureur	tố
ardennes	ardennes
atlas	atlas
caisse	caisse
caisse	thùng
caisse	crate
génétique	di
génétique	genetics
ballon	bóng
ballon	banh
ballon	ballon
choc	sốc
choc	shock
ondes	sóng
romantique	romance
frappe	strike
frappe	đâm
frappe	slr
philippines	philippines
philippines	philippine
anonyme	anonymous
anonyme	anonyme
audience	thính
phil	phil
phil	phill
helsinki	helsinki
espère	mong
espère	xoa
lawrence	lawrence
cinématographique	cinematic
unesco	unesco
littoral	coastline
danny	danny
module	modul
module	môđun
module	module
module	đun
bonus	bonus
bonus	thưởng
théories	thuyết
hot	hot
hot	nóng
éliminatoires	playoff
éliminatoires	playoffs
uci	uci
rocher	boulder
rocher	rocher
garnison	garrison
résoudre	giải
résistant	vây
résistant	cự
islande	iceland
janeiro	janeiro
macédoine	macedonia
chêne	oak
chêne	sồi
concerto	concerto
adversaires	opponents
privés	tư
chroniques	chronicle
chroniques	chroniques
tue	giết
paolo	paolo
entrées	mục
berger	berger
berger	shepherd
cache	cache
cache	giấu
cache	trốn
cache	ẩn
égale	bằng
œufs	trứng
œufs	trứng
emma	emma
blanches	trắng
blanches	white
blanches	bạch
miles	miles
miles	phít
miles	km
miles	dặm
doublé	thắt
boxe	giải
boxe	boxing
boxe	bốc
pair	per
pair	cặp
pair	ghép
pair	đôi
tarn	tarn
compagnons	compagnons
challenge	thạch
challenge	thách
adolphe	adolph
adolphe	adolphe
adolphe	adolf
serpent	rắn
chimiques	hóa
livret	booklet
livret	libretto
média	media
noires	đen
noires	noires
georg	georg
parker	parker
métropolitaine	metropolitan
isaac	isaac
foyer	foyer
comtes	đếm
comtes	earls
invite	nhắc
invite	mời
invite	mời
anges	angels
anges	angel
rencontrer	meet
rencontrer	gặp
étang	ao
étang	étang
attente	đợi
attente	chờ
virginia	virginia
voûte	vault
voûte	hầm
voûte	arch
voûte	vòm
murray	murray
racines	root
racines	chủ
racines	rễ
houston	houston
feux	đèn
parfait	hảo
roumain	rumani
affluents	tributaries
mali	mali
repos	nghỉ
gardes	gardes
gardes	gác
gardes	canh
gand	ghent
gand	gent
gand	gent
gand	gand
évolué	evolved
romane	romanesque
romane	romane
vents	gió
vents	gió
rap	rap
vive	vive
fribourg	freiburg
fribourg	broye
fribourg	fribourg
uruguay	uruguay
esthétique	aesthetic
suzanne	suzanne
coloniale	colonial
adams	adams
wayne	wayne
malte	malta
spider	nhện
spider	spider
ahmed	ahmed
anton	anton
spéciaux	cống
citation	quote
citation	citation
loiret	loiret
indiens	indians
gallery	gallery
tournant	turning
âges	tuổi
gridcolor	gridcolor
suisses	swiss
bière	beer
bière	bia
bière	beers
bière	bia
faibles	yếu
faibles	nhược
faibles	low
faibles	thấp
arnold	arnold
julia	julia
destin	destiny
destin	phạn
destin	destin
angel	angel
précédentes	trước
ottawa	ottawa
podium	bục
podium	podium
professeurs	khoa
emplois	jobs
occupée	bận
clergé	clergy
étrange	lạ
étrange	weird
étrange	rar
étrange	lạ
étrange	lẻ
étrange	bizarre
exprimer	express
vendre	bán
vendre	bán
vicomte	viscount
session	phiên
marshall	marshall
sorbonne	sorbonne
lang	lang
vallées	vallées
inc	inc
just	chỉ
just	funny
suites	suites
pietro	pietro
chœurs	chorus
colons	settlers
colons	colons
ferrand	ferrand
brésilienne	brazil
brésilienne	brazilian
arsenal	arsenal
adrien	adrien
adrien	adrian
larry	lary
larry	larry
majoritairement	predominantly
spéciales	cống
policiers	cảnh
armement	armament
armement	khí
armement	súng
armement	armaments
ailier	wing
ailier	cánh
ailier	winger
off	off
off	tắt
mayenne	mayenne
marion	marion
robe	váy
robe	áo
golf	golf
golf	gôn
baker	baker
jay	bum
jay	jay
mystère	mystery
mystère	mystère
stewart	stewart
sint	sint
sage	wise
sage	sage
vaisseaux	tàu
vaisseaux	thuyền
béton	tông
lions	lions
lionel	lionel
particules	hạt
particules	hạt
baby	baby
baby	bé
soprano	soprano
kennedy	kennedy
harris	harris
shakespeare	shakespeare
masters	masters
coureurs	runners
rencontré	trúng
rencontré	met
cadet	cadet
triomphe	triumph
tribune	tribune
tribune	rostrum
hip	hip
hip	hông
lightgrey	lightgrey
down	down
down	xuống
pau	pau
dei	dei
aval	aval
immense	huge
bobby	bobby
lignée	lineage
lignée	bloodline
robinson	robinson
panneau	billboard
panneau	vẽ
panneau	tấm
pomme	táo
pomme	apple
nil	biếc
nil	nile
rosa	rosa
rosa	hồng
bologne	bologna
justification	justification
saga	saga
salvador	salvador
volant	flying
volant	bay
textcolor	textcolor
dents	răng
dents	răng
australienne	aussie
may	may
algérien	algerian
algérien	algérie
tommy	tommy
richesse	riches
terry	terry
sprint	sprint
matthew	matthew
cerveau	óc
cerveau	não
cerveau	óc
cerveau	brain
cerveau	não
fabrique	fabrique
voter	vote
voter	bầu
journées	ngày
joan	joan
théodore	theodore
transformer	biến
habitude	trù
modeste	nhục
modeste	modeste
interface	giao
fantôme	ghost
fantôme	ma
fantôme	phantom
fantôme	vỏ
animé	hoạt
animé	anime
animé	lively
ludwig	ludwig
marcus	marcus
ottoman	ottoman
universal	universal
universal	chung
imaginaire	fantasy
microsoft	microsoft
lens	lens
bucarest	bucharest
passée	qua
passée	past
nage	bơi
arizona	arizona
nuls	null
mâles	nam
resta	resta
chants	chants
gratte	ngứa
heart	tim
heart	heart
thermique	nhiệt
thermique	nhiệt
énorme	huge
tombeau	mộ
tombeau	tomb
bruit	nhiễu
tchécoslovaquie	czechoslovakia
universel	universal
universel	chung
annie	annie
limiter	hạn
circuits	tours
mono	mono
clinique	clinic
pennsylvanie	pennsylvania
gouvernements	phủ
cirque	cirque
cirque	xiếc
cirque	circus
dépit	nghênh
eddie	eddie
cooper	cooper
intégrée	integrated
intégrée	nhúng
vichy	vichy
dick	dick
simone	simone
thompson	thompson
aéronautique	aeronautics
aéronautique	aéronautique
aéronautique	aeronautical
aéronautique	aerospace
aéronautique	aviation
rochelle	rochelle
aigle	eagle
aigle	bàng
aigle	aigle
namur	namur
pen	pen
pen	bút
gravure	etching
gravure	cháy
corriger	sửa
corriger	đúng
rangs	ranks
rangs	hàng
comprends	hiểu
comprends	hieu
flag	cờ
prière	nguyện
dallas	dallas
xvie	xvie
xvie	sixteenth
xvie	xvi
xvie	xvii
nationalités	nationalities
colonisation	colonisation
colonisation	colonization
pablo	pablo
appeler	gọi
appeler	call
appeler	cẩm
appeler	gọi
fameux	nổi
volontaire	nguyện
lloyd	lloyd
chaud	hot
chaud	nóng
chaud	ấm
fans	fans
fans	fan
aus	aus
poètes	thơ
tri	tri
tri	xếp
abandonner	bỏ
abandonner	hủy
abandonner	thoát
colère	angry
cruz	cruz
symbolique	symbolic
attendant	đợi
attendant	chờ
louvain	leuven
louvain	louvain
transforme	biến
transforme	transforms
patricia	patricia
way	đường
renaud	renaud
renaud	reginald
león	león
león	leon
