que	bahawa
històries	cerita
branques	bercabang
branques	cawangan
branques	cabang
branques	dahan
barroc	barok
disciplina	disiplin
disciplina	displin
one	satu
one	one
discurs	pidato
discurs	speech
discurs	pertuturan
transmissió	penghantaran
flora	flora
cadascuna	setiap
cadascuna	each
profunditat	kedalaman
capçalera	pengepala
mineral	ore
mineral	mineral
mineral	galian
superar	mengatasi
constantinoble	constantinople
voltes	lap
goya	goya
continent	benua
paret	wall
paret	dinding
arthur	arthur
períodes	tempoh
sierra	sierra
criteris	kriteria
andré	andré
ramón	ramón
ramón	ramon
atmosfera	atmosfera
atmosfera	suasana
bones	good
bones	gud
bizantí	byzantine
geografia	geografi
proposat	dicadangkan
proposat	dicadang
combinació	kombinasi
macedònia	macedonia
botigues	kedai
botigues	kedai
nét	cucu
nét	cucunya
disposició	bentangan
disposició	rekabentuk
disposició	rezeki
sacerdot	imam
windows	tetingkap
adn	dna
coma	koma
coma	koma
episodis	episod
ona	ombak
ona	lambai
ona	wave
ona	gelombang
organisme	organisma
paletes	palet
onze	eleven
onze	sebelas
pati	ela
pati	yard
víctor	victor
veritat	kebenaran
junts	bersama
horta	horta
particularment	terutamanya
maneres	cara
calor	panas
calor	haba
munic	munich
sectors	sektor
cruz	cruz
manteniment	maintenance
manteniment	penyelenggaraan
útil	bermanfaat
útil	berguna
rècord	rakam
rècord	rekod
treballant	berkerja
treballant	berfungsi
treballant	bekerja
artilleria	artileri
western	barat
western	western
utilització	guna
substituït	digantikan
substituït	diganti
illinois	illinois
renaixement	renaissance
alfabet	abjad
avió	pesawat
avió	satah
mines	lombong
mines	mines
escenari	pentas
escenari	panggung
escenari	tahap
pilar	pillar
pilar	pilar
uneix	join
provença	provence
ales	sayap
ales	wings
quarts	perempat
quarts	quarters
oxigen	oksigen
actuacions	pertunjukan
nintendo	nintendo
mode	mod
vietnam	vietnam
variable	pembolehubah
declarat	diisytiharkan
individuals	individu
individuals	followers
karl	karl
suec	sweden
lampisteria	torium
cerdanya	cerdanya
desaparèixer	menghilang
recuperació	pemulihan
recuperació	recovery
regiment	rejimen
elevat	dinaikkan
tancat	ditutup
tancat	tertutup
legal	perundangan
legal	legal
gai	gay
iran	iran
bilbao	bilbao
divideix	cerai
divideix	split
divideix	bahagikan
bàsicament	dasarnya
tardor	autumn
tardor	luruh
violència	keganasan
vidre	gelas
vidre	kaca
vidre	glass
programació	pengaturcaraan
dividit	dibagi
dividit	dibahagikan
dividit	dibahagi
ous	telor
ous	telur
continguts	kandungannya
continguts	kandungan
formats	format
fetes	diperbuat
fetes	made
fetes	bancuh
determinat	berkeyakinan
determinat	berazam
lord	tuhan
lord	lord
aquelles	those
relacionat	berkaitan
relacionat	terkait
relacionat	related
relacionat	berkait
necessitats	keperluan
identificar	kenalpasti
identificar	mengenalpasti
comentaris	komen
dificultats	kesukaran
probable	kemungkinannya
probable	berkemungkinan
probable	kemungkinan
vidal	vidal
consulta	menanya
consulta	pertanyaan
consulta	konsultasi
consulta	consultation
assaig	cubaan
assaig	percubaan
assaig	testing
passeig	walk
passeig	berjalanlah
sales	bilik
sales	room
estableix	set
fauna	fauna
marró	brown
arrels	akar
histoire	histoire
nuclis	kernel
nuclis	core
puerto	puerto
ciclisme	berbasikal
manual	manual
amistat	persahabatan
amistat	rakan
amistat	sahabat
assistir	attend
llicència	lesen
llicència	lesen
universitats	universiti
sal	garam
poders	kuasa
lisboa	lisbon
savoia	savoy
savoia	savoia
letònia	latvia
wiki	wiki
equació	persamaan
enterrat	dikebumikan
enterrat	terkubur
enterrat	berkubur
petició	request
petició	pinta
petició	permintaan
petició	petisyen
escapar	escape
baró	baron
miró	miro
metro	subway
metro	metro
diaris	akhbar
diaris	jurnal
diaris	diaries
alba	alba
càncer	barah
càncer	kanser
graus	darjah
historiadors	sejarawan
majoritàriament	kebanyakannya
amsterdam	amsterdam
usos	kegunaan
nicolau	nicholas
turc	halwa
turc	turki
turc	turkish
blat	gandum
borgonya	burgundy
adults	dewasa
arriben	tiba
giuseppe	giuseppe
norma	norma
norma	norma
mor	mor
sobirania	kedaulatan
benet	benet
nasa	nasa
georges	georges
viatges	melancong
viatges	travel
viatges	pelancongan
viatges	kembara
jazz	jazz
jazz	jaz
coure	copper
coure	tembaga
coure	kuprum
ohio	ohio
portat	dibawa
dissenyat	direka
monedes	syiling
quin	alahai
quin	ape
temporal	sementara
confederació	konfederasi
localització	lokasi
localització	location
senador	senator
valladolid	valladolid
pablo	pablo
española	española
delta	delta
basílica	basilica
alberto	alberto
javier	javier
existir	wujud
potencial	potensi
tennis	tenis
cobert	diliputi
cobert	covered
cobert	menumpahkan
oficines	pejabat
buit	kosong
buit	vakum
buit	hampa
buit	vacuum
juvenil	pemuda
juvenil	belia
gust	citarasa
gust	rasa
gust	taste
gust	merasai
gust	selera
borbó	bourbon
neerlandès	belanda
neerlandès	dutch
colom	merpati
gómez	gomez
gómez	gómez
turcs	turki
lituània	lithuania
pro	pro
tothom	semuanya
hans	hans
traduït	diterjemah
moral	moral
moral	moral
moral	moral
hitler	hitler
barreja	shuffle
barreja	mix
barreja	campuran
barreja	campur
barreja	campurkan
henri	henri
rebels	pemberontak
equador	khatulistiwa
equador	ecuador
notícia	news
femelles	betina
femelles	perempuan
publica	komited
publica	laksanakan
catòlic	katolik
acer	baja
acer	steel
acer	keluli
aquitània	aquitaine
farmàcia	farmasi
rodes	roda
celebració	perayaan
utc+	utc+
informe	report
informe	lapor
informe	laporkan
informe	laporan
dictadura	diktator
finlàndia	finland
uci	icu
recents	terbaharu
personals	personal
personals	peribadi
cursos	kursus
seqüència	turutan
seqüència	jujukan
galícia	galicia
califa	khalifah
califa	caliph
flux	flow
flux	aliran
badalona	badalona
acabada	selesai
acabada	tamat
roda	roda
roda	wheel
estàtua	patung
estàtua	arca
retirat	bersara
retirat	pencen
secundari	secondary
secundari	sekunder
cotxe	car
cotxe	kereta
registres	rekod
golden	golden
golden	emas
golden	keemasan
líders	pemimpin
líders	leaders
fotos	gambar
fotos	foto
jardins	gardens
soviètic	soviet
lès	lès
arma	weapon
arma	senjata
arma	senapang
arma	pistol
arma	gun
agustí	augustine
seguidors	pengikut
campanyes	kempen
open	open
bages	bages
cinquè	kelima
aprofitar	merebut
aprofitar	merampas
noia	girl
aprendre	pelajari
aprendre	belajarlah
aprendre	belajar
radiació	sinaran
braç	lengan
noblesa	bangsawan
interessant	menarik
químic	kimia
químic	chemist
pertanyen	belong
ports	pelabuhan
ports	port
idiomes	bahasa
teories	teori
catòlics	katolik
raça	breed
raça	baka
econòmics	ekonomi
pacific	pacific
pacific	pasifik
missions	misi
burgos	burgos
travessa	salib
navegació	navigasi
hidrogen	hidrogen
separació	pemisahan
separació	perpisahan
popularitat	populariti
divisions	divisyen
divisions	pembahagian
rebé	diterima
pols	dust
pols	debu
símbols	simbol
literari	sastera
friedrich	friedrich
hamburg	hamburg
indis	indian
senyora	puan
senyora	madam
senyora	lady
salamanca	salamanca
sort	bertuah
sort	beruntung
andalusia	andalusia
contribuir	menyumbang
vicenç	vicenç
online	online
índex	indeks
var	var
mecànica	mekanikal
mecànica	mekanik
mecànica	mechanical
sec	sec
placa	plate
placa	lempeng
placa	plat
placa	piring
frase	frasa
frase	hukuman
frase	kalimat
explotació	eksploitasi
tortosa	tortosa
conservador	konservatif
preparar	menyedia
preparar	prepare
suficient	mencukupi
suficient	cukup
suficient	secukupnya
suficient	cukuplah
executiu	executive
executiu	eksekutif
heroi	hero
heroi	wira
insectes	serangga
concepció	conception
passos	langkah
passos	steps
christian	christian
christian	kristian
opera	opera
mecanisme	mekanisme
empresari	usahawan
empresari	majikan
regles	rules
regles	peraturan
regles	pembaris
conservat	dikekalkan
exclusivament	esklusif
xarxes	rangkaian
senyals	isyarat
prat	prat
eina	radas
eina	tool
eina	alat
termini	terma
alaska	alaska
competir	bersaing
assistència	bantuan
matí	morning
distingir	membezakan
distingir	bezakan
caràcters	aksara
caràcters	watak
indonèsia	indonesia
radical	radikal
emmy	emmy
investigacions	siasatan
regla	peraturan
regla	rule
cardona	cardona
mot	mot
campiona	juara
repartiment	cast
últimes	terkini
últimes	terbaru
causes	punca
causes	menyebabkan
irlandès	irish
irlandès	ireland
parcialment	partly
parcialment	sebahagiannya
parcialment	sebahagiannya
centenars	beratus
centenars	ratusan
alternativa	alternatif
brown	brown
debat	perbincangan
debat	diskusi
debat	debat
compromís	penglibatan
compromís	komitmen
compromís	commitment
absoluta	mutlak
aprovat	diluluskan
aprovat	approved
contes	tales
professió	kerjaya
professió	profesion
audiència	khalayak
audiència	penonton
suprem	supreme
dama	lady
claude	claude
editors	penyunting
editors	editor
coneixements	ilmu
coneixements	pengetahuan
òrgan	organ
polonès	polish
polonès	poland
competicions	kejohanan
sotmetre	menundukkan
oklahoma	oklahoma
diumenge	ahad
diumenge	sunday
crònica	kronik
connexió	sambungan
equilibri	imbangan
equilibri	baki
equilibri	keseimbangan
den	den
càmera	kamera
càmera	camera
pilots	pilot
jaciment	empangan
drama	drama
estada	stay
ritme	rentak
companyies	syarikat
privat	swasta
privat	peribadi
privat	persendirian
privat	prebet
deixeble	murid
màquines	mesin
sèrbia	serbia
gamma	gamma
gamma	gama
avaluació	penilaian
taxa	kadar
taxa	rate
solitari	sepi
solitari	sunyi
agents	agen
agents	ejen
propòsit	purpose
esquerre	kiri
ideal	ideal
pena	penalti
pena	pena
contemporània	kontemporari
esperança	harapan
esperança	harap
esperança	hope
tesi	tesis
tesi	thesis
personalitat	personaliti
comparació	perbandingan
errors	pepijat
errors	kesilapan
museus	muzium
aprenentatge	pembelajaran
aprenentatge	learning
estadística	statistik
pujol	pujol
napoleó	napoleon
debut	debut
matemàtic	mathematician
estranger	foreigner
mamífers	mamalia
petroli	petroleum
enrique	enrique
separat	dipisahkan
separat	berpisah
separat	berasingan
live	live
pacte	dalilnya
administrador	admin
administrador	pentadbiran
administrador	pentadbir
pakistan	pakistan
líquid	cecair
congregació	jemaah
àmpliament	meluas
nationalyears	nationalyears
reducció	pengurangan
cònjuge	pasangan
margarida	margherita
representacions	representations
tomàs	thomas
dorsal	engine
dorsal	enjin
dorsal	dorsal
presentat	dihantar
presentat	dipersembahkan
presentat	disajikan
shao	shao
mozart	mozart
bot	bot
clubnat	clubnat
urbana	urbana
bons	ikatan
gos	anjing
gos	dog
pilota	bola
pilota	bebola
luci	lucius
citat	petikan
citat	dipetik
pic	pic
maó	bata
visual	visual
gris	kelabu
gris	grey
paràmetres	parameter
víctimes	mangsa
víctimes	korban
loira	loire
julià	julian
cinquanta	fifty
arrel	root
arrel	akar
filles	daughters
jutge	hakim
cerca	carian
cerca	gelintar
negocis	perniagaan
negocis	bisnes
almirall	laksamana
variacions	variasi
fronteres	sempadan
còpies	salinan
forts	strong
forts	kukuh
forts	kuat
transformació	transformasi
transformació	perubahannya
johnson	johnson
verlag	verlag
wikimedia	wikimedia
creant	mencipta
molècules	molekul
refugi	berteduh
refugi	perlindungan
brillant	cemerlang
neu	salji
associacions	persatuan
electrons	elektron
aleta	fin
tensió	ketegangan
tensió	voltan
batalles	pertempuran
obre	open
masses	massa
tradicions	tradisi
regidor	alderman
regidor	councillor
component	komponen
porter	goalkeeper
porter	porter
contemporani	kontemporari
wilson	wilson
presoner	banduan
demanda	permintaan
demanda	demand
muller	muller
missa	jisim
caterina	catherine
castro	castro
nazi	nazi
traduir	menterjemahkan
traduir	terjemah
traduir	menterjemah
visible	kelihatan
visible	tampak
visible	kebolehlihatan
trofeu	piala
trofeu	trofi
laboratori	makmal
laboratori	makmal
urss	soviet
estils	gaya
blocs	blok
càlcul	kalkulus
càlcul	pengiraan
abast	skop
hug	hugh
ofensiva	menyinggung
ofensiva	kesat
ofensiva	menjelikkan
cau	cau
fleca	bakeri
fleca	bakery
simfonia	simfoni
simfonia	symphony
pràctiques	amalan
moda	fesyen
jorge	jorge
mentrestant	semantara
substitució	pengganti
substitució	penggantian
petersburg	petersburg
soc	soc
regionals	serantau
bob	bob
revisió	semakan
revisió	semakan
gil	gil
observatori	observatory
signatura	tandatangan
llet	susu
llet	milk
dates	kurma
nigèria	nigeria
esforç	usaha
alan	alan
recorda	ingat
rector	rektor
nat	nat
francis	francis
desaparició	hilangnya
iso	iso
oliver	oliver
clan	clan
clan	suku
clan	puak
menorca	minorca
missouri	missouri
arxipèlag	kepulauan
partidaris	penyokong
pietro	pietro
arqueològic	arkeologi
sucre	gula
teorema	teorem
estima	loves
grande	grande
freqüent	kerap
saga	saga
dents	gigi
titulat	berjudul
oportunitat	peluang
oportunitat	chance
lai	lai
acompanyat	didampingi
acompanyat	ditemani
acompanyat	disertai
acompanyat	dikawal
afegit	ditambah
trànsit	trafik
garcia	garcia
quina	alahai
quina	ape
costums	kastam
marítim	maritime
marítim	maritim
alonso	alonso
rin	rhine
sofia	sofia
campions	juara
campions	champion
sardenya	sardinia
conceptes	konsep
espectacle	tunjuk
espectacle	papar
influències	pengaruh
sous	sous
significativa	bermakna
cinquena	kelima
bernard	bernard
prats	prats
virtual	maya
virtual	virtual
ford	ford
qüestions	persoalan
qüestions	isu
montevideo	montevideo
victor	victor
emprat	diguna
emprat	digunakan
llevat	yis
fira	adil
fira	fair
pol	pol
estratègia	strategi
sudan	sudan
regent	bupati
rellotge	watch
rellotge	tonton
rellotge	jam
disponibles	available
disponibles	tersedia
disponibles	disediakan
disponibles	didapati
carlo	carlo
semblants	serupa
semblants	seiras
fundadors	pengasas
radio	radio
gaudí	gaudi
gaudí	gaudí
ricard	ricard
ricard	richard
boston	boston
vicent	vincent
desaparegut	menghilang
desaparegut	hilang
membrana	membran
membrana	selaput
teatro	teatro
files	peringkat
específic	spesifik
específic	specific
específic	tertentu
proteïna	protein
sainte	sainte
desig	keinginan
desig	kemahuan
desig	wish
desig	hajat
quinze	fifteen
hipòtesi	hipotesis
electrònica	electronics
electrònica	elektronik
cafè	coffee
cafè	kopi
dispositius	peranti
prestigi	prestij
pianista	pianist
bill	bil
bill	bill
seixanta	sixty
hollywood	hollywood
conreu	kerat
conreu	tanaman
rico	rico
praga	prague
ernest	ernest
pastor	pastor
cosí	cousin
cosí	sepupu
òrgans	organ
expressar	express
expressar	luahkan
unep	unep
danys	kerosakan
ratpenat	myotis
bulgària	bulgaria
adam	adam
mostres	sample
mostres	sampel
substàncies	zat
candidatura	pencalonan
candidatura	pencalonan
números	nombor
individu	individu
individu	followers
magnitud	magnitud
ruiz	ruiz
tall	cutting
british	british
guionista	screenwriter
mateu	matthew
association	persatuan
association	association
association	perkaitan
observació	pemerhatian
viles	keji
teulada	atap
teulada	bumbung
riquesa	kekayaan
mariscal	marsyal
mariscal	marshal
esborra	delete
posada	posada
alexandria	iskandariah
alexandria	alexandria
sobreviure	survive
renunciar	resign
herència	legasi
herència	warisan
herència	pusaka
herència	warisan
herència	mewarisi
braços	lengan
espera	penantian
espera	tunggu
sorra	pasir
vocals	vokal
herba	rumput
herba	rumpai
herba	ganja
avantatge	keuntungan
avantatge	advantage
ivan	ivan
prínceps	putera
prínceps	princes
greus	serious
long	panjang
long	long
young	khadam
young	muda
young	young
young	mudanya
clàssics	klasik
segell	cop
segell	cap
segell	setem
segell	mohor
segell	meterai
segell	seal
allen	allen
aliat	ally
constantí	constantine
arnau	arnau
classificar	mengklasifikasikan
tossal	summit
tossal	kemuncak
figueres	figueres
bits	bit
lògica	logik
coloma	coloma
claus	kekunci
claus	claus
llacs	tasik
llacs	danau
varia	berbeza
síntesi	sintesis
societats	masyarakat
menció	mention
menció	sebutan
escuts	perisai
escuts	perisainya
cúpula	kubah
cúpula	dome
argument	hujah
màrtir	syahid
màrtir	syuhadah
hisenda	hacienda
àlbums	album
mèrit	merit
orientació	bimbingan
orientació	orientasi
ministres	menteri
actitud	perangai
actitud	attitude
actitud	sikap
vídua	janda
vídua	janda
reproducció	pembiakan
tipologia	typology
jueu	yahudi
jueu	jew
will	will
will	akan
ambaixador	duta
còpia	menyalin
còpia	copy
còpia	salin
còpia	salinan
integrat	bersepadu
matriu	matriks
matriu	matrix
matriu	matrik
proporciona	membekal
proporciona	menyediakan
competència	saingan
competència	persaingan
competència	pertandingan
impossible	impossible
impossible	mustahil
procediment	procedure
procediment	prosedur
liceu	lyceum
intents	cubaan
intents	percubaan
alma	alma
germanes	sisters
germanes	saudari
germanes	beradik
variables	pembolehubah
gregori	gregory
africà	africanus
africà	afrika
africà	african
villa	villa
quadrats	petak
responsabilitat	liabiliti
responsabilitat	tanggungjawab
youtube	youtube
monarca	monarch
testimoni	saksi
testimoni	testimoni
temàtica	topic
temàtica	tema
massís	massif
alimentació	makanan
metalls	logam
taylor	taylor
sostre	atap
sostre	bumbung
proporcionar	menyediakan
proporcionar	sediakan
avi	atok
avi	datuk
avi	atuk
avi	datuk
orleans	orleans
orleans	orléans
pobres	kesian
votació	undilah
votació	undian
votació	undi
votació	mengundi
molecular	molekul
maternal	keibuan
pluja	hujan
brigada	briged
típic	khas
judicial	kehakiman
generar	jana
generar	menjana
samuel	samuel
acords	perjanjian
determinada	berkeyakinan
determinada	berazam
rival	saingan
rival	menyaingi
pagament	bayaran
pagament	pembayaran
teixits	tisu
bibliografia	bibliografi
reaccions	reaksi
representat	diwakili
acadèmic	akademik
lorenzo	lorenzo
prússia	prusia
permís	keizinan
permís	izin
permís	permit
dei	dei
integració	penyepaduan
vestit	dress
vestit	jas
vestit	sut
marcel	marcellus
marcel	marcel
primària	primer
primària	utama
fòssils	fosil
tones	ton
cerimònia	upacara
panamà	panama
franz	franz
abella	lebah
abella	kelulut
abella	bee
dispositiu	peranti
criteri	kriteria
compositors	penggubah
recollir	collect
recollir	mengumpul
recollir	kutip
relacionada	berkaitan
relacionada	terkait
relacionada	related
relacionada	berkait
condemnat	dijatuhi
cup	piala
cup	cup
cup	cawan
triomf	kemenangan
triomf	triumph
penya	peña
cultiu	kerat
cultiu	tanaman
francs	franks
teologia	teologi
pou	pou
pou	pit
agrupació	berkumpulan
agrupació	pengumpulan
espectadors	penonton
creador	pencipta
subjecte	subjek
artificial	buatan
perspectiva	perspektif
candidats	calon
magdalena	magdalena
carmen	carmen
banderes	flag
banderes	bendera
decisions	keputusan
canvia	suis
canvia	switch
canvia	perubahan
canvia	ubah
habilitat	kemahiran
habilitat	skill
habilitat	membolehkan
habilitat	dibenarkan
ajudant	pembantu
ajudant	assistant
ajudant	pembantu
ajudant	helper
ajudant	penolong
tripulació	kru
tripulació	krew
lineal	linear
afirmar	menegaskan
air	udaranya
air	udara
air	air
etiòpia	habsyah
tecnologies	teknologi
obtingut	diperoleh
obtingut	diperolehi
temples	kuil
palestina	palestine
palestina	palestin
literalment	literally
estocolm	stockholm
monjo	rahib
conseqüències	akibatnya
grammy	grammy
jueva	yahudi
xxi	xxi
pompeu	pompeius
mascle	jantan
mascle	male
elisabet	elizabeth
passen	lulus
fracàs	gagal
fracàs	kegagalan
atlantic	atlantic
atlantic	atlantik
green	green
green	hijau
maurice	maurice
granota	katak
mapes	maps
mapes	peta
restar	tolak
lieja	liège
fidel	fidel
madagascar	madagascar
capítols	chapter
capítols	bab
arte	arte
redacció	penyusunan
berguedà	berguedà
fruits	buah
fruits	fruits
casal	casal
franja	strip
publicitat	mengiklan
publicitat	advertising
publicitat	pengiklanan
conjunts	set
confiança	kepercayaan
confiança	trust
marbre	marble
marbre	marmar
dominar	kuasai
dominar	mendominasi
record	cenderamata
record	souvenir
record	cenderahati
començat	dimulakan
començat	bermula
espinosa	espinosa
descendent	menurun
ànima	jiwa
ànima	soul
possibilitats	kemungkinannya
possibilitats	kebarangkalian
possibilitats	kemungkinan
marcat	ditandakan
marcat	ditanda
andrés	andrés
ffffff	ffffff
mata	membunuh
mata	kill
mata	bunuh
mata	mata
lima	lima
àngels	malaikat
múrcia	murcia
perruqueries	salon
amateur	amatur
castellana	castellana
descens	downhill
envair	diserbu
envair	menyerbu
teixit	tisu
teixit	kain
abandonat	terbiar
abandonat	ditinggalkan
abandonat	terbengkalai
orgue	organ
dvd	dvd
aprovació	approval
aprovació	kelulusan
aprovació	persetujuan
ric	kaya
vegetals	sayuran
vegetals	sayur
preparació	preparation
preparació	persiapan
virgínia	virginia
dominant	dominan
diversitat	kepelbagaian
comunistes	komunis
gegant	gergasi
gegant	giant
eduardo	eduardo
claudi	claudius
derivats	terbitan
joe	joe
joaquín	joaquin
joaquín	joaquin
pamplona	pamplona
doctrina	doktrin
rendiment	performance
rendiment	prestasi
rendiment	hasil
dipòsit	deposit
integrar	menyepadukan
balaguer	balaguer
assentament	penyelesaian
precisió	ketepatan
precisió	kepersisan
precisió	ketepatan
ponts	jambatan
usant	menggunakan
leipzig	leipzig
famosos	famous
famosos	selebriti
mina	mina
mina	lombong
mina	tambang
mina	mine
creek	creek
biologia	biologi
pal	jas
pal	sut
pres	direbut
pres	diambil
pres	taken
pennsilvània	pennsylvania
indiana	indiana
ubicació	lokasi
ubicació	location
femella	betina
situacions	situasi
ordinadors	komputer
cridar	teriak
cridar	menjerit
cors	hati
cors	hearts
cors	corsica
documentat	didokumenkan
dissolució	pembubaran
celebrat	dipegang
celebrat	ditahan
celebrat	diadakan
quadrat	persegi
quadrat	square
quadrat	segiempat
pisces	pisces
adreça	alamat
índies	hindia
escollir	pilih
gir	twist
gir	pintal
dificultat	kesukaran
cooperació	kerjasama
bíblia	bible
bíblia	alkitab
conferències	persidangan
mart	mart
mart	marikh
mart	mars
segura	segura
oferta	menawarkan
oferta	tawaran
emissió	siaran
emissió	penyiaran
emissió	pemancaran
emissió	pancaran
destruïda	dimusnahkan
destruïda	hancur
animació	animasi
animació	animation
editat	edited
editat	disunting
editat	diedit
trens	keretapi
cabrera	cabrera
nationalcaps	nationalcaps
cita	pelantikan
cita	temujanji
cotxes	cars
cotxes	kereta
gruix	tebal
gruix	ketebalan
afegeix	add
campo	campo
intercanvi	pertukaran
intercanvi	exchange
consciència	nurani
consciència	kesedaran
jackson	jackson
confirmar	sahkan
otomans	ottomans
evident	obvious
fortament	sangat
modificacions	pengubahsuaian
soldat	soldier
soldat	perajurit
soldat	askar
acta	acta
relleus	geganti
addicionals	tambahan
signat	ditandatangan
signat	ditandatangani
capturat	ditawan
capturat	ditangkap
signe	tanda
signe	petanda
signe	sign
signe	tandatangan
dolor	kepedihan
dolor	sakit
dolor	keperitan
dolor	kesakitan
dolor	pain
llenguadoc	languedoc
terminal	terminal
tècnics	teknikal
tècnics	juruteknik
nationalteam	nationalteam
ideologia	ideologi
espiritual	rohani
soprano	soprano
metal	logam
metal	metal
absolut	mutlak
nba	nba
impostos	cukai
intensitat	keamatan
actius	aset
llegat	legasi
llegat	warisan
millores	pembaikian
millores	penambahbaikan
singular	tunggal
monte	monte
high	tinggi
socialistes	sosialis
vendes	sales
vendes	jualan
reduït	mengurangkan
reduït	terkurang
reduït	dikurangkan
cinta	pita
cinta	tape
stephen	stephen
menja	makan
marco	marco
exercici	bersenam
exercici	latihan
exercici	senaman
molins	molins
paulo	paulo
díaz	díaz
díaz	diaz
capes	lapisan
alfonso	alfonso
proporció	nisbah
proporció	perkadaran
vilafranca	vilafranca
freqüents	kerap
ahmad	ahmad
cantar	sing
cantar	nyanyi
legislatura	perundangan
apartament	apartment
apartament	pangsapuri
símptomes	gejala
símptomes	simptom
establerta	ditubuhkan
negoci	perniagaan
negoci	bisnes
mars	marikh
mars	mars
lewis	lewis
missatges	mesej
fam	hunger
fam	berlapar
rurals	pedalaman
arròs	nasi
arròs	beras
estable	stabil
davis	davis
negociacions	perundingan
negociacions	rundingan
rol	peranan
guarnició	garrison
cadenes	rantai
cadenes	rantaian
cadenes	string
cadenes	rentetan
torí	turin
iowa	iowa
oviedo	oviedo
dient	saying
biblioteques	pustaka
biblioteques	perpustakaan
bretó	breton
aventures	adventures
aventures	pengembaraan
sitges	silo
venus	venus
rivera	rivera
separats	dipisahkan
separats	berpisah
separats	berasingan
guanya	menang
iugoslàvia	yugoslavia
donació	derma
places	petak
continu	berterusan
adolf	adolf
eric	eric
memorial	memorial
este	este
canàries	kenari
catedràtic	profesor
catedràtic	professor
algèria	algeria
hebreu	hebrew
hebreu	ibrani
uniforme	seragam
uniforme	sekata
uniforme	uniform
incendi	api
vives	vives
depressió	kemurungan
depressió	depression
substància	zat
sens	sens
mir	mir
cervera	cervera
assalt	serangan
seminari	seminary
seminari	seminar
single	single
single	bujang
single	singel
regulars	biasa
regulars	regular
regulars	teratur
roc	roc
mike	mike
informar	inform
aplica	terap
aplica	apply
governant	pembaris
governant	penguasa
oral	oral
oral	lisan
minnesota	minnesota
estètica	estetik
álvarez	alvarez
anne	anne
passió	nafsu
passió	ghairah
mater	mater
forn	oven
ray	ray
ones	gelombang
ones	ombak
cao	cao
andrea	andrea
indústries	industries
indústries	industri
claustre	cloister
miller	miller
èpoques	eras
repressió	repression
santos	santos
voluntaris	sukarelawan
himne	bertasbih
croàcia	croatia
ana	ana
pascual	pascual
springer	springer
parlant	bercakap
parlant	bercakap
parlant	pertuturan
legió	legion
puntuació	penarafan
puntuació	kadaran
puntuació	skor
ofici	kraf
ofici	craft
tancs	tank
bomba	bomb
bomba	bom
microsoft	microsoft
marne	marne
nomenament	pelantikan
nomenament	temujanji
pavelló	astaka
pavelló	pavilion
bolívia	bolivia
retrats	potret
cadis	cádiz
amant	pencinta
amant	kekasih
amant	lover
restaurar	pulih
segarra	segarra
matemàtica	matematik
matemàtica	matematik
matemàtica	matematik
pacients	pesakit
pacients	pesakitnya
gasos	gas
destí	destiny
destí	takdirnya
destí	takdir
kong	kong
subsp	subsp
ciudad	ciudad
asteroides	asteroid
exactament	tepat
exactament	accurate
exactament	exactly
exactament	persis
maryland	maryland
pèrdues	kerugian
traduccions	terjemahan
traduccions	penterjemahan
convenció	konvensyen
consells	petua
consells	tips
elevació	ketinggian
enginyers	jurutera
mòdul	modul
mòdul	module
corba	lengkung
fulla	dedaun
fulla	daun
cordes	tali
maine	maine
creix	membesar
hoquei	hoki
silva	silva
dieta	diet
mundo	mundo
indi	indian
indi	india
indi	indi
continuïtat	kesinambungan
istat	istat
youthclubs	youthclubs
césar	césar
talla	dipotong
talla	cut
talla	memotong
talla	potong
anti	anti
planetes	planet
confondre	confuse
rellevant	relevan
rellevant	berkaitan
anvers	antwerp
agències	agensi
delegació	delegasi
rené	rené
solucions	penyelesaian
inspiració	inspirasi
berlin	berlin
cantons	cantons
integral	kamiran
geometria	geometri
ferits	cedera
ferits	injured
ferits	terluka
steve	steve
beneficis	faedah
beneficis	manfaat
wilhelm	wilhelm
vega	vega
essencial	essential
essencial	penting
moro	moro
colorado	colorado
bestiar	ternakan
bestiar	lembu
bestiar	ternak
dramàtica	dramatik
compra	pembelian
compra	beli
compra	buy
dialecte	loghat
gat	cat
gat	kucing
professors	guru
amenaçada	terancam
amenaçada	diancam
amenaçada	ugutan
amenaçada	mengancam
liberals	liberals
angles	angles
drac	dragon
drac	naga
union	union
union	kesatuan
union	penyatuan
governació	pentadbiran
rugbi	ragbi
ací	disini
ací	sini
milió	juta
milió	million
hawaii	hawaii
empresonat	dipenjarakan
típica	khas
convèncer	meyakinkan
txeca	czech
bacteris	bakteria
adaptar	compromise
fiscal	pendakwa
kansas	kansas
tub	tiub
tub	tabung
tub	tube
java	jawa
java	java
oliva	oliva
patrick	patrick
identificació	pengenalpastian
bbc	bbc
tombes	kubur
cervell	otak
cervell	brain
herbert	herbert
tèxtil	textile
devia	berhutang
julio	julio
àtoms	atom
múscul	muscle
múscul	otot
radi	jejari
júpiter	musytari
júpiter	jupiter
mobles	perabut
mobles	perabot
mobles	furniture
eva	eva
acompanyar	menemani
organitza	menganjur
nil	nil
nil	nil
químics	kimia
casas	rumah
casas	casas
interacció	interaksi
directors	pengarah
arizona	arizona
douglas	douglas
recta	straight
anualment	annually
