اتھاہ	mély
خدشہ	kétely
خدشہ	kétséges
خدشہ	kétség
خدشہ	kétségek
خدشہ	félelem
خدشہ	szorongás
خدشہ	aggodalom
خدشہ	veszély
خدشہ	emlékeztető
خدشہ	riasztó
خُدکا	alkalmazottak
خُدکا	személyzet
خُدکا	munkatársak
خدم	szolgák
خِدمت	hasznosítás
خِدمت	függvény
خِدمت	funkció
خِدمت	feltűnő
خِدمت	verés
خِدمت	ver
خِدمت	üzleti
خِدمت	üzlet
خِدمت	kötelesség
خِدمت	vám
خِدمت	kiszolgálás
خِدمت	szerviz
خِدمت	szolgálat
خِدمت	szolgáltatás
خِدمت	foglalkoztatottság
خِدمت	foglalkoztatási
خِدمت	foglalkoztatás
خِدمت	használat
خِدمت	használata
خِدمت	felhasználás
خِدمت	használni
خِدمت	hivatal
خِدمت	iroda
خِدمت	részvétel
خِدمت	jelenlét
خِدمت	kinevezés
خِدمت	időpont
خِدمتی	engedelmes
خِدمتی	szolga
خِدمتی	cseléd
خِدن	ágyas
خِدن	imádott
خِدن	szeretett
خِدن	barát
خِدن	barátom
خدیعت	csalás
خدیعت	megtévesztés
خدیو	mester
خِذلان	csalódás
خِذلان	szerencsétlenség
خر	makacs
خر	hülye
خر	bolond
خراب	gonosz
خراب	szennyezett
خراب	romlott
خراب	elkényeztetett
خراب	vesztett
خراب	elveszett
خراب	lost
خراب	bad
خراب	rosz
خراب	rossz
خراب	fertőzött
خراب	szennyezett
خراب	nyomorult
خراب	elhagyatott
خراب	gonoszság
خراب	gonosz
خراب	nyomorult
خراب	nyomorúságos
خراب	megtört
خراب	törött
خراب	törve
خراب	károsodott
خراب	kihalt
خراب	lakatlan
خراب	elhagyatott
خراب	korrupt
خرابات	világ
خرابات	world
خرابات	vilag
خرابات	kocsma
خرابات	kocsmában
خرابات	romok
خرابات	romokban
خرابات	kocsma
خرابات	kocsmában
خراباتی	iszákos
خراباتی	részeges
خرابہ	elhagyatott
خرابہ	tönkre
خرابہ	desolation
خرابی	csíny
خرابی	gonoszság
خرابی	gonosz
خرابی	kár
خرابی	károsodás
خرابی	kárt
خرابی	sérülés
خرابی	szenvedés
خرابی	nyomor
خرابی	beteg
خرابی	gond
خرابی	baj
خرابی	csíny
خرابی	gonoszság
خرابی	gonosz
خرابی	kár
خرابی	károsodás
خرابی	kárt
خرابی	sérülés
خرابی	szenvedés
خرابی	nyomor
خِراج	tribute
خِراج	kötelesség
خِراج	vám
خِراج	adó
خِراج	adózás
خِراج	adók
خرّاچ	tékozló
خرّاچ	extravagáns
خرّاچ	tékozló
خرّاچ	extravagáns
خرادی	turner
خرّاز	varga
خراش	karcolás
خرّاطی	turner
خُرافات	mesék
خُرافات	mítoszok
خُرافات	vacak
خُرافات	szemét
خُرافیات	mítoszok
خِراماں	elegáns
خربُوزہ	dinnye
خربُوزہ	dinnyét
خرج	kilépés
خرج	kilépő
خرج	kijárat
خُرجی	zsák
خُرجی	zsákot
خُرجی	nyereg
خُرجی	tárca
خُرجی	tárcáját
خُرجی	táska
خُرجی	zacskó
خُرجی	táskát
خُرجی	zsák
خرچ	költség
خرچ	költségek
خرچ	kiadás
خرچ	kiadások
خرچنا	használat
خرچنا	használata
خرچنا	felhasználás
خرچنا	használni
خرچنا	tölteni
خرچنگ	rák
خرچنگ	rákot
خرچہ	költség
خرچہ	költségek
خرچہ	ráfordítások
خرچہ	kiadások
خرچہ	költségek
خرخشہ	kétely
خرخشہ	kétséges
خرخشہ	kétség
خرخشہ	kétségek
خرخشہ	félelem
خرخشہ	szorongás
خرخشہ	aggodalom
خرخشہ	veszély
خِرد	értelem
خِرد	ítélet
خِرد	bölcsesség
خِرد	megértés
خِرد	egyetértés
خِرد	megértő
خِرد	megértést
خِرد	oka
خُرد	kis
خُرد	kicsik
خُرد	kicsi
خُرد	fiatalok
خُرد	fiatal
خُرد	fiatalos
خُرد	perc
خُرد	kis
خُرد	kicsi
خُرد	kevés
خردبیں	mikroszkóp
خُردک	perc
خُردہ	töredék
خُردہ	szösz
خُردہ	frakció
خُردہ	bites
خُردہ	kicsit
خُردہ	részecske
خُردہ	morzsa
خُردی	kisebbségi
خُردی	kisebbség
خُردی	csecsemőkorban
خُردی	gyermekkori
خُردی	gyerekkorom
خُردی	gyermekkorom
خُردی	gyerekkori
خِرس	gazember
خِرس	gazember
خِرس	medve
خِرس	bear
خِرس	mackó
خِرس	maci
خُرسند	elégedett
خُرسند	örülök
خُرسند	elégedett
خُرسند	boldogság
خُرسند	boldog
خُرسندی	boldogság
خُرسندی	boldogságot
خُرسندی	gyönyör
خُرسندی	öröm
خُرسندی	élvezet
خُرسندی	örülök
خُرسندی	joy
خُرسندی	öröm
خُرسندی	örömöt
خُرسندی	elégedettség
خرسنگ	rivális
خرسنگ	akadály
خرِف	szenilis
خرق	jogsértő
خِرقہ	vám
خرگاہ	sátor
خرگاہ	palota
خرگاہ	palace
خرگاہ	pavilon
خرگوش	nyúl
خرگوش	nyuszi
خرگوش	nyúl
خرگوش	nyuszi
خرگوش	bunny
خرگیں	zsák
خرگیں	zsákot
خرگیں	vödör
خرگیں	táska
خرگیں	zacskó
خرگیں	táskát
خرگیں	zsák
خُرّم	elégedett
خُرّم	mosolyogva
خُرّم	mosolygó
خُرّم	mosolyog
خُرّم	víg
خُرّم	örülök
خُرّم	boldogság
خُرّم	boldog
خُرّم	derűs
خُرّم	vidám
خُرّم	vidáman
خُرّم	jókedv
خُرما	dátum
خُرما	időpont
خِرمن	kupac
خِرمن	rakás
خِرمن	aratás
خِرمن	termés
خِرمن	betakarítás
خُرّمی	gyönyör
خُرّمی	gyönyör
خُرّمی	öröm
خُرّمی	élvezet
خُرّمی	örülök
خُرّمی	joy
خُرّمی	öröm
خُرّمی	örömöt
خروار	kupac
خروار	halom
خُروج	eredmény
خُروج	áttérés
خُروج	átállás
خُروج	bevándorlás
خُروج	migráció
خُروج	felkelés
خُروج	lázadás
خُروج	felkelés
خُروج	lázadás
خُروج	támadás
خُروج	exodus
خُروج	kilépő
خُروج	kilépés
خُروج	kilépő
خُروج	kijárat
خُروج	következmény
خُروج	következménye
خُروج	végeredmény
خُروج	támadás
خُروج	felkelés
خُروج	bevándorlási
خُروج	bevándorlás
خُرُوسہ	fityma
خروش	kiabálás
خروش	düh
خروش	harag
خروش	dühöt
خروش	haragot
خروش	zaj
خروش	harag
خروش	kiabál
خروش	kiabálás
خروش	szenvedély
خروش	melegség
خروشاں	zajos
خروشاں	hangos
خری	hülyeség
خری	butaság
خریّت	hülyeség
خریّت	butaság
خریج	maradékot
خریج	egyéb
خریج	egyebek
خریج	különféle
خریج	vegyes
خریج	extra
خرید	beszerzés
خرید	vásárlás
خرید	vétel
خرید	költség
خرید	költségek
خریدار	kereső
خریدار	kereső
خریدار	vevő
خریدار	vásárló
خریدار	vevő
خریداری	venni
خریداری	vásárolni
خریداری	vásárlás
خریداری	beszerzési
خریداری	beszerzés
خریر	trill
خریش	zaj
خریش	kiabálás
خریطہ	térkép
خریطہ	térképet
خریطہ	táska
خریطہ	zacskó
خریطہ	táskát
خریطہ	zsák
خریف	ősz
خریف	őszi
خریف	ősszel
خز	vidra
خِزاں	esés
خِزاں	őszi
خِزاں	zuhanás
خِزاں	ősszel
خِزاں	ősz
خِزاں	bomlás
خِزاں	ősz
خِزاں	őszi
خِزاں	ősszel
خزانچی	kincstárnok
خزانہ	magtár
خزانہ	tartály
خزانہ	tank
خزانہ	magazin
خزانہ	tár
خزانہ	újság
خزانہ	kincstár
خزانہ	adattár
خزانہ	tó
خزانہ	kincsek
خزانہ	kincs
خزانہ	kincsem
خُزعبِل	vacak
خُزعبِل	szemét
خزف	kerámia
خزف	jelentéktelen
خزف	értéktelen
خزند	rovarok
خزند	hüllők
خزی	szégyen
خزینہ	kincstár
خس	szalma
خسارہ	veszteségek
خسارہ	veszteség
خسارہ	kár
خسارہ	károsodás
خسارہ	kárt
خسارہ	sérülés
خسارہ	veszteségek
خسارہ	veszteség
خسارہ	kár
خسارہ	károsodás
خسارہ	kárt
خسارہ	sérülés
خسارہ	hiány
خستگی	kimerültség
خستگی	fáradtság
خستگی	kimerültség
خستہ	gyenge
خستہ	gyengék
خستہ	törékeny
خستہ	sérülékeny
خستہ	törékeny
خستہ	ropogós
خستہ	gyenge
خستہ	gyengék
خستہ	törékeny
خستہ	sérülékeny
خستہ	törékeny
خستہ	ropogós
خسر	károkozás
خسر	károk
خسر	kártérítés
خسر	veszteségek
خسر	veszteség
خسر	sérülés
خسر	károkozás
خسر	kár
خُسرَو	cyrus
خُسرَو	uralkodó
خُسرَو	császár
خُسروانہ	királyi
خُسروانہ	royal
خُسروی	királyi
خُسروی	royal
خُسروی	királyság
خُسروی	birodalom
خُسروی	empire
خسرہ	kanyaró
خُسُوف	gond
خُسُوف	baj
خُسُوف	segélykérő
خسیس	aljas
خسیس	fukar
خسیس	aljas
خشب	tűzifát
خِشت	tégla
خِشت	brick
خُشک	csupasz
خُشک	puszta
خُشک	sima
خُشک	puszta
خُشک	tisztán
خُشک	tiszta
خُشک	szárazon
خُشک	száraz
خُشکار	meddő
خُشکار	sivár
خُشکانا	szárazon
خُشکانا	száraz
خُشکی	szárazság
خُشکی	aszály
خُشکی	szárazság
خُشکی	korpás
خشم	düh
خشم	harag
خشم	dühöt
خشم	haragot
خشم	harag
خشم	felháborodás
خشم	fury
خشم	düh
خشم	szenvedély
خشم	düh
خشم	harag
خشِن	durva
خشِن	durva
خشِن	kíméletlen
خشِن	durva
خشِن	súlyos
خشِن	durván
خشِن	durva
خشِن	kemény
خُشنُود	elégedett
خُشنُود	elégedett
خُشنُودی	gyönyör
خُشنُودی	öröm
خُشنُودی	élvezet
خُشنُودی	örülök
خُشنُودی	elégedettség
خُشُوع	alázat
خُشُونت	kegyetlenség
خُشُونت	düh
خُشُونت	harag
خُشُونت	dühöt
خُشُونت	haragot
خُشُونت	súlyossága
خُشُونت	megvetéssel
خُشُونت	felháborodás
خشیّت	félelem
خشیّت	düh
خشیّت	harag
خشیّت	dühöt
خشیّت	haragot
خشیّت	terror
خشیّت	rettegés
خشیّت	rémület
خشیّت	rettegés
خِصال	szokások
خِصال	szokásai
خِصام	vitás
خِصام	vita
خِصام	jogvita
خِصام	ellenségeskedés
خصائص	jellemvonások
خصائل	szokások
خصائل	szokásai
خصر	középre
خصر	közép
خصر	középső
خصر	derék
خصلت	minőségi
خصلت	minősége
خصلت	minőség
خصلت	szokás
خصلت	ingatlan
خصلت	tulajdon
خصلت	ingatlanok
خصلت	tulajdonság
خصلت	vonás
خصلت	jelleg
خصلت	természet
خصَم	tulaj
خصَم	tulajdonos
خصَم	tulajdonosa
خصَم	férje
خصَم	férjem
خصَم	férj
خصَم	mester
خصم	ellenség
خصم	antagonista
خصمی	ellenségeskedés
خُصوص	különösen
خُصوص	specialitása
خُصوصاً	különösen
خُصوصاً	különösen
خُصوصاً	főleg
خُصوصیّت	szingularitás
خُصوصیّت	ingatlan
خُصوصیّت	tulajdon
خُصوصیّت	ingatlanok
خُصوصیّت	tulajdonság
خُصوصیّت	attribútum
خُصوصی	személyes
خُصوصی	személyi
خُصوصی	magán
خُصوصی	privát
خُصوصی	különleges
خُصوصی	speciális
خُصومت	viszály
خُصومت	ellenségeskedés
خُصومت	ellenségeskedés
خـصّی	eunuch
خضرا	zöld
خُضوع	alázat
خط	mark
خط	megjegyzés
خط	jegyzet
خط	levélben
خط	betű
خط	levél
خط	levelet
خط	levele
خط	jellem
خط	karakter
خط	szakállas
خط	szakáll
خط	line
خط	sor
خط	vonal
خط	írással
خط	írás
خط	írása
خط	forgatókönyv
خط	forgatókönyvet
خط	kézírása
خط	kézírás
خط	mark
خط	megjegyzés
خط	jegyzet
خط	levélben
خط	betű
خط	levél
خط	levelet
خط	levele
خط	jellem
خط	karakter
خط	szakállas
خط	szakáll
خط	line
خط	sor
خط	vonal
خط	írással
خط	írás
خط	írása
خط	forgatókönyv
خط	forgatókönyvet
خط	kézírása
خط	kézírás
خط	levele
خطا	meghibásodás
خطا	bukás
خطا	kudarc
خطا	tévedés
خطا	hiba
خطا	passz
خطا	zavart
خطا	zavartság
خطا	zűrzavar
خطا	csúszás
خطا	csúszik
خطا	slip
خطا	tévedés
خطا	hiba
خطا	hibás
خطا	hibám
خطا	meghibásodás
خطا	bukás
خطا	kudarc
خطا	tévedés
خطا	hiba
خطا	passz
خطا	zavart
خطا	zavartság
خطا	zűrzavar
خطا	csúszás
خطا	csúszik
خطا	slip
خطا	tévedés
خطا	hiba
خِطاب	cím
خِطاب	címe
خِطاب	beosztás
خِطاب	diskurzus
خِطاب	társalgás
خِطاب	beszélgetés
خِطاب	beszélgetést
خِطابت	ékesszólás
خِطابت	beszéde
خِطابت	beszéd
خطّاطی	kalligráfia
خطب	viszony
خطب	viszonya
خطب	üzleti
خطب	üzlet
خطب	munkahelyi
خطب	munka
خُطبہ	prédikáció
خُطبہ	előadás
خُطبہ	diskurzus
خطر	veszélyességi
خطر	veszély
خطر	kockázat
خطر	kockázatos
خطر	veszély
خطرناک	veszélyes
خطرناک	veszélyes
خطرہ	veszély
خطرہ	félelem
خطرہ	veszély
خطرہ	kockázat
خطرہ	kockázatos
خطرے	félelem
خطرے	veszély
خطرے	kockázat
خطرے	kockázatos
خُطُوط	írások
خُطُوط	leveleket
خُطُوط	betűk
خُطُوط	levelek
خِطّہ	terület
خِطّہ	környék
خِطّہ	domain
خِطّہ	tartomány
خِطّہ	régió
خِطّہ	régiók
خطّی	lineáris
خطیب	szónok
خطیب	felszólaló
خطیر	méltóságteljes
خطیر	méltóság
خطیر	nagyok
خطیر	nagyméretű
خطیر	nagy
خطیر	nagyszerű
خطیر	nemes
خطیر	noble
خطیّہ	bűntudat
خطیّہ	bűn
خطیّہ	sin
خُف	bakancs
خُف	csizma
خفا	dühös
خفا	mérges
خفا	sértett
خفا	elégedetlen
خفا	fulladás
خِفا	titoktartás
خِفا	titok
خِفا	titkos
خُفّاش	bat
خُفّاش	ütő
خُفّاش	denevér
خِفاف	gonosz
خِفاف	gonoszság
خِفاف	gonosz
خفائی	elrejtve
خفائی	rejtett
خفائی	elrejtett
خفایا	rejtélyeket
خُفت	aludni
خُفت	aludj
خُفت	alvás
خُفت	alvó
خُفت	alszom
خُفت	alvás
خُفت	alszik
خِفّت	felszabadítási
خِفّت	megaláztatás
خِفّت	szégyen
خِفّت	enyhe
خِفّت	könnyedség
خُفتگان	alvó
خُفتگان	alszom
خُفتگان	alvás
خُفتگان	alszik
خُفتگان	álmos
خُفتگان	elaludt
خُفتگان	alszik
خُفتہ	elaludt
خُفتہ	alszik
خُفتہ	alvó
خُفتہ	alszom
خُفتہ	alvás
خُفتہ	alszik
خُفتہ	feledékeny
خُفتہ	álmos
خفقان	tachycardia
خفقان	hisztéria
خفقانی	zavarodott
خفقانی	zavart
خفقانی	zavaros
خفقانی	rémült
خفگی	düh
خفگی	harag
خفگی	dühöt
خفگی	haragot
خفگی	düh
خفگی	harag
خفگی	dühöt
خفگی	haragot
خفگی	nemtetszését
خفی	alacsonyan
خفی	alacsony
خفی	titok
خفی	titkos
خفی	ájulás
خفی	halvány
خفی	elrejtve
خفی	rejtett
خفی	elrejtett
خفی	okkult
خُفیتاً	titokban
خُفیتاً	privátban
خفیف	jelentéktelen
خفیف	lényegtelen
خفیف	méltatlan
خفیف	fény
خفیف	light
خفیف	fényt
خفیف	komolytalan
خفیف	enyhe
خفیف	kiskorú
خفیف	kisebb
خفیف	piti
خفیف	kicsinyes
خفیف	kis
خفیف	kicsi
خفیف	kevés
خفیف	jelentéktelen
خفیف	lényegtelen
خفیف	méltatlan
خفیف	fény
خفیف	light
خفیف	fényt
خفیف	kis
خفیف	kicsik
خفیف	kicsi
خفیف	komolytalan
خفیف	enyhe
خفیف	kiskorú
خفیف	kisebb
خفیف	piti
خفیف	kicsinyes
خفیف	kis
خفیف	kicsi
خفیف	kevés
خفیفہ	kis
خفیفہ	kicsi
خفیفہ	kevés
خُفیہ	álcázva
خُفیہ	álcázott
خُفیہ	titok
خُفیہ	titkos
خُفیہ	titokban
خُفیہ	elrejtve
خُفیہ	rejtett
خُفیہ	elrejtett
خُفیہ	bizalmas
خُفیہ	bizalmasan
خُفیہ	privátban
خُفیہ	magán
خُفیہ	privát
خُفیہ	álcázva
خُفیہ	álcázott
خُفیہ	titok
خُفیہ	titkos
خُفیہ	titokban
خُفیہ	elrejtve
خُفیہ	rejtett
خُفیہ	elrejtett
خُفیہ	bizalmas
خُفیہ	bizalmasan
خُفیہ	privátban
خُفیہ	magán
خُفیہ	privát
خل	ecet
خِل	barát
خِل	barátom
خِل	társ
خِل	társa
خلا	hiányában
خلا	távollét
خلا	űr
خلا	tér
خلا	hiányában
خلا	távollét
خلا	porszívó
خلا	vákuum
خلا	üresedés
خلا	űr
خلا	tér
خلاب	iszap
خلاب	sár
خلاب	mocsok
خلاص	kész
خلاص	emancipáció
خلاص	felszabadítási
خلاص	ingyenes
خلاص	ingyen
خلاص	free
خلاص	szabad
خلاص	deliverance
خلاص	szabadság
خلاص	megváltott
خلاص	felszabadult
خلاص	mentesség
خلاص	mentességet
خلاص	felmentés
خلاص	megváltás
خلاص	mentesítés
خلاص	mentesítés
خلاص	adómentesség
خلاص	mentesség
خُلاصہ	tágas
خُلاصہ	ingyenes
خُلاصہ	ingyen
خُلاصہ	free
خُلاصہ	szabad
خُلاصہ	kivonat
خُلاصہ	összefoglaló
خُلاصہ	látszólagos
خُلاصہ	kijelölt
خُلاصہ	kiválasztva
خُلاصہ	kiválasztott
خُلاصہ	tágas
خُلاصہ	összeg
خُلاصہ	széles
خُلاصہ	lazán
خُلاصہ	laza
خُلاصہ	nyitva
خُلاصہ	absztrakt
خُلاصہ	elvont
خُلاصہ	anyag
خُلاصہ	sima
خُلاصہ	világos
خُلاصہ	tiszta
خلاصی	deliverance
خلاصی	szabadság
خلاصی	mentesítés
خلاصی	adómentesség
خلاصی	mentesség
خلّاصی	tengerész
خلّاصی	matróz
خلّاصی	hajós
خلّاصی	kuli
خُلاع	epilepszia
خُلاع	epilepsziás
خِلاف	ellenségeskedés
خِلاف	ellene
خِلاف	ellen
خِلاف	ellenzéki
خِلاف	ellenzék
خِلافت	kalifátus
خلّاق	isten
خِلال	szalma
خِلال	szokások
خِلال	szokásai
خِلال	jellemvonások
خلائق	teremtmények
خلائق	lények
خلائق	emberek
خُلّت	barátság
خلجان	aggódj
خلجان	szorongás
خلجان	aggodalom
خلجان	izgatottság
خلجان	nyugtalanság
خُلد	örökkévalóság
خُلد	paradicsom
خُلد	mennyország
خُلد	paradise
خلش	elégedetlenség
خلش	aggódj
خلش	gyanú
خلش	szorongás
خلش	aggodalom
خلط	zavart
خلط	zavartság
خلط	zűrzavar
خلط	keverék
خلط	elegy
خلط	keverékek
خِلط	epe
خلطہ	zseb
خلطہ	zsebében
خُلطہ	intimitás
خُلطہ	társulás
خُلطہ	társulási
خُلطہ	szövetség
خُلطہ	egyesület
خُلطہ	partnerségi
خُلطہ	partnerség
خُلطہ	társulás
خلع	elmozdulás
خلع	szökés
خلع	menekülés
خلع	megszökni
خلع	lemondás
خلَف	utódok
خلَف	helyettesítő
خلَف	pótlék
خلَف	utókor
خلَف	kötelességtudó
خلَف	örökös
خلَف	utódja
خلَف	leszármazottai
خلف	mögötte
خلف	mögött
خلفِشار	anarchia
خلفِشار	zavart
خلفِشار	zavartság
خلفِشار	zűrzavar
خلفِشار	zavar
خلق	emberek
خلق	vagyon
خلق	szerencse
خلق	vagyont
خلق	emberiség
خلق	létrehozása
خلق	alkotás
خلق	teremtés
خلق	szerencse
خُلق	minőségi
خُلق	minősége
خُلق	minőség
خُلق	jelleg
خُلق	természet
خلقت	világ
خلقت	world
خلقت	vilag
خلقت	emberek
خلقت	emberiség
خِلقت	jelleg
خِلقت	természet
خِلقت	magatartás
خِلقت	viselkedés
خِلقت	létrehozása
خِلقت	alkotás
خِلقت	teremtés
خِلقی	veleszületett
خِلقی	természetes
خِلقی	rejlő
خُلقی	természetes
خلل	megszakítás
خلل	kétely
خلل	kétséges
خلل	kétség
خلل	kétségek
خلل	félelem
خلل	rendellenesség
خلل	zavar
خلل	zavart
خلل	zavartság
خلل	zűrzavar
خلل	hasadék
خلل	repedés
خلل	megsértése
خلل	jogsértés
خلل	rés
خلل	zavar
خلل	hézag
خلل	szakadék
خلل	rés
خلل	megszakítás
خلل	kétely
خلل	kétséges
خلل	kétség
خلل	kétségek
خلل	félelem
خلل	rendellenesség
خلل	zavar
خلل	zavart
خلل	zavartság
خلل	zűrzavar
خلل	hasadék
خلل	repedés
خلل	megsértése
خلل	jogsértés
خلل	rés
خلل	zavar
خلل	hézag
خلل	szakadék
خلل	rés
خلل	szünet
خلل	törés
خُلُو	üresség
خلُوب	elbűvölő
خلُوب	varázslatos
خلُوب	csábító
خلُوب	bájos
خلُوب	elbűvölő
خلوَت	magánélet
خلوَت	adatvédelmi
خلوَت	adatvédelem
خلوَت	nyugdíjba
خلوَت	nyugdíj
خلوَت	nyugdíjas
خلوَت	magány
خلوَتی	remete
خُلُود	örökkévalóság
خُلُود	halhatatlanság
خُلُوص	barátság
خُلُوص	tisztesség
خُلُوص	integritását
خُلُوص	őszinteség
خُلُوص	tisztaság
خلیّات	sejtek
خلیّات	cellák
خلیّاتی	porózus
خلیّاتی	sejt
خلیط	keverék
خلیط	elegy
خلیط	keverékek
خلیط	fúzió
خلیط	fúziós
خلیط	összetett
خلیط	vegyület
خلیط	társ
خلیط	partner
خلیط	társa
خلیط	társam
خلیط	keverék
خلیطی	háziasszony
خلیفہ	monitoron
خلیفہ	monitor
خلیفہ	khalifa
خلیق	udvarias
خلیق	udvarias
خلیق	civil
خلیق	polgári
خلیق	udvarias
خلیق	udvarias
خلیق	civil
خلیق	polgári
خلِیّہ	cella
خلِیّہ	sejt
خم	tekercs
خم	kanyar
خم	ívelt
خم	görbe
خم	kanyar
خم	görbe
خم	ferde
خم	görbületi
خم	hurok
خم	curl
خم	tekercs
خم	kanyar
خم	ívelt
خم	görbe
خم	kanyar
خم	görbe
خم	ferde
خم	görbületi
خم	hurok
خم	curl
خُم	még
خِمار	kendő
خِمار	kendőt
خِمار	ellopta
خُمار	álmosság
خُمار	mámor
خمّار	iszákos
خمّار	részeges
خمّار	alkoholista
خمّار	alkoholos
خمّار	borász
خُماری	részegség
خُماری	ittas
خُماری	részegen
خُماری	részeg
خمانا	kanyar
خمانا	tekercs
خمانا	curl
خمر	likőr
خمر	szesz
خمس	öt
خمس	öten
خمسہ	öt
خمسہ	öten
خمل	szeres
خمل	hajtás
خُمُور	borok
خموش	láng
خموش	néma
خموش	csendes
خموشی	csend
خُمُول	feledés
خمی	görbületi
خمی	hajlító
خمیازہ	eredmény
خمیازہ	büntetés
خمیازہ	megtorlás
خمیازہ	jutalom
خمیازہ	gyümölcs
خمیازہ	gyümölcsök
خمیازہ	gyümölcsöt
خمیازہ	tátongó
خمیانا	kanyar
خمیانا	fordulj
خمیانا	csavar
خمیانا	fordulat
خمیدَگی	görbületi
خمیدہ	ívelt
خمیدہ	görbe
خمیدہ	ferde
خمیدہ	ívelt
خمیدہ	görbe
خمیدہ	ferde
خمیر	temperamentum
خمیر	összetétel
خمیر	összetétele
خمیر	alkotmány
خمیر	agyag
خمیر	clay
خمیر	temperamentum
خمیر	összetétel
خمیر	összetétele
خمیر	alkotmány
خمیر	agyag
خمیر	clay
خمیر	élesztő
خمیس	csütörtökön
خمیس	csütörtök
خنّا	hiúság
خنازیر	disznók
خنازیر	sertések
خنازیر	sertés
خنازیر	malacok
خنازیر	disznó
خنازیر	sertés
خنّاس	fösvény
خنّاس	szeszély
خنّاس	csábító
خنّاس	díszes
خنّاس	téveszme
خنّاس	szökevény
خنّاس	dezertőr
خنّاس	csábító
خنّاسی	ördögi
خنّاسی	sátáni
خِناق	hurok
خُناق	fulladás
خُناق	diftéria
خنّاق	hóhér
خنّاق	hóhér
خُنثیٰ	eunuch
خُنثیٰ	hermafrodita
خنجر	tőr
خنجری	szalagok
خنجری	csík
خنداں	víg
خنداں	mosolyogva
خنداں	mosolygó
خنداں	mosolyog
خنداں	nevetve
خنداں	nevet
خنداں	nevetés
خندق	fosse
خندق	várárok
خندق	árok
خندق	fosse
خندق	várárok
خندُوس	barlang
خندُوس	barlangot
خندہ	mosoly
خندہ	nevess
خندہ	nevetni
خندہ	nevetés
خندہ	nevetés
خِنزیر	disznó
خِنزیر	disznó
خِنزیر	sertés
خِنزیر	malac
خِنزیر	disznó
خِنزیر	sertés
خُنک	kellemes
خُنک	frissítő
خُنک	üdítő
خُنک	király
خُنک	menő
خُنک	ízléstelen
خُنک	íztelen
خُنک	hidegen
خُنک	hideg
خُنک	kellemes
خُنک	frissítő
خُنک	üdítő
خُنک	király
خُنک	menő
خُنک	ízléstelen
خُنک	íztelen
خُنک	hidegen
خُنک	hideg
خُنکی	nyugi
خِنگ	fehér
خِنگا	erőteljes
خِنگا	élénk
خِنگا	erőteljes
خُنیا	dal
خُنیا	dalt
خُنیا	song
خُنیا	ének
خُنیا	éneklés
خُنیا	énekelni
خُنیا	énekel
خُنیا	dallam
خُنیا	melody
خُنیا	moduláció
خُو	mutatók
خُو	jellemzők
خُو	jellemzői
خُو	tulajdonságok
خُو	szokás
خُو	magatartás
خُو	viselkedés
خُو	egyedi
خُو	egyéni
خُو	jelleg
خُو	természet
خواب	ideális
خواب	álmodj
خواب	álma
خواب	álom
خواب	aludni
خواب	aludj
خواب	alvás
خواب	látomás
خواب	elképzelés
خواب	látás
خواب	törekvés
خوابیدہ	elaludt
خوابیدہ	alszik
خوابیدہ	alvó
خوابیدہ	alszom
خوابیدہ	alvás
خوابیدہ	alszik
خوابیدہ	feledékeny
خوابیدہ	álmos
خوابیدہ	néma
خوابیدہ	csendes
خواتین	nők
خواتین	asszonyok
خواتین	női
خواتین	nő
خواتین	hölgyek
خواتین	hölgyeim
خواجہ	mester
خوار	nyomorult
خوار	nyomorult
خوار	nyomorúságos
خوار	aggódom
خوار	aggódik
خوار	tönkretette
خوار	tönkrement
خوار	tönkretett
خوار	kegyvesztett
خوار	iszik
خوار	ivás
خوار	inni
خوار	iszom
خوار	evés
خوار	enni
خوار	eszik
خواری	szenvedés
خواری	nyomor
خواری	segélykérő
خواری	szenvedés
خواری	nyomor
خواری	segélykérő
خواری	szégyen
خواست	megkeresés
خواست	kérésére
خواست	kérésre
خواست	kérés
خواست	kérelem
خواست	kívánom
خواست	kívánság
خواست	bárcsak
خواست	vágy
خواستہ	kívánt
خواستہ	kívánatos
خواص	gentry
خواص	sajátosságai
خواص	elit
خواص	szakértők
خواص	szakemberek
خواص	tulajdonság
خواص	tulajdonságai
خواص	ingatlanok
خواص	tulajdonságok
خُوال	étel
خُوال	élelem
خُوال	élelmiszerek
خُوال	táplálék
خُوال	élelmiszer
خوان	tálca
خواں	olvasó
خوانا	olvasható
خوانا	olvasható
خواندگی	olvasok
خواندگی	olvasni
خواندگی	olvasás
خواندگی	műveltség
خواندہ	olvasott
خواندہ	tanult
خواندہ	művelt
خواندہ	meghívott
خواندہ	meghívva
خوانندہ	olvasó
خوانی	olvasok
خوانی	olvasni
خوانی	olvasás
خوانی	ismétlés
خوانین	urak
خوانین	nemesek
خواہ	igénylő
خواہ	hajlandó
خواہ	kívánom
خواہ	kívánni
خواہ	kívánok
خواہ	kívánó
خواہش	will
خواہش	fog
خواہش	akarat
خواہش	megkeresés
خواہش	kérésére
خواہش	kérésre
خواہش	kérés
خواہش	kérelem
خواہش	dőlés
خواہش	kívánom
خواہش	kívánság
خواہش	bárcsak
خواہش	törekvés
خواہش	will
خواہش	fog
خواہش	akarat
خواہش	vágy
خواہش	megkeresés
خواہش	kérésére
خواہش	kérésre
