پِزشک	lékař
پَیکار	válku
پَیکر	forma
پَیکر	formulář
پَیکر	formě
پَیکر	postava
پَیکر	physique
پَیکر	tělo
پَیکر	tvář
پَیکر	obličej
پَیکر	face
پَیکر	vzhled
پِیکّڑ	opilec
پِیکّڑ	alkoholička
پِیکّڑ	alkoholik
پیکھنا	touha
پیکھنا	touhy
پیکھنا	touhu
پیکھنا	viz
پیکھنا	sledujte
پیکھنا	sledovat
پیکھنا	hodinky
پِیل	slon
پِیل	sloní
پیل	zatlačit
پیل	tlačit
پیل	strčit
پیل	hojnost
پیل	hojnosti
پیل	nadbytek
پِیلا	žlutý
پِیلا	žluté
پِیلا	žlutá
پِیلا	žloutenka
پِیلا	bledě
پِیلا	bledá
پِیلا	bledý
پیلاپن	smutku
پیلاپن	smutek
پیلڑ	varlata
پیلڑ	varle
پیلنا	strčit
پِیلُو	turecko
پِیلُو	krocan
پِیلی	žlutý
پِیلی	žluté
پِیلی	žlutá
پِیلی	bledě
پِیلی	bledá
پِیلی	bledý
پِیلیا	žloutenka
پَیما	vážení
پَیما	měřicí
پَیما	měření
پَیمان	závazek
پَیمان	odhodlání
پَیمان	smlouvu
پَیمان	smlouva
پَیمان	slib
پَیمانہ	mísa
پَیمانہ	miska
پَیمانہ	bowl
پَیمانہ	misku
پَیمانہ	opatření
پَیمانہ	změřit
پَیمانہ	norma
پَیمانہ	standardní
پَیمانہ	standard
پَیمانہ	hrnek
پَیمانہ	cup
پَیمانہ	pohár
پَیمانہ	kelímek
پَیمانہ	šálek
پَیمائش	měření
پیمبر	posel
پیمبر	poslíček
پیمبر	messenger
پیمبر	prorok
پیمبر	proroka
پیمبر	proroku
پَیمُود	měření
پَیمُودہ	měřeno
پَیمُودہ	měřené
پَیمُودہ	naměřené
پَیمُودہ	měřená
پَین	kanál
پَین	kulečník
پَین	bazén
پِین	velký
پِین	velké
پِین	velká
پِین	big
پِین	tlustý
پِین	tuk
پِین	tučný
پِین	tuky
پِین	tlustá
پِین	těžká
پِین	těžké
پِین	těžký
پَینا	ostrý
پَینا	ostře
پَینا	ostré
پَینا	ostrá
پِینا	vstřebat
پِینا	absorbovat
پِینا	pít
پِینا	nápoj
پِینا	pití
پیندا	boky
پیندا	zadeček
پیندی	spodní
پیندی	dno
پیندی	spodek
پیندی	dně
پَینڈ	stezka
پَینڈ	cesta
پَینڈ	způsob
پَینڈ	krok
پَینڈ	schod
پینڈ	míč
پینڈ	míček
پینڈ	ples
پینڈ	ball
پِینس	nosítka
پِینگ	švih
پَینی	ostrý
پَینی	ostře
پَینی	ostré
پَینی	ostrá
پِیوٹ	opilec
پَیوست	piercing
پَیوستگی	blízkost
پَیوستگی	union
پَیوستگی	svaz
پَیوستگی	odbory
پَیوستگی	unie
پَیوستگی	junction
پَیوستگی	křižovatka
پَیوستگی	příloha
پَیوستگی	přílohy
پَیوستگی	přílohu
پَیوستگی	adheze
پَیوستہ	sousedících
پَیوند	vztah
پَیوند	vztahy
پَیوند	štěp
پَیوند	junction
پَیوند	křižovatka
پَیوند	připojit
پَیوند	spojení
پَیوند	připojení
پَیوند	souvislost
پَیوند	propojení
پَیوند	náplast
پِیہ	tuk
پِیہ	loje
پَیہم	nepřetržitě
پَیہم	neustále
پَیہم	nepřetržitě
پَیہم	průběžně
پِیہو	bleší
پھاٹ	dělení
پھاٹ	divize
پھاٹک	vchod
پھاٹک	vstup
پھاٹک	vrata
پھاٹک	brány
پھاٹک	bránu
پھاٹک	gate
پھاٹک	brána
پھاٹک	šek
پھاٹک	kontrola
پھاٹک	zkontrolovat
پھاٹک	zkontrolujte
پھاٹک	překážka
پھاٹک	maření
پھاڑ	crack
پھاڑ	nájemné
پھاڑ	pronájem
پھاڑ	nájem
پھاڑ	pronajmout
پھاڑ	rozdělit
پھاڑ	split
پھاڑکھاؤُ	podrážděný
پھاڑکھاؤُ	krutý
پھاڑکھاؤُ	krutá
پھاڑکھاؤُ	kruté
پھاڑنا	slza
پھاڑنا	slzný
پھاڑنا	dráždit
پھاڑنا	zlom
پھاڑنا	zlomit
پھاڑنا	pauza
پھاڑنا	přestávka
پھاڑنا	rip
پھاڑُو	mistr
پھاڑُو	mistře
پھاڑی	vrásky
پھال	krok
پھال	schod
پھانٹا	klacek
پھانٹنا	beat
پھانٹنا	porazit
پھانٹنا	libra
پھانٹنا	libru
پھانٹنا	rozdrtit
پھانجا	smyčka
پھانجا	smyčky
پھاند	jarní
پھاند	jaro
پھاند	skočit
پھاند	skok
پھاند	obtíže
پھاند	obtížích
پھاند	obtíž
پھاند	obtížné
پھاند	potíže
پھاند	čisté
پھاند	síť
پھاند	net
پھانس	starosti
پھانس	tříska
پھانس	úzkost
پھانس	úzkosti
پھانسنا	svádět
پھانسنا	svést
پھانسی	škrcení
پھانسی	smyčka
پھانسی	smyčky
پھانک	zlomený
پھانک	zlomil
پھانک	bit
پھانک	porce
پھانک	porci
پھانک	kousek
پھانک	kus
پھانک	řez
پھانک	střih
پھانکڑ	okázalé
پھانکڑ	odvážné
پھانکڑ	odvážná
پھانکڑ	smělý
پھانکڑ	odvážný
پھانکڑ	temperamentní
پھانکڑ	chytré
پھانکڑ	chytrý
پھانکڑ	chytrá
پھانکڑ	chytré
پھانکڑ	smart
پھانکڑ	chytrý
پھانکڑ	robustní
پھانکنا	plátek
پھانکنا	otevřená
پھانکنا	otevřít
پھانکنا	otevřeno
پھائوڑا	spade
پھب	grace
پھب	milost
پھب	elegance
پھب	dekorace
پھب	výzdoba
پھبتا	vhodný
پھبتا	vhodná
پھبتا	vhodné
پھبتا	fit
پھبتی	výsměch
پھبتی	ozdoba
پھبتی	dekorace
پھبتی	výzdoba
پھبکنا	vzkvétat
پھبن	grace
پھبن	milost
پھبن	kráska
پھبن	krasavice
پھبن	krása
پھبن	šarm
پھبن	půvab
پھبن	elegance
پھبنا	zdobí
پھپّٹ	reputaci
پھپّٹ	reputace
پھپّٹ	pověst
پھپّٹ	pověsti
پھپّٹ	sláva
پھپّٹ	slávy
پھپّٹ	slávu
پھپّس	obézní
پھپّس	masité
پھپسا	tlustý
پھپسا	tuk
پھپسا	tučný
پھپسا	tuky
پھپسا	tlustá
پھپک	růst
پھپک	rozvoj
پھپک	vývoj
پھپکا	puchýře
پُھپکارنا	puff
پُھپکارنا	rána
پھپولا	bublina
پھپولا	bubliny
پھپولا	puchýře
پھپوندی	plíseň
پھپوندی	houba
پھٹ	prasknutí
پھٹ	okamžitě
پھٹ	ihned
پھٹ	okamžitě
پھٹ	ihned
پِھٹ	prokletí
پِھٹ	kletba
پُھٹ	bezkonkurenční
پُھٹ	rozptýlené
پُھٹ	izolované
پُھٹ	ojedinělé
پُھٹ	izolovaný
پُھٹ	oddělené
پُھٹ	oddělená
پُھٹ	oddělený
پُھٹ	odděleny
پُھٹ	svobodná
پُھٹ	jednotné
پُھٹ	singl
پُھٹ	svobodný
پھٹا	roztrhané
پھٹا	rozbité
پھٹا	zlomený
پھٹا	rozbitý
پھٹا	zlomená
پھٹا	zlomené
پھٹا	nájemné
پھٹا	pronájem
پھٹا	nájem
پھٹا	pronajmout
پھٹا	rozdělit
پھٹا	split
پِھٹّا	zlá
پِھٹّا	prokletý
پِھٹّا	prokletá
پُھٹّا	odchází
پُھٹّا	odchod
پُھٹّا	odcházím
پُھٹّا	odchodu
پھٹاکا	vypořádání
پھٹاکا	zúčtování
پھٹاکا	vyrovnání
پھٹاکا	urovnání
پھٹاکا	rozhodnutí
پھٹاکا	rozhodování
پُھٹانا	osvobodit
پھٹاؤ	crack
پھٹاؤ	zlom
پھٹاؤ	zlomit
پھٹاؤ	pauza
پھٹاؤ	přestávka
پھٹاؤ	odloučení
پھٹاؤ	oddělení
پھٹاؤ	mezeru
پھٹاؤ	mezery
پھٹاؤ	mezera
پُھٹاؤ	střílet
پُھٹاؤ	bud
پھٹک	crystal
پھٹک	křišťálové
پھٹک	krystal
پھٹک	vězení
پھٹک	sklenice
پھٹک	skla
پھٹک	sklo
پھٹک	věznice
پھٹک	vězení
پھٹک	klec
پھٹک	klece
پِھٹک	prokletí
پِھٹک	kletba
پُھٹک	sraženina
پُھٹک	sraženinu
پُھٹک	flek
پُھٹک	skvrna
پھٹکا	okamžik
پھٹکا	moment
پھٹکا	chvilka
پھٹکا	chvíle
پھٹکا	instantní
پھٹکا	okamžité
پھٹکا	okamžitá
پھٹکا	okamžitý
پھٹکا	bič
پھٹکا	oddělené
پھٹکا	oddělit
پھٹکا	samostatné
پھٹکا	strike
پھٹکا	stávka
پھٹکا	rána
پِھٹکار	ostuda
پِھٹکار	prokletí
پِھٹکار	kletba
پِھٹکارنا	prokletí
پِھٹکارنا	kletba
پِھٹکارنا	pokárání
پُھٹکر	distribuován
پُھٹکر	změnit
پُھٹکر	změna
پُھٹکر	změny
پُھٹکر	různých
پُھٹکر	různé
پُھٹکر	oddělené
پُھٹکر	oddělená
پُھٹکر	oddělený
پُھٹکر	odděleny
پُھٹکر	osamělý
پُھٹکر	lone
پِھٹکری	kamenec
پھٹکنا	přiblížení
پھٹکنا	přistupovat
پھٹکنا	přístup
پھٹکی	okamžik
پھٹکی	moment
پھٹکی	chvilka
پھٹکی	chvíle
پُھٹکی	flek
پُھٹکی	skvrna
پُھٹکی	spot
پُھٹکی	blot
پُھٹکی	sraženina
پُھٹکی	sraženinu
پھٹنا	praskla
پھٹنا	explodovat
پھٹنا	praskla
پھٹنا	prasknutí
پھٹنا	explodovat
پُھٹیّ	odchází
پُھٹیّ	odchod
پُھٹیّ	odcházím
پُھٹیّ	odchodu
پھٹیچر	zbytečná
پھٹیچر	zbytečné
پھٹِیک	problémy
پھٹِیک	trable
پھٹِیک	problém
پھٹِیک	potíže
پھٹِیک	únava
پُھٹَّیل	zvláštní
پُھٹَّیل	svobodná
پُھٹَّیل	jednotné
پُھٹَّیل	singl
پُھٹَّیل	svobodný
پُھٹَّیل	osamělý
پُھٹَّیل	lone
پھدک	varu
پھدک	vařící
پھدک	nadšení
پُھدکنا	hop
پُھدکنا	skočit
پُھدکنا	skok
پُھدکی	hop
پُھدکی	skočit
پُھدکی	skok
پھڈّا	vzpoura
پھڈّا	výtržnosti
پھڈّا	nepokoje
پھڈّا	spor
پھڈّا	sporu
پھڈّا	boj
پھڈّا	bojovat
پِھڈّا	zploštělé
پِھر	znovu
پِھر	zase
پِھر	opět
پِھر	následně
پِھر	poté
پِھر	pak
پھرّاٹا	hůl
پھرّاٹا	hůlka
پھرّاٹا	holí
پھرارا	vlajka
پھرارا	vlajkou
پھرارا	příznak
پھرارا	vlajku
پِھرانا	roll
پِھرانا	kolo
پِھرانا	kolečko
پھرّانا	chvění
پھرّانا	pískání
پھرّانا	píšťalku
پھرّانا	klapka
پِھرائوُ	pravidelné
پِھرائوُ	movitého
پِھرائوُ	otáčení
پُھرپُھرانا	toulec
پُھرپُھرانا	chvění
پُھرپُھرانا	klapka
پُھرپُھری	třes
پُھرپُھری	chvění
پُھرپُھری	senzace
پھرپھند	lest
پھرپھند	trik
پھرپھند	zrada
پھرپھندی	zrádné
پھرپھندی	složité
پِھرت	spin
پِھرت	otáčení
پِھرتا	návrat
پِھرتا	chodit
پِھرتا	chůze
پِھرتا	chození
پِھرتا	otáčení
پُھرتی	agility
پُھرتیلا	hbitý
پُھرتیلا	výstraha
پُھرتیلا	upozornění
پُھرتیلا	poplach
پُھرتیلا	chytrá
پُھرتیلا	chytré
پُھرتیلا	smart
پُھرتیلا	chytrý
پُھرتیلا	aktivně
پُھرتیلا	aktivní
پُھرتیلا	aktivních
پُھرتیلا	rychlé
پُھرتیلا	rychle
پُھرتیلا	rychlá
پُھرتیلا	rychlý
پھرچھا	vypořádání
پھرچھا	zúčtování
پھرچھا	vyrovnání
پھرچھا	urovnání
پھرچھا	uvolnění
پھرچھا	propustit
پھرچھا	uvolnit
پھرچھا	propuštění
پھرچھا	zproštění
پھرچھا	vypouštění
پھرچھا	absolutorium
پھرچھا	uspořádání
پھرچھا	ujednání
پھرچھانا	polák
پھرچھانا	polský
پھرچھانا	polská
پھرچھانا	polské
پھرچھانا	usadit
پھرچھانا	přizpůsobit
پھرچھانا	jasné
پھرچھانا	jasný
پھرچھانا	čistý
پھرچھانا	vyčistit
پھرسا	sekera
پھرسا	sekeru
پھرسا	sekera
پھرسا	sekeru
پھرک	štít
پھرک	shield
پِھرنا	návrat
پِھرنا	odchýlit
پِھرنا	vzpoura
پِھرنا	změnit
پِھرنا	změna
پِھرنا	změny
پِھرنا	procházka
پِھرنا	cestovat
پِھرنا	cestování
پِھرنا	cestovní
پھرَہرا	vlajka
پھرَہرا	vlajkou
پھرَہرا	příznak
پھرَہرا	vlajku
پھری	štít
پھری	shield
پھریرا	vlajka
پھریرا	vlajkou
پھریرا	příznak
پھریرا	vlajku
پُھریری	nadšení
پُھریری	vzrušení
پُھریری	senzace
پُھریری	vzrušení
پھڑ	prater
پھڑپھڑانا	boj
پھڑپھڑانا	klapka
پھڑپھڑاہٹ	boj
پھڑپھڑاہٹ	chvění
پھڑپھڑاہٹ	neklid
پھڑپھڑیا	aktivně
پھڑپھڑیا	aktivní
پھڑپھڑیا	aktivních
پھڑک	záškuby
پھڑک	neklid
پھڑک	neklid
پھڑک	pulzující
پھڑکانا	vraždy
پھڑکانا	vražda
پھڑکانا	zabít
پھڑکانا	zabij
پھڑکانا	přesunout
پھڑکانا	přesun
پھڑکانا	pohyb
پھڑکتا	pulzující
پھڑکتا	záškuby
پھڑکن	chvění
پھڑکن	tep
پھڑکن	impuls
پھڑکن	puls
پھڑکن	pulz
پھڑکن	záškuby
پھڑکن	touha
پھڑکن	přání
پھڑکن	přeji
پھڑکن	neklid
پھڑکنا	chvění
پھڑکنا	pine
پھڑکنا	borovice
پھڑوا	roztrhané
پھڑوا	spade
پھڑوال	spade
پھڑیا	prodejce
پھُس	šepot
پھساوا	obtíže
پھساوا	obtížích
پھساوا	obtíž
پھساوا	obtížné
پھساوا	potíže
پھساوا	provázání
پُھساہِندا	páchnoucí
پھسائو	zachytit
پھسائو	zajmout
پھسائو	zachycení
پھسائو	zachycování
پھسائو	zajetí
پِھسڈّی	poražený
پِھسڈّی	smolař
پِھسڈّی	nula
پھُسرپھُسر	šepot
پُھسکا	slabý
پُھسکا	slabá
پُھسکا	slabé
پُھسکا	volné
پُھسکنا	šepot
پُھسلا	svádění
پُھسلا	trik
پُھسلانا	únos
پُھسلانا	unést
پُھسلانا	svádět
پُھسلانا	svést
پُھسلانا	lákat
پُھسلاوا	svádění
پُھسلاوا	přemlouvání
پِھسلاہٹ	posuvné
پُھسلاہٹ	svádění
پِھسلائو	posuvné
پُھسلاؤُ	svůdce
پُھسلاؤُ	přemlouvání
پُھسلاؤُ	svádění
پِھسلنا	err
پِھسلنا	hladce
پِھسلنا	hladká
پِھسلنا	hladký
پِھسلنا	hladké
پِھسلنا	smyku
پھُسلونیا	svůdce
پھُسَینڈا	páchnoucí
پھک	slupek
پھک	slupky
پھُکا	spálené
پھُکا	spálený
پھُکا	spálená
پھُکا	spálil
پھکّڑ	zlomený
پھکّڑ	zlomil
پھکڑی	hrubé
پھکڑی	hrubost
پھکڑی	ostuda
پھکسا	bahno
پھکسا	bahna
پھکسا	bláto
پُھکنا	hořet
پُھکنا	spálit
پِھکَیت	lancer
پھل	návrat
پھل	zisk
پھل	zisku
پھل	výdělek
پھل	účinek
پھل	efekt
پھل	dětské
پھل	děti
پھل	potomstvo
پھل	potomků
پھل	potomka
پھل	potomci
پھل	potomek
پھل	odměna
پھل	odměnou
پھل	odměnu
پھل	ovoce
پھل	důsledek
پھل	následek
پھُل	kytka
پھُل	květ
پھُل	květina
پُھلاسرا	podvod
پُھلاسرا	klam
پُھلاسرا	blud
پُھلاسرا	bludy
پُھلاسرا	přelud
پھلانگ	jarní
پھلانگ	jaro
پھلانگ	svázané
پھلانگ	vázané
پھلانگ	skočit
پھلانگ	skok
پھلانگنا	skočit
پھلانگنا	skok
پُھلاوٹ	inflaci
پُھلاوٹ	inflace
پُھلاوٹ	otoky
پُھلاوٹ	otok
پُھلاؤ	inflaci
پُھلاؤ	inflace
پُھلاؤ	otoky
پُھلاؤ	otok
پھُلپھُلا	nesouvislé
پھُلپھُلا	povrchní
پھُلپھُلا	marně
پھُلپھُلا	marná
پھُلپھُلا	měkký
پھُلپھُلا	měkká
پھُلپھُلا	jemné
پھُلپھُلا	měkké
پھلت	účinek
پھلت	efekt
پھلت	ziskové
پھلت	výdělečné
پھلت	plodné
پھلت	výtěžek
پھلت	výnos
پھلت	produkt
پھلت	produktu
پھلت	výrobek
پھلت	důsledek
پھلت	následek
پھلت	produkovat
پھُلجھڑی	vtip
پھُلجھڑی	žert
پھُلروا	něžné
پھُلروا	něžná
پھُلروا	nabídka
پھُلروا	delikátní
پھلسا	dveře
پھلسا	vrata
پھلسا	brány
پھلسا	bránu
پھلسا	gate
پھلسا	brána
پھلکا	puchýře
پھلنا	prosperovat
پھلنا	růst
پھلنا	rostou
پھُلنگ	špičkový
پھُلنگ	vrcholu
پھُلنگ	vrchol
پھُلواری	dětské
پھُلواری	děti
پھُلواری	potomstvo
پھُلواری	potomků
پھُلواری	potomka
پھُلواری	potomci
پھُلواری	potomek
پھلی	ostří
پھلی	blade
پھلی	čepel
پھلی	smyčka
پھلی	smyčky
پھلی	štít
پھلی	shield
پھُلیرا	květinářství
پھند	taktiku
پھند	taktika
پھند	past
پھند	pasti
پھندا	past
پھندا	pasti
پھندا	čisté
پھندا	síť
پھندا	net
پھندا	uzel
پھندلانا	lákat
پھندوڑنا	obratu
پھندوڑنا	obrat
پھنسانا	oklamat
پھنسانا	půvab
پھنساوٹ	smrštění
پھنساوٹ	provázání
پھنسائو	zatknout
پھنسائو	zatčení
پھنسائو	fen
پھنسیّا	hunter
پھنسیّا	lovec
پُھنگی	pobočka
پُھنگی	pobočky
پُھنگی	větev
پُھننگ	summit
پُھننگ	summitu
پُھننگ	špičkový
پُھننگ	vrcholu
پُھننگ	vrchol
پُھننگ	horní
پُھننگ	top
پُھننگ	vrchol
پھنّی	kapucí
پھُنّی	uzel
پُھنیارا	fontána
پُھنیارا	fontány
پُھوارا	fontána
پُھوارا	fontány
پُھوٹ	otevírání
پُھوٹ	úvodní
پُھوٹ	otevření
پُھوٹ	zahájení
پُھوٹ	rift
پُھوٹ	trhlina
پُھوٹ	crack
پُھوٹ	porušení
پُھوٹ	trhlina
پُھوٹ	narušení
پُھوٹ	odloučení
پُھوٹ	oddělení
پُھوٹ	root
پُھوٹ	kořen
پُھوٹ	rozdělit
پُھوٹ	split
پُھوٹ	mezeru
پُھوٹ	mezery
پُھوٹ	mezera
پُھوٹ	zlom
پُھوٹ	zlomit
پُھوٹ	pauza
پُھوٹ	přestávka
پُھوٹا	rozbité
پُھوٹا	zlomený
پُھوٹا	rozbitý
پُھوٹا	zlomená
پُھوٹا	zlomené
پُھوٹا	praskla
پُھوٹک	úlomek
پُھوٹک	křehký
پُھوٹک	křehké
پُھوٹک	křehký
پُھوٹک	křehká
پُھوٹک	křehké
پُھوٹک	úlomek
پُھوٹک	křehký
پُھوٹک	křehké
پُھوٹلا	zlomená
پُھوٹن	nesouhlas
پُھوٹن	neshody
پُھوٹنا	vzestup
پُھوٹنا	vzestupu
پُھوٹنا	střílet
پُھوٹنا	šíření
پُھوٹنا	part
پُھوٹنا	část
پُھوٹنا	praskla
پُھوٹنا	řekněme
پُھوٹنا	řekněte
پُھوٹنا	řekni
پُھوٹنا	rozbil
پُھوٹنا	oddělené
پُھوٹنا	oddělit
پُھوٹنا	samostatné
پُھوٹنا	bud
پُھوٹنا	rozdělit
پُھوٹنا	split
پھوڑا	vařit
پھوڑا	tumor
پھوڑا	nádoru
پھوڑا	nádor
پھوڑا	absces
پھوڑا	vředy
پھوڑا	vřed
پھوڑنا	rozdělit
پھوڑنا	split
پھوڑنا	zlom
پھوڑنا	zlomit
پھوڑنا	pauza
پھوڑنا	přestávka
پُھوس	hořlavé
پُھوس	vrhu
پُھوس	vrh
پُھوس	odpadky
پُھوس	smetí
پُھوسڑا	odpadky
پُھوسڑا	smetí
پُھوسڑا	potomstvo
پُھوسڑا	potomků
پُھوسڑا	potomka
پُھوسڑا	potomci
پُھوسڑا	potomek
پُھوسڑا	hadr
پُھوسی	odpadky
پُھوسی	smetí
پھوک	spodina
پھوک	duté
پھوک	hollow
پھوک	prázdné
پھوک	prázdná
پھوک	prázdno
پھوک	prázdný
پھوک	vyprázdnit
پھوک	kalů
پھوک	sušená
پھوک	sušený
پھوک	sušené
پھوک	odpadky
پھوک	smetí
پھوک	spodina
پھوک	duté
پھوک	hollow
پھوک	odmítnout
پھوک	prázdné
پھوک	prázdná
پھوک	prázdno
پھوک	prázdný
پھوک	vyprázdnit
پھوک	kalů
پھوک	sušená
پھوک	sušený
پھوک	sušené
پھوک	odpadky
پھوک	smetí
پھوکا	duté
پھوکا	hollow
پھوکا	světle
پھوکا	lehké
پھوکا	světlo
پھوکا	prázdné
پھوکا	prázdná
پھوکا	prázdno
پھوکا	prázdný
پھوکا	vyprázdnit
پھوکا	beztíže
پھوکا	měkký
پھوکا	měkká
پھوکا	jemné
پھوکا	měkké
پھوکل	konkávní
پھوکل	prázdné
پھوکل	prázdná
پھوکل	prázdno
پھوکل	prázdný
پھوکل	vyprázdnit
پھوکل	duté
پھوکل	hollow
پھوکلا	prázdné
پھوکلا	prázdná
پھوکلا	prázdno
پھوکلا	prázdný
پھوکلا	vyprázdnit
پھوکلا	duté
پھوکلا	hollow
پُھوکنا	rána
پُھوکنا	hořet
پُھوکنا	spálit
پُھول	rosette
پُھول	spokojenost
پُھول	štěstí
پُھول	nadšení
پُھول	blossom
پُھول	květ
پُھول	kytka
پُھول	květ
پُھول	květina
پُھول	blesk
پُھول	flash
پُھول	záblesk
پُھول	jiskru
پُھول	jiskry
پُھول	jiskra
پھولا	puchýře
پُھولائو	otoky
پُھولائو	otok
پُھولنا	blossom
پُھولنا	květ
پُھولنا	vzkvétat
پھونپھی	potrubí
پھونپھی	trubka
پھونپھی	trubka
پھونپھی	trubice
پُھونٹ	crack
پُھونک	nádech
پُھونک	dech
پُھونک	puff
پُھونک	rána
پُھونکنا	lákat
پُھونکنا	únos
پُھونکنا	unést
پُھوہار	sprej
پُھوہڑ	trapné
پُھوہڑ	trapas
پُھوہڑ	trapný
پُھوہڑ	nepořádek
پُھوہڑ	nešika
پُھوہی	plíseň
پھیٹنا	mix
پھیر	návrat
پھیر	kruh
پھیر	kroužek
پھیر	kruhu
پھیر	kružnice
پھیر	rozdíl
پھیر	neštěstí
پھیر	ohnout
پھیر	navíjení
پھیر	změnit
پھیر	změna
پھیر	změny
پھیر	vzdálenosti
پھیر	vzdálenost
پھیر	odstup
پھیر	oběhu
پھیر	oběh
پھیر	dilema
پھیر	kolo
پھیر	kulaté
پھیر	kulatá
پھیر	kulatý
پھیر	zakřivení
پھیر	zvrat
پھیر	obvodu
پھیر	obvod
پھیر	nejednoznačnost
پھیر	otočit
پھیر	proměnit
پھیر	variace
پھیرا	okruh
پھیرا	obvod
پھیرا	okruhu
پھیرا	kolo
پھیرا	kulaté
پھیرا	kulatá
پھیرا	kulatý
پھیرا	návštěvu
پھیرا	navštívit
پھیرا	návštěva
پھیرا	navštivte
پھیرا	otočit
پھیرا	proměnit
پھیرنا	návrat
پھیرنا	výměna
پھیرنا	výměnu
پھیرنا	pohlazení
پھیرنا	náhrada
پھیرنا	vrácení
پھیرنا	náhrady
پھیرنا	odmítnout
پھیرنا	zamítnout
پھیرنا	zvrat
پھیرنا	otočit
پھیرنا	proměnit
پھیری	hawking
پھیری	okruh
پھیری	obvod
پھیری	okruhu
پھیری	trik
پِھیکا	dim
پِھیکا	nevýrazné
پِھیکا	smutný
پِھیکا	smutná
پِھیکا	smutné
پِھیکا	bledě
پِھیکا	bledá
پِھیکا	bledý
پِھیکا	nevkusné
پِھیکا	ponurý
پِھیکا	hrubý
پھَیلا	zvyšování
پھَیلا	rozšířené
پھَیلا	rozšířená
پھَیلانا	rozbalit
پھَیلانا	rozšířit
پھَیلانا	zvětšit
پھَیلانا	prodloužit
پھَیلانا	rozšířit
پھَیلانا	protáhnout
پھَیلانا	natáhnout
پھَیلانا	publikovat
پھَیلانا	zveřejní
پھَیلانا	zveřejnit
پھَیلانا	rozptyl
پھَیلانا	šíření
پھَیلاوٹ	rozsah
پھَیلاوٹ	dělení
پھَیلاوٹ	divize
پھَیلاوٹ	distribuční
پھَیلاوٹ	rozdělení
پھَیلاوٹ	distribuce
پھَیلاوٹ	rozložení
پھَیلاوٹ	prodloužení
پھَیلاوٹ	rozšíření
پھَیلائو	dosah
پھَیلائو	rozsah
پھَیلائو	rozmezí
پھَیلائو	prodloužení
پھَیلائو	růst
پھَیلائو	délka
پھَیلائو	délky
پھَیلائو	délku
پھَیلائو	expanze
پھَیلائو	rozšiřování
پھَیلائو	rozšíření
پھَیلائو	zveřejňování
پھَیلائو	vyhlášení
پھَیلائو	publikace
پھَیلائو	uveřejnění
پھَیلائو	zveřejnění
پھَیلائو	šíření
پھَیلنا	přetrvávají
پھَیلنا	rozbalit
پھَیلنا	rozšířit
پھَیلنا	nadýmání
پھَیلنا	šíření
پھَیلواں	širokou
پھَیلواں	široká
پھَیلواں	široký
پھَیلواں	široké
پھینانا	pěna
پھینانا	pěna
پھینانا	pěny
پھینانا	pěnu
پھینٹ	pásek
پھینٹ	pás
پھینٹ	opasek
پِھینچنا	stisknout
پِھینچنا	zmáčknout
پِھینچنا	umýt
پِھینچنا	mytí
پھینکنا	úlet
پھینکنا	nadhoz
پھینکنا	obsazení
پھینکنا	úlet
پھینکنا	nadhoz
پھینکنا	obsazení
پھینکنا	hoď
پھینکنا	hod
پھینکنا	hodit
تِ	tři
تِگنا	treble
تِگنا	trojnásobně
تِگنا	trojitý
تِگنا	trojnásobek
تا	dokud
تا	zatímco
تاابد	vzdy
تاابد	vždy
تاابد	vždycky
تاابد	navždy
تاابد	forever
تاابد	navěky
تاآنکہ	dokud
تاحال	přesto
تازیست	vzdy
تازیست	vždy
تازیست	vždycky
تاوقتیکہ	pokud
تاوقتیکہ	ledaže
تاوقتیکہ	dokud
تاہم	nicméně
تاہم	přesto
تاہم	nicméně
تاہم	nicméně
تاہم	přesto
تاہم	stále
تاہم	porad
تاہم	pořád
تاہم	ještě
تاہنوز	dokud
تاہنوز	přesto
تاہنوز	stále
تاہنوز	porad
تاہنوز	pořád
تاہنوز	ještě
تاب	horko
تاب	žár
تاب	tepla
تاب	teplo
تاب	křeče
تاب	moc
تاب	napájení
تاب	výkon
تاب	síla
تاب	power
تاب	jasu
تاب	jas
تاب	pálení
تاب	hořící
تاب	hoří
تاب	zvrat
تاب	výdrž
تاب	vytrvalost
تاب	zářivé
تاب	zářící
تاب	svítí
تاب	teplo
تاب	svítit
تاب	zářit
تاب	lesk
تاب	skládací
تاب	skládání
تاب	rozkládací
تاباں	zářivé
تاباں	zářící
تاباں	svítí
تاباں	zářící
تاباں	bystrá
تابانی	jasu
تابانی	jas
تابانی	jasu
تابانی	jas
تابانی	svítit
تابانی	zářit
تابانی	lesk
تابدان	okénko
تابدان	okno
تابڑتوڑ	opakované
تابِستان	letní
تابِستان	léto
تابِش	světle
تابِش	lehké
تابِش	světlo
تابِش	teplo
تابِش	svítit
تابِش	zářit
تابِش	lesk
تابِش	horko
تابِش	žár
تابِش	tepla
تابِش	teplo
تابع	submisivní
تابع	podřízený
تابع	podřízené
تابع	loajální
تابع	věrná
تابع	věrní
تابع	věrný
تابع	poslušný
تابع	submisivní
تابع	podřízený
تابع	podřízené
تابع	loajální
تابع	věrná
تابع	věrní
تابع	věrný
تابعی	sledující
تابعی	sledujících
تابکار	radioaktivní
تابکار	horko
تابکار	sexy
تابکار	hot
