din	от
defect	недостатък
defect	дефект
defect	дефектни
defect	дефектен
pasteur	пастьор
argile	глини
graves	гробове
graves	гробовете
graves	грейвс
referinte	препратки
referinte	препоръки
referinte	позовавания
cuceresc	завладее
documentația	документация
pike	пайк
astronaut	космонавт
astronaut	астронавт
astronaut	космонавт
panou	билборд
panou	панела
panou	панел
speer	шпеер
lockheed	локхийд
determinare	решителност
determinare	решимост
determinare	определяне
arestată	арестувани
arestată	арестувана
arestată	арестуван
bibliotecar	библиотекар
doza	дозиране
doza	дозировка
doza	доза
doza	доза
béziers	безие
abdomenul	корем
abdomenul	корема
brevet	патент
caligula	калигула
proeminente	стърчащи
proeminente	виден
falcon	сокол
închiriat	наета
închiriat	нает
închiriat	наел
existenta	съществуването
existenta	съществуване
lindsey	линдзи
sonic	звукова
săgeată	стрелка
săgeată	стрела
săgeată	стрелата
adriatică	адриатическо
caldwell	колдуел
contur	очертае
fidelitate	вярност
fidelitate	верността
aruncată	хвърлена
aruncată	хвърлени
aruncată	хвърлен
aruncată	изхвърлен
aruncată	изхвърлена
aruncată	изхвърлени
champs	шампиони
finanțate	финансиран
finanțate	финансирани
finanțate	финансирана
demiterea	уволнение
wenzel	венцел
producătorului	производител
portofoliu	портфейл
portofoliu	портфолио
elmer	елмър
infinită	безкрайни
infinită	безкрайно
infinită	безкраен
infinită	безкрайна
ensign	мичман
tampon	буфер
păgâne	езически
feng	фън
feng	фенг
habitatul	местообитания
boa	боа
asemănări	прилики
confirmare	потвърждение
confirmare	потвърждаване
confirmare	потвърждение
confirmare	потвърждавам
confirmare	потвърждаване
confirmare	потвърди
armamentul	въоръжение
armamentul	въоръжение
examinare	разглеждане
examinare	изследване
comemorarea	отбелязването
nepotrivit	неподходящ
nepotrivit	неподходящо
nepotrivit	неподходяща
nepotrivit	неподходящи
nepotrivit	неподходящ
nepotrivit	неуместно
nepotrivit	неподходящо
nepotrivit	неподходяща
nepotrivit	неподходящи
medaliile	медали
medaliile	медалите
sfere	сфери
sistematice	системно
sistematice	систематично
sistematice	системни
decade	десетилетия
tunis	тунис
misterioase	загадъчен
misterioase	загадъчна
misterioase	загадъчно
misterioase	мистериозен
misterioase	мистериозно
accelerat	ускорено
accelerat	ускорен
bovine	говеда
bovine	говеда
bovine	добитък
matematicieni	математици
inspiră	вдъхнови
studiată	учил
studiată	проучен
studiată	учила
woo	уу
woo	ву
landgraf	ландграф
jacopo	джакопо
mademoiselle	мадмоазел
pieptul	гърди
pieptul	гърдите
galati	галац
libre	либре
ferreira	ferreira
dobândite	придобит
dobândite	придобита
dobândite	придобити
consumatorilor	потребители
consumatorilor	потребителите
atari	атари
decolare	излитане
ecleziastice	църковните
terminus	терминус
survivor	оцелял
survivor	сървайвър
survivor	оцеляла
liberalilor	либерали
liberalilor	либералите
compatibil	съвместимо
compatibil	съвместим
compatibil	съвместими
compatibil	съвместима
gal	гал
gal	миг
bhutan	бутан
stimulează	стимулиране
stimulează	стимулира
stimulează	стимулира
sartre	сартр
monopolul	монополи
monopolul	монопол
blunt	прям
blunt	блънт
poseidon	посейдон
samsung	samsung
angajament	ангажимент
angajament	годежът
angajament	годежа
angajament	годеж
angajament	ангажиране
angajament	ангажимент
angajament	отдаденост
angajament	ангажираност
angajament	обвързване
angajament	задължение
willie	уили
sao	сао
curajos	смели
curajos	смело
curajos	смела
curajos	смел
curajos	смел
curajos	смела
sărăciei	мизерия
sărăciei	бедност
sărăciei	бедността
exponate	експонати
psihiatru	психиатър
psihiatru	психиатърът
psihiatru	психиатър
psihiatru	психиатъра
liliac	бат
liliac	прилеп
liliac	бухалка
liliac	люляк
liliac	люляк
messi	меси
cilindrică	цилиндрични
satisfacerea	задоволително
satisfacerea	задоволителен
naomi	наоми
pflanzen	pflanzen
mongolilor	монголците
dinozauri	динозаврите
dinozauri	динозаври
pompe	помпите
pompe	помпи
dateformat	dateformat
dickinson	дикинсън
analizate	анализирани
analizate	анализирани
primitiv	примитивни
primitiv	примитивна
primitiv	примитивен
primitiv	примитивно
zeitschrift	zeitschrift
pămînt	земно
pămînt	земята
pămînt	земен
pămînt	земя
surprinsă	изненадани
surprinsă	изненадан
surprinsă	изненадана
imaginare	въображаема
imaginare	въображаем
imaginare	въображаеми
cinematografia	кинематография
lauri	лаврите
recompensat	награден
recompensat	възнаградени
recompensat	възнаграден
convingerile	вярвания
convingerile	убеждения
eastwood	истууд
abordări	подходи
impozit	данъци
impozit	данък
karol	карол
atașate	прикрепени
atașate	прикрепен
atașate	прикрепена
intrebare	въпрос
fugi	бягай
crud	сурово
crud	сурови
crud	суров
crud	сурова
crud	необработен
crud	жесток
crud	жестоко
crud	жестока
crud	жестоки
iraniene	ирански
plătește	плаща
martinez	мартинез
martinez	мартинес
hur	хур
venizelos	венизелос
lexington	лексингтън
burt	бърт
condamnă	осъжда
condamnă	осъди
venerat	почитан
accessdate	accessdate
demisioneze	оставка
credibile	достоверен
credibile	правдоподобно
credibile	достоверно
nervi	нервите
nervi	нерви
martel	мартел
algebră	алгебра
greenwood	грийнууд
mărcile	марки
orbital	орбитален
ramiro	рамиро
stocate	съхранявани
observatori	наблюдатели
observatori	наблюдателите
circula	циркулиращите
arhaic	архаични
cecenia	чечня
flamandă	фламандски
nordland	nordland
ordonată	санитар
șostakovici	шостакович
muzeele	музеите
muzeele	музеи
vals	валс
senzori	сензорите
senzori	датчици
senzori	сензори
mânăstire	манастир
mânăstire	манастира
mânăstire	манастир
avertizează	предупреждава
leibniz	лайбниц
atribuirea	признание
evadare	бягство
evadare	бягство
imaginat	представял
sandro	сандро
pulmonare	белодробен
pulmonare	белодробна
prolog	пролог
indicatori	показатели
indicatori	индикатори
acordare	предоставяне
acordare	предоставянето
presiunile	натиск
seră	парникови
educarea	образоването
picard	пикар
picard	пикард
exotice	екзотични
exotice	екзотична
exotice	екзотично
spania}}	испания}}
valenciennes	валансиен
campobasso	кампобасо
zoologie	зоология
erotice	еротични
erotice	еротично
erotice	еротичен
suplimentul	добавка
suplimentul	притурка
suplimentul	допълнение
resort	resort
resort	курорта
resort	курорт
engel	енгел
transversală	напречен
transversală	напречно
crin	лилия
crin	лили
lucrari	работи
lucrari	произведения
stahl	стал
enormă	огромен
enormă	огромна
enormă	огромни
sunderland	съндърланд
tortură	мъчение
tortură	мъчения
tortură	изтезания
tortură	измъчване
tortură	изтезание
lange	ланг
twain	твен
vampiri	вампири
vampiri	вампирите
denver	денвър
clorură	хлорид
regatele	кралства
regatele	царства
certificate	сертификати
certificate	сертификатите
certificate	удостоверения
certificate	сертифицирани
certificate	сертифициран
viterbo	витербо
lorenz	лоренц
sawyer	сойер
sawyer	сойър
centauri	кентаврите
centauri	кентавър
topirea	топене
analogie	аналогия
autorizată	разрешен
autorizată	разрешена
autorizată	разрешено
autorizată	разрешени
autorizată	разрешена
autorizată	оторизиран
autorizată	упълномощен
pontica	понтика
colina	хълм
colina	хил
colina	hill
nicosia	никозия
megapixeli	мегапиксела
spaniolii	испанци
ingolstadt	инголщад
nevoi	нужди
alexandrovici	александрович
chin	чин
chin	брадичката
chin	брадичка
minge	топка
minge	бал
minge	бол
convingeri	убеждения
convingeri	присъди
convingeri	вярвания
convingeri	убеждения
armură	броня
armură	брони
armură	броня
armură	доспехи
pieve	пиеве
abuzul	малтретиране
abuzul	злоупотреби
abuzul	злоупотреба
plopi	тополи
dominica	доминика
glas	гласът
glas	глас
acetic	оцетна
pantofi	обувките
pantofi	обувки
presedinte	президентът
presedinte	президент
presedinte	председател
selena	селена
ostatici	заложници
ostatici	заложник
ostatici	заложници
ostatici	заложниците
intact	непокътнати
intact	непокътнат
intact	непокътната
corabie	кораб
semnalele	сигнали
documentarul	документален
vegetal	зеленчуци
vegetal	растителни
vegetal	зеленчук
optimă	оптимално
optimă	оптимална
optimă	оптимално
nat	нат
segunda	сегунда
kitty	котенце
kitty	кити
kitty	коте
superioritate	превъзходството
superioritate	превъзходство
iacov	джейкъб
iacov	якоб
iacov	яков
iacov	джеймс
rpm	обороти
rpm	rpm
bahadur	бахадур
baraje	язовири
bao	бао
posibila	възможно
posibila	възможен
posibila	възможна
posibila	възможни
sunset	сънсет
sunset	залез
țesături	платове
țesături	тъкани
het	het
optsprezece	eighteen
optsprezece	осемнадесет
farmecul	очарование
farmecul	чар
plătită	платен
plătită	платено
plătită	платена
plătită	платени
radioactiv	радиоактивни
radioactiv	радиоактивно
radioactiv	радиоактивен
iglesias	иглесиас
bejan	бежан
rachetele	ракетите
rachetele	ракети
rachetele	ракети
ruptură	разкъсване
ruptură	скъсване
mata	мата
astana	астана
bolnavă	болно
bolnavă	болен
bolnavă	болни
bolnavă	болна
akademie	akademie
jukov	жуков
infantele	инфанте
charlton	чарлтън
căsătoriile	браковете
căsătoriile	бракове
lola	лола
cove	заливът
cove	коув
hiragana	хирагана
acuzată	обвинена
acuzată	обвинени
acuzată	обвиняем
acuzată	обвинен
marsan	марсан
agresivă	агресивна
agresivă	агресивни
agresivă	агресивно
agresivă	агресивен
degradarea	разграждане
sonia	соня
haas	хаас
haas	хас
sondă	сонда
sondă	сондата
sega	sega
rep	представител
suverane	суверен
suverane	суверенна
dlr	dlr
voluntară	доброволни
voluntară	доброволен
voluntară	доброволна
voluntară	доброволно
farmaceutică	фармацевтични
farmaceutică	фармацевтична
extrema	крайно
extrema	краен
extrema	екстремно
extrema	екстремни
extrema	крайни
padre	падре
realiste	реалистични
realiste	реалистично
realiste	реалистична
realiste	реалистичен
castillo	кастило
vienez	виенски
gemene	близнаци
gemene	близнаците
gemene	близначки
ara	ara
teller	телър
variabil	променлива
variabil	променливи
variabil	променливо
variabil	променлив
godfrey	годфри
gogol	гогол
emiterea	издаването
emiterea	емисия
emiterea	издаване
aberdeen	абърдийн
perpignan	перпинян
southampton	саутхемптън
buton	бутон
buton	батън
buton	копче
coborâre	слизане
coborâre	спускане
verificate	проверено
verificate	проверен
verificate	проверени
verificate	проверих
verificate	потвърдено
verificate	проверено
verificate	проверен
verificate	проверена
verificate	проверени
flammarion	фламарион
vhs	vhs
fascinat	очарован
fascinat	очарована
fascinat	запленен
rajah	раджа
crane	жерав
crane	крейн
crane	кран
vânează	хънт
vânează	лов
vânează	лов
vânează	ловува
deliberat	преднамерено
deliberat	съзнателно
deliberat	умишлено
deliberat	преднамерено
reconstituirea	разтваряне
reconstituirea	възстановка
stiinta	науката
stiinta	наука
václav	вацлав
expirat	изтекла
expirat	изтекъл
expirat	изтече
expirat	изтекло
strălucire	яркост
strălucire	светят
strălucire	сияние
trompetă	тромпет
maastricht	маастрихт
parada	парад
gram	грам
protectoare	защитни
protectoare	защитно
wanda	уанда
timbre	печати
timbre	марките
timbre	марки
cameo	камео
castiga	победи
castiga	печеля
castiga	спечели
castiga	печелиш
castiga	победа
mendoza	мендоса
facilitează	улеснява
facilitează	улесни
facilitează	улесняване
reinhold	райнхолд
peisajele	пейзажи
più	più
eta	ета
essen	есен
furnizori	доставчици
furnizori	доставчиците
furnizori	доставчици
furnizori	доставчиците
navigat	отплава
glandele	жлези
scufundate	потънал
scufundate	потъна
scufundate	потопен
scufundate	потопени
înghețat	замразен
înghețat	замразени
înghețat	замръзнал
înghețat	замразена
înghețat	замразено
osce	оссе
acceptabilă	приемливо
acceptabilă	допустимо
acceptabilă	приемливи
acceptabilă	приемлива
acceptabilă	приемлив
fest	фест
reflectată	отразено
reflectată	отразени
reflectată	отразена
demonstrată	доказана
demonstrată	доказано
demonstrată	демонстрира
certificatul	удостоверение
certificatul	сертификат
certificatul	свидетелство
farsă	фарс
farsă	шега
intercontinental	intercontinental
elegant	стилно
elegant	стилен
elegant	стилна
elegant	елегантно
elegant	елегантен
elegant	елегантни
elegant	елегантна
elegant	елегантен
elegant	класна
elegant	изискано
cehoslovac	чехословашка
asimilat	асимилирани
gustavo	густаво
mauna	мауна
nico	нико
remake	римейка
browning	браунинг
homosexuali	гейове
homosexuali	обратни
homosexuali	гейовете
homosexuali	хомосексуалисти
homosexuali	хомосексуалистите
demnitari	сановници
surinam	суринам
hee	хи
pearson	пиърсън
horizon	хоризонта
horizon	хоризонт
ebert	ебърт
coline	хълмове
coline	хилс
phillip	филип
finlandezi	финландци
vânat	преследвани
vânat	преследван
vânat	преследвана
controversă	спорове
controversă	спор
controversă	противоречия
rosie	роузи
rosie	рози
ramos	рамос
reglementează	регулира
reglementează	регулира
reglementează	регулиране
pescari	рибарите
pescari	рибари
garanție	гаранция
garanție	гаранция
garanție	гаранции
curiozitate	любопитство
curiozitate	любопитството
nolan	нолан
exclusive	изключително
exclusive	ексклузивно
exclusive	изключителни
exclusive	изключителна
emmerich	емерих
tatra	татра
gabriele	габриеле
milo	майло
milo	мило
particula	частица
particula	частици
timberlake	тимбърлейк
anotimpuri	сезоните
anotimpuri	сезони
triumful	триумф
agricultori	фермери
irlandezi	ирландски
irlandezi	ирландска
irlandezi	ирландци
irlandezi	ирландско
cass	кас
macedonean	македонска
macedonean	македонски
astrahan	астрахан
moralul	морал
moralul	моралът
kenny	кени
cousteau	кусто
bonaventura	бонавентура
jill	джил
convingere	убеждение
convingere	убеждаване
convingere	осъждане
convingere	присъда
convingere	убеждение
blackwell	блекуел
romantism	романтика
romantism	романс
romantism	романтизъм
importate	внос
importate	внесено
importate	вносни
importate	внесени
importate	внесен
rezervoare	резервоари
rezervoare	резервоари
rezervoare	танкове
rezervoare	цистерни
guadalcanal	гуадалканал
hammond	хамънд
baterist	барабанист
miracol	чудо
miracol	чудото
agora	агора
lituanieni	литовците
pub	кръчма
pariuri	залагания
pariuri	залози
pariuri	залагане
pariuri	залагания
vesel	весел
vesel	джоли
reciproce	взаимно
reciproce	взаимен
reciproce	взаимни
reciproce	взаимна
reciproce	реципрочни
reciproce	взаимна
atribute	атрибути
detectarea	откриване
centralizat	централизирано
centralizat	централизирана
garnizoană	гарнизон
garnizoană	гарисън
gesturi	жестове
gesturi	жестовете
beth	бет
catalin	каталин
ignacio	игнасио
argumentează	споря
argumentează	спори
vietnamul	виетнам
măr	епъл
măr	ябълков
măr	ябълка
măr	apple
refracție	пречупване
depozitarea	склад
depozitarea	съхранение
depozitarea	складиране
depozitarea	съхраняване
capcana	клопка
capcana	капан
preliminară	предварителна
preliminară	предварителни
preliminară	предварителен
agresive	агресивна
agresive	агресивни
agresive	агресивно
agresive	агресивен
hohenlohe	хоенлое
coppa	coppa
dictatură	диктатура
paste	спагети
paste	макарони
paste	паста
paste	поставяне
paste	паста
paste	великденски
paste	великден
geniul	гениално
geniul	гений
shakira	шакира
watt	уат
provizorie	временни
bosch	бош
republicani	републиканец
republicani	републикански
republicani	републиканска
republicani	републиканци
republicani	републиканци
republicani	републиканците
fisiune	делене
statice	статично
bateria	батерията
bateria	акумулатор
bateria	батерия
bateria	батерии
ironie	ирония
posesie	владение
posesie	обсебване
posesie	притежание
posesie	притежаване
dinar	динар
dinar	динара
succesorii	наследници
trick	трик
miley	майли
comice	щуротии
suflat	взривен
suflat	взривени
numerotate	преброени
blanco	бланко
arheologii	археолози
arheologii	археолози
superlative	суперлативи
nome	ноум
învingător	победител
învingător	печеливш
dedica	посвети
comparative	сравнително
comparative	сравнителни
antibiotice	антибиотик
antibiotice	антибиотици
traiectoria	траектория
traiectoria	траекторията
raja	раджа
evan	еван
evan	евън
isola	изола
duarte	дуарте
împădurite	залесени
micrurus	micrurus
valentino	валентино
pulmonară	белодробен
pulmonară	белодробна
directoare	директории
autobuzul	автобусът
autobuzul	автобус
autobuzul	бус
reînnoit	подновено
reînnoit	подновен
exclusivă	изключително
exclusivă	ексклузивно
exclusivă	изключителни
exclusivă	изключителна
fabricată	произведени
fabricată	произведена
fabricată	произведен
fabricată	произведено
kathleen	катлийн
plasmă	плазмена
plasmă	плазмен
plasmă	плазма
plasmă	плазмените
plasmă	плазмата
slava	слава
wiley	уайли
bodyclass	bodyclass
danezi	дейнс
rembrandt	рембранд
păcatul	грехът
păcatul	грехове
păcatul	грях
norii	облаци
norii	облаците
ivrea	иврея
papilio	papilio
autobiografic	автобиографична
subacvatic	подводни
subacvatic	подводен
lorraine	лорейн
martini	мартини
conversia	превръщане
conversia	преобразуване
ernesto	ернесто
deranjat	нарушен
deranjat	обезпокоен
deranjat	нарушено
sed	sed
ordonanța	наредба
rocco	роко
noah	ноа
noah	ной
dario	дарио
custodie	попечителство
absent	отсъствие
afiliat	филиал
hanoi	ханой
infectate	заразена
infectate	инфектирани
infectate	заразен
infectate	заразени
respectată	уважаван
respectată	уважавани
respectată	уважавана
dig	разкопки
dig	пиер
dig	кея
complexitate	сложност
complexitate	сложността
nebună	луд
nebună	луда
nebună	лудо
nebună	луди
nebună	лудост
pasivă	пасивен
pasivă	пасивно
pasivă	пасивна
pasivă	пасивни
vacă	крава
sărăcia	мизерия
sărăcia	бедност
sărăcia	бедността
eragon	ерагон
capturată	заловен
capturată	заловени
capturată	пленен
capturată	уловен
capturată	пленени
acustice	акустични
loiali	лоялни
loiali	верен
loiali	лоялен
loiali	верните
loiali	верни
cercetătorul	изследовател
newport	нюпорт
îmbrăcată	облечена
îmbrăcată	облечени
îmbrăcată	облечен
îmbrăcată	облечена
îmbrăcată	облечени
îmbrăcată	облечен
chinon	шинон
rocket	ракетата
rocket	ракета
robbins	робинс
levin	левин
aport	донеси
plimbare	вози
plimbare	язди
plimbare	разходка
plimbare	пеша
everest	еверест
avangarda	авангард
boabe	боровинки
boabe	фасул
boabe	зърна
boabe	зрънца
ciuperca	плесен
ciuperca	гъбички
ciuperca	гъби
ciuperca	гъба
orson	орсън
scafandru	водолаз
birourile	офиси
birourile	офисите
aranjamente	договорености
aranjamente	споразумения
aranjamente	уговорки
lala	лала
kramer	креймър
kramer	крамър
kramer	крамер
scorpion	скорпион
scorpion	скорпион
moss	мос
moss	мъх
încorporată	вградена
încorporată	вградени
încorporată	вградени
încorporată	вградена
încorporată	вграден
worth	уърт
herder	хердер
chisinau	кишинев
generos	щедри
generos	щедра
generos	щедър
generos	щедро
luminat	просветен
uleiuri	масла
asamblare	сглобяване
asamblare	събрание
marburg	марбург
gan	ган
rezervată	запазено
rezervată	запазен
rezervată	запазена
rezervată	запазени
spiegel	шпигел
emancipare	еманципация
asigurate	застраховани
asigurate	осигурено
asigurate	осигурен
bosniaci	босненци
bosniaci	босненци
bosniaci	босненски
dorite	желани
dorite	желан
dorite	желана
ionice	йонна
brigitte	бриджит
acs	acs
acs	окс
excluderea	изключване
ambuscadă	засада
peisajului	пейзаж
concord	конкорд
garduri	огради
frescele	фрески
iluminare	просветление
iluminare	осветяване
iluminare	осветителната
iluminare	осветление
iluminare	осветяване
blochează	блокиране
blochează	блок
vehement	яростно
uns	помазан
uns	смазана
rooney	руни
suspectat	заподозрян
castre	кастра
hole	дупка
hole	дупката
petrograd	петроград
ossola	осола
sensibilă	чувствително
sensibilă	чувствителен
sensibilă	чувствителни
sensibilă	чувствителна
pustie	пусти
warwick	уоруик
warwick	уорик
avatar	аватар
consumată	погълнат
consumată	погълната
consumată	погълнати
consumată	консумират
marcarea	маркировка
marcarea	маркиране
electronica	електроника
electronica	електрониката
friederike	фридерика
runner	бегач
vistula	висла
neuville	ньовил
guillermo	гилермо
butterfly	пеперудата
butterfly	пеперуда
academii	академии
ami	ami
generalizate	генерализирани
vocabularul	речник
vocabularul	речника
circumstanțele	обстоятелства
circumstanțele	обстоятелствата
beneficiile	предимства
beneficiile	ползи
beneficiile	обезщетения
layla	лейла
parfum	мирис
parfum	миризма
parfum	аромат
parfum	ухание
parfum	аромат
parfum	ухание
parfum	парфюм
parfum	парфюми
teologi	теолози
sân	гърда
sân	гърди
sân	гърдата
sân	гръд
sân	гърда
budućnost	будучност
cosmică	космически
cosmică	космическо
waldeck	валдек
dickens	дикенс
maurer	маурер
terrier	териер
pitici	джуджета
pitici	джуджетата
pitici	джуджета
pitici	джуджета
devotat	отдадена
devotat	предан
devotat	отдадени
devotat	предана
drăguț	сладко
drăguț	сладур
drăguț	сладка
drăguț	сладък
discipolii	последователи
publius	публий
feministă	феминистка
som	сом
cuprinzător	изчерпателна
cuprinzător	всеобхватен
cuprinzător	изчерпателно
cuprinzător	изчерпателен
rosen	росен
rosen	розен
fortune	богатство
hilton	хилтън
darkgrey	darkgrey
conservat	запазено
conservat	запазен
conservat	запазени
conservat	консервирани
conservat	запазена
mania	маня
mania	мания
neregulat	нередовни
cazan	котел
cazan	казан
cazan	котел
montfort	монфор
gujarat	гуджарат
tineretul	младежта
tineretul	младост
tineretul	младеж
tineretul	младостта
tineretul	младежи
cnn	cnn
vallée	vallée
ciuma	чумата
ciuma	чума
gerd	герд
avântul	инерция
petro	петро
grinzi	лъчи
grinzi	греди
mentor	наставник
mentor	ментор
trunchiul	торса
gradina	градински
gradina	градината
gradina	гардън
gradina	градинка
gradina	градина
revizuirea	преглед
revizuirea	преразглеждане
revizuirea	ревизия
revizuirea	преработка
revizuirea	преразглеждане
vile	вили
vile	вили
ecartament	габарит
fân	сеното
fân	сено
messenger	куриер
messenger	messenger
messenger	вестоносец
messenger	пратеник
orientalis	orientalis
rezervate	запазено
rezervate	запазен
rezervate	запазена
rezervate	запазени
gravuri	гравюри
dobândește	придобива
actualizarea	актуализира
actualizarea	актуализиране
actualizarea	обновяване
actualizarea	актуализация
actualizarea	актуализиране
notar	нотариус
exclusă	изключен
exclusă	изключени
exclusă	изключена
exclusă	изключено
simmons	симънс
teen	тийн
teen	тинейджър
teen	тийнейджър
dramaturgi	драматурзи
espn	espn
herrich	herrich
îndrumări	насоки
arterială	артериална
iaroslav	ярослав
hyun	хьон
hyun	хюн
revoltele	бунтове
revoltele	размирици
recrutare	наемане
recrutare	набиране
recrutare	назначаване
recrutare	набиране
trent	трент
api	api
parlamentari	депутатите
parlamentari	депутати
parlamentari	парламентаристи
zimmer	зимър
dictatorul	диктатор
evitând	избягвам
evitând	избягване
slăbiciune	слабости
slăbiciune	слабост
legiunile	легиони
gloanțe	куршумите
gloanțe	патрони
gloanțe	куршуми
antene	антени
antene	антени
rudenie	родство
avraam	ейбрахам
avraam	авраам
avraam	абрахам
avraam	аврам
xaver	xaver
verile	съмърс
verile	самърс
verile	лета
putnam	пътнам
driver	шофьорът
driver	шофьор
driver	шофьора
meridian	меридиан
egali	равен
egali	равно
egali	равни
egali	равно
egali	равни
bono	боно
prosper	проспер
prosper	просперираща
audiența	аудитория
audiența	публика
laplace	лаплас
percepute	възприема
obosit	уморени
obosit	изморен
obosit	уморена
obosit	уморен
mediană	средната
ridicare	взимане
ridicare	пикап
ridicare	повдигане
ridicare	повдигане
ridicare	вдигане
barack	барак
minunile	чудеса
minunile	чудесата
portocalie	оранжев
portocalie	оранжева
portocalie	оранжево
portocalie	оранжеви
portocalie	портокал
liam	лиам
liam	лиъм
acordurile	споразумения
vaci	кравите
vaci	крави
spectaculoasă	грандиозно
fiodor	фьодор
sonderburg	зондербург
plăcerea	удоволствие
coreeni	корейци
coreeni	корейците
enzo	енцо
voluntarii	доброволците
voluntarii	доброволци
maggie	маги
maggie	меги
shepherd	шепърд
shepherd	овчар
shepherd	овчарка
shepherd	пастир
brejnev	брежнев
margherita	маргарита
crustacee	ракообразни
crustacee	ракообразни
trădarea	предателството
trădarea	предателство
portsmouth	портсмут
nulă	null
afrodita	афродита
oferirea	предлагане
vrăjitor	вълшебник
vrăjitor	магьосник
chat	чата
chat	чат
obligație	задължение
obligație	задължения
vip	vip
vip	вип
charter	харта
charter	хартата
edvard	едвард
docent	доцент
matur	зряло
matur	зряла
matur	зрели
matur	зрял
takeshi	такеши
râsul	смехът
râsul	смях
atacând	атакува
atacând	нападам
sagan	сейгън
snyder	снайдер
hawkins	хокинс
hawkins	хоукинс
pedagogice	педагогически
relevanță	значимост
litiu	литий
irakul	ирак
patrulare	патрул
hewitt	хюит
explozive	експлозив
explozive	експлозиви
explozive	експлозиви
paragrafe	параграфи
osiris	озирис
olimp	олимп
anxietate	тревожност
anxietate	безпокойство
complementare	допълващи
dificultatea	затруднено
dificultatea	затруднения
dificultatea	трудност
dificultatea	трудности
dificultatea	затруднение
meiji	мейджи
dion	дион
shin	шин
echipată	снабден
echipată	оборудвано
echipată	оборудвани
echipată	оборудван
echipată	оборудвана
satiric	сатирична
cadouri	подаръци
cadouri	подаръците
cadouri	дарове
cadouri	представя
cadouri	подаръци
cadouri	подаръците
moleculare	молекулярна
ceará	сеара
flacără	пламък
foggia	фоджа
abs	абс
abs	плочки
curator	уредник
puma	пума
puma	пума
automatic	автоматична
automatic	автоматични
automatic	автоматично
automatic	автоматичен
terminale	терминал
terminale	терминали
cioara	гарван
cioara	кроу
cioara	врана
cioara	негър
cioara	негро
hogan	хоган
bicicletă	велосипед
bicicletă	мотор
bicicletă	мотора
bicicletă	колело
bicicletă	колелото
bicicletă	велосипед
bicicletă	велосипеди
bicicletă	колело
fișa	фиш
monsieur	мосю
cricket	крикет
ostile	враждебна
ostile	враждебни
ostile	враждебност
ostile	враждебно
ostile	враждебен
zurich	цюрих
riemann	риман
cină	вечерята
cină	вечеря
corectitudinea	коректност
rumble	тътен
rumble	гърми
springfield	спрингфийлд
închisori	затвори
închisori	затворите
demnitar	сановник
salisbury	солсбъри
invitații	поканите
invitații	покани
invitații	кани
invitații	покани
rezonabil	разумна
rezonabil	разумно
rezonabil	разумни
rezonabil	разумен
basm	приказка
dacian	даките
exploatate	експлоатирани
sark	сарк
gălbuie	жълтеникав
sondrio	сондрио
kremlin	кремъл
gambia	гамбия
hoover	хувър
bernd	bernd
erorile	грешки
avânt	инерция
fronturi	фронта
movile	могили
bilaterale	двустранна
bilaterale	двустранни
bilaterale	двустранен
bilaterale	двустранно
swing	суинг
swing	замах
swing	люлка
arno	арно
piramide	пирамидите
piramide	пирамиди
monarhi	монарси
rutele	маршрутите
rutele	пътища
rutele	маршрути
labirint	лабиринта
labirint	лабиринт
labirint	лабиринт
arafat	арафат
scipio	сципион
refuz	отказ
refuz	отказвам
refuz	отказ
guinness	гинес
krasnodar	краснодар
prețios	ценно
prețios	скъпоценен
prețios	безценни
prețios	скъпоценни
prețios	безценно
nuovo	нуово
veghe	бдение
deutsches	deutsches
liberalii	либерали
liberalii	либералите
cromozomi	хромозоми
probabilă	вероятна
particularitățile	особеностите
nebunie	луд
nebunie	луда
nebunie	лудо
nebunie	луди
nebunie	лудост
nebunie	лудница
nebunie	безумие
nebunie	лудостта
nebunie	лудост
tururi	турнета
tururi	обиколки
tururi	екскурзии
prânz	обядът
prânz	обяд
prânz	обед
miniatură	миниатюрни
miniatură	миниатюрен
miniatură	нокът
vocabular	речник
vocabular	речника
pra	пра
joao	жоао
pantaloni	панталон
pantaloni	панталони
pantaloni	панталоните
pantaloni	гащи
pantaloni	панталон
pantaloni	панталони
rudi	руди
duritate	твърдост
concurente	конкурентно
concurente	конкурентни
pauker	паукер
tehnician	техник
angus	ангъс
scripturi	писания
scripturi	писанията
scripturi	сценарии
singuratic	самотен
singuratic	самотно
singuratic	самотна
singuratic	самотни
singuratic	единак
singuratic	самотник
slalom	слалом
descrierile	описанията
descrierile	описания
breton	бретон
breton	бретон
asiatici	азиатски
asiatici	азиатска
asiatici	азиатци
asiatici	азиатците
cuvînt	дума
civilizat	цивилизовани
civilizat	цивилизовано
civilizat	цивилизован
civilizat	цивилизовани
civilizat	цивилизовано
civilizat	цивилизован
marchizul	маркиза
marchizul	маркиз
sia	сип
goldberg	голдбърг
capri	капри
harding	хардинг
bula	балон
bula	мехур
solaris	соларис
audrey	одри
impresii	впечатления
ned	нед
loialitate	вярност
loialitate	лоялност
loialitate	преданост
interviul	интервю
bloguri	блогове
wireless	безжичен
wireless	безжични
wireless	безжична
madeira	мадейра
antreprenor	предприемач
antreprenor	изпълнител
antreprenor	предприемач
esther	естер
umanitare	хуманитарна
umanitare	хуманитарни
