категорија	categoría
гугл	google
гугл	earth
подарок	presentar
подарок	actual
подарок	presente
подарок	presentes
подарок	agasallo
подарок	regalo
подарок	agasallo
предлага	suxerir
предлага	que
предлага	suxiro
предлага	propoñen
предлага	suxiren
предлага	suxire
нега	importa
нега	igual
нега	me
интересни	interesante
интересни	interesantes
интерпретација	interpretación
беј	baía
сведоци	testemuñas
ројал	teatro
ројал	royal
ројал	súa
ројал	real
ројал	alteza
сиера	serra
четириесет	40
опфатени	cuberto
дијана	diana
молитва	oración
признае	que
признае	os
динамика	dinámica
динамика	dinámica
динамика	dinámicas
огледало	o
огледало	espello
дигитален	dixital
дигитален	dixitais
видеа	vídeos
пустината	deserto
пустината	sobremesa
дигитална	dixital
дигитална	dixitais
сексуални	sexual
понеделник	o
понеделник	luns
понеделник	10
американците	os
американците	estadounidenses
американците	americanos
американците	ianquis
лесен	sinxelo
лесен	fácil
лесен	doado
лесен	calma
лесен	acouguen
глобално	mundial
глобално	de
глобално	global
глобално	globais
достигнување	logro
сиетл	seattle
пиво	cervexa
стомакот	estómago
стомакот	ventre
стомакот	barriga
хормони	hormona
хормони	hormonal
хормони	hormonas
шок	choque
шок	de
шок	asalto
шок	conmoción
шок	electrochoques
тенис	ao
тенис	tenis
емил	emile
герман	alemán
герман	alemana
герман	alemaña
герман	alemáns
гај	tipo
гај	home
идентификација	identificación
идентификација	documento
идентификација	identidade
идентификација	de
идентификација	identidade
алтернатива	alternativa
експанзија	expansión
оженет	casou
оженет	casar
оженет	casado
перспектива	perspectiva
малтретирање	acoso
изразена	se
чисти	limpa
чисти	limpo
чисти	limpar
полско	polaca
паднала	caeu
паднала	namorou
паднала	caín
паднала	adormeceu
глад	fame
претходна	anteriores
директни	directa
шанси	posibilidades
шанси	oportunidade
шанси	posibilidade
илиноис	illinois
бура	treboada
четврто	cuarto
четврто	cuarta
четврто	acto
четврто	catro
четврто	infantaría
бренд	marca
верувале	que
подолги	xa
подолги	máis
подолги	tempo
подолги	non
подолги	a
сервер	anfitrión
пирамида	pirámide
опкружен	rodeados
графика	gráficos
платите	salarios
оружја	armas
оружја	as
оружја	armamento
оружја	arma
стандардни	estándar
стандардни	de
прсти	dos
прсти	pés
прсти	punta
прсти	os
прсти	dedos
фока	foca
фока	selo
лекари	os
лекари	médicos
лекари	os
лекари	médicos
лекари	doutores
лекари	médico
поинаку	diferentes
поинаку	distintas
поинаку	distinto
поинаку	distintos
поинаку	diferente
поинаку	distinta
поинаку	diferente
наставник	profesor
наставник	mestra
наставник	mestre
квалитети	cualidades
далас	dallas
картичка	carta
картичка	tarxeta
картичка	de
картичка	unha
картичка	documento
моторот	máquina
моторот	motor
дрвена	de
дрвена	madeira
признал	confesei
зимбабве	cimbabue
зимбабве	zimbawe
зимбабве	zimbabwe
студијата	estudar
студијата	estudo
студијата	estudamos
студијата	despacho
кејп	o
кејп	cabo
службеник	asistente
службеник	do
роди	nacín
роди	naceu
роди	nacer
роди	naciches
роди	nacen
темите	temas
типична	típico
магазин	revistas
магазин	revista
магазин	time
седмиот	sétimo
секција	sección
охајо	ohio
војување	guerra
војување	guerras
јакоб	xacob
нејзе	ela
нејзе	a
нејзе	seu
нејзе	súa
бакар	cobre
индивидуи	persoas
индивидуи	individuos
индивидуи	autismo
жица	de
педесет	50
педесет	cincuenta
нормални	normal
нормални	normais
бангладеш	bangladesh
цигари	tabaco
цигари	cigarros
цигари	puros
цигари	cigarros
цигари	cigarros
цигари	cigarro
цигари	un
цигари	pitillo
цигари	pito
велосипед	bicicleta
велосипед	en
велосипед	moto
велосипед	bici
велосипед	bicicleta
велосипед	en
судијата	xuíz
судијата	xulgar
опозиција	oposición
дизајнер	estilista
екран	pantalla
екран	da
екран	ecrán
роза	rose
ејми	amy
водопади	cae
пронајдена	atopei
пронајдена	que
пронајдена	atopamos
пронајдена	atoparon
пронајдена	atopou
волт	walt
дискриминација	discriminación
произведе	producir
произведе	produce
одделно	separado
одделно	separar
убијци	asasinos
убијци	asasinos
данскиот	danés
данскиот	daneses
осудени	condenados
осудени	a
осудени	condenado
патувал	por
патувал	viaxou
изгубени	perdeu
изгубени	perderon
изгубени	perdín
изгубени	perdemos
изгубени	perdido
стрес	estrés
лукас	lucas
фотографијата	foto
секаде	todas
секаде	as
секаде	partes
секаде	por
секаде	en
секаде	everywhere
секаде	todo
секаде	todos
заработи	gañar
паралелни	paralelo
линкови	enlaces
линкови	ligazóns
новела	novela
прослава	celebración
родно	nativo
родно	onde
родно	terra
физиологија	fisioloxía
злото	mal
злото	malo
злото	malvado
злото	maldade
злото	malvados
накратко	brevemente
возови	trens
опции	opcións
корисна	útil
корисна	útiles
корисна	para
преведени	traducido
жолти	amarelos
жолти	amarelas
жолти	amarela
жолти	marelo
жолти	taxi
здравство	saúde
отиде	foi
отиде	fun
партизани	partisanos
партизани	partisáns
раѓа	nacín
раѓа	naceu
раѓа	nacer
раѓа	naciches
раѓа	nacen
сфати	que
сфати	comprendín
сфати	entendían
сфати	entendeu
сфати	entendía
сфати	entender
сфати	comprender
сфати	entendo
сфати	que
сфати	conta
лед	xeo
електронско	electrónica
електронско	electrónico
опстанок	supervivencia
опстанок	mortandade
опстанок	infantil
опстанок	sobreviven
доза	dose
германци	alemáns
гласа	votos
викенд	fin
викенд	de
викенд	semana
заменета	substituída
фабрики	fábricas
универзален	universais
универзален	universal
поглавје	capítulo
достигнат	collo
достигнат	acadar
достигнат	chegar
достигнат	ao
достигнат	a
стотина	centos
стотина	cento
стотина	300
стотина	de
стотина	cen
стотина	100
стотина	centos
видлива	visible
видлива	visibles
откриваат	revelar
откриваат	revelan
вратен	volveu
просечен	media
просечен	medio
просечен	de
просечен	estadounidense
просечен	mediocre
тенкови	tanques
загрозен	ameazada
човечко	humanos
човечко	humana
човечко	humano
опен	aberta
опен	abertos
опен	abrir
опен	aberto
опен	abre
опен	abra
заболување	doenza
заболување	enfermidades
заболување	enfermidade
заболување	cardíacas
прстени	aneis
практики	prácticas
младоста	xuventude
младоста	mozos
младоста	a
младоста	mocidade
младоста	francia
младоста	de
болки	dor
болки	moito
практична	práctica
мастерс	mestres
сенка	sombra
сенка	sombra
привилегии	privilexio
диригент	director
супстанции	substancia
кралско	teatro
кралско	royal
кралско	súa
кралско	real
кралско	alteza
кралско	imperial
резерват	reserva
религиозна	relixioso
религиозна	relixiosa
топлината	calor
фрази	frases
установа	instalacións
карибите	caribe
оператор	operadora
утрински	mañá
утрински	bo
утрински	día
утрински	pola
утрински	días
утрински	bos
носејќи	de
носејќи	levamos
носејќи	levaba
носејќи	leva
носејќи	levar
носејќи	unha
наша	noso
наша	nosas
наша	nosa
наша	nosos
наша	o
наша	a
наша	os
наша	noso
наша	nosas
наша	nós
наша	nosa
наша	nosos
грмушки	bush
грмушки	monte
зајак	coello
доволна	abonda
доволна	suficiente
доволна	dabondo
доволна	para
доволна	abondo
наставници	profesores
наставници	mestres
наставници	os
наставници	bos
лош	mala
лош	malos
лош	mal
лош	malas
лош	malo
лош	mágoa
кал	lama
соочи	cara
соочи	rostro
помало	menor
помало	máis
помало	pequenos
помало	pequenas
помало	menores
помало	menor
помало	pequeno
помало	pegada
предизвик	reto
предизвик	desafío
предизвик	desafiar
незадоволство	descontento
свештеникот	cura
предизвикувајќи	causaron
предизвикувајќи	provocando
празни	baleira
празни	baleiro
празни	baleiras
празни	valeiro
шефот	xefe
шефот	o
шефот	xefe
шефот	patrón
четворица	catro
четворица	4
гледајќи	vendo
гледајќи	a
гледајќи	as
гледајќи	ver
гледајќи	mirando
гледајќи	mirar
гледајќи	observando
пластика	plásticos
пластика	os
пластика	de
пластика	plástico
обоени	cor
обоени	de
портрети	retratos
глетка	ven
глетка	vista
глетка	visión
глетка	seguramente
глетка	ver
божиќ	nadal
боби	bobby
ранети	feridos
ранети	ferido
покриен	cuberto
точна	preciso
точна	precisa
точна	exacto
точна	exacta
точна	mesmas
точна	exactamente
точна	mesma
подот	chan
подот	piso
подот	andar
обемот	o
обемот	volume
должноста	deber
должноста	obriga
должноста	de
должноста	servizo
должноста	co
пури	cigarro
пури	puros
пури	cigarros
инцидент	incidente
инцидент	accidente
работеше	traballamos
работеше	funcionou
работеше	traballei
работеше	traballaba
работеше	traballou
вторник	martes
вирус	virus
добиток	gando
добиток	vacas
добиток	gado
сиромаштија	pobreza
сиромаштија	a
обележани	marcados
курсеви	cursos
фокус	centre
фокус	centrarse
фокус	centramos
фокус	centrarme
фокус	foco
фокус	focalizar
конкретни	específicas
конкретни	específica
конкретни	específico
конкретни	concreto
конкретни	específicos
супстанца	substancia
наназад	revés
лејди	señora
лејди	dama
лејди	muller
лејди	nai
скали	escaleiras
скали	as
скали	escaleira
раководители	encargados
ресурсите	recursos
лесна	sinxelo
лесна	fácil
лесна	doado
лесна	calma
лесна	acouguen
праќа	envía
типични	típico
џордан	jordan
постоечки	existente
постоечки	existentes
постоечки	telescopios
јапонска	xaponés
јапонска	xaponeses
џузепе	giuseppe
извршат	suicidarse
големини	tamaños
признат	recoñeceu
остро	fortemente
конечен	final
конечен	derradeira
конечен	último
конечен	axuntémonos
конечен	todos
конечен	definitivo
пештери	cavernas
пештери	covas
вишок	exceso
вишок	de
стенфорд	stanford
антропологија	antropoloxía
свадба	de
свадба	voda
свадба	matrimonio
свадба	noiva
оценка	arranxar
сони	filliño
следна	próxima
следна	ao
следна	seguinte
следна	lado
следна	próximo
следна	o
стравот	medo
почитува	respectos
почитува	respecta
обнови	a
обнови	restaurar
промовирање	promoción
промовирање	ascenso
континуирано	continuo
континуирано	continua
евиденција	discos
спротивни	contrario
спротивни	oposta
спротивни	opostas
кралевите	reis
пеколот	inferno
пеколот	carallo
пеколот	demo
пеколот	cona
тениско	ao
тениско	tenis
протест	protesto
протест	protesta
рајот	ceo
рајот	deus
рајот	ceos
опасни	perigoso
опасни	perigosos
опасни	perigosa
опасни	perigosas
почина	morreu
почина	morreron
почина	morto
почина	morrer
ангели	os
ангели	anxos
ангели	inferno
шеми	patróns
среда	o
среда	mércores
врат	pescozo
врат	par
врат	deles
врат	caluga
играчки	xoguetes
масовни	foxas
масовни	masa
масовни	masiva
масовни	masas
масовни	de
масовни	misa
групна	grupo
групна	de
ник	nick
витамин	vitamina
одење	camiñando
одење	pola
одење	andar
одење	andando
одење	subindo
одење	camiñaba
одење	camiñar
одење	polas
граѓанин	cidadán
материјална	materiais
материјална	material
материјална	prima
комесар	comisario
комесар	comisionado
професионалец	profesionais
професионалец	profesional
професионалец	un
религиски	relixioso
религиски	relixiosa
припаѓал	á
мајмуни	monos
верувањето	crenza
моќност	poder
моќност	o
артисти	artistas
артисти	de
празен	baleira
празен	baleiro
празен	baleiras
празен	valeiro
протеини	proteína
михаел	michael
длабоки	no
длабоки	fondo
длабоки	profundo
длабоки	profundidade
длабоки	de
пристигнува	chega
цветови	flores
руси	rusos
руси	os
бесплатно	libre
бесплатно	libres
бесплатно	balde
задоволи	satisfacer
припаѓале	á
базен	piscina
базен	a
капацитети	instalacións
одраз	reflicten
одраз	reflictan
хумор	humor
работничка	traballador
работничка	social
работничка	obreiro
работничка	obreiros
работничка	parado
католици	católicos
утро	mañá
утро	bo
утро	día
утро	pola
утро	días
утро	bos
мис	srta
мис	señorita
мис	a
претставништво	representación
планетите	planetas
кафеава	brown
кафеава	marróns
кафеава	marrón
кафеава	claro
привремена	temporal
неопходни	necesario
неопходни	necesaria
неопходни	necesarios
неопходни	necesarias
неопходни	preciso
неопходни	é
половината	media
половината	metade
половината	medio
половината	a
изолирани	illado
изолирани	illada
откри	revelou
френклин	franklin
кршење	mesmo
предци	devanceiros
предци	os
натписи	artigos
обама	obama
осветлување	iluminación
прославата	celebración
експериментални	experimental
масти	graxa
масти	gorda
масти	gordo
масти	gordos
масти	o
семејствата	familias
семејствата	as
сакаше	me
сакаше	queridos
сакаше	amas
сакаше	amaba
сакаше	encantábache
сакаше	quería
сакаше	que
сакаше	quixen
конкретно	especificamente
правник	avogado
правник	avogadiño
запишување	escribir
запишување	a
запишување	escribía
запишување	facendo
запишување	súas
запишување	escrita
запишување	escribe
пит	pete
ненадејно	súpeto
ненадејно	de
ненадејно	repente
ненадејно	súpeto
ненадејно	de
ненадејно	repentino
дебелина	obesidade
дебелина	a
ловат	cazar
господин	señor
господин	cabaleiro
господин	mire
господин	gravata
господин	cabaleiro
господин	cabaleiros
господин	señor
господин	home
прилики	ocasións
крила	as
крила	ás
пушки	rifles
пушки	fusís
пушки	armas
пушки	fusís
пушки	as
пушки	armados
пушки	metralladoras
болни	doloroso
болни	enfermo
болни	enfermos
болни	enferma
гравитација	gravidade
гравитација	a
памук	algodón
памук	de
редовна	regularmente
редовна	normal
редовна	típica
редовна	de
редовна	taxis
редовна	regular
погодни	conveniente
учеснички	participación
учеснички	participar
учеснички	participantes
валути	moeda
дно	fondo
дно	final
дно	do
дно	inferior
дно	abaixo
дно	todo
среќен	feliz
среќен	contento
среќен	felices
среќен	contenta
азиски	asiática
азиски	asiático
азиски	asiáticos
поканети	convidei
поканети	a
поканети	invitamos
поканети	invitoume
поканети	invitado
поканети	convidado
поканети	convidou
сведок	testemuña
уста	boca
хив	vih
хив	o
дилан	dylan
болката	dor
болката	moito
управувани	e
управувани	puido
управувани	conseguimos
управувани	a
стручно	experta
стручно	experto
бернард	bernard
девојче	moza
девојче	rapaza
девојче	nena
моќни	poderosa
моќни	poderosos
моќни	poderoso
мисисипи	mississippi
добиена	non
добиена	vai
добиена	vou
покани	convídovos
покани	a
робот	robot
рамен	plano
гледал	miraba
гледал	ollos
гледал	puña
гледал	mirei
детално	detalle
детално	detalles
предаваат	ensino
предаваат	ensinar
предаваат	ensinarche
модни	moda
модни	a
сини	azul
сини	azuis
пијалаци	copas
додатни	adicional
ген	xenéticas
ген	xene
ген	xenes
ген	xen
штети	máncasme
штети	danos
штети	dano
ризици	riscos
трик	truco
емоции	emoción
емоции	emocións
бич	beach
бич	praia
доминантен	dominante
доминантен	educativa
судење	ensaio
судење	xuízo
судење	proceso
исполнет	de
исполнет	cheos
конференции	conferencia
конференции	de
конференции	conferencias
конференции	rolda
конференции	conferencias
мажот	marido
мажот	home
мажот	o
кабинет	minister
зачуван	se
зачуван	salvado
зачуван	a
зачуван	salvou
зачуван	salvei
зачуван	salvaches
значителна	significativas
значителна	significativa
значителна	significativo
значителна	máis
значителна	importante
здраво	ola
здраво	ola
корпорација	corporación
радијација	radiación
помогнале	a
помогнале	axudou
помогнале	axuda
помогнале	axudounos
помогнале	axudaron
едвај	apenas
едвај	é
едвај	crer
едвај	non
едвај	dificilmente
едвај	case
едвај	difícil
едвај	apenas
одеднаш	súpeto
одеднаш	de
одеднаш	repente
одеднаш	súpeto
одеднаш	de
одеднаш	repentino
кромид	cebola
продукт	produto
свесни	consciencia
свесни	consciente
свесни	consciente
свесни	conscientes
висорамнина	terras
висорамнина	altas
подигање	erguen
подигање	subir
подигање	os
подигање	a
мак	mac
мак	mackie
мак	navalla
мак	mack
колона	columna
колона	retagarda
шират	a
иновации	innovación
топла	quente
топла	calor
топла	calor
топла	quentes
топла	quente
топла	cálida
заинтересиран	me
заинтересиран	interesaba
заинтересиран	interesábame
заинтересиран	interesados
заинтересиран	interesado
заинтересиран	interese
заинтересиран	interesa
заинтересиран	interesada
корпорации	empresas
корпорации	corporacións
спротивна	contrario
спротивна	oposta
спротивна	opostas
забави	dos
забави	festas
забави	partidos
грло	gorxa
потсетува	lémbrame
потсетува	lembra
жорж	georges
моќен	poderosa
моќен	poderosos
моќен	poderoso
пилот	piloto
линколн	lincoln
вируси	viral
свесен	consciente
свесен	conscientes
свесен	consciencia
свесен	consciente
печатени	impreso
рајх	reich
семиња	sementes
интервјуа	entrevistas
рамна	plano
извршувањето	execución
декади	décadas
забранети	prohibido
забранети	prohibidas
чудно	incómodo
чудно	estraño
чудно	estraña
чудно	extraño
чудно	moi
чудно	rara
чудно	raro
чудно	raro
џефри	geoffrey
пијалоци	copas
тактика	táctica
кастро	castro
аризона	arizona
ривали	rivais
лажни	finxilo
опозицијата	oposición
евентуално	posible
евентуално	posiblemente
евентуално	a
евентуално	ser
евентуално	pode
кук	cociñar
кук	cociñeira
кук	cociñeiro
просторија	sala
просторија	habitación
просторија	cuarto
моделите	patróns
соседи	os
соседи	veciños
базирано	baseándose
базирано	en
базирано	baséase
базирано	baseándonos
базирано	baseada
базирано	base
базирано	baseado
бруно	bruno
хал	hal
черепот	cranio
паѓаат	a
паѓаат	namorarse
паѓаат	caendo
паѓаат	derrube
паѓаат	ardendo
таблички	pratos
канцеларии	oficinas
одиграно	tocaba
одиграно	xogamos
одиграно	o
одиграно	papel
инструкции	instrucións
чувар	garda
чувар	de
потешкотии	dificultades
сончева	solar
сончева	noso
судиите	xuíces
судиите	os
поинаков	diferentes
поинаков	distintas
поинаков	distinto
поинаков	distintos
поинаков	diferente
клинички	clínicos
клинички	clínicas
клинички	clínico
вообичаени	usual
вообичаени	de
вообичаени	sempre
вообичаени	normalidade
вообичаени	habitual
вообичаени	costume
измислени	inventou
континентот	continente
фан	fan
синовите	fillos
синовите	os
синовите	mozos
еквивалент	equivalente
трчање	correr
трчање	correndo
трчање	a
роџерс	rogers
духовен	espiritual
духовен	senda
арт	arte
арт	art
арт	a
рудник	miña
рудник	meus
рудник	meu
реален	realista
реален	realistas
чистење	limpando
чистење	a
чистење	limpeza
чистење	da
омилен	favorito
омилен	favoritos
омилен	favorita
омилен	preferido
одразува	reflicte
одразува	o
тежи	pesa
пресврт	xiro
хармонија	harmonía
заслуга	tarxetas
заслуга	crédito
заслуга	roubada
сајмон	simon
крие	agochados
крие	escondida
сантјаго	santiago
губат	perdendo
губат	a
губат	perder
губат	perdeu
губат	perder
губат	perdemos
картер	carter
картер	carburadores
колумбо	columbus
умрела	morreu
умрела	morreron
умрела	morto
умрела	morrer
економии	economías
рој	roy
снабдување	de
снабдување	subministración
стебло	árbore
стебло	tree
стебло	crosstree
обвинети	dos
обвинети	acusados
обвинети	acusado
обвинети	os
обвинети	imputados
затвори	preto
затвори	pechada
затвори	pechado
затвори	pechou
затвори	pechados
затвори	sondaxes
вакуум	aspirador
вакуум	aspiradores
студентски	estudante
студентски	estudantes
студентски	alumno
братучед	primo
братучед	curmán
земјоделско	agrícolas
земјоделско	agrícola
одигран	tocaba
одигран	xogamos
одигран	o
одигран	papel
особина	trazo
спротивност	contrario
спротивност	oposta
спротивност	opostas
миле	milla
образовен	educativo
образовен	educativas
клас	clase
клас	da
сена	sena
непријателот	inimigo
непријателот	inimigos
повторување	repite
повторување	anda
повторување	di
повторување	repita
повторување	repito
повторување	dígoche
научи	aprenden
научи	aprender
научи	a
релативна	parente
томи	tommy
томи	ei
развивањето	en
развивањето	vías
развивањето	desenvolvemento
развивањето	desenvolvimento
развивањето	e
развивањето	desenvolvendo
развивањето	xestación
развивањето	desenvolver
духовни	espiritual
духовни	senda
безбедно	salvo
безбедно	segura
безбедно	seguro
безбедно	seguros
безбедно	a
постигнато	independencia
намерата	intención
преостанатите	restante
преостанатите	para
стандардно	defecto
стандардно	por
стандардно	estándar
стандардно	de
американец	estadounidense
американец	americanos
американец	americana
американец	americano
одлучено	decidiron
одлучено	decidimos
одлучено	decidiu
одлучено	decidín
контраст	contraste
поен	arranxar
задачата	tarefa
дијагноза	diagnóstico
дијагноза	diagnose
топки	pelotas
топки	collóns
топки	ovos
топки	as
мој	meu
мој	miña
мој	o
мој	a
мој	meus
мој	miña
мој	meus
мој	meu
испратена	a
испратена	enviou
испратена	mandou
гледачите	espectadores
гледачите	audiencia
регистрација	rexistro
регистрација	tarxeta
фатен	atrapado
фатен	colleran
фатен	capturado
фатен	capturados
фатен	prisioneiro
хелиум	helio
транзиција	transición
најмал	máis
потешко	máis
потешко	difícil
развојни	desenvolvemento
развојни	trastorno
духовна	espiritual
духовна	senda
тенки	no
топење	fusión
топење	derreter
глобална	mundial
глобална	de
глобална	global
глобална	globais
другар	compañeira
другар	camarada
другар	compañeiro
другар	oficial
другар	amigo
другар	amigo
другар	colega
другар	compañeiro
кривично	penal
кривично	criminais
кривично	criminal
кривично	crime
трендови	tendencias
комерцијална	comercial
комерцијална	anuncio
билки	plantas
консензус	consenso
консензус	copenhaguen
соломон	solomon
сликање	cadro
сликање	pintura
освојувања	conquista
дебелината	obesidade
дебелината	a
дик	dick
нелсон	nelson
кандидатите	candidatos
одвоени	separar
камата	interese
камата	interesa
ѓаволот	demo
ѓаволот	diaño
свирел	tocaba
свирел	xogamos
свирел	o
свирел	papel
лесни	sinxelo
лесни	fácil
лесни	doado
лесни	calma
лесни	acouguen
единствени	único
единствени	únicas
инспирирани	inspiroume
фебруари	febreiro
фебруари	de
функционална	funcionais
функционална	funcional
ракети	mísiles
ракети	foguetes
ракети	pasaron
штити	protexer
штити	protexen
штити	protexelos
штити	protexerse
штити	para
штити	protexe
штити	a
штити	protexe
пустина	deserto
пустина	sobremesa
тесен	estreito
приватно	privadas
приватно	privado
приватно	privada
приватно	privados
приватно	raso
приватно	soldado
интересен	interesante
интересен	interesantes
систематски	pór
систематски	práctica
систематски	sistematicamente
цвеќиња	flores
дефинитивно	definitivamente
размер	escala
стапките	de
земјоделска	agrícolas
земјоделска	agrícola
централа	planta
централа	vexetais
централа	de
централа	central
централа	primordiais
централа	centro
трага	rastro
трага	pista
трага	a
трага	rastro
трага	conducir
трага	levar
трага	a
трага	até
дрес	uniforme
зло	mal
зло	malo
зло	malvado
зло	maldade
зло	malvados
датуми	datas
исчезнат	a
исчезнат	desaparecidos
исчезнат	faltan
исчезнат	falta
исчезнат	perdidos
исчезнат	faltaba
исчезнат	desaparecer
сенегал	senegal
пинк	rosas
пинк	rosa
хирургија	cirurxía
ретка	pouco
засолниште	refuxio
засолниште	refuxio
реализам	realismo
преведување	tradución
преведување	traduce
уво	oído
уво	ouvido
уво	orella
седи	senta
седи	sente
седи	sentar
седи	sentada
седи	sentados
седи	sentado
проценки	estima
проценки	que
интелектуална	intelectual
катастрофа	desastre
наведените	sobre
наведените	ascende
наведените	por
наведените	riba
наведените	da
наведените	enriba
наведените	arriba
тед	ted
пери	perry
убави	fermoso
убави	bonita
убави	fermosa
убави	precioso
убави	fermosas
призна	confesei
хем	xamón
пиј	beber
пиј	bebe
пиј	copa
долини	vales
сузан	susan
мед	cariño
мед	rula
мед	meu
мед	ben
јунак	heroe
автобуси	autobuses
изненадување	sorpresa
изненадување	sorprenda
изненадување	unha
ема	emma
застапеност	representación
хомер	homer
маски	máscaras
седми	sétimo
формална	formal
часовници	ve
часовници	reloxos
часовници	mira
тркала	rodas
тркала	raís
победува	gaña
раководење	de
раководење	xestión
раководење	dirección
раководење	a
опиша	descrito
апсолутно	realmente
апсолутно	absolutamente
апсолутно	totalmente
апсолутно	é
студена	frío
студена	fría
студена	arrefriado
забранета	prohibido
забранета	prohibidas
доброволци	voluntarios
активист	activista
нуклеарно	nuclear
нуклеарно	nucleares
управител	gobernador
едвардс	edwards
практични	práctica
глазгов	glasgow
кент	kent
отпорност	resistencia
отпорност	a
невработеноста	paro
аферата	asunto
тесни	estreito
карактери	idiogramas
карактери	personaxes
прстите	os
прстите	dedos
бидете	ser
бидете	estar
моќна	poderosa
моќна	poderosos
моќна	poderoso
белешка	nota
белешка	a
предизвикан	a
долар	dolar
долар	dólar
долар	por
долар	cartos
седница	sesión
сосем	bastante
сосем	moi
сосем	é
сосем	ben
пронаоѓање	atopar
пронаоѓање	de
пронаоѓање	que
пронаоѓање	a
задачите	tarefas
полицајци	poli
полицајци	policías
полицајци	policía
полицајци	polis
полицајци	policías
полицајци	axentes
полицајци	oficiais
полицајци	os
полицајци	seus
полицајци	policías
земање	a
водеше	marcharon
водеше	sen
водеше	levou
водеше	leva
водеше	levoume
водеше	á
комунист	comunista
комунист	partido
комунист	comunistas
повика	chamada
повика	chamado
повика	chámase
повика	chamou
грубо	aproximada
грубо	vaga
грубо	duro
грубо	mal
грубо	moi
грубо	duros
грубо	duras
мареј	murray
кривични	penal
кривични	criminais
кривични	criminal
кривични	crime
хелен	helen
генетика	xenética
точната	exacto
точната	exacta
точната	mesmas
точната	exactamente
точната	mesma
претходен	anteriores
инчи	cm
сребрена	silver
социјалистички	socialista
рамо	ombro
рамо	ombreiro
рекламирање	publicidade
алјаска	alaska
бактериите	as
бактериите	bacterias
цвет	flor
демонстрации	manifestación
демонстрации	demostración
дождови	chove
федерални	federal
федерални	circuíto
федерални	federais
погребот	funeral
погребот	enterro
покрив	tellado
покрив	teito
чудо	milagre
бунтовниците	rebeldes
прецизност	precisión
страст	paixón
споредено	co
величини	tamaños
муниција	munición
муниција	municións
муниција	cartuchos
муниција	municións
професионалци	profesionais
функционални	funcionais
функционални	funcional
бремена	embarazada
бремена	preñado
сериозен	serio
сериозен	seria
сериозен	en
сериозен	grave
точките	puntos
точките	cabos
тенка	no
древни	antiga
древни	antigas
древни	antigo
древни	antigos
хемијата	química
романтична	romántico
романтична	románticos
мирно	pacífica
цивили	civís
цивили	xente
желби	desexa
насилно	violentamente
насилно	violentos
насилно	violenta
насилно	violentas
насилно	violento
насилно	violencia
свињи	porcos
свињи	os
екрани	pantallas
длабок	no
длабок	fondo
длабок	profundo
длабок	profundidade
длабок	de
покривот	tellado
покривот	teito
интересна	interesante
интересна	interesantes
виолина	violín
пресуда	oración
пресуда	frase
пресуда	sentenza
пресуда	sentencia
пресуда	punto
пресуда	e
пресуда	seguido
пресуда	veredito
пресуда	veredicto
пресуда	dominante
пресуда	xuízo
даб	oak
даб	carballo
дизајнирана	deseñados
дизајнирана	para
дизајнирана	deseñadas
дизајнирана	deseñado
дизајнирана	deseñamos
пишан	escrito
пишан	escrita
пишан	o
чума	peste
вокер	andador
вокер	walker
регистар	rexistro
универзална	universais
универзална	universal
фраза	frase
обезбедени	cama
обезбедени	ofrecía
делегат	delegado
фото	foto
законодавство	lexislación
законодавство	a
законодавство	lei
покажувајќи	para
покажувајќи	a
покажувајќи	esas
покажувајќи	amosando
покажувајќи	amosar
покажувајќи	mostra
покажувајќи	que
руанда	ruanda
терени	cursos
даноците	impostos
даноците	dos
мапа	mapa
масакр	masacre
голи	espido
голи	espida
поединец	persoa
поединец	cada
поединец	individuais
поединец	individuo
поединец	individual
поединец	tipo
формални	formal
старт	a
старт	comezar
старт	empezar
духовно	espiritual
духовно	senda
фотограф	fotógrafo
полноќ	noite
полноќ	ano
полноќ	reloxo
полноќ	doce
полноќ	media
полноќ	medianoite
полноќ	da
полноќ	á
покривање	alcance
алгоритам	algoritmo
вдовица	viúva
преведува	traduce
навики	costumes
навики	hábitos
слободи	liberdades
слободи	liberdades
китови	baleas
китови	as
напредни	avanzado
напредни	avanzada
партиски	festa
партиски	partido
дива	salvaxe
дива	salvaxes
реклама	comercial
реклама	anuncio
пензиски	pensión
логор	campo
логор	campamento
логор	acampamento
логор	do
риболов	pescar
риболов	pesca
раствор	solución
раствор	solucións
примаат	recibir
ментално	mentais
ментално	mental
летаат	e
летаат	pilotar
летаат	voar
летаат	voan
летаат	voarei
летаат	voe
летаат	voo
роналд	ronald
шерлок	sherlock
кувајт	kuwait
вујко	tío
вујко	tonton
мешаат	mestura
мешаат	as
мирен	calma
мирен	acouga
мирен	mar
мирен	calmo
мирен	tranquila
мирен	tranquilo
мирен	calme
мирен	pacífica
баталјон	batallón
ридовите	outeiros
танцување	baile
танцување	bailando
танцување	bailar
танцување	bailaba
интелектуалци	intelectuais
мислата	que
мислата	pensaba
мислата	pensei
кемпбел	campbell
настапила	gloriosa
настапила	gloriosas
предизвикано	a
терор	terror
делење	compartir
златно	de
златно	ouro
посветеност	compromiso
посветеност	mecanismo
посветеност	de
посветеност	mecanismos
посветеност	cos
летање	a
летање	voando
летање	voar
потрошувачи	consumidores
загадување	contaminación
