پیامی	messenger
تپّڑ	izšķirtspēja
تپّڑ	jauda
تپّڑ	ietilpība
تپّڑ	spēja
تپّڑ	kapacitāte
تپسیا	lūgšanu
تپسیا	lūgšanas
تپِش	karstums
تپِش	siltuma
تپِش	siltums
تپِش	dedzināšana
تپِش	degšanas
تپِش	dedzināšanas
تپِش	siltums
تپِش	uzbudinājums
تپِش	satraukums
تپکنا	ache
تپکنا	sāpes
تپن	siltums
تپن	karstums
تپن	siltuma
تپن	siltums
تپنا	spīd
تپنچہ	pistole
تپیدہ	hot
تپیدہ	karsts
تپیدہ	karsti
تت	rezultāts
تت	patiesība
تت	taisnība
تت	patiess
تت	patiesa
تت	tīra
تت	tīri
تت	tīrs
تت	pure
تت	būtība
تت	elementa
تت	elements
تت	elementam
تت	elementā
تتّا	dusmīgs
تتّا	dusmīga
تتّا	nikns
تتّا	hot
تتّا	karsts
تتّا	karsti
تتّا	viršanas
تتّا	silti
تتّا	silts
تتاتائولا	izsitumi
تتابُع	secīgi
تتابُع	secīgas
تتابُع	nepārtrauktu
تتابُع	nepārtraukts
تتابُع	nepārtrauktā
تتابُع	nepārtraukti
تتبُّع	imitācija
تتبُّع	imitācijas
تِتربِتّر	izkaisītas
تِتربِتّر	izkliedētas
تتری	belle
تِتری	tauriņu
تُتق	telts
تُتلانا	lisp
تِتلی	belle
تِتلی	tauriņu
تِتمبا	domstarpības
تِتمبا	strīdu
تِتمبا	strīds
تِتمبا	salabot
تِتمبا	fiksēt
تِتمبا	noteikt
تِتمبا	jāuztraucas
تِتمبا	raizes
تِتمبا	šķērslis
تتِمّہ	papildinājums
تتِمّہ	epilogs
تتِمّہ	postscript
تتمیم	pabeigšana
تتمیم	pabeigšanas
تتمیم	pilnība
تتّوتھمبو	mierinājumu
تتّوتھمبو	nomierinošu
تتّوتھمبو	pārbaude
تتّوتھمبو	pārbaudes
تتّوتھمبو	pārbauda
تتیّا	gudrs
تتیّا	gudra
تتیّا	gudri
تتیّا	ass
تتیّا	asas
تتیّا	krasas
تتیّا	asu
تتھا	arī
تٹ	nogāzes
تٹ	slīpums
تٹ	horizonta
تثلیث	dēls
تثنیہ	dubultošanās
تجاذُب	piesaiste
تجاذُب	gravitāciju
تجاذُبی	gravitācijas
تجارِب	pieredzes
تِجارت	satiksme
تِجارت	satiksmes
تِجارت	tirdzniecība
تِجارت	tirdzniecības
تِجارت	bizness
تِجارت	uzņēmējdarbība
تِجارتی	komerciāls
تِجارتی	komerciālais
تِجارتی	komerciālie
تِجارتی	komerciālā
تِجارتی	komerciāli
تِجارتی	bizness
تِجارتی	uzņēmējdarbība
تجاسُر	drosme
تجاسُر	drosmi
تجاسُر	stingrību
تجاسُر	stingrība
تجاسُر	stingrības
تجاوُز	novirze
تجاہُد	mēģina
تجاہُد	cenšamies
تجاہُد	cenšos
تجاہُد	centies
تجاہُد	cenšas
تجاہُل	apātija
تجاہُل	vienaldzību
تجدُّد	inovāciju
تجدُّد	jauninājumi
تجدُّد	inovācija
تجدُّد	inovācijas
تجدُّد	jauninājums
تجدُّد	jaunums
تجدید	jauninājums
تجدید	jaunums
تجدید	atdzīvojas
تجدید	jauninājums
تجدید	jaunums
تجدید	atjaunošana
تجدیدی	atjaunots
تجدیف	ķecerība
تجدیف	zaimošanu
تجرباتی	eksperimentālā
تجرباتی	eksperimentāli
تجرباتی	eksperimentālās
تجرباتی	eksperimentālie
تجربہ	pieredze
تجربہ	pieredzes
تجربہ	izmēģinājums
تجربہ	eksperimentu
تجربہ	eksperiments
تجربہ	eksperimentā
تجربہ	eksperimenta
تجربہ	izmēģinājums
تجربہ	pētījums
تجربہ	prāva
تجربہ	pētījumā
تجرُّد	vientulībā
تجریح	apsūdzību
تجریح	apsūdzība
تجریح	kritika
تجریح	kritiku
تجرید	nodalīšana
تجرید	atdalīšanas
تجرید	atdalīšanās
تجرید	atdalīšana
تجرید	vientulībā
تجریدی	iedomu
تجریدی	ideāls
تجریدی	ideāli
تجریدی	ideāla
تجریدی	doma
تجریدی	ideja
تجریدی	atsevišķu
تجریدی	atsevišķs
تجریدی	atsevišķie
تجریدی	atsevišķa
تجریدی	atsevišķi
تجریدی	mistiska
تجزّی	analīzes
تجزّی	analīzi
تجزّی	analīze
تجزیاتی	analītiskā
تجزیہ	analīzes
تجزیہ	analīzi
تجزیہ	analīze
تجسُّد	iemiesojumu
تجسُّس	spiegošanu
تجسیم	iemiesojumu
تجسیم	iemiesojumu
تجلجُل	uzbudinājums
تجلجُل	satraukums
تجلّی	spīdums
تجلّی	spilgtuma
تجلیل	uzslavas
تجلیل	uzslavu
تجمُّد	konsolidācija
تجمُّع	summēšanas
تجمُّع	uzkrāšanas
تجمُّع	uzkrāšanās
تجمُّع	uzkrāšana
تجمُّل	labiekārtošana
تجمُّل	dekorācijas
تجمیع	plurālisms
تجمیع	plurālisma
تجنا	atteikties
تجنا	pamest
تجنُّب	izvairīšanās
تجنُّب	atsaukšana
تجنُّب	atsaukšanu
تجنُّب	izstāšanās
تجنُّب	anulēšana
تجنیس	līdzība
تجنیس	aliterācija
تجنیس	analoģiski
تجنیس	analogi
دغا	nodevība
دغا	nodevību
دغا	nodevība
دغا	nodevība
داب	lepnums
داب	spiediena
داب	spiediens
داب	kontrole
داب	kontroles
داب	kontrolēt
داب	pielāgota
داب	pielāgots
داب	iestāde
داب	manieres
داب	piespiest
داب	spēkā
داب	spēka
داب	spēks
داب	krāšņumu
داب	svars
داب	svara
داب	pārbaudīt
داب	pārbaude
داب	pārbaudi
داب	check
داب	pārbauda
داب	kods
داب	power
داب	jaudas
داب	jauda
داب	vara
تِجوری	drošu
تِجوری	drošs
تِجوری	droši
تِجوری	droša
تِجوری	drošībā
تجوُّع	gribu
تجوُّع	gribam
تجوُّع	gribi
تجوُّع	grib
تجوُّع	pieprasījums
تجوُّع	bads
تجوُّع	bada
تجویز	atzinums
تجویز	lēmums
تجویز	apspriede
تجویز	spriedums
تجویز	rezolūcija
تجویز	izšķirtspēja
تجویز	priekšlikums
تجویز	atzinums
تجویز	lēmums
تجویز	apspriede
تجویز	ieteikums
تجویز	ierosinājums
تجویز	spriedums
تجویز	rezolūcija
تجویز	izšķirtspēja
تجویز	priekšlikums
تجویز	plāna
تجویز	plāns
تجویز	plānā
تجویزی	noteiktais
تجویزی	mēģināju
تجویزی	mēģinājis
تجویزی	centos
تجویزی	pierādīts
تجویف	caurumu
تجویف	caurums
تجہیل	nezināšanu
تُجھ	tu
تُجھ	tevi
تُجھ	jums
تُجھ	tev
تُجھ	jūs
تُجھے	tu
تُجھے	tevi
تُجھے	jums
تُجھے	tev
تُجھے	jūs
تچانا	karstums
تچانا	siltuma
تچانا	siltums
تُچھ	bezjēdzīgi
تُچھ	nelietderīgi
تحاسُد	skaudība
تحاسُد	greizsirdība
تحاشی	nekad
تحالُف	konsultācijas
تحالُف	apspriešana
تحالُف	apspriedes
تحاوُر	dialogu
تحاوُر	dialogs
تحاوُر	sarunas
تحاوُر	saruna
تحائف	dāvanas
تحبُّب	draudzību
تحبُّب	draudzība
تحت	zem
تحت	dziļums
تحت	zem
تحت	kontrole
تحت	kontroles
تحت	kontrolēt
تحت	zemāk
تحت	zem
تحت	uzlādes
تحت	valdījumā
تحتانی	primārās
تحتانی	primāra
تحتانی	primārie
تحتانی	primārā
تحتانی	primārais
تحتانی	sliktāki
تحتانی	zemākā
تحتانی	apakšējā
تحتانی	zemāka
تحتانی	zemākas
تحتانی	zemāks
تحدُّب	kupris
تحدّی	challenge
تحدّی	izaicinājums
تحدّی	cīņu
تحدّی	cīņa
تحدّی	cīnīties
تحدّی	drauds
تحدّی	draudi
تحدیث	stāstījums
تحدید	ierobežošana
تحدید	ierobežojuma
تحدید	ierobežojumi
تحدید	ierobežojums
تحدید	ierobežošana
تحدید	ierobežojuma
تحدید	ierobežojumi
تحدید	ierobežojums
تحدید	ierobežošana
تحدید	ierobežojumi
تحدید	ierobežojums
تحدیق	pliku
تحدیق	skatiens
تحدیق	skatienu
تحذیر	brīdinājums
تحذیر	draudēt
تحرُّز	izvairīšanās
تحرُّق	dedzināšana
تحرُّق	degšanas
تحرُّق	dedzināšanas
تحرُّق	iekaisums
تحرُّک	kustība
تحرُّک	kustību
تحرُّک	uzbudinājums
تحرُّک	satraukums
تحرُّک	mudinot
تحریر	sastāvs
تحریر	brīvība
تحریر	brīvības
تحریر	dokuments
تحریر	dokumentu
تحریر	apņemšanās
تحریر	manuskriptu
تحریر	sastāvs
تحریر	brīvība
تحریر	brīvības
تحریر	dokuments
تحریر	dokumentu
تحریر	rakstīšana
تحریر	raksta
تحریر	rakstot
تحریر	apņemšanās
تحریر	manuskriptu
تحریراً	rakstisks
تحریراً	rakstveida
تحریراً	uzrakstīts
تحریراً	rakstiska
تحریری	rakstisks
تحریری	rakstveida
تحریری	uzrakstīts
تحریری	rakstiska
تحریز	aizstāvība
تحریز	aizsardzība
تحریز	aizsardzības
تحریص	stimulēšana
تحریص	stimulācijas
تحریص	stimulācija
تحریص	stimulēšana
تحریص	stimulācijas
تحریص	stimulācija
تحریف	anagramma
تحریفات	izmaiņas
تحریفات	pārmaiņas
تحریفات	novirzes
تحریق	dedzināšana
تحریق	degšanas
تحریق	dedzināšanas
تحریق	dedzināšana
تحریق	sadegšanas
تحریق	sadedzināšana
تحریک	mudinot
تحریک	ieteikums
تحریک	ierosinājums
تحریک	priekšlikums
تحریک	uzbudinājums
تحریک	satraukums
تحریم	gods
تحریم	goda
تحریم	aizliegums
تحریم	aizliegumi
تحریم	aizliegšana
تحریم	slavināšana
تحزُّن	bēdas
تحسیب	grāmatvedība
تحسین	cheers
تحسین	priekā
تحسین	aplausi
تحشُّم	slava
تحشیہ	anotācija
تحصیر	apkārtējo
تحصیل	mācīšanās
تحصیل	guvums
تحصیل	savākšanas
تحصیل	kolekcijas
تحصیل	vākšana
تحصیل	savākšana
تحصیل	kolekcija
تحصیل	iegāde
تحصیل	iegūšana
تحصیل	iegādi
تحصیل	sasniegšana
تحصیلات	kolekcijas
تحصیلات	iegāde
تحصیلات	iegādes
تحصین	patversmes
تحصین	patvērums
تحصین	patversme
تحصین	patvērums
تحصین	nocietinājums
تحصین	aizsardzība
تحفُّظ	drošība
تحفُّظ	drošības
تحفُّظ	saglabāšanu
تحفُّظ	saglabāšana
تحفُّظ	aizsardzība
تحفُّظ	nosargāt
تحفُّظات	atrunas
تحفُّظات	iebildumi
تحفُّظاتی	konservants
تحفُّظاتی	konservatīvā
تحفُّظاتی	konservatīvo
تُحفگی	retumu
تُحفگی	retums
تُحفگی	elegance
تُحفہ	reti
تُحفہ	retas
تُحفہ	retāk
تُحفہ	pašreizējais
تُحفہ	klāt
تُحفہ	tagadni
تُحفہ	dāvanu
تُحفہ	dāvana
تحقُّق	noteiktība
تحقُّق	noteiktību
تحقیرانہ	aizvainojoši
تحقیق	pētījumi
تحقیق	pētniecības
تحقیق	pētniecība
تحقیق	izpēte
تحقیق	patiesība
تحقیق	patiesību
تحقیق	patiesības
تحقیق	pārbaude
تحقیق	fakts
تحقیقات	izmeklēšanu
تحقیقات	izmeklēšana
تحقیقات	izmeklēšanas
تحقیقات	izmeklējumi
تحقیقات	izmeklēšanu
تحقیقات	izmeklēšana
تحقیقات	izmeklēšanas
تحقیقی	drošs
تحقیقی	pārliecināts
تحکُّم	dominēšanu
تحکُّم	iestāde
تحکُّماً	augstprātīgi
تحکیم	šķīrējtiesa
تحکیم	arbitrāžas
تحلُّل	sadalīšanās
تحلیل	fermentācijas
تحلیل	asimilācijas
تحلیل	izkliedes
تحلیل	analīzes
تحلیل	analīzi
تحلیل	analīze
تحلیل	fermentācijas
تحلیل	asimilācijas
تحلیل	izkliedes
تحلیل	analīzes
تحلیل	analīzi
تحلیل	analīze
تحلیلی	analītiskā
تحمُّل	izturības
تحمُّل	noturība
تحمُّل	pacietība
تحمُّل	pacietības
تحمُّل	pacietību
تحمُّل	iecietība
تحمیل	iekraušanas
تحمیل	iekraušana
تحمیل	ielādē
تحوُّر	dusmu
تحوُّر	dusmas
تحوُّر	steigu
تحوُّل	metastāzes
تحویل	nauda
تحویل	depozīts
تحویل	noguldījumu
تحویل	uzticēties
تحویل	uzticēšanās
تحویل	uzticība
تحویل	uzticību
تحویل	ticu
تحویل	kopšana
تحویل	aprūpe
تحویل	aprūpi
تحویل	uzlādes
تحویل	kapitāls
تحویل	galvaspilsēta
تحیّت	sveiciens
تحیُّر	brīnums
تحیُّر	brīnos
تخاطُب	adrese
تخاطُب	address
تخالُف	opozīcijas
تخالُف	iebildumi
تخالُف	opozīcija
تخبُّط	trakums
تخبیط	ārprāts
تخبیط	neprāts
تخت	monarhija
تخت	troni
تختہ	valdi
تختہ	stends
تختہ	stenda
تختہ	galds
تختہ	galdiņš
تختہ	tabula
تختہ	galda
تختی	tabletes
تختی	tableti
تخدیر	anestēzijas
تخدیر	anestēzija
تخدیع	krāpšanās
تخدیع	viltu
تخدیع	krāpšana
تخدیع	krāpšanu
تخدیع	krāpšanas
تخریب	subversion
تخریب	iznīcināšana
تخریب	postījumi
تخریبی	destruktīva
تخریبی	vardarbīgi
تخریبی	vardarbīgu
تخریج	atskaitīšanas
تخشُّع	pazemību
تخصُّص	specializācija
تخصُّص	specializācijas
تخصیب	apaugļošanas
تخصیص	specializācija
تخصیص	specializācijas
تخصیص	speciālie
تخصیص	īpatnība
تخطیط	dizaina
تخطیط	dizains
تخطیط	projektēšana
تخطیط	konstrukcija
تخفیف	atvieglojums
تخفیف	atvieglojumi
تخفیف	samazinājums
تخفیف	samazināšanas
تخفیف	samazināšana
تخفیف	atvieglojums
تخفیف	atvieglojumi
تخفیف	samazinājums
تخفیف	samazināšanas
تخفیف	samazināšana
تخلُّف	kavēšanās
تخلُّف	aizkavēšanās
تخلُّف	aizture
تخلُّل	nesaskaņas
تخلیص	klīrenss
تخلیص	atlaist
تخلیص	atbrīvot
تخلیص	izlaišana
تخلیص	atbrīvošana
تخلیص	brīvība
تخلیص	brīvības
تخلیص	taupīšanas
تخلیص	ekonomija
تخلیص	saglabāšana
تخلیط	sajaukšanas
تخلیط	sajaukšanas
تخلیف	domstarpības
تخلیف	nesaskaņas
تخلیف	opozīcijas
تخلیف	iebildumi
تخلیف	opozīcija
تخلیق	izgudrojums
تخلیق	ražošana
تخلیق	produkcija
تخلیق	izgudrojums
تخلیق	ražošana
تخلیق	produkcija
تخلیق	izveidošanas
تخلیق	izveide
تخلیق	izveidošana
تخلیق	radīšana
تخلیقی	radoši
تخلیقی	radošo
تخلیقی	radoša
تخلیقی	radošā
تخلیقی	radošais
تخلیقی	radošs
تخلیہ	privātums
تخلیہ	privātuma
تخلیہ	vientulībā
تُخم	olas
تُخم	olu
تُخم	ola
تُخم	izcelsmi
تُخم	izcelsme
تُخم	sperma
تُخم	sēklu
تُخم	sēklas
تُخم	pēcnācēji
تُخم	pēcnācējiem
تُخمہ	izcelsmi
تُخمہ	izcelsme
تُخمہ	pēcnācēji
تُخمہ	pēcnācējiem
تُخمہ	dzimšanas
تُخمہ	dzemdības
تُخمہ	alkatība
تُخمہ	dispepsija
تخمیر	daba
تخمیر	raksturs
تخمیر	dabu
تخمیر	fermentācijas
تخمیناً	aptuveni
تخمیناً	apmēram
تخمیناً	par
تخمیناً	gandrīz
تخمین	laikam
تخمین	uzmini
تخمین	aplēses
تخمینہ	pieņēmums
تخمینہ	vērtēšana
تخمینہ	izvērtēšana
تخمینہ	novērtējums
تخمینہ	izvērtējums
تخمینہ	novērtēšana
تخمینہ	aplēses
تخمینہ	pieņēmums
تخمینہ	vērtēšana
تخمینہ	izvērtēšana
تخمینہ	novērtējums
تخمینہ	izvērtējums
تخمینہ	novērtēšana
تخویف	baiss
تخویف	draudēt
تخویف	baiss
تخویف	draudēt
تخئیل	doma
تخئیل	ideja
تخئیل	iztēle
تخئیل	koncepcija
تخیُّل	domāja
تخیُّل	doma
تخیُّل	domāju
تخیُّل	likās
تخیُّل	tēlojumu
تخیُّل	doma
تخیُّل	ideja
تخیُّل	iztēle
تد	tad
تداخُل	iejaukšanās
تدارُک	dokumenti
تدارُک	dokumentus
تدارُک	sods
تدارُک	groza
تدارُک	liecinieku
تدارُک	liecinieks
تدارُک	kompensācijas
تدارُک	kompensācija
تدافُع	izņemšanas
تدافُع	pārcelšanās
تدافُع	noņemšana
تدافُع	izņemšana
تدافُع	pretojas
تدان	tad
تداوُل	tradīcijas
تداوُل	tradīcija
تداوُل	tradīciju
تداوُل	pielāgota
تداوُل	pielāgots
تداوی	konservēšanas
تدبُّر	piesardzība
تدبُّر	piesardzības
تدبُّر	apspriede
تدبیر	atzinums
تدبیر	pārvaldība
تدبیر	apsaimniekošana
تدبیر	vadība
تدبیر	pārvaldības
تدبیر	ierīce
تدبیر	plāna
تدبیر	plāns
تدبیر	plānā
تدبیر	atzinums
تدبیر	pārvaldība
تدبیر	apsaimniekošana
تدبیر	vadība
تدبیر	pārvaldības
تدبیر	ierīce
تدبیر	taktika
تدبیر	plāna
تدبیر	plāns
تدبیر	plānā
تدخین	smēķēšana
تدرُّج	gradients
تدرُّج	slīpums
تدرُّج	gradācija
تدرو	fazāns
تدرو	gailis
تدریب	ieradumu
تدریب	ieradums
تدریج	mērogs
تدریج	skala
تدریج	gradācija
تدریجی	progresīvi
تدریجی	progresīva
تدریجی	pakāpeniska
تدریجی	pakāpeniskās
تدریجی	pakāpeniska
تدریجی	pakāpeniski
تدریس	instrukcija
تدریس	norādījums
تدریس	mācīšana
تدریس	mācību
تدریس	izglītība
تدقیق	pētījumi
تدقیق	pētniecības
تدقیق	pētniecība
تدقیق	izpēte
تدلیس	viltību
تدمیر	izlaupīšanu
تدویر	revolūcija
تدوین	rediģēšanas
تدوین	apkopošana
تدوین	apkopošanas
تدوین	apkopojums
تدوین	sastāvs
تدوین	savākšanas
تدوین	kolekcijas
تدوین	vākšana
تدوین	savākšana
تدوین	kolekcija
تدُّہر	ateisms
تدیُّن	patiesumu
تِدھر	tur
تذبذُب	vilcināšanās
تذبذُب	šaubu
تذبذُب	šaubos
تذبذُب	neskaidrību
تذبذُب	neprecizitāte
تذبذُب	nenoteiktība
تذبذُب	neskaidrība
تذبذُب	nenoteiktību
تذکار	konts
تذکار	stāstījuma
تذکُّر	izpratnes
تذکُّر	apzināšanās
تذکُّر	izpratne
تذکُّر	konsultācijas
تذکُّر	padoms
تذکُّر	ieteikumi
تذکُّر	atceres
تذکُّر	piemiņas
تذکِرہ	biogrāfijā
تذکِرہ	atceres
تذکِرہ	piemiņas
تذکِرہ	memoir
تذکِرہ	slava
تذکِرہ	slavas
تذکِرہ	fame
تذکِرہ	pārrunas
تذکِرہ	apspriešana
تذکِرہ	diskusijas
تذکِرہ	diskusija
تذکیر	pieminēts
تذکیر	minēt
تذکیر	pieminēt
تذلُّل	pazemību
تذلیل	degradācija
تذلیل	noārdīšanās
تذمیم	nosodījums
تذمیم	nosodījumu
تذویب	kušanas
تذویب	kūst
تذویب	kausēšanas
تر	papildināts
تر	sulīgi
تر	bagāta
تر	bagātas
تر	bagāti
تر	bagātīgs
تر	bagāts
تر	svaiga
تر	svaigas
تر	svaigs
تر	svaigi
تر	slapjas
تر	slapjš
تر	mitra
تر	mitra
تر	mitrs
تر	mitru
تر	slapja
تر	mitra
بہتر	labāku
بہتر	labāka
بہتر	labāk
بہتر	labāki
بہتر	labāks
تربتر	piesātināts
تربتر	piesātināti
تردامن	vainīgs
تردامن	vainīgi
تردامن	vainīga
تردامنی	vainu
تردست	dexterous
تردماغ	sage
تردماغ	prātīgi
تردماغ	gudrais
تِرا	tavas
تِرا	tavu
تِرا	tavs
تِرا	jūsu
تِرا	tava
تُراب	putekļu
تُراب	putekļi
تُراب	putekļiem
تُراب	augsne
تُراب	augsnes
تُراب	zeme
تُراب	malti
تُراب	zemes
تُراب	zemi
تُراب	zeme
تُراب	zemes
تراجم	tulkojumi
تراخی	kavēšanās
تراخی	aizkavēšanās
تراخی	aizture
تراخی	vilcināšanās
ترّار	ātra
ترّار	ātrs
ترّار	straujš
ترّار	ātri
ترّار	ātra
ترّار	ātrā
ترّار	ātrs
ترارا	lēkši
ترارا	straumes
ترارا	straume
ترارا	stream
ترارا	lēciens
ترارا	plūsma
تراز	forma
تراز	raksts
تراز	stils
ترازو	bilance
ترازو	atlikums
ترازو	līdzsvars
ترازو	līdzsvaru
تراس	terora
تراس	signalizācija
تراس	šausmām
تراس	baiļu
تراس	bailes
تراس	bailēs
تِراس	slāpes
تراش	forma
تراش	forma
تراش	būvēt
تراش	veidot
تراش	fashion
تراش	mode
تراش	modes
تراش	padarīt
تراش	padarītu
تراش	make
تراش	marka
تراش	stils
تراش	griešana
تراش	izciršana
تراش	griešanas
تراش	griezums
تراشنا	šķēles
تراشنا	klips
تراشنا	apdari
تراشنا	šķēles
تراشنا	klips
تراشنا	apdari
تراشنا	griezums
تراشہ	čips
تراشی	griešana
تراشی	izciršana
تراشی	griešanas
تراشی	veidošana
تراشی	veidošanā
تراضی	saskaņošana
تراضی	kompromiss
تراضی	kompromisu
تراکُب	sastāvs
تراکیب	plānus
تراکیب	plāni
تراکیب	metodes
ترانہ	balāde
ترانہ	melodija
ترانہ	balāde
ترانہ	melodija
ترانی	aizsargs
تراوٹ	mitrums
تراوِش	destilācijas
تراوِش	destilācija
تراوِش	izdalījumi
ترائی	marsh
ترائی	ieleja
ترائی	pļavas
ترائی	pļavā
ترائی	apūdeņošanas
تُرائی	pārāka
تُرائی	priekšnieks
تُرائی	lielisks
تُرائی	izcila
تُرائی	izcili
تُرائی	izcils
تُربت	kapu
تُربت	kapa
تُربت	zemi
تُربت	zeme
تُربت	zemes
تُربت	kapu
تُربت	kapa
تُربت	kapā
تُربت	putekļu
تُربت	putekļi
تُربت	putekļiem
تربوز	arbūzi
تُربہ	kapsētu
تربیب	apmācības
تربیب	apmācību
تربیب	mācības
تربیب	mācību
تربیب	apmācība
تربیب	izglītība
تربیّت	apmācības
تربیّت	apmācību
تربیّت	mācības
تربیّت	mācību
تربیّت	apmācība
تربیّت	pavairošana
تربیّت	vaislas
تربیّت	audzēšana
تربیّت	audzēšanas
تربیّت	audzēšana
تربیّت	instrukcija
تربیّت	norādījums
تِربُھج	trīspusējās
تِربُھج	trīsstūra
تِربِھر	izkliedētas
تِربِھر	izkaisītas
تِربھوَن	debesīm
تِربھوَن	debesis
تِربھوَن	debesīs
تِربھوَن	paradīze
تِربھوَن	zemi
تِربھوَن	zeme
تِربھوَن	zemes
تُرُپ	tramps
تِرپال	brezenta
تُرپنا	krita
تُرپنا	nokrita
تُرپنا	iekrita
تُرت	ātri
تُرت	drīzumā
تُرت	drīz
تُرت	tūlīt
تُرت	nekavējoties
تُرت	uzreiz
ترتیب	veidojošā
ترتیب	izvietošanas
ترتیب	izvēršana
ترتیب	izvietošana
ترتیب	labiekārtošana
ترتیب	dekorācijas
ترتیب	klasifikācija
ترتیب	veidošanos
ترتیب	dibināšana
ترتیب	veidošanās
ترتیب	dibināšanas
ترتیب	veidošana
ترتیب	pasūtījums
ترتیب	kārtība
ترتیب	pasūtīt
ترتیب	rīkojums
ترتیب	secība
ترتیب	veidojošā
ترتیب	apkopošana
ترتیب	apkopošanas
ترتیب	apkopojums
ترتیب	izvietošanas
ترتیب	izvēršana
ترتیب	izvietošana
ترتیب	labiekārtošana
ترتیب	dekorācijas
ترتیب	klasifikācija
ترتیب	izvietojums
ترتیب	vienošanās
ترتیب	izkārtojums
ترجمان	pārstāvis
ترجمان	tulku
ترجمان	pārstāvis
ترجمانی	interpretējot
ترجمانی	interpretēt
ترجمانی	pārstāvību
ترجمانی	pārstāvniecība
ترجمانی	pārstāvība
ترجمانی	atveidojums
ترجمانی	paskaidrojums
ترجمانی	izskaidrojums
ترجمانی	skaidrojums
ترجمہ	redakcija
ترجمہ	versija
ترجمہ	tulkošana
ترجمہ	tulkojums
ترجمہ	izciršanas
ترجمہ	interpretācijas
ترجمہ	interpretāciju
ترجمہ	interpretācijā
ترجمہ	interpretēt
ترجمہ	interpretācija
ترجّی	vēlme
ترجّی	vēlos
ترجّی	gaidas
ترجیح	prioritāte
ترجیح	priekšroka
ترجیح	pārākums
ترجیح	prioritāte
ترجیح	priekšroka
ترجیح	pārākums
ترجیح	priekšroka
ترجیح	priekšroku
ترجیع	atdeve
ترجیع	atgriešanas
ترجیع	atgriešanās
تِرچھا	ieslīpi
تِرچھا	dusmīgs
تِرچھا	dusmīga
تِرچھا	smilga
تِرچھا	nelaimīga
ترح	skumjas
ترح	bēdas
ترحُّم	žēlastības
ترحُّم	līdzjūtība
ترحُّم	žēl
ترخا	brūces
ترخا	brūce
ترخا	griezums
ترخان	carpenter
ترخان	cēli
ترخنا	dalījums
ترخنا	sadalīt
ترخنا	plaisu
ترخنا	plaisa
ترخنا	pārraušanas
ترخیم	saīsinājums
تردُّد	vilcināšanās
تردُّد	jāuztraucas
تردُّد	raizes
تردُّد	pūles
تردُّد	piepūle
تردُّد	centieni
تردُّد	pūliņi
تردُّد	piepūles
تردُّد	cīņa
تردُّد	kopšana
تردُّد	aprūpe
تردُّد	aprūpi
تردُّد	trauksme
تردُّد	nemiers
تردّی	krīt
تردیب	plūsma
تردید	noraidījums
تردید	noraidīšanu
تردید	noliegšana
تردید	noraidījums
تردید	noraidīšanu
تردید	noliegšana
تردید	pretruna
تردید	pretrunu
تردید	pretrunas
ترَـس	žēlastības
ترَـس	līdzjūtība
ترَـس	žēl
ترس	terora
ترس	baiļu
ترس	bailes
ترس	bailēs
ترسا	vēloties
ترسا	pagānu
ترسا	ilgojas
ترسا	ilgas
ترسا	kristians
ترسا	kristiešu
ترسا	kristiāns
ترساں	bail
ترساں	baidās
ترسناک	šausmīgi
ترسناک	baiss
ترسیدہ	bail
ترسیدہ	baidās
ترسیل	nosūtīšana
ترسیل	sūtīšana
ترسیل	sūta
ترسیل	nosūtīšana
ترسیل	sūtījuma
ترسیل	sūtījums
ترسیل	nosūtīšana
ترسیل	sūtīšana
ترسیل	sūta
ترسیل	nosūtīšana
ترسیل	transmisija
ترسیل	nosūtīšana
ترسیل	pārraide
ترسیل	pārvades
ترسیل	pārsūtīšana
ترسیل	sūtījuma
ترسیل	sūtījums
ترسیم	grafikā
ترسیم	grafiks
تُرش	skābā
تُرش	skābi
تُرش	skābe
تُرش	skābes
تِرشا	vēlme
تِرشا	vēlmi
تِرشا	ilgojas
تِرشا	ilgas
تِرشا	slāpes
تُرشابہ	etiķis
تُرشابہ	skābi
تُرشابہ	skābe
تُرشابہ	skābes
ترشاترشایا	pienācīgu
ترشاترشایا	civilizēti
تُرشاوا	citrus
تُرشاوا	citrusu
ترشُّح	acīmredzama
ترشُّح	smidzina
تِرِشنا	vēlme
تِرِشنا	vēlmi
تِرِشنا	slāpes
تِرِشنا	ambīcijas
تُرشئی	skābā
تُرشی	skābuma
تُرشی	skābums
ترُّصد	cerību
ترُّصد	cerības
ترُّصد	ceru
ترُّصد	cerība
ترُّصد	gaidas
ترصیص	stabilitāte
ترصیص	stabilitāti
ترصیص	stiprums
ترصیص	stiprība
ترصیص	spēka
ترصیص	izturība
ترصیص	spēks
ترصیع	rotas
ترصیف	rindā
ترصیف	saskaņošana
ترصیف	saskaņošanu
ترصیف	izlīdzināšana
ترطیب	slapināt
ترغیب	stimulēšana
ترغیب	stimulācijas
ترغیب	stimulācija
ترغیب	pārliecību
ترغیب	ēsmu
ترغیب	stimulēšana
ترغیب	stimulācijas
ترغیب	stimulācija
ترُّفع	augumu
ترُّفع	augums
ترُّفع	augstums
ترُّفع	lepnums
ترُّفع	sublimācijas
ترُّقب	cerību
ترُّقب	cerības
ترُّقب	ceru
ترُّقب	cerība
ترُّقب	gaidas
ترقنا	plaisu
ترقنا	plaisa
