oli	бе
põrkas	отскочи
kõvadus	твърдост
kude	кърпичка
kude	тъкан
kude	тъкани
vegas	вегас
töökoda	работилница
töökoda	работилницата
töökoda	семинар
iidne	древни
iidne	древен
iidne	древно
iidne	древна
soove	пожелания
soove	желания
soove	желанията
ufo	нло
substraat	субстрат
väljaõpe	тренировки
väljaõpe	обучение
väljaõpe	тренировка
tsink	цинков
tsink	цинк
teades	знаейки
rivera	ривера
blanche	бланш
tehnikad	техники
freiburgi	фрайбург
ante	анте
ilmselgelt	ясно
ilmselgelt	очевидно
spioon	шпионин
tšeljabinski	челябинск
gogol	гогол
sacramento	сакраменто
tarkust	мъдростта
tarkust	мъдрост
sic	sic
lucien	люсиен
casey	кейси
strand	странд
strand	нишка
sisendi	входяща
sisendi	входящ
sisendi	въвеждане
sisendi	вход
sisendi	принос
serra	сера
herschel	хершел
lükatud	бутнат
marcellus	марцел
velvet	кадифе
registrid	регистрите
registrid	регистри
registrid	регистри
kihlus	ангажимент
kihlus	годежът
kihlus	годежа
kihlus	годеж
kihlus	ангажиране
balkanil	балканска
balkanil	балкански
balkanil	балкан
balkanil	балкани
balkanil	балканите
safari	сафари
tomasz	томаш
ebaseaduslikult	незаконно
ebaseaduslikult	нелегално
ebaseaduslikult	неправомерно
emü	еио
engel	енгел
stseeni	сцена
ariel	ариел
trumme	барабаните
trumme	барабани
lara	лара
rockefeller	рокфелер
väljendid	фрази
väljendid	изрази
väljendid	изразяване
mälestus	споменаването
mälestus	спомен
mälestus	памет
mälestus	спомени
õpetlased	учени
bourne	борн
mikrofoni	микрофона
mikrofoni	микрофон
harriet	хариет
katie	кейти
mutatsioon	мутация
mutatsioon	мутации
valentine	валентин
valentine	валънтайн
clive	клайв
protokollid	протоколите
protokollid	протоколи
tunnustamine	признание
tunnustamine	признаване
tunnustamine	разпознаване
tilk	капка
tilk	хвърли
motiveeritud	мотивиран
motiveeritud	мотивирани
motiveeritud	мотивирано
homogeenne	хомогенна
homogeenne	хомогенна
soolo	соло
volvo	волво
komooride	коморски
komooride	коморските
jäik	твърда
jäik	твърд
banks	бенкс
banks	банките
banks	банкс
banks	банки
crc	crc
autojuht	шофьорът
autojuht	шофьор
autojuht	шофьора
whitney	уитни
puur	клетка
puur	кейдж
puur	дрил
puur	учение
hewlett	хюлет
norsk	norsk
spinoza	спиноза
sagedused	честоти
sagedused	честота
treponema	treponema
juštšenko	юшченко
sünteetilised	синтетичен
sünteetilised	синтетични
sünteetilised	синтетична
korv	кош
korv	кошница
profiili	профил
suitsetamine	пушенето
suitsetamine	пушене
amelia	амелия
kiribati	кирибати
teddy	теди
irwin	ървин
irwin	ъруин
vivian	вивиан
vivian	вивиън
raami	кадър
raami	рамка
svaasimaa	свазиленд
lähedus	близост
lähedus	близост
lähedus	близостта
gui	гпи
võrdsus	равенство
võrdsus	равнопоставеност
võrdsus	равенството
frida	фрида
rannajoon	крайбрежие
stan	стан
stan	стен
reaktor	реактора
reaktor	реактор
nurjus	неуспешна
nurjus	неуспешно
nurjus	неуспех
truman	труман
resident	специализант
resident	жител
resident	обитател
sar	сар
jesper	йеспер
orion	орион
eestkoste	патронажа
eestkoste	опека
tööpuudus	безработица
tööpuudus	безработицата
haiged	болно
haiged	болен
haiged	болни
haiged	болна
bristol	бристол
spiegel	шпигел
andaluusia	андалусия
paljuneda	възпроизвеждат
españa	españa
soosis	облагодетелствана
hendrix	хендрикс
terroristid	терористите
terroristid	терористи
majakas	фара
majakas	фар
majakas	маяк
kilomeeter	километър
kilomeeter	километър
step	стъпало
step	стъпка
step	крачка
voodi	легло
voodi	леглото
sobis	годен
sobis	годни
ottawa	отава
peen	изящно
peen	изискан
peen	изящни
peen	изящна
veb	veb
aiad	огради
aiad	гардънс
aiad	градините
aiad	градини
austus	зачитане
austus	респект
austus	уважение
ökosüsteemide	екосистеми
ökosüsteemide	екосистемите
inimkond	човечеството
inimkond	човечество
inimkond	човечност
inimkond	човечеството
inimkond	човечество
joonised	рисунки
joonised	скици
joonised	чертежи
vernon	върнън
kaera	овес
kaera	овесени
kaera	овес
kulutused	разход
kulutused	разходи
kulutused	разноски
kulutused	разходи
ankur	котва
ankur	котвата
ninasarvik	рино
ninasarvik	носорог
seišellide	сейшели
lunastaja	спасител
kohtuotsuse	осъждане
kohtuotsuse	преценка
seltskonnategelane	хайлайфа
ere	светло
ere	ярко
ere	светли
nigel	найджъл
turistid	туристи
jörg	йорг
díaz	díaz
ihu	плътта
ihu	плът
sandro	сандро
vallutaja	завоевател
mainz	майнц
loobumine	изоставяне
sfääri	сферата
sfääri	сфера
mana	мана
osten	osten
jahi	ловен
jahi	лов
westminster	уестминстър
gravitatsioon	гравитация
gravitatsioon	гравитацията
koopiad	копия
kroonitud	коронован
vahekaugus	отстояние
seth	сет
tubli	добър
tubli	добро
tubli	добре
laboratoorium	лабораторен
laboratoorium	лабораторно
laboratoorium	лаборатория
laboratoorium	лабораторна
dudley	дъдли
paralleelsed	паралелно
paralleelsed	успоредно
paralleelsed	успоредни
paralleelsed	паралелна
paralleelsed	паралелни
leepra	проказа
väljapaistev	изключителен
väljapaistev	изключителна
sharp	остро
sharp	шарп
sharp	остър
sharp	остра
sharp	остри
võltsitud	фалшиви
võltsitud	фалшифицирани
võltsitud	фалшифицирани
kay	кей
bolton	болтън
metallurgia	металургия
haav	раната
haav	рани
haav	рана
matus	погребение
matus	погребението
klassifitseeritud	поверително
klassifitseeritud	секретно
klassifitseeritud	класифициран
klassifitseeritud	класифицирани
klassifitseeritud	класифицирана
magistriõppe	следдипломни
artemis	артемида
luciano	лучано
ahmad	ахмад
kliinilised	клинична
kliinilised	клинични
kliinilised	клинично
spontaanselt	спонтанно
hale	хейл
hale	трогателно
bombus	bombus
paschalis	пасхалис
akronüüm	акроним
akronüüm	съкращение
helicobacter	helicobacter
lisad	приложения
lisad	приложенията
ramos	рамос
vaimud	призраци
vaimud	духове
vaimud	духовете
vaimud	духове
jūrmala	юрмала
hai	hai
hai	хай
hai	акула
hai	акули
kirsi	череша
kirsi	чери
stabiilset	стабилни
stabiilset	стабилен
stabiilset	стабилно
stabiilset	стабилна
täpsustada	уточнява
täpsustada	посочете
täpsustada	уточни
jaotamine	разпределяне
jaotamine	разпределение
jaotamine	дистрибуция
jaotamine	разпределяне
jaotamine	разпространение
jaotamine	разпределение
jaotamine	разпределение
hepatiidi	хепатит
mahukas	интензивна
mahukas	интензивни
mahukas	интензивен
mahukas	интензивно
hukkamine	екзекуция
hukkamine	изпълнение
farmaatsia	фармацевтични
farmaatsia	фармацевтична
litograafia	литография
kunstlik	изкуствен
kunstlik	изкуствена
kunstlik	изкуствени
kunstlik	изкуствено
soovitused	предложения
soovitused	препоръки
korvpall	баскетбол
korvpall	баскетбола
korvpall	баскетболен
mõrvar	убийствен
mõrvar	убиец
mõrvar	убиец
lahendamata	неразкрити
lahendamata	нерешени
lahendamata	неразрешен
lahendamata	неразрешено
lahendamata	нерешени
monde	монд
piirang	ограничение
piirang	ограничаване
piirang	ограничение
piirang	ограничаване
piirang	лимит
piirang	граница
piirang	ограничаване
piirang	ограничение
piirang	принуда
chapman	чапман
rotary	ротационен
rotary	ротари
vigane	невалиден
vigane	инвалид
vigane	невалидна
vigane	невалидни
normid	норми
normid	нормите
needus	проклятието
needus	проклятие
multimeedia	мултимедийни
joy	радост
joy	джой
laseri	лазерно
laseri	лазер
thule	туле
salong	салон
emo	емо
hector	хектор
meteoroloog	метеоролог
demograafia	демографски
demograafia	население
demograafia	демография
aparaat	апарати
aparaat	апарат
aparaat	апаратура
elupaiga	местообитания
mid	средата
teeni	печелят
teeni	служи
inkvisitsiooni	инквизиция
inkvisitsiooni	инквизицията
bussid	автобуси
bussid	автобусите
ülikoolid	университетите
ülikoolid	университети
kuriteod	престъпления
kuriteod	престъпления
kuriteod	престъпление
kuriteod	престъпност
kuriteod	престъпността
konn	жаба
kaitsjate	защитниците
kaitsjate	защитници
anselm	анселм
vulkaanid	вулкани
vulkaanid	вулканите
kohtud	съдилищата
kohtud	съдилища
tangi	танг
tangi	тан
ebastabiilne	нестабилен
ebastabiilne	нестабилно
ebastabiilne	нестабилни
ebastabiilne	нестабилна
pilliroog	тръстика
bilbo	билбо
kuninglikud	роял
kuninglikud	кралско
kuninglikud	кралска
kuninglikud	royal
kuninglikud	кралски
uppunud	потънал
uppunud	потънала
uppunud	потънали
uppunud	удави
elektra	електра
organi	орган
prügila	сметище
prügila	сметището
prügila	депо
nur	нур
gore	гор
som	сом
administraatori	админ
administraatori	администратор
achille	ахил
osalised	партита
osalised	партии
osalised	купони
osalised	страни
cato	катон
baar	бар
baar	барът
müüja	продавач
müüja	продавач
daugavpils	даугавпилс
lex	лекс
suunad	упътване
suunad	посоки
jin	дзин
jin	джин
vibu	поклон
oliveira	оливейра
nõusolek	съгласието
nõusolek	съгласие
aristokraatia	аристокрация
kolgata	голгота
kolgata	голгота
kolgata	разпятие
töötamine	работещ
töötamine	работен
töötamine	работим
uudis	новини
uudis	новина
uudis	новините
sui	sui
projektsioon	проекция
projektsioon	прожекция
fletcher	флечър
fletcher	флетчър
nõrkus	слабости
nõrkus	слабост
aidsi	спин
instrumendid	инструменти
instrumendid	инструментите
söökla	столова
söökla	закусвалня
ümmargused	кръгла
ümmargused	кръгли
ümmargused	рунд
ümmargused	кръгло
ümmargused	кръг
jaht	хънт
jaht	лов
jaht	яхта
jaht	яхти
jaht	яхтата
jaht	ловен
jaht	лов
korrelatsioon	корелация
heleduse	яркост
heleduse	яркост
liibanon	ливански
liibanon	ливан
richelieu	ришельо
morrison	морисън
angelina	анджелина
mooni	попи
kordus	повтаряне
kordus	повторение
kris	крис
emotsioon	емоция
emotsioon	емоции
emotsioon	емоцията
geo	гео
francesca	франческа
bros	братя
kahjulikud	вреден
kahjulikud	вредно
kahjulikud	вредни
kahjulikud	вредна
rumal	глупава
rumal	тъпо
rumal	глупав
rumal	глупаво
rumal	глупаво
rumal	глупаво
jälgitav	наблюдаеми
horace	хорас
süüd	вина
süüd	вината
guevara	гевара
marmor	мрамор
marmor	топче
alvin	алвин
aurik	парахода
mereväelane	морски
mereväelane	пехотинец
mereväelane	морска
hoitud	държана
hoitud	проведе
hoitud	държани
hoitud	държан
hoitud	държани
sichuani	съчуан
greta	грета
põletamine	изгаряне
põletamine	горене
põletamine	изгаряне
põletamine	горене
põletamine	гори
põletamine	парене
põletamine	горяща
põletamine	изгаряне
savo	саво
polümeerid	полимери
polümeerid	полимер
joonistused	рисунки
joonistused	скици
joonistused	чертежи
hirsch	хърш
wellington	уелингтън
kuulujutud	слухове
kuulujutud	слухове
sisemus	интериор
sisemus	вътрешна
sisemus	вътрешно
sisemus	вътрешен
kurk	гърлото
kurk	гърло
kurk	краставица
kurk	краставици
kurk	краставици
anonüümne	анонимни
anonüümne	анонимна
anonüümne	анонимен
anonüümne	анонимно
toitumise	диети
toitumise	храненето
toitumise	хранене
suveräänsuse	суверенитета
suveräänsuse	суверенитет
hof	hof
zip	цип
zip	зип
zip	ципа
reljeefi	височина
ers	ers
vaarika	малина
vaarika	малини
vaarika	малинов
oks	клонче
oks	клонка
oks	бранч
oks	клон
oks	клонче
oks	клонка
läbitud	преминал
ohvrid	жертвите
ohvrid	жертви
molly	моли
lihtsustada	опрости
lihtsustada	опростяване
lihtsustada	опростено
ramsey	рамзи
leppis	съгласна
leppis	договорено
leppis	съгласен
leppis	приета
leppis	приети
leppis	прие
leppis	прието
leppis	приет
kahjustus	лезия
kahjustus	увреждане
kahjustus	щети
kahjustus	повреда
kahjustus	вреди
kahjustus	повреди
albany	олбъни
siht	целева
siht	мишена
siht	цел
siht	целта
peterburg	петербург
eng	инж
referendumi	референдум
daimler	даймлер
julgeolek	сигурност
julgeolek	охрана
veenus	венера
tekkivate	нововъзникващите
sisekujundus	декор
reserve	резерв
reserve	резерви
dominica	доминика
wilder	уайлдър
kokkutulek	събиране
hip	хип
hip	бедро
hip	бедрото
hip	ханша
jet	джет
toetades	подкрепа
toetades	поддържаща
toetades	подкрепящи
tristan	тристан
check	провери
check	проверка
määrused	регламенти
määrused	разпоредби
määrused	наредби
kaledoonia	каледония
väidetav	предполагаеми
väidetav	предполагаема
väidetav	предполагаемо
väidetav	предполагаем
umeå	умео
chamberlain	чембърлейн
grata	грата
pikendatud	разширени
pikendatud	разширена
pikendatud	удължен
pikendatud	разширен
pikendatud	разширено
zaragoza	сарагоса
owens	оуенс
pühakirja	писанието
ehteid	бижу
ehteid	бижута
saatan	дявол
saatan	дявола
saatan	сатаната
saatan	сатана
godunov	годунов
juubeli	юбилей
ammoniaagi	амоняк
weimar	ваймар
hop	хоп
palgasõdurid	наемници
pühapäeviti	неделите
allgemeine	allgemeine
varna	варна
virginias	вирджиния
update	актуализира
update	актуализиране
update	обновяване
update	актуализация
paus	пауза
äike	гръм
äike	гръмотевица
äike	гръмотевици
analoogia	аналогия
mõõde	измерение
log	дневник
log	лог
log	дънер
sünteetiline	синтетичен
sünteetiline	синтетични
sünteetiline	синтетична
kaltsium	калций
kaltsium	калциев
fašistlik	фашисти
fašistlik	фашист
fašistlik	фашистки
trump	коз
trump	тръмп
reliikvia	реликва
trammi	трамвай
kullatud	позлатена
hingamise	дишане
hingamise	диша
hingamise	дишането
baba	баба
kahurid	оръдия
hartley	хартли
ser	сер
ser	сир
oidipus	едип
sõbranna	гадже
sõbranna	приятелката
sõbranna	приятелка
sõbranna	приятелка
sõbranna	приятелю
sõbranna	приятел
uma	ума
shah	шах
derivaadid	деривати
derivaadid	производни
istutatud	засадени
liam	лиам
liam	лиъм
allveelaevad	подводници
allveelaevad	подводници
therese	терез
tsütoplasma	цитоплазма
tantsijad	танцьорки
tantsijad	танцьори
tantsijad	танцьорите
liustikud	ледници
annetatud	дари
annetatud	дарени
dev	дев
cher	шер
livia	ливия
figaro	фигаро
neuroloog	невролог
vaesed	бедни
vaesed	беден
distsipliin	дисциплина
kolde	огнище
ter	тер
macdonald	макдоналд
rind	гърди
rind	гърдите
rind	гърди
rind	гърдата
rind	гръд
rind	гърда
metsandus	горски
oksana	оксана
bode	боде
teadlikkus	осведоменост
teadlikkus	осведомеността
teadlikkus	осъзнаване
turvaline	безопасно
turvaline	безопасен
turvaline	сейф
turvaline	сигурна
skinner	скинър
grosso	гросо
teenistujate	прислуга
teenistujate	слугите
teenistujate	слуги
teenistujate	прислужници
teenistujate	служители
trend	тенденции
trend	тенденция
bilbao	билбао
protektoraat	протекторат
õhukesed	тънко
õhukesed	тънък
õhukesed	тънки
õhukesed	слаб
õhukesed	слаба
mängimine	играе
mängimine	свирене
mängimine	играят
loodan	надеждата
loodan	хоуп
loodan	надежда
sõbralik	приятелска
sõbralik	приятелски
sõbralik	дружелюбна
sõbralik	friendly
sõbralik	приятелско
trüki	печат
trüki	отпечатък
trüki	отпечатване
byron	байрон
byron	байрън
oksendamine	повръщане
nägemus	зрение
nägemus	виждане
nägemus	визия
ara	ara
psühholoogid	психолози
brooklyn	бруклин
camilla	камила
koordineerimine	координация
koordineerimine	съгласуване
koordineerimine	координиране
terviklikkuse	почтеност
terviklikkuse	цялост
havai	хаваи
havai	хавай
havai	хаваите
havai	хавайски
makstud	платен
makstud	платено
makstud	платена
makstud	платени
prillid	очила
prillid	очила
prillid	чаши
prillid	очилата
prillid	очила
mikroneesia	микронезия
kliinik	клиника
kliinik	клиниката
regioonid	райони
regioonid	региони
regioonid	регионите
dolores	долорес
auhinnaks	награда
jong	джонг
österreichische	österreichische
bernstein	бърнстийн
puhtad	чисто
puhtad	чист
puhtad	чисти
puhtad	чиста
noteeritud	цитиран
küllastumata	ненаситени
giulia	джулия
toidab	храни
melville	мелвил
lemming	леминг
magneesium	магнезий
magneesium	магнезиев
inimlik	хуманно
inimlik	човешка
inimlik	човешко
inimlik	човек
inimlik	човешки
pilvelõhkuja	небостъргач
nõrgenenud	отслабена
paradiis	рай
paradiis	раят
paradiis	рая
tühistatud	отменена
tühistatud	отменени
tühistatud	отменено
tühistatud	отменен
tühistatud	отменена
tühistatud	отменени
tühistatud	отменено
tühistatud	отменен
tühistatud	отнет
tühistatud	отнето
tühistatud	оттеглено
tühistatud	отменено
tühistatud	изтеглени
thierry	тиери
kollektiivse	колективни
kollektiivse	колектив
kollektiivse	колективна
kollektiivse	колективно
forrest	форест
kvantitatiivne	количествено
kvantitatiivne	количествени
kirjeldav	описателен
varjunimi	псевдоним
lan	иън
lan	лан
lan	йън
lan	иън
lan	йън
hopper	хопър
ozzy	ози
irc	irc
vihane	гневен
vihane	бесен
vihane	ядосан
vihane	ядосана
merede	морета
merede	моретата
prügi	боклук
prügi	боклуци
prügi	боклук
antikehade	антитяло
antikehade	антитела
kėdainiai	кедайняй
jacopo	джакопо
mega	мега
vihjeid	намеци
meelelahutus	развлечения
meelelahutus	забавления
meelelahutus	забавление
meelelahutus	развлечение
laen	заем
hood	качулка
hood	худ
valvur	настойник
valvur	пазител
valvur	попечител
valvur	гардиън
valvur	гард
valvur	пазач
hollandlane	холандец
pulitzeri	пулицър
alumiiniumist	алуминиеви
alumiiniumist	алуминиев
alumiiniumist	алуминий
alumiiniumist	алуминиева
tulistamine	стрелба
tulistamine	стрелба
tulistamine	стрелба
usaldus	доверие
usaldus	увереност
usaldus	самоувереност
usaldus	доверие
usaldus	вярвай
vor	vor
haugi	хауг
erectus	еректус
maastikud	пейзажи
cube	куб
cube	куба
jõuliselt	енергично
jõuliselt	насилствено
suvorov	суворов
kroonlehed	венчелистчета
praktilised	практично
praktilised	практичен
praktilised	практически
praktilised	практическо
praktilised	практична
polka	полка
wen	уен
guerre	guerre
generatsioon	генериране
generatsioon	поколение
ronk	гарван
ronk	гарванът
ronk	рейвън
stimuleerib	стимулира
rotterdami	ротердам
toimimine	операцията
toimimine	експлоатация
toimimine	функциониране
toimimine	операция
toimimine	функциониране
toimimine	функциониращи
toimimine	функциониращ
toimimine	функционираща
maapealne	сухоземни
maapealne	земен
kultuurilised	културни
kultuurilised	културен
kultuurilised	културно
kultuurilised	културна
wembley	уембли
nico	нико
õigustab	оправдава
intervjuud	интервю
intervjuud	интервюта
intervjuud	разпити
intervjuud	интервютата
deemon	демон
deemon	демон
laevatehas	корабостроителница
laevatehas	корабостроителницата
katja	катя
katja	катя
katja	катя
reekviem	реквием
olemasolev	съществуващо
olemasolev	съществуващ
olemasolev	съществуващи
olemasolev	съществуваща
tulevahetus	престрелка
tulevahetus	стрелба
sõlm	възел
sõlm	възел
lambad	овце
lambad	овче
lambad	овца
lambad	овце
rumm	ром
finalist	финалист
valemid	формули
walsh	уолш
reginald	реджиналд
näärmed	жлези
hoya	хоя
fosforit	фосфор
röövel	обирджия
objektiivi	леща
objektiivi	лещи
võla	дългове
võla	дълг
nikli	никел
tõmošenko	тимошенко
ujuda	плуване
alicia	алисия
alicia	алиша
ühekordne	необвързан
ühekordne	единична
ühekordne	сингъл
ühekordne	необвързана
ühekordne	единичен
brecht	брехт
sissepoole	навътре
servad	ръбове
servad	краища
investeeringud	инвестиции
investeeringud	инвестиране
investeeringud	инвестиции
investeeringud	инвестиция
järgne	следвайте
pärimus	лор
lise	лис
semantika	семантика
lootused	надеждите
lootused	надежди
vill	вълна
väljasuremise	изчезване
dharma	дарма
absurdne	абсурдни
absurdne	абсурдно
absurdne	абсурд
mäger	язовец
rovaniemi	рованиеми
krabi	рак
krabi	краб
krabi	раци
andi	анди
julgust	смелост
julgust	кураж
kosmiline	космически
kosmiline	космическо
mas	мас
mas	мейсън
tsivilisatsioon	цивилизация
tsivilisatsioon	цивилизацията
tsivilisatsioon	цивилизация
korrutamine	умножение
viiendaks	пети
viiendaks	пето
viiendaks	пета
miljard	милиарда
miljard	милиард
miljard	милиарди
rikkust	благосъстояние
rikkust	богатството
rikkust	богатство
arvutatud	изчислено
arvutatud	изчислен
arvutatud	изчислена
arvutatud	изчислени
arvutatud	изчислено
arvutatud	изчислени
ülikud	благородници
ülikud	благородниците
vatikan	ватикана
idaho	айдахо
ciudad	ciudad
rootslane	швед
lauren	лоран
lauren	лорен
lauren	лорън
ettekanded	отчети
ettekanded	доклади
ettekanded	презентации
telegraafi	телеграф
yin	ин
zidane	зидан
ins	имиграционните
bat	бат
bat	прилеп
bat	бухалка
frankie	франки
doom	гибел
staatiline	статично
chu	чу
giordano	джордано
essexi	есекс
käigud	ходове
käigud	движения
märgis	етикет
saale	saale
conf	conf
nino	нино
konservatiivid	консерваторите
konservatiivid	консерватори
kangelased	героите
kangelased	герои
väljad	фийлдс
väljad	поля
väljad	полетата
väljad	полета
bernardino	бернардино
tavade	практики
võtme	ключ
võtme	ключа
võtme	ключът
afgaani	афганистански
afgaani	афганистан
kondensaator	кондензатор
segunenud	смесен
segunenud	смесени
segunenud	смесено
segunenud	смесена
rennes	рен
kolonistid	колонисти
tramm	трамвай
tramm	трамвай
maoori	маори
udukogu	мъглявина
serena	серена
serena	серина
orientatsiooni	насоченост
orientatsiooni	ориентация
orientatsiooni	ориентиране
orientatsiooni	ориентацията
laiendab	разширява
shelley	шели
draco	драко
hannibal	анибал
hannibal	ханибал
rekonstrueeritud	възстановени
patrice	патрис
suhkur	захар
troon	тронът
troon	трон
troon	трона
troon	престол
rootori	ротор
ramsay	рамзи
molina	молина
scala	скала
aan	aan
järjestikuse	последователно
järjestikuse	последователни
suurtükivägi	артилерията
suurtükivägi	артилерия
bolt	болт
imperaator	императорът
imperaator	император
imperaator	императора
tsensuur	цензура
grandi	гранди
tulud	приход
tulud	приходи
tulud	приходи
avenue	авеню
fife	файв
fife	файф
frost	фрост
kohvikus	кафене
emerson	емерсън
tsütokiinide	цитокини
maud	мод
süüfilis	сифилис
rõhutades	подчертавайки
rõhutades	подчертавайки
industries	индустрии
industries	отрасли
karlsruhe	карлсруе
gabriela	габриела
füsioloogiline	физиологични
füsioloogiline	физиологичен
vaevu	едвам
vaevu	едва
prooton	протон
benedikt	benedikt
seitseteist	седемнадесет
seitseteist	седемнайсет
trauma	травми
trauma	травма
konfiguratsioon	настройване
konfiguratsioon	конфигурация
sooviks	желание
sooviks	пожелание
berlusconi	берлускони
kollektiivne	колективни
kollektiivne	колектив
kollektiivne	колективна
kollektiivne	колективно
salve	трей
salve	табла
salve	поднос
salve	мехлем
proovid	образци
proovid	проби
proovid	извадки
proovid	мостри
lennanud	летял
võimetus	невъзможност
võimetus	неспособност
rindkere	гърди
rindkere	гърдите
kombeid	обноски
kombeid	маниери
nicholson	никълсън
agressiooni	агресия
vaenu	вражда
mesi	мила
mesi	скъпа
americana	американа
näed	видя
näed	вижте
näed	виж
kolleeg	колега
nohu	ринит
nohu	хрема
stravinski	стравински
paradiisi	рай
paradiisi	раят
paradiisi	рая
maagia	магии
maagia	вълшебство
maagia	магия
kütid	ловци
janus	янус
mick	мик
motivatsioon	мотивация
suletakse	затваря
õepoeg	племенник
õepoeg	племенника
väsimus	умора
väsimus	умора
kiiritusravi	лъчетерапия
kompromiss	компромис
kompromiss	компромиси
talent	талант
talent	таланти
piotr	пьотр
bishop	бишъп
bishop	бишоп
bishop	епископ
kohaline	цифра
klarnet	кларинет
preislased	прусаците
musa	муса
leicester	лестър
vapper	смели
vapper	смело
vapper	смела
vapper	смел
diktatuur	диктатура
eksamid	изпит
eksamid	изпити
koguja	колектор
koguja	колекционер
kineetiline	кинетична
elukoha	пребиваване
elukoha	резиденция
laiendus	продължение
laiendus	удължаване
laiendus	разширение
agendid	агенти
jäämurdja	ледоразбивач
rahutu	неспокойна
rahutu	неспокойни
rahutu	неспокоен
rahutu	неспокойно
lambi	светлина
lambi	лампа
lambi	лампата
premium	премия
generaator	генератор
generaator	генераторът
justine	джъстин
võrreldavad	съпоставими
võrreldavad	сравнима
võrreldavad	сравними
võrreldavad	сравним
selgitatud	обяснено
korteri	апартамент
borg	борг
skopje	скопие
titaan	титан
titaan	титанов
titaan	титан
kogunemine	събиране
kogunemine	натрупване
urbino	урбино
ajavahemikku	групи
ajavahemikku	банди
rahman	рахман
connecticuti	кънектикът
andamit	почит
andamit	поклон
beretta	берета
marsh	марш
marsh	блато
frey	фрей
laiendamine	продължение
laiendamine	удължаване
laiendamine	разширение
laiendamine	разрастване
laiendamine	разширяване
laiendamine	разширение
väävli	сяра
väävli	серен
animatsiooni	анимация
brežnev	брежнев
cristina	кристина
kaardiga	карта
kaardiga	картичка
ruben	рубин
ruben	рубен
tähtaeg	зрялост
tähtaeg	падеж
kritiseerib	критикува
ashton	аштън
hormoonid	хормон
hormoonid	хормони
hormoonid	хормоните
hormoonid	хормони
basalt	базалт
remo	ремо
ivanovo	иваново
aktiveerib	активира
aktiveerib	активиране
südant	сърце
südant	сърцето
hoc	hoc
abort	аборт
abort	аборти
abort	абортите
aktuaalne	актуално
aktuaalne	актуален
gorilla	горилата
gorilla	горила
temp	временен
varastati	откраднат
varastati	открадната
varastati	крадени
varastati	откраднати
varastati	откраднато
loojad	създателите
loojad	създатели
pseudo	псевдо
fly	лети
fly	полети
radikaalid	радикали
muusa	муза
muusa	музата
arvuliselt	числено
tuumaenergia	ядрено
tuumaenergia	ядрен
tuumaenergia	ядрена
tuumaenergia	атомна
tuumaenergia	ядрени
cypripedium	cypripedium
cagliari	каляри
hüpoteetiline	хипотетичен
hüpoteetiline	хипотетично
blokk	блокиране
blokk	блок
koefitsient	коефициент
sisenemine	навлизане
sisenemine	влизане
sisenemine	вписване
sisenemine	появяване
sisenemine	вход
kauplused	магазини
kauplused	магазини
fašismi	фашизма
salapärane	загадъчен
salapärane	загадъчна
salapärane	загадъчно
salapärane	мистериозен
salapärane	мистериозно
almanahh	алманах
kobayashi	кобаяши
joonistada	тегли
nash	неш
nash	наш
automaat	автоматична
automaat	автоматични
automaat	автоматично
automaat	автоматичен
ületamine	пресичане
ületamine	пресича
ületamine	превишаване
nimekirjad	списъци
dopamiini	допамин
tõestanud	доказан
tõestanud	доказана
tõestanud	доказано
tõestanud	доказани
varjupaik	подслон
varjupaik	приют
varjupaik	убежището
varjupaik	убежище
varjupaik	светилището
varjupaik	светилище
varjupaik	убежище
monti	монти
krokodill	крокодил
krokodill	крокодил
poznańi	познан
astronoomid	астрономите
astronoomid	астрономи
lihtsustab	опростява
atr	atr
haut	haut
hooldaja	настойник
hooldaja	пазител
hooldaja	попечител
hooldaja	гардиън
hooldaja	поддръжка
paksud	дебела
paksud	плътна
paksud	дебело
paksud	дебел
paksud	дебела
paksud	мазнина
paksud	мазнини
paksud	дебели
paksud	дебел
turundus	маркетинг
sordid	сортове
sordid	сортовете
küüni	плевня
küüni	хамбар
küüni	плевнята
küüni	обор
üleujutused	наводнения
üleujutused	наводненията
üleujutused	наводнения
üleujutused	наводнение
põhjendus	оправдание
põhjendus	основание
põhjendus	обосновка
põhjendus	обосновка
konsensus	консенсус
konsensus	единодушие
mangaani	манган
helde	щедри
helde	щедра
helde	щедър
helde	щедро
erasektori	частни
erasektori	частно
erasektori	редник
erasektori	частна
erasektori	личен
erasektori	частен
buckinghami	бъкингам
animeeritud	анимирани
vahelduva	променлив
manu	ману
tüved	щамове
tromsø	тромсьо
müüdid	митовете
müüdid	митове
voodoo	вуду
ettevalmistatud	приготвен
ettevalmistatud	подготвен
ettevalmistatud	подготвени
ettevalmistatud	подготвено
ettevalmistatud	подготвена
söö	яжте
söö	яж
söö	ям
akademie	akademie
kujutlus	въображението
kujutlus	въображение
baškiiri	башкирски
noot	забележка
noot	бележка
läikiv	лъскаво
läikiv	лъскави
läikiv	лъскава
läikiv	лъскава
läikiv	лъскави
bongo	бонго
värvatud	вербува
värvatud	новобранци
colbert	колбърт
parc	parc
sidumine	връзване
beta	бета
vältimatult	неизбежно
vältimatult	неминуемо
logistika	логистика
medina	медина
expo	изложение
expo	експо
pasta	спагети
pasta	макарони
pasta	паста
pasta	поставяне
