raymond	raymond
dialecto	dialectul
dialecto	dialect
gramática	gramatică
gramática	gramatica
limpieza	curățenie
limpieza	curățarea
limpieza	curățare
limpieza	curatenie
limpieza	curat
limpieza	curata
limpieza	curată
limpieza	curate
limpieza	clean
limpieza	menajera
limpieza	menaj
explorer	explorer
explorer	explorator
marcar	formează
marcar	formeaza
marcar	marcu
marcar	marchează
marcar	marca
marcar	mark
teatrales	teatral
oceanía	oceania
cáucaso	caucazul
cáucaso	caucaz
cáucaso	caucazian
solicitar	solicitare
solicitar	cererea
solicitar	cerere
after	dupa
after	după
varela	varela
wang	wang
revolucionaria	revolutionar
enamorado	iubitul
enamorado	amant
policías	polițiști
policías	poliție
policías	politia
policías	poliția
arcade	arcade
púrpura	purpuriu
púrpura	mov
púrpura	violet
eclesiástica	ecleziastice
tecnológica	tehnologie
tecnológica	tehnologii
tecnológica	tehnologia
tecnológica	tehnologică
tecnológica	tehnologic
expresar	exprim
expresar	expres
expresar	express
expresar	exprimă
expresar	exprima
jacinto	jacinto
qui	qui
uribe	uribe
reconquista	recucerirea
minoría	minoritar
minoría	minoritatea
minoría	minoritate
minoría	minorităților
medicamentos	droguri
medicamentos	drogurile
medicamentos	medicamente
medicamentos	medicamente
crean	creează
crean	creare
bebida	băut
bebida	bea
bebida	băutură
bebida	băuturile
bebida	bauturi
bebida	băuturi
bebida	băutură
mitchell	mitchell
aceptada	acceptat
aceptada	acceptate
aceptada	acceptata
aceptada	acceptată
favorito	preferat
favorito	favorit
favorito	preferat
favorito	favorita
favorito	favorite
favorito	favorit
favorito	preferata
favorito	preferate
tiende	tinde
conjunta	comune
conjunta	joint
apoya	sprijină
apoya	suporturi
transforma	transformă
transforma	transforma
élite	elita
élite	elită
élite	elite
pagina	paginii
pagina	pagina
pagina	pagină
contreras	contreras
ncaa	ncaa
negativo	negativă
negativo	negative
negativo	negativ
cordero	mielul
cordero	lamb
cordero	miel
cordero	cordero
andaluz	andaluz
amparo	amparo
leonard	leonard
ibm	ibm
coma	coma
coma	comă
coma	virgulă
coma	mănânc
coma	mănâncă
coma	mananca
oscuridad	dark
oscuridad	întuneric
oscuridad	intuneric
oscuridad	întunecat
oscuridad	întunericul
oscuridad	întuneric
oscuridad	intuneric
oscuridad	obscuritate
caracol	melc
caracol	melcul
estatuas	statui
estatuas	statuile
days	zilele
days	zile
malos	rău
malos	bad
malos	rau
malos	rea
cazadores	vanatori
cazadores	vânători
cazadores	vânătorii
cazadores	vanator
cazadores	vânător
cazadores	hunter
cazadores	vânătorul
temple	templul
temple	templu
temple	temple
castellanos	castellanos
urbanismo	urbanism
tokyo	tokio
tokyo	tokyo
vendidos	vandut
vendidos	vândute
vendidos	vândută
vendidos	vândut
doctores	doctorii
doctores	medicii
doctores	doctori
doctores	doctorilor
doctores	medici
hércules	hercules
hércules	hercule
trastorno	tulburare
restricciones	restricții
restricciones	restricție
restricciones	restricții
restricciones	constrângeri
capillas	capele
traición	trădare
traición	trădare
traición	tradare
traición	trădarea
traición	trădare
traición	tradare
amenazas	amenintari
amenazas	amenințări
suministro	furnizare
suministro	aprovizionare
rumores	zvonurile
rumores	zvonuri
rumores	zvonuri
heredia	heredia
sandra	sandra
sombrero	sombrero
sombrero	pălărie
sombrero	hat
sombrero	palarie
sombrero	pălăria
sentir	simți
sentir	simte
sentir	simțiți
sentir	simt
residencial	rezidențiale
mit	mit
mit	mit
territoriales	teritorială
territoriales	teritoriale
territoriales	teritorial
herzegovina	herțegovina
herzegovina	herţegovina
herzegovina	bh
herzegovina	bih
abel	abel
armonía	armonia
armonía	armonie
armonía	harmony
amo	maestru
amo	maestre
cadáver	body
cadáver	organism
cadáver	corp
cadáver	corpul
cadáver	trup
cadáver	cadavru
inter	inter
obligación	obligația
obligación	obligație
soccer	fotbal
sweet	sweet
sweet	dulce
sweet	dulci
distancias	distanțe
distancias	distante
distancias	distanta
distancias	distanţă
distancias	distanța
distancias	distanță
pensó	gândit
pensó	crezut
bordes	frontiere
bordes	frontierele
bordes	graniţele
bordes	margini
bordes	marginile
cintas	panglici
cintas	benzi
cintas	casete
cintas	casetele
kenia	kenya
kenia	kenyan
homosexualidad	lgbt
homosexualidad	homosexualitatea
homosexualidad	homosexual
allende	allende
joão	joão
picos	piroane
picos	peaks
picos	vârfuri
aníbal	hannibal
aníbal	aníbal
defensas	apărarea
defensas	apărare
defensas	aparare
orquídeas	orhidee
orquídeas	orhidee
agrega	adăugare
agrega	adaugă
agrega	add
agrega	adauga
invitación	invita
invitación	invită
invitación	invitație
invitación	invitatie
invitación	invitație
patagonia	patagonia
cívica	civică
cívica	civică
cívica	civice
cívica	civic
terra	terra
presentando	introducerea
mágico	magice
mágico	magie
mágico	magic
mágico	magică
mágico	magia
mágico	magice
mágico	magic
mágico	magică
transmitir	transmit
transmitir	transmit
transmitir	transmite
richter	richter
ritual	ritualul
ritual	ritual
corpus	corpus
exclusivo	exclusive
exclusivo	exclusivă
exclusivo	exclusivitate
exclusivo	exclusiv
round	rotund
round	rotunde
round	rundă
round	rotundă
round	runda
pete	pete
muerta	moartă
muerta	dead
muerta	mort
ritmos	bate
ritmos	ritmuri
menéndez	menéndez
bebidas	bauturi
bebidas	băuturi
bebidas	băutură
bebidas	băuturile
bebidas	bauturi
bebidas	băuturi
llanos	câmpii
stanford	stanford
tallo	tulpină
tallo	tulpină
tallo	stem
newton	newton
dell	dell
cartago	cartagina
expuesto	expus
expuesto	expusă
expuesto	expuse
ion	ion
ion	ioane
incapaz	incapabil
incapaz	incapabili
incapaz	incapabil
incapaz	incapabilă
aparatos	aparate
aparatos	aparat
aparatos	aparate
aparatos	dispozitive
leon	leon
greg	greg
arañas	păianjeni
arañas	păianjenii
arañas	păianjen
arañas	păianjenul
arañas	paianjen
arañas	spider
bush	bush
automática	automată
automática	automatic
automática	automate
automática	automat
consciente	conștient
consciente	constient
consciente	conștient
lola	lola
honores	onoruri
honores	onoruri
monje	calugar
monje	monk
monje	călugăr
monje	călugărul
monje	călugări
monje	călugării
aragonés	aragoneză
fragmento	fragment
fragmento	fragment
fragmento	extras
fragmento	ciobul
fragmento	ciob
químicas	chimice
químicas	chimic
anales	anal
anales	analele
claustro	facultatea
claustro	facultate
choque	soc
choque	șoc
choque	accident
choque	crash
choque	clash
choque	ciocnire
azerbaiyán	azerbaidjan
azerbaiyán	azer
sierras	ferăstraie
sierras	ferăstrău
comprender	înțelege
comprender	intelege
comprender	înțelegerea
comprender	intelegere
comprender	înțelegere
exacta	precise
exacta	precisă
exacta	exacte
exacta	exacta
exacta	exact
exacta	exactă
legislativa	legislativ
legislativa	legislative
legislativa	legislativă
romeo	romeo
auditorio	audiență
auditorio	audiența
transmitido	transmise
transmitido	transmisă
transmitido	transmis
eslovaquia	slovacia
afectado	afectate
afectado	afectat
afectado	afectata
afectado	afectată
hablado	vorbit
hablado	vorbite
hablado	vorbită
hablado	vorbit
círculos	cercurile
círculos	cercuri
entierro	înmormântare
entierro	înmormântare
entierro	funeralii
entierro	înmormântarea
entierro	funeraliile
entierro	îngropa
entierro	îngroapă
trayecto	calatorie
trayecto	călătorie
interesado	interesate
interesado	interesat
interesado	interesați
interesado	interesată
claves	keys
claves	taste
claves	cheile
claves	chei
claves	cheie
claves	tasta
claves	cheia
fragata	fregată
narrador	naratorul
narrador	povestitor
unir	uni
intermedio	intermediare
intermedio	intermediar
intermedio	intermediară
luke	luke
luke	luca
hermann	hermann
colocado	plasate
colocado	plasat
colocado	plasată
remo	canotaj
remo	vâslă
remo	vâslă
remo	remo
computadoras	calculatoare
computadoras	calculatoarele
computadoras	computere
computadoras	calculator
computadoras	computer
computadoras	calculatorul
sacrificio	sacrificiu
sacrificio	jertfa
sacrificio	sacrificii
sacrificio	sacrificiul
intenciones	intentii
intenciones	intentie
intenciones	intenția
intenciones	intenție
promesa	promit
promesa	promite
promesa	gaj
ejecutados	executate
ejecutados	executată
ejecutados	executat
todd	todd
consultar	consulta
consultar	consultă
consultar	consultați
consultar	consult
consultar	interogare
cilindros	cilindru
cilindros	butelie
cilindros	butelii
cilindros	cilindri
walt	walt
belgrado	belgrad
belgrado	belgradul
raro	rari
raro	rar
raro	rară
raro	rare
raro	rara
raro	ciudat
baterías	baterie
baterías	bateria
baterías	bateriile
baterías	baterii
abuso	abuzuri
abuso	abuz
abuso	abuzul
receptores	beneficiarii
receptores	beneficiarilor
receptores	receptoare
estrategias	strategii
estrategias	strategiile
intersección	intersecţia
intersección	intersectie
intersección	intersectează
conquistar	cuceri
conquistar	cuceresc
almas	sufletele
almas	suflete
stuart	stuart
superficies	suprafete
superficies	suprafețe
fila	rândul
fila	rând
fila	row
natalia	natasha
natalia	natalie
natalia	natalia
natalia	natalia
toque	atinge
toque	touch
toque	atingere
deseos	dorește
brujas	vrăjitoare
brujas	vrajitoare
brujas	vrajitoarele
brujas	vrăjitoarele
brujas	bruges
continentales	continental
continentales	continentale
continentales	continentală
causado	cauzat
match	meci
match	match
match	potrivire
transmite	transmit
transmite	transmite
incorporado	încorporate
incorporado	încorporată
incorporado	încorporat
fiables	fiabile
fiables	fiabilă
enfermo	bolnav
enfermo	bolnava
enfermo	bolnavi
enfermo	bolnavă
polar	polar
polar	polare
polar	polară
avanzado	avansată
avanzado	avansate
avanzado	avansat
llamas	flacăra
llamas	flacara
llamas	flacără
llamas	flăcările
llamas	flăcări
ortografía	ortografie
away	departe
poniente	westeros
caro	caro
caro	scump
caro	scumpi
caro	scumpa
caro	scumpă
caro	scumpe
esgrima	scrimă
equipamiento	echipament
equipamiento	echipamente
equipamiento	echipare
óptica	optice
óptica	optică
óptica	optic
óptica	optică
óptica	optica
ingredientes	ingrediente
ingredientes	ingredientele
párrafo	paragraf
párrafo	paragraful
pizarro	pizarro
reconocen	recunoaște
mago	vrăjitorul
mago	vrăjitor
mago	magicianul
mago	magician
mago	mag
sustituir	substitut
sustituir	înlocuiește
sustituir	înlocui
montero	montero
topónimo	toponim
eliminados	șters
eliminados	sters
eliminados	eliminat
eliminados	eliminată
eliminados	îndepărtat
eliminados	eliminat
eliminados	scos
extraña	strain
extraña	străin
extraña	ratează
extraña	ciudat
extraña	straniu
suicidio	sinuciderea
suicidio	sinucidere
suicidio	suicid
wolfgang	wolfgang
enormes	imensă
enormes	imens
enormes	enormă
enormes	enorm
enormes	enorma
enormes	enorme
amarillas	galben
amarillas	galbenă
rompió	falit
asiento	scaun
presos	prizonierii
presos	prizonieri
presos	detinuti
vice	vicii
vice	viciul
vice	moravuri
vice	viciu
vice	vice
liderado	led
slam	slam
quebrada	falit
citada	citată
alerta	alertă
alerta	alert
levantar	ridicare
naturalista	naturalist
jujuy	jujuy
osorio	osorio
rodea	înconjoară
hawái	hawai
hawái	hawaii
wide	larg
wide	largă
amenazada	amenințat
amenazada	amenintat
superado	depășit
superado	depasit
submarinos	submarine
submarinos	submarine
submarinos	submarinul
submarinos	submarin
susan	susan
turca	turc
turca	turk
turca	turcul
turca	turcesc
turca	turc
turca	turci
turca	turcă
bailarina	balerină
bailarina	balerina
bailarina	dansatoare
bailarina	dansator
preparado	pregătiri
preparado	preparat
preparado	pregatire
preparado	pregătire
preparado	pregătirea
preparado	pregătit
preparado	pregătită
preparado	preparat
preparado	preparate
expresó	exprimat
expresó	exprimată
expresó	exprimate
borja	borgia
borja	borja
nido	cuib
nido	cuibul
reemplazar	înlocuind
reemplazar	înlocuirea
reemplazar	înlocuiește
reemplazar	înlocui
aprendió	învățat
aprendió	invatat
fibra	fibre
fibra	fibra
fibra	fibră
fibra	fibre
fibra	fibra
fibra	fibră
colaboraciones	colaborări
colaboraciones	parteneriate
colaboraciones	parteneriatele
defendió	apărat
defendió	apărată
secuencias	secventa
donación	donare
donación	donatie
donación	dona
donación	donez
donación	donează
acontecimiento	eveniment
acontecimiento	evenimentul
acompaña	însoțește
entregar	livrează
entregar	livra
olga	olga
cohete	racheta
cohete	rachetă
cohete	rocket
vancouver	vancouver
pontevedra	pontevedra
horizonte	orizont
horizonte	orizontul
horizonte	horizon
correos	emailuri
extraordinario	extraordinara
extraordinario	extraordinar
extraordinario	extraordinară
extraordinario	extraordinare
folclore	folclor
prevenir	preveni
prevenir	previne
boliviano	bolivian
cano	cano
romántica	romantica
romántica	romantice
romántica	romantic
romántica	romantică
designar	nominaliza
designar	desemnează
designar	desemneze
designar	desemna
derrotados	învinsă
derrotados	învins
derrotados	invins
derrotados	înfrânt
compartido	partajate
compartido	distribuit
compartido	distribuite
compartido	distribuită
fan	ventilator
fan	fana
fan	fană
fan	fan
malas	rău
malas	bad
malas	rau
malas	rea
afirmación	afirmare
afirmación	declarație
afirmación	declarația
sombras	umbrele
sombras	umbre
sombras	shadow
sombras	umbră
sombras	umbra
sombras	nuante
violeta	purpuriu
violeta	mov
violeta	violet
violeta	violeta
violeta	violeta
violeta	violet
itunes	itunes
poblada	populată
poblada	populate
poblada	populat
ácidos	acizi
ácidos	acidul
ácidos	acid
nicholas	nicholas
nicholas	nicolae
rondas	runde
inflorescencia	inflorescență
osvaldo	oswaldo
osvaldo	osvaldo
guayana	guyana
inspirada	inspirată
inspirada	inspirat
respaldo	rezervă
respaldo	backup
respaldo	întăriri
retirar	retrage
ejes	osii
ejes	axe
ejes	arbore
ejes	axe
ejes	osie
ejes	axă
ejes	axul
ejes	ax
ejes	axă
ejes	axa
militantes	militant
oculta	ascunsa
oculta	ascuns
oculta	ascunsă
oculta	ascunse
oculta	ascunde
oculta	piei
alejandra	alexandra
alejandra	alejandra
helicóptero	elicopter
helicóptero	elicopterul
helicóptero	elicopter
aplicada	aplicate
aplicada	aplicat
aplicada	aplicată
sindicatos	sindicatelor
sindicatos	uniuni
sindicatos	sindicatele
sindicatos	sindicate
testimonios	mărturii
testimonios	mărturii
testimonios	mărturie
testimonios	marturie
testimonios	marturia
testimonios	mărturia
testimonios	mărturii
maestre	maester
keith	keith
femeninos	feminin
femeninos	feminina
femeninos	feminină
determina	determină
determina	determină
determina	determina
incidentes	incident
incidentes	incidente
incidentes	incidentul
incidentes	incidentele
incidentes	incidente
nervioso	agitată
nervioso	nervoasă
nervioso	nervos
paraguayo	paraguayan
clinton	clinton
irlandesa	irlandezi
irlandesa	irish
irlandesa	irlandez
irlandesa	irlandeză
puntas	sfaturi
infantes	sugari
infantes	marini
constantino	konstantin
constantino	constantin
constantino	constantine
reflexión	reflexie
reflexión	reflexia
pietro	pietro
afición	hobby
remodelación	remodelare
remodelación	renovare
júpiter	jupiter
cualidades	calitati
cualidades	calitatile
linaje	neam
hurtado	hurtado
justin	justin
jessica	jessica
transferido	transferat
transferido	transferate
transferido	transferată
tanzania	tanzania
francisca	françoise
francisca	francisca
zapata	zapata
promovido	promovat
promovido	promovată
promovido	promovate
antofagasta	antofagasta
orbital	orbital
orbital	orbitală
musulmana	musulmană
musulmana	musulmani
musulmana	musulmane
musulmana	musulman
musulmana	musulmani
musulmana	musulmanii
musulmana	musulmanilor
kings	regilor
kings	kings
kings	regii
kings	regi
raf	raf
querer	dorind
querer	vrei
querer	vreau
oregón	oregon
ref	arbitru
oficios	meserii
haití	haiti
haití	haitian
pour	toarnă
asistentes	prezență
asistentes	participanti
asistentes	participanți
rachel	rachel
ciclos	cicluri
ciclos	ciclurile
ciclos	ciclul
ciclos	ciclu
confluencia	confluența
identifica	identifică
identifica	identifica
identifica	identifică
cuero	piele
superando	depășirea
corredores	coridoare
corredores	coridoarele
corredores	brokeri
corredores	alergători
tranvía	tramvai
tranvía	tramvaiul
tranvía	cărucior
tranvía	tramvaie
tranvía	tramvaiul
escolta	escortă
escolta	escorta
terminales	terminal
terminales	terminalul
terminales	terminale
terminales	terminale
terminales	terminalele
desfile	parada
desfile	paradă
desfile	defilare
masivo	massive
masivo	masive
masivo	masiv
masivo	masivă
barras	gratii
barras	baruri
barras	bare
dublín	dublin
celebraciones	sărbătorire
celebraciones	sărbătoare
hispania	hispania
galerías	galeriile
galerías	galerii
artificiales	artificiale
artificiales	artificială
artificiales	artificiala
artificiales	artificial
piscina	piscina
piscina	biliard
piscina	piscină
clásicas	clasici
clásicas	clasice
tienden	tind
patente	brevet
patente	brevetul
patente	brevete
