और	그리고
ध्रुवीय	극성
पार्श्व	측면
पार्श्व	사이드
घड़ी	시계
घड़ी	클럭
रोशनी	불빛
रोशनी	조명
रोशनी	가볍게
रोशनी	가벼운
रोशनी	라이트
रोशनी	가벼움
आलोचक	평론
आलोचक	크리틱스
आलोचक	비평가
रखरखाव	유지보수
रखरखाव	정비
रखरखाव	점검
डीएनए	dna
नाना	nana
स्पर्श	touch
स्पर्श	터치
गणितज्ञ	수학자
आमंत्रित	초대
शिल्प	공예
पीला	황색
पीला	노랑색
पीला	노란색
पीला	노랑
सीधी	똑바로
सीधी	스트레이트
श्लोक	구절
किलो	킬로
बादल	구름
बादल	클라우드
बादल	구름
कोयला	석탄
कोयला	목탄
पादप	공장
पादप	식물
पादप	식물학
चौड़ाई	너비
उपयोगिता	유틸리티
उपयोगिता	유용
प्रमेय	정리
संवेदनशील	민감한
संवेदनशील	민감하다
मान्य	유효합니다
मान्य	유효
मान्य	유효한
सम्पन्न	완료
सम्पन्न	완료되었습니다
सम्पन्न	완료
हॉलीवुड	헐리우드
हॉलीवुड	할리우드
शहीद	순교
शहीद	순교
शहीद	순교자
तेज़	빠르다
तेज़	빨라
तेज़	빠름
पीछा	체이스
अर्ध	세미
विकासशील	개발
अल्प	alp
न्यायिक	사법
फंड	기금
फंड	펀드
नाक	코코
बाई	바이
निवेदन	요청
निवेदन	요청
निवेदन	요청하기
ब्रायन	브라이언
ब्रायन	브라이언
अनुभाग	섹션
अनुभाग	섹션
रंगीन	채색
रंगीन	화려하다
अपेक्षित	예상
मूलभूत	기본값
मूलभूत	기본
मूलभूत	기본값
मूलभूत	기본
मूलभूत	기초
मूलभूत	베이직
अदा	지불
अदा	결제
जिम	헬스
जिम	체육관
जिम	다짐
कहानियां	스토리
कहानियां	소식
उत्पादित	제작
दोषी	유죄
ज्वर	열이
क्रिसमस	크리스마스
रखें	유지
भंडार	저장소
भंडार	스토리지
भंडार	저장
गार्डन	가든
गार्डन	정원
कार्टून	만화
कार्टून	카툰
फ़्रांस	프랑스
व्यंग्य	풍자
व्यंग्य	패러디
ठंडा	춥다
ठंडा	감기
ठंडा	추위
ठंडा	차가운
इमारतें	건물
इमारतें	건축물
इमारतें	건물들
इमारतें	빌딩
प्रतिपादन	렌더링
पन्ने	페이지
एपिसोड	에피소드
एपिसोड	에피소드
डोमेन	도메인
डोमेन	도메인
डोमेन	영역
मैक	mac
वचन	규약
आकलन	추측
पर्यावरणीय	환경
पसंदीदा	favourite
पसंदीदा	책갈피
पसंदीदा	즐겨찾기
पसंदीदा	북마크
पसंदीदा	즐겨
पसंदीदा	좋아하는
पसंदीदा	즐겨찾기
मुकदमा	재판
मुकदमा	sue
मुकदमा	고소
मुकदमा	소송
वियतनाम	베트남
तलवार	랜스
तलवार	도검
उत्पादक	생산적
उत्पादक	프로듀서
उत्पादक	제작자
उत्पादक	제조업체
उत्पादक	제조사
आयरिश	아일랜드어
आयरिश	아일랜드인
अभिलेख	아카이브
अभिलेख	보관
राजकुमारी	공주
राजकुमारी	공주님
राजकुमारी	프린세스
अनुचित	불공평한
अनुचित	부적절한
कल	내일
कल	어제
इनकार	거부
इनकार	부정
नींद	수면
कार्यान्वयन	구현
विवादास्पद	논란이
विवादास्पद	논란
कथानक	시나리오
कथानक	시나리오는
बल्लेबाज	배팅
बेहतरीन	최고
बेहतरीन	베스트
बेहतरीन	훌륭한
तालिका	탁자
तालिका	식탁
तालिका	테이블
तालिका	카탈로그
वायुमंडल	대기
वायुमंडल	분위기
यथार्थ	진짜
यथार्थ	리얼
यथार्थ	레알
रहस्य	비밀
रहस्य	미스테리
रहस्य	미스터리
रहस्य	시크릿
रहस्य	비밀
फसलों	농작물이
फसलों	농작물
फसलों	곡물
वृत्त	서클
वृत्त	서클
वृत्त	circle
रुपए	루피
रुपए	루피
मोक्ष	구원
पूरक	보완
पूरक	보충제
पूरक	보완
स्पेस	스페이스
स्पेस	공간
स्पेस	우주
नाटकीय	극적
वाशिंगटन	워싱턴
बर्लिन	베를린
रद्द	취소됨
रद्द	취소
रद्द	취소됨
रद्द	취소됨
पैटर्न	패턴
पैटर्न	패턴
गोल्डन	황금
गोल्डन	골든
प्रभु	주님
खण्ड	섹션
खण्ड	섹션
खण्ड	세그먼트
खण्ड	세그먼트
पोप	교황
लायक	가치
लायक	가치가
गरीबी	가난
गरीबी	빈곤
सांता	산타
लेजर	레저
संगणक	컴퓨터
रूचि	관심사
रूचि	이자
रूचि	관심사
रूचि	관심
रूचि	흥미
रेगिस्तान	사막
रेगिस्तान	사막
व्यायाम	운동
भीतरी	내부
इंजीनियर	기술자
इंजीनियर	엔지니어
इंजीनियर	공학자
भंडारण	저장소
भंडारण	스토리지
भंडारण	저장
रहमान	라흐만
रहमान	자비로
मुफ्त	free
मुफ्त	무료
मुफ्त	자유
तूफान	폭풍
तूफान	폭풍우
तूफान	스톰
वर्णमाला	알파벳
वर्णमाला	문자
टर्मिनल	터미널
उद्धृत	인용
उद्धृत	인용된
दुबई	두바이
पावर	파워
पावर	전력
पावर	권력
भूत	귀신
भूत	유령
भूत	고스트
भूत	귀신
चिंतन	명상
चिंतन	뮤즈
क्यूबा	쿠바
संश्लेषण	합성
मूत्र	오줌
मूत्र	소변
संस्कृतियों	문화
उपासना	예배
उपासना	숭배
उपासना	경배
अनंत	인피니트
अनंत	무한
अनंत	인피니티
अनंत	무한
बालों	머리카락
बालों	머리
बालों	머리카락이
कुत्ते	개들
कुत्ते	개그
फैली	광범위한
कम्युनिस्ट	공산주의자
प्रसंग	주제
प्रसंग	테마
प्रसंग	테마
पेड़ों	나무들
पेड़ों	트리
पेड़ों	나무
धूप	햇살이
धूप	햇살
धूप	햇빛
धूप	선샤인
धूप	햇빛
अफ़ग़ानिस्तान	아프가니스탄
कॉमेडी	코미디
कॉमेडी	희극
कॉमेडी	코메디
बर्तन	접시
अस्वीकार	거절
अस्वीकार	거부
अस्वीकार	쇠퇴
अस्वीकार	거부
अस्वीकार	부정
अस्वीकार	거부
मधुमेह	당뇨병
मधुमेह	당뇨
मधुमेह	당뇨병
हॉट	덥다
हॉट	hot
हॉट	뜨겁다
हॉट	뜨거운
पाठकों	리더
पाठकों	독자
दमन	억압
दमन	박해
दमन	억제
नाइट्रोजन	질소
मार्गदर्शन	복음
कर्तव्य	듀티
कर्तव्य	의무
कर्तव्य	의무
नस्ल	품종
केबल	케이블
केबल	케이블
सिडनी	시드니
परिचालन	작전
परिचालन	운영
परिचालन	스티어링
परिचालन	핸들링
कश्मीरी	카슈미르
कश्मीरी	카슈미르
स्वप्न	드림
प्रसिद्धि	명성
प्रसिद्धि	페임
अपराधी	범죄자
अपराधी	유죄
अपराधी	범죄자
दुकान	상점
दुकान	가게
दुकान	쇼핑
नियत	집합
नियत	세트
नियत	설정
सर्जरी	수술
सर्जरी	외과
सर्जरी	수술과
सर्जरी	수술
स्वरुप	형식
स्वरुप	포맷
मेयर	시장
धमनी	동맥
आर्थर	아서
डाउनलोड	다운로드
डाउनलोड	다운로드
डाउनलोड	다운로드
खुदरा	소매
नीदरलैंड	네덜란드
नीदरलैंड	네덜란드령
नीदरलैंड	네덜란드인
धर्मों	종교
प्रशंसकों	팬들
घाव	상처
घाव	부상
स्पोर्ट्स	스포츠
क्रॉस	교차
क्रॉस	십자
क्रॉस	십자가
क्रॉस	크로스
साप्ताहिक	주간
साप्ताहिक	매주
अनुभूति	느낌이
अनुभूति	기분
अनुभूति	느낌
मेजर	전공
मेजर	메이저
स्वतः	자동
स्टीव	스티브
थिएटर	영화관
थिएटर	극장
थिएटर	극장
थिएटर	영화관
थिएटर	연극
थिएटर	극장
थिएटर	영화관
थिएटर	연극
थिएटर	극장
दूरसंचार	통신
दूरसंचार	통신
खपत	소비
चक्कर	현기증
चक्कर	버티기
चक्कर	버티지
चक्कर	버티고
चक्कर	현기증
परिवेश	환경
सूजन	부어
सूजन	염증
प्रतिरक्षा	면역
रोकथाम	방지
रोकथाम	예방
सदियों	세기
गुलाब	장미
गुलाब	장미
गुलाब	로즈
भालू	코알라
भालू	베어
दूरदर्शन	텔레비전
सोमवार	월요일
सोमवार	월요일부터
सोमवार	월요
सोमवार	먼데이
सोमवार	월요일
सर्दियों	윈터스
सर्दियों	겨울
सर्दियों	윈터
गांवों	마을
ऑटो	자동
इलेक्ट्रिक	전기
शतक	세기
हालत	조건
मक्का	메카
मक्का	옥수수
आस्था	믿음
आस्था	신념
आस्था	신앙
अफगानिस्तान	아프가니스탄
प्रभाग	사단
प्रभाग	디비전
निष्पादन	처형
निष्पादन	실행
निष्पादन	공연
निष्पादन	성과
निष्पादन	성능
निष्पादन	처형
निष्पादन	실행
वाहक	항공사
वाहक	통신사
वाहक	캐리어
वाहक	캐리어
स्वदेशी	토착
अभिक्रिया	반응
अभिक्रिया	공감
सुनने	청각
भ्रमण	투어
भ्रमण	관광
भ्रमण	둘러보기
भ्रमण	구경
भ्रमण	여행
भ्रमण	통근
भ्रमण	출퇴근
भ्रमण	오디세이
तन्त्र	체계
तन्त्र	시스템
तन्त्र	소프트웨어
वक्र	곡선
वक्र	커브
वक्र	곡선
पुरातत्व	고고학
पुरातत्व	고고학
वरुण	해왕성
वरुण	넵튠
आजाद	free
आजाद	무료
आजाद	자유
कॉर्पोरेट	기업인
कॉर्पोरेट	기업
सांस	호흡
आयाम	차원
आयाम	차원
आयाम	크기
बेटियाँ	암컷
बेटियाँ	여성
बेटियाँ	딸들
जादू	마술
जादू	마법
जादू	magic
जादू	매직
कोच	코치
कोच	코치
बंदी	포로
विष	독도
ऑक्सफोर्ड	옥스포드
ऑक्सफोर्ड	옥스퍼드
वाद	소송
वाद	ism
ऑडियो	오디오
निधि	기금
निधि	자금
निधि	펀드
निधि	기금
निधि	펀드
पैसा	머니
पैसा	돈이
लोहा	철쭉
स्मरण	알림
स्मरण	알림
सेतु	다리
सेतु	브리지
फ़ोन	전화
फ़ोन	전화기
फ़ोन	전화번호
फ़ोन	휴대폰
फ़ोन	전화
फ़ोन	전화기
अवकाश	휴일
अवकाश	명절
अवकाश	연휴
अवकाश	홀리데이
अवकाश	휴가
अवकाश	공휴일
अवकाश	방학
अवकाश	휴가
अवकाश	레저
अवकाश	휴일
अवकाश	연휴
अवकाश	공휴일
अवकाश	명절
बंगलौर	벵갈루루
मुलाकात	예약
मुलाकात	약속
मुलाकात	예약
अफ़्रीकी	아프리카
अफ़्रीकी	아프리카
ब्रेक	브레이크
ब्रेक	휴식
ब्रेक	break
ब्रेक	브레이크
एक्सचेंज	교환
दक्षता	효율성
दक्षता	효율
पतली	얇은
बच्चा	아이유
बच्चा	키드
न्यूज़	뉴스
न्यूज़	소식
जलप्रपात	폭포
जलप्रपात	폭포수
जलप्रपात	폭포
टॉप	인기
टॉप	top
रावण	라바
प्रिंस	프린스
प्रिंस	왕자
सशस्त्र	무장
टेलीफोन	전화
टेलीफोन	전화기
सवार	라이더
सवार	탑승
नारी	여인
नारी	여자
नारी	여성
हार्ड	열심히
हार्ड	하드
हार्ड	어려워
उर्फ	aka
वसंत	봄이
वसंत	스프링
बपतिस्मा	세례
रचयिता	작가
रचयिता	제작자
रचयिता	작성자
रचयिता	작가
रचयिता	저자
रचयिता	제작자
रचयिता	작성자
यकृत	간간
यकृत	간디
मेन	메인
मेन	멘트
मेन	남성
मेन	남자
मेन	메인
डेनमार्क	덴마크
ऑपरेटिंग	운영
लाइब्रेरी	라이브러리
लाइब्रेरी	도서관
लाइब्रेरी	라이브러리
लाइब्रेरी	도서관
एलन	앨런
एलन	앨런
एलन	알렌
एलन	알란
यॉर्क	요크
जॉनी	조니
जॉनी	쟈니
जॉनी	자니
प्राप्तकर्ता	수신자
प्राप्तकर्ता	수신자
मरम्मत	수리
मरम्मत	수리
योद्धा	전사
योद्धा	워리어
बचत	저축
प्रदर्शनी	전시
प्रदर्शनी	전시회
प्रदर्शनी	전람회
प्रदर्शनी	전시관
प्रदर्शनी	박람회
प्रदर्शनी	전시회
पोशाक	드레스
पोशाक	드레스
नैतिकता	윤리학
नैतिकता	윤리
नैतिकता	도덕
नैतिकता	도덕성
नैतिकता	도덕
झीलें	호수
युक्ति	기기
युक्ति	단말기
युक्ति	장치
युक्ति	기기
युक्ति	디바이스
युक्ति	장치
शोषण	착취
मशीनों	기계
मशीनों	머신
मशीनों	기계
सुन	듣기
भूमिगत	지하
भूमिगत	언더그라운드
पत्ते	나뭇잎
पत्ते	잎새
मोटी	두껍게
मोटी	두꺼운
मोटी	뚱뚱한
मोटी	지방
मोटी	살찐
अखबार	신문
स्टोन	스톤
स्टोन	석기
मल	대변
मकान	하우스
मकान	주택
अटलांटिक	애틀랜틱
अटलांटिक	대서양
क्षय	붕괴
मजदूर	노동자
मजदूर	노동자들
मजदूर	근로자
मजदूर	노동
जोन्स	존스
अनुदान	보조금
हार्डी	하디
लेंस	렌즈
गतिशील	동적
गतिशील	다이내믹
आक्रामक	공격적
प्राथमिकता	우선순위
प्राथमिकता	특권
प्राथमिकता	선호
एंजिल्स	앤젤레스
कटौती	추리
कटौती	삭감
पोलैंड	폴란드
शाखाएँ	나뭇가지
शिलालेख	비문
विल्सन	윌슨
कॉल	통화
कॉल	전화
कॉल	호출
कॉल	통화
सख्त	엄격한
त्योहार	축제
त्योहार	페스티벌
मंगोलिया	몽골인
मंगोलिया	몽골족
मंगोलिया	몽골
रेस्तरां	음식점
रेस्तरां	레스토랑
रेस्तरां	식당
रेस्तरां	음식점
रेस्तरां	레스토랑
रेस्तरां	식당
सोना	골드
सोना	황금
फार्म	농장
फार्म	농장이
फार्म	형식
फार्म	형태
फार्म	양식
इंगित	포인팅
जीवाश्म	화석
लोकतांत्रिक	민주당
विद्यार्थियों	동공
पढ़ें	읽음
पढ़ें	읽어보기
पढ़ें	읽기
पढ़ें	읽는다
पढ़ें	읽고
खाद	비료
आश्चर्य	서프라이즈
आश्चर्य	마블
आश्चर्य	원더
आश्चर्य	궁금해
शेख	셰이크
रूपरेखा	프로파일
रूपरेखा	프로필
रूपरेखा	윤곽
कालीन	카펫
कालीन	융단
शब्दकोश	용어
शब्दकोश	용어집
शब्दकोश	사전
शब्दकोश	사전
सूचकांक	색인
सूचकांक	인덱스
विधा	장르
प्रजा	과목
नगरपालिका	시영
सोचा	생각
गिनती	카운트
गिनती	카운트다운
दोपहर	오후
चैंपियन	챔피언십
चैंपियन	챔피언
यहा	여기
यहा	여기에
डेल्टा	삼각주
डेल्टा	델타
बीटा	베타
म्यूज़िक	음악
म्यूज़िक	뮤직
नवीनतम	최신
नवीनतम	최근
नवीनतम	최신
सन्देश	메시지
सन्देश	메세지
कैमरा	사진기
कैमरा	카메라
कैमरा	카메라
बाध्य	바운드
प्रचालन	운영
वायुयान	항공기
वायुयान	비행기
सर्किट	서킷
सर्किट	회로
विस्तारित	확장
विस्तारित	연장
कोरियाई	한국인
कोरियाई	한국
कोरियाई	한국어
कोरियाई	한국
कोरियाई	코리아
इंजीनियरी	공학
इंजीनियरी	엔지니어링
मलेरिया	말라리아
लड़कियों	소녀
लड़कियों	소녀들
लड़कियों	걸스
आलू	감자
आलू	감자
भविष्यवाणी	예측
भविष्यवाणी	예측
रेटिंग	평가
रेटिंग	평가하기
रेटिंग	별점
रेटिंग	평점
रेटिंग	평가
रेटिंग	평점
उपहार	선물
उपहार	선물
साझेदारी	협력
साझेदारी	협업
साझेदारी	콜라보레이션
साझेदारी	협력
साझेदारी	협업
साझेदारी	파트너십
साझेदारी	파트너쉽
साझेदारी	공유
शनिवार	토요일
शनिवार	토요일
शनिवार	sat
दादा	할아버지
दादा	외할아버지
बिट	비트
शर्त	조건
शर्त	내기
शर्त	bet
शर्त	베팅
कोने	구석
कोने	모퉁이
कोने	코너
दर्पण	거울
दर्पण	미러
प्रेमी	연인
प्रेमी	애인
प्रेमी	연인
प्रेमी	연인들
प्रेमी	보이프렌드
प्रेमी	남자친구
प्रेमी	남친
श्रमिक	노동
श्रमिक	노동
नमूना	표본
नमूना	견본
नमूना	샘플링
नमूना	샘플
नमूना	견본
व्यापारियों	상인
व्यापारियों	상인인
स्पेक्ट्रम	스펙트럼
गाइड	안내서
गाइड	가이드
गाइड	안내
ड्राइवर	운전자
ड्राइवर	드라이버
ड्राइवर	운전사
ड्राइवर	드라이버
ड्राइवर	운전사
दस्तावेज	문서
दस्तावेज	문서로
दस्तावेज	문서
दस्तावेज	문서
आयतन	볼륨
आयतन	볼륨
लुईस	루이스
लुईस	루이즈
हल्का	가볍게
हल्का	가벼운
हल्का	라이트
हल्का	가벼움
हल्का	가볍게
हल्का	미묘
हल्का	미묘한
हल्का	라이터
प्रबन्धन	경영
प्रबन्धन	관리
वस्तुतः	말그대로
खगोलशास्त्र	천문학
परेशान	화나
रिश्ते	연애
रिश्ते	관계
रिश्ते	연애
रिश्ते	관계
आईसीसी	icc
दण्ड	범죄자
नाग	뱀과
क्रान्ति	레볼루션
क्रान्ति	레벌루션
क्रान्ति	혁명
प्रश्नों	쿼리
शीत	겨울
शीत	윈터
विशेषज्ञों	전문가들
विशेषज्ञों	전문가
धूल	먼지
क्षण	moments
क्षण	순간
क्षण	순간
सम्पादक	편집자
सम्पादक	편집기
सम्पादक	에디터
पायलट	조종사
पायलट	파일럿
ब्राज़ील	브라질
समर्थित	지원합니다
समर्थित	지원
समर्थित	지원함
बास्केटबॉल	농구
प्रगतिशील	진보주의
प्रगतिशील	프로그레시브
शूटिंग	촬영
शूटिंग	총격
शूटिंग	사격
महिलाएं	숙녀
महिलाएं	암컷
महिलाएं	여성
महिलाएं	여자들
महिलाएं	여자
महिलाएं	여성
असंभव	impossible
असंभव	불가능하다
असंभव	불가능
असंभव	불가능한
बारी	바리
बारी	턴제
रेसिंग	경주
रेसिंग	레이싱
ऑक्साइड	산화물
ऑक्साइड	산화
विशेषताएँ	특징
विशेषताएँ	기능
विशेषताएँ	사양
विशेषताएँ	특성
विशेषताएँ	특징
कृपा	그레이스
कृपा	은혜
कोशिकाएं	세포
विफलता	실패
नियोजन	플래닝
नियोजन	계획
नियोजन	기획
आपदा	재난
वोट	투표
वोट	득표
वोट	투표
पूर्वज	조상
उत्तरदायी	책임
उत्तरदायी	책임감
ऑस्ट्रिया	오스트리아
आश्रय	쉼터
समुच्चय	집합
समुच्चय	세트
समुच्चय	설정
रग्बी	럭비
मूर	무어인
मूर	무어
कॉपीराइट	저작권자
कॉपीराइट	저작권
झूठ	거짓말
झूठ	거짓말
विवेक	양심
विवेक	양심적
ब्रह्माण्ड	우주
मेमोरी	추억
मेमोरी	기억력
मेमोरी	메모리
मेमोरी	기억
फोर्ड	포드
एलिज़ाबेथ	엘리자베스
एलिज़ाबेथ	엘리사벳
एलिज़ाबेथ	엘리자벳
एलिज़ाबेथ	엘리자베스
उपन्यासकार	소설가
चीज	치즈
पीड़ा	통증
पीड़ा	통증이
पीड़ा	고통
सीटें	좌석
सीटें	자리
जनित	생성
आपराधिक	범죄자
प्रचुर	어마어마한
प्रचुर	무수
यांत्रिकी	역학
यांत्रिकी	메커니즘
स्थानांतरण	전송
आघात	트라우마
आघात	외상
भाइयों	형제
भाइयों	브라더스
भाइयों	형제들
मांसपेशियों	근육
बाएं	좌파
बाएं	왼쪽
उतार	적위
प्रदाता	제공자
प्रदाता	공급자
दानव	자이언트
दानव	거대
दानव	괴물
दानव	몬스터
दानव	괴물이
समस्याएं	문제
चढ़ाई	등산
चढ़ाई	등반
चढ़ाई	오르기
चढ़ाई	하이킹
इंक	inc
होल	구멍
होल	구멍이
विक्रय	매출
विक्रय	영업
विक्रय	판매
प्रकारों	프라다
आउटपुट	출력
आउटपुट	출력
वास्तविकता	리얼리티
वास्तविकता	현실
पुर्तगाल	포르투갈
सिंड्रोम	증후군
उपज	프로듀스
उपज	수익
निकले	이탈
क्षमा	용서
सांख्यिकी	통계
सांख्यिकी	통계학
मिस	그리워
मिस	미스
व्यस्त	바쁜
व्यस्त	바쁘다
व्यस्त	바빠
रोका	중단됨
समझना	이해
समझना	이해하기
बिलबोर्ड	간판
बिलबोर्ड	빌보드
सेल्सियस	섭씨
टैंक	탱크
टैंक	전차
टैंक	tanks
टैंक	탱크
टैंक	전차
खुशी	기쁨
खुशी	조이
खुशी	기쁨이
खुशी	행복
खुशी	happiness
उपायों	조치
उपायों	측정
उपायों	대책
पिन	pin
पिन	고정
चट्टान	바위
चट्टान	rock
चट्टान	화석
चट्टान	클리프
चट्टान	절벽
सफर	여행
सफर	여행
अणुओं	분자
उपभोग	소비
वाष्प	증기
अभिनीत	주연
अभिनीत	출연
बल्लेबाजी	타격
बल्लेबाजी	타자
प्रजातियां	종족
पाना	렌치
मंजूरी	제재
गुरुत्वाकर्षण	중력
शैल	바위
शैल	rock
ईमेल	이메일로
ईमेल	이메일
ईमेल	이메일
संगत	호환
अवसाद	우울증
स्तम्भ	칼럼
स्तम्भ	기둥
स्तम्भ	칼럼
स्तम्भ	기둥
खनन	광산
खनन	마이닝
खनन	광업
कॉमिक्स	코믹스
कॉमिक्स	만화
कॉमिक्स	만화가
हार्डवेयर	하드웨어
बुध	수성은
बुध	수성
बुध	머큐리
बुध	수요일
मरीज	환자
इंडियाना	인디애나
मलिक	말리크
कमीशन	위원회
इलेक्ट्रॉन	전자
सम्भावना	가능성
क्षैतिज	수평
क्षैतिज	지평선
क्षैतिज	호라이즌
डबल	더블
ड्रम	드럼
ड्रम	드럼
ड्रम	드럼은
अस्पष्ट	애매하다
अस्पष्ट	애매하다
अस्पष्ट	퍼지
दीक्षा	개시
दीक्षा	입문
छठी	여섯번째
खा	먹기
खा	먹어
अवरोध	차단
अवरोध	블록
अवरोध	블럭
अवरोध	장벽
टावर	타워
ड्रामा	드라마
छेद	구멍
छेद	구멍이
छेद	구멍
छेद	구멍이
घन	쿠바
घन	정육면체
घन	큐브
घन	정육면체
अन्वेषण	탐험
अन्वेषण	탐사
गैसों	가스
उपनिवेश	식민지
विमानों	항공
हार्मोन	호르몬
हार्मोन	호르몬
सीटों	좌석
सीटों	자리
ग्रीस	그리스
ग्रीस	그리스
कष्ट	고통
कष्ट	misery
पढ़ा	읽음
पढ़ा	읽어보기
पढ़ा	읽기
पढ़ा	읽는다
पढ़ा	읽고
संचरण	변속기
संचरण	전송
संचरण	탐색
प्रपात	폭포
पूल	수영장
निरपेक्ष	절대
निरपेक्ष	절대적
बंधन	채권
बंधन	결합
बंधन	본드
हंगरी	헝가리
हंगरी	헝가리
हंगरी	헝가리어
ब्राउन	갈색
ब्राउन	브라운
दावे	주장
दावे	발급
सुरंग	터널
लो	take
सीरिया	시리아
क्रोध	분노
क्रोध	분노
भावनात्मक	감정
गायब	사라져
माहौल	대기
माहौल	분위기
इंस्पेक्टर	경감
इंस्पेक्टर	검사관
इंस्पेक्टर	조사관
आयन	이온화
शिकारी	사냥꾼
शिकारी	헌터
शिकारी	스토커
शिकारी	스토킹
पंजीकरण	레지스터
पंजीकरण	등록
पंजीकरण	등록
पंजीकरण	등록
अपशिष्ट	낭비
अपशिष्ट	폐기물
केस	대소문자
केस	케이스
केस	사례
केस	케이스
केस	사례
क्लासिक	클래식
क्लासिक	고전
पाली	팔리어
पुरस्कारों	보상
टेक	기술
टेक	테크
मोड	닷지
मोड	모드
लड़के	소년
लड़के	소년들
लड़के	boys
लड़के	보이즈
लड़के	보이스
लड़के	boy
लड़के	소년
लड़के	남자아이
लड़के	보이
जयंती	주빌리
शुक्रवार	금요일
शुक्रवार	프라이데이
लेनदेन	거래
लेनदेन	트랜잭션
लेनदेन	거래
लेनदेन	트랜잭션
जर्सी	저지
बैठ	앉아
समानांतर	평행
समानांतर	병렬
बटन	버튼
बटन	단추
बटन	버튼
बटन	단추
उपक्रम	활동
फ्रेम	프레임
फ्रेम	액자
फ्रेम	프레임
फ्रेम	왕국
ग्लोब	글로브
लंका	스리랑카
पंख	깃털
पंख	윙스
पंख	날개
अगला	다음
अगला	넥스트
इंस्टीट्यूट	연구소
उपलब्धता	가용성
ताकत	체력
विशेषताएं	특징
विशेषताएं	기능
चौड़ी	넓은
चौड़ी	와이드
चौड़ी	넓이
श्रमिकों	노동자
श्रमिकों	노동자들
श्रमिकों	근로자
विक्रेता	벤더
विक्रेता	제조사
विक्रेता	판매자
विक्रेता	셀러
विक्रेता	판매자
मैनचेस्टर	맨체스터
टाइगर	호랑이
टाइगर	타이거
विंडोज़	윈도우
गैलरी	갤러리
गैलरी	화랑
गैलरी	갤러리
स्वच्छ	투명
चर्चित	추세
चर्चित	trend
चर्चित	경향
चर्चित	트렌드
चर्चित	인기
ट्रिपल	트리플
ट्रिपल	삼중
कर्नल	대령
बीमार	아파
बीमार	아픈
बीमार	아프다
तेलुगू	텔루구어
घंटों	영업시간
घंटों	시간
गिनी	기니
लक्ष्यों	목표
चिह्नित	표시됨
चिह्नित	표시
चिह्नित	마르크
चिह्नित	마크
गर्भावस्था	임신
संरक्षक	가디언즈
संरक्षक	가디언스
संरक्षक	대리인
संरक्षक	수호
संरक्षक	수호
संरक्षक	보호자
संरक्षक	가디언
अध्यापक	선생님
अध्यापक	교사
अध्यापक	스승
अवशोषण	흡수
पर्ल	진주
लुई	루이스
लुई	루이
त्वरित	빠른
त्वरित	가속
हिन्दुओं	힌두교
गर्भाशय	자궁
परिष्कृत	세련되게
परिष्कृत	세련된
माउंट	마운트
युद्धों	전쟁
शर्तों	조건
शर्तों	약관
शर्तों	용어
रियल	진짜
रियल	리얼
रियल	레알
गेम्स	게임
अनुशासन	규율
वादी	원고
मैकमोहन	맥마흔
सम	심지어
सम	조차도
धारक	용기
धारक	컨테이너
माइक	마이크
घूर्णन	회전
घूर्णन	회전
बाण	화살
बाण	화살표
अनुकूलन	적응
निकोबार	니코바르
चक्रवात	사이클론
भूख	식욕
भूख	배고픈
भूख	굶주림
भूख	헝거
भूख	배고픔
मार्गों	경로
मार्गों	노선
रिश्ता	관계
रिश्ता	연애
रिश्ता	관계
टेक्सास	텍사스
आधी	절반
छाप	인상
छाप	노출
गिरने	떨어지고
गिरने	falling
गिरने	떨어지는
बंध	채권
बंध	결합
बंध	본드
निवारण	방지
निवारण	예방
कुत्तों	개들
बे	베이
डॉन	don
आरक्षण	예약
चाचा	삼촌
चाचा	아저씨
विश्राम	레저
विश्राम	휴식
चर	변광성
चर	변수
चर	변수
चर	변종
चैनलों	채널
विधियाँ	수단
विधियाँ	메서드
विधियाँ	방법
बीमारियों	질환
बीमारियों	질병
बुखार	열이
शोर	소음
शोर	잡음
यूरोपियन	유로로
यूरोपियन	유로
आजीवन	평생
मेरठ	마라티어
शिविर	캠프
दांत	이빨
दांत	치아
पुनर्निर्माण	재구성
पुनर्निर्माण	재건
जेट	제트
जेट	제트기
राष्ट्रीयता	국적은
राष्ट्रीयता	국적
राष्ट्रीयता	국적
ब्रदर्स	형제
ब्रदर्स	브라더스
ब्रदर्स	형제들
ब्रदर्स	브라더스
फील्ड	필드
फील्ड	현장
तीस	삼십
तीस	서른
उद्गम	출처
उद्गम	개발
फ्रांसिस्को	프란시스코
पारसी	페르시아
पारसी	페르시아인
पारसी	페르시안
पारसी	페르시아어
प्रयोक्ता	사용자
दीर्घकालिक	만성적인
दीर्घकालिक	만성
स्टोर	매장
स्टोर	가게
स्टोर	상점
स्टोर	스토어
स्टोर	매장
स्टोर	가게
स्टोर	상점
स्टोर	스토어
हसन	hassan
रक्षक	구원자
टेलर	테일러
जूते	신발
जूते	장화
जूते	부츠
जूते	신발
चांदी	실버
पेन	pen
डांस	댄스
डांस	무용
राजदूत	대사
ग्यारह	일레븐
मृदा	토양
मधुर	달콤한
रेशम	명주
रेशम	실크
रेशम	비단
कैम्ब्रिज	케임브리지
रेत	모래
रेत	모래시계
सूचक	포인터
प्रतियोगिताओं	대회
प्रतियोगिताओं	콘테스트
दलित	억압
