மற்றும்	και
சமச்சீரற்ற	ασύμμετρη
விண்கலத்தில்	αστροναύτες
நவீன்	ναβίν
செம்மறி	πρόβατο
செம்மறி	πρόβατα
நாற்றம்	οσμή
ப்ரோ	pro
ப்ரோ	επαγγελματίας
சில்க்	μετάξι
சில்க்	μεταξωτό
சில்க்	μεταξωτά
நினைத்துக்	σκέψης
நினைத்துக்	σκέψη
கத்தோலிக்கர்கள்	καθολικούς
கத்தோலிக்கர்கள்	καθολικών
கத்தோலிக்கர்கள்	καθολικοί
கிரேஸ்	γκρέις
கலைஞன்	καλλιτέχνη
கலைஞன்	καλλιτέχνης
மீசை	μουστάκια
மீசை	μουστάκι
கருணாநிதியின்	απέρριψε
யோசுவா	τζόσουα
தினங்கள்	ημέρες
தினங்கள்	ημερες
தினங்கள்	μέρες
ஊகம்	εικασίες
ஊகம்	εικασία
ஊகம்	κερδοσκοπία
பிடித்தமான	αγαπημένο
பிடித்தமான	αγαπημένος
பிடித்தமான	αγαπημένα
பிடித்தமான	αγαπημένη
பிடித்தமான	αγαπημένος
பிடித்தமான	αγαπημένο
பிடித்தமான	αγαπημένες
யமன்	γιάμα
ரேடார்	ραντάρ
ஹனோய்	ανόι
கண்டுபிடித்தல்	εύρεση
கண்டுபிடித்தல்	εύρημα
கண்டுபிடித்தல்	εξεύρεση
பிறரை	άλλους
பிறரை	άλλοι
பிறரை	λοιποί
பிறரை	αλλοι
பிறரை	άλλα
கிங்டம்	βασίλειο
தான்சானியா	τανζανία
லெஸ்	les
முலை	στήθη
உறைந்து	ακίνητος
லில்	λιλ
நேரடியாகச்	άμεσα
நேரடியாகச்	απευθείας
பிலிப்பினோ	φιλιππινέζα
ஈராக்சைடு	διοξείδιο
பொருட்படுத்தாமல்	ανεξαρτήτως
பொருட்படுத்தாமல்	ασχέτως
ஒன்றாய்	μαζί
ஒன்றாய்	μαζι
விபத்துக்கள்	ατυχήματα
பார்க்கிறேன்	παρακολουθώ
பார்க்கிறேன்	παρακολουθεί
பார்க்கிறேன்	βλέποντας
பார்க்கிறேன்	παρακολουθώντας
மெல்	μελ
மெல்	μάσα
நவாஸ்	nawaz
கணக்கிடப்பட்ட	εκτιμώμενη
கணக்கிடப்பட்ட	εκτιμώμενο
அஸ்பாரகஸ்	σπαράγγια
டேன்	ντέιν
முதுகுநாணி	χορδωτά
நிர்வாண	γυμνοί
நிர்வாண	γυμνές
நிர்வாண	γυμνή
நிர்வாண	γυμνός
நிர்வாண	γυμνό
நிர்வாண	γυμνοί
நிர்வாண	γυμνές
நிர்வாண	γυμνή
நிர்வாண	γυμνός
நிர்வாண	γυμνό
பாதங்கள்	πόδια
பாதங்கள்	πατούσες
புனைபெயர்	ψευδώνυμο
பிளமேன்கோ	φλαμένκο
கோரல்	κόραλ
கோரல்	κοράλλια
நியான்	νέον
மேரா	mera
தூசி	σκόνη
புதையல்	θησαυρός
புதையல்	θησαυρό
அரைக்கோளம்	ημισφαίριο
பூன்	μπουν
ஹமாஸ்	χαμάς
காட்டப்பட்ட	εμφανίζεται
வியட்நாமிய	βιετνάμ
புதிது	νεα
புதிது	νέο
புதிது	νέα
புதிது	νέος
சாக்	ζακ
கண்டிப்பான	αυστηρός
கண்டிப்பான	αυστηρή
கண்டிப்பான	αυστηρά
கண்டிப்பான	αυστηρό
கண்டிப்பான	αυστηροί
பிலிப்ஸ்	philips
பிலிப்ஸ்	φίλιπς
ஐஸ்லாந்து	ισλανδίας
ஐஸ்லாந்து	ισλανδία
அன்புள்ள	αγαπητέ
அன்புள்ள	αγαπητή
இதயத்தை	καρδιά
இதயத்தை	καρδία
இதயத்தை	καρδια
உயர்வாக	υψηλότερη
உயர்வாக	υψηλότερο
உயர்வாக	ψηλότερα
உயர்வாக	υψηλότερα
கண்ணே	μωρά
கண்ணை	μάτι
கண்ணை	ματι
கண்ணை	οφθαλμός
கண்ணை	eye
கூட்டாளிகள்	συνεργάτες
ஒரிஜினல்	αυθεντικό
ஒரிஜினல்	αρχική
ஒரிஜினல்	πρωτότυπο
ஒரிஜினல்	αρχικό
ஒரிஜினல்	αρχικός
ஜூனோ	τζούνο
பைத்தான்	python
சோம்பல்	τεμπέλα
சோம்பல்	τεμπέλης
சோம்பல்	τεμπέληδες
சோம்பல்	τεμπελιά
கிரீக்	ελληνική
கிரீக்	ελληνικά
கிரீக்	ελληνίδα
கிரீக்	ελληνικό
கிரீக்	ελληνικα
என்ஜின்	κινητήρας
என்ஜின்	κινητήρα
என்ஜின்	μηχανή
உள்நோக்கம்	πρόθεσή
உள்நோக்கம்	πρόθεση
இதழும்	πέταλο
சூழ்ச்சி	οικόπεδο
சூழ்ச்சி	πλοκή
ஆடம்பர	πολυτελές
ஆடம்பர	πολυτέλεια
சமாரியம்	σαμάριο
அம்புகள்	βέλη
அம்புகள்	τόξα
பயனற்ற	άχρηστη
பயனற்ற	άχρηστο
பயனற்ற	άχρηστος
தாக்கரே	thackeray
குவாம்	γκουάμ
கோமஸ்	γκόμεζ
சான்றிதழ்கள்	βεβαιώσεις
சான்றிதழ்கள்	πιστοποιητικά
சான்றிதழ்கள்	πιστοποιητικό
மறுத்தல்	αγνοήστε
மறுத்தல்	αγνόησε
மறுத்தல்	αγνοήσω
கிளிக்	κλικ
ஆயுட்காலம்	εφάπαξ
ஸ்ட்ரீம்	ροή
ஸ்ட்ரீம்	ρέμα
ஸ்ட்ரீம்	ρυάκι
ஸ்ட்ரீம்	stream
தாடை	σαγόνι
பதிவாளர்	γραμματέα
ஓவன்	όουεν
ஓவன்	owen
ஓவன்	φούρνος
ஓவன்	φούρνο
மறுக்க	αντισταθεί
மறுக்க	αρνούνται
அடையாளங்களை	ορόσημα
அடையாளங்களை	αξιοθέατα
இணையதளங்கள்	ιστοσελίδες
இணையதளங்கள்	ιστότοπους
கழுவி	έπλυνε
கார்டு	χορδή
கார்டு	κάρτα
வீடியோக்கள்	βιντεο
வீடியோக்கள்	βίντεο
பயோட்டின்	βιοτίνη
பட்ஜெட்	προϋπολογισμού
பட்ஜெட்	προϋπολογισμός
அனிதா	ανίτα
பென்னெட்	μπένετ
மிசூரி	μιζούρι
சோங்	τσονγκ
ரீவ்ஸ்	ριβς
பக்கவாதம்	εγκεφαλικό
சுமாராக	αξιοπρεπείς
சுமாராக	αξιοπρεπές
சுமாராக	αξιοπρεπής
சுமாராக	αξιοπρεπή
கடவுச்சொல்	σύνθημα
கடவுச்சொல்	κωδικός
கடவுச்சொல்	κωδικό
மாவை	ζύμη
எழுகிறது	ανεβαίνει
சென்ட்	μυρωδιά
சென்ட்	άρωμα
சென்ட்	σεντ
நண்பகல்	μεσημέρι
சியாட்டில்	σηάτλ
சியாட்டில்	σιάτλ
உலகமயமாதல்	παγκοσμιοποίηση
டேனிஷ்	δανικό
டேனிஷ்	δανοί
டேனிஷ்	δανική
டேனிஷ்	δανικά
கொலம்பிய	κολομβίας
கொலம்பிய	κολομβιανή
டர்னர்	turner
டர்னர்	τέρνερ
சுமையை	βάρος
சுமையை	φόρτος
சுமையை	επιβάρυνση
வியாபாரி	πωλητής
வியாபாரி	πωλητή
உருக்கி	λιώσει
உருக்கி	λιώσιμο
தேக்கு	τικ
எதிர்ப்பாளர்கள்	διαδηλωτές
பிரமிட்	πυραμίδα
உதய	ανεβαίνει
தூசு	σκουπίδι
தூசு	σκουπίδια
சுரங்கப்பாதை	μετρό
திறந்திருக்கும்	άνοιξε
திறந்திருக்கும்	ανοιχτά
திறந்திருக்கும்	ανοιχτό
திறந்திருக்கும்	άνοιγμα
திறந்திருக்கும்	ανοικτό
காண்டாமிருகம்	ρινόκερος
ரேஞ்சர்ஸ்	καταδρομείς
ரேஞ்சர்ஸ்	ρέιντζερ
ரேஞ்சர்ஸ்	ρέιντζερς
சிங்கங்கள்	λάιονς
சிங்கங்கள்	λιοντάρια
பழக்கத்தை	καθεστώς
சாளரம்	παράθυρο
திருடி	κλοπή
திருடி	κλέψιμο
பேஸ்பால்	μπέιζμπολ
கியா	kia
கவனித்தார்	κατάπληξη
ஷியா	σιίτης
ஆணைகள்	οδηγίες
நின்றுகொண்டு	όρθια
நின்றுகொண்டு	όρθιος
நின்றுகொண்டு	όρθιοι
நின்றுகொண்டு	στέκεται
அதிநவீன	σοφιστικέ
மெல்போர்ன்	μελβούρνη
பூட்டு	κλείδωμα
பூட்டு	λοκ
பூட்டு	κλειδαριά
அடைக்கப்பட்ட	γεμιστά
நிக்கி	νίκι
நிக்கி	νίκι
நிக்கி	νίκυ
காடை	ορτύκι
அனுமதிக்கப்பட்டது	επιτρέπεται
அனுமதிக்கப்பட்டது	επιτρέπονται
அனுமதிக்கப்பட்டது	επιτρεπόμενες
அனுமதிக்கப்பட்டது	επιτρεπόμενη
அனுமதிக்கப்பட்டது	ενέκρινε
அனுமதிக்கப்பட்டது	εγκρίνεται
அனுமதிக்கப்பட்டது	εγκεκριμένο
அனுமதிக்கப்பட்டது	εγκρίθηκε
அப்பாவி	αφελές
அப்பாவி	αφελή
அப்பாவி	αφελείς
அப்பாவி	αφελής
அப்பாவி	αθώα
அப்பாவி	αθώος
அப்பாவி	αθώοι
அப்பாவி	αθώο
பேகன்	παγανιστικό
உள்ளுணர்வு	διαίσθηση
உள்ளுணர்வு	διαίσθησή
உள்ளுணர்வு	ένστικτο
போர்வை	κουβέρτα
வெளிறிய	χλωμή
வெளிறிய	χλωμός
வெளிறிய	χλωμό
பெனின்	μπενίν
அனாதை	ορφανοτροφείο
அனாதை	ορφανή
அனாதை	ορφανός
அனாதை	ορφανό
அனாதை	ορφανά
அனாதை	ορφανός
அசுரர்கள்	τέρατα
குறுகலான	στενό
குறுகலான	στενή
குறுகலான	στενός
விருப்பங்கள்	προτιμήσεις
விருப்பங்கள்	προτιμήσεων
விருப்பங்கள்	αρέσει
விருப்பங்கள்	αγαπημένα
விருப்பங்கள்	αγαπημένες
விருப்பங்கள்	επιλογές
செசில்	σέσιλ
பெருக்கிக்	σαρωτικές
அழைக்கிறோம்	καλώ
அழைக்கிறோம்	κλήση
அழைக்கிறோம்	καλεί
அழைக்கிறோம்	καλώντας
அழைக்கிறோம்	κάλεσμα
மனிதரும்	ανθρώπινα
மனிதரும்	ανθρώπινη
மனிதரும்	άνθρωπος
மனிதரும்	ανθρώπινο
மனிதரும்	ανθρωπίνων
மனிதரும்	ανθρώπινος
சாத்தான்	σατανάς
சாத்தான்	σατανά
ரியா	ρέα
செதில்	φολιδωτό
தேவையா	αναγκη
தேவையா	ανάγκη
சந்தாதாரர்	συνδρομητή
சந்தாதாரர்	εγγεγραμμένος
சந்தாதாரர்	συνδρομητής
சாடி	σαντί
வாங்	wang
வாங்	γουάνγκ
யூஜின்	γιουτζίν
முனையங்கள்	τερματικά
தண்டர்	κεραυνός
தண்டர்	κεραυνό
பிரேக்	φρένο
பிரேக்	πέδησης
பளபளப்பான	γυαλιστερό
ரூச்	ρουζ
பாலஸ்தீனம்	παλαιστίνη
பாலஸ்தீனம்	παλαιστινιακό
பாலஸ்தீனம்	παλαιστίνης
ஆக்சோ	οξο
பரபரப்பான	συγκλονιστικό
பரபரப்பான	συγκλονιστική
பரபரப்பான	συναρπαστικό
எதிர்வரும்	προσεχώς
எதிர்வரும்	προσεχή
எதிர்வரும்	προσεχείς
எதிர்வரும்	επερχόμενη
காதிர்	καντίρ
பயணிக்கிறது	πανί
நம்பும்	εμπιστοσύνη
தொங்க	κρέμασε
மால்டா	μάλτα
மால்டா	malta
காஃபி	καφέ
காஃபி	καφε
காஃபி	καφές
நம	nama
உத்தரவாதம்	εγγυημένο
உத்தரவாதம்	εγγυημένη
உத்தரவாதம்	εγγυημένα
உத்தரவாதம்	διαβεβαίωση
உத்தரவாதம்	εγγύηση
உத்தரவாதம்	εγγυήσεις
சவ்வு	μεμβράνη
ஞாபகம்	θυμάσαι
ஞாபகம்	θυμήσου
ஞாபகம்	θυμηθείτε
தெற்கத்திய	νότιο
தெற்கத்திய	νότιος
தெற்கத்திய	νότια
அடியோடு	κατεδαφίσει
சொல்கிறேன்	λέγοντας
பரவாயில்லை	καλύτερα
பரவாயில்லை	καλυτερα
பரவாயில்லை	καλύτερο
பரவாயில்லை	καλύτερη
பங்களாதேஷ்	μπαγκλαντές
பங்களாதேஷ்	μπανγκλαντές
வொயேஜர்	βόγιατζερ
வினையை	κάντις
ஃபேஷன்	μόδας
ஃபேஷன்	μόδα
அளவிடப்பட்ட	μετρούμενη
அளவிடப்பட்ட	μετριέται
நள்ளிரவு	μεσάνυχτα
முடுக்கி	επιτάχυνση
முடுக்கி	επιταχυντής
முடுக்கி	επιταχυντή
சேர்க்கைகள்	προσθήκες
கினியா	γουϊνέα
கினியா	γουινέας
கினியா	γουινέα
துக்கம்	πένθος
கொட்டைகள்	καρποί
கொட்டைகள்	καρύδια
கொட்டைகள்	nuts
பேண்ட்	ορχήστρα
பேண்ட்	συγκρότημα
பேண்ட்	μπάντα
ரிக்கி	ρίκι
ஸ்பெக்ட்ரம்	φάσμα
சீமாட்டி	κυρά
சீமாட்டி	κυρία
அதிர்வுகள்	δονήσεις
அதிர்வுகள்	δονήσεις
மாதந்தோறும்	μηνιαίως
மாதந்தோறும்	μηνιαία
மாதந்தோறும்	μηνιαίες
மாதந்தோறும்	μηνιαίο
மெசொப்பொத்தேமியா	μεσοποταμία
பண்டு	μπαντού
சாத்	saad
சாத்	τσαντ
தீங்கிழைக்கும்	επιβλαβές
தீங்கிழைக்கும்	επιβλαβή
தீங்கிழைக்கும்	επιβλαβείς
தீங்கிழைக்கும்	επιβλαβής
தீங்கிழைக்கும்	κακόβουλο
நாகரீகம்	μόδας
நாகரீகம்	μόδα
ஸ்டைல்	στυλ
ஸ்டைல்	ύφος
ஸ்டைல்	στιλ
அலுவலகப்	γραφείο
கொசுக்கள்	κουνούπια
நிலக்கடலை	φιστίκι
பிரியங்கா	πριγιάνκα
கருத்தரங்கில்	συμπόσιο
ஓட்டை	οπή
ஓட்டை	τρύπα
விசித்திரமான	παράξενος
விசித்திரமான	παράξενο
விசித்திரமான	περίεργο
பறத்தல்	γραφικό
விளையாடு	παιχνίδι
விளையாடு	play
விளையாடு	παίξε
விளையாடு	παίξουμε
பரிமாணங்கள்	διαστάσεις
சேமிக்கப்படுகிறது	εξοικονόμηση
சேமிக்கப்படுகிறது	αποταμίευση
வகுப்புக்கள்	τάξεις
வகுப்புக்கள்	μαθήματα
வகுப்புக்கள்	κλάσεις
வெடிக்க	εκραγεί
சாப்பிட	φάτε
சாப்பிட	φάε
ஆஃபினியம்	άφνιο
சேகரிக்கப்பட்ட	συλλέγεται
சேகரிக்கப்பட்ட	συλλέχθηκαν
சேகரிக்கப்பட்ட	συλλέγονται
ஜமால்	τζαμάλ
சொடுக்கி	ποντικάκι
சொடுக்கி	ποντικός
சொடுக்கி	μάους
சொடுக்கி	ποντίκι
பேயர்	bayer
ஜென்	τζεν
ஜென்	ζεν
ஜென்	gen
கடிய	οξεία
பாலின்	πολίν
உழைப்பாளர்	εργατικό
உழைப்பாளர்	εργασία
கிளாசிக்	κλασσικά
கிளாசிக்	κλασικά
கிளாசிக்	κλασσικό
கிளாசிக்	κλασική
கிளாசிக்	κλασικό
ஆவியாதல்	εξάτμιση
பன்றிக்	γουρούνι
பன்றிக்	χοίροι
சல்வடோர்	σαλβαδόρ
ஒருங்கிணைப்பாளர்	συντονιστής
ஒருங்கிணைப்பாளர்	συντονιστή
பூத்	θάλαμος
பூத்	μπουθ
தொலைந்து	χάθηκε
தொலைந்து	χαμένος
தொலைந்து	χάσαμε
தொலைந்து	χαμένη
தொலைந்து	χάσει
தொலைந்து	χαμένοι
நோலன்	νόλαν
பூண்ட	πούντα
உடையில்	φόρεμα
சாமுராய்	σαμουράι
தட்டும்	σφραγίδα
தட்டும்	γραμματόσημο
ரிதம்	ρυθμός
ரிதம்	ρυθμό
பைட்டு	byte
எத்தியோப்பிய	αιθιοπίας
மறுபிறவி	ξαναγεννηθεί
லைபீரியா	λιβερία
வழங்கல்கள்	ταΐζει
வழங்கல்கள்	ροές
உறங்கும்	ύπνος
உறங்கும்	ύπνο
உறங்கும்	κοιμήσου
உறங்கும்	κοιμάται
உறங்கும்	ύπνος
உறங்கும்	κοιμάσαι
உறங்கும்	κοιμάμαι
உளவியலாளர்	ψυχολόγος
வெல்ஷ்	welsh
வேனில்	βαν
வேனில்	van
வேனில்	φορτηγάκι
ஜுராசிக்	τζουράσικ
குடித்து	τύφλα
குடித்து	μεθυσμένη
குடித்து	μεθυσμένοι
குடித்து	μεθυσμένος
செருப்பு	σανδάλια
செருப்பு	παντόφλες
இயந்திரத்தில்	μηχανή
இயந்திரத்தில்	μηχάνημα
ஐதரோகுளோரிக்	υδροχλωρικό
இறகு	φτερό
பயணங்களை	ταξίδια
தொலைநோக்கிகள்	τηλεσκόπια
சிரில்	σύριλ
சிரில்	σίριλ
பொத்தான்	κουμπί
பொத்தான்	μπουτάν
செப்	sep
செப்	σεπ
எங்கோ	κάπου
தருணம்	στιγμή
ஆன்டி	άντι
ஆன்டி	andy
பெர்சி	πέρσυ
பெர்சி	πέρσι
யால	γιάλα
பிசாசு	διάβολος
பரப்புதல்	διάδοση
பரப்புதல்	διασπορά
ராபின்சன்	robinson
ராபின்சன்	ρόμπινσον
நீர்மூழ்கி	υποβρύχιο
ஈர்க்க	εντυπωσίασε
ஸ்டீவர்ட்	στιούαρτ
ஸ்டீவர்ட்	στούαρτ
ஸ்டீவர்ட்	stewart
கலிலி	galilei
செர்ரி	κεράσι
செர்ரி	τσέρι
செர்ரி	κεράσια
கொடுமைகள்	αγριότητες
அனுபவிக்க	απόλαυσε
ஐரிஸ்	iris
ஐரிஸ்	ίριδα
ஐரிஸ்	άιρις
எர்னஸ்ட்	έρνεστ
மாசச்சூசெட்ஸ்	μασαχουσέτης
மாசச்சூசெட்ஸ்	μασαχουσέτη
ஆன்லைனில்	διαδικτυακή
ஆன்லைனில்	διαδικτυακά
ஆன்லைனில்	online
அமிலத்தன்மை	οξύτητας
அமிலத்தன்மை	οξύτητα
பருவகால	εποχιακή
கவர்ச்சிகரமான	ελκυστικά
கவர்ச்சிகரமான	ελκυστικό
கவர்ச்சிகரமான	ελκυστική
கவர்ச்சிகரமான	ελκυστικός
எதிரொலி	έκο
எதிரொலி	ηχώ
எதிரொலி	echo
நைரோபி	ναϊρόμπι
உயிர்களை	ζωές
உயிர்களை	ζει
ஏமாற்றி	εξαπάτηση
ஏமாற்றி	κλεψιά
ஏமாற்றி	κλέψιμο
ஏமாற்றி	εξαπάτησε
மையங்களை	κέντρων
மையங்களை	κέντρα
மலிவு	προσιτές
மோனிகா	μόνικα
நோரிஸ்	νόρις
பவளம்	κόραλ
பவளம்	κοράλλια
தைமூர்	τιμούρ
டேனி	ντάνι
சமந்தா	samantha
சமந்தா	σαμάνθα
நிரப்பப்பட்ட	γεμάτο
சல்பர்	θειάφι
சல்பர்	θείο
சல்பர்	θείου
அவதாரங்கள்	προέλευση
அவதாரங்கள்	καταγωγή
நகம்	καρφί
நகம்	νύχι
பூசப்பட்ட	επικαλυμμένα
மினார்	μιναρέ
ஊக்குவிக்கிறது	προωθεί
ஊக்குவிக்கிறது	προάγει
ஊக்குவிக்கிறது	προωθείται
கலீபகம்	χαλιφάτο
ஆற்றல்கள்	μηχανές
ஆற்றல்கள்	κινητήρες
நைட்டிங்கேல்	αηδόνι
ஆபாச	πορνό
ஆபாச	τσόντα
அறிவிப்பாளர்	άγκυρες
பங்க்	αλήτη
பங்க்	πανκ
பங்க்	αλήτης
பங்க்	punk
சௌத்	σαούντ
ராயல்ஸ்	βασιλείς
சம்மேளனம்	ccc
திசைகள்	κατευθύνσεις
மாற்றியமைக்க	αναδιάταξη
கொதி	βραστό
கொதி	βράζει
பிரித்தெடுத்து	unplugged
அரக்கர்கள்	γίγαντες
இழுக்க	τράβα
ஷெல்லி	σέλι
ஷெல்லி	σέλι
அருகாமை	κοντινές
அருகாமை	κοντά
மதிப்பிடப்பட்ட	ονομαστική
இன்ச்	ίντσα
புறப்பாடு	αποχώρηση
புறப்பாடு	αναχώρηση
அனிஸ்டன்	άνιστον
திரைகள்	οθόνες
திரைகள்	οθόνες
சந்தைப்படுத்துதல்	marketing
சந்தைப்படுத்துதல்	μάρκετινγκ
சந்தைப்படுத்துதல்	εμπορία
சாப்	sap
பைட்டுகள்	bytes
கூண்டு	κλουβί
கூண்டு	χαλί
குச்சிகள்	ξυλάκια
ஆமென்	αμήν
குடிப்பழக்கம்	αλκοολισμό
பைரன்	μπάιρον
விழித்திரை	αμφιβληστροειδή
ஒட்டும்	κολλώδες
அறிவுரைகள்	συμβουλές
அறிவுரைகள்	συμβουλή
அறிவுரைகள்	οδηγίες
எங்களது	μας
தோழர்கள்	παιδια
தோழர்கள்	παιδιά
தோழர்கள்	σύντροφοι
பாதுகாப்பற்ற	ανασφάλεια
பாதுகாப்பற்ற	ανασφαλής
பாதுகாப்பற்ற	επισφαλής
பாதுகாப்பற்ற	ανασφάλειες
பிரிஸ்பேன்	brisbane
வாலை	ουράς
வாலை	ουρά
கணிப்புகள்	προβλέψεις
கணிப்புகள்	φουτουριστικό
வைத்தியம்	θεραπείες
உற்சாகம்	έξαψη
உற்சாகம்	ενθουσιασμός
உற்சாகம்	συγκίνηση
உற்சாகம்	ενθουσιασμό
உற்சாகம்	κέφι
பிரம்மபுத்திரா	βραχμαπούτρα
காலணிகள்	υποδήματα
காலணிகள்	παπούτσια
அழுத்தமான	παχύ
அழுத்தமான	παχιά
தனியாள்	single
தனியாள்	ενιαία
டெர்மினேட்டர்	εξολοθρευτή
டெர்மினேட்டர்	εξολοθρευτής
இயேசுவே	ιησούς
இயேசுவே	ιησού
ஸ்டெர்லிங்	στέρλινγκ
வரவும்	ελα
வரவும்	έλα
நேரலை	ζήσε
நேரலை	ζω
நேரலை	ζωντανά
நேரலை	live
நேரலை	ζήσω
தவறானது	άκυρο
தவறானது	άκυρη
தூவி	ντιούι
தடைசெய்யப்பட்ட	εγκαταλείφθηκε
மெக்கா	μέκκα
கிப்சன்	γκίμπσον
வயர்	σύρματα
வயர்	καλώδιο
வயர்	σύρμα
இட்டுக்	πλαστά
மர்மம்	μυστήριο
ஐசனாவர்	αϊζενχάουερ
கண்களின்	μάτια
கண்களின்	ματια
கருத்தரங்குகள்	σεμινάρια
மீத்தைல்	μεθύλιο
மீத்தைல்	μεθυλο
நெவாடா	νεβάδα
பியர்ஸ்	πιρς
பியர்ஸ்	πηρς
மேல்முறையீடு	έκκληση
மேல்முறையீடு	έφεση
மேல்முறையீடு	αναίρεση
ஹீ	χι
மக்காச்சோளம்	αραβόσιτο
மக்காச்சோளம்	καλαμπόκι
மக்காச்சோளம்	αραβοσίτου
மக்காச்சோளம்	αραβόσιτος
ஹா	χα
ஆணவம்	υπερόπτης
ஆணவம்	αλαζόνας
ஆணவம்	αλαζονικό
ஆணவம்	υπεροψία
ஆணவம்	αλαζονεία
புகாரா	μπουχάρα
முன்னிருந்த	προκαθορισμένα
முன்னிருந்த	αθέτηση
முன்னிருந்த	προκαθορισμένη
முன்னிருந்த	προκαθορισμένο
முன்னிருந்த	προεπιλογή
நிக்கராகுவா	νικαράγουα
பெர்முடா	βερμούδες
சிற்றுண்டி	σνακ
ஃபை	φι
வடு	ουλή
தும்	tum
கணக்கிடுதல்	καταμέτρηση
கணக்கிடுதல்	απαρίθμηση
பாவங்கள்	αμαρτίες
அழைப்புகள்	προσκλήσεις
அழைப்புகள்	καλεί
அழைப்புகள்	τηλεφωνήματα
அழைப்புகள்	καλεί
அழைப்புகள்	κλήσεις
அழைப்புகள்	προσκλήσεις
கணக்கீடுகள்	εκτιμήσεις
கணக்கீடுகள்	υπολογισμούς
கணக்கீடுகள்	υπολογισμοί
வதந்தி	φήμη
சென்டிமீட்டர்	εκατοστά
டெஸ்	des
தலையங்கம்	πρωτοσέλιδα
உறுதிப்படுத்துகிறது	επιβεβαιώνω
உறுதிப்படுத்துகிறது	επιβεβαιώνοντας
பெல்ட்	ζώνη
பெல்ட்	ζωνη
ப்ளூஸ்	μπλουζ
சாகிர்	ζαχίρ
கிப்பன்	γκίμπον
உறக்கம்	ύπνος
உறக்கம்	ύπνο
உறக்கம்	κοιμήσου
தலைப்புக்கள்	τίτλους
தலைப்புக்கள்	τίτλοι
மரைனர்	μάρινερ
மரைனர்	ναυτικός
பேர்டினண்ட்	φέρντιναντ
போதகர்கள்	πάστορες
நகல்கள்	αντίγραφα
நிப்பான்	nippon
ஆனா	άνα
ஆனா	ana
ஆனா	αλλά
ஆனா	αλλα
ஆனா	μα
ரஷ்	βιασύνη
ரஷ்	ρας
அடர்த்தியாக	έντονη
அடர்த்தியாக	έντονες
அடர்த்தியாக	έντονος
அடர்த்தியாக	έντονο
பதிவேடு	κούτσουρο
பதிவேடு	μητρώο
பெண்களே	κυρίες
ஆரோன்	ααρών
ஆரோன்	aaron
ஆரோன்	άαρον
நிலைத்தன்மை	συνεκτικότητα
நிலைத்தன்மை	συνέπεια
நிலைத்தன்மை	συνοχή
கண்ணிமுடிச்சு	χιτς
மாட்டிக்	κόλλησε
மாட்டிக்	κολλήσει
மாட்டிக்	κολλημένος
மாட்டிக்	κολλημένη
மாட்டிக்	κολλημένοι
ஆகா	αγά
போலிஸ்	αστυνομία
காந்தவியல்	μαγνητισμό
விருந்தினராக	επισκέπτης
விருந்தினராக	φιλοξενούμενος
விருந்தினராக	καλεσμένος
தீம்	θεμα
தீம்	θέμα
சிலைகளை	είδωλα
ஹெர்மன்	χέρμαν
ஹெர்மன்	herman
ஹெர்மன்	χέρμαν
ஏட்டில்	χαραγμένο
தஜிகிஸ்தான்	τατζικιστάν
முடிகள்	τρίχες
புத்தர்கள்	βούδες
டெரெக்	ντέρεκ
டெரெக்	derek
சாத்தியமே	πιθανός
சாத்தியமே	δυνατόν
சாத்தியமே	πιθανό
சாத்தியமே	πιθανή
அசிட்டைல்	ακετυλο
நிக்கோல்	νικόλ
நிக்கோல்	nicole
கிரானைட்	γρανίτη
சீர்மை	ακεραιότητα
இமான்	ιμάν
இமான்	έμαν
கன்னத்தில்	μάγουλο
நோர்போக்	νόρφολκ
நில்	σταθεί
நில்	stand
ஜோதிடம்	αστρολογία
ஆசிரியை	κυρά
ஆசிரியை	ερωμένη
வளையத்தில்	παγοδρόμιο
இசபெல்லா	ιζαμπέλα
அகற்றுதல்	αφαίρεση
அகற்றுதல்	απομάκρυνση
பாக்கெட்	τσέπης
பாக்கெட்	τσέπη
வோ	όπα
தூண்ட	τόνωση
சந்திக்கிறார்	πληροί
சந்திக்கிறார்	συναντά
சாரல்	ντους
கச்சி	κασί
ஆன்மிகம்	πνευματικότητα
சூப்பர்மேன்	σούπερμαν
சூப்பர்மேன்	superman
இரட்டையர்கள்	δίδυμα
இரட்டையர்கள்	δίδυμες
இரட்டையர்கள்	δίδυμοι
கலப்பினம்	αραιό
சீனியர்	ανώτερος
வலைகள்	δίχτυα
ராமாயணம்	ραμαγιάνα
சமைத்த	ψημένα
சமைத்த	μαγειρεμένο
வசிப்பவர்கள்	κάτοικοι
வசிப்பவர்கள்	κατοίκους
அழகில்	ομορφιά
யூடியூப்	youtube
பேராசை	άπληστος
பேராசை	άπληστοι
பேராசை	απληστία
பேன்	ψείρα
சாக்கர்	ποδόσφαιρο
வழங்குபவர்	φιλοξενεί
சுத்தமாக	καθαρή
சுத்தமாக	καθαρό
சுத்தமாக	καθαρά
சுத்தமாக	καθαρός
சுத்தமாக	καθαροί
சிப்பி	στρείδι
சிப்பி	στρείδια
சாதம்	ρύζι
சாதம்	ράις
ஆம்ஸ்டர்டாம்	άμστερνταμ
ஆம்ஸ்டர்டாம்	αμστερνταμ
ஆம்ஸ்டர்டாம்	amsterdam
