категория	category
дипломатически	diplomatic
вратар	goalkeeper
вратар	goalie
максимална	maximum
колежа	college
съществуване	existence
анимационни	cartoons
огромна	huge
огромна	enormous
губят	lose
плочи	records
плочи	slabs
плочи	plates
милиарда	billion
легион	legion
крайно	extreme
близко	close
близко	near
хижа	lodge
хижа	chalet
хижа	cabin
животът	life
арсенал	arsenal
ювентус	juventus
тейлър	taylor
реално	real
варианти	variants
копие	copy
копие	replica
копие	spear
истината	truth
палестина	palestine
корпуса	hull
джорджия	georgia
заменен	replaced
ситуация	situation
сталин	stalin
ефекти	effects
свободни	free
валентин	valentin
валентин	valentine
синовете	sons
кон	horse
кон	kon
периоди	periods
рей	ray
яйца	eggs
яйца	egg
компютри	computers
пристанището	port
вътре	inside
повлиян	influenced
молба	application
молба	request
боя	paint
боя	dye
максимилиан	maximilian
постоянен	permanent
постоянен	constant
щаба	headquarters
спор	controversy
спор	argument
спор	dispute
форд	ford
юрий	yuri
сиера	sierra
земеделие	farming
земеделие	agriculture
бен	ben
жертва	sacrifice
жертва	victim
изисквания	requirements
ирина	irina
тиберий	tiberius
дъното	bottom
цифри	digits
цифри	figures
цифри	numbers
спортове	sports
кралски	royal
присъствие	attendance
присъствие	presence
музикално	musical
музикално	musically
изучаване	studying
изучаване	study
писма	letters
сестри	sisters
сестри	nurses
разликата	difference
независими	independent
договори	contracts
личността	personality
комнин	komnenos
образ	image
небето	heaven
небето	sky
огромни	huge
огромни	enormous
ирландски	irish
характеристика	characteristic
характеристика	feature
звука	sound
емигрира	emigrated
емигрира	emigrate
магдалена	magdalene
магдалена	magdalena
допълнителна	additional
струма	struma
млада	young
камера	camera
токио	tokyo
съобщения	messages
завършил	graduated
рила	rila
изгражда	builds
пиеси	plays
нидерландски	netherlands
нидерландски	dutch
фактор	factor
бъдещето	future
възстановява	restores
стената	wall
домакин	host
масата	table
лед	ice
стойности	values
основание	justification
джърси	jersey
производители	manufacturers
производители	producers
аудио	audio
светилище	sanctuary
светилище	shrine
тясно	narrow
четвърта	fourth
франческо	francesco
превежда	translates
боб	bob
сатурн	saturn
демокрация	democracy
моя	mine
моя	moya
артилерия	artillery
полето	field
планета	planet
масло	butter
масло	oil
понятие	concept
сложни	complex
сложни	complicated
разширява	expands
познати	familiar
познати	acquaintances
познати	acquaintance
съвременна	contemporary
умения	skills
умения	skill
реформи	reform
реформи	reforms
феновете	fans
компютър	computer
ливърпул	liverpool
сърце	heart
дивизии	divisions
соленост	salinity
чуждестранни	foreign
частен	private
таблица	table
опасност	hazard
опасност	danger
купи	buy
назад	back
роберт	robert
фройд	freud
подготвя	prepares
тирол	tyrol
завърши	finish
завърши	graduated
завърши	finishing
реклама	commercial
реклама	advertising
реклама	advertisement
намибия	namibia
мехмед	mehmet
мехмед	mehmed
кули	towers
кули	cooley
кули	turrets
фирми	firms
фирми	companies
търговци	traders
търговци	merchants
търговци	vendors
търговци	dealers
подразделения	subdivisions
синове	sons
дрехи	clothing
дрехи	clothes
сайтове	sites
сайтове	websites
събрани	gathered
събрани	collected
рид	reed
кулата	tower
кулата	watchtower
исляма	islam
дълбока	deep
кралят	king
върхове	peaks
заплаха	menace
заплаха	threat
етаж	floor
наименования	designations
наименования	denominations
наименования	names
адмирал	admiral
рак	crab
рак	cancer
рак	rack
прости	simple
прости	forgive
интересни	interesting
лична	personal
джонсън	johnson
велес	veles
вещество	substance
механизъм	mechanism
израз	expression
тела	bodies
йемен	yemen
владение	possession
владение	domain
равнище	level
кот	kot
ливан	lebanon
плен	captivity
териториите	territories
подобряване	improvement
подобряване	improving
подобряване	improve
строеж	construction
диего	diego
медичи	medici
снимката	photo
политическо	political
войниците	soldiers
общности	communities
същество	wesen
същество	creature
задачата	task
хълм	mount
хълм	hill
естествен	natural
виден	prominent
изяви	appearances
европейско	european
катастрофа	crash
катастрофа	disaster
гражданите	citizens
регистрирани	registered
континента	mainland
континента	continent
врати	doors
философията	philosophy
натиск	pressure
натиск	pressures
боян	bojan
двойка	pair
двойка	couple
димитрова	dimitrova
хит	hit
техники	techniques
мохамед	mohammad
мохамед	muhammad
мохамед	mohammed
мохамед	muhammed
мохамед	mohamed
избяга	escaped
действителност	reality
файлове	files
снимките	photos
пещерата	cave
самоа	samoa
убийство	homicide
убийство	assassination
убийство	murder
губернатор	governor
мед	copper
буквално	literally
буквално	literal
китарист	guitarist
карло	carlo
фернандо	fernando
бази	bases
харесва	likes
предвижда	foresees
предвижда	provides
джими	jimmy
джей	jay
знамето	flag
квартали	districts
квартали	neighbourhoods
квартали	neighborhoods
народите	peoples
еврейски	jewish
еврейски	hebrew
средни	medium
младежи	youth
младежи	juniors
знаци	characters
знаци	signs
кнр	prc
нации	nations
стилове	styles
въглища	coal
германците	germans
непал	nepal
индийски	indian
сидни	sydney
допринася	contributes
веселин	veselin
лекари	physicians
лекари	doctors
мина	mina
мина	meena
форт	fort
коса	hair
стая	room
изпратени	dispatched
изпратени	sent
страх	fear
дървени	wooden
дървени	wood
исландия	iceland
корени	root
корени	roots
предложения	suggestions
предложения	offers
предложения	proposals
растенията	plants
създател	maker
създател	founder
създател	creator
жив	live
жив	alive
митрополия	archdiocese
епир	epirus
измерване	measuring
измерване	measurement
венера	venus
тайно	secretly
тайно	secret
случайно	accidentally
сто	sto
сто	wto
стандарти	standards
престъпления	offences
престъпления	crimes
престъпления	crime
жаба	toad
жаба	frog
дроб	lung
дроб	liver
провеждане	conduct
мизия	moesia
класификация	classification
сметки	bills
сметки	accounts
кацане	landing
кристина	christina
кристина	cristina
кристина	kristina
черти	traits
черти	features
челси	chelsea
присъствието	attendance
последва	followed
младеж	youth
кутия	box
джоузеф	joseph
мрежата	network
блус	blues
хамбург	hamburg
живял	lived
ферари	ferrari
следващ	next
позната	known
позната	familiar
позната	acquaintance
леон	léon
леон	león
леон	leon
совалката	shuttle
кардинал	cardinal
потоци	streams
потоци	flows
торино	torino
торино	turin
крепости	fortresses
крепости	forts
волейбол	volleyball
фолклор	folklore
атаки	attacks
честота	frequencies
честота	frequency
честота	incidence
финансите	treasury
навсякъде	everywhere
педро	pedro
тайна	secret
ломбардия	lombardy
стъпка	step
запази	save
запази	keep
лов	hunt
лов	hunts
лов	hunting
списъци	lists
кампанията	campaign
македонци	macedonians
добавен	added
икономическо	economic
астронавт	astronaut
церемония	ceremony
електронна	electronic
октавиан	octavian
мотиви	motifs
мотиви	motives
взето	taken
наследници	successors
наследници	heirs
наследници	descendants
леки	mild
леки	leckie
леки	lightweight
синьо	blue
затворен	closed
растителност	vegetation
ивоар	ivoire
принудени	forced
стив	steve
ким	kim
компоненти	components
графството	shire
продуценти	producers
орегон	oregon
вход	input
вход	entrance
вход	login
университети	universities
зип	zip
опазване	conservation
опазване	preservation
почетни	honorary
отношението	attitudes
майк	mike
общините	municipalities
общините	commons
съюзниците	allies
възрастни	adults
възрастни	elderly
възрастни	adult
мали	malley
мали	mali
героите	heroes
равни	equal
равни	equals
африкански	african
осигуряване	securing
осигуряване	provision
расте	growing
расте	grows
расте	grow
цивилизация	civilization
цивилизация	civilisation
публика	audience
удари	hit
новини	news
патрик	patrick
патрик	patrik
охрана	guards
охрана	security
водно	aquatic
тест	test
тест	quiz
островът	island
охайо	ohio
джаксън	jackson
застава	zastava
посланици	ambassadors
актьорите	actors
фредерик	frederic
фредерик	frederick
фредерик	frederik
фредерик	frédéric
разширение	enlargement
разширение	expansion
разширение	extension
бвп	gdp
постигне	achieve
знания	knowledge
съобщение	announcement
съобщение	message
дисертация	dissertation
дисертация	thesis
тоскана	tuscany
богати	rich
бунт	revolt
бунт	mutiny
бунт	riot
бунт	rebellion
учените	scientists
кога	when
око	eye
уотсън	watson
леоне	leone
получаване	receive
получаване	receipt
получаване	receiving
основи	foundation
основи	basics
основи	fundamentals
основи	bases
основи	foundations
събиране	collect
събиране	gathering
събиране	collection
събиране	reunion
икона	iconic
икона	icon
ман	mann
слънце	sun
слънце	sunshine
нашата	our
нашата	ours
вълни	waves
базирана	based
покрити	covered
покрити	coated
дмитрий	dmitry
дмитрий	dmitri
дмитрий	dimitri
норвежки	norwegian
библията	bible
голмайстор	scorer
опашката	queue
опашката	tail
икономист	economist
лекции	lectures
лекции	lecture
способност	capability
способност	capacity
способност	ability
богове	gods
копа	copa
колорадо	colorado
разкопки	excavation
разкопки	dig
разкопки	excavations
постоянна	permanent
постоянна	constant
берое	beroe
топка	ball
порта	gate
порта	porta
петер	peter
кенеди	kennedy
разработка	development
разработка	developer
уест	west
катрин	katherine
катрин	catherine
статус	status
картинки	pictures
херцогиня	duchess
нашите	our
нашите	ours
италианска	italian
престол	throne
разпространението	spread
момче	boy
западни	western
императори	emperors
царица	queen
градини	gardens
препратка	reference
александрия	alexandria
отговорност	liability
отговорност	responsibility
ракетата	rocket
барбара	barbara
бангладеш	bangladesh
съдии	judges
сената	senate
обикновен	ordinary
краката	feet
краката	legs
байерн	bayern
обединена	unified
обединена	united
предишен	previous
марина	marina
последствие	consequence
сардиния	sardinia
монаси	monks
генерали	generals
андреа	andrea
майстори	masters
терен	terrain
коне	horses
споменат	mentioned
говор	dialect
говор	speech
вътрешен	interior
вътрешен	internal
вътрешен	inner
бракът	marriage
медиите	media
бела	bela
бела	bella
малави	malawi
съвременно	modern
съвременно	contemporary
латинска	latin
александра	alexandra
доказателство	evidence
доказателство	proof
критик	reviewer
критик	critic
домашни	domestic
домашни	homework
изделия	articles
петрова	petrova
медицинска	medical
набор	set
вярва	trusts
вярва	believes
порт	port
наказание	penalty
наказание	punishment
момичета	girls
боговете	gods
френско	french
автономна	autonomous
автономна	autonomic
започна	started
гонзага	gonzaga
военноморски	naval
парите	money
танци	dance
танци	dancing
бюро	bureau
бюро	desk
легенди	legends
контакти	contact
контакти	contacts
малта	malta
дирекция	directorate
значителен	substantial
значителен	significant
смяна	shift
смяна	change
ландграф	landgrave
ривър	river
студент	student
моли	molly
комунистически	communist
подходящи	appropriate
подходящи	suitable
кметове	mayors
електронно	electronic
електронно	electronically
монах	friar
монах	monk
критерии	criteria
спаси	save
монголия	mongolia
задължения	liabilities
задължения	obligations
задължения	commitments
задължения	obligation
задължения	duties
чувство	feeling
преводи	transfers
преводи	translations
начини	ways
комуникация	communication
авиация	aviation
пенсилвания	pennsylvania
твърдо	solid
твърдо	firm
твърдо	hard
собствено	own
статуя	statue
успешен	successful
румен	rumen
специфични	specific
стадиона	stadium
шотландски	scottish
кук	cook
животински	animal
паркове	parks
лист	leaf
лист	sheet
широки	wide
широки	broad
гости	guests
дал	dal
дал	dahl
среди	environments
управители	governors
управители	managers
полезни	useful
полезни	helpful
насилие	violence
скулптор	sculptor
сенегал	senegal
замъкът	castle
връщане	revert
връщане	returns
връщане	return
катедрала	cathedral
аполо	apollo
роза	rose
роза	rosa
духовна	spiritual
тропически	tropical
финалист	finalist
стрелба	shooting
стрелба	gunfire
стрелба	firing
замяна	exchange
замяна	replacing
замяна	replace
замяна	swap
замяна	substitution
замяна	replacement
майсторство	mastery
защитена	protected
франкфурт	frankfurt
техният	their
религията	religion
термини	terms
годишнината	anniversary
кларк	clarke
кларк	clark
волфганг	wolfgang
депутати	deputies
депутати	lawmakers
депутати	mps
базиликата	basilica
съюзници	allies
отгоре	above
валтер	valter
валтер	walther
валтер	walter
женева	geneva
предназначени	intended
габон	gabon
габон	gabonese
предавания	transmissions
предавания	broadcasts
философски	philosophical
писателите	writers
сантяго	santiago
сражения	battles
оригинал	original
терена	terrain
швейцарски	swiss
съгласен	agreed
съгласен	agree
квартала	neighborhood
илинойс	illinois
цигани	gypsies
женитба	marriage
товар	load
товар	cargo
сферата	sphere
смесени	mixed
смесени	blended
аспекти	aspects
немска	german
шести	sixth
дадени	given
бохемия	bohemia
равенство	tie
равенство	equality
драми	dramas
артър	arthur
австралийски	australian
племенник	nephew
заведения	establishments
жертвите	victims
магистър	magister
змия	snake
змия	serpent
обявено	declared
обявено	announced
заселници	settlers
уилсън	wilson
теодора	theodora
амстердам	amsterdam
наблюдения	observations
наблюдения	observation
обикновена	ordinary
богдан	bogdan
морис	morris
морис	maurice
направено	made
направено	done
явление	phenomenon
лацио	lazio
вина	wine
вина	guilt
вина	wines
алекс	alex
елеонора	eleonora
душата	soul
предназначение	purpose
описани	described
президенти	presidents
атлас	atlas
каталог	catalog
каталог	catalogue
историческо	historic
историческо	historical
китари	guitars
специализирани	specialised
специализирани	specialized
организирани	organised
организирани	organized
артисти	artists
имоти	properties
пристигането	arrival
котка	cat
фен	fan
джейн	jane
бистрица	bistrica
характерен	characteristic
сочи	sochi
разузнаване	recon
разузнаване	intelligence
разузнаване	reconnaissance
алфа	alpha
алфа	alfa
библиотеки	libraries
масачузетс	massachusetts
клетка	cell
клетка	box
клетка	cage
рене	rené
рене	renee
рене	rene
градско	urban
параклис	chapel
повишен	promoted
повишен	increased
повишен	elevated
организми	organisms
атакува	attacks
атакува	attacking
светослав	svetoslav
отвъд	beyond
орел	eagle
същият	same
породи	breeds
записани	recorded
лаос	laos
българин	bulgarian
риск	risk
процедура	procedure
кралицата	queen
същества	beings
същества	creatures
пънк	punk
испанска	spanish
йордания	jordan
архитектурата	architecture
съгласие	consent
съгласие	agreement
разбиране	understanding
филмова	movie
намеса	interference
намеса	intervention
арменски	armenian
борисов	borisov
евгений	yevgeny
мисъл	thought
финансова	financial
танкове	tanks
архиепископия	archbishopric
бари	bari
бари	barry
буш	bush
премиер	premier
известност	notoriety
известност	popularity
известност	publicity
купува	buying
апарати	appliances
апарати	apparatus
мениджър	manager
съставено	composed
съставено	compiled
механика	mechanics
механика	mechanic
овце	sheep
овце	ovine
ръката	hand
коли	cars
стъпки	footsteps
стъпки	steps
възел	node
възел	junction
възел	knot
инж	eng
роджър	roger
улрих	ulrich
редовен	regular
заседание	session
заседание	meeting
албанци	albanians
математически	mathematical
математически	mathematically
калабрия	calabria
критици	critics
електрическа	electrical
електрическа	electric
записан	recorded
марио	mario
почви	soils
почви	soil
чарлс	charles
отстъпва	retreats
пожар	fire
войник	soldier
преводачи	interpreters
преводачи	translators
командващ	commander
наличие	presence
разработен	developed
потвърждава	confirms
поддържаща	supporting
зимбабве	zimbabwe
курсове	courses
гари	garry
гари	gary
гърците	greeks
дружества	companies
юноши	adolescents
архангел	archangel
птолемей	ptolemy
реформа	reform
нормално	normally
нормално	normal
обсада	siege
връзките	relationships
лат	lat
условие	condition
леви	levy
леви	levi
регент	regent
мнения	opinions
мнения	comments
мнения	views
кислород	oxygen
отглеждане	growing
отглеждане	farming
отглеждане	cultivation
пауло	paulo
пауло	paolo
огромно	huge
успешни	successful
заснет	filmed
човечеството	humanity
разходи	cost
разходи	expenditure
разходи	expenses
разходи	costs
подписан	signed
анонимни	anonymous
андре	andre
андре	andré
загреб	zagreb
съзнание	consciousness
съзнание	conscious
фронта	fronts
смесено	mixed
абатство	abbey
следствие	consequence
изгнание	exile
изгнание	banishment
изабела	isabella
спътници	satellites
спътници	companions
спътници	moons
въздействие	impact
въздействие	effects
въздействие	effect
авъл	aulus
нацистка	nazi
здравето	health
изрази	expressions
пролет	spring
мнозинството	majority
преминаване	passage
преминаване	passing
преминаване	pass
театрални	theatrical
продадени	sold
катерина	katerina
катерина	catherine
катерина	caterina
взаимно	mutual
прояви	manifestations
вътрешно	interior
вътрешно	inside
вътрешно	internal
вътрешно	internally
вътрешно	inner
кадри	footage
станции	stations
развита	developed
практики	practices
борби	rebounds
борби	struggles
улици	streets
химн	hymn
химн	anthem
завет	testament
завет	covenant
завет	legacy
зевс	zeus
жълто	yellow
спасява	saves
обувки	shoe
обувки	shoes
обувки	footwear
убие	slay
посещение	visit
шекспир	shakespeare
равен	equal
дисциплини	disciplines
бах	pah
бах	bach
буда	buddha
забелязва	notices
датски	danish
милион	million
мисисипи	mississippi
логика	logic
андреев	andreev
инспектор	inspector
броня	armor
броня	armour
броня	bumper
нисък	low
аврелий	aurelius
мкс	iss
дере	gully
невъзможно	impossible
съединение	compound
данък	tax
галия	gaul
комисар	commissioner
комисар	commissar
коментари	comments
животно	animal
кавказ	caucasus
ивица	stripe
ивица	ivica
биология	bio
биология	biology
люнебург	lüneburg
фифа	fifa
южни	southern
юта	utah
юта	jute
противник	adversary
противник	opponent
вселената	universe
езикът	language
парчета	slices
парчета	bits
парчета	pieces
уволнен	sacked
уволнен	fired
председатели	presidents
председатели	chairmen
заслуга	merit
днк	dna
феликс	felix
северни	northern
юний	junius
реакции	reactions
детайли	details
дитрих	dietrich
шанс	chance
колеги	colleagues
аржентински	argentinian
богато	rich
проза	prose
керамика	pottery
керамика	ceramic
керамика	ceramics
заменя	replaces
приемане	admission
приемане	acceptance
приемане	adoption
приемане	reception
приемане	accepting
строго	strictly
чарли	charlie
адриан	adrienne
адриан	adrian
свидетелства	testified
свидетелства	testify
кореспондент	correspondent
лисабон	lisbon
предшественик	predecessor
предшественик	precursor
поета	poet
улиците	streets
кафе	coffee
служител	employee
независим	independent
запазен	preserved
запазен	reserved
палеолог	palaiologos
композиция	composition
айрес	aires
одеса	odessa
артист	entertainer
артист	artist
масив	array
масив	massive
изчезнал	disappeared
изчезнал	missing
разрушен	demolished
зелени	green
разговори	talks
разговори	conversations
разговори	conversation
формално	formally
формално	formal
селяните	villagers
шлезвиг	schleswig
фрагменти	fragments
организирана	organised
организирана	organized
жаби	frogs
жаби	toads
кирилица	cyrillic
председателят	chairman
клод	claude
нил	nile
централно	central
централно	centrally
камара	chamber
приказки	tales
киселини	heartburn
киселини	acids
крива	curve
четене	read
четене	reading
пекин	beijing
сама	alone
гама	gama
гама	gamma
завършена	completed
обсъждане	discussion
обсъждане	deliberation
почва	soil
валежи	rainfall
валежи	precipitation
цицерон	cicero
частна	private
тежък	heavy
алфонсо	alfonso
метали	metal
метали	metals
посмъртно	posthumous
посмъртно	posthumously
съвети	tips
съвети	advice
съвети	advise
могили	mounds
евровизия	eurovision
прилепи	bats
убийства	homicide
убийства	homicides
убийства	murder
убийства	killings
убийства	murders
съхранение	storage
съхранение	preservation
съхранение	store
флора	flora
добрев	dobrev
метро	subway
метро	metro
бар	bar
данъци	tax
данъци	taxes
преброяване	census
преброяване	enumeration
преброяване	recount
лили	lili
лили	lilly
лили	lily
акции	shares
кеш	cache
кеш	cash
филипините	philippines
кръстен	baptized
кръстен	christened
картаген	carthage
избягва	avoids
избягва	avoided
магистрала	motorway
магистрала	freeway
магистрала	highway
риболов	fisheries
риболов	fishing
постигане	reaching
постигане	achieving
фестивали	festivals
религии	religions
приети	accepted
докторска	doctoral
еди	eddie
еди	eddy
храмове	temples
актрисата	actress
ерих	erich
кости	bones
кости	bone
настоява	insists
постоянни	permanent
постоянни	constant
ограничения	limitations
ограничения	restrictions
ограничения	limits
ограничения	constraints
бел	belle
бел	bel
бел	bell
отвори	open
харис	harris
амалия	amalia
избегне	avoid
котки	cats
експерименти	experiments
експерименти	experimentation
съветът	council
влечуго	reptilian
влечуго	reptile
юпитер	jupiter
помещения	premises
помещения	spaces
денят	day
теодосий	theodosius
артур	artur
детството	childhood
гдр	gdr
дена	days
операцията	operation
нерон	nero
бонд	bond
мануел	manuel
освобождава	releases
ценности	valuables
ценности	values
каледония	caledonia
мека	mecca
мека	soft
клаус	claus
клаус	klaus
диалекти	dialects
вардар	vardar
анастасия	anastasia
обяснение	explanation
антъни	anthony
забранява	prohibits
забранява	forbids
доротея	dorothea
маршрут	route
маршрут	itinerary
обединението	reunification
инфраструктура	infrastructure
препоръчва	recommended
препоръчва	recommends
диви	wild
инженери	engineers
оглед	view
почивка	break
почивка	holiday
почивка	vacation
почивка	rest
документален	documentary
религиозна	religious
взаимодействие	interaction
армейски	army
игор	igor
балкан	balkan
рязко	abrupt
рязко	sharply
лайпциг	leipzig
анди	andi
анди	andy
разпределение	allocation
разпределение	distribution
разпределение	allotment
склон	slope
извършени	incurred
извършени	committed
гробница	crypt
гробница	tomb
еритрея	eritrea
жана	jeanne
освобождение	liberation
интерфейс	interface
магазин	shop
магазин	store
последователни	consecutive
последователни	consistent
последователни	sequential
последователни	successive
повишаване	increase
впечатление	impression
растеж	growth
ректор	rector
античността	antiquity
изпълнена	accomplished
традицията	tradition
джим	jim
бернхард	bernhard
мозък	brain
мозък	brains
вдовица	widowed
вдовица	widow
валута	currency
рифове	reefs
рифове	reef
маркс	marx
маркс	marks
двойно	double
заливи	bays
унищожени	destroyed
тон	tonne
тон	tuna
тон	tone
тон	ton
критиката	criticism
продажба	selling
продажба	sale
различия	differences
звездите	stars
гарсия	garcia
гарсия	garcía
изчезва	disappears
прост	simple
прост	prost
наскоро	recently
коефициент	coefficient
коефициент	quotient
коефициент	ratio
коефициент	factor
подробно	detailed
подробно	detailing
слоеве	layers
ремонт	repair
ремонт	renovation
ремонт	repairs
лазаров	lazarov
убежище	sanctuary
убежище	asylum
убежище	refuge
явления	phenomena
надписи	credits
надписи	inscriptions
уайт	whyte
дама	checkers
дама	lady
суринам	suriname
сдружение	association
коремоноги	gastropods
класирането	rankings
нападения	attacks
нападения	assaults
мекленбург	mecklenburg
предназначен	intended
балканска	balkan
рус	rus
рус	blonde
рус	blond
отчасти	partly
отчасти	partially
изпълнения	performances
ядрени	nuclear
площи	areas
ахмед	ahmed
находки	findings
нийл	neil
нийл	neal
соло	solo
преговорите	negotiation
преговорите	negotiations
ядрото	core
ядрото	kernel
ориентация	orientation
погребана	buried
нужди	needs
хартия	paper
нарушение	infringement
нарушение	violation
нарушение	breach
принадлежат	belong
правни	legal
гъби	mushrooms
гъби	fungi
гъби	mushroom
гранд	grand
валенсия	valencia
завършване	completion
завършване	graduation
завършване	finishing
бившите	exes
хамилтън	hamilton
издател	publisher
джузепе	giuseppe
незабавно	immediate
алексий	alexios
шампионка	champion
ядро	core
кръгове	circles
кръгове	rounds
признаци	signs
ситуации	situations
постове	posts
моменти	moments
тестове	tests
подходящ	appropriate
подходящ	suitable
автомобилен	automotive
финали	finals
сингъла	singles
вратата	door
военачалник	warlord
ливингстън	livingston
ливингстън	livingstone
социален	social
учение	drill
братство	fraternity
братство	brotherhood
кабинет	office
кабинет	cabinet
партньори	partners
траян	traian
инцидент	incident
инцидент	accident
конче	foal
конче	horsey
конче	pony
конче	horse
момчета	boys
момчета	guys
топлина	heat
топлина	warmth
оста	axle
оста	axis
алкохол	liquor
алкохол	alcohol
хамбургер	burger
хамбургер	hamburger
организиран	organised
организиран	organized
аризона	arizona
особен	peculiar
кода	koda
четници	chetniks
дармщат	darmstadt
шарлота	charlotte
охлюв	snail
бърз	rapid
бърз	swift
бърз	fast
цветя	flowers
бремен	bremen
грами	grammy
грами	grammys
допуска	allows
ограничен	limited
ограничен	restricted
хектара	hectares
крит	crete
того	togo
протести	protests
събитието	event
джони	johnny
джони	jonny
ева	eva
ева	eve
възприема	perceived
възприема	perceives
анимационен	cartoon
блокове	blocks
блокове	ingots
романите	novels
концепция	concept
факултета	faculty
маси	massey
маси	tables
маси	masses
образец	model
образец	specimen
валери	valery
валери	valerie
признат	recognised
признат	acknowledged
признат	recognized
кеч	wrestling
кост	bone
облекло	apparel
облекло	attire
облекло	clothing
облекло	outfit
техниката	technique
териториални	territorial
платформа	platform
твърдения	claims
твърдения	allegations
твърдения	assertions
мар	mar
мар	marr
химик	chemist
класове	classes
пехота	infantry
предпочита	prefers
лек	remedy
лек	cure
сърбите	serbs
селско	rural
екваториална	equatorial
матилда	mathilda
матилда	matilda
институция	institution
лициний	licinius
потенциал	potential
сибир	siberia
четирима	four
защитен	protected
денис	denise
денис	dennis
денис	denis
окупация	occupation
атмосфера	ambience
атмосфера	atmosphere
федерацията	commonwealth
федерацията	federation
запазване	preserve
запазване	preservation
запазване	maintain
запазване	retention
рисунки	drawings
физиката	physics
поезията	poetry
сумата	sum
красива	beautiful
планиране	planning
педагог	educator
вануату	vanuatu
покана	invite
покана	invitation
симптоми	symptoms
поща	mail
боеве	fights
буря	storm
банки	banks
холандски	dutch
сън	sleep
сън	dream
сън	sun
лидери	leaders
сортове	varieties
изтрит	deleted
изтрит	erased
жорж	georges
вярно	true
андерсън	anderson
грозде	grape
грозде	grapes
вера	vera
узбекистан	uzbekistan
написал	wrote
герхард	gerhard
герхард	gerhardt
театрална	theatrical
индивидуални	individual
театрален	theatrical
културна	cultural
туристи	hikers
туристи	tourists
туристи	tourist
изработени	crafted
райх	reich
мая	maia
мая	maya
мая	maja
мая	yeast
кристофър	christopher
пара	steam
пара	para
танк	tank
ливади	lawns
ливади	meadows
завинаги	forever
последни	last
обичаи	customs
способности	abilities
способности	capabilities
съгласна	agreed
съгласна	agree
графика	schedule
графика	graph
графика	graphics
щутгарт	stuttgart
еднакви	identical
тъкан	tissue
тъкан	fabric
дамян	damian
инженерство	engineering
изпълнени	fulfilled
трон	throne
трон	tron
франсис	francis
франсис	frances
портрети	portraits
заловен	captured
камен	kamen
лъчи	beams
лъчи	rays
моята	mine
летището	airport
иванович	ivanovich
иванович	ivanovic
смес	mixture
смес	blend
майнц	mainz
търговско	commercial
търговско	trade
шаранови	cyprinidae
короната	crown
борусия	borussia
походи	marches
мисури	missouri
администратори	administrators
администратори	admins
фамилии	families
тереза	teresa
тереза	theresa
лев	lev
сериозна	serious
триене	rubbing
триене	friction
десетилетие	decade
вериги	chains
вериги	chain
бенин	benin
пита	pita
мексикански	mexican
завръщане	throwback
завръщане	comeback
завръщане	return
нигер	niger
устата	mouth
есета	essays
желязо	iron
критерий	criterion
кръста	cross
кръста	waist
хауърд	howard
автономия	autonomy
спортист	athlete
спортист	sportsman
обвинения	charges
обвинения	accusations
въведен	coined
въведен	entered
въведен	introduced
сирене	cheese
фиджи	fiji
комедии	comedies
консенсус	consensus
четвърто	fourth
авторите	authors
тайни	secrets
винчи	vinci
вечерта	evening
шах	shah
шах	chess
добив	mining
добив	yield
либерия	liberia
ритъм	beat
ритъм	rhythm
тридесет	thirty
родове	genera
сребърни	silver
максимално	maximum
мичиган	michigan
руснаците	russians
дискусия	discussion
дъглас	douglas
федерален	federal
федерален	fed
сериозен	serious
насочени	directed
минерални	mineral
светец	saint
площадка	pad
типични	typical
тата	tata
пустинята	desert
мечка	bear
течения	currents
свален	downloaded
индиана	indiana
готфрид	gottfried
привлечен	attracted
лион	lyon
лион	leon
шон	shawn
шон	sean
преход	transition
преход	transitions
вятър	wind
установено	established
съществено	substantial
съществено	essential
подпис	signed
подпис	signature
гарнизон	garrison
течност	fluid
течност	liquid
преместен	moved
преместен	transferred
преместен	relocated
потомци	descendents
потомци	descendants
минимум	minimum
себастиан	sebastian
земетресение	earthquake
етническа	ethnic
брус	bruce
изтребител	fighter
легат	legatus
архитектурни	architectural
нация	nation
змии	snakes
франклин	franklin
иво	ivo
влашко	wallachia
искане	request
съвпада	fits
съвпада	matches
безопасност	safety
дейв	dave
парма	parma
определение	definition
творци	artists
отнема	takes
рос	ross
съседни	adjacent
атлетико	atletico
атлетико	atlético
зелен	green
захари	sugars
захари	zachary
стратегически	strategically
стратегически	strategic
захар	sugar
руанда	rwanda
понятия	notions
понятия	concepts
фенове	fans
колата	car
предприятие	enterprise
приятелски	friendly
пеене	chanting
пеене	singing
обвинява	accuses
кевин	kevin
лгбт	lgbt
присъда	conviction
присъда	sentence
присъда	verdict
резолюции	resolutions
потребителски	consumer
потребителски	user
потребителски	custom
регионални	regional
заглавия	titles
заглавия	headlines
студена	cold
тринидад	trinidad
тежи	weighs
габриел	gabriel
габриел	gabrielle
успоредно	parallel
полка	regiment
полка	polka
грей	gray
грей	grey
киргизстан	kyrgyzstan
правителства	governments
дървен	wooden
дървен	wood
персия	persia
славяни	slavs
пръстен	ring
републики	republics
ефективно	efficient
ефективно	effectively
ефективно	effective
кора	bark
кора	crust
кора	cora
кора	korra
леонардо	leonardo
константинос	konstantinos
киров	kirov
прах	dust
прах	powder
стратегия	strategy
