que	že
quintos	pätiny
daniele	daniele
viridis	viridis
electrodomésticos	spotrebič
electrodomésticos	spotrebiče
irónico	ironické
irónico	irónia
irónico	irónia
siciliano	sicílske
venenosas	jedovatý
venenosas	jedovaté
venenosas	jedovatý
venenosas	jedovaté
llegadas	príchod
llegadas	prijatia
increíblemente	neuveriteľne
increíblemente	neskutočne
increíblemente	neuveriteľne
necesitados	núdzi
omisión	štandardný
omisión	štandardné
omisión	zlyhania
omisión	predvolené
omisión	štandard
omisión	štandardná
riobamba	riobamba
divergencia	odlišnosti
tutorial	výučba
tutorial	tutorial
tutorial	návod
ipv	ipv
welsh	waleské
asimov	asimov
fonema	fonéma
gorila	gorila
gorila	vyhadzovač
busch	busch
preocupada	znepokojený
preocupada	dotknuté
preocupada	dotknutá
preocupada	starosti
grimaldi	grimaldi
terence	terence
dumbledore	dumbledore
salmo	žalm
abstractos	abstraktné
bhupathi	bhúpati
encore	prídavok
reprimir	potlačiť
reprimir	potlačiť
inoue	inoue
kde	kde
presunción	domnienka
presunción	predpoklad
pulpo	octopus
fetal	plodu
soleil	soleil
suazilandia	svazijska
irvine	irvine
satisfactoria	uspokojivo
satisfactoria	uspokojivé
satisfactoria	vyhovuje
satisfactoria	vyhovujúci
satisfactoria	uspokojivá
satisfactoria	uspokojenie
copán	copán
divi	divi
hotspur	hotspur
presionado	lisované
sac	sac
ojalá	dúfajme
ojalá	snáď
affinis	affinis
aki	aki
pasadena	pasadene
pearce	pearce
exhibió	prejavila
hipotética	hypoteticky
hipotética	hypotetické
diluvio	povodňovej
korn	korn
mandela	mandela
apulia	puglia
jelena	jelena
presumir	chváliť
presumir	pochváliť
electrodos	elektródy
éxtasis	extázu
éxtasis	extáza
éxtasis	extázy
tremendo	ohromné
tremendo	obrovské
lota	lota
siegfried	siegfried
murat	murat
directv	directv
causal	príčiny
causal	príčin
causal	príčinná
srebotnik	srebotniková
inapropiado	nevhodná
inapropiado	nevhodný
inapropiado	neprimeraná
inapropiado	nevhodné
inapropiado	neprimerané
inapropiado	nevhodný
toba	toba
keynes	keynes
fonético	fonetické
outlook	výhľad
outlook	vyhliadky
fairfield	fairfield
monet	monet
peach	broskyne
dome	kupola
dome	kupoly
dome	kupolu
costosa	nákladná
costosa	nákladné
maker	maker
maker	tvorca
catecismo	katechizmu
hutchinson	hutchinson
tsonga	tsonga
praia	praia
éticos	etického
éticos	etické
éticos	etický
éticos	etických
éticos	etické
éticos	etiky
éticos	etiku
gottlieb	gottlieb
pelvis	panva
pelvis	panvy
baraja	kartičky
baraja	karty
baraja	vizitky
baraja	kariet
baraja	miešanie
baraja	shuffle
baraja	paluba
baraja	palubu
baraja	palube
baraja	paluby
interconexión	prepojenie
cordones	šnúrky
cordones	šnúry
cordones	šnúrky
dharma	dharma
kristen	kristen
pestaña	mihalnice
pestaña	karta
pestaña	kartu
conectores	konektory
conectores	prípojky
conectores	káble
inhibe	inhibujú
inhibe	inhibuje
titicaca	titicaca
enseñaba	naučil
enseñaba	učil
enseñaba	učila
enseñaba	učili
imperante	prevládajúce
stick	palica
stick	palicu
kawasaki	kawasaki
hicks	hicks
sensual	sexi
sensual	sexy
fugitivos	utečencov
fugitivos	utečenci
fugitivos	utečenci
fugitivos	utečenec
fugitivos	utečenca
promocionado	propagovaný
promocionado	podporované
promocionado	povýšený
promocionado	posilnený
promocionado	propagovaný
jovi	jovi
sugiyama	sugijamová
hendrik	hendrik
organizadora	organizátor
caín	cain
kimberly	kimberly
bartoli	bartoliová
northrop	northrop
donar	darovať
donar	prispieť
mancini	mancini
izquierdista	ľavicový
tori	tori
ninfas	nymfy
engañado	oklamal
engañado	podvádzal
engañado	oklamal
jónico	iónske
debilidades	slabosť
debilidades	slabiny
debilidades	slabosti
debilidades	nedostatky
kuznetsov	kuznecov
bobina	cievka
bobina	kotúč
bobina	cievky
bobina	kotúče
llame	volať
llame	zavolať
llame	volajte
llame	hovor
adjudicación	prideľovanie
adjudicación	pridelenie
adjudicación	ocenenie
adjudicación	zadanie
adjudicación	udeľovanie
adjudicación	zadávanie
prodigio	fenomén
jameson	jameson
columba	columba
fracasar	nepodarí
charlton	charlton
morel	morel
confort	komfort
confort	pohodlie
houghton	houghton
jeans	džínsy
jeans	rifle
bipolar	bipolárnej
arado	pluh
contenidas	obsiahnuté
contenidas	obsahovala
contenidas	obsahoval
contenidas	obsiahnutý
contenidas	obsahovali
mustafa	mustafa
goran	goran
reptil	plaz
reptil	plazy
atkinson	atkinson
midland	midland
golpeando	biť
homogéneo	homogénne
homogéneo	homogénne
ordinarias	obyčajná
ordinarias	obyčajné
ordinarias	bežný
ordinarias	obyčajný
suelto	voľné
opio	ópia
ascii	ascii
admirado	obdivoval
homólogo	náprotivok
tristes	smutno
tristes	smutné
tristes	smutne
tristes	smutná
tristes	sad
detectó	zistené
detectó	zistený
detectó	zistených
detectó	zistená
colmillos	kly
microprocesador	mikroprocesora
bray	bray
salesiano	saleziánskej
aumentos	zvýšenia
aumentos	zvyšuje
aumentos	zväčšenie
aumentos	vyvoláva
arbitrario	ľubovoľný
arbitrario	svojvoľné
arbitrario	svojvoľne
sartre	sartre
embarazadas	tehotná
embarazadas	tehotné
joanna	joanna
roscoe	roscoe
fatales	smrteľný
fatales	smrteľná
fatales	smrteľné
fatales	fatálne
bullock	bullock
sumner	sumner
takashi	takashi
athena	athena
piccolo	piccolo
ambato	ambato
livorno	livorno
anuló	zrušil
vasari	vasari
tong	tong
geólogos	geológovia
ceará	ceará
lynx	lynx
zach	zach
hubbard	hubbard
diomedes	diomedes
oligoceno	oligocén
narbona	narbonne
guillermina	vilhelmína
cardiovascular	kardiovaskulárne
wilton	wilton
ozzy	ozzy
blanquecino	belavý
osborn	osborn
nairobi	nairobi
lindsey	lindsey
elder	starší
burnett	burnett
adiestramiento	školenia
adiestramiento	výcvik
adiestramiento	tréning
adiestramiento	školenie
revelada	odhalila
revelada	ukázalo
revelada	odhalená
revelada	zjavené
revelada	odhalené
rondeau	rondeau
kanji	kandži
mamés	mamés
motogp	motogp
dividiendo	deliace
alternancia	striedavý
alternancia	striedavo
alternancia	striedajú
yate	jachte
maple	maple
davy	davy
tie	kravatu
rebaños	kŕdle
rebaños	kŕdľov
rebaños	stád
rebaños	stáda
pulsos	impulzy
pulsos	strukoviny
angie	angie
deslizamiento	posuvné
deslizamiento	slip
tallin	tallinne
triunfante	triumfálny
restringir	obmedzovať
restringir	obmedziť
radwańska	radwańská
escola	escola
giancarlo	giancarlo
fer	res
fer	obnoviteľné
fer	fer
toxinas	toxínov
toxinas	toxíny
ganso	hus
ganso	husi
ganso	husí
adicto	závislí
adicto	závislý
adicto	závislých
adicto	závislá
adicto	závislá
adicto	závislý
lacio	lazio
prescripción	predpis
toc	toc
energéticos	energetické
restitución	náhrada
restitución	vrátenie
restitución	reštitúcii
adulterio	cudzoložstvo
extremidad	končatiny
comento	komentoval
comento	komentovali
fay	fay
baratos	lacné
baratos	lacno
baratos	lacná
baratos	lacný
botafogo	botafogo
interscope	interscope
frijoles	fazuľa
frijoles	fazule
virgo	virgo
virgo	panny
virgo	panna
aerosmith	aerosmith
arsénico	arzénu
arsénico	arzén
perl	perl
gauguin	gauguin
mochila	ruksak
curado	konzervovanie
curado	vyliečil
curado	uzdravil
curado	vyliečil
monty	monty
ceres	ceres
patadas	kopy
patadas	kopať
patadas	kope
cuña	klin
inventada	vynašiel
inventada	vymyslený
josué	joshua
equilibrado	vyvážený
equilibrado	vyvážená
equilibrado	vyvážené
equilibrado	vyrovnaný
equilibrado	rovnovážny
equilibrado	vyrovnávanie
equilibrado	vyváženie
equilibrado	vyvažovanie
detalladas	podrobne
detalladas	detailné
detalladas	podrobné
detalladas	podrobná
cenar	stravovanie
cenar	jedálenský
cenar	večera
cenar	večere
mediar	sprostredkovať
aurea	aurea
infectado	infikovaných
infectado	infikované
concedidos	poskytnuté
concedidos	udelené
concedidos	poskytnutá
concedidos	udelená
algebraica	algebrická
cassandra	cassandra
plenos	pléne
plenos	plenárne
floreció	prekvitali
nulos	null
bajado	znížila
macpherson	macpherson
aprendices	učeň
aprendices	učňov
condensador	kondenzátor
condensador	kondenzátor
aclarado	vyjasniť
aclarado	objasniť
aclarado	očistené
exuberante	svieži
xavi	xavi
voss	voss
resueltos	vyriešené
resueltos	vyriešený
resueltos	rozhodnuté
resueltos	vyriešila
resueltos	vyriešená
resueltos	vyriešené
resueltos	vyriešil
resueltos	vyriešený
percibido	vnímané
mos	mos
oleaje	surf
oleaje	surfovanie
oleaje	vlny
oleaje	vĺn
petr	petr
compilaciones	kompilácie
bandai	bandai
cuco	kukučka
partizan	partizan
yacente	cvičnom
petronas	petronas
altavoces	reproduktora
altavoces	reproduktory
altavoces	rečníci
altavoces	rečníkov
altavoces	rečníka
altavoces	rečník
altavoces	hovorca
altavoces	reproduktory
comédie	comédie
nómada	cestovateľ
nómada	nomad
quimioterapia	chemoterapie
quimioterapia	chemoterapiu
quimioterapia	chemoterapia
quimioterapia	chemoterapiu
quimioterapia	chemoterapia
viñetas	náboje
viñetas	guľky
viñetas	rozprávky
parlamentos	parlamentov
parlamentos	parlamenty
arbitrarias	ľubovoľný
arbitrarias	svojvoľné
arbitrarias	svojvoľne
howell	howell
josephine	josephine
riviera	riviéra
gea	gea
predicadores	kazatelia
coordinada	koordinovať
coordinada	koordinovaný
coordinada	koordinovaná
coordinada	koordinované
suprimida	potlačené
solidario	solidaritu
solidario	solidarity
solidario	solidarita
friuli	friuli
autorizadas	povolené
autorizadas	povolená
autorizadas	povolený
autorizadas	povolené
autorizadas	povolená
ruan	ruan
vettel	vettel
ranura	slot
aptitudes	vlôh
bancarios	bankovníctvo
roux	roux
impronta	potlačou
impronta	odtlačok
petri	petrie
petri	petri
obtenga	získať
obtenga	dostať
bartlett	bartlett
ravel	ravel
amenazar	hrozia
amenazar	ohrozujú
amenazar	hroziť
amenazar	ohrozovať
amenazar	ohroziť
amenazar	ohrozujúce
amenazar	vyhráža
kris	kris
caligrafía	kaligrafia
decorar	zdobiť
decorar	zdobenie
dahl	dahl
prometedor	sľubné
salar	salar
cesarea	caesarea
hung	hung
redundancia	prepúšťanie
reserve	rezerva
reserve	rezervovať
reserve	rezervy
reserve	rezerve
instó	naliehal
instó	naliehala
hantuchová	hantuchová
roc	roc
imita	napodobňuje
imita	napodobniť
imita	napodobňuje
sorprendidos	prekvapilo
sorprendidos	prekvapený
sorprendidos	prekvapená
sorprendidos	prekvapil
sorprendidos	prekvapení
lógicos	logické
lógicos	logický
lógicos	logická
motivada	motivovaný
motivada	motivované
motivada	odôvodnený
motivada	odôvodnené
keyserling	keyserling
nena	baby
nena	bábätko
nena	dieťa
nena	nena
emprendimiento	podnikanie
revisor	kontrolór
revisor	sprievodcu
revisor	dirigent
exhaustivo	komplexný
exhaustivo	komplexná
exhaustivo	komplexné
exhaustivo	vyčerpávajúci
exhaustivo	vyčerpávajúce
secuestros	únos
secuestros	únosy
secuestros	únos
secuestros	únosu
secuestros	únosy
secuestros	únosy
quetzaltenango	quetzaltenango
adagio	adagio
adagio	porekadlo
nitrato	dusičnan
nitrato	dusičnanu
köppen	köppenova
lula	lula
sintetizar	syntetizovať
maureen	maureen
katz	katz
epilepsia	epilepsie
atómicos	atómové
atómicos	atómová
confundida	zmätené
confundida	zmätení
confundida	zmätený
bibliotheca	bibliotheca
inaceptable	neprijateľné
inaceptable	neprijateľný
inaceptable	neprípustné
inaceptable	neprijateľná
pace	tempo
opcionales	nepovinné
opcionales	dobrovoľné
opcionales	voliteľné
opcionales	nepovinný
opcionales	voliteľný
naipes	kartičky
naipes	karty
naipes	vizitky
naipes	kariet
reflejando	zrkadlenie
anahí	anahí
siam	siam
tabú	tabu
tabú	tabu
codificada	kódované
codificada	zakódované
allier	allier
junkers	junkers
oceánicas	oceanic
surcos	drážky
anaheim	anaheim
neta	čisté
neta	net
neta	sieť
neta	netto
dns	dns
ferré	ferré
quality	kvalitné
quality	kvality
quality	kvalita
quality	vlastnosť
puzzle	hádanka
puzzle	puzzle
laja	laja
lone	lone
dre	dre
pentágono	pentagonu
pentágono	pentagon
felicitaciones	gratulujem
felicitaciones	gratulujem
comparativo	porovnávacia
comparativo	porovnávacie
interrogatorio	vypočúvanie
interrogatorio	výsluch
interrogatorio	vypočúvanie
interrogatorio	výsluch
análogos	analógy
análogos	analógové
turba	dav
turba	mafia
turba	mafie
turba	rašeliny
pasha	paša
kappa	kappa
solicitada	požiadal
solicitada	požiadali
solicitada	požadované
jérôme	jérôme
jérôme	jerome
dibuja	čerpať
dibuja	nakresliť
dibuja	kresliť
dibuja	vyvodiť
dibuja	kreslí
dibuja	čerpá
gays	gayov
gays	gay
gays	teplý
contribuyentes	daňovníkov
contribuyentes	daňovník
contribuyentes	prispievateľov
oligarquía	oligarchia
insulares	ostrovných
levin	levin
extradición	vydanie
barnard	barnard
patti	patti
ginger	ginger
curie	curie
alineamiento	zosúladenie
pci	pci
pci	icp
doblar	ohnúť
doblar	zložiť
doblar	násobne
gastronómica	gastronomické
comparativa	porovnávacia
comparativa	porovnávacie
inevitablemente	nevyhnutne
sforza	sforza
frazier	frazier
culminaron	vyvrcholil
contadas	počíta
psycho	psycho
simultáneo	súčasné
simultáneo	simultánne
bonnet	bonnet
bonnet	kapoty
envases	obaly
envases	obalov
envases	obal
envases	balenie
envases	balenia
seuil	seuil
ayuno	nalačno
ayuno	rýchle
ayuno	rýchlo
ayuno	rýchly
ayuno	rýchla
nakamura	nakamura
transistores	tranzistor
transistores	tranzistory
contigua	susediacich
contigua	susediace
medici	medici
refracción	lom
pechos	kozy
pechos	prsia
pechos	prsia
ost	ost
csi	csi
csi	csi
alcohólico	alkoholické
alcohólico	alkoholických
alcohólico	alkoholik
sionista	sionisti
hospitalario	nemocnice
hospitalario	nemocnici
hospitalario	nemocnica
maritima	maritima
grumman	grumman
cúmulos	zoskupenia
cúmulos	zoskupení
sofisticado	sofistikované
séquito	družinou
letón	lotyšskom
letón	lotyšské
olvidada	zabudol
olvidada	zabudli
olvidada	zabudla
olvidada	zabudnuté
copacabana	copacabana
foo	foo
satisface	uspokojí
huxley	huxley
recibimiento	prijímanie
recibimiento	recepcia
recibimiento	príjem
colector	potrubia
colector	zberateľských
colector	zberateľ
blaine	blaine
kaunas	kaunas
hortus	hortus
medallón	medailón
medallón	medailón
rhône	rhône
pia	pia
expedientes	súborov
expedientes	súbory
stadt	stadt
trompas	rohov
trompas	rohy
psicosis	psychotické
psicosis	psycho
psicosis	psychóza
wilkes	wilkes
gastar	míňať
gastar	minú
gastar	stráviť
gastar	minúť
psicoterapia	psychoterapia
recitativo	recitatív
rizoma	podzemok
presl	presl
tino	tino
villancicos	koledy
aficiones	hobby
aficiones	koníček
aficiones	hobby
aficiones	koníčky
anestesia	anestetikum
anestesia	anestetikum
anestesia	anestézie
oyente	poslucháč
suposición	predpoklad
suposición	domnienka
suposición	predpokladu
suposición	prevzatie
cultivados	pestované
cultivados	pestované
calendarios	kalendáre
perea	perea
davydenko	davydenko
sundance	sundance
amonio	amoniaku
amonio	amónneho
amonio	amónny
colgantes	prívesky
noël	noël
lindley	lindley
danzig	danzig
becky	becky
ehime	ehime
agassi	agassi
prematuramente	predčasne
sparks	sparks
reese	reese
mille	mille
lodge	podať
polinomio	polynóm
helenístico	helenistická
legalización	legalizácie
castor	bobor
aldeanos	dedinčania
aldeanos	dedinčanov
guia	sprievodcu
guia	príručka
guia	sprievodca
guia	guide
guia	návod
antígeno	antigénu
antígeno	antigén
lauderdale	lauderdale
patrice	patrice
soon	čoskoro
soon	onedlho
torá	tóra
fabiola	fabiola
acordar	suhlasim
acordar	súhlasím
acordar	dohodnúť
acordar	súhlasiť
influenza	chrípka
influenza	chrípku
influenza	chrípky
inmerso	ponorené
térmicos	tepelný
térmicos	tepelná
térmicos	tepelné
dubai	dubaj
dubai	dubai
dubai	dubaji
examina	preskúmať
examina	skúmať
examina	vyšetriť
examina	skúma
recopila	zozbierať
recopila	zbierať
recopila	zhromaždiť
recopila	zhromažďuje
recopila	zbiera
recopila	zostavuje
pga	pga
apología	ospravedlnenie
ernie	ernie
guardería	škôlke
guardería	škôlky
guardería	škôlka
guardería	škôlka
guardería	škôlky
condenas	presvedčenie
condenas	odsúdenia
resistencias	odpory
resistencias	odolnosť
resistencias	rezistencia
resistencias	odpor
esconder	schovať
esconder	skryť
pentium	pentium
switch	prepínač
switch	spínač
switch	prepnúť
vértigo	závraty
vértigo	závrat
vértigo	závrate
vértigo	závrat
vértigo	vertigo
vértigo	závrate
heinkel	heinkel
brújula	kompas
sustratos	substráty
mol	mol
evolucionaron	vyvinuté
evolucionaron	vyvinuli
evolucionaron	vyvinul
evolucionaron	vyvinutý
evolucionaron	vyvinula
guapo	krásny
guapo	fešáci
guapo	pekný
centinela	sentry
rouen	rouen
ordaz	ordaz
sadie	sadie
objeción	námietku
objeción	námietky
objeción	námietka
tool	nástroja
tool	nástroj
tool	náradie
suscriptores	signatárskych
suscriptores	účastníkov
suscriptores	odberateľov
zombi	zombie
infame	neslávne
mostaza	horčica
grial	grál
renoir	renoir
rampas	rampy
mandolina	mandolína
canoa	kanoistika
canoa	kanoe
sutiles	jemné
sutiles	nenápadné
sutiles	jemný
clarkson	clarkson
yeah	áno
yeah	veru
yeah	ano
vivaldi	vivaldi
idealismo	idealizmus
coventry	coventry
horizontalmente	horizontálne
horizontalmente	horizontálny
horizontalmente	horizontálne
horizontalmente	horizontálna
amazona	amazon
shea	shea
rect	rect
moser	moser
cartelera	billboard
administrados	podávaná
administrados	podaných
administrados	podaná
catástrofes	katastrofy
catástrofes	pohromy
catástrofes	katastrofy
catástrofes	katastrof
kas	kas
cornualles	cornish
cornualles	cornwallu
swansea	swansea
aclaró	vyjasniť
aclaró	objasniť
esclerosis	sklerózou
compartidas	zdieľali
compartidas	zdieľal
compartidas	zdieľané
compartidas	zdieľa
chez	chez
ipod	ipod
lince	lynx
dassault	dassault
seguí	nasledovala
seguí	sledovaní
seguí	nasledovalo
seguí	sledované
seguí	nasledovali
seguí	sledoval
darkgrey	darkgrey
elaine	elaine
collage	koláž
heidegger	heidegger
downs	pády
bienvenidos	vitaj
bienvenidos	vitajte
bienvenidos	privítanie
moura	moura
rochelle	rochelle
arp	arp
aek	aek
tian	tian
protour	protour
woodstock	woodstock
ddt	ddt
discutible	sporné
discutible	otázne
discutible	diskutabilné
exactos	presná
exactos	presný
exactos	presné
estafa	podvod
estafa	con
estafa	podvody
buckley	buckley
bol	misku
bol	miska
bol	misa
bol	bol
nui	nui
fielmente	verne
siciliana	sicílske
minaj	minaj
kernel	jadro
kernel	jadra
ness	ness
harding	harding
disolvente	rozpúšťadlo
elogiado	chválil
invocación	predvolanie
escandinavos	škandinávske
kazan	kazan
bastones	palice
bastones	tyčinky
bastones	paličky
bastones	palice
controversial	kontroverzné
florecimiento	kvitnutia
cela	cela
twain	twain
amén	amen
deudor	dlžníka
deudor	dlžník
simplex	simplex
push	tlačiť
documentar	doklad
documentar	dokument
documentar	písomnosť
documentar	dokumentu
documentar	dokumentovanie
louie	louie
metalicidad	metalicita
madurar	splatné
madurar	zrelé
madurar	dospelé
parodi	parodi
desesperadamente	zúfalo
desesperadamente	beznádejne
leander	leander
arrojado	vyhodené
arrojado	kopačky
liebe	liebe
contada	povedal
errani	erraniová
skate	skate
aromáticas	aromatické
aromáticas	aromatických
réquiem	requiem
evalúa	zhodnotiť
evalúa	hodnotiť
evalúa	vyhodnotiť
evalúa	posúdi
evalúa	posudzuje
evalúa	hodnotí
evalúa	posúdiť
evalúa	vyhodnotiť
evalúa	vyhodnotí
evalúa	hodnotí
evalúa	vyhodnocuje
gorman	gorman
suavemente	nežne
suavemente	jemne
suavemente	nežne
suavemente	jemne
gorra	spp
gorra	cap
gorra	čiapka
gorra	klobúk
gorra	čiapku
gorra	čiapka
haley	haley
acomodar	ubytovať
repostería	pekáreň
repostería	cukrovinky
repostería	pečivo
repostería	pečivo
adornan	zdobia
spice	korenie
fianza	kauciu
lezama	lezama
wittgenstein	wittgenstein
conductividad	vodivosť
contencioso	sporné
contencioso	sporná
contencioso	sporný
contencioso	namietať
contencioso	spore
contencioso	sporu
contencioso	spor
contencioso	námietka
artilleros	strelci
rinaldi	rinaldi
messerschmitt	messerschmitt
artois	artois
raj	raj
stanton	stanton
restaurador	reštaurátor
hanover	hannoveri
documentadas	zdokumentované
niñera	opatrovateľka
niñera	opatrovateľky
niñera	opatrovateľka
niñera	pestúnka
niñera	stráženie
sacramentos	sviatosti
observatorios	observatóriá
justine	justine
waffen	waffen
demencia	demencie
demencia	šialenstvo
brilla	svieti
brilla	svietiť
brilla	žiariť
brilla	lesk
brilla	svieti
brilla	žiara
brilla	svietia
brilla	žiariť
austen	austenová
desfiladero	rokline
textualmente	doslovne
ardillas	veverička
napier	napier
dido	dido
aubin	aubin
pragmática	pragmatické
paralelismo	paralely
paralelismo	súbežne
paralelismo	paralelné
paralelismo	paralelný
paralelismo	súbežné
paralelismo	paralelne
paralelismo	paralelizmus
señoras	dámske
señoras	dámy
señoras	dámska
bendita	požehnaná
bendita	požehnaní
bendita	požehnaný
invadida	napadli
gardiner	gardiner
colonialismo	kolonializmu
airplay	airplay
cancelados	zrušená
cancelados	zrušené
cancelados	zrušený
cancelados	zrušené
cancelados	zrušená
cancelados	zrušený
monolito	monolit
guetta	guetta
levantando	zdvíhacie
levantando	zdvíhanie
archibald	archibald
galáctica	galaktické
galáctica	galactica
schwerin	schwerin
emprendedor	podnikateľ
emprendedor	podnikavý
convincente	presvedčivý
convincente	presvedčiť
convincente	presvedčivé
convincente	presvedčivo
convincente	presvedčivý
convincente	presvedčivá
ateo	ateista
dispares	nesúrodé
savannah	savannah
sorda	hluchý
arrastrado	ťahal
takeshi	takeshi
durmiendo	spánok
durmiendo	spanie
durmiendo	spí
durmiendo	spať
coagulación	zrážania
imponiendo	ukladajú
imponiendo	ukladá
traumatismo	traumu
traumatismo	úraz
traumatismo	trauma
mojo	mojo
miedos	obavy
miedos	obáv
uña	nechty
uña	klince
uña	klinec
uña	necht
coli	coli
carnal	braček
proxy	proxy
amigable	priateľské
amigable	priateľská
amigable	priateľský
amplificadores	zosilňovače
súbita	náhla
súbita	náhle
súbita	náhly
matrimoniales	manželských
delirio	delírium
delirio	bludy
delirio	klam
vicio	vice
paine	paine
tirando	hádzať
tirando	ťahanie
vago	lenivý
vago	nejasné
vago	zadok
lupe	lupe
perfectos	perfektný
perfectos	perfektné
perfectos	dokonalá
perfectos	perfektne
perfectos	perfektná
zig	cik
recorte	trim
recorte	obklady
recorte	skrátiť
fugitivo	utečenec
fugitivo	utečenca
fugitivo	utečenec
fugitivo	úteku
repuesto	náhradné
repuesto	náhradný
amistosa	priateľské
amistosa	priateľská
amistosa	priateľský
amistosa	priateľské
biomasa	biomasy
biomasa	biomasa
otorgando	udeľovanie
otorgando	udelenie
otorgando	poskytnutie
vogel	vogel
enfermeras	sestry
enfermeras	sestričky
unicornio	unicorn
plutonio	plutónium
desequilibrio	nerovnováha
lingua	lingua
walters	walters
ethel	ethel
lagrange	lagrange
admira	obdivujem
admira	obdivovať
admira	obdivuje
insurgencia	povstania
insurgencia	povstanie
romina	romina
normativo	normatívne
imagina	predstav
imagina	predstaviť
llodra	llodra
mémoires	mémoires
elo	elo
instrumentistas	inštrumentalistov
rhino	rhino
comunicada	oznámené
garrigues	garrigues
grieta	trhlina
grieta	trhlina
grieta	crack
mediocre	priemerný
anfitriones	hostiteľov
rui	rui
peatones	chodcov
peatones	chodcov
foreman	foreman
trascendente	transcendentálna
mecanizado	obrábanie
mecanizado	obrábacie
mecanizado	opracovanie
mecanizado	mechanizované
ursula	uršula
detectores	detektory
bdfutbol	bdfutbol
malvados	skazený
malvados	zlá
pretoria	pretórii
premiere	premiéra
premiere	premiéru
merlín	merlin
lituana	litovské
lituana	litovský
reciba	prijímať
reciba	prijímajú
reciba	dostávať
reciba	prijať
rolfe	rolfe
lokomotiv	lokomotiv
medea	medea
monobook	monobook
brigitte	brigitte
bianco	bianco
encrucijada	križovatke
encrucijada	križovatka
encrucijada	križovatky
uppsala	uppsale
sarre	sársko
sarre	saar
almacenada	uskladnené
almacenada	uložené
almacenada	skladované
propulsor	vrtule
pegado	vložené
pegado	vložený
comparables	porovnateľných
comparables	porovnateľnú
comparables	porovnateľná
comparables	porovnateľný
comparables	porovnateľné
maud	maud
tifón	tajfún
comprados	zakúpené
comprados	kúpené
comprados	kúpila
comprados	zakúpené
comprados	kúpené
comprados	kúpil
sacos	vrecia
thelma	thelma
adrien	adrien
contiguo	susediacich
contiguo	susediace
contiguo	susedné
contiguo	priľahlých
contiguo	susediace
especificidad	špecifiká
especificidad	špecifickosť
especificidad	špecifickosti
mba	mba
ornitólogo	ornitológ
calienta	ohrieva
lehmann	lehmann
bailarinas	tanečníci
catarata	vodopád
bora	bora
yard	lodenica
yard	dvore
yard	dvor
yard	lodenice
aparejo	plošine
hippie	hippie
atalanta	atalanta
paranaense	paranaense
migratorio	migračné
migratorio	migračných
edouard	edouard
villarrica	villarrica
shaun	radka
burlas	výsmech
burlas	vysmieva
burlas	výsmech
cobb	cobb
consagrados	zakotvené
consagrados	zakotvená
consagrados	posvätená
córnea	rohovky
córnea	rohovky
elástica	elastické
valais	valaiský
erin	erin
studi	studi
damien	damien
separando	oddeľovanie
gin	gin
fernand	fernand
rosemary	rosemary
gentil	nežné
gentil	jemné
gentil	jemný
gentil	jemná
gentil	jemne
farmacias	lekárne
farmacias	lekáreň
farmacias	lekárne
siervo	služobník
siervo	sluha
savoy	savoy
transitorio	prechodné
transitorio	prechodný
transitorio	prechodné
transitorio	prechodná
embriones	embryo
embriones	embryá
benevento	benevento
tremenda	ohromné
tremenda	obrovské
extrasolar	extrasolárna
bolt	blesk
charco	puddle
atrayendo	prilákať
buren	buren
braille	písme
sidi	sidi
televisores	televízory
televisores	televízory
rms	rms
robada	ukradnuté
robada	ukradol
robada	ukradnutá
robada	ukradli
líquenes	lišajníky
bieber	bieber
zafiro	zafír
críquet	kriket
televisiones	televízory
televisiones	tv
televisiones	televízie
televisiones	televízia
televisiones	televízor
televisiones	televízne
televisiones	televízory
rescatada	zachránili
rescatada	zachránený
clements	clements
interferencias	zásah
interferencias	zasahovania
interferencias	rušenie
interferencias	zasahovanie
scarlett	scarlett
reclamada	tvrdilo
reclamada	tvrdila
reclamada	žiadal
chartres	chartres
implicada	zúčastnené
implicada	zapojené
implicada	zapojená
minoritario	menšinové
minoritario	menšinu
minoritario	menšiny
minoritario	menšina
sigurd	sigurd
molar	molový
molar	molekulová
amnesia	amnézia
leader	vodca
leader	leader
leader	líder
meteorológicos	meteorologické
meteorológicos	meteorologických
mcmillan	mcmillan
crisóstomo	zlatoústy
provocación	provokácie
provocación	provokácia
provocación	podnecovanie
provocación	provokatívne
retiene	ponechá
retiene	zachováva
artificialmente	umelo
greta	greta
anas	anas
dorian	dorian
justos	spravodlivý
runas	runy
xxvii	xxvii
perfeccionar	zdokonalenie
perfeccionar	zdokonaliť
perfeccionar	spresnenie
perfeccionar	spresniť
feligreses	farníci
pakistaní	pakistanské
compresor	kompresor
hartmann	hartmann
moderación	spomalenie
moderación	mierou
renacer	znovuzrodený
renacer	znovuzrodenie
contendientes	súťažiaci
agarra	zober
agarra	chytiť
agarra	chyť
peculiaridades	osobitosti
peculiaridades	špecifiká
peculiaridades	osobitosti
kaufman	kaufman
neumático	pneumatické
neumático	pneumatika
neumático	pneumatiky
neumático	pneumatika
byrd	byrd
satanás	satana
satanás	satan
caricaturista	karikaturista
iss	iss
slade	slade
almendras	mandle
almendras	mandle
fertilizantes	hnojivo
fertilizantes	hnojivá
fertilizantes	hnojív
fertilizantes	hnojivá
