категорија	categoria
служат	sirva
служат	servir
служат	serve
служат	servi
темели	foundation
темели	fundações
темели	fundação
темели	alicerce
темели	fundações
елба	elba
елба	elba
вино	vinho
вино	vinhos
биографија	biografia
откривање	revelador
откривање	revelando
откривање	deteção
откривање	detecção
откривање	descobrindo
откривање	descobrir
откривање	descobertas
откривање	descoberta
откривање	discovery
европско	europeu
европско	europeia
европско	europeias
белите	brancos
дисциплини	disciplinas
елизабета	elizabeta
елизабета	isabel
елизабета	elizabeth
механика	mecânicos
механика	mecânica
хартии	papéis
отворени	pelados
отворени	pelado
отворени	abre
отворени	aberto
отворени	abra
отворени	abrir
отворени	aberta
отворени	open
повреда	lesões
повреда	lesão
повреда	prejuízo
повреда	ferimento
формиран	estabelecida
формиран	estabelecido
формиран	formado
формиран	formada
формиран	formados
натпреварување	concurso
натпреварување	competição
натпреварување	concorrência
патека	track
патека	trilha
патека	faixa
патека	path
патека	caminho
патека	rasto
патека	trail
патека	trilha
патека	trilho
патека	rastro
мустафа	mustafa
џонс	jones
џонс	johns
франциско	francisco
водени	guiada
водени	guiados
водени	guiado
карактеристика	característicos
карактеристика	característica
карактеристика	característico
карактеристика	característica
карактеристика	funcionalidade
влијанија	impactos
влијанија	impactes
влијанија	influências
празници	feriados
празници	férias
курс	curso
кратка	curto
кратка	short
кратка	curtas
кратка	curta
веруваат	trust
веруваат	confiar
веруваат	confia
веруваат	confiança
веруваат	confie
веруваат	acredita
веруваат	acreditar
веруваат	believe
веруваат	creia
веруваат	acredite
автоматски	auto
автоматски	automático
автоматски	automáticos
автоматски	automático
автоматски	automática
автоматски	automáticas
автоматски	automaticamente
соба	sala
соба	quarto
бајконур	baikonur
настапува	realiza
настапува	executa
промоција	promoção
поход	cruzada
вработени	empregado
вработени	empregados
вработени	trabalhadores
вработени	assalariados
вработени	funcionários
вработени	empregados
силата	dosagem
силата	força
силата	forças
ранг	patente
ранг	rank
ранг	posto
шеф	chief
шеф	chefe
шеф	alcaide
шеф	patroa
шеф	patrão
шеф	chefe
шеф	boss
гранка	ramo
гранка	sucursal
гранка	branch
јајца	ovos
јајца	tomates
јајца	bolas
јајца	bailes
британска	britânico
британска	britânicos
британска	british
наполеон	napoleão
наполеон	napoleon
логика	lógico
логика	lógica
социјална	sociais
социјална	social
азербејџан	azerbaijão
освојувањето	conquistando
пијано	piano
престолнина	capitais
престолнина	capital
епизода	episódios
епизода	episódio
жанр	género
жанр	gênero
физичар	físico
украински	ucraniana
украински	ucranianos
украински	ucraniano
сонце	sun
сонце	sol
сонце	sunshine
сонце	sol
револуционерно	revolucionária
револуционерно	revolucionários
револуционерно	revolucionárias
револуционерно	revolucionário
одлуки	decisões
лансирање	lançar
лансирање	lançamento
крис	chris
крис	cris
крис	kris
порака	recado
порака	mensagem
триаголник	triângulo
дворец	palácio
дворец	palace
грци	gregos
финансиска	financeiro
финансиска	financeira
математички	matemático
математички	matematicamente
подршка	apoio
подршка	suporte
подршка	apoios
подршка	backup
подршка	reforços
пекинг	beijing
пекинг	pequim
успева	gerencia
успева	gere
академијата	academia
новинар	jornalista
новинар	repórter
новинар	reporter
четвртиот	quarta
протокол	protocolos
протокол	protocolo
транспорт	transportes
транспорт	transporte
транспорт	transportes
транспорт	transporte
туризам	turismo
очекува	esperava
очекува	esperado
очекува	esperados
очекува	esperada
одделни	separe
одделни	separado
одделни	separados
одделни	separar
атракции	atrações
атракции	atrativos
атракции	atracções
еврејски	judaica
еврејски	judeus
еврејски	judia
еврејски	judeu
еврејски	judaico
еврејски	hebraico
еврејски	hebraica
еврејски	hebreu
еврејски	hebreus
наводно	pretensamente
наводно	supostamente
наводно	supostamente
наводно	pretensamente
наводно	alegadamente
проток	estreito
проток	caudal
проток	flow
проток	fluxo
проток	fluxo
проток	stream
неодамна	recentemente
пораки	mensagens
истакнува	destaques
издавање	emitindo
издавање	emissão
победници	vencedores
победници	ganhadores
победници	vencedoras
дозволува	permite
годишен	anuais
годишен	anual
спектар	espectro
спектар	espectro
живеење	vivos
живеење	living
живеење	vivendo
живеење	viver
владетели	governantes
маж	marido
маж	esposo
маж	man
маж	pá
маж	cara
маж	homem
независно	independent
независно	independentes
независно	independente
независно	independentemente
независно	independente
уметности	arts
уметности	artes
добивање	obtendo
добивање	obtenção
добивање	obtendo
добивање	recebendo
добивање	ficando
катедрала	catedral
количина	quantidades
количина	quantidade
флорида	flórida
флорида	florida
ница	boa
ница	belo
ница	bom
ница	legal
ница	nice
лекување	cicatrização
лекување	curando
лекување	cura
лекување	tratamentos
лекување	tratamento
лудвиг	ludwig
лудвиг	luís
домаќинства	famílias
интереси	interesses
интереси	considerações
интереси	juros
интереси	interesse
дадени	dada
дадени	dado
дадени	dadas
куче	cão
куче	cadela
куче	dog
куче	cachorro
херкул	hercules
херкул	hércules
печат	imprensa
печат	pressione
печат	selo
печат	carimbo
печат	foca
печат	lacre
печат	selo
содржини	conteúdos
содржини	teor
содржини	conteúdo
содржини	conteúdos
содржини	conteúdo
теренот	arremesso
теренот	breu
јавна	público
јавна	públicas
јавна	pública
јавна	públicos
јавна	publico
возачот	condutor
возачот	maquinista
возачот	driver
возачот	motorista
гради	constrói
гради	peitos
гради	mamas
гради	seios
гради	peito
гради	tórax
гради	baú
гради	peito
гради	mama
гради	seio
гради	seios
гради	dedão
херој	herói
херој	heroi
херој	hero
јавен	público
јавен	públicas
јавен	pública
јавен	públicos
јавен	publico
ерменија	arménia
ерменија	armênia
цицачи	mamíferos
цицачи	mamífero
цицачи	mamíferos
плати	pagar
плати	paga
плати	pague
заедничка	comum
заедничка	frequentes
заедничка	common
заедничка	frequente
заедничка	articulação
заедничка	joint
фотографија	foto
фотографија	fotografia
фотографија	fotografia
атанас	atanas
списание	magazine
списание	revista
физичари	físicos
поразен	derrotou
поразен	derrotado
поразен	vencido
поразен	derrotada
поразен	derrotados
објавува	postagem
објавува	publicar
објавува	postando
објавува	postar
објавува	publicando
постојана	permanente
постојана	permanentes
лето	verão
лето	summer
кралски	real
кралски	royal
анти	anti
нозе	pés
нозе	pernas
нивни	suas
риба	peixes
риба	peixe
инструмент	instrumento
научник	cientista
научник	cientistas
опсег	escopo
опсег	âmbito
опсег	cordilheira
опсег	alcance
опсег	intervalo
опсег	gama
опсег	alcance
опсег	alcança
опсег	reach
опсег	alcançar
полиција	polícia
полиција	policia
насилство	violencia
насилство	violência
повлече	retire
повлече	retirar
кафе	cafezinho
кафе	café
забележано	anotado
забележано	notou
забележано	observou
хектари	hectares
хектари	hectares
хектари	acres
комедија	comédia
монарси	monarcas
чиле	chile
мандат	termo
мандат	mandato
студио	estudio
студио	ateliê
студио	studio
студио	estúdio
студио	estúdios
статистиката	estatísticas
христијанство	cristianismo
христијанство	cristandade
напишан	reescrito
многумина	muitos
многумина	muitas
собирање	recolha
собирање	colecionar
собирање	reunindo
собирање	recolha
очи	eyes
очи	olhos
тапани	tambor
тапани	bateria
тапани	tambores
пакистан	paquistão
објаснување	explicações
објаснување	explicação
тешка	pesado
тешка	heavy
тешка	pesadas
тешка	pesados
тешка	pesada
тешка	duro
тешка	durão
тешка	difícil
тешка	dificil
тешка	difíceis
тешка	difícil
монети	moedas
отомански	otomano
отомански	otomanos
отомански	otomana
организира	organiza
организира	organize
организира	organizar
организира	organiza
рано	early
рано	cedo
црвено	vermelhas
црвено	vermelha
црвено	vermelho
црвено	vermelhos
црвено	red
освоено	venceu
освоено	won
освоено	ganhou
освоено	ganhado
понудата	ofereça
понудата	oferta
понудата	oferecer
убиство	homicídios
убиство	homicídio
убиство	assassinato
убиство	assassínio
убиство	homicídio
машини	maquinaria
машини	máquinas
машини	máquinas
машини	maquinas
торино	torino
торино	turim
торино	turim
весници	jornal
весници	jornais
весници	jornal
весници	jornais
весници	papéis
камени	stone
камени	pedra
камени	pedras
опасност	perigos
опасност	perigo
опасност	perigos
опасност	hazard
опасност	perigo
колонии	colônias
колонии	colónias
насловот	legenda
основање	estabelecimento
основање	fundação
сопруг	marido
сопруг	esposo
енциклопедија	enciclopédia
енциклопедија	enciclopédia
списанија	revistas
снимање	gravando
снимање	gravação
снимање	queimando
снимање	queimar
снимање	queima
стилови	styles
стилови	estilos
адреса	morada
адреса	endereço
современи	contemporâneo
современи	contemporâneos
современи	contemporâneas
современи	contemporânea
знамиња	banners
знамиња	bandeiras
знамиња	flags
знамиња	bandeiras
додавање	adicionando
додавање	adição
додавање	acrescentando
додавање	adicione
додавање	adiciona
додавање	add
додавање	adicionar
вокал	vocal
вокал	vocais
вокал	vocal
вокал	vocais
алфа	alpha
алфа	alfa
алфа	alfa
напишано	escrito
напишано	escritas
напишано	escritos
напишано	escrita
чувство	sentimento
чувство	sentindo
чувство	sensação
чувство	feeling
турскиот	turcos
турскиот	turco
турскиот	turca
турскиот	turcas
уметник	artista
влакна	hair
влакна	cabelos
влакна	pêlo
влакна	cabelo
влакна	fibras
влакна	fibra
влакна	fibras
влакна	fibras
современа	contemporâneo
современа	contemporâneos
современа	contemporâneas
современа	contemporânea
способности	skills
способности	habilidades
способности	aptidões
способности	competências
способности	habilidades
способности	capacidades
способности	capacidades
кошарка	basquete
кошарка	basquetebol
извршува	executa
стрелец	atirador
стрелец	shooter
стрелец	sagitário
стрелец	arqueiro
стрелец	archer
запис	registro
запис	recorde
запис	gravar
запис	record
родителите	pais
јадро	core
јадро	núcleo
јадро	núcleo
монетарната	monetários
монетарната	monetário
монетарната	monetária
историчари	historiadores
земјоделство	agrícola
земјоделство	agricultura
земјоделство	agricultura
петербург	petersburgo
раѓање	parto
раѓање	nascimento
воглавно	principalmente
воглавно	principalmente
индонезија	indonésia
дедо	avô
дедо	vovô
дедо	vô
дедо	avô
дедо	vovô
дедо	avo
црвен	vermelhas
црвен	vermelha
црвен	vermelho
црвен	vermelhos
црвен	red
композитори	compositores
критичари	críticos
критичари	crítico
критичари	critico
критичари	crítica
свештеник	priest
свештеник	padre
свештеник	sacerdote
катерина	katerina
катерина	catherine
катерина	catarina
катерина	caterina
класична	clássica
класична	clássicos
класична	clássicas
класична	clássico
класична	clássica
класична	clássicos
класична	classic
класична	clássico
рана	rana
рана	ferimento
рана	ferida
епизоди	episódios
момче	garoto
момче	boy
момче	moço
момче	rapaz
момче	menino
подолу	abaixo
ткиво	tecidos
ткиво	tecido
молдавија	moldávia
премин	cruzando
премин	cruzamento
премин	travessia
премин	gateway
огромна	enormes
огромна	enorme
вкупна	total
бегалци	refugiados
концерти	concertos
концерти	shows
обука	formação
обука	treinamento
обука	treinos
обука	treino
подразбира	implica
подразбира	insinua
ставови	atitudes
ставови	vistas
ставови	visualizações
гробот	sepultura
гробот	cova
гробот	túmulo
гробот	grave
гробот	campa
статистички	estatisticamente
статистички	estatístico
статистички	estatística
тито	tito
карпи	penhascos
карпи	falésias
карпи	rochedos
карпи	pedras
карпи	rochas
карпи	rocks
концерт	concerto
концерт	concertos
концерт	concert
дисциплина	disciplina
внатрешна	internas
внатрешна	internos
внатрешна	interno
внатрешна	interna
горен	goren
горен	superior
горен	upper
кристијан	christian
кристијан	cristã
кристијан	cristiano
кристијан	cristão
кристијан	cristãos
уапсен	arrebentou
уапсен	detido
уапсен	presa
уапсен	preso
уапсен	presos
анри	henrique
анри	henrique
анри	henri
секако	claro
документ	documentar
документ	documento
изведува	realizando
изведува	realiza
изведува	executa
гранд	grandioso
гранд	grand
психологија	psicologia
николај	nikolai
николај	nikolay
николај	nicolai
николај	nikolai
фиренца	florença
носител	operadora
носител	transportadora
носител	portadora
носител	transportador
носител	holder
носител	detentor
носител	titular
носител	portador
институција	instituição
јан	jan
јан	yan
јан	lan
јан	ian
јан	lan
јан	ian
брисел	bruxelas
стјуарт	stewart
стјуарт	stuart
одбил	recusou
одбил	recusada
одбил	recusado
стив	steve
аспект	aspecto
граматика	gramática
бугарите	búlgaros
несреќа	infortúnio
несреќа	infelicidade
несреќа	acidente
камења	stones
камења	pedras
камења	rochedos
камења	pedras
камења	rochas
камења	rocks
претставени	representada
претставени	representado
претставени	representados
претставени	representadas
претставени	representou
опсада	cerco
раса	raça
раса	mestiço
раса	raça
раса	corrida
раса	race
осигурување	seguros
осигурување	seguradora
осигурување	seguro
појаснување	desambiguação
појаснување	clarificação
појаснување	esclarecimentos
појаснување	esclarecimento
состојби	situações
прага	praga
умира	morre
умира	morrendo
умира	morrer
богата	ricas
богата	rico
богата	ricos
богата	rich
богата	rica
материја	matéria
еднакви	iguais
еднакви	igualar
еднакви	equal
еднакви	igual
управува	rege
управува	governa
оган	fire
оган	fogueira
оган	fogo
оган	incêndio
оган	fogueira
амстердам	amsterdão
амстердам	amsterdam
амстердам	amesterdão
амстердам	amsterdã
редови	fileiras
редови	filas
редови	linhas
редови	fileiras
редови	frontline
организми	organismos
потрага	quest
потрага	demanda
понуда	lance
понуда	licitação
понуда	licitar
понуда	ofereça
понуда	oferta
понуда	oferecer
нејзина	dela
речник	vocabulário
речник	dicionário
грузија	georgia
грузија	geórgia
внатре	dentro
внатре	inside
земјоделски	agrícola
куба	cuba
суштества	seres
суштества	criaturas
карактеризира	caracteriza
инсекти	insetos
инсекти	insectos
инсекти	insecto
инсекти	insetos
инсекти	inseto
рамнотежа	saldo
рамнотежа	balança
рамнотежа	balanço
рамнотежа	equilíbrio
зале	saale
мисија	missão
мисија	missao
мисија	mission
будимпешта	budapeste
законите	leis
континентална	continental
континентална	continentais
теодор	theodore
теодор	teodoro
теодор	theodor
настанот	acontecimento
настанот	evento
поезијата	poesias
поезијата	poesia
научен	científico
научен	científica
синглови	singles
синглови	individuais
синглови	solteiros
ѕидови	paredes
ѕидови	muralhas
ѕидови	muros
ален	allen
ален	alen
ален	alan
птиците	pássaros
птиците	aves
легенда	legend
легенда	lenda
легенда	legenda
резерви	reservas
сулејман	suleiman
сулејман	suleyman
кули	torres
класи	classes
класи	turmas
класи	aulas
вечер	noite
вечер	noite
вечер	night
приходи	receita
приходи	receitas
приходи	renda
приходи	rendimento
приходи	receitas
приходи	proveitos
приходи	rendimentos
издава	trai
метали	metais
дрва	madeiras
дрва	madeira
дрва	árvores
дрва	arvores
маало	bairro
маало	vizinhança
литванија	lituânia
длабоко	profunda
длабоко	profundo
длабоко	deep
организмот	organismo
данок	impostos
данок	imposto
координати	coordenadas
илјадници	milhares
илјадници	mil
илјадници	milhares
конго	congo
конго	congolês
детали	pormenores
детали	detalhes
детали	detalhe
детали	detalhes
детали	pormenor
студија	estudo
студија	estuda
студија	estude
студија	estudar
парохија	paróquia
парохија	freguesia
срце	nenê
срце	neném
срце	bebé
срце	bebê
срце	baby
срце	heart
срце	coração
срце	amorzinho
срце	querida
базилика	basílica
историска	histórico
историска	históricas
историска	histórica
историска	históricos
историска	históricas
историска	histórico
историска	histórica
историска	históricos
социјалистичка	socialistas
социјалистичка	socialista
кентаур	centauro
кентаур	centauri
одговори	respondida
одговори	respondi
одговори	responderam
одговори	respondeu
одговори	respondido
одговори	respostas
одговори	respostas
одговори	responde
одговори	resposta
одговори	responder
одговори	responda
одговори	responde
одговори	resposta
одговори	responder
одговори	responda
одржан	realizada
одржан	realizado
одржан	segurou
белорусија	bielorússia
белорусија	bielorrusso
белорусија	bielorrússia
музеи	museus
поседуваат	possuir
поседуваат	possuí
поседуваат	possuem
поседуваат	possua
напаѓач	invasor
напаѓач	agressor
напаѓач	assaltante
напаѓач	pistoleiro
напаѓач	atacante
напаѓач	agressor
зачувани	salvo
зачувани	salva
зачувани	salvou
зачувани	salvos
зачувани	guardado
зачувани	guardados
вистинска	real
вистинска	verdadeiro
вистинска	reais
вистинска	verdadeiros
вистинска	verdadeira
сума	soma
сума	sum
сума	somatório
сума	quantia
сума	quantidade
сума	montante
последици	rescaldo
последици	conseqüências
последици	consequências
проценти	percentagens
проценти	porcentagem
проценти	percentual
проценти	percentagem
проценти	porcentagem
проценти	percentagem
варијанти	variantes
популарна	popular
популарна	populares
популарна	populares
исклучително	excepcionalmente
исклучително	extremamente
исклучително	excecional
исклучително	excecionais
исклучително	excepcional
исклучително	excepcionais
финале	finais
финале	final
додава	adiciona
додава	acrescenta
додава	adições
верувања	crenças
информација	informações
информација	informação
познатата	famosa
познатата	famosas
познатата	famosos
познатата	famoso
хитлер	hitler
компјутери	pcs
компјутери	computadores
направено	feito
пошта	correio
пошта	mail
симон	simone
симон	simon
симон	simão
симон	simón
србите	sérvios
антички	antiguidade
антички	antiga
антички	antigo
антички	antigos
антички	antiguidade
антички	ancião
дејвис	davis
дејвис	davies
градско	cidade
плен	presas
плен	presa
плен	rapina
плен	saque
плен	estraga
плен	despojos
манастири	mosteiros
одред	squad
одред	pelotão
одред	esquadrão
станици	estações
граѓанската	cívico
граѓанската	cívica
граѓанската	civic
решавање	resolvendo
решавање	resolver
решавање	resolve
решавање	solucionar
решавање	resolver
решавање	resolva
муслиманите	muçulmanos
античка	antiga
античка	antigo
античка	antigos
античка	antiguidade
античка	ancião
гроб	tumba
гроб	túmulo
гроб	sepultura
гроб	cova
гроб	túmulo
гроб	grave
гроб	campa
отворање	abertura
отворање	abrindo
отворање	inauguração
историчар	historiador
произлегува	caules
стави	colocar
стави	coloca
стави	pôr
стави	posta
стави	coloque
сопственик	dona
сопственик	proprietária
сопственик	dono
сопственик	proprietário
врнежи	chuvas
врнежи	precipitação
врнежи	chuveiros
преговори	negociação
преговори	negociações
преговори	negociando
преговори	negociar
преговори	negociação
преговори	negociações
преговори	negociar
преговори	negociações
карлос	carlos
поврзување	ligação
поврзување	conexão
поврзување	conectando
поврзување	conexão
паркови	parques
постави	conjunto
постави	definir
постави	set
постави	definido
прифати	aceitamos
прифати	aceite
прифати	aceito
прифати	aceitar
прифати	aceita
чува	mantém
тома	toma
тома	tomé
тома	thomas
тома	tomás
научниците	cientistas
глумци	actores
глумци	atores
филипините	filipinas
турска	turcos
турска	turco
турска	turca
турска	turcas
зелена	verde
зелена	green
зелена	verdes
одредено	específicas
одредено	específicos
одредено	específica
одредено	especifico
одредено	específico
критериум	critério
критериум	critérios
критериум	critério
унгарски	húngaros
унгарски	húngaro
унгарски	húngara
минато	passadas
минато	passados
минато	passado
забележи	aviso
особини	traços
особини	personalidades
особини	traço
надворешна	externas
надворешна	externo
надворешна	externos
надворешна	externa
сигурност	seguranças
сигурност	segurança
сигурност	confiabilidade
сигурност	fiabilidade
сигурност	segurança
сигурност	certeza
сигурност	certezas
чуваат	guardada
раната	ferimento
раната	ferida
нула	zero
дипломатски	diplomática
дипломатски	diplomático
дипломатски	diplomáticos
имаа	tive
имаа	tinha
имаа	teve
бад	ruim
бад	bad
бад	mau
бад	má
бад	bud
слоеви	camadas
прилог	anexo
прилог	fixação
прилог	anexos
прилог	apego
авганистан	afeganistão
играчот	player
играчот	reprodutor
играчот	jogador
агенција	agencia
агенција	agência
јавност	público
јавност	públicas
јавност	pública
јавност	públicos
јавност	publico
скала	escada
скала	balança
скала	escalar
скала	escala
скала	scala
принц	principe
принц	prince
принц	príncipe
министерство	ministério
соодветни	adequada
соодветни	adequado
соодветни	apropriada
соодветни	adequados
соодветни	apropriados
соодветни	apropriado
математиката	matemática
математиката	matemática
кралица	queen
кралица	rainha
флота	frotas
флота	frota
спроведување	conduzindo
спроведување	implementação
спроведување	execução
специфични	específicas
специфични	específicos
специфични	específica
специфични	especifico
специфични	específico
фронт	front
фронт	fachada
фронт	frente
дунав	danúbio
приклучи	participe
приклучи	aderir
приклучи	juntar
приклучи	participar
лука	luka
лука	luca
честа	honra
честа	honor
нападите	ataca
нападите	atentados
нападите	ataques
пазари	mercados
нозете	pernas
природна	naturais
природна	natural
температури	temperaturas
заштитен	protegida
заштитен	protegidas
заштитен	protegidos
заштитен	protegido
мнозинство	maioria
северозападно	noroeste
уред	aparelho
уред	dispositivo
издадени	emitida
издадени	emitidos
издадени	emitiu
издадени	emitido
издадени	emitidas
потенцијал	potencialidades
потенцијал	potencial
потенцијал	potenciais
ливерпул	liverpool
хановер	hanover
хановер	hanôver
хановер	hannover
хановер	hanôver
служел	servi
служел	servidos
служел	servia
служел	serviu
служел	servido
последно	último
последно	últimas
последно	last
последно	últimos
последно	última
професионална	professional
професионална	profissionais
професионална	profissional
доселеници	colonos
доселеници	colonizadores
одговорност	passivo
одговорност	responsabilidade
одговорност	responsabilidade
одговорност	responsabilização
одговорност	responsabilidade
осуден	condenado
осуден	condenados
осуден	condenada
осуден	condenado
осуден	sentenciado
осуден	condenada
осуден	condenado
осуден	condenou
осуден	condenados
осуден	condenada
франц	franz
напори	esforços
напори	esforços
напори	esforço
повреди	lesões
повреди	lesão
повреди	prejuízo
повреди	ferimento
повреди	lesões
повреди	ferimentos
повреди	ferido
повреди	magoar
повреди	doeu
повреди	machucar
милер	müller
милер	miller
милер	muller
напушта	abandona
напушта	saindo
напушта	partindo
напушта	deixando
напушта	deixar
заменет	substituído
заменет	substituídos
заменет	substituída
заменет	substituiu
монако	mónaco
монако	mônaco
монако	monaco
војски	exércitos
јосиф	joseph
јосиф	josé
јосиф	josefo
пишувал	escreveu
пишувал	escrevia
пишувал	escrevi
цени	preços
цени	preços
пејачи	cantoras
пејачи	cantores
компјутер	organizador
компјутер	hospedeiro
компјутер	anfitrião
компјутер	host
компјутер	apresentador
компјутер	acolhimento
компјутер	computador
успеси	sucessos
успеси	êxitos
успеси	acertos
успеси	realizações
успеси	sucessos
успеси	êxito
успеси	sucesso
испратен	enviada
испратен	enviadas
испратен	enviados
испратен	enviou
испратен	enviado
измени	edit
измени	edita
измени	editar
измени	edite
измени	modificar
измени	modifica
измени	mudanças
измени	alterações
измени	modificações
измени	mudar
измени	mudança
измени	mudanças
измени	troco
анадолија	anatólia
андреј	andrej
андреј	andrey
андреј	andrei
авиони	jets
авиони	jatos
авиони	jactos
авиони	aviões
авиони	aviões
инвазија	invasões
инвазија	invasão
фигура	figura
фигура	figure
патеки	caminhos
патеки	caminhada
патеки	trek
патеки	trilhas
патеки	trilhos
колонија	colônia
колонија	colónia
спортисти	desportistas
спортисти	atletas
малезија	malásia
валута	divisa
валута	moeda
прочитајте	lidos
прочитајте	ler
прочитајте	leia
прочитајте	lê
популарни	popular
популарни	populares
популарни	populares
работење	trabalhando
работење	trabalhar
работење	funcionando
тексас	texas
погоре	acima
локална	locais
локална	local
цезар	caesar
цезар	cesar
цезар	césar
цезар	cesar
цезар	césar
австро	austro
паѓа	caindo
паѓа	cair
паѓа	caindo
паѓа	soltando
паѓа	cai
паѓа	quedas
паѓа	cataratas
паѓа	falls
александров	alexandrov
варира	varia
варира	variam
варира	variar
варира	variada
варира	variado
варира	variados
варира	variadas
обврски	obrigações
обврски	compromissos
обврски	autorizações
обврски	responsabilidades
обврски	obrigação
обврски	obrigações
напредок	progress
напредок	andamento
напредок	progresso
напредок	progressos
бригада	brigada
принуден	forçadas
принуден	forçada
принуден	forçado
принуден	forçou
принуден	forçados
жив	viva
жив	vivos
жив	vivas
жив	vivo
жив	alive
добиени	obtida
добиени	obtidos
добиени	obtidas
добиени	obtido
добиени	recebida
добиени	recebido
добиени	receberam
добиени	recebidos
добиени	recebeu
добиени	recebidas
добиени	derivado
добиени	derivada
добиени	derivadas
штаб	sede
штаб	sedes
парагвај	paraguai
страв	fear
страв	temer
страв	medo
црвени	vermelhas
црвени	vermelha
црвени	vermelho
црвени	vermelhos
црвени	red
хисар	hisar
ресен	resen
команда	comando
команда	comandar
мајстор	industriais
мајстор	mestre
мајстор	master
најголемо	maiores
најголемо	maior
најголемо	greatest
најголемо	maiores
најголемо	maior
ран	early
ран	cedo
синови	sons
синови	filhos
традиции	tradições
кинг	king
кинг	rei
бор	bor
бор	pinheiro
бор	pine
бор	pinho
механизам	mecanismo
стратегија	estratégia
борци	combatentes
борци	combatentes
борци	lutadores
борци	caças
формално	formalmente
формално	formais
формално	formal
сами	alone
сами	sozinha
сами	sozinho
сами	sozinhos
сами	sami
диплома	diploma
диплома	licenciatura
диплома	grau
диплома	graus
јустинијан	justiniano
гласање	votação
гласање	voto
гласање	vote
гласање	votem
гласање	votar
гласање	votação
гласање	votando
гласање	votações
гласање	voto
гласање	votar
компоненти	componentes
успеа	geridos
успеа	gerido
успеа	conseguiu
успеа	sucedeu
електрони	elétrons
електрони	electrões
интер	inter
стојан	stojan
стојан	stoyan
кујна	culinária
кујна	cozinha
кујна	gastronomia
кујна	cozinha
почит	respeitar
почит	respeitem
почит	respeite
почит	respeito
лекар	médico
лекар	doutor
лекар	médica
лекар	doutora
лекар	doctor
лекар	médico
покажа	mostrei
покажа	mostrou
покажа	mostraram
бања	spa
бања	termas
бања	banheiro
бања	banja
бања	banheira
бања	banho
бања	bath
играше	jogado
играше	jogou
играше	tocou
играше	joguei
играше	jogaram
вести	novidades
вести	noticias
вести	notícia
вести	notícias
окупација	ocupação
окупација	profissão
хартија	paper
хартија	papel
чита	chita
гласот	voice
гласот	voz
објасни	expliquem
објасни	explicar
објасни	explica
објасни	explique
објасни	explicado
објасни	explicada
објасни	explicou
детроит	detroit
погрешно	errado
погрешно	errada
кислород	oxigénio
кислород	oxigênio
коски	bones
коски	ossos
коски	espinhas
различно	diferente
различно	diferentes
признание	confissão
планирање	planejamento
планирање	planeamento
планирање	planificação
постигнат	atingido
постигнат	alcançada
постигнат	alcançado
постигнат	alcançou
постигнат	alcançadas
успешен	sucesso
успешна	sucesso
последователни	consecutivas
последователни	consecutivo
последователни	consecutiva
последователни	consecutivos
позитивни	positivos
позитивни	positivas
позитивни	positivo
позитивни	positiva
изрази	expressos
изрази	expresso
изрази	expressado
изрази	expressas
изрази	expressa
традицијата	tradições
традицијата	tradição
соодветна	adequado
соодветна	apropriada
соодветна	adequados
соодветна	apropriados
соодветна	apropriado
соодветна	adequada
правда	justiça
правда	justice
популарен	popular
популарен	populares
маркетинг	marketing
маркетинг	comercialização
губи	desaparecendo
губи	perde
составени	composta
променлива	variável
променлива	variáveis
менаџмент	gerência
менаџмент	gestão
менаџмент	gerenciamento
сао	sao
мисла	pensei
мисла	pensamento
мисла	pensado
мисла	pensou
снимки	filmagem
снимки	gravações
бдп	pib
бдп	pib
бдп	pnb
бдп	bdp
членка	membro
топлина	heat
топлина	calor
топлина	cordialidade
топлина	calor
лајпциг	leipzig
продавници	comércio
продавници	lojas
продавници	lojas
министри	ministros
есента	autumn
есента	outono
стотици	hundred
стотици	cem
стотици	centena
стотици	centenas
забава	fun
забава	diversão
забава	divertimento
забава	divertida
забава	divertido
забава	partido
забава	party
забава	festa
забава	entretenimento
забава	entertainment
списоци	lista
списоци	listas
нашиот	nossa
нашиот	nossas
нашиот	nossos
нашиот	nosso
откритија	revelações
откритија	descobertas
откритија	conclusões
откритија	constatações
откритија	achados
обичаи	costumes
обичаи	alfândegas
обичаи	aduaneira
обичаи	alfândega
нека	deixe
нека	deixa
поврзаност	conectividade
гробови	graves
гробови	covas
гробови	sepulturas
гробови	túmulos
гробови	campas
вон	von
вон	vaughn
извештаи	relatórios
извештаи	denúncias
чисто	puramente
чисто	limpo
чисто	clear
чисто	limpar
чисто	puras
чисто	pura
чисто	puro
чисто	puros
чисто	pure
чисто	limpo
чисто	limpe
чисто	limpar
чисто	limpa
остварување	conquista
остварување	alcançar
карти	cartões
карти	cartas
карти	cards
карти	passagens
карти	ingressos
карти	bilhetes
поставува	conjuntos
поставува	sets
николов	nikolov
бен	ben
тејлор	taylor
судан	sudão
успеала	geridos
успеала	gerido
успеала	conseguiu
бори	grappling
кампанија	campânia
кампанија	campania
спојување	fusão
спојување	concentração
спојување	fusão
спојување	fundir
спојување	junção
спојување	mesclar
спојување	mesclagem
спојување	fundir
спојување	mesclagem
религии	religiões
мечот	sword
мечот	espada
кандидат	nomeada
кандидат	candidata
кандидат	candidato
кандидат	candidatos
унеско	unesco
масло	azeite
масло	óleo
масло	petróleo
масло	óleos
пее	canta
пее	cantando
