και	ve
κανένας	kimse
πεθάνει	öl
πεθάνει	geber
απειλή	tehdit
πρωί	sabah
πρωί	sabahlar
πρωί	günaydın
ετήσια	yıllık
ετήσια	senelik
ετήσια	yıllık
ετήσια	senelik
υποθέσεις	vakalar
υποθέσεις	davalar
νεκροταφείο	mezarlık
νεκροταφείο	mezarlıkta
νεκροταφείο	mezarlığı
νεκροταφείο	mezarlık
νεκροταφείο	mezarlığı
παραλλαγές	varyasyonları
σκοτ	scott
βαθιά	derinden
βαθιά	derine
βαθιά	derin
βαθιά	deep
βαθιά	derinden
κώδικας	kodu
κώδικας	şifre
κώδικας	kod
τσαρλς	charles
επιτυχημένη	başarılı
απαραίτητο	gerekli
απαραίτητο	gerekliydi
απαραίτητο	gereklidir
απαραίτητο	gerekli
απαραίτητο	şart
αδερφός	kardeş
αδερφός	kardeşim
αδερφός	birader
αδερφός	kardes
αδερφός	abi
εργαλείο	alet
εργαλείο	aracı
εργαλείο	araç
αρχιτέκτονας	mimar
γιουγκοσλαβία	yugoslavya
ελεύθερος	bedava
ελεύθερος	özgür
ελεύθερος	free
ελεύθερος	ücretsiz
ελεύθερος	serbest
αποικία	koloni
αποικία	kolonisi
καβάλας	kavala
βασισμένη	temelli
βασισμένη	tabanlı
κυρία	madam
κυρία	hanımefendi
κυρία	lady
κυρία	hanım
κυρία	bayan
κυρία	hanımefendi
λόγιος	alim
λόγιος	bilgin
κλίση	slope
κλίση	gradyan
κλίση	eğik
δημοφιλής	popüler
δημοφιλής	sevilen
αφγανιστάν	afganistan
μεταβολές	değişiklikler
μεταβολές	değişimler
μεταβολές	değişiklik
μεταβολές	değişiklikleri
ενεργά	aktif
ενεργά	etkin
τόνους	tonlarca
τόνους	ton
προηγούμενες	önceki
δημοκρατική	demokratik
δημοκρατική	demokrat
παίκτη	oyuncu
κιλκίς	kilkis
ναυτική	donanma
αργεντινής	arjantin
αργεντινής	arjantin
εισήγαγε	tanıttı
εισήγαγε	tanıştırdı
θεία	teyzem
θεία	teyze
θεία	teyze
θεία	hala
θεία	yenge
θεία	teyze
γουινέα	gine
διαιρείται	bölündü
διαιρείται	bölünmüş
ικανότητες	yetenekler
ικανότητες	yetenekleri
ικανότητες	becerileri
ικανότητες	yetenekler
ικανότητες	beceri
αφιέρωμα	övgü
αφιέρωμα	hürmet
αφιέρωμα	haraç
αντιπολίτευσης	muhalefet
αντιπολίτευσης	muhalif
κιλά	sterlin
κιλά	pound
κιλά	kilo
κιλά	kg
κιλά	kilogram
κιλά	kilo
κιλά	kilo
φάσμα	spektrum
κάπως	kısmen
μέγαρο	konak
μέγαρο	malikane
μέγαρο	köşk
ελάχιστη	minimum
ελάχιστη	asgari
ελάχιστη	minimum
ελάχιστη	asgari
βιετνάμ	vietnam
βιετνάμ	vietnamlı
βιετνάμ	vietnam
παρούσα	hediye
παρούσα	şimdiki
παρούσα	mevcut
ντοκιμαντέρ	belgesel
ντοκιμαντέρ	belgesel
υψηλότερη	yüksek
συνθέσεις	kompozisyonlar
συνθέσεις	yapılandırmaları
πωλ	paul
άμστερνταμ	amsterdam
άμστερνταμ	hollanda
επιθυμία	arzu
επιθυμία	dilek
επιθυμία	keske
επιθυμία	keşke
γεωγραφικό	coğrafi
γεωγραφικό	coğrafi
προφορά	telaffuz
προφορά	aksan
προφορά	aksanı
προφορά	aksan
άγιοι	azizler
αναπτύσσεται	geliştirir
ακολουθώντας	takip
ιούλιος	temmuz
σκότωσε	öldür
σκότωσε	öldürün
σκότωσε	öldürüldü
σκότωσε	öldürülmüş
σκότωσε	öldürdüm
σκότωσε	öldürdü
εγκαταλείψει	terk
τζακ	jack
τζακ	vale
συμπέρασμα	sonuç
σταυρό	karşıya
σταυρό	haç
σταυρό	çapraz
σταυρό	hacı
σταυρό	cross
χερσόνησο	yarımadası
μηχανές	motorlar
μηχανές	motorları
μηχανές	makinalar
μηχανές	makina
μηχανές	makine
μηχανές	makineler
μηχανές	makinalar
μηχανές	makine
μηχανές	makina
αγωνιστές	savaşçılar
αγωνιστές	savaşçıları
αγωνιστές	militanlar
μεταβολή	değişim
μεταβολή	değiştir
μεταβολή	değişiklik
μεταβολή	değiştirme
εκατό	yüzlük
εκατό	hundred
μάρτιν	martin
σκάφος	gemi
σκάφος	gemi
σκάφος	kayık
σκάφος	tekne
σκάφος	sandal
σκάφος	bot
σκάφος	gemi
ένταση	gerilim
ένταση	gerginlik
ένταση	tansiyon
ένταση	yoğunluk
ένταση	yoğunluğu
απουσία	yokluğu
απουσία	yokluğunda
όροι	şartları
όροι	koşul
όροι	şartlar
όροι	koşulları
όροι	koşullar
όροι	koşul
όροι	şartlar
όροι	koşulları
όροι	koşullar
δίσκους	disk
δίσκους	diskler
δέντρα	ağaçlar
δέντρα	ağaç
μέγιστη	maksimum
μέγιστη	azami
εκλέγεται	seçilmiş
εκλέγεται	seçildi
μόναχο	münih
μόνιμα	daimi
μόνιμα	kalıcı
μόνιμα	kalıcı
σταυρός	karşıya
σταυρός	haç
σταυρός	çapraz
σταυρός	hacı
σταυρός	cross
δίκτυα	ağları
δίκτυα	ağlar
δημιουργός	yapıcı
δημιουργός	yaratıcı
δημιουργός	maker
δημιουργός	yaratıcı
δημιουργός	yaradan
δημιουργός	yaratıcısı
δημιουργός	yaratan
μέσων	aletler
μέσων	aletleri
μέσων	aygıtlar
φίλοι	dostlar
φίλοι	arkadaşlar
φίλοι	arkadaş
φίλοι	arkadaslar
στελέχη	soylar
στελέχη	yöneticiler
στελέχη	yöneticileri
όπλων	silahlar
όπλων	kollar
όπλων	kolları
δείκτης	işaret
δείκτης	göstergesi
δείκτης	gösterge
εντύπωση	izlenim
εντύπωση	gösterim
αναλογία	oranı
αναλογία	oran
άγνωστος	bilinmiyor
άγνωστος	bilinmeyen
πρόσφατες	yakınlardaki
πρόσφατες	yakınlarda
δυνατότητες	olasılıklar
δυνατότητες	olasılık
δυνατότητες	ihtimaller
δυνατότητες	olasılıkları
δυνατότητες	olanaklar
δυνατότητες	potansiyel
ουρά	kuyruk
ουρά	kuyruk
αποικίες	koloniler
λογότυπο	logo
λογότυπο	logosu
αυξάνεται	artıyor
αυξάνεται	artan
ήρωας	kahramanlık
ήρωας	hero
ήρωας	kahraman
ήρωας	yiğit
κορυφαία	üst
κορυφαία	üstü
κορυφαία	top
κορυφαία	üstte
αέριο	benzin
αέριο	gaz
συν	artı
συν	plus
νήσος	adası
νήσος	ada
νήσος	adası
νήσος	ada
μεραρχία	bölüm
μεραρχία	division
μεραρχία	bölünme
ακολουθία	sıralı
ακολουθία	dizi
ακολουθία	dizisi
οξυγόνο	oksijen
ταξινόμηση	sıralama
ταξινόμηση	sınıflandırma
ποινή	penaltı
ποινή	cezası
ποινή	ceza
ποινή	hüküm
ποινή	cümle
ποινή	ceza
αναπαράσταση	temsili
αναπαράσταση	temsil
ματς	eşleşme
ματς	karşılaşma
ματς	kibrit
ματς	maç
έντουαρντ	edward
αυτόματα	otomatik
αυτόματα	otomatik
λίμνες	göller
χαν	khan
χαν	han
χαν	han
νόμους	kanunlar
νόμους	yasalar
νόμους	yasaları
λήψη	indirin
λήψη	yükleme
λήψη	indirme
λήψη	indirmek
λήψη	indir
λήψη	al
λήψη	alın
χριστιανοί	christian
χριστιανοί	hıristiyan
χριστιανοί	hristiyan
χριστιανοί	hıristiyanlar
χριστιανοί	hıristiyan
χριστιανοί	hristiyan
χριστιανοί	hristiyanlar
εμφανίζει	gösterir
εμφανίζει	gösteriler
εμφανίζει	görüntüler
οπτική	görsel
οπτική	optik
αποκατάσταση	restorasyon
αποκατάσταση	onarım
αποκατάσταση	yenileme
αποκατάσταση	rehabilitasyon
αποκατάσταση	islah
διευθυντή	direktör
διευθυντή	müdür
διευθυντή	yönetmen
διευθυντή	yönetici
ευγενείς	soylular
ευγενείς	noble
ευγενείς	asil
ευγενείς	soylu
μάρκος	markos
μάρκος	markus
μάρκος	marcos
δέρμα	deri
δέρμα	derisi
δέρμα	cildi
δέρμα	cilt
δέρμα	ten
δέρμα	deri
οθόνη	ekran
οθόνη	ekranı
οθόνη	ekran
οθόνη	monitör
σάο	são
σάο	sao
τουρκικά	türk
τουρκικά	türkçe
μίλια	kilometrelerce
μίλια	miles
μίλια	mil
προτείνω	tavsiye
ιδρύματα	kuruluşlar
ιδρύματα	kurumlar
ιδρύματα	kurumları
ήχο	sound
ήχο	sesi
ήχο	ses
ήχο	ses
στόλος	filosu
στόλος	filo
σκωτία	iskoçya
ίδιοι	aynısından
ίδιοι	aynen
ίδιοι	ayni
ίδιοι	aynı
ίδιοι	aynısı
ακτινοβολία	radyasyon
μένει	kalır
μένει	kalacak
έγκλημα	suç
έγκλημα	suçlar
δουκάτο	düklük
στέλιος	stelios
συσκευές	aygıt
συσκευές	cihazlar
συσκευές	aygıtlar
συσκευές	aparatı
παράγουν	üretme
γιαν	jan
γιαν	ocak
ρωμαίος	romalı
ρωμαίος	roman
ρωμαίος	romeo
τάφος	mezar
τάφος	mezar
σχολές	okullar
σχολές	okulları
ρίζα	root
ρίζα	kök
κοινωνικά	toplumsal
κοινωνικά	sosyal
σωστό	doğru
σωστό	sağa
σωστό	sağ
σωστό	dogru
σωστό	doğru
κομητεία	şehristanı
κομητεία	ilçe
κομητεία	county
κεφάλαιο	bölüm
κεφάλαιο	bolum
κεφάλαιο	başkent
κεφάλαιο	sermaye
κεφάλαιο	başkenti
πνευματική	manevi
πνευματική	ruhsal
πνευματική	ruhani
πνευματική	entelektüel
πνευματική	entellektüel
εκδότης	yayıncı
εκδότης	editör
εκδότης	düzenleyici
εκδότης	editor
χρυσά	golden
χρυσά	altın
χρυσά	altin
χρυσά	altınlar
χρυσά	altın
χρυσά	gold
χρυσά	altin
παλαιότερη	yaşlı
υψηλό	high
υψηλό	yükseklerde
υψηλό	çak
υψηλό	yükseğe
υψηλό	yüksek
παραδοσιακό	geleneksel
όρη	dağları
όρη	dağlar
όρη	dağ
όρη	dağlara
αποφασίστηκε	karar
μοναδικός	benzersiz
μοναδικός	tekil
μοναδικός	eşsiz
παραλλαγή	varyantı
παραλλαγή	varyasyon
ξεκινάει	başlar
ξεκινάει	başlıyor
ξεκινάει	başlar
ξεκινάει	başlıyor
σκοτώθηκαν	öldürüldü
σκοτώθηκαν	öldürülmüş
σκοτώθηκαν	öldürdüm
σκοτώθηκαν	öldürdü
ζακ	zac
ζακ	zack
ζακ	zach
ζακ	jacques
φινλανδία	finlandiya
επιδρομές	baskınlar
επιδρομές	baskın
νωρίς	erken
νωρίς	erkenden
κατασκευάστηκαν	imal
κατασκευάστηκαν	üretilen
κατασκευάστηκαν	üretilmiş
μάτι	göz
μάτι	gözü
μάτι	gözün
μάτι	matty
ύμνος	ilahi
ύμνος	marşı
ύμνος	marş
κανάλια	kanal
κανάλια	kanallar
κανάλια	kanalları
κανάλια	kanallar
νορβηγία	norveç
ορυκτά	mineraller
ορυκτά	mineral
ορυκτά	mineral
ορυκτά	maden
ιδιοκτησία	mülk
ιδιοκτησία	mülkiyet
ιδιοκτησία	emlak
ιδιοκτησία	gayrimenkul
ιδιοκτησία	özellik
ιδιοκτησία	mülkiyet
ιδιοκτησία	sahipliği
είσοδος	girişi
είσοδος	giriyor
είσοδος	giriyorum
είσοδος	girmek
είσοδος	girerken
είσοδος	giriş
είσοδος	girdi
είσοδος	giriş
είσοδος	girdi
σχηματίζεται	kurma
σχηματίζεται	oluşum
σχηματίζεται	oluştu
σχηματίζεται	oluşturulmuş
αποσαφήνιση	açıklayın
μεσόγειο	akdeniz
αεροσκαφών	uçaklar
αεροσκαφών	uçak
πάντοτε	daima
πάντοτε	herzaman
πάντοτε	hep
χάρτες	harita
χάρτες	haritalar
χάρτες	haritaları
χοσέ	jose
χοσέ	josé
χοσέ	jose
χοσέ	josé
ζηλανδία	zelanda
κυβερνήσεις	hükümetler
μαξ	maksimum
μαξ	max
μαξ	azami
επαγγελματίας	mesleki
επαγγελματίας	profesyonel
επαγγελματίας	pro
επαγγελματίας	profesyonel
αντίστασης	direnç
αντίστασης	direniş
συστηματική	sistemik
συστηματική	sistemli
συστηματική	sistematik
κινητήρες	motorlar
κινητήρες	motorları
ίχνη	izleri
ίχνη	izler
μηνών	ay
μηνών	aylardır
μηνών	aylar
μηνών	aylarca
σπορ	spor
σπορ	sport
σπορ	sportif
σπορ	spor
σπορ	sporlar
διαστάσεων	boyutlu
στρατηγική	strateji
στρατηγική	stratejisi
δημοσίευση	paylaşım
δημοσίευση	paylaşma
δημοσίευση	paylaşımda
δημοσίευση	yayınla
δημοσίευση	yayınlama
δημοσίευση	yayınlamak
δημοσίευση	yayınlama
δημοσίευση	yayıncılık
δημοσίευση	yayın
δημοσίευση	yayınlanan
δημοσίευση	yayınlanmış
δημοσίευση	yayınlandı
δημοσίευση	yayımlandı
δημοσίευση	post
δημοσίευση	gönderi
βιβλιοθήκες	kütüphane
βιβλιοθήκες	kütüphaneler
ανακοίνωση	duyuru
ανακοίνωση	anons
ανακοίνωση	haberleşme
ανακοίνωση	iletişim
ευρύ	geniş
κόμικς	karikatür
σκάφη	tekneler
σκάφη	gemiler
σκάφη	botlar
σκάφη	gemiler
σκάφη	gemileri
σκάφη	gemiler
γνώσεις	bilgi
γνώσεις	ilim
απαραίτητη	gerekli
απαραίτητη	gerekliydi
απαραίτητη	gereklidir
ζώνες	bölgeler
ζώνες	kemerleri
ζώνες	kemer
θύματα	kurbanlar
θύματα	kurbanları
επιθετικός	agresif
επιθετικός	saldırgan
επιθετικός	striker
πετρούπολη	petersburg
πνευματικά	manevi
πνευματικά	ruhsal
πνευματικά	ruhani
πνευματικά	ruhen
πνευματικά	zihinsel
λαρούς	larousse
άλμα	atlama
άλμα	atla
άλμα	alma
πολιτικούς	politikacılar
πολιτικούς	politikacı
πολιτικούς	siyasiler
δήλωση	beyan
δήλωση	ifade
δήλωση	ilanı
δήλωση	beyan
δήλωση	bildiri
θέα	gör
θέα	görünüm
θέα	görünümü
θέα	manzara
ολυμπιάδα	olimpiyat
ολυμπιάδα	olimpiyatları
ουκρανίας	ukrayna
ηθική	etik
ηθική	ahlak
ηθική	etik
ηθική	manevi
ηθική	ahlak
ηθική	ahlaklı
ηθική	ahlaki
ηθική	moral
ηθική	ahlak
ηθική	erdem
ηθική	ahlak
ηθική	ahlâk
ξύλο	odun
ξύλο	ağaç
ξύλο	ahşap
ξύλο	tahta
ανάγνωση	okuma
ανάγνωση	okuyun
ανάγνωση	oku
ανάγνωση	okumak
ανάγνωση	okuyorum
ανάγνωση	okuma
ανάγνωση	okumak
ναπολέοντα	napolyon
ναπολέοντα	napoleon
αλή	ali
μαθηματικός	matematikçi
λίβερπουλ	liverpool
λίβερπουλ	galatasaray
μιλάνο	milan
μιλάνο	milano
μιλάνο	milano
νεότερη	genç
θερμότητα	sıcaklık
θερμότητα	isı
λακωνίας	laconia
γερουσία	senato
αε	roi
εξελίχθηκε	gelişmiş
εξελίχθηκε	evrim
προσωπικού	personelin
προσωπικού	personel
λάρισα	larisa
λάρισα	larissa
αργά	gec
αργά	geç
αργά	yavaş
αργά	yavas
αργά	yavaş
αργά	yavaşça
εκδήλωση	etkinlik
εκδήλωση	olay
εκδήλωση	etkinliği
αύγουστος	ağustos
αύγουστος	august
καθηγητές	profesörler
καθηγητές	öğretmenler
καθηγητές	öğretmen
καθηγητές	öğretmenleri
τοπίο	sahneler
τοπίο	dekor
τοπίο	sahne
τοπίο	manzara
τοπίο	yatay
τοπίο	manzara
επιτέθηκε	saldırdılar
επιτέθηκε	saldırdı
επιτέθηκε	saldırıya
κανόνας	kural
ιερός	kutsaldır
ιερός	kutsal
όγκο	sesi
όγκο	ses
όγκο	hacim
όγκο	cilt
όγκο	hacmi
ξεχωριστά	ayrı
ξεχωριστά	ayırın
ξεχωριστά	ayri
μουσικούς	müzisyenler
μουσικούς	müzisyen
άγνωστη	bilinmiyor
άγνωστη	bilinmeyen
κατάλληλη	uygun
κατάλληλη	uygundur
κατάλληλη	uygun
εξώφυλλο	koru
εξώφυλλο	kapak
σχεδιασμός	planlama
σχεδιασμός	planlamak
σχεδιασμός	tasarım
σχεδιασμός	dizayn
ναυτικών	denizciler
ναυτικών	denizci
ανθρώπινο	insani
ανθρώπινο	insan
τζόουνς	jones
αντόνιο	antonio
αδέλφια	kardeşleri
αδέλφια	kardeşler
αδέλφια	kardeşlerim
αδέλφια	kardeşler
σουδάν	sudan
εύρος	mesafe
εύρος	menzil
θρησκευτικές	dindar
θρησκευτικές	dinsel
θρησκευτικές	dini
ευρεία	geniş
υποστηρικτές	destekçileri
λατρεία	tarikat
λατρεία	mezhep
λατρεία	secde
λατρεία	ibadet
λατρεία	kulluk
σύμβαση	sözleşme
σύμβαση	sözleşmesi
σύμβαση	kontrat
σύμβαση	kongre
κακή	bad
κακή	kötü
ορισμός	tanımı
ορισμός	tanım
ορισμός	tanımlama
ιταλικό	italyanca
ιταλικό	italyan
τυχαία	rastgele
τυχαία	rasgele
τυχαία	kazara
τυχαία	kaza
πετρελαίου	petrol
πετρελαίου	yağ
πετρελαίου	yağı
πετρελαίου	petrol
ντράμερ	davulcu
ακρωτήριο	pelerin
ακρωτήριο	cape
ακρωτήριο	pelerini
ακρωτήριο	burnu
μέτρησης	ölçüm
μέτρησης	ölçme
σικελίας	sicilya
μπάλα	balo
μπάλα	top
μπάλα	ball
ξεκινώντας	başlamak
ξεκινώντας	başlıyor
ξεκινώντας	başlıyorum
ξεκινώντας	başlangıç
διαστήματα	aralıklarla
συνεχείς	devamlı
συνεχείς	sürekli
επισκέπτες	ziyaretçi
επισκέπτες	ziyaretçileri
επισκέπτες	ziyaretçiler
επισκέπτες	misafirler
επισκέπτες	konuklar
επισκέπτες	misafir
επισκέπτες	konuk
ορίζει	tanımlar
συσκευή	cihaz
συσκευή	aygıt
συσκευή	aparatı
απαιτήσεις	şartlar
απαιτήσεις	gereksinimleri
απαιτήσεις	istekler
απαιτήσεις	talepleri
απαιτήσεις	talepler
απαιτήσεις	talep
απαιτήσεις	iddia
απαιτήσεις	iddialar
κονγκό	kongo
υδρογόνο	hidrojen
εβραίοι	yahudi
εβραίοι	musevi
εβραίοι	yahudiler
εβραίοι	yahudi
εβραίοι	yahudileri
εβραίοι	yahudilere
κατάρρευση	çöküş
κατάρρευση	bozulma
κατάρρευση	kırılım
κατάρρευση	çöküntü
κατάρρευση	çökme
κατάρρευση	çöküş
κινείται	taşınma
κινείται	taşınıyor
εισήχθη	tanıttı
εισήχθη	tanıştırdı
επιχείρημα	tartışma
χρήσεις	kullandığı
χρήσεις	kullanıyor
χρήσεις	kullanılıyor
τομέας	sektörü
τομέας	sektör
μετατροπή	dönüştürme
μετατροπή	dönüşüm
μετατροπή	dönüştürülmüş
μετατροπή	dönüştür
αστρονόμος	astronom
εισόδου	giriş
εισόδου	girdi
εισόδου	giriş
εισόδου	girdi
γεωγραφικά	coğrafi
γεωγραφικά	coğrafi
αικατερίνη	catherine
επιχειρήματα	tartışmalar
ανθολογία	anthology
φρουρά	muhafız
φρουρά	bekçi
φρουρά	gardiyan
άγνωστα	bilinmiyor
άγνωστα	bilinmeyen
εκπομπές	emisyonları
εκπομπές	emisyon
άραβες	araplar
όπλο	silah
όπλο	silahı
όπλο	silah
όπλο	tabanca
νεαρός	genç
νεαρός	young
γραμμένο	yazılmış
γραμμένο	yazıldı
γραμμένο	yazan
γραμμένο	yazılı
γραμμένο	yazılan
πέτρα	taş
πέτρα	tas
πέτρα	petra
πέτρα	taş
πέτρα	kaya
πέτρα	rock
δολοφονήθηκε	öldürülen
δολοφονήθηκε	öldürüldü
δολοφονήθηκε	öldürülmüş
διάδοση	yayılmasını
κύκλους	halkalar
κύκλους	daireler
φτάνοντας	ulaşmak
θείο	sülfür
θείο	sülfür
ανταλλαγή	takas
ανταλλαγή	ticaret
ανταλλαγή	takas
ανταλλαγή	döviz
λέων	aslan
λέων	leon
λέων	aslan
λέων	leo
αναγνωρίστηκε	tanımlanmış
αναγνωρίστηκε	tanıdı
αναγνωρίστηκε	tanınan
νίκο	nico
νίκο	niko
καταστήματα	dükkanlar
καταστήματα	mağazalar
καταστήματα	mağazaları
καταστήματα	dükkanlar
καταστήματα	mağazalar
παρατήρηση	gözlem
μόνιμη	daimi
μόνιμη	kalıcı
κροατία	hırvatistan
παντρευτεί	izdivaç
πρωταθλητή	şampiyon
πρωταθλητή	şampiyon
βασίλη	claus
δευτερόλεπτα	saniye
δευτερόλεπτα	saniyeler
τζων	john
τζων	yahya
δομές	yapıları
δομές	yapıların
δομές	yapılar
αρχιτέκτονα	mimar
ουίλιαμ	william
ντελ	del
ντελ	dell
αμυντικός	defans
αμυντικός	savunucusu
αμυντικός	koruyucu
αμυντικός	savunma
ηχώ	yankı
ηχώ	eko
ηχώ	yankı
ηχώ	echo
αγώνισμα	etkinlik
αγώνισμα	olay
αγώνισμα	etkinliği
απόσπασμα	alıntı
απόσπασμα	alıntı
απόσπασμα	müfreze
απόσπασμα	kadro
απόσπασμα	ekip
απόσπασμα	manga
απόσπασμα	bölük
απόσπασμα	takım
απόσπασμα	özü
πέναλτι	penaltı
πέναλτι	cezası
πέναλτι	ceza
κατανόηση	anlama
κατανόηση	anlama
κατανόηση	anlamak
κατανόηση	anlayışlı
κατανόηση	anlayış
ναζί	nazi
ναζί	nazi
ναζί	naziler
κορυφές	doruk
κορυφές	peaks
κορυφές	tepeler
αστέρια	yıldız
αστέρια	yıldızlar
αστέρια	yıldızları
δημοσιεύτηκε	yayınlanan
δημοσιεύτηκε	yayınlanmış
δημοσιεύτηκε	yayınlandı
δημοσιεύτηκε	yayımlandı
δημοσιεύτηκε	gönderildi
δημοσιεύτηκε	paylaşılan
δημοσιεύτηκε	paylaşıldı
δημοσιεύτηκε	paylaştı
λευκή	white
λευκή	beyaz
συγγενείς	akrabalar
συγγενείς	akrabaları
λουί	louis
διαταγή	düzen
διαταγή	emir
διαταγή	sipariş
πολιτιστική	kültürel
πολιτιστική	kültür
περιορισμένη	sınırlı
περιορισμένη	kısıtlı
περιορισμένη	sınırlıdır
περιορισμένη	kısıtlı
μετακίνηση	hareket
μετακίνηση	taşı
μετακίνηση	taşınma
μετακίνηση	taşınıyor
μετακίνηση	hareket
μετακίνηση	hareketler
μετακίνηση	hareketlilik
ουάσινγκτον	washington
πω	söyle
πω	de
πω	söyleyin
κύματα	dalgalar
κύματα	dalga
αναπτυχθεί	gelişmiş
αναπτυχθεί	geliştirilmiş
αναπτυχθεί	geliştirildi
φύλλο	yaprak
φύλλο	levha
φύλλο	çarşaf
φύλλο	yaprak
ελληνιστική	helenistik
εφαρμόζεται	uygulamalı
εφαρμόζεται	geçerli
εφαρμόζεται	uygulanabilir
μεταφράσεις	çeviriler
περιλαμβάνεται	dâhil
περιλαμβάνεται	dahil
οργανισμοί	kuruluşlar
οργανισμοί	organizasyon
οργανισμοί	organizmalar
οργανισμοί	örgütleri
οργανισμοί	kuruluşlar
διαπραγματεύσεις	pazarlık
διαπραγματεύσεις	müzakere
διαπραγματεύσεις	müzakere
διαπραγματεύσεις	müzakerelerin
διαπραγματεύσεις	pazarlık
διαπραγματεύσεις	müzakereler
νεκροί	ölüler
νεκροί	öldü
νεκροί	ölü
νεκροί	dead
μεσογείου	akdeniz
ψηλά	high
ψηλά	yükseklerde
ψηλά	çak
ψηλά	yükseğe
ψηλά	yüksek
επικράτεια	bölge
επικράτεια	bölgesi
εξωτερικά	harici
εξωτερικά	harici
αναμέτρηση	hesaplaşma
επίδοση	gösteri
επίδοση	performansı
επίδοση	performans
μύθο	efsane
μύθο	mit
επώνυμο	soyadı
επώνυμο	soyadın
συστατικά	bileşenleri
συστατικά	parçalar
συστατικά	bileşen
συστατικά	içindekiler
συστατικά	malzeme
συστατικά	malzemeleri
συστατικά	malzemeler
κορέας	kore
πολιτιστικό	kültürel
πολιτιστικό	kültür
ισλάμ	islam
ρωμαϊκό	romalı
ρωμαϊκό	roman
πεθαίνει	ölür
πεθαίνει	ölüyorum
πεθαίνει	ölüyor
πεθαίνει	ölmek
γαλαξία	galaxy
γαλαξία	galaksi
στέμμα	tacı
στέμμα	taç
στέμμα	crown
ακριβής	doğru
ακριβής	isabetli
αίτημα	talep
αίτημα	istek
αίτημα	rica
πόλεμοι	savaşları
πόλεμοι	savaşlar
στρατιωτικά	askeriye
στρατιωτικά	ordu
στρατιωτικά	asker
στρατιωτικά	askerlik
στρατιωτικά	askeri
πλήρωμα	mürettebat
πλήρωμα	tayfa
πλήρωμα	ekip
πυροβόλα	çekim
πυροβόλα	vur
διανομή	dağıtımı
διανομή	dağılımı
διανομή	dağıtım
χώροι	siteler
χώροι	siteleri
χώροι	boşluklar
σικάγο	şikago
σικάγο	chicago
επιστολές	mektuplar
επιστολές	harfler
επιστολές	mektup
επιστολές	harf
σταθερό	sabit
σταθερό	istikrarlı
σταθερό	durağan
σταθερό	sabit
σταθερό	kararlı
σταθερό	stabil
σταθερό	tamir
σταθερό	sabit
αθλήματα	spor
αθλήματα	sporlar
πλαγιές	yamaçlarında
καταδικάστηκε	mahkum
καταδικάστηκε	mahkum
διαθέσιμο	mevcuttur
διαθέσιμο	müsait
διαθέσιμο	mevcut
διαθέσιμο	kullanılabilir
έθνος	ulus
εμπρός	ileri
εμπρός	öne
εμπρός	ileriye
στενή	dar
πολίτης	sivil
πολίτης	yurttaş
πολίτης	vatandaş
παρέμβαση	parazit
παρέμβαση	müdahale
παρέμβαση	müdahele
παρέμβαση	müdahale
ένοπλες	silahlı
λάδι	petrol
λάδι	yağ
λάδι	yağı
σιδήρου	demir
σιδήρου	ütü
αριστερή	soldaki
αριστερή	soldan
αριστερή	sol
αριστερή	sola
έντονο	şiddetli
έντονο	yoğun
πυρκαγιά	ateşle
πυρκαγιά	ateş
πυρκαγιά	yangın
πυρκαγιά	ates
οθωμανούς	osmanlı
οθωμανούς	osmanlılar
νεότερος	genç
μέτρηση	ölçüm
μέτρηση	ölçme
μέτρηση	ölçüm
μέτρηση	ölçme
μέτρηση	ölçü
επιχειρηματίας	işadamı
επιχειρηματίας	girişimci
χαρά	sevinç
χαρά	joy
χαρά	keyif
χαρά	neşe
χαρά	memnuniyet
χαρά	zevk
χαρά	haz
χαρά	keyif
αμβέρσα	antwerp
έγγραφο	belge
καταγραφή	kaydı
καταγραφή	kayıt
καταγραφή	ruhsat
καταγραφή	tescil
καταγραφή	kayıt
παρόμοιες	benzeri
παρόμοιες	benzer
μετάδοση	iletim
μετάδοση	yayın
ψυχή	ruhu
ψυχή	ruh
ψυχή	soul
κυπριακή	kıbrıslı
αντιπάλους	rakipleri
αξίζει	değer
αξίζει	worth
τείχος	duvar
ιστορικούς	tarihçiler
οικία	ikamet
οικία	konut
πτολεμαίος	ptolemy
θηλυκό	kadın
θηλυκό	dişi
χιλ	tepe
χιλ	hill
ζημιές	tazminat
ζημιές	zarar
ζημιές	hasar
ζημιές	zarar
ζημιές	hasar
βενιζέλου	venizelos
πέφτει	düşer
πέφτει	şelalesi
πέφτει	falls
ομιλία	konusma
ομιλία	konuşma
ελπίδα	umut
ελπίδα	hope
ελπίδα	ümit
σύλληψη	tutuklanma
σύλληψη	tutuklama
σύλληψη	yakala
σύλληψη	yakalama
λευκωσία	lefkoşa
αίτηση	uygulama
αίτηση	başvuru
αίτηση	talep
αίτηση	istek
αίτηση	rica
χημικά	kimyasal
χημικά	kimya
χημικά	kimyasal
χημικά	kimyasallar
χημικά	kimya
σικελία	sicilya
πλούσιο	zengin
πλούσιο	rich
πλούσιο	zenginler
πτυχίο	diploma
πτυχίο	derece
πτυχίο	derecesi
πτυχίο	diploma
μαρτυρίες	ifadeler
γρήγορη	hızlı
γρήγορη	çabuk
γρήγορη	cabuk
γρήγορη	hızlı
γρήγορη	hizli
