اتھاہ	mély
باہر	kint
باہر	kívül
باہِر	feltűnő
باہِرا	bal
باہِرا	balra
باہری	külföldi
باہری	kül
باہری	külföldiek
باہری	külföldi
باہری	idegen
باہری	külső
باہری	kívülálló
باہری	külső
باہری	külső
باہک	porter
باہک	lovas
باہُک	szolga
باہُک	rabszolga
باہُک	eltartott
باہُک	függő
باہُک	szolga
باہُک	cseléd
باہم	kölcsönösen
باہم	közösen
باہم	kölcsönösen
باہم	közösen
باہم	együtt
باہمی	közös
باہمی	gyakori
باہمی	közös
باہمی	osztott
باہمی	megosztotta
باہمی	megosztott
باہمی	megosztva
باہمی	közös
باہمی	gyakori
باہمی	kölcsönös
باہمی	kölcsönös
باہمی	közös
باہمی	osztott
باہمی	megosztotta
باہمی	megosztott
باہمی	megosztva
باہن	fuvarozás
باہن	kocsi
باہن	járművel
باہن	jármű
باہن	gépjármű
باہن	járművek
باہن	pálya
باہن	vágány
باہن	nyomon
باہنا	lőni
باہنا	lő
باہنا	nyitva
باہنا	kibontakozni
باہنا	követelés
باہنا	állítás
باہنا	igény
باہنا	áthatolni
باہنا	terjed
باہو	kar
باہو	karját
بائِب	amellett
بائِب	azonkívül
بائِب	emellett
بائِب	szét
بائِب	különálló
بائِب	elkülönített
بائِب	külön
بائِب	megdöbbentő
بائدہ	kihaltak
بائدہ	kihalt
بائع	boltos
بائع	kereskedő
بائع	boltos
بائع	értékesítő
بائع	árus
بائع	kereskedő
بائلہ	csalás
بائلہ	megtévesztés
بائن	döntő
بائن	meghatározó
بائن	világos
بائن	tiszta
بائن	kötés
بائن	kötelező
بائی	levegő
بائی	air
بائی	reuma
بائی	szél
بائی	szelet
بائی	hölgy
بائی	feleségem
بائی	felesége
بائی	feleség
بائی	dühöngő
بائی	delírium
بائی	dame
بایاں	bal
بایاں	balra
بایِستہ	megfelelő
بایِستہ	fit
بایِستہ	fitt
بایِستہ	szükségesek
بایِستہ	szükséges
بباد	megsemmisült
بباد	elpusztult
بباد	elpusztította
بباد	tönkretette
بباد	tönkrement
بباد	tönkretett
بِباد	pályázat
بِباد	verseny
بِباد	vitás
بِباد	vita
بِباد	jogvita
بِباد	vita
بِباد	érvelés
بِباد	érv
ببر	oroszlán
ببکارنا	sikoly
ببکارنا	kiabálj
ببکارنا	kiálts
ببوا	baba
ببوا	babám
ببُولا	forgószél
ببیّ	csók
ببیّ	puszi
ببیّ	kiss
بِبیا	királynő
بِبیا	queen
بِبیا	dáma
بِبیا	királyné
بِبیا	baba
بِبیا	bébi
بپا	felemelt
بپا	nevelt
بپا	felvetett
بپا	emelt
بپا	letelepedett
بِپتا	szerencsétlenség
بِپتا	segélykérő
بِپتا	gond
بِپتا	baj
بِپتا	szenvedés
بِپتا	szenved
بِپتا	bajkeverő
بِپتا	szerencsétlenség
بِپتا	csapás
بپَوتی	örökség
بپَوتی	örökség
بپھارا	gőz
بِت	pénz
بِت	pénzt
بِت	energia
بِت	erő
بِت	power
بِت	hatalom
بِت	képesség
بِت	képességek
بِت	erőforrások
بِت	erőforrás
بِت	források
بِت	gazdagság
بِت	jólét
بِت	vagyon
بِت	anyag
بِت	gazdagság
بُت	idol
بُت	ököl
بُت	szobrot
بُت	szobor
بُت	ikon
بِتّا	span
بُتّا	box
بُتّا	rovat
بُتّا	láda
بُتّا	doboz
بُتّا	csalás
بُتّا	csaló
بُتّا	bilincset
بُتّا	csalás
بُتّا	megtévesztés
بُتّا	ürügy
بُتّا	robbantani
بُتّا	trick
بُتّا	trükk
بتاس	szél
بتاس	szelet
بتاس	levegő
بتاس	air
بتاشا	buborék
بُتام	gombot
بُتام	gomb
بُتان	bálványok
بتانا	tanítsd
بتانا	tanítson
بتانا	tanítani
بتانا	jelezze
بتانا	mutasd
بتانا	show
بتانا	mondd
بتانا	ismertesse
بتانا	leírni
بتانا	tanítsd
بتانا	tanítson
بتانا	tanítani
بتانا	jelezze
بتانا	mutasd
بتانا	show
بتانا	mondd
بتانا	ismertesse
بتانا	leírni
بتاؤں	padlizsán
بتر	rosszabb
بتر	hasztalan
بتر	haszontalan
بتر	megcsonkított
بتّر	hasztalan
بتّر	haszontalan
بترا	tetanusz
بِترانا	szórás
بِترانا	terjed
بِترنا	grant
بِترنا	elhagyni
بتک	kacsa
بتک	duck
بُتک	szobrocskát
بُتک	figura
بتلانا	ismertesse
بتلانا	leírni
بتلانا	mondd
بتَوری	tumor
بتَوری	daganat
بتول	virgin
بتول	szűz
بتولا	blöff
بتولا	csalás
بتولا	csaló
بتولا	csalás
بتولا	megtévesztés
بتولیا	csaló
بتولیا	csal
بتی	beszéde
بتی	beszéd
بتی	szó
بتی	szava
بتی	beszélni
بتی	beszélgetés
بتّی	wick
بتّی	fény
بتّی	light
بتّی	fényt
بتّی	mérkőzés
بتّی	egyezés
بتّی	találat
بتّی	meccs
بتّی	gyufa
بتّی	egyezik
بتّی	lámpa
بتّی	gyertya
بتّی	gyertyát
بتیّا	gyengéd
بتیّا	pályázati
بتیّا	pályázat
بتیّا	kényes
بتیّا	puha
بتیّا	lágy
بتیانا	társalgás
بتیانا	beszélgetés
بتیانا	chat
بتیانا	csevegés
بتیانا	converse
بتیانا	beszélni
بتیانا	beszélgetés
بِتھا	aggódj
بِتھا	gyötrelem
بِتھا	szenvedés
بِتھا	szenved
بِتھا	bajkeverő
بِتھا	szerencsétlenség
بِتھا	csapás
بِتھا	fáj
بِتھا	fájdalmat
بِتھا	fájdalom
بِتھارنا	szórás
بِتھارنا	terjed
بِتُھوننا	szórás
بِتُھوننا	smash
بٹ	részesedése
بٹ	megosztás
بٹ	részesedés
بٹ	welt
بٹ	hadosztály
بٹ	körzet
بٹ	részleg
بٹ	divízió
بٹ	sok
بٹ	tétel
بٹ	út
بٹ	uton
بٹ	közúti
بٹ	utat
بٹ	ösvény
بٹ	útvonal
بٹ	út
بٹ	csavar
بٹ	fordulat
بٹ	partíció
بٹ	súlya
بٹ	súly
بٹ	testtömeg
بٹ	testsúly
بٹ	tömeg
بٹّا	veszteségek
بٹّا	veszteség
بٹّا	hibás
بٹّا	hibám
بٹّا	mark
بٹّا	levonás
بٹّا	folt
بٹّا	gyötrelem
بٹّا	kár
بٹّا	károsodás
بٹّا	kárt
بٹّا	sérülés
بٹّا	stigma
بٹّا	blot
بٹّا	bizottság
بٹّا	jutalék
بٹّا	jutalékot
بٹّا	bajkeverő
بٹّا	szerencsétlenség
بٹّا	csapás
بٹّا	kedvezmény
بٹّا	hiányosság
بٹّا	hiány
بٹاٹا	krumpli
بٹاٹا	burgonya
بٹانا	együttműködni
بٹانا	terjed
بٹانا	segíteni
بٹانا	segítség
بٹانا	szórás
بٹاون	bizottság
بٹاون	jutalék
بٹاون	jutalékot
بٹاؤُ	utazó
بٹاؤُ	utazók
بٹاؤُ	utas
بٹائو	megosztás
بٹائی	hadosztály
بٹائی	körzet
بٹائی	részleg
بٹائی	divízió
بٹائی	partíció
بٹلی	india
بٹن	gombot
بٹن	gomb
بِٹّن	lányom
بِٹّن	lánya
بٹنا	nyereség
بٹنا	szőni
بٹنا	csavar
بٹنا	fordulat
بٹنا	megszerzése
بِٹّو	lányom
بِٹّو	lánya
بٹوا	szegfűszeg
بٹوا	táska
بِٹوا	fiam
بِٹوا	fiuk
بِٹوا	gyermek
بِٹوا	gyermeke
بِٹوا	gyermekem
بِٹوا	gyerek
بٹوارا	részesedése
بٹوارا	megosztás
بٹوارا	részesedés
بٹوارا	juttatás
بٹوارا	elosztás
بٹوارا	partíció
بٹوانا	elosztva
بٹوانا	elosztott
بٹوانا	osztott
بٹورنا	söpörni
بٹورنا	kapni
بٹورنا	összegyűjti
بٹورنا	gyűjteni
بٹورنا	gyülekező
بٹورنا	gyülekező
بٹوہی	utas
بٹوہی	utazó
بٹوہی	utazók
بٹوہی	utas
بٹویّا	elosztó
بٹویّا	forgalmazó
بٹئی	hímzés
بٹیّ	gyertya
بٹیّ	gyertyát
بٹیّ	kavics
بٹیّ	lámpa
بِٹیّ	pár
بِٹیّ	mérkőzés
بِٹیّ	egyezés
بِٹیّ	találat
بِٹیّ	meccs
بِٹیّ	gyufa
بِٹیّ	egyezik
بِٹیّ	páros
بِٹیّ	duó
بٹیا	útvonal
بٹیا	útvonalon
بٹیا	kókusz
بٹیا	utat
بٹیا	ösvény
بٹیا	útvonal
بٹیا	út
بٹیا	duzzanat
بِٹیا	lányom
بِٹیا	lánya
بِٹھانا	elpusztítani
بِٹھانا	cucc
بِٹھانا	cuccok
بِٹھانا	tönkre
بِٹھانا	ülést
بِٹھانا	ülés
بِٹھانا	nyereség
بِٹھانا	megállapítani
بِٹھانا	összegyűjti
بِٹھانا	gyűjteni
بِٹھانا	gyülekező
بِٹھانا	telepítés
بِٹھانا	telepíteni
بِٹھانا	telepítése
بِٹھانا	beállítani
بِٹھک	hangyaboly
بثیر	számos
بجا	helyénvaló
بجا	megfelelő
بجا	megfelelő
بجا	igaz
بجا	igazi
بجا	ideje
بجا	időpont
بجا	idő
بجا	alkalmas
بجا	megfelelő
بجا	fit
بجا	fitt
بجا	jobbra
بجا	helyénvaló
بجا	megfelelő
بجا	megfelelő
بجا	igaz
بجا	igazi
بجا	csak
بجا	ideje
بجا	időpont
بجا	idő
بجا	alkalmas
بجا	megfelelő
بجا	fit
بجا	fitt
بجا	jobbra
بجاآوری	megfelelés
بجاآوری	megfelelőség
بجاآوری	megfeleltetés
بجاآوری	megfelelés
بجاآوری	megfelelőség
بجاآوری	megfeleltetés
بجالانا	engedelmeskedni
بجالانا	végrehajtani
بِجار	erős
بِجار	erősek
بِجائی	vetés
بِجبجا	fénylő
بِجبجا	ragyogás
بِجبجا	ragyogó
بِجبجا	fényes
بِجبجانا	sugár
بِجبجانا	ragyogás
بِجبجانا	ragyog
بِجبجانا	ragyogás
بِجبجانا	ragyog
بجر	bolond
بجر	idióta
بجر	nehéz
بجر	kemény
بجر	nehéz
بجر	bonyolult
بجر	gyémánt
بجر	diamond
بجر	villámlás
بجر	villám
بجر	erős
بجر	erősek
بجر	súlyos
بجر	lusta
بجر	villámcsapás
بجر	villám
بجر	thunderbolt
بجر	heavy
بجر	súlyos
بجر	nehéz
بجرا	gondola
بجز	amellett
بجز	mellett
بجز	mellé
بجز	nélkül
بجز	anélkül
بجز	amellett
بجز	mellett
بجز	mellé
بجز	kivéve
بجز	mentés
بجز	megmenteni
بجز	mentése
بجز	nélkül
بجز	anélkül
بِجکنا	szikra
بِجکنا	csillogás
بِجکنا	csillám
بِجلی	fürge
بِجلی	elektromosság
بِجلی	villamosenergia
بِجلی	gyorsan
بِجلی	gyors
بِجلی	okos
بِجلی	intelligens
بِجلی	smart
بِجلی	aktív
بِجلی	aktívak
بِجلی	villámlás
بِجلی	villám
بِجلی	villámcsapás
بِجلی	villám
بِجلی	thunderbolt
بجنا	hang
بجنا	hangot
بجنا	szarva
بجنا	kürt
بجنا	horn
بِجّو	borz
بِجوا	lőni
بِجوا	lő
بِجوا	bud
بجوڑنا	legyőzni
بجوڑنا	sztrájk
بجوڑنا	csapás
بِجوگ	veszteségek
بِجوگ	veszteség
بِجوگ	szerencsétlenség
بِجوگ	búcsú
بِجوگ	szétválasztás
بِجوگ	nélkülözés
بجے	ideje
بجے	időpont
بجے	idő
بُجھا	edzett
بُجھارت	titokzatos
بُجھارت	rejtély
بُجھارت	rejtélyes
بُجھارت	rejtvény
بُجھارت	talány
بُجھانا	eloltani
بُجھانا	tájékoztatja
بُجھانا	meggyőzni
بُجھانا	sima
بُجھکّڑ	okos
بُجھکّڑ	ügyes
بُجھکّڑ	ötletes
بُجھکّڑ	bölcsek
بُجھکّڑ	bölcs
بُجھوّل	enigma
بُجھوّل	rejtvény
بُجھیل	feltöltve
بُجھیل	terhelt
بُجھیل	laden
بچا	megmaradt
بچا	megmaradó
بچا	fennmaradó
بچا	maradvány
بچا	gyermek
بچا	gyermeke
بچا	gyermekem
بچا	gyerek
بچا	maradék
بُچّا	pucér
بُچّا	meztelenül
بُچّا	meztelen
بُچّا	meztelenül
بُچّا	meztelen
بِچار	vélemény
بِچار	véleményt
بِچار	vélemények
بِچار	hittem
بِچار	gondoltam
بِچار	gondolat
بِچار	becslési
بِچار	becslés
بِچار	vizsgálati
بِچار	vizsgálat
بِچار	próba
بِچار	teszt
بِچار	megvizsgálja
بِچار	javaslat
بِچار	tükörkép
بِچار	megfontolás
بِچار	figyelembe
بِچارنا	becsült
بِچارنا	becslés
بِچارنا	megvizsgálja
بِچارہ	szegény
بِچارہ	szegények
بچانا	megőrzése
بچانا	megőrizni
بچانا	kerüld
بچانا	elkerülése
بچانا	megvédeni
بچانا	megmentési
بچانا	mentő
بچانا	mentés
بچانا	mentés
بچانا	megmenteni
بچانا	mentése
بچانا	tartalék
بچانا	tartalékot
بچانا	őr
بچانا	tartalék
بچانا	megőrzése
بچانا	megőrizni
بچانا	kerüld
بچانا	elkerülése
بچانا	megvédeni
بچانا	megmentési
بچانا	mentő
بچانا	mentés
بچانا	mentés
بچانا	megmenteni
بچانا	mentése
بچانا	megvédeni
بچانا	tartalék
بچانا	tartalékot
بچانا	őr
بچانا	tartalék
بچانا	pajzs
بچانا	shield
بچائو	menedék
بچائو	megőrzése
بچائو	szökés
بچائو	menekülés
بچائو	megszökni
بچائو	árnyékolás
بچائو	megmentési
بچائو	mentő
بچائو	mentés
بچائو	védelem
بچائو	védekezés
بچائو	védelmi
بچائو	megváltás
بچائو	jogalap
بچائو	őrzi
بچائو	biztonsági
بچائو	biztonság
بچائو	menedéket
بچائو	menedék
بچپن	tapasztalatlan
بچپن	csecsemőkorban
بچپن	gyermekkori
بچپن	gyerekkorom
بچپن	gyermekkorom
بچپن	gyerekkori
بچپن	tapasztalatlan
بچت	profit
بچت	haszon
بچت	nyereség
بچت	megtakarítás
بچت	megtakarítások
بچت	maradvány
بچت	nyereség
بچت	védelmet
بچت	védelme
بچت	védelem
بچت	oltalom
بچت	többlet
بچت	többletet
بچت	biztonsági
بچت	biztonság
بچت	egyenleg
بچت	mérleg
بچت	egyensúly
بچشم	nyújtott
بچشم	elfogadva
بچشم	elfogadott
بچشم	elfogadta
بِچک	rémület
بِچک	csalódás
بِچک	félelem
بِچکا	madárijesztő
بچکانا	kis
بچکانا	kicsik
بچکانا	kicsi
بچکانا	gyerekes
بِچکانا	emlékeztető
بِچکانا	riasztó
بِچکانا	csalódást
بِچکنا	visszavonulás
بِچکنا	ficam
بچّگاں	gyerekek
بچّگاں	gyermekeknek
بچّگاں	gyermek
بچّگاں	gyermekek
بِچّل	közbenső
بِچّل	köztes
بِچّل	középre
بِچّل	közép
بِچّل	középső
بِچلا	átlagos
بِچلا	átlagosan
بِچلا	átlag
بِچلنا	visszavonulás
بِچلنا	csúszás
بِچلنا	csúszik
بِچلنا	slip
بچن	nyilatkozat
بچن	nyilatkozata
بچن	mondás
بچن	beszéde
بچن	beszéd
بچن	fogadalom
بچن	jelölt
بچن	eskü
بچن	ígéret
بچن	összetétel
بچن	összetétele
بچن	vers
بچن	költészet
بچن	biztosítékot
بچن	bizonyosság
بچن	kifejezés
بچن	paktum
بچن	megerősítés
بچن	szó
بچن	szava
بچن	társalgás
بچن	beszélgetés
بچن	beszélgetést
بچنا	tartózkodni
بچنا	túlélni
بچنا	live
بچنا	élni
بچنا	élőben
بچنا	élő
بچنا	tartózkodni
بچنا	túlélni
بچنا	kerüld
بچنا	elkerülése
بچنا	live
بچنا	élni
بچنا	élőben
بچنا	élő
بچُّو	gyermek
بچُّو	gyermeke
بچُّو	gyermekem
بچُّو	gyerek
بچوا	fiatalok
بچوا	fiatal
بچوا	fiatalos
بِچُورنا	különálló
بِچُورنا	elkülönített
بِچُورنا	külön
بِچَولیا	közvetítő
بِچَولیا	közvetítő
بچّہ	legény
بچّہ	eredmény
بچّہ	gyermek
بچّہ	gyermeke
بچّہ	gyermekem
بچّہ	gyerek
بچّہ	csecsemő
بچّہ	végeredmény
بچّہ	baba
بچّہ	bébi
بچّہ	csemete
بچّہ	fiam
بچّہ	fiuk
بچّی	lányom
بچّی	lánya
بِچھا	terjed
بِچھانا	leesett
بِچھانا	fell
بِچھانا	esett
بِچھانا	elesett
بِچھانا	terjed
بِچھاون	mat
بِچھاون	ágyban
بِچھاون	ágyat
بِچھاون	ágy
بِچھاون	lap
بِچھاون	lepedő
بچھڑا	ártatlan
بچھڑا	ártatlanok
بچھڑا	naiv
بچھڑا	naív
بچھڑا	tudatlan
بچھڑا	tudatlanság
بچھڑا	borjú
بِچھڑا	külön
بِچھڑا	elment
بِچھڑا	eltűnt
بِچھڑانا	részben
بِچھڑانا	rész
بِچھڑانا	része
بِچھڑانا	különálló
بِچھڑانا	elkülönített
بِچھڑانا	külön
بِچھڑنا	lejár
بِچھڑنا	lejárat
بِچھلنا	ficam
بِچھلنا	csúszás
بِچھلنا	csúszik
بِچھلنا	slip
بِچھلنا	különálló
بِچھلنا	elkülönített
بِچھلنا	külön
بِچھلنا	csúszás
بِچھلنا	csúszda
بِچھنا	elpusztítani
بِچھنا	tönkre
بچّھک	megdöbbent
بِچّھو	skorpió
بِچّھو	veszélyes
بِچّھو	okos
بِچّھو	ügyes
بِچّھو	ötletes
بِچّھو	skorpió
بِچھوڑنا	különálló
بِچھوڑنا	elkülönített
بِچھوڑنا	külön
بِچھونا	ágyban
بِچھونا	ágyat
بِچھونا	ágy
بِچھونا	szőnyegen
بِچھونا	szőnyeg
بِچھونا	ágynemű
بچھیرا	csikó
بچھیرا	colt
بچھیرا	csikó
بچھیری	kanca
بچھیلا	borjú
بِحار	tengerek
بِحار	óceánok
بحال	letelepedett
بحال	megerősített
بحال	megerősítve
بحال	megerősítette
بحال	igazolt
بحال	helyreállt
بحال	derűs
بحال	vidám
بحال	vidáman
بحال	jókedv
بحالیات	rehabilitáció
بحالیات	rehabilitációs
بحت	puszta
بحت	tisztán
بحت	tiszta
بحت	hamisítatlan
بحت	csak
بحت	kizárólag
بحث	kutatás
بحث	kutatások
بحث	kutatási
بحث	vitás
بحث	vita
بحث	jogvita
بحث	érvelés
بحث	érv
بحث	aggodalmát
بحث	aggodalom
بحث	kutatás
بحث	kutatások
بحث	kutatási
بحث	vita
بحث	vitás
بحث	vita
بحث	jogvita
بحث	érvelés
بحث	érv
بحث	aggodalmát
بحث	aggodalom
بحث	vita
بحث	megbeszélés
بحث	beszélgetés
بحر	öböl
بحر	bay
بحر	öböl
بحر	tengeren
بحر	tengeri
بحر	tenger
بحر	öböl
بحر	bay
بحر	óceán
بحر	ocean
بحر	öböl
بُحران	krízis
بُحران	válság
بُحران	delírium
بحری	oceanic
بحری	óceáni
بحری	tengerész
بحری	tengeri
بحری	tengerészgyalogos
بحری	haditengerészeti
بحری	tengerészeti
بحرَین	bahrein
بحریہ	flotta
بحریہ	haditengerészet
بحریہ	tengerészet
بِحل	megengedhető
بِحل	megengedett
بُحور	óceánok
بُخار	füst
بُخار	düh
بُخار	harag
بُخار	dühöt
بُخار	haragot
بُخار	lázas
بُخار	láz
بُخار	hőmérséklet
بُخار	ellenségeskedés
بُخار	gőz
بُخار	gőz
بُخار	gőzzel
بُخار	düh
بُخار	harag
بُخاری	lázas
بُخاری	lázas
بخت	boldogság
بخت	boldogságot
بخت	vagyon
بخت	szerencse
بخت	vagyont
بخت	sok
بخت	tétel
بخت	sikeres
بخت	siker
بخت	végzet
بخت	sors
بختاور	szerencse
بختاور	szerencsés
بختاور	áldott
بختیار	szerencse
بختیار	szerencsés
بخرا	részesedése
بخرا	megosztás
بخرا	részesedés
بخرا	sok
بخرا	tétel
بخرا	részben
بخرا	rész
بخرا	része
بخرا	osztalék
بخش	megbocsátó
بخشائش	vérdíj
بخشائش	bounty
بخشائش	szívesség
بخشائش	megbocsátás
بخشائش	ajándék
بخشش	megbocsátás
بخشش	ajándék
بخشش	megbocsátás
بخشش	tipp
بخشش	füles
بخشش	ajándék
بخشنا	grant
بخشندگی	megbocsátás
بخشندگی	nagylelkűség
بخشندہ	adakozó
بخشندہ	donor
بخشی	szárnysegéd
بخود	önként
بخود	önkéntesen
بخُور	füstölő
بخُور	parfüm
بخُور	parfümöt
بخیل	fukar
بخیل	fösvény
بخیل	fukar
بخیہ	erőforrások
بخیہ	erőforrás
بخیہ	források
بخیہ	kapacitások
بخیہ	kapacitás
بد	gonosz
بد	baljós
بد	disznó
بد	sertés
بد	malac
بد	bubo
بد	bad
بد	rosz
بد	rossz
بد	gonoszság
بد	gonosz
بد	csintalan
بد	pajkos
بد	huncut
بد	korrupt
بداحتیاط	hanyag
بداحتیاط	gondatlan
بداحتیاط	gondatlan
بداحتیاط	óvatlan
بداحتیاط	vakmerő
بداخلاق	erkölcstelen
بداخلاق	durva
بداستخواں	alaktalan
بداستخواں	csúnya
بداستخواں	ronda
بداستخواں	csúf
بداعتقاد	hitetlen
بداعتماد	megbízhatatlan
بداعمالی	erkölcstelenség
بدامنی	nyugtalanság
بدآموز	civilizálatlan
بدآموز	durva
بدباطن	rosszindulatú
بدبلا	boszorkány
بدبو	büdös
بدبو	bűzös
بدبو	büdös
بدبو	bűzös
بدبو	bűz
بدبو	bűz
بدبو	büdös
بدبیں	rosszindulatú
بدتر	rosszabb
بدتر	alsóbbrendű
بدتری	romlás
بدتمیز	pikáns
بدتمیز	bugris
بدتمیز	pimasz
بدتمیز	szemtelen
بدتمیز	szemtelen
بدتمیز	durva
بدتوفیق	alkalmatlan
بدتہذیب	civilizálatlan
بدچال	udvariatlan
بدحظ	boldogtalan
بدحظ	elégedetlen
بدحواس	rémült
بدحواس	döbbenve
بدحواسی	zavart
بدحواسی	zavartság
بدحواسی	zűrzavar
بدحواسی	izgatottság
بدحواسی	nyugtalanság
بدخُلق	udvariatlan
بدخُلق	nyers
بدخو	erkölcstelen
بدخو	durva
بدخوابی	rémálom
بدخوابی	rémálmok
بدخواہ	rosszindulatú
بدخواہ	rosszindulatú
بدخواہ	rosszindulatú
بددیانت	csalárd
بددیانت	becstelen
بددیانت	tisztességtelen
بدذات	gonosz
بدذوق	irodalom
بدذوق	zene
بدرَو	lefolyó
بدرُو	csúnya
بدرُو	ronda
بدرُو	csúf
بدروح	ghost
بدروح	szellem
بدسگال	rosszindulatú
بدسلیقہ	faragatlan
بدسلیقہ	ügyetlen
بدصورت	csúnya
بدصورت	ronda
بدصورت	csúf
بدطعم	ízléstelen
بدطعم	íztelen
بدعقیدہ	eretnek
بدعقیدہ	szkeptikus
بدعقیدہ	deviáns
بدعنوان	korrupt
بدعنوانی	korrupció
بدعنوانی	műhiba
بدعہد	alattomos
بدعہد	áruló
بدفعل	erkölcstelen
بدفعلی	szodómia
بدقوارہ	csúnya
بدقوارہ	ronda
بدقوارہ	csúf
بدقوارہ	kínos
بدقوارہ	kellemetlen
بدکام	sikertelen
بدکیش	erkölcstelen
بدگمان	gyanakvó
بدگمان	gyanús
بدلحاظ	szégyentelen
بدلحاظ	tisztességtelen
بدلحاظ	illetlen
بدلحاظ	vakmerő
بدلحاظ	tiszteletlenség
بدلحاظ	tiszteletlen
بدمذاق	irodalom
بدمذاق	zene
بدمزہ	dühös
بدمزہ	mérges
بدمزہ	beteg
بدمزہ	beteg
بدمزہ	betegek
بدمزہ	ízléstelen
بدمزہ	íztelen
بدمست	buja
بدمست	ittas
بدمظنّہ	gyanakvó
بدمظنّہ	gyanús
بدمعاش	gonosz
بدمعاش	erkölcstelen
بدمعاش	bad
بدمعاش	rosz
بدمعاش	rossz
بدمعاملہ	csalárd
بدمعاملہ	becstelen
بدمعاملہ	tisztességtelen
بدمعاملہ	trükkös
بدمنظر	csúnya
بدمنظر	ronda
بدمنظر	csúf
بدنام	hírhedt
بدنام	hírhedt
بدنامی	botrány
بدنامی	botrányos
بدنامی	stigma
بدنامی	szégyen
بدنامی	botrány
بدنامی	botrányos
بدنامی	stigma
بدنما	ügyetlen
بدنما	méltatlan
بدنما	ügyetlen
بدنما	méltatlan
بدنما	csúnya
بدنما	ronda
بدنما	csúf
بدنیتی	rosszindulat
بدہیئت	eltorzult
بدہیئت	deformált
بدہیئت	torz
بدہیئت	eltorzult
بدہیئت	deformált
بدہیئت	torz
بدہیئت	torz
بِد	kor
بِد	életkor
بِد	évjárat
بِد	éve
بِد	évi
بِد	év
بِد	nuts
بِد	mogyoró
بِد	dió
بدا	elrendelt
بدا	végzet
بدا	sors
بدا	felszentelt
بدا	végzet
بدا	sors
بِدا	elbocsátás
بداعت	találmány
بداعت	innováció
بداعت	innovációs
بداعت	eredetiség
بداعت	találmány
بداعت	innováció
بداعت	innovációs
بُداغ	kardforgató
بُداغ	kard
بدائع	érdekességek
بدایت	kezdetek
بدایت	kezdete
بدایت	eleje
بدایت	kezdet
بُدبُد	buborék
بدبُو	bűz
بدبُو	büdös
بدچلنی	gonoszság
بددعا	átok
بدَر	kint
بدَر	kívül
بدَر	ki
بدر	szerető
بدَرا	gyapot
بدَرا	pamut
بدرا	köd
بدرا	felhő
بدرا	cloud
بدرجہ	far
بدرجہ	messze
بدرجہ	messzire
بدرقہ	kísérje
بدرقہ	kísérő
بدرقہ	kíséret
بدرقہ	kalauz
بدرقہ	útmutató
بدرقہ	őr
بدروا	felhő
بدروا	cloud
بدرہ	köteg
بدرہ	táska
بدرہ	zacskó
بدرہ	táskát
بدرہ	zsák
بدری	felhő
بدری	cloud
بدری	fedezze
بدری	címlap
بدری	fedezni
بدری	fedő
بدری	borító
بدظن	gyanakvó
بدظن	gyanús
بِدعت	elnyomás
بِدعت	innováció
بِدعت	innovációs
بِدعت	erőszak
بِدعت	erőszakos
بِدعت	zsarnokság
بدعُنوان	korrupt
بدعُنوانی	korrupció
بدقسمت	sajnálatos
بدقسمت	szerencsétlen
بِدکنا	műszak
بِدکنا	váltás
بِدکنا	pszichiáter
بدل	csere
بدل	helyettesítő
بدل	pótlék
بدل	változás
بدل	változtatás
بدل	megváltozott
بدل	változások
بدل	árak
بدل	ár
بدل	ára
بدل	átalakulás
بدل	átalakítás
بدل	csere
بدل	helyettesítő
بدل	pótlék
بدل	változás
بدل	változtatás
بدل	megváltozott
بدل	változások
بدل	érték
بدل	értéke
بدل	árak
بدل	ár
بدل	ára
بدل	átalakulás
بدل	átalakítás
بدلا	visszatérés
بدلا	vissza
بدلا	visszatér
بدلا	csere
بدلا	megtorlás
بدلا	bosszú
بدلا	kompenzáció
بدلا	kártérítés
بدلنا	módosítható
بدلنا	módosítani
بدلنا	módosítás
بدلنا	csere
بدلنا	átvitel
بدلنا	áthelyezés
بدلنا	transzfer
بدلنا	átalakítás
بدلنا	módosítható
بدلنا	módosítani
بدلنا	módosítás
بدلنا	csere
بدلنا	változás
بدلنا	változtatás
بدلنا	megváltozott
بدلنا	változások
بدلنا	átvitel
بدلنا	áthelyezés
بدلنا	transzfer
بدلنا	átalakítás
بدلی	helyettesítő
بدلی	átvitel
بدلی	áthelyezés
بدلی	transzfer
بدلی	felhő
بدلی	cloud
بدن	figura
بدن	ábra
بدن	test
بدن	testem
بدن	holttest
بدن	keret
بدن	figura
بدن	ábra
بدن	test
بدن	testem
بدن	holttest
بدنا	fogadalom
بدنا	eskü
بدنا	fogadás
بدنا	tét
بدنا	fogadalom
بدنا	jelölt
بدنا	karó
بدنا	fogadás
بدنا	saját
بدُو	gonosz
بدُو	hírhedt
بدُو	erkölcstelen
بدو	sivatag
بدو	start
بدو	kezdés
بدو	kezdeni
بدو	kezdetek
بدو	kezdete
بدو	eleje
بدو	kezdet
بدو	település
بدو	falusi
بدو	falu
بدُّو	gonosz
بدُّو	aljas
بدُّو	hitvány
بدُّو	wild
بدُّو	vadon
بدُّو	vadak
بدُّو	vad
بدُّو	alap
بدُّو	bázis
بدُّو	civilizálatlan
بدُّو	beduin
بدُون	amellett
بدُون	azonkívül
بدُون	emellett
بدُون	kivéve
بدُون	mentés
