और	και
अस्वीकृत	απέρριψε
अस्वीकृत	απορρίφθηκαν
अस्वीकृत	απορρίψει
सजातीय	ομοιογενές
सजातीय	ομοιογενή
परिवर्तक	μετατροπέα
कसम	ορκίζομαι
किराया	νοίκι
किराया	ενοίκια
किराया	ενοικίαση
किराया	ενοίκιο
खिलौने	παιχνίδια
महीना	μήνα
महीना	μήνας
नैनो	νάνο
नमकीन	αλμυρό
पंद्रहवीं	fifteenth
चुनावी	εκλογική
प्लेग	πανώλη
प्लेग	πανούκλα
प्लेग	μάστιγα
निजीकरण	ιδιωτικοποίηση
निजीकरण	ιδιωτικοποιήσεις
अज्ञान	άγνοια
आर्द्र	υγρασία
नबी	προφήτης
नबी	προφήτη
हेल	χελ
परी	νεράιδα
परी	άγγελος
परी	αγγελος
परी	έιντζελ
परी	angel
कीचड़	λάσπη
कीचड़	λάσπες
कीचड़	τέλμα
न्यूर्क	νιούαρκ
छुपा	κρυμμένος
छुपा	κρυμμένο
छुपा	κρύφτηκε
छुपा	κρυμμένα
छुपा	κρυμμένη
छुपा	απόκρυψη
छुपा	κρύψει
डिफ़ॉल्ट	προκαθορισμένα
डिफ़ॉल्ट	αθέτηση
डिफ़ॉल्ट	προκαθορισμένη
डिफ़ॉल्ट	προκαθορισμένο
डिफ़ॉल्ट	προεπιλογή
ड्राफ्ट	προσχέδιο
ड्राफ्ट	σχέδιο
राइस	ρύζι
राइस	ράις
रेफरी	διαιτητή
रेफरी	διαιτητής
साहसी	περιπετειώδης
साहसी	θαρραλέα
साहसी	θαρραλέος
साहसी	θαρραλέο
ताज़ा	φρέσκα
ताज़ा	φρέσκος
ताज़ा	φρέσκο
ताज़ा	φρέσκια
ताज़ा	νωπά
उपेक्षित	αγνόησε
उपेक्षित	παραμελημένη
ज़िंदगी	life
ज़िंदगी	ζωή
ज़िंदगी	ζωη
दरें	ποσοστά
अवशिष्ट	κατάλοιπο
अवशिष्ट	κατάλοιπα
पेशेवरों	επαγγελματίες
श्वार्ज़नेगर	σβαρτζενέγκερ
धूमकेतु	κομήτης
धूमकेतु	κομήτη
कॉनकॉर्ड	concorde
मिश्रधातु	κράμα
आइटम	αντικείμενα
आइटम	στοιχείο
आइटम	αντικείμενο
क्षणिक	παροδική
वेदना	μελαγχολία
वेदना	μελαγχολική
जीमेल	gmail
विचलित	αφηρημένη
विचलित	αφηρημένος
फॉर्मेट	μορφη
फॉर्मेट	μορφή
फॉर्मेट	μορφότυπο
फेस	πρόσωπο
फेस	προσωπο
फेस	φάτσα
कस्तूरी	μασκ
पांव	πόδια
झगड़ा	φιλονικία
छड़	ράβδοι
छड़	ράβδους
मीट्रिक	μετρήσεις
मीट्रिक	μετρικό
बांग्लादेशी	μπαγκλαντές
बांग्लादेशी	μπανγκλαντές
डिज़ाइनर	σχεδιάστρια
डिज़ाइनर	σχεδιαστής
डिज़ाइनर	σχεδιαστή
क्रीड़ा	ερωτοτροπία
क्रीड़ा	αθλήματα
क्रीड़ा	σπορ
क्रीड़ा	αθλητισμός
क्रीड़ा	αθλητικά
एकाग्रता	συγκεντρώσεις
एकाग्रता	συγκέντρωση
ईकाई	μονάδα
भतीजे	ανιψιός
भतीजे	ανηψιός
भतीजे	ανίψια
कुंभ	υδροχόος
संभाव्यता	πιθανότητες
संभाव्यता	πιθανότητας
संभाव्यता	πιθανότητα
दंगे	ταραχές
दंगे	εξεγέρσεις
अपर	ανω
अपर	άνω
अपर	νω
मेरिल	μέριλ
स्तनधारियों	θηλαστικά
संकेतक	δρομέας
संकेतक	δρομέα
ठाकरे	thackeray
स्पष्टता	σαφήνεια
स्पष्टता	διαύγεια
बेंज	benz
तंजानिया	τανζανία
गोल्डबर्ग	γκόλντμπεργκ
एडी	eddie
एडी	έντι
एडी	έντυ
एडी	άντι
नहरों	κανάλι
नहरों	κανάλια
पिस्तौल	πιστόλι
विभेदन	ψήφισμα
रणजीत	ραντζίτ
गुफाएं	σπήλαια
गुफाएं	σπηλιές
सूक्ष्मजैविकी	μικροβιολογία
उज़्बेकिस्तान	ουζμπεκιστάν
सीरियल	νιγηρίας
सीरियल	νιγηρία
सीरियल	αύξοντα
सीरियल	αύξων
सीरियल	αλγερίας
सीरियल	αλγερία
रिवर्स	όπισθεν
रिवर्स	αντίστροφο
रिवर्स	αντίστροφη
रिवर्स	αντιστροφή
रिवर्स	αναστροφή
कार्यपालिका	εκτελεστική
कार्यपालिका	εκτελεστικό
कास्ट	καστ
कास्ट	γύψο
ठहरने	κατοικήσιμο
झटका	σοκ
झटका	κόπανος
परमहंस	παραμχάνσα
कैदी	φυλακισμένη
कैदी	φυλακισμένος
कैदी	αιχμάλωτος
कैदी	κρατούμενος
कैदी	κρατούμενο
कैदी	αιχμάλωτοι
कैदी	κρατούμενοι
कैदी	φυλακισμένοι
साओ	τσάο
साओ	cao
साओ	σάο
विंडो	παράθυρο
खोने	χάνω
खोने	χάνοντας
खोने	χάνει
कैश	κρύπτη
केंट	κεντ
इराकी	ιρακινό
इराकी	ιράκ
इराकी	ιρακινούς
इराकी	ιρακινοί
अराजकता	αναρχία
अराजकता	χάος
मेटा	μέτα
मेटा	meta
सिग्मा	σίγμα
पाला	πάλα
आजीविका	σταδιοδρομία
आजीविका	καριέρα
फायदे	πλεονεκτήματα
फायदे	επιδόματα
फायदे	παροχές
फायदे	οφέλη
मरणोपरांत	μεταθανάτια
गिरवी	πιόνι
बार्कलेज	barclays
नवीकरण	ανακαίνιση
नवीकरण	ανανέωση
नाममात्र	ονομαστικό
नाममात्र	ονομαστική
नाममात्र	ονομαστικές
मल्टीमीडिया	πολυμέσα
मल्टीमीडिया	πολυμέσων
ग्लेशियर	παγετώνα
ग्लेशियर	παγετώνες
निरोध	προφυλακτικό
प्रतिबंधों	κυρώσεις
मैराथन	μαραθώνιο
मैराथन	μαραθώνιος
पोटेशियम	κάλιο
लारा	λάρα
थर्मल	θερμική
थर्मल	θερμικές
झाड़ी	θάμνος
डेविल	διάβολος
अधूरा	ατελής
अधूरा	ελλιπής
अधूरा	ελλιπείς
अधूरा	ημιτελή
सर्वसम्मति	συναίνεση
टर्बाइन	τουρμπίνα
उत्साही	ενθουσιώδης
कार्यशील	τρέχει
कार्यशील	τρέχοντας
कार्यशील	τρέχω
कार्यशील	τρέξιμο
सराहनीय	αξιοθαύμαστο
सराहनीय	αξιοθαύμαστη
सराहनीय	αξιέπαινη
सराहनीय	αξιέπαινο
किंवदंती	θρύλος
किंवदंती	θρύλο
किंवदंती	μύθος
छलांग	άλμα
लाओस	λάος
साइप्रस	cyprus
साइप्रस	κύπρο
साइप्रस	κύπρος
स्वायत्तता	αυτονομία
गाढ़ा	τολμηρός
गाढ़ा	τολμηρό
गाढ़ा	τολμηρή
एंथोनी	anthony
एंथोनी	αντονι
एंथोनी	άντονι
बाग़	περιβόλια
बाग़	περιβόλι
कुण्डली	ωροσκόπιο
बीयर	μπύρα
बीयर	μπίρα
बीयर	μπύρες
ड्राइविंग	οδήγησης
ड्राइविंग	οδήγηση
वेनेजुएला	βενεζουέλας
वेनेजुएला	βενεζουέλα
जीनों	γονιδίων
जीनों	γονίδια
बोनस	bonus
बोनस	μπόνους
बोनस	bonus
बोनस	μπόνους
जलाकर	lit
जलाकर	άναψε
ज्या	sine
थाना	φυλακή
थाना	φυλακές
झूठे	ψεύτρα
झूठे	ψεύτη
झूठे	ψεύτης
झूठे	ψεύτες
तक्षशिला	τάξιλα
अस्थियों	κόκκαλα
अस्थियों	οστά
अस्थियों	κόκαλα
अस्थियों	μπόουνς
पिक्सेल	pixel
पिक्सेल	pixel
लॉयड	λόυντ
लॉयड	λόιντ
लॉयड	lloyd
एनर्जी	enron
ब्रेट	μπρετ
हीट	ζέστη
हीट	θερμότητα
हीट	θέρμανση
हीट	θερμότητας
वायसराय	αντιβασιλέας
वायसराय	αντιβασιλέα
सुनहरा	χρυσός
सुनहरा	χρυσό
सुनहरा	χρυσή
सुनहरा	golden
सुनहरा	χρυσά
सुनहरा	χρυσός
सुनहरा	χρυσό
सुनहरा	χρυσο
सुनहरा	χρυσάφι
सुनहरा	χρυσά
नमाज़	προσευχή
कर्कट	καρκίνος
कर्कट	καρκίνο
शौचालय	λεκάνη
शौचालय	τουαλέτα
पर्सनल	προσωπική
पर्सनल	προσωπικός
पर्सनल	προσωπικό
पर्सनल	προσωπικά
पहिया	τιμόνι
पहिया	τροχό
पहिया	τροχού
पहिया	ρόδα
पहिया	τροχός
पहिया	λάστιχο
मेगाडेथ	megadeth
लोकल	τοπικός
लोकल	τοπική
लोकल	τοπικά
लोकल	τοπικό
लोकल	τοπικές
पुनरुद्धार	αποκατάσταση
पुनरुद्धार	αναβίωση
मस्जिदों	τζαμιά
मस्जिदों	τζαμί
मस्जिदों	τέμενος
विकासवादी	εξελικτική
डेयरी	γαλακτοκομικά
प्रतिरूपण	κλωνοποίηση
पुनरुत्थान	αναζωπύρωση
बाय	αντίο
जावास्क्रिप्ट	javascript
गेल	γκέιλ
छू	άγγιγμα
छू	αφή
छू	αγγίζει
छू	πινελιές
पंक्तियाँ	σειρές
पंक्तियाँ	γραμμές
पंक्तियाँ	ατάκες
पंक्तियाँ	γραμμές
हाइकु	χαϊκού
ट्रेक	τρεκ
जेफ	τζεφ
जेफ	jeff
मददगार	βοηθός
वर्णनात्मक	περιγραφικό
मद	αντικείμενα
मद	στοιχείο
मद	αντικείμενο
मिशनरी	ιεραπόστολος
बियोवुल्फ़	μπέογουλφ
पिताजी	μπαμπά
पिताजी	μπαμπά
प्रसन्नता	ευθυμία
संधारित्र	πυκνωτή
सबवे	μετρό
वू	γου
चोटियों	κορυφές
पुनर्जन्म	μετενσάρκωση
पुनर्जन्म	ξαναγεννηθεί
पर्यायवाची	συνώνυμο
रनर	δρομέας
रनर	δρομέα
जेसन	τζέισον
जेसन	jason
घेराबंदी	πολιορκία
क्रोएशिया	κροατία
आरा	ara
कल्याणकारी	προκαλεί
कल्याणकारी	αιτίες
कल्याणकारी	αίτια
सेटिंग	ρυθμίσεις
बापू	μπάμπου
नीरो	νίρο
उस्मानी	οθωμανική
ग्लासगो	γλασκώβη
आंखें	μάτια
आंखें	ματια
परिसंचरण	κυκλοφορικό
परिसंचरण	κυκλοφορία
ईश्वरीय	ευσεβή
ताश	τράπουλα
ताश	χαρτιά
ताश	κάρτες
ताश	φύλλα
सजावटी	διακοσμητικά
सजावटी	διακοσμητικό
प्रेषण	μετάδοση
प्रेषण	διαβίβαση
एमिली	έμιλυ
एमिली	έμιλι
एमिली	emily
शील	σεμνότητα
पोलियो	πολιομυελίτιδα
लिथियम	λιθίου
लिथियम	λίθιο
बॉयल	μπόιλ
पालक	σπανάκι
फैमिली	οικογενεια
फैमिली	οικογένεια
बॉक्सिंग	πυγμαχία
बॉक्सिंग	μποξ
हिरन	ελάφια
हिरन	ελάφι
धारकों	κατόχους
धारकों	κάτοχοι
चैपल	τσάπελ
चैपल	παρεκκλήσι
चैपल	εκκλησάκι
होंडा	honda
ज्योतिषी	αστρολόγο
मध्यस्थ	μεσολαβητής
अभिभावक	γονείς
अभिभावक	γονιών
अभिभावक	γονέα
अभिभावक	γονέας
अभिभावक	μητρική
अभिभावक	γονιός
फ्लैट	επίπεδη
फ्लैट	διαμέρισμα
बौद्धों	βουδιστές
टेन	ταν
टेन	μαύρισμα
टेन	ten
टेन	δεκα
टेन	δέκα
शील्ड	ασπιδα
शील्ड	ασπίδα
चीड़	πάιν
चीड़	πεύκο
आइवी	άιβι
आइवी	ήβη
गार्डनर	γκάρντνερ
गार्डनर	gardner
तोड़कर	σπάσιμο
तोड़कर	σπάζοντας
हस्तशिल्प	χειροτεχνίας
चुंबक	μαγνήτης
चुंबक	μαγνήτη
मॉन्ट्रियल	μόντρεαλ
अठारहवीं	eighteenth
हेलो	γεια
हेलो	γειά
हेलो	φωτοστέφανο
कविताएं	ποιήματα
सेमीफाइनल	ημιτελικό
कोका	κοκαΐνη
कोका	κόκα
कोका	coca
रॉड	ράβδος
रॉड	ροντ
रॉड	καλάμι
निरस्त	ακύρωση
बुद्धिमत्ता	εξυπνάδα
बुद्धिमत्ता	ευφυία
बुद्धिमत्ता	νοημοσύνη
बुद्धिमत्ता	σοφία
एसिटिक	οξικό
चेचक	ευλογιά
नर्स	νοσοκόμες
नर्स	νοσοκόμοι
नर्स	νοσοκόμα
नर्स	νοσοκόμος
उठती	ανεβαίνει
इकट्ठे	συγκέντρωσε
ब्रोमाइड	βρωμιούχο
हड़प्पा	harappa
पकड़कर	εκμετάλλευση
पकड़कर	κρατώντας
पकड़कर	holding
जया	jaya
नार्वे	νορβηγία
धैर्य	υπομονή
धैर्य	αντοχή
उत्पादकों	παραγωγών
उत्पादकों	παραγωγοί
महत्वाकांक्षी	φιλόδοξη
महत्वाकांक्षी	φιλόδοξο
महत्वाकांक्षी	φιλόδοξος
महत्वाकांक्षी	φιλόδοξοι
त्रिनिदाद	τρινιντάντ
मौतों	θανάτους
मौतों	θάνατοι
निराकरण	αποφασιστικότητα
निराकरण	επίλυση
बकाया	εκκρεμή
सुपरहीरो	υπερήρωας
अनवरत	αδιάκοπη
कोल्ड	ψυχρή
कोल्ड	κρύος
कोल्ड	κρύο
कोल्ड	κρύα
ज़ांज़ीबार	ζανζιβάρη
संयोजी	συνδετικού
कै	kai
कै	κάι
प्रकार्य	συνάρτηση
प्रकार्य	λειτουργία
शरणार्थी	πρόσφυγας
शरणार्थी	πρόσφυγα
शरणार्थी	πρόσφυγες
गुंजाइश	πεδίο
गुंजाइश	έκταση
धीमे	αργά
धीमे	αργή
धीमे	αργός
धीमे	αργό
धीमे	αργά
दानों	εξάνθημα
अवांछित	ανεπιθύμητη
अवांछित	ανεπιθύμητο
अवांछित	ανεπιθύμητα
समोआ	σαμόα
सममिति	συμμετρία
अनमोल	πολύτιμος
अनमोल	πολύτιμο
अनमोल	πολύτιμη
अनमोल	πολύτιμοι
अनमोल	πολύτιμα
कैस्पियन	κασπία
कक्षों	θάλαμοι
कक्षों	τσέιμπερς
स्पार्टा	σπάρτη
व्यापकता	επιπολασμού
व्यापकता	επικράτηση
रिमोट	απομακρυσμένο
रिमोट	απομακρυσμένα
रिमोट	απομακρυσμένη
आत्माओं	πνεύμα
आत्माओं	πνευμα
आत्माओं	αποστάγματα
आत्माओं	πνεύματα
आत्माओं	οινοπνευματώδη
खुशबू	μυρωδιά
खुशबू	άρωμα
खुशबू	άρωμα
कस्बों	πόλεις
त्रिशूल	τρίαινα
स्तनपान	θηλασμός
स्तनपान	θηλασμό
इनाम	έπαθλο
इनाम	βραβείο
इनाम	βραβεία
जिन्दगी	life
जिन्दगी	ζωή
जिन्दगी	ζωη
गरमी	ζέστη
गरमी	θερμότητα
गरमी	θέρμανση
गरमी	θερμότητας
नोड	κόμβος
नोड	κόμβους
नोड	κόμβοι
असंगत	ασυνεπής
असंगत	ασυμβίβαστη
असंगत	ασυμβίβαστο
जीरा	κύμινο
पूर्वाग्रह	προκατάληψη
पूर्वाग्रह	προκαταλήψεις
पूर्वाग्रह	προκατάληψη
जैकेट	τζάκετ
जैकेट	σακάκι
जैकेट	μπουφάν
जैकेट	ζακέτα
आयतें	στίχοι
आयतें	στίχους
अफवाह	φήμες
अफवाह	φήμη
उत्सुक	περίεργοι
उत्सुक	περίεργος
उत्सुक	περιέργεια
उत्सुक	περίεργη
परीक्षक	δοκιμαστής
प्रिंटिंग	εκτύπωση
प्रिंटिंग	εκτυπώσεις
टैबलेट	δισκία
टैबलेट	δισκίο
चैरिटी	φιλανθρωπική
चैरिटी	φιλανθρωπία
देसी	ντέζι
शिविरों	στρατόπεδα
शिविरों	κατασκηνώσεις
तुला	ζυγό
तुला	ζυγός
टैंगो	τάνγκο
टैंगो	τανγκό
टैंगो	ταγκό
न्यूकैसल	newcastle
केट	κέιτ
केट	kate
पांचवां	πέμπτη
पांचवां	πέμπτος
पांचवां	πέμπτο
प्रयोगकर्ता	χρήστες
अनैतिक	ανήθικη
अनैतिक	ανήθικο
रोनाल्ड	ρόναλντ
तस्करी	διακίνηση
तस्करी	εμπορία
कटु	πίκρα
कटु	πικρή
कटु	πικρό
ब्रेकिंग	σπάσιμο
ब्रेकिंग	σπάζοντας
मोनिका	μόνικα
मोनिका	monika
ग्रेस	γκρέις
चोटों	τραυματισμούς
चोटों	κακώσεις
चोटों	τραυματισμοί
चोटों	τραύματα
मैजिक	μαγική
मैजिक	μαγεία
मैजिक	μαγικά
मैजिक	μαγικό
भुट्टो	μπούτο
रॉकी	ρόκι
रॉकी	ρόκυ
चुम्बक	μαγνήτης
चुम्बक	μαγνήτη
रयान	ryan
रयान	ράιαν
एडिडास	adidas
फास्फोरस	φωσφόρου
एथलेटिक	αθλητικός
एथलेटिक	αθλητική
एथलेटिक	αθλητικό
ग़ुलाम	γκουλάμ
नेविगेशन	πλοήγηση
नेविगेशन	πλοήγησης
नेविगेशन	ναυσιπλοΐα
शिश्न	πέος
अधूरी	ατελής
अधूरी	ελλιπής
अधूरी	ελλιπείς
अधूरी	ημιτελή
फ़ौज	στρατός
फ़ौज	στρατό
पागलपन	τρέλλα
पागलपन	τρέλα
पागलपन	παραφροσύνη
युआन	γουάν
युआन	γιουάν
रोमांच	συγκίνηση
बर्बर	βάρβαρος
बर्बर	βάρβαρη
बर्बर	βάρβαρο
सूख	ξηρή
सूख	στεγνά
सूख	ξηρά
सूख	στεγνό
सूख	ξηρό
दिग्गज	γίγαντες
दिग्गज	βετεράνος
इजाजत	άδεια
इजाजत	αδεια
सगाई	εμπλοκή
सगाई	αρραβώνας
सगाई	αλληλεπίδραση
सगाई	αρραβώνων
सगाई	αρραβωνιάστηκε
सगाई	αρραβωνιασμένος
सगाई	αρραβωνιασμένοι
सगाई	αρραβωνιασμένη
मोनोऑक्साइड	μονοξείδιο
कोस	κω
अटलांटा	ατλάντα
मैडिसन	μάντισον
पैराशूट	αλεξίπτωτο
अविवाहित	ανύπαντρη
अविवाहित	ανύπαντρος
खरगोश	κουνέλια
खरगोश	λαγός
खरगोश	κουνέλι
मेज़बान	ξενιστής
मेज़बान	υποδοχής
मेज़बान	παρουσιαστής
मेज़बान	οικοδεσπότης
तकलीफ	ταλαιπωρία
तकलीफ	ενόχληση
तकलीफ	δυσφορία
तकलीफ	δυστυχία
तकलीफ	ατυχία
तकलीफ	κακοτυχία
मृतक	απεβίωσε
मृतक	αποθανών
कैट	κατ
कैट	γάτα
कैट	γάτος
कैट	cat
वीरों	ήρωες
वीरों	ηρώων
लिफ्ट	ανύψωση
लिफ्ट	ασανσέρ
लिफ्ट	ανελκυστήρας
लिफ्ट	ασανσέρ
लिफ्ट	ανελκυστήρας
गाँठ	κύστη
सिंथेटिक	συνθετικές
सिंथेटिक	συνθετική
सिंथेटिक	συνθετικά
सिंथेटिक	συνθετικό
समझौतों	συμφωνίες
बैरल	βαρέλι
खुजली	φαγούρα
खुजली	φαγούρα
अन्वेषक	ερευνητής
मूर्ख	ανόητος
मूर्ख	βλάκες
मूर्ख	ηλίθιοι
मूर्ख	ηλίθια
मूर्ख	ηλίθιο
बीम	ακτίνα
बीम	δοκάρι
कोडिंग	κωδικοποίηση
अशांति	ταραχές
अशांति	αναταραχή
अविश्वसनीय	απίστευτος
अविश्वसनीय	απίστευτο
अविश्वसनीय	απίστευτη
अविश्वसनीय	απίστευτο
पट्ट	καρό
कर्षण	έλξης
कर्षण	έλξη
इम्पीरियल	αυτοκρατορικό
इम्पीरियल	αυτοκρατορική
वहा	εκει
वहा	εκεί
घोषणापत्र	μανιφέστο
रेट	ρυθμός
रेट	ποσοστό
रेट	συντελεστής
पर्वतारोही	ορειβάτη
सत्रह	δεκαεπτά
सत्रह	seventeen
सत्रह	δεκαεφτά
सोया	σόγια
सोया	σόγιας
मक्खी	πετάξει
मक्खी	πέτα
मक्खी	μύγα
मक्खी	πέταξε
उद्यमों	επιχειρήσεις
कॉन्सर्ट	κονσέρτο
कॉन्सर्ट	συναυλία
कॉन्सर्ट	συναυλίες
छायांकन	σκίαση
छायांकन	φωτογραφια
छायांकन	φωτογραφίας
छायांकन	φωτογραφία
छायांकन	εξοικονόμηση
छायांकन	αποταμίευση
कॉर्नेल	κορνέλ
वानिकी	δάση
वानिकी	δασικές
वानिकी	δασική
वानिकी	δασοκομία
टेनेसी	τενεσί
जहाँगीर	τζαχανγκίρ
नजारा	τοπίο
नजारा	σκηνικά
मधुमक्खी	μπι
मधुमक्खी	μέλισσα
टिप्पणियां	σχολια
टिप्पणियां	σχόλια
टिप्पणियां	παρατηρήσεις
गुलामी	δουλεία
गुलामी	σκλαβιά
सरलीकृत	απλουστευμένη
सरलीकृत	απλοποιημένη
गोआ	γκόα
प्रलेखन	τεκμηρίωση
घटी	μείωση
घटी	ελάττωση
पक्षपात	διακρίσεις
पक्षपात	διάκριση
इजरायल	ισραήλ
इजरायल	ισραηλινοί
पकाया	ψημένα
पकाया	μαγειρεμένο
गेंदबाज़ी	μπόουλινγκ
आबू	αμπού
अनुरक्षण	συνοδεία
अनुरक्षण	συνοδός
डीलर	έμπορος
डीलर	ντίλερ
डीलर	εμπόρους
डीलर	έμποροι
मीठी	γλυκό
मीठी	γλυκά
मीठी	γλυκιά
मीठी	γλυκός
पुष्कर	πουσκάρ
ब्रॉडवे	μπρόντγουεϊ
जिगर	ήπαρ
जिगर	συκώτι
अंगोला	αγκόλα
अंगोला	μογγολία
एक्सटेंशन	επεκτάσεις
एक्सटेंशन	επέκταση
एक्सटेंशन	παράταση
संस्थापकों	ιδρυτές
गोथिक	γοτθικό
ऐंठन	κράμπες
बहुपद	πολυώνυμο
घुलनशील	διαλυτό
केसर	σαφράν
मुरैना	μορένα
अचेतन	υποσυνείδητα
अचेतन	υποσυνείδητο
दस्ते	απόσπασμα
दस्ते	διμοιρία
दस्ते	ομάδα
आयोडीन	ιώδιο
परावर्तन	αντικατοπτρίζουν
परावर्तन	αντανάκλαση
छानबीन	έρευνα
छानबीन	διερεύνηση
छानबीन	εξερεύνηση
कामुक	αισθησιακή
कामुक	αισθησιακό
नीतियां	πολιτικά
नीतियां	πολιτικές
तेरहवीं	thirteenth
लेस	les
विन्स	νικά
विन्स	κερδίζει
विन्स	νίκες
तीक्ष्ण	πανούργος
मॉरिस	μαυρίκιο
मॉरिस	μόρις
मॉरिस	morris
मॉरिस	μόρρις
नारे	σλόγκαν
नारे	συνθήματα
त्रासदी	τραγωδία
सीन	σκηνή
सीन	σκηνη
कैफे	καφεΐνη
नींबू	λεμονιού
नींबू	λεμόνι
नींबू	λέμον
नींबू	λεμόνια
गिग्स	συναυλίες
हडसन	χάντσον
धावक	δρομέας
धावक	δρομέα
धावक	δρομείς
मार्क्सवाद	μαρξισμό
बर्न	μπερν
बर्न	κάψει
बर्न	καύση
बर्न	κάψιμο
बर्न	κάψε
बर्न	έγκαυμα
इंडेक्स	δείκτης
इंडेक्स	δείκτη
तेंदुआ	λεοπάρδαλη
अनुशंसा	προτείνετε
अनुशंसा	προτείνω
अनुशंसा	συστήνει
अनुशंसा	συνιστά
अनुशंसा	προτείνει
अनुशंसा	σύσταση
जोखिमों	κινδύνων
जोखिमों	κίνδυνοι
डिक	dick
डिक	ντικ
निरर्थक	ανούσιο
निरर्थक	ανούσια
निरर्थक	null
अमान्य	άκυρο
अमान्य	άκυρη
झगड़े	καβγάδες
झगड़े	καυγάδες
झगड़े	μάχες
होड़	βιασύνη
होड़	ρας
होड़	ανταγωνιστικά
होड़	ανταγωνιστικών
निरोधक	αντισύλληψη
घिरी	περικυκλωμένος
घिरी	περικυκλωμένοι
कतार	ουρά
बाल्टिक	βαλτική
बाल्टिक	βαλτικής
देयता	ευθύνη
देयता	παθητικό
देयता	υποχρέωση
शकीरा	σακίρα
अमेज़न	αμαζόνιο
निजाम	νιζάμ
एसएमएस	sms
वैंकूवर	βανκούβερ
खेलकूद	ερωτοτροπία
खेलकूद	αθλήματα
खेलकूद	σπορ
खेलकूद	αθλητισμός
खेलकूद	αθλητικά
प्यास	διψασμένος
प्यास	δίψα
मार्टिना	μαρτίνα
अत्याधुनिक	φουτουριστικό
पीटर्सबर्ग	πετρούπολη
पीलिया	ίκτερος
खलीफा	χαλίφη
खलीफा	χαλίφα
कीथ	κηθ
कीथ	keith
कीथ	κιθ
एडमंड	έντμουντ
एडमंड	έντμοντ
प्रकाशिकी	οπτική
छुट्टियों	γιορτές
छुट्टियों	αργίες
छुट्टियों	διακοπές
तीर्थों	προσκυνήματα
किंडरगार्टन	νηπιαγωγείο
जबतक	εκτός
जबतक	μεχρι
जबतक	μέχρι
जबतक	έως
डिप्टी	αναπληρωτής
डिप्टी	βοηθός
डिप्टी	αναπληρωτή
कमरा	δωμάτιο
माइनर	ανήλικος
गड्ढे	λάκκος
गड्ढे	λάκκο
कपडे	ρούχα
कपडे	ενδύματα
कपडे	ένδυση
कपडे	ρούχα
सोयाबीन	σόγια
एनबीए	nbc
एनबीए	nba
एनबीए	νβα
असत्य	εξωπραγματικό
चर्चिल	τσόρτσιλ
चर्चिल	τσώρτσιλ
सन्यास	αποποίηση
खजाना	τζάκποτ
खजाना	θησαυρός
खजाना	θησαυρό
आइंस्टीन	αϊνστάιν
गिब्सन	γκίμπσον
सुझाया	προτεινόμενη
सुझाया	προτεινόμενα
सुझाया	προτεινόμενο
सुझाया	πρότεινε
निर्वासन	εξορία
निर्वासन	απέλαση
नोटिस	ειδοποίηση
रू	ρω
रू	ρου
महोदय	κύριε
सीनेटर	γερουσιαστή
सीनेटर	γερουσιαστής
सुरक्षात्मक	προστατευτικά
सुरक्षात्मक	προστατευτική
सुरक्षात्मक	προστατευτικός
सुरक्षात्मक	προστατευτικό
दलाल	μεσίτης
उदारता	γενναιοδωρία
स्पिरिट	αποστάγματα
स्पिरिट	πνεύματα
स्पिरिट	οινοπνευματώδη
स्पिरिट	πνεύμα
स्पिरिट	πνευμα
पार्कर	πάρκερ
पार्कर	parker
मेलों	πανηγύρια
बारबरा	μπάρμπαρα
बारबरा	barbara
एटीएम	ατμ
एटीएम	atm
प्रायोजन	χορηγία
ड्राइंग	ζωγραφιά
ड्राइंग	κλήρωση
चुप	σιωπηλό
चुप	σιωπηλή
चुप	σιωπηλός
दिवालिया	πτώχευση
दिवालिया	πτώχευση
दिवालिया	χρεοκοπία
बाल्यकाल	παιδικά
द्रुत	ταχεία
ज़िम्मेदारी	ευθύνη
ज़िम्मेदारी	υπευθυνότητα
स्क्वाड्रन	σμήνος
स्क्वाड्रन	μοίρα
यूनानियों	έλληνες
यूनानियों	ελληνες
यूनानियों	ελλάδα
यूनानियों	greece
यूनानियों	ελλάς
यूनानियों	ελλαδα
प्रिंसटन	πρίνστον
सौम्य	ευγενική
सौम्य	ευγενικός
मालदीव	μαλδίβες
डिस्कवरी	ανακάλυψη
पर्यवेक्षक	εποπτών
सत्यापित	επαληθεύεται
सत्यापित	επαλήθευση
सत्यापित	επαλήθευσε
सत्यापित	πιστοποιημένο
सत्यापित	πιστοποιημένη
सत्यापित	επαλήθευση
बाइक	ποδήλατα
बाइक	ποδήλατο
बाइक	μηχανάκι
राबर्ट	robert
राबर्ट	ρόμπερτ
अवर	κατώτερη
अवर	κατώτερο
डीज़ल	ντήζελ
डीज़ल	ντίζελ
बाज़ारों	αγορές
फिशर	φίσερ
सदाचार	αρετή
विम्बलडन	γουίμπλετον
गुस्सा	θυμός
गुस्सा	θυμό
गुस्सा	οργή
गुस्सा	θυμωμένος
गुस्सा	θυμωμένη
गुस्सा	οργισμένος
गुस्सा	θυμωμένοι
गुस्सा	αγανάκτηση
यूरिया	ουρία
यूरिया	ουρίας
सीढ़ियों	σκάλα
सीढ़ियों	σκαλιά
सीढ़ियों	σκαλοπάτια
सीढ़ियों	σκάλες
रस्म	τελετή
मऊ	mau
