категорія	類別
їхали	駕駛
зміцнити	加強
сулейман	suleiman
сулейман	suleyman
сулейман	sulaiman
акустична	聲學
майка	mike
акварель	水彩
живота	肚子
живота	肚皮
шнайдер	schneider
гама	gamma
гама	伽瑪
погане	壞
депресія	抑鬱
депресія	鬱悶
депресія	蕭條
депресія	抑鬱
депресія	抑鬱症
депресія	沮喪
аматорського	業餘
нур	nur
годинники	鐘錶
годинники	時鐘
годинники	手錶
махмуд	mahmoud
хобі	嗜好
хобі	愛好
хобі	嗜好
хобі	愛好
втечу	越獄
втечу	逃離
великдень	復活節
осака	大阪
погодитися	接受
панорами	全景
довідки	詢問
довідки	查詢
свавілля	誘騙
свавілля	誘捕
радзивілл	radziwiłł
контракти	合約
контракти	合同
наданий	提交
виділяти	墊
кольорова	色
кольорова	彩色
кольорова	顏色
кольорова	色彩
кольорова	彩色
кольорова	顏色
кольорова	色彩
луг	lug
куріння	吸煙
прибуло	抵達
прибуло	到達
веселі	開朗
веселі	搞笑
веселі	好笑
стівенс	stevens
андорра	安道爾
турбін	輪機
турбін	渦輪機
транскрипція	轉錄
урок	教訓
урок	課
мітчелл	mitchell
помаранчевий	橙
помаранчевий	橘色
помаранчевий	橘子
помаранчевий	橙色
помаранчевий	橘
губа	灣
губа	海灣
ідеалів	理想
дорослий	成人
дорослий	成年人
дорослий	成年
багатою	繁榮
патрульний	巡邏隊
патрульний	巡邏
виразів	片語
вини	罪惡感
вини	內疚
вини	愧疚
камеруну	喀麥隆
перстень	響鈴
перстень	環
перстень	戒指
амплітуда	振幅
захищено	保護
інженерія	工程
інженерія	工程學
клавіатури	鍵盤
лінн	琳
спостерігали	湧現
спостерігали	興起
ліжка	床位
ліжка	床
ліжка	床鋪
ліжка	病床
туристи	觀光客
туристи	遊客
подяки	點數
подяки	信用
подяки	學分
подяки	信貸
астрономічна	天文
розлад	失調
наведена	誘導
наведена	誘發
експериментальна	實驗
розчарування	失望
цао	曹
топографічна	地形
дотримуватись	服從
прогулянки	步行
прогулянки	散步
прогулянки	行走
прогулянки	走路
ідеально	完美
антена	天線
площина	平面
площина	飛機
площина	內心
площина	內
площина	內在
лапки	引號
лапки	報價
лапки	引述
лапки	引用
лапки	引文
лапки	報價
лапки	引文
гомес	gómez
комерційне	商用
комерційне	商事
комерційне	商業
марафон	馬拉松
електронне	電子
вітторіо	vittorio
олімпіада	奧運會
олімпіада	奧運
сумісність	相容
сумісність	相容性
сумісність	一致性
сумісність	連貫性
сумісність	一貫性
татарстан	韃靼
сілва	silva
оуен	owen
оуен	歐文
ієрогліфи	字元
ієрогліфи	角色
рікою	飛濺
друкувати	印刷
друкувати	列印
цінний	寶貴
зізнається	坦白
крістін	kristine
крістін	kristin
крістін	christine
муха	飛
муха	蒼蠅
муха	飛翔
елвіс	貓王
жорстокі	殘酷
жорстокі	殘忍
жорстокі	暴力
шанхай	上海市
шанхай	上海
функціональність	功能
функціональність	功能
функціональність	特色
функціональність	特徵
функціональність	地物
функціональність	特點
кущ	灌木
личинка	幼蟲
нікуди	無處
дюк	公爵
вистачить	治癒
вистачить	痊癒
данні	danny
юристи	律師
ной	noah
ной	諾亞
голки	針頭
голки	針
маг	magi
вхідний	投入
вхідний	輸入
публічний	公眾
публічний	公開
дзен	禪
летить	蒼蠅
обід	午餐
обід	午飯
обід	晚飯
обід	晚餐
індустрія	工業
індустрія	產業
індустрія	行業
індустрія	業界
різноманітності	多元化
різноманітності	多樣性
різноманітності	多樣化
оновлений	更新
марші	沼澤
корму	甲板
еко	eko
учням	學生
зенон	zenon
драконів	龍
річі	richie
коллінз	collins
ляльковий	傀儡
ляльковий	木偶
дріб	分數
катя	katya
моніка	monica
готуються	齒輪
готуються	包裹
стипендії	獎學金
непорозуміння	誤會
непорозуміння	誤解
альма	alma
імунітет	免疫
імунітет	豁免權
імунітет	豁免
імунітет	免疫
леви	獅子
захищений	保護
захищений	安全
резервний	準備金
резервний	儲備
дубовий	櫟
образа	侮辱
образа	污辱
образа	侮辱
купи	成堆
незначний	未成年
кабелі	電線
кабелі	電纜
твій	你的
просту	簡單
досконалості	完美
досконалості	完善
ножі	刀具
вирівнювання	對齊
фазу	階段
шторм	暴風
шторм	風暴
шторм	暴風雨
сумішей	混合物
супутником	伴侶
супутником	同伴
мініатюра	微型
мініатюра	迷你
десантники	傘兵
ялина	雲杉
ритуал	儀式
ручний	手冊
ручний	手動
крамниця	shop
крамниця	購物
крамниця	店鋪
крамниця	店
крамниця	商店
крамниця	市場
донна	donna
спричинити	原因
артерія	動脈
ясла	幼兒園
ясла	托兒所
оптимального	最優
оптимального	最佳
умберто	humberto
умберто	umberto
іспитів	考試
семінар	討論會
семінар	研討會
бон	bon
академічна	學術
молекула	分子
меркурій	水星
меркурій	水銀
меркурій	汞
відданість	效忠
потомство	種子
нога	腳
нога	英尺
нога	腿
нога	leg
ручки	鋼筆
ручки	筆
райлі	riley
запрошено	邀請
запрошено	受邀
виміри	昏暗
виміри	暗淡
виміри	測量
виміри	計量
виміри	尺寸
ідеали	理想
близнюк	孿生
близнюк	雙胞胎
близнюк	雙胞
піклування	護理
піклування	關心
пальця	指頭
пальця	手指
шварц	schwartz
зозуля	杜鵑
негативне	負面
негативне	負
негативне	否定
негативне	陰性
негативне	消極
вооз	雇傭
вооз	招聘
вооз	聘用
вооз	雇用
поточна	電流
поточна	現任
поточна	目前
дивним	奇怪
дивним	單數
дивним	怪
святкові	喜慶
коров	注射
коров	注入
мігрантів	移民
бах	巴赫
залежних	依賴
рибалка	漁民
рибалка	漁夫
ураган	颶風
слухач	聽眾
інтенсивне	密集
трошки	稍微
середземне	地中海
метелик	蝴蝶
гострим	尖
бонні	bonnie
почергово	交替
почергово	交錯
заплатити	付費
заплатити	付款
заплатити	支付
регулярної	經常性
жито	黑麥
вантажі	負載
вантажі	負荷
бетмен	蝙蝠俠
публікувати	張貼
публікувати	發文
злочинці	罪犯
чоботи	靴
чоботи	靴子
чоботи	靴
чоботи	靴子
порожні	空白
порожні	空
щотижня	每星期
щотижня	週刊
щотижня	每週
щотижня	每周
брехня	謊言
брехня	謊言
стежити	追蹤
стежити	曲目
стежити	軌道
стежити	軌跡
стежити	跟著
стежити	跟隨
поштою	mail
поштою	郵件
поштою	郵寄
поштою	信件
вірні	效忠
ляльки	娃娃
ляльки	洋娃娃
ляльки	玩偶
замовник	客戶
замовник	顧客
часткове	局部
часткове	部分
діабет	糖尿病
свідки	證人
свідки	目擊者
рабства	綁縛
рабства	束縛
рабства	奴役
печеру	山洞
печеру	洞穴
печеру	洞
канарські	金絲雀
нерви	神經
дощових	雨點
дощових	雨滴
краєвиди	場景
комірки	細胞
комірки	牢房
комірки	細胞
люкс	力士
люкс	豪華
люкс	奢華
люкс	豪華
бідні	窮
баб	bab
селезінка	脾臟
селезінка	脾
щур	鼠
щур	耗子
щур	老鼠
гідравлічний	水利
гідравлічний	水力
гідравлічний	液壓
пишіть	撰寫
пишіть	寫
пишіть	寫信
пишіть	寫入
пишіть	寫作
фотографію	像片
фотографію	照片
тодд	todd
натуральні	自然
натуральні	天然
фігурки	數字
завантажувати	靴
завантажувати	靴子
обставинах	經驗
обставинах	體驗
скрипці	小提琴
скрипці	琴
скрипці	提琴
відступати	退
відступати	撤退
фланг	側翼
фланг	側面
стопи	英尺
стопи	腳
публікаціях	出版物
розійшлися	分居
умовні	條件
лін	玲
лін	凌
яма	jama
неофіційно	非正式
слабка	弱
слабка	虛弱
слабка	弱者
слабка	軟弱
слабка	薄弱
пейзажів	景觀
біл	bill
біл	法案
трейсі	tracy
читачам	讀者
звітності	報告
дублювання	重疊
тобою	你
інституції	機構
привіт	嘿
клітки	籠
клітки	籠子
клітки	籠子
слонів	象
слонів	大象
зонд	探測
зонд	探測器
коен	cohen
коен	koen
підтвердила	確認
блокада	封鎖
доступність	可用性
королівське	皇家
королівське	皇室
поєднати	安排
пароплав	汽船
хусейн	hussein
врожай	收成
врожай	收割
врожай	收穫
врожай	豐收
молочні	乳製品
сів	siv
запаху	氣味
запаху	味道
запаху	聞
дописати	附加
крах	暗戀
крах	崩潰
крах	撞車
крах	墜毀
вигоди	福利
бір	bir
розвантаження	卸貨
розвантаження	卸
морріс	morris
реагувати	反應
уміння	技能
уміння	技藝
уміння	技巧
уміння	技能
най	nye
ризики	風險
зевс	宙斯
нудота	反胃
повів	led
імперський	帝王
корисне	實用
корисне	有用
поясніть	解釋
порозуміння	誤會
порозуміння	誤解
дороті	dorothy
геометричних	幾何
знесення	拆毀
знесення	拆除
волонтери	志願者
пмр	pmr
ерл	earl
галл	赫爾
галл	船體
ланцюги	鎖鏈
ланцюги	鏈
ланцюги	鏈條
ланцюги	鐵鍊
чаша	碗
чаша	盃
чаша	杯
чаша	杯子
ієрархія	等級
провал	失敗
провал	失敗
розділили	破碎
генератори	發電機
рефері	裁判
феліпе	felipe
сокира	斧頭
сокира	斧
сокира	斧子
рибалки	漁民
рибалки	漁夫
цибуля	韭
злочинець	罪犯
домінго	domingo
постанов	條例
лінк	連結
лінк	link
союзи	聯盟
союзи	同盟
аудит	審計
дослідити	探索
відновленню	回收
відновленню	恢復
відновленню	康復
відновленню	復原
відновленню	復蘇
добавки	補充
добавки	補
наркотики	藥品
наркотики	藥物
наркотики	毒品
даля	dalia
поступки	特許
суп	湯
затримка	推遲
затримка	延遲
затримка	延誤
затримка	拖延
суворі	嚴重
суворі	重度
роланд	roland
звітів	報告
чотирнадцять	fourteen
чотирнадцять	十四
ятає	世仇
виставляти	確保
комунізм	共產主義
скандинавських	北歐
палуби	甲板
сом	鯰魚
магічні	神奇
нау	瑙
вертикальний	直立
вертикальний	垂直
вертикальний	縱向
штучна	人工
штучна	人造
масову	歇斯底里
бос	boss
бос	老大
бос	老闆
крона	krone
охоплення	觸及
гуртожитку	宿舍
гуртожитку	客棧
гуртожитку	旅店
трилогія	三部曲
конфігурація	配置
давидов	davydov
мовчання	寂靜
мовчання	沈默
мовчання	緘默
компроміс	妥協
компроміс	折衷
слідами	腳步聲
слідами	腳步
вад	wad
вад	蟲子
вад	臭蟲
нора	nora
нора	norah
антоні	anthony
субота	星期六
субота	週六
потрійний	三重
прихований	隱藏
роботодавців	雇主
обладунки	盔甲
обладунки	鎧甲
обладунки	裝甲
обладунки	盔甲
обладунки	裝甲
газова	氣
газова	天然氣
газова	汽油
газова	氣體
горобець	麻雀
поглинає	吸收
яскравість	亮度
волейбол	排球
живіт	胃
живіт	肚子
живіт	腹
живіт	腹部
джокович	djokovic
пія	pia
банер	旗幟
банер	旗
банер	橫幅
байдуже	俗氣
байдуже	漠不關心
постраждалих	受害人
постраждалих	受害者
жир	俱樂部
жир	梅花
жири	肥
жири	脂肪
жири	胖
еквівалент	等效
еквівалент	相當於
африканські	非洲
колега	同事
раян	瑞安
сьома	第七
компактний	協約
компактний	緊湊
компактний	契約
дженні	珍妮
дженні	jenny
надходжень	收入
мансур	mansour
мансур	mansur
прозорий	透明
краща	更好
форман	工頭
дітріх	dietrich
замовив	訂購
поїздка	乘車
поїздка	騎馬
поїздка	騎
циклон	氣旋
циклон	旋風
петрі	petri
блискавка	閃電
блискавка	電光
місцини	地方
місцини	地點
неофіційна	非正式
індивідуально	定制
індивідуально	自訂
дір	孔洞
ізольовані	隔離
ізольовані	孤立
ізольовані	與世隔絕
розслідувань	調查
сас	sas
сас	crl
відвідувань	訪問
поступ	進步
поступ	進度
садівництво	園藝
сподобався	讚
фостер	foster
фостер	寄養
злом	惡
злом	邪惡
клапани	閥
клапани	閥門
спотворення	歪曲
спотворення	失真
спотворення	扭曲
фокус	聚焦
фокус	重點
фокус	專注
фокус	焦點
фокус	指向
спостерігач	觀察員
захоплюють	主宰
розвідники	童軍
флейта	笛
флейта	笛子
пакт	協約
пакт	約定
мучеників	烈士
мучеників	殉難者
спати	睡
спати	睡眠
спати	睡覺
коштує	費用
коштує	成本
хітів	圖表
берд	baird
наживо	活
наживо	直播
наживо	live
коул	cole
коул	科爾
партизанська	游擊
партизанська	游擊隊
вивіз	門
збіг	匹配
збіг	比對
збіг	match
джастін	justin
бити	毆打
бити	跳動
смужки	條
смужки	酒吧
смужки	小節
смужки	花臉
смужки	條紋
мун	月球
мун	月亮
мун	月
нло	不明飛行物
нло	飛碟
нло	ufo
перерва	中斷
перерва	休息
перерва	打破
виключити	排除
збільшив	擴大
ідентифікація	識別
акціонерів	股東
крістал	cristal
емірат	酋長國
ілюстрована	畫報
дитя	兒童
дитя	孩子
подача	動態
подача	飼料
уан	ouen
біда	麻煩
прибирання	清潔
прибирання	潔淨
прибирання	家務
улюблені	最愛
улюблені	喜愛
тло	背景
чжао	趙
ясні	水晶
ясні	crystal
ясні	晶體
знахідка	發現
знахідка	探索
вітаміни	維生素
вітаміни	維他命
мартінес	martinez
розбиття	包裝
розбиття	包裹
динамічна	動態
логічний	邏輯
суміжні	面對
діагоналі	對角線
піхви	陰道
піхви	陰唇
злий	生氣
злий	怒
злий	憤怒
свіжі	新鮮
свіжі	清新
замовити	訂單
замовити	命令
замовити	秩序
замовити	訂購
замовити	順序
винагороди	獎勵
читайте	讀
читайте	讀取
читайте	閱讀
діалоги	詢問
діалоги	查詢
змова	共謀
змова	陰謀
уповноваженого	代表
скинути	滴
скинути	下降
медсестра	護士
диявол	魔鬼
відлік	倒數
відлік	數
відлік	伯爵
відлік	數數
відлік	計數
відлік	數
відлік	計數
ультиматум	最後通牒
прозорість	透明
прозорість	透明度
прозорість	半透明
експозицію	博覽會
вбудовані	嵌入
вбудовані	嵌入式
консолідації	鞏固
консолідації	整合
консолідації	合併
кози	山羊
подіум	講台
подіум	主席台
вдови	遺孀
вдови	寡婦
сінгапурі	新加坡
ягід	漿果
серж	serge
бібліографічні	書目
випадкова	隨機
дуга	弧
велосипед	單車
велосипед	腳踏車
велосипед	自行車
велосипед	單車
велосипед	腳踏車
велосипед	自行車
привітання	問候
лампа	燈
лампа	電燈
лампа	白熾燈
совісті	良知
совісті	良心
болг	bolg
марксизм	馬克思主義
загадки	拼圖
загадки	謎題
загадки	益智
клаудіо	claudio
тероризм	恐怖主義
гао	高
вен	溫
вен	文
комунікація	通訊
комунікація	溝通
наступає	推進
пальне	燃料
пальне	燃油
нелегально	非法
картинки	圖片
картинки	像片
картинки	圖畫
картинки	照片
якір	錨
домовилися	議定
домовилися	同意
домовилися	商定
кнопка	按鍵
кнопка	按鈕
важіль	槓桿
важіль	籌碼
важіль	槓桿
кертіс	curtis
автономія	自主
автономія	自治
убивство	凶案
убивство	凶殺案
убивство	謀殺
убивство	謀殺案
убивство	謀殺罪
убивство	暗殺
убивство	刺殺
тео	teo
ненависті	憎恨
ненависті	恨
ненависті	討厭
ненависті	仇恨
порошку	粉
порошку	粉末
порошку	火藥
вигідно	利潤
щасливе	開心
щасливе	快樂
щасливе	高興
щасливе	幸福
щасливе	happy
вантажівка	貨車
вантажівка	卡車
романтична	浪漫
прямокутний	矩形
легенду	傳說
легенду	傳奇
солодкий	甜蜜
солодкий	甜
крік	溪
елен	ellen
гарт	hart
гарт	芯
свен	斯文
уточнити	精煉
свідок	見證
свідок	證人
плавно	光滑
плавно	順利
плавно	平滑
плавно	平穩
темне	黑
темне	暗
темне	黑暗
небезпеці	危險
небезпеці	危險性
били	節拍
слоган	口號
слоган	標語
винний	有罪
оплата	付款
оплата	支付
вивели	訂婚
передпліччя	前臂
вибухом	爆炸
крісла	椅
крісла	椅子
ланцюжок	鏈
ланцюжок	連鎖
ланцюжок	鏈條
рибалок	漁民
рибалок	漁夫
заробив	賺取
трудове	勞動
трудове	勞工
трудове	勞動力
гелен	海倫
гелен	helen
піп	pip
вставити	插入
господиня	飛蛾
господиня	蛾
одужання	再生
авторська	成
джулі	julie
датчик	感應器
ворон	烏鴉
відьма	女巫
відьма	魔女
відьма	巫婆
цифрове	數碼
цифрове	數位
вконтакті	vkontakte
ремі	remi
роттердам	鹿特丹
доставка	送貨
доставка	投放
доставка	交付
доставка	交貨
доставка	遞送
незвичайний	異常
незвичайний	不尋常
еллі	小巷
еллі	巷
еллі	巷子
підписані	訂閱
бет	beth
поцілунок	吻
поцілунок	親
поцілунок	親親
поцілунок	kiss
поцілунок	親吻
боїнг	波音
спроможність	容量
спроможність	能力
лаура	laura
жорстокість	殘酷
жорстокість	殘忍
жорстокість	殘酷
лани	lani
ганді	甘地
зворотній	逆
муром	荒原
подорожувати	旅行
подорожувати	旅費
подорожувати	旅遊
подорожувати	旅行
подорожувати	旅遊
фантазія	幻想
фантазія	幻想曲
повноцінного	充分
інтерфейси	介面
чисте	純潔
чисте	純純
чисте	純
чисте	純粹
місячні	月球
місячні	月亮
місячні	月
свиня	豬
стежка	軌跡
стежка	蹤跡
стежка	小徑
шахтарів	礦工
зуб	牙
зуб	牙齒
конкурувати	對手
цензура	審查
тів	tiv
рахунки	賬單
рахунки	帳單
рахунки	法案
рахунки	決算
рахунки	計費
рахунки	帳單
рахунки	股權
рахунки	股本
рахунки	公平
аудиту	審計
яблуко	apple
яблуко	蘋果
заповнити	填寫
заповнити	填滿
заповнити	填充
заповнити	填補
виводять	反應
трактори	拖拉機
лара	lara
юліус	julius
монастирях	寺院
контактна	接觸
контактна	聯絡
пожежу	縱火
свідчити	作證
граната	手雷
граната	榴彈
данська	丹麥
збільшили	增加
ірвінг	歐文
твої	你的
агенція	代理商
агенція	機構
мерседес	賓士
природною	固有
віскі	威士忌
віскі	威士忌
критична	致命
критична	危急
критична	批判
критична	臨界
обчислити	計算
існуючий	現存
існуючий	現有
джошуа	joshua
зайнятість	忙
зайнятість	繁忙
зайнятість	忙碌
зайнятість	忙著
солдатам	士兵
владімір	vladimir
бертран	bertrand
естафета	中繼
естафета	接力
естафета	繼電器
естафета	傳遞
самотні	孤單
самотні	寂寞
самотні	孤獨
пошкоджено	損壞
спільність	共性
блювання	嘔吐
електрика	電力
електрика	供電
електрика	電
електрика	電氣
електрика	電
електрика	電動
верстат	車床
ребро	邊緣
довіра	信心
довіра	自信
довіра	信任
довіра	信託
вітання	問候
діловий	企業
діловий	業務
діловий	商業
діловий	商務
дрю	drew
полярна	極
полярна	極地
полярна	北極星
фонтани	噴泉
будиночок	船艙
будиночок	客艙
будиночок	機艙
гарячка	發燒
гарячка	發熱
генетичний	遺傳
автобіографія	自傳
пружини	彈簧
стегна	大腿
аліна	阿婆
лава	岩漿
лава	熔岩
лох	lough
пензля	刷刷
пензля	刷
ущелини	山溝
значок	徽章
значок	警徽
значок	圖示
менеджерів	管理者
венсан	vincent
лебедєв	lebedev
таланти	人才
стійких	強健
стійких	強勁
лекція	講課
лекція	講座
лекція	演講
близьке	暗戀
заставу	交保
заставу	保釋
бідність	貧窮
бідність	貧困
денна	日間
зацікавлений	興趣
зацікавлений	感興趣
мінімально	最少
мінімально	最小
цікавість	好奇心
цікавість	好奇
внески	捐款
внески	繳款
внески	費用
внески	收費
внески	手續費
биков	bykov
координація	協調
лиса	禿頭
лиса	禿
скарг	投訴
скарг	控訴
скарг	申訴
обіцянки	諾言
обіцянки	承諾
обіцянки	允諾
обіцянки	許諾
килим	地毯
килим	地毯
крадіжки	失竊
крадіжки	盜竊
крадіжки	偷竊
тиф	傷寒
бетон	具體
бетон	混凝土
бетон	水泥
дорожні	公路
дорожні	道路
дорожні	路
пон	蓬
добровольці	志願者
подвоєння	倍增
цитування	報價
цитування	引文
цитування	引用
цитування	引述
цитування	引述
цитування	報價
цитування	引文
листок	葉
листок	葉子
анні	anni
хірургія	手術
хірургія	外科手術
жорстокий	殘酷
жорстокий	殘忍
віночок	花環
кінні	kinney
товста	厚
товста	厚厚
троянда	玫瑰
троянда	rose
стабільний	穩
стабільний	平穩
стабільний	穩定
стабільний	穩步
стабільний	穩住
забрала	認領
забрала	聲稱
стеження	追蹤
стеження	跟蹤
тайм	時光
тайм	時間
корисно	實用
корисно	有用
запросити	邀請
адвокати	律師
хелен	海倫
хелен	helen
лама	喇嘛
лаосу	寮國
лаосу	laos
бухгалтер	會計
бухгалтер	會計師
тит	titus
альтернативи	替代品
їли	吃
їли	飲食
їли	進食
їли	食
завершене	完整
завершене	完成
цінна	cinna
черепашки	海龜
черепашки	烏龜
черепашки	龜
черепашки	幼童
кіра	kira
чень	陳
мухи	蒼蠅
затриманий	保管
затриманий	監護
затриманий	羈押
ілюстратор	illustrator
нейтралітет	中性
нейтралітет	中立
стикаються	相撞
стикаються	碰撞
навчити	教
фермент	酶
унікальність	獨特性
дотик	touch
дотик	摸
дотик	觸碰
дотик	觸控
дотик	觸動
єви	夏娃
єви	eve
обама	obama
біс	imp
біс	魔鬼
ірен	irene
успадкування	繼承權
успадкування	繼承
успадкування	遺產
згодні	同意
мвф	imf
пластові	化石
датчики	感應器
сітку	電網
блиску	光澤
капсули	膠囊
капсули	囊
брі	bree
спробувала	未遂
спробувала	企圖
прикметник	形容詞
запрошують	邀請
запрошують	受邀
круто	酷
іда	ida
шістнадцять	十六
метелики	蝴蝶
дистанція	距離
пйотр	piotr
вимушена	被迫
вимушена	強迫
незвичайні	異常
незвичайні	不尋常
пластику	塑料
пластику	塑膠
божевільний	瘋狂
зберігала	珍藏
гвідо	guido
зайві	多餘
зайві	額外
зайві	多餘
репортер	記者
хлорид	氯化
їдальні	食堂
форумах	論壇
полярний	極
полярний	極地
натяк	提示
візуальний	視覺
вон	元
гарві	harvey
грек	希臘文
грек	希臘
статистикою	統計數字
профілактика	預防
навчитися	學習
навчитися	學
щомісяця	月刊
щомісяця	每月
цегла	磚頭
цегла	磚
цегла	磚塊
цегла	磚頭
цегла	brick
цегла	磚
цегла	磚塊
проповідь	佈道
душею	靈魂
елементарні	初等
роздумів	審議
сушіння	乾燥
хуліо	julio
чуття	感
сидячи	週六
сидячи	sat
спонсором	贊助
кишені	口袋
кишені	袖珍
кишені	剪貼簿
кишені	口袋
суперництво	競爭
суперництво	對立
впевненість	信心
впевненість	自信
міранда	miranda
вакуум	真空
кошик	籃
кошик	籃子
порох	火藥
фургон	貨車
фургон	梵
фургон	範
укриття	避難所
укриття	收容所
тоталітарних	極權主義
тоталітарних	極權
виклики	挑戰
покупки	購買
покупки	買東西
покупки	購物
суфікс	延伸
суфікс	擴展
суфікс	延長
суфікс	延期
щоденна	天天
щоденна	每日
щоденна	日常
щоденна	每天
вітрила	帆
хаджі	haji
контейнер	容器
контейнер	貨櫃
контейнер	遏制
бан	禁止
коробочка	膠囊
коробочка	囊
обіцянку	承諾
обіцянку	許諾
подорожує	旅行
перпендикулярно	垂直
парус	parus
густі	濃密
атрибутів	屬性
долати	漫遊
пастки	陷阱
гленн	glenn
прибульців	異形
прибульців	外僑
прибульців	外國人
прибульців	外星人
гольф	高爾夫球
нільс	nils
дефіциту	短缺
сни	夢
сни	夢境
сни	夢想
зак	zac
зак	zach
зак	zack
належне	會費
коротше	縮短
коротше	基本上
молодою	年輕
молодою	young
інфекція	傳染
інфекція	感染
контури	小徑
контури	路徑
контури	大綱
контури	輪廓
хлопчики	男生
хлопчики	男孩
тканину	布料
тканину	纖維
тканину	織物
хара	原
лан	鏡頭
лан	鏡片
лан	透鏡
бензин	汽油
зіткнулися	面對
еллен	ellen
батьківського	家長
батьківського	父母
берні	bernie
шина	公車
шина	巴士
шина	夾板
шина	輪胎
шина	胎
като	加藤
расселл	羅素
пиріг	餡餅
пиріг	派
колонки	欄
новина	新聞
валері	valerie
проміжки	間隔
проміжки	空白
проміжки	差距
проміжки	缺口
проміжки	間距
проміжки	間隔
саміт	峰會
відсотки	百分比
відсотки	百分比
відсотки	百分比
відсотки	興趣
відсотки	利息
зілля	藥水
симпатії	同情
бмд	bmd
перевіряє	支票
юрко	yuri
рамі	rami
джейк	jake
надлишок	過剩
надлишок	過量
надлишок	超額
надлишок	多餘
бут	攤位
бут	booth
відбитки	指紋
отрута	毒藥
отрута	毒
отрута	毒物
лебедя	nml
атакує	攻擊
атакує	襲擊
хочеш	想要
бонд	保證金
бонд	鍵
бонд	債券
бонд	龐德
ямайки	牙買加
тісто	麵團
вазарі	vasari
протестантизм	新教
дефектів	工藝品
дефектів	文物
диктатор	獨裁者
пдв	增值稅
внук	孫子
внук	外孫
імперських	帝國主義
родючі	肥沃
глобальний	全球
ізоляція	隔絕
ізоляція	隔離
ізоляція	孤立
ізоляція	與世隔絕
травма	創傷
травма	外傷
справедливий	公平
раб	奴隸
пацієнт	病患
пацієнт	患者
пацієнт	病人
бісмарк	俾斯麥
сусід	鄰居
голуба	鴿
голуба	鴿子
бурштин	amber
бурштин	安培
бурштин	琥珀
відображаються	反映
студентка	學生
півень	公雞
досконало	完美
наліт	牌匾
позитивне	積極
позитивне	正面
позитивне	陽性
сліпих	瞎子
сліпих	盲目
сліпих	盲
сліпих	盲人
сліпих	瞎
дерек	derek
ніздрі	鼻孔
кабардино	kabardino
дебати	辯論
гаазі	海牙
вічність	永恆
роса	rosa
роса	露水
умові	條件
сід	sid
сакура	櫻
сакура	櫻花
сміх	笑聲
сміх	大笑
сміх	笑
діксон	dickson
подушки	枕頭
грипу	感冒
грипу	流感
надійний	強健
надійний	強勁
надійний	可靠
надійний	信任
надійний	信賴
дзеркал	鏡子
сповідь	懺悔
сповідь	告白
сповідь	表白
сповідь	告解
сповідь	告白
сповідь	供詞
сповідь	口供
сповідь	懺悔
напишіть	撰寫
напишіть	寫
напишіть	寫信
напишіть	寫入
напишіть	寫作
гога	gogh
шлюз	門戶
підводна	水底
підводна	水下
підводна	水中
кактусів	仙人掌
відтінки	墨鏡
вчиться	學習
лагуна	潟湖
саркофаг	石棺
вусики	觸角
вусики	觸手
функціональна	功能
мішок	sac
мішок	包包
мішок	袋
мішок	袋子
мішок	包
мішок	麻袋
алкоголь	醇
алкоголь	酒精
алкоголь	酒
алкоголь	酒類
зради	背信棄義
абрам	abram
кілограм	千克
кілограм	公斤
красива	漂亮
красива	美
красива	美女
красива	美麗
мирна	mirna
зйомка	勘測
зйомка	測量
зйомка	測繪
зйомка	勘查
зйомка	勘察
популяризацію	學者
відкинути	丟棄
відкинути	放棄
відкинути	捨棄
відкинути	駁回
класифікувати	分類
дитяче	兒童
дитяче	孩子
кенгуру	袋鼠
збиток	滅失
збиток	虧損
збиток	損失
збиток	喪失
тягар	重擔
тягар	擔子
тягар	負擔
меморандум	備忘錄
картографія	製圖
кульки	丸子
кульки	氣球
кульки	彈珠
кульки	斑點
дів	divas
дів	俯衝
дів	跳水
дів	潛水
магнітна	磁
магнітна	磁力
магнітна	磁性
невизначений	未定義
щити	盾牌
домів	房屋
домів	房子
яскрава	明亮
яскрава	大聲
флориді	佛羅里達
флориді	佛羅里達州
фрегат	巡防艦
фрегат	護衛艦
комаров	komarov
небезпечна	危險
небезпечна	危險性
візуальні	視覺
тен	十
тен	十個
тен	ten
дисплей	顯示
дисплей	顯示器
дисплей	展示
іноземці	外國人
іноземці	外籍人士
морди	馬克杯
конус	錐
вело	velo
малиновський	malinowski
плащ	雨衣
захисний	防禦
горн	牛角
горн	喇叭
горн	號角
міністру	大臣
міністру	部長
кредити	借款
кредити	貸款
видимого	有形
алое	蘆薈
сніданок	早餐
сніданок	早飯
винен	有罪
гостя	賓客
гостя	來賓
гостя	客人
тверде	僵化
контур	路徑
контур	提綱
контур	概要
контур	大綱
контур	輪廓
домовитися	交易
поділяє	鴻溝
гарячий	熱
гарячий	燙
швидку	救護車
швидку	救護
солідарність	聲援
солідарність	團結
понте	ponte
усмішка	笑
усмішка	微笑
усмішка	笑容
оприлюднення	出版
оприлюднення	發表
сян	湘
сян	祥
сян	翔
силует	背影
силует	剪影
оновлюється	增訂
оновлюється	更新
бензиновий	汽油
податкова	納稅
податкова	稅務
податкова	稅收
податкова	稅
податкова	稅金
їздити	騎馬
їздити	騎
серйозна	認真
серйозна	嚴重
серйозна	嚴肅
злодій	賊
