dhe	y
sant	sant
detyrat	tareas
detyrat	tareas
detyrat	cesiones
detyrat	asignaciones
detyrat	tareas
detyrat	tarea
detyrat	deberes
detyrat	deberes
lleida	lleida
turq	turcos
partizani	partizan
finalen	final
përgjigjet	respuestas
përgjigjet	responde
përgjigjet	respuestas
përgjigjet	respuestas
fizik	física
fizik	físicas
fizik	fisico
fizik	físicos
fizik	físico
brazili	brazil
brazili	brasil
pozicion	posicion
pozicion	posición
kundërshtim	protesto
kundërshtim	objeciones
kundërshtim	objeción
youtube	youtube
objekti	objetar
objekti	objeto
gjeografia	geografía
majtas	izquierda
majtas	izquierdo
its	sus
its	su
hafiz	hafiz
nganjëherë	aveces
monedha	divisa
monedha	moneda
monedha	divisas
monedha	monedas
monedha	monedas
monedha	moneda
prapë	again
prapë	nuevamente
absolute	absolutas
absolute	absoluta
absolute	absoluto
absolute	absolutos
njerëzor	humano
njerëzor	humanas
njerëzor	humana
njerëzor	humanos
burrat	maridos
burrat	esposos
burrat	men
burrat	hombres
autorë	autores
rrënjët	raíces
rrënjët	raices
françois	francois
françois	françois
themelet	cimientos
themelet	fundaciones
themelet	fundamentos
instrument	instrumento
bit	mordió
bit	bit
bit	mordido
bit	bits
zhvilluara	desarrollados
zhvilluara	desarrollado
zhvilluara	desarrollada
zhvilluara	desarrolladas
jetonte	vivido
jetonte	vivió
jetonte	viví
jetonte	vivía
jetonte	vivida
industrial	industrial
industrial	industriales
natë	nocturno
natë	noche
natë	noches
natë	night
përmasa	proporciones
përmasa	size
përmasa	talla
përmasa	tamaño
miratuar	aprobados
miratuar	aprobado
miratuar	aprobada
miratuar	aprobadas
miratuar	adoptada
miratuar	adoptado
miratuar	adoptados
set	conjunto
set	set
set	fijado
set	plató
kështjella	castillos
kështjella	castillo
pedro	pedro
pritet	esperaban
pritet	esperados
pritet	esperada
pritet	esperado
piano	piano
shumicë	mayoría
shumicë	mayoritaria
shumicë	mayorías
shumicë	mayoria
shumicë	mayoritario
shumicë	mayorista
shumicë	mayoristas
përfaqësuesit	representantes
kulture	cultivo
kulture	cultura
smith	herrero
smith	smith
gjuhen	lengua
dora	dora
dora	hand
dora	mano
viktor	viktor
viktor	vencedor
viktor	víctor
viktor	victor
përfundim	desenlace
përfundim	resultado
përfundim	conclusión
dhene	dado
dhene	dados
sic	sic
sulmi	atacar
sulmi	ataquen
sulmi	ataque
sulmi	atentado
sulmi	ataca
abdul	abdul
përbëhej	consistía
përbëhej	consistido
përbëhej	consistió
përbëhej	consistían
muri	muralla
muri	pared
muri	murallas
muri	muro
anime	anime
lajme	noticias
lajme	novedades
lajme	noticia
departamenti	departamento
autorët	autores
përmendim	mención
përmendim	menciona
përmendim	mencionar
përmendim	mencione
analiza	tests
analiza	ensayos
analiza	pruebas
analiza	analisis
analiza	análisis
kontakt	contacto
kontakt	contactar
kontakt	contactos
kontakt	contacta
ibrahimi	ibrahim
ibrahimi	abraham
modeli	modelos
modeli	maqueta
modeli	modelo
mbrojtja	defensas
mbrojtja	defensa
mbrojtja	defensa
mbrojtja	proteccion
mbrojtja	protección
athinë	atenas
kokën	head
kokën	cabezal
kokën	cabeza
luftërat	guerras
andorra	andorra
informacione	info
informacione	información
informacione	informacion
informacione	información
informacione	informacion
informacione	informaciones
rrezik	riesgo
rrezik	riesgos
rrezik	arriesgar
rrezik	peligro
realizimin	realización
joan	juan
joan	joan
joan	juana
aktorët	actores
ein	ein
evropa	europa
titulluar	titulado
titulluar	titulado
normal	plain
normal	llanura
normal	llano
normal	cuerdo
normal	normales
normal	normalidad
normal	normal
pritur	esperaban
pritur	esperados
pritur	esperada
pritur	esperado
mulla	mulla
mulla	mullah
arsimi	educación
arsimi	enseñanza
arsimi	educacion
württemberg	wurtemberg
württemberg	württemberg
territori	territorio
dyta	segundos
dyta	segunda
dyta	segundas
dyta	segundo
brazilit	brazil
brazilit	brasil
vol	vol
ndan	comparte
ndan	acciones
japonez	japonesas
japonez	japonesa
japonez	japonés
japonez	japoneses
fakte	hechos
bashkësi	comuna
fier	fier
provence	provence
provence	provenza
pajisur	equipada
pajisur	equipados
pajisur	equipado
republikë	republic
republikë	republica
republikë	república
rreze	rayos
kritika	críticas
kritika	criticas
kritika	crítica
filozofik	filosófica
filozofik	filosófico
filozofik	filosóficas
çështja	cuestión
fshehur	ocultas
fshehur	oculta
fshehur	oculto
fshehur	ocultos
fshehur	escondido
fshehur	escondiendo
fshehur	ocultar
fshehur	oculto
fshehur	ocultando
fshehur	escondido
liria	freedom
liria	libertad
garonne	garonne
shi	lloviendo
shi	lluvia
shi	lluvias
shikoni	véase
shikoni	see
shikoni	ver
shikoni	vea
shikoni	mirad
shikoni	mire
shikoni	mirada
shikoni	miren
shikoni	mira
frank	frank
frank	franco
frank	francos
han	han
vendimet	decisiones
pallati	palacio
pallati	palace
main	main
main	principales
main	principal
ideja	idea
shpërndarë	distribuidas
shpërndarë	distribuido
shpërndarë	repartido
shpërndarë	distribuida
masive	masas
masive	misas
masive	mass
masive	masa
masive	misa
masive	masivo
masive	massive
masive	masiva
territoriale	territorial
territoriale	territoriales
mbretëror	real
mbretëror	royal
mbretëror	reales
shtypur	oprimido
shtypur	oprimidos
shtypur	aplastada
shtypur	aplastados
shtypur	aplastado
shtypur	prensado
shtypur	presionado
shtypur	impreso
shtypur	impresa
shtypur	impresos
firence	florencia
burgu	carcel
burgu	cárcel
burgu	prisión
burgu	cárcel
burgu	carcel
burgu	prisión
aleksandri	alejandría
aleksandri	alejandro
federatës	confederación
hotel	hoteles
hotel	hotel
kontinente	continentes
ullinj	olivos
ullinj	aceituna
ullinj	aceitunas
argjentina	argentina
iso	iso
global	mundial
global	global
global	globales
krijues	creativa
krijues	creative
krijues	creativos
krijues	creativo
krijues	creadora
krijues	creador
ditëve	días
ditëve	jornadas
ditëve	dias
ditëve	days
qark	condado
qark	distrito
qark	circuito
qark	circuitos
mbyll	cierra
mbyll	cerca
mbyll	cierre
mbyll	cerrar
mbyll	cierra
vëllimi	volumen
urban	urbanas
urban	urbana
urban	urbano
urban	urban
urban	urbanos
pamundur	imposible
pamundur	imposibles
dollarë	bucks
dollarë	dolares
dollarë	dólares
dollarë	dólar
dollarë	dolar
traditë	tradición
traditë	tradiciones
kulmin	pico
qytetarët	ciudadanos
qytetarët	ciudadanas
riza	riza
perëndimi	occidental
perëndimi	west
perëndimi	occidente
perëndimi	oeste
maqedonisht	macedonio
partizane	partisanos
partizane	partidistas
partizane	partidista
studion	estudio
studion	studio
kishat	iglesias
serial	serie
serial	serial
facebook	facebook
santiago	santiago
brezi	generación
ngjyrat	colores
ngjyrat	colorantes
ngjyrat	colores
përmend	mención
përmend	menciona
përmend	mencionar
përmend	mencione
përmend	menciona
përmend	menciones
përkohshme	temporales
përkohshme	temporal
përkohshme	temporario
përkohshme	temporalmente
përkohshme	provisionales
përkohshme	provisional
përfaqësuar	representado
përfaqësuar	representada
përfaqësuar	representados
përfaqësuar	representadas
hequr	eliminada
hequr	eliminados
hequr	eliminado
rezistencës	resistencias
rezistencës	resistencia
divizioni	division
divizioni	división
shërbejnë	servir
shërbejnë	sirva
shërbejnë	sirven
veprimi	action
veprimi	acción
veprimi	accion
pdf	pdf
qasje	acceda
qasje	accesos
qasje	acceso
qasje	access
qasje	acceder
qasje	enfoque
qasje	acercamiento
qasje	aproximación
qasje	abordaje
qasje	planteamiento
dom	dom
pikat	puntos
pikat	puntos
pikat	points
high	alto
high	high
high	elevada
high	alta
penale	criminales
penale	criminal
penale	penales
penale	delincuente
penale	penal
njeh	reconoce
kafshët	animales
kafshët	ganado
kafshët	bovino
kafshët	bovinos
superiore	superior
superiore	superiores
regji	dirigida
regji	dirigido
përfundimtare	ultimate
francesco	francesco
ton	tonos
ton	tono
ton	toneladas
ton	tonelada
ton	toneladas
ton	ton
ton	toneladas
islamik	islámico
islamik	islámica
islamik	islámicas
islamik	islámicos
islamik	islamistas
islamik	islamista
denis	dennis
denis	dionisio
denis	denis
kërkim	busqueda
kërkim	búsqueda
kërkim	buscador
kërkim	buscar
kërkim	busque
kërkim	quest
kërkim	investigaciones
kërkim	investigación
kërkim	investigacion
gjini	género
gjini	genero
gjini	sexo
gjini	ginny
fituese	ganador
fituese	vencedor
fituese	ganadora
polonia	polonia
dream	dream
dream	sueña
dream	sueño
dream	ensueño
dream	soñar
shkaktoi	causado
shkaktoi	causó
shkaktoi	desencadenó
shkrimtari	escritora
shkrimtari	escritor
shkrimtari	writer
ofruar	proporcionada
ofruar	proporcionados
ofruar	proporcionado
ofruar	ofrecido
ofruar	ofrecida
ofruar	ofrecí
ofruar	ofreció
ofruar	ofrecidos
php	php
body	cuerpo
body	corporal
body	cadáver
body	body
body	carrocería
muhamed	muhammad
muhamed	mahoma
muhamed	muhammed
muhamed	mahoma
mur	muralla
mur	pared
mur	murallas
mur	muro
zbatimin	implementación
zbatimin	aplicación
armët	armamento
armët	armas
armët	pistolas
armët	guns
armët	fusiles
armët	cañones
armët	armas
hans	hans
funksione	funciones
mungesë	carencia
mungesë	deficiencia
mungesë	ausencia
mungesë	carencia
mungesë	falta
mungesë	rebeldía
mbështetjen	apoyar
mbështetjen	apoyando
deklaruar	declaradas
deklaruar	declarada
deklaruar	declaró
deklaruar	declarado
deklaruar	declarados
deklaruar	declaró
deklaruar	declarado
organeve	órganos
organeve	órganos
organeve	órgano
rralla	raros
rralla	rara
rralla	raras
rralla	raro
jack	jota
jack	jack
misioni	mision
misioni	mission
misioni	misión
japë	extender
fituan	ganados
fituan	ganó
fituan	ganado
fituan	gané
fituan	gano
interneti	internet
maqedonas	macedonio
maqedonas	macedonios
shtrirë	estirar
shtrirë	estiramiento
shtrirë	acostado
shtrirë	tendido
rrjedhin	caudal
rrjedhin	fluir
rrjedhin	flow
rrjedhin	flujo
maksimale	máximo
maksimale	máxima
maksimale	máximas
maksimale	maximo
mësuesit	profesores
mësuesit	docentes
mësuesit	maestras
mësuesit	maestros
mësuesit	profesorado
këmbët	pies
këmbët	patas
këmbët	piernas
stampa	stampa
anglia	inglaterra
brez	generación
tip	escribe
tip	type
tip	escriba
tip	tipo
tip	punta
tip	tip
tip	sugerencia
tip	consejo
tip	propina
burri	esposito
burri	esposo
burri	marido
burri	esposo
ujore	acuático
ujore	acuática
ujore	acuáticas
ujore	acuáticos
komandanti	comandante
komandanti	comendador
degët	sucursales
degët	ramas
kili	chile
grekë	griegos
autonome	autónomo
autonome	autónomas
autonome	autonomía
autonome	autónomos
autonome	autónoma
shef	jefa
shef	chief
shef	jefe
shef	bos
shef	jefa
shef	jefe
shef	boss
student	alumna
student	alumno
student	estudiantes
student	estudiante
kapiten	capitana
kapiten	capitán
kapiten	capitan
tony	tony
tony	toni
tony	antonio
bateri	pila
bateri	batería
bateri	bateria
bateri	baterías
bateri	batería
bateri	bidones
bateri	tambores
leka	leka
valë	oleada
valë	ola
valë	onda
valë	wave
shok	conmoción
shok	shock
shok	choque
shok	amigo
shok	friend
shok	amiga
ushqimore	comestibles
bujqësi	agricultura
pyje	maderas
pyje	bosque
pyje	woods
pyje	bosques
pyje	bosques
pyje	selva
pyje	bosque
njëherë	once
ohrit	ohrid
kosta	costa
kosta	kosta
kroat	croata
kroat	croata
kroat	croacia
kroat	croatas
thellësi	profundidades
thellësi	profundidad
girona	girona
simon	simon
simon	simón
mor	mor
luftëtar	guerrero
luftëtar	guerrera
luftëtar	peleador
luftëtar	luchadora
luftëtar	luchador
luftëtar	combatiente
pedagogjike	pedagógicos
pedagogjike	pedagógicas
pedagogjike	pedagógico
pedagogjike	pedagógica
klasik	clásicos
klasik	clásica
klasik	clasico
klasik	classic
klasik	clásico
shfrytëzuar	explotado
shfrytëzuar	explotadas
shfrytëzuar	explotada
shfrytëzuar	explotados
shfrytëzuar	aprovechado
distrikti	distrito
off	off
off	apagado
rrethana	circunstancia
rrethana	circunstancias
rrethana	circunstancias
traditat	tradiciones
dervish	derviche
ndihmës	ayudante
ndihmës	auxiliar
ndihmës	asistente
ndihmës	ayudante
strukturat	facilidades
strukturat	instalaciones
strukturat	estructuras
qiell	cielo
qiell	heaven
qiell	cielo
qiell	sky
norvegjia	noruega
atehere	luego
atehere	entonces
djathtas	derecho
djathtas	correcto
djathtas	derecha
merituar	merecía
merituar	merecido
merituar	merecida
merituar	merecían
merituar	ganados
merituar	ganado
institute	institutos
përhershëm	permanente
përhershëm	permanentes
çlirimin	liberación
qëndrimi	actitud
qëndrimi	postura
rolet	papeles
rolet	roles
materialet	material
materialet	materias
materialet	materiales
jugosllavi	yugoslavia
ahmad	ahmad
kryengritje	motín
kryengritje	rebelión
tjetra	proxima
tjetra	próximo
tjetra	siguiente
tjetra	próxima
tjetra	next
proceset	procesos
proceset	procesa
sëmundjet	enfermedades
sëmundjet	enfermedades
sëmundjet	enfermedad
sëmundjet	enfermedades
sëmundjet	enfermedad
sëmundjet	dolencias
organike	orgánica
organike	orgánicos
organike	orgánicas
organike	orgánico
pllaka	baldosas
pllaka	fichas
pllaka	azulejos
pllaka	tabletas
pllaka	comprimidos
ushtritë	ejércitos
gradualisht	progresivamente
gradualisht	gradualmente
ulqin	ulcinj
seria	serie
seria	series
hapjen	abriendo
hapjen	abertura
hapjen	inauguración
hapjen	apertura
hapjen	abrir
football	fútbol
football	futbol
oscar	oscar
oscar	óscar
oscar	oscars
vajzat	muchachas
vajzat	girls
vajzat	niñas
vajzat	chicas
klimë	clima
napoli	nápoles
napoli	napoli
tradicional	tradicionales
tradicional	tradicional
stema	emblema
stema	emblemas
dramë	drama
dramë	dramática
dramë	dramático
rezultati	anotar
rezultati	puntuación
rezultati	partitura
rezultati	resultado
simboli	símbolo
simboli	signatura
dërgon	envía
tipi	guy
drejtimi	direction
drejtimi	dirección
drejtimi	alineamiento
drejtimi	alineación
digjitale	digitales
digjitale	digital
old	viejo
old	antiguo
old	viejos
old	antigua
old	vieja
rruge	calle
rruge	callejero
rruge	street
rruge	calles
rruge	road
rruge	camino
rruge	carretera
vrau	mató
vrau	asesinados
vrau	asesinada
vrau	asesinado
vrau	matado
historian	historiador
selia	celia
selia	sede
zgjedhje	elecciones
zgjedhje	elección
zgjedhje	elecciones
zgjedhje	eleccion
zgjedhje	electorales
zgjedhje	elección
zgjedhje	opción
zgjedhje	elegir
zgjedhje	choice
pasojat	secuelas
pasojat	consecuencias
chelsea	chelsea
martesa	casamiento
martesa	matrimonio
martesa	matrimonios
martesa	matrimonial
zgjodhi	eligió
zgjodhi	elegí
cilen	cuáles
cilen	cuál
cilen	cual
botimi	publicación
botimi	publicaciones
botimi	publicación
botimi	editorial
botimi	publicar
botimi	publicando
respektivisht	respectivamente
dakord	coincidir
dakord	acordar
dakord	convenir
false	falsificaciones
false	falsos
danimarka	dinamarca
ushtarët	soldados
vështirësi	dificultad
vështirësi	dificultades
vështirësi	dificultad
vështirësi	dificultades
vështirësi	penuria
vështirësi	penurias
qëndrim	postura
qëndrim	actitud
tekste	textos
server	servidores
server	servidor
mjek	medico
mjek	médico
mjek	medico
mjek	médico
mjek	doctora
mjek	doctor
mjek	medico
rrezet	rayos
pre	despojos
pre	botines
pre	botín
pre	presas
pre	presa
ruhet	conservado
ruhet	conservas
ruhet	preservado
ruhet	conservados
teknologji	tecnologia
teknologji	tecnológico
teknologji	tecnología
teknologji	tecnológica
tetovë	tetovo
gjelbër	verde
gjelbër	green
gjelbër	verdes
gjelbër	verdes
errët	dark
errët	oscuro
errët	oscuridad
errët	oscuros
errët	oscura
kujtim	recuerdos
kujtim	memoria
kujtim	recuerdo
rajone	regiones
irlanda	irlanda
pasardhës	descendientes
pasardhës	descendencia
pasardhës	semilla
pasardhës	semillas
pasardhës	posteridad
pasardhës	sucesores
pasardhës	descendientes
pasardhës	descendencia
pasardhës	descendientes
pasardhës	descendiente
dinamo	dinamo
ditore	diarios
ditore	diariamente
ditore	diario
ditore	cotidiano
ditore	diaria
ane	anne
ane	ana
dvd	dvd
dvd	dvd
dvd	dvds
linja	línea
linja	line
linja	linea
prift	sacerdote
prift	cura
posaçërisht	especialmente
mik	amigo
mik	friend
mik	amiga
korea	corea
korea	korea
ngriti	levantado
ngriti	recaudado
ngriti	criado
ngriti	planteadas
kritike	crítico
kritike	critica
kritike	críticos
kritike	crítica
kinez	chinos
kinez	chino
kritik	crítico
kritik	critica
kritik	críticos
kritik	crítica
kritik	críticamente
regjistrimi	grabando
regjistrimi	grabación
regjistrimi	grabar
regjistrimi	inscripción
regjistrimi	registro
regjistrimi	matrícula
regjistrimi	inscripciones
administrativ	administrativa
administrativ	administrativos
administrativ	administrativas
administrativ	administrativo
spanjisht	española
spanjisht	castellano
spanjisht	español
spanjisht	espanol
kafe	brown
kafe	moreno
kafe	marrones
kafe	marrón
kafe	cafetera
kafe	coffee
kafe	cafe
kafe	cafetería
kafe	café
gjeografik	geográficos
gjeografik	geográfico
gjeografik	geográfica
gjeografik	geográficas
gjeografik	geográficos
gjeografik	geográfico
gjeografik	geográfica
gjeografik	geográficas
fjalor	vocabulario
fjalor	diccionario
përcakton	especifica
përcakton	determina
përcakton	define
falls	caídas
falls	cascadas
falls	falls
falls	cataratas
falls	cae
kompjuter	computadora
kompjuter	ordenador
kompjuter	informática
kompjuter	computadoras
kompjuter	ordenadores
buzë	labios
buzë	edge
buzë	filo
buzë	borde
buzë	arista
get	conseguir
get	consigue
get	obtener
get	obtenga
vendimi	decision
vendimi	decisión
vendimi	veredicto
vendimi	gobernando
zgjedhjeve	elección
zgjedhjeve	elecciones
zgjedhjeve	eleccion
zgjedhjeve	electorales
formohet	constituido
formohet	formado
formohet	formadas
formohet	formada
formohet	formados
standarde	normas
standarde	estándares
standarde	estándar
standarde	norma
standarde	estandar
standarde	standard
rriten	crecer
rriten	creciente
rriten	creciendo
rriten	crecen
rriten	crecer
rriten	crece
nba	nba
shkrimi	redacción
shkrimi	escribiendo
shkrimi	escribir
shkrimi	escritura
dëshira	deseo
dëshira	desea
dëshira	deseo
dëshira	desearía
dëshira	desee
dëshira	desea
dëshira	deseos
bern	berna
pasardhësi	sucesora
pasardhësi	sucesores
pasardhësi	sucesor
michel	michel
vrasje	homicidios
vrasje	homicidio
vrasje	asesinato
vrasje	asesinatos
vrasje	homicidio
vrasje	matanza
vrasje	matando
vrasje	matar
vrasje	matanzas
dorës	hand
dorës	mano
pat	pat
ludwig	luis
ludwig	ludwig
fazë	etapa
fazë	fase
numra	numeros
numra	números
bashkësia	comunidad
studentë	alumnos
studentë	estudiantes
njëzet	twenty
njëzet	veintiuno
njëzet	veinte
qafa	cuello
qafa	cuellos
qafa	cuello
paraqitjen	presentando
paraqitjen	presentamos
shenjat	letreros
shenjat	señales
shenjat	señalización
shenjat	carteles
shenjat	signos
austriak	austríaca
austriak	austriaco
austriak	austriaca
austriak	austríaco
aeroporti	aeropuertos
aeroporti	aeropuerto
bernard	bernard
bernard	bernardo
burgosur	encarcelado
burgosur	encarcelados
burgosur	encarcelado
burgosur	encarcelados
stefan	esteban
stefan	stefan
hapet	abre
bullgaria	bulgaria
popullata	población
jon	ion
jon	iones
jon	jon
miguel	miguel
vladimir	vladímir
vladimir	vladimir
themeluesit	fundadores
blue	azules
blue	blue
blue	azul
blue	blu
përzier	mixtas
përzier	mixta
përzier	mixto
përzier	mixtos
përzier	mezclado
përzier	mezclado
përzier	mezclas
përzier	mezclar
përzier	mezcla
përzier	mezclando
poezia	poesía
rendi	randy
filozofia	filosofía
qeliza	células
qeliza	celdas
mish	carne
mish	carnes
pushtimi	invasiones
pushtimi	invasión
pushtimi	conquistas
pushtimi	conquista
pushtimi	ocupación
pushtimi	profesión
verën	summer
verën	verano
veshje	indumentaria
veshje	ropa
veshje	vestimenta
veshje	trajes
veshje	traje
veshje	atuendo
veshje	vestimenta
veshje	vestidos
veshje	vestir
veshje	vestido
sëmundjeve	enfermedades
lot	lágrima
lot	desgarro
lot	lágrimas
lot	llanto
lot	lagrimas
garat	concursos
garat	competencias
garat	oposiciones
garat	competiciones
goli	gol
goli	meta
goli	objetivo
goli	portería
arab	arab
arab	arabe
arab	árabe
arab	árabes
kushtetutës	constitución
kushtetutës	constitucional
intelektuale	intelectuales
intelektuale	intelectual
filozof	filosófica
filozof	filosófico
filozof	filosóficas
filozof	filósofo
mundshëm	posible
mundshëm	posibles
mundshëm	probable
mundshëm	probables
rregullisht	regularmente
rregullisht	periódicamente
erë	olor
erë	olfato
erë	oler
erë	huele
erë	aroma
erë	olores
erë	aromas
erë	huele
channel	canal
channel	canalizar
channel	canales
channel	channel
plagosur	herida
plagosur	herido
plagosur	lesionados
plagosur	heridos
plagosur	lesionado
plagosur	heridos
plagosur	herida
plagosur	herido
dobi	provecho
dobi	beneficio
dobi	dobby
dëshmon	testifica
dëshmon	testificar
dëshmon	atestiguar
terren	terrenos
terren	terreno
terren	terreno
terren	molido
terren	ground
sabri	sabri
dokumentar	documentales
dokumentar	documental
qëndrueshme	estables
qëndrueshme	establo
qëndrueshme	estable
qëndrueshme	constante
bindur	obediente
bindur	convencer
bindur	convence
bindur	convencidos
bindur	convencido
bindur	convencida
totale	totales
totale	total
shpirt	corazoncito
shpirt	cariño
shpirt	amorcito
shpirt	alma
shpirt	soul
shpirt	bebe
shpirt	nena
shpirt	bebé
shpirt	nene
shpirt	baby
shpirt	espíritu
shpirt	spirit
shpirt	espiritu
dëshirë	deseo
dëshirë	desea
dëshirë	deseo
dëshirë	desearía
dëshirë	desee
unesco	unesco
komedi	comedia
kripë	sal
belgjika	bélgica
eine	eine
mendon	piensa
bimët	plantas
bimët	planta
bimët	plantas
bimët	vegetal
bimët	planta
bimët	vegetación
kaluarën	pasadas
kaluarën	pasada
kaluarën	pasado
kaluarën	pasados
profeti	profeta
gazetë	paper
gazetë	ponencia
gazetë	papel
gazetë	periódico
gazetë	periodico
gazetë	periódicos
marko	marko
kuantike	cuántico
kuantike	cuántica
fernando	fernando
prania	presencia
zhdukur	desaparecido
zhdukur	desaparecidos
zhdukur	desapareció
zhdukur	desaparecida
qind	céntimos
qind	centavo
qind	céntimo
kapacitet	capacidad
ekzistencën	existencia
filloj	empezar
filloj	start
filloj	inicio
filloj	comienzo
filloj	empezando
filloj	iniciando
filloj	comenzando
kadri	kadri
bari	bari
bari	césped
bari	hierba
bari	pasto
topi	bola
topi	balón
topi	pelota
topi	ball
topi	topi
qarqe	condados
qarqe	comarcas
mendimet	pensamiento
mendimet	pensamientos
steve	steve
dini	dini
motive	motivaciones
motive	motivos
motive	motivos
paralele	paralelo
paralele	paralelas
paralele	paralelos
paralele	paralelismo
paralele	paralela
rënie	decadencia
rënie	declinación
rënie	descenso
rënie	declive
rënie	disminución
rënie	declinar
rënie	disminuye
jugu	sur
shtypi	prensa
shtypi	presione
shtypi	prensas
parku	parques
parku	parque
parku	park
përbërje	compuesto
përbërje	compuestos
përbërje	compuestas
adresa	dirección
adresa	direcciones
adresa	domicilio
adresa	direccion
qeveritare	gobierno
zgjedhjen	selección
rajonal	regional
rajonal	regionales
atomike	atómicos
atomike	atómica
atomike	atómico
atomike	atómicas
hipi	eep
hipi	hippie
hipi	hippies
hipi	hippies
arte	arts
arte	arte
arte	artes
zvicra	suiza
zyra	oficinas
zyra	despachos
zyra	oficinas
zyra	oficina
zyra	office
zyra	despacho
ymer	ymer
nivele	niveles
mendime	considerado
mendime	pensamiento
mendime	pensamientos
gadishullin	península
interesuar	interesados
interesuar	interesado
interesuar	interesada
interesuar	interesadas
bregut	shore
bregut	orilla
prodhon	manufacturas
prodhon	manufactura
prodhon	fabrica
prodhon	produce
pemë	árboles
pemë	árbol
pemë	arbol
pemë	arboles
pemë	árboles
pemë	fruta
pemë	frutas
pemë	frutos
jacques	jacques
mat	mat
mat	tapete
mat	mate
mat	checkmate
mat	matt
mat	mate
mat	mat
jusuf	yusuf
medalje	medalla
medalje	medallas
medalje	medallas
major	comandante
major	major
major	mayor
major	maj
kala	ciudadela
botuesi	editor
botuesi	editorial
qytezë	pueblo
qytezë	ciudad
qytezë	municipio
ajër	aire
ajër	air
kimi	kimi
kimi	quimica
kimi	química
kimi	kimmy
plus	plus
plus	además
festivalit	festival
festivalit	festivales
juglindje	sureste
juglindje	sudeste
juglindje	sureste
juglindje	sudeste
vendimin	decision
vendimin	decisión
pesha	pesas
pesha	pesos
pesha	peso
krahun	brazo
krahun	arm
vazhdueshëm	continuo
vazhdueshëm	continuas
vazhdueshëm	continua
beri	barry
dinte	sabían
dinte	sabia
dinte	sabía
dinte	conocía
veprime	acciones
australi	australia
vëmendje	atención
vëmendje	atencion
hyrja	acceda
hyrja	accesos
hyrja	acceso
hyrja	access
hyrja	acceder
hyrja	entrada
hyrja	entrada
hyrja	ingresar
shfaqja	espectáculo
shfaqja	show
shfaqja	mostrar
torino	turín
torino	torino
torino	turín
torino	turin
mike	mike
mike	miguel
besimtarët	creyentes
rumania	rumania
rumania	rumanía
holanda	holanda
holanda	holanda
holanda	holland
gjeni	genio
gjeni	genialidad
gjeni	genios
meta	meta
mbijetuar	sobrevivientes
mbijetuar	sobreviviente
mbijetuar	superviviente
mbijetuar	survivor
mbijetuar	sobrevivieron
mbijetuar	sobrevivió
mbijetuar	sobrevivido
mbijetuar	sobrevive
mbijetuar	sobrevivir
kërkesë	petición
kërkesë	solicitar
kërkesë	solicite
kërkesë	solicitud
noli	noli
skenën	escena
khalifa	califa
khalifa	khalifa
barazimin	ecualizador
barazimin	alineación
barazimin	alinear
europa	europa
goditje	soplar
goditje	sopla
goditje	golpe
goditje	trazo
goditje	derrame
formon	formas
formon	formularios
mjeshtër	maestro
mjeshtër	master
mjeshtër	máster
mjeshtër	amo
flaka	llamas
flaka	llama
prejardhjen	pedigrí
prejardhjen	genealogía
bujar	lujosa
bujar	generoso
bujar	generosos
bujar	generosa
varr	tumba
varr	sepulcro
varr	tumba
jush	tu
jush	te
jush	tú
jush	usted
jush	vos
anhalt	anhalt
gustav	gustav
gustav	gustavo
gustav	gustavo
gustav	gustaf
gustav	gustave
pozicioni	posicion
pozicioni	posición
pozicioni	lugar
pozicioni	ubicacion
pozicioni	ubicación
pozicioni	emplazamiento
pozicioni	localización
pozicioni	sendero
pozicioni	path
pozicioni	camino
pozicioni	surco
mjedis	medioambiente
mjedis	ambiente
mjedis	entorno
referuar	referido
legjenda	legend
legjenda	leyenda
legjenda	leyendas
legjenda	leyenda
kryengritja	sublevación
kryengritja	insurrección
kryengritja	levantamiento
kryengritja	revuelta
kryengritja	rebelión
kryengritja	motín
krah	hombro
krah	hombros
krah	brazo
krah	arm
krah	lateral
krah	side
krah	costado
krah	laterales
krah	lado
efektet	efectos
ndodhë	pasa
ndodhë	ocurre
ndodhë	sucede
cilësi	quality
cilësi	calidad
cilësi	cualidad
llogaritet	calculada
llogaritet	calculados
llogaritet	calculado
llogaritet	condes
llogaritet	cuenta
leon	león
leon	leon
kontribuar	contribuya
kontribuar	contribuir
kontribuar	contribuye
kontribuar	contribuido
kontribuar	contribuyó
kontribuar	aportado
kontribuar	contribuyeron
miqtë	friends
miqtë	amigos
miqtë	amigas
njerëzimit	humanidad
teuta	teuta
kuptimi	significado
pamjen	paisaje
pamjen	paisajes
gjermanët	alemanes
interpretuar	realizado
interpretuar	interpreta
interpretuar	interpretar
universitet	uni
universitet	universitario
universitet	universitarios
universitet	universidades
universitet	universidad
thote	dice
regjimi	régimen
frikë	temor
frikë	miedo
frikë	fear
frikë	temida
frikë	temía
frikë	temido
francis	francisco
francis	francis
kontinentale	continental
kontinentale	continentales
gjuhe	lengua
gjuhe	idioma
gjuhe	lenguaje
gjuhe	idiomas
public	público
public	publico
public	públicas
public	públicos
teknologjia	tecnologia
teknologjia	tecnológico
teknologjia	tecnología
teknologjia	tecnológica
pushtuesve	ocupantes
tempuj	templos
ortodoks	ortodoxo
