மற்றும்	oraz
சிறுவயது	dzieciństwa
சிறுவயது	dzieciństwo
சிறுவயது	dzieciństwie
வந்தே	vande
உருகி	bezpiecznik
உருகி	zapalnik
உருகி	lont
நினைவிடம்	memorial
நினைவிடம்	pomnik
நாண்	akord
ஜோஷ்	josha
ஜோஷ்	josh
தினந்தோறும்	dzienna
தினந்தோறும்	daily
தினந்தோறும்	codziennie
தினந்தோறும்	codzienne
தினந்தோறும்	dziennie
கல்லூரியை	studia
கல்லூரியை	uczelnia
கல்லூரியை	college
கல்லூரியை	kolegium
பரிந்துரைக்க	sugerują
பரிந்துரைக்க	zaproponuj
பரிந்துரைக்க	zasugerować
முல்லர்	müller
முல்லர்	muller
தீர்மானங்கள்	postanowienia
தீர்மானங்கள்	uchwały
தீர்மானங்கள்	rezolucje
தீர்மானங்கள்	decyzje
தீர்மானங்கள்	decyzji
குற்றங்களை	usterki
குற்றங்களை	zbrodnie
குற்றங்களை	przestępstwa
குற்றங்களை	zbrodni
குற்றங்களை	wykroczenia
குற்றங்களை	przestępstwa
சுட்ட	pieczone
டைட்டன்	tytan
பிராண்ட்	brand
பிராண்ட்	marka
பிராண்ட்	markę
பிராண்ட்	marki
இலவங்கப்பட்டை	cynamon
நொடி	sek
நொடி	sec
தட்டுகள்	talerze
தட்டுகள்	tablice
தட்டுகள்	płyty
டேல்ஸ்	dales
சீரம்	surowicy
சீரம்	serum
இசைக்கலைஞர்கள்	muzyków
இசைக்கலைஞர்கள்	muzycy
விட்டாலும்	chociaż
விட்டாலும்	choć
பெர்னான்டோ	fernando
பிக்சல்	piksela
பிக்சல்	piksel
பிக்சல்	pikseli
உக்கிர	natężenie
உக்கிர	intensywności
உக்கிர	intensywność
நொச்சி	gruczołowaty
மனைவிகள்	żony
மனைவிகள்	zony
மனைவிகள்	żon
மூழ்கியது	zalany
மூழ்கியது	zalane
மூழ்கியது	zalana
சாயல்	cieniowanie
சாயல்	odcień
சாயல்	cienia
சாயல்	cieniu
சாயல்	cień
சாயல்	hue
சாயல்	odcień
விரிவாகப்	medresa
பெர்லினில்	fragmenty
பெர்லினில்	fragmentów
ஜெரோம்	jerome
போதெல்லாம்	kiedykolwiek
தாரிக்	tariq
தனிமை	samotny
தனிமை	samotna
தனிமை	samotni
தனிமை	samotne
தனிமை	samotność
தனிமை	samotności
தனிமை	samotność
தனிமை	samotności
தனிமை	samotność
பூசன்	busan
பாசுபேட்டு	fosforan
டக்கர்	tucker
பெராக்சைடு	nadtlenek
வெயிலில்	relaks
வெயிலில்	relax
போலியான	fałszywy
போலியான	fałszywe
போலியான	fałszywa
வீடியோவில்	video
வீடியோவில்	wideo
வீடியோவில்	film
முனைப்பு	inicjatywa
முனைப்பு	inicjatywy
அடித்துக்	uderzające
சந்திப்புகள்	spotkania
சந்திப்புகள்	zebrania
சந்திப்புகள்	spotkania
சந்திப்புகள்	spotkań
சந்திப்புகள்	posiedzenia
கரோல்	carol
கரோல்	karol
தருக்க	logika
தருக்க	logiczne
தருக்க	logicznie
தருக்க	logiczny
பைலட்	pilocie
பைலட்	pilot
நிரப்பும்	wypełnianie
நிரப்பும்	napełniania
நிரப்பும்	wypełnienie
நகங்கள்	paznokcie
நகங்கள்	gwoździe
சோனகர்	moors
தந்தம்	tusk
ஒட்டகம்	wielbłąda
விந்தை	babe
விந்தை	kochanie
விந்தை	laska
ரோஷன்	roshan
கட்டில்	łoże
கட்டில்	łóżka
கட்டில்	łóżko
கட்டில்	łóżku
ரான்	rona
ரான்	ron
அபுல்	abul
மூக்கன்	ibis
மன்	mann
விக்கிமேனியா	wikimania
பிரித்தானிக்கா	britannica
மர்மமான	tajemnicze
மர்மமான	tajemnicza
மர்மமான	tajemniczy
ஜில்	jill
நிலவுகள்	księżyców
ஆதரவாளர்	kibic
ஆதரவாளர்	zwolennicy
ஆதரவாளர்	zwolenników
அற்று	powstałe
அற்று	powstające
அசிசி	asyżu
ஸ்பா	spa
ஜெரார்ட்	gerrard
பூக்களை	kwiaty
பூக்களை	kwiatki
கைதி	więzień
கைதி	więźniowie
கைதி	więźniów
கைதி	więzieniu
கைதி	więzienie
நிமிடத்திற்கு	minuta
நிமிடத்திற்கு	minutę
நிமிடத்திற்கு	minute
உலகங்கள்	światy
உலகங்கள்	światów
முறைகேடு	nadużycia
முறைகேடு	nadużycie
முறைகேடு	nadużyć
முறைகேடு	nadużywanie
பவுண்ட்	funt
பவுண்ட்	funty
பவுண்ட்	funta
மரடோனா	maradona
நாடகாசிரியர்	dramaturg
இணக்கமான	zgodna
இணக்கமான	zgodny
ஸ்மார்ட்	mądry
ஸ்மார்ட்	mądrze
ஸ்மார்ட்	mądra
ஸ்மார்ட்	inteligentne
ஸ்மார்ட்	smart
கொடு	dawać
கொடு	dajesz
கொடு	daj
கானல்	mirage
கோனார்	conor
கலந்தாய்வு	poradni
நீராற்பகுப்பு	hydrolizy
மாலுமி	marynarz
விஷால்	vishal
சுங்க	celne
சுங்க	cła
சுங்க	cło
அதிருப்தி	niezadowolony
அதிருப்தி	niezadowolona
அதிருப்தி	niezadowolenie
ஓட்டும்	jazda
சத்துக்கள்	odżywczych
சன்ஸ்	słońca
கார்ப்பரேட்	korporacje
கார்ப்பரேட்	korporacja
கார்ப்பரேட்	firmowe
இடுப்பில்	mając
அடுத்தது	następnym
அடுத்தது	następny
அடுத்தது	następna
அடுத்தது	następne
விஞ்சிய	transcendentalnej
தியாகிகள்	męczennika
வெட்டுதல்	cięcie
வெட்டுதல்	cięcia
வெட்டுதல்	cięcia
வெட்டுதல்	nacięcia
நோயியல்	patologii
முழங்கால்	kolana
முழங்கால்	kolano
முழங்கால்	kolanie
ஏரோது	herod
உதவிகரமாக	przydatna
உதவிகரமாக	pomocny
உதவிகரமாக	pomocna
உதவிகரமாக	pomocne
டிரினிடாட்	trynidad
ஹெர்பர்ட்	herbert
சல்மா	salma
கேரியர்	przewoźnik
கேரியர்	przewoźnika
கேரியர்	nośnik
தோல்வியுற்றது	nieudane
தோல்வியுற்றது	niepowodzenie
பேசவும்	mówić
பேசவும்	mów
கினபாலு	kinabalu
தொட்டிகள்	garnki
உறைந்த	zamrożony
உறைந்த	zamrożone
உறைந்த	mrożone
பருவமழை	monsun
நிறைவேறியது	spełnione
நிறைவேறியது	zrealizowane
நிறைவேறியது	spełniony
நிறைவேறியது	spełniona
கால்களும்	stóp
கால்களும்	stopy
சால்	sala
சால்	sal
பறிமுதல்	skonfiskowane
சும்மா	tylko
இஸ்தான்புல்	stambule
ஆண்ட்ராய்டு	android
செலுத்தல்	aktualności
செலுத்தல்	pasza
செலுத்தல்	paszy
செலுத்தல்	pasz
உதவித்தொகை	stypendium
வெலிங்டன்	wellington
பென்ஸ்	pensów
பென்ஸ்	benz
கோயமுத்தூர்	coimbatore
ஹெல்த்	zdrowie
ஹெல்த்	zdrowia
நத்தை	ślimak
நத்தை	ślimaki
பாவ்	łapa
பாவ்	łapy
பாவ்	paw
சட்டவிரோதமாக	nielegalny
சட்டவிரோதமாக	nielegalna
சட்டவிரோதமாக	nielegalne
சட்டவிரோதமாக	nielegalnie
பேசுபவர்கள்	mówca
பேசுபவர்கள்	mówcy
அலசி	opisz
அலசி	opisać
வெளியிடப்படவில்லை	niepublikowanych
மோதிரம்	ring
மோதிரம்	obrączka
மோதிரம்	pierścień
மோதிரம்	pierścionek
நிறைவுற்றது	skończony
நிறைவுற்றது	zakończone
நிறைவுற்றது	skończone
நிறைவுற்றது	zrealizowane
நிறைவுற்றது	zakończone
நிறைவுற்றது	zakończona
நிறைவுற்றது	zaliczone
நிறைவுற்றது	ukończone
குண்டுவெடிப்பு	bombardowanie
புகார்கள்	skargi
புகார்கள்	skarg
சீருடை	jednolite
சீருடை	jednolita
சீருடை	uniform
சீருடை	jednolity
சீருடை	mundur
பதப்படுத்தப்பட்ட	przetwarzane
பதப்படுத்தப்பட்ட	przetworzonych
பதப்படுத்தப்பட்ட	przetwarzanie
பதப்படுத்தப்பட்ட	przetworzone
பிளேட்டோ	platon
ஒரியா	orija
தன்னியக்க	automat
தன்னியக்க	automatycznie
தன்னியக்க	automatyczne
தன்னியக்க	automatyczny
தன்னியக்க	automatyczna
ஆர்ப்பாட்டம்	wykazanie
ஆர்ப்பாட்டம்	demonstracja
ஆர்ப்பாட்டம்	demonstracje
ஆர்ப்பாட்டம்	demonstracji
லாம்	lam
கிருமிகள்	bakterie
கிருமிகள்	zarazków
நீட்டி	ext
கடந்தது	przeszłość
கடந்தது	przeszłości
ஹெய்டி	haiti
பதிமூன்று	trzynastu
பதிமூன்று	trzynaście
பதிமூன்று	thirteen
ஸ்பென்சர்	spencer
துண்டுகளை	plastry
அப்பு	apu
மெட்டா	meta
பார்க்கிறார்	przeglądanie
பார்க்கிறார்	oglądanie
பார்க்கிறார்	wyświetlanie
எதிர்ப்புகள்	protesty
தூக்கமின்மை	bezsenność
ஒளிர்வு	jasności
ஒளிர்வு	jasność
ஆலிவ்	olive
ஆலிவ்	oliwki
ஆலிவ்	oliwek
பொதுவானவை	generał
பொதுவானவை	ogólny
பொதுவானவை	ogólnie
பொதுவானவை	ogólna
பொதுவானவை	ogólne
அட்கின்சன்	atkinson
இசுட்ரோன்சியம்	strontu
அகரவரிசை	alfabetycznie
அகரவரிசை	alfabet
காரல்	carla
காரல்	carl
காரல்	karla
காரல்	karol
காரல்	karl
இனிமையான	słodki
இனிமையான	słodko
இனிமையான	sweet
இனிமையான	słodka
இனிமையான	słodkie
கதி	katy
ஓப்	oop
மலர்களை	kwiaty
மலர்களை	kwiatki
வேட்டையாடி	łowca
வேட்டையாடி	hunter
வேட்டையாடி	myśliwy
நினைவாற்றல்	pamięć
நினைவாற்றல்	wspomnienia
நினைவாற்றல்	wspomnienie
நினைவாற்றல்	pamięci
அபூ	abu
பாங்காக்	bangkoku
புளூட்டோ	pluton
புளூட்டோ	pluto
டாஸ்	dos
புடவை	sari
பைகள்	worki
பைகள்	torby
பைகள்	torebki
காண்பிக்கிறது	wyświetlanie
சீர்குலைவு	zakłócenie
வைக்கிங்	viking
வைக்கிங்	wikingowie
டயானா	diana
ஹீலியம்	hel
ஹீலியம்	helu
எண்பது	osiemdziesiąt
எண்பது	eighty
உணர்கிறேன்	czuję
உணர்கிறேன்	czuć
உணர்கிறேன்	uczucie
உணர்கிறேன்	czucie
அரைத்து	mieszania
அரைத்து	mieszanie
நீரூற்று	fontanna
நீரூற்று	fontanny
சூரியகாந்தி	słonecznika
மறைக்கப்பட்ட	ukryty
மறைக்கப்பட்ட	ukryta
மறைக்கப்பட்ட	schowane
மறைக்கப்பட்ட	ukryte
மாடியில்	piętrze
மாடியில்	piętro
மாடியில்	podłoga
பிராட்வே	broadway
பிராட்வே	broadwayu
எர்வின்	erwin
ஆண்டிமனி	antymonu
கார்ல்சன்	carlson
உறுதிப்பாடு	potwierdzenia
உறுதிப்பாடு	potwierdzenie
கேத்தரின்	katarzyna
கொம்	hom
சந்து	luk
சந்து	luki
பேப்பர்	papier
அரிஸ்டாட்டில்	arystoteles
தாலிபான்	talibów
மன்னிக்கவும்	przepraszam
அதிசயங்கள்	cudów
அதிசயங்கள்	cuda
ஐயன்	ion
ஈரோஸ்	eros
பழமைவாத	konserwatywny
ஏஞ்சல்	anioł
ஏஞ்சல்	aniele
ஏஞ்சல்	aniołek
ஏஞ்சல்	angel
கறையான்	termitów
வடிவமைப்பாளர்கள்	projektantów
லிஸ்பன்	lizbona
சங்	cheung
சங்	śpiewała
சங்	sang
சங்	śpiewał
கார்சியா	garcia
கார்சியா	garcia
கார்சியா	garcía
ஒண்டாரியோ	ontario
அகன்று	wyrwał
சயனைடு	cyjanek
வஸ்தோக்	wostok
வாத்தியம்	instrumentalny
சாண்டா	mikołaj
சாம்பியா	zambii
மானியங்கள்	subsydia
மானியங்கள்	dopłaty
மானியங்கள்	dotacji
மானியங்கள்	dotacje
மானியங்கள்	subsydiów
கராத்தே	karate
யாருடைய	czyja
யாருடைய	czyj
யாருடைய	czyje
போரா	bora
அட்மிரல்	admirał
கட்டளையை	dowództwo
கட்டளையை	polecenie
கட்டளையை	komenda
கட்டளையை	polecenia
அட்லாண்டா	atlanta
அட்லாண்டா	atlanty
அட்லாண்டா	atlancie
ஹிசார்	hisar
கோப்	cobb
கோப்	cope
பீன்	fasola
பீன்	bean
மில்டன்	milton
தொடர்பில்லாத	offline
புளோரன்ஸ்	florencja
மேஜிக்	magiczne
மேஜிக்	czary
மேஜிக்	magic
மேஜிக்	magii
மேஜிக்	magia
நொதுமி	neutron
கழுகுகள்	orły
கழுகுகள்	eagles
இடம்பெயர்ந்த	przesiedlonych
உள்ளீடுகள்	zapisy
உள்ளீடுகள்	wpisy
கிரண்	kiran
தொடுதல்	touch
தொடுதல்	dotyk
வேதனை	karne
வேதனை	kara
வேதனை	karny
வேதனை	kara
வேதனை	kary
நைட்ரோ	nitro
கோக்	kok
கோக்	koksu
கோக்	koks
கோக்	koka
கோக்	cola
தயாரிப்பை	produkt
தயாரிப்பை	wyrób
தயாரிப்பை	produktu
தயாரிப்பை	produkty
வார்ப்பு	ramy
வார்ப்பு	wzorzec
வார்ப்பு	szablon
வார்ப்பு	szablonu
விரும்புகிறார்	chce
தெரசா	teresa
செலவாகும்	koszt
செலவாகும்	koszty
அள்ளி	czerpać
ஜெரால்ட்	gerald
டிரைவர்	kierowca
டிரைவர்	sterownik
டிரைவர்	kierowcy
சுகம்	smacznego
சுகம்	zapraszamy
கஞ்சா	cannabis
கஞ்சா	konopie
குறிமுறை	kodu
குறிமுறை	code
குறிமுறை	kod
நிராகரிக்கப்பட்டது	odmówił
நிராகரிக்கப்பட்டது	odrzucona
நிராகரிக்கப்பட்டது	odrzucono
நிராகரிக்கப்பட்டது	odrzucone
நிராகரிக்கப்பட்டது	odrzucona
நிராகரிக்கப்பட்டது	odrzucony
காரணமும்	powody
காரணமும்	powodu
காரணமும்	przyczyna
காரணமும்	powód
பொலோனியம்	polon
பேரி	gruszka
பேரி	gruszki
சேவையகம்	gospodarza
சேவையகம்	przyjmujące
சேவையகம்	organizator
சேவையகம்	gospodarz
சேவையகம்	serwer
சேவையகம்	server
சேவையகம்	serwera
சேவையகம்	serwery
உருப்படி	przedmiot
உருப்படி	pozycja
உருப்படி	element
முகாம்கள்	obozy
முகாம்கள்	obozach
ராக்கி	rocky
குழுமங்கள்	klastrów
ரூனி	rooney
எரிப்பு	zwolniona
எரிப்பு	zwolniony
எரிப்பு	zwolnieni
ஹுசைன்	hussain
வடிவமைப்புக்	kształtowaniu
வடிவமைப்புக்	kształtowanie
ஜூ	joo
சோதி	sprawdź
சோதி	zaznacz
சோதி	sprawdzanie
ராஜ்ய	rajya
சாம்சங்	samsung
பூல்	basenu
பூல்	pula
பூல்	bilard
பூல்	basen
ரீயூனியன்	zlot
ரீயூனியன்	zjednoczenie
ரீயூனியன்	zjazd
சாப்ளின்	chaplin
பனியாறு	lodowiec
பிரின்ஸ்டன்	princeton
அணுகு	dostęp
ராமா	rama
ராமா	ramy
வெனிசுலா	wenezuela
மெரினா	marina
மெரினா	przystań
ஜான்ஸ்	johns
இருமுனையம்	dioda
ஐவரி	ivory
காகா	kaga
காகா	gaga
நியோ	neo
டங்கன்	duncan
விரட்டி	odeprzeć
கதாநாயகி	bohaterka
கதாநாயகி	heroina
காதுகள்	uszy
பாட்டன்	baton
ஹிந்துஸ்தான்	hindustan
பாட்ரிக்	patryk
பாட்ரிக்	patrick
மலாவி	malawi
தோழமை	stypendium
தோழமை	wspólnota
தோழமை	towarzystwa
பந்தம்	pochodnię
பந்தம்	latarka
பந்தம்	palnik
அம்பர்	amber
அம்பர்	pomarańczowa
பதாகை	banner
வெள்ளெலி	chomika
வெள்ளெலி	chomik
பிரபலமானவை	popularny
பிரபலமானவை	popularnych
பிரபலமானவை	popularne
பிரபலமானவை	popularna
செல்டிக்	celtyckie
வெல்ஸ்	wells
வான்கூவர்	vancouver
தாதுக்கள்	minerałów
தாதுக்கள்	minerały
மோடம்கள்	modemów
தாலாட்டு	siostrzeńcy
நிக்கல்சன்	nicholson
யூரி	yuri
யூரி	jurij
தாலியம்	tal
ரேகா	rekha
கையிருப்பு	ręczny
கிக்	kop
கிக்	wykop
கிக்	kopnięcie
சேர்க்கிறது	dodawanie
சேர்க்கிறது	dodanie
மிட்செல்	mitchell
கொலைகள்	morderstwa
கொலைகள்	zabójstwa
கொலைகள்	morderstw
சமச்சீரற்ற	asymetryczne
நொண்டி	kiepskie
பேடி	bedi
விண்கலத்தில்	astronautów
விண்கலத்தில்	astronauci
செம்மறி	owcy
செம்மறி	owca
செம்மறி	owiec
செம்மறி	owce
ப்ரோ	zawodowiec
ப்ரோ	pro
சில்க்	jedwabiu
சில்க்	jedwab
நினைத்துக்	myślenia
நினைத்துக்	myśleć
நினைத்துக்	myślenie
நினைத்துக்	myśli
கத்தோலிக்கர்கள்	katolików
கிரேஸ்	łaska
கிரேஸ்	grace
கிரேஸ்	łaski
கலைஞன்	artystka
கலைஞன்	artyści
கலைஞன்	artysta
கலைஞன்	wykonawca
மீசை	wąsy
கருணாநிதியின்	oddalenie
கருணாநிதியின்	zwolniony
சட்டவியல்	orzecznictwa
சட்டவியல்	orzecznictwo
யோசுவா	joshua
தினங்கள்	dni
தினங்கள்	days
ஊகம்	spekulacje
ஊகம்	spekulacji
பிடித்தமான	ulubione
பிடித்தமான	ulubiony
பிடித்தமான	ulubiona
பிடித்தமான	ulubione
பிடித்தமான	ulubiona
பிடித்தமான	ulubionych
பிடித்தமான	ulubiony
யமன்	yama
ரேடார்	radar
ஹனோய்	hanoi
உமிழும்	emitujących
கண்டுபிடித்தல்	szukanie
கண்டுபிடித்தல்	znalezienie
பிறரை	inne
பிறரை	pozostałe
பிறரை	inni
கிங்டம்	królestwie
கிங்டம்	królestwa
கிங்டம்	królestwo
தான்சானியா	tanzanii
லெஸ்	les
முலை	piersi
லில்	lil
நேரடியாகச்	bezpośrednio
பிலிப்பினோ	filipiński
ஈராக்சைடு	dwutlenku
ஈராக்சைடு	dwutlenek
தவறிய	spadła
பகிர்தல்	podziału
பகிர்தல்	udostępnienie
பகிர்தல்	udostępnianie
ஒன்றாய்	razem
ஒன்றாய்	wspólnie
விபத்துக்கள்	wypadki
விபத்துக்கள்	wypadków
பார்க்கிறேன்	oglądać
பார்க்கிறேன்	oglądam
பார்க்கிறேன்	oglądanie
பார்க்கிறேன்	ogląda
பார்க்கிறேன்	oglądamy
பார்க்கிறேன்	obserwuje
மெல்	mel
நவாஸ்	nawaz
கணக்கிடப்பட்ட	szacowana
கணக்கிடப்பட்ட	szacowany
கணக்கிடப்பட்ட	szacunkowy
அஸ்பாரகஸ்	szparagi
டேன்	dane
முதுகுநாணி	strunowce
ஆசிரமத்தில்	pustelni
நிர்வாண	nagi
நிர்வாண	nago
நிர்வாண	nagie
நிர்வாண	nadzy
நிர்வாண	naga
நிர்வாண	nagi
நிர்வாண	nago
நிர்வாண	nadzy
நிர்வாண	nagość
நிர்வாண	naga
பாதங்கள்	stóp
பாதங்கள்	stopy
பாதங்கள்	łapki
பாதங்கள்	łapy
பிளமேன்கோ	flamenco
கோஷ்	ghosh
கோரல்	coral
தண்டின்	łapacz
நியான்	neon
மேரா	mera
தூசி	kurzu
தூசி	pył
தூசி	kurz
புதையல்	skarbem
புதையல்	skarb
புதையல்	skarby
அரைக்கோளம்	półkuli
பூன்	boon
ஹமாஸ்	hamas
நீள்வட்டம்	elipsa
காட்டப்பட்ட	wyświetlane
காட்டப்பட்ட	wyświetlony
காட்டப்பட்ட	wyświetlana
காட்டப்பட்ட	wyświetlone
மாருதி	maruti
வியட்நாமிய	wietnamski
புதிது	nowości
புதிது	nowe
புதிது	nowość
புதிது	nowy
புதிது	nowa
சாக்	zac
கண்டிப்பான	surowa
கண்டிப்பான	ścisłe
கண்டிப்பான	surowy
பிலிப்ஸ்	philips
ஐஸ்லாந்து	islandia
ஐஸ்லாந்து	islandii
அன்புள்ள	drogi
அன்புள்ள	kochany
அன்புள்ள	droga
அன்புள்ள	kochana
அன்புள்ள	kochani
இதயத்தை	heart
இதயத்தை	serce
இதயத்தை	serca
உயர்வாக	wyżej
உயர்வாக	wyższe
உயர்வாக	wyższy
உயர்வாக	wyższa
கண்ணே	laski
கண்ணே	kobietki
கண்ணை	eye
கண்ணை	oko
கூட்டாளிகள்	współpracowników
கூட்டாளிகள்	współpracownicy
கூட்டாளிகள்	wspólnicy
ஒரிஜினல்	oryginalna
ஒரிஜினல்	pierwotnym
ஒரிஜினல்	oryginalny
ஒரிஜினல்	oryginał
ஒரிஜினல்	oryginalne
ஜூனோ	juno
பைத்தான்	pythona
சோம்பல்	leniwy
சோம்பல்	leniwa
சோம்பல்	leniwe
சோம்பல்	lenistwo
சோம்பல்	lenistwo
கிரீக்	grecki
கிரீக்	grecka
கிரீக்	grecja
கிரீக்	greckie
என்ஜின்	silnik
என்ஜின்	silnika
என்ஜின்	silniki
உள்நோக்கம்	intencją
உள்நோக்கம்	intencje
உள்நோக்கம்	zamiar
இதழும்	płatek
சூழ்ச்சி	działka
சூழ்ச்சி	spisek
சூழ்ச்சி	działki
அசன்	asan
ஆடம்பர	luksus
ஆடம்பர	luksusowy
ஆடம்பர	luksusu
ஆடம்பர	luksusowe
பேசுகிறார்கள்	mówienie
அம்புகள்	strzałki
அம்புகள்	strzały
பயனற்ற	bezwartościowe
குவாம்	guam
கோமஸ்	gomez
சான்றிதழ்கள்	certyfikaty
சான்றிதழ்கள்	świadectwa
சான்றிதழ்கள்	zaświadczenie
சான்றிதழ்கள்	certyfikat
சான்றிதழ்கள்	świadectwo
சான்றிதழ்கள்	certyfikaty
மறுத்தல்	zignorować
மறுத்தல்	ignorować
கிளிக்	kliknij
ஸ்ட்ரீம்	potok
ஸ்ட்ரீம்	strumień
ஸ்ட்ரீம்	stream
தாடை	szczęka
தாடை	szczęki
தாடை	szczękę
பதிவாளர்	sekretarza
பதிவாளர்	sekretarz
வெல்ச்	welch
ஓவன்	owena
ஓவன்	owen
ஓவன்	piec
மறுக்க	opór
மறுக்க	oprzeć
மறுக்க	odmówić
கார்டு	akord
கார்டு	kartka
கார்டு	karta
கார்டு	kartę
கார்டு	karty
கார்டு	wizytówka
வீடியோக்கள்	filmy
வீடியோக்கள்	filmiki
வீடியோக்கள்	wideo
பட்ஜெட்	budżetu
பட்ஜெட்	budżet
அனிதா	anita
பென்னெட்	bennett
பென்னெட்	bennet
மிசூரி	missouri
சோங்	chong
ரீவ்ஸ்	reeves
பக்கவாதம்	udar
சுமாராக	przyzwoicie
சுமாராக	przyzwoity
சுமாராக	przyzwoite
கடவுச்சொல்	hasła
கடவுச்சொல்	hasło
மாவை	ciasta
மாவை	ciasto
எழுகிறது	rośnie
கவனத்துடன்	uważny
சென்ட்	woń
சென்ட்	zapach
சென்ட்	centów
சென்ட்	cent
நண்பகல்	południe
சியாட்டில்	seattle
உலகமயமாதல்	globalizacja
உலகமயமாதல்	globalizacji
கோர்ன்	korn
டேனிஷ்	duńskie
டேனிஷ்	duński
டேனிஷ்	duńskim
கௌரவம்	honoru
கௌரவம்	zaszczyt
கௌரவம்	honor
கௌரவம்	honorem
கொலம்பிய	kolumbijski
டர்னர்	turner
டர்னர்	turnera
சுமையை	ciężar
சுமையை	obciążenie
சுமையை	obciążenia
சுமையை	brzemię
வியாபாரி	sprzedawca
வியாபாரி	sprzedawcy
எதிர்ப்பாளர்கள்	demonstrantów
எதிர்ப்பாளர்கள்	protestujących
பிரமிட்	piramida
பிரமிட்	piramidy
உதய	rośnie
தூசு	śmieci
தூசு	śmieć
தூசு	kosz
சுரங்கப்பாதை	metra
சுரங்கப்பாதை	metrem
சுரங்கப்பாதை	metro
பெங்	peng
திறந்திருக்கும்	otwórz
திறந்திருக்கும்	otwarte
திறந்திருக்கும்	otwarty
காண்டாமிருகம்	nosorożec
ரேஞ்சர்ஸ்	rangers
ரேஞ்சர்ஸ்	zwiadowcy
சிங்கங்கள்	lwy
சிங்கங்கள்	lwów
பழக்கத்தை	reżim
சாளரம்	okna
சாளரம்	window
சாளரம்	okienko
சாளரம்	okno
திருடி	kradzież
திருடி	kradzieże
பேஸ்பால்	baseballu
பேஸ்பால்	baseball
கியா	kia
கியா	kiya
கவனித்தார்	zdumienie
ஷியா	szyickiej
ஷியா	shia
ஆணைகள்	instrukcje
ஆணைகள்	instrukcji
ஆணைகள்	instrukcja
நின்றுகொண்டு	stałego
நின்றுகொண்டு	stały
நின்றுகொண்டு	stojący
நின்றுகொண்டு	stoi
நின்றுகொண்டு	stojąc
அதிநவீன	wyrafinowane
அதிநவீன	wyrafinowany
அதிநவீன	wyszukane
மெல்போர்ன்	melbourne
பூட்டு	zamknij
பூட்டு	zablokuj
பூட்டு	zamek
நிக்கி	nikki
நிக்கி	nicky
நிக்கி	nicki
காடை	przepiórki
அனுமதிக்கப்பட்டது	dozwolone
அனுமதிக்கப்பட்டது	dozwolony
அனுமதிக்கப்பட்டது	dozwolona
அனுமதிக்கப்பட்டது	dopuszczone
அனுமதிக்கப்பட்டது	zatwierdzony
அனுமதிக்கப்பட்டது	zatwierdzono
அனுமதிக்கப்பட்டது	zatwierdzona
அனுமதிக்கப்பட்டது	zatwierdzone
அனுமதிக்கப்பட்டது	zatwierdzonych
அப்பாவி	naiwne
அப்பாவி	naiwna
அப்பாவி	naiwny
அப்பாவி	niewinne
அப்பாவி	niewinni
அப்பாவி	niewinny
அப்பாவி	niewinna
பேகன்	pogańskie
உள்ளுணர்வு	intuicja
உள்ளுணர்வு	intuicji
உள்ளுணர்வு	instynkt
போர்வை	koc
வெளிறிய	blada
வெளிறிய	pale
வெளிறிய	blady
பெனின்	benin
அனாதை	sierociniec
அனாதை	sierocińca
அனாதை	sierota
அனாதை	sieroty
அனாதை	osieroconych
அசுரர்கள்	potworów
அசுரர்கள்	potwory
குறுகலான	wąski
குறுகலான	wąskie
விருப்பங்கள்	preferencji
விருப்பங்கள்	preferencje
விருப்பங்கள்	lubi
விருப்பங்கள்	ulubione
விருப்பங்கள்	ulubionych
விருப்பங்கள்	opcje
செசில்	cecil
அழைக்கிறோம்	wzywa
அழைக்கிறோம்	powołanie
மனிதரும்	ludzkie
மனிதரும்	ludzka
மனிதரும்	ludzki
மனிதரும்	człowiek
மனிதரும்	human
மனிதரும்	człowieka
லெப்	lep
அக்தர்	akhtar
சாத்தான்	szatana
சாத்தான்	szatan
ரியா	rhea
செதில்	łuskowata
தேவையா	potrzebuje
தேவையா	potrzeba
தேவையா	potrzebna
தேவையா	potrzebuję
தேவையா	potrzebny
சந்தாதாரர்	abonenta
சாடி	sadi
வாங்	wang
ரீபொக்	reebok
யூஜின்	eugene
முனையங்கள்	terminali
தண்டர்	grom
தண்டர்	piorun
தண்டர்	grzmot
யீ	yee
பிரேக்	hamowanie
பிரேக்	hamulec
பளபளப்பான	błyszczący
பளபளப்பான	błyszczące
ரூச்	rouge
பாலஸ்தீனம்	palestyny
பரபரப்பான	sensacyjne
எதிர்வரும்	nadchodzący
எதிர்வரும்	nadchodzące
பயணிக்கிறது	żagiel
பயணிக்கிறது	żagle
லின்னேயஸ்	linnaeus
நம்பும்	zaufanie
நம்பும்	trust
தொங்க	hung
தொங்க	powieszony
எப்படியாவது	jakoś
எப்படியாவது	jakos
மால்டா	malty
மால்டா	malta
காஃபி	kawa
காஃபி	kawy
காஃபி	kawie
மச்சான்	macha
நம	nama
வழிகாட்டும்	kierowanie
வழிகாட்டும்	przewodnich
உத்தரவாதம்	gwarantowane
உத்தரவாதம்	zagwarantowane
உத்தரவாதம்	gwarantowana
உத்தரவாதம்	zapewnienie
உத்தரவாதம்	gwarancje
உத்தரவாதம்	gwarancji
உத்தரவாதம்	gwarancja
சவ்வு	membranę
