پلاتین	platiny
مرکبات	citrusové
یوجین	eugene
فیس	facebooku
فیس	facebook
هاروی	harvey
توییتر	twitter
توییتر	twitteri
ید	jódu
تنور	trúba
تنور	pec
تنور	rúra
تنور	tenor
بیاورند	vyrábajú
بیاورند	vyrobiť
بیاورند	vyrábať
بیاورند	produkovať
توگو	togo
عصبانی	nahnevaní
عصبانی	nahnevaný
عصبانی	hnevať
عصبانی	nahnevaná
جوآن	joan
شعرای	textov
شعرای	texty
آوانگاری	fonetické
استوک	stoke
زباله	odpad
زباله	odpady
زباله	plytvanie
زباله	odpad
زباله	odpadky
زباله	kôš
زباله	odpadky
آشیانه	hniezdo
آشیانه	hniezda
آشیانه	hangáru
آشیانه	hangári
جوندگان	hlodavce
جوندگان	hlodavcov
توهم	halucinácie
توهم	ilúzia
توهم	ilúzie
آنتون	anton
آشامیدنی	pije
آشامیدنی	pitie
آشامیدنی	piť
آشامیدنی	pijú
الاهلی	komerčné
الاهلی	obchodný
الاهلی	obchodná
الاهلی	komerčný
الاهلی	obchodné
پانزدهمین	pätnásty
هیدروکسی	hydroxy
کاران	karan
آبزی	vodné
آبزی	vodný
آبزی	vodných
آبزی	vodná
آزادسازی	oslobodenie
شکلات	čokoládová
شکلات	čokoládu
شکلات	čokolády
شکلات	čokoláda
شکلات	čokoládový
ژنوم	genómu
الک	site
الک	sito
الک	alec
رقبای	súperi
آفتابی	slnečný
آفتابی	slnečné
ترجیحات	preferencií
ترجیحات	preferencie
ترجیحات	bac
جوشکاری	zváranie
چهارچوب	rámec
چهارچوب	rámca
چهارچوب	rámcom
ختنه	obriezka
استثنایی	špeciálny
استثنایی	výnimočná
استثنایی	osobitné
استثنایی	špeciálne
استثنایی	špeciálna
استثنایی	výnimočné
استثنایی	mimoriadny
استثنایی	výnimočná
استثنایی	výnimočný
استثنایی	mimoriadne
استثنایی	mimoriadna
بوت	kabína
بوت	stánok
بوت	booth
پابلو	pablo
جابر	jaber
پالاس	pallas
ائوسن	eocén
چیبا	chiba
باربادوس	barbados
بلیک	blake
انفجاری	výbuchu
انفجاری	explózie
انفجاری	explóziu
انفجاری	explózia
انفجاری	výbuch
انفجاری	výbušné
انفجاری	výbušniny
انفجاری	detonáciu
نزدیکترین	najbližšieho
نزدیکترین	najbližšia
نزدیکترین	najbližší
نزدیکترین	najbližšie
نزدیکترین	najbližšia
نزدیکترین	najbližší
نزدیکترین	najbližšie
گیت	gate
گیت	bráne
گیت	brána
گیت	git
گیت	gates
گیت	brány
عرف	mores
انتحاری	samovražda
انتحاری	samovraždu
اوکراینی	ukrajinské
قلمروی	územie
قلمروی	teritórium
قلمروی	územia
ترانزیستور	tranzistor
امتناع	odmietnutie
امتناع	zamietnutie
امتناع	odmietnutia
امتناع	odmieta
بازل	bazilej
مهمانی	party
مهمانی	oslava
مهمانی	strana
مهمانی	večierok
مهمانی	párty
مهمانی	hostina
مهمانی	slávnosť
مهمانی	hody
مهمانی	hostinu
مهمانی	banket
رویت	otočiť
مفاصل	kĺbov
مفاصل	spoje
مفاصل	kĺby
پیشانی	čela
پیشانی	čelo
پیشانی	čelom
وفور	hojnosti
کاسپین	kaspického
قلع	tin
قلع	cínu
بگو	povedať
بگو	povedz
بگو	povedať
بگو	povedzte
بگو	povedz
آزاده	voľné
آزاده	slobodný
آزاده	volne
آزاده	free
آزاده	voľný
پدران	otcov
پدران	otcovia
پدران	predkov
پدران	predkovia
متین	pervitín
حیفا	haify
داغستان	dagestan
کاناگاوا	kanagawa
پگاه	skoro
پگاه	skor
پگاه	skorej
پگاه	skoré
توفان	tajfún
توفان	storm
توفان	búrka
قطعا	určite
قطعا	rozhodne
قطعا	urcite
قطعا	definitívne
قطعا	jednoznačne
هویدا	evidentné
اژدهای	draka
اژدهای	dračí
اژدهای	drak
یاسر	jásir
بالتیمور	baltimore
بعدا	neskor
بعدا	neskôr
بعدا	neskoršie
ملوک	moluky
تسهیلات	nástroje
نژادپرستی	rasizmus
اینتل	intel
استرس	stres
استرس	zdôrazniť
استرس	zdôraznil
استرس	zdôraznila
استرس	zdôraznené
ناب	šumivé
ناب	čistá
ناب	čisto
ناب	čistý
ناب	čisté
مفسر	tlmočník
مفسر	komentátor
آندرا	andrea
مطبوع	slané
متعارف	konvenčné
متعارف	tradičná
متعارف	konvenčných
متعارف	canonical
بیهوده	márne
بیهوده	márnivosť
بیضی	oválne
بیضی	elipsy
کمرنگ	bledá
کمرنگ	pale
اور	orr
کلسترول	cholesterolu
کلسترول	cholesterol
مدفوع	výkaly
مدفوع	stolica
مدفوع	stolice
هلیکوپتر	vrtuľník
هلیکوپتر	helikoptéra
هلیکوپتر	vrtuľník
شیوا	shiva
یونی	iónov
گلو	hrdla
گلو	hrdlo
سریالی	poradové
سریالی	sériový
سریالی	sériové
ندیده	videli
ندیده	videla
ندیده	videl
بطن	brucho
بطن	brucha
ارسلان	arslan
بخورد	pohltí
منو	menno
آهو	jeleň
آهو	jeleňa
آهو	aho
آهو	gazelle
دونتسک	doneck
منگنز	mangánu
برگه	breguet
برگه	list
برگه	plech
برگه	výtlačok
کاذب	falošné
کاذب	falošný
کاذب	nepravdivé
جگوار	jaguar
فازی	fázy
فازی	fáza
فازی	chlpatý
فازی	fuzzy
امینم	eminem
یوکوهاما	jokohama
جذابیت	príťažlivosť
سوفی	sophie
سوفی	sophia
سرگرم	zábavná
سرگرم	zábavné
موقتی	prechodne
موقتی	dočasne
موقتی	dočasné
موقتی	dočasný
موقتی	dočasne
موقتی	dočasná
موقتی	teplota
ایمی	amy
روشنگری	osvietenie
روشنگری	poučné
مضر	škodlivý
مضر	škodlivých
مضر	škodlivé
هود	hud
هود	hood
فیورنتینا	fiorentina
شلوار	nohavíc
شلوار	nohavice
شلوار	gate
شلوار	nohavíc
شلوار	nohavice
سیتروئن	citroën
شکمی	brušnej
شکمی	brucha
پذیرد	akceptuje
پذیرد	prijíma
پذیرد	prijme
پذیرد	pripúšťa
پذیرد	súhlasí
سوزوکی	suzuki
گای	chlap
گای	guy
گای	chalan
گای	chlapík
رادیکال	radikálne
سنسور	snímač
سنسور	snímača
سنسور	senzor
خازن	kondenzátor
لیتل	malá
لیتل	málo
لیتل	malé
لیتل	malý
لیتل	maly
طیب	svadobné
طیب	tayyip
ورونا	verona
خطاهای	chyby
خطاهای	chýb
خرابی	zlyhanie
خرابی	neúspech
خرابی	ničenie
خرابی	ničenia
خرابی	zničenie
خرابی	zlyhal
خرابی	zlyhalo
خرابی	zlyhanie
خرابی	neúspešné
بوسه	bozky
بوسه	pusa
بوسه	bozk
بوسه	kiss
بوسه	pobozkať
پالمیراس	palmeiras
اعماق	hĺbky
اعماق	hlboká
اعماق	hlboké
اعماق	hlboko
اعماق	deep
اعماق	hlboký
لاو	lao
لاو	luv
بخشیده	odpustil
بخشیده	odpustené
جنت	janet
کامپایلر	kompilátor
ونوس	venuša
دانته	dante
آقایی	gentleman
فرزانه	múdre
فرزانه	múdro
فرزانه	múdry
فرزانه	múdri
فرزانه	múdra
ویستا	vista
اسهال	hnačka
پرستون	preston
اذعان	priznať
اذعان	uznať
چیدمان	rozloženie
چیدمان	usporiadanie
جنگجویان	bojovníci
جنگجویان	bojovníkov
هروی	hervé
الکترومغناطیس	elektromagnetických
الکترومغناطیس	elektromagnetickej
الکترومغناطیس	elektromagnetické
الکترومغناطیس	elektromagnetizmus
کران	hluchý
بازگرداندن	obnoviť
زاد	zod
زاد	potomok
زاد	potomstvo
زاد	potomkovia
زاد	potomkov
زاد	potomka
گرومن	grumman
لوران	laurent
پردازی	spracovanie
پردازی	spracúvanie
پردازی	spracovania
پردازی	spracovávanie
سرم	sérum
سرم	séra
سرم	sére
روبن	robben
روبن	reuben
روبن	ruben
حضورش	prítomnosti
حضورش	prítomnosť
تزار	car
گرانده	grande
پلانک	planck
پلانک	doska
پلانک	dosku
رانندگان	vodiči
رانندگان	ovládače
رانندگان	vodičom
رانندگان	vodičov
ناپولی	neapolskej
ناپولی	neapol
ناپولی	napoli
دمی	demme
دمی	demi
مبارزان	stíhačky
مبارزان	bojovníci
مبارزان	bojovníkov
مبارزان	bojovníčka
مبارزان	bojovník
ماهه	mesiace
ماهه	mesiacov
اینترناسیونال	internacional
تشریفات	formality
تشریفات	obrady
تشریفات	obradné
جوراب	ponožky
جوراب	ponožky
جوراب	ponožiek
سیلور	strieborný
سیلور	striebro
سیلور	strieborná
سیلور	silver
تحرک	presun
تحرک	premiestňovanie
تحرک	pohyb
تحرک	hnutie
تحرک	mobility
تحرک	mobilitu
تحرک	mobilita
لیتیم	lítia
خانات	chanát
نئو	neo
دفعات	krát
دفعات	časy
دفعات	times
پیکره	korpus
زار	zar
لطیف	jemné
لطیف	nenápadné
لطیف	jemný
الیکایی	wren
ساعتی	hodinové
ساعتی	hodinová
ساعتی	hodinovú
ساعتی	hodinový
ساعتی	hodinový
ساعتی	hodinu
ساعتی	hodina
خورش	guláš
کما	kóme
کما	kómy
کما	kóma
پره	plné
پره	plná
پره	plnú
پره	full
پره	plný
بحثش	diskusia
بحثش	diskutovať
بحثش	diskusiu
بحثش	diskusie
ارتشی	armáda
ارتشی	vojsko
ارتشی	vojenský
ارتشی	vojenské
ارتشی	armáda
ارتشی	armády
ارتشی	vojsko
ارتشی	army
داوطلبان	dobrovoľníci
داوطلبان	dobrovoľník
داوطلبان	dobrovoľníkov
داوطلبان	dobrovoľníkom
ناتوان	slabý
ناتوان	slabá
ناتوان	slabé
ناتوان	slabí
ناتوان	neschopná
ناتوان	neschopný
مکی	mackie
مکی	maki
خیز	edém
بزودی	čoskoro
بزودی	onedlho
آشفته	problémové
آشفته	narušené
آشفته	narušený
آشفته	narušená
آشفته	nahnevaný
آشفته	rozrušená
آشفته	nahnevaná
آشفته	zmätené
آشفته	zmätení
آشفته	zmätený
واگنر	wagner
غرور	pýcha
غرور	hrdosť
غرور	hrdosti
غرور	pride
غرور	márnivosť
سونامی	tsunami
سونامی	cunami
نامعتبر	nesprávny
نامعتبر	neplatná
نامعتبر	neplatný
نامعتبر	neplatné
مدیون	dlžný
مدیون	zadlžené
لویس	luis
ساب	saab
ساب	sub
رائول	raoul
ساندرلند	sunderland
چریکی	partizánskej
کوارتز	kremeňa
شوری	slanosť
کورین	corinne
تلمود	talmudu
کشتیرانی	preprava
کشتیرانی	poštovné
کشتیرانی	shipping
امتیازی	úľavy
امتیازی	koncesie
امتیازی	ústupky
اسپین	spin
اسپین	točiť
رومانیایی	rumunský
رومانیایی	rumunská
رومانیایی	rumunskom
رومانیایی	rumunské
رومانیایی	rumunského
آرایشی	mejkap
آرایشی	makeup
گلف	golf
گلف	golfové
ارتدوکس	ortodoxný
آماندا	amanda
ول	val
ویلن	husle
کریکت	kriket
مینو	mino
آغوش	objatie
آغوش	ruky
آغوش	ramená
آغوش	zbraní
آغوش	zbrane
آغوش	objatie
آغوش	objatí
آغوش	objatia
فیلترینگ	filtrovanie
دوقطبی	bipolárnej
دوقطبی	dipól
پناهندگان	utečencov
پناهندگان	utečencom
پناهندگان	utečenci
انریکه	enrique
آشفتگی	turbulencie
آشفتگی	agitácia
آشفتگی	vzrušenie
آشفتگی	nepokoj
آشفتگی	chaos
آشفتگی	zmätenosť
آشفتگی	nejasnosti
آشفتگی	zmätok
توسکانی	toskánsky
توسکانی	toskánsku
ریتمیک	rytmické
مهتاب	svit
زیباست	krásna
زیباست	krásny
زیباست	krasne
زیباست	krásne
اکتشافی	prieskumné
خسارات	strát
خسارات	prehry
خسارات	straty
تبلور	kryštalizácie
دردسر	problémy
دردسر	problemy
گچی	sadry
فلامستید	flamsteed
دیل	dale
پروستات	prostaty
داون	dawn
داون	úsvitu
داون	úsvit
نزدیکان	príbuzní
نزدیکان	príbuzných
نزدیکان	príbuzné
امداد	záchranári
امداد	úľavy
امداد	oslobodenie
سواره	jazdenie
سواره	jazdiť
سواره	jazda
سواره	kavaléria
سیاستهای	politiky
سیاستهای	politík
بزمجه	monitorovať
بزمجه	monitor
بزمجه	zdobenom
هیدروکسید	hydroxid
گرنت	udeliť
گرنت	dotácia
گرنت	grant
دیلی	dili
دیلی	denná
دیلی	denne
دیلی	denný
دیلی	daily
دیلی	denné
گردهمایی	stretnutie
بیگانگان	votrelci
بیگانگان	mimozemšťania
بیگانگان	mimozemšťanov
توپولف	tupolev
دبیرخانه	sekretariátu
دبیرخانه	sekretariát
توصیفی	opisný
دوقلو	dvojča
دوقلو	dvojčatá
دوقلو	dvojičky
چاقو	nožík
چاقو	nôž
کرومیت	chromit
اورژانس	pohotovosť
اورژانس	núdzové
کانت	kant
دانکن	duncan
فایرفاکس	firefox
لادن	naložené
لادن	zaťažené
لادن	naložený
تعمیرات	opravy
تعمیرات	oprava
تعمیرات	opraviť
تعمیرات	opravu
تعمیرات	opravy
رقمی	digitálny
رقمی	digitálna
رقمی	digitálne
براق	žiari
براق	lesk
براق	lesklé
براق	lesklý
کاکایی	čajok
لمسی	touchscreen
بروکس	brooks
شورولت	chevrolet
آدینه	kongregácie
آدینه	piatok
رستگاری	spása
رستگاری	splatenie
رستگاری	odkúpenie
رستگاری	vykúpenie
آلکس	alex
برمودا	bermudy
وایادولید	valladolid
دلیجان	trener
دلیجان	tréner
نپتون	neptún
فمینیست	feministka
گمرک	colné
معرف	zastupuje
معرف	predstavuje
معرف	reprezentuje
کلکته	kalkate
نهی	zakázať
نهی	zakázané
نهی	zakázaná
نهی	zakázaný
نهی	chráň
بریتانیکا	britannica
استانداران	satrapie
توپولوژی	topológia
سسک	jarabá
پرسید	požiadal
پرسید	opýtal
گنجه	skrine
گنجه	skriňa
گنجه	skrini
گنجه	skriňu
گوتینگن	göttingene
نیکولای	nikolaj
گیج	gage
گیج	zmätené
گیج	zmätení
گیج	zmätený
کال	kal
گلدار	kvitne
فوکر	fokker
ناتالی	natalie
ناتالی	natália
رویا	sen
رویا	snívať
رویا	dream
رویا	sna
واکنشی	reaguje
واکنشی	reaktívne
واکنشی	reakcia
واکنشی	reakciu
واکنشی	reakcie
میلتون	milton
عود	kadidlo
عود	oud
کارآگاه	detektív
کارآگاه	detektíva
کارآگاه	detektívka
مرجانی	koralové
افتتاحیه	premiéra
افتتاحیه	premiéru
افتتاحیه	inaugurácii
افتتاحیه	otvorenie
افتتاحیه	otvára
افتتاحیه	otváranie
نیترات	dusičnan
نیترات	dusičnanu
کالینز	collins
گابن	gabon
دوپینگ	doping
جدای	jedi
جیل	jill
ضمنی	implicitné
مزه	chut
مزه	chuť
مزه	chuti
مزه	chutí
مزه	chuť
مزه	príchuť
سریا	soria
سهند	sahand
بلاک	blok
بلاک	blokovanie
بلاک	zablokovanie
بلاک	blokovať
بلاک	bloku
بلاک	zablokovať
بیستمین	twentieth
مائو	mao
منیزیم	horečnatý
منیزیم	horčík
منیزیم	horčíka
همسری	manželka
کراس	krížová
کراس	cross
کراس	kríž
کراس	krížové
مقوله	kategórie
مقوله	kategóriu
مقوله	kategória
لیما	lime
مینیرو	mineiro
پالنسیا	palencia
فامیل	rodinka
فامیل	rodinná
فامیل	rodine
فامیل	family
فامیل	rodina
ستم	nespravodlivosti
ستم	nespravodlivosť
خوآن	juan
مرخصی	dovolenka
مرخصی	prázdniny
مرخصی	dovolenky
مرخصی	dovolenku
ماکسول	maxwell
برونئی	brunej
سرخرگ	tepny
سرخرگ	artérie
سرخرگ	tepnu
آتاری	atari
فیلمساز	filmár
باغبانی	záhradnícke
انطباق	náhody
انطباق	náhoda
بازداشتگاه	brigádny
بازداشتگاه	cele
بازداشتگاه	cely
حوصله	náladu
حوصله	nálada
حوصله	nálady
مستعد	náchylné
مستعد	vnímavé
مستعد	náchylné
همون	rovnaká
همون	rovnaké
همون	rovnaký
همون	rovnako
شار	shar
شار	toku
جوئل	joel
قبولی	akceptovanie
قبولی	prijatie
گهواره	kolíska
پینگ	ping
بریتنی	brittany
گدار	godard
ساختمانهای	budov
ساختمانهای	budovy
آفت	škodcov
توانا	schopný
توانا	schopná
توانا	schopné
توانا	silné
توانا	mocný
توانا	silná
توانا	mocné
توانا	silný
توانا	mocná
توانا	schopný
توانا	schopných
توانا	schopná
توانا	schopní
توانا	schopné
توانا	všemohúci
توانا	príslušné
توانا	príslušná
توانا	kompetentné
توانا	príslušný
آخرالزمان	doomsday
آخرالزمان	apokalypsa
سپاسگزارم	vďačný
سپاسگزارم	vďačná
مادران	matiek
مادران	matkám
مادران	matky
گواه	svedka
گواه	svedok
باتلر	butler
باتلر	sluha
معاش	živobytie
معاش	živobytie
آوایی	fonetické
سوختن	horieť
سوختن	spáliť
سوختن	pálenie
سوختن	horí
سوختن	spaľovanie
معترض	kritik
سامرست	somerset
نمایه	profil
نمایه	profilu
نمایه	profilové
نمایه	profile
نمایه	index
فنجان	šálka
فنجان	hrnček
فنجان	pohár
فنجان	pohára
عالیه	pecka
عالیه	super
عالیه	úžasné
عالیه	paráda
عالیه	skvele
عالیه	super
عالیه	skvelé
هابل	hubble
روکش	podložky
روکش	deka
روکش	dyha
ژولیوس	julius
تریاک	ópia
کاونتری	coventry
استیت	štátu
استیت	štátne
استیت	štát
استیت	štátna
بیوک	buick
فتوحات	dobývaní
همسایگان	susedov
همسایگان	susedia
همسایگان	susedov
همسایگان	susedia
همسایگان	susedné
برخورداری	pôžitok
تامس	thomas
تامس	tomáš
آندرس	andres
آندرس	andrés
آندرس	anders
بندیکت	benedict
غلاف	puzdro
پیوستگی	kontinuita
پیوستگی	kontinuity
پیوستگی	kontinuitu
پیوستگی	afinitou
دکستر	dexter
استوانه	valec
استوانه	valca
سافت	jemné
سافت	mäkká
سافت	mäkké
سافت	mäkký
لغوی	rečových
آلبیون	albion
ولد	vlada
ولد	zvaru
مدلهای	vzory
مدلهای	modely
مدلهای	modelky
مدلهای	modelov
فارو	faro
فارو	farrow
فارو	faerských
فارو	faerské
لوور	louvre
مجرم	trestných
مجرم	trestné
مجرم	zločinec
مجرم	trestná
مجرم	vinný
مجرم	vinná
تراش	sústruh
دربرگیرنده	vrátane
دربرگیرنده	inclusive
مست	opitý
مست	opití
مست	opitá
سکاها	skýti
درو	nakreslila
درو	drew
فیسبوک	facebooku
فیسبوک	facebook
برادری	bratstva
برادری	bratstvo
الا	ella
الا	ala
شرلی	shirley
فریزر	fraser
داگ	doug
قلیایی	kovy
قلیایی	kovov
میهمان	hosťa
میهمان	hosť
میهمان	hostí
میهمان	hosťom
میهمان	hostia
روسو	rosso
روسو	russo
روسو	rousseau
بیسائو	bissau
مالکوم	malcolm
عدل	spravodlivosť
عدل	justice
عدل	spravodlivosti
عدل	adl
عدل	rovnosť
والا	walla
والا	high
والا	vysoko
والا	vysoká
والا	vysoký
والا	vysoké
والا	vala
والا	vznešené
ارجمند	čestné
ارجمند	čestný
جدیدتر	novšie
تندی	tandy
مشعل	pochodeň
غذاها	potravín
غذاها	jedlá
غذاها	potraviny
توسل	odvolanie
توسل	odvolania
قفقازی	beloch
آسایش	komfort
آسایش	pohodlie
رویای	sen
رویای	snívať
رویای	dream
رویای	sna
مارین	marin
مارین	mariňák
مارین	morské
مارین	morských
مارین	námorník
مارین	marine
مارین	morský
سواران	jazdcov
سواران	jazdci
سواران	kavaléria
استرلینگ	sterling
استرلینگ	stirling
استقامت	výdrž
استقامت	trvanlivosť
استقامت	vytrvalosť
استقامت	pacientka
استقامت	pacienta
استقامت	pacientovi
استقامت	trpezlivý
استقامت	pacientky
استقامت	pacient
تشبیه	metafora
طویل	zdĺhavé
کاست	kasty
کاست	kazeta
جکی	jackie
کتابها	knihy
کتابها	knižky
کتابها	kníh
دهانی	orálne
دهانی	perorálne
دهانی	ústne
خاله	teta
خاله	tetu
خاله	tete
نینا	nina
آذرخش	blesk
آذرخش	blesky
آذرخش	blesk
تجسم	vizualizácia
لوین	levin
کوارک	kvark
تجارب	zážitky
تجارب	skúsenosti
ترینیتی	trinity
فتنه	prenasledovanie
فتنه	prenasledovania
فتنه	pokušenia
فتنه	pokušenie
فو	phú
فو	phu
مدونا	madonna
وودی	woody
کثیف	špinavý
کثیف	špinavá
کثیف	špinavé
کثیف	špinavý
سرآغاز	prológ
مسجدی	mešity
استانداردها	štandardov
استانداردها	normy
استانداردها	štandardy
آفرین	bravo
متروپولیتن	metropolitná
سالوادور	salvador
جدال	spor
جدال	namietať
جدال	spore
جدال	sporu
جدال	spor
جدال	námietka
دکترین	doktrína
طبقاتی	triedy
طبقاتی	trieda
اشلی	ashley
کشمکش	boj
کشمکش	konfliktom
کشمکش	konflikty
کشمکش	konflikt
مشروعیت	legitimitu
مشروعیت	legitímnosť
خیره	stare
نورپردازی	osvetlenie
واحدها	jednotky
واحدها	jednotiek
تامپسون	thompson
مشتاق	nadšene
مشتاق	nadšení
نیوتون	newton
یکپارچگی	integrácia
یکپارچگی	začlenenie
یکپارچگی	integráciu
یکپارچگی	integrácie
تخلص	pseudonym
دیگ	pot
دیگ	hrniec
دیگ	koše
دیگ	hrnce
نمکی	soľ
همبند	spojivového
جریانی	potok
جریانی	prúd
جریانی	stream
فوربز	forbes
همتا	peer
همتا	partnerského
مهلت	oddych
