در	drzwi
قطار	pociąg
قطار	pociągi
قطار	pociągów
قطار	pociągi
مهاجران	imigrantów
مهاجران	imigranci
مهاجران	imigranci
مهاجران	migrantów
مهاجران	emigrantów
پری	perry
پری	pari
متحرک	mobile
متحرک	mobilnej
متحرک	mobilne
متحرک	komórka
متحرک	mobil
کوهستان	górski
کوهستان	mountain
کوهستان	góra
کوهستان	góry
کوهستان	gór
کوهستان	góry
ادیان	religie
حشرات	owadów
حشرات	owady
حشرات	robaki
حشرات	błędy
حشرات	owady
دیسک	dysk
دیسک	dysku
دیسک	dysk
دیسک	płyta
دوستی	przyjaźni
دوستی	znajomość
دوستی	przyjaźń
دوستی	przyjaciółka
دوستی	koleżanka
دوستی	znajomy
دوستی	przyjaciel
تقلید	naśladować
تقلید	naśladować
تقلید	imitacja
نهضت	krucjaty
نهضت	przemieszczanie
نهضت	ruch
کهنه	stare
کهنه	stary
کهنه	old
کهنه	stara
اجباری	zmuszony
اجباری	zmuszeni
اجباری	siły
اجباری	siła
اجباری	force
اجباری	obowiązkowo
اجباری	obowiązkowe
اجباری	obowiązkowa
اجباری	obowiązkowy
اجباری	obowiązkowo
اجباری	obowiązkowe
اجباری	obowiązkowy
اجباری	obowiązkowa
ضریب	współczynnik
نان	curry
نان	nan
نان	chleba
نان	pieczywo
نان	chleb
خورده	jadł
خورده	zjadł
خورده	jadła
خورده	zjedzony
اختصاصی	zastrzeżone
امریکا	ameryka
امریکا	america
یوروویژن	eurowizji
یوروویژن	konkurs
گرافیک	gpu
گرافیک	grafiki
گرافیک	grafika
معمار	architektem
معمار	architekta
معمار	architekt
نیل	nilu
بخصوص	zwłaszcza
بخصوص	szczególnie
گازی	motorower
مرکب	złożone
مرکب	złożona
مرکب	złożony
مرکب	atrament
مرکب	tusz
ماندن	zostań
ماندن	zostać
نفس	oddech
نفس	siebie
نفس	ego
نفس	duszę
نفس	dusza
نفس	dusze
نفس	soul
نفس	duszy
براون	brązowa
براون	brown
براون	brązowe
براون	brąz
براون	brązowy
براون	braun
واسطه	pośrednie
واسطه	pośredni
واسطه	pośrednia
واسطه	pośrednik
واسطه	pośrednika
واسطه	pośrednik
فشرده	skrócony
فشرده	skondensowane
فشرده	zip
فشرده	sprężonego
مری	maryjo
مری	maria
مری	maryja
مری	mary
مری	maryi
مری	wesołych
مری	merry
مری	wesoły
آذربایجانی	azerbejdżanu
شطرنج	szachy
لیورپول	liverpoolu
لیورپول	liverpool
وسیع	szeroki
وسیع	szeroka
وسیع	szeroko
وسیع	szerokie
وسیع	rozległe
وسیع	obszerne
وسیع	przestronne
تار	web
تار	sieć
تار	warp
تار	smoła
تار	smoły
سودان	sudan
سودان	sudanie
سودان	sudanu
سودان	sudanu
اسلواکی	słowacki
اسلواکی	słowackiej
اسلواکی	słowacja
اسلواکی	słowacji
شکلی	figury
شکلی	liczby
عملیاتی	operacyjny
عملیاتی	operacyjnych
عملیاتی	operacyjne
عملیاتی	sprawny
سازهای	strukturalnych
سازهای	strukturalne
حرم	schronienie
حرم	sanktuarium
راهنما	ręczne
راهنما	instrukcja
راهنما	ręczna
راهنما	podręcznik
راهنما	przewodniku
راهنما	poradnik
راهنما	przewodnikiem
راهنما	przewodnika
راهنما	przewodnik
دوستدار	czuły
دوستدار	kochać
دوستدار	kochająca
دوستدار	kochający
رمز	szyfr
سیدنی	sidney
سیدنی	sydney
جونز	jones
جونز	jonesa
استانداردهای	standardy
استانداردهای	normy
استانداردهای	norm
سران	chiefs
اپرا	opera
اپرا	opery
اپرا	operę
اپرا	operze
اسلحه	broń
اسلحه	pistolet
اسلحه	gun
آلفرد	alfreda
آلفرد	alfred
نمادهای	symboli
نمادهای	symbole
بادی	buddy
بادی	kumpel
بادی	kolego
بادی	wiatru
بادی	wiatry
بادی	wiatr
بادی	wietrze
فرانسیس	franciszka
فرانسیس	francis
فرانسیس	franciszek
سهم	składka
سهم	wkład
سهم	akcje
سهم	udostępnienia
سهم	udziały
متمرکز	skoncentrowany
متمرکز	koncentrat
متمرکز	skoncentrowane
متمرکز	skoncentrowany
متمرکز	skupiona
متمرکز	skupiony
دلیلی	powody
دلیلی	powodu
دلیلی	przyczyna
دلیلی	powód
ماجرای	przygodę
ماجرای	przygoda
ماجرای	przygody
ماجرای	przygód
کارگر	robotnik
کارگر	robotnik
کارگر	pracownik
کارگر	pracownika
دایره	kółka
دایره	okręgi
دایره	kółko
دایره	kręgi
دایره	kręgu
دایره	okrąg
دایره	koło
دایره	krąg
دایره	circle
دایره	okrągły
دایره	okrągłe
مغزی	mózg
مغزی	rozum
مغزی	umysł
مغزی	mózgu
پروفسور	profesor
پروفسور	profesorze
مانی	mani
سرپرستی	patronat
سرپرستی	przyjmująca
سرپرستی	nadzór
سرپرستی	nadzoru
خوراکی	jadalne
دان	don
سرچشمه	fontanna
سرچشمه	fontanny
عقاید	opinii
عقاید	opinie
عقاید	przekonania
عقاید	wierzenia
انفجار	wybuch
انفجار	wybuch
انفجار	eksplozja
انفجار	detonacji
خزندگان	gada
خزندگان	gady
خزندگان	gady
تحمل	toleruje
تحمل	tolerować
تحمل	tolerancja
تحمل	tolerancji
تحمل	tolerowane
بنیانگذار	założyciel
مقبره	grobie
مقبره	nagrobek
مقبره	grób
مقبره	grobowiec
متخصص	specjalista
متخصص	specjalistyczne
متخصص	biegły
متخصص	specjalista
متخصص	ekspert
متخصص	eksperta
متخصص	ekspertów
عاشق	miłość
عاشق	love
عاشق	miłości
عاشق	kocham
لحظه	moment
لحظه	chwili
لحظه	chwila
شباهت	podobieństwa
شباهت	podobieństwo
شباهت	podobieństwo
شباهت	podobieństwa
داوران	sędziów
داوران	sędziowie
تسلیم	przedstawienia
تسلیم	prześlij
تسلیم	przedłożenia
آستانه	próg
آستانه	astana
آستانه	brink
اثرات	efekty
اثرات	skutki
تعادل	przyciąć
تعادل	równowagi
تعادل	bilans
تعادل	saldo
تعادل	równowaga
تعادل	równowagi
تعادل	równowadze
تعادل	równowaga
کاغذ	papier
کاغذ	papiery
کاغذ	gazety
زوج	pary
زوج	para
زوج	para
فضانوردان	astronautów
فضانوردان	astronauci
گرگ	wolf
گرگ	wilka
گرگ	wilk
گرگ	gregg
تعقیب	pościgu
تعقیب	pogoń
تعقیب	pościg
یهودیت	judaizm
اسلوونی	słowenia
اسلوونی	słoweńskiej
آماری	statystyczne
آماری	statystyczny
سراسری	globalny
سراسری	global
سراسری	globalna
سراسری	globalnego
سراسری	globalne
هوش	wywiad
هوش	wywiadu
هوش	inteligencja
لینوکس	linuksa
لینوکس	linux
سنگاپور	singapuru
مالیات	podatki
مالیات	opodatkowanie
مالیات	podatki
مالیات	podatek
مالیات	podatki
کشتن	zabij
کشتن	kill
کشتن	zabijanie
کشتن	zabójstwo
کشتن	zabicie
عبری	hebrajski
اثری	wyświetleń
اثری	wyświetlenia
اثری	wrażenia
آغازین	init
آغازین	początkowy
آغازین	wstępne
آغازین	początkowe
آغازین	początkowa
سواحل	shores
سواحل	plaże
یادگیری	nauka
مجازات	karne
مجازات	kara
مجازات	karny
مجازات	kara
مجازات	kary
سازمانی	organizacyjne
سازمانی	przedsiębiorczość
سازمانی	przedsiębiorstwo
سازمانی	przedsięwzięcie
سازمانی	enterprise
دوک	duke
دوک	książę
رز	rose
رز	róża
رز	róża
رز	rosa
سکه	monet
سکه	monety
سکه	monety
سکه	moneta
نمودار	diagram
نمودار	schemat
نمودار	wykres
نمودار	wykres
هالیوود	hollywood
بمب	bomby
بمب	bomba
محلول	rozwiązanie
محلول	roztwór
محلول	rozwiązania
تیمور	timor
تیمور	timur
بچه	baby
بچه	dziecko
بچه	kochanie
بچه	dziecko
بچه	child
کمبریج	cambridge
دختری	dziewczyna
دختری	dziewczyny
دختری	dziewczynka
دختری	dziewczyno
نمک	sól
نمک	soli
عمران	imran
کنیا	kenii
استون	kamienia
استون	stone
استون	kamienie
استون	kamień
استون	aceton
پوشیده	noszone
پوشیده	zużyty
معماران	architektów
موجودات	istoty
موجودات	stworzenia
موجودات	stwory
هلندی	dutch
هلندی	holenderskie
هلندی	holenderski
روزه	postu
روزه	szybkie
روزه	szybki
روزه	szybka
روزه	szybko
موش	rat
موش	szczur
موش	myszy
موش	myszki
موش	mysz
موش	myszka
آگاه	poinformowała
آگاه	poinformował
آگاه	poinformowany
آگاه	poinformowana
آگاه	świadomy
آگاه	świadome
آگاه	świadoma
آگاه	świadomi
تفکیک	dysocjacji
تفکیک	rozdzielenie
تفکیک	separacji
تفکیک	oddzielenie
جامد	stałe
جامد	solidne
جامد	solidna
جامد	solidny
اخراج	deportacji
اخراج	wydalenia
اخراج	wydalanie
اخراج	zwolniona
اخراج	zwolniony
اخراج	zwolnieni
دژ	twierdza
دژ	fortecy
دژ	forteca
دژ	fortu
دژ	fort
جمعیتی	demograficznych
جمعیتی	demograficzne
جمعیتی	populacja
جمعیتی	populacji
جمعیتی	ludność
کمترین	minimalna
کمترین	minimum
کمترین	minimalny
کمترین	najmniej
کمترین	minimalna
کمترین	minimalne
کمترین	minimum
کمترین	minimalny
میشل	michelle
دموکراسی	demokracji
دموکراسی	demokracja
تدریج	stopniowo
خزر	kaspijskiego
شکسته	rozbite
شکسته	złamane
شکسته	łamane
شکسته	złamana
شکسته	złamany
شکسته	złamał
شکسته	pękła
لوکزامبورگ	luksemburgu
لوکزامبورگ	luksemburg
لوکزامبورگ	luksemburga
ماداگاسکار	madagaskar
کوانتومی	kwantowa
کوانتومی	kwantowej
برتری	doskonałości
برتری	doskonałość
برتری	przewaga
برتری	korzyść
برتری	przewagę
بارگذاری	obciążenie
بارگذاری	obciążenia
بارگذاری	ładunek
بارگذاری	naładowane
بارگذاری	załadowany
بارگذاری	naładowany
بارگذاری	załadowane
بارگذاری	załadunku
بارگذاری	ładowanie
بارگذاری	wysyłanie
بارگذاری	wrzucam
بارگذاری	dodawanie
بارگذاری	przesyłanie
بارگذاری	dodawanie
بارگذاری	prześlij
بارگذاری	przesyłanie
تورنتو	toronto
جانی	johny
جانی	johnny
هیل	hale
هیل	wzgórza
هیل	wzgórze
هیل	hill
بنگلادش	bangladeszu
مار	mar
مار	węże
مار	węża
مار	wąż
شواهد	dowód
شواهد	dowody
دهان	mouth
دهان	usta
دهان	gęba
مهاجمان	raiders
مهاجمان	invader
مهاجمان	najeźdźcy
مهاجمان	zabójców
مهاجمان	mordercy
مهاجمان	zabójcy
وست	zachodnia
وست	west
وست	zachodni
وست	zachód
شک	wątpliwość
شک	wątpliwości
شک	wątpię
شک	wątpliwe
شیطان	diabła
شیطان	diabeł
جفت	pary
جفت	para
جفت	łożysko
جفت	par
جفت	parami
جفت	pary
جفت	kumple
ابر	chmury
ابر	chmura
ابر	chmury
ابر	cloud
عمیق	głęboka
عمیق	głęboki
عمیق	głęboko
عمیق	głębokie
عمیق	deep
عمیق	głębokie
ابراز	wyrażanie
ویلیامز	williamsa
ویلیامز	williams
دستگیری	areszt
دستگیری	aresztowanie
دستگیری	aresztowany
دستگیری	schwytać
دستگیری	uchwycić
دستگیری	aresztowań
دستگیری	aresztowania
تست	test
تست	badanie
تست	testy
تست	próba
تست	testy
تست	badanie
تست	testowanie
تست	badania
تست	próba
اساتید	mistrzowie
اساتید	masters
اساتید	nauczycielom
اساتید	nauczyciele
اساتید	nauczycielki
اساتید	nauczycieli
تنوع	zróżnicowanie
تنوع	różnorodności
تنوع	różnorodność
تنوع	zmienność
تنوع	odmiany
تنوع	odmianę
تنوع	odmiana
تنوع	różnorodność
ترجیح	woli
ترجیح	preferuje
نشانی	adres
حساس	wrażliwy
حساس	czułe
حساس	wrażliwość
حساس	wrażliwe
حساس	wrażliwa
اشخاص	osoby
پرتو	wiązka
پرتو	promień
پرتو	wiązki
پرتو	ray
اورشلیم	jerozolimy
اورشلیم	jerozolimie
فرمانروایی	królestwie
فرمانروایی	królestwa
فرمانروایی	królestwo
ارنست	ernst
ارنست	ernest
گپ	czat
گپ	czatu
پاس	wdzięczność
پاس	uznanie
پاس	podanie
پاس	pass
پاس	przepustka
پاس	przełęcz
پاس	podaj
اجزای	podzespoły
اجزای	komponenty
معنا	znaczenie
معنا	rozumieniu
هیدروژن	wodór
هیدروژن	wodoru
جاز	jazz
جاز	jazzu
راز	tajemnice
راز	sekrety
راز	sekret
راز	secret
راز	tajne
راز	tajemnica
نوجوان	teen
نوجوان	nastolatka
نوجوان	nastolatek
نوجوان	nastoletnich
نوجوان	nastolatkiem
نوجوان	nastolatka
نوجوان	nastolatek
نوجوان	nastolatki
نوجوان	nastolatków
اصغر	asghar
عامه	popularny
عامه	popularnych
عامه	popularne
عامه	popularna
تمرین	próba
تمرین	próbę
تمرین	kształcenie
تمرین	szkolenia
تمرین	trening
تمرین	szkolenie
تمرین	treningi
تمرین	praktyce
تمرین	trening
تمرین	praktyki
تمرین	ćwiczenia
تمرین	praktyka
تمرین	ćwiczenie
تمرین	ćwiczenia
شلیک	strzelać
شلیک	zastrzelony
شلیک	postrzelony
شلیک	ujęcie
شلیک	strzał
کوشش	wysiłek
کوشش	nakład
کوشش	wysiłki
کوشش	wysiłku
کوشش	wysiłek
کوشش	starania
کوشش	wysiłki
پلاک	płytka
پلاک	talerz
پلاک	płyta
پلاک	tabliczka
بیاید	chodź
هماهنگی	koordynacji
هماهنگی	koordynacja
هماهنگی	harmonii
هماهنگی	harmony
هماهنگی	harmonia
خام	surowy
خام	prymitywne
خام	surowe
خام	naftowej
خام	surowa
خام	surowy
خام	surowego
خام	surowe
خام	surowa
قدس	jerozolimy
قدس	jerozolimie
هوشمند	inteligentna
هوشمند	inteligentny
هوشمند	inteligentne
هوشمند	mądry
هوشمند	mądrze
هوشمند	mądra
هوشمند	inteligentne
هوشمند	smart
انتقام	zemsty
انتقام	zemsta
انتقام	zemsty
انتقام	zemsta
منافع	zainteresowania
منافع	zainteresowań
منافع	korzyści
منافع	świadczenia
بام	dach
بام	dachu
دستیار	asystenta
دستیار	asystent
دستیار	pomocnik
دستیار	asystentka
نشریات	dzienniki
نشریات	czasopism
نشریات	czasopisma
نشریات	publikacji
نشریات	wydawnictwa
نشریات	publikacje
رویدادها	zdarzenia
رویدادها	wydarzenia
رویدادها	imprezy
رویدادها	wydarzeń
رویدادها	imprez
بالاخره	wreszcie
بالاخره	nareszcie
کتیبه	napis
کتیبه	zwój
ویکیپدیا	wikipedia
خلافت	kalifat
لغو	odwołać
لغو	anuluj
لغو	obejście
لغو	obejść
چرخه	kręgu
چرخه	okrąg
چرخه	koło
چرخه	krąg
چرخه	circle
چرخه	cykli
چرخه	cykle
چرخه	cykl
چرخه	cyklu
تیلور	taylora
تیلور	taylor
هاوایی	hawajska
استخدام	wynajęcie
استخدام	zatrudnienie
استخدام	zatrudniania
استخدام	wynająć
استخدام	zatrudnić
استخدام	wynajem
استخدام	zatrudniony
استخدام	wynajęty
استخدام	wynajął
استخدام	zatrudniona
استخدام	zatrudnienie
استخدام	zatrudnienia
استخدام	rekrut
تندیس	rzeźby
تندیس	rzeźba
تندیس	rzeźbę
تندیس	figura
تندیس	pomnik
تندیس	posąg
پاییز	jesień
پاییز	jesieni
پاییز	upadek
پاییز	jesień
دیویس	davis
دیویس	davisa
خوزه	jose
خوزه	jose
خوزه	josé
مخابرات	komunikaty
مخابرات	łączności
مخابرات	komunikacja
مخابرات	komunikacji
مخابرات	łączność
مخابرات	telekomunikacyjne
مخابرات	telekomunikacji
مخابرات	telekomunikacyjnych
مخابرات	telekomunikacyjne
مخابرات	telekomunikacyjnych
مخابرات	telekomunikacji
تفریحی	rekreacyjnych
تفریحی	rekreacyjne
معامله	oferty
معامله	okazja
معامله	umowa
معامله	układ
برایان	brian
برایان	briana
برایان	bryan
شاهی	shahi
حدیث	ogłoszenie
حدیث	zapowiedź
حدیث	hadis
تسلط	dominacji
تسلط	dominująca
تسلط	dominacji
تسلط	autorytet
تسلط	władza
تسلط	organ
حاکمان	linijki
حاکمان	władcy
حاکمان	sędziów
حاکمان	sędziowie
تجربی	empiryczne
تجربی	eksperymentalne
مقدمه	wprowadzanie
مقدمه	wstęp
مقدمه	wprowadzenie
مقدمه	intro
مقدمه	wstęp
فصلی	sezonowych
فصلی	sezonowe
ویدئو	video
ویدئو	wideo
ویدئو	film
قضایی	sądowy
قضایی	sądowej
قضایی	sądowe
قضایی	sądowa
دراز	stretch
دراز	długi
دراز	długa
دراز	długo
دراز	długie
دراز	long
معنوی	duchowy
معنوی	duchowego
معنوی	duchowym
معنوی	duchowej
معنوی	duchowe
والدین	rodzicielstwo
والدین	rodzic
والدین	rodzica
والدین	rodziców
والدین	rodzice
مکه	mekki
مقصد	przeznaczenie
مغول	mongołowie
مغول	magnat
مغول	mogołów
محاسبات	obliczenia
محاسبات	obliczeń
محاسبات	wyliczenia
محاسبات	obliczenia
محاسبات	obliczeń
محاسبات	obliczenie
محاسبات	informatyka
مدارک	dowód
مدارک	dowody
بلافاصله	natychmiast
بلافاصله	natychmiast
شن	shen
شن	piach
شن	piasek
شن	piasku
بوئینگ	boeing
حرکات	ruchy
حرکات	przemieszczanie
حرکات	ruchy
اکوادور	ekwador
رسول	posłańca
رسول	messenger
رسول	posłaniec
خلبان	pilocie
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	myślałem
تفکر	myślał
تفکر	myśl
تفکر	pomyślał
تفکر	myślenia
تفکر	myśleć
تفکر	myślenie
تفکر	myśli
حجت	gwarancji
حجت	gwarancje
حجت	gwarancja
حجت	kłótnia
حجت	argument
حجت	argumenty
حجت	rozumowanie
ویکتور	wiktor
ویکتور	victor
عجیب	dziwny
عجیب	dziwna
عجیب	dziwnie
عجیب	dziwne
عجیب	dziwny
عجیب	dziwna
عجیب	dziwnie
عجیب	dziwne
عجیب	dziwna
عجیب	dziwne
فرماندهان	dowódców
فرماندهان	dowódcy
فراز	wyżej
فراز	ponad
فراز	powyżej
اعتراضات	protest
اعتراضات	protestu
اعتراضات	protesty
اعتراضات	protesty
فراموش	zapomnij
مخدر	narkotyk
طنز	satyra
طنز	ironia
طنز	ironii
طنز	humoru
طنز	humor
طنز	humoru
طنز	humor
کریستین	chrześcijanin
کریستین	chrześcijański
کریستین	christian
کریستین	chrześcijanie
کریستین	krystian
نخل	dłoni
نخل	palm
نخل	dłoń
نامزدی	aktywność
نامزدی	zaangażowanie
نامزدی	zaręczyny
ضعف	słabość
ضعف	słabości
ضعف	osłabienie
سکته	udar
فرعی	sub
آلودگی	zanieczyszczenia
آلودگی	skażenie
آلودگی	zanieczyszczenie
آلودگی	infekcja
آلودگی	infekcje
آلودگی	zakażenia
آلودگی	zakażenie
آلودگی	zanieczyszczenia
آلودگی	zanieczyszczenie
عفونت	infekcje
عفونت	zakażenia
عفونت	infekcja
عفونت	infekcje
عفونت	zakażenia
عفونت	zakażenie
بست	złącze
بست	łącznik
بستن	zamknij
بستن	blisko
بستن	zamknięcie
بستن	zamknięcia
بستن	zamykanie
بستن	zamyka
سدیم	sodu
پورنوگرافی	pornografia
پورنوگرافی	pornografii
پورنوگرافی	pornografia
پورنوگرافی	pornograficzne
حکمت	mądrości
حکمت	mądrość
ماد	błota
ماد	błoto
ماد	błocie
ماد	maud
لاله	tulipany
لاله	tulip
لاله	niemy
لاله	niema
درختی	drzewo
درختی	drzewko
درختی	drzewa
مو	włosy
مو	sierść
مو	włosów
احتمالی	prawdopodobna
احتمالی	prawdopodobne
احتمالی	prawdopodobny
سوئدی	szwedzki
سوئدی	szwedzkie
سوئدی	szwedzka
پیشنهادی	proponowane
پیشنهادی	proponowana
پیشنهادی	proponowany
پیشنهادی	propozycje
پیشنهادی	sugestie
هرزگوین	hercegowina
پروتئین	białko
پروتئین	białka
دشتی	plains
کالا	kala
کالا	towarów
کالا	towary
کالا	towar
کیم	kim
کشیدن	rysunek
کشیدن	losowanie
عقاب	orła
عقاب	eagle
عقاب	orzeł
عقاب	aquilae
عقاب	orły
عقاب	eagles
تسخیر	posiadanie
تسخیر	posiadania
تسخیر	podbić
آوری	avery
آزار	zraniony
آزار	skrzywdzić
بلوک	bloków
بلوک	klocki
بلوک	bloki
بلوک	bloku
بلوک	zablokuj
بلوک	zablokować
بلوک	blok
هیتلر	hitlera
هیتلر	hitler
مبلغ	sum
مبلغ	sumę
مبلغ	sumy
مبلغ	kwota
مبلغ	suma
مبلغ	kwota
مبلغ	ilość
قبیله	klan
قبیله	ród
قبیله	klanu
قبیله	plemienia
قبیله	plemię
قبیله	szczep
قبیله	plemienia
قبیله	plemion
قبیله	plemiona
قبیله	szczepy
تزریق	zastrzyki
تزریق	wstrzyknięcia
تزریق	wstrzykiwań
تزریق	wstrzykiwań
تزریق	wstrzyknięcia
تزریق	wstrzyknięcie
تزریق	zastrzyk
تزریق	wstrzyknięcie
افتخاری	honorowym
افتخاری	honorowe
افتخاری	honorowy
همایش	konferencje
همایش	konferencję
همایش	konferencja
همایش	konferencji
همایش	konwencje
همایش	konwencji
همایش	konwencje
همایش	konwencji
همایش	konwent
همایش	zjazd
همایش	konwencja
تاکید	podkreślenie
تاکید	nacisk
صدها	setki
جانسون	johnsona
جانسون	johnson
مجاهدین	mudżahedini
مجاهدین	milicja
مجاهدین	milicji
لوح	tabliczka
لوح	tabletka
لوح	tabletki
لوح	tabliczka
آتن	atenach
آتن	aten
آتن	ateny
چی	jakie
چی	co
زرتشت	zarathustra
کابینه	gabinet
موازی	równolegle
موازی	równoległy
موازی	równoległego
موازی	równoległych
موازی	równoległe
کامین	côte
منظم	sanitariusz
منظم	zwykły
منظم	regularne
منظم	regularnie
منظم	regularny
غلط	fałsz
غلط	fałszywa
غلط	fałszywe
غلط	nieprawdziwe
غلط	fałszywy
انیمیشن	animacji
انیمیشن	animowany
خواهان	pragnienie
خواهان	pożądanie
خواهان	pragnienia
خواهان	pożądania
خواهان	pragnienia
خواهان	pragnień
فیفا	fifa
کانی	connie
کانی	kani
مرحوم	zmarłego
مرحوم	zmarły
مرحوم	zmarli
مرحوم	zmarła
کرم	gąsienica
کرم	karam
کرم	robak
کرم	śmietana
کرم	śmietanki
کرم	krem
کرم	śmietanka
کلاه	hełm
کلاه	kask
کلاه	czapka
کلاه	kapelusz
انیمه	anime
اقلیم	klimat
اقلیم	klimatach
خیالی	wymyślony
خیالی	fikcyjna
بوی	zapach
بوی	pachnie
بوی	zapachy
محدودیت	limity
محدودیت	ograniczenia
محدودیت	ograniczenie
محدودیت	ograniczenie
محدودیت	ograniczanie
محدودیت	granice
محدودیت	limity
محدودیت	ograniczenia
محدودیت	granica
محدودیت	ograniczenie
محدودیت	limit
محدودیت	ograniczenia
شوش	susa
مختلط	zmieszane
مختلط	mieszane
مختلط	mieszana
مختلط	mieszany
مختلط	mieszanej
شمس	szams
روشی	roshi
اهدا	przyznawanie
اهدا	darowizny
اهدا	darowizna
اهدا	dotacja
اهدا	dotacje
اهدا	datki
اهدا	wpłat
اهدا	darowizny
اهدا	wpłaty
اهدا	poświęcenie
اهدا	poświęcenia
اهدا	oddanie
اهدا	dawca
اهدا	dawcy
شفاف	przezroczysty
شفاف	przejrzysta
شفاف	przejrzysty
شفاف	przejrzyste
شفاف	przejrzystość
شفاف	przejrzystości
امضای	podpisania
امضای	podpisanie
لیگا	liga
قبایل	plemion
قبایل	plemiona
قبایل	szczepy
قبایل	klany
دام	damm
دام	pułapka
دام	pułapkę
دام	pułapki
دام	dom
داگلاس	douglas
نابودی	unicestwienia
نابودی	zagłada
نابودی	eksterminacji
نابودی	zniszczenia
نابودی	zniszczenie
نابودی	niszczenie
پسران	boys
پسران	chłopcy
پسران	chłopaki
پسران	synowie
پسران	synów
سرنوشت	przeznaczenia
سرنوشت	przeznaczeniem
سرنوشت	przeznaczenie
سرنوشت	losy
سرنوشت	los
سرنوشت	przeznaczenia
سرنوشت	przeznaczenie
حیاط	podwórko
حیاط	dziedziniec
حیاط	ogródku
حیاط	podwórko
حیاط	yard
حیاط	stocznia
حیاط	podwórko
آنگولا	angoli
اشتغال	zatrudnienie
اشتغال	zatrudnienia
رایگان	wolne
رایگان	wolna
رایگان	wolny
رایگان	bezpłatne
رایگان	free
گیرنده	odbiorca
گیرنده	odbiorcy
گیرنده	odbiornik
گیرنده	odbiorca
افکار	mysli
افکار	myśli
افکار	przemyślenia
ونیز	wenecji
ونیز	wenecja
قد	wysoka
قد	wysoki
قد	wysokie
قد	wysokości
قد	wzrost
قد	wysokość
لئون	leona
لئون	leon
برف	śnieg
برف	śnieżka
برف	śniegu
داور	sędzia
نپال	nepalu
ارباب	mistrz
ارباب	mistrzu
پردیس	kampusu
پردیس	kampus
پردیس	kampusie
بازنشسته	emerytowany
چارچوب	ramy
چارچوب	rama
چارچوب	klatka
چارچوب	ramka
چارچوب	ramy
بدنه	body
بدنه	ciało
بدنه	nadwozia
بدنه	ciała
بدنه	hull
بدنه	kadłuba
بدنه	kadłub
دیر	późna
دیر	późny
دیر	późno
دیر	jelenie
دیر	jelenia
دیر	jeleń
سروده	złożona
سروده	złożony
سفیران	ambasadorów
اضافی	premia
اضافی	składka
اضافی	premium
اضافی	premii
اضافی	dodatkowa
اضافی	dodatkowe
اضافی	dodatkowy
اضافی	dodatkowa
اضافی	ekstra
اضافی	dodatkowe
اضافی	dodatkowy
اضافی	extra
دما	temperatura
دما	temperatury
دما	temperatury
غنی	ghani
غنی	bogata
غنی	bogate
غنی	rich
غنی	bogaty
خودداری	odmowy
خودداری	odmowa
مخلوط	zmieszane
مخلوط	mieszane
مخلوط	mieszana
مخلوط	mieszany
مخلوط	mieszanej
مخلوط	mix
مخلوط	mieszać
مخلوط	mieszanka
مخلوط	wymieszać
نی	ney
پاپوآ	papua
پاپوآ	papuaskich
آسان	łatwy
آسان	łatwe
آسان	łatwo
آسان	easy
شارل	karol
شارل	charles
شارل	karola
بلک	czarna
بلک	czarne
بلک	black
بلک	czerń
بلک	czarny
شوشتر	schuster
نگرانی	troski
نگرانی	dotyczą
نگرانی	troska
فرایندهای	procesy
فرایندهای	procesów
جعفری	pietruszki
سانتیمتر	centymetry
سانتیمتر	centymetrów
سانتیمتر	centymetr
فیلمنامه	scenariusz
تکنیک	techniki
تکنیک	technika
فرش	dywan
فرش	dywan
فرش	dywany
صالح	salih
صالح	saleh
ایسلند	islandia
ایسلند	islandii
گندم	zboża
گندم	ziarna
گندم	ziarno
گندم	zboże
گندم	pszenica
گندم	pszenicy
حیوان	bestia
حیوان	bestii
حیوان	bestie
حیوان	zwierząt
حیوان	zwierzak
حیوان	zwierzęta
حیوان	zwierzę
دیدنی	spektakularne
اپل	jabłko
اپل	apple
اپل	jabłka
ساموئل	samuela
ساموئل	samuel
منتقد	kontrolera
منتقد	krytyk
منتقد	krytyka
مکانیکی	mechaniczny
مکانیکی	mechaniczne
سرگرمی	hobby
سرگرمی	hobby
سرگرمی	rozrywkę
سرگرمی	rozrywka
سرگرمی	entertainment
سرگرمی	rozrywki
ائتلاف	sojusz
ائتلاف	sojuszu
ائتلاف	przymierze
ائتلاف	koalicji
ازای	odzwierciedlające
ناقص	niedoskonałe
ناقص	niepełne
ناقص	niekompletne
خرس	niedźwiedzie
خرس	niedźwiedzi
خرس	misie
خرس	miś
خرس	misiek
خرس	misia
خرس	misiu
خرس	niedźwiedź
خاکی	khaki
خاکی	brud
کاپیتان	kapitan
مراجع	odniesienia
مراجع	referencji
مراجع	odnośniki
مراجع	referencje
بلاروس	białoruś
بلاروس	białorusi
سازه	struktura
سازه	konstrukcja
سازه	struktury
ایمان	wierze
ایمان	faith
ایمان	wiara
ایمان	wiary
ایمان	wiarę
ایمان	iman
ایمان	uwierz
دیو	dave
بیلی	billy
یانگ	jang
یانگ	yang
یانگ	młoda
یانگ	młody
یانگ	młode
یانگ	młodzi
یانگ	young
ابداع	wynalazek
زخمی	ranni
زخمی	ranny
زخمی	ranna
