категорија	kategori
мисија	misi
будимпешта	budapest
континентална	continental
континентална	kontinental
континентална	benua
теодор	theodore
теодор	theodor
настанот	peristiwa
настанот	acara
поезијата	puisi
научен	ilmiah
научен	scientific
синглови	tunggal
ѕидови	tembok
ѕидови	dinding
ален	allen
ален	alan
птиците	birds
птиците	burung
легенда	legend
легенда	legenda
сулејман	suleiman
сулејман	sulejman
сулејман	suleyman
кули	towers
класи	kelas
вечер	evening
вечер	petang
вечер	sore
вечер	malam
вечер	malam
вечер	night
приходи	pendapatan
приходи	pendapatan
приходи	penghasilan
приходи	pemasukan
приходи	income
издава	mengkhianati
метали	logam
дрва	kayu
дрва	wood
дрва	pepohonan
дрва	pohon
маало	lingkungan
литванија	lithuania
литванија	lituania
длабоко	sedalam
длабоко	mendalam
длабоко	deep
организмот	organisme
данок	pajak
данок	tax
координати	koordinat
илјадници	seribu
илјадници	ribuan
илјадници	ribu
илјадници	thousand
илјадници	ribuan
илјадници	beribu
конго	kongo
конго	ekuador
конго	kongo
детали	perincian
детали	rincian
детали	detil
детали	detail
детали	perincian
детали	rincian
детали	detail
детали	detil
студија	kajian
студија	belajar
студија	studi
парохија	parish
парохија	paroki
срце	baby
срце	sayang
срце	bayi
срце	hati
срце	heart
срце	jantung
срце	sayang
базилика	basilika
историска	bersejarah
историска	historis
историска	bersejarah
историска	sejarah
социјалистичка	sosialis
кентаур	centauri
одговори	membalas
одговори	dibalas
одговори	menjawab
одговори	jawaban
одговори	balasan
одговори	jawab
одговори	jawaban
одговори	jawablah
одговори	menjawab
одговори	balas
одговори	reply
одговори	balasan
одржан	dipegang
одржан	ditahan
одржан	diadakan
белорусија	belarus
белорусија	belarusia
музеи	museum
музеи	musium
поседуваат	merasuki
напаѓач	invader
напаѓач	penyerang
напаѓач	penembak
напаѓач	penyerangnya
напаѓач	penyerang
зачувани	tersimpan
зачувани	disimpan
зачувани	diselamatkan
вистинска	real
вистинска	nyata
вистинска	ril
вистинска	riil
сума	sum
сума	jumlah
сума	jumlah
последици	kejatuhan
последици	konsekwensi
последици	konsekuensi
проценти	persentase
проценти	persentase
проценти	persen
проценти	persentase
варијанти	varian
популарна	populer
популарна	trending
популарна	tren
исклучително	sangat
исклучително	amat
финале	finale
финале	final
финале	final
финале	finals
додава	menambahkan
додава	penambahan
верувања	kepercayaan
верувања	keyakinan
информација	information
информација	informasi
познатата	famous
познатата	terkenal
хитлер	hitler
компјутери	pcs
компјутери	pc
компјутери	komputer
направено	selesai
направено	beres
направено	dilakukan
направено	done
пошта	surat
пошта	mail
пошта	surel
симон	simone
симон	simon
србите	serbia
антички	antique
антички	antik
антички	kuno
дејвис	davis
дејвис	davies
градско	city
градско	kota
плен	mangsanya
плен	mangsa
плен	menjarah
плен	rampasan
плен	jarahan
плен	rampasan
манастири	biara
одред	skuad
одред	squad
одред	regu
одред	pasukan
станици	stasiun
граѓанската	sipil
граѓанската	kewarganegaraan
граѓанската	civic
решавање	memecahkan
решавање	tekad
решавање	memecahkan
решавање	selesaikan
решавање	pecahkan
муслиманите	muslim
античка	kuno
гроб	makam
гроб	kubur
гроб	kuburan
гроб	makam
отворање	opening
отворање	pembukaan
отворање	membuka
историчар	sejarawan
произлегува	berasal
произлегува	batangnya
стави	menempatkan
стави	put
сопственик	owner
сопственик	pemilik
сопственик	pemiliknya
врнежи	mandi
преговори	negoisasi
преговори	negosiasi
преговори	bernegosiasi
преговори	negosiasi
преговори	bernegosiasi
преговори	perundingan
преговори	negosiasi
карлос	carlos
поврзување	sambungan
поврзување	koneksi
поврзување	menyambung
поврзување	menyambungkan
поврзување	menghubungkan
поврзување	terhubung
паркови	pertamanan
паркови	parks
паркови	taman
постави	tetapkan
постави	set
постави	setel
постави	atur
прифати	menerima
прифати	terimalah
прифати	terima
тома	ikuta
тома	thomas
научниците	ilmuwan
глумци	aktor
филипините	filipina
филипините	philipina
турска	turki
турска	turkish
зелена	green
зелена	hijau
одредено	spesifik
одредено	tertentu
одредено	khusus
критериум	kriteria
критериум	kriteria
унгарски	hongaria
унгарски	hungaria
минато	past
забележи	notice
забележи	pemberitahuan
забележи	perhatikan
особини	kepribadian
особини	sifat
надворешна	eksternal
сигурност	security
сигурност	satpam
сигурност	sekuriti
сигурност	keamanan
сигурност	keandalan
сигурност	keselamatan
сигурност	safety
сигурност	keamanan
сигурност	kepastian
чуваат	dijaga
раната	luka
нула	nol
нула	zero
дипломатски	diplomatis
дипломатски	diplomatik
бад	buruk
бад	jahat
бад	bad
бад	kuncup
бад	bud
слоеви	lapis
слоеви	lapisan
прилог	lampiran
авганистан	afganistan
авганистан	afghanistan
играчот	player
играчот	pemain
играчот	pemutar
агенција	agency
агенција	agen
агенција	agensi
агенција	badan
јавност	publik
јавност	public
скала	tangga
скала	timbang
скала	skala
скала	scala
принц	pangeran
принц	prince
министерство	kementrian
министерство	pelayanan
министерство	kementerian
математиката	matematika
математиката	math
математиката	matematika
кралица	ratu
кралица	queen
флота	armada
флота	fleet
спроведување	implementasi
спроведување	pelaksanaan
спроведување	penerapan
спроведување	menegakkan
специфични	spesifik
специфични	tertentu
специфични	khusus
фронт	front
фронт	depan
дунав	danube
дунав	donau
приклучи	bergabung
приклучи	gabung
приклучи	bergabunglah
приклучи	join
лука	luka
честа	kehormatan
честа	honor
нападите	menyerang
нападите	serangan
нападите	penyerangan
пазари	pasar
нозете	legs
нозете	kaki
природна	alamiah
природна	natural
природна	alami
температури	temperatur
температури	suhu
заштитен	terlindung
заштитен	dilindungi
заштитен	terlindungi
мнозинство	mayoritas
северозападно	northwest
уред	perangkat
уред	peranti
издадени	diterbitkan
издадени	dikeluarkan
потенцијал	potensi
потенцијал	potensial
ливерпул	liverpool
хановер	hanover
хановер	hannover
хановер	hannover
служел	dilayani
служел	dihidangkan
служел	disajikan
последно	last
последно	terakhir
професионална	profesional
професионална	professional
доселеници	pemukim
одговорност	tanggungjawab
одговорност	pertanggungjawaban
одговорност	akuntabilitas
осуден	divonis
осуден	terpidana
осуден	dihukum
осуден	divonis
осуден	dikutuk
осуден	dihukum
франц	franz
напори	upaya
напори	usaha
напори	upaya
повреди	cedera
повреди	melukai
повреди	cidera
повреди	cedera
повреди	disakiti
повреди	terluka
повреди	hurt
повреди	sakit
повреди	menyakitkan
повреди	menyakiti
милер	müller
милер	miller
милер	muller
напушта	meninggalkan
напушта	leaving
заменет	tergantikan
заменет	digantikan
заменет	diganti
монако	monaco
монако	monako
јосиф	yusuf
јосиф	joseph
јосиф	josephus
пишувал	tulis
пишувал	menulis
цени	harga
цени	harga
пејачи	penyanyi
компјутер	penyelenggara
компјутер	host
компјутер	komputer
компјутер	computer
успеси	keberhasilan
успеси	sukses
успеси	kesuksesan
успеси	berhasil
успеси	keberhasilan
испратен	dikirim
испратен	terkirim
испратен	dikirimkan
измени	edit
измени	sunting
измени	modifikasi
измени	ubah
измени	memodifikasi
измени	perubahan
измени	mengubah
измени	berubah
измени	ganti
измени	perubahan
измени	mengubah
измени	ubah
анадолија	anatolia
андреј	andrej
андреј	andrei
андреј	andrey
андреј	andrei
авиони	jets
авиони	pesawat
инвазија	invasi
фигура	figure
фигура	figur
фигура	tokoh
фигура	sosok
патеки	path
патеки	trek
патеки	jejak
колонија	koloni
спортисти	olahragawan
спортисти	atlet
спортисти	atlit
малезија	malaysia
прочитајте	bacalah
прочитајте	baca
прочитајте	read
прочитајте	dibaca
прочитајте	membaca
популарни	populer
популарни	trending
популарни	tren
работење	berfungsi
работење	bekerja
тексас	texas
погоре	diatas
локална	local
локална	lokal
цезар	caesar
цезар	cesar
паѓа	falling
паѓа	berjatuhan
паѓа	jatuh
паѓа	pantura
паѓа	menjatuhkan
паѓа	terjun
паѓа	falls
паѓа	jatuh
варира	bervariasi
варира	beragam
варира	bervariasi
варира	bervariasi
варира	beragam
обврски	kewajiban
обврски	kewajiban
најстариот	terlama
најстариот	tertua
напредок	kemajuan
напредок	perkembangan
напредок	progres
напредок	progress
бригада	brigade
принуден	dipaksakan
принуден	dipaksa
принуден	paksakan
принуден	terpaksa
жив	hidup
жив	alive
добиени	diperoleh
добиени	diterima
штаб	markas
парагвај	paraguay
страв	takut
страв	fear
страв	ketakutan
црвени	merah
црвени	red
хисар	hisar
ресен	resen
највисоката	tertinggi
команда	perintah
команда	komando
мајстор	tukang
мајстор	master
мајстор	guru
најголемо	biggest
најголемо	terbesar
најголемо	terbesar
најголемо	greatest
најголемо	terbesar
ран	early
ран	dini
ран	awal
синови	sons
традиции	tradisi
кинг	raja
кинг	king
бор	bor
бор	pinus
бор	pine
механизам	mekanisme
стратегија	strategi
борци	pejuang
борци	petarung
борци	pejuang
борци	petarung
борци	fighters
формално	formal
формално	formal
сами	sendirian
сами	alone
сами	sendiri
сами	sami
диплома	ijazah
диплома	diploma
диплома	gelar
диплома	ijazah
диплома	derajat
јустинијан	yustinianus
гласање	vote
гласање	suara
гласање	voting
гласање	voting
компоненти	komponen
успеа	dikelola
електрони	elektron
интер	inter
стојан	stojan
кујна	masakan
кујна	kitchen
кујна	dapur
почит	respek
почит	hormat
почит	hormati
почит	respect
лекар	dokter
лекар	tabib
лекар	doktor
лекар	dokter
лекар	doctor
бања	spa
бања	banja
бања	mandi
играше	diputar
играше	dimainkan
играше	dipermainkan
вести	news
вести	berita
окупација	penjajahan
окупација	pendudukan
хартија	koran
хартија	makalah
хартија	paper
хартија	kertas
чита	cheetah
чита	terbaca
чита	dibaca
чита	membaca
гласот	voice
гласот	suara
гласот	suaranya
објасни	jelaskan
објасни	menjelaskan
објасни	dijelaskan
објасни	menjelaskan
детроит	detroit
погрешно	salah
кислород	oksigen
коски	bones
коски	tulangku
коски	tulang
различно	beda
различно	berbeda
признание	pengakuan
признание	pengakuan
планирање	merencanakan
планирање	berencana
планирање	perencanaan
постигнат	dijangkau
постигнат	mencapai
постигнат	menjangkau
постигнат	tercapai
постигнат	dicapai
успешен	sukses
успешен	berhasil
успешна	sukses
успешна	berhasil
последователни	berturut
позитивни	positive
позитивни	positif
изрази	diungkapkan
традицијата	tradisi
правда	keadilan
популарен	populer
маркетинг	marketing
маркетинг	memasarkan
маркетинг	pemasaran
губи	memudar
губи	kehilangan
составени	terdiri
променлива	variable
променлива	variabel
менаџмент	management
менаџмент	manajemen
менаџмент	pengelolaan
сао	são
сао	sao
мисла	pikir
мисла	pemikiran
мисла	berpikir
снимки	rekaman
снимки	cuplikan
бдп	gdp
бдп	pdb
бдп	gnp
бдп	bdp
членка	anggota
членка	member
топлина	heat
топлина	panasnya
топлина	panas
топлина	hangatnya
топлина	kehangatan
лајпциг	leipzig
продавници	berbelanja
продавници	toko
продавници	toko
министри	menteri
есента	autumn
стотици	seratus
стотици	hundred
стотици	ratus
стотици	ratusan
забава	asyik
забава	fun
забава	seru
забава	menyenangkan
забава	kesenangan
забава	party
забава	berpesta
забава	partai
забава	pesta
забава	pihak
забава	hiburan
забава	entertainment
нашиот	our
откритија	wahyu
откритија	penemuan
откритија	temuan
обичаи	pabean
нека	biarkan
нека	biarlah
нека	let
поврзаност	konektivitas
гробови	kubur
гробови	kuburan
вон	von
вон	vaughn
извештаи	laporan
чисто	murni
чисто	bersihkan
чисто	clear
чисто	bening
чисто	jelas
чисто	hapus
чисто	murni
чисто	pure
чисто	bersihkan
чисто	bersih
чисто	clean
остварување	pencapaian
остварување	berprestasi
остварување	pencapaian
остварување	prestasi
остварување	berprestasi
остварување	raih
остварување	mencapainya
остварување	mencapai
остварување	meraih
карти	kartu
карти	tiket
поставува	set
николов	nikolov
бен	ben
тејлор	taylor
судан	sudan
успеала	dikelola
бори	bergulat
бори	pergumulan
кампанија	campania
спојување	merger
спојување	gabung
спојување	gabungkan
спојување	menggabungkan
спојување	penggabungan
спојување	menggabungkan
спојување	penggabungan
религии	agama
мечот	pedang
мечот	sword
кандидат	calon
кандидат	kandidat
унеско	unesco
масло	oli
масло	oil
масло	minyak
пее	bernyanyi
пее	menyanyi
пее	bernyanyi
волта	volta
сон	impian
сон	mimpi
сон	dream
листови	dedaunan
листови	daun
листови	lembaran
листови	seprei
листови	sprei
листови	seprai
листови	lembar
сцени	adegan
ученик	pupil
ученик	pelajar
ученик	mahasiswa
ученик	murid
ученик	siswa
ученик	student
ученик	magang
машина	mesin
повремено	sesekali
повремено	sesekali
процент	persentase
процент	persen
процент	persentase
натпреварувања	kompetisi
болка	sakit
болка	kesakitan
болка	pain
болка	nyeri
затворени	ditutup
затворени	tertutup
затворени	tutup
затворени	closed
иницијатива	inisiatif
иницијатива	initiative
вработените	karyawan
ридот	bukit
ридот	hill
арабија	arabia
арабија	saudi
арабија	arabella
организирани	terorganisasi
организирани	terorganisir
организирани	tertata
организирани	terorganisasi
организирани	terorganisir
организирани	teratur
организирани	tertata
претставена	diwakili
претставена	digambarkan
претставена	disajikan
претставена	dihadirkan
двојна	double
двојна	ganda
двојна	dobel
двојна	gandakan
установи	fasilitas
џејн	jane
џејн	yeni
атоми	atom
соѕвездија	konstelasi
соѕвездија	rasi
нормално	biasa
нормално	normal
демократија	demokrasi
равенки	persamaan
равенки	persamaan
трупи	pasukan
трупи	pasukan
извршил	berkomitmen
блок	blok
блок	block
блок	blokir
дол	sedekah
дол	dole
дол	dol
дол	dahl
самостојно	mandiri
бек	beck
кембриџ	cambridge
шекспир	shakespeare
технологии	technologies
технологии	teknologi
демографија	demografi
демографија	demografis
трева	panci
трева	pot
трева	periuk
трева	rumput
трева	grass
трева	rerumputan
трева	ganja
трева	gulma
филозофи	filsuf
костур	rangka
костур	skeleton
костур	kerangka
опера	opera
икони	ikon
политичко	politik
дон	don
нација	bangsa
нација	nation
задржи	mempertahankan
задржи	keep
наум	naum
фифа	fifa
избегне	hindari
избегне	menghindari
длабочина	kedalaman
длабочина	mendalam
длабочина	celupan
инките	inca
друштва	masyarakat
среќа	kebahagiaan
среќа	happiness
среќа	kebahagian
архитекти	arsitek
отстранување	buang
отстранување	hapus
отстранување	menghapus
отстранување	hilangkan
отстранување	penghilangan
отстранување	penghapusan
истражувањата	eksplorasi
работна	berfungsi
работна	bekerja
никулци	kecambah
лошо	buruk
лошо	jahat
лошо	bad
жак	jacque
жак	jacques
највисока	tertinggi
највисока	tertinggi
папи	papi
ситуации	situasi
потрошувачите	konsumen
потрошувачите	konsumen
свири	mainkan
свири	putar
свири	bermain
свири	main
свири	memainkan
свири	bermain
свири	memainkan
свири	diputar
свири	bermain
експерименти	percobaan
експерименти	eksperimen
прогласена	dideklarasikan
алатки	toolbar
алатки	perkakas
алатки	alat
алатки	peralatan
алатки	tools
сопствени	own
сопствени	sendiri
сопствени	suai
сопствени	kustom
сопствени	gubahan
сопствени	custom
сопствени	ubahan
сопствени	khusus
заливот	gulf
заливот	teluk
заливот	teluk
заливот	bay
четврта	keempat
раѓањето	kelahiran
раѓањето	lahir
грчка	greek
грчка	yunani
филозофски	filosofis
имам	got
имам	punya
трансфер	transfer
трансфер	mentransfer
основен	dasar
основен	basic
евро	euro
глумец	actor
глумец	aktor
историско	bersejarah
историско	historis
историско	bersejarah
историско	sejarah
словени	slavs
класик	klasik
класик	classic
разбирање	pengertian
разбирање	pemahaman
разбирање	memahami
дозволи	izinkan
дозволи	ijinkan
дозволи	editan
дозволи	ijin
дозволи	izin
дозволи	perizinan
ниски	rendah
ниски	low
решенија	larutan
решенија	solusi
соната	sonata
алкохол	alkohol
петта	kelima
петта	fifth
петта	seperlima
развиена	dikembangkan
развиена	mengembangkan
престој	residence
престој	kediaman
престој	residensi
бендови	band
коста	costa
коста	kosta
коста	kosta
целите	tujuan
целите	objektif
лента	lane
лента	pita
лента	rekaman
лента	tape
лента	pita
лента	ribbon
естонија	estonia
танц	dance
танц	dansa
танц	tari
танц	menari
танц	tarian
танц	menari
танц	dancing
очигледно	terbukti
очигледно	rupanya
очигледно	ternyata
очигледно	jelas
очигледно	jelas
мотор	engine
мотор	mesin
мотор	sepeda
мотор	motor
мотор	motor
двојки	pasangan
двојки	ganda
уништување	penghancuran
уништување	pengrusakan
уништување	kehancuran
републиката	republik
монархија	monarki
значења	makna
сол	garam
сол	asin
завршена	selesai
откривањето	menyingkapkan
бета	beta
служби	servis
служби	pelayanan
служби	layanan
служби	jasa
тумба	tumba
дур	kempes
дур	flat
дур	rata
дур	datar
еднаков	sama
еднаков	setara
еднаков	sederajat
базирани	basing
нејзино	miliknya
проф	prof
доделена	ditugaskan
доделена	ditetapkan
доделена	dianugerahkan
доделена	diberikan
доделена	dianugerahi
закана	ancaman
закана	ancaman
вистината	kebenaran
вистината	truth
критичарите	kritikus
колекција	koleksi
атанасиј	atanasius
водич	pedoman
водич	panduan
водич	pemandu
химна	himne
ману	manu
пракса	praktek
пракса	latihan
пракса	praktik
пракса	berlatih
риген	rügen
богат	rich
богат	kaya
замени	penggantian
замени	tergantikan
замени	digantikan
замени	diganti
замени	replace
замени	ganti
замени	mengganti
замени	menggantikan
замени	gantikan
сопствена	own
сопствена	sendiri
инспирација	inspirasi
брајан	brian
брајан	bryan
помошник	pembantu
помошник	asisten
помошник	pembantu
помошник	helper
помошник	penolong
завет	sumpah
завет	kaul
капетан	kapten
зима	winter
коментари	komentari
коментари	komentar
коментари	komentar
ретки	langka
ретки	rare
ретки	jarang
дадено	diberikan
дадено	diberi
настава	mengajarkan
настава	mengajari
настава	mengajar
настава	pengajaran
настава	kelas
оптички	optis
оптички	optik
основано	didirikan
патријаршија	patriarchate
читање	bacalah
читање	baca
читање	read
читање	dibaca
читање	membaca
читање	pembacaan
читање	bacaan
читање	membaca
читање	reading
сликари	pelukis
количини	jumlah
количини	kuantitas
обединето	bersatu
обединето	unified
обединето	bersatu
кан	kahn
кан	khan
кан	kan
кан	cannes
водолија	aquarius
евровизија	eurovision
југоисточно	tenggara
југоисточно	tenggara
ограничена	limited
ограничена	terbatas
ограничена	dibatasi
фондови	dana
редовен	biasa
редовен	regular
редовен	reguler
тутун	tembakau
пристигнал	tiba
напиша	tulis
напиша	menulis
часовник	menonton
часовник	watch
часовник	tonton
часовник	jam
часовник	clock
адам	adam
мотиви	motif
подготовка	persiapan
подготовка	menyiapkan
подготовка	mempersiapkan
одбрани	dipilih
одбрани	terpilih
одбрани	dipertahankan
одмор	liburan
развиени	dikembangkan
развиени	mengembangkan
персија	persia
атп	atp
напред	forward
напред	maju
напред	teruskan
напред	front
напред	depan
алан	allan
алан	alan
френк	frank
победникот	pemenang
победникот	winner
шаховска	catur
шаховска	chess
одгледување	pembiakan
одгледување	pemuliaan
одгледување	budidaya
одгледување	penanaman
железо	besi
железо	iron
виетнам	vietnam
виетнам	nam
тајна	rahasia
тајна	secret
следење	sbb
следење	mengikuti
следење	tracking
следење	melacak
следење	pelacakan
конструкција	konstruksi
конструкција	pembangunan
жолта	kuning
изгради	membangun
изгради	bina
изгради	build
потполно	seutuhnya
потполно	sepenuhnya
помине	berlalu
помине	oper
помине	lulus
помине	pass
југозападно	southwest
терапија	terapi
професионални	profesional
професионални	professional
следува	diikuti
следува	mengikuti
следува	ikuti
следува	datang
следува	coming
панк	punk
панк	berandalan
ослободен	dilepaskan
ослободен	dirilis
локално	lokal
локално	local
локално	lokal
етничка	etnis
етничка	etnik
изведена	dipentaskan
спас	keselamatan
спас	penyelamatan
спас	rescue
хип	hip
хип	pinggul
чувства	perasaan
сериозно	serius
сериозно	seriously
асистент	pembantu
асистент	asisten
потпишан	bertinta
потпишан	menandatangani
потпишан	ditandatangani
потпишан	signed
потпишан	disegel
потпишан	tersegel
меморија	memory
меморија	kenangan
меморија	ingatan
меморија	memori
руско	russian
руско	rusia
руско	russo
воведување	perkenalan
воведување	pengenalan
воведување	pendahuluan
воведување	pengantar
воведување	memperkenalkan
третман	pengobatan
третман	perawatan
црвениот	redhead
стивен	stephen
стивен	steven
практика	praktek
практика	latihan
практика	praktik
практика	berlatih
шири	menyebar
шири	menyebarkan
шири	disebarkan
шири	menyebar
шири	sebarkan
шири	sebar
шири	penyebaran
шири	menyebar
видел	dilihat
возрасните	dewasa
достигнува	menjangkau
достигнува	mencapai
достигнува	jangkauan
искористи	menggunakan
искористи	gunakan
искористи	pakai
искористи	penggunaan
турнири	turnamen
доменот	domain
доменот	ranah
финансирање	pembiayaan
финансирање	pendanaan
финансирање	dana
финансирање	pembiayaan
финансирање	keuangan
финансирање	finansial
финансирање	finance
алжир	algiers
алжир	aljazair
примерок	sample
примерок	sampel
примерок	contoh
примерок	spesimen
племе	tribe
племе	suku
предава	mengajarkan
алекс	alex
борбите	berjuang
борбите	berkelahi
борбите	fighting
борбите	bertarung
везир	wazir
примени	terapkan
цирих	zürich
цирих	zurich
изговор	pengucapan
изговор	dalih
букурешт	bucharest
букурешт	bukares
џозеф	yusuf
џозеф	joseph
шарл	charles
харц	harz
тенденција	kecenderungan
североисточно	northeast
јаглерод	karbon
христов	hristov
нашол	menemukan
нашол	mendapati
нашол	nemu
нашол	ditemukan
врвови	puncak
лет	flight
лет	penerbangan
учи	pelajari
учи	belajar
коњи	kuda
достигна	dijangkau
достигна	mencapai
достигна	menjangkau
достигна	tercapai
достигна	dicapai
шведски	swedia
чекори	langkah
контролира	kontrol
контролира	mengontrol
контролира	kendali
боб	bob
игор	igor
членство	keanggotaan
членство	keanggotaan
бога	god
бога	tuhan
бога	allah
господ	god
господ	tuhan
господ	allah
маси	meja
маси	tabel
маси	massa
акт	dept
акт	reus
акт	bertindak
акт	bertindaklah
акт	act
млада	muda
млада	young
млада	mudanya
тежок	heavy
тежок	berat
тежок	susah
тежок	sulit
тежок	sukar
топката	bola
топката	ball
првенствено	terutama
првенствено	utamanya
умот	mind
умот	pikiran
геометрија	geometri
партнер	partner
партнер	mitra
партнер	pasangan
партнер	rekan
услов	persyaratan
услов	syarat
услов	kondisi
велејќи	berkata
велејќи	mengatakan
чести	sering
редовите	peringkat
редовите	pangkat
редовите	barisan
редовите	jajaran
редовите	baris
електронска	elektron
лавињ	lavigne
случајно	disengaja
случајно	random
случајно	acak
фленсбург	flensburg
ограничувања	pembatasan
ограничувања	keterbatasan
ограничувања	batasan
ограничувања	pembatasan
ограничувања	pelarangan
ограничувања	batas
ограничувања	kendala
ханс	hans
одлучил	memutuskan
одлучил	diputuskan
гасови	gas
селани	petani
сигнал	sinyal
сигнал	signal
хоп	hoop
постари	manula
постари	lansia
водечки	memimpin
водечки	terkemuka
водечки	membimbing
водечки	memimpin
водечки	prospek
водечки	pimpin
водечки	lead
дрога	obat
дрога	narkoba
дрога	dope
дрога	obat
дрога	narkoba
џонсон	johnson
барањето	minta
барањето	request
барањето	permintaan
драми	drama
двојно	double
двојно	ganda
двојно	dobel
двојно	gandakan
двојно	dual
приход	pendapatan
приход	pendapatan
приход	penghasilan
приход	pemasukan
приход	income
чај	teh
чај	tea
распоредени	disebarkan
распоредени	dikerahkan
сестри	sisters
сестри	saudara
сестри	saudari
сестри	suster
културна	kebudayaan
културна	budaya
цивилизација	peradaban
цивилизација	peradaban
плата	gaji
плата	plata
натпреварува	bersaing
изложба	pameran
изложба	pameran
кралска	royal
млеко	susu
млеко	susunya
орел	elang
орел	eagle
орел	aquila
самогласки	vokal
ислам	islam
класичен	klasik
класичен	classic
шема	pola
шема	skema
храмови	candi
храмови	kuil
единство	bhinneka
единство	unity
единство	persatuan
единство	kesatuan
единство	kekompakan
анализи	analisa
анализи	analisis
развивање	kembangkan
развивање	mengembangkan
развивање	berkembang
развивање	kembangkan
развивање	mengembangkan
ширење	menyebar
ширење	menyebarkan
ширење	sosialisasi
ширење	diseminasi
превоз	ride
превоз	tumpangan
превоз	transportasi
превоз	pengangkutan
превоз	pengiriman
превоз	perkapalan
сталин	stalin
динамо	dynamo
динамо	dinamo
динамо	dinamo
верување	percaya
верување	mempercayai
верување	kepercayaan
верување	keyakinan
домени	domain
домени	ranah
рома	roma
комбинации	kombinasi
ангел	bidadari
ангел	malaikat
ангел	angel
брус	bruce
подобар	better
народите	bangsa
дизни	disney
донел	donnell
адолф	adolf
џамии	mesjid
џамии	masjid
потврди	terkonfirmasi
потврди	konfirmasi
потврди	dikonfirmasi
потврди	dikonfirmasikan
потврди	verifikasi
потврди	memverifikasi
потврди	mengonfirmasi
потврди	konfirmasi
убие	membunuh
убие	kill
убие	bunuh
убие	bunuhlah
близината	kedekatan
постар	sesepuh
постар	elder
постар	ketua
постар	tetua
постар	penatua
постар	senior
развиен	dikembangkan
развиен	mengembangkan
развиен	berevolusi
борец	petarung
борец	fighter
борец	tempur
основачите	pendiri
органски	organic
органски	organik
затворена	ditutup
затворена	tertutup
затворена	tutup
затворена	closed
масовно	mass
масовно	massa
масовно	misa
елизабет	elizabeth
елизабет	elisabeth
остави	tinggalkan
остави	meninggalkan
вкус	taste
вкус	rame
вкус	selera
вкус	rasa
вкус	flavor
вкус	rasa
биологија	biologi
прстен	ring
прстен	cincin
богати	rich
богати	kaya
гувернер	gubernur
мек	mack
мек	meggy
мек	mac
повисока	tinggi
бег	bey
нарушување	gangguan
заштитени	terlindung
заштитени	dilindungi
заштитени	terlindungi
архангел	archangel
андромеда	andromeda
кругови	circle
кругови	lingkaran
кругови	lap
повик	telepon
повик	panggilan
повик	panggil
повик	call
треска	demam
треска	fever
рис	reese
рис	rhys
рис	lynx
прошири	perluas
прошири	ekspansi
прошири	kembangkan
прошири	luaskan
прошири	memperluas
романски	rumania
стандарден	default
стандарден	baku
стандарден	bawaan
стандарден	standar
стандарден	standar
стандарден	standard
поставување	setup
поставување	penyiapan
поставување	pengaturan
поставување	setting
поставување	menata
поставување	pengaturan
поставување	peletakan
поставување	penempatan
одлучи	memutuskan
одлучи	diputuskan
одлучи	memutuskan
одлучи	tentukan
одлучи	putuskan
светло	cahaya
светло	lampu
светло	light
светло	terang
светло	ringan
светло	terang
светло	bright
светло	cerah
централно	central
централно	tengah
централно	pusat
централно	sentral
централно	upt
трудот	buruh
сателитска	satellite
сателитска	satelit
побарувачка	menuntut
побарувачка	permintaan
побарувачка	demand
литературен	sastra
организирана	terorganisasi
организирана	terorganisir
организирана	tertata
именувана	bernama
именувана	dinamai
именувана	dinamakan
дрезден	dresden
паоло	paolo
мотори	mesin
мотори	motors
мотори	motor
мотори	sepeda
автономија	otonomi
достигнувања	pencapaian
достигнувања	prestasi
советник	konsultan
советник	konselor
советник	penasehat
советник	penasihat
советник	penasehat
советник	penasihat
модерна	modern
говорот	pidato
говорот	speech
говорот	ucapan
говорот	berpidato
кандидати	calon
кандидати	kandidat
кандидати	pemohon
кандидати	pelamar
викимедија	wikimedia
намена	tujuan
алфред	alfred
придонеси	kontribusi
придонеси	kontribusi
постигнати	raih
постигнати	tercapai
постигнати	dicapai
постигнати	diraih
нападнал	diserbu
нападнал	menginvasi
нападнал	menyerbu
нападнал	diserang
надеж	harapan
надеж	asa
надеж	hope
проценка	penilaian
проценка	evaluasi
проценка	mengevaluasi
проценка	perkirakan
проценка	memperkirakan
проценка	perkiraan
проценка	estimasi
проценка	evaluasi
собираат	mengkoleksi
собираат	mengumpulkan
собираат	kumpulkan
богот	god
богот	tuhan
богот	allah
натпис	label
иванов	ivanov
приватен	swasta
приватен	privat
приватен	private
приватен	pribadi
автомобил	car
автомобил	mobil
автомобил	mobil
автомобил	otomotif
организиран	terorganisasi
организиран	terorganisir
организиран	tertata
организиран	terorganisasi
организиран	terorganisir
организиран	teratur
организиран	tertata
пливање	berenang
пливање	renang
најпосле	akhirnya
губење	kalah
губење	kehilangan
губење	kerugian
губење	kehilangan
губење	rugi
влегле	dimasukkan
стрип	komik
стрип	komik
стрип	comic
топка	bola
топка	ball
билборд	billboard
билборд	reklame
ограничен	limited
ограничен	terbatas
ограничен	dibatasi
ограничен	terbatas
ограничен	dibatasi
прима	primadona
прима	prima
графички	grafis
графички	sadis
погледи	tatapan
погледи	dilihat
погледи	tayangan
