και	그리고
τελεία	dot
αρπαγή	날치기
αξιώσεις	주장
αξιώσεις	발급
οριζόντιες	수평
αλβανών	알바니아인
αποκλειστικό	독점
αποκλειστικό	단독
τρομοκρατική	테러리스트
ψυχαγωγία	레크리에이션
ψυχαγωγία	레저
ψυχαγωγία	엔터테인먼트
ψυχαγωγία	오락
γενίκευση	단순화
προγραμματισμένη	예정된
προγραμματισμένη	계획
γένεση	제네시스
γένεση	창세기
γένεση	천지창조
χάρντι	하디
κονέκτικατ	코네티컷
θάμνους	덤불
γυμνή	누드
γυμνή	nude
σαντορίνη	산토리니
φυλλάδιο	소책자
φυλλάδιο	전단지
φυλλάδιο	팜플렛
φυλλάδιο	소책자
φυλλάδιο	소책자
κέμπριτζ	케임브리지
σπανίως	드뭅니다
αντιβιοτικά	항생제
περιμένοντας	기다림
πάχους	두께
έντμουντ	에드먼드
σιωπή	사일런스
σιωπή	침묵
φτιαγμένο	made
φτιαγμένο	만든
επισκέπτη	방문자
επισκέπτη	방문객
μωρίς	모리스
κάρμεν	카르멘
μυκηναϊκή	미케네
ευελιξία	유연성
αγγείο	선박
νιούε	니우에
εγχώριο	국내
γρανάδα	그라나다
τρίχωμα	모피
ρόμπινσον	로빈슨
ούγγροι	헝가리인
ούγγροι	헝가리
ούγγροι	헝가리어
μηχάνημα	머신
μηχάνημα	기계
μίλα	talk
μίλα	말하기
αυξημένο	증가
σχημάτων	모양
σταύρωση	십자가형
φλόγες	불꽃
φλόγες	불꽃
σπινόζα	스피노자
κάτοχοι	소유자
νόβα	노바
πλάσματος	플라스마
πλάσματος	플라즈마
αλληλουχία	순서
αλληλουχία	시퀀스
ασήμι	실버
μάθιου	매튜
ενεργοί	활성화
ενεργοί	활동
ενεργοί	액티브
ενεργοί	활성
σφόρτσα	스포르차
καταργείται	폐지됨
γρενάδα	그레나다
γρενάδα	그레나다의
υπερ	하이퍼
υπερ	슈퍼
άνθρακας	석탄
άνθρακας	탄소
διορισμός	약속
διορισμός	예약
συνδιάσκεψη	회담
συνδιάσκεψη	콘퍼런스
συνδιάσκεψη	회의
ανασυγκρότηση	재건
αντιδραστήρα	원자로
αμερικάνος	아메리칸
αμερικάνος	미국인
ερυθραία	에리트레아
φωτογραφική	사진기
φωτογραφική	카메라
κροατική	크로아티아어
κροατική	크로아티아
κροατική	크로아티아인
σεξουαλικά	성적
πλατφόρμες	플랫폼
ψηφίο	숫자
εφοδιασμού	공급
μελβούρνη	멜버른
μελβούρνη	멜번
υποστηρίχθηκε	지원합니다
υποστηρίχθηκε	지원
υποστηρίχθηκε	지원함
σκάλες	사다리
σκάλες	계단
στομάχι	위장
καρναβάλι	사육제
καρναβάλι	카니발
ορέστη	오레스테스
μοντάνα	몬태나
θησαυρό	보물
ορλάντο	올랜도
τοξικό	독성
τοξικό	유독성
οταν	언제쯤
οταν	언제
απαιτούμενη	필요함
απαιτούμενη	필수
μειονεκτήματα	결점
μειονεκτήματα	단점
συνεργάζονται	협조
συνεργάζονται	협력
αποσύρει	인출
άγκυρας	앙카라
επιθυμίες	소망
επιθυμίες	소원
επιθυμίες	갈망
επιθυμίες	욕망
επιθυμίες	욕구
ψυχολογικό	심리학
ψυχολογικό	심리
ψυχολογικό	심리적
πρακτορείο	에이전시
πρακτορείο	대행사
πρακτορείο	대리점
άγγελοι	천사
άγγελοι	천사들
εξετάσει	고려해
εξετάσει	고려
δουβλίνο	더블린
λήγει	종료
λήγει	만료
πιάτα	접시
ομοφυλοφιλία	동성애
ομοφυλοφιλία	동성애자
μπαλέτο	발레
μπαλέτο	발레단
κυρώσεις	처벌
κυρώσεις	제재
μαρίκα	마리카
επιτρέπονται	허용
πρωτίστως	주로
περιεχόμενα	목차
περιεχόμενα	콘텐츠
περιεχόμενα	내용
απουσιάζει	결석
διδασκαλίες	가르침
πιστοποιητικό	인증서
πιστοποιητικό	증명서
εγγεγραμμένοι	가입자
οικόπεδο	플롯
φόρμες	양식
κλάσεις	클래스
κλάσεις	수업
ποτά	음료
ποτά	음료수
ποτά	음료
ποτά	음료수
δρέσδη	드레스덴
σκελετό	뼈대
μπαλάντα	발라드
εξερευνητές	탐험
εξερευνητές	탐험가
ήπιο	가벼운
φλοιός	나무껍질
πολλαπλασιασμός	곱셈
αποσύνθεση	분해
αποσύνθεση	부패
αποσύνθεση	붕괴
βιολογικά	생물학
βιολογικά	유기적
αιτήσεις	애플리케이션
αιτήσεις	어플리케이션
αιτήσεις	요청
περιηγητές	브라우저
σλαβικές	슬라브어
εμμονή	집착
εμμονή	집착
συντροφιά	동반자
συντροφιά	동행자
λέστερ	leicester
λέστερ	레스터
λέστερ	레스터
κλοπή	도난
κλοπή	절도
κλοπή	도둑
κλοπή	도둑질
έμμυ	에미상
περίσταση	행사
περίσταση	상황
ρουμάνος	루마니아
ρουμάνος	루마니아인
ρουμάνος	루마니아어
δημητριακά	곡물
δημητριακά	시리얼
δημητριακά	곡물
δημητριακά	시리얼
κουαρτέτο	콰르텟
κουαρτέτο	사중주
έλαιο	오일
έλαιο	석유
έλαιο	기름
πόρο	자원
πόρο	리소스
παρουσιάστρια	발표자
καρπό	손목
αποσκοπεί	목적
αποσκοπεί	목표
ηρεμία	평온
ηρεμία	차분한
ηρεμία	차분
ηρεμία	잔잔한
ηρεμία	평온
δεκαεπτά	열일곱
δεκαεπτά	세븐틴
τρόπαια	트로피
θρόνος	왕좌
θρόνος	왕위
κομμουνισμού	공산주의
γκολφ	골프
τάι	태극권
τάι	타이
κατώτερη	아래쪽
αδυναμίες	약점
αδυναμίες	약점
νεύρα	신경
αριστοκρατική	귀족
σώζει	저장
επα	psc
βαρυτική	중력
λουίζ	루이즈
λεπτομερείς	자세히
χαμάς	하마스
αίρεση	숭배
αίρεση	컬트
φερμά	페르마
πορείες	행진
κυτταρική	셀룰러
πωλείται	팔렸다
πωλείται	판매
ανν	ann
εισαγωγές	수입
πατριωτικό	애국
εγχειρίδια	교과서
εγχειρίδια	메뉴얼
εγχειρίδια	설명서
πατινάζ	스케이팅
πατινάζ	스케이트
πατινάζ	스케이트
πατινάζ	스케이트보드
παράδεισος	하늘
παράδεισος	천국
παράδεισος	파라다이스
παράδεισος	천국
παράδεισος	낙원
εσπεράντο	에스페란토
ελεγχόμενη	제어
εγγονό	손자
καμπότζη	캄보디아
λαβή	그립
λαβή	손잡이
λαβή	핸들
ακεραιότητα	무결성
άφθονο	풍부한
γούνα	모피
δικτάτορας	독재자
συνταγή	처방
συνταγή	레시피
παθητική	수동적
μηχανισμών	메커니즘
μεταμόσχευση	이식
μεταμόσχευση	이식
τέρι	테리
ήθος	도덕
αγωνία	고통
αγωνία	불안
αγωνία	염려
αγωνία	서스펜스
αγωνία	스펜스
νορβηγικά	노르웨이어
νορβηγικά	노르웨이
καράβια	보트
πολιτισμοί	문화
πολιτισμοί	문명의
πολιτισμοί	문명
κόλαση	지옥
κόλαση	인페르노
μετάθεση	전송
πρωινό	아침밥
πρωινό	아침식사
πρωινό	아침
πρωινό	조식
ωκεανία	오세아니아
αναστροφή	뒤집기
γενικευμένη	일반화
μπας	베이스
μπας	배스
σωματίδιο	입자
αλβανούς	알바니아인
άνα	ana
άνα	아나
έγκυρη	유효합니다
έγκυρη	유효
έγκυρη	유효한
δούλοι	노예
σερί	연승
νήμα	스레드
νήμα	대화
μαγειρική	요리
πάρις	파리
πάρις	패리시
ουτρέχτη	위트레흐트
οικολογική	생태
οικολογική	생태주의
οικολογική	생태학
γεωγράφος	지리학자
πόρτσμουθ	포츠머스
μήτρα	자궁
μήτρα	매트릭스
μήτρα	행렬
μήτρα	자궁
συμπληρώνει	보완
πηνελόπη	페넬로페
ρητή	명시
ρητή	명시적
γιοί	아들들
αλληλεγγύη	연대
αβινιόν	아비뇽
θόλος	천정
αποβλήτων	낭비
αποβλήτων	폐기물
επιδόσεων	공연
επιδόσεων	성과
επιδόσεων	성능
κριτές	판사
μυς	근육
μυς	근육
μέκκα	메카
πράκτορα	에이전트
πράκτορα	요원
πράκτορα	대리인
περιήγηση	탐색
περιήγηση	둘러보기
περιήγηση	찾아보기
περιήγηση	투어
περιήγηση	관광
περιήγηση	둘러보기
περιήγηση	구경
περιήγηση	여행
περιήγηση	브라우징
λένα	리나
σαφήνεια	명확성
φορτ	포트
φορτ	요새
πελάτης	고객
πελάτης	클라이언트
καφενείο	카페
βέρνης	베른
ευκλείδεια	유클리드
φαρμακευτικά	제약
φαρμακευτικά	의약품
φαρμακευτικά	제약
φαρμακευτικά	의약품
φαρμακευτικά	약품
λόιντ	로이드
παίχτες	플레이어
παίχτες	선수
παίχτες	플레이어스
σεούλ	서울
κόλιν	콜린
συζύγους	남편
συζύγους	배우자
συζύγους	아내
γεωλογική	지질학
γεωλογική	지질
γεωλογική	지질학
γεωλογική	지질
προσφορές	홍보
προσφορές	프로모션
προσφορές	입찰
προσφορές	쿠폰
κιθ	키스
υπόδειγμα	모델
υπόδειγμα	모형
μεταβίβαση	전송
νιάτα	청년
νιάτα	청소년
νιάτα	젊음
νιάτα	청춘
ρητό	좌우명
εσωτερικός	내부
μόνιμες	영구적
μόνιμες	영구
άδικο	불공평한
πεζά	소문자
αρμονική	조화
ρόμπιν	로빈과
ρόμπιν	로빈
ρόμπιν	로빈
συνδεδεμένος	연결됨
χαμπλ	허블
διείσδυση	침투
εικασίες	추측
καταγγελία	불만
άρρωστος	아파
άρρωστος	아픈
άρρωστος	아프다
τραύματα	부상
τραύματα	상처
ρύγχος	주둥이
τοντ	tod
αναλογική	비례
αναλογική	아날로그
αναλογική	아날로그
περίπτερο	파빌리온
έκτος	여섯번째
λευχαιμία	백혈병
λευχαιμία	백혈병
περίγραμμα	윤곽
εραστής	연인
εραστής	애인
νήματα	스레드
νήματα	대화
φύλακας	수호
φύλακας	보호자
φύλακας	가디언
ενωση	동맹
ενωση	연맹
ενωση	유니언
ενωση	연합
ηλεκτρισμού	전력
ηλεκτρισμού	전기
απελευθερώνει	출시
απελευθερώνει	릴리즈
απελευθερώνει	릴리스
καναδοί	캐나다인
ντέμο	데모
σύρραξη	갈등
σύρραξη	갈등이
σύρραξη	충돌
σύρραξη	분쟁
νικέλιο	니켈
φλοιού	나무껍질
δαρβίνος	다윈
κεραία	공중
κεραία	항공기
κεραία	안테나
φλαμανδική	플랑드르
πολύπλοκο	복잡한
συσσώρευση	축적
πάνθεον	판테온
ξίφη	도검
προγόνων	조상
προγόνων	조상
μαθαίνοντας	학습
αυτοκινητόδρομο	고속도로
αυτοκινητόδρομο	고속도로
αυτοκινητόδρομο	하이웨이
σουηδικό	스웨덴어
σουηδικό	스웨덴
σουηδικό	스웨덴인
βοηθητικά	보좌
βοηθητικά	보조
επισκευές	수리
επισκευές	수리
αναζητήσεις	검색
κυνηγοί	사냥꾼
κυνηγοί	헌터
γνήσια	정품
τραγουδώντας	노래
αντικαταστάτης	교체
φιλικός	친근한
καρέκλα	의자
νεανική	청소년
νεανική	젊음
σωστός	정답
σωστός	올바른
εφηβεία	사춘기
εφηβεία	사춘기
κορσικής	코르시카
κατάδυση	다이빙
κατάδυση	잠수
κατάδυση	dive
κατάδυση	다이빙
κατάδυση	잠수
τζέρεμι	제레미
αποτροπή	억지
έφεση	항소
έφεση	호소
αστρολογία	점성술
ξυλεία	나무
ξυλεία	우드
ξυλεία	목재
χόπκινς	홉킨스
αναπόσπαστο	적분
αυλές	야드
τσακ	척척
τσακ	투척
ελέφαντες	코끼리
ελέφαντες	엘리펀츠
ελέφαντες	코끼리
δεκαδικό	십진수
δεκαδικό	십진법
δεκαδικό	소수점
διπλωματία	외교
σαξόφωνο	삭스
σαξόφωνο	색소폰
κεφαλαίο	자본
κεφαλαίο	수도
κεφαλαίο	캐피탈
κεφαλαίο	자본주의
κεφαλαίο	캐피털
δημοκρατικοί	민주당
μήνυση	소송
είδωλο	아이돌이
είδωλο	아이돌
είδωλο	아이콘
δόρυ	스피어
ανισότητα	불평등
ανισότητα	부등식
γκάμπια	감비아
ψευδώνυμα	닉네임
ψευδώνυμα	별명
ψευδώνυμα	alias
ψευδώνυμα	별칭
ψευδώνυμα	별명
πολεμώντας	파이팅
μπαχάμες	바하마
κωμικό	희극인
κωμικό	코미디언
κωμικό	희극
συναγερμός	알람
συναγερμός	경보
συναγερμός	알림
συναγερμός	경고
όρεξη	식욕
σταθερότητας	안정성
σταθερότητας	안정
λεηλασίες	전리품
στέγαση	주택
στέγαση	숙소
στέγαση	숙박시설
στέγαση	숙박
ψύξη	냉각
ψύξη	냉방
ψύξη	냉각
ψύξη	냉동
ψύξη	냉장
σοκ	충격
σοκ	쇼크
τέλειο	완벽
τέλειο	완벽한
τέλειο	대박
σύγκλιση	수렴
ανδρεία	용기
πρίνστον	프린스턴
μελάνι	잉크
τρελός	미쳐
τρελός	미친
τρελός	mad
μποτ	애벗
αλεπού	폭스
αλεπού	여우
τρίο	트리오
μπίσμαρκ	비스마르크
κουρδιστάν	쿠르드
κουρδιστάν	쿠르디스탄
γιατρούς	의사
αμφιθέατρο	오디토리움
αυγό	계란
αυγό	달걀
αναλήψεως	어센션
αναλήψεως	승천
δραματικό	극적
λινκ	링크
μόλυνσης	오염
ρίγα	리가
εβραίος	유대인
εβραίος	유대교
εβραίος	유대인
κεφαλές	원수
μητρώο	레지스터
μητρώο	등록
μητρώο	레지스트리
τζαμιά	모스크
τζαμιά	사원
απόκρυψη	숨기기
σιτηρά	곡물
σιτηρά	시리얼
εξόριστος	추방
πυραύλους	미사일
αργιλίου	알루미늄
λόχος	회사
λόχος	컴퍼니
λόχος	기업
πιπέρι	후추
πιπέρι	고추
πιπέρι	페퍼
μυστικός	시크릿
μυστικός	비밀
μυστικός	언더커버
ρονάλντο	호날두
γκαμπριέλ	게이브리얼
γκαμπριέλ	가브리엘
γκαμπριέλ	가브리엘
αξιόπιστο	신뢰성
αξιόπιστο	신뢰
καφές	커피
γουέιν	웨인
γουέιν	wayne
ακύρωση	취소
ακύρωση	취소
κονσόλες	콘솔
εξειδικευμένη	전문
προμήθεια	위원회
καταθέσει	증언
αληθινά	진짜
αληθινά	리얼
αληθινά	레알
γάμοι	결혼식
γάμοι	결혼
υπόδειξη	힌트
ταύρο	황소
νεφρική	콩팥
νεφρική	신장
στρατηγικό	전략적
κοστούμια	양복
κοστούμια	정장
ειρηνικά	평화로운
ειρηνικά	평화롭고
γείτονες	이웃들
γείτονες	이웃
γείτονες	이웃
χάρισον	해리슨
παραγωγών	프로듀서
περίπλοκη	복잡한
καθαρισμού	청소
καθαρισμού	클리닝
βυθίζεται	침몰
ιώδιο	아이오딘
ιγκόρ	이고르
χιουζ	휴스
χιουζ	휴즈
μαρ	mar
ακριβά	비싼
ακριβά	비싸다
ζητείται	요청함
ανακοινώθηκαν	발표
ουίλσον	윌슨
σιάτλ	시애틀
αρθρίτιδα	관절염
μπρίστολ	브리스틀
μπρίστολ	브리스톨
πασκάλ	파스칼
ινδοί	인디언스
ινδοί	인디언
νεώτερος	어려
χοπ	힙합
άικ	아이크
κέιπ	케이프
εξοχή	시골
υποβλήθηκε	제출
γκρέις	그레이스
γκρέις	은혜
πόρος	자원
πόρος	리소스
πυγμαχία	복싱
φλέμινγκ	플레밍
μονοπώλιο	독점
πληκτρολόγιο	키패드
πληκτρολόγιο	키보드
στάθμευσης	주차장
στάθμευσης	주차
εθνικισμού	내셔널리즘
εθνικισμού	국민주의
εθνικισμού	민족주의
υποψήφιους	후보
υποψήφιους	후보자
ορφανοτροφείο	고아원
συμπαγής	컴팩트
συμπαγής	콤팩트
συμπαγής	단색
συμπαγής	고체
συμπαγής	입체
συμπαγής	솔리드
συνελεύσεις	어셈블리
αυστηρό	엄격한
μηδενικό	제로
πωλούνται	팔렸다
πωλούνται	판매
διασύνδεση	인터페이스
συλλέκτης	컬렉터
συλλέκτης	콜렉터
διάδρομος	복도
διάδρομος	활주로
διάδρομος	런웨이
διάδρομος	통로
διάδρομος	통로로
διάδρομος	코리더
μαρτινίκα	마르티니크
καλαμπόκι	옥수수
καλαμπόκι	옥수수
μετάλλαξη	돌연변이
πέρσι	퍼시
μορς	모스
σάτιρα	풍자
πόντος	지점
πόντος	포인트
παγετώνες	빙하
προκλήσεις	도전
προκλήσεις	챌린지
ρήγμα	단층
ρήγμα	파열
ρήγμα	파열음
τοξικότητα	독성
τοξικότητα	독성도
πρόσχημα	핑계
προσγείωση	착륙
προσγείωση	랜딩
τερέζα	테레사
τερέζα	테레사
δάχτυλα	발가락
δάχτυλα	손가락
αδερφές	시스터스
αδερφές	자매들
αδερφές	자매
αδιαφορία	무관심
γκράντε	그란데
ανεβάζει	업로드
ληστεία	강도
άνθος	꽃이
άνθος	플라워
προσανατολισμός	복음
προσανατολισμός	오리엔테이션
προσανατολισμός	방향
προσανατολισμός	지향
όσμπορν	오스본
όσμπορν	오스본
νορβηγική	노르웨이어
νορβηγική	노르웨이
συμπαγή	컴팩트
συμπαγή	콤팩트
πιστό	충성
πιστό	충실
περιβαλλοντική	환경
ελιά	올리브
εργαστήρι	워크샵
εργαστήρι	워크숍
μαυριτανία	모리타니
ευαίσθητα	민감한
ευαίσθητα	민감하다
μέριλαντ	메릴랜드
έτοιμοι	준비
άμμος	모래
άμμος	모래시계
άμμος	샌드
άμμος	샌즈
παρωδία	패러디
κορμός	트렁크
κορμός	trunk
κορμός	몸통
απόχρωση	색조
απόχρωση	뉘앙스
απόχρωση	그늘
τραγουδούν	sing
τραγουδούν	노래
τραγουδούν	노래
σκανδιναβία	스칸디나비아
σκάνδαλα	스캔들
οίδημα	부어
υποδοχείς	수용체
βίκινγκ	바이킹
βίκινγκ	바이킹
πιλότοι	조종사
λου	루키
αναπηρία	비활성화
αναπηρία	장애
αναπηρία	장애인
ενδύματα	의류
ενδύματα	의류
γουόντερερς	원더러스
θωράκιση	차폐
απορρόφησης	흡수
ώμους	어깨
τζάκι	재키
εδιμβούργο	에든버러
ψυχολογικά	심리학
ψυχολογικά	심리
ψυχολογικά	심리적
αρτηρίες	동맥
άρθρωση	관절
οικοσυστήματα	생태계
δεκατρείς	thirteen
πρόσκρουση	영향
πρόσκρουση	영향력
πρόσκρουση	임팩트
ξύλα	스틱스
ξύλα	스틱
πρόγονοι	조상
εσα	nsc
εσα	ess
ζωντανοί	alive
σκάι	스카이
σκάι	하늘
σκάι	스카이
ένζυμο	효소
γλυκόζη	포도당
γλυκόζη	혈당
προσομοίωση	시뮬레이션
νίκολα	니콜라
νίκολα	니컬라
νεύρο	신경
κεντάκι	켄터키
φιλανθρωπικό	자선
πυρομαχικά	탄약
πυρομαχικά	탄약
ελονοσία	말라리아
μικροσκόπιο	현미경
βότανα	약초
βότανα	허브
τολστόι	톨스토이
γυαλιά	잔다
γυαλιά	유리
γυαλιά	글래스
γυαλιά	안경
δικτύωσης	네트워크
δικτύωσης	네트워킹
στρασβούργο	스트라스부르
προορισμούς	목적지
πρέσβεις	대사
λιπαρά	지방
κονσόλα	콘솔
παλέτα	팔레트
φανάρι	랜턴
αρθρώσεις	관절
γκρίζο	회색
γκρίζο	그레이
γκρίζο	회색
γκρίζο	그레이
ναυαρχίδα	플래그십
τούμπα	튜바
ντρέικ	드레이크
θανατηφόρα	치명적
θανατηφόρα	치명적이다
θανατηφόρα	치명적
θανατηφόρα	치명적
ανθεκτικό	내수
σύγκλητος	상원
σύγκλητος	상원의원
ορόφους	바닥
σιβηρίας	시베리아
μωβ	보라색
μωβ	자주색
μπαρτ	bart
μπαρτ	바트
συμβολικά	심볼릭
απλότητα	단순
ηλιακές	태양광
ηλιακές	태양
εφόδια	용품
εφόδια	공급
πουλήθηκε	팔렸다
πουλήθηκε	판매
λέιν	레인
λέιν	차로
εραστή	연인
εραστή	애인
πούλιτζερ	퓰리처
ρεαλισμό	현실주의
πιστόλι	권총
πιστόλι	피스톨
ανταμοιβή	보상
προφήτες	예언
προφήτες	예언자
σάλτσα	소스
σάλτσα	드레싱
σάλτσα	붕대
εμβόλια	백신
υποσχέσεις	약속
αρκάνσας	아칸소
κανονισμοί	규정
κρύα	춥다
κρύα	감기
κρύα	추위
κρύα	차가운
αναγκαστική	강제
αναγκαστική	강제로
αραγονίας	아라곤
τολέδο	톨레도
νότες	노트
ρουέν	루앙
προξενείο	영사관
υδραργύρου	수성은
υδραργύρου	수성
υδραργύρου	머큐리
αρχιτεκτονικές	아키텍처
φιλί	키스
φιλί	kiss
τρανζίστορ	트랜지스터
πεζό	보행자
πεζό	푸조
καλάθι	바스켓
καλάθι	바구니
σπαθιά	도검
επικοινωνούν	소통
βίκινγκς	바이킹
συζητήσουμε	토론하기
συζητήσουμε	논의
περιβαλλοντικές	환경
χλωρίδας	플로라
καταπίεση	억압
καταπίεση	박해
ταυτοποίηση	인증
ταυτοποίηση	증명
ταυτοποίηση	식별
ταυτοποίηση	신분증
απειλείται	위협
σερβικό	세르비아
σερβικό	세르비아인
σερβικό	세르비아어
φράιμπουργκ	프라이부르크
γροιλανδία	그린란드
φοξ	폭스
φοξ	여우
δρομέας	커서
δρομέας	달리기
ροντ	로드
ροντ	지팡이
λουιζιάνα	루이지애나
δυτικούς	서양인
δελχί	델리
αναπληρωτή	부관
διορθωθεί	교정
κατηγορούμενος	피고
κατηγορούμενος	피고인
κατηγορούμενος	피고
κατηγορούμενος	피고인
ανώνυμα	익명
μισθό	급여
μισθό	월급
μεθανόλη	메탄올
στάνφορντ	스탠퍼드
στάνφορντ	스탠포드
ανεπίσημο	비공식
ανεπίσημο	비공식
μανίκια	소매
ρικάρντο	히카르도
ρικάρντο	리카르도
ρικάρντο	히카르두
σουαχίλι	스와힐리어
σασί	섀시
αστεία	농담
γκρατς	그라츠
έκλειψη	일식
έκλειψη	이클립스
λούβρο	루브르
λυδία	리디아
κρίμα	부끄러운
κρίμα	수치
κρίμα	부끄러움
άλματα	점프
άλματα	장애물
άλματα	점핑
άλματα	점프
σταυροφορίες	십자군
καταλύτης	촉매
συστάσεις	추천
ατατούρκ	아타튀르크
σπηλιές	동굴
φέλιξ	펠릭스
ευχή	소원
περσέα	페르세우스자리
περσέα	페르세우스
ατμού	증기
ατμού	스팀
μύκητες	곰팡이
μύκητες	곰팡이
ευαγγέλια	복음서
κένεθ	케네스
άφθονα	풍부한
σκλάβους	노예
επαναλαμβάνω	반복한다
επαναλαμβάνω	반복합니다
επαναλαμβάνω	반복
ρουθ	루스
σταφύλια	포도
γουέμπλεϊ	웸블리
εμπνευσμένη	영감
κλήσεις	통화
καταρρέει	축소
γουόκερ	워커
ηρωική	영웅
κοξ	콕스
σκυρόδεμα	콘크리트
βιολογικές	생물학
κήρυγμα	강의
κήρυγμα	강연
κήρυγμα	설교
κήρυγμα	설교
προαύλιο	마당
ανατεθεί	위임
μπλογκ	블로그
γοητεία	매력
δεκαοκτώ	여덟
δεκαοκτώ	열여덟
ανύψωση	어센션
ανύψωση	승천
ανύψωση	상승
ανύψωση	승강기
ανύψωση	리프트
ανύψωση	고도
πούσκιν	푸시킨
πολυμέσων	멀티미디어
συμμαχίες	동맹
συγκατάθεση	승낙
συγκατάθεση	동의
εγκυρότητα	타당성
αστροναύτες	우주비행사
πλούσιοι	부자
πλούσιοι	부자
σαρδηνία	사르데냐
σαρδηνία	사르데냐
μπαχαρικά	양념
έκθεμα	전시
έκθεμα	전시회
ταξιδιώτες	트래블러
ταξιδιώτες	여행객
ταξιδιώτες	여행자
ενώσει	단결하라
ενώσει	단결
αμφίβια	양서류
μήλα	사과
ντροπή	부끄러운
ντροπή	수치
ντροπή	부끄러움
στόουν	스톤
στόουν	석기
φωνήεντα	모음
κάμψη	슬럼프
σιέρρα	시에라
ερευνητή	연구자
ερευνητή	연구원
αλαντίν	알라딘
αριστούργημα	걸작
έιμι	에이미
κηδεμονία	양육
κηδεμονία	구류
κρύβει	숨기기
αισχύλου	아이스킬로스
δαίμονες	악마
επικύρωση	검증
ουκρανοί	우크라이나인
ουκρανοί	우크라이나계
ψηφιακές	디지털
κορύφωση	클라이맥스
κορύφωση	피크
θέρμανσης	난방
βετεράνος	베테랑
καταιγίδες	폭풍
μαλλί	양모
μαλλί	양털
συνυπάρχουν	공존
μασαχουσέτη	매사추세츠
γκρίζα	회색
γκρίζα	그레이
γκρίζα	회색
γκρίζα	그레이
κλέφτης	도둑놈
κλέφτης	도둑
απόσταξη	증류
κιουρί	퀴리
μάρκους	마커스
μάρκους	마르쿠스
κλινικά	임상
μπέικερ	베이커
κοκ	코카콜라
κοκ	콜라
κοκ	콜라보
κοκ	kok
έλεος	자비
κοσσυφοπέδιο	코소보
λάμα	라마
προγόνους	조상
μάρκες	브랜드
μάρκες	토큰
μάρκες	칩스
στατική	정적
οθόνες	화면
οθόνες	스크린
οθόνες	모니터
μαρτύριο	순교
μαρτύριο	고문
μαρτύριο	고문의
διαδικτυακά	온라인
αγαπημένα	책갈피
αγαπημένα	즐겨
αγαπημένα	좋아하는
αγαπημένα	즐겨찾기
καμπότζης	캄보디아
μομφής	비난
γαλήνη	피스
γαλήνη	peace
γαλήνη	평화
γαλήνη	평온
άμλετ	햄릿
πολεμιστή	전사
πολεμιστή	워리어
άπειρη	인피니트
άπειρη	무한
μινσκ	민스크
θετικός	긍정
θετικός	양수
θετικός	긍정적
θετικός	긍정적인
καταλόγων	디렉토리
καταλόγων	디렉터리
ταινιοθήκη	시네마테크
εορτασμός	축하
κηρύξει	선포
μηχανικούς	엔지니어
γκάμπριελ	게이브리얼
γκάμπριελ	가브리엘
ντουμπάι	두바이
μίλι	마일
ιατροί	의사
ιατροί	의사
πίζα	피사
θόρυβο	소음
θόρυβο	잡음
έμβρυο	태아
σοφός	지혜로운
σοφός	현명한
σοφός	지혜
νότος	남부
νότος	사우스
νότος	남쪽
πειθαρχία	규율
λαγός	토끼
λαγός	산토끼
λαγός	토끼
ψαράδες	어부
άρμστρονγκ	암스트롱
επινόηση	발명
καμπούλ	카불
κυρ	햇볕
κυρ	태양
απογοητευμένος	좌절
απογοητευμένος	실망
αγαθό	물품
δυναστείες	왕조
εγκυμοσύνη	임신
σεϋχέλλες	세이셸
σούζαν	수잔
όγκοι	종양
όγκοι	볼륨
καταναλωτή	소비
καταναλωτή	소비자
παραδοχή	입장료
παραδοχή	입학
παραδοχή	승천
γαμπρό	신랑
γαμπρό	신랑이
φωτεινότητα	밝기
τριβής	마찰
τριβής	마찰력
ποτήρι	잔다
ποτήρι	유리
ποτήρι	글래스
απορρίψει	무시
απορρίψει	닫기
απορρίψει	거부
σαουθάμπτον	사우샘프턴
πείρα	경험
πείρα	체험
μπερντ	베어드
μπερντ	조류
μπερντ	버드
λόουελ	로웰
παράλυση	마비
παράλυση	마비
μενού	메뉴
μενού	메뉴
δημοκρατών	민주당
σκελετός	뼈대
ανεργία	실업
σνάιντερ	슈나이더
σνάιντερ	스나이더
κινητικότητα	모빌리티
κινητικότητα	mobility
φράνκλιν	프랭클린
κύστη	방광
πλαστικά	플라스틱
πλαστικά	성형외과
πλαστικά	플라스틱
πλαστικά	성형
πλαστικά	비닐
εντοπισμού	트래킹
εντοπισμού	추적
ισοδυναμίας	동등성
πικάσο	피카소
συμπίεση	압축
δηλώνεται	선포
ομόλογα	채권
μάγισσες	마녀
ψάρεμα	낚시
χιροσίμα	히로시마로
χιροσίμα	히로시마
κλαδί	지점
κλαδί	분기
ασαφής	불분명하다
ασαφής	불분명
ασαφής	애매하다
ορλεάνη	올리언스
γίγαντας	자이언트
γίγαντας	거대
χορευτής	댄서
χορευτής	dancer
καπνός	연기
καπνός	담배
καπνός	담배
φύλακες	가디언즈
φύλακες	가디언스
φύλακες	대리인
λίντα	린다
αλεύρι	밀가루
αγρόκτημα	농장
αγρόκτημα	농장이
ευαίσθητο	민감한
ευαίσθητο	민감하다
διαστολή	팽창
αλληλεπιδρούν	교류
οικοσύστημα	생태계
