din	från
eliberat	befriat
eliberat	befriade
eliberat	frigjorda
eliberat	utfärdat
eliberat	utfärdad
eliberat	utfärdade
eliberat	utgivna
eliberat	utsläppt
eliberat	släppt
eliberat	släpps
eliberat	frisläppt
eliberat	släppts
eliberat	befriade
eliberat	befriat
eliberat	befriad
listele	listor
listele	förteckningar
treptat	gradvis
treptat	gradvis
treptat	successivt
comerciala	reklamfilm
comerciala	kommersiell
comerciala	kommersiella
comerciala	kommersiellt
originale	ursprungliga
originale	ursprungligt
originale	originellt
originale	original
originale	ursprunglig
originale	original
record	registrera
record	rekord
record	record
promovat	befordrad
promovat	marknadsfört
promovat	främjas
promovat	marknadsförs
medalii	medaljer
organizatie	organisation
organizatie	organisationen
organizatie	organisering
organizatie	organisation
organizatie	organisationen
organizatie	organisering
masculin	manlig
masculin	manliga
masculin	hane
masculin	manligt
masculin	maskulina
hristos	kristus
redus	reducerad
redus	minskade
redus	nedsatt
redus	sänkt
redus	reducerat
redus	minskat
octavian	octavianus
sursele	källor
chicago	chicago
sfant	sankt
sfant	saint
sfant	helgon
sfant	fy
sfant	heliga
sfant	helig
sfant	helige
sfant	heligt
artistice	konstnärliga
artistice	konstnärlig
artistice	konstnärligt
horia	horia
galben	gula
galben	gult
galben	gul
activat	aktiverade
activat	aktiverat
activat	aktiverad
activat	aktiverade
activat	aktiverat
activat	aktiverad
indian	indiska
indian	indier
indian	indisk
indian	indiskt
indian	indian
referinta	hänvisning
referinta	referens
referinta	hänvisning
referinta	referens
lac	sjöar
lac	sjö
lac	lake
lac	sjön
lac	lac
instrument	instrument
instrument	instrumentet
instrument	verktyget
instrument	verktyg
valentin	valentin
valentin	valentin
valentin	valentine
corespunde	motsvarar
uscat	torrt
uscat	torka
uscat	torra
uscat	torr
uscat	torkade
uscat	torkad
uscat	torkat
posibila	möjligt
posibila	möjlig
posibila	möjliga
posibila	möjligt
posibila	möjlig
posibila	möjliga
francezi	fransk
francezi	franska
francezi	franskt
francezi	fransmän
realizari	prestationer
realizari	bedrifter
realizari	prestationer
realizari	prestationer
realizari	bedrifter
realizari	prestationer
scos	borttagna
scos	borttagen
scos	borttaget
prezentate	presenterade
prezentate	framlagda
prezentate	presenteras
prezentate	presenterad
prezentate	presenterat
jazz	jazz
journal	tidskrift
journal	journal
journal	tidning
uman	mänskliga
uman	mänsklig
uman	mänskligt
uman	människa
sun	sön
sun	sun
sun	sol
ernst	ernst
siguranta	säkerhet
siguranta	säkerheten
siguranta	trygghet
siguranta	säkerhet
siguranta	säkerheten
siguranta	trygghet
siguranta	säkerhet
siguranta	säkerheten
siguranta	trygghet
iucn	iucn
super	grymt
super	häftig
super	häftigt
super	grym
super	super
debutul	debut
liderul	ledaren
liderul	ledare
liderul	leader
bad	bad
bad	dåligt
bad	dåliga
bad	dålig
usoara	milt
usoara	milda
usoara	lindriga
usoara	lindrig
usoara	mild
legi	lagar
unesco	unesco
interna	invärtes
interna	interna
interna	intern
interna	inre
interna	internt
lotul	parti
lotul	sats
declarata	förklarade
declarata	deklarerat
declarata	deklarerade
grade	grader
grade	examina
saône	saône
tehnic	teknisk
tehnic	tekniskt
tehnic	tekniska
tehnic	tekniskt
theodor	theodor
theodor	theodore
theodor	theodor
colectie	samling
colectie	samlingen
colectie	collection
colectie	insamling
colectie	samling
colectie	samlingen
colectie	collection
colectie	insamling
colectie	samling
colectie	samlingen
colectie	collection
colectie	insamling
campul	field
campul	fält
campul	fältet
barbu	barbu
prezentare	presentation
prezentare	uppvisande
inspirat	inspirerad
inspirat	inspirerade
inspirat	inspirerat
sul	sul
tur	tour
tur	turné
tur	rundtur
joe	joe
dinastiei	dynastin
portul	hamn
portul	hamnen
portul	portvin
portul	port
portul	babord
vocea	röst
vocea	voice
deal	kullen
deal	backen
deal	backe
deal	kulle
deal	hill
oricum	iallafall
oricum	hursomhelst
set	uppsättning
set	set
set	ange
accesul	åtkomst
accesul	tillgång
accesul	tillträde
ochii	ögon
ochii	eyes
poezia	poesi
manchester	manchester
chimice	kemisk
chimice	kemikalie
chimice	kemiskt
muzeu	museum
muzeu	museet
cererea	begäran
cererea	begära
cererea	förfrågan
cererea	begär
cererea	efterfrågan
cererea	kräva
bob	bob
institutie	institution
institutie	institutionen
institutie	institution
institutie	institutionen
spitalul	sjukhus
spitalul	sjukhuset
extins	utvidgat
extins	utökad
extins	utvidgade
extins	förlängt
extins	utökade
extins	utökat
extins	utökad
extins	utvidgade
extins	utökade
extins	utökat
extins	expanderade
utilizare	användning
utilizare	använda
utilizare	använd
utilizare	användning
atinge	touch
atinge	beröring
atinge	vidrör
atinge	vidröra
atinge	rör
atinge	tryck
cifra	siffra
cifra	siffra
sanatate	hälsa
sanatate	hälsa
francis	frans
francis	francis
leftarm	leftarm
alfonso	alfons
alfonso	alfonso
orchestra	orkestern
orchestra	orkester
orchestra	orkestern
orchestra	orkester
locotenent	löjtnant
iso	iso
straini	främlingar
straini	utlänningar
straini	främlingar
straini	utlänningar
flori	flowers
flori	blommor
experienta	upplevelse
experienta	erfarenheter
experienta	erfarenhet
experienta	upplevelse
experienta	erfarenheter
experienta	erfarenhet
experienta	upplevelse
experienta	erfarenheter
experienta	erfarenhet
disparut	försvunnen
disparut	försvann
disparut	försvunnit
legata	bundna
legata	bundet
legata	bunden
legata	bindas
legata	bundna
legata	bundet
legata	bunden
legata	fastbunden
legata	länkade
legata	kopplade
legata	länkat
legata	länkad
picioare	fot
picioare	fötterna
picioare	fötter
picioare	legs
picioare	benen
picioare	ben
femeilor	kvinnor
toma	toma
toma	tomas
toma	thomas
anjou	anjou
das	das
chimie	kemi
manuel	manuel
brian	brian
propunerea	förslag
scrisoare	brev
scrisoare	bokstav
scrisoare	skrivelse
clasica	klassiska
clasica	klassisk
clasica	klassiskt
clasica	klassiker
clasica	klassisk
clasica	klassiskt
clasica	classic
clasica	klassiska
clasica	klassiska
clasica	klassisk
clasica	klassiskt
clasica	klassiker
clasica	klassisk
clasica	klassiskt
clasica	classic
clasica	klassiska
incluzand	inbegripet
incluzand	inkluderat
incluzand	inklusive
incluzand	inbegripet
incluzand	inkluderat
incluzand	inklusive
oise	oise
concerte	konserter
zid	logg
zid	väggen
zid	vägg
zid	mur
critice	kritisk
critice	kritiskt
critice	kritiska
executat	avrättade
executat	avrättades
executat	utförd
executat	avrättad
suprem	högste
suprem	högsta
festival	festival
festival	festivalen
filmele	filmer
birmania	burma
birmania	burma
birmania	myanmar
impact	impact
impact	effekter
impact	inverkan
impact	påverkan
impact	räckvidden
impact	reach
impact	nå
impact	räckvidd
religia	religion
jurnalist	journalisten
jurnalist	journalist
perfect	perfekt
perfect	perfect
perfect	perfekta
hun	hun
adauga	add
adauga	addera
adauga	add
adauga	addera
jules	jules
majore	större
majore	majoren
majore	major
majore	huvudämne
femeile	kvinnor
descoperirea	upptäckt
descoperirea	upptäckter
descoperirea	upptäckten
descoperirea	discovery
roluri	rollerna
roluri	roller
obiectiv	målsättning
obiectiv	objektiv
obiectiv	objektivt
obiectiv	mål
hotel	hotell
hotel	hotellet
hotel	hotel
izvor	våren
izvor	vårens
bourbon	bourbon
polonezi	polacker
polonezi	stolpar
polonezi	polackerna
polonezi	pålar
cehia	tjeckiska
cehia	tjeckien
trimite	sända
trimite	sänd
trimite	skicka
scriitorul	writer
scriitorul	skribent
scriitorul	författare
bruxelles	bryssel
univers	universum
cantat	sjöng
cantat	sjungit
cantat	sjungit
europeni	europeisk
europeni	europeiskt
europeni	europeiska
europeni	europé
europeni	européer
europeni	européerna
critici	kritik
critici	kritiker
critici	kritikerna
religios	religiöst
religios	religiösa
religios	religiös
misiunea	uppdrag
misiunea	mission
antonescu	antonescu
motivul	motivet
motivul	motiv
motivul	anledning
motivul	förnuft
motivul	skäl
motivul	orsak
ucraineni	ukrainare
ucraineni	ukrainarna
credinta	faith
credinta	tron
credinta	tro
credinta	faith
credinta	tron
credinta	tro
credinta	tron
credinta	tro
credinta	övertygelse
credinta	faith
credinta	tron
credinta	tro
creek	bäcken
creek	creek
parc	parc
parc	parkera
parc	parken
parc	park
parc	stadsparken
context	sammanhang
context	kontext
resurse	resurs
resurse	resursen
resurse	medel
resurse	resurser
gaz	gasa
gaz	gas
gaz	gaser
gaz	gaz
parinti	föräldrar
parinti	föräldrars
parinti	föräldrarna
parinti	föräldrar
parinti	föräldrars
parinti	föräldrarna
ebraica	hebreiska
analiza	analyser
analiza	analys
analiza	analyser
analiza	analys
planurile	planerar
planurile	planer
regionale	regionala
regionale	regional
regionale	regionalt
succesul	framgångar
succesul	succé
succesul	framgång
vorbe	ord
zero	noll
zero	zero
zero	nolla
canal	canal
canal	kanal
canal	kanalen
canal	kanal
canal	channel
canal	kanalen
specifica	specifik
specifica	specifika
specifica	särskilda
specifica	specifikt
specifica	anger
specifica	specificerar
specifica	ange
specifica	specificera
specifica	precisera
specifica	ange
specifica	specificera
specifica	precisera
inregistrare	registrering
inregistrare	inspelning
inregistrare	registrera
inregistrare	rekord
inregistrare	record
inregistrare	registrering
inregistrare	inskrivning
inregistrare	registreringen
inregistrare	registrera
inregistrare	register
inregistrare	registret
inregistrare	registrering
inregistrare	inskrivning
inregistrare	registreringen
influentat	påverkade
influentat	påverkad
influentat	påverkat
influentat	påverkade
influentat	påverkad
influentat	påverkat
convins	övertalade
convins	övertalat
convins	övertygas
convins	övertygade
convins	övertygad
convins	övertygat
greci	greker
greci	grekerna
greci	grekiskt
greci	grek
greci	grekisk
greci	grekiska
sergiu	sergiu
acuzat	anklagades
acuzat	anklagad
acuzat	anklagas
acuzat	anklagade
acuzat	åtalad
acuzat	svaranden
acuzat	svarande
isus	jesus
calif	kalif
dance	dance
dance	dansa
dance	dans
dance	dansar
petersburg	petersburg
instrumente	instrument
instrumente	instrumenten
instrumente	verktyg
drumuri	vägar
variante	varianten
variante	variant
variante	varianter
stephen	stephen
stephen	stefan
medicala	medicinska
medicala	medicinsk
medicala	medicinskt
crestina	kristet
crestina	christian
crestina	kristna
crestina	kristen
medicale	medicinska
medicale	medicinsk
medicale	medicinskt
conducatori	härskare
conducatori	ledare
conducatori	ledarna
initiala	ursprungligt
initiala	initial
initiala	ursprunglig
initiala	inledande
initiala	ursprungligt
initiala	initial
initiala	ursprunglig
initiala	inledande
initiala	ursprungligt
initiala	initial
initiala	ursprunglig
initiala	inledande
principiul	principen
principiul	princip
mormantul	grav
turism	turism
bisericile	kyrkor
alexandra	alexandra
traduceri	översättningar
petrescu	petrescu
frumoase	vackra
frumoase	vacker
frumoase	vackert
bernard	bernard
bernard	bernhard
loir	loir
modele	modeller
modele	modellerna
modele	förlagor
modele	mallar
andré	andre
andré	andré
andré	andré
ardenne	ardenne
efectul	verkan
efectul	effekten
efectul	effekt
decide	bestämmer
decide	beslutar
decide	besluta
decide	bestämma
ofiteri	officerare
ofiteri	officerare
solar	sol
solar	solar
solar	solenergi
candidat	kandidat
insecte	insekter
insecte	insekter
insecte	buggar
corespondent	korrespondent
federal	federal
federal	federalt
federal	federala
constantinescu	constantinescu
curte	borggården
curte	innergård
curte	domstolen
curte	revisionsrätten
curte	court
curte	domstol
curte	yard
remix	remix
elevi	studenter
elevi	studerande
elevi	elever
elevi	pupiller
elevi	elever
potential	potentiella
potential	potential
potential	potentiell
potential	potentiellt
potential	potentiellt
potential	potentiella
potential	potential
potential	potentiell
potential	potentiellt
lucrurile	saker
coloana	kolumn
coloana	spalt
coloana	kolonn
coloana	kolumn
coloana	spalt
coloana	kolonn
stergerea	radering
stergerea	raderar
stergerea	borttagning
stergerea	radera
pozitii	ståndpunkter
pozitii	positioner
pozitii	befattningar
pozitii	ställningar
pozitii	ståndpunkter
pozitii	positioner
pozitii	befattningar
pozitii	ställningar
trasee	rutter
trasee	stigar
muzician	musiker
comedie	komedi
traditional	traditionellt
traditional	traditionell
traditional	traditionsenligt
traditional	traditionella
traditional	traditionellt
traditional	traditionell
traditional	traditionsenligt
traditional	traditionella
traditional	traditionellt
traditional	traditionell
traditional	traditionsenligt
traditional	traditionella
like	gilla
like	gillar
like	som
like	like
mijlocas	mittfältare
situatii	situationer
situatii	situationerna
situatii	situationer
situatii	situationerna
tancuri	stridsvagnar
tancuri	tanks
tancuri	tankar
steve	steve
acte	akter
acte	tidningar
acte	papper
acid	surt
acid	syra
colonel	översten
colonel	överste
automat	automat
automat	automatiskt
automat	automatiska
automat	automatisk
automat	automatiskt
bogat	rikt
bogat	rik
bogat	rich
bogat	rika
oceanul	oceanen
oceanul	havet
oceanul	hav
oceanul	ocean
repertoriul	repertoar
atras	dragna
atras	dragen
atras	ritat
atras	lockade
atras	lockat
atras	attraherad
atras	lockas
luate	tagit
luate	tagen
luate	togs
luate	tagna
suma	summan
suma	sum
suma	summa
suma	belopp
suma	mängd
suma	summan
suma	sum
suma	summa
suma	belopp
suma	mängd
doreste	önskemål
doreste	önskar
doreste	önskningar
protectia	beskydd
protectia	skydd
cetate	fästningen
cetate	fästning
cetate	citadel
bill	räkning
bill	bill
capitan	kaptenen
capitan	captain
capitan	kommendör
capitan	kapten
scene	scener
procesului	process
procesului	processen
intelege	förstår
intelege	förstå
intelege	förstår
intelege	förstå
asociat	associerade
asociat	associerat
asociat	associerad
asociat	associerade
asociat	associerad
asociat	associera
lanka	lanka
obtinute	uppnådda
obtinute	framställda
obtinute	erhållen
obtinute	erhållna
obtinute	erhållits
obtinerea	erhålla
obtinerea	erhållande
descoperite	upptäckts
descoperite	upptäckt
descoperite	upptäcktes
descoperite	upptäckta
descoperite	upptäckte
hugo	hugo
ajuta	hjälp
ajuta	hjälper
samuel	samuel
margareta	margaret
margareta	margareta
margareta	kajsa
margareta	daisy
firma	firma
firma	bestämd
firma	firma
firma	bestämd
denis	denis
domnia	regera
domnia	härska
home	hem
home	hemma
home	hemmet
home	home
claude	claude
psd	psd
campanie	kampanj
campanie	kampanjen
parlament	parlamentet
parlament	riksdagen
parlament	riksdag
parlament	parlament
varf	peak
varf	topp
mitologia	mytologi
pacific	pacific
pacific	stillahavsområdet
doamna	madam
doamna	frun
doamna	dam
doamna	damen
doamna	lady
doamna	madam
doamna	frun
doamna	dam
doamna	damen
doamna	lady
gresit	fel
gresit	fel
retragerea	reträtt
retragerea	retirera
retragerea	uttag
retragerea	tillbakadragande
retragerea	utträde
retragerea	återkallande
ferate	järnvägar
ferate	järnväg
street	gatan
street	street
street	gata
hautes	hautes
armenia	armenien
definitiv	definitiv
definitiv	slutgiltiga
definitiv	slutgiltigt
design	designa
design	utformning
design	konstruktion
design	design
design	utforma
taylor	taylor
fire	garn
fire	kablar
fire	sladdar
fire	trådar
situate	belägen
situate	beläget
virgil	virgil
jud	jud
frati	syskonen
frati	syskon
frati	bröderna
frati	bröder
frati	brothers
asezat	sittande
asezat	sittande
plin	fulla
plin	fullständig
plin	full
plin	fullt
raportul	anmäla
raportul	rapportera
raportul	anmäl
raportul	rapport
raportul	betänkande
raportul	anmälan
land	landa
land	land
directa	direkta
directa	regissera
directa	direkt
directa	direct
directa	direkta
directa	regissera
directa	direkt
directa	direct
cornel	cornel
planuri	ritningar
planuri	planerar
planuri	planer
servit	serverad
servit	avtjänat
servit	tjänat
servit	serveras
front	front
front	främre
front	framsidan
front	fram
front	framsida
ochi	ögon
ochi	eyes
ochi	eye
ochi	ögon
ochi	ögat
ochi	öga
senator	senator
senator	senatorn
cher	cher
aeroportul	flygplats
aeroportul	flygplatsen
aeroportul	airport
mentioneaza	nämner
sebastian	sebastian
contextul	sammanhang
contextul	kontext
costa	costa
louise	louise
spencer	spencer
franco	franco
europe	eu
europe	europe
europe	europa
localizarea	lokalisering
localizarea	lokalisera
gospodarii	hushållen
gospodarii	hushåll
mitologie	mytologi
irina	irina
slovacia	slovakiska
slovacia	slovakien
profilul	profil
profilul	profilen
sankt	sankt
determina	bestämmer
determina	avgör
determina	avgör
determina	avgör
enciclopedia	uppslagsbok
inmormantat	begravda
inmormantat	begravt
inmormantat	begraven
inmormantat	begravd
inmormantat	begravde
medievala	medeltida
medievala	medeltiden
implica	involvera
implica	involverar
implica	antyder
implica	involverar
implica	involvera
implica	involverar
open	öppna
open	open
open	öppet
open	öppen
rhône	rhône
poetul	poet
poetul	poeten
fond	fonden
fond	fond
absolut	absolut
animalelor	djur
efecte	effekter
efecte	verkningar
calvados	calvados
deschide	öppna
deschide	open
deschide	öppet
deschide	öppen
culori	färgämnen
culori	färger
culori	färger
savoia	savoy
evreii	judar
clasat	rankad
enciclopedie	uppslagsbok
old	gamla
old	gammal
old	gammalt
slab	mager
slab	skinny
slab	magra
slab	smala
slab	smal
slab	svagt
slab	klen
slab	svaga
slab	svag
antice	uråldrig
antice	forntida
antice	antikens
masina	machine
masina	maskin
masina	bil
masina	bil
masina	bil
masina	bil
masina	bil
renuntat	avstod
renuntat	avstått
echipele	arbetslag
echipele	lag
echipele	team
diferit	avvikande
diferit	olika
diferit	annorlunda
teorie	teorin
teorie	teori
teorie	teorier
rezerva	reserv
rezerva	skona
rezerva	bespara
rezerva	säkerhetskopiering
rezerva	förstärkning
rezerva	reserv
rezerva	reserven
rezerva	reservera
rezerva	reserv
rezerva	reserven
rezerva	reservera
las	las
las	feg
interesul	ränta
interesul	räntor
interesul	intresse
utilizata	använda
utilizata	använt
utilizata	begagnad
utilizata	används
utilizata	begagnade
turul	tour
turul	turné
turul	rundtur
avocat	advokat
avocat	jurist
avocat	advokat
initiativa	initiativ
initiativa	initiative
initiativa	initiativet
initiativa	initiativ
initiativa	initiative
initiativa	initiativet
initiativa	initiativ
initiativa	initiative
initiativa	initiativet
utilizeaza	använda
utilizeaza	använd
utilizeaza	användning
carolina	carolina
story	berättelse
story	händelse
story	story
story	historia
medici	sjukvårdare
medici	medici
medici	doktorer
medici	läkare
peninsula	halvön
ahmad	ahmed
ahmad	ahmad
doctorat	doktorsexamen
doctorat	doktorsgrad
doctorat	doktorsexamen
calcul	beräkning
acoperit	täcks
acoperit	täckt
acoperit	täckta
acoperit	täckte
billboard	skylt
macedonia	makedonien
publicatii	publikationer
vrut	sökes
reala	real
reala	verklig
reala	äkta
reala	riktigt
reala	verkligt
reala	riktig
albe	vita
albe	white
albe	vit
albe	vitt
kobayashi	kobayashi
japoneze	japansk
japoneze	japanska
japoneze	japaner
japoneze	japanskt
predat	undervisade
predat	lärd
predat	lärt
predat	lärde
predat	undervisat
predat	överlämnats
predat	kapitulerade
predat	överlämnade
secol	sekel
secol	århundrade
secol	århundradet
transcarpatia	zakarpatska
vale	dal
vale	valley
vale	dalen
vale	vale
presiunea	tryck
accident	olyckshändelse
accident	olycksfall
accident	olycka
accident	krasch
accident	krascha
accident	crash
accident	krock
cuvintele	ord
invatat	lärt
invatat	undervisade
invatat	lärd
invatat	lärt
invatat	lärde
invatat	undervisat
invatat	lärt
invatat	lärt
invitat	bjuden
invitat	inbjudna
invitat	bjöd
invitat	inbjuden
invitat	gäst
caracterul	karaktär
caracterul	tecken
caracterul	rollfigur
politie	polis
politie	poliser
politie	polisen
colaborat	samarbetat
datand	dejtar
datand	dejta
datand	dating
eurovision	eurovision
private	privat
private	basse
private	privata
atentie	uppmärksamhet
atentie	uppmärksamhet
rasarit	soluppgång
rasarit	soluppgången
rasarit	soluppgång
rasarit	soluppgången
exil	exil
profesionala	professionella
profesionala	professionell
profesionala	professionellt
fips	fips
melodii	melodier
melodii	låtar
melodii	låtar
melodii	sånger
creeaza	skapa
creeaza	skapar
creeaza	skapar
lasa	let
lasa	låt
agent	ombud
agent	agent
contemporana	nutida
contemporana	samtida
scrierea	skrivande
scrierea	skrift
scrierea	skrivning
scrierea	skriva
scrierea	skriver
conceptul	begreppet
conceptul	begrepp
conceptul	koncept
conceptul	konceptet
corneliu	corneliu
vizitat	besökta
vizitat	besökt
vizitat	besökte
velika	velika
linecolor	linecolor
network	network
network	nätverket
network	järnvägsnät
network	nätverk
etnie	etnicitet
emis	utfärdat
emis	utfärdad
emis	utfärdade
emis	utgivna
emis	utsläppt
emis	avgivna
andrew	andreas
andrew	andrew
simbolul	symbol
simbolul	symbolen
cai	slingor
cai	vägar
cai	banor
cai	hästar
cai	cai
cfr	cfr
voievod	vojvod
eliberarea	frigörande
eliberarea	frisläppande
eliberarea	utgåva
eliberarea	släpp
eliberarea	release
eliberarea	släppa
eliberarea	frigörelse
eliberarea	befrielse
solutie	lösning
solutie	lösning
personajele	tecken
personajele	figurer
personajele	karaktärer
patrimoniul	kulturarv
patrimoniul	kulturarvet
patrimoniul	arv
medii	genomsnitt
medii	genomsnittligt
medii	medelvärde
medii	genomsnittliga
medii	genomsnittlig
medii	medium
medii	medelhög
medii	medellång
medii	medelstor
poloneze	polskt
poloneze	polsk
poloneze	polska
grec	grekiskt
grec	grek
grec	grekisk
grec	grekiska
congresul	kongressen
congresul	congress
congresul	kongress
actul	act
actul	akt
actul	agera
castiga	tjäna
castiga	förtjäna
castiga	win
castiga	vinst
castiga	vinna
castiga	vinn
castiga	win
castiga	vinst
castiga	vinna
castiga	vinn
sonora	sonora
vreau	want
vreau	vill
aliate	allierade
aliate	allierades
aliate	allierad
gaze	gasa
gaze	gas
gaze	gaser
gaze	gaser
institute	institut
sherlock	sherlock
var	var
var	kalk
var	lime
arabe	arab
arabe	arabisk
arabe	arabiska
iugoslavia	jugoslavien
spirit	ande
spirit	anda
spirit	spirit
min	min
golful	golf
golful	golfen
golful	viken
golful	viken
golful	bay
johnson	johnson
crestini	kristna
crestini	kristna
zeci	tiotal
zeci	ten
zeci	dussin
zeci	dussintal
zeci	dussintals
toscana	toscana
mainile	händer
mainile	hands
mainile	händer
mainile	hands
duminica	söndag
duminica	söndags
duminica	söndagar
duminica	söndagarna
duminica	söndag
duminica	söndags
project	projekt
project	project
project	projicera
project	projektet
project	projektets
unic	unik
unic	unika
unic	unikt
british	brittisk
british	brittiska
british	britter
british	brittiskt
lectura	läser
lectura	avläsning
lectura	läsa
lectura	läsning
maior	större
maior	majoren
maior	major
maior	huvudämne
decorat	inredda
decorat	dekorerade
decorat	dekorerad
separate	separerad
separate	åtskilda
separate	separerat
separate	separerade
separate	avskilda
separate	separat
separate	separata
separate	separera
felix	felix
carmen	carmen
bazinul	bäcken
alan	alan
manual	manuell
manual	manual
manual	handbok
manual	manuellt
semnificativ	meningsfullt
semnificativ	meningsfull
semnificativ	meningsfulla
semnificativ	signifikant
semnificativ	påtagligt
semnificativ	betydligt
semnificativ	signifikanta
semnificativ	betydelsefull
semnificativ	avsevärd
semnificativ	signifikant
semnificativ	betydande
clasice	klassiker
maestru	husse
maestru	master
maestru	mäster
maestru	mästare
mac	mac
hectare	hektar
hectare	tunnland
hectare	hektar
acordul	avtal
acordul	överenskommelse
sprijin	support
sprijin	stöd
sprijin	stötta
sprijin	stödja
randuri	raderna
randuri	rader
randuri	raderna
randuri	rader
microsoft	microsoft
membre	lemmar
membre	extremiteter
conrad	conrad
proprietate	fastighet
proprietate	egenskap
proprietate	fastigheter
proprietate	egendom
proprietate	ägande
proprietate	äganderätt
proprietate	ägare
proprietate	ägarskap
mecklenburg	mecklenburg
hot	tjuv
hot	inbrottstjuv
hot	tjuv
cercul	circle
cercul	cirkel
cercul	cirklar
cercul	cirkeln
sam	sam
free	gratis
free	fri
free	free
free	ledig
free	fritt
free	fria
devin	devin
devin	blivit
devin	blir
devin	bli
insule	öar
insule	öarna
comparatie	jämförelsen
comparatie	jämförelse
comparatie	jämförelsen
comparatie	jämförelse
comparatie	jämförelsen
comparatie	jämförelse
bosnia	bosnien
reale	real
reale	verklig
reale	äkta
reale	riktigt
reale	verkligt
reale	riktig
wilson	wilson
mit	mit
mit	myter
mit	myt
mit	mit
maine	morgondagen
maine	imorgon
maine	maine
maine	morgondagen
maine	imorgon
ape	farvatten
ape	vatten
ape	waters
ape	vattnen
ape	epa
cumparat	inköpt
cumparat	inköpta
cumparat	köpta
cumparat	köpt
cumparat	köptes
cumparat	köpte
cumparat	köpta
cumparat	köpt
cumparat	köptes
cumparat	köpte
cumparat	köpta
cumparat	köpt
necesita	kräver
necesita	kräva
necesita	kräver
necesita	kräver
necesita	kräva
arbore	skaft
arbore	shaft
arbore	schakt
arbore	träd
arbore	trädet
arbore	schakt
planeta	planet
planeta	planeten
planeta	planet
planeta	planeten
idee	idé
chineza	kineser
chineza	kinesiskt
chineza	kines
chineza	kinesisk
chineza	kinesiska
chineza	kineser
chineza	kinesiskt
chineza	kines
chineza	kinesisk
chineza	kinesiska
pdf	pdf
sigismund	sigismund
marca	varumärket
marca	brand
marca	märke
marca	varumärke
marca	markera
marca	märke
marca	mark
marca	varumärket
marca	brand
marca	märke
marca	varumärke
actorii	aktörer
actorii	skådespelare
charlotte	charlotte
inregistrarea	registrering
inregistrarea	inspelning
seara	afton
seara	kvällen
seara	kväll
seara	kvälls
seara	afton
seara	kvällen
seara	kväll
seara	kvälls
variaza	varierar
variaza	variera
variaza	varierar
transportul	transporter
transportul	transport
transportul	transporter
transportul	transportera
transportul	transport
termeni	termer
termeni	begrepp
termeni	villkor
altar	altaret
altar	altare
altar	helgedom
individual	individuellt
individual	individuell
individual	individuellt
individual	individ
individual	individuella
dimineata	godmorgon
dimineata	morgon
dimineata	morning
dimineata	godmorgon
dimineata	morgon
dimineata	morning
serii	serier
serii	serie
serii	serien
bogata	rikt
bogata	rik
bogata	rich
bogata	rika
bogata	rikt
bogata	rik
bogata	rich
bogata	rika
plina	fulla
plina	fullständig
plina	full
plina	fullt
plina	fulla
plina	fullständig
plina	full
plina	fullt
papal	påvliga
schimbari	ändringar
schimbari	förändringar
schimbari	ändringar
schimbari	förändringar
realitatea	realitet
realitatea	reality
realitatea	verkligheten
realitatea	verklighet
poeme	dikter
stang	kvar
stang	left
stang	vänstra
stang	vänstern
stang	vänster
incercare	testa
incercare	test
incercare	provning
schimba	ändra
schimba	byt
schimba	ändring
schimba	förändring
schimba	byta
schimba	ändra
schimba	byt
schimba	ändring
schimba	förändring
schimba	byta
olimpic	olympic
olimpic	olympiska
versiuni	versioner
versiuni	versionerna
arm	arm
arm	armen
bus	buss
bus	bus
constant	konstant
constant	ständigt
constant	konstanta
constant	konstant
georges	georges
ray	stråle
ray	ray
relief	lindring
relief	lättnad
relief	befrielse
relief	lättnader
municipal	kommunal
municipal	kommunalt
municipal	kommunala
bulgara	bulgariska
natal	natal
desemnat	utsett
desemnat	utsedd
desemnat	utsedda
desemnat	tilldelade
desemnat	tilldelat
desemnat	tilldelad
acopera	täcka
acopera	omslag
acopera	omslag
acopera	täcker
acopera	omfattar
acopera	överdrag
detaliu	detalj
alice	alice
fondul	fonden
fondul	fond
inaltimea	höjd
inaltimea	höjden
inaltimea	längd
lituania	litauen
subiecte	ämnen
subiecte	försökspersoner
subiecte	ämnen
subiecte	undersåtar
sainte	sainte
regim	läge
regim	regim
regim	regimen
inima	hjärtat
inima	heart
inima	hjärta
inima	hjärtat
inima	heart
inima	hjärta
francesco	francesco
sare	salta
sare	salt
guillaume	guillaume
redusa	reducerad
redusa	minskade
redusa	nedsatt
redusa	sänkt
redusa	reducerat
redusa	minskat
congo	congo
congo	kongo
languedoc	languedoc
sunet	sound
sunet	ljudet
sunet	ljud
utilizatorii	användarna
utilizatorii	användare
florenta	florence
florenta	florens
florenta	florence
florenta	florens
florenta	florence
florenta	florens
tineret	ungdomar
tineret	ungdom
tineret	ungdomsfrågor
provence	provence
cursa	lopp
cursa	race
cursa	ras
cursa	tävla
cursa	tävling
cursa	lopp
cursa	race
cursa	ras
cursa	tävla
cursa	tävling
participanti	deltagare
participanti	deltagarna
participanti	deltagare
participanti	deltagare
participanti	deltagarna
participanti	deltagare
verlag	verlag
congresului	kongressen
congresului	congress
congresului	kongress
roussillon	roussillon
notabile	anmärkningsvärd
notabile	anmärkningsvärt
lincoln	lincoln
vatra	härd
vatra	härd
christopher	christoffer
