din	від
bill	фактура
bill	біл
căpitan	капітан
scene	краєвиди
procesului	процес
procesului	обробити
procesului	процесу
înțelege	розумію
înțelege	розуміємо
înțelege	зрозуміти
înțelege	зрозуміла
lanka	ланки
lanka	ланка
obținerea	отримання
obținerea	розм
descoperite	виявив
descoperite	виявили
descoperite	відкрив
hugo	гуго
ajută	допоможіть
ajută	допомогти
ajută	допомога
ajută	довідка
ajută	допомогу
ajută	допоможе
ajută	допомогає
ajută	допомагає
samuel	самуель
samuel	семюел
margareta	маргарет
margareta	маргарита
margareta	дейзі
firma	фірмі
firma	фірми
firma	фірма
denis	деніс
denis	денис
domnia	править
home	дім
home	домівка
home	домашній
home	додому
claude	клод
psd	psd
campanie	кампанії
campanie	похід
campanie	кампанія
parlament	парламент
vârf	пік
mitologia	міфологія
pacific	тихий
doamna	пані
doamna	жіночі
doamna	леді
doamna	пані
greșit	неправильна
greșit	неправильно
greșit	неправильний
retragerea	відступати
retragerea	зняття
ferate	залізниця
ferate	залізниці
street	стріт
street	вулиця
hautes	верхні
armenia	вірменії
armenia	вірменія
definitiv	definitive
design	проектування
design	дизайн
design	розробка
taylor	тейлор
fire	дроти
fire	гілки
virgil	вірджил
mers	ходьба
frați	родичі
frați	браття
frați	брати
așezat	тримаючи
așezat	сідати
plin	повна
plin	повний
plin	повне
raportul	повідомити
raportul	скарга
raportul	звіт
land	земля
directă	пряма
directă	прямий
directă	direct
directă	прямі
cornel	корнел
planuri	креслень
planuri	плани
den	ден
servit	подають
servit	служив
front	front
front	спереду
front	передні
front	фронт
front	передній
ochi	очі
ochi	очей
ochi	очам
ochi	eye
ochi	око
senator	сенатор
cher	шер
aeroportul	аеропорт
menționează	згадки
sebastian	себастьян
contextul	контекст
contextul	контексту
costa	коста
louise	луїза
spencer	спенсер
franco	франко
europe	європу
europe	європа
europe	європі
gospodării	родин
mitologie	міфологія
irina	ірина
slovacia	словацька
slovacia	словаччині
slovacia	словаччина
continua	продовжувати
continua	продовжити
continua	продовжуємо
profilul	профілю
profilul	профіль
sankt	sankt
sankt	санкт
determină	визначає
determină	визначити
enciclopedia	енциклопедія
înmormântat	похований
înmormântat	поховані
medievală	середньовічна
implică	входило
implică	штрафу
open	відкрити
open	відкрита
open	відкрито
open	відкриті
open	відкритий
iarna	зима
rhône	рон
poetul	поет
fond	фонд
fond	фонду
animalelor	звірі
animalelor	тварини
efecte	ефекти
calvados	кальвадос
deschide	відкрити
deschide	відкрита
deschide	відкрито
deschide	відкриті
deschide	відкритий
culori	кольорах
culori	кольори
culori	барви
culori	кольори
culori	кольорів
savoia	savoy
evreii	жиди
evreii	євреї
evreii	євреїв
scara	драбина
enciclopedie	енциклопедія
old	старі
old	старе
old	старим
old	стара
old	старий
slab	слабка
slab	слабкий
antice	давніх
antice	стародавні
antice	давні
antice	стародавній
antice	давній
mașină	machine
mașină	машина
mașină	автомат
mașină	автомобілем
mașină	машина
mașină	авто
mașină	автомобіль
originar	вихідного
primă	високоякісний
primă	преміум
primă	premium
renunțat	відрікся
echipele	команди
diferit	different
diferit	інше
diferit	різні
diferit	різних
diferit	відмінні
teorie	теорія
rezervă	зайвого
rezervă	запасних
rezervă	резервування
rezervă	резервна
rezervă	резерв
rezervă	резервний
rezervă	заповідник
navă	судно
navă	судна
navă	судно
navă	корабель
las	лас
las	las
interesul	відсотки
interesul	зацікавлення
interesul	відсоткова
interesul	інтерес
interesul	вигода
utilizată	використовується
utilizată	використана
utilizată	використані
utilizată	використано
turul	гастролі
turul	tour
turul	тур
avocat	адвокат
avocat	прокурора
avocat	адвокат
avocat	юрист
inițiativa	ініціатива
utilizează	використати
utilizează	використовувати
utilizează	користування
utilizează	використання
carolina	кароліна
story	публікації
story	історія
story	сюжет
story	розповідь
story	публікація
medici	лікарям
medici	медиків
medici	медічі
medici	лікарів
medici	лікарі
peninsula	півострів
ahmad	ахмад
doctorat	докторський
doctorat	phd
calcul	підрахунок
calcul	обчислення
calcul	підрахунку
calcul	розрахунки
acoperit	розібралися
acoperit	покрита
macedonia	македонія
macedonia	македонії
publicații	публікаціях
vrut	хотів
vrut	захотіли
vrut	хотіли
vrut	хотіла
reală	реал
reală	справжня
reală	справжні
reală	реальний
reală	справжній
albe	білий
albe	біла
albe	біле
albe	білі
albe	вайт
kobayashi	кобаясі
japoneze	японська
japoneze	японський
japoneze	японці
japoneze	японські
predat	навчили
predat	вчили
predat	навчила
predat	викладав
predat	навчив
predat	здалися
secol	ст
secol	століття
secol	century
transcarpatia	закарпатська
vale	долина
vale	долини
presiunea	тиск
accident	аварія
accident	аварія
accident	крах
accident	crash
accident	аварії
cuvintele	слів
cuvintele	слова
învățat	навчили
învățat	вчили
învățat	навчила
învățat	викладав
învățat	навчив
învățat	вивчили
învățat	навчився
învățat	вивчив
învățat	навчилися
invitat	запрошує
invitat	запросив
invitat	запрошено
invitat	запрошують
invitat	запрошені
invitat	гостя
invitat	гість
invitat	guest
invitat	гостем
caracterul	характер
caracterul	символів
caracterul	персонаж
caracterul	символ
poliție	поліція
datând	побачення
datând	побачень
datând	знайомств
iorga	йорга
eurovision	євробаченні
eurovision	eurovision
eurovision	пісенний
private	приватні
private	приватна
private	особисте
private	приватний
atenție	увага
răsărit	світанок
exil	вигнання
profesională	фахівець
profesională	професійний
profesională	професіонал
profesională	professional
profesională	професійні
fips	fips
melodii	пісень
melodii	пісні
melodii	songs
creează	створення
creează	створити
lasă	хай
lasă	нехай
agent	агент
încheie	укладає
contemporană	сучасна
contemporană	contemporary
contemporană	сучасне
scrierea	написання
scrierea	запис
scrierea	писати
scrierea	запису
conceptul	поняття
conceptul	концепція
corneliu	корнеліу
vizitat	відвідала
vizitat	відвідали
vizitat	відвідав
vizitat	відвідував
linecolor	linecolor
network	мережа
network	network
network	мережі
network	мережеві
etnie	національність
emis	видала
emis	виданий
emis	випущено
andrew	ендрю
simbolul	символ
căi	шляхи
căi	контури
cfr	cfr
voievod	воєвода
eliberarea	випуск
eliberarea	реліз
eliberarea	випуску
eliberarea	звільнення
eliberarea	визволення
eliberarea	звільнення
soluție	розчин
soluție	вирішення
personajele	символів
personajele	персонажі
personajele	ієрогліфи
personajele	літери
personajele	символи
patrimoniul	спадщина
medii	середній
medii	середнє
medii	середня
medii	середнього
medii	середній
medii	носій
medii	середня
medii	середні
poloneze	польською
poloneze	польську
poloneze	польська
poloneze	польські
poloneze	польське
grec	грецька
grec	грецький
grec	грецьке
grec	грек
grec	грецькі
congresul	конгрес
congresul	конгресу
actul	діяти
actul	акт
câștigă	заробляти
câștigă	заслужити
vreau	вимагаємо
vreau	хочу
vreau	хочеш
gaze	газова
gaze	газу
gaze	газ
gaze	гази
institute	інституція
sherlock	шерлок
var	вар
var	lime
arabe	арабських
arabe	арабський
iugoslavia	югославії
spirit	колорит
spirit	дух
spirit	spirit
min	мін
min	хв
comandă	наказую
comandă	командний
comandă	команда
comandă	замовити
comandă	ордер
comandă	наказ
comandă	порядок
golful	гольф
golful	затока
golful	затоці
golful	губа
golful	затока
johnson	джонсон
creștini	християни
zeci	десятки
zeci	десятки
toscana	тоскана
mâinile	рук
mâinile	руками
mâinile	руки
duminică	неділя
project	project
project	проект
unic	унікальний
unic	унікальне
unic	унікальні
british	британці
british	британська
british	британські
british	british
british	англієць
lectură	читання
maior	мажор
maior	майор
decorat	прикрасили
decorat	нагороджений
separate	відокремлених
separate	розійшлися
separate	розділені
separate	окреме
separate	відокремити
felix	фелікс
carmen	кармен
bazinul	басейн
distanța	дистанція
distanța	відстань
distanța	дистанції
alan	алан
manual	підручник
manual	ручний
manual	ручна
manual	ручне
manual	вручну
manual	довідок
semnificativ	значно
semnificativ	значний
clasice	класика
clasice	класику
maestru	майстер
maestru	магістр
maestru	вчителю
maestru	master
mac	mac
mac	мак
hectare	гектарів
hectare	акр
acordul	угода
acordul	угоду
sprijin	підтримка
sprijin	підтримую
sprijin	підтримати
rânduri	рядками
rânduri	рядків
rânduri	черевички
rânduri	рядки
microsoft	microsoft
membre	ніжками
membre	кінцівки
conrad	конрад
proprietate	властивості
proprietate	властивість
proprietate	майна
proprietate	власність
proprietate	майно
proprietate	власники
proprietate	належність
proprietate	власник
proprietate	власність
mecklenburg	мекленбург
hot	злодія
hot	злодій
cercul	коло
cercul	гурток
sam	сем
sam	sam
free	вільна
free	безкоштовне
free	вільний
free	безкоштовно
free	вільно
sant	сант
devin	девін
devin	стануть
devin	стати
devin	стають
insule	острови
comparație	порівняння
bosnia	боснія
bosnia	боснії
reale	реал
reale	справжня
reale	справжні
reale	реальний
reale	справжній
wilson	вілсон
mit	mit
mit	міф
maine	завтра
maine	tomorrow
maine	мен
ape	вод
ape	epa
cumpărat	платні
cumpărat	придбаний
cumpărat	купили
cumpărat	купила
cumpărat	купив
necesită	вимагати
necesită	потребує
necesită	вимагає
arbore	шахта
arbore	дерево
arbore	ялинки
arbore	шахти
arbore	вали
planeta	planet
planeta	планета
idee	idea
idee	ідея
idee	ідею
chineză	китайською
chineză	китайські
chineză	китайська
chineză	китайці
chineză	китайський
pdf	pdf
sigismund	сигізмунд
marca	бренду
marca	бренд
marca	brand
marca	кропивницький
actorii	акторів
actorii	актори
charlotte	шарлотта
înregistrarea	запис
seara	вечір
seara	вечірня
seara	вечірній
variază	вари
variază	різною
variază	змінюється
transportul	транспорт
transportul	транспортування
transportul	перевезення
transportul	транспорт
transportul	пересилання
termeni	умовами
termeni	терміни
termeni	умови
altar	вівтар
altar	сесії
altar	храм
individual	окремо
individual	окремих
individual	індивідуальна
individual	індивідуальні
individual	індивідуальне
individual	окремі
individual	індивідуальний
dimineața	morning
dimineața	ранку
dimineața	ранок
dimineața	утро
serii	серія
serii	серії
serii	ряд
serii	ряди
bogată	багаті
bogată	багатий
bogată	rich
plină	повна
plină	повний
plină	повне
papal	папська
schimbări	зміни
realitatea	реальність
realitatea	реаліті
poeme	вірші
stâng	ліворуч
stâng	ліва
stâng	лівий
stâng	зліва
încercare	перевірка
încercare	перевірити
încercare	test
încercare	тест
schimbă	зміна
schimbă	change
schimbă	змінити
olimpic	олімпіади
olimpic	олімпійська
olimpic	олімпійський
olimpic	олімпійські
versiuni	версії
versiuni	версій
arm	рука
bus	шини
bus	бус
bus	шина
bus	автобус
constant	постійно
constant	постійна
constant	стала
constant	постійний
georges	жорж
ray	рей
ray	ray
relief	рельєф
relief	полегшенням
republică	республіка
municipal	муніципальна
municipal	муніципальний
bulgară	болгарський
bulgară	болгарська
natal	наталь
desemnat	названої
desemnat	призначені
desemnat	призначена
desemnat	оргкомітет
desemnat	призначені
acoperă	обкладинку
acoperă	cover
acoperă	обкладинка
acoperă	обкладинки
acoperă	обкладинки
acoperă	охоплює
acoperă	обкладинок
detaliu	докладно
detaliu	детально
detaliu	подробиці
detaliu	детальні
alice	аліса
alice	еліс
fondul	фонд
fondul	фонду
înălțimea	висота
lituania	литві
lituania	литви
lituania	литва
subiecte	теми
subiecte	тем
subiecte	звернення
sainte	сент
regim	режим
regim	лад
regim	mode
inima	серце
francesco	франческо
sare	сіль
sare	солі
guillaume	гійом
redusă	зведена
congo	конго
languedoc	лангедок
sunet	sound
sunet	звук
utilizatorii	користувачі
utilizatorii	користувачів
florența	флоренція
florența	флоренції
tineret	молодість
tineret	юнацтва
tineret	юність
tineret	молодь
provence	прованс
cursă	перегони
cursă	забіг
cursă	раса
participanți	учасників
participanți	учасники
participanți	учасникам
participanți	учасників
participanți	учасники
verlag	verlag
congresului	конгрес
congresului	конгресу
lincoln	лінкольн
vatra	ватра
christopher	крістофер
anopheles	anopheles
boris	борис
ernest	ернест
comunistă	комуністичний
comunistă	комуністична
savoie	савойя
urbane	урбан
urbane	міський
presiune	тиск
hermann	герман
păcate	гріхи
reprezentant	реп
reprezentant	репутації
reprezentant	представник
reprezentant	представника
prezentă	сьогодення
prezentă	подарунок
prezentă	теперішній
prezentă	присутні
prezentă	присутня
secundare	вторинної
manager	керівник
manager	менеджер
alimentare	харчування
alimentare	їжа
scenariu	сценарій
scenariu	сценарій
scenariu	скрипт
scenariu	сценарії
scenariu	сценарій
ducatul	герцогство
numeroși	безліч
arhitect	архітектор
discul	диск
discul	диск
discul	диску
abd	абд
treime	трійця
treime	трійці
treime	трініті
flota	флоту
flota	флот
reguli	правила
testament	заповіт
carbon	карбон
dovezi	доказ
dovezi	докази
partide	вечірок
partide	вечірки
partide	партій
exprimat	висловив
exprimat	висловили
ziare	газета
ziare	газетах
ziare	газети
ordonat	замовила
ordonat	замовив
ordonat	замовили
ordonat	замовляв
ordonat	замовляли
constituția	конституція
pierderi	збиток
pierderi	втрати
pierderi	втрата
pierderi	збитки
pierderi	втрату
pierderi	втрат
pierderi	збитки
pierderi	програш
pierderi	втрати
global	глобальний
global	global
global	загальні
fragmente	фрагменти
stradă	стріт
stradă	вулиця
văzută	бачили
văzută	бачив
sârbi	сербів
sârbi	сербська
fată	дівчинка
fată	дівча
fată	дівчина
fată	дівчину
activi	активна
activi	активні
activi	активне
activi	активним
activi	активний
doresc	бажання
doresc	бажаю
funcțiile	функції
intra	ввести
intra	увійти
intra	введіть
intra	enter
minas	мінас
membră	член
membră	учасник
membră	учасника
membră	члена
secundar	вторинної
frederick	фредерік
aplicații	додатки
aplicații	програми
aplicații	додатки
dezvoltă	розвиває
dezvoltă	розвивати
dezvoltă	розробка
licență	ліцензію
licență	ліцензія
licență	ліцензію
licență	ліцензія
licență	ліцензії
facebook	фейсбук
facebook	facebook
puterile	живить
puterile	здібності
puterile	силами
comerț	комерційні
comerț	комерційна
comerț	комерційну
comerț	торгівлі
comerț	торгівля
importanța	важливості
importanța	важливість
componentă	компонент
componentă	компонента
inițiat	ініціювали
copilărie	дитинство
copilărie	дитинства
long	довгий
long	хай
long	лонг
long	long
long	довга
long	довгі
spiritul	колорит
spiritul	дух
spiritul	spirit
moștenitor	заразом
moștenitor	спадкоємець
moștenitor	нащадок
prieteni	друзями
prieteni	друзів
prieteni	друзі
secțiune	розділ
secțiune	секція
secțiune	секції
urgență	зрозуміле
urgență	важливість
urgență	надзвичайні
urgență	аварійні
urgență	швидка
memorie	спогад
studenți	студенти
studenți	учням
studenți	студентів
studenți	студентам
studenți	учні
lewis	льюїс
lewis	льюіс
josef	йозеф
difuzat	трансляція
parlamentare	парламентська
earth	землею
earth	earth
earth	землі
earth	земля
clase	класи
schleswig	шлезвіг
ain	ен
ain	айн
siria	сирія
siria	сирії
prusiei	пруссія
senior	старший
senior	сеньйор
distribuție	розподіл
rose	роуз
rose	роза
rose	розі
rose	троянда
schimbare	зміна
schimbare	change
schimbare	змінити
evreu	єврейський
evreu	єврейська
evreu	жид
evreu	жида
evreu	єврей
entertainment	розваги
entertainment	entertainment
câștigătoare	вигравати
câștigătoare	забив
câștigătoare	виграш
câștigătoare	перемагає
stabilirea	заклад
imperiale	імператорський
imperiale	імперський
imperiale	imperial
propune	пропоную
propune	запропонувати
proprietăți	властивості
justiție	справедливість
justiție	правосуддя
orchestră	оркестр
orchestră	orchestra
mulțime	натовп
mulțime	натовпі
ocazie	нагоди
ocazie	нагода
ocazie	можливість
albania	албанії
albania	албанія
calculator	розрахувати
calculator	калькулятор
calculator	computer
prefix	префікс
vertical	вертикально
vertical	вертикальна
vertical	вертикальне
vertical	вертикальні
vertical	вертикально
vertical	вертикаль
vertical	вертикальний
tehnica	техніка
tehnica	методика
alege	виберіть
alege	вибрати
alege	обрати
alege	обираємо
medical	медичних
medical	медичний
medical	medical
medical	медична
medical	медичні
credința	віра
credința	переконання
credința	віра
știri	новини
știri	новина
brad	бред
operațiunea	дія
operațiunea	операція
jucătorul	гравця
jucătorul	програвач
jucătorul	гравець
multiple	декілька
stefan	стефан
stefan	штефан
grea	heavy
grea	важкий
grea	сильний
ian	lan
ian	яном
ian	ієн
aude	од
libertate	свобода
libertate	свобода
pericol	небезпека
pericol	небезпека
pericol	небезпеки
pericol	небезпеці
premier	premier
premier	вищому
meuse	мез
ieșit	завершився
gustav	густав
aspectul	вигляд
belgrad	белграда
bărbat	чоловічий
bărbat	самець
bărbat	чоловічі
bărbat	чоловіча
bărbat	людина
bărbat	чоловік
bărbat	мужчина
bărbat	man
sticlă	скло
sticlă	пляшки
sticlă	пляшка
carlo	карло
maximilian	максиміліан
calabria	калабрія
materialul	матеріал
materialul	матеріали
lățime	ширина
lățime	ширину
lățime	товщина
mobile	мобільна
mobile	мобільний
mobile	мобільного
mobile	мобільні
tvr	tvr
distrugerea	розірвання
distrugerea	знищення
distrugerea	руйнування
distrugerea	знищення
aleși	обраний
aleși	обрання
schimbul	обмін
scenarist	сценарист
grădina	садку
grădina	садок
grădina	сад
aparțin	належать
universul	всесвіт
hotin	хотинська
hotin	хотин
socialiste	соціалістична
festivalului	festival
festivalului	фестиваль
temperatură	температура
nato	нато
tradiție	традиція
tradiție	традиції
interpretarea	інтерпретація
interpretarea	тлумачення
industrial	промислові
industrial	промислова
industrial	промисловий
suport	підтримка
suport	підтримую
suport	підтримати
biroul	бюро
biroul	офіс
biroul	office
executiv	виконавчий
soldat	солдат
antică	антикваріат
antică	давніх
antică	стародавні
antică	давні
antică	стародавній
antică	давній
apel	заклик
apel	апеляцію
apel	звернення
apel	дзвінок
apel	зателефонувати
apel	виклик
mesajul	повідомлення
exprimă	виражає
exprimă	express
exprimă	експрес
șters	вилучено
șters	вилучені
stan	стан
stan	стен
victime	втрати
victime	жертв
victime	жертви
victime	жертвами
victime	постраждалих
victime	постраждалим
pretutindeni	всюди
pretutindeni	скрізь
scrierile	writings
way	спосіб
way	шлях
mass	маса
mass	mass
mort	помер
mort	померла
mort	мертвий
mort	dead
manche	манш
dirijor	диригент
dirijor	провідник
box	бокс
palestina	автономії
vreodată	ever
casele	будинках
casele	доми
casele	будинки
casele	будинків
casele	домів
asemănător	схожі
asemănător	подібні
asemănător	подібна
asemănător	подібний
miniștri	міністрів
miniștri	міністри
actori	акторів
actori	актори
capital	капітал
capital	столиця
fondatorul	засновник
atlantic	атлантичний
atlantic	атлантична
atlantic	atlantic
atacuri	приступ
atacuri	атакує
atacuri	напади
atacuri	атаки
atacuri	напади
dovadă	докази
dovadă	доказ
gabriela	габріела
sovietici	радянський
sovietici	радянська
sovietici	радянські
ocupa	займають
amsterdam	амстердам
youthyears	youthyears
complexe	кластерами
complexe	комплекс
complexe	складні
respins	відкинуто
respins	відмовив
respins	відхилено
respins	випускають
documentare	документальний
documentare	документальні
canadian	канадська
canadian	канадський
canadian	canadian
explică	поясніть
explică	пояснити
explică	пояснення
explică	пояснює
poitou	пуату
humanitas	гуманність
suplimentare	додаткові
fenomen	явище
fenomen	явища
fenomen	явище
fenomen	феномен
coroana	корону
coroana	корона
coroana	корони
steagul	прапором
steagul	прапорець
steagul	прапор
steagul	прапора
campionat	чемпіонський
campionat	чемпіонат
mike	майк
mike	майка
australian	австралійська
australian	австралійський
inc	inc
dumitrescu	думітреску
delta	дельта
delta	delta
grave	серйозне
grave	серйозно
grave	серйозні
grave	серйозна
grave	серйозний
stone	камінь
stone	stone
stone	стоун
spital	лікарня
spital	шпиталь
găsite	знайшов
găsite	знайдено
găsite	знайшовся
găsite	знайшла
găsite	знайдені
florida	флориді
break	break
break	перерва
break	розбити
break	розрив
break	перерви
arc	арк
arc	дуга
arc	уклін
arc	арку
arc	лук
comunicare	комунікація
comunicare	спілкування
comunicare	комунікації
frate	брате
frate	бро
frate	брат
frate	брата
frate	братик
semne	позначає
semne	знаки
semne	написи
caractere	символів
caractere	персонажі
caractere	ієрогліфи
caractere	літери
caractere	символи
medalie	медаль
scriere	написання
scriere	запис
scriere	писати
scriere	запису
procese	спроб
procese	випробувань
procese	випробування
procese	процеси
procese	процесів
procese	позови
dispărute	вимерли
elizabeth	єлизавета
elizabeth	елізабет
davis	девіс
prizonieri	затримані
prizonieri	полонених
power	влада
power	живлення
power	сила
power	power
slobozia	слобозія
frankfurt	франкфурт
ismail	ісмаїл
arizona	аризона
tony	тоні
consecință	наслідок
schmidt	шмідт
aliații	союзники
aliații	союзників
puy	пюї
primară	основний
primară	основне
primară	основна
introducere	вступ
introducere	вступ
dramaturg	драматург
confirmat	підтверджено
confirmat	підтвердила
confirmat	підтвердили
confirmat	підтверджена
cheile	клавіші
cheile	ключі
prințesă	принцеса
prințesă	princess
lacuri	озер
lacuri	озера
dordogne	дордонь
administrație	адміністрація
administrație	адміністрації
administrație	адміністрування
main	головний
main	основне
main	головна
main	головні
main	головне
pedro	педро
fox	фокс
fox	лисиця
promovare	підвищення
promovare	просування
promovare	заохочення
lansare	стартувати
lansare	запуск
nepotul	племінник
nepotul	внук
nepotul	онук
independentă	самостійна
independentă	незалежні
independentă	незалежна
independentă	незалежний
independentă	незалежне
secunde	сек
secunde	секундах
secunde	секунд
secunde	секунди
încercarea	перевірка
încercarea	перевірити
încercarea	test
încercarea	тест
diploma	диплом
diploma	градус
diploma	ступінь
ecaterina	катерина
teologie	теології
forțat	примусово
forțat	змусили
forțat	вимушена
organizează	організувати
organizează	впорядкувати
organizează	організувати
organizează	організації
kosovo	косова
kosovo	косово
traducător	перекладач
depinde	залежить
depinde	правильніше
temă	тему
temă	тема
temă	теми
evita	уникнути
evita	уникайте
evita	уникати
divizie	ділення
divizie	дивізіон
divizie	поділ
delia	делія
vase	посудин
vase	посуд
vase	страв
vase	страви
legile	законів
legile	закони
rurală	сільське
rurală	сільська
frunte	чоло
frunte	лоб
cavalerie	кавалерії
valley	долина
risc	ризик
auvergne	овернь
editat	змінені
editat	змінений
numiți	призначив
nikolai	микола
nikolai	микола
solomon	соломон
solomon	соломона
ziar	газета
organizare	установа
organizare	організація
organizare	організація
organizare	установа
complexul	комплекс
complexul	складні
rang	звання
rang	вартості
gheață	лід
acceptă	приймає
acceptă	підтвердити
acceptă	прийняти
acceptă	прийміть
acceptă	приймаємо
acceptă	погодитися
acceptă	приймаю
templul	храму
templul	храм
continuu	неодноразово
continuu	продовження
etapa	стадія
turc	турка
turc	турок
turc	турецька
turc	турецький
turc	турецькою
turc	турецькі
service	служби
service	service
service	служба
service	послуга
service	сервіс
service	обслуговування
wang	ван
youthclubs	youthclubs
liniile	лінії
liniile	рядками
liniile	рядків
liniile	лініями
liniile	рядки
semnificative	значний
sugerează	підкажіть
sugerează	запропонувати
alianța	альянс
lazăr	лазаря
lazăr	лазар
disponibile	доступні
disponibile	доступний
disponibile	наявні
disponibile	наявний
monte	монте
recente	недавні
recente	нещодавні
cracovia	краків
cracovia	краківське
cracovia	краків
cracovia	кракові
cracovia	краків
coordonate	координат
coordonate	керував
coordonate	координати
misiune	місія
mașina	автомобілем
mașina	машина
mașina	авто
mașina	автомобіль
dead	помер
dead	померла
dead	мертвий
dead	dead
creangă	гілка
diferența	різниця
diferența	різниці
coperta	обкладинку
coperta	cover
coperta	обкладинка
coperta	обкладинки
gold	золота
gold	gold
gold	золоті
gold	золото
scriu	записати
scriu	напишіть
scriu	пишіть
scriu	виписати
scriu	написати
scriu	написання
scriu	запис
scriu	писати
scriu	запису
caută	шукати
caută	пошук
întâlnire	засідання
întâlnire	нарада
întâlnire	зустрічі
întâlnire	зустріч
trăsături	заохочував
trăsături	особливості
trăsături	можливості
trăsături	функціональність
ilfov	ілфов
philip	філіп
dreptate	справедливість
dreptate	правосуддя
cor	хор
cor	приспів
cor	шевченка
cor	кор
wolf	вовк
prezente	сьогодення
prezente	подарунок
prezente	теперішній
prezente	присутні
prezente	присутня
fruntea	чоло
fruntea	лоб
douglas	douglas
douglas	дуглас
modificat	змінили
modificat	змінений
modificat	змінено
modificat	змінене
modificat	змінені
für	für
augustin	августин
augustin	augustin
egal	дорівнює
egal	рівне
egal	рівний
egal	дорівнює
tarn	тарн
gerais	жерайс
vioară	скрипка
vioară	скрипці
stejar	дуб
cavaler	лицар
bucurat	сподобалося
operare	операційну
operare	операційна
istanbul	стамбула
istanbul	стамбулі
istanbul	стамбул
patrick	патрік
banii	гроші
precedent	прикладом
precedent	попереднє
precedent	попередні
precedent	попередній
precedent	попередня
biografice	біографічний
studiază	вивчення
studiază	навчання
sector	сектор
isère	ізер
conacul	маєток
structuri	структури
structuri	структур
structuri	конструкції
istorici	історики
deschiderea	відкриття
deschiderea	відкривання
deschiderea	відкривається
deschiderea	відкриваємо
sală	спортзал
decizie	рішенням
decizie	рішення
naos	янської
amestec	мікс
amestec	суміші
amestec	суміш
amestec	суміш
amestec	змішати
amestec	змішування
geografică	географічні
geografică	географічне
geografică	географічні
geografică	географічний
geografică	географічне
corectă	виправте
corectă	виправити
corectă	правильна
corectă	правильний
imperială	імператорський
imperială	імперський
imperială	imperial
clasament	рейтинг
clasament	рейтингу
clasament	рейтинги
clasament	оцінки
jim	джим
castel	замок
castel	кастель
câmpie	plain
câmpie	простий
câmpie	скромні
câmpie	рівнина
câmpie	звичайний
câmpie	низовина
socialist	соціалістична
înfrângerea	поразка
înfrângerea	поразки
licența	ліцензію
licența	ліцензія
licența	ліцензію
licența	ліцензія
licența	ліцензії
milan	мілан
scenariul	сценарій
scenariul	сценарій
scenariul	скрипт
scenariul	сценарії
scenariul	сценарій
pierderea	збиток
pierderea	втрати
pierderea	втрата
pierderea	збитки
pierderea	втрату
teritorială	територіальних
argento	ардженто
stack	стек
fotografie	світлину
fotografie	світлина
fotografie	світлині
fotografie	фото
fotografie	фотографія
principiu	принцип
musulmani	мусульмани
musulmani	мусульмани
musulmani	мусульманин
medieval	середньовічна
răniți	поранений
răniți	поранених
răniți	поранені
răniți	поранений
profesionist	фахівець
profesionist	професійний
profesionist	професіонал
profesionist	professional
profesionist	професійні
câștigător	переможець
câștigător	переможниці
desen	креслення
desen	малюнок
desen	малювання
interzis	заборона
interzis	заборонено
interzis	заборонене
interzis	заборонений
interzis	заборонені
interzis	заборонено
interzis	заборонили
interzis	заборонене
regulile	правила
irak	ірак
irak	іраку
ideile	ідеї
student	студентка
student	студентська
student	студент
reacție	реакція
howard	говард
pre	pre
pre	пре
pre	попередньо
sprijinit	підтримувані
sprijinit	підтримали
sprijinit	підтримується
topul	згори
topul	вгорі
topul	топ
topul	верхній
topul	найпопулярніші
topul	зверху
avansat	додатковий
avansat	додаткові
avansat	додаткове
avansat	розширений
avansat	додатково
napoli	неаполь
napoli	наполі
activitățile	заняття
activitățile	діяльності
activitățile	діяльність
contribuie	сприяє
cutremur	землетрус
castilia	кастилія
marte	марс
marte	mars
rare	рідкісна
rare	рідкісні
rare	рідкісний
rare	рідкість
rare	рідкісне
boală	хвороби
boală	хворобу
boală	хвороби
boală	хвороба
boală	захворювання
boală	хвороба
indre	ендр
blocat	застряг
blocat	застрягли
blocat	застрягла
blocat	штук
blocat	заблоковано
blocat	зафіксовано
blocat	заблоковано
blocat	заблокували
blocat	заблоковані
prusia	пруссія
herbert	герберт
măsura	вимірювання
măsura	міру
măsura	міра
sculptor	скульптор
avram	аврам
avram	абрам
întrebări	запитань
întrebări	питань
întrebări	вопросы
întrebări	запитання
întrebări	питання
intern	внутрішньо
intern	внутрішнє
intern	внутрішній
intern	внутрішня
intern	внутрішні
intern	домашніх
intern	домашня
valorile	значення
valorile	цінності
participa	долучитись
participa	участь
închisă	закрита
închisă	закрито
închisă	закриті
închisă	зачинено
completarea	завершення
completarea	доповнення
paginii	сторінку
paginii	сторінка
paginii	сторінки
paginii	пейдж
lupu	лупу
fabrică	фабрика
răspândit	поширення
răspândit	розповсюдження
mica	слюда
zeelandă	зеландії
zeelandă	земельні
zeelandă	зеландія
oră	година
oră	години
oră	годину
externă	зовнішнє
externă	зовнішні
externă	зовнішній
externă	зовнішня
naval	морська
stație	станція
stație	станції
stație	вокзал
watson	вотсон
industrie	галузь
industrie	галузі
industrie	індустрія
industrie	промисловість
cadru	блок
cadru	кадр
cadru	рамка
electronică	електроніка
electronică	електронне
electronică	електронні
