категория	kategooria
изложба	näitus
никарагуа	nicaragua
никарагуа	nicaragua
стюарт	stuart
стюарт	stewart
конгреса	kongress
пещера	koobas
плато	platoo
грешки	vigu
грешки	vead
грешки	vead
насекоми	putukad
насекоми	putukas
насекоми	putukad
холщайн	holstein
социално	sotsiaalselt
социално	sotsiaalsed
социално	sotsiaalne
племето	hõim
племето	hõimu
салвадор	salvador
служби	teenused
латвия	läti
лом	lom
уругвай	uruguay
доведе	tõi
доведе	toodi
доведе	toodud
доведе	led
доведе	juhtis
доведе	juhitud
посветена	pühendatud
посветена	pühendunud
азербайджан	aserbaidžaani
азербайджан	aserbaidžaan
азербайджан	aserbaidžaani
рали	ralli
рали	raleigh
вкус	maitsed
вкус	maitse
вкус	maitseb
вкус	maitse
температури	temperatuurid
принципи	põhimõtted
оставка	tagasiastumisega
загубата	kahjum
загубата	kaotus
богата	rikkaks
богата	rikkad
богата	rikkalik
богата	rich
богата	rikas
съветска	nõukogude
съветска	nsv
аристокрация	aristokraatia
властите	võimud
властите	ametiasutused
властите	asutused
властите	ametivõimud
месеци	kuud
месеци	kuude
съответствие	vastavus
съответствие	vastavus
джамия	mošee
уганда	uganda
сума	summa
сума	kogus
сума	summa
поражение	kaotus
драматург	näitekirjanik
надолу	alla
надолу	maha
надолу	maas
югославски	jugoslaavia
леополд	leopold
богат	rikkaks
богат	rikkad
богат	rikkalik
богат	rich
богат	rikas
чикаго	chicagos
чикаго	chicago
константинов	konstantinov
бавно	aeglane
бавно	tasapisi
бавно	aeglaselt
ген	gene
ген	geen
ген	geeni
тунис	tuneesia
тунис	tuneesia
тунис	tunis
минало	minevik
състоянието	seisukord
състоянието	tingimus
състоянието	seisund
желанието	iha
желанието	soov
желанието	soovi
извори	vedrud
минута	minut
основателите	asutajad
турско	türgi
признание	ülestunnistus
признание	tunnustamine
признание	tunnustus
признание	kajastamine
проверка	kontrollimine
проверка	ülevaatus
проверка	kontrollimine
проверка	kontroll
проверка	kontrolli
проверка	check
проверка	kontrollimine
проверка	tõendamine
кан	kahn
кан	khan
кан	kan
кан	cannes
апостол	apostel
непрекъснато	pidevalt
непрекъснато	pidevalt
канали	kanalid
колони	veerud
мляко	piima
мляко	piim
крале	kuningad
ланка	lanka
парагвай	paraguay
вътрешна	sisustus
вътрешна	sisemus
вътрешна	interjöör
вътрешна	sise
вътрешна	sisemised
вътрешна	sisemine
вътрешна	sisemine
братовчед	nõo
братовчед	nõbu
квалификациите	kvalifikatsioon
липсва	puuduvad
липсва	kadunud
липсва	puudu
липсва	puudub
марки	kaubamärkide
марки	margid
марки	märgid
марки	marks
маргарита	margherita
маргарита	margarita
направена	tehtud
подход	lähenemine
подход	lähenemisviis
подход	lähenemisviisi
проход	läbipääsu
исус	jeesus
серии	seeria
катарина	katharina
катарина	katarina
катарина	catarina
редактиране	edit
редактиране	muuda
редактиране	redigeerimine
редактиране	redigeerimine
комунисти	kommunistid
ток	aktiivne
ток	praeguse
ток	praegune
ток	tok
ток	elektrienergia
ток	elekter
режисьори	direktorite
телевизията	televiisor
телевизията	televisiooni
телевизията	televisioon
заболяване	haigus
заболяване	haigused
заболяване	haigus
ценни	väärtuslik
стокхолм	stockholmis
стокхолм	stockholmi
папата	paavst
папата	pope
мандат	mõiste
мандат	termin
мандат	volitused
мандат	mandaat
мандат	volitus
гласове	hääli
гласове	hääled
гласове	hääli
гласове	hääled
родители	vanemad
родители	lapsevanemad
колона	sammas
колона	kolonn
колона	veerg
колона	veeru
гней	gnaeus
сара	sarah
сара	sara
обиколки	tuuri
монако	monaco
спътник	satelliit
спътник	kaaslaseks
спътник	kaaslane
легендата	legend
легендата	legendi
технология	tehnoloogia
арена	arena
изложби	näituste
поток	voo
поток	voolu
поток	vool
поток	voog
поток	oja
комбинация	kombineerimine
комбинация	kombinatsioon
комбинация	kombo
количества	kogused
брака	abielu
градуса	kraadi
градуса	kraadides
регистър	registreerida
регистър	register
регистър	registrisse
регистър	registreeru
регистър	register
регистър	kantselei
лято	suvel
лято	suvi
лято	suve
спорове	vaidlused
спорове	vaidlus
спорове	väited
спорове	argumendid
крака	jalad
крака	jalad
крака	jalg
крака	jalale
мисли	mõelge
мисли	mõtle
мисли	mõtteid
мисли	mõtted
определяне	määramine
определяне	kindlaksmääramine
определяне	tähistus
определяне	määramine
определяне	nimetus
миг	moment
миг	hetk
миг	mig
саудитска	saudi
къп	karikavõistlused
къп	cup
къп	tops
къп	tass
къп	karikas
сигнал	signaal
сигнал	signaali
сигнал	märguanne
библиотеката	raamatukogu
библиотеката	teegi
изкуствата	kunst
балкански	balkani
балкански	balkanil
електронни	elektroonilised
електронни	elektrooniline
електронни	elektroonilisel
претор	preetor
горите	metsad
звук	heli
звук	audio
звук	heli
украински	ukraina
съставен	koosneb
съставен	komposiit
съставен	koostatud
събота	laupäev
събота	laupäeval
увеличаване	suurenemine
увеличаване	suurendamine
увеличаване	suurenda
увеличаване	zoom
използвано	kasutatud
троица	trinity
работници	töötajad
работници	töölised
писане	kirjutamine
дует	duett
дует	duo
колония	koloonia
симон	simone
симон	simon
използвайки	kasutamine
използвайки	kasutades
огромен	tohutu
огромен	hiiglaslik
огромен	tohutu
публично	avalikkus
публично	avalik
публично	avalikud
публично	avalikult
гана	ghana
административна	haldus
бнт	fet
императрица	keisrinna
редовно	korrapäraselt
редовно	regulaarselt
редовно	korrapärane
редовно	regulaarsed
редовно	tavaline
редовно	korrapärased
редовно	regulaarne
агнес	agnes
промените	muutused
промените	muudatused
истински	reaalne
истински	ehtne
истински	tõeline
истински	ehtne
математик	matemaatik
алберт	albert
статистическа	statistika
статистическа	statistilised
статистическа	statistiline
времетраене	kestus
записи	records
записи	kirjed
чад	tšaadi
чад	chad
резиденция	elukoht
резиденция	elukoha
резиденция	elamine
густав	gustav
густав	gustave
разнообразни	mitmekesine
разнообразни	mitmesugused
дан	dan
водещи	lipulaev
водещи	juhtiv
възраждане	renessanss
възраждане	elustamine
завършен	täielik
завършен	terviklik
завършен	lõpetatud
завършен	lõpetatud
завършен	lõpetatud
замбия	sambia
разнообразие	mitmekesisust
разнообразие	mitmekesisuse
разнообразие	mitmekesisus
разнообразие	sort
разнообразие	sordi
мишел	michelle
мишел	michel
възможни	võimalikud
възможни	võimalik
сяр	serres
шахмат	male
шахмат	lõppmängu
колекция	kogu
колекция	kollektsioon
колекция	kogumine
планове	kavad
планове	plaanid
планове	plaane
болест	haigus
болест	haigused
болест	haigus
болест	haigus
запазена	reserveeritud
запазена	säilitatud
запазена	säilinud
запазена	konserveeritud
сол	soola
сол	sool
сол	sol
сол	saul
комедия	komöödia
очевидно	ilmselt
очевидно	nähtavasti
очевидно	ilmselgelt
професия	elukutse
професия	kutseala
професия	okupatsiooni
професия	amet
класическа	klassikalised
класическа	klassika
класическа	klassikalise
класическа	klassikaline
класическа	klassika
класическа	klassikalised
класическа	classic
класическа	klassikaline
птиците	linnud
медали	medalid
вила	vila
вила	villa
чети	loe
чети	lugemine
чети	loetud
редки	harv
редки	harva
редки	haruldased
редки	haruldane
параметри	parameeter
параметри	parameetrid
корона	krooni
корона	crown
корона	kroon
корона	corona
критично	kriitiline
критично	kriitilised
специалисти	spetsialistid
бивша	endised
бивша	endine
роби	robbie
роби	orjad
роби	robby
будапеща	budapestis
будапеща	budapesti
дипломатически	diplomaatiline
вратар	väravavaht
вратар	väravavaht
вратар	väravavahi
максимална	maksimaalne
максимална	maksimum
максимална	maksimaalselt
колежа	kolleegium
колежа	kolledž
съществуване	olemasolu
огромна	tohutu
огромна	hiiglaslik
огромна	tohutu
губят	kaota
плочи	records
плочи	plaadid
плочи	taldrikud
милиарда	miljard
милиарда	miljardit
легион	leegion
крайно	äärmuslik
близко	lähedal
близко	sulge
близко	lähedal
хижа	salongi
хижа	majake
хижа	kabiin
животът	life
животът	elu
арсенал	arsenali
ювентус	juventus
тейлър	taylor
реално	reaalne
реално	ehtne
реално	tõeline
реално	realistlikult
реално	reaalselt
варианти	variandid
копие	koopia
копие	kopeeri
копие	kopeerimine
копие	oda
истината	tõde
палестина	palestiina
корпуса	kere
джорджия	gruusia
джорджия	georgia
заменен	asendatud
заменен	asendatakse
ситуация	olukord
ситуация	situatsioon
сталин	stalin
сталин	stalini
ефекти	mõjud
ефекти	mõju
ефекти	toime
просветен	valgustatud
свободни	vabad
свободни	vaba
свободни	free
свободни	tasuta
валентин	valentin
валентин	valentine
синовете	pojad
кон	hobune
кон	hobuse
кон	hobu
периоди	perioodid
периоди	ajavahemikud
рей	ray
яйца	mune
яйца	munad
яйца	muna
компютри	arvutid
пристанището	port
пристанището	sadam
вътре	sees
повлиян	mõjutanud
повлиян	mõjutas
повлиян	mõjutatud
молба	taotlus
молба	rakendus
молба	kohaldamine
молба	palve
молба	taotlus
молба	päring
боя	värvaine
максимилиан	maximilian
постоянен	alalise
постоянен	alalised
постоянен	alaline
постоянен	püsiv
постоянен	pidev
щаба	staap
щаба	peakorter
спор	vaidlus
спор	argument
спор	argumendi
спор	vaidluse
спор	vaidlus
форд	ford
юрий	juri
юрий	yuri
сиера	sierra
земеделие	põllumajandus
земеделие	põllumajandus
бен	ben
жертва	ohver
жертва	kannatanu
изисквания	nõuded
ирина	irina
тиберий	tiberius
цифри	numbrid
цифри	arvud
цифри	numbrid
спортове	sport
спортове	spordi
кралски	kuninglik
кралски	royal
кралски	kuninglikud
присъствие	osalemine
присъствие	osavõtt
присъствие	kohalolek
присъствие	kohalolu
музикално	muusikal
музикално	musical
музикално	muusikaliselt
изучаване	õppimine
изучаване	uuring
писма	kirju
писма	kirjad
писма	tähed
сестри	õed
сестри	õed
разликата	vahe
разликата	erinevus
независими	sõltumatud
независими	iseseisev
независими	sõltumatu
договори	lepingud
личността	isiksus
личността	isikupära
образ	pilt
образ	pildi
небето	taevas
небето	sky
небето	taevas
огромни	tohutu
огромни	hiiglaslik
огромни	tohutu
ирландски	iiri
ирландски	iirlased
характеристика	iseloomulik
характеристика	motiiv
звука	heli
емигрира	emigreerunud
емигрира	emigreeruma
магдалена	magdaleena
магдалена	magdalena
допълнителна	täiendavad
допълнителна	täiendav
млада	noored
млада	young
млада	noor
някъде	kuskil
някъде	kusagil
камера	kaamera
токио	tokyo
съобщения	teated
съобщения	sõnumid
съобщения	kirjad
завършил	lõpetas
изгражда	ehitab
пиеси	mängib
нидерландски	madalmaad
нидерландски	holland
нидерландски	hollandi
фактор	teguri
фактор	tegur
фактор	faktor
бъдещето	tulevikku
бъдещето	tulevik
възстановява	taastab
стената	müür
стената	sein
стената	seina
домакин	peremees
домакин	võõrustaja
домакин	vastuvõtva
домакин	saatejuht
масата	laua
масата	laud
масата	tabel
лед	jää
лед	ice
лед	jääd
стойности	väärtused
основание	alus
основание	õigustus
основание	selgitus
основание	põhjendus
основание	põhjused
джърси	jersey
производители	tootjad
производители	tootjad
аудио	audio
аудио	heli
светилище	varjupaik
светилище	pühamu
тясно	kitsas
тясно	kitsad
четвърта	neljas
четвърта	neljandaks
франческо	francesco
боб	bob
сатурн	saturn
демокрация	demokraatia
моя	minu
моя	moya
артилерия	suurtükivägi
полето	põld
полето	väli
планета	planet
планета	planeet
масло	võid
масло	või
масло	õli
масло	nafta
понятие	mõiste
понятие	kontseptsioon
сложни	keerukas
сложни	kompleks
сложни	keeruline
сложни	komplitseeritud
разширява	laiendab
познати	tuttav
познати	tuttav
съвременна	tänapäeva
съвременна	kaasaegne
умения	oskused
умения	oskusi
умения	oskused
умения	oskus
умения	oskuste
реформи	reform
реформи	reformid
феновете	fänne
феновете	fännid
компютър	arvuti
ливърпул	liverpooli
сърце	südant
сърце	südame
сърце	süda
дивизии	osakonnad
дивизии	rajoonid
дивизии	vaheseinad
соленост	soolsus
чуждестранни	välismaised
чуждестранни	välismaa
частен	reamees
частен	privaatne
частен	era
частен	erasektori
таблица	laua
таблица	laud
таблица	tabel
опасност	oht
опасност	ohu
опасност	oht
купи	osta
назад	tagasi
роберт	robert
фройд	freud
тирол	tyrol
завърши	lõpeta
завърши	lõpetas
завърши	viimistlemine
реклама	kaubanduslik
реклама	reklaam
реклама	reklaami
реклама	reklaam
намибия	namiibia
мехмед	mehmet
кули	tornid
фирми	firmad
фирми	äriühingud
фирми	firmad
фирми	ettevõtted
търговци	ettevõtjad
търговци	kauplejad
търговци	kaupmehed
търговци	kaupmehed
търговци	müüjad
синове	pojad
дрехи	rõivad
дрехи	riietus
дрехи	riided
дрехи	riideid
дрехи	riided
сайтове	alade
събрани	kogutud
събрани	kogunenud
събрани	kogutud
рид	reed
кулата	tower
кулата	torn
кулата	vahitorn
исляма	islam
дълбока	sügav
дълбока	deep
дълбока	sügavale
кралят	king
кралят	kuningas
кралят	kunn
заплаха	oht
заплаха	ähvardus
етаж	korrus
етаж	põrand
наименования	nimetused
наименования	nimed
адмирал	admiral
рак	krabi
рак	vähk
рак	rack
прости	lihtne
прости	andesta
прости	andestada
интересни	huvitav
лична	isiklik
лична	isiklikud
джонсън	johnson
вещество	aine
вещество	ainet
механизъм	mehhanism
израз	väljend
израз	väljendus
тела	kehad
тела	surnukehad
тела	laibad
йемен	jeemeni
владение	valduses
владение	omamine
владение	domeeni
владение	valdkond
равнище	taseme
равнище	tase
равнище	tasand
ливан	liibanon
плен	vangistus
териториите	territooriumide
териториите	territooriumid
подобряване	täiustamine
подобряване	paranemine
подобряване	parandamine
подобряване	parandamine
подобряване	parandada
строеж	ehitamine
строеж	ehitus
строеж	konstruktsioon
диего	diego
медичи	medici
снимката	foto
политическо	poliitilised
политическо	poliitiline
войниците	sõdurid
общности	kogukonnad
същество	elukas
същество	olend
същество	olevus
задачата	ülesanne
хълм	mount
хълм	ühendamine
хълм	hill
естествен	looduslik
естествен	loomulik
естествен	naturaalne
естествен	looduslikud
европейско	euroopa
катастрофа	avarii
катастрофа	katastroof
катастрофа	katastroofi
гражданите	kodanikud
регистрирани	registreeritud
регистрирани	registreerinud
континента	mandri
континента	mandri
врати	uksed
философията	filosoofia
натиск	surve
натиск	rõhu
натиск	rõhk
двойка	paar
двойка	paari
двойка	paar
хит	hit
хит	löö
хит	tabas
техники	tehnikad
техники	tehnikaid
мохамед	mohammad
мохамед	muhammad
мохамед	mohammed
мохамед	muhammed
мохамед	mohamed
избяга	põgenesid
избяга	põgenenud
избяга	põgenes
действителност	tegelikkus
действителност	reaalsus
файлове	failid
снимките	fotode
снимките	fotod
пещерата	koobas
самоа	samoa
убийство	mõrv
убийство	mõrvamine
убийство	mõrv
губернатор	kuberner
мед	vask
мед	vase
буквално	sõnasõnaline
китарист	kitarrist
карло	carlo
фернандо	fernando
бази	alused
харесва	meeldib
джими	jimmy
джей	jay
знамето	lipp
знамето	lipu
квартали	piirkonnad
народите	rahvaste
народите	rahvad
еврейски	juudi
еврейски	juut
еврейски	heebrea
средни	keskmise
средни	keskmine
средни	keskmised
средни	andmekandja
младежи	noored
младежи	noorus
младежи	noorte
младежи	noorukid
знаци	märgid
знаци	tegelased
знаци	sildid
знаци	märgid
знаци	märke
кнр	hiina
нации	rahvaste
нации	rahvad
стилове	stiilid
въглища	süsi
въглища	kivisüsi
германците	sakslased
непал	nepali
индийски	india
индийски	indiaanlane
сидни	sydney
веселин	veselin
лекари	arstid
лекари	arstid
сладководни	magevee
мина	mina
форт	kindlus
форт	fort
коса	karvad
коса	soeng
коса	juuksed
стая	tuppa
стая	ruum
стая	tuba
изпратени	lähetatud
изпратени	saadetud
страх	hirm
страх	hirmu
дървени	puust
дървени	puidust
дървени	puit
исландия	islandil
исландия	island
исландия	islandi
корени	juure
корени	root
корени	juur
корени	juured
предложения	soovitused
предложения	ettepanekud
предложения	pakkumised
предложения	pakub
предложения	pakkumisi
предложения	ettepanekud
предложения	ettepanekuid
растенията	taimi
растенията	taimed
създател	tegija
създател	asutaja
създател	looja
жив	live
жив	elama
жив	elusana
жив	elus
жив	elusalt
измерване	mõõtmine
измерване	mõõte
измерване	mõõtmine
венера	veenus
тайно	salaja
тайно	saladus
тайно	salajane
тайно	secret
случайно	kogemata
сто	sto
сто	wto
стандарти	standardid
престъпления	kuritegude
престъпления	kuriteod
престъпления	kuritegevus
престъпления	kuriteod
престъпления	kuritegu
престъпления	kuritöö
жаба	kärnkonn
жаба	konna
жаба	konn
дроб	kopsud
дроб	kopsu
дроб	maksa
дроб	maks
провеждане	käitumine
класификация	liigitamine
класификация	klassifitseerimine
класификация	klassifikatsioon
класификация	liigitus
сметки	arved
сметки	arvepidamine
сметки	kontod
кацане	maandumine
кристина	christina
кристина	cristina
кристина	kristina
черти	omadused
челси	chelsea
присъствието	osalemine
присъствието	osavõtt
последва	järgnes
последва	järgnesid
младеж	noored
младеж	noorus
младеж	noorte
кутия	box
кутия	kast
кутия	karp
кутия	kasti
кутия	lahter
кутия	kastis
джоузеф	joseph
джоузеф	joosep
мрежата	võrk
мрежата	võrgu
мрежата	võrgustik
блус	blues
хамбург	hamburgi
живял	elasin
живял	elatud
живял	elanud
живял	elas
ферари	ferrari
следващ	järgmiseks
следващ	järgmisena
следващ	järgmine
следващ	next
позната	teada
позната	teadaolevad
позната	teadaolev
позната	tuntud
позната	tuttav
позната	tuttav
леон	léon
леон	leóni
леон	leon
совалката	süstik
кардинал	kardinal
потоци	vood
потоци	vood
потоци	voolab
торино	torino
торино	torino
волейбол	võrkpall
фолклор	folkloor
атаки	rünnakud
честота	sagedused
честота	esinemissagedus
честота	sagedus
честота	esinemissagedus
финансите	riigikassa
навсякъде	kõikjal
навсякъде	igalpool
педро	pedro
тайна	saladus
тайна	salajane
тайна	secret
ломбардия	lombardia
стъпка	step
стъпка	sammu
стъпка	samm
запази	salvestamine
запази	salvesta
запази	hoida
запази	hoia
запази	hoian
лов	hunt
лов	jaht
лов	jahile
лов	jahi
лов	jaht
списъци	nimekirjad
списъци	loetelud
кампанията	kampaania
добавен	lisatud
икономическо	majanduslik
астронавт	astronaut
церемония	tseremoonia
електронна	elektroonilised
електронна	elektrooniline
електронна	elektroonilisel
октавиан	octavianus
мотиви	motiivid
мотиви	motiivid
взето	võetud
наследници	pärijad
наследници	järglased
леки	kerged
леки	kerge
леки	kerged
синьо	sinised
синьо	sinine
затворен	kinnine
затворен	suletud
растителност	taimestiku
ивоар	ivoire
принудени	sundis
принудени	sunnitud
стив	steve
ким	kim
компоненти	komponendid
графството	maakonda
продуценти	tootjad
орегон	oregoni
вход	sisendi
вход	sisend
вход	sissepääs
вход	sisenemine
вход	sisselogimine
университети	ülikoolid
зип	zip
опазване	säilitamine
опазване	looduskaitse
опазване	säilitamine
опазване	säilimine
отношението	suhtumist
майк	mike
общините	omavalitsused
общините	commons
съюзниците	liitlased
възрастни	täiskasvanud
възрастни	eakad
възрастни	täiskasvanu
възрастни	täiskasvanud
мали	malley
мали	mali
героите	kangelased
равни	võrdsed
равни	võrdne
равни	võrdub
африкански	aafrika
осигуряване	kindlustamine
осигуряване	säte
расте	kasvab
расте	kasvavad
расте	kasvav
расте	kasvab
расте	kasvab
расте	kasvavad
расте	kasvatamine
расте	kasvama
расте	kasva
цивилизация	tsivilisatsioon
цивилизация	tsivilisatsiooni
цивилизация	tsivilisatsioon
цивилизация	tsivilisatsiooni
публика	publik
удари	hit
удари	löö
удари	tabas
новини	news
новини	uudis
новини	uudised
патрик	patrick
патрик	patrik
охрана	valvurid
охрана	turvalisus
охрана	julgeolek
охрана	turva
охрана	julgeoleku
тест	test
тест	katse
островът	saart
островът	saar
охайо	ohio
джаксън	jackson
актьорите	näitlejad
фредерик	frederic
фредерик	friedrich
фредерик	frederick
фредерик	frederik
разширение	laienemine
разширение	laiendamine
разширение	laienemine
разширение	laiendamine
разширение	pikendamine
разширение	laiendus
разширение	pikendamise
бвп	skt
бвп	skp
постигне	saavuta
постигне	saavutada
знания	teadmised
знания	teadmine
съобщение	väljakuulutamine
съобщение	teadaanne
съобщение	sõnum
съобщение	teade
дисертация	väitekirja
дисертация	väitekirja
тоскана	toscana
богати	rikkaks
богати	rikkad
богати	rikkalik
богати	rich
богати	rikas
бунт	ülestõus
бунт	mäss
бунт	mäss
бунт	mässu
бунт	mäss
бунт	ülestõus
учените	teadlased
учените	teadlaste
кога	millal
кога	kui
око	silm
око	silma
уотсън	watson
леоне	leone
получаване	vastuvõtmine
получаване	vastuvõtmine
основи	sihtasutus
основи	fond
основи	vundament
основи	põhitõed
основи	alused
основи	sihtasutuste
събиране	koguda
събиране	koguma
събиране	kogunemine
събиране	kogu
събиране	kollektsioon
събиране	kogumine
събиране	kokkutulek
икона	ikoonilise
икона	ikoon
икона	ikooni
ман	mann
слънце	päikest
слънце	päike
слънце	päikesepaiste
слънце	päikesekiir
слънце	päikest
нашата	meie
вълни	lained
вълни	laineid
покрити	hõlmatud
покрити	kattis
покрити	kaetud
покрити	kaetud
дмитрий	dmitri
дмитрий	dmitri
дмитрий	dimitri
норвежки	norra
библията	piibel
опашката	järjekorda
опашката	järjekorra
опашката	järjekord
опашката	järjekorras
опашката	saba
икономист	majandusteadlane
лекции	loeng
способност	võimekus
способност	võimsus
способност	võime
богове	jumalad
копа	copa
колорадо	colorado
разкопки	kaevata
разкопки	kaeva
разкопки	väljakaevamistel
постоянна	alalise
постоянна	alalised
постоянна	alaline
постоянна	püsiv
постоянна	pidev
топка	ball
топка	pall
топка	palli
порта	värav
порта	porta
петер	peter
петер	peeter
кенеди	kennedy
разработка	arendamine
разработка	arendus
разработка	areng
разработка	arendaja
уест	west
уест	lääs
уест	lääne
катрин	katherine
катрин	catherine
катрин	katariina
статус	staatus
статус	seisund
статус	oleku
статус	olek
картинки	pildid
картинки	pilte
херцогиня	hertsoginna
нашите	meie
италианска	itaalia
престол	troon
престол	trooni
разпространението	levinud
разпространението	levis
разпространението	levik
авторски	autoriõigusega
авторски	autoriõigus
момче	poiss
западни	läänemaa
западни	lääne
западни	western
царица	kuninganna
царица	queen
градини	aiad
препратка	viide
александрия	alexandria
отговорност	vastutus
отговорност	vastutus
ракетата	rakett
барбара	barbara
бангладеш	bangladesh
съдии	kohtunikud
сената	senati
сената	senat
краката	jalad
краката	jalad
байерн	bayern
обединена	ühtne
обединена	united
обединена	ühinenud
дългогодишен	kauaaegne
предишен	eelmised
предишен	varasem
предишен	eelmine
марина	marina
последствие	tagajärjeks
последствие	tagajärg
сардиния	sardiinia
сардиния	sardiinias
монаси	mungad
генерали	kindralid
андреа	andrea
майстори	isandad
майстори	meistrid
доцент	dotsent
терен	maastik
коне	hobused
коне	hobuseid
споменат	mainis
споменат	mainitud
споменат	mainiti
говор	dialekt
говор	sõnavõtt
говор	kõne
вътрешен	sisustus
вътрешен	sisemus
вътрешен	interjöör
вътрешен	sise
вътрешен	sisemised
вътрешен	sisemine
вътрешен	sisemine
бракът	abielu
медиите	meedia
бела	bela
бела	bella
малави	malawi
съвременно	tänapäeva
съвременно	moodne
съвременно	kaasaegne
съвременно	tänapäeva
съвременно	kaasaegne
латинска	ladina
александра	alexandra
доказателство	tõendid
доказателство	tõendusmaterjal
доказателство	tõendeid
доказателство	asitõend
доказателство	tõendid
доказателство	tõestus
критик	ülevaataja
критик	kriitik
домашни	riigisisesed
домашни	kodumaine
домашни	kodutööd
изделия	artiklid
петрова	petrova
медицинска	meditsiinilised
медицинска	meditsiiniline
набор	komplekti
набор	komplekt
набор	määra
набор	seadis
вярва	usaldab
вярва	usub
порт	port
порт	sadam
наказание	karistus
наказание	karistus
наказание	karistuse
момичета	tüdrukud
момичета	girls
боговете	jumalad
френско	prantsuse
автономна	autonoomne
започна	alustatud
започна	alanud
започна	käivitatud
започна	algas
започна	hakkas
започна	alustas
парите	raha
танци	tantsu
танци	tants
танци	tantsi
танци	tantsida
танци	tantsimine
бюро	bürood
бюро	büroo
бюро	juhatus
бюро	laud
легенди	legendid
контакти	kontakt
контакти	kontakti
контакти	kontaktid
малта	malta
дирекция	direktoraat
значителен	märkimisväärne
смяна	vahetus
смяна	nihe
смяна	shift
смяна	muutused
смяна	muuda
смяна	muudatus
смяна	muutus
ривър	river
ривър	jõgi
студент	tudeng
студент	õpilane
студент	üliõpilane
моли	molly
комунистически	kommunist
комунистически	kommunistliku
комунистически	kommunistlik
подходящи	sobiv
подходящи	asjakohane
подходящи	kohane
подходящи	sobilik
подходящи	sobiv
подходящи	sobilik
подходящи	sobivad
електронно	elektroonilised
електронно	elektrooniline
електронно	elektroonilisel
електронно	elektrooniliselt
монах	munk
монах	monk
монах	munk
критерии	kriteeriumid
спаси	salvestamine
спаси	salvesta
монголия	mongoolia
задължения	kohustused
задължения	kohustused
задължения	kohustused
задължения	kohustus
задължения	tollimaksud
задължения	kohustused
чувство	tunne
преводи	ülekanded
преводи	tõlked
комуникация	teatis
комуникация	suhtlemine
комуникация	kommunikatsioon
комуникация	side
авиация	lennunduse
авиация	lennundus
пенсилвания	pennsylvania
твърдо	tahke
твърдо	tahked
твърдо	raske
твърдо	kõva
собствено	oma
статуя	kuju
успешен	edukas
успешен	edukad
специфични	konkreetne
специфични	spetsiifilised
специфични	konkreetsete
специфични	spetsiifiline
стадиона	staadion
шотландски	šoti
кук	cook
кук	kokk
животински	looma
животински	loom
паркове	pargid
лист	leht
лист	leht
широки	laiad
широки	lai
широки	laia
широки	laia
гости	külalised
дал	dahl
среди	keskkondade
управители	haldajad
управители	juhid
полезни	kasulikud
полезни	kasulik
полезни	abivalmis
насилие	vägivald
насилие	vägivalla
скулптор	skulptor
сенегал	senegali
замъкът	loss
замъкът	castle
замъкът	lossi
връщане	tagastab
връщане	tagasitulek
катедрала	katedraal
аполо	apollo
роза	rose
роза	roos
роза	roosi
роза	rosa
духовна	vaimne
духовна	hingeline
тропически	troopiline
финалист	finalist
стрелба	laskmine
стрелба	tulistamine
стрелба	tulistamine
стрелба	tulevahetus
стрелба	tulistamine
стрелба	tulistamist
замяна	vahetus
замяна	asendamine
замяна	asenda
замяна	asendus
замяна	asendatakse
замяна	asendamine
замяна	vaheta
замяна	asendamine
замяна	asendaja
замяна	asendus
замяна	asendamine
майсторство	oskus
защитена	kaitstud
франкфурт	frankfurt
техният	nende
религията	religioon
термини	terminid
годишнината	aastapäeva
годишнината	aastapäev
кларк	clarke
кларк	clarki
кларк	clark
волфганг	wolfgang
депутати	mps
базиликата	basiilika
съюзници	liitlased
отгоре	eespool
отгоре	ülalpool
отгоре	ülal
валтер	walther
валтер	walter
женева	genfi
женева	genfis
предназначени	mõeldud
габон	gaboni
габон	gaboni
предавания	ringhäälingusaadete
философски	filosoofiline
писателите	kirjanikud
сантяго	santiago
сражения	lahinguid
сражения	lahingud
оригинал	originaalne
оригинал	originaal
оригинал	algne
терена	maastik
швейцарски	šveitsi
съгласен	leppis
съгласен	kokkulepitud
съгласен	nõus
квартала	naabrus
илинойс	illinoisi
цигани	mustlased
женитба	abielu
товар	koormus
товар	laadi
товар	laadimine
товар	lasti
сферата	sfääri
сферата	kera
смесени	segatud
смесени	sega
смесени	segunenud
смесени	segatud
аспекти	aspekte
аспекти	aspektid
немска	saksa
немска	sakslane
шести	kuuendaks
шести	kuues
дадени	antud
бохемия	čechy
равенство	lips
равенство	viik
равенство	võrdõiguslikkus
равенство	võrdsus
артър	arthur
артър	artur
австралийски	austraalia
племенник	vennapoeg
племенник	õepoeg
заведения	ettevõtted
жертвите	ohvreid
жертвите	ohvrid
магистър	magister
змия	madu
змия	snake
змия	mao
змия	madu
обявено	deklareeritud
обявено	kuulutatud
обявено	teatas
заселници	asunikud
уилсън	wilson
амстердам	amsterdam
амстердам	amsterdami
наблюдения	tähelepanekud
наблюдения	vaatlused
наблюдения	tähelepanek
наблюдения	vaatluse
наблюдения	vaatlus
богдан	bogdan
морис	morris
морис	maurice
направено	tehtud
направено	tehtud
явление	fenomen
явление	nähtus
лацио	lazio
вина	veini
вина	vein
вина	veinid
вина	süü
