של	шел
הסתיים	закончил
הסתיים	завершено
האצטדיון	стадион
הנוכחית	текущий
הנוכחית	текущее
הנוכחית	нынешней
הנוכחית	текущие
הנוכחית	текущая
כף	плащ
כף	мыс
כף	ложки
כף	ложка
כף	ложку
דגש	упор
דגש	акцент
ריק	рик
ריק	рика
ריק	пусто
ריק	пустая
ריק	пустой
ריק	пустое
ריק	пустые
סטיבן	стефан
סטיבן	стивен
סטיבן	стивен
מומלץ	рекомендуемые
מומלץ	рекомендуется
מומלץ	рекомендованные
מומלץ	рекомендовано
מומלץ	рекомендуемая
כיסוי	обложки
כיסוי	прикрытие
כיסוי	обложка
כיסוי	обложку
כיסוי	покрытия
כיסוי	охват
כיסוי	охвата
כיסוי	наложение
גולן	голан
הובילה	led
מבחן	испытания
מבחן	проверка
מבחן	тест
מבחן	испытание
מפלגה	party
מפלגה	сторона
מפלגה	партия
מפלגה	вечеринка
גאוגרפיה	географии
גאוגרפיה	география
קבועה	постоянная
קבועה	постоянное
קבועה	постоянные
קבועה	постоянный
קבועה	постоянная
קבועה	постоянно
קבועה	постоянные
קבועה	постоянное
קבועה	постоянный
המורדים	повстанцев
רוזן	граф
רוזן	считать
רוזן	розен
נתניהו	нетаньяху
לתאר	описать
לתאר	опишите
סר	сир
הלוח	доска
הלוח	правление
הלוח	планшет
אהוד	эхуд
אהוד	популярная
אהוד	популярных
אהוד	популярный
אהוד	популярное
אהוד	популярные
בוט	бот
לנצח	победить
לנצח	выиграть
לנצח	победа
לנצח	навеки
לנצח	forever
לנצח	навсегда
לנצח	вечно
הרומאים	римляне
הרומאים	римлян
מינה	мина
יורם	geek
יורם	йорам
יורם	ботаник
עומדת	стоя
עומדת	стою
פורטוגל	португалии
פורטוגל	португалия
איינשטיין	эйнштейн
איינשטיין	эйнштейна
בשבי	плену
היקף	периметр
היקף	охват
היקף	окружности
היקף	обхват
פייר	пьер
חשמלי	электрический
חשמלי	электрические
חשמלי	электрических
חשמלי	электрическая
חשמלי	электрический
חשמלי	электрик
חשמלי	electric
חשמלי	электрическая
המפעל	фабрика
המפעל	завод
נח	отдыхает
נח	ноа
נח	ной
נח	нух
נח	ноя
מונדיאל	фифа
להציל	спасти
להציל	сохранять
להציל	сохранить
להציל	сохраните
מאמין	поверить
מאמין	верить
מאמין	верим
מאמין	верю
מאמין	верующий
מאמין	верующим
בטעות	нечаянно
בטעות	случайно
הטרור	террор
קפה	кофе
סיבות	причины
סיבות	причины
סיבות	причин
שמחה	радости
שמחה	джой
שמחה	радость
שמחה	симха
שמחה	счастливый
שמחה	счастливая
שמחה	счастливые
שמחה	счастлива
שמחה	счастлив
התייחסות	ссылка
שחרור	освободить
שחרור	освобождения
שחרור	релиз
שחרור	освобождение
שחרור	освобождения
שחרור	освобождение
מימון	финансирование
מימון	финансирование
מימון	финансы
מימון	финансирование
אוטומטית	автоматические
אוטומטית	автоматическое
אוטומטית	автоматический
אוטומטית	автоматическая
אוטומטית	автоматического
אוטומטית	автоматически
אוטומטית	автоматически
משורר	поэт
משורר	поэта
תומך	поддерживающие
תומך	поддержка
תומך	поддержки
תומך	поддержка
תומך	поддержку
תומך	поддерживаю
תומך	поддерживает
תומך	поддерживаются
תומך	поддерживается
תומך	сторонник
דפוס	шаблон
דפוס	узор
דפוס	схеме
דפוס	печать
מושבים	места
מושבים	сиденья
ארנסט	эрнест
ארנסט	эрнст
לימד	научил
לימד	преподавал
משטר	режим
הצעות	рекомендуемые
הצעות	предлагаемые
הצעות	предложил
הצעות	предложено
הצעות	предложения
הצעות	предложения
ביים	направленное
ביים	направленный
ביים	направлены
הגורמים	факторы
הבכור	старшая
ויליאמס	вильямс
ויליאמס	уильямс
דרומית	южные
דרומית	южная
דרומית	южный
דרומית	южной
דרומית	южное
טילים	ракеты
טילים	ракет
טילים	ракеты
נסיך	принц
נסיך	принс
נסיך	князь
בבל	babel
בבל	вавилон
יחדיו	вместе
דונם	акров
מחלה	болезнь
מחלה	заболевание
מחלה	болезни
מחלה	болезнь
מחלה	заболевание
מחלה	заболевания
מחלה	болезни
מחלה	болезнь
מחלה	болезни
המאמר	статья
עופות	курица
עופות	куриные
עופות	кур
עופות	птички
עופות	птицы
עופות	птиц
קנה	купить
קנה	покупать
קנה	купили
קנה	купил
קנה	купила
אמורה	должен
אמורה	должны
גיבור	герой
גיבור	героический
נרצחו	убита
נרצחו	убитый
נרצחו	убил
נרצחו	убит
נרצחו	убиты
בסיסי	базовые
בסיסי	основные
בסיסי	базовый
בסיסי	базовая
בסיסי	basic
ייחודי	отличительные
ייחודי	отличительной
ייחודי	уникальная
ייחודי	уникальные
ייחודי	уникальный
ייחודי	уникальное
פוליטיקאים	политиков
פוליטיקאים	политики
גילו	обнаружен
גילו	обнаружена
גילו	обнаружил
גילו	обнаружено
גילו	обнаруженные
הרוסים	русские
עמי	ами
עצמאות	независимости
עצמאות	независимость
התקבלה	получено
התקבלה	получен
התקבלה	полученная
התקבלה	полученные
התקבלה	получены
התקבלה	принят
התקבלה	принята
התקבלה	приняты
התקבלה	принято
החליף	заменили
החליף	заменены
החליף	заменена
החליף	поменяли
החליף	поменялись
הסכמה	консенсус
הסכמה	консенсуса
הסכמה	согласия
הסכמה	согласие
הסכמה	соглашение
מחיר	прайс
מחיר	цена
מחיר	цена
מחיר	стоимость
מחיר	затраты
צעד	шаг
אוצר	сокровище
אוצר	клад
אוצר	сокровища
דובר	довер
בחירה	выбор
בחירה	подбор
בחירה	выделение
בחירה	отбора
בחירה	отбор
בחירה	подборка
בחירה	выбор
דעה	мнение
דעה	мнение
דעה	мнения
מחזות	играет
מחזות	пьесы
קווין	куинн
קווין	квинн
קווין	куин
קווין	квин
קווין	кевин
העביר	направлены
אליפויות	чемпионат
ובפרט	конкретно
נוצרו	сформированных
נוצרו	сформирован
נוצרו	сформировали
נוצרו	сформированные
נוצרו	сформирована
נוצרו	созданные
נוצרו	созданный
נוצרו	создано
נוצרו	создана
נוצרו	создан
גדי	козерог
מוסלמים	мусульман
מוסלמים	мусульманам
מוסלמים	мусульмане
מוסלמים	мусульманских
מוסלמים	мусульманские
מוסלמים	мусульманин
מוסלמים	мусульмане
מבוא	введение
מבוא	вступление
מבוא	intro
מבוא	предисловие
הרוב	большинство
הרוב	наиболее
הרוב	большинство
משימות	уступки
משימות	задания
משימות	задачи
משימות	миссии
משימות	миссий
הודיעה	объявлено
הודיעה	объявили
הודיעה	объявил
הודיעה	объявленные
הודיעה	объявила
למידה	изучение
למידה	исследование
למידה	обучения
למידה	обучение
למידה	учимся
למידה	учусь
פוסט	публикация
פוסט	post
פוסט	опубликовать
פוסט	пост
שחר	рассвете
שחר	рассвет
שחר	дон
שחר	шахар
סבל	агонии
סבל	страдания
סבל	страдание
סבל	выдержал
סבל	страданий
סבל	страдание
אחים	братья
אחים	brothers
אחים	bros
אתונה	афинах
אתונה	афины
עור	кожа
עור	кожи
עור	кожа
נס	несс
נס	чудо
בנוי	структурированных
בנוי	построенный
בנוי	построено
בנוי	построена
בנוי	построенные
בנוי	построен
בנוי	построили
בנוי	построено
בנוי	построенные
בנוי	построен
בנוי	построены
ילדה	девочка
ילדה	girl
ילדה	девчонка
ילדה	девушка
ילדה	дитя
ילדה	детский
ילדה	ребенок
ילדה	ребёнок
ילדה	ребенка
משפטי	юридический
משפטי	правовая
משפטי	правовой
משפטי	юридическая
היסטוריונים	историки
ירון	ярон
גורמת	причинение
גורמת	вызывая
דרגה	степень
דרגה	степени
דרגה	ранг
דרגה	звание
דרגה	ранга
תאים	ячейки
תאים	клетки
עופר	офер
ובמקום	вместо
לפתור	решимость
לפתור	решить
התגורר	прожил
התגורר	жили
התגורר	жила
התגורר	жил
פרמטר	параметр
אמי	эмми
מושב	места
מושב	сиденья
מושב	мошав
מושב	сиденья
מושב	сиденье
עתיד	будущее
עתיד	будущий
עתיד	будущая
עתיד	будущие
חכמים	умная
חכמים	смарт
חכמים	умный
חכמים	smart
חכמים	умные
אייל	олень
השישית	шестая
השישית	шестой
השישית	шестое
תארים	прилагательные
תארים	заголовки
תארים	названия
תארים	градусов
תארים	степени
הון	столица
הון	капитал
הון	capital
לאכול	ешь
משוררים	поэтов
שנית	секунда
שנית	второй
שנית	вторая
שנית	второе
ישיבות	собрания
ישיבות	встречи
ישיבות	заседания
ישיבות	совещания
מלווה	сопровождал
מלווה	сопровождали
מלווה	сопровождающих
מלווה	товарищ
קרני	карни
קרני	лучи
קרני	кирни
איטלקי	итальянское
איטלקי	итальянский
איטלקי	итальянцы
איטלקי	итальянские
איטלקי	итальянская
איטלקי	италии
עסקה	сделка
עסקה	сделку
עסקה	сделка
מעוניין	заинтересованных
מעוניין	заинтересованная
מעוניין	интересует
מעוניין	заинтересованным
מעוניין	интересно
מעוניין	заинтересованные
תקף	действительный
תקף	действительное
תקף	атаковали
תקף	атаковал
תקף	напали
המקומיים	местные
הוסיף	добавлены
הוסיף	добавил
הוסיף	добавлена
הוסיף	добавлено
הוסיף	добавлен
תעשייה	промышленности
תעשייה	отрасль
תעשייה	индустрия
תעשייה	промышленность
אליס	эллис
אליס	элис
אליס	алиса
מסר	сообщение
מסר	послание
ממוקמת	расположенных
ממוקמת	расположенный
עיקרי	начального
עיקרי	первичные
עיקרי	начальное
בנפרד	отдельно
בנפרד	раздельно
בנפרד	индивидуально
בנפרד	отдельная
בנפרד	отделить
בנפרד	отдельный
בנפרד	отдельное
עדן	аден
עדן	рай
עדן	небеса
עדן	небо
עדן	иден
לצפות	смотрите
לצפות	посмотреть
לצפות	смотреть
לצפות	часы
מכר	продается
מכר	продано
מכר	продана
מכר	продал
מכר	продан
מכר	знакомство
מכר	знакомый
פטרבורג	petersburg
פטרבורג	петербург
לשמוע	слышать
לשמוע	слышите
לשמוע	слышу
ביקורות	обзоры
ביקורות	обзоров
ביקורות	отзывы
מחלקה	департамент
מחלקה	секция
מחלקה	раздел
מחלקה	взвод
להכניס	вставка
להכניס	вставить
להכניס	включить
בורה	бора
הממוצע	средняя
הממוצע	средний
הממוצע	среднее
מוזכר	упомянутых
מוזכר	упоминалось
מוזכר	упомянул
מוזכר	упомянула
מוזכר	упомянули
מוזכר	упоминается
מוזכר	упоминает
מוזכר	упоминания
תרמו	пожертвовали
תרמו	пожертвовал
תרמו	безвозмездно
הסמוך	прилегающие
הסמוך	прилегающих
מוצג	выставка
מוצג	показаны
מוצג	показана
מוצג	показано
מוצג	показан
מוצג	отображаться
מוצג	отображается
מוצג	выставлены
מוצג	показано
דורש	требовать
דורש	требующие
דורש	требуя
דורש	потребовать
דורש	спрос
דורש	спроса
דורש	требование
דורש	требует
האמן	исполнитель
האמן	художник
האמן	артист
האמן	artist
גיא	гай
גיא	ги
גיא	парень
כספים	финансы
כספים	фонды
כספים	средства
יתרון	рычаг
יתרון	рычаги
יתרון	преимущества
יתרון	преимущество
רוסים	русские
הוחלף	заменили
הוחלף	заменены
הוחלף	заменена
הוחלף	поменяли
הוחלף	поменялись
פיתח	развитые
פיתח	разработан
פיתח	разработано
פיתח	развитых
גופים	тел
גופים	тела
רמי	реми
רמי	рами
רמי	реми
משבר	кризисов
משבר	кризисы
משבר	кризис
משבר	кризиса
האולימפי	олимпийские
האולימפי	олимпийский
קילומטר	километр
קילומטר	майлс
קילומטר	мили
קילומטר	миль
קילומטר	майлз
קילומטר	километр
אמונה	вере
אמונה	веру
אמונה	вера
אמונה	вера
הגל	гегель
פופולרי	популярная
פופולרי	популярных
פופולרי	популярный
פופולרי	популярное
פופולרי	популярные
פופולרי	популярные
פופולרי	популярное
אנא	пожалуйста
גרעיני	ядерная
גרעיני	ядерные
נא	raw
נא	сырой
נא	редкие
נא	редко
נא	редкий
נא	редкая
נא	редкость
ברי	барри
ברי	бэрри
ברי	бри
ברי	берри
ברי	бри
הנצרות	христианство
ניסוי	эксперимент
נתיב	путь
רובין	рубин
רובין	робин
רובין	робин
תזמורת	оркестр
החלוקה	раздел
יוגוסלביה	югославии
יוגוסלביה	югославия
המולד	рождество
המולד	рождественский
המולד	рождественская
המולד	рождества
סינגל	сингл
אפס	ноль
אפס	зеро
אפס	нулевой
מצבים	ситуации
מצבים	режимы
הוצג	представил
משל	притча
משל	собственная
משל	собственных
משל	собственные
משל	собственный
משל	собственное
משל	fable
מאמץ	усилие
מאמץ	усилия
מפגש	рандеву
מפגש	собрание
מפגש	заседание
מפגש	совещание
מפגש	встреча
אפשרויות	возможности
אפשרויות	опции
אפשרויות	варианты
אפשרויות	параметры
אפשרויות	вариантов
אילת	эйлат
גור	щенка
גור	щенок
גור	гор
צודק	правильно
צודק	верно
צודק	вправо
בריטית	британское
בריטית	британская
בריטית	британские
בריטית	великобритании
בריטית	британцы
בריטית	британский
אפל	тёмный
אפל	темно
אפל	dark
אפל	темная
אפל	темноте
אפל	тёмная
אפל	яблоко
אפל	яблочный
אפל	apple
יליד	родной
סוס	лошадь
סוס	лошадка
סוס	конь
שיער	волосы
שיער	волос
ביתן	павильон
ביתן	домик
תעלת	канал
נשמע	звучит
נשמע	звуки
אותיות	буквы
אותיות	письма
מאני	мэнни
המכיל	содержащий
המכיל	содержащие
המכיל	содержащих
המכיל	содержащая
ישירה	прямая
ישירה	direct
ישירה	прямые
ישירה	директ
לדון	обсудить
ירידה	отклонить
ירידה	упадок
ירידה	спуск
ירידה	капля
ירידה	уменьшить
ירידה	уменьшение
ירידה	снижается
שומר	страж
שומר	хранитель
שומר	опекун
שומר	гвардия
שומר	охрана
שומר	охранник
בוצע	сделано
למטה	down
למטה	вниз
למטה	ниже
למטה	внизу
כושר	спортзал
כושר	зал
כושר	fitness
כושר	фитнес
סולו	соло
סולו	сулу
אמנון	амнон
שמירה	охраняется
שמירה	гвардия
שמירה	охрана
שמירה	охранник
שמירה	удержание
שמירה	удержания
היוצרים	создатели
היוצרים	творцов
מוגבל	ограниченные
מוגבל	ограниченное
מוגבל	ограничено
מוגבל	ограниченные
מוגבל	ограниченное
מוגבל	ограниченная
מוגבל	ограниченный
מילא	заполнена
מילא	заполнены
רישיון	лицензия
רישיון	лицензия
רישיון	лицензии
רישיון	лицензия
רישיון	лицензии
הכשרה	подготовка
הכשרה	подготовки
הכשרה	обучение
הכשרה	тренинг
הכשרה	квалификации
הכשרה	квалификация
גרין	грин
גרין	зелёные
גרין	зелень
גרין	зелёный
גרין	зелёная
גרין	зеленый
חיצוני	внешнее
חיצוני	внешние
חיצוני	внешняя
חיצוני	внешних
חיצוני	внешний
הפדרציה	федерация
הפדרציה	федерации
העבר	прошлое
העבר	прошедшее
העבר	прошлом
העבר	прошлые
רומנים	румыны
רומנים	румынии
רומנים	романов
רומנים	романы
נשלחו	отправили
נשלחו	представлено
נשלחו	представленное
נשלחו	представлен
נשלחו	представленный
נשלחו	отправил
נשלחו	отправила
נשלחו	послал
נשלחו	отправлено
נשלחו	отправили
יזם	предприниматель
יזם	начато
יזם	разработчик
תמך	поддерживаемые
תמך	поддерживается
תמך	поддержал
תמך	поддерживаются
ניצחונות	выигрывает
ניצחונות	побеждает
ניצחונות	победы
ניצחונות	побед
חומרי	материалы
הקובץ	файл
שימור	сохранение
שימור	сохранения
שימור	сохранение
שימור	удержание
שימור	удержания
אלפרד	альфред
אסירים	заключенных
אסירים	заключенные
אסירים	заключенных
אסירים	заключенные
חכם	умный
חכם	умная
חכם	умный
חכם	умно
חכם	мудрый
חכם	мудро
חכם	мудрое
חכם	мудрые
חכם	умная
חכם	смарт
חכם	умный
חכם	smart
חכם	умные
מפלגות	стороны
מפלגות	партии
מפלגות	вечеринки
אחוזים	проценты
אחוזים	проценты
אחוזים	процент
מייצג	представлять
מייצג	представляя
מייצג	представляющие
מייצג	представляющий
מייצג	представляющее
מייצג	представляющих
מייצג	представляет
מורים	мавров
מורים	учителя
מורים	преподаватели
מורים	учителей
מורים	преподавателей
המושל	губернатор
נייר	бумага
נייר	бумаги
מבצעים	операции
מבצעים	сделок
מבצעים	сделки
הארמון	дворец
אולפן	студии
אולפן	studio
אולפן	студия
מכונות	аппараты
מכונות	машины
ההרים	горы
הפלסטינים	палестинцы
הפלסטינים	палестинцев
אשדוד	ашдод
צפונה	северный
צפונה	северная
צפונה	север
צפונה	норт
צפונה	северной
מתחם	домен
מתחם	домена
מתחם	комплекс
מתחם	сложная
מתחם	сложные
מתחם	сложных
מתחם	сложный
מתחם	комплекса
מתחם	соединение
עיון	просмотреть
עיון	просмотр
עיון	просмотр
הכרה	признание
פירות	фрукты
פירות	фрукт
פירות	плод
פירות	плоды
פירות	фрукты
פירות	плоды
מסחרי	коммерческие
מסחרי	коммерческая
מסחרי	коммерческий
בסביבה	вокруг
בקשה	применяются
בקשה	применить
בקשה	применять
בקשה	оперативного
בקשה	запросить
בקשה	просьба
בקשה	просьбе
בקשה	запрос
בקשה	запросил
בקשה	запросили
בקשה	просила
בקשה	запросила
ירד	уронил
הוכחה	доказательство
הוכחה	доказательства
התפתחה	развитые
התפתחה	разработан
התפתחה	разработано
התפתחה	развитых
התפתחה	эволюционировали
קבורה	похороны
קבורה	захоронения
קבורה	захоронение
קבורה	похоронили
קבורה	похоронен
בז	сокол
בז	бежевый
ממשל	администрация
ממשל	управление
ממשל	правительство
נציגי	представителям
נציגי	представителей
נציגי	представители
הנס	ханс
הנס	ганс
הכתר	короны
הכתר	корону
הכתר	корона
דגים	рыб
דגים	рыбы
דגים	рыбка
דגים	рыба
דגים	рыбы
גזע	породы
גזע	порода
גזע	гонки
גזע	гонка
גזע	расы
גזע	раса
תרומה	пожертвование
תרומה	пожертвования
תרומה	взнос
תרומה	вклад
שרי	шерри
שרי	шерри
שרי	шери
השראה	вдохновил
השראה	вдохновляет
השראה	вдохновение
מסגרת	рамки
מסגרת	рамку
מסגרת	кадр
מסגרת	рамки
היתה	был
היתה	было
היתה	была
שירותים	услуг
שירותים	услуги
שירותים	обслуживание
שירותים	службы
שירותים	туалеты
שירותים	ванная
שירותים	ванной
שירותים	ванную
שירותים	туалет
שירותים	туалет
שירותים	унитаз
מכשיר	устройство
מכשיר	устройства
כריס	крис
מארוול	чудо
מארוול	marvel
נאמן	верные
נאמן	преданный
נאמן	верный
נאמן	верная
נאמן	верующие
נאמן	верная
נאמן	верующих
נאמן	верные
ספורטאים	спортсменов
ספורטאים	спортсмены
נוהג	вождение
נוהג	вождения
תשעה	девять
תשעה	nine
רוז	роуз
רוז	роза
רוז	роз
המורה	учитель
המורה	преподаватель
המורה	учительница
שור	берегу
שור	берег
שור	бык
סחר	сделки
סחר	торговой
סחר	торговля
נרו	nero
חוות	фермы
חוות	ферма
חוות	ферме
חוות	фермы
חוות	ферм
הרגלים	привычки
מסביב	вокруг
יעיל	эффективное
יעיל	эффективный
יעיל	эффективная
יעיל	эффективного
יעיל	эффективно
יעיל	эффективное
יעיל	эффективность
יעיל	эффективный
יעיל	эффективная
יעיל	эффективные
יעיל	эффективно
אמון	уверенность
אמון	доверие
אמון	доверие
אמון	доверять
אמון	довериться
אמון	амон
המושב	сиденья
המושב	сиденье
אורן	орен
אורן	пайн
רחוק	далеко
רחוק	отдаленных
רחוק	дальний
מתכת	металла
מתכת	метал
מתכת	metal
מתכת	металлические
מתכת	металл
מתכת	металлический
חמישי	четвергам
חמישי	пятый
חמישי	пятой
חמישי	пятая
חמישי	пятое
חמישי	четверг
יאנג	янг
יאנג	ян
יאנג	янг
יאנג	молодая
יאנג	молодые
יאנג	young
יאנג	молодых
יאנג	молодой
היכן	где
היכן	куда
רצף	континуум
רצף	последовательности
רצף	последовательность
דיווח	пожаловаться
דיווח	отчёт
דיווח	доклад
דיווח	отчет
דיווח	сообщалось
דיווח	сообщено
דיווח	сообщается
דיווח	сообщил
דיווח	сообщили
דיווח	отчетность
אנטוניו	антонио
נפט	нефти
נפט	нефть
נפט	масло
נפט	нефти
נפט	нефть
דורית	доррит
הרמן	герман
הרמן	герман
הרמן	германн
המגדל	башня
המגדל	tower
המגדל	тауэр
שיח	буш
שיח	буша
שיח	кустарник
ויקימדיה	викимедиа
בדיקות	тесты
בדיקות	испытания
בדיקות	испытания
בדיקות	проверка
בדיקות	испытание
בדיקות	тестирование
ולדימיר	владимир
הליכוד	ликуд
תימן	йемен
תימן	йемена
אומרת	говорит
נתניה	нетании
מתואר	описано
מתואר	описал
מתואר	описаны
מתואר	описанные
בול	марка
בול	бык
פעילה	активная
פעילה	активны
פעילה	активный
פעילה	активное
פעילה	активные
ללמד	преподавать
ללמד	учить
ללמד	научить
עתיקה	древний
עתיקה	древних
עתיקה	древние
עתיקה	древняя
פרוסיה	пруссии
פרוסיה	прусской
מרצה	преподаватель
מרצה	лектор
מרצה	служение
שיט	плавания
שיט	дерьмо
שיט	говно
דואר	почте
דואר	mail
דואר	почта
החוקה	конституция
משתנים	переменных
משתנים	переменные
זר	иностранцы
זר	иностранец
זר	чужой
זר	незнакомец
זר	иностранный
זר	иностранное
זר	иностранных
הביזנטית	византийский
סמכות	авторитет
סמכות	полномочия
אדמות	земли
אדמות	земель
ציוני	сионистской
טיילור	тэйлор
טיילור	тейлор
מאן	манн
נעים	приятный
נעים	приятная
תרם	способствовало
תרם	пожертвовали
תרם	пожертвовал
תרם	безвозмездно
ניסויים	эксперименты
ניסויים	опыты
ניסויים	эксперименты
הפתרון	раствор
הפתרון	решение
נתפס	попалась
נתפס	поймал
נתפס	поймали
נתפס	пойман
נתפס	задержан
נתפס	захвачены
נתפס	захвачен
נתפס	пойман
נתפס	захватили
אדולף	адольф
אדולף	адольф
סיור	tour
סיור	тур
סיור	гастроли
סיור	патруль
סיור	патрулирование
סיור	патрульные
המגן	щит
תנאים	термины
תנאים	условия
תנאים	условия
אמא	мамочка
אמא	мамочки
אמא	мам
אמא	мама
אמא	мать
אמא	мама
אמא	матерь
אמא	матушка
הוגן	справедливый
הוגן	справедливо
הוגן	ярмарка
הוגן	справедливая
הוגן	справедливых
רוני	рони
רוני	ронни
רוני	руни
רוני	ронни
אוטו	auto
אוטו	авто
אוטו	отто
אוטו	автомобиль
התרגום	перевод
מצוין	превосходно
התוכן	содержимое
התוכן	контент
התוכן	материалы
האצולה	аристократии
מוזיקאים	музыкантов
מוזיקאים	музыканты
רש	раш
קלאסית	классические
קלאסית	классическая
קלאסית	классический
קלאסית	классика
קלאסית	классической
קלאסית	классические
קלאסית	классическая
קלאסית	классический
קלאסית	классика
קלאסית	classic
קיר	стена
קיר	стене
קיר	уолл
הנסיכה	принцессы
הנסיכה	принцесса
המוביל	ведущая
המוביל	ведущие
המוביל	ведущий
המוביל	ведущее
המוביל	ведущих
אבות	папы
אבות	отцов
אבות	отцы
אבות	отцы
אבות	папы
סייע	помогали
שחורים	черные
שחורים	чёрные
שחורים	чернокожих
דומות	аналогичная
דומות	похожие
דומות	аналогичное
דומות	аналогичные
דומות	схожие
לחקור	изучения
לחקור	изучить
לחקור	исследовать
לחקור	расследовать
יורי	юрий
פלסטינים	палестинцы
פלסטינים	палестинцев
פלסטינים	палестинский
פלסטינים	палестинские
פלסטינים	палестинских
פלסטינים	палестинцы
פלסטינים	палестинская
המכללה	коллегия
המכללה	колледж
מזג	погода
מזג	нрав
מזג	темперамент
לתרום	пожертвование
לתרום	пожертвовать
להסיר	убрать
להסיר	удалить
לשכנע	убедить
לשכנע	убедить
נניח	предположим
נניח	предположим
בודדים	одинокая
בודדים	одиночество
בודדים	одиноко
בודדים	одинокий
בודדים	одинок
תותחים	пушки
שמע	слышали
שמע	услышал
שמע	слышал
שמע	слышала
שמע	звук
שמע	аудио
מטבעות	монеты
מייק	майк
מייק	майка
מתאימה	подходит
מתאימה	совместим
מתאימה	совместимость
מתאימה	совместимы
מתאימה	совместимо
מתאימה	совместима
מתאימה	соответствующих
מתאימה	уместно
מתאימה	подходящих
מתאימה	подходящий
מתאימה	подходящее
מתאימה	подходит
מתאימה	подходящие
חמור	суровое
חמור	суровые
חמור	серьезные
חמור	осел
חמור	осёл
חמור	осел
חמור	осёл
שופט	судья
שופט	судья
שופט	рефери
שופט	арбитр
שופט	судья
שופט	ref
לבד	одна
לבד	одни
לבד	один
מוגבלת	ограниченные
מוגבלת	ограниченное
מוגבלת	ограниченная
מוגבלת	ограниченный
מוגבלת	ограниченные
מוגבלת	ограниченное
מוגבלת	ограничено
מקיף	всеобъемлющий
מקיף	всеобъемлющего
מעגל	круг
אלכס	алекс
אלכס	алекса
עזרא	эзра
שורות	звания
שורות	ряды
שורות	строк
שורות	строки
שורות	ряды
שורות	строк
שורות	линии
שורות	линий
שורות	строки
שמח	счастливый
שמח	счастливая
שמח	счастливые
שמח	счастлива
שמח	счастлив
לאה	лиа
לאה	леа
לאה	лиа
לאה	леа
לאה	лия
גיוס	вербовки
גיוס	набор
גיוס	вербовка
גיוס	черновик
גיוס	проект
גיוס	драфт
תלמיד	студентка
תלמיד	ученик
תלמיד	студент
בתוכו	внутри
בתוכו	изнутри
בתוכו	внутрь
עמדות	должности
עמדות	позиции
וייטנאם	вьетнам
המשבר	кризис
המשבר	кризиса
העין	глаз
העין	око
משימה	задание
משימה	уступка
משימה	задача
משימה	задание
משימה	миссии
משימה	миссия
מכילה	содержит
בלטינית	латинской
בלטינית	латинская
אלבומים	альбомы
השבטים	племен
השבטים	племена
הוראות	заказы
הוראות	приказы
הוראות	приказ
הוראות	инструкция
הוראות	инструкции
כתובות	надписи
כתובות	адреса
כתובות	адресов
המוכר	продавец
המוכר	продавца
סידני	сидни
סידני	сидней
סידני	сидни
סידני	сидней
להבטיח	обеспечить
מוסר	моральная
מוסר	мораль
מוסר	моральный
מוסר	морали
מוסר	мораль
טיימס	времена
טיימס	таймс
טיימס	times
ניתנת	предоставлен
ניתנת	предоставлено
היקום	вселенная
היקום	вселенной
התסריט	сценарий
מיוחדות	особая
מיוחדות	специальный
מיוחדות	специального
מיוחדות	специальная
מיוחדות	специальные
מיוחדות	специальное
גבריאל	габриэль
גבריאל	габриэль
רופאים	врачей
רופאים	врачи
רופאים	доктора
רופאים	врачей
רופאים	врачи
נותרה	оставшийся
נותרה	оставшихся
נותרה	оставшиеся
נותרה	осталось
נותרה	остающиеся
איבר	конечности
איבר	органы
איבר	органов
איבר	орган
להילחם	бой
להילחם	драка
טכנולוגיה	технология
טכנולוגיה	техника
טכנולוגיה	технологии
השפעות	последствия
השפעות	эффекты
מדענים	ученые
מדענים	учёные
דמוקרטית	демократический
דמוקרטית	демократические
דמוקרטית	демократическое
דמוקרטית	демократической
דמוקרטית	демократическая
הצבעות	голоса
הצבעות	голосов
חוג	круг
במשקל	взвешивания
במשקל	весом
וילסון	уилсон
הזכויות	права
הזכויות	прав
השביעית	седьмой
השביעית	седьмое
השביעית	седьмая
האנדרטה	памятник
הובילו	led
מתקדם	прогрессивное
מתקדם	прогрессивного
מתקדם	расширенный
מתקדם	передовые
מתקדם	передовых
שכבות	слои
חנוך	енох
כזאת	такие
ערוך	правка
ערוך	редактировать
ערוך	изменить
ערוך	редактирование
מבקרים	критики
מבקרים	критиков
מבקרים	посетители
מבקרים	посетителей
מבקרים	гости
פנחס	пинхас
מספקת	удовлетворение
מספקת	удовлетворяет
מספקת	удовлетворения
מספקת	достаточное
מספקת	достаточный
מספקת	достаточная
מספקת	обеспечивает
מספקת	предоставляет
קארל	карл
קארל	карл
מיעוט	меньшинства
מיעוט	меньшинство
מיעוט	меньшинств
מיעוט	меньшинства
היינריך	генрих
יחזקאל	иезекииль
תאוריה	теория
הפרעות	вмешательство
הפרעות	вмешательства
הפרעות	помехи
וולף	вульф
וולף	вулф
וולף	вольф
וולף	вульф
וולף	вулф
וולף	волка
וולף	вольф
וולף	волк
מגדר	пол
צומת	узел
צומת	пересечения
צומת	пересечение
צומת	перекрестка
דרומה	южная
דרומה	юг
דרומה	южный
דרומה	южной
כללים	правил
כללים	правила
סוכנות	учреждение
סוכנות	агентства
