から	от
努力	усилие
努力	старание
努力	усилия
努力	усилието
再会	събирания
再会	събиране
プレーオフ	плейофите
プレーオフ	плейофите
室内	закрито
コーヒー	кафе
コーヒー	кафето
スパイ	шпионин
スパイ	шпионаж
スパイ	шпиони
スパイ	шпионите
素材	материал
素材	материали
素材	материално
素材	материалите
素材	материали
ライナー	лайнер
ライナー	райнер
登山	катерене
ログ	сеч
ログ	дневник
ログ	лог
ログ	дънер
ログ	дневници
ログ	трупи
捕虜	затворничка
捕虜	затворник
怒り	яд
怒り	гняв
怒り	гневен
怒り	бесен
怒り	ядосан
怒り	ядосана
ブー	бу
女の子	момиченце
女の子	момиче
トレード	търговия
トレード	търговско
回路	верига
神田	канда
商人	търговец
商人	търговците
商人	търговци
外観	появата
外観	появяване
外観	поява
外観	виж
マネージャー	управител
マネージャー	мениджър
マネージャー	мениджъри
マネージャー	управители
近衛	коное
エイト	осем
向き	насоченост
向き	ориентация
向き	ориентиране
向き	ориентацията
奨励	насърчаване
セラ	сера
パンチ	пунш
コメディ	комедията
コメディ	комедия
シャルル	чарлз
シャルル	чарлс
シャルル	шарл
シルバー	сребърна
シルバー	сребърни
シルバー	силвър
シルバー	сребро
シルバー	сребърен
救助	спасяване
やす	лекота
ジョージア	джорджия
ジョージア	грузия
水曜日	сряда
グレイ	сив
グレイ	сиво
グレイ	сива
グレイ	сиви
グレイ	грей
グレイ	сив
グレイ	сиво
グレイ	сива
グレイ	сиви
グレイ	грей
チェンジ	промени
チェンジ	смяна
チェンジ	промяна
デル	дел
デル	del
デル	дел
デル	dell
働く	работещ
働く	работен
働く	работим
アドベンチャー	приключенски
アドベンチャー	приключението
アドベンチャー	авантюра
アドベンチャー	приключения
アドベンチャー	приключение
火曜日	вторник
アドレス	адреси
アドレス	адресите
アドレス	адрес
アルバ	алба
アルバ	аруба
論争	спорове
論争	спор
論争	противоречия
加賀	кага
売り上げ	продажби
売り上げ	продажбите
ニーズ	необходимост
ニーズ	нужда
ニーズ	потребност
ニーズ	нужди
ゲイ	обратен
ゲイ	гей
同級生	съученици
同級生	съученичка
同級生	съученик
森林	форест
森林	гора
森林	горски
森林	гори
森林	горите
症状	симптоми
症状	симптомите
マンション	имение
マンション	имението
マンション	кондоминиум
グレート	страхотно
本土	континента
混合	смесен
混合	смесени
混合	смесено
混合	смесена
告白	признания
告白	самопризнания
その間	междувременно
出店	забави
所持	владение
所持	обсебване
所持	притежание
所持	притежаване
ノット	възли
ノット	нот
セカンド	второ
セカンド	втора
セカンド	втори
不能	невъзможност
マドリード	мадрид
和泉	изуми
後ろ	зад
後ろ	назад
後ろ	обратно
後ろ	гръб
パーティー	парти
パーティー	party
パーティー	купон
パーティー	партия
パーティー	партита
パーティー	партии
パーティー	купони
パーティー	страни
修行	тренировки
修行	обучение
修行	тренировка
マップ	картите
マップ	карти
マップ	карта
マップ	картата
ミュンヘン	мюнхен
ニック	ник
ブラッド	кръвта
ブラッド	кръв
ブラッド	брад
ギャラリー	галерии
ギャラリー	галерия
動員	мобилизирани
動員	мобилизация
繁殖	разплод
繁殖	размножаване
ガード	гард
ガード	пазач
十二	twelve
十二	дванадесет
十二	дванайсет
ターン	завъртане
ターン	завой
ショウ	шоу
結論	изводи
結論	заключения
結論	заключение
結論	извод
秘書	секретарки
秘書	секретари
秘書	секретар
秘書	секретарка
ブライアン	браян
ブライアン	брайън
ウォーター	вода
ウォーター	водата
ダニエル	даниел
ダニエル	даниъл
詰め	плънка
詰め	пълнене
土佐	тоса
クロアチア	хърватска
クロアチア	хърватия
ソナタ	сонати
ソナタ	sonata
下関	шимоносеки
表彰	награди
表彰	възлагане
表彰	награда
陽子	протон
不満	недоволство
不満	недоволство
ラテン語	латинска
ラテン語	латински
属性	атрибут
属性	имоти
属性	свойства
属性	атрибути
シル	сил
アントニオ	антонио
アーカイブ	архивиране
アーカイブ	архивирани
アーカイブ	архив
アーカイブ	архиви
アーカイブ	архив
アーカイブ	архиви
変動	колебания
騎兵	кавалерия
騎兵	кавалерията
衝撃	влияние
衝撃	сблъсък
衝撃	въздействие
衝撃	удар
衝撃	шок
衝撃	шокиран
衝撃	шокирани
衝撃	шокирана
手続き	процедури
手続き	процедура
ユニオン	профсъюз
ユニオン	съюз
ユニオン	съюза
ユニオン	юниън
カロライナ	каролина
諏訪	сува
前面	преден
前面	предни
前面	отпред
前面	фронт
前面	предна
瞬間	момент
瞬間	миг
瞬間	моментално
中断	прекъсване
中断	отстранен
中断	спряно
ホンダ	хонда
歯科	зъболекарски
歯科	зъболекар
歯科	стоматология
招待	поканите
招待	покани
招待	покани
招待	покана
招待	покана
招待	покани
招待	кани
招待	покани
川越	кавагое
エクスプレス	експресна
エクスプレス	експрес
怪我	контузен
怪我	ранена
怪我	ранен
怪我	ранени
怪我	нараняване
怪我	контузия
怪我	травма
怪我	наранявания
怪我	вреда
怪我	контузии
怪我	наранявания
プレゼント	представя
プレゼント	подаръци
プレゼント	подаръците
プレゼント	подарък
プレゼント	настояще
プレゼント	присъстващи
スロバキア	словашки
スロバキア	словакия
オーナー	собственик
オーナー	притежател
オーナー	собственика
オーナー	притежатели
オーナー	собственици
オーナー	собствениците
グラフ	графика
グラフ	графиката
グラフ	диаграми
縮小	психиатър
健一	кеничи
アリーナ	арена
回収	възстановяване
そば	соба
そば	елда
認証	удостоверяване
認証	автентичност
認証	проверка
妨害	заглушаване
復讐	отмъщението
復讐	отмъщение
復讐	мъст
復讐	мъст
復讐	отмъщение
復讐	отмъщението
本当に	наистина
講義	лекции
講義	лекция
講義	лекцията
講義	лекции
講義	лекциите
ボブ	боб
絶滅	изчезване
婦人	дами
婦人	дамски
チャンス	шанс
チャンス	ченс
マーティン	мартин
マーティン	martin
制服	униформи
制服	униформа
リアル	истинско
リアル	реал
リアル	истинска
リアル	реално
リアル	истински
リアル	риал
ギタリスト	китарист
ギタリスト	китаристи
アーサー	артър
学位	градус
学位	степен
カム	кам
ラッシュ	ръш
コントロール	контролиране
コントロール	контрол
コントロール	контроли
コントロール	контрол
コントロール	управление
アルト	алто
メイド	камериерка
メイド	прислужница
メイド	моми
メイド	прислужници
山中	яманака
階段	стъпала
階段	стълбите
階段	стълби
階段	стълбището
階段	стълбище
階段	стълби
ナン	нан
条例	наредба
ステレオ	стерео
ステレオ	уредба
リゾート	resort
リゾート	курорта
リゾート	курорт
リゾート	курорти
ヘリコプター	вертолети
ヘリコプター	хеликоптер
フォーク	разклонение
フォーク	вилица
フォーク	вилицата
フォーク	фолк
フォーク	народни
ブリッジ	мостик
ブリッジ	мост
ブリッジ	бридж
ルーム	стая
ルーム	стаята
ルーム	стаите
ルーム	стаи
反映	отразяване
反映	отразяват
思い出	спомени
思い出	спомените
ピアニスト	пианист
原理	принцип
原理	принципи
キューバ	кубинска
キューバ	кубински
キューバ	куба
予約	резерви
予約	резервации
予約	назначаване
予約	резервация
予約	резервация
予約	резерват
送る	изпращане
送る	изпрати
送る	изпратете
バーン	плевня
バーン	хамбар
バーン	плевнята
バーン	обор
ふじ	фуджи
工藤	кудо
戦術	тактики
戦術	тактика
戦術	тактика
スピン	завъртане
スピン	въртене
スピン	завърти
ホイール	колело
ホイール	колелото
ホイール	колела
ホイール	колелата
カラ	кара
レーザー	лазерно
レーザー	лазер
アキ	аки
ライオンズ	лъвовете
ライオンズ	лъвове
入院	хоспитализация
間違い	грешки
間違い	грешка
ヒトラー	хитлер
フィラデルフィア	фили
フィラデルフィア	филаделфия
フィラデルフィア	филаделфия
走り	бягай
忍者	нинджа
忍者	нинджи
忍者	нинджи
サスペンス	напрежение
ユーザ	потребителски
ユーザ	потребител
ユーザ	ползвател
ユーザ	потребители
ユーザ	потребителите
ユーザ	ползватели
海峡	пролива
海峡	пролива
海峡	канал
海峡	каналът
氏名	името
氏名	наименование
氏名	име
ムーン	муун
ムーン	луна
ムーン	луната
ラーメン	рамен
誤解	недоразумение
誤解	неразбирателство
ワイ	уай
バッハ	бах
スポット	място
スポット	спот
スポット	петно
スポット	места
酸素	кислород
マサチューセッツ	масачузетс
浅野	асано
ハリー	хари
要件	изискване
要件	изисквания
ビーチ	beach
ビーチ	плажът
ビーチ	плаж
ビーチ	бряг
ビーチ	плажа
ビーチ	плажове
ビーチ	плажовете
チャンピオンシップ	първенство
チャンピオンシップ	шампионат
プロセス	процес
プロセス	процеси
プロセス	процесите
カルロス	карлос
秋山	акияма
友達	приятели
友達	friends
友達	приятелки
友達	приятелка
友達	приятелю
友達	приятел
充実	изпълняване
ガイドライン	насоки
ガイドライン	насоки
ガイドライン	указание
ガイドライン	насока
リポーター	репортери
リポーター	репортерите
リポーター	репортера
リポーター	репортер
リポーター	репортерка
リポーター	репортерът
ゴジラ	годзила
飛行場	летище
登記	регистрация
登記	регистриране
レディ	дамата
レディ	лейди
レディ	дама
着陸	кацания
着陸	разтоварване
着陸	кацане
着陸	приземяване
着陸	разтоварване
着陸	приземяването
損害	увреждане
損害	щети
損害	повреда
損害	вреди
損害	повреди
河野	коно
キース	кийт
ボート	кораби
ボート	лодки
ボート	гребане
ボート	кораб
ボート	лодката
ボート	лодка
ボート	корабче
説得	убеждение
説得	убеждаване
説得	убедителна
説得	убедителен
サーキット	верига
行列	матрица
行列	матрицата
独占	изключително
独占	ексклузивно
独占	изключителни
独占	изключителна
独占	монополи
独占	монопол
ベリー	боровинки
ベリー	бери
道具	оборудване
道具	екипировка
道具	инструмент
道具	инструменти
道具	инструментите
道具	инструмент
天気	времето
粒子	частици
粒子	частица
粒子	частици
謝罪	извинение
謝罪	извинението
認知	когнитивни
避ける	избягвайте
避ける	избегне
避ける	избягване
比率	съотношение
比率	коефициент
比率	съотношение
牧場	ранчото
牧場	ранчо
エリ	илай
ビール	бирата
ビール	бира
ビール	бирите
ビール	бири
美人	красавици
クリスタル	кристъл
クリスタル	кристална
クリスタル	кристал
クリスタル	кристално
リレー	релета
リレー	реле
中田	наката
バイク	велосипеди
バイク	мотори
バイク	велосипед
バイク	мотор
バイク	мотора
バイク	колело
バイク	колелото
バイク	мотор
バイク	мотоциклет
バイク	мотоциклети
ボクサー	боксьор
チャンピオンズ	шампиони
チャンピオンズ	шампионите
ドクター	лекар
ドクター	докторе
マレーシア	малайзия
マレーシア	малайзийски
マジ	сериозно
考え方	нагласа
告知	обявяване
告知	съобщение
告知	обявление
告知	забележи
告知	известие
告知	предизвестие
告知	забележете
符号	код
無限	безкрайност
無限	безкрайността
当局	властите
当局	власти
当局	органи
バイオ	биология
バイオ	биография
バイオ	био
ハロー	здравей
ハロー	ало
ハロー	здравейте
コーポレーション	корпорация
コーポレーション	корпорейшън
付与	предоставено
付与	предоставен
付与	предоставена
付与	предоставяне
付与	предоставянето
付与	субсидия
付与	грант
エリック	ерик
研究員	изследовател
ハーフ	наполовина
ハーフ	половината
定理	теорема
ジェン	джен
ネオ	нео
幸せ	щастие
幸せ	щастието
幸せ	щастлив
幸せ	щастливи
幸せ	щастлива
幸せ	щастливо
幸せ	хепи
人種	надпревара
人種	надбягване
人種	състезание
人種	раса
運河	канал
日向	хюга
同等	еквивалентна
同等	еквивалент
同等	еквивалентни
同等	еквивалентно
リトアニア	литва
グローバル	световно
グローバル	глобална
グローバル	глобален
グローバル	глобални
グローバル	глобално
安倍	ейб
パラダイス	рай
パラダイス	раят
パラダイス	рая
小沢	озава
農民	селянин
農民	селянка
農民	селска
農民	селяни
台詞	диалог
候補者	кандидатите
候補者	кандидатки
候補者	кандидати
候補者	кандидатка
候補者	кандидатът
候補者	кандидат
彗星	кометата
彗星	комета
彗星	кометите
彗星	комети
スプリング	пролетно
スプリング	пролет
スプリング	пролетта
アナウンス	обявяване
アナウンス	съобщение
アナウンス	обявление
アナウンス	обявя
アナウンス	обяви
アナウンス	обявявайки
心臓	сърце
心臓	сърцето
日光	слънчице
日光	слънце
日光	нико
ウエスト	запад
ウエスト	западно
ウエスト	западна
ウエスト	западен
ウエスト	уест
ウエスト	талия
ウエスト	кръста
ウエスト	талията
ゆり	юри
ゆり	юрий
大使館	посолства
大使館	посолство
大使館	посолството
肉体	плътта
肉体	плът
食事	ястие
食事	храна
食事	брашно
食事	ядене
食事	хранене
食事	ястия
豊富	изобилен
バイト	байт
バイト	байтове
ジェフ	джеф
避難	евакуация
避難	убежище
避難	евакуация
三河	микава
君主	монарх
境内	участък
境内	участъци
装飾	украшение
装飾	украса
装飾	декорация
装飾	украси
装飾	украса
装飾	украшения
装飾	украса
装飾	орнаменти
ドラゴンズ	дракони
ドラゴンズ	драконите
アテネ	атина
モンテ	монте
モンテ	монти
ゆかり	юкари
テーブル	масата
テーブル	маса
テーブル	масичка
テーブル	таблица
テーブル	таблици
テーブル	маси
リボン	панделки
リボン	панделка
リボン	лента
シード	семе
シード	семки
シード	семена
シード	семе
シード	семена
チリ	чилийски
チリ	чили
チリ	люти
チリ	чили
サマー	лятото
サマー	съмър
サマー	лято
サマー	лятно
サマー	самър
併合	приложено
併合	приложен
併合	приложени
併合	консолидиране
併合	консолидация
併合	анексирането
処刑	екзекуция
処刑	изпълнение
武士	самурай
武士	самураи
感覚	сетива
感覚	сетивата
感覚	усещане
感覚	сензация
感覚	разум
警告	предупреждение
警告	предупрежденията
警告	предупреждения
プログラミング	програмирането
プログラミング	програмиране
白鳥	лебеди
白鳥	суон
白鳥	лебед
頻繁	често
公爵	херцогството
公爵	херцог
公爵	дук
公爵	дюк
差分	разлики
差分	различия
差分	разликата
差分	разлика
ネコ	котките
ネコ	котки
ネコ	котарак
ネコ	котка
ネコ	кат
ネコ	коте
才能	талантливи
才能	талантлив
才能	талантлива
山頂	връх
山頂	пика
山頂	пик
ゲージ	габарит
グラフィック	графични
グラフィック	графичен
グラフィック	графики
グラフィック	графичен
グラフィック	графика
ハイム	хаим
マスク	маска
マスク	маската
マスク	маски
マスク	маските
公国	княжества
公国	княжество
公国	пловдивско
圧倒的	поразително
バレー	залп
バレー	долината
バレー	долина
バレー	вали
緑色	грийн
緑色	зелено
緑色	зелен
緑色	зелена
緑色	зелени
強調	акцент
金額	суми
金額	сума
金額	количество
チップ	чипове
チップ	чипс
チップ	чип
チップ	съвет
チップ	бакшиш
辞職	оставката
辞職	оставка
チョウ	пеперудата
チョウ	пеперуда
アルコール	спирт
アルコール	алкохол
同志	другари
北村	китамура
テープ	касета
テープ	лента
テープ	касети
テープ	ленти
要因	фактори
要因	коефициенти
予報	прогноза
直樹	наоки
マネジメント	мениджмънт
マネジメント	управление
サーバ	сървъри
サーバ	сървърите
サーバ	сървър
化合物	съединения
化合物	съединението
化合物	съединение
所有者	собственик
所有者	притежател
所有者	собственика
所有者	притежатели
所有者	собственици
所有者	собствениците
ルカ	люк
ルカ	лука
弱い	слабо
弱い	слаби
弱い	слаб
弱い	слаба
祝日	почивка
祝日	празник
祝日	ваканция
祝日	почивки
祝日	празници
マーケット	пазар
マーケット	пазарите
マーケット	пазари
マーケット	пазарна
マーケット	пазар
マーケット	пазарен
デッキ	палуби
デッキ	палубата
デッキ	палуба
デッキ	тесте
偶然	съвпадение
偶然	съвпадения
年金	пенсии
年金	пенсионно
年金	пенсия
年金	пенсии
芸能人	артист
三人	три
三人	трима
バランス	балансирана
バランス	балансирани
バランス	балансиран
バランス	балансирано
バランス	баланс
バランス	салдо
バランス	равновесие
液体	течности
液体	течни
液体	течна
液体	течност
液体	течно
液体	течен
ウェールズ	уелс
審判	преценка
審判	процес
審判	постановление
審判	управляващата
審判	управляваща
タンパク質	протеини
タンパク質	протеин
タンパク質	белтък
バット	бат
バット	прилеп
バット	бухалка
予測	предскаже
予測	прогноза
予測	прогноза
予測	предвиждане
予測	предсказание
予測	прогнози
予測	предсказания
暗号	криптиране
暗号	кодиране
暗号	шифър
暗号	криптография
メアリー	мери
栄養	храненето
栄養	хранене
不安	неспокойна
不安	неспокоен
不安	тревожност
不安	безпокойство
食べる	ям
食べる	ядене
食べる	яде
食べる	яжте
食べる	яж
食べる	ям
トマス	томас
トマス	тома
藤本	фуджимото
メタ	мета
検事	прокурор
理想	идеали
理想	идеален
理想	идеални
理想	идеал
ひろし	хироши
たけし	такеши
遊び	играе
遊び	играй
遊び	свири
遊び	игра
服部	хатори
ハリウッド	холивудски
ハリウッド	холивуд
信濃	шинано
ショック	шок
ショック	шокиран
ショック	шокирани
ショック	шокирана
フェイス	фейт
フェイス	вяра
フェイス	фейс
フェイス	лицето
フェイス	лице
行使	упражнение
行使	упражнения
ピット	яма
ピット	ямата
ピット	пит
伏見	фушими
炭素	въглероден
炭素	въглерод
体操	гимнастичка
体操	гимнастика
体操	гимнастиката
体操	гимнастички
チェロ	виолончело
チェロ	чело
矢野	яно
ワーク	работа
ワーク	труд
ワーク	работи
プライバシー	усамотение
プライバシー	уединение
プライバシー	поверителност
美濃	мино
道場	доджо
濃度	концентрация
セーブ	спасяване
セーブ	спаси
セーブ	запази
セーブ	запис
看板	билборд
エンジェル	ейнджъл
エンジェル	ангел
エンジェル	angel
エンジェル	анхел
大西洋	атлантик
大西洋	атлантическа
ダース	дузина
ダース	дузини
単語	дума
単語	думите
単語	думи
懸念	опасения
懸念	притеснения
懸念	загриженост
テキスト	текст
テキスト	текстове
品質	качество
品質	качеството
工芸	занаят
工芸	кораб
工芸	занаяти
ジア	джия
ジア	зия
主婦	домакините
主婦	домакини
主婦	домакиня
倉庫	склад
倉庫	хранилище
倉庫	складове
ワイルド	диво
ワイルド	дивак
ワイルド	диви
ワイルド	дива
ワイルド	див
ワイルド	уайлд
チーフ	шефе
チーフ	началник
内側	вътрешна
内側	вътрешно
内側	вътрешни
内側	вътрешен
珍しい	необичайни
珍しい	необикновено
珍しい	необичайна
珍しい	необичайно
珍しい	необичаен
誰か	някой
寄付	дарение
寄付	дари
寄付	дарение
寄付	дарения
艦船	корабите
艦船	кораби
学問	учене
復元	възстановяване
復元	възстановяване
死ぬ	умри
死ぬ	умирай
オハイオ	охайо
フランツ	франц
個別	индивидуално
個別	индивидуален
個別	индивидуално
個別	индивидуална
個別	индивид
個別	индивидуални
ベクトル	вектор
津波	цунами
美女	красавици
テック	тех
プラットフォーム	перон
プラットフォーム	платформата
プラットフォーム	платформа
プラットフォーム	платформи
水泳	плуване
水泳	плувец
水泳	плуване
大村	омура
ダンサー	танцьорки
ダンサー	танцьори
ダンサー	танцьорите
ダンサー	танцьорка
ダンサー	танцьор
考古学	археология
考古学	археологията
考古学	археолог
考古学	археология
噴火	изригвания
外側	външна
外側	външен
外側	външно
レム	лем
レム	рем
征服	завоевания
征服	завоевание
征服	завладее
監査	одит
監査	ревизия
監査	одит
監査	одити
監査	одит
アミ	ami
早い	ранни
早い	рано
早い	ърли
通路	проход
通路	преминаване
通路	пасаж
港湾	пристанище
港湾	пристанището
港湾	порт
集会	сглобяване
集会	събрание
ミラノ	милано
ミラノ	милан
ミラノ	милано
封印	запечатване
封印	печат
封印	тюлен
封印	сийл
切り替え	превключвател
切り替え	превключване
切り替え	превключване
切り替え	превключване
嫌い	неприязън
嫌い	омраза
嫌い	мразя
嫌い	мрази
嫌い	омразата
教科書	учебници
教科書	учебник
サイン	табели
サイン	признаци
サイン	знаци
サイン	табела
サイン	знак
人材	персонал
スティック	пръчки
スティック	стикове
スティック	пръчка
スティック	стик
密度	плътност
同僚	колега
同僚	колеги
同僚	колега
同僚	колеги
建築物	сгради
方程式	уравнение
方程式	уравнението
方程式	уравнения
スイッチ	превключвател
スイッチ	превключване
レスリング	борба
レスリング	кеч
壊滅	унищожение
知的	интелигентен
知的	интелигентно
知的	интелигентна
知的	интелигентни
花火	фойерверки
豊臣	тойотоми
フラッシュ	светкавица
フラッシュ	проблясък
フラッシュ	флаш
ゆめ	yume
ボイス	гласът
ボイス	глас
修復	възстановяване
トライ	опитай
トライ	опитайте
闘争	борба
久保	кубо
宿泊	настаняване
宿泊	подаването
洪水	наводнения
洪水	наводнение
洪水	потоп
洪水	наводнения
洪水	наводнение
洪水	наводнения
洪水	наводненията
ナス	патладжан
くま	уини
くま	кума
保証	гаранция
保証	гарантирани
保証	гарантирано
保証	гарантирана
保証	гарантиран
保証	гаранции
保証	поръчител
保証	гаранция
保証	гаранции
三田	санда
三十	тридесет
想い	мисли
ホラー	ужас
ホラー	ужаси
ダグラス	дъглас
流用	пренасочване
流用	разсейване
流用	отклоняване
城主	кастелан
偵察	разузнаване
偵察	разузнаване
ラウ	лау
維新	възстановяване
コナ	кона
コイン	монети
コイン	монети
コイン	монета
コイン	монетата
踊り	танци
踊り	танцуващи
踊り	танцуване
刑務所	затвори
刑務所	затворите
刑務所	затворът
刑務所	затвор
刑務所	затвора
重力	гравитация
重力	гравитацията
ドメイン	области
ドメイン	владение
ドメイン	домейн
パーティ	парти
パーティ	party
パーティ	купон
パーティ	партия
パーティ	партита
パーティ	партии
パーティ	купони
パーティ	страни
スーツ	костюми
スーツ	костюм
クラーク	кларк
クラーク	кларк
信託	вярва
ジャージー	джърси
ジャージー	джързи
漁業	риболов
漁業	рибарство
追跡	преследване
彫刻	гравиране
彫刻	скулптура
彫刻	скулптури
彫刻	скулптор
彫刻	скулптури
彫刻	дърворезба
フィル	фил
砂漠	пустиня
砂漠	пустинята
砂漠	пустини
セミ	цикада
水中	подводни
水中	подводен
マーガレット	маргарет
砲撃	бомбардировки
砲撃	бомбардировка
科目	субекти
科目	поданици
科目	теми
科目	обекти
スロー	бавна
スロー	бавен
スロー	бавно
曲線	крива
曲線	криви
恐竜	динозаври
恐竜	динозавър
恐竜	динозаврите
恐竜	динозаври
レビュー	отзиви
レビュー	прегледи
レビュー	преглед
レビュー	преразглеждане
セックス	секс
セックス	секса
セックス	сексът
ピア	пия
ピア	пиа
ピア	връстници
パレード	парад
ゴム	каучук
ゴム	гума
コラボレーション	сътрудничество
フィン	фин
フィン	перка
フィン	фин
レオン	леон
レオン	лион
レオン	леон
警察官	полицаи
警察官	полиция
部族	племето
部族	племе
メロディ	мелодии
メロディ	мелъди
メロディ	мелодия
メロディ	мелодия
プレート	чинията
プレート	чиния
プレート	плоча
結晶	кристъл
結晶	кристална
結晶	кристал
結晶	кристално
ハンド	ръка
ハンド	ръката
見出し	заглавие
見出し	заглавия
見出し	заглавията
見出し	посока
ユーゴ	юго
真田	санада
カレー	къри
妖精	феята
妖精	фея
昆虫	насекоми
昆虫	насекомите
昆虫	насекоми
昆虫	насекомо
墓地	гробища
墓地	гробищата
墓地	гробището
墓地	гробища
墓地	гробище
墓地	гробището
墓地	гробище
妊娠	бременност
妊娠	бременна
妊娠	бременни
野菜	зеленчуци
野菜	растителни
野菜	зеленчук
野菜	зеленчуци
野菜	вегетариански
叔父	чичо
コンクリート	конкретни
コンクリート	бетон
河口	устието
エントリー	навлизане
エントリー	влизане
エントリー	вписване
エントリー	вписвания
エントリー	записи
釣り	риболовен
釣り	риболов
ストア	магазин
ストア	съхранение
フロー	поток
南極	антарктида
南極	антарктика
南極	антарктида
南極	антарктика
パシフィック	пасифик
ハッピー	щастлив
ハッピー	щастливи
ハッピー	щастлива
ハッピー	щастливо
ハッピー	хепи
ノーベル	нобелова
センチメートル	сантиметри
センチメートル	сантиметри
センチメートル	сантиметра
センチメートル	сантиметър
センチメートル	сантиметър
スクリーン	екрана
スクリーン	екран
シェル	черупка
シェル	обвивка
シェル	черупки
シェル	шел
シェル	снаряди
シェル	черупки
グラス	стъкло
グラス	чаша
グラス	стъклен
グラス	стъкла
後輩	младежи
雰囲気	атмосфера
雰囲気	атмосфера
化粧	грим
恒星	звезден
恒星	звездно
恒星	звездна
恒星	звезден
恒星	звезда
ビス	бис
介護	грижи
介護	грижа
ハンス	ханс
防波堤	вълнолом
プー	пу
上回る	надвишава
ヒュー	хю
横綱	йокозуна
水平	хоризонтални
水平	хоризонтално
水平	хоризонтален
水平	хоризонтална
ネル	нел
野口	ногучи
本多	хонда
スカウト	скаут
スカウト	разузнавач
スカウト	скаути
スカウト	разузнавачи
スカウト	скаутите
職人	занаятчии
職人	занаятчия
職人	занаятчия
職人	занаятчии
改定	ревизия
改定	преработка
改定	преразглеждане
調理	готвенето
調理	готвене
秀樹	хидеки
エロ	еротични
エロ	еротично
エロ	еротичен
週末	уикендите
週末	уикенд
ホセ	жозе
ホセ	хосе
ホセ	жозе
ホセ	хосе
コーン	царевица
コーン	конус
スキル	умения
スキル	умение
スキル	умения
サイクル	цикли
サイクル	цикъл
サイクル	цикъла
志村	шимура
名作	шедьовър
マット	мат
吹き替え	дублаж
ツイン	близнаци
ツイン	близначка
ツイン	близнак
東亜	тоа
最小	минимален
最小	минимално
最小	минимална
最小	минимум
フォーラム	форуми
フォーラム	форум
書き込み	пиши
書き込み	напишете
書き込み	пишете
書き込み	пиша
書き込み	писане
地中海	средиземноморски
八木	яги
勇者	смели
勇者	смело
勇者	смела
勇者	смел
貫通	проникне
シェア	споделянето
シェア	споделяне
シェア	сподели
シェア	споделете
シェア	споделяне
シェア	дял
シェア	акции
シェア	дялове
大洋	океаните
大洋	океани
大洋	океан
カリ	кали
ハインリヒ	хайнрих
鈴鹿	сузука
俳句	хайку
悲劇	трагедии
悲劇	трагедия
悲劇	трагедията
マルクス	маркус
マルクス	маркъс
マルクス	маркс
ヴァン	микробус
ヴァン	бус
ヴァン	van
ヴァン	ван
ヴァン	вана
喪失	загуба
喪失	загуби
喪失	загубата
エール	але
分散	вариация
分散	разногласие
分散	разпределена
分散	разпределени
分散	разпределен
分散	разпределено
ビリー	били
垂直	перпендикулярна
垂直	перпендикулярни
乾燥	суха
乾燥	сухи
乾燥	сухо
乾燥	сух
乾燥	сушене
落下	падаща
落下	падане
落下	падащи
落下	падащ
落下	есента
落下	падане
落下	есен
告示	забележи
告示	известие
告示	предизвестие
告示	забележете
マリン	марин
マリン	морски
マリン	пехотинец
マリン	морска
スタンダード	стандартна
スタンダード	стандарт
スタンダード	стандартни
スタンダード	стандартно
スタンダード	стандартен
繊維	текстилни
繊維	текстил
繊維	влакно
繊維	влакна
繊維	влакно
繊維	влакна
繊維	влакна
繊維	влакна
待ち	чакаме
待ち	изчакване
待ち	чакане
待ち	чакам
スパ	spa
スパ	спа
スパ	спас
エンターテイメント	развлечения
エンターテイメント	забавления
エンターテイメント	забавление
エンターテイメント	развлечение
演習	упражнения
演習	маневри
検出	откриване
配列	масиви
配列	масив
体力	сила
体力	мощ
体力	якост
コンテナ	контейнер
コンテナ	съдове
コンテナ	контейнери
ライアン	райън
ライアン	раян
ペルー	перуански
ペルー	перу
はるか	харука
ケンタッキー	кентъки
拳銃	пистолетите
拳銃	пистолети
ルシア	лучия
ルシア	лусия
アンテナ	антената
アンテナ	антена
ヒロ	хиро
ラマ	лама
ラマ	лама
フェニックス	феникс
フェニックス	финикс
船体	корпусът
船体	корпус
船体	корпуса
狩り	хънт
狩り	лов
狩り	ловен
狩り	лов
キッド	хлапе
キッド	дете
エコ	еко
クリスチャン	кристиан
クリスチャン	кристиян
クリスチャン	крисчън
クリスチャン	християнин
チケット	билетите
チケット	билети
チケット	билет
幻想	илюзия
幻想	илюзии
幻想	илюзии
淡路	аваджи
イリノイ	илинойс
フォト	снимка
フォト	снимката
フォト	фото
石炭	въглища
石炭	въглен
グラム	грам
グラム	грама
ウィルソン	уилсън
ボウ	поклон
キリスト	христос
ループ	примки
ループ	примка
ループ	течение
ラジ	радж
書き換え	пренапише
せつ	циреи
せつ	вари
せつ	свари
開く	отворено
開く	отвори
開く	отваряне
開く	отваря
開く	откриване
開く	отваряне
電圧	напрежение
流し	потопи
ジェリー	джери
和解	помирение
和解	сетълмент
和解	уреждане
和解	селище
喜劇	комедията
喜劇	комедия
光学	оптичен
光学	оптична
光学	оптични
光学	оптика
トミー	томи
ライター	запалки
ライター	писателка
ライター	сценарист
ライター	писател
ライター	запалка
信用	кредитиране
信用	кредит
タイガー	тигре
タイガー	тайгър
