پُکھراج	топаз
تپّڑ	способность
تپّڑ	потенциал
تپّڑ	потенциала
تپسّی	преданный
تپسّی	аскет
تپسیا	преданность
تپسیا	молитву
تپسیا	молитва
تپِش	тепло
تپِش	тепла
تپِش	жара
تپِش	бедствие
تپِش	горит
تپِش	сжигание
تپِش	тепло
تپِش	тепла
تپِش	агитации
تُپک	мушкет
تپکنا	боли
تپکنا	болью
تپکنا	боль
تپن	тепло
تپن	тепла
تپن	тепло
تپن	тепла
تپن	жара
تپنا	светятся
تپنچہ	пистолет
تپیدہ	светится
تپیدہ	горячие
تپیدہ	hot
تپیدہ	жарко
تپیدہ	горячо
تپیدہ	горячая
تت	результат
تت	true
تت	правда
تت	чистая
تت	чистые
تت	чисто
تت	чистый
تت	чистое
تت	сущность
تت	суть
تت	элемент
تت	искренние
تت	искреннюю
تتّا	злой
تتّا	злость
تتّا	злая
تتّا	зол
تتّا	ярости
تتّا	горячие
تتّا	hot
تتّا	жарко
تتّا	горячо
تتّا	горячая
تتّا	кипит
تتّا	кипящей
تتّا	энтузиазм
تتّا	энтузиазмом
تتّا	тепло
تتّا	теплая
تتّا	теплые
تتّا	тёплый
تتّا	теплый
تتاتائولا	поспешных
تتاتائولا	сыпь
تتابُع	непрерывный
تتابُع	непрерывно
تتابُع	постоянного
تتابُع	непрерывное
تتبُّع	имитация
تِتربِتّر	разбросаны
تتری	белль
تِتری	бабочка
تِتری	бабочки
تُتق	палатку
تُتق	палатки
تُتلانا	lisp
تِتلی	белль
تِتلی	бабочка
تِتلی	бабочки
تِتمبا	спор
تِتمبا	споры
تِتمبا	спора
تِتمبا	заговор
تِتمبا	участок
تِتمبا	сюжет
تِتمبا	исправить
تِتمبا	починить
تِتمبا	препятствием
تِتمبا	препятствие
تتِمّہ	дополнение
تتِمّہ	дополнения
تتِمّہ	дополнить
تتِمّہ	добавление
تتِمّہ	эпилог
تتِمّہ	postscript
تتِمّہ	придаток
تتمیم	завершение
تتمیم	завершения
تتمیم	достижение
تتمیم	совершенство
تتّوتھمبو	утешение
تتّوتھمبو	успокаивает
تتّوتھمبو	проверяем
تتّوتھمبو	проверка
تتیّا	умная
تتیّا	умный
تتیّا	умно
تتیّا	острая
تتیّا	острые
تتیّا	шарп
تتیّا	острый
تتیّا	едкий
تتھا	также
تٹ	склоне
تٹ	горизонте
تٹ	горизонт
تثلیث	сынок
تثلیث	сын
تثنیہ	удвоение
تجاذُب	влечение
تجاذُب	гравитация
تجاذُب	гравитации
تجاذُبی	гравитационное
تُجّار	торговцы
تجارِب	опыт
تجارِب	опытом
تِجارت	пробки
تِجارت	движения
تِجارت	трафик
تِجارت	движение
تِجارت	коммерции
تِجارت	торговля
تِجارت	торговли
تِجارت	торговля
تِجارت	trade
تِجارت	business
تِجارت	бизнес
تِجارتی	коммерческие
تِجارتی	коммерческая
تِجارتی	коммерческий
تِجارتی	business
تِجارتی	бизнес
تجاسُر	мужество
تجاسُر	храбрость
تجاسُر	смелость
تجاسُر	смело
تجاسُر	смелость
تجاسُر	твердость
تجانُس	однородность
تجاوُز	отклонения
تجاوُز	отклонение
تجاہُد	стремление
تجاہُد	стараюсь
تجاہُد	пытаюсь
تجاہُد	попытка
تجاہُل	попустительстве
تجاہُل	апатия
تجاہُل	безразличие
تجبرُّ	упрямство
تجدُّد	инноваций
تجدُّد	инновации
تجدُّد	нововведения
تجدُّد	новизны
تجدُّد	новинка
تجدُّد	свежесть
تجدید	новизны
تجدید	новинка
تجدید	оживление
تجدید	возрождение
تجدید	новизны
تجدید	новинка
تجدیف	ересь
تجدیف	богохульство
تجرباتی	экспериментальных
تجرباتی	экспериментальная
تجرباتی	экспериментальные
تجرباتی	экспериментальное
تجرباتی	экспериментальный
تجربہ	опыт
تجربہ	эксперимент
تجرُّد	одиночество
تجریح	обвинение
تجریح	критика
تجریح	критику
تجرید	разделение
تجرید	разделительной
تجرید	абстракции
تجرید	одиночество
تجریدی	воображаемый
تجریدی	идеальная
تجریدی	идеал
تجریدی	идея
تجریدی	отдельная
تجریدی	отделить
تجریدی	отдельный
تجریدی	отдельное
تجریدی	мистический
تجزّی	анализа
تجزّی	анализ
تجزیاتی	аналитический
تجزیاتی	аналитическая
تجزیہ	анализа
تجزیہ	анализ
تجسُّد	воплощение
تجسُّس	любопытство
تجسُّس	шпионаже
تجسیم	воплощение
تجسیم	воплощение
تجسیم	воплощение
تجلجُل	агитации
تجلّی	яркость
تجلیل	хвала
تجمُّد	консолидации
تجمُّد	консолидация
تجمُّع	суммирования
تجمُّع	накопление
تجمُّع	накопления
تجمُّل	декорации
تجمُّل	декор
تجمُّل	украшение
تجمُّل	оформление
تجمید	замораживание
تجمید	замораживания
تجمیر	ладан
تجمیر	благовония
تجمیع	коллективизации
تجمیع	совокупный
تجمیع	совокупное
تجمیع	совокупные
تجمیع	совокупная
تجمیع	плюрализм
تجنا	бросить
تجنُّب	избежание
تجنُّب	расторжение
تجنُّب	вывод
تجنُّب	снятие
تجنُّب	избегая
تجنُّب	избежать
تجنُّب	избегать
تجنُّب	избежание
تجنیس	сходство
تجنیس	однородность
تجنیس	аналогии
دغا	предательство
دغا	дезертирство
دغا	обман
دغا	обмана
دغا	измену
دغا	измена
دغا	измене
دغا	предательство
دغا	измена
داب	гордыня
داب	гордость
داب	давление
داب	сдержанность
داب	контроля
داب	контроль
داب	управление
داب	индивидуально
داب	обычай
داب	авторитет
داب	полномочия
داب	манеры
داب	усилие
داب	силы
داب	сила
داب	force
داب	силу
داب	страх
داب	великолепие
داب	вес
داب	величие
داب	этикет
داب	проверьте
داب	чек
داب	проверка
داب	проверить
داب	код
داب	code
داب	власть
داب	сила
داب	мощь
داب	power
داب	мощность
تِجوری	безопасно
تِجوری	безопасное
تِجوری	сейф
تِجوری	хранилище
تجوُّز	попустительстве
تجوُّز	концессии
تجوُّع	хотеть
تجوُّع	хочу
تجوُّع	хочешь
تجوُّع	потребовать
تجوُّع	спрос
تجوُّع	спроса
تجوُّع	требование
تجوُّع	голод
تجوُّع	голода
تجویز	мнение
تجویز	решение
تجویز	суждение
تجویز	разрешение
تجویز	резолюция
تجویز	предложение
تجویز	мнение
تجویز	решение
تجویز	предложение
تجویز	суждение
تجویز	разрешение
تجویز	резолюция
تجویز	предложение
تجویز	план
تجویزی	определено
تجویزی	определен
تجویزی	определены
تجویزی	пытался
تجویزی	пробовал
تجویزی	пробовали
تجویزی	попытался
تجویزی	пытались
تجویزی	доказали
تجویزی	доказала
تجویزی	доказано
تجویزی	доказал
تجویف	дыру
تجویف	дырка
تجویف	дыра
تجہیل	невежество
تجہیل	незнание
تُجھ	тебя
تُجھ	you
تُجھ	вы
تُجھ	ты
تُجھے	тебя
تُجھے	you
تُجھے	вы
تُجھے	ты
تچانا	тепло
تچانا	тепла
تچانا	жара
تُچھ	бесполезный
تُچھ	бесполезна
تُچھ	бесполезный
تُچھ	бесполезно
تُچھ	бесполезен
تحاسُد	зависть
تحاسُد	завидую
تحاسُد	зависть
تحاسُد	ревность
تحاشی	никогда
تحاشی	never
تحالُف	консультация
تحالُف	консультации
تحاوُر	диалог
تحاوُر	переписку
تحاوُر	переписка
تحاوُر	разговор
تحاوُر	беседа
تحائف	подарки
تحائف	дары
تحبُّب	дружбы
تحبُّب	дружба
تحت	под
تحت	глубины
تحت	глубина
تحت	глубину
تحت	контроля
تحت	контроль
تحت	управление
تحت	ниже
تحت	обвинение
تحت	заряд
تحت	хранение
تحت	владение
تحت	обладание
تحتانی	начального
تحتانی	первичные
تحتانی	начальное
تحتانی	ниже
تحتانی	нижняя
تحتانی	нижний
تحتانی	нижние
تحدُّب	горб
تحدّی	challenge
تحدّی	задача
تحدّی	вызов
تحدّی	бой
تحدّی	драка
تحدّی	угроза
تحدید	ограничение
تحدید	ограничение
تحدید	ограничение
تحدید	ограничения
تحدیق	взгляд
تحدیق	взгляд
تحذیر	предупреждения
تحذیر	предупреждение
تحذیر	предостережение
تحذیر	угрожает
تحذیر	угрожающие
تحذیر	угрожать
تحرُّز	избежание
تحرُّز	расторжение
تحرُّز	уклонения
تحرُّز	уклонение
تحرُّق	горит
تحرُّق	сжигание
تحرُّق	воспаление
تحرُّک	передвижение
تحرُّک	движение
تحرُّک	агитации
تحرُّک	настоятельно
تحریر	композиция
تحریر	состав
تحریر	свободы
تحریر	свободу
تحریر	свобода
تحریر	документ
تحریر	рукопись
تحریر	композиция
تحریر	состав
تحریر	свободы
تحریر	свободу
تحریر	свобода
تحریر	документ
تحریر	пишу
تحریر	написание
تحریر	писать
تحریر	рукопись
تحریراً	написано
تحریراً	письменные
تحریراً	письменное
تحریراً	письменный
تحریری	написано
تحریری	письменные
تحریری	письменное
تحریری	письменный
تحریری	документальных
تحریز	защита
تحریز	оборона
تحریز	обороны
تحریص	подстрекательство
تحریص	подстрекательство
تحریص	заманить
تحریص	стимуляции
تحریص	стимулирование
تحریص	подстрекательство
تحریص	подстрекательство
تحریص	заманить
تحریص	соблазн
تحریص	искушение
تحریص	стимуляции
تحریص	стимулирование
تحریف	анаграмма
تحریفات	изменения
تحریفات	отклонения
تحریق	горит
تحریق	сжигание
تحریق	сжигания
تحریق	сжигание
تحریک	подстрекательство
تحریک	настоятельно
تحریک	предложение
تحریک	предложение
تحریک	подстрекательство
تحریک	поощрение
تحریک	агитации
تحریم	почтением
تحریم	почтение
تحریم	честь
تحریم	запрещении
تحریم	запрет
تحریم	запрещение
تحریم	прославления
تحزُّن	скорбь
تحزُّن	горе
تحسیب	бухгалтерские
تحسین	признательность
تحسین	аплодисменты
تحشُّم	славу
تحشُّم	слава
تحشیہ	аннотации
تحصیر	окружающие
تحصیل	обучения
تحصیل	обучение
تحصیل	учимся
تحصیل	учусь
تحصیل	техсил
تحصیل	коллекция
تحصیل	collection
تحصیل	коллекции
تحصیل	сбор
تحصیل	эрудиция
تحصیل	приобретения
تحصیل	приобретение
تحصیلات	подборки
تحصیلات	коллекции
تحصیلات	приобретений
تحصیلات	приобретение
تحصیلات	приобретения
تحصین	укрытие
تحصین	жилье
تحصین	убежище
تحصین	приют
تحصین	убежище
تحصین	защита
تحصین	охрана
تحفُّظ	безопасность
تحفُّظ	охрана
تحفُّظ	сохранения
تحفُّظ	сохранение
تحفُّظ	защита
تحفُّظ	охрана
تحفُّظات	оговорки
تحفُّظات	бронирование
تحفُّظات	оговорок
تحفُّظاتی	консервативные
تُحفگی	редкость
تُحفگی	совершенство
تُحفگی	элегантность
تُحفہ	редкие
تُحفہ	редко
تُحفہ	редкий
تُحفہ	редкая
تُحفہ	редкость
تُحفہ	редкость
تُحفہ	настоящее
تُحفہ	подарок
تُحفہ	подарок
تُحفہ	дар
تحقُّق	уверенность
تحقُّق	определенности
تحقیر	оскорбление
تحقیر	оскорблять
تحقیر	оскорбление
تحقیر	оскорблять
تحقیر	унижение
تحقیر	унижения
تحقیرانہ	оскорбительно
تحقیرانہ	оскорбление
تحقیق	исследований
تحقیق	исследования
تحقیق	исследование
تحقیق	истина
تحقیق	правда
تحقیق	правду
تحقیق	проверка
تحقیق	факт
تحقیقات	расследований
تحقیقات	расследования
تحقیقات	расследование
تحقیقات	справки
تحقیقات	запросы
تحقیقی	уверен
تحقیقی	конечно
تحقیقی	уверена
تحکُّم	господства
تحکُّم	господство
تحکُّم	авторитет
تحکُّم	полномочия
تحکیم	арбитраж
تحلُّل	разложения
تحلُّل	разложение
تحلُّل	дезинтеграции
تحلُّل	распад
تحلیل	легализации
تحلیل	пищеварение
تحلیل	ассимиляции
تحلیل	исчезновение
تحلیل	анализа
تحلیل	анализ
تحلیل	легализации
تحلیل	пищеварение
تحلیل	распад
تحلیل	распада
تحلیل	ассимиляции
تحلیل	исчезновение
تحلیل	анализа
تحلیل	анализ
تحلیلی	аналитический
تحلیلی	аналитическая
تحمُّل	выносливость
تحمُّل	терпения
تحمُّل	терпение
تحمیل	погрузки
تحمیل	загрузка
تحنُّث	молиться
تحنُّث	молится
تحوُّر	гнев
تحوُّر	ярость
تحوُّر	злость
تحوُّر	спешке
تحویل	кэш
تحویل	наличными
تحویل	наличные
تحویل	доверие
تحویل	доверять
تحویل	довериться
تحویل	стражей
تحویل	ухода
تحویل	забота
تحویل	уход
تحویل	обвинение
تحویل	заряд
تحویل	столица
تحویل	капитал
تحویل	capital
تحیّت	поздравление
تحیّت	приветствие
تحیّت	приветствие
تحیُّر	удивлением
تحیُّر	чудо
تخاطُب	адреса
تخاطُب	адрес
تخالُف	антагонизм
تخالُف	оппозиции
تخالُف	оппозиция
تخالُف	противодействие
تخالُف	противостояние
تخبیط	сумасшествие
تخبیط	безумие
تخت	монархии
تخت	трон
تخت	престол
تختہ	доска
تختہ	правление
تختہ	скамейке
تختہ	планк
تختہ	стол
تختہ	таблица
تختی	планшет
تخدیر	анестезии
تخدیع	измена
تخدیع	обман
تخدیع	обман
تخدیع	мошенничества
تخدیع	мошенничество
تخریب	subversion
تخریب	разрушение
تخریب	разрушения
تخریب	уничтожения
تخریب	уничтожение
تخریب	разрушения
تخریبی	разрушительные
تخریبی	разрушительное
تخریبی	разрушительной
تخریبی	насильственные
تخریج	вывод
تخریج	вычета
تخشُّع	смирение
تخشُّع	скромность
تخصُّص	специализации
تخصُّص	специализация
تخصیب	оплодотворение
تخصیص	специализации
تخصیص	специализация
تخصیص	специальности
تخصیص	специальность
تخطیط	design
تخطیط	конструкция
تخطیط	проектирование
تخطیط	дизайн
تخطیط	демаркации
تخفیف	облегчение
تخفیف	ремиссии
تخفیف	уменьшение
تخفیف	сокращение
تخفیف	облегчение
تخفیف	ремиссии
تخفیف	уменьшение
تخفیف	сокращение
تخلُّف	задержки
تخلُّف	задержка
تخلیص	разминированию
تخلیص	разминирование
تخلیص	освободить
تخلیص	освобождения
تخلیص	релиз
تخلیص	освобождение
تخلیص	свободы
تخلیص	свободу
تخلیص	свобода
تخلیص	спасение
تخلیص	сохранение
تخلیص	экономия
تخلیط	смешивание
تخلیط	смешивания
تخلیف	несогласие
تخلیف	разногласия
تخلیف	оппозиции
تخلیف	оппозиция
تخلیف	противодействие
تخلیف	противостояние
تخلیق	изобретение
تخلیق	производство
تخلیق	производства
تخلیق	изобретение
تخلیق	производство
تخلیق	производства
تخلیق	создание
تخلیق	создания
تخلیق	сотворение
تخلیقی	творческих
تخلیقی	творческая
تخلیقی	творческий
تخلیقی	оформление
تخلیہ	конфиденциальности
تخلیہ	конфиденциальность
تخلیہ	одиночество
تُخم	яйцо
تُخم	происхождение
تُخم	происхождения
تُخم	сперма
تُخم	спермы
تُخم	сперму
تُخم	семя
تُخم	семенной
تُخم	семена
تُخم	семян
تُخم	потомство
تُخمہ	происхождение
تُخمہ	происхождения
تُخمہ	потомство
تُخمہ	роды
تُخمہ	рождения
تُخمہ	рождение
تُخمہ	жадность
تخمیر	характер
تخمیر	характера
تخمیر	натура
تخمیر	природа
تخمیر	отчуждение
تخمیر	отчуждения
تخمیر	ферментации
تخمیناً	приблизительно
تخمیناً	примерно
تخمیناً	about
تخمیناً	о
تخمیناً	почти
تخمین	угадай
تخمین	думаю
تخمین	угадать
تخمین	смета
تخمین	оценить
تخمینہ	гипотеза
تخمینہ	оценка
تخمینہ	смета
تخمینہ	оценить
تخمینہ	гипотеза
تخمینہ	оценка
تخنیق	удушение
تخویف	угрожает
تخویف	угрожающие
تخویف	угрожать
تخویف	запугивания
تخویف	запугивание
تخویف	угрожает
تخویف	угрожающие
تخویف	угрожать
تخئیل	идея
تخئیل	воображение
تخئیل	воображения
تخئیل	зачатия
تخیُّل	мысль
تخیُّل	думал
تخیُّل	идея
تخیُّل	модные
تخیُّل	воображение
تخیُّل	воображения
تد	тогда
تد	потом
تد	затем
تداخُل	вмешательство
تداخُل	вмешательства
تداخُل	помехи
تدارُک	возмещение
تدارُک	документы
تدارُک	наказание
تدارُک	свидетель
تدارُک	компенсация
تدافُع	уклонения
تدافُع	уклонение
تدافُع	удаление
تدافُع	противоположные
تدان	тогда
تدان	потом
تدان	затем
تداوُل	традиция
تداوُل	традиции
تداوُل	индивидуально
تداوُل	обычай
تدبیر	мнение
تدبیر	менеджмент
تدبیر	руководство
تدبیر	управление
تدبیر	устройство
تدبیر	устройства
تدبیر	путь
تدبیر	way
تدبیر	способ
تدبیر	план
تدبیر	мнение
تدبیر	менеджмент
تدبیر	руководство
تدبیر	управление
تدبیر	устройство
تدبیر	устройства
تدبیر	тактика
تدبیر	путь
تدبیر	way
تدبیر	способ
تدبیر	план
تدخین	курить
تدخین	курение
تدرُّج	градиент
تدرو	фазан
تدرو	член
تدرو	петух
تدریب	привычка
تدریج	масштаб
تدریج	шкалы
تدریج	шкала
تدریج	масштабы
تدریجی	прогрессивное
تدریجی	прогрессивного
تدریجی	постепенного
تدریجی	постепенное
تدریجی	постепенный
تدریس	инструкция
تدریس	обучение
تدریس	преподавание
تدریس	преподавания
تدریس	просвещение
تدریس	образование
تدفین	похороны
تدفین	захоронения
تدفین	захоронение
تدقیق	исследований
تدقیق	исследования
تدقیق	исследование
تدلیس	обман
تدلیس	обмана
تدمُّغ	высокомерие
تدمیر	разграбление
تدویر	революция
تدویر	революции
تدویر	оборотного
تدوین	монтаж
تدوین	редактирование
تدوین	редактирования
تدوین	компиляции
تدوین	подборка
تدوین	компиляция
تدوین	композиция
تدوین	состав
تدوین	коллекция
تدوین	collection
تدوین	коллекции
تدوین	сбор
تدُّہر	атеизм
تدہین	помазание
تدیُّن	правдивость
تِدھر	там
تذبذُب	колебаний
تذبذُب	колебания
تذبذُب	сомнения
تذبذُب	сомнение
تذبذُب	сомневаться
تذبذُب	сомнений
تذبذُب	колеблется
تذبذُب	двусмысленности
تذبذُب	неопределенности
تذبذُب	неопределенность
تذبذُب	неуверенность
تذبذُب	напряжении
تذکار	счёт
تذکار	аккаунт
تذکار	счет
تذکار	повествование
تذکار	рассказ
تذکُّر	осведомленность
تذکُّر	осознание
تذکُّر	осведомленности
تذکُّر	советник
تذکُّر	адвокат
تذکُّر	советы
تذکُّر	воспоминание
تذکِرہ	биография
تذکِرہ	биографию
تذکِرہ	биографии
تذکِرہ	слух
تذکِرہ	слухи
تذکِرہ	воспоминание
تذکِرہ	мемуары
تذکِرہ	известность
تذکِرہ	славы
تذکِرہ	слава
تذکِرہ	славу
تذکِرہ	обсуждение
تذکِرہ	дискуссия
تذکِرہ	обсуждения
تذکِرہ	дискуссии
تذکیر	упомянуть
تذکیر	упоминание
تذلُّل	смирение
تذلُّل	скромность
تذلیل	позор
تذلیل	деградации
تذلیل	деградация
تذلیل	унижение
تذلیل	унижения
تذلیل	позор
تذمیم	порицание
تذمیم	осуждение
تذویب	тает
تر	жирные
تر	сочные
تر	богат
تر	богатых
تر	рич
تر	богатая
تر	богатый
تر	богатые
تر	свежее
تر	свежий
تر	свежая
تر	свежие
تر	мокрый
تر	мокрая
تر	мокрые
تر	влажные
تر	сырости
بہتر	лучше
بہتر	получше
تربتر	насыщенный
تربتر	насыщенных
تردامن	виновны
تردامن	виновен
تردامنی	вина
تردامنی	вины
تردامنی	вину
تردماغ	мудрый
تردماغ	мудро
تردماغ	мудрое
تردماغ	мудрые
ترزبانی	красноречие
تُر	шаттл
تُر	станке
تِرا	твоя
تِرا	ваши
تِرا	ваш
تِرا	ваша
تِرا	твой
تِرا	ваше
تُراب	пыль
تُراب	пыли
تُراب	почва
تُراب	почвы
تُراب	основание
تُراب	earth
تُراب	земля
تراجم	переводы
تراخی	задержки
تراخی	задержка
تراخی	проволочек
ترّار	быстрое
ترّار	быстрого
ترّار	быстрый
ترّار	быстро
ترّار	быстрая
ترارا	галопом
ترارا	ручей
ترارا	поток
ترارا	скачок
ترارا	прыжок
ترارا	поток
ترارا	потока
ترارا	оперативности
تراز	форме
تراز	форма
تراز	бланк
تراز	формуляр
تراز	форму
تراز	шаблон
تراز	узор
تراز	схеме
تراز	style
تراز	стиль
ترازو	баланс
ترازو	остаток
ترازو	равновесие
تراس	террор
تراس	тревога
تراس	сигнализация
تراس	будильник
تراس	сигнализации
تراس	страх
تِراس	жажда
تِراس	жажду
تِراس	жажды
تراش	форме
تراش	форма
تراش	бланк
تراش	формуляр
تراش	форму
تراش	форме
تراش	форма
تراش	строить
تراش	построить
تراش	моды
تراش	мода
تراش	fashion
تراش	модные
تراش	модный
تراش	сделать
تراش	make
تراش	style
تراش	стиль
تراش	сократить
تراش	вырезать
تراش	снято
تراشنا	зажим
تراشنا	ролик
تراشنا	клип
تراشنا	отделкой
تراشنا	зажим
تراشنا	ролик
تراشنا	клип
تراشنا	отделкой
تراشنا	сократить
تراشنا	вырезать
تراشنا	снято
تراشہ	чип
تراشی	формирование
تراشی	формировании
تراشی	формирования
تراشی	формирование
تراشی	формируется
تراضی	примирение
تراضی	примирения
تراضی	компромисс
تراضی	компромисса
تراکُب	композиция
تراکُب	состав
تراکیب	планы
تراکیب	методы
تِرانا	плавать
ترانہ	баллада
ترانہ	мелоди
ترانہ	мелодия
ترانہ	баллада
ترانہ	гимн
ترانہ	мелоди
ترانہ	мелодия
ترانی	защитник
ترانی	спаситель
ترانی	спасителя
تراوٹ	свежесть
تراوٹ	влажность
تراوٹ	влаги
تراوِش	дистилляции
ترائی	марш
ترائی	долине
ترائی	долина
ترائی	луг
ترائی	полив
ترائی	орошения
تُرائی	высшего
تُرائی	шеф
تُرائی	начальник
تُرائی	вождь
تُرائی	превосходно
تُربت	могила
تُربت	серьезную
تُربت	земли
تُربت	земельный
تُربت	land
تُربت	земля
تُربت	могила
تُربت	гробнице
تُربت	пыль
تُربت	пыли
تربوز	арбуз
تُربہ	кладбища
تُربہ	кладбище
تربیب	подготовка
تربیب	подготовки
تربیب	обучение
تربیب	тренинг
تربیب	просвещение
تربیب	образование
تربیّت	подготовка
تربیّت	подготовки
تربیّت	обучение
تربیّت	тренинг
تربیّت	разведения
تربیّت	инструкция
تِربُھج	треугольник
تِربِھر	разбросаны
تِربھوَن	рай
تِربھوَن	небеса
تِربھوَن	небо
تِربھوَن	earth
تِربھوَن	земля
تُرُپ	трамп
تُرُپ	трампа
تُرپائی	вырубки
تُرپنا	подол
تُرپنا	упал
تُرپنا	упала
تُرت	быстро
تُرت	вскоре
تُرت	скоро
تُرت	немедленно
تُرت	незамедлительно
ترتیب	сочинять
ترتیب	развертывание
ترتیب	развертывания
ترتیب	декорации
ترتیب	декор
ترتیب	украшение
ترتیب	оформление
ترتیب	классификации
ترتیب	классификация
ترتیب	формирования
ترتیب	формирование
ترتیب	орден
ترتیب	заказ
ترتیب	заказать
ترتیب	приказ
ترتیب	порядок
ترتیب	сочинять
ترتیب	компиляции
ترتیب	подборка
ترتیب	компиляция
ترتیب	развертывание
ترتیب	развертывания
ترتیب	декорации
ترتیب	декор
ترتیب	украшение
ترتیب	оформление
ترتیب	классификации
ترتیب	классификация
ترتیب	договоренность
ترجمان	рупор
ترجمان	представитель
ترجمان	представителю
ترجمان	представителя
ترجمان	рупор
ترجمان	переводчик
ترجمان	представитель
ترجمان	представителю
ترجمان	представителя
ترجمانی	толкование
ترجمانی	интерпретация
ترجمانی	представительство
ترجمانی	пояснения
ترجمانی	объяснение
ترجمانی	пояснение
ترجمانی	разъяснение
ترجمانی	разъяснения
ترجمہ	выдача
ترجمہ	выдачи
ترجمہ	версии
ترجمہ	версия
ترجمہ	перевод
ترجمہ	толкование
ترجمہ	интерпретация
ترجّی	желание
ترجّی	пожелание
ترجّی	желаем
ترجّی	ожидание
ترجّی	ожидания
ترجیح	приоритет
ترجیح	превосходство
ترجیح	превосходства
ترجیح	приоритет
ترجیح	превосходство
ترجیح	превосходства
ترجیح	предпочтения
ترجیح	предпочтение
ترجیع	возвращения
ترجیع	возврат
ترجیع	вернуть
ترجیع	вернуться
ترجیع	возвращение
تِرچھا	косая
تِرچھا	злой
تِرچھا	злость
تِرچھا	злая
تِرچھا	зол
تِرچھا	бент
تِرچھا	склонен
تِرچھا	несчастная
تِرچھا	несчастный
تِرچھا	исказить
تِرچھانا	slant
ترح	страдания
ترح	печали
ترح	горе
ترح	скорбь
ترح	печаль
ترحُّم	милосердия
ترحُّم	мерси
ترحُّم	милосердие
ترحُّم	милость
ترحُّم	доброты
ترحُّم	доброта
ترحُّم	доброту
ترحُّم	сочувствие
ترحُّم	сострадания
ترحُّم	сострадание
ترحُّم	жаль
ترحُّم	жалко
ترحُّم	жалость
ترحیب	гостеприимство
ترخا	болит
ترخا	ранение
ترخا	рана
ترخا	рану
ترخا	сократить
ترخا	вырезать
ترخا	снято
ترخان	карпентер
ترخان	благородные
ترخان	благородно
ترخان	благородный
ترخان	благородная
ترخان	благородных
ترخنا	сплит
ترخنا	раскол
ترخنا	разделить
ترخنا	трещина
ترخنا	лопнул
ترخیم	сокращение
تردُّد	колебаний
تردُّد	колебания
تردُّد	усилие
تردُّد	усилия
تردُّد	борьба
تردُّد	ухода
تردُّد	забота
تردُّد	уход
تردُّد	тревога
تردُّد	беспокойство
تردّی	падение
تردّی	падает
تردیب	поток
تردیب	потока
تردید	отказ
تردید	неприятие
تردید	отклонение
تردید	отказ
تردید	отрицание
تردید	опровержение
تردید	отказ
تردید	неприятие
تردید	отклонение
تردید	отказ
تردید	отрицание
تردید	опровержение
تردید	противоречие
تردید	противоречия
ترَـس	милосердия
ترَـس	мерси
ترَـس	милосердие
ترَـس	милость
ترَـس	сочувствие
ترَـس	сострадания
ترَـس	сострадание
ترَـس	жаль
ترَـس	жалко
ترَـس	жалость
ترس	террор
ترس	страх
ترسا	неверный
ترسا	желая
ترسا	языческие
ترسا	язычники
ترسا	тоска
ترسا	кристиан
ترسا	христианин
ترسا	христиане
ترسا	христианство
ترسا	христиан
ترسا	жажда
ترسا	пить
ترساں	робкий
ترساں	боится
ترساں	боюсь
ترساں	робкий
ترساوٹ	лишения
ترساوٹ	лишение
ترسناک	ужасный
ترسناک	ужасно
تِرسُول	трезубец
ترسیدہ	боится
ترسیدہ	боюсь
ترسیدہ	робкий
ترسیل	отправка
ترسیل	диспетчер
ترسیل	отправление
ترسیل	груз
ترسیل	отправка
ترسیل	диспетчер
ترسیل	отправление
ترسیل	передачи
ترسیل	передача
ترسیل	груз
ترسیم	граф
ترسیم	график
تُرش	кислой
تُرش	кислый
تُرش	кислота
تُرش	кислоты
تِرشا	желание
تِرشا	желания
تِرشا	тоска
تِرشا	жажда
تِرشا	жажду
تِرشا	жажды
تُرشابہ	уксус
تُرشابہ	кислота
تُرشابہ	кислоты
ترشاترشایا	достойной
ترشاترشایا	приличный
ترشاترشایا	достойная
ترشاترشایا	достойный
ترشاترشایا	цивилизованного
تُرشاوا	цитрусовых
ترشُّح	манифест
ترشُّح	дождик
ترشُّح	очевидной
تِرِشنا	желание
تِرِشنا	желания
تِرِشنا	жажда
تِرِشنا	жажду
تِرِشنا	жажды
تِرِشنا	алчность
تِرِشنا	амбиции
تُرشئی	кислой
تُرشی	кислотности
ترُّصد	надеюсь
ترُّصد	хоуп
ترُّصد	надежда
ترُّصد	надеемся
ترُّصد	ожидание
ترُّصد	ожидания
ترصیص	стабильность
ترصیص	стабильности
ترصیص	сила
ترصیص	прочность
ترصیف	согласования
ترصیف	согласование
ترصیف	выравнивание
ترطیب	увлажнения
تُرغہ	дрозд
ترغیب	склонения
ترغیب	подстрекательство
ترغیب	соблазн
ترغیب	искушение
ترغیب	стимуляции
ترغیب	стимулирование
ترغیب	склонения
ترغیب	подстрекательство
ترغیب	убеждение
ترغیب	убеждения
ترغیب	приманку
ترغیب	приманка
ترغیب	подстрекательство
ترغیب	соблазн
ترغیب	искушение
ترغیب	стимуляции
ترغیب	стимулирование
ترُّفع	высота
ترُّفع	рост
ترُّفع	гордыня
ترُّفع	гордость
ترُّقب	надеюсь
ترُّقب	хоуп
ترُّقب	надежда
ترُّقب	надеемся
ترُّقب	ожидание
