در	porta
ضریب	coefficiente
نان	curry
نان	nan
نان	pane
خورده	mangiato
خورده	ate
خورده	mangiata
خورده	mangiati
خورده	mangiato
خورده	mangiata
خورده	divorato
امریکا	america
یوروویژن	eurovision
گرافیک	gpu
گرافیک	grafici
گرافیک	grafiche
گرافیک	grafica
معمار	architetto
نیل	nilo
بخصوص	sopratutto
بخصوص	soprattutto
بخصوص	specialmente
گازی	ciclomotori
گازی	motorino
مرکب	composito
مرکب	compositi
مرکب	composto
مرکب	composte
مرکب	composti
مرکب	inchiostro
ماندن	stay
ماندن	soggiorno
ماندن	rimani
ماندن	restate
ماندن	resta
نفس	respiro
نفس	alito
نفس	fiato
نفس	self
نفس	ego
نفس	anima
نفس	soul
براون	brown
براون	marrone
براون	marroni
براون	braun
واسطه	intermedio
واسطه	intermedi
واسطه	intermediario
واسطه	intermediario
واسطه	intermediazione
واسطه	intermediari
فشرده	condensato
فشرده	cap
فشرده	cerniera
فشرده	zip
فشرده	compressi
فشرده	compresso
فشرده	compressa
مری	mary
مری	maria
مری	merry
آذربایجانی	azera
آذربایجانی	azerbaigian
شطرنج	scacchiera
شطرنج	scacchi
لیورپول	liverpool
وسیع	wide
وسیع	larghi
وسیع	ampia
وسیع	spaziosa
وسیع	spaziose
وسیع	spaziosi
وسیع	spazioso
وسیع	vasta
وسیع	vasto
وسیع	vasti
آبادان	abadan
تار	web
تار	curvatura
تار	tar
تار	catrame
سودان	sudan
سودان	sudanese
سودان	sudanesi
اسلواکی	slovacco
اسلواکی	slovacchia
شکلی	cifre
شکلی	figure
عملیاتی	operativa
عملیاتی	operativo
عملیاتی	operativi
عملیاتی	operative
سازهای	strutturale
سازهای	strutturali
حرم	santuario
راهنما	manuali
راهنما	manuale
راهنما	guida
دوستدار	affettuosi
دوستدار	affettuoso
دوستدار	affettuosa
دوستدار	amare
دوستدار	affettuoso
دوستدار	amorevole
رمز	cripto
رمز	cifrario
سیدنی	sidney
سیدنی	sydney
جونز	jones
استانداردهای	standard
اپرا	opera
اسلحه	fucile
اسلحه	gun
اسلحه	pistola
آلفرد	alfredo
آلفرد	alfred
نمادهای	simboli
بادی	buddy
بادی	vento
بادی	wind
بادی	eolico
فرانسیس	francesco
خطاب	khattab
سهم	contributo
سهم	condivisioni
متمرکز	concentrato
متمرکز	concentrata
متمرکز	mirato
متمرکز	focalizzato
متمرکز	concentrata
متمرکز	concentrato
متمرکز	focalizzata
دلیلی	ragione
دلیلی	motivo
ماجرای	avventure
ماجرای	adventure
ماجرای	avventura
کارگر	manodopera
کارگر	lavoratore
کارگر	operaio
کارگر	travaglio
دایره	circoli
دایره	cerchi
دایره	cerchio
دایره	circle
دایره	circolo
دایره	circolare
دایره	circolari
مغزی	brain
مغزی	cervello
پروفسور	professoressa
پروفسور	professore
مانی	mani
سرپرستی	patrocinio
سرپرستی	vigilanza
سرپرستی	supervisione
خوراکی	commestibili
خوراکی	commestibile
دان	don
سرچشمه	fontana
عقاید	opinioni
عقاید	pareri
عقاید	credenze
انفجار	esplosione
انفجار	esplosione
انفجار	esplosioni
انفجار	detonazione
خزندگان	rettili
خزندگان	rettile
خزندگان	rettili
تحمل	tollera
تحمل	tollerare
تحمل	tolleranza
تحمل	tollerato
تحمل	tollerate
تحمل	tollerati
تحمل	tollerata
بنیانگذار	fondatore
بنیانگذار	fondatrice
مقبره	sepolcro
مقبره	tomba
متخصص	specialisti
متخصص	specialista
متخصص	esperti
متخصص	esperto
متخصص	esperta
عاشق	love
عاشق	amore
لحظه	momento
شباهت	somiglianze
شباهت	similitudini
شباهت	analogie
شباهت	somiglianza
شباهت	similitudine
شباهت	somiglianza
داوران	magistrati
داوران	giudici
تسلیم	resa
تسلیم	arrendersi
تسلیم	invia
تسلیم	sottomissione
آستانه	soglia
آستانه	astana
آستانه	orlo
اثرات	effetti
تعادل	trim
تعادل	bilancia
تعادل	saldo
تعادل	equilibrio
تعادل	bilanciamento
تعادل	equilibrio
محمدی	mohammadi
کاغذ	carta
کاغذ	paper
زوج	coppia
زوج	coppia
فضانوردان	astronauti
گرگ	wolf
گرگ	lupo
گرگ	lupi
گرگ	gregg
تعقیب	inseguimento
یهودیت	ebraismo
اسلوونی	slovenia
اسلوونی	sloveno
اسلوونی	slovena
اسلوونی	sloveni
آماری	statistica
آماری	statistica
سراسری	globali
سراسری	global
سراسری	globale
هوش	intelligence
هوش	intelligenza
لینوکس	linux
سنگاپور	singapore
مالیات	tassazione
مالیات	fiscalità
مالیات	tassa
مالیات	imposta
مالیات	tasse
مالیات	imposte
کشتن	uccidi
کشتن	kill
کشتن	uccidere
کشتن	uccidete
کشتن	ammazza
کشتن	uccisione
کشتن	uccidere
کشتن	uccisioni
عبری	ebraica
عبری	ebreo
عبری	ebraico
اثری	visualizzazioni
اثری	impressioni
آغازین	init
آغازین	iniziale
آغازین	iniziali
سواحل	spiagge
یادگیری	apprendere
یادگیری	apprendimento
یادگیری	learning
یادگیری	imparare
یادگیری	impara
یادگیری	imparate
یادگیری	imparare
مجازات	rigore
مجازات	penalità
مجازات	punizioni
مجازات	punizione
مجازات	castigo
سازمانی	organizzativo
سازمانی	organizzativa
سازمانی	enterprise
دوک	duke
دوک	duchi
دوک	duca
رز	rose
رز	rosa
رز	rosa
سکه	monete
سکه	monete
سکه	moneta
نمودار	diagramma
نمودار	grafico
هالیوود	hollywood
بمب	bombe
بمب	bomba
محلول	soluzione
تیمور	timor
تیمور	timur
بچه	piccola
بچه	bambino
بچه	bebè
بچه	baby
بچه	bambino
بچه	fanciullo
بچه	bambina
کمبریج	cambridge
دختری	girl
دختری	ragazza
نمک	sale
عمران	imran
کنیا	kenya
استون	stone
استون	pietre
استون	pietra
استون	acetone
پوشیده	indossate
پوشیده	indossato
پوشیده	indossati
پوشیده	indossata
معماران	architetti
موجودات	creature
هلندی	neerlandese
هلندی	olandesi
هلندی	olandese
هلندی	dutch
روزه	digiuno
روزه	veloci
روزه	fast
روزه	veloce
روزه	rapido
موش	topo
موش	rat
موش	ratto
موش	topolino
موش	topo
موش	mouse
آگاه	informate
آگاه	informati
آگاه	informato
آگاه	consapevole
آگاه	consapevoli
تفکیک	dissociazione
تفکیک	separazione
جامد	solidi
جامد	solida
جامد	solido
اخراج	deportazione
اخراج	espulsione
اخراج	licenziata
اخراج	licenziato
اخراج	licenziati
دژ	fortezza
دژ	fortezza
دژ	fortino
دژ	fort
دژ	forte
جمعیتی	demografico
جمعیتی	popolazione
کمترین	minima
کمترین	minimi
کمترین	minime
کمترین	minimo
کمترین	minima
کمترین	minimale
کمترین	minimo
میشل	michela
میشل	michelle
دموکراسی	democrazia
تدریج	gradualmente
تدریج	progressivamente
خزر	khazar
خزر	caspian
خزر	caspio
شکسته	rotto
شکسته	rotta
شکسته	spezzato
شکسته	broken
شکسته	rotto
لوکزامبورگ	lussemburgo
لوکزامبورگ	luxembourg
ماداگاسکار	madagascar
کوانتومی	quantico
کوانتومی	quantistica
برتری	eccellenza
برتری	eccellenze
برتری	vantaggio
برتری	vantaggi
بارگذاری	caricate
بارگذاری	caricare
بارگذاری	carica
بارگذاری	carico
بارگذاری	caricato
بارگذاری	caricati
بارگذاری	carico
بارگذاری	caricamento
بارگذاری	caricamento
بارگذاری	caricare
بارگذاری	caricamento
بارگذاری	upload
بارگذاری	carica
تورنتو	toronto
جانی	johnny
هیل	hale
هیل	colle
هیل	collina
هیل	hill
بنگلادش	bangladesh
مار	mar
مار	serpenti
مار	serpente
شواهد	prove
دهان	mouth
دهان	bocca
دهان	bocche
مهاجمان	raiders
مهاجمان	raider
مهاجمان	invasore
مهاجمان	invasori
مهاجمان	invasori
مهاجمان	assassini
مهاجمان	sicari
وست	occidentale
وست	west
وست	ovest
وست	occidente
شک	dubitare
شک	dubita
شک	dubbi
شک	dubbio
شک	dubbia
شک	dubbio
شک	dubbi
تابش	brillantezza
شیطان	devil
شیطان	demonio
شیطان	diavolo
جفت	coppia
جفت	placenta
جفت	coppie
جفت	paia
ابر	nubi
ابر	nuvole
ابر	nubi
ابر	nuvole
ابر	nube
ابر	nuvola
ابر	cloud
عمیق	profonda
عمیق	profondo
عمیق	deep
عمیق	profonda
عمیق	profondo
ابراز	esprimendo
ابراز	esprimere
ویلیامز	williams
دستگیری	arresti
دستگیری	arresto
دستگیری	arrestare
دستگیری	cattura
دستگیری	catturare
دستگیری	catturate
دستگیری	arresti
تست	test
تست	prova
تست	prove
تست	testing
تست	collaudo
تست	test
اساتید	masters
اساتید	padroni
اساتید	maestri
اساتید	professori
اساتید	insegnanti
اساتید	docenti
تنوع	diversità
تنوع	variazione
تنوع	varietà
ترجیح	preferisce
نشانی	indirizzo
حساس	sensibile
حساس	sensibili
اشخاص	persone
پرتو	fascio
پرتو	trave
پرتو	raggio
پرتو	ray
اورشلیم	gerusalemme
فرمانروایی	kingdom
فرمانروایی	regno
ارنست	ernst
ارنست	ernest
ارنست	ernesto
گپ	chattare
گپ	chat
پاس	apprezzamento
پاس	passo
پاس	passa
پاس	pass
اجزای	componenti
معنا	significato
هیدروژن	idrogeno
جاز	jazz
راز	segreti
راز	segreto
راز	secret
راز	segreti
نوجوان	teen
نوجوان	adolescente
نوجوان	teenager
نوجوان	adolescenti
نوجوان	adolescente
نوجوان	teenager
نوجوان	adolescente
نوجوان	teenager
نوجوان	teenager
نوجوان	adolescenti
اصغر	asghar
عامه	popolare
عامه	popolari
تمرین	prove
تمرین	formazione
تمرین	addestramento
تمرین	pratica
تمرین	praticare
تمرین	allenamento
تمرین	esercizio
بابک	babak
اواسط	mid
شلیک	spara
شلیک	sparate
شلیک	sparare
شلیک	scatto
شلیک	sparato
شلیک	shot
شلیک	tiro
کوشش	sforzo
کوشش	sforzi
کوشش	sforzi
پلاک	placca
پلاک	piastra
پلاک	piatto
پلاک	placca
بیاید	vieni
بیاید	venite
خاتمی	khatami
هماهنگی	coordinazione
هماهنگی	coordinamento
هماهنگی	armonia
هماهنگی	harmony
خام	rozzo
خام	greggi
خام	grezzo
خام	greggio
خام	raw
خام	crudo
خام	grezzi
خام	grezzo
خام	greggio
قدس	gerusalemme
هوشمند	intelligenti
هوشمند	intelligente
هوشمند	intelligenti
هوشمند	intelligente
هوشمند	furbo
هوشمند	smart
انتقام	vendetta
انتقام	vendetta
منافع	interessi
منافع	prestazioni
منافع	vantaggi
منافع	benefici
بام	tetto
بام	tetti
دستیار	assistente
نشریات	diari
نشریات	riviste
نشریات	pubblicazioni
رویدادها	manifestazioni
رویدادها	eventi
بالاخره	infine
بالاخره	finalmente
کتیبه	iscrizioni
کتیبه	iscrizione
کتیبه	pergamena
کتیبه	scorrimento
کتیبه	scorrere
کتیبه	rotolo
ویکیپدیا	wikipedia
خلافت	califfato
لغو	cancella
لغو	annulla
لغو	annullare
لغو	override
چرخه	cerchio
چرخه	circle
چرخه	circolo
چرخه	cicli
چرخه	ciclo
تیلور	taylor
هاوایی	hawaii
هاوایی	hawaiano
استخدام	assunzioni
استخدام	noleggio
استخدام	assunta
استخدام	assunto
استخدام	occupazione
استخدام	recluta
استخدام	reclutare
تندیس	scultura
تندیس	sculture
تندیس	statua
تندیس	statue
پاییز	autunnale
پاییز	autunno
پاییز	cadere
پاییز	cadi
پاییز	caduta
پاییز	fall
دیویس	davis
خوزه	jose
خوزه	josè
خوزه	josé
خوزه	josè
خوزه	josé
مخابرات	comunicazioni
مخابرات	telecomunicazione
مخابرات	telecomunicazioni
مخابرات	telecomunicazione
مخابرات	telecomunicazioni
تفریحی	ricreativo
معامله	deal
برایان	brian
برایان	bryan
شاهی	shahi
حدیث	annuncio
حدیث	hadith
تسلط	dominazione
تسلط	dominazione
تسلط	autorità
حاکمان	governanti
حاکمان	magistrati
حاکمان	giudici
تجربی	empirica
تجربی	empirici
تجربی	sperimentale
تجربی	sperimentali
مقدمه	introduzione
فصلی	stagionale
فصلی	stagionali
ویدئو	video
قضایی	giudiziario
دراز	stretch
دراز	tratto
دراز	allunga
دراز	lungo
دراز	lunghe
دراز	lunga
دراز	long
دراز	lunghi
معنوی	spirituali
معنوی	spirituale
والدین	genitore
والدین	genitori
والدین	genitore
والدین	genitori
مکه	mecca
مقصد	destinazione
مغول	mongoli
مغول	magnate
مغول	mongoli
مغول	mongolo
مغول	mughal
محاسبات	calcoli
محاسبات	informatica
مدارک	prove
بلافاصله	immediatamente
بلافاصله	subito
بلافاصله	immediatamente
بلافاصله	istantaneamente
شن	shen
شن	sabbia
بوئینگ	boeing
حرکات	mosse
حرکات	movimenti
اکوادور	ecuador
رسول	messaggero
رسول	messenger
رسول	rasul
خلبان	pilota
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	pensavi
تفکر	pensato
تفکر	pensiero
تفکر	pensare
تفکر	pensando
تفکر	pensiero
تفکر	rifletti
حجت	garanzie
حجت	garanzia
حجت	argomentazione
حجت	argomento
حجت	ragionamenti
حجت	ragionamento
ویکتور	vittorio
ویکتور	vittore
ویکتور	victor
بارسلونا	barcellona
عجیب	strani
عجیب	strana
عجیب	strano
عجیب	strani
عجیب	strange
عجیب	strano
عجیب	strana
عجیب	dispari
عجیب	strano
فرماندهان	comandanti
فراز	sopra
اعتراضات	proteste
اعتراضات	protestare
اعتراضات	protesta
اعتراضات	proteste
فراموش	dimenticati
فراموش	dimenticate
فراموش	dimentichi
فراموش	dimenticare
فراموش	dimentica
مخدر	stupefacenti
مخدر	narcotico
مخدر	narcotici
طنز	satira
طنز	ironia
طنز	ironico
طنز	umorismo
طنز	umorismo
کریستین	cristiano
کریستین	christian
کریستین	cristiani
کریستین	cristiana
نخل	palm
نخل	palmo
نخل	palma
نامزدی	interazioni
نامزدی	fidanzamento
نامزدی	ingaggio
ضعف	debolezze
ضعف	indebolimento
ضعف	debolezza
سکته	ictus
فرعی	sub
آلودگی	contaminante
آلودگی	contaminazioni
آلودگی	contaminazione
آلودگی	infezione
آلودگی	infezioni
آلودگی	inquinamento
عفونت	infezioni
عفونت	infezione
عفونت	infezioni
بست	connettore
بستن	chiudi
بستن	chiudete
بستن	chiusura
سدیم	sodio
پورنوگرافی	pornografia
پورنوگرافی	pornografico
حکمت	saggezza
حکمت	sapienza
ماد	fango
ماد	fanghi
ماد	matilde
ماد	maud
لاله	tulipani
لاله	tulip
لاله	tulipani
لاله	muti
لاله	muta
لاله	muto
لاله	mute
درختی	albero
مو	hair
مو	capelli
مو	peli
مو	capello
احتمالی	probabili
احتمالی	probabile
سوئدی	swedish
سوئدی	svedese
سوئدی	svedesi
پیشنهادی	proposti
پیشنهادی	proposto
پیشنهادی	suggerimenti
هرزگوین	erzegovina
پروتئین	proteine
پروتئین	proteina
دشتی	pianura
دشتی	pianure
مورخ	datati
مورخ	datata
مورخ	datato
کالا	kala
کالا	merci
کیم	kim
کشیدن	trascinare
کشیدن	trascinamento
کشیدن	drag
کشیدن	trascina
کشیدن	trascinare
کشیدن	trascinamento
کشیدن	trascinando
کشیدن	disegnare
کشیدن	disegno
عقاب	eagle
عقاب	aquila
عقاب	aquile
عقاب	aquilae
عقاب	eagles
عقاب	aquile
تسخیر	possessione
تسخیر	possesso
تسخیر	conquistano
تسخیر	conquista
تسخیر	conquistare
آوری	avery
آزار	infastidita
آزار	infastidito
آزار	ferito
بلوک	blocchi
بلوک	bloccare
بلوک	blocco
بلوک	blocca
بلوک	block
هیتلر	hitler
مبلغ	sum
مبلغ	somma
مبلغ	ammontare
مبلغ	importo
قبیله	clan
قبیله	tribù
قبیله	tribali
قبیله	tribale
قبیله	tribù
تزریق	iniezioni
تزریق	iniezione
تزریق	iniezioni
تزریق	iniettabile
تزریق	iniezione
تزریق	iniettare
افتخاری	onorario
افتخاری	onorari
همایش	convegno
همایش	conferenza
همایش	convenzioni
همایش	convenzione
تاکید	enfasi
صدها	centinaia
جانسون	johnson
مجاهدین	milizia
لوح	placca
لوح	compressa
لوح	tablet
لوح	tavoletta
آتن	atene
چی	cosa
زرتشت	zarathustra
کابینه	armadietto
کابینه	armadio
کابینه	gabinetto
موازی	parallelo
موازی	parallele
موازی	parallelismo
موازی	paralleli
موازی	parallela
کامین	côte
منظم	disciplinato
منظم	disciplinata
منظم	disciplinati
منظم	inserviente
منظم	regolare
منظم	regolari
غلط	falsi
غلط	falsa
غلط	false
غلط	falso
انیمیشن	animazione
انیمیشن	animazioni
انیمیشن	animato
انیمیشن	animata
انیمیشن	animati
خواهان	desiderio
خواهان	desideri
خواهان	desideri
فیفا	fifa
کانی	connie
کانی	kani
مرحوم	deceduti
مرحوم	deceduta
مرحوم	deceduto
کرم	bruco
کرم	karam
کرم	verme
کرم	worm
کرم	panna
کرم	cream
کرم	crema
کلاه	elmetto
کلاه	casco
کلاه	caschi
کلاه	elmo
کلاه	cappello
کلاه	cappellino
کلاه	hat
انیمه	anime
اقلیم	clima
اقلیم	climi
خیالی	immaginari
خیالی	immaginario
خیالی	immaginaria
خیالی	finzione
خیالی	fittizio
بوی	olfatto
بوی	annusa
بوی	odore
بوی	odori
محدودیت	limitazioni
محدودیت	limiti
محدودیت	restrizioni
محدودیت	limitazione
محدودیت	restrizione
محدودیت	limitazione
محدودیت	limiti
محدودیت	limite
محدودیت	limitare
محدودیت	costrizioni
محدودیت	vincoli
شوش	susa
مختلط	mista
مختلط	mescolato
مختلط	misto
شمس	shams
اهدا	donare
اهدا	donando
اهدا	donazione
اهدا	donazioni
اهدا	donazioni
اهدا	dedizione
اهدا	dedica
اهدا	donatore
اهدا	donatori
اهدا	donatrice
شفاف	trasparente
شفاف	trasparenti
شفاف	trasparenza
امضای	firma
لیگا	liga
قبایل	tribù
قبایل	clan
دام	damm
دام	trappola
دام	trappole
دام	dom
داگلاس	douglas
نابودی	annientamento
نابودی	sterminio
نابودی	distruzione
پسران	boys
پسران	ragazzi
پسران	sons
پسران	figli
سرنوشت	destino
سرنوشت	destiny
سرنوشت	destini
سرنوشت	sorte
سرنوشت	destino
سرنوشت	fato
حیاط	cortile
حیاط	cortile
حیاط	yard
حیاط	cantiere
آنگولا	angola
اشتغال	occupazione
رایگان	libera
رایگان	gratis
رایگان	liberi
رایگان	libero
رایگان	free
رایگان	gratuito
گیرنده	accattivante
گیرنده	orecchiabile
گیرنده	beneficiario
گیرنده	ricevente
گیرنده	destinatario
گیرنده	ricevente
گیرنده	ricevitore
افکار	pensieri
مراغه	maragheh
ونیز	venezia
قد	alto
قد	alti
قد	alta
قد	altezza
لئون	león
لئون	léon
لئون	leon
حبس	incarcerazione
برف	neve
برف	snow
داور	arbitro
نپال	nepal
ارباب	maestro
ارباب	padrone
ارباب	master
پردیس	campus
بازنشسته	ritirato
بازنشسته	pensionato
چارچوب	framework
چارچوب	frame
چارچوب	fotogramma
چارچوب	cornice
چارچوب	telaio
بدنه	body
بدنه	corpo
بدنه	carrozzeria
بدنه	hull
بدنه	scafo
دیر	ritardo
دیر	late
دیر	tardo
دیر	tardi
دیر	cervi
دیر	cervo
سروده	composte
سروده	composta
سفیران	ambasciatori
اضافی	premium
اضافی	premio
اضافی	addizionale
اضافی	aggiuntivo
اضافی	extra
دما	temperatura
دما	temperature
غنی	ghani
غنی	ricco
غنی	rich
غنی	ricchi
غنی	ricca
خودداری	astenersi
خودداری	astenersi
خودداری	rifiuto
مخلوط	mista
مخلوط	mescolato
مخلوط	misto
مخلوط	mix
مخلوط	miscelare
مخلوط	mescolare
نی	ney
پاپوآ	papua
آسان	facile
آسان	facilità
آسان	easy
شارل	carlo
بلک	neri
بلک	nera
بلک	black
بلک	nero
شوشتر	schuster
نگرانی	inquietudine
نگرانی	preoccupazione
فرایندهای	processi
جعفری	prezzemolo
سانتیمتر	centimetri
سانتیمتر	centimetro
فیلمنامه	sceneggiatura
تکنیک	tecnica
فرش	tappeto
فرش	tappeti
فرش	moquette
فرش	tappeto
صالح	salih
صالح	saleh
ایسلند	islanda
گندم	grani
گندم	grano
گندم	frumento
گندم	grano
حیوان	beast
حیوان	bestia
حیوان	belva
حیوان	animale
حیوان	animal
دیدنی	spettacolare
دیدنی	spettacolari
اپل	mela
اپل	apple
اپل	mele
ساموئل	samuel
ساموئل	samuele
منتقد	revisore
منتقد	critica
منتقد	critico
مکانیکی	meccanico
مکانیکی	meccaniche
مکانیکی	meccanici
مکانیکی	meccanica
سرگرمی	hobby
سرگرمی	hobby
سرگرمی	passatempi
سرگرمی	divertimento
سرگرمی	animazione
سرگرمی	intrattenimento
ائتلاف	alleanze
ائتلاف	alliance
ائتلاف	alleanza
ائتلاف	coalizione
ازای	riflettente
ازای	riflettendo
ناقص	imperfetta
ناقص	imperfetto
ناقص	incompleta
ناقص	incompleto
ناقص	incompleti
ناقص	incomplete
خرس	bears
خرس	orsetti
خرس	orsi
خرس	orso
خرس	orsetto
خرس	bear
خاکی	cachi
خاکی	sporcizia
کاپیتان	capitano
کاپیتان	capitan
مراجع	referenze
مراجع	riferimenti
بلاروس	bielorussia
سازه	struttura
ایمان	faith
ایمان	fede
ایمان	iman
ایمان	credete
ایمان	credere
دیو	dave
بیلی	billy
یانگ	jang
یانگ	yang
یانگ	giovani
یانگ	giovane
یانگ	young
ابداع	invenzione
ابداع	invenzioni
زخمی	ferito
زخمی	feriti
زخمی	ferito
زخمی	feriti
زخمی	ferito
ایرلاینز	airlines
زیارت	pellegrinaggio
زیارت	arba
برنج	riso
برنج	rice
اوضاع	cose
عروس	sposa
عروس	spose
الکترون	elettroni
الکترون	elettrone
الکترون	elettroni
گرما	calore
گرما	heat
گرما	calore
دندان	denti
دندان	dente
دندان	denti
عکاس	fotografo
عکاس	fotografa
عکاس	fotografi
مصدق	confermando
کودتای	golpe
کاترین	caterina
حبیب	habib
اعصاب	nervi
محترم	rispettate
محترم	rispettata
محترم	rispettato
محترم	rispettati
محترم	stimato
محترم	stimati
پنجره	finestra
مال	mal
مال	ricchezza
مال	ricchezze
لویی	luigi
کتابهای	libri
محققان	studiosi
محققان	ricercatori
تقاضای	esigente
تقاضای	esigenti
خطا	errori
خطا	errore
ماهیان	pesci
ماهیان	pesci
ماهیان	pesce
داوود	davide
هواداران	ventilatori
هواداران	tifosi
هواداران	fan
هواداران	fans
شام	cena
شام	serata
شام	sera
شام	cena
شنبه	sabato
موزیک	musiche
موزیک	musica
کیش	kish
ویلهلم	wilhelm
مجهز	armata
مجهز	armati
مجهز	armato
مجهز	attrezzati
مجهز	attrezzata
مجهز	equipaggiata
مجهز	attrezzate
مجهز	attrezzato
تذکر	promemoria
بروس	bruce
خطرناک	pericolosi
خطرناک	pericolosa
خطرناک	pericolose
خطرناک	pericoloso
فضاهای	spazi
گرجی	georgiano
پرسش	domanda
پرسش	interrogazione
پرسش	interrogati
پرسش	interrogata
پرسش	interrogato
چگالی	densità
پاراگوئه	paraguay
طب	medicine
طب	medicina
پارامتر	parametro
پارامتر	parametri
پارامتر	parametri
کریمی	karimi
عراقی	iracheni
عراقی	iracheno
کلیدی	key
کلیدی	chiave
کلیدی	tasto
کلیدی	chiavi
ایروان	yerevan
تاریک	scuro
تاریک	dark
تاریک	buio
تاریک	oscurità
تاریک	tarik
هخامنشیان	achemenide
کینگ	re
کینگ	king
ولسوالی	pashtun
لری	larry
شرایطی	circostanze
وبلاگ	blog
عرفان	mistica
عرفان	misticismo
عرفان	irfan
اشتراک	condividere
اشتراک	sharing
اشتراک	condivisione
اشتراک	condivisioni
اشتراک	abbonati
اشتراک	iscriviti
اشتراک	abbonamento
اشتراک	sottoscrizione
اشتراک	abbonamenti
مجسمه	statue
مجسمه	scultura
مجسمه	sculture
مجسمه	statua
مجسمه	statue
رایت	wright
رنج	agonia
رنج	sofferente
رنج	sofferenze
رنج	sofferenza
رنج	soffrire
رنج	avversità
قهوه	caffé
قهوه	caffè
قهوه	caffe
عارف	arif
جماعت	congregazione
سرپرست	admin
سرپرست	amministratore
سرپرست	amministratore
واضح	ovvia
واضح	ovvi
واضح	evidenti
واضح	ovvio
واضح	chiaramente
کلام	word
کلام	parola
پیشگیری	prevenzione
سالها	anni
کهکشان	galassia
کهکشان	galassie
کهکشان	galaxy
تقدیر	destino
تقدیر	destiny
تقدیر	destini
تقدیر	sorte
تقدیر	destino
تقدیر	fato
سادات	sadat
اصرار	insisto
اصرار	insistere
اصرار	insisti
اصرار	insistendo
اصرار	insistere
گر	ger
گر	gar
مولکولی	molecolare
مولکولی	molecolari
ترکمنستان	turkmenistan
بنیادی	fondamentali
بنیادی	fondamentale
بنیادی	fusto
بنیادی	gambo
بنیادی	staminali
بنیادی	stelo
استقرار	dispiegamento
استقرار	spiegamento
استقرار	schieramento
استرالیایی	australiana
استرالیایی	australiani
استرالیایی	australiano
استرالیایی	australian
برداشته	sollevato
کلرید	cloruro
علمای	studiosi
حکیم	hakim
حکیم	wise
حکیم	saggia
حکیم	saggio
شکنجه	tortura
شکنجه	torture
شکنجه	torturati
شکنجه	torturata
شکنجه	torturato
مشتق	differenziazione
مشتق	derivati
مشتق	derivato
مشتق	derivata
مشتق	derivato
دائمی	permanente
دائمی	permanenti
کارایی	performance
کارایی	prestazione
کارایی	prestazioni
کارایی	efficienza
جوی	allegria
جوی	gioia
پژوهشگر	ricercatore
پژوهشگر	ricercatrice
پژوهشگر	studioso
باکو	baku
باله	balletti
باله	balletto
قبرستان	cimitero
قبرستان	cimitero
قضاوت	giudizio
قضاوت	sentenza
قضاوت	giudizio
محبوبیت	popolarità
کیهان	universo
کیهان	cosmo
هندسه	geometria
شناختی	cognitiva
شناختی	cognitive
شناختی	cognitivo
توقف	stop
توقف	fermo
توقف	ferma
پناه	riparo
پناه	protezione
پناه	rifugio
هال	hull
هال	scafo
هال	hal
هال	padiglione
هال	hall
تجمع	accumulazione
تجمع	accumularsi
تجمع	accumulo
قواعد	regole
خیریه	beneficenza
خیریه	charity
خیریه	carità
خیریه	beneficenza
غزه	gaza
پذیرفت	accettata
پذیرفت	accettate
پذیرفت	accettati
پذیرفت	accettato
چرخش	ruotata
چرخش	rotazione
چرخش	rotazione
چرخش	ruotare
چرخش	ruota
چرخش	spin
لتونی	lettonia
لتونی	lettone
هانس	hans
مهرداد	mitridate
زاید	zayed
تحلیلی	analitica
تحلیلی	analitico
تحلیلی	analitica
تحلیلی	analitico
سائو	cao
سائو	são
فردریک	frederic
فردریک	federico
فردریک	frederick
فردریک	federico
عقل	senso
عقل	comprensione
عقل	comprensiva
عقل	comprendere
عقل	comprensivo
بستر	lettino
بستر	letto
راگبی	rugby
تلفات	vittime
تلفات	perdite
اندازی	avviato
مقیم	residenti
مقیم	residente
دن	dan
بدل	replica
طراحان	pianificatori
بیزانس	bizantina
بیزانس	bizantino
پوند	libbra
پوند	sterlina
نیمی	mezzo
نیمی	metà
نیمی	mezza
راجر	roger
راجر	ruggero
قومیت	etnia
مقررات	regolamenti
پوستر	poster
پوستر	locandina
پوستر	manifesto
بلوز	camicia
بلوز	camicetta
بلوز	blues
ذهنی	soggettivo
ذهنی	soggettivi
ذهنی	soggettiva
ذهنی	mentale
ذهنی	mentali
ژن	gene
ژن	geni
ذیل	addendum
کلیک	clicca
کلیک	clic
کلیک	click
باری	bari
باری	fardello
باری	onere
منتخب	eleggere
منتخب	eletti
منتخب	eletto
غذای	farina
غذای	pasto
عید	banchetto
عید	eid
بهینه	ottimale
بهینه	ottimali
بهینه	ottimizzate
بهینه	ottimizzato
بهینه	ottimizzata
بهینه	ottimizzati
بهینه	ottimale
سالی	sully
سالی	sally
بازتاب	riflesso
بازتاب	riflessi
بازتاب	riflessioni
بازتاب	riflesso
بازتاب	riflessione
بازتاب	riflessioni
بازتاب	riflessi
قاعده	regola
پیراهن	camicia
پیراهن	camicetta
پیراهن	camicia
پیراهن	maglietta
پیراهن	maglia
ژاک	jacques
دونفره	doppio
دونفره	doppi
دونفره	raddoppia
فرق	differenze
فرق	differenza
ویران	rovine
نوکیا	nokia
