категория	категорія
обсъждания	дискусії
обсъждания	дискусія
обсъждания	обговорення
етническо	національну
етническо	етно
етническо	етнічна
хищник	хижий
хищник	хижак
огледалото	дзеркало
пукнатини	тріщини
балади	ballads
изоставено	покинуті
изоставено	відмовилися
съвършенство	досконалості
съвършенство	досконалість
обработени	переведено
обработени	ставився
обработени	опрацювати
обработени	оброблено
обработени	оброблені
изготвяне	вибірка
пистолети	пістолети
пистолети	зброї
пистолети	зброя
пистолети	зброю
интелигентен	розумні
интелигентен	інтелектуальний
траектория	траєкторію
калций	кальцій
калций	кальцію
феномени	явище
феномени	явища
норманите	нормани
долабела	долабелла
бурите	бурі
бурите	весні
президентите	президентів
ребра	ребра
славков	славков
кама	кама
кама	кинджал
карпов	карпов
интензивна	інтенсивне
интензивна	інтенсивний
интензивна	інтенсивно
харлем	гарлем
лех	лех
нфл	нфл
султанът	султан
камион	вантажівка
фабио	фабіо
гоя	гойя
игото	ярмо
сексуален	сексуальний
сексуален	сексуальної
сексуален	статевий
сексуален	сексуальне
преподаването	вчить
преподаването	навчальні
преподаването	навчати
преподаването	викладати
ужасно	жахливий
ужасно	жахливо
ужасно	жахливе
ужасно	жахлива
ужасно	жахливо
ужасно	страшні
системен	системна
омразата	ненавиджу
омразата	ненависть
омразата	ненависті
залог	ставки
залог	визнавати
залог	обіцянка
залог	дарування
залог	веселої
залог	заклад
залог	парі
залог	ставками
камбана	дзвінка
камбана	bell
камбана	белл
камбана	дзвін
камбана	дзвінок
патрул	патруль
патрул	патрульний
патрул	патрулювання
корици	обкладинки
корици	охоплює
корици	обкладинок
технологично	технологічних
технологично	технологічного
технологично	технічного
технологично	технологічний
портланд	портленд
културите	культур
кокс	кокс
рени	рі
рени	ренні
указва	відзначено
заетост	працевлаштування
скрап	брухт
венециански	венеціанське
смъртоносно	смертельна
смъртоносно	смертельна
смъртоносно	смертельно
смъртоносно	критична
хореограф	хореограф
яковлев	яковлєв
трайна	витримавши
сатаната	сатана
програмист	програміст
валути	валют
валути	валюти
престъпник	кримінальні
престъпник	кримінальний
престъпник	кримінальне
престъпник	злочинець
улесни	сприяти
улесни	полегшила
мемоарите	мемуари
мемоарите	мемуари
ричардсън	річардсон
иракски	іракський
съществуващ	існуюче
съществуващ	існуючий
съществуващ	існуючі
съществуващ	існуючу
оран	орана
даби	дабі
правене	творити
правене	внесення
павлин	паулін
кени	кенні
глобално	всюди
глобално	глобально
глобално	глобальний
глобално	global
глобално	загальні
павлина	павліна
въглехидрати	вуглеводи
рупърт	руперт
белини	белліні
отменено	скасовано
отменено	скасовано
шуман	шуман
пионери	піонери
принцове	принців
мълния	блискавка
атал	аттал
класическо	класична
класическо	класична
класическо	класичні
класическо	класичний
класическо	класика
класическо	класичне
далай	далай
емоционални	зворушений
емоционални	емоційні
емоционални	емоційний
лино	ліно
сузана	сусанна
сузана	сюзанна
сузана	susanna
керала	керала
мотоциклети	мотоцикл
мотоциклети	мото
мотоциклети	мотоциклі
мотоциклети	коляскою
мотоциклети	мотоцикл
грамоти	цитатами
чело	чоло
чело	лоб
чело	віолончель
подводницата	sub
виртуални	віртуальний
хилари	гілларі
хилари	гіларі
камбани	дзвін
камбани	дзвони
камбани	роги
волта	вольт
волта	volt
макаров	макаров
помисли	думаю
помисли	think
помисли	думайте
помисли	згадай
помисли	подумайте
управляващи	керування
подобрени	покращений
подобрени	покращена
приземяването	посадка
приземяването	посадку
ерос	ерос
одобрена	підтверджено
одобрена	затверджено
бос	бозе
бос	bos
бос	бос
умора	втома
хайме	хайме
мидълзбро	мідлсбро
домакини	домогосподарки
домакини	вузли
домакини	сервери
рамото	плече
джералд	джеральд
либон	лібон
електро	електро
холи	голлі
холи	холі
опасения	побоювання
опасения	стосується
карън	карен
хуманизъм	гуманізм
неофициални	неформальна
неофициални	неофіційна
ина	іна
вещици	відьом
вещици	відьми
суахили	суахілі
управлявано	добровільного
управлявано	переживали
управлявано	худоби
управлявано	вдалося
управлявано	зуміли
управлявано	керується
законодателен	законодавчих
професионалист	фахівець
професионалист	професійний
професионалист	професіонал
професионалист	professional
професионалист	професійні
професионалист	pro
професионалист	профі
професионалист	правозахисники
берген	берген
католическо	католицька
ангажирани	заручена
ангажирани	вивели
чаши	чашки
чаши	склянки
чаши	cups
чаши	чашок
чаши	окуляри
шанън	шеннон
карпатите	карпати
лагерите	табори
лагерите	кам
експериментира	експериментувати
сасари	сассарі
здравец	герань
прасета	свині
дистрибуция	розподіл
водопровод	санітарна
отдалечен	віддалений
отдалечен	пульт
отдалечен	віддалене
исаак	ісаак
унищожено	знищені
унищожено	знищено
унищожено	зруйновано
унищожено	знищили
залавянето	захоплення
залавянето	захопити
залавянето	захоплення
груби	шалена
груби	суворий
груби	важкий
груби	rough
груби	грубою
груби	грубі
груби	грубо
диета	дієта
конец	нитки
конец	гілка
хормон	гормон
ветераните	ветеранам
ветераните	ветерани
ветераните	ветеранів
кухни	кухнях
ядене	їли
ядене	їм
ядене	їсти
ядене	борошно
пристигнал	прибуло
пристигнал	прибули
пристигнал	приїхав
пристигнал	приїхали
изнесени	експортовано
уелингтън	веллінгтон
хиос	хіос
местоимения	займенники
непълна	неповна
непълна	незавершений
непълна	неповним
концентрирани	зосереджена
хърватите	хорвати
руса	блондинка
руса	білявка
руса	світле
посвети	присвятити
женена	одружені
женена	заміжня
женена	одружена
женена	заміж
женена	одружений
маската	маску
маската	маска
декларира	оголошення
декларира	оголосити
декларира	задає
димитри	дмитро
димитри	дмитрій
леща	лінзи
леща	лан
чат	спілкування
чат	балачки
чат	чат
изключване	виселення
изключване	виключити
изключване	виключення
изключване	виключати
изключване	вимкнути
изключване	відчуження
изключване	вимкнення
изключване	вимикання
изключване	вимкнути
торкват	торкват
радикални	ключ
радикални	радикальні
радикални	радикальна
оценките	класи
икар	ікар
всеволод	всеволод
гриша	гриша
лара	лара
полагане	закладання
хам	ам
сплав	сплави
гласните	вокальний
гласните	вокал
шестнадесет	шістнадцять
упсала	уппсала
капитани	капітани
адаптации	екранізації
тесла	tesla
тесла	тесла
прилика	схожість
прилика	подібність
уилис	вілліс
дюма	дюма
дюма	дума
дюма	думи
подиума	подіум
нам	нам
нам	nam
зависима	залежні
зависима	залежних
йен	єн
терми	терми
дъдли	дадлі
мишена	призначення
мишена	ціль
синоними	синоніми
бернард	бернард
бернард	бернар
гея	гайя
гея	гая
тео	тео
тео	тео
отстоява	assert
стръмен	круті
шедьовър	шедевр
одисея	одіссея
ветеран	ветеран
сондрио	сондріо
етруски	етруська
течно	рідкий
течно	рідини
течно	рідина
намеря	пошук
намеря	знайти
намеря	знайдіть
намеря	find
виетнамски	vietnamese
мистерия	mystery
мистерия	таємниця
мистерия	загадка
мистерия	таїнства
ацилий	ацилій
тара	тара
беноа	бенуа
бартоломео	бартоломео
кървава	кривава
кървава	кривавий
съвместими	сумісний
съвместими	сумісні
съвместими	сумісна
щастливи	щаслива
щастливи	щасливі
щастливи	щасливе
щастливи	щасливий
щастливи	щасливим
заливът	бухта
заливът	губа
заливът	затока
панел	панель
ковач	коваль
въображение	уява
съмърсет	сомерсет
фарьорски	фарерська
излагане	експозиція
излагане	експозиції
обогатяване	збагачення
вето	вето
пресичане	перехресті
пресичане	перетин
поколенията	комплексів
поколенията	покоління
поколенията	поколінь
монти	монте
монти	монті
монти	монті
дофин	dauphin
хинди	хінді
почитател	прихильник
почитател	фан
почитател	шанувальник
почитател	шанувальників
почитател	вентилятор
страданието	страждання
холера	холера
малцинствата	меншин
принстън	princeton
чейни	чейні
имидж	зображення
лами	ламі
кийс	кіз
лето	лето
рейнолдс	рейнольдс
аркадия	аркадія
синсинати	цинциннаті
компетентност	компетенції
компетентност	компетенція
авраам	аврам
авраам	авраам
авраам	абрахам
авраам	авраам
псевдо	псевдо
непот	непот
пъстърва	пструг
кутузов	кутузов
цвекло	буряк
цвекло	буряк
зоните	зони
зоните	зон
делегатите	делегати
синтетични	synthetic
вандали	вандали
бош	bosch
майчин	материнська
дяволи	дияволи
плъх	пацюк
плъх	щур
плъх	rattus
конструктивни	конструктивна
божествена	божественна
божествена	служба
здравословно	здорові
здравословно	здоровий
здравословно	здорове
здравословно	здорова
пула	пула
неутрално	нейтральний
неутрално	нейтральна
заселниците	settlers
нарисувана	намалювала
нарисувана	малюють
прикрепени	долучено
спайк	піку
мос	мосс
антитела	антитіла
антитела	антитіло
октавия	octavia
ламия	ламія
уикенд	вихідні
барабаните	ударні
барабаните	барабани
натрупват	здобути
чомски	чомскі
авангард	венгард
батерия	батареї
батерия	акумулятор
батерия	акумулятори
батерия	батарея
скъп	дорого
антипатър	антипатр
каролин	кароліна
каролин	керолайн
каролин	керолін
клермон	клермон
обърнати	перевернута
наследи	успадкувати
скромно	скромним
скромно	скромний
дъгата	райдуга
дъгата	веселка
настаняване	проживання
решаващо	рішучий
решаващо	критично
решаващо	ключовий
абът	ебботт
кейси	кейсі
лавров	лавров
крокодил	крокодил
крокодил	крок
старгейт	stargate
заряди	звинувачення
заряди	видатки
даян	даян
даян	даян
бързина	швидкість
мотото	девіз
лутър	лютер
магна	велика
плувци	плавці
дузина	десятки
дузина	десяток
дузина	десятки
съдружник	партнер
съдружник	напарник
съдружник	партнерські
домакинствата	родин
дуел	дуель
документът	документом
документът	документа
документът	документ
аварии	нещасні
кипене	кипіння
функционална	функціональні
функционална	функціональна
кръстопът	перехрестя
тиф	черевний
тиф	tiff
тиф	тиф
ганг	ганг
пасажи	коридорів
патицови	качкові
ориентиране	орієнтація
ориентиране	орієнтацію
поату	пуату
джил	джилл
реформата	реформи
реформата	реформа
мариус	маріус
марбург	marburg
пхенян	пхеньян
организационни	спільнот
организационни	організаційна
организационни	організаційний
платове	тканину
платове	тканина
платове	тканини
огледала	дзеркал
огледала	дзеркала
кох	koh
кох	кох
командирите	командуванням
съртис	сертіс
караваджо	караваджо
борнео	borneo
тимъти	тимофія
тимъти	тімоті
дявол	диявол
дявол	біс
якутия	yakutia
индуизма	індуїзм
племенницата	племінниця
терористична	терорист
терористична	терористичних
терористична	терориста
отразени	відбиті
подреждане	tier
либералите	лібералів
дръжката	винести
поканена	запрошує
поканена	запросив
поканена	запрошено
поканена	запрошують
поканена	запрошені
естетически	естетична
хоншу	хонсю
представителни	представник
представителни	представника
молизе	молізе
латино	latino
латино	латина
внука	внук
внука	онук
пещи	печі
екзотични	exotic
екзотични	екзотичні
йосип	йосип
далечно	далеких
далечно	вій
далечно	далекого
ахенобарб	агенобарб
украшения	прикрасами
сурови	грубо
сурови	грубий
сурови	raw
прослушване	прослуховування
председателства	вакх
бретон	бретонська
монголците	коментують
уикиречник	вікісловник
рам	ram
рам	рам
тактическа	тактичний
тактическа	тактична
тактическа	tactical
робсън	робсон
монитор	спостереження
монитор	спостерігати
монитор	варан
монитор	монітор
релси	доріжок
релси	слідкує
релси	композиції
релси	доріжки
релси	сліди
релси	rails
торе	торре
смеси	змішує
смеси	сумішей
цитират	cite
мато	мато
сензори	датчики
удължаване	суфікс
удължаване	розширення
овче	вівця
овче	вівці
овче	вівцями
мура	мура
рамзи	ремзі
рамзи	рамсей
кид	кідд
поло	polo
поло	поло
темза	темзі
комбинирани	комбінований
дръжки	керує
конструктивно	конструктивно
конструктивно	конструктивна
озбърн	осборн
озбърн	осборн
дневници	журнали
дневници	журнали
дневници	журналів
дневници	щоденники
ръж	житі
ръж	жито
касини	кассіні
струните	рядків
струните	рядки
лоренц	лоренц
лоренц	притягнення
янг	ян
лещи	лінзи
лещи	лан
лещи	лінзи
лещи	лінз
абърдийн	абердин
удинезе	удінезе
подчертано	виділено
подчертано	підкреслено
ефрат	євфрат
жестока	дике
жестока	жорстокий
жестока	жорстока
жестока	жорстоко
жестока	жорстокі
жестока	жорстокість
оранжев	апельсин
оранжев	помаранчевий
орхидеи	орхідея
орхидеи	орхідеї
регистрите	регістри
календари	календарі
пьотр	петро
пьотр	piotr
пьотр	пйотр
пьотр	петро
универсално	універсальна
универсално	universal
универсално	універсальний
регулация	постанова
регулация	регулювання
лот	обійшлося
лот	лот
срив	зриву
срив	згортання
срив	згорнути
диамант	diamond
диамант	діамант
клиниката	поліклініка
клиниката	клініка
прекъснат	перервано
уикиданни	вікідані
горди	гордий
горди	горді
горди	proud
горди	горда
горди	gordy
ловува	полює
еврото	євро
кихот	кіхот
ларс	ларс
счетоводител	бухгалтер
католик	католицька
гиганти	гіганти
лукашенко	лукашенко
тераси	терасами
хоби	хобі
хоби	хоббі
бирма	бірманська
бирма	бірманська
мане	мане
мане	mane
нара	нара
шеридан	шерідан
маркирани	позначено
маркирани	позначене
маркирани	відмічені
маркирани	позначені
маркирани	помічено
дейли	дейлі
швейцарска	швейцарський
швейцарска	швейцарська
приблизителна	приблизні
менингит	менінгіт
намалени	зведена
нацистки	нацистів
образователно	освітня
образователно	навчальна
образователно	освітні
образователно	навчальних
йохансон	юганссон
мислители	мислителі
шърман	шерман
фейенорд	феєнорд
наследствени	спадкове
сезонни	сезонні
фриз	фриз
позволяващи	вмикання
позволяващи	увімкнення
ерика	еріка
ерика	еріка
недоволни	незадоволений
документирани	описана
перфектно	perfect
перфектно	ідеально
перфектно	ідеальні
перфектно	ідеальне
перфектно	ідеальна
перфектно	досконало
георгиевски	георгієвський
умножение	множення
подготвен	підготувала
подготвен	суспільно
подготвен	підготовлено
подготвен	підготував
гастон	гастон
ери	ері
инфлация	інфляція
жофроа	жоффруа
откровение	одкровення
откровение	одкровення
протон	протон
синдзян	сіньцзян
пролетно	весняна
пролетно	весна
пролетно	весняний
пролетно	весняні
домиция	доміція
инча	дюймів
инча	дюйми
хлорид	хлорид
кръстени	хрещений
биенале	бієнале
гумите	tyres
гумите	шини
носорог	носоріг
носорог	носоріг
фуга	фуга
небесно	небесної
небесно	небесні
небесно	небесна
небесно	небесний
небесно	небесні
небесно	небесна
готвач	готувати
готвач	кухаря
готвач	кук
готвач	повар
готвач	кухар
готвач	шеф
алистър	алістер
пръчки	паличок
пръчки	палички
пръчки	пасує
паулина	пауліна
капсулата	коробочка
капсулата	капсули
сценография	сценографія
тициан	тіціан
обърната	перевернута
хемингуей	хемінгуей
кайл	кайл
бомбата	бомба
колоездене	велоспорт
обезщетение	компенсація
обезщетение	сутичка
обезщетение	збитки
еврипид	евріпід
анабел	анні
анабел	анабель
представителен	представник
представителен	представника
пристъп	приступ
накамура	накамура
съчетават	комбінувати
родна	рідний
родна	рідна
скайлаб	скайлеб
жестокост	жорстокість
заплатите	зарплати
шърли	ширлі
майкрософт	microsoft
райнер	райнер
прелюдия	прелюдія
свещениците	священики
издателите	видавців
пародия	skit
пародия	пародія
прабългари	булгари
разузнавач	розвідник
милиард	мільярдів
милиард	мільярд
милиард	мільярди
милиард	млрд
идеали	ідеали
идеали	ідеалів
тераса	балкон
тераса	тераса
тераса	балкон
тераса	балкону
дамски	дами
дамски	леді
дамски	дівчатка
дамски	пані
частичен	частково
частичен	розкладання
частичен	часткове
частичен	часткова
пеле	пеле
нападателите	нападників
нападателите	атак
изпреварва	обгін
нумидия	нумідія
опоненти	опонентами
опоненти	суперників
опоненти	суперники
дракони	дракони
дракони	драконів
овес	кота
овес	пластівці
предизвикана	наведена
предизвикана	спричинили
закуска	сніданок
закуска	страву
спирачки	брейк
спирачки	гальма
счетоводство	звітність
счетоводство	облік
ледници	льодовики
фосфор	фосфор
мона	мона
оплаквания	скарг
оплаквания	скарги
анархист	панком
брадва	сокира
хранилище	склад
хранилище	сховище
европеец	європейський
европеец	європейські
европеец	європейська
мистерии	загадки
мистерии	таємниць
семиотика	семіотика
кадет	кадет
регламент	постанова
регламент	регулювання
съдърланд	сазерленд
причинено	призвела
причинено	викликала
причинено	завдали
пом	pom
хейвън	haven
хейвън	гавань
сова	сова
бамберг	бамберг
случки	події
вектори	векторів
гали	способами
дърва	вуд
дърва	деревина
дърва	лісова
клъф	клаф
кулминацията	низку
суонзи	свонсі
кубан	кубань
себастиян	себастьян
хвърли	зіграла
хвърли	крапля
хвърли	викинути
хвърли	скинути
хвърли	кинути
хвърли	викидати
хвърли	молота
хвърли	кинути
заключения	висновки
храст	буш
агресивни	агресивний
агресивни	агресивні
признания	сповідь
признания	зізнання
утро	morning
утро	ранку
утро	ранок
утро	утро
пътешественици	подорожніх
пътешественици	мандрівники
гигантска	giant
гигантска	велетенська
гигантска	гігант
гигантска	велетень
гигантска	гігантський
галеацо	галеаццо
генетичен	генетичний
необичайни	незвичні
необичайни	незвичайний
необичайни	незвичайні
необичайни	незвичний
кажимеж	казимир
сърцата	серця
сърцата	сердець
семинар	workshop
семинар	семінар
обширно	масштабний
обширно	масштабна
бензема	бензема
арецо	ареццо
последващо	наступні
изгубена	втрачений
изгубена	програв
изгубена	lost
комо	como
реализиране	реалізація
реализиране	реалізації
реализиране	реалізація
ухото	слуху
ухото	вухо
ястреб	яструб
ястреб	hawk
реликви	реліквій
грип	грип
грип	грип
грип	грипу
атакуван	агресію
атакуван	напали
заразени	зараження
отчети	заяви
отчети	судження
отчети	виписки
отчети	заяв
отчети	рахунки
отчети	звітів
отчети	звіти
пейн	пейн
курск	дузі
справедливо	ярмарок
справедливо	справедливо
справедливо	справедлива
справедливо	справедливий
изгорен	спалили
изгорен	стомлені
изгорен	спалив
рубен	рубен
рубен	рубен
определящи	визначення
пиратите	пірати
макхейл	макгейл
страсти	любові
страсти	passion
страсти	пристрасті
страсти	пристрасть
покани	запрошення
покани	запрошую
покани	запросити
покани	запрошення
покани	запрошує
покани	запрошення
покани	запрошення
рийвс	рівз
нещастен	нещасним
нещастен	нещасні
нещастен	нещасний
саундтрак	саундтрек
прецизно	точність
вела	велья
орехи	горіхи
обувка	взуття
привързаност	вкладення
привързаност	долучення
привързаност	класики
привързаност	долучення
немилост	ганьба
замръзва	виконали
сърдечни	серцевий
сърдечни	серцеві
продадена	продано
одобрени	підтверджено
одобрени	затверджено
годеница	наречений
фюзелажа	фюзеляж
железопътния	залізничний
железопътния	трамвая
рекламен	реклама
неда	неда
шеймъс	шеймус
халифа	халіф
халифа	халіфа
стойка	стійка
стойка	поза
самара	самара
рейнджър	рейнджер
нса	американською
бойл	бойл
минко	мінько
корнел	корнелл
предупреждения	приверне
предупреждения	попереджень
предупреждения	попередження
кафето	кава
оптичен	оптичний
паули	паулі
пещ	піч
пещ	пічки
пещ	піч
цирк	цирк
настройка	стрій
настройка	налагодження
настройка	налаштувати
настройка	налаштування
настройка	встановлення
настройка	конфігурації
настройка	набір
стаите	кімнат
стаите	кімнати
модернизъм	модернізму
пресли	преслі
буди	пробуджує
лорън	лорен
лорън	лорен
желанията	побажання
желанията	бажанням
желанията	забаганки
поправя	виправлення
щастливо	щасливо
щастливо	щаслива
щастливо	щасливі
щастливо	щасливе
щастливо	щасливий
щастливо	щасливим
миниатюри	мініатюри
лангедок	лангедок
златоуст	золотоустий
темп	пейс
анита	аніта
призован	покликали
призован	покликав
затруднено	складності
затруднено	складність
тринити	трійця
тринити	трійці
тринити	трініті
едип	едіп
обосновка	порадившись
обосновка	rationale
символика	символіка
хандбал	гандбол
хандбал	гандболу
решени	вирішено
решени	недолік
решени	вирішено
решени	вирішили
решени	рішуче
суифт	swift
руни	руни
руни	руні
завършилите	випускники
матрицата	матриця
матрицата	матриці
арк	арк
арк	дуга
арк	ark
арк	ковчег
бедствие	катастрофа
термодинамиката	термодинаміка
мендоса	мендоса
придобити	придбані
абрахам	авраам
абрахам	абрахам
правописа	правопису
правописа	правопис
свята	святі
свята	святе
свята	свята
свята	священні
свята	святий
напреднали	додатковий
напреднали	додаткові
напреднали	додаткове
напреднали	розширений
напреднали	додатково
гери	джері
гери	джеррі
гери	гарі
гери	гері
юджийн	євген
юджийн	юджин
юджийн	євгеній
греховете	гріхи
ензим	фермент
хазната	скарбниця
подгрупа	підмножину
повреден	обстрілів
повреден	пошкоджені
повреден	пошкоджено
повреден	пошкоджений
фара	маяк
оценен	цінувати
оценен	вдячністю
оценен	оцінила
викарий	вікарій
радиоактивни	радіоактивних
нюпорт	ньюпорт
добавено	додано
добавено	додані
съсекс	сассекс
сенки	тіні
сенки	тіней
сенки	морок
сенки	shadow
сенки	тінь
сенки	відтінки
сенки	тони
сенки	відтінків
каране	їхали
каране	водіння
ирландско	ірландський
ирландско	irish
ирландско	ірландська
полибий	полібій
фиксирани	фіксована
фиксирани	виправлено
фиксирани	фіксований
прегледи	огляди
прегледи	відгуки
йежи	єжи
азимов	азімов
фараони	фараонів
картографиране	відображення
жалко	шкода
възстановка	реконструкція
чаплин	чаплін
ехо	echoes
ехо	echo
ехо	ехо
ехо	відлуння
атмосферни	атмосферні
атмосферни	атмосферний
диаспора	діаспора
салваторе	сальваторе
агамемнон	агамемнон
джуди	джуді
пропорционална	пропорційно
корлеоне	корлеоне
рибари	рибалки
рибари	рибалок
изправена	вертикальний
епидемии	епідемія
свръхестествени	надприродне
финикийски	фінікійська
саня	саня
саня	саня
мониторинг	спостереження
мониторинг	моніторинг
сървърите	сервери
сървърите	серверів
драч	дуррес
летене	польоту
бетовен	бетховен
покривът	дах
неизбежно	неминучі
неизбежно	неминуче
потвърдена	підтверджено
потвърдена	підтвердила
потвърдена	підтвердили
потвърдена	підтверджена
отлагане	затримка
отлагане	відкладення
отлагане	відкласти
отлагане	відтермінування
отлагане	відстрочки
цунами	цунамі
рана	rana
рана	рана
проходна	фрикативний
волтер	вольтер
стоп	різати
стоп	вирізати
началници	chiefs
началници	керівництвом
началници	командири
бланка	бланка
съпровод	наставництво
дракула	дракули
дракула	дракула
хайне	гейне
потвърдени	підтверджено
потвърдени	підтвердила
потвърдени	підтвердили
потвърдени	підтверджена
амундсен	амундсен
заслужават	заслуговують
заслужават	заслужила
райдър	райдер
райдър	прокату
джудо	дзюдо
тимошенко	тимошенко
покупка	купити
покупка	придбати
покупка	покупка
покупка	придбання
покупка	покупку
крем	крем
крем	вершки
плакат	плакат
плакат	постер
ларви	личинки
баш	bash
галерий	галерій
отменени	скасовано
отменени	скасовано
ухапване	шматочок
уорд	палаті
серж	серж
марионетка	ляльковий
миграции	міграцій
допълнения	додавання
избиратели	виборців
нападателят	утруднення
платен	сплачено
платен	платне
изповедник	сповідник
удобство	зручності
удобство	комфорт
удобство	затишок
мендес	мендес
урината	сечовий
урината	сеча
завеса	завіса
завеса	штори
къмпинг	кемпінг
къмпинг	кемпінг
изчисленията	обчислення
изчисленията	розрахунки
клин	клин
доказани	доведено
отличителен	характерні
иск	копальні
иск	стверджують
иск	вимагати
иск	володарі
заинтересовани	цікавиться
заинтересовани	зацікавлений
заинтересовани	зацікавило
заинтересовани	цікаво
заинтересовани	цікавить
заинтересовани	цікавляться
хансен	гансен
вини	вінні
вини	вінні
конституционен	конституційний
конституционен	конституційного
измъчван	катували
галиен	галлієн
ботаническа	ботанічний
каталонски	каталонська
плътни	щільна
назначаване	зустріч
конде	конде
бейкън	бекон
фаворит	улюблене
фаворит	улюблена
фаворит	улюблений
съсед	сусід
съсед	сусід
весел	веселі
лепченко	лепченко
крикет	cricket
ензимите	ферменти
лайф	життя
лайф	лайф
колективно	колектив
любек	любек
резонанс	резонанс
ноти	нотаток
ноти	нотатки
ноти	примітки
грамотност	грамотність
синтезатори	синтезатори
домакиня	ведуча
домакиня	домогосподарка
претория	преторія
уебсайтове	сайти
реализирането	реалізація
павароти	паваротті
меаца	меацца
хегемония	гегемонія
тайпе	тайбей
хийт	хіт
колективна	колектив
електра	електра
инфекциозни	інфекційних
скъпа	сонечко
скъпа	мед
скъпа	голубе
скъпа	немовля
скъпа	малятко
скъпа	дитина
скъпа	дорогою
скъпа	кохана
гробовете	могили
санчо	санчо
токсични	токсичні
фродо	фродо
фрайхер	freiherr
франкония	франконія
преимущество	перевагу
преимущество	перевага
преимущество	перевагою
прогресивна	прогресивна
прогресивна	прогресивний
прогресивна	прогресивні
прогресивна	тривалий
хей	агов
хей	привіт
хей	здоров
бени	бені
бени	бенні
пристанищата	порти
вито	vito
проводници	дроти
проводници	провід
парализа	параліч
хейстингс	гастінгс
микеле	мікеле
непрестанно	постійно
хес	гессе
хес	гессен
павилион	кіоск
павилион	павільйон
скорпион	скорпіон
скорпион	скорпіон
гарван	corvus
гарван	crow
гарван	ворона
гарван	corvus
гарван	ворон
гарван	ворона
неуспешна	невдало
неуспешна	невдача
неуспешна	збій
неуспешна	помилка
спринт	спринт
бона	гран
бона	гранд
бона	grand
долари	долари
долари	доларів
приемственост	неперервність
сходство	подібність
многообразие	різноманітність
многообразие	diversity
многообразие	різноманітності
многообразие	різноманіття
сексуалността	сексуальність
змиите	змій
змиите	змії
арно	арно
арно	арно
отвлечен	викрали
отвлечен	викрали
отвлечен	захопили
отвлечен	викрали
кристъл	ясні
кристъл	кристал
оцеляла	вижив
оцеляла	пережив
оцеляла	вижила
оцеляла	вижили
оцеляла	survivor
бранд	бренду
бранд	бренд
бранд	brand
бранд	брандт
манила	маніла
нашественици	invaders
потребление	споживання
нирвана	нірвана
шарлът	шарлотта
пренебрегва	ігнорує
один	одін
заможен	багаті
заможен	багатих
фуко	фуко
семе	насіння
