dhe	그리고
rama	라마
shpellë	케이브
shpellë	동굴
rrjeti	격자
rrjeti	눈금
rrjeti	그리드
rrjeti	네트워크
kulturë	문화
edit	에디스
edit	에디트
vija	줄무늬
vija	스트라이프스
vija	줄무늬
brazil	브라질
victoria	빅토리아
calais	칼레
vërtet	정말로
vërtet	정말
afro	아프로
ferdinand	페르디난트
përgjegjës	책임
përgjegjës	책임감
përgjegjës	큐레이터
dokumente	문서
dokumente	문서
përfundon	종료
site	사이트
miri	최고
miri	베스트
karakteristikat	특성
karakteristikat	특징
romani	로만
romani	로마
romani	소설
london	런던
juridike	법률
juridike	합법적인
afrikë	아프리카
tipike	전형적
tipike	전형
tipike	전형적인
ushqim	푸드
ushqim	음식
ushqim	식량
ushqim	식품
mbështetje	지원
mbështetje	지지
mbështetje	후원
bote	월드
bote	세상
bote	세계
lira	리라
lira	free
lira	무료
lira	자유
ushtarë	군인
ushtarë	병사
njohuri	지식인
njohuri	지식
male	산맥
shenja	흉터
menduar	생각
mureve	성벽
software	소프트웨어
qetë	차분한
qetë	차분
qetë	잔잔한
nxënësit	학생
nxënësit	학생들
nxënësit	유학생
nxënësit	동공
shkencat	과학
latin	라틴
latin	라틴계
zero	제로
west	서쪽
west	서부
west	웨스트
ruajtjen	보존
ruajtjen	보전
austri	오스트리아
secila	각각
shesh	제곱
shesh	스퀘어
shesh	광장
shesh	사각형
shesh	정사각형
gjinia	성별
skena	장면
skena	장면
skena	현장
skena	스테이지
skena	무대
sigurt	안전한
sigurt	무사히
sigurt	안전
kufi	프런티어
kufi	프론티어
kufi	국경
kufi	경계
kufi	경계선
kufi	테두리
kufi	한계
kufi	제한
kufi	극한
alt	alt
negative	부정적
negative	음수
negative	음성
aktiviteti	작업
aktiviteti	활동
amerikë	아메리카
mesfushor	미드필더
figurat	그림
figurat	이미지
figurat	수치
figurat	피규어
box	box
box	상자
box	박스
fuqitë	권력
fuqitë	파워스
jerry	제리
shtëpitë	주택
wikimedia	위키미디어
vendase	국내
vendase	토착
vendase	로컬
vendase	현지
vendase	네이티브
poeti	시인
vendlindje	조국
kroaci	크로아티아
kroaci	크로아티아인
alternative	대안
alternative	얼터너티브
ndryshimi	차이
ndryshimi	차이점
ndryshimi	바뀌기
ndryshimi	변화
ndryshimi	변경
ndryshimi	바꾸기
asnjëherë	절대
asnjëherë	never
asnjëherë	절대로
katolik	가톨릭주의
katolik	가톨릭
pyetje	질문
pyetje	질문
saudite	사우디아
report	신고
report	보고서
report	보고
rajonet	지역
suedia	스웨덴
string	문자열
ndeshja	일치하기
ndeshja	일치합니다
ndeshja	매치
ndeshja	일치
edward	에드워드
reale	진짜
reale	리얼
reale	레알
rusi	러시아
news	뉴스
news	소식
aktivitetin	활동
zgjidhet	해결되었습니다
shkrime	로그
drama	드라마
sheiku	셰이크
djem	소년
djem	소년들
djem	boys
djem	보이즈
djem	보이스
shkakton	원인
shkakton	트리거
programin	프로그램
kompleks	콤플렉스
kompleks	복합체
kompleks	화합물
kompleks	복합
kompleks	복합체
njësitë	유닛
njësitë	단위계
njësitë	단위
njësitë	시설
ligjin	법칙
ligjin	법률
ligjin	법학
komuniteti	커뮤니티
komuniteti	공동체
meshkuj	남성
meshkuj	수컷
meshkuj	멘트
meshkuj	남성
meshkuj	남자
fisit	부족
albumin	앨범
albumin	음반
gra	여자들
gra	여자
gra	여성
bimë	식물
bimë	식물학
bimë	공장
bimë	식물
bimë	식물학
bas	베이스
bas	배스
natyra	자연
karriera	경력
karriera	직업
karriera	커리어
karriera	커리어
përdoruesi	사용자
zgjeruar	확장
zgjeruar	확대
zgjeruar	확장하기
zgjeruar	펼치기
mjekësore	의학
mjekësore	의료
zemra	하트
zemra	심장
zemra	마음
zjarr	화재
zjarr	불화
zjarr	모닥불
mjet	공구
mjet	도구
era	바람
trajner	트레이너
trajner	코치
komiteti	위원회
diplomuar	졸업
diplomuar	졸업
maqedonia	마케도니아
maqedonia	마케도니아인
sidoqoftë	어쨌든
sidoqoftë	어쨌거나
shitur	팔렸다
shitur	판매
lugina	골짜기
lugina	밸리
lugina	계곡
lugina	골짜기
kopje	복사
kopje	카피
kopje	복사본
kopje	사본
burra	멘트
burra	남성
burra	남자
lirinë	자유
lirinë	프리덤
hero	히어로
hero	영웅
zagreb	자그레브
vajzë	girl
vajzë	소녀
turqia	터키
turqia	칠면조
kontratë	계약
kontratë	계약서
turqit	터키인
organizatë	조직
organizatë	기구
organizatë	단체
gara	레이스
gara	경주
gara	인종
gara	경쟁
gara	경주
gara	레이싱
gjysma	절반
studim	공부해
studim	공부하기
studim	공부
studim	연구
aktivitetet	활동
aktivitetet	작업
aktivitetet	태스크
shkatërruar	파괴됨
pali	팔리어
pali	파울로스
pali	파울로
pali	바울
pali	파울
pali	타락
rastet	케이스
rastet	사례
miqësore	친근한
profesionist	프로페셔널
profesionist	프로
profesionist	전문
profesionist	전문가
shkrim	쓰기
shkrim	글쓰기
lagje	동네
lagje	동네
lagje	근방
tabela	탁자
tabela	식탁
tabela	테이블
temë	주제
temë	테마
sipërfaqes	표면
sipërfaqes	지표면
shkalla	사다리
shkalla	스케일
shkalla	축척
shkalla	척도
shkalla	규모
shkalla	학위
champions	챔피언스
champions	챔피언
shkronja	글자
shkronja	편지
shkronja	문자
shkronja	등장인물
qelizat	세포
fundin	치마
fundin	스커트
besnik	충성
besnik	충실
bashkëkohore	현대
komunikimit	의사소통
komunikimit	커뮤니케이션
komunikimit	소통
komunikimit	통신
serbët	세르비아인
përgjigje	응답
përgjigje	정답
përgjigje	대답해
përgjigje	대답
përgjigje	답변
përgjigje	답장
përgjigje	응답
përgjigje	답글
përgjigje	답변
komisioni	위원회
manastir	수도원
manastir	수녀원
specifike	구체적
specifike	특정
specifike	구체
thirrje	통화
thirrje	전화
thirrje	호출
shpirtin	영혼
shpirtin	소울
programet	프로그램
programet	애플리케이션
programet	어플리케이션
programet	소프트웨어
drejtori	디렉터
drejtori	감독
raport	신고
raport	보고서
raport	보고
mbrapa	다시
mbrapa	뒤로
ndarjen	공유
shekujt	세기
motra	시스터스
motra	자매들
motra	자매
motra	여동생
motra	언니
motra	누나
aktivitete	활동
aktivitete	작업
aktivitete	태스크
industria	업계
industria	산업
lartësia	높이
lartësia	키는
verdhë	황색
verdhë	노랑색
verdhë	노란색
verdhë	노랑
shpejtësia	속력
shpejtësia	속도
shpejtësia	스피드
zone	지대
zone	zone
zone	영역
naftës	오일
naftës	석유
naftës	기름
kundërt	반대편
kundërt	반대로
kundërt	반대
fjale	워드
fjale	word
fjale	단어
fjale	words
fjale	단어
pjesëmarrës	참가자
pjesëmarrës	참가자
dukuri	현상
kafshëve	동물들
kafshëve	동물
kafshëve	애니멀
kafshëve	동물
kafshëve	동물학
pozitive	긍정
pozitive	양수
pozitive	긍정적
pozitive	긍정적인
epoka	era
epoka	시대
ndarje	사단
ndarje	디비전
ndarje	분리
ndarje	해체
fqinje	이웃
fqinje	이웃집
washington	워싱턴
pasuri	포춘
pasuri	재물
pasuri	재산
rrjet	격자
rrjet	눈금
rrjet	그리드
rrjet	네트워크
sezon	시즌
sezon	계절
federale	연방
display	표시
display	표시하기
display	디스플레이
profili	프로파일
profili	프로필
shembuj	예시
shembuj	예제
ngarkuar	업로드
betejë	전투
betejë	배틀
aftësi	스킬
aftësi	솜씨
aftësi	능력
aftësi	기술
aftësi	실력
aftësi	스킬
aftësi	솜씨
aftësi	능력
aftësi	능력자
drejtpërdrejtë	직접
drejtpërdrejtë	직통
drejtpërdrejtë	direct
drejtpërdrejtë	다이렉트
teknik	테크니컬
teknik	기술
teknik	기술적
teknik	기술자
ministri	장관
pjetër	베드로
pjetër	피터
mjetet	도구
ketu	여기
ketu	여기에
cfg	cfg
aftësitë	스킬
aftësitë	솜씨
aftësitë	능력
aftësitë	기술
aftësitë	실력
aftësitë	스킬
aftësitë	솜씨
sulmet	공격
familjeve	가족
nikolla	니컬러스
nikolla	니콜라스
nikolla	니콜라우스
zgjidhje	해결책
zgjidhje	솔루션
zgjidhje	해결책
zgjidhje	솔루션
punët	작업
punët	일자리
punët	직업
punët	잡스
madhësia	사이즈
madhësia	크기
teatër	연극
teatër	극장
teatër	영화관
teatër	연극
teatër	극장
last	마지막
last	라스트
teknika	기법
teknika	테크닉
teknika	기법
tregut	마켓
tregut	시장
gjaku	피피
gjaku	블러드
gjaku	혈액
romakët	로마인
vendore	로컬
vendore	현지
bardha	하얀
bardha	화이트
bardha	흰색
bardha	하얀색
bardha	하얗게
bardha	연승
tregtisë	무역
tregtisë	트레이드
sasia	금액
sasia	수량
programe	프로그램
programe	프로그래밍
programe	소프트웨어
filmave	영화
filozofi	철학
shërbimi	서비스
ahmed	아흐메드
ahmed	아메드
gov	정부
parlamenti	국회
parlamenti	국민의회
parlamenti	의회
zeza	검은색
zeza	검정
zeza	검정색
zeza	블랙
hungarisë	헝가리
juglindore	남동
juglindore	동남아
juglindore	남동부
juglindore	남동
kolona	칼럼
kolona	기둥
harry	해리
harry	헤리
texas	텍사스
arsyeja	이유
letërsia	문학
gjera	것들
gjera	사물
thyer	깨짐
thyer	부러진
thyer	깨진
gruan	마누라
gruan	와이프
gruan	아내
gjithsesi	어쨌든
gjithsesi	어쨌거나
pranishëm	현재
pranishëm	선물
largët	리모콘
largët	원격
largët	리모컨
sami	sami
sami	사미어
ulur	앉은
gjykata	법정
gjykata	재판소
gjykata	법원
situata	상황
situata	상황이
vazhdojnë	계속
vazhdojnë	계속하기
ekspozita	전람회
ekspozita	전시관
ekspozita	박람회
ekspozita	전시회
ekspozita	박람회
ekspozita	전시회
parimet	원칙
parimet	원리
varësi	중독증
varësi	중독
metodat	수단
metodat	메서드
metodat	방법
kontroll	통제
kontroll	제어
kontroll	제어하기
kontroll	컨트롤
mure	성벽
karakteristika	특성
karakteristika	특징
komplekse	콤플렉스
komplekse	복합체
dokument	문서로
dokument	문서
sëbashku	함께
sëbashku	같이
problemi	문제
records	레코드
makinë	머신
makinë	기계
makinë	자동차
makinë	차량
majë	인기
majë	top
studentët	학생
studentët	학생들
studentët	유학생
skenari	시나리오
skenari	시나리오는
skenari	문자
skenari	스크립트
franz	프란츠
sovjetike	소련
atdhetare	조국
islami	이슬람교
islami	이슬람주의
islami	이슬람
fakultetit	학부
fakultetit	교수
hollë	얇은
gjurmët	트랙
elektrik	전기
elektrik	전기
ronaldo	호날두
vendbanimi	거주지
vendbanimi	주택
vendbanimi	레지던스
vendbanimi	주택지
redaktor	편집기
redaktor	편집자
redaktor	에디터
grekët	그리스인
thuaj	say
vendndodhja	위치
tjetri	다음
tjetri	넥스트
nxehtë	덥다
nxehtë	hot
nxehtë	뜨겁다
nxehtë	뜨거운
alfred	알프레드
alfred	앨프레드
alfred	앨프리드
tempull	템플
tempull	신전
tempull	사원
midi	미디
midi	midi
port	항구
port	포트
versioni	버전
federata	연맹
federata	연방
suedi	스웨덴
bujqësisë	농업
popujt	민족
krejtësisht	완전히
krejtësisht	완전히
vargje	노랫말
madhësi	사이즈
madhësi	크기
shkencë	사이언스
shkencë	과학
politikën	정책
politikën	방침
politikën	정치
politikën	정치학
opera	opera
opera	오페라
revolucionit	레볼루션
revolucionit	레벌루션
revolucionit	혁명
ardhjen	입국
ardhjen	도착
latinisht	라틴
latinisht	라틴어
industrisë	업계
industrisë	산업
botua	게시
botua	출판
botua	출판됨
themelimi	설립
themelimi	창립
java	주일
java	일주일
java	자바
val	val
kufiri	한계
kufiri	제한
kufiri	극한
kufiri	국경
kufiri	경계
kufiri	경계선
kufiri	테두리
nevojat	필요
mekanike	기계
përfshinte	포함
përfshinte	포함됨
mendimi	생각
djemtë	소년
djemtë	소년들
djemtë	boys
djemtë	보이즈
djemtë	보이스
dokumentet	문서
ylli	항성
profesional	프로페셔널
profesional	프로
profesional	전문
profesional	전문가
atdhe	조국
atdhe	조국
autoritetet	당국
stadiumi	경기장
stadiumi	스타디움
zhvillohen	진화
lëvizjet	moves
lëvizjet	움직임
lëvizjet	움직임
personat	국민
personat	사람
personat	명인
personat	사람들
vera	여름
arrihet	도달
arrihet	달성
arrihet	달성
përfshihen	포함
përfshihen	포함됨
august	아우구스트
morale	도덕
aktual	현재
aktual	전류
sulm	공격
sulm	폭행
sulm	공격
organizimi	조직
organizimi	기구
organizimi	조직
organizimi	기구
organizimi	단체
organizimi	설정
organizimi	설정하기
funksionet	함수
funksionet	함수
përputhje	준수
armëve	무기
austriake	오스트리아인
aktivitet	활동
veriu	북부
veriu	북쪽
veriu	노스
izraelit	이스라엘
parti	party
parti	파티
papëve	교황
dalje	종료
dalje	출구
dalje	나가기
dalje	exit
dalje	끝내기
myslimanët	무슬림
mësim	레슨
mësim	교훈
mësim	수업
mendimin	의견
afrika	아프리카
serbi	세르비아
shprehet	표명
masat	덩어리
masat	질량
masat	조치
masat	측정
masat	대책
kusht	조건
dimrit	겨울
dimrit	윈터
milano	밀란
milano	밀라노
hollandës	네덜란드
fizikë	물리학
fizikë	물리
radhët	계급
min	민아
min	민지
min	민수
varri	무덤
varri	무덤
zgjedhja	선택
zgjedhja	선택
out	아웃
banor	주민
banor	레지던트
banor	상주
rekord	레코드
rekord	녹음
rekord	녹화
rekord	기록
përmbajtje	콘텐츠
përmbajtje	컨텐츠
përmbajtje	내용
manastiri	수도원
kafshë	동물들
kafshë	동물
kafshë	애니멀
kafshë	동물
kafshë	동물학
praktike	실무
praktike	실용적
praktike	실용
interesante	흥미롭다
interesante	흥미로운
interesante	재미있는
hungaria	헝가리
trupa	군대
shpreh	익스프레스
futboll	축구
futboll	축구
futboll	미식축구
futboll	풋볼
institucion	기관
organ	장기
organ	오르간
problemeve	문제
femrat	암컷
femrat	여성
femrat	여자들
femrat	여자
femrat	여성
microsoft	마이크로소프트
blu	파란색
blu	청색
blu	푸른
blu	블루
blu	파랑
blu	푸른색
deklaroi	선포
kontrolluar	제어
kinë	중국인
kinë	중국
kinë	차이나
zakonshëm	평범
fatin	운명
fatin	운명
individuale	개별
individuale	개인
las	라스
fillestare	초기
fillestare	이니셜
fillestare	신참
fillestare	rookie
punime	웍스
punime	작동
punime	작품
punime	작품
kërkesa	요청
kërkesa	요청하기
kërkesa	요청
udhëheqësit	리더
udhëheqësit	지도자
shërbime	서비스
interesat	관심사
pushtuesit	침략자
plani	플랜
plani	계획
bill	윌리엄
times	타임스
times	타임즈
pranon	인정
pranon	수락
vjenë	비엔나
vendosjen	배치
vendosjen	배포
aliu	알리
aliu	ali
arsimore	교육
mësoi	학습
mësoi	배운
origjina	출처
gjërë	넓은
gjërë	와이드
gjërë	넓이
përdorues	사용자
përdorues	사용자
emiri	아미르
emiri	에미르
gurit	스톤
gurit	석기
numrat	숫자
musa	모세스
musa	모세
musa	모스
festival	축제
festival	페스티벌
suprem	슈프림
malazeze	몬테네그로어
malazeze	몬테네그로
malazeze	몬테네그로인
lojërat	게임
ligjeve	법률
vjetore	매년
detyrat	작업
detyrat	태스크
detyrat	할당
detyrat	숙제
detyrat	의무
turq	터키인
finalen	피날레
përgjigjet	응답
përgjigjet	답변
përgjigjet	답변
përgjigjet	대답
përgjigjet	답장
përgjigjet	응답
përgjigjet	답글
përgjigjet	답변
fizik	물리적
fizik	물리
brazili	브라질
pozicion	직위
pozicion	위치
pozicion	포지션
youtube	유튜브
youtube	youtube
youtube	유투브
objekti	객체
objekti	개체
objekti	대상
objekti	천체
gjeografia	지리학
gjeografia	지리
majtas	좌파
majtas	왼쪽
nganjëherë	때로는
nganjëherë	가끔은
nganjëherë	가끔
nganjëherë	때때로
monedha	통화
monedha	화폐
monedha	동전
monedha	코인
monedha	동전
prapë	다시
prapë	또다시
absolute	절대
absolute	절대적
njerëzor	인간
njerëzor	인체
njerëzor	인간인
burrat	남편
burrat	멘트
burrat	남성
burrat	남자
autorë	작가
autorë	제작자
autorë	작성자
rrënjët	뿌리
rrënjët	뿌리기
instrument	악기
instrument	계기
bit	비트
zhvilluara	선진
jetonte	살았던
industrial	공업
industrial	산업
natë	밤에
natë	나이트
përmasa	사이즈
përmasa	크기
miratuar	승인
miratuar	채택
miratuar	입양
set	집합
set	세트
set	설정
pedro	페드로
pritet	예상
piano	피아노
shumicë	다수
shumicë	도매
kulture	문화
smith	스미스
dora	핸드
viktor	빅토르
viktor	빅토르
viktor	빅터
përfundim	결과
përfundim	결론
dhene	주어진
sic	sic
vendlindja	출신지
sulmi	공격
anime	애니메이션
lajme	뉴스
lajme	소식
departamenti	부서
autorët	작가
autorët	제작자
autorët	작성자
përmendim	언급
përmendim	언급하기
analiza	테스트
analiza	해석학
analiza	해석
analiza	분석
kontakt	접촉
kontakt	문의
kontakt	연락처
kontakt	연락
ibrahimi	이브라힘
ibrahimi	아브라함
ibrahimi	아브라함
ibrahimi	에이브러햄
modeli	모델
modeli	모형
mbrojtja	방위
mbrojtja	국방
mbrojtja	방어
mbrojtja	디펜스
mbrojtja	방위
mbrojtja	국방
mbrojtja	방어
mbrojtja	디펜스
mbrojtja	보호
athinë	아테네
kokën	헤드
kokën	머리
luftërat	전쟁
andorra	안도라
informacione	정보
informacione	정보
rrezik	위험
rrezik	리스크
rrezik	위험
realizimin	깨달음
joan	조앤
aktorët	배우
ein	ein
evropa	유럽
normal	평원
normal	평범
normal	정규
normal	보통
normal	평범
normal	정상
pritur	예상
arsimi	교육학
arsimi	교육
arsimi	학력
territori	영토
territori	준주
dyta	둘째
dyta	두번째
brazilit	브라질
vol	vol
ndan	주식
ndan	공유
japonez	일본어
japonez	일본
japonez	일본인
fakte	팩트
fakte	사실
provence	프로방스
republikë	공화국
rreze	반지름
kritika	평론
kritika	비판
kritika	비평
çështja	이슈
çështja	문제
fshehur	숨김
fshehur	숨겨져
fshehur	숨겨진
liria	자유
liria	프리덤
shikoni	표정
frank	프랑크
frank	프랭크
han	한한
vendimet	결정
pallati	궁궐
pallati	궁전
main	메인
ideja	아이디어
ideja	idea
shpërndarë	분산
masive	미사
masive	매스
masive	대량
masive	질량
mbretëror	로열
mbretëror	로얄
shtypur	억압
shtypur	인쇄물
shtypur	인쇄
firence	플로렌스
firence	피렌체
burgu	교도소
burgu	감옥
burgu	교도소
burgu	감옥
aleksandri	알렉산드리아
aleksandri	알렉산드르
aleksandri	알렉산더르
aleksandri	알렉산더
hotel	호텔
kontinente	대륙
ullinj	올리브
argjentina	아르헨티나
argjentina	아르헨티나인
iso	iso
global	글로벌
global	전역
krijues	크리에이티브
krijues	창조주
krijues	제작자
krijues	작성자
ditëve	데이즈
qark	서킷
qark	회로
mbyll	닫기
mbyll	닫습니다
mbyll	닫아
mbyll	닫기
mbyll	닫습니다
vëllimi	볼륨
urban	도시
pamundur	impossible
pamundur	불가능하다
pamundur	불가능
pamundur	불가능한
dollarë	벅스
dollarë	달러
dollarë	달러
traditë	전통
kulmin	피크
qytetarët	시민
qytetarët	시민들
perëndimi	서쪽
perëndimi	서부
perëndimi	웨스트
maqedonisht	마케도니아어
maqedonisht	마케도니아
maqedonisht	마케도니아인
studion	스튜디오
kishat	교회
serial	직렬
serial	시리얼
facebook	facebook
facebook	페이스북
santiago	산티아고
brezi	세대
ngjyrat	색상
ngjyrat	색상
ngjyrat	색깔
përmend	언급
përmend	언급하기
përmend	언급
përkohshme	임시
përkohshme	일시적
hequr	삭제됨
hequr	삭제되었습니다
rezistencës	저항운동
rezistencës	저항성
rezistencës	저항
divizioni	사단
divizioni	디비전
veprimi	행동
veprimi	활동
veprimi	작업
veprimi	동작
veprimi	액션
pdf	pdf
qasje	접속
qasje	접근
qasje	액세스
qasje	접근법
qasje	접근
dom	dom
pikat	dots
pikat	반점
pikat	점수
pikat	지점
pikat	포인트
high	높음
high	하이
penale	범죄자
kafshët	동물들
kafshët	동물
kafshët	가축
regji	감독
përfundimtare	얼티밋
francesco	프란체스코
islamik	이슬람
denis	데니스
denis	데니스
kërkim	찾기
kërkim	검색
kërkim	검색하기
kërkim	퀘스트
kërkim	조사
kërkim	연구
gjini	성별
gjini	지니
fituese	승리자
fituese	우승자
fituese	winner
fituese	승자
polonia	폴란드
dream	드림
shkaktoi	트리거
shkrimtari	작가
php	php
body	시체
body	몸매
body	몸매가
muhamed	무하마드
muhamed	무함마드
zbatimin	구현
armët	무기
armët	총기
funksione	함수
mungesë	부재
mungesë	부족
deklaruar	선포
organeve	장기
organeve	장기
organeve	오르간
rralla	희귀한
rralla	귀한
rralla	희귀
rralla	드문
jack	젝스키스
misioni	미션
misioni	선교
japë	연장
interneti	인터넷
maqedonas	마케도니아어
maqedonas	마케도니아
maqedonas	마케도니아인
maqedonas	마케도니아인
rrjedhin	플로
rrjedhin	플로우
rrjedhin	흐름
maksimale	최대
mësuesit	교사들
mësuesit	교사
këmbët	발발
këmbët	다리
anglia	잉글랜드
brez	세대
tip	형식
tip	타입
tip	종류
tip	유형
burri	남편
burri	남편
komandanti	지휘관
komandanti	사령관
komandanti	커맨더
degët	나뭇가지
kili	칠레
grekë	그리스인
autonome	자치구
shef	과장
shef	치프
shef	사장님
shef	보스
student	학생
kapiten	캡틴
kapiten	대위
kapiten	선장
tony	토니
bateri	전지현
bateri	전지
bateri	배터리
bateri	드럼
bateri	드럼은
valë	파도
valë	웨이브
valë	물결
valë	파동
shok	충격
shok	쇼크
shok	친구
ushqimore	식료품
ushqimore	식품
bujqësi	농업
pyje	우즈
njëherë	한번
njëherë	once
ohrit	오흐리드
kosta	코스타
kroat	크로아티아인
kroat	크로아티아어
kroat	크로아티아
kroat	크로아티아인
thellësi	깊이
thellësi	농도
simon	시몬
simon	사이몬
simon	사이먼
luftëtar	전사
luftëtar	워리어
luftëtar	전투기
luftëtar	파이터
klasik	클래식
klasik	고전
off	끄기
rrethana	상황
traditat	전통
ndihmës	구원자
ndihmës	도우미
ndihmës	조교
ndihmës	조수
ndihmës	보조
strukturat	시설
strukturat	구조물
strukturat	구조
qiell	하늘
qiell	천국
qiell	하늘
qiell	스카이
norvegjia	노르웨이
atehere	그렇다면
atehere	그러면
atehere	그때
djathtas	오른쪽
merituar	획득
merituar	획득한
përhershëm	영구적
përhershëm	영구
çlirimin	해방
qëndrimi	태도
qëndrimi	자세
rolet	역할
materialet	재료
jugosllavi	유고슬라비아
ahmad	아흐메드
ahmad	아흐마드
kryengritje	반란
kryengritje	반란
tjetra	다음
tjetra	넥스트
proceset	프로세스
sëmundjet	질환
sëmundjet	질병
sëmundjet	질환
sëmundjet	질병
sëmundjet	질병
sëmundjet	질환
sëmundjet	질병
organike	유기적
pllaka	타일
pllaka	알약
gradualisht	점차
seria	시리즈
hapjen	오프닝
hapjen	개봉
football	축구
football	미식축구
football	풋볼
oscar	오스카
oscar	오스카
vajzat	소녀
vajzat	소녀들
vajzat	걸스
klimë	기후학
klimë	기후
napoli	나폴리
napoli	나폴리
tradicional	전통적
tradicional	전통적인
tradicional	전통
stema	엠블렘
dramë	드라마
rezultati	점수
rezultati	득점
rezultati	결과
simboli	기호
simboli	상징
dërgon	보냅니다
drejtimi	방향
drejtimi	정렬
drejtimi	선형
digjitale	디지털
old	늙은
old	오래된
rruge	거리가
rruge	스트리트
rruge	거리
rruge	길거리
rruge	도로
rruge	로드
zgjedhje	선거
zgjedhje	선거
zgjedhje	선택
chelsea	첼시
chelsea	chelsea
martesa	혼인
martesa	결혼
cilen	어느
botimi	출판물
botimi	출판
botimi	게시
botimi	출판
dakord	동의
danimarka	덴마크
ushtarët	군인
ushtarët	병사
vështirësi	난이도
vështirësi	어려움
vështirësi	어려움
vështirësi	곤란
qëndrim	태도
server	서버
server	서버
mjek	의사
mjek	닥터
pre	전리품
pre	전리품
pre	먹이
teknologji	기술
gjelbër	녹색
gjelbër	그린
gjelbër	초록색
gjelbër	초록
gjelbër	녹색당
errët	어둡게
errët	다크
errët	어두운
errët	어둠
kujtim	메멘토
kujtim	추억
kujtim	기억력
kujtim	메모리
kujtim	기억
rajone	지역
irlanda	아일랜드
pasardhës	후예
pasardhës	시드
pasardhës	seed
pasardhës	씨앗
ditore	일일
ditore	데일리
ditore	일간
ditore	일상
tablo	타블로
dvd	dvd
dvd	dvd
linja	라인
prift	신부
prift	성직자
posaçërisht	특별히
mik	친구
korea	한국
korea	코리아
ngriti	길러
kritike	크리티컬
kinez	중국인
kinez	중국어
kritik	크리티컬
regjistrimi	녹음
regjistrimi	녹화
regjistrimi	등록
administrativ	행정
spanjisht	스페인어
kafe	갈색
kafe	브라운
kafe	커피
fjalor	어휘
fjalor	사전
përcakton	지정
falls	폭포
kompjuter	컴퓨터
buzë	입술이
buzë	입술
buzë	엣지
buzë	모서리
buzë	edge
get	get
get	받기
vendimi	의사결정
vendimi	결정
vendimi	판결
vendimi	판결
zgjedhjeve	선거
standarde	표준
standarde	스탠더드
standarde	표준
rriten	growing
rriten	성장
rriten	자라고
rriten	자라
nba	nba
shkrimi	쓰기
shkrimi	글쓰기
dëshira	욕망
dëshira	욕구
dëshira	욕망이
dëshira	소원
dëshira	소망
dëshira	소원
bern	베른
pasardhësi	후임
vrasje	살인
vrasje	치사
vrasje	살인사건
vrasje	살인죄
vrasje	살인
dorës	핸드
ludwig	루트비히
ludwig	루드비히
numra	숫자
bashkësia	커뮤니티
bashkësia	공동체
studentë	학생
studentë	학생들
studentë	유학생
njëzet	스물
njëzet	스무
austriak	오스트리아인
aeroporti	공항
aeroporti	국제공항
bernard	베르나르드
bernard	버나드
bernard	베르나르
stefan	스테판
stefan	슈테판
hapet	열립니다
hapet	열기
bullgaria	불가리아
popullata	인구순
popullata	인구
jon	jon
miguel	미겔
vladimir	블라디미르
blue	파란색
blue	청색
blue	푸른
blue	블루
blue	파랑
blue	푸른색
përzier	엇갈린다
përzier	혼합
përzier	믹싱
poezia	문학
rendi	랜디
filozofia	철학
qeliza	세포
mish	고기
mish	육체
pushtimi	침략
pushtimi	침공
pushtimi	정복
pushtimi	점령
verën	여름
veshje	의류
veshje	드레스
sëmundjeve	질병
lot	눈물
lot	눈물이
lot	눈물
garat	대회
goli	목표
arab	아랍인
arab	아랍
arab	아라비아어
arab	아라비아
kushtetutës	헌법
filozof	철학자
filozof	철학
mundshëm	가능한
mundshëm	가능
erë	냄새
erë	냄새
channel	채널
plagosur	부상
plagosur	부상당한
dobi	혜택
dëshmon	증언
terren	지형
terren	그라운드
dokumentar	다큐멘터리
qëndrueshme	안정화
qëndrueshme	안정환
qëndrueshme	안정적
qëndrueshme	안정
qëndrueshme	꾸준히
bindur	순종
bindur	설득
bindur	납득
totale	총액
totale	전체
vijon	팔로우
shpirt	연인
shpirt	애인
shpirt	영혼
shpirt	소울
shpirt	베이비
shpirt	아기
shpirt	스피릿
shpirt	정신
dëshirë	욕망
dëshirë	욕구
dëshirë	욕망이
dëshirë	소원
komedi	코미디
komedi	희극
komedi	코메디
kripë	소금
belgjika	벨기에
bimët	식물
bimët	식물학
bimët	공장
bimët	식물
bimët	식물학
bimët	식물
kaluarën	과거
profeti	예언자
gazetë	종이
gazetë	페이퍼
gazetë	용지
gazetë	신문
kuantike	양자
fernando	페르난도
fernando	페르난두
prania	존재
qind	센트
kapacitet	용량
ekzistencën	존재
filloj	시작하기
filloj	시작
filloj	시작
bari	바리
bari	잔디
mendimet	생각
steve	스티브
motive	동기
paralele	평행
paralele	병렬
rënie	거절
rënie	거부
rënie	쇠퇴
rënie	거절
jugu	남부
jugu	사우스
jugu	남쪽
shtypi	프레스
shtypi	누르기
parku	파크
parku	공원
përbërje	화합물
përbërje	복합
përbërje	복합체
adresa	주소
qeveritare	정부
zgjedhjen	선택
atomike	원자
arte	예술
zvicra	스위스
zyra	사무실
zyra	사무소
zyra	사무실
zyra	오피스
nivele	레벨
nivele	수준
mendime	생각
gadishullin	반도
interesuar	관심사
interesuar	관심
bregut	해안
bregut	해변
prodhon	제조업
pemë	트리
pemë	나무
pemë	나무들
