kategória	kategorya
festék	dye
festék	tina
védelmező	defender
védelmező	kalaban
védelmező	protector
akvarell	watercolor
kari	kari
gorilla	gorilla
glover	glover
ász	aces
ász	dalubhasa
ász	ace
griffith	griffith
phelps	phelps
grove	grove
kimeneti	output
sűrített	compress
eden	eden
expo	expo
homme	homme
bio	bio
hess	hess
dominika	ehipto
dominika	dominica
direct	direktang
direct	direct
direct	direkta
regényeket	nobelang
éttermek	restawran
éttermek	restoran
törött	broken
törött	panganay
törött	sira
törött	nasira
mennyezet	kisame
eli	eli
körzetek	pambatas
luz	luz
penge	blade
pletykák	tsismis
bangkok	bangkok
részeg	lasing
nietzsche	nietzsche
határokon	borders
határokon	hangganan
aida	aida
fűszerek	pampalasa
fűszerek	pampalasa
bertha	bertha
bibliát	biblia
bibliát	bibliya
bibliát	bible
légzés	paghinga
légzés	paghinga
rss	rss
pici	tiny
táncosnő	mananayaw
táncosnő	dancer
berliner	berliner
autókat	kotse
eltemetve	ibaon
eltemetve	buried
előírás	detalye
előírás	regulasyon
sabrina	sabrina
bikini	bikini
boone	boone
makacs	pasaway
stallone	stallone
memphis	memphis
noel	noel
levi	levi
jegyeket	tiket
vevők	bumibili
vevők	bibili
ágazat	sektor
ágazat	sector
ágazat	industriya
árpa	barley
harbor	harbor
harbor	daungan
hazug	sinungaling
reagálni	react
goku	goku
terasz	patio
bérleti	lease
sen	sen
felismerése	makilala
zuhan	bumabagsak
lyukak	butas
ravenna	ravenna
összetört	nabagabag
összetört	dinurog
összetört	durog
összetört	damayan
összetört	winasak
gyíkok	lizards
korn	korn
veracruz	veracruz
önkényes	arbitrary
hajógyár	pagawaan
hajógyár	bakuran
marsi	martian
lisszaboni	lisboa
hollywoodban	hollywood
augusto	augusto
műalkotás	artwork
apokrif	apocryphal
manson	manson
színezett	tinted
színezett	coloured
korlátozó	pumipigil
sting	sting
cortex	cortex
megjelölve	minarkahan
karok	arms
karok	armas
kérelem	aplikasyon
kérelem	hilingin
kérelem	kahilingan
kérelem	hiling
kérelem	request
kérelem	humiling
komp	shuttle
komp	ferry
vernon	vernon
ozzy	ozzy
földrengések	lindol
földrengések	paglindol
nyomtatás	print
nyomtatás	printing
elkülönített	isolated
elkülönített	hiwalay
lovasok	riders
jacobi	jacobi
gondolatai	thoughts
gondolatai	saloobin
ügynökök	agents
tájékoztatás	impormasyon
wie	wie
zseni	genius
zseni	henyo
törés	break
törés	bali
konzervatórium	conservatory
magdeburg	magdeburg
mala	mala
sachsen	sachsen
méxico	méxico
kozmetikai	kosmetiko
kozmetikai	kosmetiko
kozmetikai	cosmetics
összeomlás	pagguho
összeomlás	pagbagsak
beszéltem	nakausap
beszéltem	kinausap
beszéltem	nagsalita
feminista	feminist
brent	brent
szakszervezet	unyon
szakszervezet	union
szakszervezet	unyong
szakszervezet	unyon
szkeptikus	skeptical
élelem	pagkain
bradford	bradford
tét	taya
felületes	mababaw
felületes	pabaya
gyűjtés	pangongolekta
gyűjtés	koleksiyon
gyűjtés	koleksyon
ursula	ursula
júdás	judas
júdás	hudas
mujer	mujer
wong	wong
allergiás	hiyang
pánik	panic
pánik	gulat
terroristák	terorista
táncolni	sayaw
táncolni	sayawan
táncolni	sumayaw
táncolni	nagsasayaw
táncolni	sumasayaw
táncolni	pagsasayaw
rendelkezés	pagkakaloob
petr	petr
kagylók	sigay
kagylók	shells
csalódott	bigo
csalódott	bigo
célpontok	pinupuntirya
udvarias	magalang
lockheed	lockheed
cassius	cassius
bejelentett	inabisuhan
bejelentett	naiulat
bejelentett	iniulat
bejelentett	inulat
bejelentett	ipinahayag
bejelentett	idineklara
bejelentett	inihayag
bejelentett	inanunsyo
null	null
rögbi	rugby
nora	nora
következmények	kahihinatnan
törli	tinatanggal
canis	canis
ariel	ariel
fizetés	sahod
fizetés	suweldo
fizetés	pay
fizetés	bayaran
fizetés	magbayad
fizetés	pagbabayad
fizetés	pagbabayad
fizetés	kabayaran
fizetés	bayad
mikulás	santa
mohammad	mohammad
swansea	swansea
cantor	cantor
visszhang	echo
kernel	kernel
szamoa	samoa
csónak	bangka
csónak	bangka
álvaro	álvaro
irracionális	makatwiran
edény	vessel
edény	ulam
łódź	łódź
újjászületés	rebirth
cao	cao
influenza	trangkaso
aerosmith	aerosmith
serdülő	nagbibinata
számozott	numbered
kirby	kirby
bernd	bernd
tanultam	natutunan
tanultam	natuto
elfeledett	nakalimutang
elfeledett	nakalimutan
gépjármű	sasakyan
gépjármű	sasakyan
gibbs	gibbs
dátumok	dates
dobta	bumato
ütés	tumama
ütés	hit
ütés	tinamaan
ütés	punch
eagles	eagles
chamberlain	chamberlain
mack	mack
horace	horace
diesel	diesel
pitt	pitt
fénylő	nagniningning
browning	browning
odüsszeusz	odysseus
sao	sao
egyénileg	magkakahiwalay
interfész	interface
monterrey	monterrey
jovi	jovi
melissa	melissa
beaumont	beaumont
ellipszis	elipso
végtagok	limbs
vadászni	pangangaso
vásárlók	bumibili
vásárlók	bibili
csomagok	pack
csomagok	pinagsasama
csomagok	maleta
csomagok	bagahe
csomagok	pakete
enzo	enzo
polinom	polinomial
széket	upuan
egyenetlen	patag
ozirisz	osiris
csendben	tahimik
szaporodnak	multiply
szaporodnak	magparami
szaporodnak	magparami
szaporodnak	gayahin
gram	gram
chad	chad
cyrus	cyrus
instabil	unstable
áramlik	agos
áramlik	umaagos
hélium	helyo
szöulban	seoul
asti	asti
bab	bab
bab	beans
bab	munggo
elvárás	inaasahan
coleman	coleman
karbantartási	pagpapanatili
karbantartási	maintenance
köpeny	cape
köpeny	tangos
köpeny	kabo
caserta	caserta
mariano	mariano
freddy	freddy
rutherford	rutherford
mos	mos
büszkeség	pride
büszkeség	ipinagmamalaki
büszkeség	pagmamalaki
szerelés	tumataas
szerelés	kasuotan
szerelés	harapin
eddy	eddy
bázeli	basel
káposzta	cabbage
herschel	herschel
tripoli	tripoli
cromwell	cromwell
raktár	warehouse
raktár	bodega
raktár	imbakan
raktár	storage
brendan	brendan
vlad	vlad
áldott	pinagpala
áldott	mapalad
áldott	blessed
ute	ute
sorsolás	gumuhit
sorsolás	lottery
innovatív	makabago
mellékelt	kalakip
monitoring	pagmamanman
monitoring	pagsubaybay
ovidius	ovid
keresztbe	crossed
keresztbe	krus
keresztbe	cross
lárva	larva
munkahelyi	trabaho
munkahelyi	magtrabaho
munkahelyi	work
munkahelyi	pinagtatrabahuhan
kétség	pagdududa
kétség	duda
kétség	doubt
kétség	alinlangan
ipswich	ipswich
világítótorony	paro
világítótorony	parola
sofőr	driver
sofőr	drayber
létezni	umiiral
summa	summa
angelina	angelina
dallamot	tune
nils	nils
ueda	ueda
benson	benson
szophoklész	sophocles
santander	santander
akciók	specials
akciók	aksyon
akciók	aksiyon
sarló	sickle
tanárnő	guro
tanárnő	teacher
egyhangú	unanimous
ridge	ridge
zongorán	piano
baldwin	baldwin
tex	tex
cherry	cherry
cherry	seresa
richelieu	richelieu
koncentrációja	pinagtutuunan
koncentrációja	concentration
rihanna	rihanna
seriff	keiji
skywalker	skywalker
fidel	fidel
loki	lok
loki	loki
iszik	inuman
iszik	inom
iszik	inumin
iszik	umiinom
mikrohullámú	microwave
szégyen	hiya
szégyen	kahihiyan
szégyen	kahiya
bloom	bloom
bloom	pamumulaklak
savak	acids
verde	verde
próbára	ensayo
peres	peres
genom	genome
járművel	sasakyan
galícia	galicia
pin	pin
sztrájk	strike
sztrájk	welga
detektív	detective
detektív	tiktik
vészhelyzet	emerhensiyang
vészhelyzet	emerhensiya
vészhelyzet	emergency
gilgames	gilgamesh
kin	kin
smithsonian	smithsonian
rocco	rocco
milne	milne
oroszlánok	lions
csokoládé	tsokolate
csokoládé	chocolate
bennszülöttek	lumad
bennszülöttek	katutubo
bennszülöttek	katutubong
találkozók	pagpupulong
telepíteni	install
archer	archer
hiúz	musang
hiúz	lynx
hasonlítható	maihahambing
kedd	tuesday
kedd	martes
kristina	kristina
legteljesebb	sagad
előfordulás	paglaganap
baka	baka
bona	bona
érvényesíteni	ipatupad
contra	contra
feltevés	hipotesis
feltevés	palagay
cukorbetegség	diabetes
vizelet	ihi
skótok	eskoses
baxter	baxter
felrobban	sumabog
antoinette	antoinette
lóg	tambay
lóg	pabitin
brigád	squad
brigád	brigada
anthology	anthology
fővezér	prime
fővezér	punong
burt	burt
állandósult	steady
eladások	pagbenta
eladások	benta
geológia	geology
alta	alta
mottója	motto
mottója	moto
cecilia	cecilia
vaughan	vaughan
egyezség	settlement
egyezség	kasunduan
egyezség	pakikitungo
egyezség	deal
egyezség	kaayusan
egyezség	arrangement
manuális	manual
bates	bates
kijelző	ipakita
kijelző	ipapakita
kijelző	display
sim	sim
abigail	abigail
inni	inuman
inni	inom
civilek	sibilyan
szleng	balbal
szleng	slang
esélyes	odds
aero	aero
rekonstruált	reconstructed
viselkedett	pagkilos
gerd	gerd
hétfőn	lunes
hétfőn	monday
gerry	gerry
indító	starter
dolgozom	working
dolgozom	pagtatrabaho
dolgozom	gumagana
dolgozom	nagtatrabaho
vonás	un
cruise	paglalayag
cruise	cruise
felnőtteknek	matanda
bútorok	furniture
bírák	judges
ferreira	ferreira
hewitt	hewitt
varázslat	spell
varázslat	salamangka
varázslat	magic
kizárja	excludes
vázlatok	sketches
aria	aria
raphael	raphael
tonga	tonga
karizmatikus	charismatic
gépekkel	machine
öltözve	bihis
gibraltár	gibraltar
sui	sui
holttest	katawan
holttest	bangkay
lándzsa	lance
lándzsa	spear
rooney	rooney
blanche	blanche
bert	bert
napokat	araw
krokodilok	buwaya
ruhák	pananamit
ruhák	damit
ruhák	kasuotan
ruhák	damit
payne	payne
mira	mira
kris	kris
befolyásolták	naaapektuhan
pék	baker
humanizmus	humanismo
tyrannosaurus	tyrannosaurus
segéd	assistant
segéd	katulong
segéd	sidekick
segéd	auxiliary
segéd	helper
gyilkosok	killers
sunset	sunset
szexualitás	sexuality
szexualitás	sekswal
bogyó	berries
bogyó	berry
nyomokat	track
suzanne	suzanne
tölgyfa	oak
tölgyfa	robles
torpedó	torpedo
torpedó	battleship
bloch	bloch
naomi	naomi
kéziratot	manuskrito
campos	campos
gus	gus
sartre	sartre
routledge	routledge
bonham	bonham
értékesítési	pagbenta
értékesítési	benta
skopje	skopje
feltételezem	assume
feltételezem	ipagpalagay
buck	buck
buck	alma
felfüggesztés	suspension
kórokozó	pathogen
megnövelt	nadagdagan
manning	manning
príncipe	principe
króm	chrome
számviteli	accounting
herrera	herrera
hagyma	sibuyas
hagyma	sibuyas
igazolható	napapatunayan
megnevezett	pinangalanang
megnevezett	pinangalanan
megnevezett	nagngangalang
goodman	goodman
juno	juno
helyettesíteni	palitan
ieee	ieee
sziámi	siamese
napoleon	napoleon
carson	carson
kimerült	pagod
kérésre	hilingin
kérésre	kahilingan
kérésre	hiling
kérésre	request
kérésre	humiling
szocialisták	soviet
antonia	antonia
valerij	valery
előkészületek	paghahanda
gyarmatosítás	kolonyalismo
bőségesen	sagana
emelkedés	pagtaas
emelkedés	dagdagan
emelkedés	taasan
emelkedés	tumaas
kiegészítők	kagamitan
kiegészítők	accessories
lorraine	lorraine
nyomaték	torque
shepherd	pastol
slipknot	slipknot
szelet	slice
szelet	hangin
konfuciusz	confucius
herzog	herzog
leves	sopas
leves	sabaw
oltalom	proteksyon
nyerő	panalong
alkoholt	alak
alkoholt	alkohol
karikaturista	cartoonist
telepítés	installation
telepítés	pagluklok
telepítés	install
michal	michal
szárnyat	wing
szárnyat	pakpak
hastings	hastings
hamu	ashes
hamu	ash
royale	royale
davenport	davenport
ajánlani	irekomenda
brighton	brighton
üdvözölte	tinatanggap
fonák	backhand
gazdaságos	matipid
gazdaságos	ekonomiya
gleccserek	glaciers
nom	nom
javítások	pagpapabuti
javítások	pagpapahusay
hírneve	reputasyon
lourdes	lourdes
mri	mri
izotópok	isotopes
agrár	agrarian
agrár	agri
paulina	paulina
jód	iodine
kétségbeesett	desperado
kétségbeesett	desperate
brandy	brandy
sammy	sammy
jegyzék	listahang
jegyzék	listahan
deacon	deacon
pokoli	infernal
kötődés	bonding
guadalupe	guadalupe
hume	hume
hasnyálmirigy	pancreatic
hasnyálmirigy	lapay
foszfát	phosphate
megemlékezés	remembrance
megemlékezés	memorial
galíciai	galician
délben	tanghali
délben	noon
belfast	belfast
szerszám	kasangkapan
szerszám	kasangkapan
tanácsadás	pagsangguni
tanácsadás	pagkonsulta
tanácsadás	advice
tanácsadás	payo
tanácsadás	pagpapayo
tanácsadás	konsultasyon
providence	providence
rsa	rsa
apokalipszis	apocalypse
felkészült	naghanda
felkészült	handa
felkészült	inihanda
fejleszti	develops
ashton	ashton
powers	kapangyarihan
nelly	nelly
cha	cha
boyd	boyd
calabriai	calabrian
törpék	dwarfs
menyasszonya	katipan
menyasszonya	fiancée
keverve	mixed
keverve	magkahalong
keverve	hinalo
magvak	binhi
mio	mio
szaddám	saddam
éjszakák	nights
meztelenül	hubad
meztelenül	nakahubad
meztelenül	hubad
merle	merle
ammónia	ammonia
sóhaj	hininga
chili	chilli
chili	sili
barbados	barbados
lesotho	lesotho
erőfeszítéseket	efforts
erőfeszítéseket	pagsusumikap
erőfeszítéseket	pagsisikap
lowe	lowe
biotechnológia	biotechnology
kahn	kahn
kahn	khan
niels	niels
ígéretes	promising
huang	huang
protein	protina
sheridan	sheridan
egyeztetés	bati
egyeztetés	pagsangguni
egyeztetés	konsultasyon
irányítási	management
irányítási	pamamahala
irányítási	tagapamahala
főtt	luto
főtt	nilagang
főtt	pinakulong
bartolomeo	bartolomeo
alphonse	alphonse
rozsomák	wolverine
fermat	fermat
île	île
diaz	diaz
felmérések	botohan
felmérések	survey
törpök	smurfs
lábjegyzet	footnote
lábjegyzet	footnotes
mondás	sabing
mondás	sinasabi
torka	lalamunan
csirke	chicken
csirke	manok
porcelán	porselana
porcelán	tsina
porcelán	china
jenkins	jenkins
nehézség	nahirapan
kathleen	kathleen
huxley	huxley
grau	grau
molina	molina
nagano	nagano
dreamworks	dreamworks
tanácskozás	symposium
együttműködő	makisama
együttműködő	matulungin
együttműködő	kooperatiba
laval	laval
boltok	tindahan
bat	bat
bat	paniki
fanni	fan
fanni	tagahanga
bianca	bianca
újságírás	pamamahayag
hara	hara
informális	informal
bűnösök	makasalanan
cara	cara
megvalósítható	magagawa
tomas	tomas
leopárd	leopardo
toxikus	toxic
ergo	ergo
jelenteni	inuulat
botanika	botanika
telepek	settlements
árvizek	baha
árvizek	pagbaha
megvásárolt	binili
megvásárolt	nakabili
megvásárolt	binili
liberalizmus	liberalismo
szorgalmas	masipag
szorgalmas	masipag
szorgalmas	masisipag
szorgalmas	sipag
szorgalmas	masipag
snake	ahas
eliot	eliot
leibniz	leibniz
ling	ling
tanítja	nagtuturo
jurassic	jurassic
bombázók	bomber
bombázók	bombers
daganat	tumor
daganat	bukol
maple	maple
igényli	nangangailangan
bianchi	bianchi
dir	dir
osztó	dealer
csip	tweet
fry	fry
pusztulás	pagkawasak
pusztulás	destruction
skorpió	scorpio
skorpió	scorpion
minősítő	qualifier
giancarlo	giancarlo
születésnap	kaarawan
rou	rou
triatlon	triathlon
irodák	opisina
justine	justine
dundee	dundee
kanyar	curve
kanyar	liko
kanyar	bend
kanyar	kanto
kanyar	sulok
hadifoglyok	pows
tucker	tucker
marguerite	marguerite
vezetéknév	apelyido
telepítése	install
pszichedelikus	psychedelic
pratt	pratt
diéta	pagdidiyeta
diéta	diyeta
diéta	diet
jaguar	jaguar
sírba	puntod
sírba	libingan
sírba	grave
santana	santana
fabian	fabian
reg	reg
póni	pony
mancha	mancha
sikló	shuttle
sikló	glider
octavianus	octavian
indo	indo
ülést	upuan
álarcos	nakamaskarang
garrison	garison
helga	helga
anastasia	anastasia
kathy	kathy
singh	singh
sértett	plaintiff
sértett	nasaktan
inga	pendulo
kolera	kolera
zöldségek	gulay
kerry	kerry
kirgiz	kyrgyz
utcákon	kalye
ramsay	ramsay
dot	tuldok
dot	dot
ökológia	ekolohiya
hana	hana
antibiotikum	antibiotic
antibiotikum	antibyotiko
rhapsody	rhapsody
feri	frank
feri	francis
dugattyús	piston
macmillan	macmillan
macintosh	macintosh
dexter	dexter
royce	royce
everett	everett
korrupt	corrupt
korrupt	kurakot
essex	essex
hegel	hegel
hemingway	hemingway
úszni	lumangoy
úszni	lumalangoy
úszni	swimming
kulin	kulin
haus	haus
páncél	armor
avellino	avellino
üldözés	pursuit
üldözés	chase
ütköző	buffer
várunk	naghihintay
várunk	waiting
melléklet	annex
pixar	pixar
meddő	tigang
tolerancia	tolerance
tolerancia	pinahihintulutan
magazinok	magasin
natalia	natalia
kitts	kitts
alison	alison
vezérelt	guided
vezérelt	ginagabayan
graves	graves
kétéltű	amphibious
kétéltű	amphibian
bolsevikok	bolshevik
guise	pagkukunwari
tendencia	uso
tendencia	trend
tendencia	tendency
tangó	tango
calderón	calderón
brooke	brooke
sztélé	stele
kötelék	bono
kötelék	bond
robson	robson
sirius	sirius
világméretű	worldwide
neurológiai	neurological
csöves	palaboy
csöves	bum
spektrum	spectra
spektrum	spectrum
hallás	pagdinig
hallás	pandinig
danilo	danilo
szorongás	balisa
szorongás	pagkabalisa
szórakozás	masaya
szórakozás	katuwaan
szórakozás	libangan
szórakozás	entertainment
wheeler	wheeler
együttható	coefficient
vasat	bakal
vasat	iron
hettiták	hitita
bemeneti	input
bemeneti	ipinasok
síp	whistle
fék	preno
napsugár	sunshine
rabok	pinalaya
hangsúlyozni	diin
ludovico	lodovico
főcím	headline
főcím	headlines
nitrát	nitrate
gyapjú	lana
hasmenés	pagtatae
hasmenés	diarrhea
klór	chlorine
felice	felice
sbs	sbs
myers	myers
cserkész	pakikipagsapalaran
cserkész	scout
bizonyítottan	napatunayan
kripta	crypt
máskülönben	otherwise
frontális	frontal
lukas	lukas
kafka	kafka
rowling	rowling
juliette	juliette
panorama	panorama
esedékes	due
esedékes	dahil
magány	solitude
magány	malungkot
magány	lonely
metrikus	metric
tizenkettő	labindalawang
tizenkettő	dose
juárez	juárez
fáradt	pagod
fáradt	napagod
hozzászólások	comments
tojások	itlog
viselet	kasuotan
háztartások	kabahayan
háztartások	pambahay
háztartások	sambahayan
befejezés	pagkumpleto
befejezés	tapusin
befejezés	matatapos
befejezés	katapusan
befejezés	pagtatapos
befejezés	tapusin
befejezés	dulo
befejezés	nagtatapos
befejezés	ending
befejezés	tinatapos
neon	neon
jóváhagyott	inaprubahan
jóváhagyott	naaprubahan
becsület	advertise
becsület	karangalan
pelikán	pagala
orbiter	orbiter
teljessé	complete
teljessé	kumpletuhin
teljessé	kompleto
teljessé	kumpleto
div	div
ponty	karpa
mfc	mdg
brasil	brasil
terrorizmus	terorismo
indonéziában	indonesia
hirdető	advertiser
modulok	modules
rouen	rouen
reza	reza
sanchez	sanchez
koordinációs	koordinasyon
pezsgő	champagne
fff	fff
ceremónia	seremonya
smart	matalino
smart	smart
cappella	cappella
vallomása	patotoo
bejegyzést	post
bejegyzést	poste
foo	foo
romulus	romulus
hozzáállás	ugali
hozzáállás	attitude
hozzáállás	saloobin
sutherland	sutherland
marxizmus	marxismo
mínusz	minus
szőr	hair
szőr	buhok
szőr	fur
szőr	balahibo
lúgos	alkali
lúgos	alkalina
floridában	florida
croce	croce
szerszámok	kasangkapan
wittgenstein	wittgenstein
lépcsőn	hagdan
kabát	jacket
kabát	coat
kabát	amerikana
patty	patty
ranglétrán	ranks
kemal	kemal
norris	norris
rajzokat	drawings
mindamellett	gayunpaman
mindamellett	subalit
mindamellett	gayunman
mindamellett	gayunpaman
gallus	gallus
gian	gian
cedric	cedric
erősítés	backup
nikki	nikki
prades	pradesh
öten	limang
öten	lima
öten	singko
leroy	leroy
rajzolni	gumuhit
késsel	kutsilyo
palmas	palmas
edvard	edvard
nilsson	nilsson
hidegen	malamig
hidegen	sipon
hidegen	lamig
pepper	paminta
brenner	brenner
beállítás	setup
beállítás	setting
maison	maison
quijote	quixote
korlátolt	limitado
korlátolt	limitadong
korlátolt	limited
kang	kang
esteban	esteban
wiley	wiley
mendelssohn	mendelssohn
pescara	pescara
laurie	laurie
aura	aura
angelique	angelique
kozákok	cossacks
felügyeleti	pagbabantay
cortés	cortés
ecclesia	ecclesia
sharpe	sharpe
tartály	lalagyan
tartály	tank
tartály	tangke
tartály	bote
szuverenitás	soberanya
banán	saging
félév	sem
médium	psychic
közzétette	nagpaskil
közzétette	inilathala
közzétette	publish
edmonton	edmonton
alkatrész	parts
alkatrész	sangkap
alkatrész	components
százalékban	porsiyento
százalékban	porsyento
százalékban	percentage
emberfeletti	superhuman
versenyezni	makipagkumpetensya
tesztelés	pagsubok
tesztelés	testing
tesztelés	sinusubukan
elindított	inilunsad
agnes	agnes
táplált	fed
táplált	sawang
cunningham	cunningham
newport	newport
elisa	elisa
rózsaszínű	pink
rózsaszínű	rosas
nehézsúlyú	heavyweight
fagyott	frozen
fagyott	nagyeyelo
érintkezés	ugnayan
érintkezés	contact
hermione	hermione
humphrey	humphrey
mártír	martir
mártír	martir
hősies	kabayanihan
nyaki	cervical
miénk	ours
miénk	atin
teljesít	gumaganap
mormon	mormon
erózió	kapnayan
finálé	finale
lil	lil
tartalmas	makabuluhan
vila	vila
áramlat	current
áramlat	kasalukuyan
áramlat	kasalukuyang
noble	marangal
csökkenés	tanggihan
csökkenés	reduction
csökkenés	perwisyo
csökkenés	bumaba
csökkenés	bawasan
figyelmeztetni	balaan
daniels	daniels
vargas	vargas
lago	lago
cristiano	cristiano
lsd	lsd
lsd	acid
lsd	asido
lothar	lothar
véd	pagprotekta
véd	pinoprotektahan
cali	cali
nindzsa	ninja
elhelyezkedés	kinalalagyan
elhelyezkedés	lokasyon
tutanhamon	tutankhamun
milo	milo
üldözte	hinabol
thaiföldi	thailand
thaiföldi	philippines
széna	hay
stevenson	stevenson
terhelt	loaded
terhelt	laden
terhelt	karga
cincinnati	cincinnati
atmoszféra	kapaligiran
atmoszféra	atmospheric
akadályok	hadlang
cyril	cyril
motorkerékpár	motor
motorkerékpár	motorsiklo
alexa	alexa
égés	burns
égés	sunugin
égés	paso
égés	kombustiyon
damaszkusz	damasco
egyhangúlag	unanimous
bagdad	baghdad
femme	femme
antibiotikumok	antibiotic
antibiotikumok	antibyotiko
gora	gora
martinez	martinez
híresség	famous
híresség	sikat
híresség	celebrity
ortega	ortega
inverz	inverse
karbantartó	pagpapanatili
karbantartó	maintenance
viktoriánus	victorian
beth	beth
reaktor	reactor
tosca	tosca
elítéltek	nahatulang
gwen	gwen
winnipeg	winnipeg
stratégiát	estratehiya
stratégiát	diskarte
félvezető	semiconductor
raven	uwak
raven	raven
kiválasztás	selection
kiválasztás	pagpili
kiválasztás	pumili
kiválasztás	piliin
cynthia	cynthia
ügyfél	customer
ügyfél	kustomer
ügyfél	kliyente
ügyfél	client
vivien	vivien
vivien	vivian
zack	zack
fuji	fuji
jak	yak
bakr	bakr
szilva	sirwelas
talmud	talmud
jelmez	kasuutan
jelmez	costume
jelmez	costume
moi	moi
gonzalo	gonzalo
minh	minh
háztartásban	pambahay
háztartásban	sambahayan
láva	lava
cosimo	cosimo
elrejtett	nakatagong
elrejtett	nakatago
elrejtett	itinago
elrejtett	nagtago
elrejtett	itinago
manitoba	manitoba
vakáció	pista
vakáció	holiday
vakáció	bakasyon
vakáció	vacation
pistols	pistols
luisa	luisa
szeretők	lovers
ancona	ancona
anarchista	anarchist
francois	francois
francois	françois
észrevétlenül	napapansin
mikael	mikael
zsúfolt	mataong
zsúfolt	masikip
önző	makasarili
rand	rand
szamár	asno
szamár	donkey
deborah	deborah
boa	boa
kerr	kerr
boulevard	boulevard
húsevő	karniboro
tolmács	tagapagsalin
tolmács	translator
tolmács	tagasalin
tolmács	tagapagsalin
tolmács	interpreter
hívó	caller
hívó	tumatawag
versengés	paligsahan
versengés	kompetisyon
megőrzi	pinapanatili
kereket	gulong
károsodás	damage
károsodás	pinsala
mesterlövész	sniper
flynn	flynn
generál	bumubuo
brunner	brunner
adolphe	adolphe
giuliano	giuliano
avery	avery
tükröző	reflecting
kgb	kgb
caracas	caracas
larus	larus
napraforgó	sunflower
negatívan	negatibong
alja	ibaba
alja	ilalim
jacobs	jacobs
faye	faye
illúzió	ilusyon
tristan	tristan
generációk	henerasyon
hercegnők	princesses
delegáció	delegasyon
schultz	schultz
illusztrációk	illustrations
daisy	daisy
livorno	livorno
evangélista	ebanghelista
seneca	seneca
meghajtó	driver
meghajtó	drayber
meghajtó	magmaneho
meghajtó	drive
következtetés	conclusion
modális	modal
orientált	oriented
páva	peacock
entre	entre
jelszó	password
ulysses	ulysses
mazda	mazda
állatfaj	species
módosító	amending
hindenburg	hindenburg
ilja	ilya
perl	perl
koreaiak	koreanong
downing	downing
felhalmozott	nagtamo
felhalmozott	nakaipon
hibátlan	immaculate
alapelvei	prinsipyo
tinédzser	teen
tinédzser	tinedyer
tinédzser	teenage
tinédzser	binatilyo
frederic	frederic
frederic	frédéric
sebek	sugat
dublini	dublin
nadia	nadia
glükóz	glucose
kórházak	ospital
kibocsátás	paglabas
kibocsátás	output
parazita	parasitic
parazita	parasite
cseresznye	cherry
cseresznye	seresa
cseresznye	seresa
eltávolította	tinanggal
eltávolította	naalis
eltávolította	inalis
falk	falk
almás	apple
almás	mansanas
zoran	zoran
fényképezőgép	kamera
fényképezőgép	camera
ping	ping
tanúk	jehova
jérôme	jérôme
barton	barton
proto	proto
lutz	lutz
öröklési	apostoliko
elemzi	aanalisa
leveles	madahong
armando	armando
fanatikus	fanatic
zsír	fats
zsír	sebo
zsír	taba
zsír	mataba
transz	trans
feltöltés	upload
faraday	faraday
lézer	laser
rendellenesség	anomaly
rendellenesség	disorder
monet	monet
romani	romani
sztori	story
sztori	kuwento
sztori	kwento
kódolás	coding
kódolás	encode
kódolás	encoding
étrend	dietary
étrend	diyeta
étrend	diet
rítus	rite
népirtás	genocide
horizontális	pahigang
horizontális	pahalang
pic	pic
választó	selector
tejet	gatas
tejet	milk
zach	zach
città	città
ripley	ripley
kombináció	kumbinasyon
kombináció	kombinasyon
fao	fao
legöregebb	oldest
megoldódott	nalutas
közbeszerzési	paghanap
kölcsönzött	hiram
kölcsönzött	oto
rodolfo	rodolfo
eufrátesz	eufrates
stabilitás	katatagan
kuala	kuala
megtervezett	binalak
megtervezett	pagkakagawa
megtervezett	dinisenyo
megtervezett	idinisenyo
érzéseit	nadarama
érzéseit	damdamin
érzéseit	feelings
hírnév	reputasyon
hírnév	fame
cukrot	asukal
cukrot	sugar
mori	mori
eltört	damayan
eltört	winasak
coco	coco
javításra	repair
javításra	pagsasaayos
isla	isla
ijesztő	nakakatakot
oliva	oliva
reginald	reginald
mindörökké	forever
mindörökké	magpakailanman
operátor	operator
nino	nino
üldözött	hinabol
hatékonysága	bisa
technikus	technician
technikus	tech
nolan	nolan
jogosultság	pahintulot
jogosultság	permiso
jogosultság	pahintulot
szakadás	tear
homer	homer
adrien	adrien
intim	maseselang
intim	intimate
csövek	pipa
csövek	tubes
magabiztos	kompiyansa
magabiztos	nakatitiyak
moulin	moulin
zebra	zebra
szulfid	sulfide
osaka	osaka
megtisztelő	honored
konzul	consul
kambodzsai	cambodian
szelvény	stub
irwin	irwin
wolff	wolff
világítás	ilaw
világítás	lighting
világítás	ilaw
polinézia	polynesia
ajkai	lips
ajkai	labi
alec	alec
hab	bula
hozzájárulás	pahintulot
hozzájárulás	aambag
hozzájárulás	magsusulat
hozzájárulás	kontribusyon
hozzájárulás	ambag
lina	lina
tiziano	titian
atlantában	atlanta
ortiz	ortiz
kockás	plaid
kockás	checkered
euripidész	euripides
malária	malaria
doris	doris
avignon	avignon
hulk	hulk
parkoló	parking
receptorok	receptors
vallomás	confession
vallomás	patotoo
időszakok	regla
lupus	lupus
imádság	panalangin
imádság	prayers
