से	from
बिलकुल	absolutament
रत्न	ratna
ग्रहों	planeta
ग्रहों	planetes
रूपांतरण	conversions
रूपांतरण	conversió
रूपांतरण	transformacions
रूपांतरण	transformada
रूपांतरण	transformar
रूपांतरण	transforma
खन्ना	khanna
भ्रष्टाचार	corrupció
सलाहकार	consultor
जनजाति	tribu
पठार	llindar
पठार	altiplà
कन्नड़	kanara
सीता	sita
नोकिया	nokia
बहुमत	majoria
चमक	shine
चमक	brillar
चमक	brilla
हिल	turó
नैदानिक	clínic
नैदानिक	diagnòstics
अद्भुत	increïble
अद्भुत	meravellós
एकत्रित	recollides
एकत्रित	recollits
एकत्रित	reunir
इकाइयों	dependències
इकाइयों	unitats
तोड़	smash
शाखाओं	branques
दशकों	dècades
खतरे	amenaces
खतरे	perill
टूर	recorregut
टूर	tour
पाल	paul
निर्दिष्ट	especificat
निर्दिष्ट	especificats
जोड़े	parelles
निर्माताओं	fabricants
बजट	pressupost
मौका	oportunitat
चौहान	chauhans
समर्थक	protagonista
समर्थक	simpatitzants
समर्थक	partidaris
समर्थक	defensora
समर्थक	partidari
पॉप	pop
खबर	notícia
खबर	notícies
स्कूलों	escoles
मासिक	mensualment
मासिक	mensuals
मासिक	mensual
कणों	partícules
प्रबल	prevaler
प्रबल	dominant
आलोचकों	crítics
तकनीकों	tècniques
विभक्त	dividits
विभक्त	dividit
उत्तराधिकारी	hereu
एयरलाइंस	airlines
एयरलाइंस	aerolínies
अवैध	bandoler
अवैध	invàlid
जीवाणु	bacteris
हाँ	yes
हाँ	sí
राहुल	rahul
प्राण	prana
प्राण	pran
राजीव	rajiv
शिकागो	chicago
विकी	wiki
इंग्लैण्ड	anglaterra
गुरू	guru
दौड़	discorre
दौड़	cursa
दौड़	racing
जातीय	ètnica
छाया	ombres
छाया	ombrejat
छाया	ombra
छाया	shadow
मैरी	maría
मैरी	mary
तैयारी	elaboració
तैयारी	preparació
तैयारी	preparant
तैयारी	prepari
तैयारी	preparar
तैयारी	prepareu
तैयारी	prep
शासनकाल	regnat
फाउंडेशन	fonament
फाउंडेशन	fundació
विक्टोरिया	victòria
विक्टोरिया	victoria
कार्यकर्ता	treballador
सिंचाई	regadiu
सिंचाई	reg
सिंचाई	regs
पहलू	costats
पहलू	aspecte
पब्लिक	públic
पब्लिक	públics
पब्लिक	public
पब्लिक	públiques
कान	oïda
कान	orella
कान	kan
कान	orelles
कान	espigues
कान	oïdes
बनवाया	construït
बनवाया	construit
बनवाया	edificat
परिवारों	famílies
फैल	difusió
मेले	fira
शांत	sobri
शांत	calma
शांत	tranquil
उद्घाटन	obertures
सौंदर्य	bellesa
चीज़	formatge
प्रोग्रामिंग	programacions
प्रोग्रामिंग	programació
प्रिय	benvolguts
रेड	raid
रेड	roig
रेड	vermell
रेड	red
स्व	self
सृजन	creació
सृजन	creativitat
वकील	advocats
वकील	advocat
करो	karo
अनाज	gra
विलियम्स	williams
परिपथ	calculadora
यूनियन	union
यूनियन	unió
भावनाओं	emocions
बच	sobreviscut
बच	bach
उर्जा	energia
सोसायटी	societat
यौगिकों	compostos
सेनानी	lluitadors
सेनानी	lluitador
रणनीति	estratègies
रणनीति	estratègia
लेन	carril
बुलाया	cridat
बाढ़	inundació
बाढ़	inundacions
शत्रु	enemic
शत्रु	hostil
शत्रु	enemics
एक्शन	acció
अनुच्छेद	paràgraf
अनुच्छेद	apartats
अनुच्छेद	paràgrafs
आयात	importació
आधा	meitat
आधा	half
धन्यवाद	gràcies
बेल	belle
बेल	bell
बेल	timbre
बेल	campana
सेंट्रल	centrals
सेंट्रल	central
घातक	mortal
घातक	perniciosos
मास्टर	mestre
पहल	iniciativa
वाहनों	vehicles
राजपूत	rajput
सच	cert
सच	true
सच	veritat
पाउंड	lbs
पाउंड	lliura
पाउंड	lliures
इण्डिया	índia
प्राधिकरण	autoritats
प्राधिकरण	autoritat
प्राधिकरण	autorització
कीट	insectes
कीट	insecte
गाना	cant
गाना	cantant
गाना	cançó
गाना	song
धातुओं	metalls
अतीत	passat
समाजवादी	socialista
समाजवादी	socialisme
वेतन	salari
वेतन	sou
आखिरी	darrer
आखिरी	últim
आखिरी	última
आखिरी	darrera
धूम्रपान	fumar
धूम्रपान	fumant
शिवाजी	shivaji
ब्याज	interès
घोड़े	cavalls
घोड़े	cavall
माला	maldives
माला	garlanda
लेखा	comptabilitat
तेलुगु	telugu
दीवारों	murs
दीवारों	parets
दीवारों	graffiti
ऊतक	teixit
रात्रि	nit
बेस	bess
बेस	base
फलन	funció
चोटी	súmmum
सफलतापूर्वक	satisfactòriament
चंद्र	lunar
सतत	coherent
सतत	coherents
सतत	consistents
सतत	continu
ऊष्मा	calor
कारों	cars
कारों	cotxes
कारों	automòbils
रेस	cursa
तालाब	estany
तालाब	pond
बृहस्पति	júpiter
प्रोत्साहन	incentius
प्रोत्साहन	incentiu
टीमों	equips
मामला	cas
इंदिरा	indira
निष्क्रिय	inert
निष्क्रिय	inerts
निष्क्रिय	discapacitats
निष्क्रिय	inhabilitat
निष्क्रिय	deshabilitat
निष्क्रिय	inactiu
निष्क्रिय	inactiva
लौह	planxa
लौह	ferro
सोनी	sony
रॉय	roy
बनावट	textures
बनावट	textura
गायन	cant
गायन	cantant
आवेदन	aplicació
आवेदन	aplicacions
सकल	bruta
सकल	bruts
विश्वविद्यालयों	universitats
विश्वविद्यालयों	universitat
साहिब	xihab
उठाने	aixecament
उठाने	aixecant
उठाने	veina
साउथ	sud
गहन	deep
गहन	profunds
गहन	profund
बाघ	tiger
बाघ	tigre
टिकट	bitllets
टिकट	entrades
टिकट	bitllet
राजशाही	monarquia
पैरों	peus
पैरों	cames
ब्लॉग	blog
ब्लॉग	bloc
ब्लॉग	blogs
सड़कों	camins
उद्देश्यों	empresari
उद्देश्यों	emprenedor
जाल	net
जाल	malla
मिलान	mistos
मिलान	partits
मिलान	coincidències
मिलान	coincideix
मिलान	milà
मिलान	coincidència
प्रावधान	disposició
प्रावधान	provisió
प्रावधान	disposicions
सदस्यता	pertinença
सदस्यता	afiliació
सदस्यता	adhesió
सदस्यता	subscripció
रिकार्ड	rècord
साझा	compartits
साझा	compartit
साझा	participacions
स्वतन्त्रता	independència
सापेक्ष	relatiu
पड़ी	padi
संदेह	dubte
संदेह	dubtes
आग्रह	requeriment
आग्रह	petició
कारोबार	negoci
कारोबार	negocis
ऋग्वेद	rigveda
रिंग	anell
ऑपरेशन	funcionament
ऑपरेशन	operació
आपसी	mutual
आपसी	mútues
आपसी	mútua
आपसी	mutu
पवन	vent
पुराणों	puranas
छूट	descompte
छूट	rebaixa
छूट	descomptes
छूट	rebaixes
बाधा	obstacle
बाधा	destorb
अमीर	emirat
अमीर	emir
अमीर	ric
अमीर	rich
अमीर	rics
समतल	plànols
समतल	bemoll
समतल	plana
समतल	plànol
समतल	avió
बस्ती	basti
कठिनाई	dificultat
पुर्तगाली	portuguès
जड़	arrel
जड़	arrels
बोस	bose
निकलता	costelles
स्वर्ग	cel
स्वर्ग	heaven
स्वर्ग	paradís
स्वर्ग	paradise
चोपड़ा	chopra
अहमदाबाद	ahmedabad
प्रोटोकॉल	protocol
प्रोटोकॉल	protocols
व्यय	despesa
व्यय	despesa
गणतंत्र	república
माया	maya
तिब्बती	tibetà
तिब्बती	tibet
आत्महत्या	suïcidi
संजय	sanjay
मतभेद	diferències
अयोध्या	ayodhya
अतिथि	convidats
अतिथि	convidat
अतिथि	convidada
लें	take
शानदार	brillant
शानदार	fabulosa
शानदार	aiguablava
डाक	correu
प्रतिद्वंद्वी	rival
प्रतिद्वंद्वी	oponent
प्रतिद्वंद्वी	adversari
प्रतिद्वंद्वी	opositors
मनु	manu
संयोग	coincidència
कविताओं	poemes
वेदों	vedes
तरंग	ona
उठाया	plantejat
अंतराल	interval
पेटेंट	patent
क्रिस	chris
क्रिस	kris
क्रिस	cris
परिचित	familiar
परिचित	coneguts
परिचित	conegut
इंडोनेशिया	indonèsia
विश्वसनीय	fiable
अब्दुल	abdul
तत्काल	immediatament
तत्काल	urgentment
तत्काल	instant
तत्काल	immediata
तत्काल	immediat
तत्काल	urgent
चित्रकला	pintura
पहलुओं	aspectes
संभल	sambhal
चैंपियनशिप	campionat
चैंपियनशिप	championship
बाबू	papi
लक्ष्मण	lakshmana
पैदल	vorera
पैदल	pedal
रहकर	quedant
राधा	radha
संतान	descendència
संतान	cries
जर्नल	journal
जर्नल	diari
गुप्ता	gupta
लाखों	milions
मुखर्जी	mukherjee
शैक्षणिक	educatiu
भाप	vapor
बेस्ट	millor
गलती	error
गलती	error
भ्रूण	embrió
भ्रूण	fetus
गोपाल	gopal
गोपाल	gopala
भंग	dissoldre
चेक	txeca
चेक	txec
चेक	xec
ब्राजील	brasil
ब्राजील	brics
राग	melodia
राग	melody
राग	raga
तटीय	costera
तटीय	costaneres
सम्प्रदाय	secta
ख्याति	fama
ख्याति	fame
कोष	repositoris
सिन्हा	sinha
पंजीकृत	registrat
पंजीकृत	inscrits
वैध	vàlida
वैध	vàlid
वैध	validesa
टॉम	tom
संकल्प	resolucions
जूनियर	júnior
जूनियर	junior
जूनियर	subalterns
चुम्बकीय	magnètic
बादशाह	king
बादशाह	rei
रचनात्मक	creatius
रचनात्मक	creativa
रचनात्मक	creative
रचनात्मक	creatiu
रचनात्मक	creatives
मुखपृष्ठ	domicili
मुखपृष्ठ	llar
ट्रस्ट	confiar
ट्रस्ट	confia
ट्रस्ट	confiança
प्रस्तुति	presentació
उपर	top
धरोहर	patrimoni
भूल	oblit
अद्वितीय	úniques
अद्वितीय	únic
सरकारों	governs
खतरनाक	perillós
खतरनाक	perillosos
त्यौहार	festival
त्यौहार	festivals
त्यौहार	festiu
त्यौहार	festives
परिमाण	magnitud
परिमाण	paràmetres
संक्रमित	infectats
देखना	rellotge
ख़ास	especial
ख़ास	especials
अवसरों	ocasions
माँग	demanda
स्पेनिश	castellà
स्पेनिश	espanyol
महारानी	queen
महारानी	reina
महारानी	maharani
निरीक्षण	inspecció
जिम्मेदारी	responsabilitat
रंगमंच	teatre
भारतीयों	indians
भारतीयों	indis
त्रुटि	error
ऊँची	alta
ऊँची	high
ऊँची	alt
ज्यामिति	geometria
आराम	relaxada
आराम	relaxat
आराम	consuelo
आराम	comoditat
आराम	confort
आराम	relaxa
आराम	relax
आराम	descansa
आराम	descans
रवि	sudan
रवि	sol
रवि	retrobament
भाजपा	bjp
पिछली	anterior
बेटा	beta
बेटा	fill
उपमहाद्वीप	subcontinent
टुकड़े	peces
क्रिस्टल	cristall
चौथा	quart
चौथा	quarta
प्रसन्न	encantada
प्रसन्न	jolly
प्रसन्न	content
प्रसन्न	feliç
सार	abstracte
पड़ोसी	veí
पड़ोसी	veïns
पड़ोसी	veïns
पड़ोसी	veí
पड़ोसी	veïna
भ्रम	confusió
राजनेता	polítics
राजनेता	polític
गोल्ड	or
गोल्ड	gold
भिन्नता	diferència
रविवार	diumenge
सारणी	taula
सारणी	quadre
नाभिकीय	nuclear
अपवाद	excepcions
अपवाद	excepció
लिखना	escrivint
लिखना	escriptura
लिखना	mecanografia
पाप	pecat
गले	abraçades
सिद्धार्थ	siddhartha
जनक	pare
जनक	progenitora
जनक	progenitor
स्वचालित	auto
स्वचालित	automàtica
स्वचालित	automatitzat
स्वचालित	automatitzats
स्वचालित	automàtic
स्वचालित	automàtica
खेत	granja
सेमी	semi
असाधारण	extraordinaris
असाधारण	extraordinària
असाधारण	extraordinàries
असाधारण	excepcionals
असाधारण	excepcional
अपील	recurs
दर्शक	visor
दर्शक	visualitzador
दर्शक	públic
दर्शक	audiència
दर्शक	espectador
दर्शक	espectadors
इनपुट	input
इनपुट	aportació
सैकड़ों	centenars
सैकड़ों	moltíssims
पार्वती	parvati
क्लास	classe
लीला	leila
लीला	leela
कलात्मक	artístic
कलात्मक	artística
कलात्मक	artístics
मंगोल	mongols
मंगोल	mongòlia
उपनिषद	upanixad
शुभ	bones
शुभ	bona
स्वीकृत	acceptada
स्वीकृत	acceptats
स्वीकृत	acceptat
स्वीकृत	accepta
स्वीकृत	aprovades
स्वीकृत	aprovat
स्वीकृत	aprovada
स्वीकृत	aprovats
बैटरी	bateria
बैटरी	bateries
बैटरी	piles
कहानियाँ	històries
कहानियाँ	relats
पुष्प	flors
पुष्प	flor
अक्षांश	latitud
मियामी	miami
सम्पर्क	contacte
सम्पर्क	contactes
दृश्यों	escenes
आतंकवाद	terrorisme
परिस्थिति	situació
परिस्थिति	circumstància
लोकतंत्र	democràcia
उपलब्धि	consecució
उपलब्धि	assoliment
कुश्ती	lluita
क्लिक	clics
क्लिक	clic
लेबल	etiquetes
लेबल	etiqueta
फैशन	moda
फैशन	fashion
नीला	blau
पोर्ट	port
पोर्ट	ports
विधेयक	bill
बलों	forces
स्टील	acer
स्टील	steele
यूनान	grècia
थोड़े	lleugerament
ऑस्टिन	austin
सेकंड	segons
सेकंड	segon
सेकंड	segona
अवयव	component
अवयव	element
आलेख	article
आलेख	articles
आलेख	gràfica
दिव्य	divina
फ्लोरिडा	bolvir
फ्लोरिडा	florida
नली	mànega
साक्ष्य	evidència
कहाँ	on
आवरण	sobre
आवरण	portada
आवरण	caràtula
मौर्य	maurya
आंकड़े	estadística
आंकड़े	estadístiques
आंकड़े	xifres
आंकड़े	figures
उपदेश	predicant
उपदेश	sermó
उपदेश	predicar
एकीकरण	integració
एकीकरण	integracions
फोटो	foto
फोटो	fotos
चोरी	robada
चोरी	robat
चोरी	robatori
चोरी	furt
चोरी	robar
चोरी	robant
चोरी	robar
चोरी	roben
सिंहासन	tron
क्लोराइड	clor
हरी	green
हरी	verd
हरी	hari
शरण	refugi
परिकल्पना	hipòtesi
बयान	declaració
मुंह	desembocadura
मुंह	boca
विनाश	destrucció
विनाश	perdició
पाक	pak
एजेंट	agent
बेल्जियम	bèlgica
वितरित	entregat
वितरित	lliurat
वितरित	distribueix
वितरित	repartit
वितरित	distribuïda
वितरित	distribuïts
वितरित	distribuïdes
श्रेणियाँ	gremio
श्रेणियाँ	gremi
श्रेणियाँ	categories
चौक	chowk
आतंकवादी	terrorista
आतंकवादी	terroristes
प्रतिबंधित	restringeix
प्रतिबंधित	restringits
प्रतिबंधित	restringida
प्रतिबंधित	restringeix
प्रतिबंधित	restringit
प्रतिबंधित	prohibida
न्यूटन	newton
पारस्परिक	mutual
पारस्परिक	mútues
पारस्परिक	mútua
पारस्परिक	mutu
अद्यतन	actualització
अद्यतन	actualitzacions
बैठे	assegut
पारम्परिक	tradicional
पारम्परिक	tradicionals
विलुप्त	extingit
विलुप्त	extingida
नवाब	nabab
सिक्किम	sikkim
प्रशिक्षित	entrenat
प्रशिक्षित	entrenats
पारिस्थितिकी	ecologia
सैद्धांतिक	teòrica
सैद्धांतिक	teòric
स्पेनी	castellà
स्पेनी	espanyol
पौधा	planta
माई	mai
संलग्न	adjunta
संलग्न	contigus
संलग्न	contigües
संलग्न	adjuntat
होम	domicili
होम	llar
सिक्के	monedes
काउंसिल	consell
ट्यूब	tub
अवलोकन	resum
अवलोकन	ressenya
अवलोकन	observació
नमूने	espècimens
नमूने	mostres
बन्द	apagat
बन्द	off
बन्द	tancat
बन्द	tanca
कब	quan
तारीख	data
एकदम	absolutament
समावेश	inclusió
खुदाई	excavació
खुदाई	dig
खुदाई	cava
खुदाई	perforació
भरत	bharata
फलों	fruites
फलों	fruits
वस्तुएँ	elements
वस्तुएँ	objectes
हमलों	atacs
हमलों	vagues
बीस	vint
शिकायत	denúncies
शिकायत	queixes
शिकायत	denúncia
शिकायत	queixa
सफाई	neteja
टेलीविज़न	televisions
टेलीविज़न	televisió
अन्ना	anna
विन्यास	configuració
विन्यास	arranjaments
विन्यास	arranjament
गोरखपुर	gorakhpur
ध्रुवीय	polar
तिहाई	terços
पार्श्व	side
पार्श्व	costat
घड़ी	rellotge
रोशनी	llums
रोशनी	llum
आलोचक	crític
रखरखाव	manteniment
रखरखाव	manutenció
डीएनए	adn
डीएनए	dna
नाना	nana
महावीर	mahavira
स्पर्श	touch
अमरेली	amreli
गणितज्ञ	matemàtic
वनों	desforestació
वनों	bosc
वनों	boscos
कृतियाँ	escrits
जीते	guanyat
कबीर	kabir
हानिकारक	nocius
हानिकारक	nocives
हानिकारक	nociu
शिल्प	shillong
शिल्प	ofici
हिन्दुस्तान	hindustan
पीला	groc
सीधी	recta
सीधी	rectes
श्लोक	vers
किलो	quilo
किलो	kilo
बादल	núvols
बादल	núvol
बादल	badal
चंद्रमा	lluna
कोयला	carbó
कोयला	carbonet
संवैधानिक	constitucional
संवैधानिक	constitucionals
पादप	planta
चौड़ाई	amplada
उपयोगिता	utilitat
उपयोगिता	usabilitat
तिलक	tilak
प्रमेय	teorema
संवेदनशील	sensible
संवेदनशील	sensibles
मान्य	vàlida
मान्य	vàlid
अनुसूचित	programades
अनुसूचित	planificat
अनुसूचित	programada
सम्पन्न	acabada
सम्पन्न	finalitzat
सम्पन्न	acabat
सम्पन्न	fet
हॉलीवुड	hollywood
शहीद	màrtir
शहीद	shaheed
तेज़	ràpid
पीछा	chase
अर्ध	semi
विकासशील	desenvolupant
अल्प	lleuger
न्यायिक	judicial
नाक	nas
राणा	rana
निवेदन	peticions
निवेदन	requeriment
निवेदन	petició
ब्रायन	brian
ब्रायन	bryan
अनुभाग	secció
अनुभाग	seccions
बीसवीं	vintena
रंगीन	colorit
अपेक्षित	esperada
अपेक्षित	esperats
मूलभूत	predeterminat
मूलभूत	bàsic
मूलभूत	bàsics
मूलभूत	bàsiques
मूलभूत	basic
मूलभूत	intrínseca
विभागों	departaments
जिम	gimnàs
जिम	gym
जिम	jim
एटा	eta
एटा	etah
अनिल	anil
नरेन्द्र	narendra
पूछा	preguntat
कहानियां	narracions
कहानियां	històries
कहानियां	relats
उत्पादित	produït
पहुँचा	accedit
दोषी	culpable
ज्वर	febre
क्रिसमस	nadal
राहत	socors
राहत	relleu
रखें	mantén
भंडार	emmagatzematge
भंडार	emmagatzemament
गार्डन	jardí
गीतकार	lletrista
फ़्रांस	frança
व्यंग्य	sàtira
व्यंग्य	paròdia
छंद	rima
ठंडा	fred
नाडु	nadu
पत्थरों	pedres
अक्ष	eixos
अक्ष	eix
इमारतें	edificacions
इमारतें	edificis
प्रतिपादन	representació
पन्ने	pàgines
मोदी	modi
एपिसोड	episodis
एपिसोड	episodi
डोमेन	dominis
डोमेन	domini
मैक	mac
वचन	pacte
आकलन	valoracions
आकलन	avaluacions
आकलन	conjectura
मध्यकालीन	medieval
पर्यावरणीय	ambientals
पर्यावरणीय	ambiental
पसंदीदा	favourite
पसंदीदा	marcadors
पसंदीदा	preferit
पसंदीदा	favorit
पसंदीदा	preferits
अनुयायी	seguidors
मुकदमा	judici
मुकदमा	sue
कार्ल	carl
वियतनाम	vietnam
तलवार	lance
तलवार	espasa
तुलनात्मक	comparatiu
उत्पादक	productives
उत्पादक	productius
उत्पादक	productiu
उत्पादक	productiva
उत्पादक	productor
उत्पादक	fabricant
प्राकृत	pràcrit
आयरिश	irlandès
अभिलेख	arxiu
अभिलेख	arxiva
अभिलेख	arxius
राजकुमारी	princess
राजकुमारी	princesa
अनुचित	injust
अनुचित	injustament
अनुचित	inadequat
कल	demà
कल	ahir
इनकार	blasfèmia
इनकार	denega
प्रतिकूल	desfavorable
प्रतिकूल	adverses
प्रतिकूल	hostil
नींद	dorm
नींद	dormir
कार्यान्वयन	implementació
नाइट	nite
बाँध	presa
विवादास्पद	controvertit
विवादास्पद	polèmic
बेहतरीन	millor
तालिका	taula
तालिका	quadre
तालिका	catàleg
वायुमंडल	atmosfera
यथार्थ	real
रहस्य	secrets
रहस्य	misteri
रहस्य	secret
फसलों	cultius
फसलों	conreus
वृत्त	cercles
वृत्त	circumferència
वृत्त	cercle
रुपए	rupies
रुपए	rupia
रुपए	inr
मोक्ष	salvació
मोक्ष	moksha
पूरक	suplements
पूरक	complementària
पूरक	complementaris
पूरक	complementàries
पूरक	complementari
स्पेस	espai
नाटकीय	dramàtica
वाशिंगटन	washington
बर्लिन	berlin
बर्लिन	berlín
रद्द	revocats
रद्द	revocat
रद्द	revocada
रद्द	revocades
पैटर्न	pautes
पैटर्न	patrons
पैटर्न	patró
गोल्डन	golden
प्रभु	lord
प्रभु	senyor
खण्ड	seccions
खण्ड	secció
खण्ड	segment
खण्ड	segments
नेत्र	ull
पोप	papa
गरीबी	pobresa
सांता	santa
संगणक	ordinador
रूचि	interessos
रूचि	interès
रेगिस्तान	desert
रेगिस्तान	deserts
व्यायाम	exercici
एट	ate
पूर्ववर्ती	predecessor
सेनाओं	exèrcits
सेनाओं	batallons
इंजीनियर	enginyer
भंडारण	emmagatzematge
भंडारण	emmagatzemament
रोल	rotllo
रोल	roll
रोल	rotlle
रहमान	rahman
रहमान	misericordiós
मुफ्त	lliure
मुफ्त	gratuït
मुफ्त	lliures
लवण	sals
तूफान	tempesta
बलि	decapitació
वर्णमाला	alfabet
वर्णमाला	alfabètic
टर्मिनल	terminal
उद्धृत	citat
दुबई	dubai
पावर	potència
पावर	poder
भूत	ghost
भूत	fantasma
भूत	fantasmes
चिंतन	meditació
चिंतन	muses
चिंतन	musa
क्यूबा	cuba
संश्लेषण	síntesi
मूत्र	orina
संस्कृतियों	cultures
उपासना	culte
अनंत	infinit
अनंत	infinites
अनंत	infinits
अनंत	infinita
अनंत	infinit
अनंत	infinitat
बालों	pèl
बालों	cabells
बालों	pèls
कुत्ते	gossos
कुत्ते	gos
फैली	generalitzat
फैली	generalitzada
मुँह	exclamació
मुँह	desembocadura
मुँह	boca
कम्युनिस्ट	comunista
प्रसंग	temes
प्रसंग	temàtica
प्रसंग	tema
पेड़ों	arbrat
पेड़ों	arbres
धूप	solana
धूप	sunshine
अफ़ग़ानिस्तान	afganistan
इन्द्र	indra
कॉमेडी	comèdia
बर्तन	plats
अस्वीकार	denega
अस्वीकार	rebutja
जाएगी	tremolor
मधुमेह	retinopatia
मधुमेह	diabetis
हॉट	hot
हॉट	calent
पाठकों	lectors
दमन	repressió
दमन	opressió
दमन	daman
नाइट्रोजन	nitrogen
मार्गदर्शन	orientació
समाजशास्त्र	sociologia
समापन	liquidació
कर्तव्य	deure
नस्ल	raça
नस्ल	etnicitat
केबल	cables
केबल	cable
सिडनी	sydney
परिचालन	operacions
हाइड्रोकार्बन	insaturat
कश्मीरी	caixmir
स्वप्न	somia
स्वप्न	somiar
स्वप्न	somni
प्रसिद्धि	fama
प्रसिद्धि	fame
अपराधी	criminal
अपराधी	penals
अपराधी	penal
अपराधी	culpable
अपराधी	infractor
नाट्य	teatral
दुकान	botiga
नियत	estableix
नियत	conjunt
सुना	escoltat
सर्जरी	cirurgia
सर्जरी	cirurgies
झारखण्ड	jharkhand
स्वरुप	formats
भयंकर	macabre
भयंकर	horrible
भयंकर	horrible
मेयर	alcalde
औषधीय	medicinal
धमनी	artèria
आर्थर	arthur
डाउनलोड	descàrrega
डाउनलोड	descarrega
डाउनलोड	descarregat
डाउनलोड	descarregada
डाउनलोड	baixat
डाउनलोड	descàrregues
डाउनलोड	baixades
खुदरा	minorista
धर्मों	religions
प्रशंसकों	fans
प्रशंसकों	admiradors
प्रशंसकों	ventiladors
घाव	ferida
स्पोर्ट्स	esports
क्रॉस	creu
क्रॉस	cross
साप्ताहिक	setmanal
साप्ताहिक	setmanals
अनुभूति	sentiment
मेजर	major
स्वतः	auto
स्वतः	automàtica
स्टीव	steve
थिएटर	teatres
थिएटर	theater
थिएटर	teatre
थिएटर	teatre
दूरसंचार	telecomunicació
दूरसंचार	telecomunicacions
खपत	consumits
खपत	consumit
खपत	consum
चक्कर	vertigo
चक्कर	vertigen
चक्कर	dizzy
परिवेश	entorn
सूजन	inflamació
प्रतिरक्षा	immune
दृढ़	tenaç
रोकथाम	prevenció
सदियों	segles
गुलाब	roses
गुलाब	rose
गुलाब	rosa
झिल्ली	membrana
भालू	koala
भालू	ós
दूरदर्शन	televisió
सोमवार	dilluns
सर्दियों	hiverns
सर्दियों	winters
सर्दियों	hivern
गांवों	viles
ऑटो	auto
ऑटो	automàtica
सामान्यत	normalitat
इलेक्ट्रिक	elèctric
इलेक्ट्रिक	electric
शतक	segle
हालत	condició
मक्का	meca
आस्था	fe
अफगानिस्तान	afganistan
राजेश	rajkot
प्रभाग	divisió
निष्पादन	executa
निष्पादन	actuació
निष्पादन	rendiment
निष्पादन	execució
पहचाना	identificat
पहचाना	identificada
पहचाना	identificats
पहचाना	reconeguts
पहचाना	reconegut
वाहक	portadora
वाहक	transportista
वाहक	portadors
वाहक	transportistes
अभिक्रिया	reacció
भ्रमण	recorregut
भ्रमण	tour
भ्रमण	traslladen
भ्रमण	odissea
हड्डी	os
तन्त्र	tantra
तन्त्र	system
तन्त्र	sistema
तन्त्र	programari
वक्र	corba
वक्र	revolts
वक्र	corbes
पुरातत्व	arqueològic
पुरातत्व	arqueologia
वरुण	varuna
वरुण	neptú
आजाद	lliure
आजाद	gratuït
आजाद	lliures
आजाद	azad
मेहता	mehta
कॉर्पोरेट	corporatives
कॉर्पोरेट	corporativa
सांस	alè
आयाम	dimensió
आयाम	amplitud
आयाम	dimensions
चन्द्रमा	lluna
बेटियाँ	femelles
बेटियाँ	filles
जादू	màgia
कोच	autocars
कोच	entrenadors
कोच	coach
कोच	autocar
कोच	entrenador
बंदी	presoner
विष	verí
ऑक्सफोर्ड	oxford
वाद	litigis
वाद	litigi
वाद	ism
ऑडियो	àudio
वार	warangal
हरिद्वार	hardwar
पैसा	diners
पैसा	diner
पैसा	paisa
लोहा	planxa
लोहा	ferro
स्मरण	record
स्मरण	recordatori
स्मरण	recordatoris
सेतु	pont
सेतु	bridge
श्याम	shyam
फ़ोन	telèfon
फ़ोन	telèfons
अवकाश	holiday
अवकाश	festiu
अवकाश	vacances
अवकाश	lleure
अवकाश	festes
अवकाश	festius
अवकाश	vacances
बंगलौर	bangalore
मुलाकात	nomenaments
मुलाकात	designació
मुलाकात	cita
मुलाकात	nomenament
बुरा	maldat
अफ़्रीकी	àfrica
अफ़्रीकी	africà
अफ़्रीकी	african
ब्रेक	break
ब्रेक	descans
ब्रेक	descansos
ब्रेक	fre
एक्सचेंज	intercanvi
दक्षता	eficiència
पतली	flaca
पतली	fina
बच्चा	nen
बच्चा	infant
ललित	lalit
न्यूज़	notícia
न्यूज़	notícies
जलप्रपात	cascada
जलप्रपात	cascades
टॉप	top
रावण	ravana
प्रिंस	príncep
प्रिंस	prince
सशस्त्र	armat
सशस्त्र	armats
अमृतसर	amritsar
टेलीफोन	telèfon
सवार	genet
सवार	rider
नारी	dona
हार्ड	hard
हार्ड	dura
हार्ड	dur
उर्फ	àlies
वसंत	primavera
रामनगर	ramnagar
बपतिस्मा	bateig
बपतिस्मा	baptisme
रचयिता	autors
रचयिता	autor
यकृत	fetge
मेन	main
मेन	principals
मेन	principal
मेन	homes
मेन	maine
डेनमार्क	dinamarca
लाइब्रेरी	biblioteques
लाइब्रेरी	biblioteca
एलन	allen
एलन	alan
यॉर्क	york
जॉनी	johnny
जॉनी	jonny
प्राप्तकर्ता	destinatari
प्राप्तकर्ता	destinataris
मरम्मत	reparació
मरम्मत	reparacions
योद्धा	warrior
योद्धा	guerrer
बचत	estalvis
ज़ी	zee
प्रदर्शनी	exposició
पोशाक	vestit
पोशाक	vestits
अजमेर	ajmer
नैतिकता	ètica
नैतिकता	moral
नैतिकता	moralitat
नैतिकता	moral
झीलें	llacs
युक्ति	dispositiu
युक्ति	punta
युक्ति	propina
युक्ति	dispositius
शोषण	explotació
मशीनों	maquinària
मशीनों	màquines
तुलसी	basili
तुलसी	basil
तुलसी	alfàbrega
तुलसी	tulsi
पत्ते	fulls
पत्ते	fulles
मोटी	gruix
मोटी	gruixut
मोटी	fat
मोटी	greix
अखबार	periòdic
अखबार	periódico
