dhe	そして
zeza	黒い
zeza	ブラック
hungarisë	ハンガリー
juglindore	東南
juglindore	南東
juglindore	南東
vogel	ヴォーゲル
kolona	カラム
harry	ハリー
texas	テキサス
arsyeja	理由
arsyeja	理性
letërsia	文学
letërsia	文芸
gjera	モノ
gjera	物事
gjera	もの
thyer	壊れた
gjithsesi	とにかく
pranishëm	現在
pranishëm	present
pranishëm	プレゼント
largët	遠い
largët	リモート
sami	サミー
gjykata	法廷
gjykata	コート
gjykata	裁判所
situata	状況
situata	シチュエーション
situata	状況
situata	情勢
vazhdojnë	続行
vazhdojnë	continue
vazhdojnë	続ける
ekspozita	展示
ekspozita	展示
parimet	原則
parimet	原理
institucioneve	機関
metodat	メソッド
kontroll	コントロール
karakteristika	特性
karakteristika	特色
karakteristika	特徴
komplekse	コンプレックス
komplekse	錯体
komplekse	複雑
dokument	ドキュメント
dokument	書類
dokument	文書
ekipet	チーム
sëbashku	together
problemi	問題
records	レコード
makinë	マシン
makinë	マシーン
makinë	機械
makinë	自動車
makinë	クルマ
kundra	反対
majë	top
majë	上部
majë	トップ
studentët	生徒
studentët	学生
skenari	脚本
skenari	シナリオ
skenari	脚本
skenari	スクリプト
franz	フランツ
sovjetike	ソビエト
duan	欲しい
atdhetare	家路
islami	イスラム教
kontribut	寄与
kontribut	貢献
kontribut	出資
fakultetit	学部
fakultetit	教職員
hollë	薄い
hollë	細い
nëntori	十一月
gjurmët	トラック
elektrik	エレクトリック
elektrik	電気
ronaldo	ロナウド
vendbanimi	住居
vendbanimi	居所
vendbanimi	決済
vendbanimi	和解
vendbanimi	集落
redaktor	エディタ
redaktor	エディター
thuaj	say
thuaj	セイ
vendndodhja	所在地
vendndodhja	ロケーション
vendndodhja	場所
tjetri	next
nxehtë	熱い
nxehtë	ホット
nxehtë	暑い
alfred	アルフレッド
sigurisht	シュア
tempull	テンプル
tempull	寺院
tempull	神殿
lee	リー
midi	midi
port	港湾
port	ポート
versioni	バージョン
federata	連邦
suedi	スウェーデン
bujqësisë	農業
long	長い
long	ロング
vargje	歌詞
vargje	作詞
madhësi	サイズ
shkencë	サイエンス
shkencë	科学
politikën	ポリシー
politikën	政策
politikën	方針
politikën	政治
opera	opera
opera	オペラ
revolucionit	revolution
revolucionit	革命
revolucionit	レボリューション
ardhjen	到着
nevoja	ニーズ
nevoja	必要性
latinisht	ラテン語
latinisht	ラテン
industrisë	業界
industrisë	産業
themelimi	設立
themelimi	創設
java	週間
java	java
val	val
val	ヴァル
kufiri	制限
kufiri	リミット
kufiri	限界
kufiri	マージン
kufiri	余白
kufiri	ボーダー
kufiri	国境
nevojat	必需品
nevojat	ニーズ
mendimi	思考
mendimi	考え方
djemtë	boys
djemtë	男の子
dokumentet	ドキュメント
dokumentet	書類
dokumentet	文書
ylli	スター
ylli	恒星
ylli	star
profesional	プロフェッショナル
atdhe	母国
atdhe	祖国
atdhe	家路
sulejman	スレイマン
autoritetet	当局
stadiumi	スタジアム
lëvizjet	moves
lëvizjet	動き
murit	ウォール
personat	ピープル
vera	ヴェラ
vera	summer
vera	サマー
ffffff	ffffff
arrihet	達成
august	アウグスト
big	大きな
big	大きい
big	ビッグ
aktual	現在
sulm	攻撃
sulm	進撃
sulm	アサルト
sulm	暴行
organizimi	組織
organizimi	団体
organizimi	組織
organizimi	セットアップ
organizimi	設定
funksionet	機能
funksionet	関数
funksionet	関数
përputhje	コンプライアンス
wilhelm	ヴィルヘルム
armëve	武器
armëve	兵器
dan	ダン
dan	dan
austriake	オーストリア
aktivitet	アクティビティ
veriu	ノース
izraelit	イスラエル
parti	パーティ
parti	パーティー
dalje	終了
dalje	exit
dalje	出口
myslimanët	イスラム教
myslimanët	ムスリム
mësim	教訓
mësim	レッスン
mësim	授業
mendimin	意見
afrika	アフリカ
serbi	セルビア
masat	措置
bashki	市町村
kusht	状態
kusht	条件
milano	ミラノ
milano	ミラノ
radhët	階級
komunat	市町村
komunat	自治体
min	ミン
min	min
varri	墓所
varri	墓穴
zgjedhja	選考
zgjedhja	セレクション
zgjedhja	選択
zgjedhja	選択
zgjedhja	チョイス
out	アウト
banor	住民
rekord	レコード
rekord	記録
përmbajtje	コンテンツ
përmbajtje	内容
manastiri	修道院
manastiri	僧院
kafshë	動物
kafshë	アニマル
kafshë	動物
interesante	興味深い
interesante	おもしろい
interesante	面白い
hungaria	ハンガリー
shpreh	エクスプレス
shpreh	急行
futboll	サッカー
futboll	フットボール
institucion	制度
institucion	施設
institucion	機関
organ	臓器
organ	オルガン
kontributin	寄与
kontributin	貢献
kontributin	出資
problemeve	問題
femrat	女性
microsoft	microsoft
blu	青い
blu	ブルー
blu	青色
kinë	中国
kinë	チャイナ
zakonshëm	普通
fatin	運命
fatin	運命
individuale	個人
individuale	個別
las	ラス
las	las
fillestare	イニシャル
fillestare	頭文字
fillestare	ルーキー
punime	ワークス
punime	作品
kërkesa	請求
kërkesa	リクエスト
kërkesa	需要
kërkesa	催告
kërkesa	リクエスト
fierit	フィエル
shërbime	サービス
plani	計画
plani	プラン
bill	ビル
times	タイムズ
vendosjen	配置
vendosjen	配置
vendosjen	配備
var	ハング
paraqit	提示
aliu	アリー
aliu	アリ
aliu	ali
mësoi	学習
origjina	原点
origjina	語源
origjina	由来
origjina	起源
origjina	起源
gjërë	ワイド
përdorues	ユーザー
përdorues	ユーザ
përdorues	ユーザー
përdorues	ユーザ
emiri	アミール
gurit	ストーン
vazhduan	続き
vazhduan	継続
numrat	数字
numrat	数値
musa	モーゼ
musa	モーゼス
musa	ムサ
festival	フェスティバル
festival	祭事
festival	祭り
festival	お祭り
suprem	supreme
lojërat	ゲーム
ligjeve	法律
vjetore	年次
detyrat	タスク
detyrat	代入
detyrat	割り当て
detyrat	宿題
detyrat	義務
detyrat	職務
finalen	フィナーレ
përgjigjet	レスポンス
përgjigjet	回答
përgjigjet	回答
përgjigjet	返信
fizik	フィジカル
fizik	物理
brazili	ブラジル
pozicion	位置
pozicion	ポジション
pozicion	役職
kundërshtim	異議
youtube	youtube
objekti	オブジェクト
gjeografia	地理
majtas	左側
its	its
nganjëherë	時々
nganjëherë	ときどき
monedha	通貨
monedha	硬貨
monedha	コイン
monedha	硬貨
monedha	コイン
prapë	再び
prapë	アゲイン
njerëzor	ヒト
njerëzor	ヒューマン
njerëzor	人間
burrat	男性
burrat	メン
autorë	作家
autorë	著者
autorë	作者
rrënjët	ルーツ
instrument	計器
instrument	道具
instrument	楽器
bit	ビット
industrial	工業
natë	ナイト
përmasa	サイズ
miratuar	養子
miratuar	採択
set	集合
set	セット
kështjella	城郭
kështjella	キャッスル
pritet	期待
piano	ピアノ
shumicë	過半数
shumicë	卸売
kulture	文化
kulture	カルチャー
smith	スミス
dora	ドーラ
dora	ハンド
viktor	ビクトル
viktor	ヴィクター
viktor	ビクター
përfundim	結論
përfundim	エンディング
dhene	与えられた
sic	sic
sulmi	攻撃
sulmi	進撃
abdul	アブドゥル
muri	ウォール
anime	アニメ
lajme	news
lajme	ニュース
departamenti	部署
departamenti	学科
departamenti	部門
autorët	作家
autorët	著者
autorët	作者
përmendim	言及
analiza	テスト
analiza	分析
analiza	解析
kontakt	コンタクト
ibrahimi	イブラヒム
modeli	モデル
mbrojtja	ディフェンス
mbrojtja	防御
mbrojtja	抗弁
mbrojtja	防衛
mbrojtja	ディフェンス
mbrojtja	防御
mbrojtja	保護
athinë	アテネ
kokën	head
kokën	ヘッド
kokën	頭部
luftërat	戦争
luftërat	ウォーズ
andorra	アンドラ
informacione	情報
informacione	情報
rrezik	リスク
rrezik	危険
realizimin	実現
realizimin	換価
joan	ジョーン
aktorët	俳優
ein	アイン
ein	ein
evropa	欧州
evropa	ヨーロッパ
normal	無地
normal	平野
normal	sane
normal	普通
normal	ノーマル
pritur	期待
arsimi	教育
arsimi	学歴
württemberg	ヴュルテンベルク
territori	縄張り
dyta	番目
dyta	セカンド
brazilit	ブラジル
vol	vol
ndan	株式
ndan	シェア
japonez	日本人
japonez	ジャパニーズ
japonez	日本語
fakte	事実
fier	フィエル
provence	プロヴァンス
republikë	共和制
republikë	共和国
rreze	半径
rreze	radius
kritika	批評
kritika	評論
kritika	批判
çështja	発行
çështja	争点
çështja	問題
fshehur	隠し
liria	freedom
liria	自由
shikoni	見る
shikoni	ルック
shikoni	外観
frank	フランク
han	ハン
vendimet	決定
pallati	宮殿
main	メイン
ideja	アイデア
ideja	観念
ideja	アイディア
shpërndarë	分散
masive	ミサ
masive	質量
mbretëror	ロイヤル
shtypur	弾圧
firence	フローレンス
firence	フィレンツェ
burgu	刑務所
burgu	監獄
aleksandri	アレクサンドリア
aleksandri	アレクサンドロス
aleksandri	アレクサンダー
aleksandri	アレキサンダー
hotel	ホテル
kontinente	大陸
ullinj	オリーブ
argjentina	アルゼンチン
iso	iso
global	global
global	グローバル
krijues	クリエイティブ
krijues	クリエーター
ditëve	日数
qark	カウンティ
qark	地区
qark	ディストリクト
qark	サーキット
qark	回路
mbyll	閉じる
mbyll	クローズ
vëllimi	音量
vëllimi	ボリューム
vëllimi	体積
urban	アーバン
pamundur	インポッシブル
pamundur	不可能
dollarë	バックス
dollarë	ドル
dollarë	ドル
dollarë	yen
traditë	伝統
kulmin	山頂
kulmin	ピーク
qytetarët	市民
perëndimi	ウエスト
perëndimi	西部
perëndimi	ウェスト
partizane	パルチザン
studion	スタジオ
kishat	教会
serial	シリアル
facebook	facebook
santiago	サンティアゴ
brezi	世代
brezi	ジェネレーション
ngjyrat	カラー
ngjyrat	カラー
përmend	言及
përmend	言及
përmend	mentions
rezistencës	抵抗
rezistencës	レジスタンス
divizioni	師団
divizioni	ディビジョン
shërbejnë	サーブ
veprimi	アクション
pdf	pdf
qasje	アクセス
qasje	進入
qasje	アプローチ
qasje	参道
dom	ドム
dom	dom
pikat	ドット
pikat	ポイント
high	ハイ
high	高い
kafshët	動物
kafshët	ウシ
përfundimtare	アルティメット
francesco	フランチェスコ
ton	トーン
ton	トン
ton	トン
ton	トン
denis	デニス
kërkim	検索
kërkim	クエスト
kërkim	研究
kërkim	リサーチ
gjini	性別
gjini	ジェンダー
gjini	ジニー
fituese	勝者
fituese	ウィナー
polonia	ポーランド
dream	ドリーム
dream	dream
shkrimtari	作家
shkrimtari	ライター
php	php
body	本文
body	身体
body	本体
body	ボディ
muhamed	ムハンマド
mur	ウォール
zbatimin	実装
zbatimin	実施
armët	武器
armët	兵器
hans	ハンス
funksione	関数
mungesë	欠席
mungesë	欠如
mungesë	不足
organeve	臓器
organeve	機関
organeve	臓器
organeve	オルガン
rralla	レア
jack	ジャック
jack	ジャッキ
misioni	ミッション
japë	延長
fituan	ウォン
fituan	won
interneti	インターネット
shtrirë	ストレッチ
rrjedhin	フロー
rrjedhin	流れ
maksimale	最大
maksimale	maximum
mësuesit	教員
mësuesit	教師
këmbët	フィート
këmbët	両足
anglia	イギリス
brez	世代
brez	ジェネレーション
tip	種類
tip	タイプ
tip	チップ
tip	tip
tip	ヒント
burri	ダンナ
burri	ダンナ
burri	主人
burri	旦那
komandanti	司令官
kili	チリ
autonome	自律
shef	チーフ
shef	ボス
student	生徒
student	学生
kapiten	隊長
kapiten	キャプテン
tony	トニー
bateri	電池
bateri	バッテリー
bateri	バッテリ
bateri	ドラム
bateri	太鼓
valë	波動
valë	ウェーブ
shok	ショック
shok	衝撃
shok	友人
shok	友だち
shok	フレンド
shok	友達
bujqësi	農業
pyje	ウッズ
pyje	森林
njëherë	一度
kosta	コスタ
thellësi	深み
thellësi	深度
thellësi	奥行き
girona	ジローナ
simon	シモン
simon	サイモン
mor	モル
luftëtar	戦士
luftëtar	ファイター
klasik	クラシック
klasik	古典
klasik	classic
shfrytëzuar	搾取
distrikti	地区
distrikti	ディストリクト
off	オフ
rrethana	状況
rrethana	状況
rrethana	事情
rrethana	情状
traditat	伝統
ndihmës	ヘルパー
ndihmës	助手
ndihmës	アシスタント
strukturat	施設
strukturat	設備
strukturat	構造
qiell	天国
qiell	sky
qiell	スカイ
norvegjia	ノルウェー
atehere	それから
përhershëm	パーマネント
çlirimin	解放
qëndrimi	姿勢
qëndrimi	態度
qëndrimi	姿勢
rolet	役割
materialet	材料
materialet	素材
ahmad	アフマド
kryengritje	反乱
tjetra	next
proceset	プロセス
sëmundjet	病気
sëmundjet	疾患
sëmundjet	病気
sëmundjet	疾病
organike	有機
pllaka	タイル
pllaka	錠剤
ushtritë	軍隊
gradualisht	徐々に
seria	シリーズ
hapjen	開く
hapjen	オープニング
football	フットボール
oscar	オスカー
oscar	オスカル
vajzat	ガールズ
klimë	気候
napoli	ナポリ
napoli	ナポリ
stema	エンブレム
dramë	ドラマ
rezultati	スコア
rezultati	得点
rezultati	結果
simboli	シンボル
simboli	記号
tipi	ガイ
drejtimi	方向
drejtimi	アライメント
drejtimi	配置
digjitale	デジタル
old	古い
old	オールド
rruge	ストリート
rruge	通り
rruge	道路
zgjedhje	選挙
zgjedhje	選任
zgjedhje	選挙
zgjedhje	選択
zgjedhje	チョイス
pasojat	余波
chelsea	チェルシー
martesa	結婚
martesa	婚姻
botimi	出版物
botimi	出版
botimi	公表
botimi	出版
botimi	パブリッシング
dakord	賛成
danimarka	デンマーク
ushtarët	兵士
vështirësi	困難
vështirësi	困難
qëndrim	スタンス
qëndrim	姿勢
qëndrim	態度
tekste	テキスト
server	サーバ
server	サーバー
server	サーバ
server	サーバー
mjek	医師
mjek	医師
mjek	ドクター
mjek	先生
mjek	医者
mjek	メディック
pre	捕食
teknologji	技術
teknologji	テクノロジー
gjelbër	グリーン
gjelbër	緑色
errët	ダーク
errët	暗い
kujtim	メモリ
kujtim	メモリー
kujtim	記憶
rajone	リージョン
rajone	地域
irlanda	アイルランド
pasardhës	子孫
pasardhës	後裔
pasardhës	末裔
pasardhës	種子
pasardhës	シード
pasardhës	後世
pasardhës	後代
pasardhës	後継
pasardhës	子孫
pasardhës	子孫
dinamo	dinamo
ditore	デイリー
ane	アン
dvd	dvd
dvd	dvd
linja	直線
linja	ライン
prift	司祭
mik	友人
mik	友だち
mik	フレンド
mik	友達
korea	朝鮮
korea	韓国
kritike	クリティカル
kinez	中国語
kinez	中国人
kritik	クリティカル
regjistrimi	記録
regjistrimi	レコーディング
regjistrimi	録音
regjistrimi	登録
regjistrimi	登記
kafe	褐色
kafe	茶色
kafe	ブラウン
kafe	コーヒー
fjalor	語彙
fjalor	辞書
fjalor	辞典
kompjuter	コンピューター
kompjuter	コンピュータ
buzë	エッジ
buzë	edge
get	ゲット
get	get
vendimi	決断
vendimi	決定
vendimi	評決
vendimi	支配
vendimi	裁定
vendimi	審判
zgjedhjeve	選任
zgjedhjeve	選挙
standarde	基準
standarde	規格
standarde	基準
standarde	スタンダード
standarde	標準
rriten	栽培
rriten	成長
nba	nba
shkrimi	執筆
shkrimi	書き込み
shkrimi	筆記
dëshira	欲望
dëshira	wish
dëshira	ウィッシュ
dëshira	願いごと
bern	ベルン
michel	ミシェル
vrasje	殺人
vrasje	殺人
vrasje	キリング
dorës	ハンド
pat	パット
ludwig	ルートヴィヒ
fazë	フェーズ
fazë	位相
numra	数字
numra	数値
bashkësia	コミュニティ
bashkësia	コミュニティー
studentë	生徒
studentë	学生
qafa	ネック
paraqitjen	提示
paraqitjen	プレゼン
shenjat	サイン
austriak	オーストリア
aeroporti	空港
bernard	ベルナール
stefan	シュテファン
stefan	ステファン
hapet	開く
bullgaria	ブルガリア
popullata	人口
jon	イオン
miguel	ミゲル
vladimir	ウラジーミル
blue	青い
blue	ブルー
blue	青色
përzier	ミックス
përzier	混合
përzier	ミキシング
rendi	ランディ
filozofia	哲学
qeliza	セル
mish	食肉
mish	肉体
pushtimi	侵略
pushtimi	侵攻
pushtimi	征服
pushtimi	占領
pushtimi	職業
verën	summer
verën	サマー
veshje	被服
veshje	服装
veshje	衣装
veshje	ドレス
goli	ゴール
arab	アラブ
kushtetutës	体質
kushtetutës	憲法
intelektuale	知識人
mundshëm	可能性
erë	匂い
erë	におい
channel	チャネル
channel	チャンネル
channel	海峡
plagosur	怪我
plagosur	負傷
dobi	給付
dobi	利益
dëshmon	証言
terren	地形
terren	地面
terren	グラウンド
dokumentar	ドキュメンタリー
qëndrueshme	安定
bindur	従順
totale	合計
vijon	フォロー
shpirt	恋人
shpirt	ソウル
shpirt	霊魂
shpirt	ベイビー
shpirt	赤ちゃん
shpirt	精神
shpirt	スピリット
dëshirë	欲望
dëshirë	wish
dëshirë	ウィッシュ
unesco	ユネスコ
komedi	喜劇
komedi	コメディ
komedi	コメディー
belgjika	ベルギー
bimët	植物
bimët	プラント
bimët	植物
bimët	植生
kaluarën	過去
gazetë	用紙
gazetë	ペーパー
gazetë	新聞紙
gazetë	新聞
marko	マルコ
kuantike	量子
fernando	フェルナンド
tue	tue
zhdukur	失踪
qind	セント
kapacitet	定員
kapacitet	容量
ekzistencën	存在
filloj	開始
filloj	始める
filloj	スタート
bari	grass
topi	ボール
topi	トピ
qarqe	カウンティ
mendimet	考え
mendimet	思考
mendimet	想い
steve	スティーブ
steve	スティーヴ
dini	ディニ
paralele	パラレル
paralele	並列
rënie	辞退
rënie	拒否
rënie	却下
rënie	不参加
jugu	サウス
shtypi	プレス
parku	パーク
parku	公園
përbërje	化合物
adresa	アドレス
adresa	住所
qeveritare	政府
zgjedhjen	選考
zgjedhjen	セレクション
zgjedhjen	選択
atomike	アトミック
atomike	原子
hipi	ヒッピー
arte	arts
arte	芸術
arte	アルテ
zvicra	スイス
zyra	オフィス
zyra	事務局
zyra	事務所
zyra	オフィス
nivele	レベル
mendime	考え
mendime	思考
mendime	想い
gadishullin	半島
prodhon	製造業
pemë	ツリー
pemë	樹木
pemë	フルーツ
pemë	果実
pemë	果物
mat	マット
mat	マット
medalje	メダル
medalje	メダル
major	少佐
major	メジャー
major	専攻
kala	城塞
botuesi	出版
botuesi	パブリッシャー
botuesi	出版社
qytezë	タウン
ajër	空気
ajër	航空
ajër	エア
kimi	きみ
kimi	キミ
kimi	化学
plus	プラス
festivalit	フェスティバル
festivalit	祭事
festivalit	祭り
festivalit	お祭り
juglindje	東南
juglindje	南東
juglindje	南東
vendimin	決断
vendimin	決定
pesha	重み
pesha	重量
pesha	体重
krahun	arm
vazhdueshëm	連続
veprime	アクション
australi	オーストラリア
vëmendje	注目
vëmendje	注意
hyrja	アクセス
hyrja	エントリー
hyrja	エントリ
hyrja	入学
hyrja	玄関
hyrja	入口
hyrja	入り口
hyrja	ログイン
shfaqja	ショー
torino	トリノ
mike	マイク
besimtarët	信者
rumania	ルーマニア
holanda	オランダ
holanda	オランダ
gjeni	天才
meta	メタ
mbijetuar	サバイバー
kërkesë	請求
kërkesë	リクエスト
skenën	現場
skenën	シーン
skenën	場面
barazimin	イコライザー
europa	欧州
europa	ヨーロッパ
goditje	ブロウ
goditje	ブロー
goditje	ストローク
formon	フォーム
formon	形態
mjeshtër	マスター
prejardhjen	系譜
varr	墓所
varr	墓穴
jush	あなた
anhalt	アンハルト
gustav	グスタフ
pozicioni	位置
pozicioni	ポジション
pozicioni	役職
pozicioni	所在地
pozicioni	ロケーション
pozicioni	場所
pozicioni	パス
mjedis	環境
legjenda	伝説
kryengritja	蜂起
krah	arm
krah	サイド
efektet	エフェクト
efektet	効果
cilësi	品質
cilësi	クオリティ
cilësi	画質
cilësi	quality
leon	レオン
kontribuar	寄稿
miqtë	友だち
miqtë	友達
njerëzimit	人類
kuptimi	意味
pamjen	風景
pamjen	景色
universitet	uni
universitet	大学
regjimi	政権
frikë	恐怖
frikë	恐れ
francis	フランシス
kontinentale	コンチネンタル
gjuhe	言語
public	公衆
public	公開
public	パブリック
teknologjia	技術
teknologjia	テクノロジー
tempuj	寺院
yll	スター
yll	恒星
yll	star
sisteme	システム
sisteme	システムズ
muze	美術館
muze	博物館
muze	美術館
muze	博物館
guinea	ギニア
lumë	河川
përfundimin	終端
përfundimin	解雇
artisti	芸術家
artisti	アーティスト
rob	ロブ
oborrin	裏庭
atlantik	アトランティック
atlantik	大西洋
rumanisë	ルーマニア
studiuesit	研究者
blues	ブルース
lënda	主体
lënda	件名
dhomë	部屋
dhomë	ルーム
polonisë	ポーランド
copë	ピース
gjërat	モノ
gjërat	物事
gjërat	もの
prova	証拠
prova	リハーサル
prova	証明
prova	プルーフ
prova	証拠
meshkujt	オス
meshkujt	男性
meshkujt	メン
praktikë	練習
lojtarë	選手
lojtarë	プレイヤー
walter	ヴァルター
walter	ウォルター
pret	待ち
përafërsisht	おおよそ
drejtpërdrejt	ライブ
drejtpërdrejt	生きる
drejtpërdrejt	ダイレクト
drejtpërdrejt	直接
tarragona	タラゴナ
mbledhje	ミーティング
mbledhje	会議
kap	キャッチ
kap	キャッチボール
kap	キャプチャー
kap	キャプチャ
kap	攻略
kap	kap
juventus	ユヴェントス
williams	ウィリアムズ
pjesëmarrja	出席
pjesëmarrja	傍聴
pjesëmarrja	関与
pjesëmarrja	参加
mësimi	スパーリング
mësimi	学習
mësimi	ラーニング
mësimi	学問
mësimi	教訓
mësimi	レッスン
mësimi	授業
bir	息子
poloni	ポーランド
seksuale	性的
dhjetëra	tens
hidhet	ジャンプ
hidhet	ジャンプ
transmetuar	放送
transmetuar	配信
transmetuar	ブロードキャスト
transmetuar	転送
unike	ユニーク
unike	独特
demokratik	民主主義
ekip	チーム
pavarësi	独立
filipi	フィリップ
shkaku	原因
div	div
paraqitja	出演
paraqitja	外観
paraqitja	表示
paraqitja	見る
paraqitja	ビュー
përgatitjen	準備
gabim	エラー
romanin	小説
elseif	elseif
pcupdate	pcupdate
urë	ブリッジ
ujërat	ウォーターズ
adolf	アドルフ
udhëtim	旅行
udhëtim	journey
udhëtim	旅行
udhëtim	トリップ
konflikt	競合
konflikt	紛争
konflikt	対立
konflikt	コンフリクト
dhimbje	痛み
dhimbje	疼痛
dhimbje	ペイン
përmirësuar	改良
gjenerali	全般
gjenerali	一般
gjenerali	将軍
frymë	ブレス
frymë	呼吸
verilindje	北東
castile	カスティーリャ
artistët	芸術家
artistët	アーティスト
ndryshoi	変更された
bob	ボブ
bob	bob
fut	挿入
lexuesit	読者
lexuesit	リーダー
klubet	クラブ
mësuesi	教員
mësuesi	教師
mësuesi	先生
qytetar	市民
ekzistuese	既存
pikturë	絵画
skulptura	彫刻
skulptura	彫刻
fjalori	辞書
fjalori	辞典
formimi	フォーメーション
pullë	切手
pullë	スタンプ
metodë	方法
metodë	メソッド
dorën	ハンド
frymëzuar	インスパイア
arsim	教育
arsim	学歴
templates	テンプレート
bërthamore	原子力
këshilltar	顧問
këshilltar	アドバイザー
këshilltar	コンサルタント
këshilltar	参事官
këshilltar	アドバイザー
duar	両手
gradë	学位
pavarura	独立
pavarura	インディペンデント
beogradit	ベオグラード
akademike	アカデミック
otto	オットー
modele	モデル
modele	モデル
fati	運命
fati	運命
kontrolli	コントロール
kontrolli	チェック
dru	木材
dru	木製
dru	ウッド
projektet	プロジェクト
pulla	切手
europe	欧州
europe	ヨーロッパ
personazhet	文字
personazhet	キャラクター
muaji	月間
hall	ホール
anijet	ボート
anijet	艦船
anijet	船舶
informacioni	情報
kolumbia	コロンビア
shpeshta	頻繁
globale	global
globale	グローバル
pamja	表示
pamja	見る
pamja	ビュー
qeveri	政府
statistikat	統計
statistikat	統計
thuajse	ほとんど
thuajse	ほぼ
katror	quad
katror	正方形
katror	四角
katror	広場
peshkop	ビショップ
status	近況
status	ステータス
shmangur	避ける
shmangur	忌避
young	若い
young	ヤング
përmasat	サイズ
përmasat	寸法
përmasat	サイズ
përhershme	パーマネント
banda	band
banda	バンド
banda	ギャング
modelet	モデル
modelet	パターン
shëndetësore	健康
takim	デート
takim	日付
takim	選任
takim	任用
takim	任命
takim	予約
takim	ミーティング
takim	会議
zbulimin	検知
zbulimin	検出
zbulimin	ディスカバリー
zbulimin	発見
bimore	プラント
bimore	植物
prag	イブ
prag	イヴ
dokumenti	ドキュメント
dokumenti	書類
dokumenti	文書
kaliforni	カリフォルニア
bullgare	ブルガリア
udhëtimi	旅行
udhëtimi	旅行
udhëtimi	旅行
fortesa	要塞
fortesa	フォート
fortesa	要塞
arm	arm
gjith	all
gjith	すべて
mario	マリオ
famë	名声
monumenti	モニュメント
monumenti	記念碑
mbledhja	コレクション
general	全般
general	一般
general	将軍
add	追加
add	加算
klube	クラブ
fabrika	プラント
fabrika	植物
fabrika	工場
europë	欧州
europë	ヨーロッパ
fletë	シート
fletë	葉っぱ
zgjidhjen	ソリューション
zgjidhjen	溶液
flamur	フラグ
flamur	国旗
flamur	バナー
flamur	横断幕
giuseppe	ジュゼッペ
guide	ガイド
organizatat	団体
krahët	アームス
krahët	ウイングス
gazi	気体
gazi	ガス
dell	デル
dell	dell
dymbëdhjetë	十二
virginia	バージニア
virginia	ヴァージニア
mia	mia
mia	ミア
note	メモ
note	ノート
alba	アルバ
përkthyes	翻訳
përkthyes	インタプリタ
përkthyes	通訳
kurti	クルティ
prodhimet	プロダクト
prodhimet	商品
prodhimet	製品
keta	これらの
keta	これら
ball	ボール
afganistan	アフガニスタン
diellor	ソーラー
përkundër	にもかかわらず
varrezat	墓地
mesdhetare	地中海
tashme	すでに
tashme	既に
kënaqur	満足
spain	スペイン
pyjet	ウッズ
pyjet	森林
moskë	モスクワ
tekstet	テキスト
info	情報
apple	リンゴ
apple	りんご
apple	アップル
apple	林檎
prozë	散文
pronë	プロパティ
pronë	財産
moisiu	モーゼ
moisiu	モーゼス
karbonit	炭素
fashiste	ファシズム
botues	出版
botues	パブリッシャー
botues	出版社
trashë	脂肪
oficer	役員
oficer	巡査
papritur	突然
trim	ブレイブ
trim	勇者
trim	勇敢
venezuela	ベネズエラ
zonja	婦人
zonja	レディース
zonja	レディ
bot	bot
bot	ボット
drejtësi	正義
arthur	アーサー
bbc	bbc
kuvend	修道院
kuvend	コンベンション
kuvend	大会
leonardo	レオナルド
matematike	数学
fitorja	優勝
fitorja	勝利
subjekt	主体
subjekt	件名
titujt	見出し
titujt	役職
titujt	称号
titujt	タイトル
diskutim	話し合い
diskutim	ディスカッション
vendosja	配置
vendosja	配置
vendosja	配備
green	グリーン
green	緑色
institucione	機関
profesioni	職業
profesioni	占領
profesioni	職業
territor	縄張り
ferrari	フェラーリ
lum	河川
koncepti	概念
koncepti	コンセプト
aus	aus
tejet	きわめて
tejet	極めて
hyrjen	エントリー
hyrjen	エントリ
humbja	損失
humbja	喪失
golden	ゴールデン
golden	黄金
marin	マリン
marin	マラン
themeluesi	創始者
themeluesi	開祖
kokës	頭皮
gëzim	joy
gëzim	ジョイ
gëzim	喜び
academy	アカデミー
etnik	民族
amor	アモール
henri	ヘンリー
over	オーバー
over	over
përkatës	関連
varur	依存
varur	絞首刑
varur	ハング
mendojnë	反映
mail	郵便
mail	メール
mobile	モバイル
përvojë	エクスペリエンス
përvojë	体験
përvojë	経験
fis	部族
prifti	司祭
peru	ペルー
portugalia	ポルトガル
ani	アニ
ani	アニー
vlerësim	評価
vlerësim	評定
vlerësim	鑑賞
vlerësim	査定
vlerësim	評価
faktorët	要因
detaje	詳細
detaje	ディテール
golashënuesi	ゲイブ
krahu	arm
krahu	ウイング
gadishullit	半島
manga	漫画
manga	マンガ
përfshi	含める
kryeredaktor	エディタ
kryeredaktor	エディター
jones	ジョーンズ
çmuar	尊い
çmuar	precious
çmuar	貴重
delhi	デリー
zemrat	hearts
zemrat	ハーツ
kosovo	コソボ
krahë	ウイングス
elementi	アイテム
elementi	品物
elementi	要素
elementi	元素
elementi	エレメント
njohja	認識
njohja	認定
trajtuar	トリート
trajtuar	タックル
palët	両側
palët	当事者
palët	パーティ
palët	パーティー
specializuar	専門
qen	イヌ
heinrich	ハインリヒ
efekt	エフェクト
efekt	効果
luftimet	ファイティング
vret	kill
roberto	ロベルト
realitet	リアリティ
realitet	現実
