den	на
ljud	звуки
ljud	звучить
ljud	аудіо
ljud	audio
framträdande	вигляд
framträdande	видатних
fullt	повноцінного
fullt	повністю
fullt	повна
fullt	повний
fullt	повне
orter	міста
orter	городи
orter	містах
orter	міст
bernard	бернард
bernard	бернар
graham	грем
mercedes	mercedes
mercedes	мерседес
salt	сіль
salt	солі
högskolan	коледж
högskolan	коледжі
högskolan	внз
chen	чен
chen	чень
vintern	зима
fasta	піст
fasta	фіксована
fasta	виправлено
fasta	фіксований
zürich	цюрих
zürich	zurich
effekt	ефект
effekt	віддача
viktor	віктор
viktor	переможцю
viktor	віктор
salvador	сальвадор
händelser	історії
händelser	публікації
händelser	розповіді
händelser	події
mandat	мандат
speltid	граючи
speltid	гратися
vattenfall	водоспад
vattenfall	водоспади
vattenfall	водоспадів
honda	honda
sent	запізнюється
sent	пізно
sent	запізно
novo	ново
three	три
three	втрьох
three	трійка
kejsare	імператор
kejsare	імператорів
grosso	гроссо
versioner	версії
versioner	версій
samtida	сучасна
samtida	contemporary
samtida	сучасне
uruguay	уругвай
oxford	оксфорд
objekt	елементів
objekt	пункти
objekt	елементи
objekt	предмети
objekt	object
objekt	елемент
home	дім
home	домівка
home	домашній
home	додому
relevans	відповідність
tävlingar	конкурсів
tävlingar	змагань
tävlingar	змагання
tävlingar	конкурси
aquitaine	аквітанська
ritningar	креслень
ritningar	креслення
ritningar	малюнки
visades	показаний
visades	показана
visades	показані
visades	відображено
visades	показано
hamburg	гамбург
insatser	дії
insatser	зусилля
lär	навчити
lär	дізнатися
lär	вчити
lär	вчитись
lär	навчитися
operation	дія
operation	операція
operation	хірургія
luxemburg	luxemburg
luxemburg	люксембургу
luxemburg	люксембург
avgörande	критично
avgörande	ключовий
avgörande	рішучий
ersatte	замінено
ersatte	замінили
ersatte	замінила
årligen	щорічно
årligen	щороку
årligen	річну
årligen	річна
årligen	щороку
årligen	річні
årligen	річний
angränsande	сусідніх
angränsande	неперервним
angränsande	сусіднього
angränsande	сусідню
hundra	сотня
hundra	сотню
hundra	сто
filosofi	філософія
miguel	мігель
nicholas	миколай
nicholas	ніколас
nicholas	миколая
gjorda	зробила
gjorda	made
pettersson	петтерссон
exakt	саме
exakt	саме
exakt	точне
exakt	точні
exakt	точна
exakt	точний
tidig	рання
tidig	рано
tidig	раннє
tidig	ранній
fischer	фішер
sun	нд
sun	сонця
sun	сонцю
sun	sun
sun	сонце
falls	водоспад
lämnar	залишаючи
lämnar	відправляється
lämnar	йдемо
skivor	рекорди
skivor	records
skivor	платівки
skivor	диски
skivor	шматочки
skapat	створено
skapat	створені
skapat	створене
skapat	створена
mil	миля
mil	кілометрів
mil	mil
sist	останній
sist	остання
sist	останнє
baron	барон
studenter	студенти
studenter	учням
studenter	студентів
studenter	студентам
studenter	учні
cook	готувати
cook	кухаря
cook	кук
cook	повар
cook	кухар
mora	мора
google	google
google	гаджети
mötte	зустрілись
mötte	зустрілися
mötte	зустріли
mötte	натрапив
mötte	зіткнувся
bromsar	гальмування
bromsar	брейк
bromsar	гальма
förändringar	зміни
cove	бухта
paso	пасо
ras	ставлять
ras	розмноження
ras	породи
ras	порода
ras	перегони
ras	забіг
ras	раса
ras	рас
unionen	union
unionen	союз
unionen	юніон
clubnat	clubnat
avgick	здалися
avgick	звільнився
kände	бездоганно
kände	відчула
kände	відчув
kände	відчували
kände	стало
kände	знала
kände	знало
kände	знали
kände	знав
upplaga	редакція
upplaga	видання
drev	проїхали
känns	почувається
känns	відчувається
inne	inside
inne	всередині
werner	вернер
ren	жень
ren	чисте
ren	чисті
ren	чиста
ren	чистих
ren	очистити
ren	прибрати
ren	почистити
ren	чистий
xiang	сян
bicolor	bicolor
studio	студія
studio	студії
studio	studio
studio	студію
studio	майстерні
studio	денне
kloster	монастир
kloster	монастир
kloster	абатство
kloster	монастирях
kusten	узбережжя
kusten	берег
kurt	курт
herbert	герберт
kansas	канзасі
kansas	канзас
roy	рой
roy	руа
roy	рою
tanzania	танзанії
hamn	бухта
hamn	бухті
hamn	гавань
hamn	гавань
hamn	пор
hamn	порт
arkitektur	архітектура
trodde	здалося
trodde	подумав
trodde	думав
trodde	думала
trodde	гадали
trodde	повірила
trodde	вірив
trodde	здавалось
trodde	вірила
trodde	вірили
volvo	volvo
georges	жорж
franklin	франклін
jules	жуль
cap	шапка
cap	кап
sainte	сент
statistik	статистика
statistik	статистикою
statistik	статистику
statistik	статистики
statistik	статистика
statistik	статистики
statistik	статистика
statistik	статистики
statistik	статистику
statistik	аналіз
kombination	поєднання
kombination	комбінація
rädda	зберегти
rädda	врятувати
rädda	рятівник
rädda	порятунок
kommande	наступних
kommande	майбутні
metod	метод
ökar	підвищує
ökar	збільшується
ökar	збільшує
ökar	зростає
ökar	зростати
ökar	збільшення
produktionen	продакшн
produktionen	виробництво
produktionen	продукція
besök	відвідання
besök	візит
besök	завітати
besök	відвідайте
besök	відвідування
besök	відвідувань
besök	відвідування
gustafsson	густафссон
hessen	гессе
hessen	гессен
steiermark	штирія
naturliga	натуральний
naturliga	натуральна
naturliga	натуральні
naturliga	природний
naturliga	природні
elva	одинадцять
köpa	купити
köpa	придбати
köpa	покупка
köpa	придбання
köpa	покупку
köpa	купити
köpa	придбати
köpa	купівлю
köpa	купівля
köpa	купувати
forum	форуми
forum	форумів
forum	форумах
forum	форум
php	php
see	подивитися
see	див
see	бачите
see	бачу
see	переглянути
way	спосіб
way	шлях
partier	багато
partier	вечірок
partier	вечірки
partier	партій
använt	використовується
använt	використана
använt	використані
använt	використано
urban	урбан
urban	міський
grundläggande	елементарні
grundläggande	початковій
grundläggande	основи
grundläggande	основне
grundläggande	фундаментальні
grundläggande	базові
grundläggande	базове
grundläggande	основні
grundläggande	базовий
grundläggande	основний
statliga	стан
statliga	держава
valencia	валенсія
dans	танці
dans	танцюй
dans	танець
dans	танцювальна
dans	танок
dans	данс
dans	танці
österrikisk	австрійська
österrikisk	австрійський
dåligt	bad
dåligt	погана
dåligt	погано
dåligt	погане
parker	паркер
parker	парки
behandling	терапія
behandling	лікування
nevada	невада
seine	сен
montagne	монтань
försvann	зник
försvann	зник
riddare	лицар
riddare	лицарі
berättelser	історії
berättelser	публікації
berättelser	розповіді
städerna	міста
städerna	городи
städerna	містах
städerna	міст
potosí	потосі
tala	розмовляють
tala	говоріть
tala	вимовляти
tala	говорити
tala	speak
bali	балі
konstnärer	художники
konstnärer	виконавців
konstnärer	виконавці
konstnärer	художників
konstnärer	митці
återkommande	повторення
återkommande	регулярної
återkommande	повторюються
återkommande	повторюється
dol	дол
bruno	бруно
bibliotek	бібліотек
bibliotek	бібліотеки
bibliotek	бібліотеках
bibliotek	бібліотеку
bibliotek	бібліотека
bibliotek	бібліотеки
intressant	цікавий
intressant	цікаво
intressant	цікаве
katalonien	каталонії
alt	ал
alt	alt
mississippi	міссісіпі
schmidt	шмідт
kapell	каплиця
ericsson	ericsson
mängder	величин
kejsaren	імператор
orange	апельсин
orange	помаранчевий
skolor	школах
skolor	шкіл
teori	теорія
alex	алексе
alex	алекс
jord	ґрунту
jord	ґрунт
jord	земля
jord	землею
jord	earth
jord	землі
jord	земля
robin	робін
bentham	бентам
söka	шукати
söka	пошук
söka	лінійку
söka	шукають
söka	шукати
söka	пошук
bandy	бенді
rörelse	русі
rörelse	рух
rörelse	рух
billy	біллі
memorial	меморіал
mill	млин
kinesisk	китайською
kinesisk	китайські
kinesisk	китайська
kinesisk	китайці
kinesisk	китайський
sandy	сенді
sandy	спини
bourgogne	бургундія
angående	стосовно
angående	щодо
angående	стосовно
format	формати
format	формат
format	форматування
säkert	сейф
säkert	безпечний
säkert	безпечно
bron	міст
bron	місток
motivering	мотивації
motivering	мотивація
motivering	мотивацію
motivering	порадившись
motivering	rationale
hamnar	порти
mancha	манча
fritz	фріц
avslutade	завершилась
avslutade	завершено
avslutade	завершені
avslutade	закінчено
avslutade	закінчиться
avslutade	закінчив
avslutade	завершено
avslutade	завершені
avslutade	виконано
avslutade	завершене
avslutade	закінчився
avslutade	закінчилась
avslutade	закінчилось
avslutade	завершився
kalle	дональд
gren	гілка
mänskliga	людина
mänskliga	людський
initiativ	ініціатив
initiativ	ініціативи
initiativ	ініціатива
america	америка
stadion	стадіон
stadion	стедіум
kyrkliga	церковної
formellt	формальні
formellt	формальна
leif	лейф
russell	расселл
russell	рассел
who	хто
who	who
sökte	шукаючи
sökte	шукали
syn	приціл
syn	видовище
syn	вигляд
syn	видіння
syn	зір
syn	vision
syn	бачення
holland	голландії
holland	голландія
högskola	університет
högskola	коледж
högskola	коледжі
högskola	внз
grön	зелене
grön	зелені
grön	зелений
enhet	пристрій
enhet	юніт
enhet	одиниці
enhet	одиниця
enhet	сутності
enhet	сутність
oklahoma	оклахома
giovanni	джованні
hampshire	гемпшир
rhododendron	рододендрон
gemensam	спільна
gemensam	спільне
jugoslavien	югославії
fysik	фізика
liga	ліга
liga	ліга
järnvägen	залізнична
järnvägen	залізниця
filip	філіп
filip	філіп
thompson	томпсон
eskilstuna	ескільстуна
funktioner	функції
funktioner	особливості
funktioner	можливості
funktioner	функціональність
blockera	блокування
blockera	блокувати
blockera	блок
blockera	заблокувати
wright	райт
marknaden	маркет
marknaden	ринкова
marknaden	ринок
marknaden	ринку
besökte	відвідала
besökte	відвідали
besökte	відвідав
besökte	відвідував
inkluderar	включення
inkluderar	включити
inkluderar	включати
inkluderar	включення
inkluderar	входить
inkluderar	включає
ledamöter	учасники
ledamöter	члени
administrativt	адміністративні
administrativt	адміністративний
administrativt	адміністративне
enkel	просту
enkel	простий
enkel	проста
enkel	прості
enkel	просте
kräftdjur	ракоподібних
kräftdjur	ракоподібні
tokyo	токіо
tokyo	tokyo
connecticut	коннектикут
ronald	рональд
ägg	яйця
ägg	яєчка
ägg	яйце
tradition	традиція
tradition	традиції
fungerade	спрацювало
fungerade	працював
fungerade	працювали
fungerade	працювала
skada	шкоди
skada	травми
skada	ушкоджень
skada	ушкодження
skada	травм
skada	ламати
skada	пошкодження
petersburg	петербург
medicin	ліки
medicin	медицина
medicin	ліків
medicin	медикаменти
genombrott	прорив
twin	близнюк
romaner	романів
romaner	романи
ivar	івар
lösa	вирішують
lösa	вирішити
lösa	вирішити
lösa	розбирання
översättare	перекладач
översättare	перекладачі
scopula	scopula
ovanför	вище
more	більше
friidrott	атлетика
oskar	оскар
natt	ночі
natt	ніч
föregångare	попередник
föregångare	сировина
skydda	захисту
skydda	захищати
skydda	захистити
skydda	стараються
skydda	захисти
kammaren	камера
kammaren	палата
kammaren	палати
ögon	очі
ögon	очей
ögon	очам
ögon	eye
ögon	око
ranunculus	жовтець
rektor	директор
rektor	ректора
rektor	капітал
marne	марн
marne	марна
okänd	невідомий
okänd	невідомо
okänd	невідома
okänd	невідомі
okänd	невідоме
frans	франс
frans	френсіс
frans	франциск
lost	втрачений
lost	програв
lost	lost
festival	festival
festival	фестиваль
gula	жовте
gula	жовтого
gula	жовті
gula	жовтий
faller	падає
faller	падав
faller	falling
faller	падати
faller	осінь
faller	fall
faller	падіння
faller	водоспад
sundsvall	сундсвалль
arnold	арнольд
fortsatt	продовжуючи
fortsatt	продовжуємо
fortsatt	тривале
fortsatt	продовжив
fortsatt	продовжували
fortsatt	продовжується
fortsatt	продовжила
rött	червона
rött	ред
rött	червоний
rött	червоне
rött	червоні
argument	аргументи
argument	аргументів
argument	аргументом
argument	аргумент
utvecklas	розвиватися
utvecklas	розвивати
utvecklas	розробка
utvecklas	розвиває
civil	цивільно
civil	цивільний
civil	громадянська
civil	цивільних
civil	цивільний
sidi	сіді
publicerad	опублікований
publicerad	оприлюднено
publicerad	опубліковано
honor	самиць
local	локальні
local	місцеві
local	локальна
local	локальний
local	місцевий
äter	їли
äter	їм
äter	їсти
äter	їж
äter	їсти
äter	їсть
wikimedia	wikimedia
hunan	хунань
mecklenburg	мекленбург
officer	наглядач
officer	офіцер
manliga	чоловічий
manliga	самець
manliga	чоловічі
manliga	чоловіча
medalj	медаль
piteå	пітео
bull	бик
bull	бул
bull	бика
bull	булл
tobias	тобіас
mongoliet	монголії
judar	жиди
judar	євреї
judar	євреїв
wolf	вовк
byta	перемикання
byta	перемикач
byta	поміняти
byta	зміна
byta	перемикання
byta	зміна
byta	change
byta	змінити
durango	durango
ekman	екман
klippor	скелі
klippor	камені
klippor	скелі
klippor	астероїди
klippor	каміння
klippor	скелях
design	проектування
design	дизайн
design	розробка
bestämde	вирішили
bestämde	вирішив
bestämde	вирішила
gräns	границя
gräns	ліміт
gräns	межа
gräns	обмежити
gräns	обмеження
gräns	границя
gräns	рамки
gräns	обрамлення
gräns	межа
gräns	кордон
gräns	рамка
dykare	diver
dykare	divers
påminner	нагадує
speciella	особливий
speciella	спеціальний
speciella	особливі
speciella	особливе
speciella	спеціальні
speciella	особлива
sara	сара
sara	сара
böhmen	bohemia
digital	цифрове
digital	digital
digital	цифрова
digital	цифровий
ditt	твій
ditt	твоя
ditt	твої
ditt	твоє
ditt	ваша
ditt	ваші
ditt	твій
ditt	твоя
ditt	твої
ditt	твоє
ditt	ваші
kristen	християни
kristen	християнин
kristen	крістіан
kristen	християнський
kristen	християнська
kristen	крістен
mamma	маму
mamma	матуся
mamma	мама
mamma	мамо
mamma	мама
mamma	матір
mamma	мати
mamma	матері
mamma	mama
mamma	мама
magdalena	магдалена
magdalena	магдалена
mitchell	мітчелл
atacama	атаками
service	служби
service	service
service	служба
service	послуга
service	сервіс
harold	гарольд
jesu	jesu
åkte	поїхала
åkte	ходив
åkte	поїхав
baku	баку
youtube	youtube
torg	квадратний
torg	площа
torg	квадрат
torg	клітинки
torg	клітинок
torg	квадрати
privat	приват
privat	приватно
privat	несвідомо
privat	приватні
privat	приватна
privat	особисте
privat	приватний
jonsson	юнссон
element	елементи
element	елемент
element	елементом
element	елементи
förhållanden	взаємини
förhållanden	умови
power	влада
power	живлення
power	сила
power	power
vardera	кожну
vardera	кожного
vardera	кожному
vardera	кожен
vardera	кожна
blanca	бланка
tidskrift	журнал
tidskrift	magazine
tidskrift	часопис
tidskrift	журнал
tidskrift	journal
tidskrift	щоденник
sällskapet	суспільство
sällskapet	товариства
sällskapet	товариство
vägar	доріг
vägar	дороги
vägar	шляхи
vägar	контури
over	закінчилося
over	над
over	закінчено
over	закінчилась
sjunde	сьомому
sjunde	сьомий
sjunde	сьома
introducerades	представила
introducerades	познайомила
introducerades	представив
felix	фелікс
felix	фелікс
uefa	уєфа
docent	доцент
känna	feel
känna	відчуваю
känna	відчути
känna	почуття
känna	відчуття
känna	передчуття
åsikter	переглядів
åsikter	погляди
åsikter	перегляди
möte	зустріч
möte	засідання
möte	нарада
möte	зустрічі
möte	зустріч
get	коза
get	цап
get	козу
get	козел
get	отримати
get	get
etablerade	встановлено
etablerade	подальшому
etablerade	заснований
saknade	відсутній
ring	кільце
ring	перстень
ring	каблучка
ring	кільцева
ring	дзвінок
ring	зателефонувати
ring	виклик
boris	борис
joão	жуан
eduard	едуард
hansen	генсон
hansen	гансен
bahia	баїя
minska	зменшити
minska	зменшити
operan	opera
operan	опера
efterträdare	наступником
blad	листочки
blad	листя
blad	аркуш
blad	аркушів
blad	аркуші
blad	клинків
borta	зник
borta	зникли
borta	зникла
miljö	середовища
miljö	середовище
segrar	перемог
segrar	посіла
segrar	виграє
segrar	перемог
louisiana	луїзіана
industri	галузь
industri	галузі
industri	індустрія
industri	промисловість
drag	пересунути
drag	хід
drag	перемістити
drag	пересування
drag	перетягування
drag	тягнути
drag	перетягнути
drag	рухається
drag	ходи
drag	ходів
tillverkade	зробила
tillverkade	made
tillverkade	виготовлено
tillverkade	виготовлена
absolut	абсолютна
absolut	абсолютний
absolut	абсолютне
iowa	айова
trädde	ввели
trädde	введений
trädde	введено
trädde	введена
trädde	увійшов
torn	вежі
torn	вежа
torn	tower
torn	башта
torn	тура
nominerad	номінації
nominerad	nominee
dance	танці
dance	танцюй
dance	танець
dance	танцювальна
dance	танок
utvecklat	розробили
utvecklat	розроблений
utvecklat	розроблено
utvecklat	походять
förare	драйвери
förare	водії
förare	драйвер
förare	водій
förare	водія
toro	торо
metoder	способи
metoder	методи
raymond	раймонд
benin	бенін
benin	царства
borgmästare	мер
borgmästare	мера
borgmästare	майор
tim	тімоті
tim	тім
folkmängd	населення
lyder	підкоряється
prinsessan	принцеса
prinsessan	princess
cooper	купер
botswana	ботсвани
stannade	зупинено
stannade	зупинили
stannade	зупинився
stannade	зупинка
stannade	зупинилась
stannade	залишився
anslöt	приєднався
anslöt	долучився
anslöt	приєдналися
anslöt	приєднується
anslöt	приєдналася
donald	дональд
nederländska	нідерландська
nederländska	голландська
porto	поштові
porto	порто
porto	порту
canyon	каньйон
libris	libris
stan	стан
stan	стен
redigera	edit
redigera	редагувати
redigera	правка
redigera	змінити
redigera	редагування
redigera	монтаж
bahamas	багами
lindgren	ліндгрен
premier	premier
premier	вищому
fastlandet	материка
förlust	збиток
förlust	втрати
förlust	втрата
förlust	збитки
förlust	втрату
förlust	втрат
förlust	збитки
förlust	програш
säte	місце
säte	seat
vald	обраний
vald	вибрано
vald	вибрана
vald	вибране
vald	вибраний
vald	обраний
vald	обрання
vald	вибраний
vald	обрані
vald	вибрані
vald	вибране
vald	вибрано
andre	андре
avtal	контракти
avtal	угода
avtal	угоду
avtal	угод
spencer	спенсер
handel	комерційні
handel	комерційна
handel	комерційну
handel	торгівлі
handel	торгівля
handel	торгова
handel	торгівля
utbildade	освіту
utbildade	навчали
gatan	стріт
gatan	вулиця
genomförde	проводили
genomförde	провели
idéer	ідеї
musikaliska	музична
musikaliska	музичний
musikaliska	мюзикл
musikaliska	музичні
jon	йон
jon	джон
profil	профілю
profil	профіль
anhängare	читачів
anhängare	читачі
anhängare	прихильники
anhängare	прихильником
higgins	гіґґінс
semifinal	півфіналі
thailand	таїланд
förbi	минулий
förbi	минулі
förbi	минуле
medborgare	громадяни
medborgare	громадян
medborgare	громадянам
medborgare	житель
medborgare	громадянин
meyrick	meyrick
junior	джуніор
junior	дитячий
junior	junior
jazz	джаз
jazz	jazz
jazz	джазу
polsk	польською
polsk	польську
polsk	польська
polsk	польські
polsk	польське
australis	australis
pakistan	пакистану
pakistan	пакистан
konsensus	консенсусу
page	сторінку
page	сторінка
page	сторінки
page	пейдж
styrkor	силі
styrkor	сил
styrkor	сили
styrkor	військах
brand	fire
brand	вогнем
brand	вогонь
brand	пожежа
brand	бренду
brand	бренд
brand	brand
book	книжка
book	книжечки
book	книга
book	книги
behandlar	трактує
behandlar	ставиться
tidningar	газетах
tidningar	газети
tidningar	журнали
tidningar	папери
asplenium	asplenium
clara	клара
styrelsen	дошки
styrelsen	правління
styrelsen	дошка
styrelsen	настільні
bach	бах
karlstad	карлстад
mittfältare	півзахисник
affinis	affinis
erövrade	підкорили
swedish	англійською
swedish	англійська
söker	шукаємо
söker	дивиться
söker	дивлюся
söker	пошук
söker	перемотування
söker	створювали
allierade	союзники
allierade	союзників
torsten	торстен
jason	джейсон
jason	ясон
tyrolen	tirol
jens	єнс
let	хай
let	нехай
kelly	келлі
evans	еванс
flagga	прапором
flagga	прапорець
flagga	прапор
flagga	прапора
iron	залізний
iron	залізо
iron	залізна
iron	заліза
skillnaden	різниця
skillnaden	різниці
byggt	побудовано
byggt	побудували
byggt	зібрано
baserade	засновані
baserade	засновано
baserade	заснований
lokalt	локально
lokalt	локальні
lokalt	місцеві
lokalt	локальна
lokalt	локальний
lokalt	місцевий
dokument	документом
dokument	документа
dokument	документ
dokument	документи
föda	харчування
föda	їжа
valign	valign
bernhard	бернард
bernhard	бернар
bernhard	бернгард
träffar	hits
benjamin	бенджамін
loch	лох
vincent	вінсент
vincent	венсан
stål	сталь
förbättra	вдосконалення
förbättra	покращення
förbättra	покращити
diskussioner	дискусії
diskussioner	обговорення
diskussioner	дискусії
diskussioner	дискусія
diskussioner	обговорення
hotell	готель
hotell	готелях
hotell	готелі
hotell	готелів
abraham	авраам
abraham	абрахам
resor	маршрути
resor	подорож
resor	подорожувати
resor	подорожі
resor	подорожі
resor	подорожуючи
resor	подорожей
resor	подорожей
resor	поїздки
sek	sek
sek	сек
rådet	рада
rådet	ради
omedelbart	негайно
omedelbart	одразу
omedelbart	відразу
omedelbart	негайно
omedelbart	негайного
omedelbart	безпосередній
omedelbart	негайно
omedelbart	миттєво
diverse	різноманітні
diverse	різні
diverse	різні
diverse	різне
diverse	різне
fordon	автомобілі
fordon	автомобіль
fordon	апарат
regioner	регіони
regioner	регіонів
regioner	регіонах
regioner	областях
väljer	обирає
väljer	виберіть
väljer	вибрати
väljer	обрати
väljer	вибирає
väljer	обирає
framtiden	майбутнє
baja	баха
lokaler	приміщення
toronto	торонто
österrikiska	австрійська
österrikiska	австрійський
córdoba	кордоба
antoine	антуан
fire	fire
fire	вогнем
fire	вогонь
fire	пожежа
judiska	єврейський
judiska	єврейська
saga	saga
saga	казка
deltagande	участь
deltagande	приїзд
deltagande	участі
deltagande	участь
segrare	переможець
segrare	переможниці
segrare	віктор
segrare	переможцю
jane	джейн
carlo	карло
shandong	шаньдун
tillfälle	нагоди
tillfälle	нагода
tillfälle	можливість
margaret	маргарет
margaret	маргарита
birgitta	бріджит
förklarade	заявила
förklarade	оголосив
förklarade	оголошені
förklarade	пояснив
förklarade	пояснила
köra	драйв
köra	пристрій
köra	привід
köra	drive
köra	їхали
köra	водіння
traditionellt	традиційними
traditionellt	традиційний
traditionellt	традиційні
traditionellt	традиційна
traditionellt	традиційне
traditionellt	традиційно
krävde	вимагав
irak	ірак
irak	іраку
upphov	rise
referenser	посилання
bbc	bbc
marshall	маршалл
marshall	маршал
antogs	приймається
delade	спільну
delade	поширив
delade	спільні
delade	поширили
delade	спільний
kalendern	календар
remix	remix
organ	органи
organ	тіл
organ	тіла
organ	орган
diplomat	дипломат
santander	grupo
amerika	америка
amerika	америки
amerika	америка
thomson	томпсон
thomson	томсон
enstaka	окремі
enstaka	single
enstaka	самотній
ansvarig	підзвітні
ansvarig	відповідальний
ansvarig	відповідальна
ansvarig	супровід
tillverkad	виготовлено
tillverkad	виготовлена
tillverkad	зробила
tillverkad	made
emma	емма
borgerliga	буржуа
enheter	одиниці
enheter	сутності
enheter	пристроями
enheter	пристроїв
enheter	пристрої
montenegro	чорногорія
montenegro	чорногорії
lanserades	запустили
lanserades	розпочали
utsträckning	міри
rörande	зворушлива
dålig	bad
dålig	погана
dålig	погано
dålig	погане
veckan	тиждень
veckan	щотижня
burkina	буркіна
diameter	діаметр
ola	ола
jiangsu	цзянсу
mytologi	міфологія
motstånd	опору
motstånd	опір
motstånd	протистояння
potok	потік
potok	поток
körde	проїхали
kritiker	критиків
kritiker	критик
motståndare	опонентами
motståndare	суперників
motståndare	суперники
motståndare	суперник
häst	кінь
kyrkoherde	вікарій
grå	сірий
grå	сірі
grå	сіра
grå	сірий
grå	грей
tyckte	здалося
tyckte	подумав
tyckte	думав
tyckte	думала
tyckte	гадали
förstå	розумію
förstå	розуміємо
förstå	зрозуміти
förstå	зрозуміла
förstå	розуміючи
förstå	взаєморозуміння
förstå	розуміння
bolívar	болівар
racing	перегони
racing	гонки
racing	racing
äktenskapet	шлюб
herr	герр
carter	картер
stiftelsen	foundation
stiftelsen	фундамент
stiftelsen	бази
stiftelsen	фонд
mord	убивство
mord	вбивств
mord	вбивства
mord	вбивство
mord	убивство
naturen	природа
naturen	природня
enkla	просту
enkla	простий
enkla	проста
enkla	прості
enkla	просте
dave	дейв
singlar	розряд
resulterade	призвела
låga	flame
låga	низький
låga	низька
låga	low
latinska	латинська
latinska	латинської
latinska	латинські
quercus	дубовий
quercus	дуб
korrekt	точні
korrekt	точна
korrekt	акуратно
korrekt	виправте
korrekt	виправити
korrekt	правильна
korrekt	правильний
korrekt	коректно
korrekt	правильно
ling	лін
lane	вуличка
betala	заплатити
betala	платять
betala	заплатить
law	закон
law	право
stjärnor	зірки
gifta	одружуватися
gifta	одружитися
gifta	одружені
gifta	заміжня
gifta	одружена
gifta	заміж
gifta	одружений
människa	людина
människa	людський
scen	сцени
scen	сцена
scen	стадія
bit	шматочок
bit	шматок
bit	інсталяція
bit	фігуру
faso	фасо
trea	третє
trea	третій
trea	третя
tusen	тисяча
roland	роланд
bredd	ширина
bredd	ширину
bredd	товщина
bredd	ширину
rothschild	ротшильд
nielsen	нільсен
bevis	доказ
bevis	докази
aragonien	арагон
aragonien	арагон
skådespelerska	актриса
skådespelerska	акторка
litterära	літературна
litterära	літературні
litterära	літературний
aedes	aedes
hardy	гарді
riksdag	парламент
grundat	заснував
grundat	засновано
fokus	фокусування
fokus	фокус
fokus	фокусування
fokus	focus
moritz	моріц
wolfgang	вольфганг
watson	вотсон
perspektiv	перспективу
perspektiv	перспектива
perspektiv	перспективи
skador	ламати
skador	пошкодження
skador	сутичка
skador	збитки
skador	травми
skador	ушкоджень
skador	ушкодження
skador	травм
chongqing	чунцін
skulptör	скульптор
nigeria	нігерія
nigeria	нігерії
mala	мала
elmer	елмер
handlingar	документи
drew	намалював
drew	дрю
sri	шрі
klubbar	клуби
klubbar	жир
klubbar	клубів
uppfattning	сприйняття
uppfattning	концепція
bretagne	бретань
bretagne	бріттані
åtgärder	бойовики
åtgärder	дії
åtgärder	дія
åtgärder	заходи
åtgärder	дії
lima	ліма
charlie	чарлі
grader	градуси
grader	градусів
passerar	перехресті
passerar	минає
passerar	мине
passerar	завершилися
passerar	проходила
passerar	складе
maryland	меріленд
liverpool	ліверпуль
force	примусово
force	примусити
force	сила
force	force
salzburg	зальцбург
gods	вантаж
gods	товари
gods	перевезення
gods	вантажний
arkiv	сховище
arkiv	архіви
arkiv	файл
arkiv	архівувати
arkiv	архів
behåll	тримай
hävdar	підтверджує
main	головний
main	основне
main	головна
main	головні
main	головне
knappt	навряд
knappt	ледве
knappt	навряд
verkställande	виконання
verkställande	виконавчий
verkställande	виконання
sjunger	співає
sjunger	спів
sjunger	співати
sjunger	співає
ström	потік
ström	струмок
elisabet	єлизавета
elisabet	елізабет
elisabet	єлизавета
fristående	самостійна
fristående	незалежні
fristående	незалежна
fristående	незалежний
fristående	незалежне
fristående	відокремленим
fristående	автономному
blommor	квіти
minsta	мінімальна
minsta	мінімальний
minsta	мінімум
minsta	мінімально
minsta	мінімальне
minsta	найменша
minsta	найменший
minsta	найменше
inspelad	записано
inspelad	записав
målningar	картини
målningar	картин
behövde	потрібним
behövde	потреби
behövde	потрібен
behövde	потрібною
behövde	необхідний
mclaren	mclaren
ungerska	угорська
ungerska	угорський
forest	лісова
forest	ліс
deep	глибока
deep	deep
deep	глибоко
deep	глибокий
administratör	адміністрування
administratör	адмін
administratör	адміністратор
administratör	адміністратор
administratör	адміністратора
administratör	адміністратором
andrea	андреа
kvinnan	жінка
aktuella	поточні
aktuella	поточний
aktuella	поточна
aktuella	течія
aktuella	струм
upptäckte	виявив
upptäckte	виявили
upptäckte	відкрив
cyperus	cyperus
konflikt	конфлікт
awards	нагороди
påve	папи
påve	папа
beskrev	описано
beskrev	описані
kennedy	кеннеді
ulla	улла
ingrid	інгрід
maritime	морський
hms	hms
minister	міністр
minister	міністру
marsh	марш
marsh	марші
skogen	лісі
skogen	лісова
skogen	ліс
gränser	границі
gränser	межі
gränser	обмеження
gränser	межі
gränser	кордони
gränser	зближення
gränser	межі
gränser	кордони
framgångsrik	успішно
framgångsrik	успішне
framgångsrik	вдало
framgångsrik	успішний
framgångsrik	вдалась
ökat	зросли
ökat	збільшили
ingenjör	інженер
sälja	продати
sälja	продавати
sälja	продаж
institute	інститут
provence	прованс
förblev	залишилася
sjöng	співав
sjöng	співали
sjöng	заспівав
sjöng	співала
sjöng	заспівали
symbol	символ
dirigent	диригент
dirigent	провідник
eagle	орла
eagle	орел
medarbetare	служить
medarbetare	приймав
medarbetare	робітника
