par	tungkol
pdf	pdf
augstumā	altitude
rakstīt	magsulat
rakstīt	sumulat
rakstīt	isulat
atgriešanās	bumalik
atgriešanās	pagbabalik
karavīri	sundalo
smilšu	buhangin
smilšu	sand
garas	mahaba
garas	matagal
garas	haba
atzīta	nakakilala
atzīta	kinikilalang
atzīta	nakilalang
atzīta	kinikilala
atzīta	nakilala
lidmašīnas	eroplano
saksijas	sahonya
prēmija	premium
roka	bisig
roka	braso
roka	kamay
rinda	pila
rinda	queue
rinda	hilera
rinda	row
zīme	senyas
zīme	tanda
zīme	mark
pārtrauca	itinigil
pārtrauca	tumigil
gregora	awiting
divreiz	twice
alus	serbesa
alus	beer
zinātnieks	siyentipiko
gaisā	makalipad
ezeri	lakes
nogalināja	napatay
nogalināja	pinatay
krājums	sapi
krājums	stock
redaktors	editor
matemātikas	math
ņemot	nagtatagal
metode	paraan
nodrošināt	masiguro
nodrošināt	tiyakin
nodrošināt	matiyak
izdevums	edition
izdevums	edisyon
federālā	federal
federālā	pederal
iesaistījās	ikakasal
runāt	magsalita
runāt	usap
runāt	usapan
runāt	talk
runāt	magsalita
runāt	nagsasalita
google	google
popularitāti	kasikatan
popularitāti	katanyagan
palīgs	assistant
palīgs	katulong
palīgs	helper
roku	kamay
populārs	popular
populārs	sikat
sarunas	usapan
sarunas	uusap
sarunas	talks
sarunas	negotiations
bijusī	dating
malā	aside
gala	pinal
gala	pangwakas
gala	final
gala	panghuling
līderi	lider
kājām	talampakan
kājām	paa
orbītas	orbital
sākums	simula
sākums	simulan
sākums	magsimula
sākums	simula
youthyears	youthyears
uzdevumu	gawain
diriģents	konduktor
akadēmija	academy
vidusjūras	mediterranean
pieejama	available
pieejama	magagamit
pieejama	makukuha
suns	aso
suns	dog
turpinājās	ipinagpatuloy
turpinājās	nagpatuloy
sabiedrība	lipunan
sabiedrība	kumpanya
sabiedrība	kompanya
fonda	fund
fonda	pondong
doma	inakala
doma	akala
doma	naisip
doma	kala
doma	idea
doma	ideya
jaunākais	junior
jaunākais	pinakabagong
jaunākais	pinakabago
jaunākais	pinakahuling
jaunākais	pinakahuli
jaunākais	latest
dzimuši	ipinanganak
dzimuši	pinanganak
vietējā	lokal
bostonas	boston
pieejams	available
pieejams	magagamit
pieejams	makukuha
uzvarētāji	winners
ričards	richard
lietotāja	gumagamit
lietotāja	user
dome	dome
galvaspilsētas	capitals
vecākā	oldest
šveicē	switzerland
krievi	russians
zāles	medisina
zāles	gamot
pieauga	lumago
jans	jan
youtube	youtube
osta	daungan
romā	rome
romā	roma
kāpēc	bakit
stāvoklis	situation
stāvoklis	sitwasyon
stāvoklis	kalagayan
stāvoklis	kondisyon
stāvoklis	kundisyon
elizabete	elizabeth
elizabete	elisabeth
atgriežas	pagbabalik
atgriežas	returns
atgriežas	bumabalik
apmeklēja	pinuntahan
apmeklēja	bumisita
apmeklēja	binisita
torņa	tore
torņa	tower
torņa	toreng
meži	kagubatan
meži	woods
meži	kakahuyan
meži	kagubatan
meži	kagubatan
meži	gubat
datoru	kompyuter
datoru	computer
fotogrāfijas	photos
fotogrāfijas	larawan
uzskaitījums	listahang
uzskaitījums	listahan
noteikta	naayos
noteikta	inayos
vērtība	halaga
uguns	fire
uguns	sunog
uguns	apoy
ieejas	input
ieejas	ipinasok
tradicionāli	tradisyunal
tradicionāli	tradisyonal
īsi	dagli
īsi	maiksi
īsi	maikli
īsi	short
īsi	pandak
īsi	maikling
īsi	maikli
īsi	maikling
kora	cora
telpās	panloob
telpās	indoor
uzbrukums	attack
uzbrukums	atake
uzbrukums	assault
apkalpo	serving
apkalpo	paglilingkod
svētais	santo
svētais	santa
svētais	banal
atpūtas	resting
atpūtas	nagpapahinga
rangs	rankings
cieši	masikip
cieši	mahigpit
cieši	closely
zīmes	palatandaan
zīmes	character
zīmes	characters
zīmes	marks
katedrāle	katedral
planētas	planeta
planētas	planetary
planētas	planets
saule	sun
saule	araw
saule	sunshine
css	css
opera	opera
asociācijas	asosasyon
dzīvnieks	animal
dzīvnieks	hayop
skaitīšanas	bilangin
skaitīšanas	counting
skaitīšanas	nagbibilang
skaitīšanas	pagbibilang
fizikas	pisikang
fizikas	pisika
karoga	bandila
karoga	watawat
pussargs	tagabantay
palīdzēja	natulungan
palīdzēja	tinulungan
edvards	edvard
edvards	edward
domē	duma
vilcienu	tren
daudzus	maraming
daudzus	marami
sportisti	athlete
sportisti	atleta
ungāru	hungarian
bar	hadlangan
bar	bar
pētniecības	pananaliksik
pētniecības	pagsisiyasat
pētniecības	research
relatīvi	relatibong
microsoft	microsoft
pagaidām	samantala
braucienā	journey
braucienā	paglalakbay
valign	valign
viela	sangkap
sarkano	pula
sarkano	red
konstantīns	konstantin
konstantīns	constantine
konstantīns	constantino
zonde	pagsisiyasat
portāls	portal
līdzīgas	kapareho
līdzīgas	magkatulad
līdzīgas	katulad
parlaments	parlyamento
skotijas	scotland
skotijas	scottish
būtiski	mahalaga
būtiski	mahahalagang
retāk	bihira
muzejā	museo
asociācija	association
gari	maxi
uzvarētājs	nagwagi
uzvarētājs	winner
uzvarētājs	pagandahan
krita	nahulog
sastāvēja	binubuo
kartes	baraha
kartes	maps
kartes	mapa
kartes	tsart
kartes	charts
novērojumu	observation
kongo	ehipto
kongo	congo
kongo	congolese
wikimedia	wikimedia
rokas	arms
rokas	armas
rokas	kamay
rokas	hands
ass	matalim
ass	pagkagising
ass	axis
ciltis	tribes
dzīvot	mabuhay
dzīvot	mamuhay
dzīvot	live
meksikas	mexican
meksikas	mehiko
avoti	sources
avoti	pinagmumulan
avoti	pagkukunan
zināšanas	kaalaman
zināšanas	knowledge
profesionālā	professional
profesionālā	propesyonal
profesionālā	vocational
nākamā	kasunod
nākamā	susunod
nākamā	next
ziņu	mensahe
ziņu	message
tropu	tropikal
vislabāk	makakaya
vislabāk	pinakamagandang
vislabāk	pinakamaganda
vislabāk	best
dārzs	hardin
lakers	lakers
spēkus	pwersa
spēkus	sandatahan
vēlējās	wanted
tālu	malayo
tālu	kalayo
tālu	malayong
portālā	portal
automātiski	awtomatiko
automātiski	awtomatikong
automātiski	awtomatiko
izglītība	edukasyon
vajag	need
vajag	kailangan
vajag	pangangailangan
str	str
elementi	cells
degvielas	gasolina
kalpo	serving
kalpo	paglilingkod
kalpo	magsilbi
kalpo	paglingkuran
kalpo	serve
kalpo	maglingkod
kalpo	naglilingkod
maza	liit
maza	maliit
maza	kaunti
maza	maliit
čārlzs	charles
čehoslovākijas	czechoslovakia
čehoslovākijas	czechoslovak
stadionā	stadium
materiāli	materyal
materiāli	materyales
materiāli	materyales
riteņbraukšanas	pagbibisikleta
riteņbraukšanas	cycling
sacīkšu	racing
sacīkšu	karera
kalni	bundok
apvienotā	united
apvienotā	nagkakaisa
jurijs	yuri
nāk	lumapit
nāk	sasama
nāk	darating
labs	mabait
labs	mabuti
mēra	nasusukat
mēra	sinukat
balts	maputi
balts	puti
nedēļu	linggo
nedēļu	lingguhan
nedēļu	lingo
ideja	idea
ideja	ideya
kosmiskā	cosmic
komplekss	complex
komplekss	kumplikadong
komplekss	komplikadong
komplekss	masalimuot
mazās	liit
mazās	maliit
atkāpās	tutol
kalpoja	served
kalpoja	nagsilbi
kalpoja	hinahatid
stils	istilo
stils	style
stils	estilo
atšķirības	diff
atšķirības	pagkakaiba
komisija	commission
komisija	komisyon
kontrolē	kinokontrol
kontrolē	kontrolado
krusts	krus
krusts	cross
atmiņas	alaala
atmiņas	memorya
atmiņas	alaala
vakarā	evening
vakarā	gabi
vef	vef
indekss	index
currentclub	currentclub
stikla	baso
stikla	salamin
stikla	pampalaki
antons	anton
baterijas	baterya
vēdera	puson
biedri	miyembro
biedri	members
biedri	kasapi
pasaule	mundo
tīkls	network
publicēts	inilathala
publicēts	publish
rumānijas	romanian
absolūtais	absolute
absolūtais	lubusang
struktūras	istruktura
novērots	nagmamasid
novērots	ginugunita
nato	nato
jautājums	katanungan
jautājums	tanong
konkurss	malambot
konkurss	paligsahan
konkurss	contest
ārzemju	foreign
ārzemju	dayuhang
zviedrija	sweden
zviedrija	suwesya
lietuva	lithuania
kopīgi	jointly
tradīcijas	tradisyon
tradīcijas	kaugalian
tradīcijas	tradisyon
smagi	mabigat
smagi	malubha
smagi	severe
smagi	malubhang
smagi	hard
smagi	mahirap
jauni	new
jauni	bago
jauni	bagong
jauni	bata
apstiprināts	kumpirmado
apstiprināts	nakumpirma
apstiprināts	inaprubahan
apstiprināts	naaprubahan
šaurums	kipot
paaudzes	henerasyon
paaudzes	generation
paaudzes	henerasyon
ludvigs	ludwig
neatkarīgi	malayang
neatkarīgi	independent
neatkarīgi	malaya
korporācijas	corporations
spiediena	presyon
paaugstināts	nadagdagan
paaugstināts	elevated
ceturtais	ikaapat
ceturtais	fourth
smadzeņu	cerebral
smadzeņu	brain
smadzeņu	utak
sadarbības	pagtutulungan
sadarbības	kooperasyon
plašāk	wider
kvalitātes	kalidad
kvalitātes	quality
pavadoņi	moons
dzīvības	buhay
dzīvības	lives
dzīvības	nakatira
garais	mahaba
garais	matagal
garais	haba
princis	prinsipe
princis	prince
lietotājs	gumagamit
lietotājs	user
toronto	toronto
šķira	klase
atkarīgs	dependent
atkarīgs	nakasalalay
spēcīgi	malakas
spēcīgi	strong
spēcīgi	powerful
spēcīgi	makapangyarihang
spārni	wings
spārni	pakpak
apkārt	paligid
izplatīts	ipinamamahagi
ligzdas	socket
bāka	paro
bāka	parola
bāka	parola
neizdevās	sawi
neizdevās	nabigo
neizdevās	palpak
labākie	makakaya
labākie	pinakamagandang
labākie	pinakamaganda
labākie	best
papīra	papel
četrus	apat
nopelniem	merit
jautājumu	katanungan
jautājumu	tanong
american	amerikano
ciemats	nayon
mēnesi	buwan
muižā	mansion
kontinentālās	kalapagang
nozīmīga	makabuluhang
sastāvdaļa	constituent
sastāvdaļa	sahog
noslēgts	concluded
noslēgts	sealed
norvēģu	norwegian
krasts	shore
krasts	baybayin
krasts	baybayin
melns	itim
departaments	kagawaran
departaments	departamento
ciparu	digital
cilmes	germ
cilmes	tangkay
cilmes	stem
iemesls	dahilan
nodaļā	chapter
nodaļā	kabanata
pārejas	pagbabago
pārejas	transition
pārejas	transitional
kādam	sinuman
del	del
irānas	iranian
franciju	pransiya
franciju	france
esošās	umiiral
oļegs	oleg
dns	dna
francis	franz
francis	francis
publiski	publiko
publiski	pampubliko
valda	reigns
plūst	agos
plūst	umaagos
sīrijas	syrian
komiteja	komite
komiteja	committee
sadalījums	pagkakahati
sadalījums	allocation
sadalījums	pamamahagi
uzbūve	konstruksiyon
uzbūve	construction
uzbūve	konstruksyon
uzbūve	istraktura
sabiedroto	allied
naudu	pera
naudu	salapi
balodis	pigeon
minskas	minsk
leo	leo
labās	diba
labās	kanang
kāpuri	larvae
ceturtā	ikaapat
ceturtā	fourth
iekšējā	panloob
iekšējā	internal
iekšējā	natatagong
ūdeņraža	hydrogen
tanku	tangke
ukraiņu	ukranyano
spēju	kakayahang
spēju	kakayahan
pakāpe	grade
junioru	junior
metro	subway
metro	kalakhang
metro	metro
laukā	patlang
laukā	field
laukā	larangan
vēlreiz	ulit
vēlreiz	again
vēlreiz	muli
vēlreiz	nanaman
josla	banda
novietojums	puwesto
novietojums	kinalalagyan
novietojums	lokasyon
novietojums	posisyon
novietojums	opinyon
platformas	platform
nopirka	nakabili
nopirka	binili
uzstājās	nagsalita
ražo	produces
ārējā	panlabas
ārējā	panlabas
spēlējot	paglalaro
spēlējot	naglalaro
administratīvā	administrative
ozols	quercus
usa	usa
rezultātus	resulta
ķīmijas	kimika
ķīmijas	kimikang
trimdā	tinapon
karavīrs	sundalo
karavīrs	kawal
vienošanās	kasunduan
vienošanās	kasunduan
vienošanās	kaayusan
vienošanās	arrangement
darbinieki	kawani
darbinieki	staff
latvieši	latvians
musulmaņu	muslim
den	den
slānis	patong
nodeva	levy
nodeva	fee
nodeva	bayad
skatītāju	audience
skatītāju	tagapanood
skatītāju	madla
skatītāju	makakakita
lielie	large
lielie	malaki
lielie	malaking
nozīmīgs	makabuluhang
nozīmīgs	kahalaga
nozīmīgs	mahalaga
roma	rome
roma	roma
reformu	reporma
sieviete	babae
sieviete	babae
sieviete	female
politika	patakaran
politika	politika
politika	pulitika
politika	patakaran
slimība	karamdaman
slimība	sakit
gruzijas	georgian
mainīt	palitan
mainīt	magbabago
mainīt	pagbabago
mainīt	baguhin
mainīt	change
barons	baron
barons	barons
veidošanās	formation
elektronu	elektron
viii	viii
saukt	tumawag
saukt	tawagan
saukt	tawag
astronoms	astronomer
pilsonība	nationality
pilsonība	nasyonalidad
pilsonība	pagkamamamayan
zona	zone
mēnešiem	buwan
mēnešiem	months
lielmeistars	grandmaster
lidosta	airport
lidosta	paliparan
medaļa	medalya
medaļa	medal
kristiešu	christian
kristiešu	kristiyano
pēdas	talampakan
pēdas	paa
pēdas	track
pēdas	bakas
pievienots	naidagdag
pievienots	idinagdag
pievienots	kalakip
grieķijā	gresya
tirgū	merkado
tirgū	palengke
tirgū	pamilihan
tirgū	market
laukos	kabukiran
vēlas	gustong
vēlas	pagbati
vēlas	wishes
vēlas	kagustuhan
rgb	rgb
attālums	layo
attālums	distansya
attālums	distansiya
toms	torn
toms	napunit
toms	punit
toms	tom
kolonijas	kolonya
koks	kahoy
koks	wood
koks	puno
resursu	mapagkukunan
resursu	resource
operācija	operation
operācija	operasyong
operācija	operasyon
operācija	surgery
operācija	operasyon
septiņas	pitong
septiņas	seven
septiņas	pito
partizānu	pakikidigmang
partizānu	partisan
apraksta	naglalarawan
apraksta	inilalarawan
apraksta	describe
apraksta	ilarawan
pavada	samahan
pavada	gumastos
laba	mabait
laba	mabuti
plaša	malawak
plaša	malawak
plaša	malapad
nozīmīgu	makabuluhan
pieejami	available
pieejami	magagamit
pieejami	makukuha
asins	blood
asins	dugo
veidoti	nabuo
izcelsme	pinanggalingan
izcelsme	origin
izcelsme	pinagmulan
miljardi	billion
miljardi	bilyon
miljardi	bilyon
url	url
apstākļi	kondisyon
apstākļi	kundisyon
apstākļi	pangyayari
programmatūras	software
princips	prinsipyo
šķiet	anyong
saturs	nilalaman
saturs	nilalaman
apvienoto	united
apvienoto	nagkakaisa
izdala	release
kontroles	kontrol
kontroles	kontrolin
kontroles	pagkontrol
kontroles	kinokontrol
maskava	moscow
vārtiem	gate
pedagogs	educator
zirgs	kabayo
balsojums	boto
balsojums	bumoto
balsojums	pagboto
balsojums	voting
balsojums	boboto
jura	jura
turcijā	turkey
turcijā	turkiya
šodien	ngayon
tiešām	talaga
zilā	blue
zilā	bughaw
zilā	asul
programmā	program
programmā	programa
akcijas	namamahagi
akcijas	pagbabahagi
nosūtīja	naipadala
nosūtīja	ipinadala
nosūtīja	nagpadala
iestāde	institusyon
iestāde	awtoridad
iestāde	otoridad
iestāde	authority
iestāde	kapangyarihan
apkalpes	crew
esošā	umiiral
pretēji	unlike
martins	martin
funkcija	tungkulin
funkcija	punsiyon
gaiss	hangin
gaiss	himpapawid
saturu	nilalaman
irākas	iraqi
stundu	oras
turpinās	patuloy
turpinās	nagpapatuloy
turpinās	patuloy
turpinās	nagaganap
turpinās	kasalukuyang
atvērta	buksan
atvērta	bukas
atvērta	open
atvērta	nagbukas
atvērta	binuksan
nama	nama
daba	kalikasan
daba	nature
koncentrācijas	pinagtutuunan
koncentrācijas	concentration
liek	leads
liek	pinangunahan
liek	lead
summa	halaga
summa	sum
summa	kabuuan
transports	transportasyon
transports	sasakyan
transports	transportasyon
transports	sasakyan
star	bituin
star	star
svēto	banal
apvērsuma	kapalaran
uzturas	lumalayo
mutes	bunganga
mutes	bibig
ceļi	daan
ceļi	landas
liverpool	liverpool
pārsniedz	lumampas
virziena	directional
diametrs	diameter
sānu	patagilid
lēmums	desisyon
boriss	boris
alu	serbesa
alu	beer
alu	alu
rindas	lines
grāfs	earl
kongresa	congressional
kongresa	kongreso
krieviski	russian
krieviski	ruso
hronikas	chronicles
shēma	scheme
rudens	taglagas
rudens	autumn
hokejā	championships
strauts	brook
pasažieri	pasahero
pasažieri	pasahero
īsais	maiksi
īsais	maikli
īsais	short
īsais	pandak
īsais	maikling
īsais	mapagkumbaba
īsais	maamong
meitu	daughter
pārvietojas	lilipat
pārvietojas	gumagalaw
slimnīcas	ospital
like	parang
like	like
like	gustuhin
brīvprātīgo	volunteers
brīvprātīgo	boluntaryo
brīvprātīgo	volunteer
štats	state
štats	estado
izdevējs	publisher
korpusa	hull
ķieģeļu	brick
arturs	arthur
adrese	tirahan
adrese	address
saglabāt	pol
saglabāt	save
polija	poland
dziļums	lalim
sekundes	seconds
sekundes	segundo
alt	alt
suņu	canine
karalienes	queen
karalienes	reyna
karalienes	queens
spēcīgs	malakas
spēcīgs	strong
spēcīgs	powerful
spēcīgs	makapangyarihang
vīrieši	males
vīrieši	kalalakihan
vīrieši	male
vīrieši	lalaki
rūpnīcas	halaman
veikals	shop
veikals	tindahan
veikals	mamili
veikals	tindahan
veikals	store
blīvums	density
augstskolas	unibersidad
augstskolas	campuses
fonds	pundasyong
fonds	foundation
fonds	pundasyon
fonds	fund
fonds	pondong
draugs	mate
draugs	kaibigan
draugs	makipagkaibigan
kakla	leeg
māsas	sis
māsas	sisters
sarakstu	listahang
sarakstu	listahan
jūs	ikaw
jūs	ka
jūs	mo
pašreizējā	current
pašreizējā	kasalukuyan
pašreizējā	kasalukuyang
jaunāko	pinakabago
arnolds	arnold
sociālā	panlipunan
sociālā	social
sociālā	sosyal
pop	pop
bars	kumpol
bars	bunch
vecākiem	parents
vecākiem	magulang
aizsardzība	proteksyon
aizsardzība	depensa
aizsardzība	defense
aizsardzība	pagtatanggol
aizsardzība	ipagtanggol
beigas	matatapos
beigas	katapusan
beigas	pagtatapos
beigas	tapusin
beigas	dulo
pastāvēt	umiiral
rihards	richard
pieciem	limang
pieciem	lima
pieciem	singko
vārdnīca	talahulugan
vārdnīca	talasalitaan
vārdnīca	diksiyunaryo
vārdnīca	dictionary
vārdnīca	diksyunaryo
atlas	atlas
vdr	gdr
augsnes	lupa
precīzi	tumpak
precīzi	tama
precīzi	eksaktong
lietuvu	lithuania
satura	nilalaman
balti	maputi
balti	puti
diskusijas	talakayan
diskusijas	talakayan
zaudējumi	kawalan
zaudējumi	pagkawala
zaudējumi	injury
zaudējumi	pinsala
zaudējumi	pagkalugi
zaudējumi	damages
cenu	presyo
formāts	format
paula	paula
ekonomika	economics
ekonomika	ekonomiya
vētra	bagyo
dāvids	david
vairošanās	pagpaparami
acs	mata
jēdziens	konsepto
atklāt	tuklasin
atklāt	tumuklas
atklāt	matuklasan
atklāt	natuklasan
īpaša	espesyal
īpaša	special
saknes	ugat
saknes	root
saknes	roots
savienota	nakakonekta
savienota	konektado
baseins	basin
milzu	giant
milzu	higante
kuģiem	ships
bruno	bruno
mvp	mvp
ferrari	ferrari
kolumbijas	columbia
kolumbijas	colombian
kolumbijas	colombia
pazīmes	tampok
pazīmes	katangian
pazīmes	palatandaan
plāns	plano
plāns	plan
plāns	magplano
vējš	hangin
atkarīga	dependent
atkarīga	nakasalalay
pārdots	nabenta
pārdots	nabili
aktivitātes	gawain
aktivitātes	aktibidades
aktivitātes	gawain
aktivitātes	aktibidad
don	don
gov	gov
skotu	eskoses
skotu	scotch
ievērojams	makabuluhang
europe	europa
europe	gresya
nogalināts	napatay
nogalināts	pinatay
audio	audio
bērns	baby
bērns	sanggol
bērns	bata
bērns	kid
bērns	anak
bērns	bata
karību	caribbean
padomi	tips
padomi	konseho
padomi	konsilyo
auga	herb
atjaunot	ibalik
atjaunot	manumbalik
atjaunot	update
cilšu	tribal
alfabēta	alphabetical
alfabēta	alphabetic
boeing	boeing
medību	pangangaso
ventspilī	marathon
metāls	metal
čīles	chilean
viļņu	alon
cars	kotse
monētas	barya
monētas	barya
monētas	coin
dmitrijs	dmitry
dmitrijs	dmitri
alberta	alberta
htm	htm
studenti	estudyante
apple	apple
apple	mansanas
latvju	leton
cfg	cfg
atl	atl
vašingtonas	washington
politikā	patakaran
politikā	politika
politikā	pulitika
rota	roth
rota	magtanim
laikraksts	diyaryo
laikraksts	pahayagan
ražotājs	producer
ražotājs	tagagawa
ražotājs	gumagawa
numurs	bilang
aktivitāte	gawain
aktivitāte	aktibidad
atjaunots	updated
atjaunots	nabago
atjaunots	renew
atjaunots	ibinalik
sultāns	sultan
jebkuru	any
dzeja	tula
dzeja	poetry
padara	gumagawa
pieņem	tinatanggap
pieņem	tumatanggap
pieņem	tanggapin
pieņem	accept
tonumber	tonumber
viļņa	vilna
viļņa	alon
svara	timbang
svara	bigat
aptver	sumasakop
aptver	sinasakop
izmaksas	gastos
izmaksas	gastos
izmaksas	halaga
gaisma	liwanag
gaisma	magaan
gaisma	ilaw
ziemassvētku	pasko
ziemassvētku	christmas
spējas	kakayahan
zirgi	kabayo
pievienota	naidagdag
pievienota	idinagdag
pievienota	kalakip
turcija	turkey
turcija	turkiya
austrijā	austria
krustu	krus
krustu	cross
vāka	cover
vāka	pabalat
vāka	takpan
vienāds	katumbas
vienāds	equals
vienāds	pantay
labais	mabait
labais	mabuti
bungas	tambol
bungas	drum
bungas	drum
bungas	drums
lielums	laki
lielums	sukat
autobuss	bus
modeļi	models
modeļi	modelo
modeļi	pattern
animācijas	animation
intereses	interes
serbijas	serbiya
serbijas	pranses
mērs	alkalde
mērs	mayor
asi	axis
les	les
nometnē	kampo
prāta	isip
krūšu	dibdib
krūšu	suso
reakcijas	reaksyon
reakcijas	reaksyon
reakcijas	reaction
apdzīvo	pinamumugaran
nozare	sektor
nozare	sector
nozare	industriya
maltas	malta
maltas	mehiko
redzama	nakikita
aktīvs	active
aktīvs	aktibong
aktīvs	aktibo
aktīvs	asset
mergedrow	mergedrow
stokholmā	stockholm
dramaturgs	playwright
mac	mac
mac	aic
rock	bato
rock	rock
ustring	ustring
ērgļu	eagles
eksistē	umiiral
eksistē	umiiral
sasniegums	nakamit
sasniegums	achievement
gaismu	liwanag
gaismu	magaan
gaismu	ilaw
veikts	gumanap
veikts	ginanap
māsa	sister
māsa	ate
situācija	situation
situācija	sitwasyon
ieraksts	entry
ieraksts	pagpasok
ieraksts	record
ieraksts	talaan
ieraksts	rekord
prasībām	detalye
koncerts	gig
koncerts	konsiyerto
koncerts	concert
set	seth
telpa	silid
telpa	kuwarto
telpa	kwarto
telpa	space
telpa	kalawakan
telpa	puwang
telpa	espasyo
hans	hans
virsma	ibabaw
pussalā	tangway
problēma	problema
samazinājās	nabawasan
samazinājās	tumanggi
samazinājās	tinanggihan
burts	sulat
burts	liham
burts	letter
peru	peruvian
peru	peru
sākta	nagsimula
sākta	inumpisahan
sākta	sinimulan
sākta	sinimulan
maksimums	pinakamataas
sega	kumot
garām	tamaan
garām	mis
garām	miss
garām	binibining
celtics	celtics
ernsts	ernst
london	london
london	londres
nīderlandē	netherlands
precējies	kasal
precējies	ikinasal
precējies	pinakasalan
gaļas	karne
interesanti	interesting
interesanti	interesante
prūšu	prussian
vilnis	alon
izveido	lumilikha
cietumā	kulungan
ferdinands	ferdinand
sejas	xa
sejas	pangmukha
sejas	facial
ministrija	ministry
bel	bel
xii	xii
kaspars	caspar
slimnīcā	hospital
slimnīcā	ospital
baltais	maputi
baltais	puti
bišu	bubuyog
bišu	bee
atmosfērā	kapaligiran
xvi	xvi
pieminekļa	monumento
diplomāts	diplomat
senā	ancient
senā	sinaunang
liesma	apoy
sportists	atleta
pēta	exploring
fakti	katotohanan
tuvāk	closer
tuvāk	palapit
nātrija	sodium
dvd	dvd
dvd	dvd
virkne	string
skolotāja	guro
skolotāja	teacher
vislielākais	pinakamalaking
vislielākais	greatest
tiešā	direktang
tiešā	direct
tiešā	direkta
tauta	nation
tauta	tao
izveidi	gusali
izveidi	pagtatatag
krustojuma	junction
populācija	populasyong
populācija	populasyon
pārbaudes	pagsusulit
pārbaudes	checking
pārbaudes	tinitingnan
pārbaudes	tinitignan
pārbaudes	tseke
filadelfijas	philadelphia
krastiem	shores
sākt	simula
sākt	simulan
sākt	magsimula
sākt	magsimula
sākt	simulan
serbu	pranses
gleznas	kuwadro
enciklopēdija	encyclopedia
dzīvojis	nanirahan
dzīvojis	tumira
hit	tumama
hit	hit
hit	tinamaan
korpuss	hull
korpuss	corps
solo	solo
leģiona	legion
grēda	ridge
komandiera	commander
acīm	mata
vilks	lobo
vilks	wolf
plūsmas	streams
plūsmas	daloy
plūsmas	umaagos
plūsmas	lumilitaw
spiediens	presyon
david	david
melna	itim
abc	abc
ekonomists	economist
parīze	paris
parīze	parokya
out	lumabas
draugiem	kaibigan
draugiem	magkaibigan
atrod	nahahanap
atrod	humanap
īss	maiksi
īss	maikli
īss	short
īss	pandak
īss	maikling
sēklas	binhi
sēklas	seed
sēklas	buto
navigācijas	nabigasyon
navigācijas	paglalayag
lauks	patlang
lauks	field
lauks	larangan
daniels	daniels
daniels	daniel
wikitext	wikitext
barība	feed
barība	feeds
pieaug	pagsikat
pieaug	sumisikat
pieaug	rising
pieaug	pagtaas
acu	mata
attīstīta	binuo
kukaiņu	insekto
kukaiņu	barang
orgānu	organo
orgānu	organs
orgānu	organo
orgānu	organ
via	via
fantastikas	fiction
autobusi	bus
minerālu	mineral
pazīstami	familiar
pazīstami	pamilyar
cska	cska
reakcija	reaksyon
reakcija	reaction
vīrs	asawa
vīrs	lakay
laiki	times
laiki	beses
ietekmes	epekto
pareizi	diba
pareizi	kanang
pareizi	tama
pareizi	correct
pareizi	itama
palielinās	pagtaas
ligzda	pugad
ligzda	socket
centrālais	central
centrālais	gitnang
neviena	wala
pieņemt	tanggapin
pieņemt	accept
iespējama	maaari
iespējama	posible
iespējama	possible
iespējama	maari
iespējama	posibleng
rowclass	rowclass
gif	gif
net	net
slēgta	nakasara
slēgta	sarado
slēgta	saradong
misija	misyon
augs	planta
augs	halaman
nāve	kamatayan
martin	martin
atstāt	umalis
atstāt	iwan
atstāt	iwanan
noslēguma	closing
noslēguma	pagsara
noslēguma	isara
apvidus	lokalidad
vienādi	pantay
dzelzceļš	railway
dzelzceļš	riles
dzelzceļš	riles
dzelzceļš	riles
pīters	pedro
pīters	peter
dokumentu	dokumento
pārvalda	pamahalaan
domāju	inakala
domāju	akala
domāju	naisip
domāju	kala
domāju	isipin
domāju	palagay
domāju	tingin
kālija	potassium
tvaika	singaw
tvaika	steam
apvienojot	ipinagsama
astoņas	walong
astoņas	otso
astoņas	walo
somija	finland
skaidrs	burahin
skaidrs	malinaw
drupas	makawala
dārza	hardin
luiss	louis
luiss	lewis
luiss	luis
depo	depot
aizvada	inaalis
silēzijas	silesia
dominē	dominado
ainavu	pahiga
ainavu	landscape
ainavu	tanawin
preces	kalakal
preces	paninda
preces	paninda
mēģinājums	attempt
mēģinājums	susubukan
mēģinājums	pagtatangka
mēģinājums	susubukang
mēģinājums	tinangkang
mēģinājums	sinubukang
mēģinājums	tinangka
mēģinājums	sinubukan
mēģinājums	ensayo
vēstules	letra
vēstules	letters
vēstules	titik
nolemts	nagpasya
nolemts	naisipang
nolemts	nagdesisyon
nolemts	napagdesisyunan
tirgotājs	negosyante
tirgotājs	dealer
turpināt	magpatuloy
turpināt	ipagpatuloy
turpināt	magpatuloy
meklē	hinahanap
meklē	naghahanap
ievēlēta	inihalal
ievēlēta	hinalal
ieguvējs	nagwagi
ieguvējs	winner
ieguvējs	pagandahan
lidostas	airport
lidostas	paliparan
lidostas	airports
raķetes	rockets
patīk	parang
patīk	like
patīk	gustuhin
patīk	likes
augstienes	kabundukan
augstienes	highlands
augstienes	highland
apollo	apollo
vācietis	aleman
izplatība	pamamahagi
izplatība	paglaganap
autore	author
izstāde	eksibisyon
izstāde	exhibition
ārkārtas	emerhensiyang
ārkārtas	emerhensiya
ārkārtas	emergency
ārkārtas	natatanging
