το	os
μεταφέρθηκαν	transferidos
μεταφέρθηκαν	transferidas
μεταφέρθηκαν	transportado
μεταφέρθηκαν	transportados
μεταφέρθηκαν	transportada
μεταφέρθηκαν	transportadas
επιχειρηματίας	empresário
επιχειρηματίας	empreendedor
επιχειρηματίας	empresária
επιχειρηματίας	empreendedora
επιχειρηματίας	empresário
χαρά	joy
χαρά	alegria
χαρά	alegrias
χαρά	prazer
αμβέρσα	antuérpia
έγγραφο	documentar
έγγραφο	documento
καταγραφή	gravando
καταγραφή	gravação
καταγραφή	inscrição
καταγραφή	inscrições
καταγραφή	registro
καταγραφή	registo
παρόμοιες	semelhante
παρόμοιες	similar
παρόμοιες	semelhantes
παρόμοιες	similares
μετάδοση	transmissão
μετάδοση	difusão
μετάδοση	emissão
μετάδοση	radiodifusão
μετάδοση	transmissão
μετάδοση	radiodifusão
ψυχή	psique
ψυχή	alma
ψυχή	soul
κυπριακή	cipriotas
κυπριακή	cipriota
αντιπάλους	adversários
αντιπάλους	oponentes
αντιπάλους	opositores
αξίζει	valendo
αξίζει	worth
τείχος	parede
τείχος	muro
τείχος	mural
τείχος	muralha
ιστορικούς	historiadores
οικία	residence
οικία	residência
πτολεμαίος	ptolomeu
θηλυκό	mulher
θηλυκό	fêmea
θηλυκό	feminino
διήρκεσε	durou
διήρκεσε	duraram
χιλ	colina
χιλ	hill
ζημιές	dano
ζημιές	danos
ζημιές	prejuízos
ζημιές	indemnização
ζημιές	dano
ζημιές	danos
ζημιές	estrago
βενιζέλου	venizelos
πέφτει	cai
πέφτει	quedas
πέφτει	cataratas
πέφτει	falls
ομιλία	discurso
ελπίδα	esperança
ελπίδα	hope
ελπίδα	esperanças
σύλληψη	prisão
σύλληψη	detenção
σύλληψη	capturar
σύλληψη	captura
σύλληψη	captação
λευκωσία	nicósia
αίτηση	aplicativo
αίτηση	aplicação
αίτηση	pedir
αίτηση	solicitação
αίτηση	pedido
αίτηση	solicitar
χημικά	químico
χημικά	químicos
χημικά	química
χημικά	químicos
σικελία	sicilia
σικελία	sicília
πλούσιο	ricas
πλούσιο	rico
πλούσιο	ricos
πλούσιο	rich
πλούσιο	rica
πτυχίο	diploma
πτυχίο	licenciatura
πτυχίο	grau
πτυχίο	graus
μαρτυρίες	depoimentos
μαρτυρίες	testemunhos
μαρτυρίες	testemunhos
γρήγορη	rápido
γρήγορη	rápido
γρήγορη	fast
εξοπλισμό	gear
εξοπλισμό	engrenagem
επέλεξε	escolheu
επέλεξε	escolhi
ενδεχομένως	possivelmente
ενδεχομένως	potencialmente
εκπαιδευτικό	educacionais
εκπαιδευτικό	educação
εκπαιδευτικό	educacional
εκπαιδευτικό	educativo
σοβαρή	sério
σοβαρή	séria
σοβαρή	serio
σοβαρή	grave
σοβαρή	severo
σοβαρή	severas
σοβαρή	severa
σοβαρή	grave
αποελ	apoel
ιατρός	médico
επιγραφές	inscrições
αποσπάσματα	extratos
αποσπάσματα	extractos
αποσπάσματα	excertos
αποσπάσματα	trechos
αποσπάσματα	excertos
βαριά	pesado
βαριά	heavy
βαριά	pesadas
βαριά	pesados
βαριά	pesada
ουρανό	ceu
ουρανό	sky
ουρανό	céu
κόντρα	contra
κόντρα	contras
κόντρα	contra
ταξίδια	jornadas
ταξίδια	viajar
ταξίδια	viagem
ταξίδια	viaje
ταξίδια	viagens
ταξίδια	viaja
ταξίδια	viagens
ταξίδια	viajando
ταξίδια	viajar
ταξίδια	viajando
ταξίδια	viajar
ταξίδια	trips
ταξίδια	viagens
θετικές	positivos
θετικές	positivas
θετικές	positivo
θετικές	positiva
φάσεις	fases
φάσεις	estádios
φάσεις	estágios
φάσεις	etapas
φάσεις	fases
ήρωες	heróis
ήρωες	heroes
κρις	chris
κρις	cris
προορισμό	destino
πατριαρχείο	patriarcado
σκοτώσει	mate
σκοτώσει	kill
σκοτώσει	matem
σκοτώσει	matar
σκοτώσει	mata
επιδόσεις	performance
επιδόσεις	atuação
επιδόσεις	desempenho
τριάντα	trinta
τριάντα	thirty
σταθμούς	estações
διαλυτότητα	solubilidade
αντικατάσταση	substituir
αντικατάσταση	substituindo
αντικατάσταση	substituir
αντικατάσταση	substitui
αντικατάσταση	substitua
αντικατάσταση	substituição
αντικατάσταση	sobrescrever
αντικατάσταση	sobrepor
αντικατάσταση	substituição
αντικατάσταση	substituir
αντικατάσταση	substituto
αντικατάσταση	substituta
αντικατάσταση	substituto
αντικατάσταση	substituição
τοιχογραφίες	frescos
τοιχογραφίες	afrescos
τοιχογραφίες	murais
βιομηχανική	industrial
βιομηχανική	industriais
ενδείξεις	indicações
συνεργάτης	sócio
συνεργάτης	parceira
συνεργάτης	parceiro
συνεργάτης	colega
συνεργάτης	associada
συνεργάτης	associado
συνεργάτης	associados
συνεργάτης	associar
ασκήσεις	exercícios
ασκήσεις	brocas
κλαμπ	club
κλαμπ	clube
κλαμπ	clubs
κλαμπ	discotecas
κλαμπ	clubes
αλφάβητο	alfabeto
εσωτερικά	internas
εσωτερικά	internos
εσωτερικά	interno
εσωτερικά	interna
εσωτερικά	internamente
επιρροές	influencia
επιρροές	influência
επιρροές	influências
επιρροές	influenciar
επιρροές	influências
περού	peruano
περού	peruana
περού	perú
περού	peru
έπαιζε	jogado
έπαιζε	jogou
έπαιζε	tocou
έπαιζε	joguei
έπαιζε	jogaram
σεναριογράφος	argumentista
σεναριογράφος	roteirista
αστερισμό	constelação
υποχρεώσεις	obrigações
υποχρεώσεις	passivo
υποχρεώσεις	responsabilidades
υποχρεώσεις	passivos
υποχρεώσεις	compromissos
υποχρεώσεις	autorizações
σπήλαιο	gruta
σπήλαιο	caverna
δέλτα	delta
μπράιαν	brian
φρανσουά	françois
φρανσουά	françois
ιδιωτική	privada
ιδιωτική	privado
ιδιωτική	private
θετικά	positivos
θετικά	positivas
θετικά	positivo
θετικά	positiva
δυσκολίες	dificuldade
δυσκολίες	dificuldades
δυσκολίες	dificuldades
τάφο	tumba
τάφο	túmulo
τάφο	sepultura
τάφο	cova
τάφο	túmulo
τάφο	grave
τάφο	campa
στάλθηκε	enviada
στάλθηκε	enviadas
στάλθηκε	enviados
στάλθηκε	enviou
στάλθηκε	enviado
ατομικό	indivíduo
ατομικό	individual
ατομικό	individuais
αναφέρθηκε	denunciado
αναφέρθηκε	denunciou
αναφέρθηκε	relatado
αναφέρθηκε	comunicados
αναφέρθηκε	denunciada
βουλγαρική	búlgara
βουλγαρική	búlgaro
βουλγαρική	búlgaros
νομοθεσία	legislação
αραβική	árabe
αραβική	árabes
αραβική	árabe
αραβική	árabes
δωρεάν	livre
δωρεάν	grátis
δωρεάν	free
δωρεάν	gratuito
βελιγραδίου	belgrado
εξετάσεις	exames
εξετάσεις	testes
εξετάσεις	ensaios
εξετάσεις	exame
εξετάσεις	exames
εξετάσεις	exames
συνδυασμός	combinação
συνδυασμός	combine
συνδυασμός	combinar
τζαζ	jazz
λάθη	enganos
λάθη	erros
λάθη	erros
σόλο	solo
αντάρτες	guerrilhas
αντάρτες	guerrilheiros
αντάρτες	guerrilha
αντάρτες	insurgentes
αντάρτες	partidários
αντάρτες	guerrilheiros
αντάρτες	rebeldes
διατριβή	dissertação
διατριβή	tese
διατριβή	teses
συνέπειες	conseqüências
συνέπειες	consequências
συνέπειες	implicações
φιλοσοφική	filosófica
φιλοσοφική	filosóficos
φιλοσοφική	filosófico
φιλοσοφική	filosóficas
προσωπικότητα	personalidade
βελιγράδι	belgrado
οπαδούς	seguidores
ιερέας	priest
ιερέας	padre
ιερέας	sacerdote
νικώντας	derrotar
νικώντας	derrotando
επισκοπή	diocese
ξενοδοχείο	hotel
διάσπαση	dividir
διάσπαση	split
επισήμως	formalmente
επισήμως	oficialmente
στάλιν	stalin
στάλιν	estaline
στόχους	objectivos
στόχους	gols
στόχους	metas
στόχους	golos
στόχους	objetivos
επαγγελματικό	professional
επαγγελματικό	profissionais
επαγγελματικό	profissional
μαύρα	preta
μαύρα	black
μαύρα	preto
μαύρα	negro
μαύρα	pretas
κίνδυνος	risco
κίνδυνος	riscos
κίνδυνος	perigos
κίνδυνος	hazard
κίνδυνος	perigo
κίνδυνος	perigos
κίνδυνος	perigo
κοπ	kopp
σχεδιασμού	planejamento
σχεδιασμού	planeamento
σχεδιασμού	planificação
φυσικοί	físicos
αποδείχθηκε	provei
αποδείχθηκε	provado
αποδείχθηκε	provou
κατανάλωση	consumo
φλωρεντία	florença
μονακό	mónaco
μονακό	mônaco
μονακό	monaco
λήμνου	lemnos
υψηλότερο	superior
μωάμεθ	muhammad
μωάμεθ	maomé
μωάμεθ	maomé
μωάμεθ	mohammed
διάγνωση	diagnóstico
μεταφορές	transferências
μεταφορές	transportes
μεταφορές	transporte
εταιρίες	corporações
εταιρίες	companhias
εταιρίες	empresas
φάρμακα	remédio
φάρμακα	medicina
φάρμακα	medicamentos
φάρμακα	remédios
δυναμική	dinâmicas
δυναμική	dinâmica
δυναμική	dinâmico
δυναμική	dinâmicos
δυναμική	dinâmicas
δυναμική	dynamic
δυναμική	dinâmica
κατάλληλο	adequado
κατάλληλο	apropriada
κατάλληλο	adequados
κατάλληλο	apropriados
κατάλληλο	apropriado
κατάλληλο	adequado
κατάλληλο	adequados
κατάλληλο	adequada
ακτίνα	feixe
ακτίνα	trave
ακτίνα	viga
ακτίνα	raio
συνεργάτες	parceiras
συνεργάτες	sócios
συνεργάτες	parceiros
συνεργάτες	sócios
συνεργάτες	associados
συνεργάτες	associadas
συνεργάτες	colegas
εναλλακτική	alternativo
εναλλακτική	alternativas
εναλλακτική	alternativa
εναλλακτική	alternativo
εναλλακτική	suplente
εναλλακτική	alternar
ελληνισμού	helenismo
εξίσου	igualmente
εκφράσεις	expressões
ίαν	lan
ίαν	ian
ίαν	lan
ίαν	ian
μύθος	legend
μύθος	lenda
μύθος	legenda
μύθος	mito
μύθος	mitos
έξοδο	saida
έξοδο	saída
έξοδο	sair
πιστεύει	crê
πιστεύει	acredita
χανς	hans
στερεά	sólidos
στερεά	sólido
στερεά	sólida
στερεά	sólidos
ισορροπία	saldo
ισορροπία	balança
ισορροπία	balanço
ισορροπία	equilíbrio
ισορροπία	equilíbrio
ισπανός	espanhol
ισπανός	castelhano
ισπανός	espanhola
ισπανός	espanhóis
ισπανός	espanhol
τυπική	típico
τυπική	típicas
τυπική	típicos
τυπική	típica
εξελίξεις	evoluções
εξελίξεις	desenvolvimentos
ρυθμός	ritmo
ρυθμός	pace
ρυθμός	taxa
ρυθμός	classifique
ρυθμός	ritmo
ρυθμός	andamento
ρυθμός	ritmo
ρυθμός	rhythm
συνασπισμού	coligação
συνασπισμού	coalizão
κάστρα	castelos
θεατές	espectadores
θεατές	espectadores
θεατές	visualizadores
θεατές	telespectadores
σφαγή	massacre
σφαγή	carnificina
σφαγή	abate
σφαγή	matança
σφαγή	chacina
σφαγή	massacre
σφαγή	abate
σουλτάνος	sultão
σουλτάνος	sultan
ελαφρά	levemente
ελαφρά	ligeiro
ελαφρά	ligeira
ελαφρά	levemente
ελαφρά	ligeiramente
σεν	shen
σεν	sen
βιρτζίνια	virgínia
βιρτζίνια	virginia
μέταλλα	metais
μέταλλα	metal
μέταλλα	metais
σκηνοθέτες	diretores
σκηνοθέτες	realizadores
σκηνοθέτες	directores
υποκατάσταση	substituição
χορός	dança
χορός	dance
χορός	dançar
χορός	dança
χορός	dançando
χορός	dançar
χορός	dancing
κολέγιο	faculdade
κολέγιο	colégio
κολέγιο	college
κολέγιο	universidade
κύμα	onda
κύμα	acenar
κύμα	wave
σχεδιάστηκε	concebidos
σχεδιάστηκε	projetado
σχεδιάστηκε	desenhado
σχεδιάστηκε	concebido
σχεδιάστηκε	projetada
κέρματα	moedas
βία	violencia
βία	violência
μαδρίτη	madrid
μαδρίτη	madri
πρωταγωνίστησε	estrelou
κάρλος	carlos
πύλες	portões
πύλες	portas
πύλες	gates
πύλες	portais
πύλες	portais
πύλες	portais
πύλες	gateways
κορίτσι	menina
κορίτσι	moça
κορίτσι	miúda
κορίτσι	rapariga
κορίτσι	garota
εγγονός	neto
πρόσφατη	recentes
πρόσφατη	recente
ρίο	rio
βυζάντιο	bizâncio
θηλυκά	fêmeas
θηλυκά	mulheres
σταύρος	stavros
αρσενικό	arsénio
αρσενικό	arsénico
αρσενικό	macho
αρσενικό	masculino
επαγγελματίες	profissionais
ψηφιακή	digitais
ψηφιακή	digital
ηλεκτρονική	eletrônica
ηλεκτρονική	electrónica
ηλεκτρονική	eletrônicos
ηλεκτρονική	electrónico
ηλεκτρονική	eletrônica
ηλεκτρονική	electrónica
ηλεκτρονική	eletrônicos
ηλεκτρονική	eletrônico
τεράστιο	enormes
τεράστιο	enorme
τεράστιο	enormes
τεράστιο	enorme
κομμουνιστικό	comunistas
κομμουνιστικό	comunista
χάνει	perder
χάνει	perdendo
χάνει	perde
επεκτάθηκε	expandido
επεκτάθηκε	ampliado
επεκτάθηκε	expandida
επεκτάθηκε	expandiu
κατάργηση	revogar
κατάργηση	revogação
κατάργηση	abolição
κατάργηση	supressão
ήλιος	sun
ήλιος	sol
άσπρο	brancos
άσπρο	branco
άσπρο	white
άσπρο	brancas
άσπρο	branca
θεολογία	teologia
εκδοχές	versões
πρόεδροι	presidentes
ερώτημα	consulta
ερώτημα	query
ερώτημα	questão
ερώτημα	pergunta
σύνταξη	pensão
σύνταξη	pensões
σύνταξη	sintaxe
τεχνικά	técnicos
τεχνικά	técnico
τεχνικά	técnica
τεχνικά	tecnicamente
ιδιοκτήτης	dona
ιδιοκτήτης	proprietária
ιδιοκτήτης	dono
ιδιοκτήτης	proprietário
γαλαξίες	galáxias
θεατρική	teatrais
θεατρική	teatral
κτήρια	edifícios
κτήρια	imóveis
κτήρια	prédios
ωραία	boa
ωραία	belo
ωραία	bom
ωραία	legal
ωραία	nice
τάσεις	tendência
τάσεις	tendências
τάσεις	tendências
σελήνη	lua
σελήνη	moon
εύκολο	facil
εύκολο	fácil
εύκολο	easy
εύκολο	calma
εκτιμήσεις	estimativas
δούναβη	danúbio
απεικονίζεται	retratado
απεικονίζεται	retratado
απεικονίζεται	retratada
ολυμπιακοί	olimpíadas
ολυμπιακοί	olimpíada
διαρκεί	dura
απάντησε	responde
απάντησε	resposta
απάντησε	responder
απάντησε	responda
θηλαστικά	mamífero
θηλαστικά	mamíferos
μεσαιωνική	medievais
μεσαιωνική	medieval
ισοπαλία	tie
ισοπαλία	empate
ισοπαλία	gravata
ισοπαλία	desenhar
ισοπαλία	desenhe
ισοπαλία	desenha
ισοπαλία	empate
ισοπαλία	sorteio
κεφαλή	head
κεφαλή	cabeça
κεφαλή	cabeças
κεφαλή	ogiva
επαναστάτες	revolucionários
επαναστάτες	rebeldes
άθροισμα	soma
άθροισμα	sum
άθροισμα	somatório
λειτουργούσε	operado
λειτουργούσε	operou
λειτουργούσε	operados
παρακολούθησε	assisti
παρακολούθησε	assistido
παρακολούθησε	assistiu
παρακολούθησε	assistiram
φυλακές	prisão
φυλακές	cárcere
φυλακές	prisões
σήμαινε	significava
σήμαινε	significou
σαλβαδόρ	salvador
ηλεκτρονικό	electrónico
ηλεκτρονικό	eletrônica
ηλεκτρονικό	electrónica
ηλεκτρονικό	eletrônicos
ηλεκτρονικό	eletrônico
κάλεσε	chamada
κάλεσε	ligar
κάλεσε	ligue
κάλεσε	chama
αερίου	gas
αερίου	gás
αερίου	gases
σύνδρομο	síndrome
ζεύγος	par
ανακοινώνει	anuncia
πόρων	recursos
συνοικίες	bairros
συνοικίες	distritos
ολοκληρωθεί	completou
ολοκληρωθεί	concluída
ολοκληρωθεί	concluído
ολοκληρωθεί	concluídas
ολοκληρωθεί	concluídos
παναγιώτη	panagiotis
άσκηση	exercicio
άσκηση	exercício
άσκηση	exercícios
σημείωση	note
σημείωση	nota
συμβολίζει	simboliza
ηλεκτρική	elétricos
ηλεκτρική	elétrica
ηλεκτρική	elétrico
ηλεκτρική	eléctrica
ηλεκτρική	elétricos
ηλεκτρική	eléctricos
ηλεκτρική	elétrica
ηλεκτρική	elétrico
ηλεκτρικό	elétricos
ηλεκτρικό	eléctricos
ηλεκτρικό	elétrica
ηλεκτρικό	elétrico
αθηνά	athina
αθηνά	atena
αθηνά	athena
επιπτώσεις	impact
επιπτώσεις	impacte
επιπτώσεις	impacto
επιπτώσεις	impactos
επιπτώσεις	conseqüências
επιπτώσεις	consequências
επιπτώσεις	impactos
επιπτώσεις	impactes
επιπτώσεις	implicações
επιπτώσεις	efeitos
αγροτική	rural
αγροτική	rurais
εκπέμπει	transmitindo
δορυφόρος	satélite
δορυφόρος	satellite
δορυφόρος	satélites
αρσενικά	machos
αρσενικά	macho
αρσενικά	masculino
τίποτε	nada
διαφέρουν	diferem
τραγωδία	tragédia
τραγωδία	tragédias
αθλητικές	sporting
κλειδί	chave
κλειδί	tecla
κλειδί	chaves
κλειδί	key
λευκά	brancos
λευκά	branco
λευκά	white
λευκά	brancas
λευκά	branca
μάρκο	marko
μάρκο	marco
μάρκο	marcos
υπεύθυνη	responsável
υπεύθυνη	responsáveis
πρωταθλητές	campeões
πρωταθλητές	champions
αναπληρωτής	delegada
αναπληρωτής	adjunto
αναπληρωτής	deputado
αναπληρωτής	delegado
μόρια	moria
μόρια	moléculas
αυτόνομη	autónomo
αυτόνομη	autônomo
αυτόνομη	autónoma
αυτόνομη	autônoma
αιγαίο	egeu
τατουάζ	tattoo
τατουάζ	tatuagem
τατουάζ	tatuagens
τατουάζ	tatuagem
διαταγές	ordens
διαταγές	encomendas
ιδιοκτησίας	apropriação
ιδιοκτησίας	propriedade
ιδιοκτησίας	posse
λασιθίου	lasíti
παιδεία	educação
παιδεία	ensino
αντίγραφο	duplicado
αντίγραφο	duplicados
αντίγραφο	duplicar
αντίγραφο	copiar
αντίγραφο	cópia
αντίγραφο	copie
αντίγραφο	réplicas
αντίγραφο	réplica
χαλκιδικής	calcídica
φωτογραφίας	fotografia
ανοικτό	abre
ανοικτό	aberto
ανοικτό	abra
ανοικτό	abrir
ανοικτό	aberta
ανοικτό	open
θρησκευτικά	religiões
θρησκευτικά	religião
θρησκευτικά	religiosos
θρησκευτικά	religiosa
θρησκευτικά	religioso
θρησκευτικά	religiosas
διάσταση	dimensão
μυθιστορήματα	novelas
μυθιστορήματα	romances
χένρι	henrique
αξιολόγηση	apreciação
αξιολόγηση	avaliação
αξιολόγηση	avaliação
αντίθετο	oposta
αντίθετο	opostos
αντίθετο	oposto
ορολογία	terminologia
δημοφιλές	popular
δημοφιλές	populares
εντολές	comandos
εντολές	ordens
εντολές	encomendas
χειρόγραφα	manuscritos
χειρόγραφα	manuscrito
κλινική	clinica
κλινική	clínica
κλινική	clínico
κλινική	clínicas
κλινική	clínica
μπαρόκ	barroca
μπαρόκ	barroco
πόλο	polo
πόλο	pólo
πόλο	pólo
πόλο	pole
πόλο	polo
πόλο	poste
πόλο	varão
κάτοχος	dona
κάτοχος	proprietária
κάτοχος	dono
κάτοχος	proprietário
κάτοχος	holder
κάτοχος	detentor
κάτοχος	titular
μεθυλο	metilo
μεθυλο	metil
συμμάχους	aliados
περιφερειακή	regionais
περιφερειακή	regional
ιδρυτικό	fundação
προηγούμενα	anterior
προηγούμενα	anteriores
επίσκεψη	visite
επίσκεψη	visitar
επίσκεψη	visita
διακοπή	break
διακοπή	quebrar
διακοπή	quebra
διακοπή	pausa
διακοπή	interrupção
αποδοχή	aceitar
αποδοχή	aceitando
αποδοχή	aceitos
αποδοχή	aceites
αποδοχή	aceitado
αποδοχή	aceite
αποδοχή	aceita
αποδοχή	aceito
αποδοχή	aceitação
αποδοχή	aceitamos
αποδοχή	aceite
αποδοχή	aceito
αποδοχή	aceitar
αποδοχή	aceita
προστέθηκε	adicionado
προστέθηκε	adicionada
προστέθηκε	acrescentado
προστέθηκε	adicionados
προστέθηκε	adicionou
προστέθηκε	adicionadas
άφιξη	chegada
άφιξη	chegar
κυνήγι	caça
κυνήγι	hunt
κυνήγι	caçar
κυνήγι	caçada
κυνήγι	caça
κυνήγι	caçar
κυνήγι	caçando
κυνήγι	caçada
διοργανώνει	organiza
χριστιανούς	cristãos
πλεονέκτημα	vantagem
πληθυσμούς	populações
κόκκινη	vermelhas
κόκκινη	vermelha
κόκκινη	vermelho
κόκκινη	vermelhos
κόκκινη	red
διατηρείται	mantidas
διατηρείται	mantida
διατηρείται	mantido
διατηρείται	mantidos
επιστημονικά	cientificamente
επιστημονικά	científico
επιστημονικά	científica
μουσικές	musical
μουσικές	musicais
μοναχός	frei
μοναχός	frade
μοναχός	monk
μοναχός	monge
μισέλ	michelle
μισέλ	michel
πρόθεση	intenções
πρόθεση	intenção
πρόθεση	intenções
πρόθεση	intento
πρόθεση	intenção
ψάρια	peixes
ψάρια	peixe
μπιλ	bill
τέξας	texas
κανονικό	regulares
κανονικό	regular
κανονικό	normais
κανονικό	normal
διάσημο	famosa
διάσημο	famosas
διάσημο	famosos
διάσημο	famoso
εξασφάλισε	garantidos
τζόνσον	johnson
κόστα	costa
κόστα	kosta
τζαμί	mesquita
πάλη	wrestling
πάλη	luta
πάλη	luta
πάλη	briga
πάλη	combate
πάλη	lute
πάλη	fight
κοινώς	comumente
θαλάσσια	marinha
θαλάσσια	marine
θαλάσσια	marinho
θαλάσσια	marinhos
αδυναμία	incapacidade
αδυναμία	debilidade
αδυναμία	fraqueza
αδυναμία	fraquezas
σύρου	syros
οχυρό	reduto
οχυρό	fortaleza
οχυρό	forte
οχυρό	fortaleza
οχυρό	fort
μαθηματική	matemático
τόνι	tony
τόνι	toni
μελετητές	acadêmicos
μελετητές	estudiosos
αγορές	compras
αγορές	mercados
σύμπλεγμα	cluster
σύμπλεγμα	agregado
σύμπλεγμα	aglomerado
αδερφή	sister
αδερφή	irmã
σαμόα	samoa
σαμόα	samoa
επιστρέφοντας	voltando
επιστρέφοντας	retornando
εργάτες	trabalhadores
εργάτες	operários
εργάτες	trabalhadoras
βασισμένο	baseado
βασισμένο	baseados
φόρμουλα	formula
φόρμουλα	fórmula
συντεταγμένες	coordenadas
έρχονται	vindo
έρχονται	chegando
λόγοι	motivos
λόγοι	razões
προσβολή	insulto
προσβολή	insultar
πληθυσμοί	populações
λύσεις	soluções
ανεξάρτητες	independent
ανεξάρτητες	independentes
ανεξάρτητες	independente
συμπεριλαμβανομένης	incluindo
συμπεριλαμβανομένης	inclusive
κριμαίας	crimeia
πτήσεις	vôos
πτήσεις	voos
κρασί	vinho
κρασί	vinhos
επηρέασε	afetado
επηρέασε	afetadas
επηρέασε	afectados
επηρέασε	afetada
επηρέασε	afectado
επηρέασε	afetados
νάτριο	sódio
μαργαρίτα	margaret
μαργαρίτα	margarida
μαργαρίτα	margherita
μαργαρίτα	daisy
μαργαρίτα	margarida
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodite
αφροδίτη	venus
αφροδίτη	vênus
αφροδίτη	vénus
αποδεκτή	aceitáveis
αποδεκτή	aceitável
αποδεκτή	aceitos
αποδεκτή	aceites
αποδεκτή	aceitado
αποδεκτή	aceite
αποδεκτή	aceita
αποδεκτή	aceito
οποιονδήποτε	alguém
σύμπαν	universe
σύμπαν	universo
σύμπαν	cosmo
σύμπαν	cosmos
πρακτικές	práticas
συντάκτες	editores
συντάκτες	autores
διαταραχή	perturbação
διαταραχή	distúrbios
διαταραχή	perturbações
διαταραχή	perturbação
διαταραχή	transtorno
διαταραχή	desordem
σαίξπηρ	shakespeare
συνεισφορές	contributos
συνεισφορές	contribuições
επιστημονικό	científico
επιστημονικό	científica
μαίρη	mary
μαίρη	maria
ακριβή	precisos
ακριβή	exato
ακριβή	exatas
ακριβή	cara
ακριβή	caro
ακριβή	dispendioso
ακριβή	caros
τάκης	takis
σιδηροδρομικός	ferrovia
σιδηροδρομικός	ferroviária
πόδι	foot
πόδι	pé
πόδι	perna
παρκ	parque
παρκ	park
βρυξέλλες	bruxelas
ροπή	torque
ροπή	binário
άνθη	flores
αστέρι	estrela
αστέρι	star
αστέρι	estrelas
συμμετέχοντες	participantes
συμμετέχοντες	participantes
συνέβαλε	contribuíram
συνέβαλε	contribuiu
συνέβαλε	contribuído
δωμάτιο	sala
δωμάτιο	quarto
πάσχα	páscoa
πάσχα	páscoa
συμφώνησε	acordado
συμφώνησε	concordou
γραμματεία	secretaria
γραμματεία	secretariado
δημόσιες	público
δημόσιες	públicas
δημόσιες	pública
δημόσιες	públicos
δημόσιες	publico
ανθρώπινα	humano
ανθρώπινα	humanas
ανθρώπινα	humana
ανθρώπινα	human
φτερά	penas
φτερά	plumas
φτερά	alas
φτερά	asas
φτερά	wings
απαγόρευση	ban
απαγόρευση	banimento
απαγόρευση	banir
απαγόρευση	proibição
απαγόρευση	proibições
απαγόρευση	interdição
απαγόρευση	proibição
αίθουσες	salas
αίθουσες	quartos
αίθουσες	corredores
αίθουσες	salões
επιβάτες	passageiros
υιός	son
υιός	filho
αξιωματικοί	oficiais
φιλοξενεί	anfitriões
φιλοξενεί	exércitos
σερβικά	sérvio
σερβικά	sérvia
διάλυμα	solução
καύσης	combustão
σύνολα	conjuntos
σύνολα	sets
σύνολα	totais
διάδοχο	sucessor
διάδοχο	sucessora
αξίες	valores
δημοφιλή	popular
δημοφιλή	populares
δημοφιλή	populares
εξορία	exílio
εξορία	banimento
ανατροπή	subversion
ανατροπή	twist
ανατροπή	torção
ανατροπή	reviravolta
ανατροπή	torcer
ανατροπή	torce
ανατροπή	derrubar
ανατροπή	derrube
ανατροπή	derrubada
επιλογές	opções
επιλογές	escolhas
τόμ	tom
φωνές	vozes
φωνές	voices
διατηρήθηκε	mantidas
διατηρήθηκε	mantida
διατηρήθηκε	mantido
διατηρήθηκε	mantidos
θεωρητικά	teoricamente
θεωρητικά	teórica
θεωρητικά	teórico
θεωρητικά	teóricos
θεωρητικά	teóricas
ενότητες	módulos
ενότητες	secções
ενότητες	seções
αντιπολίτευση	oposição
εισήλθε	entraram
εισήλθε	entrou
υποψήφιοι	nomeados
υποψήφιοι	indicados
υποψήφιοι	candidatas
υποψήφιοι	candidatos
υποψήφιοι	requerentes
υποψήφιοι	candidatos
θρησκευτικό	religiosos
θρησκευτικό	religiosa
θρησκευτικό	religioso
θρησκευτικό	religiosas
τελειώνει	pontas
τελειώνει	termina
τελειώνει	extremidades
φορτίο	carregar
φορτίο	carga
φορτίο	carga
φορτίο	remessa
φορτίο	carregamento
αφιερωμένο	devoto
αφιερωμένο	devotado
αφιερωμένο	dedicado
αφιερωμένο	dedicada
αφιερωμένο	dedicados
αφιερωμένο	dedicado
ακμή	acne
γαλαξίας	galaxy
γαλαξίας	galáxia
αζερμπαϊτζάν	azerbaijão
ιωάννα	johanna
ιωάννα	joana
ιωάννα	joan
ιωάννα	joana
ιωάννα	joanna
ιωάννα	joana
ιωάννα	jeanne
ατλέτικο	atlético
παίζοντας	jogar
παίζοντας	tocando
παίζοντας	jogando
παίζοντας	brincando
πολίτη	cidadã
πολίτη	cidadão
συνδέσμους	ligações
συνδέσμους	links
αριστοτέλη	aristóteles
ελάχιστο	mínimos
ελάχιστο	mínimo
ελάχιστο	mínima
ελάχιστο	minimo
ελάχιστο	mínimo
ελάχιστο	mínimos
ελάχιστο	mínima
γυρίσματα	filmando
γυρίσματα	filmar
γυρίσματα	filmagem
γυρίσματα	filmagens
γυρίσματα	tiroteio
γυρίσματα	atirando
γυρίσματα	tiro
επίλυση	resolver
επίλυση	resolvendo
επίλυση	resolve
επίλυση	solucionar
επίλυση	resolver
επίλυση	resolva
κεντρικός	centrais
κεντρικός	central
κουλτούρα	cultura
προφήτη	profeta
πτηνά	pássaros
πτηνά	aves
βρετανικά	britânico
βρετανικά	britânicos
βρετανικά	british
χαρτί	paper
χαρτί	papel
σετ	conjunto
σετ	definir
σετ	set
σετ	definido
σετ	conjuntos
σετ	sets
