dell	dell
evaluare	evaluierung
evaluare	auswertung
evaluare	würdigung
evaluare	bewertung
evaluare	assessment
evaluare	beurteilung
evaluare	bewertung
asediu	siege
asediu	belagert
asediu	belagerung
divizat	geteilte
divizat	aufgeteilt
divizat	geteilt
divizat	gespalten
divizat	teilen
divizat	aufteilen
divizat	split
divizat	geteilt
bergamo	bergamo
taxe	steuer
taxe	steuern
taxe	abgaben
taxe	gebühren
taxe	gebühr
novo	novo
încurajat	gefördert
încurajat	ermutigt
încurajat	ermutigte
enterprise	enterprise
inamic	gegner
inamic	feindliche
inamic	feindlich
inamic	feinde
inamic	feind
vehicul	fahrzeug
botanică	botanik
botanică	botanischen
botanică	botanischer
botanică	botanische
botanică	botanik
arma	waffe
arma	waffen
arma	waffe
arma	kanone
arma	schusswaffen
arma	gewehr
arma	pistole
diferențele	differenzen
diferențele	unterschiede
servi	aufschlag
servi	servieren
servi	dienen
hanul	inn
hanul	gasthof
hanul	gasthaus
hanul	gaststätte
presupus	angenommen
presupus	angenommene
presupus	angeblich
presupus	vermeintlich
presupus	angeblich
presupus	vermeintlichen
presupus	behauptete
presupus	angebliche
presupus	angeblichen
presupus	vermutet
presupus	vermutlich
presupus	mutmaßliche
presupus	vermutete
presupus	angenommen
nagy	nagy
musulmane	moslem
musulmane	muslim
musulmane	muslimischen
musulmane	muslimische
musulmane	muslime
modificată	modifizierte
modificată	abgeändert
modificată	modifiziert
modificată	geändert
modificată	verändert
modificată	geänderten
modificată	abgeändert
modificată	geänderter
modificată	geändert
arakan	arakan
definitivă	endgültige
definitivă	endgültig
definitivă	endgültigen
definitivă	definitive
definitivă	endgültiges
rasa	züchtung
rasa	rasse
rasa	züchten
rasa	wettrennen
rasa	rasse
rasa	rennen
rasa	race
restaurarea	restauration
restaurarea	instandsetzung
restaurarea	wiederherstellung
restaurarea	restaurierung
emerit	emeritierter
emerit	emeritierung
cafenea	kaffee
cafenea	cafe
cafenea	café
cafenea	cafés
cafenea	cafe
cafenea	café
permanente	permanente
permanente	dauerhaft
permanente	permanent
permanente	ständige
permanente	ständigen
vizibilă	erkennbar
vizibilă	sichtbaren
vizibilă	sichtbare
vizibilă	sichtbar
vizibilă	sichtbarer
asociație	verein
asociație	verband
asociație	assoziation
asociație	vereinigung
asociație	association
index	index
index	inhaltsverzeichnis
index	sachregister
obișnuită	gewöhnlichen
obișnuită	normale
obișnuită	normalen
obișnuită	gewöhnliche
moral	moralisch
moral	moralischer
moral	moralische
moral	moral
moral	moralisch
moral	moralischen
kenneth	kenneth
trofee	trophäen
asigurări	versicherung
asigurări	versicherungswesen
asigurări	versicherungen
dispute	streitsachen
dispute	rechtsstreitigkeiten
dispute	streit
dispute	streitigkeiten
dispute	streitfälle
portughez	portugiesisch
portughez	portugiesischer
portughez	portugiesen
portughez	portugiesischen
portughez	portugiesische
brâncuși	brâncuși
funcționar	angestellter
funcționar	clerk
funcționar	sachbearbeiter
haiti	haitis
haiti	haiti
sindromul	syndrom
locație	lage
locație	ort
locație	standorte
locație	standort
prezență	teilnahme
prezență	teilnehmerzahl
prezență	besucherzahlen
prezență	anwesenheit
prezență	vorhandensein
prezență	anwesenheit
prezență	präsenz
prezență	gegenwart
eugene	eugene
cândva	irgendwann
persan	persischen
persan	persische
persan	persisch
persan	perser
traseu	strecke
traseu	pfad
traseu	wanderweg
traseu	trail
traseu	streckenführung
traseu	route
traseu	anfahrt
traseu	strecke
îmbunătățit	verbesserte
îmbunătățit	verbesserung
îmbunătățit	verbessert
îmbunătățit	verstärkte
îmbunătățit	erweitert
îmbunătățit	verbesserte
îmbunătățit	erweiterte
îmbunătățit	verbessert
vinde	verkaufe
vinde	verkauf
vinde	verkaufen
atlantique	atlantique
arhitecturale	architektonische
arhitecturale	architektonischen
arhitecturale	architektur
logic	logisch
logic	logische
logic	schlüssig
logic	logischen
logic	logisch
logic	logic
logic	logik
precizie	genauigkeit
precizie	präzises
precizie	präzise
precizie	präzision
precizie	genauigkeit
precizie	richtigkeit
precizie	korrektheit
precizie	präzision
meyer	meyer
măsoară	maßnahme
măsoară	messen
măsoară	maß
măsoară	massnahme
dom	kuppel
dom	dome
dom	dom
dom	dom
fame	bekanntheit
fame	berühmtheit
fame	ruhm
fame	berühmt
fame	fame
controlat	kontrolliert
controlat	kontrollierter
controlat	gesteuert
controlat	kontrollierten
controlat	kontrollierte
acționat	handelte
acționat	agierte
acționat	handelten
acționat	gehandelt
coleg	kollegin
coleg	kollege
coleg	kollegen
coleg	kollege
coleg	arbeitskollegen
express	ausdrücken
express	express
amt	amt
nel	nel
baltice	ostsee
baltice	baltische
baltice	baltic
baltice	baltikum
baltice	baltischen
mustafa	mustafa
ardere	verbrennung
ardere	verbrennungsmotor
ardere	brenn
ardere	brennen
ardere	verbrennung
ardere	burning
ardere	verbrennen
cost	kosten
cost	cost
modifică	ändern
modifică	abändern
modifică	verändern
modifică	modifizieren
boeing	boeing
întoarcere	zurück
întoarcere	rückkehr
întoarcere	rückgabe
întoarcere	return
cercetătorii	wissenschaftler
cercetătorii	forscher
cercetătorii	forscherinnen
peșteră	höhlen
peșteră	cave
peșteră	grotte
peșteră	höhle
senat	senat
senat	senats
gay	homosexuell
gay	homosexuelle
gay	schwule
gay	schwulen
gay	homosexuell
gay	schwule
gay	lesbisch
gay	schwul
creta	kreta
creta	kreide
ming	ming
montgomery	montgomery
egiptean	ägyptische
egiptean	ägypten
egiptean	ägyptischen
egiptean	ägypter
egiptean	ägyptischer
variabile	variable
variabile	variabler
variabile	unterschiedlich
variabile	variabel
variabile	variablen
variabile	variable
variabile	variablen
mediterană	mittelmeer
mediterană	mittelmeerküste
mediterană	mittelmeerraum
metale	metall
metale	metallverarbeitung
metale	metal
metale	metallbearbeitung
metale	metalle
metale	metall
metale	metallindustrie
metale	metallen
metale	metalle
pană	federn
pană	feder
bush	bush
bush	gebüsch
bush	bushs
bush	busch
standardele	normen
standardele	standards
daneză	dänisch
daneză	dänische
daneză	dänischer
daneză	dänischen
verticală	senkrecht
verticală	vertikalen
verticală	senkrechte
verticală	vertikal
verticală	vertikale
renunță	abbrechen
renunță	absagen
azerbaidjan	aserbaidschan
niveluri	stufen
niveluri	ebenen
niveluri	niveau
niveluri	stufen
niveluri	ebenen
mitchell	mitchell
mantova	mantova
notat	vermerkt
notat	bemerkte
notat	notiert
notat	angemerkt
notat	festgestellt
strategică	strategisch
strategică	strategische
strategică	strategisches
strategică	strategischen
cambodgia	kambodschanischen
cambodgia	kambodscha
cambodgia	kambodschas
cambodgia	kambodscha
pablo	pablo
morris	morris
lent	langsamer
lent	langsamen
lent	langsame
lent	langsam
lent	verlangsamen
cosma	cosma
prevăzută	vorgesehen
prevăzută	vorhergesehen
prevăzută	vorgesehene
academice	akademiker
academice	akademischen
academice	akademische
academice	akademisches
academice	akademischer
ice	eis
ice	ice
kate	kate
kate	katja
aurora	aurora
sinod	synode
sinod	konzil
rou	rou
maría	maría
oregon	oregon
bănci	banks
bănci	banken
bănci	kreditinstitute
bănci	bänke
bănci	bänken
restaurant	gaststätte
restaurant	küche
restaurant	restaurant
afectate	betroffene
afectate	beeinträchtigt
afectate	betroffenen
afectate	betroffen
baltă	pfütze
pavia	pavia
structurile	strukturen
structurile	bauwerke
impuse	auferlegt
impuse	aufgezwungen
impuse	verhängte
silezia	schlesien
silezia	schlesischen
silezia	schlesien
uriaș	giant
uriaș	giganten
uriaș	riesiger
uriaș	riese
uriaș	riesen
uriaș	riesigen
tabere	lager
tabere	camps
tabere	lagern
alma	alma
atribuie	zuweisen
atribuie	zuordnen
formulă	formel
formulă	rezeptur
formulă	formeln
kentucky	kentucky
indicat	angegeben
indicat	indiziert
mărfuri	luftfracht
mărfuri	cargo
mărfuri	fracht
mărfuri	ladungen
mărfuri	ladung
mărfuri	waren
mărfuri	güter
mărfuri	grundstoffe
mărfuri	waren
mărfuri	rohstoffe
belle	belle
grâu	weizen
grâu	getreide
cuantică	quantum
văzute	gesehen
văzute	sah
văzute	betrachtet
văzute	gesehen
văzute	angesehen
văzute	angeschaut
walt	walt
dublin	dublin
festivaluri	feierlichkeiten
festivaluri	festivals
festivaluri	feiertage
ball	ball
ball	kugel
ball	bälle
rusesc	russisch
rusesc	russischen
rusesc	russen
concepte	konzept
concepte	konzepte
concepte	begriffe
padova	padua
echivalentul	gleichwertig
echivalentul	äquivalent
echivalentul	gleichwertige
echivalentul	gleichwertiges
echivalentul	entsprechung
fani	fächer
fani	lüfter
fani	fans
fani	ventilatoren
afirmând	erklärend
postum	posthum
postum	posthum
plovdiv	plovdiv
participanții	teilnehmerinnen
participanții	teilnehmern
participanții	beteiligte
participanții	teilnehmer
mandate	mandat
mandate	mandaten
mandate	mandate
morminte	gräbern
morminte	gräber
morminte	gräbern
morminte	graves
morminte	gräber
colegi	arbeitskollegen
colegi	kolleginnen
colegi	kollegen
colegi	arbeitskollegen
colegi	kollegen
potențialul	mögliche
potențialul	potential
potențialul	potentielle
potențialul	potenzial
exactă	exakte
exactă	genau
exactă	exakten
exactă	genauer
exactă	genaue
horror	horror
horror	grauen
horror	horrorfilm
horror	entsetzen
horror	schrecken
vizibile	erkennbar
vizibile	sichtbaren
vizibile	sichtbare
vizibile	sichtbar
vizibile	sichtbarer
uss	uss
flash	flash
flash	blitz
duminica	sonntags
duminica	sonn
duminica	sonntag
duminica	sunday
duminica	sonntag
duminica	sonntags
srl	llc
srl	gmbh
srl	srl
srl	limited
srl	gmbh
srl	ag
srl	ltd
împiedicat	verhindert
împiedicat	gehindert
împiedicat	verhinderte
materia	angelegenheit
materia	materie
persia	persien
elementare	elementar
elementare	elementaren
elementare	elementare
elementare	grundschule
elementare	stufenweise
christina	kathrin
christina	christina
arhipelagul	archipel
arhipelagul	inselgruppe
arhipelagul	archipels
datorat	schuldete
datorat	geschuldet
datorat	geschuldete
succesiunea	abfolge
succesiunea	nachfolge
protocol	protokoll
protocol	protokolls
update	aktualisierung
update	aktualisierungen
update	update
update	aktualisieren
execută	hinrichten
execută	ausführen
ecuador	ecuador
bull	bull
bull	bulle
bull	stier
bull	ziff
kenya	kenia
îngropat	vergraben
îngropat	begraben
îngropat	bestattet
îngropat	beerdigt
november	november
locații	niederlassungen
locații	standort
locații	orte
locații	ortschaften
locații	standorte
biblie	bibel
fabricat	hergestellt
fabricat	hergestellte
fabricat	gefertigt
fabricat	hergestellt
fabricat	gefertigt
durere	schmerz
durere	schmerzen
întâlniri	treffen
întâlniri	sitzungen
întâlniri	tagungen
întâlniri	versammlungen
întâlniri	begegnung
întâlniri	begegnungen
recomandat	empfehlung
recomandat	empfehlen
recomandat	empfehlenswert
recomandat	empfohlene
recomandat	empfohlen
lucrând	arbeiten
lucrând	arbeitszeit
taiwan	taiwan
taiwan	südkorea
taiwan	taipeh
dramatică	dramatische
dramatică	dramatischer
dramatică	dramatisch
dramatică	dramatischen
populată	besiedelt
populată	bevölkert
populată	bewohnt
populată	besiedelten
tereza	teresa
tereza	therese
tereza	theresia
tereza	theresa
tereza	birgit
semifinale	halbfinale
dex	dex
semnată	signiert
semnată	unterzeichnete
semnată	unterzeichnet
semnată	unterschrieben
baptiste	baptiste
stelele	sternen
stelele	stern
stelele	sterne
stelele	stars
stelele	sternchen
emisă	herausgegeben
emisă	erteilt
emisă	ausgestellt
emisă	ausgegeben
emisă	ausgestoßen
emisă	emittiert
compuși	verbindungen
sovieticii	sowjets
sovieticii	sowjetunion
praf	stäube
praf	staub
praf	puder
praf	pulver
praf	schießpulver
haga	hague
haga	haag
haga	haager
zeus	zeus
animat	toon
animat	lebhaft
animat	animierte
animat	animationen
animat	animiert
nintendo	nintendo
locuită	besiedelt
locuită	bewohnt
locuită	bewohnte
semnal	signal
ceas	armbanduhr
ceas	beobachten
ceas	uhr
ceas	ansehen
ceas	anschauen
ceas	uhrzeit
ceas	uhren
ceas	uhr
ceas	wecker
democrație	demokratie
alfa	alpha
alfa	alfa
alfa	alfa
expune	enthüllen
expune	aussetzen
expune	enthüllung
expune	aufdecken
fantastică	phantastische
fantastică	fantastische
fantastică	phantastisch
fantastică	fantastisch
partener	partner
partener	gesellschafter
partener	kooperationspartner
cerințele	anforderungen
cerințele	vorschriften
occidentali	westliche
amenințare	drohung
amenințare	bedrohung
amenințare	gefahr
inventator	erfinder
bolta	tresorraum
bolta	tresor
bolta	gewölbe
bolta	gruft
lovituri	tritt
lovituri	weht
lovituri	schläge
lovituri	bläst
vizitează	besuch
vizitează	besuche
vizitează	besuchen
vizitează	besichtigung
vizibil	erkennbar
vizibil	sichtbaren
vizibil	sichtbare
vizibil	sichtbar
vizibil	sichtbarer
rgb	rgb
sporturi	freizeit
sporturi	sportarten
sporturi	sport
informatii	info
informatii	informationen
informatii	infos
informatii	information
informatii	informationen
informatii	auskunft
observație	bemerkungen
observație	anmerkung
observație	bemerkung
observație	beobachtung
observație	beobachtungen
observație	bemerkung
parker	parker
zeilor	götter
zeilor	göttern
zeilor	gottheiten
liechtenstein	liechtenstein
discovery	entdecken
discovery	entdeckungen
discovery	entdeckungsreise
discovery	entdeckung
discovery	discovery
găsiți	findet
găsiți	finden
găsiți	finde
găsiți	suchen
dur	grob
dur	raue
dur	hart
dur	rauen
dur	rau
dur	schwer
dur	hart
dur	schwierig
dur	harte
tăiat	ausschneiden
tăiat	schnitt
tăiat	cut
tăiat	schneiden
tăiat	abschneiden
etajul	fußboden
etajul	stockwerk
etajul	boden
etajul	etage
etajul	geschoss
chapelle	chapelle
strategie	strategie
peisaj	landschaft
peisaj	naturlandschaft
peisaj	landschaften
attila	attila
experiment	experimentiert
experiment	experiment
experiment	experimente
experiment	experimentieren
experiment	versuch
finalizată	abgeschlossen
finalizată	fertiggestellt
finalizată	beendet
vinci	vinci
reptile	reptil
reptile	reptilien
reptile	reptilien
convinge	überzeugen
convinge	überreden
convinge	überzeugen
convinge	überreden
sportul	sportarten
sportul	sport
leul	löwen
leul	löwe
leul	lion
personalul	personal
personalul	personalabteilung
personalul	belegschaft
personalul	personal
personalul	belegschaft
personalul	mitarbeiter
personalul	staff
aron	aron
preveni	verhüten
preveni	verhinderung
preveni	vermeiden
preveni	verhindern
preveni	vorbeugen
plată	bezahlung
plată	zahlungen
plată	zahlung
plată	zahlungsmittel
prize	sockel
prize	sockets
prize	fassungen
won	gewonnen
won	won
won	gewann
won	gewonnene
integrarea	eingliederung
integrarea	integration
integrarea	einbindung
reci	kalte
reci	kalt
reci	erkältung
reci	kälte
integrat	integriert
integrat	integrierter
integrat	integrierten
integrat	integrierte
fabricate	hergestellt
fabricate	hergestellte
fabricate	gefertigt
fabricate	hergestellt
fabricate	gefertigt
roosevelt	roosevelt
nuvela	novelle
nuvela	novella
vasili	wassili
aviație	flugverkehr
aviație	luftfahrtindustrie
aviație	luftverkehr
aviație	luftfahrt
spanioli	spaniern
spanioli	spanier
spanioli	spanisch
spanioli	spanischer
spanioli	spanischen
spanioli	spanische
heinz	heinz
petit	petit
thompson	thompson
wallace	wallace
monarh	monarch
monarh	monarchen
beethoven	beethoven
ploaie	rain
ploaie	regen
ploaie	regenwasser
islamului	islamischen
islamului	islamische
islamului	islam
bremen	niedersachsen
bremen	bremen
zagora	zagora
artificial	künstlich
artificial	künstlich
artificial	künstlichen
artificial	künstliches
artificial	künstlicher
artificial	künstliche
solară	solarenergie
solară	solarzellen
solară	solar
solară	sonnenenergie
disponibilă	vorhanden
disponibilă	verfügbare
disponibilă	verfügbar
disponibilă	erhältlich
reprezentative	vertretung
reprezentative	repräsentativ
reprezentative	repräsentant
reprezentative	vertreter
marino	marino
fetele	mädchen
fetele	mädels
fetele	girls
primită	erhaltene
primită	eingegangen
primită	empfangen
primită	erhalten
primită	erhielt
guvernat	regiert
guvernat	regierte
strategia	strategie
transmise	übertragene
transmise	übermittelt
transmise	übertragen
transmise	gesendet
culmea	grat
culmea	rücken
culmea	ridge
culmea	kamm
identice	identische
identice	identischen
identice	identisch
fotografia	foto
fotografia	fotoalbum
fotografia	fotografie
fotografia	fotografieren
fotografia	fotografien
locuite	besiedelt
locuite	bewohnt
locuite	bewohnte
albrecht	albrecht
aia	dass
aia	das
separarea	trennen
separarea	abtrennung
separarea	abtrennen
separarea	trennung
datoria	pflicht
datoria	zoll
interpretări	interpretation
interpretări	auslegungen
interpretări	auslegung
interpretări	interpretationen
scrisoarea	schreiben
scrisoarea	buchstaben
scrisoarea	brief
scrisoarea	buchstabe
eroul	held
eroul	heldin
eroul	hero
eroul	helden
aviației	flugverkehr
aviației	luftfahrtindustrie
aviației	luftverkehr
aviației	luftfahrt
rupt	zerbrochen
rupt	broken
rupt	gebrochen
rupt	kaputt
rupt	defekt
rupt	aufgerissen
rupt	gerissen
rupt	zerrissen
integrate	integriert
integrate	integrierter
integrate	integrierten
integrate	integrierte
panama	zentralamerika
panama	panama
afc	afc
utilizări	verwendung
utilizări	verwendungen
utilizări	verwendet
greaca	griechischen
greaca	griechen
greaca	grieche
greaca	griechisch
greaca	griechische
nancy	nancy
comisie	kommission
reveni	zurücknehmen
reveni	rückgängig
reveni	zurückkehren
westfalia	westfalen
arkansas	arkansas
sinteza	synthese
aripa	flügel
aripa	wing
cauzele	verursachen
cauzele	gründe
cauzele	ursachen
cauzele	ursache
cauzele	verursacht
graz	graz
veniturile	ertrag
veniturile	erträge
veniturile	umsatz
veniturile	einnahmen
veniturile	erträge
veniturile	einkommen
veniturile	einnahmen
veniturile	einkünfte
atomic	atome
atomic	atom
atomic	atomare
atomic	atomic
atomic	atomenergie
clinton	clinton
continuând	fortsetzung
continuând	fortsetzen
continuând	weiter
continuând	weiterbildung
împărăteasă	kaiserin
integrare	eingliederung
integrare	integration
integrare	einbindung
districtele	ortsteile
districtele	landkreise
districtele	bezirke
districtele	distrikte
districtele	stadtviertel
miercurea	mittwoch
miercurea	mittwochs
miercurea	mittwochs
miercurea	mittwoch
scenele	szenen
scenele	kulissen
dramatice	dramatische
dramatice	dramatischer
dramatice	dramatisch
dramatice	dramatischen
aurelian	aurelian
transmiterea	übertragung
transmiterea	übermittlung
transmiterea	transmission
transmiterea	weiterleitung
transmiterea	getriebe
ralph	ralph
hunter	hunter
hunter	jäger
armeni	armeniern
armeni	armenier
armeni	armenischen
armeni	armenier
armeni	armenische
vera	vera
sferturi	quartier
demo	demo
standarde	normen
standarde	standards
minimă	mindestens
minimă	minimum
minimă	minimale
minimă	mindest
minimă	minimaler
minimă	minimum
minimă	minimale
minimă	minimal
minimă	minimalen
simț	sinn
desemna	benennen
datată	ausgegangen
datată	datiert
pătruns	drangen
pătruns	eingedrungen
câteodată	manchmal
câteodată	mitunter
câteodată	zuweilen
utilă	nützliche
utilă	nützliches
utilă	nützlich
utilă	hilfreich
utilă	hilfreiche
utilă	nützlich
utilă	hilfreich
utilă	hilfsbereit
montferrat	montferrat
dotat	gestiftet
dotat	talentiert
dotat	begabt
dotat	begabte
păstrată	bewahrt
păstrată	haltbar
păstrată	erhalten
păstrată	konserviert
clape	tastatur
clape	tastaturen
clape	keyboard
isabella	isabella
predare	lehre
predare	unterricht
predare	lehren
predare	unterrichten
predare	übergabe
airlines	fluggesellschaften
airlines	fluglinien
airlines	airlines
airlines	fluggesellschaft
sănătatea	gesundheit
sănătatea	gesundheitswesen
sănătatea	gesundheitsschutz
rareori	selten
rareori	selten
climă	klima
climă	klimawandel
pătrat	square
pătrat	rechteck
pătrat	quadratisch
pătrat	quadrat
pătrat	platz
raze	sonnenstrahlen
raze	strahlen
epic	epos
epic	epic
grație	anmut
grație	gnade
grație	grace
avere	vermögen
avere	glück
avere	fortune
avere	reichtum
avere	vermögen
avere	reichtums
avere	wohlstand
avere	reichtum
avere	reichtümer
windsor	windsor
prevede	bietet
prevede	liefert
fin	fin
birou	niederlassung
birou	geschäftsstelle
birou	amt
birou	büros
birou	büro
birou	schreibtisch
birou	bildschirm
birou	arbeitsfläche
birou	desktop
secretul	geheim
secretul	geheimnis
secretul	secret
secretul	geheimen
secretul	heimlich
trilogia	trilogie
aniversare	geburtsdatum
aniversare	geburtstage
aniversare	geburtstag
aniversare	jubiläum
aniversare	hochzeitstag
aniversare	jahrestag
gonzaga	gonzaga
pib	gdp
pib	bruttoinlandsprodukt
pib	bip
frumusețea	schönheit
frumusețea	beauty
executată	hinrichten
executată	ausgeführte
executată	ausgeführt
executată	hingerichtet
musulmană	moslem
musulmană	muslim
musulmană	muslimischen
musulmană	muslimische
musulmană	muslime
rob	berauben
rob	rauben
rob	rob
mehmed	mehmet
mehmed	mehmed
concret	konkret
concret	konkrete
concret	beton
concret	konkreten
frumusețe	schönheit
frumusețe	beauty
laboratorul	laboruntersuchungen
laboratorul	laboratorium
laboratorul	labor
laboratorul	lab
laboratorul	labor
mâini	händen
mâini	hände
ala	ala
batalionul	bataillon
decorative	dekorative
decorative	dekorativen
conștient	bewusst
conștient	bewußt
conștient	bewusst
conștient	bewusstsein
conștient	bewusste
conștient	bewußt
conștient	bewußtsein
sectoare	branchen
sectoare	sektoren
sectoare	bereiche
șansă	chance
șansă	gelegenheit
șansă	zufall
autostrada	autobahn
autostrada	schnellstraße
autostrada	autobahn
autostrada	schnellstraße
autostrada	landstraße
autostrada	highway
compozitori	komponisten
fabricație	fertigung
fabricație	herstellung
fabricație	fertigung
fabricație	produktion
fabricație	herstellung
zemplén	zemplén
treimi	thirds
treimi	dritteln
treimi	drittel
alegere	wahlmöglichkeit
alegere	wahlmöglichkeiten
alegere	wahl
alegere	auswahl
notre	notre
moștenire	erbschaft
moștenire	legacy
moștenire	vermächtnis
moștenire	erbe
moștenire	kulturgut
moștenire	erbschaft
moștenire	nachlass
moștenire	erbe
moștenire	erben
mode	modus
mode	mode
negocierile	beitrittsverhandlungen
negocierile	verhandlungen
linda	linda
split	teilen
split	aufteilen
split	split
split	geteilt
cascada	wasserfälle
cascada	wasserfall
lev	lev
lev	lew
colin	colin
legendele	legenden
legendele	legende
măsurile	massnahmen
măsurile	maßnahmen
germana	deutschen
germana	deutscher
germana	deutsche
germana	deutsch
gruparea	gruppieren
gruparea	gruppierung
intenționat	vorsätzliche
intenționat	absichtliche
intenționat	absichtlich
intenționat	vorsätzlich
intenționat	absicht
intenționat	absichtlich
intenționat	absichtlich
intenționat	vorsätzlich
iulius	julius
virusul	virus
virusul	viren
tribul	sippe
tribul	stamm
petrolul	heizöl
petrolul	erdöl
petrolul	öle
petrolul	öl
erori	fehler
erori	fehlermeldungen
erori	fehlern
erori	irrtümer
unghiul	blickwinkel
unghiul	winkel
egipteană	ägyptische
egipteană	ägypten
egipteană	ägyptischen
egipteană	ägypter
egipteană	ägyptischer
implementarea	implementierung
implementarea	umsetzung
implementarea	durchführung
implementarea	ausführung
implementarea	implementierung
cuneo	cuneo
boieri	bojaren
jakob	jakob
organizațiile	organisationen
msg	msg
masacrul	blutbad
masacrul	massaker
masacrul	gemetzel
patria	vaterland
patria	mutterland
patria	heimat
patria	vaterland
patria	homeland
patria	heimat
patria	heimatland
patria	vaterland
aval	flussabwärts
aval	nachgelagerten
aval	nachgeschalteten
capitole	kapitel
hessa	hessen
hessa	hessen
hessa	hesse
transferată	übertragenen
transferată	transferiert
transferată	übertragene
transferată	übertragen
transferată	versetzt
musulman	moslem
musulman	muslim
musulman	muslimischen
musulman	muslimische
musulman	muslime
omagiu	ehrung
omagiu	tribut
omagiu	ehrung
omagiu	hommage
runda	runden
runda	runde
runda	rund
runda	round
negativă	negativen
negativă	negatives
negativă	negativer
negativă	negative
negativă	negativ
manuale	lehrbücher
manuale	handbücher
manuale	handbuch
manuale	anleitungen
orientales	orientales
otomani	osmanen
estimează	kostenvoranschlag
estimează	schätzung
estimează	schätzungen
estimează	schätzen
dezvăluit	weitergegeben
dezvăluit	offengelegt
dezvăluit	enthüllt
dezvăluit	zeigte
dezvăluit	offenbarte
dezvăluit	aufgedeckt
dezvăluit	enthüllt
dezvăluit	offenbart
maritim	seefahrt
maritim	seeverkehr
maritim	maritime
nixon	nixon
zborul	flug
zborul	flüge
arcade	arkaden
arcade	spielautomaten
arcade	arcade
voluntar	freiwillige
voluntar	freiwilligkeit
voluntar	freiwillig
voluntar	freiwilliger
voluntar	ehrenamtlich
voluntar	freiwillig
voluntar	freiwilliger
voluntar	freiwillige
voluntar	freiwilligen
tramvai	tram
tramvai	straßenbahnen
tramvai	straßenbahn
responsabilitatea	verantwortung
responsabilitatea	verantwortlichkeit
ceh	tschechien
ceh	tschechische
ceh	czech
ceh	tschechischen
ceh	tschechisch
elias	elias
stâncă	rockmusik
stâncă	rock
stâncă	gestein
stâncă	felsen
sfert	quartal
sfert	quarter
sfert	vierteljahr
sfert	viertel
violente	gewalttätigen
violente	gewalt
violente	gewalttätig
violente	gewalttätige
violente	gewaltsam
violente	heftig
colț	eck
colț	corner
colț	ecken
colț	ecke
aducând	mitbringen
aducând	bringen
succesive	nacheinander
succesive	aufeinanderfolgenden
succesive	aufeinanderfolgende
succesive	aufeinander
succesive	sukzessive
eșec	gescheitert
eșec	fehlgeschlagen
eșec	versagt
eșec	scheitern
eșec	versagen
eșec	fehlschlag
eșec	ausfall
cannes	cannes
trib	sippe
trib	stamm
anatomie	anatomie
varna	varna
confirmă	bestätigung
confirmă	bestätige
confirmă	bestätigen
houston	houston
yeung	yeung
eficientă	effizient
eficientă	effizienten
eficientă	effizientes
eficientă	effiziente
eficientă	wirksam
eficientă	effektiver
eficientă	effektive
eficientă	effektiv
eficientă	wirksame
împărăteasa	kaiserin
proiectare	entwurf
proiectare	gestaltung
proiectare	konstruktion
proiectare	design
proiectare	planung
proiectare	gestaltung
proiectare	projektierung
proiectare	entwerfen
marche	marken
sancho	sancho
violență	gewalttätigkeit
violență	gewalt
violență	gewalttaten
violență	gewaltanwendung
violență	gewalttätigkeiten
eleanor	eleanor
eleanor	eleonore
deșert	wüsten
deșert	wüste
oferta	bieten
oferta	angebot
oferta	biete
oferta	anbieten
favorabile	günstige
favorabile	günstig
favorabile	günstigen
favorabile	günstig
favorabile	günstigen
castro	castro
geologice	geologische
geologice	geologischen
geologice	geologische
geologice	geologie
geologice	geologischen
franc	franc
franc	franken
franc	francs
flavius	flavius
koch	koch
israeliene	israelis
israeliene	israelische
israeliene	israelischen
israeliene	israelisch
furtună	unwetter
furtună	gewitter
furtună	unwetter
furtună	gewitter
furtună	sturm
furtună	storm
vatican	vatikanstadt
vatican	vatikan
ken	ken
remarcabil	bemerkenswerten
remarcabil	bemerkenswerte
remarcabil	bemerkenswert
remarcabil	bemerkenswertes
remarcabil	auffallend
remarcabil	ausstehende
remarcabil	hervorragende
remarcabil	ausstehenden
remarcabil	hervorragend
remarcabil	herausragende
subdivizate	unterteilt
biologice	biologischer
biologice	biologische
biologice	biologischen
biologice	biologisch
știut	wussten
știut	kannte
știut	wusste
știut	wußte
regulate	regulär
regulate	regelmäßige
regulate	reguläre
regulate	regelmäßiger
regulate	regelmäßig
lusignan	lusignan
rwanda	ruanda
biblioteci	bibliotheken
biblioteci	bibliothek
ciudat	strange
ciudat	merkwürdig
ciudat	seltsam
ciudat	komisch
ciudat	merkwürdig
ciudat	komisch
ciudat	seltsam
ciudat	schräg
ciudat	sonderbar
ciudat	ungerade
ciudat	merkwürdig
ciudat	seltsam
ciudat	komisch
productions	produktionen
productions	produktion
națiune	nationen
națiune	nation
sinteză	synthese
mal	mal
adăpost	unterschlupf
adăpost	schutz
status	status
status	zustand
tower	fernsehturm
tower	türme
tower	turm
tower	tower
tower	hochhaus
pradă	beute
franconia	franken
regiment	regiment
feb	feb
feb	februar
artista	maler
artista	künstlerinnen
artista	künstler
artista	künstlerin
titan	titandioxid
titan	titan
titan	titan
titan	titanen
mărci	marke
mărci	marken
mărci	marks
revue	revue
ordinele	bestellungen
ordinele	aufträge
ordinele	befehle
ozn	ufo
fortificații	festungen
