категорія	類別
сучасне	摩登
сучасне	現代
сучасне	近代
сучасне	現代化
сучасне	當代
новини	新聞
кулі	球體
кулі	氣球
вчитель	老師
вчитель	教師
корисні	實用
корисні	有用
свобода	自由
свобода	自由
внутрішні	內部
критиків	評論家
критиків	批評家
коефіцієнт	系數
коефіцієнт	係數
коефіцієнт	比率
коефіцієнт	比值
коефіцієнт	比例
коефіцієнт	比
коефіцієнт	剝離
коефіцієнт	因子
коефіцієнт	因數
вийти	退出
вийти	退出
вийти	出境
вийти	出口
конго	剛果
молода	年輕
молода	young
диск	碟片
диск	碟
диск	磁碟
диск	碟片
диск	碟
диск	磁碟
місцевий	當地
місцевий	局部
місцевий	本地
хуан	juan
хуан	黃
душу	靈魂
молодь	青年
молодь	青春
молодь	青少年
рівне	平等
міді	銅礦
міді	銅
японська	日本人
японська	日文
особливий	特別
прага	布拉格
вікна	windows
вікна	窗
вікна	視窗
семен	精子
семен	精液
ріг	牛角
ріг	喇叭
ріг	號角
позицій	職位
норм	規範
поляків	極地
андерсон	anderson
атмосфера	氣氛
атмосфера	大氣
атмосфера	大氣層
атмосфера	氛圍
діяти	演戲
діяти	演技
діяти	代理
діяти	act
щастя	幸福
землею	地球
землею	大地
землею	地面
десяти	十
десяти	十個
десяти	ten
коротка	簡短
коротка	短期
коротка	短
коротка	矮
джо	丈
джо	祖
джо	喬
джо	joe
адам	adam
адам	亞當
стрільби	射擊
стрільби	槍擊
стрільби	拍攝
шукати	搜尋
шукати	尋求
зелені	綠色
зелені	綠
зелені	綠地
зелені	格林
зелені	綠黨
переклади	翻譯
заповідник	準備金
заповідник	儲備
іль	島
туреччина	土耳其
переїхала	感動
прийняти	接受
розслідування	調查
розслідування	調查
розслідування	查詢
ресурс	資源
місцями	偶而
місцями	偶爾
удар	命中
автобус	公車
автобус	巴士
переговори	談判
переговори	談判
переговори	談判
компоненти	元件
александр	alexandre
посилення	加強
призначена	指派
літери	信
літери	字母
літери	信件
літери	字元
літери	角色
сценарій	劇本
сценарій	編劇
сценарій	電影劇本
сценарій	情景
сценарій	設想
сценарій	劇本
мюнхен	慕尼黑
бійців	戰鬥機
бійців	鬥士
бек	beek
зразки	樣品
зразки	取樣
зразки	抽樣
зразки	樣本
зразки	樣品
зразки	樣本
сполуки	復合
сполуки	化合物
сполуки	大院
албанії	阿爾巴尼亞
анрі	亨利
анрі	henry
трон	王座
трон	王位
трон	寶座
квартира	公寓
ато	ato
ваги	失重
ваги	加權
ваги	重量
португалія	葡萄牙
припущення	猜想
припущення	假設
припущення	論斷
припущення	斷言
дошка	白板
дошка	董事會
рівнів	關卡
долі	命運
проспект	prospekt
проспект	大街
проспект	大道
жодних	無
поранений	受傷
поранений	傷
поранений	負傷
торгівля	買賣
торгівля	貿易
торгівля	交易
торгівля	貿易
вшанування	名譽
вшанування	榮譽
звернення	夫妻
звернення	情侶
звернення	夫婦
звернення	存取
звернення	科目
звернення	上訴
звернення	呼籲
хімічні	化學
хімічні	化學品
заводи	植物
долю	命運
культ	崇拜
культ	邪教
рнк	rna
природа	大自然
природа	自然
природа	性質
суму	總和
суму	金額
суму	款額
суму	數額
ізраїль	以色列
клан	氏族
клан	部族
клан	氏
поєднання	組合
єгипті	埃及
реконструкції	重建
конфлікти	衝突
макс	最多
макс	max
макс	最大
урахуванням	敏感
урахуванням	敏感性
урахуванням	敏感度
служить	僱員
служить	員工
служить	職工
служить	服務
споживання	消費
споживання	消費量
споживання	消耗
згадки	提及
згадки	mentions
каплиця	禮拜堂
динамо	dinamo
компонентів	元件
конгресу	國會
призначені	指派
призначені	指定
працівники	勞動者
працівники	工人
працівники	僱員
працівники	員工
заняття	活動
заняття	esl
марокко	摩洛哥
висновок	反駁
висновок	推論
висновок	推理
висновок	推斷
захворювань	疾病
вільна	free
вільна	自由
вільна	免費
георгія	喬治
георгія	george
продукція	製作
продукція	產量
продукція	生產
продукція	商品
продукція	產品
родовище	油田
предмет	主題
потенціал	潛力
потенціал	潛在
губернатор	省長
губернатор	總督
губернатор	州長
студія	錄音室
студія	studio
студія	工作室
сума	總和
сума	金額
сума	款額
сума	數額
правом	權威
десятиліття	十年
доба	年紀
доба	年齡
концепція	構想
концепція	概念
концепція	理念
концепція	受孕
фінляндія	芬蘭
біології	生物
біології	生物學
кваліфікації	資歷
звичайна	常態
звичайна	正常
панування	支配
яєць	孵化
відтворення	渲染
відтворення	重播
відтворення	播放
відтворення	玩
відтворення	播放
править	reigns
править	統治
схеми	綱要
можливе	可能
сильний	重
сильний	重型
сильний	沈重
сильний	強大
сильний	強壯
сильний	強烈
сильний	強
сильний	堅強
виконується	奔跑
виконується	跑步
виконується	運行
архієпископ	大主教
оголошення	公告
оголошення	宣告
оголошення	廣告
оголошення	宣言
оголошення	宣告
оголошення	申報
постачання	採購
постачання	供應
постачання	供給
громадянин	市民
громадянин	公民
старше	年長
старше	老年
форт	堡
форт	堡壘
форт	要塞
бойовий	格鬥
бойовий	打架
бойовий	戰鬥
бачив	鋸
бачив	鋸子
едуард	edward
едуард	eduard
дер	der
ірану	伊朗
бразилія	巴西
ремонт	修復
ремонт	維修
ремонт	修理
ремонт	修繕
ремонт	維修
ремонт	修繕
ремонт	修理
широке	廣義
широке	廣
широке	寬
мінімум	最少
мінімум	最小
додатково	先進
джек	jack
ворогів	仇人
астроном	天文學家
екологія	生態學
екологія	生態
завоювання	征服
легенда	傳說
легенда	傳奇
поверхня	表面
поверхня	地面
поверхня	地表
спортсмени	運動員
випущено	獲釋
скульптура	雕塑
скульптура	雕刻
бельгія	比利時
глибині	坑
сміт	smith
сміт	史密斯
європейська	歐洲
хочу	想要
солі	食鹽
солі	鹽
півострів	半島
півострів	半島
марі	marie
маєток	螢火蟲
зброєю	武器
зброєю	兵器
могили	墳墓
могили	墓
могили	墓穴
могили	墳墓
могили	墓穴
могили	墳墓
могили	墓
могили	墳
зусилля	努力
кавалер	期望
кавалер	預期
основне	初級
основне	主要
співаки	歌手
варшава	華沙
східні	東方
східні	東部
речей	事情
євреї	猶太人
євреї	猶太
опера	opera
опера	歌劇
вчителів	教師
переслідування	騷擾
переслідування	追求
переслідування	追逐
переслідування	追擊
венеції	威尼斯
активні	積極
активні	活躍
математик	數學家
задачі	任務
задачі	工作
задачі	任務
реал	real
реал	真實
гірський	山
гірський	山區
гірський	山地
хребта	椎骨
хребта	山脊
хребта	嶺
квіти	花
квіти	鮮花
квіти	花卉
квіти	花兒
квіти	花朵
поставити	佇列
поставити	排隊
засідання	會議
лекції	講課
лекції	講座
лекції	演講
лекції	講課
лекції	講座
лекції	演講
камери	鏡頭
камери	照相機
камери	相機
камери	攝影機
камери	照相機
камери	相機
друг	朋友
друг	好友
ремонту	維修
ремонту	修繕
ремонту	修理
майстра	巫師
майстра	魔法師
портрети	肖像畫
портрети	畫像
портрети	肖像
протистояння	反對
протистояння	反對派
протистояння	反對黨
вели	領先
вели	領導
болгарія	保加利亞
аргументи	論證
аргументи	參數
аргументи	爭論
аргументи	論點
ефективність	效率
ефективність	成效
ефективність	有效性
ефективність	效能
ефективність	績效
ефективність	業績
драматичний	電視劇
драматичний	劇情
драматичний	戲劇
драматичний	劇
переробки	回收
найвища	最高
якісь	任何
аварії	崩潰
аварії	撞車
аварії	墜毀
правий	右
хай	久
хай	長
хай	讓
мін	阿明
мін	明
мін	地雷
мін	閔
мін	敏
судді	法官
судді	法官
фабрика	廠
фабрика	工廠
рота	嘴巴
рота	口
рота	嘴
рота	口腔
носили	磨損
океан	大洋
океан	洋
океан	海洋
океан	海
дитинства	童年
секунд	秒
секунд	秒數
оборону	國防
оборону	防衛
масиву	陣列
адміністратора	署長
ближче	更近
ближче	更近
мережу	網路
супутник	衛星
супутник	月球
супутник	月亮
супутник	月
повстанців	叛亂份子
повстанців	叛亂分子
повстанців	叛軍
замки	鎖
показники	數字
малюнок	畫畫
малюнок	繪圖
малюнок	圖畫
малюнок	繪畫
злиття	合併
злиття	融合
злиття	編織
злиття	合併
відгуки	評語
відгуки	審查
відгуки	回饋
відгуки	反饋
перевірки	測試
перевірки	測驗
перевірки	驗證
перевірки	核查
перевірки	支票
основа	基地
основа	基礎
основа	基數
запрошення	邀請
запрошення	邀請
запрошення	請柬
запрошення	邀請函
запрошення	邀請
запрошення	邀請
туризм	旅遊
напад	攻擊
напад	襲擊
напад	進攻
напад	攻擊
напад	毆打
напад	突擊
напад	侵
основ	地基
основ	基金會
композиція	追蹤
композиція	曲目
композиція	軌道
композиція	軌跡
обсерваторії	觀測站
обсерваторії	天文台
конституція	憲法
ночі	夜晚
ночі	夜
ночі	夜晚
ночі	晚上
ночі	夜
досягти	實現
професійний	專業
імовірно	據稱
рахунку	分數
перепис	人口普查
перепис	普查
дивіться	觀看
дивіться	手錶
включно	包括
включно	包容
включно	包容性
повинно	應該
використані	使用
рамки	幀
рамки	框架
рамки	框
рамки	邊界
рамки	邊框
рамки	邊境
лісі	林子
лісі	樹林
суть	實質
суть	本質
суть	精華
досягла	已達到
захопити	擷取
захопити	捕捉
захопити	捕獲
мереж	網路
храмів	廟宇
храмів	寺廟
ікони	聖像
риба	魚類
риба	魚
риба	魚兒
ракет	導彈
ракет	火箭
кольорів	顏色
кольорів	色彩
розмноження	育種
розмноження	培育
розмноження	飼養
розмноження	繁殖
розмноження	品種
розмноження	繁殖
розмноження	生殖
розмноження	複製
розмноження	繁殖
тоні	tony
члена	會員
члена	成員
територіях	地區
африка	非洲
друку	印刷
друку	列印
фасад	外觀
посольства	大使館
посольства	使館
ядро	核心
ядро	核
ядро	核心
ядро	核心
ядро	core
оновлення	升級
оновлення	提升
оновлення	更新
оновлення	更新
оновлення	增訂
оновлення	更新
регіони	區域
попередження	警告
попередження	示警
попередження	提醒
попередження	警報
попередження	警示
попередження	警告
губернатора	省長
губернатора	總督
губернатора	州長
логотип	標誌
логотип	標識
піти	捐獻
критик	評論家
критик	批評家
стрічка	捲軸
стрічка	動態
стрічка	飼料
стрічка	帶子
стрічка	膠帶
стрічка	磁帶
стрічка	絲帶
випробувань	審判
вокзал	站
вокзал	車站
вокзал	gare
королівський	皇家
королівський	皇室
діях	階段
кістки	bones
кістки	骨
кістки	骨骼
кістки	骨頭
критика	批評
критика	批判
вступ	介紹
запит	請求
запит	要求
запит	詢問
запит	查詢
запит	請求
запит	要求
вест	西邊
вест	西
вест	西方
вест	西部
зібрані	收集
зібрані	編譯
володів	擁有
андре	andre
андре	andré
впливає	影響
впливає	影響
речення	句子
речення	刑期
речення	判刑
речення	句子
речення	刑期
речення	判刑
графік	圖表
графік	圖形
графік	圖
графік	密謀
графік	陰謀
графік	劇情
реклама	廣告
реклама	廣告
модифікації	訂正
арт	美術
арт	art
арт	藝術品
арт	藝術
америка	美洲
америка	美國
америка	美洲
президенти	總統
президенти	主席
проблему	問題
кодекс	法典
невідома	未知
невідома	不明
енергія	能量
енергія	能源
гвінеї	幾內亞
виведення	輸出
виведення	產出
виведення	推論
виведення	推理
виведення	推斷
давид	大衛
давид	david
оркестр	管弦樂隊
оркестр	樂團
святі	聖人
святі	聖徒
святі	神聖
нобелівської	諾貝爾
рельєф	救濟
індонезії	印度尼西亞
вогнем	消防
вогнем	火
вогнем	火焰
вогнем	火災
покращення	改進
покращення	改善
покращення	改良
покращення	加強
покращення	增強
хвороб	疾病
читачів	追隨者
мур	moore
мур	穆爾
мур	摩爾
угорщині	匈牙利
іраку	伊拉克
парки	公園
біологічних	生物
біологічних	生物學
срібла	銀色
срібла	銀
срібла	白銀
туристів	觀光客
туристів	遊客
образи	描繪
образи	濫用
образи	虐待
морська	海事
морська	海軍
усім	大家
усім	每個人
майно	地產
майно	屬性
майно	財產
майно	物業
майно	產業
майно	邨
реліз	釋出
реліз	釋放
запас	漂浮
запас	浮動
запас	浮點
запас	存貨
запас	庫存
мадрид	馬德里
лука	luka
здобули	畢業
музикантів	樂手
голоси	選票
втручання	干預
втручання	干涉
жовтий	黃色
жовтий	黃
вина	酒
вина	葡萄酒
лікаря	醫師
лікаря	醫生
лікаря	博士
зіткнення	相撞
зіткнення	撞擊
зіткнення	碰撞
зіткнення	碰撞
запуску	創業
композиторів	作曲家
способи	方法
присутній	出席
присутній	參加
присутній	主治醫生
бібліотек	圖書館
орбіти	傾向
орбіти	意向
словом	詞
словом	word
словом	單詞
словом	字
словом	單字
тебе	你
установка	鑽機
номери	數字
важливе	重要
знято	釋放
крок	台階
крок	步驟
крок	步
комедії	喜劇
хребет	脊椎
хребет	脊柱
хребет	山脈
хребет	範圍
хребет	射程
хребет	主幹
хребет	支柱
хребет	山脊
хребет	嶺
зразка	樣品
зразка	取樣
зразка	抽樣
зразка	樣本
відповідальності	責任
найменування	命名
носій	媒體
носій	媒介
носій	介質
носій	中型
носій	中等
носій	媒介
поліція	警方
поліція	警務
поліція	警察
негайно	即時
скелі	崖壁
скелі	懸崖
скелі	崖
скелі	懸崖
скелі	崖
скелі	岩
скелі	岩石
адміністратор	署長
срібло	銀色
срібло	銀
срібло	白銀
біль	痛
біль	傷痛
біль	疼痛
біль	痛苦
тисячоліття	千禧年
тисячоліття	千年
колумбії	哥倫比亞
напряму	直接
творчий	創作
творчий	創意
творчий	創造性
плоди	果實
плоди	水果
плоди	果
плоди	果實
плоди	水果
хор	合唱團
хор	唱詩班
лівий	左側
лівий	左
лівий	左翼
лівий	左邊
хвилини	分鐘
хвилини	分鐘
човен	船
човен	船隻
човен	艇
сто	hundred
сто	百
сто	sto
задній	後方
звіт	報告
звіт	檢舉
жіноча	女
жіноча	女性
рядок	line
рядок	線
рядок	線路
рядок	弦樂
рядок	字串
рядок	弦
рядок	划
рядок	排
громадянська	民事
двадцять	twenty
двадцять	二十
італійська	義大利文
італійська	義大利
акторів	演員
жіночий	女
жіночий	女性
угода	交易
угода	協定
угода	協議
африканських	非洲
поезія	詩
поезія	詩歌
філії	分行
філії	樹枝
філії	分支
математика	數學
математика	數學
математика	數學
знищити	消滅
знищити	摧毀
знищити	毀滅
знищити	消除
принца	王子
принца	太子
принца	親王
переміщення	搬家
переміщення	感動
переміщення	流離失所
переміщення	位移
відчуття	感受
відчуття	感覺
знизу	下方
знизу	以下
знизу	下方
знизу	底
знизу	底部
знизу	底下
мотор	馬達
мотор	發動機
мотор	電機
запобігання	防止
запобігання	撤銷
запобігання	預防
етапу	階段
сигнал	訊號
християнство	基督教
знати	明知
викладання	放置
обрання	當選
ціна	價
ціна	price
ціна	價錢
ціна	價格
приймати	托管
приймати	主機
приймати	主辦
складання	彙總
складання	合計
складання	聚合
штати	國家
дитина	嬰兒
дитина	baby
дитина	寶貝
дитина	寶寶
дитина	兒童
дитина	孩子
постанова	條例
постанова	法令
постанова	政令
арена	舞台
арена	競技場
арена	體育館
романів	小說
поляки	極地
половину	一半
половину	半
половину	半數
особисті	個人
жак	雅克
жак	jacques
японські	日本人
японські	日文
хімічна	化學
хімічна	化學品
надають	提供
данія	丹麥
перспективи	前景
перспективи	透視
перспективи	視角
теперішній	現任
приготування	籌備
ірландія	愛爾蘭
перенесено	包裹
перейти	跳
перейти	跳躍
перейти	goto
джонс	jones
джонс	johns
комедія	喜劇
проведені	協助
мішель	michelle
мішель	michel
солдати	士兵
освітлення	照明
видавець	出版社
видавець	出版商
допомога	幫助
допомога	幫忙
послідовність	序列
послідовність	數列
послідовність	順序
дуб	櫟
дуб	橡樹
дуб	橡木
дуб	橡
дуб	櫟
реконструкція	整修
реконструкція	翻修
реконструкція	翻新
реконструкція	裝修
реконструкція	修繕
реконструкція	重建
початкова	初始
збір	收集
використати	利用
використати	使用
давні	古代
давні	古老
пустелі	沙漠
пустелі	荒漠
пустелі	沙漠
пустелі	荒漠
розклад	附表
карт	卡
карт	紙牌
карт	卡片
карт	牌
вояки	士兵
суміші	搭配
суміші	組合
суміші	混合
птах	伯德
птах	鳥
прийняли	接受
залежність	依賴
залежність	扶養
залежність	依賴性
залежність	上癮
залежність	毒癮
залежність	癮
залежність	依賴
залежність	依賴性
недоліки	斷層
недоліки	劣勢
недоліки	缺點
плюс	加上
плюс	加
вирощування	種植
вниз	往下
вниз	向下
зерна	糧食
зерна	穀物
зерна	糧
житлових	住宅
житлових	寄宿
частинами	部件
частинами	零件
файли	文件
файли	檔案
човнів	船隻
човнів	艇
надії	希望
надії	hope
данило	丹尼爾
данило	daniel
конфліктів	衝突
рублів	盧布
наступна	下一步
кільця	環
кільця	戒指
топ	頂
топ	top
топ	頂端
топ	熱門
топ	最高
дитяча	兒童
дитяча	孩子
ніна	nina
правопису	拼字
правопису	拼寫
шкоди	危害
шкоди	傷害
замінити	替代
замінити	取代
замінити	替換
замінити	更換
замінити	代替
концерти	音樂會
концерти	演唱會
умовами	用語
умовами	術語
умовами	條款
олімпійська	奧林匹克
олімпійська	奧運
журналів	原木
виходячи	假設
дозволу	允許
дозволу	許可
графіки	圖表
графіки	圖表
графіки	圖形
графіки	繪圖
минуле	過往
минуле	過去
сприйняття	感知
сприйняття	知覺
євробачення	比賽
євробачення	競賽
літо	summer
літо	夏日
літо	夏季
літо	暑假
літо	夏天
наса	nasa
свідчення	證言
свідчення	證詞
дітьми	小孩
дітьми	兒童
містами	城鎮
науковець	科學家
подібний	類似
подібний	相似
виробник	廠商
виробник	製片人
виробник	製片
виробник	製造商
виробник	廠商
виробник	製造廠商
дах	屋頂
вивчає	研究
учень	瞳孔
західні	西方
західні	西部
відвідувачів	遊客
відвідувачів	訪客
подвійна	雙
подвійна	雙重
подвійна	雙倍
подвійна	加倍
згоди	協和
науковців	科學家
слава	榮耀
слава	光榮
доступні	可用
коледжі	學院
коледжі	院校
коледжі	學院
коледжі	書院
коледжі	大學
передній	前面
передній	陣線
напрям	方向
відсоток	百分比
відсоток	百分比
парафії	教區
прості	簡單
врятувати	營救
врятувати	救援
врятувати	拯救
задоволення	滿意
задоволення	抵償
опубліковано	出版
опубліковано	發表
опубліковано	張貼
множини	多元
множини	複數
розглядати	對待
китайський	中文
китайський	漢語
китайський	華人
укріплення	工事
удмуртія	udmurtia
пояснити	解釋
ґрунт	泥土
ґрунт	土壤
ґрунт	土
герман	德文
герман	德語
гітарист	吉他手
поверх	下限
поверх	地板
святкування	慶典
святкування	慶祝
колії	儀表
чорногорії	黑山
олімпіади	奧林匹克
олімпіади	奧運
повільно	緩慢
повільно	慢
повільно	慢慢地
частинки	顆粒
частинки	粒子
частинки	微粒
частинки	顆粒
частинки	粒子
частинки	微粒
стівен	stephen
стівен	steven
рано	提早
рано	及早
рано	早期
рано	提前
китайські	中文
китайські	漢語
китайські	華人
кривий	殘廢
очки	點數
очки	積分
мен	孟
мен	緬因州
черв	蠕蟲
музиці	音樂
подія	發病率
подія	事件
подія	活動
створюється	產生
створюється	生成
хвороба	病
хвороба	疾病
хвороба	病
хвороба	疾病
гармата	大炮
гармата	砲
гармата	大砲
гармата	炮
гармата	槍支
гармата	槍
гармата	炮
вартості	排名
стандарт	標準
зовні	外部
зовні	室外
зовні	外面
зовні	外
консул	領事
консул	執政官
авіація	航空
зникнення	失蹤
зникнення	滅絕
зникнення	絕種
складні	焦急
складні	焦慮
складні	複雜
складні	挑戰
місія	任務
геологія	地質
геологія	地質學
синій	blue
синій	藍
синій	藍色
фахівець	專業
нації	國籍
нації	民族
луки	草原
луки	草甸
луки	meadows
зовнішня	外部
зовнішня	外表
бібліотеку	圖書館
пропозиція	優惠
пропозиція	命題
пропозиція	提議
пропозиція	建議
пропозиція	提議
пропозиція	建議
пропозиція	提案
очищення	清理
очищення	打掃
очищення	清潔
очищення	清洗
вірш	詩
вірш	詩句
юрист	律師
суміш	搭配
суміш	組合
суміш	混合
суміш	混合物
ставки	賭注
ставки	投注
прийом	接待
прийом	接收
прийом	招待會
шрі	sri
вистави	奇觀
природу	野生動物
оренду	房租
оренду	租
оренду	租金
збору	備案
збору	歸檔
збору	購置
збору	籌款
збору	募款
залишилося	剩餘
художня	美術
художня	art
художня	藝術品
художня	藝術
широкі	廣義
широкі	廣
широкі	寬
широкі	爆裂
заборонено	禁
заборонено	禁止
заборонено	違禁
заборонено	禁忌
заборонено	禁止
мислення	思維
мислення	思考
цивілізації	文明
вбити	殺
вбити	殺戮
вбити	殺死
вбити	殺
парі	賭
парі	賭注
парі	打賭
тестування	測試
тестування	測驗
тестування	檢驗
тестування	試驗
сліди	軌跡
сліди	蹤跡
сліди	小徑
сліди	曲目
сліди	軌道
сліди	痕跡
сліди	小徑
добрі	善良
печери	洞穴
печери	山洞
печери	洞穴
печери	岩洞
ганс	hans
дитинство	童年
вузол	節點
вузол	同行
вузол	同儕
вузол	主持人
вузол	主機
вузол	結
норвегія	挪威
додатковий	互補
додатковий	相輔相成
додатковий	先進
додатковий	額外
додатковий	多餘
колонія	殖民地
катастрофи	災難
катастрофи	災害
катастрофи	災難
обробка	處理
обробка	處理
обробка	加工
обробка	解析
бойового	士氣
більший	較大
більший	更大
більший	較大
щоправда	雖然
міфологія	神話
дійсний	有效
арк	弧
зареєстровано	註冊
колеса	輪
колеса	車輪
збільшується	增加
товари	商品
товари	貨物
виконати	執行
виконати	跑
виконати	跑步
виконати	運行
кіл	圈
кіл	圈子
кіл	圓圈
кіл	木樁
художні	藝術
календар	日曆
календар	曆法
календар	曆
дошки	董事會
увага	注意
увага	注意力
увага	警告
прапори	旗幟
прапори	旗
прапори	旗子
спробу	嘗試
спробу	企圖
чорне	黑
чорне	black
чорне	黑色
чорне	黑人
перенесення	傳送
перенесення	傳輸
перенесення	轉讓
перенесення	轉帳
перенесення	轉讓
перенесення	轉移
прибули	抵達
прибули	到達
спільнота	群組
спільнота	群
важливо	重要
фабрики	工廠
абу	abou
побудувати	建
побудувати	建立
побудувати	構造
побудувати	建構
конгрес	國會
фрагменти	片段
фрагменти	碎片
фрагменти	片段
гімн	聖歌
гімн	國歌
технічна	技術
лейтенанта	中尉
більші	更大
більші	較大
географічні	地理
хана	韓
хана	漢
хана	han
знов	再次
кріс	chris
скотт	scott
католики	天主教徒
трамвай	電車
передати	傳球
передати	通過
передати	通行證
охолодження	冷卻
охолодження	制冷
оскар	oscar
відповідності	書信往來
відповідності	配對
відповідності	比對
відповідності	匹配
голосу	語音
голосу	嗓子
голосу	聲音
клієнтів	客戶
клієнтів	顧客
клієнтів	客戶
підтримую	支援
підтримую	核准
підтримую	批准
прагнення	抱負
прагнення	野心
прагнення	雄心
фінансові	財務
фінансові	金融
поведінка	行為
поведінка	行為
поведінка	美德
поведінка	行為
стандартів	標準
важливий	重要
страхування	保險費
страхування	保險
фрагмент	片段
фрагмент	片段
інтерфейс	介面
ядерної	核
ядерної	核子
пані	夫人
пані	太太
літопис	紀事
човни	船隻
човни	艇
промислові	工業
акула	鯊
акула	鯊魚
акула	尾燈
елізабет	elizabeth
грецький	希臘文
грецький	希臘
корони	冠
корони	王冠
корони	皇冠
марина	marina
кухня	飲食
кухня	料理
кухня	美食
кухня	菜
кухня	廚房
містяться	含有
містяться	包含
дисертації	命題
дисертації	論文
академічний	學術
досягли	已達到
армійський	集團軍
армійський	軍隊
армійський	軍
армійський	陸軍
суддів	法官
батареї	電池
батареї	電量
акад	akad
релігійна	宗教
сектор	部門
техас	德州
техас	德克薩斯州
браун	棕
браун	褐
браун	布朗
браун	brown
браун	棕色
друзі	朋友
друзі	好友
обчислення	計算
обчислення	計算
обчислення	運算
обчислення	計算
обчислення	計算
обчислення	計算
авто	自動
авто	車
авто	汽車
злочини	重罪
злочини	屠殺
злочини	大屠殺
злочини	罪行
злочини	犯罪
спеціалістів	專業人士
кладовище	墓園
кладовище	墓地
кладовище	公墓
кладовище	墓地
дід	ded
дід	祖父
звинувачення	收費
звинувачення	指控
отець	父親
отець	神父
отець	父
намагаючись	嘗試
копій	副本
копій	拷貝
бойовики	動作
бойовики	行動
ена	ana
ввп	gdp
здібності	權力
ростуть	成長
ростуть	生長
множина	設
множина	集
множина	設定
іслам	伊斯蘭
іслам	伊斯蘭教
максима	maxima
валенсія	valencia
завантаження	負載
завантаження	裝載
завантаження	負荷
завантаження	裝載
завантаження	靴
завантаження	靴子
цін	青
цін	清
дисципліни	紀律
дисципліни	紀律處分
включені	包括
операцію	交易
механізми	機制
конструкцій	建構
вагою	權衡
традиція	傳統
показати	顯示
показати	顯示器
показати	展示
показати	展示
показати	顯示
показати	show
форум	論壇
капітал	資本
капітал	首都
капітал	股票
капітал	存貨
капітал	庫存
капітал	校長
легка	容易
легка	輕鬆
легка	簡單
мілан	米蘭
канали	頻道
канали	渠道
канали	運河
відділом	發薪
відділом	薪給
невідомі	未知
невідомі	不明
згоден	同意
стратегії	戰略
письма	經文
завершено	完成
азія	亞洲
колі	牧羊犬
зіграла	石膏
зіграла	投
зіграла	演員
кароліна	caroline
близький	關閉
підтримувати	維持
хвиля	揮手
хвиля	浪潮
хвиля	波
хвиля	浪
хвиля	波浪
стародавній	古代
стародавній	古老
учитель	老師
учитель	教師
графіка	密謀
графіка	陰謀
графіка	劇情
графіка	圖表
графіка	圖形
графіка	圖
графіка	圖形
графіка	繪圖
графіка	藝術品
ключ	激進
ключ	鑰匙
ключ	鍵
ключ	key
ключ	關鍵
кільце	響鈴
кільце	環
кільце	戒指
цінності	價值
цінності	價值觀
цінності	數值
цінності	值
ділянку	區域
комахи	昆蟲
комахи	昆蟲
постійний	持續
постійний	永久
постійний	常數
сіль	食鹽
сіль	鹽
сіль	鹽類
сіль	sil
доки	直到
просування	推廣
просування	促銷
просування	晉升
просування	推廣
просування	促銷
просування	晉升
рей	憐
рей	rei
рей	雷
рей	ray
доповнення	竣工
доповнення	補充
доповнення	輔助
запуск	發射
запуск	創業
дом	dom
моє	礦山
чистий	乾淨
чистий	清潔
гімназія	體育館
маре	marais
єва	eva
єва	ewa
єва	夏娃
єва	eve
невідомий	未知
невідомий	不明
додавання	加上
додавання	加
додавання	附加
монографія	專論
факс	傳真
ранку	早晨
ранку	早上
ранку	上午
вершина	峰會
вершина	頂點
годину	時辰
годину	小時
збільшити	增加
збільшити	提高
збільшити	減輕
мкс	探險
товариств	社會
літера	信
літера	來信
літера	字母
літера	信函
літера	信件
продовжити	履歷
продовжити	恢復
продовжити	簡歷
драматичного	戲劇性
цвинтар	墓園
цвинтар	墓地
цвинтар	公墓
цвинтар	墓地
величезний	巨大
величезний	遼闊
скупчення	集群
скупчення	集群
колони	支柱
колони	界碑
викликати	援引
модуль	單元
модуль	模組
маленькі	小型
маленькі	小
маленькі	小
маленькі	小小
маленькі	小
маленькі	微小
емблема	國徽
емблема	封
емблема	密封
емблема	印章
емблема	海豹
кафе	咖啡廳
кафе	咖啡館
кафе	cafe
кафе	咖啡廳
кафе	咖啡館
експедиція	探險
монголії	蒙古
колумбія	哥倫比亞
традиційні	傳統
зменшується	遞減
ісландії	冰島
єлизавета	elizabeth
джозеф	約瑟夫
джозеф	joseph
джозеф	約瑟
прилади	電器
прилади	用具
судно	船隻
судно	船
судно	船隻
судно	艦
судно	船舶
заголовок	標題
заголовок	標題
дисциплін	紀律
дисциплін	學科
псевдонім	假名
псевдонім	暱稱
псевдонім	綽號
псевдонім	別名
буквально	字面上
хліб	麵包
філія	philia
будувати	建
будувати	建立
розі	玫瑰
розі	rose
пошкодження	損傷
пошкодження	損壞
пошкодження	損害
нащадки	後裔
нащадки	後代
нідерландах	荷蘭
сенс	含義
лгбт	lgbt
дружби	友情
дружби	友誼
рот	腐爛
рот	腐
рот	嘴巴
рот	口
рот	嘴
рот	口腔
популярний	熱門
популярний	流行
популярний	受歡迎
популярний	人氣
повідомлень	訊息
повідомлень	信件
незалежні	獨立
денис	dennis
записів	條目
електроенергії	電力
електроенергії	供電
електроенергії	電
кожні	每個
кожні	每一個
відсутній	缺席
відсутній	無
відсутній	缺少
відсутній	失蹤
відсутній	遺失
напруги	電壓
виділити	突顯
виділити	凸顯
