から	mula
ドミニク	dominic
ビルバオ	bilbao
原子核	nucleus
ペルソナ	persona
リセット	reset
ジングル	jingle
スプレー	spray
ガリレオ	galileo
ポテンシャル	posibleng
木田	kida
スピーチ	speech
スピーチ	pananalita
スピーチ	talumpati
スピーチ	pagsasalita
ジャスティン	justin
降臨	descended
シング	singh
デュッセルドルフ	düsseldorf
タスク	gawain
タスク	gawain
ジュピター	jupiter
キャプション	caption
キャプション	paliwanag
鞍馬	kurama
プレイオフ	playoffs
ユヴェントス	juventus
物品	kalakal
物品	paninda
サイレン	siren
直哉	naoya
小人	bulilit
小人	duwende
リビング	buhay
リビング	tinitirahan
リビング	pamumuhay
チャド	chad
バイオリン	violin
ジャカルタ	jakarta
光秀	mitsuhide
インターフェース	interface
キノ	kino
ドロー	gumuhit
済州	jeju
賞品	prizes
賞品	premyo
公判	pagsubok
公判	trial
便宜	kaginhawahan
収縮	ikli
康弘	yasuhiro
バングラデシュ	australya
バングラデシュ	bangladesh
バングラデシュ	bangladeshi
ペルシャ	persian
矢作	yahagi
変種	variety
リハビリテーション	rehabilitation
アクセサリー	kagamitan
アクセサリー	accessories
肥料	fertilizer
肥料	pataba
フォーチュン	fortune
ラッパー	rapper
ラッパー	wrapper
検知	detection
検知	pagtuklas
検知	natukoy
検知	nakilalang
検知	detect
義弘	yoshihiro
野獣	beast
サメ	sharks
サメ	pating
フレディ	freddy
湖沼	lakes
ソチ	sochi
オペレーター	operator
レクイエム	requiem
南陽	nanyo
ゲット	makuha
ゲット	makakuha
ゲット	kunin
ゲット	kumuha
レイチェル	rachel
バンクス	pampang
バンクス	bangko
ナット	nut
ナット	nat
陽気	masayahin
陽気	masayahing
陽気	masaya
陽気	makulit
陽気	maharot
ホルヘ	jorge
概説	plot
概説	outline
概説	buod
遊佐	yusa
マグロ	tulingan
マグロ	tuna
ジョイ	joy
クッキング	nagluluto
クッキング	pagluluto
プッシュ	push
ファンク	funk
キープ	panatilihin
グアテマラ	guatemala
フライデー	biyernes
可視	nakikita
メタン	methane
花田	hanada
長方形	parihaba
パイプライン	tubo
河南省	henan
疾病	sakit
迷路	maze
コントローラー	controller
アスリート	atleta
アスリート	athlete
アスリート	atleta
ユーリ	yuri
ホルシュタイン	holstein
横井	yokoi
手足	limbs
丸い	round
丸い	bilog
梅津	umezu
ジェラルド	gerald
変奏曲	variation
ライデン	leiden
カーテン	curtain
カーテン	kurtina
嫌悪	nadismaya
豆腐	tokwa
昨日	kahapon
ブルネイ	brunei
コンベンション	convention
人道	humanitarian
引き出し	drawer
ロジェ	roger
課金	singil
課金	charge
我慢	patience
我慢	pasensya
我慢	tiyaga
我慢	pagtitiis
レクリエーション	paglilibang
レクリエーション	libangan
コンパイル	compilation
トスカーナ	tuscany
はるみ	harumi
健次郎	kenjiro
史記	shiji
カルメン	carmen
超新星	supernoba
加奈子	kanako
命題	panukala
ファイターズ	fighters
蔵王	zao
サーベル	sabre
サーベル	sable
サーベル	saber
松木	matsuki
ファウスト	faust
ファシズム	fascist
ファシズム	pasismo
テナー	tenor
ハルビン	harbin
内乱	insurrection
曼荼羅	mandala
組み込み	embedded
ズボン	pantalon
マインツ	mainz
日の出	sunrise
カリキュラム	kurikulum
プラトン	plato
タップ	tap
タップ	tap
欠如	kakulangan
ロミオ	romeo
おしゃれ	makabago
定量	quantitative
ヒデ	itago
ブルックス	brooks
遼寧省	liaoning
ピエトロ	pietro
ドク	doc
ホイットニー	whitney
チタン	titanium
和睦	bati
生計	kabuhayan
生計	ikabubuhay
姶良	aira
悲しい	malungkot
悲しい	sad
真司	shinji
ステロイド	steroid
ステロイド	steroids
ダイス	dice
アレクサンドラ	alexandra
スニーカー	sneaker
メル	mel
ノミ	pulgas
ファイナンス	pananalapi
アニメイト	animate
因みに	sinasadya
ファルコン	falcon
ウガンダ	turkiya
ウガンダ	uganda
許す	kapatawaran
許す	magpatawad
許す	patawarin
許す	patatawarin
カメルーン	cameroon
コンプリート	complete
コンプリート	kumpletuhin
コンプリート	kompleto
コンプリート	kumpleto
スーパースター	superstar
ホステス	hostess
ダイビング	diving
ダイビング	sisid
ダイビング	sumisid
ダイビング	dive
リンチ	lynch
バビロン	babilonya
バビロン	babylon
カーネギー	carnegie
ウェリントン	wellington
リザ	liza
カストロ	castro
ワシ	agila
新星	nova
ブロンズ	bronze
アントワーヌ	antoine
ヤシ	palm
ヤシ	palad
手榴弾	grenade
運動量	momentum
パルチザン	partisan
セネガル	senegal
安城	anjo
浙江省	zhejiang
ソーラー	solar
議定書	protocol
明夫	akio
ピザ	pizza
土星	saturn
サクセス	tagumpay
ニカラグア	nicaragua
アラー	allah
海老	sugpo
海老	alamang
海老	hipon
コンパイラ	compiler
退屈	boring
シボレー	chevy
シボレー	chevrolet
あやめ	ayame
けいこ	keiko
酸性	acidic
林原	hayashibara
ウィークリー	lingguhan
ウィークリー	lingguhang
購買	binibili
ウィルス	virus
ウィルス	virus
アンジェラ	angela
噴水	fountain
噴水	balong
試練	trials
ガレージ	garahe
ガレージ	garage
コンドル	condor
苦しむ	magdusa
ヘルプ	tulong
ヘルプ	tulungan
スーパーマン	superman
レンガ	brick
レンガ	brick
ブラント	brandt
リベンジ	paghihiganti
ミヒャエル	michael
投影	projection
未婚	unmarried
イデオロギー	ideology
オルレアン	orleans
蘇生	resuscitation
切腹	seppuku
わくわく	exciting
わくわく	nakapupukaw
わくわく	excited
着信	papasok
ベティ	betty
サモア	samoan
サモア	samoa
パーマー	palmer
登米	tome
ベーシック	basic
切り札	trump
包装	packaging
小石川	koishikawa
鉛筆	lapis
鉛筆	lapis
会計士	accountant
ヒート	init
東南	southeast
隣人	kapwa
隣人	kapitbahay
隣人	neighbor
るり	ruri
乱暴	rough
乱暴	magaspang
エヴァ	eva
後悔	nanghihinayang
後悔	nagsisi
後悔	panghihinayang
後悔	regrets
催眠	hipnosis
ハエ	bangaw
ハエ	fly
ハエ	lumipad
エセックス	essex
マーベル	marvel
悪霊	dimonyo
悪霊	demonyo
悪霊	demons
醍醐	daigo
汚職	corruption
服飾	kasuutan
服飾	costume
ロケーション	kinalalagyan
ロケーション	lokasyon
牛肉	beef
ジョンストン	johnston
確執	feud
信行	nobuyuki
レジスタンス	paglaban
レジスタンス	pagtutol
胎児	fetus
マーカス	marcus
可児	kani
チャールストン	charleston
由緒	kasaysayan
由緒	history
好奇心	curious
エドウィン	edwin
花粉	pollen
花粉	dry
サタン	demonyo
生態学	ekolohiya
生態学	ekolohiya
サイクリング	pagbibisikleta
サイクリング	biking
サイクリング	pagbibisikleta
サイクリング	cycling
バスト	bust
レゲエ	reggae
小春	koharu
フェーズ	phase
タフ	matigas
スパイス	pampalasa
スパイス	pampalasa
九鬼	kuki
鮮やか	maliwanag
ヘンダーソン	henderson
光沢	makintab
光沢	ningning
トラウマ	trauma
親指	hinlalaki
フォロー	subaybayan
フォロー	sundan
フォロー	sinusubaybayan
フォロー	sumusubaybay
フォロー	sumusunod
フォロー	sinusundan
政治局	politburo
粉末	harina
粉末	pulbos
ジブラルタル	gibraltar
プレイボーイ	playboy
マーズ	marte
マーズ	mars
加山	kayama
グレゴリー	gregorio
グレゴリー	gregory
セバスティアン	sebastian
台所	kusina
ちあき	chiaki
ナシオナル	nacional
レミ	remi
モア	moa
パウエル	powell
ジョエル	joel
誘発	sapilitan
リッチー	ritchie
リッチー	richie
公道	highway
峡谷	gorge
峡谷	canyon
峡谷	sabak
救世主	tagapagligtas
馬術	equestrian
書式	format
ガードナー	gardner
知覚	perception
クワ	moras
朱雀	suzaku
脊椎動物	bertebrado
ダーリン	darling
ダーリン	irog
ブルズ	bulls
勇敢	brave
勇敢	matapang
テンソル	tensor
モーメント	moments
モーメント	sandali
モーメント	sandali
モーメント	moment
農産物	pananim
農産物	tanim
トムソン	thomson
リエージュ	liege
リエージュ	liège
レベッカ	rebecca
マルティネス	martinez
マルティネス	martínez
バクー	baku
わざと	kusa
レプリカ	replica
ウィレム	willem
キラキラ	glitter
叙事詩	epic
叙事詩	epiko
注射	injection
ファックス	fax
平仮名	hiragana
無制限	unlimited
サギ	heron
博物学	naturalista
ブレンド	timpla
パラマウント	paramount
クレーム	reklamo
クレーム	reklamo
プレスト	presto
トウモロコシ	mais
トウモロコシ	mais
ギネス	guinness
ギネス	gines
ミューズ	muse
景色	senaryo
景色	telon
甲状腺	thyroid
フロイド	floyd
尾形	ogata
フェルディナンド	ferdinand
義人	yoshito
オードリー	audrey
ラインハルト	reinhard
硝酸	nitrate
図面	drawings
図面	pagguhit
図面	drawing
サバンナ	savannah
サバンナ	savanna
レイラ	leila
埋める	ilibing
埋める	punan
埋める	fill
フィンガー	daliri
フィンガー	finger
スターズ	stars
同化	asimilasyon
モロ	moro
栄子	eiko
チャリティ	kawanggawa
チャリティ	charity
リッキー	ricky
ストリング	string
ウォレス	wallace
プロット	balangkas
区切り	break
区切り	delimiter
山西省	shanxi
雄大	magnificent
なにわ	naniwa
計器	pinapalo
計器	instrumento
文官	civilian
ゲームセンター	arcade
安積	asaka
クリケット	cricket
クリケット	kuliglig
北沢	kitazawa
タオル	tuwalya
タオル	tuwalya
アリストテレス	aristotle
五木	itsuki
ハイドン	haydn
プレジデント	pangulo
プレジデント	presidente
ディッシュ	ulam
方法論	pamamaraan
みよし	miyoshi
ビスタ	vista
ワンダー	taka
ワンダー	nagtataka
ワンダー	wonder
クッキー	cookies
クッキー	cookie
電極	electrode
電極	electrodes
瞑想	meditation
瞑想	bulay
ドーナツ	donut
パイン	pino
正方形	parisukat
テオドール	theodore
テオドール	theodor
パスカル	pascal
タンザニア	tanzania
リザーブ	reserve
リザーブ	reserba
肥満	obese
肥満	katabaan
エーテル	aether
エーテル	ether
モデリング	modeling
モデリング	modelling
ヘリウム	helyo
羽毛	feather
羽毛	feathers
ノックアウト	knockout
ハロウィン	undas
ハロウィン	halloween
ウッズ	kagubatan
ウッズ	woods
ウッズ	kakahuyan
フラグ	bandila
フラグ	watawat
グリム	grimm
銀河系	galaxy
サプライズ	surprise
サプライズ	pagkagulat
サプライズ	sorpresa
フィナーレ	finale
アニマル	animal
アニマル	hayop
防水	tubig
同定	pagkakakilanlan
同定	identification
チャーチ	iglesia
チャーチ	simbahan
チャーチ	church
開祖	tagapagtatag
開祖	founder
ロッシ	rossi
共和制	republika
共和制	republics
仮装	kasuutan
仮装	costume
磁石	magnet
磁石	magneto
インストラクター	instructor
イノベーション	innovations
イノベーション	inobasyon
イノベーション	innovation
窃盗	pagnanakaw
コンビネーション	kumbinasyon
コンビネーション	kombinasyon
マーフィー	murphy
喋る	nagsasalita
喋る	magsalita
喋る	nagsasalita
シャーリー	shirley
不破	fuwa
ソフィー	sophie
いとこ	cousins
いとこ	cousin
いとこ	pinsan
本屋	bookstore
ハプニング	nangyayari
シャロン	sharon
那智	nachi
スリム	slim
ディスカバリー	pagtuklas
ディスカバリー	pagkatuklas
ドイル	doyle
妹尾	seno
パレルモ	palermo
ノストラダムス	nostradamus
シャンプー	shampoo
伐採	log
フレア	flare
三崎	misaki
四肢	limbs
みやま	miyama
思春期	puberty
塩屋	shioya
ネスト	nested
バリア	hadlang
バリア	harang
ロッテルダム	rotterdam
ダイアモンド	diamond
ダイアモンド	brilyante
カント	canto
ピサ	pisa
外傷	injury
外傷	pinsala
外傷	trauma
パレ	palais
パルプ	pulp
ヴェルサイユ	versailles
エイドリアン	adrian
カイル	kyle
朝食	agahan
朝食	almusal
脂質	lipid
湖南省	hunan
累積	cumulative
テツ	tetsu
十兵衛	jubei
長谷部	hasebe
ロート	roth
式部	shikibu
コースター	coaster
宇土	uto
化身	incarnation
カルテット	quartet
小文字	lowercase
ミック	mick
紫外線	ultrabiyoleta
アルカリ	alkali
予告編	trailer
揖斐	ibi
ロウ	lowe
シルク	sutla
シルク	silk
モザンビーク	mozambique
アフマド	ahmad
ユリア	julia
ジプシー	gypsy
ヴィンチ	vinci
トゥールーズ	toulouse
車いす	wheelchair
与謝野	yosano
マリーナ	marina
ロッジ	lodge
ロッジ	maninirahan
興味深い	interesting
興味深い	interesante
フリーズ	freeze
スパイラル	spiral
ラウル	raul
サハラ	sahara
恵一	keiichi
疑念	pagdududa
疑念	duda
疑念	doubt
疑念	alinlangan
アソシエーション	association
バリトン	baritone
ギル	gil
アッバース	abbas
失望	pagkabigo
和幸	kazuyuki
租税	buwis
オウム	cacatuidae
オウム	parrot
天城	amagi
廊下	corridor
コレクター	collector
正行	masayuki
カノ	kano
インパルス	impulse
トルーマン	doktrinang
アイデンティティ	pagkakakilanlan
アイデンティティ	pagkakilanlan
アイデンティティ	katauhan
ヨーコ	yoko
ジェノヴァ	genoa
キツネ	fox
フォート	kuta
フォート	kutang
フォート	fort
ハイジャック	hijack
プロパガンダ	propaganda
ハーモニカ	harmonica
イージー	madali
イージー	madaling
イージー	easy
風邪	malamig
風邪	sipon
風邪	lamig
ストレージ	imbakan
ストレージ	storage
シチュエーション	situation
シチュエーション	sitwasyon
青銅	bronze
スルターン	sultan
貯蓄	savings
乃木	nogi
キャラメル	flan
船尾	stern
いくらか	ilang
いくらか	ilan
アレイ	arrays
アレイ	array
九龍	kowloon
ツバメ	lunukin
全裸	kahubaran
全裸	paghuhubad
腎臓	bato
ブレスト	brest
抑圧	repression
覇権	hegemoniya
ストラスブール	strasbourg
コックス	cox
義隆	yoshitaka
コルドバ	cordoba
ゴンザレス	gonzales
アスペクト	aspeto
アスペクト	aspect
リアリティ	katotohanan
温室	conservatory
温室	greenhouse
稼ぐ	kumita
稼ぐ	kita
うつ病	depression
うつ病	depresyon
東条	tojo
ダンテ	dante
ギヨーム	guillaume
会報	newsletter
ジェット機	jet
双対	duality
社交	palakaibigan
西沢	nishizawa
多分	siguro
多分	baka
日本酒	sake
接吻	kissing
接吻	halik
接吻	kiss
メイソン	mason
アイダホ	idaho
審理	proceedings
イエメン	yemen
イエメン	yemeni
ジャーナリズム	pamamahayag
ボリューム	volume
ボリューム	volume
サプライ	suplay
サプライ	supply
セロ	cerro
セロ	cyril
ボンネット	hood
食肉	karne
生き物	nilalang
生き物	nilalang
生き物	creature
松方	matsukata
マーカー	marker
マーカー	pananda
マーカー	marker
酵母	lebadura
マンモス	mammoth
広尾	hiroo
土産	souvenirs
ムーンライト	moonlight
退院	puke
ジャガイモ	patatas
ジャガイモ	potato
ジャガイモ	patatas
瀕死	dying
瀕死	naghihingalo
ゴッホ	gogh
加速度	akselerasyon
加速度	pinabilis
ロレーヌ	lorraine
稲妻	inazuma
ペイジ	paige
執政官	consul
女帝	emperatris
エイズ	aids
セム	shem
気絶	malamlam
花見	hanami
ハノイ	hanoi
推論	pangangatwiran
モルガン	morgan
プラネタリウム	planetarium
ハニー	honey
大理石	marmol
アイリス	iris
白木	shiraki
ハンク	hank
性交	pakikipagtalik
焼肉	barbecue
ニックス	nix
ニックス	knicks
千鶴	chizuru
サガン	sagan
シュナイダー	schneider
略語	abbreviation
略語	daglat
ブレア	blair
ウォリアーズ	warriors
治癒	gamutin
治癒	lunas
カラフル	makulay
カラフル	makulay
小五郎	kogoro
ハインツ	heinz
亘理	watari
失業	unemployment
大根	labanos
精算	pagsisiyasat
バリュー	halaga
残高	balanse
フセイン	hussein
フセイン	hussain
弾性	elastisidad
セレモニー	seremonya
ワイオミング	wyoming
フロート	lumutang
風習	kaugalian
風習	customs
風習	custom
河辺	kawabe
エピック	epic
エピック	epiko
カイト	kite
カイト	saranggola
新太郎	shintaro
ノーザン	hilagang
友愛	fraternity
メソジスト	methodist
岸壁	quay
レイナ	reina
内面	panloob
内面	natatagong
アーベル	abel
ブランク	blangko
ブランク	blank
エリトリア	eritrea
エリトリア	eritrean
刺青	tattoo
ポリシー	patakaran
ポリシー	patakaran
重度	malubha
重度	severe
重度	malubhang
ベーカー	baker
ブレット	brett
綾乃	ayano
杏里	anri
ヴェルナー	werner
福建省	fujian
ニジェール	niger
智美	tomomi
ウォーキング	naglalakad
ウォーキング	lumalakad
作り方	recipe
レボリューション	himagsikang
レボリューション	rebolusyon
節約	savings
乳房	dibdib
乳房	suso
クルアーン	quran
トレンド	uso
トレンド	trend
トレンド	uso
トレンド	nauuso
トレンド	trending
ハイキング	hiking
野心	ambisyoso
野心	ambisyon
佐用	sayo
オズボーン	osborne
インスタント	mabilisan
インスタント	instant
インスタント	iglap
インスタント	madaliang
チェンバレン	chamberlain
伝染病	salot
伝染病	epidemya
伝染病	impeksiyon
伝染病	infection
人柄	personalidad
人柄	pagkatao
ソーダ	soda
ヘレナ	helena
四角	parisukat
ミニチュア	munti
ミニチュア	persa
落札	nabenta
落札	nabili
ひぐらし	higurashi
衝動	himukin
バーニー	barney
バーニー	bernie
島本	shimamoto
略記	abbreviation
刀剣	espada
フュージョン	fusion
臭い	baho
ウラル	ural
グロリア	gloria
レイノルズ	reynolds
レックス	rex
さようなら	goodbye
さようなら	paalam
ミランダ	miranda
ヘンリク	henrik
江田	eda
ストリップ	alisan
ストリップ	strip
カウンセリング	pagpapayo
カウンセリング	konsultasyon
子安	koyasu
偽名	aliases
偽名	alyas
ウール	lana
富樫	togashi
夢幻	mugen
報道局	newsroom
シャトー	château
シャトー	chateau
無実	inosenteng
無実	inosente
無実	inocencio
無実	innocent
アンドレアス	andreas
閉会	closing
閉会	pagsara
閉会	isara
シェフィールド	sheffield
マルグリット	marguerite
モンゴメリー	montgomery
ソケット	socket
失調	ataxia
シーサイド	seaside
ヴェローナ	verona
閉じる	close
閉じる	malapit
閉じる	isara
閉じる	alisin
トランジスタ	transistor
ジュディ	judy
八神	yagami
プリンター	printer
城塞	citadel
アーマー	armor
チャペル	kapilya
ヴィクター	victor
アブー	abu
ジェニー	jenny
菌類	fungus
菌類	fungal
ハムレット	hamlet
球形	sphere
無色	colorless
サミー	sammy
メイヤー	mayer
メイヤー	meyer
両生類	amphibian
海辺	seaside
ハンセン病	ketong
ボム	bum
ハッシュ	sumira
ハッシュ	hash
配送	pagdadala
配送	delivery
配送	paghahatid
配送	pagdadala
配送	pagpapadala
美山	miyama
ジャネット	janet
答弁	sagutin
答弁	sagot
密輸	pagdadala
スロープ	libis
本能	instinct
ガザ	gaza
用例	halimbawa
プレビュー	preview
プレビュー	silipin
ゼウス	zeus
不規則	lubak
不規則	irregular
コロンブス	columbus
口頭	bibig
寛子	hiroko
ジンバブエ	zimbabwe
不変	invariant
スパン	span
ヘラクレス	hercules
困惑	nalilito
訃報	pagkamatay
光度	intensity
ビューティフル	ganda
ビューティフル	maganda
ナオミ	naomi
ホロコースト	holocaust
華子	hanako
タタール	tatars
タタール	tatar
ソリューション	solusyon
ソリューション	solusyon
同情	pagmamalasakit
同情	sympathy
同情	pakikiramay
早瀬	hayase
コーエン	cohen
挙動	ugali
挙動	inasal
挙動	gawi
ムアン	mueang
トワイライト	twilight
サムスン	samsung
ルネッサンス	renaissance
谷間	lambak
谷間	valley
金堂	kondo
グリフィス	griffith
ダリ	dali
伝言	mensahe
伝言	message
タブー	bawal
ニーナ	nina
成都	chengdu
サーフィン	surf
サーフィン	pagsakay
シリウス	sirius
アンドロイド	android
サスケ	sasuke
青海	qinghai
憎悪	hate
憎悪	ayaw
憎悪	hating
特派員	correspondent
シャドー	shadow
シャドー	anino
リチャードソン	richardson
春子	haruko
メソポタミア	mesopotamian
メソポタミア	mesopotamya
サガ	saga
球面	spherical
球面	sphere
モリソン	morrison
まっすぐ	straight
まっすぐ	tuwid
まっすぐ	diretso
フランキー	frankie
格下げ	downgraded
球状	spherical
ホプキンス	hopkins
えりか	erika
購読	subscription
購読	subscription
アクシデント	aksidente
井手	ide
クルマ	kotse
クルマ	sasakyan
傾き	libis
傾き	slant
潰し	mapanira
宣誓	panunumpa
リョウ	ryo
エルヴィス	elvis
衣類	garments
シリコン	silicon
証書	deed
証書	sertipiko
証書	certificate
証書	katibayan
お化け	ghost
お化け	multo
ご飯	palay
ご飯	rice
ご飯	kanin
ご飯	bigas
ビーバー	beaver
パーマ	perm
行き先	pupuntahan
行き先	destinasyon
行き先	patutunguhan
狩人	hunter
フィーチャー	tampok
フィーチャー	itampok
キーパー	tagabantay
雲南省	yunnan
グルコース	glucose
パラドックス	paradox
ヒョウ	leopardo
クレイジー	nababaliw
クレイジー	ulol
クレイジー	baliw
クレイジー	loko
黒竜江	heilongjiang
智久	tomohisa
評定	pagsusuri
服従	pagsunod
ダグ	doug
実演	pakita
スイート	suite
スイート	suites
磁性	magnetismo
二回	twice
占星術	astrolohiya
ドルフィン	dolphin
シェイク	shake
マラウイ	malawi
ディレクトリ	directory
ディレクトリ	direktoryo
障壁	hadlang
障壁	hadlang
障壁	harang
スムーズ	makinis
無力	mahina
レヴィ	levy
アバター	avatar
新島	niijima
議事	agenda
標語	motto
標語	moto
ハロゲン	halogen
湖北省	hubei
酪農	dairy
漏洩	leak
漏洩	makalabas
頭上	overhead
しっぽ	tail
しっぽ	buntot
しっぽ	krus
利子	interes
利子	patubo
リコール	recall
リコール	matatandaan
リコール	naaalala
ストーンズ	bato
ダンディ	dandy
高森	takamori
ゲッティンゲン	göttingen
チェイス	chase
レザー	leather
余談	sinasadya
ドーハ	doha
ウィリス	willis
シンプソン	simpson
レイテ	leyte
抗原	antigen
抗原	antigens
恵美子	emiko
ネプチューン	neptuno
ガイウス	gaius
砂浜	dalampasigan
砂浜	beach
団子	siyomay
団子	dango
ターミネーター	terminator
寛容	tolerance
寛容	pinahihintulutan
分隊	squad
異説	erehiya
デズモンド	desmond
オカルト	occult
ラサ	lhasa
幸村	yukimura
ガウス	gaussian
ガウス	gauss
探究	pagtatanong
石鹸	sabon
ホッパー	makatagpo
ムガル	mogul
シーザー	caesar
樹里	juri
アロマ	aroma
ピーナッツ	peanuts
ピーナッツ	mani
ピーナッツ	mani
トランク	trunk
ストール	nagnakaw
ストール	nakaw
ストール	naantala
被覆	cover
被覆	pabalat
被覆	takpan
頭頂	lobong
プロバイダ	tagapagkaloob
プロバイダ	provider
慎二	shinji
マントル	mantle
オートマチック	awtomatiko
オートマチック	awtomatikong
ピカソ	picasso
メールアドレス	email
安室	namie
寒い	malamig
寒い	sipon
寒い	lamig
侵食	kapnayan
地誌	topograpiya
ラッピング	wrap
ラッピング	pambalot
エマニュエル	emanuel
エマニュエル	emmanuel
クーラー	cooler
フレッチャー	fletcher
ベト	beto
混沌	chaotic
混沌	nagkagulo
混沌	kaguluhan
ボリシェヴィキ	bolshevik
柔らかい	malambot
柔らかい	malambot
ソクラテス	socrates
フィジー	fiji
係員	attendant
オマーン	oman
グラナダ	granada
カルタゴ	kartago
ショートカット	shortcut
グレアム	graham
ファウル	foul
杭州	hangzhou
メッセンジャー	messenger
キーン	matalim
キーン	keen
矢印	arrow
矢印	arrow
マーサ	martha
ロリータ	lolita
チャーター	charter
ヒルトン	hilton
金持ち	mayaman
金持ち	rich
金持ち	mayayaman
ネイサン	nathan
断崖	hinala
メンデルスゾーン	mendelssohn
デウス	deus
石灰岩	apog
形質	un
義満	yoshimitsu
ローブ	robe
ダルムシュタット	darmstadt
ナイアガラ	niagara
ソングライター	songwriter
ソングライター	songwriting
ユートピア	utopia
ロニー	ronnie
勃起	paninigas
勃起	pagtayo
勃起	bangon
ボイコット	boycott
冥王星	pluto
両足	talampakan
両足	paa
大豆	balatong
ヒルベルト	hilbert
賛美	purihin
賛美	papuri
羽後	ugo
生殖	pagpaparami
生殖	reproductive
クラゲ	dikya
アゲイン	ulit
アゲイン	again
アゲイン	muli
アゲイン	nanaman
洗剤	detergent
精子	sperm
男鹿	oga
マリリン	marilyn
持分	equity
ガルフ	golpo
ガルフ	gulf
ノヴァ	nova
サイクロン	cyclone
剰余	natira
グレース	grace
グレース	biyaya
調味料	pampalasa
プランナー	planner
チャーム	alindog
チャーム	charm
アデレード	adelaide
耐える	magtiis
カルガリー	calgary
エヴァンス	evans
被曝	lantad
被曝	exposure
雄太	yuta
ブレイン	blaine
ファクター	factor
ファクター	kadahilanan
ガールフレンド	girlfriend
ガールフレンド	gf
ガールフレンド	kasintahan
ガールフレンド	girlfriend
ガールフレンド	girlfriends
ネガティブ	negatibong
ネガティブ	negatibo
ネガティブ	negative
メッキ	tubog
着る	nagsusuot
着る	magsuot
ピアース	pierce
ピアース	pearce
インスブルック	innsbruck
みちる	michiru
カタリナ	catalina
カタリナ	katarina
スプーン	kutsara
加法	addition
加法	karagdagan
ハサン	hassan
ハサン	hasan
陝西省	shaanxi
ナント	nantes
トンガ	tonga
暗示	mungkahi
高分子	polimero
ヨアヒム	joachim
プリマ	prima
塗料	paint
塗料	pintura
トピック	paksa
トピック	paksa
ワイヤレス	wireless
注記	notes
注記	tala
ノートン	norton
献身	dedication
献身	dedikasyon
対数	logaritmo
宝くじ	lottery
進捗	progreso
ウィザード	wizard
ウィザード	wizards
スラング	balbal
スラング	slang
バッタ	tipaklong
バッタ	balang
中性	neutral
中性	neuter
盗難	pagnanakaw
サケ	salmon
殺菌	isterilisasyon
カリブ	caribbean
デービス	davis
ピアス	pierce
世宗	sejong
ネイチャー	kalikasan
ネイチャー	nature
バビロニア	babylonia
バビロニア	kalendaryong
エディタ	editor
エディタ	editor
コンペ	paligsahan
コンペ	kompetisyon
ネクタイ	tie
ネクタイ	kurbata
ネクタイ	itali
ネクタイ	tabla
ネクタイ	ties
冷泉	reizei
幻覚	halusinasyon
慣性	inertial
慣性	inertia
アトランティス	atlantis
君主制	monarkiya
便器	cr
便器	palikuran
群衆	madla
群衆	madla
スウィート	sweet
スウィート	matamis
求人	pangangalap
ローレン	lauren
リーダーシップ	pamumuno
顔料	pigment
贅沢	luho
贅沢	marangyang
贅沢	luxury
ミイラ	mummy
たぶん	siguro
たぶん	baka
踊り子	dancer
アレッサンドロ	alessandro
トリニダード	trinidad
ドナー	donor
キナ	kina
ぶどう	ubas
アンドロメダ	andromeda
実例	halimbawa
孔子	confucius
ブランドン	brandon
衰弱	kahinaan
シュルツ	schultz
スマッシュ	smash
アンモニア	ammonia
グラフィティ	bandalismo
グラフィティ	graffiti
取り除く	alisin
オースチン	austin
ビジター	bisita
ビジター	bisita
リベリア	liberia
リベリア	liberian
靴下	sock
靴下	medyas
内臓	guts
義久	yoshihisa
グエン	gwen
ホルダー	hawak
ホルダー	panghawakan
ホルダー	holder
サイゴン	saigon
ヒーローズ	heroes
飢餓	istarbasyon
ジョイス	joyce
インペリアル	imperial
温帯	temperate
クラクフ	krakow
クラクフ	kraków
ポリネシア	polynesia
ホンジュラス	honduras
悲惨	tragic
パートナーシップ	partnership
パートナーシップ	pakikipagsosyo
パートナーシップ	pakikipagtulungan
冷蔵庫	ref
冷蔵庫	ref
道教	taoismo
財宝	kayamanan
コットン	bulak
コットン	cotton
呼出	summons
ゴンサレス	gonzález
ナッツ	nut
ナッツ	mani
ナッツ	nuts
カウンセラー	tagapayo
ヴァージニア	virginia
忍術	ninjutsu
ブルック	brooke
円錐	cone
ゼリー	jelly
スタント	stunt
クロフォード	crawford
スピードウェイ	speedway
弾劾	impeachment
スミ	sumi
イチゴ	strawberry
トレド	toledo
プロダクト	produkto
プロダクト	produkto
木崎	kizaki
美味	masarap
書き込む	magsulat
書き込む	sumulat
書き込む	isulat
お祭り	festival
サンゴ	sagay
サンゴ	coral
サンゴ	koral
サファイア	sapphire
カンプ	kamp
良心	budhi
サロ	salo
ラバ	mule
水星	mercury
エキスパート	dalubhasa
エキスパート	expert
エキスパート	eksperto
不運	kamalasan
アルカディア	arcadia
プランテーション	plantasyon
ミトコンドリア	mitochondrial
ジー	zee
落書き	bandalismo
落書き	graffiti
キャッスル	mangarap
キャッスル	kastilyo
音程	pagitan
音程	interval
そこそこ	katamtaman
ティンパニ	timpani
疫病	salot
六月	june
六月	hunyo
議題	agenda
ドラッグストア	parmasya
ウォード	ward
ハビエル	javier
ジュネーブ	geneva
