dhe	та
plagosur	поранений
dobi	користь
dëshmon	свідчити
terren	місцевість
terren	землею
terren	землю
sabri	сабрі
dokumentar	документальний
qëndrueshme	стабільна
qëndrueshme	стійкий
qëndrueshme	стабільний
qëndrueshme	рівно
île	іль
bindur	слухняним
bindur	переконати
bindur	переконані
bindur	переконали
totale	усього
totale	всього
totale	загалом
totale	загальна
totale	загальний
vijon	читачі
shpirt	сонечко
shpirt	кохана
shpirt	душу
shpirt	душа
shpirt	soul
shpirt	душею
shpirt	немовля
shpirt	малятко
shpirt	дитина
shpirt	колорит
shpirt	дух
shpirt	spirit
dëshirë	бажання
dëshirë	бажання
dëshirë	бажаю
unesco	юнеско
komedi	комедія
komedi	комедії
kripë	сіль
kripë	солі
belgjika	бельгії
belgjika	бельгія
eine	eine
mendon	думає
mendon	вважає
mendon	гадає
bimët	рослини
bimët	заводи
bimët	завод
bimët	рослини
bimët	садити
bimët	рослина
bimët	рослинність
kaluarën	минулий
kaluarën	минулі
kaluarën	минуле
profeti	пророк
gazetë	папір
gazetë	газета
marko	марко
kuantike	квантова
fernando	фернандо
tue	tue
prania	присутність
zhdukur	зник
qind	цент
kapacitet	потужність
kapacitet	спроможність
ekzistencën	існування
filloj	запустити
filloj	розпочати
filloj	старт
filloj	запускати
filloj	початок
filloj	почати
filloj	починаючи
filloj	починається
filloj	початок
filloj	починаються
filloj	запуск
kadri	кадрі
bari	барі
bari	трава
bari	трави
topi	кулька
topi	бал
topi	топі
mendimet	думки
steve	стів
dini	діні
motive	мотиви
motive	мотиви
paralele	паралельний
paralele	паралельні
paralele	паралельно
rënie	відхилити
rënie	відмовляється
jugu	південна
jugu	південь
jugu	південний
shtypi	преса
shtypi	натиснути
shtypi	прес
shtypi	press
parku	парк
përbërje	сполуки
adresa	адреса
adresa	звертайтеся
adresa	адресу
qeveritare	правління
qeveritare	уряд
zgjedhjen	вибір
zgjedhjen	вибране
rajonal	районної
rajonal	обласний
rajonal	регіональні
rajonal	регіональний
atomike	атомна
hipi	берегти
hipi	хіппі
arte	мистецтво
arte	arte
zvicra	швейцарія
zvicra	швейцарії
zyra	заклади
zyra	працевлаштування
zyra	офіс
zyra	office
nivele	рівні
nivele	рівнів
mendime	далечінь
mendime	думки
gadishullin	півострів
interesuar	цікавиться
interesuar	зацікавлений
interesuar	зацікавило
interesuar	цікаво
interesuar	цікавить
interesuar	цікавляться
bregut	берега
bregut	берег
prodhon	виробляє
prodhon	дає
pemë	дерево
pemë	ялинки
pemë	дерев
pemë	дерева
pemë	фрукти
pemë	плоди
jacques	жак
mat	mat
mat	мат
mat	мет
mat	метт
jusuf	юсуф
medalje	медаль
medalje	медалі
major	мажор
major	майор
major	май
kala	фортеці
kala	citadel
botuesi	видавець
qytezë	містечко
qytezë	місто
ajër	air
ajër	повітряна
ajër	повітря
kimi	kimi
kimi	хімія
plus	плюс
plus	plus
festivalit	festival
festivalit	фестиваль
vendimin	рішенням
vendimin	рішення
pesha	вагу
pesha	ваги
pesha	вагу
pesha	вага
krahun	рука
vazhdueshëm	продовження
beri	баррі
dinte	знала
dinte	знало
dinte	знали
dinte	знав
veprime	дії
australi	австралія
australi	australia
australi	австралії
vëmendje	увага
hyrja	доступ
hyrja	запис
hyrja	вхід
hyrja	входу
hyrja	увійти
hyrja	вхід
région	région
shfaqja	показати
shfaqja	шоу
shfaqja	показувати
shfaqja	show
torino	турин
torino	плащаниця
mike	майк
mike	майка
besimtarët	віруючих
rumania	румунії
rumania	румунія
holanda	нідерланди
holanda	нідерландах
holanda	нідерландів
holanda	голландії
holanda	голландія
gjeni	геніально
gjeni	геній
meta	мета
mbijetuar	survivor
mbijetuar	вижив
mbijetuar	пережив
mbijetuar	вижила
mbijetuar	вижили
mbijetuar	пережити
mbijetuar	виживають
mbijetuar	вижити
kërkesë	запит
noli	нолі
skenën	сцени
skenën	сцена
khalifa	халіфа
europa	європу
europa	європа
europa	європі
goditje	інсульт
formon	форм
formon	форми
mjeshtër	майстер
mjeshtër	магістр
mjeshtër	вчителю
mjeshtër	master
flaka	flame
bujar	щедрим
bujar	щедра
bujar	щедрий
varr	могила
varr	гробниця
varr	господній
varr	могили
varr	могили
varr	могила
varr	могилу
jush	тобою
jush	ви
jush	ти
jush	тебе
gustav	густав
gustav	гюстав
pozicioni	розташування
pozicioni	позиція
pozicioni	положення
pozicioni	позиції
pozicioni	розміщення
pozicioni	місцезнаходження
pozicioni	локація
pozicioni	місце
pozicioni	розташування
pozicioni	контур
pozicioni	шлях
mjedis	середовища
mjedis	середовище
referuar	називають
legjenda	легенду
legjenda	легенда
legjenda	легенд
kryengritja	повстання
kryengritja	заколот
krah	плече
krah	рука
krah	збоку
krah	сторона
krah	бічна
krah	бік
krah	сторони
efektet	ефекти
ndodhë	трапляється
ndodhë	стається
ndodhë	станеться
ndodhë	трапляються
ndodhë	статися
cilësi	якість
llogaritet	вираховується
llogaritet	становитиме
llogaritet	рахує
leon	леон
kontribuar	пропонував
miqtë	друзями
miqtë	друзів
miqtë	друзі
njerëzimit	людство
njerëzimit	людяності
kuptimi	сенс
kuptimi	значення
pamjen	краєвид
gjermanët	німці
interpretuar	виступали
interpretuar	виступала
interpretuar	грамотно
universitet	uni
universitet	університет
thote	каже
frikë	fear
frikë	страх
frikë	страху
frikë	боявся
frikë	бояться
frikë	боялися
francis	френсіс
francis	франциск
kontinentale	continental
gjuhe	мова
gjuhe	мови
gjuhe	мову
public	публічний
public	громадське
public	паблік
public	відкритий
public	публічна
public	громадського
teknologjia	технологія
teknologjia	технології
tempuj	храмів
tempuj	храми
ortodoks	православний
ortodoks	православної
ortodoks	orthodox
ortodoks	православна
ortodoks	православні
yll	зоря
yll	зірочки
yll	зоряні
yll	зірка
sisteme	систем
sisteme	systems
muze	музеї
muze	museum
muze	музей
operativ	операційну
operativ	операційна
operativ	кооперативів
operativ	оперативного
operativ	оперативна
operativ	готовності
guinea	гвінеї
guinea	гвінея
lumë	річка
lumë	ріка
përfundimin	завершення
artisti	художниця
artisti	митець
artisti	виконавець
artisti	художник
rob	роб
oborrin	backyard
atlantik	атлантичний
atlantik	атлантична
atlantik	atlantic
rumanisë	румунії
rumanisë	румунія
përshtatshëm	відповідний
përshtatshëm	відповідні
përshtatshëm	відповідну
përshtatshëm	підходить
studiuesit	вчені
blues	блюз
blues	blues
blues	блакить
blues	сині
lënda	темою
lënda	тема
lënda	предмет
dhomë	кімната
dhomë	кімнату
ndërtuara	побудовано
ndërtuara	побудували
ndërtuara	зібрано
polonisë	польщу
polonisë	польща
polonisë	польщі
copë	шматок
copë	інсталяція
copë	фігуру
copë	розбіжність
bija	донька
bija	дочка
gjërat	things
gjërat	речі
gjërat	речей
prova	докази
prova	репетиція
prova	доказ
meshkujt	самці
meshkujt	чоловіки
praktikë	вправи
praktikë	вправа
praktikë	практика
lojtarë	гравців
lojtarë	гравці
walter	волтер
walter	вальтер
dimër	зима
pret	очікування
pret	чекаю
pret	чекає
pret	чекає
pret	написане
përafërsisht	приблизно
drejtpërdrejt	жити
drejtpërdrejt	live
drejtpërdrejt	наживо
drejtpërdrejt	живу
drejtpërdrejt	трансляція
drejtpërdrejt	пряма
drejtpërdrejt	прямий
drejtpërdrejt	direct
drejtpërdrejt	прямі
drejtpërdrejt	напряму
drejtpërdrejt	безпосередньо
tarragona	таррагона
mbledhje	збираються
mbledhje	засідання
mbledhje	нарада
mbledhje	зустрічі
mbledhje	зустріч
kap	спіймати
kap	зловити
kap	встигнути
kap	захоплення
kap	захопити
juventus	ювентус
williams	вільямс
pjesëmarrja	приїзд
pjesëmarrja	участі
pjesëmarrja	участь
mësimi	спаринг
mësimi	навчання
mësimi	вчить
mësimi	навчальні
mësimi	навчати
mësimi	викладати
mësimi	урок
bir	сина
bir	сину
bir	син
poloni	польщу
poloni	польща
poloni	польщі
seksuale	сексуальний
seksuale	сексуальної
seksuale	статевий
seksuale	сексуальне
dhjetëra	десятки
dhjetëra	десятки
hidhet	стрибати
hidhet	перехід
hidhet	стрибок
hidhet	перейти
hidhet	переходи
transmetuar	трансляція
transmetuar	передати
transmetuar	перенесення
transmetuar	передачу
cari	цар
cari	карл
hartuar	написали
hartuar	оленою
hartuar	зібрані
hartuar	зібрано
unike	унікальний
unike	унікальне
unike	унікальні
demokratik	демократичні
demokratik	демократичний
demokratik	демократична
ekip	команда
favor	послуга
favor	ласку
pavarësi	незалежність
pavarësi	незалежності
poetik	поетичний
filipi	phillip
filipi	філіп
filipi	філіп
shkaku	спричинити
shkaku	причина
shkaku	причиною
div	div
paraqitja	вигляд
paraqitja	перегляд
paraqitja	вигляд
paraqitja	view
paraqitja	вид
paraqitja	переглянути
përgatitjen	підготовка
gabim	неправильна
gabim	неправильно
gabim	неправильний
gabim	помилка
aquitaine	аквітанська
elseif	elseif
urë	міст
urë	місток
ujërat	вод
adolf	адольф
udhëtim	мандрівка
udhëtim	подорож
udhëtim	подорожі
udhëtim	подорож
konflikt	конфлікт
dhimbje	біль
luftoi	билися
luftoi	бився
luftoi	воював
luftoi	боролися
luftoi	воювали
përmirësuar	покращений
përmirësuar	покращена
gjenerali	загальні
gjenerali	генерал
gjenerali	загальний
gjenerali	загальне
frymë	подих
frymë	дихає
frymë	дихання
castile	кастилія
artistët	художники
artistët	виконавців
artistët	виконавці
artistët	художників
artistët	митці
ndryshoi	змінився
ndryshoi	змінилася
ndryshoi	змінено
ndryshoi	змінений
ndryshoi	змінені
bob	bob
bob	боб
fut	вставка
fut	вставити
fut	ввести
fut	увійти
fut	введіть
fut	enter
lexuesit	читачам
lexuesit	читачі
klubet	клуби
klubet	жир
klubet	клубів
mësuesi	викладач
mësuesi	вчителю
mësuesi	вчитель
mësuesi	учитель
mësuesi	вчителька
qytetar	житель
qytetar	громадянин
ekzistuese	існуюче
ekzistuese	існуючий
ekzistuese	існуючі
ekzistuese	існуючу
pikturë	малювання
pikturë	картина
pikturë	живопис
skulptura	скульптура
skulptura	скульптури
fjalori	словник
formimi	формування
formimi	зборі
pullë	штамп
pullë	марку
pullë	марка
kapur	зловили
kapur	спіймав
kapur	полон
kapur	спіймав
kapur	захопили
kapur	захоплені
metodë	метод
dorën	кисть
dorën	хенд
dorën	правиця
dorën	рука
dorën	руку
miliardë	мільярдів
miliardë	мільярд
miliardë	мільярди
miliardë	млрд
commons	commons
frymëzuar	натхненно
frymëzuar	надихали
përpiqet	спроб
përpiqet	намагається
arsim	освіта
arsim	освіти
arsim	education
çeke	чеською
çeke	чеської
çeke	чеська
çeke	чех
templates	шаблони
bërthamore	ядерної
bërthamore	ядерні
bërthamore	ядерна
bërthamore	ядерний
këshilltar	радник
këshilltar	консультант
këshilltar	консультантом
këshilltar	виборний
këshilltar	радник
këshilltar	радника
duar	рук
duar	руками
duar	руки
gradë	градуси
gradë	градусів
gradë	градус
gradë	ступінь
pavarura	самостійна
pavarura	незалежні
pavarura	незалежна
pavarura	незалежний
pavarura	незалежне
beogradit	белграда
akademike	академічна
akademike	навчального
akademike	академічний
petro	петро
krahasuar	порівняно
paraardhës	попереднє
paraardhës	попередні
paraardhës	попередній
paraardhës	попередня
otto	отто
modele	models
modele	моделі
modele	моделей
modele	модель
modele	моделі
fati	доля
fati	доля
fati	долі
fati	долю
kontrolli	контроль
kontrolli	контрольна
kontrolli	керування
kontrolli	перевірити
kontrolli	перевірте
dru	вуд
dru	деревина
dru	лісова
projektet	проекти
projektet	проектів
veziri	візир
pulla	штампи
pulla	марки
rinjtë	новачкам
europe	європу
europe	європа
europe	європі
personazhet	символів
personazhet	персонажі
personazhet	ієрогліфи
personazhet	літери
personazhet	символи
muaji	місяця
muaji	місяць
nënshkruar	підписано
nënshkruar	підписав
nënshkruar	підписали
hall	холл
hall	зал
hall	зали
hall	ратуша
hall	голл
hall	зала
anijet	човни
anijet	човнів
anijet	кораблів
anijet	кораблі
informacioni	відомості
informacioni	інформація
domosdoshme	незамінний
domosdoshme	незамінна
domosdoshme	імператив
kolumbia	колумбії
kolumbia	колумбія
shpeshta	часті
globale	глобальний
globale	global
globale	загальні
pamja	презентовані
pamja	перегляд
pamja	вигляд
pamja	view
pamja	вид
pamja	переглянути
qeveri	правління
qeveri	уряд
statistikat	статистика
statistikat	статистикою
statistikat	статистику
statistikat	статистики
statistikat	статистика
statistikat	статистики
statistikat	статистика
statistikat	статистики
statistikat	статистику
statistikat	аналіз
thuajse	майже
katror	quad
katror	квадратний
katror	площа
katror	квадрат
katror	квадраті
katror	квадрат
peshkop	єпископа
peshkop	єпископ
status	стан
status	статус
status	стану
status	статусі
shmangur	уникнути
shmangur	уникайте
shmangur	уникати
young	янг
young	молода
young	молоді
young	молодою
young	молодий
young	молодим
përmasat	розміри
përmasat	виміри
përmasat	розміри
përhershme	постійний
banda	band
banda	гурт
banda	банда
banda	gang
banda	банди
modelet	models
modelet	моделі
modelet	моделей
modelet	шаблони
modelet	візерунки
takim	дату
takim	дата
takim	датою
takim	зустріч
takim	засідання
takim	нарада
takim	зустрічі
takim	зустріч
zbulimin	виявлення
zbulimin	відкриття
zbulimin	знахідка
bimore	завод
bimore	рослини
bimore	садити
bimore	рослина
prag	поріг
prag	prag
prag	єва
prag	єву
prag	переддень
prag	ів
prag	єви
dokumenti	документом
dokumenti	документа
dokumenti	документ
kaliforni	каліфорнію
kaliforni	california
kaliforni	каліфорнія
ekzistuar	існував
ekzistuar	існували
ekzistuar	існувало
bullgare	болгарський
bullgare	болгарська
udhëtimi	подорож
udhëtimi	подорожувати
udhëtimi	подорожі
udhëtimi	їзда
udhëtimi	подорожує
udhëtimi	подорож
udhëtimi	traveling
udhëtimi	подорожувати
fortesa	stronghold
fortesa	фортеця
fortesa	форт
fortesa	fort
firmosi	підписано
firmosi	підписав
firmosi	підписали
arm	рука
gjith	усі
gjith	всі
gjith	все
gjith	всіх
strategjike	стратегічний
strategjike	стратегічного
strategjike	стратегічна
mario	маріо
famë	славу
famë	слави
monumenti	монумент
mbledhja	колекція
mbledhja	колекції
mbledhja	collection
mbledhja	збірка
mbledhja	козачка
general	загальні
general	генерал
general	загальний
general	загальне
add	додавання
add	додавати
add	додати
klube	клуби
klube	жир
klube	клубів
fabrika	завод
fabrika	рослини
fabrika	садити
fabrika	рослина
fabrika	фабрика
europë	європу
europë	європа
europë	європі
fletë	аркуш
fletë	фольги
fletë	лист
fletë	листок
fletë	leaf
ligjor	слідчого
ligjor	правові
ligjor	правова
ligjor	юридична
ligjor	юридичні
ligjor	юридичний
zgjidhjen	розчин
zgjidhjen	вирішення
shqiperi	албанії
shqiperi	албанія
flamur	прапором
flamur	прапорець
flamur	прапор
flamur	прапора
flamur	стяг
flamur	банер
giuseppe	джузеппе
guide	посібник
guide	провідник
guide	путівник
guide	гід
organizatat	організації
organizatat	організацій
krahët	руки
krahët	крила
gazi	газова
gazi	газу
gazi	газ
trashëguar	успадкував
dell	dell
dell	делл
dymbëdhjetë	дванадцять
dymbëdhjetë	дванадцята
virginia	вірджинія
mia	mia
mia	мія
mia	безвісти
mia	міа
note	зауваження
note	примітки
note	зауважте
note	примітка
note	нота
alba	альба
përkthyes	перекладач
përkthyes	інтерпретатор
përkthyes	перекладачі
prodhimet	продукція
prodhimet	виріб
prodhimet	вироби
prodhimet	продукти
keta	ці
ball	кулька
ball	бал
afganistan	афганістану
afganistan	афганістан
diellor	сонячний
diellor	сонячне
diellor	сонячні
diellor	сонячна
përkundër	незважаючи
varrezat	цвинтарях
mesdhetare	середземне
tashme	уже
tashme	вже
kënaqur	задоволені
kënaqur	задоволена
kënaqur	задоволений
spain	іспанію
spain	іспанія
spain	іспанії
pyjet	лісі
pyjet	ліси
pyjet	лісах
pyjet	лісами
moskë	московська
moskë	moscow
moskë	москва
tekstet	тексти
tekstet	текстів
pushtuan	захоплено
info	info
info	інформації
info	інформація
apple	яблуко
apple	apple
apple	яблучко
prozë	проза
pronë	властивості
pronë	властивість
pronë	майна
pronë	власність
pronë	майно
moisiu	мойсей
karbonit	карбон
fashiste	фашист
botues	видавець
botues	видавців
trashë	жирний
trashë	жиру
trashë	жирна
trashë	жири
oficer	наглядач
oficer	офіцер
papritur	раптово
papritur	раптом
papritur	несподівано
papritur	зненацька
papritur	неочікуваний
papritur	несподіваний
papritur	несподіване
papritur	несподівана
jezusi	ісус
trim	хоробрим
trim	сміливі
trim	сміливий
trim	мужній
trim	хоробрі
venezuela	венесуели
zonja	дами
zonja	леді
zonja	дівчатка
zonja	пані
zonja	жіночі
zonja	леді
zonja	пані
bot	бот
naziste	нацистів
naziste	нацистам
naziste	нацисти
ngrihet	сходить
ngrihet	піднімається
poezinë	поезія
drejtësi	справедливість
drejtësi	правосуддя
arthur	артур
bbc	bbc
kuvend	монастир
kuvend	конвенції
kuvend	конвенція
leonardo	леонардо
matematike	математична
matematike	математичних
matematike	математичний
matematike	математичні
matematike	математична
matematike	математичні
matematike	математичної
matematike	математика
matematike	математичний
matematike	математика
matematike	математичний
matematike	математичні
matematike	математики
fitorja	вигравати
fitorja	забив
fitorja	виграш
fitorja	перемагає
subjekt	темою
subjekt	тема
subjekt	предмет
titujt	заголовки
titujt	заголовки
diskutim	дискусії
diskutim	дискусія
diskutim	обговорення
vendosja	розміщення
vendosja	розташування
vendosja	впровадження
green	зелене
green	зелені
green	зелений
përcaktohet	рішуче
institucione	закладів
institucione	установи
institucione	інституції
institucione	установ
institucione	топові
profesioni	професія
profesioni	окупаційні
profesioni	окупація
profesioni	окупації
territor	територія
gjermanë	німці
ferrari	феррарі
ferrari	ferrari
lum	річка
lum	ріка
koncepti	поняття
koncepti	концепція
aus	aus
tejet	надзвичайно
hyrjen	запис
humbja	втрати
humbja	втрачаємо
humbja	програш
humbja	збиток
humbja	втрати
humbja	втрата
humbja	збитки
humbja	втрату
golden	золотий
golden	голден
golden	золоті
golden	золоте
marin	марін
themeluesi	засновник
gëzim	радості
gëzim	радість
academy	академія
academy	академії
etnik	національну
etnik	етно
etnik	етнічна
amor	amor
blerë	платні
blerë	придбаний
blerë	купили
blerë	купила
blerë	купив
eric	ерік
henri	анрі
henri	генрі
henri	генріх
henri	анрі
over	закінчилося
over	над
over	закінчено
over	закінчилась
përkatës	актуальна
varur	залежні
varur	залежних
varur	висить
varur	висіти
varur	висів
varur	повісили
mendojnë	відбити
datës	датоване
mail	мейл
mail	пошта
mail	поштою
vizituar	відвідала
vizituar	відвідали
vizituar	відвідав
vizituar	відвідував
futet	представила
futet	познайомила
futet	представив
djegur	спалили
djegur	стомлені
djegur	спалив
mobile	мобільна
mobile	мобільний
mobile	мобільного
mobile	мобільні
hodhi	кинули
hodhi	закинув
hodhi	кинув
hodhi	кинула
përvojë	досвід
ulet	сидить
operative	кооперативів
operative	оперативного
operative	оперативна
operative	готовності
feudale	феодальна
prifti	священик
peru	перу
teorike	теоретична
portugalia	португалії
portugalia	португалія
prizreni	прізрен
saktësisht	саме
ani	ані
ani	енні
vlerësim	оцінювання
vlerësim	любителів
vlerësim	оцінка
faktorët	фактори
faktorët	факторів
ministrinë	міністерства
ministrinë	міністерство
detaje	відомості
detaje	подробиці
detaje	деталі
detaje	докладно
detaje	детально
detaje	подробиці
detaje	детальні
#ffffff	#ffffff
golashënuesi	гейб
golashënuesi	scorer
krahu	плече
krahu	рука
krahu	крилом
krahu	крило
gadishullit	півострів
manga	манга
historiani	історик
përfshi	включено
përfshi	включені
përfshi	включення
përfshi	включити
përfshi	включати
kryeredaktor	редактор
jones	джонс
çmuar	дорогоцінний
çmuar	дорогоцінні
delhi	делі
suedeze	шведська
zemrat	серця
zemrat	сердець
kosovo	косова
kosovo	косово
jashari	яшарі
krahë	крила
ftuar	запрошує
ftuar	запросив
ftuar	запрошено
ftuar	запрошують
ftuar	запрошені
spiro	спіро
elementi	елемент
elementi	елемент
elementi	елементом
elementi	елементи
njohja	визнання
trajtuar	лікуванні
trajtuar	розглядати
varret	могили
palët	боки
palët	сторони
palët	сторін
palët	вечірок
palët	вечірки
palët	партій
specializuar	зосереджений
specializuar	спеціалізовані
specializuar	спеціалізована
mungon	відсутній
qen	собака
qen	собачка
qen	пес
heinrich	генріх
efekt	ефект
luftimet	бійцівський
luftimet	боротьба
luftimet	боротьбі
luftimet	боротись
luftimet	бойовий
luftimet	бійка
vret	вбиває
roberto	роберто
rrjetin	мережу
rrjetin	мережі
realitet	реальність
realitet	реаліті
dënuar	засуджений
dënuar	засуджений
dënuar	засудили
dënuar	засуджений
dënuar	покарав
dënuar	карають
dënuar	покараний
egjipti	єгипту
egjipti	єгипет
egjipti	єгипті
linjë	лінія
linjë	рядок
linjë	рядка
linjë	пряма
volume	каналах
siguron	доводить
siguron	убезпечення
siguron	надає
siguron	закладено
siguron	забезпечує
lexo	прочитайте
lexo	читати
lexo	прочитані
lexo	читайте
lexo	прочитати
lexo	читання
shtresat	шари
shtresat	шарів
vlefshme	чинного
vlefshme	дійсний
vlefshme	чинний
vlefshme	чинну
formuan	сформована
formuan	оформлено
formuan	сформовано
salla	палаті
salla	зал
televizioni	телебачення
without	sans
shahu	шахівниця
shahu	шахи
shahu	шах
dukej	подивився
dukej	глянув
dukej	здалося
dukej	здавалося
kaluan	пройшов
kaluan	пройдено
kaluan	передано
kaluan	перейшов
kaluan	минули
tag	мітка
tag	позначити
tag	позначка
tag	квач
bosnje	боснія
bosnje	боснії
artet	мистецтво
përvjetore	ювілеї
pranverë	весняна
pranverë	весна
pranverë	весняний
pranverë	весняні
ramadan	рамадан
ernest	ернест
central	central
central	центральний
central	центральна
amerikanë	американців
amerikanë	американці
luftëtarët	воїни
luftëtarët	бійців
luftëtarët	бійці
pohon	підтверджує
pohon	заявляє
pohon	стверджує
pohon	підтверджує
fshatare	селянська
fshatare	селяни
tregu	крамниця
tregu	marketplace
tregu	маркет
tregu	ринкова
tregu	ринок
tregu	ринку
sich	січ
shefi	шеф
shefi	вождь
shefi	головний
kroate	хорватська
inxhinier	інженер
planifikuar	заплановану
planifikuar	заплановані
planifikuar	заплановано
planifikuar	запланований
planifikuar	запланована
planifikuar	заплановано
planifikuar	запланований
planifikuar	заплановане
ekuacioni	рівняння
salvador	сальвадор
moselle	мозель
nivelet	шари
nivelet	шарів
nivelet	рівні
nivelet	рівнів
dobishme	корисне
dobishme	корисні
dobishme	корисна
dobishme	корисно
dobishme	корисний
dobishme	корисні
dobishme	корисно
dobishme	корисна
dobishme	корисний
vargu	вірш
muzikant	музикант
statuja	статуї
statuja	статуя
kapaciteti	потужність
kapaciteti	спроможність
diellore	сонячний
diellore	сонячне
diellore	сонячні
diellore	сонячна
temat	теми
temat	тем
temat	теми
temat	тем
holla	гроші
holla	грошовий
holla	готівки
peshë	вагу
peshë	вага
street	стріт
street	вулиця
refuzoi	відмовився
refuzoi	відмовилися
refuzoi	відмовив
refuzoi	відмовлено
gjerësia	ширина
gjerësia	ширину
gjerësia	товщина
antik	антикваріат
padyshim	безперечно
padyshim	точно
padyshim	безумовно
padyshim	безсумнівно
natyrisht	природним
natyrisht	природно
shokë	товариші
shokë	друзями
shokë	друзів
shokë	друзі
qëllimet	цілі
qëllimet	голи
profile	профілі
asnje	жодного
asnje	відсутнє
asnje	немає
asnje	жодних
asnje	відсутній
serioze	серйозне
serioze	серйозно
serioze	серйозні
serioze	серйозна
serioze	серйозний
zhvillimet	розробок
reforma	реформи
reforma	реформи
reforma	реформа
shoku	друже
shoku	чувак
pakta	slim
pakta	струнка
oliver	олівер
enë	контейнер
enë	посудин
dhunë	насилля
dhunë	насильство
italianë	італійці
faktor	фактори
faktor	коефіцієнт
faktor	фактор
css	css
gropë	глибині
gropë	ямі
politikat	політика
politikat	політики
politikat	правила
royal	королівська
royal	royal
royal	королівський
royal	королівське
royal	рояль
shtyp	близьке
shtyp	попасти
shtyp	визнають
shtyp	крах
shtyp	преса
shtyp	натиснути
shtyp	прес
shtyp	press
drurit	пиломатеріали
kroacia	хорватія
kroacia	хорватії
gregorian	григоріанський
elbasani	ельбасан
kapitulli	розділ
kapitulli	глава
kapitulli	главу
anija	судно
anija	корабель
anija	човен
dos	dos
dos	дос
hungareze	угорська
hungareze	угорський
ndikon	впливає
ndikon	впливає
ndikon	впливає
projektuar	розроблена
projektuar	розробив
projektuar	розроблено
projektuar	проекція
relative	відносно
relative	відносна
relative	відносний
johnson	джонсон
pranuan	прийнято
pranuan	прийняті
pranuan	прийняли
pranuan	прийнятий
pranuan	зізнався
meksika	мексики
meksika	мексиці
meksika	мексика
lëviz	пересунути
lëviz	хід
lëviz	перемістити
lëviz	пересування
lëviz	переміщення
lëviz	руху
lëviz	переїзд
lëviz	пересування
komunikimi	комунікація
komunikimi	спілкування
komunikimi	комунікації
komunikimi	comm
beson	вірить
road	дорожні
road	дорога
jashtëzakonisht	надзвичайно
tregohet	показана
tregohet	показані
tregohet	показано
tregohet	вказали
shkurtra	шорти
qofte	фрикадельки
anna	анна
rëndësia	важливості
rëndësia	важливість
rëndësia	подіям
rëndësia	значущість
human	людина
human	людський
mediat	медіа
mediat	носії
mediat	носій
mediat	мультимедіа
mediat	змі
efekti	ефект
airlines	антонова
airlines	авіалінії
airlines	airlines
jordan	йорданії
jordan	джордан
hungari	угорщини
hungari	угорщині
hungari	угорщина
njerez	народ
njerez	людей
njerez	люди
case	регістр
case	справа
case	випадок
case	випадку
mundet	зміг
mundet	могла
mundet	змогли
mundet	вдалось
mundet	міг
mundet	можна
aspx	aspx
rio	ріо
bukuresht	бухарест
braktisur	закинутий
braktisur	покинуті
braktisur	відмовилися
artistë	художники
artistë	виконавців
artistë	виконавці
artistë	художників
artistë	митці
kalimi	перехід
kalimi	проїзд
kalimi	пасаж
kalimi	переїзд
kalimi	перехресті
intelektual	інтелектуальна
intelektual	інтелектуальної
konstante	постійна
konstante	стала
konstante	постійний
ndjenja	почуття
ndjenja	відчуття
ndjenja	передчуття
ndjenja	почуття
ilegale	незаконними
ilegale	незаконно
ilegale	незаконне
ilegale	незаконні
ilegale	незаконний
shpjegon	пояснює
klasë	клас
make	make
make	зробити
perandorake	імператорський
perandorake	імперський
perandorake	imperial
rënia	відхилити
rënia	падає
rënia	падав
rënia	falling
thirret	покликали
thirret	покликав
grafike	графіку
grafike	графічні
kaluara	минулий
kaluara	минулі
kaluara	минуле
ndjeshëm	чутливі
ndjeshëm	урахуванням
ndjeshëm	значно
ndjeshëm	зрозуміле
frika	fear
frika	страх
frika	страху
monedhat	монет
monedhat	монети
zur	zur
gjerësi	широта
gjerësi	ширина
gjerësi	ширину
gjerësi	товщина
nach	nach
pike	щука
pike	пайк
shënimet	нотаток
shënimet	нотатки
shënimet	примітки
shënimet	кишені
shënimet	кишеня
shënimet	буфер
leje	дозволу
leje	дозвіл
leje	дозволяють
leje	кліренс
institucioni	установа
institucioni	інститут
institucioni	установи
pension	пенсії
pension	закріплені
pension	звільнився
pension	пенсію
pension	пенсія
jackson	джексон
kimik	хімічна
kimik	хімічні
kimik	хімічний
ngrohtë	тепло
ngrohtë	теплі
ngrohtë	тепла
përshtatur	змінена
përshtatur	адаптовано
diplomat	дипломат
diplomat	дипломами
ndikojnë	вплине
ndikojnë	вплинути
ndikojnë	впливати
ndikojnë	перебіг
ndikojnë	впливати
ndikojnë	вплив
bene	займаюся
akuzuar	обвинувачений
akuzuar	звинуватили
akuzuar	звинуватив
quan	цюань
kështjellës	фортеці
kështjellës	citadel
variant	варіант
variant	варіант
variant	варіація
jepen	надані
jepen	надано
jepen	вказаний
jepen	дано
jepen	надано
jepen	даного
fenomen	явище
fenomen	феномен
autore	автор
autore	автора
autore	автором
anësore	боковий
përfundimtar	фінал
përfundimtar	остаточний
përfundimtar	final
përfundimtar	ultimate
ivan	іван
ivan	іванко
bashkohen	приєднатися
bashkohen	приєднатись
bashkohen	приєднання
bashkohen	долучитися
bashkohen	приєднуйтесь
