של	шел
הנסיכים	принцев
ירדני	иордании
חופה	береговая
חופה	побережье
חופה	берег
יריבים	соперников
יריבים	противники
יריבים	противников
יריבים	противники
יריבים	оппонентов
יריבים	противников
עננים	тучи
עננים	облака
עננים	облаков
בארות	скважины
בארות	уэллс
טורנירי	wta
באנשי	банши
שגרירים	послов
שגרירים	послы
המיניות	сексуальность
הבולשביקים	большевиков
פיקאסו	пикассо
מאשים	обвиняет
מאשים	обвиняю
עוינות	враждебность
עוינות	враждебности
עוינות	враждебность
עוינות	враждебной
עוינות	противник
עוינות	враждебные
עוינות	враждебно
התורם	донор
התורם	донора
רודריגס	родригес
סוכנויות	учреждения
סוכנויות	агентства
סוכנויות	агенства
מארחת	хостинг
מארחת	хозяйка
לופס	петли
לופס	лопес
האזוריים	азорских
אכזרי	безжалостным
אכזרי	жестокие
אכזרי	жестоко
אכזרי	жестокий
אכזרי	жестокого
אכזרי	жестокое
אכזרי	жестокие
רוצחים	убийц
רוצחים	убийцы
רוצחים	убийцы
רוצחים	убийц
רוצחים	убийцы
באום	баум
תוהה	чудо
יונס	юнис
נציגות	контингента
נציגות	контингент
תקע	plug
אנדורה	андорры
אנדורה	андорра
שונא	ненавидеть
שונא	ненависть
שונא	ненавистью
שונא	ненавижу
שונא	ненависти
שונא	ненавидит
סלולרי	клеточном
סלולרי	сотовые
סלולרי	сотовый
גניבת	воровство
גניבת	кража
מעונות	общежитии
מעונות	общежития
מעונות	общежитие
מעונות	общежитие
מעונות	общежития
מעונות	общежитие
מעונות	общежития
סור	сюр
הנזקים	ущерб
הנזקים	ущерба
הנזקים	убытки
גבה	брови
גבה	бровь
האקולוגית	экосистем
האקולוגית	экосистемы
כישוף	заклинание
כישוף	заклятие
כישוף	колдовство
הישות	образований
הסוואה	камуфляж
נפאל	непала
נפאל	непале
נפאל	непал
תולעת	червь
הטיוטה	черновик
הטיוטה	проект
הטיוטה	драфт
שוברט	шуберт
סהרה	сахары
סהרה	сахара
סהרה	сахаре
קרבית	боевая
קרבית	бой
פאולה	паола
פאולה	паула
פאולה	пола
מקוריות	оригинальность
מקוריות	оригиналы
מקוריות	оригинальная
מקוריות	оригинально
מקוריות	оригинальные
מקוריות	первоначального
מקוריות	оригинальный
מקוריות	оригинал
מקוריות	подлинность
מקוריות	достоверность
מקוריות	подлинности
נובגורוד	новгород
כלולים	включенные
כלולים	включено
לשכתב	переписать
גלר	геллер
סטלה	стелла
גמיש	гибкость
גמיש	гибко
גמיש	гибкий
גמיש	гибкой
גמיש	гибкие
גמיש	эластичный
הימורים	ставки
הימורים	ставки
העלאה	загрузка
העלאה	загрузите
העלאה	загрузка
העלאה	загрузить
העלאה	поднять
העלאה	поднимаю
להתווכח	спорят
להתווכח	спорить
ארגמן	crimson
ארגמן	пурпурный
גיי	gay
גיי	гей
גיי	геи
עצירה	остановка
מסכם	суммы
מסכם	завершается
מסכם	заключает
היילה	хайле
מבקרת	посетитель
מבקרת	посещение
מבקרת	посещения
הרפורמציה	реформации
ביילי	бэйли
ביילי	бейли
ריאה	лёгкие
ריאה	легкие
ריאה	легкое
ריאה	легких
ריאה	лёгкое
יוקרתי	престижных
אנס	насильник
אנס	насильника
אנס	изнасилована
אנס	изнасиловал
אנס	изнасиловали
קופסה	box
קופסה	ящик
קופסה	коробку
קופסה	коробка
קופסה	шкатулка
מצעדים	парады
שאפו	вдох
אופציונלי	необязательно
אופציונלי	факультативно
אופציונלי	факультативные
מאושר	подтверждена
מאושר	подтверждено
מאושר	подтверждаю
מאושר	утверждено
מאושר	одобрено
מאושר	одобрен
מאושר	утвержден
מאושר	одобрена
מאושר	счастливый
מאושר	счастливая
מאושר	счастливые
מאושר	счастлива
מאושר	счастлив
אמיתיות	real
אמיתיות	настоящий
אמיתיות	настоящие
אמיתיות	настоящая
אמיתיות	реальные
הפצצת	взрыв
הפצצת	бомбардировки
סקסופון	саксофон
סקסופון	саксофон
מקלות	палочки
מקלות	палки
האתגר	challenge
האתגר	задача
האתגר	вызов
אופציות	опции
אופציות	варианты
אופציות	параметры
אופציות	вариантов
בקט	беккет
הרשמיות	формальности
הרשמיות	формальность
אליזבט	елизавета
אליזבט	элизабет
אליזבט	елизавета
אליזבט	элизабет
נכדים	внуки
נכדים	внуков
ראג	радж
הנחיה	руководство
הנחיה	директива
הנחיה	директивы
סיגריות	сигареты
סיגריות	сигарет
שניה	секунда
שניה	второй
שניה	вторая
שניה	второе
ניקיטה	никита
מלבן	прямоугольник
באואר	бауэр
נרצחה	убита
נרצחה	убитый
נרצחה	убил
נרצחה	убит
נרצחה	убиты
בלז	блез
איירבוס	airbus
היינה	гейне
תמה	чудо
בביטחון	уверенно
מבוטא	выраженный
מבוטא	произносится
עשבים	трав
עשבים	травы
עשבים	сорняки
חגיגה	праздник
חגיגה	празднование
חגיגה	торжество
מיסיסיפי	миссисипи
איבה	враждебность
איבה	ив
איבה	ева
אידה	ида
בייל	бэйл
מרשה	марша
מרשה	марша
המתאימות	соответствующая
סלט	салаты
סלט	салат
פאל	приятель
פאל	пал
פלמ	plm
עיין	просмотреть
עיין	просмотр
אינפלציה	инфляция
דקים	тонкий
דקים	тонкая
דקים	тонкие
גוגנהיים	гуггенхайм
המעסיק	заказчик
המעסיק	работодателя
המעסיק	работодатель
ביתית	внутренние
סופות	бури
פארמה	парма
וון	вен
הקולוניאלי	колониальным
מקף	дэш
מקף	тире
מקף	дефис
מוגזם	преувеличены
מוגזם	чрезмерно
מוגזם	чрезмерное
מוגזם	чрезмерные
מוגזם	чрезмерного
מוגזם	чрезмерная
בריאים	здорового
בריאים	здоровый
בריאים	здоровое
בריאים	здоровые
בריאים	здоровая
דיסקים	диски
דיסקים	дисков
דיסקים	диски
דיסקים	cd
תישאר	остаться
הדים	эхо
המטרופולין	метрополитен
קרלין	карлин
מועילה	полезное
מועילה	полезный
מועילה	полезно
מועילה	полезные
טסה	тесса
בלשנים	лингвисты
משולשים	треугольники
הקרמלין	кремля
הקרמלין	кремль
מוטציות	мутантов
מוטציות	мутации
מיהר	поспешил
מיהר	бросился
הטבות	привилегии
הטבות	льготы
הטבות	преимущества
הטבות	льготы
הטבות	пособия
הטבות	выгоды
הטבות	польза
סירוב	отказ
טרינידד	тринидад
אמינה	надежный
אמינה	надежные
אמינה	надежный
אמינה	надежных
אמינה	надежно
אמינה	надежная
אמינה	правдоподобно
לובש	ношение
לובש	носит
אופנוע	мотоциклов
אופנוע	мотоцикл
אופנוע	мотоцикл
יוזם	инициирует
סנדרה	сандра
ארכימדס	архимед
לזרוק	бросить
לזרוק	бросок
לזרוק	бросить
דינוזאור	динозавр
מגנזיום	магния
מסיבית	массовые
לפזר	разброс
לפזר	разойтись
לפזר	разгона
מרכבות	колесниц
אסם	сарае
אסם	сарай
פדרלית	федеральное
פדרלית	федеральные
פדרלית	федерального
פדרלית	федеральный
פדרלית	федеральная
גדילה	роста
גדילה	рост
מרטינס	мартинш
שלזינגר	шлезингер
נגר	стока
נגר	карпентер
שקלטון	шеклтон
מטח	волейбол
רעמסס	рамзес
קירי	кюри
קירי	кири
דאנס	dance
דאנס	танцуй
דאנס	танец
דאנס	танцы
ליתיום	лития
אלמוגים	кораллы
אלמוגים	коралловых
תותחנים	артиллеристы
כוכבת	star
כוכבת	звезда
כוכבת	стар
האדריאטי	адриатического
קוקס	кокс
ניצולים	выживших
ניצולים	выжившие
ביורן	бьорн
כלול	включенные
כלול	включено
כלול	включить
כלול	включать
כלול	всеобъемлющего
כלול	включительно
ניקל	никель
מונטי	монте
מונטי	монти
מונטי	монти
היריבים	противники
היריבים	оппонентов
היריבים	противников
פילוסופי	философские
מוטציה	мутант
מוטציה	мутации
הריסות	обломков
הריסות	мусора
הריסות	обломки
הריסות	руины
הריסות	обломки
הריסות	обломков
אתגרים	задачи
אתגרים	проблемы
אתגרים	вызовы
ארוחות	блюда
ספורטיבית	спортивный
ספורטיבית	спортивная
פסיכיאטרי	психиатрических
מילווקי	милуоки
לרפא	исцелить
דיה	диа
אמינים	надежные
אמינים	надежный
אמינים	надежных
אמינים	надежно
אמינים	надежная
עמיד	прочного
עמיד	прочный
להפליג	парус
להפליג	паруса
איינדהובן	эйндховен
בטיסטה	батиста
רוכבים	всадников
וים	вим
חיסכון	сбережения
חיסכון	сбережений
חיסכון	экономия
חיסכון	спасение
חיסכון	сохранение
חיסכון	экономия
לאלתר	импровизировать
ביקרת	посетил
ביקרת	посетили
ביקרת	посетила
מקינטוש	macintosh
צמודה	крепко
התאמות	матчи
התאמות	совпадения
התאמות	спички
התאמות	коррективы
התאמות	корректировка
התאמות	корректировки
בריידי	брэди
מקארתור	макартура
מרעה	пастбища
מרעה	пастбище
מרעה	выпаса
מרעה	пастбища
חולם	мечтатель
חולם	мечтаю
חולם	мечтать
רציניים	серьезная
רציניים	серьезный
רציניים	серьезно
רציניים	серьёзные
רציניים	серьезные
מנוסה	опытные
מנוסה	опытных
מנוסה	опытный
נוודים	кочевников
נוודים	кочевников
אילי	эли
אילי	илай
אילי	эли
נפילה	падение
נפילה	падает
נפילה	осень
נפילה	падение
נפילה	осенью
נפילה	упасть
לנה	лина
לנה	лена
לנה	лана
פינקלשטיין	финкельштейн
קאמי	камилла
קאמי	камю
שולחת	отправляет
שולחת	посылает
שולחת	отправка
תאיים	угрожать
באיחור	опаздывает
באיחור	поздний
באיחור	поздно
באיחור	опоздал
באיחור	прошедшим
הסמינר	семинар
בלארוסים	белорусы
מגיני	защитники
מגיני	правозащитники
מגיני	правозащитников
מגיני	щиты
רעל	яд
מולוטוב	молотова
תריסר	десятков
תריסר	дюжина
תריסר	дюжины
תריסר	дюжину
תריסר	десятка
פיטסבורג	питтсбурге
אורגניזמים	организмы
אורגניזמים	организмов
פערים	пробелы
וסילי	василий
הזן	войти
הזן	введите
הזן	ввод
הכילה	содержащиеся
נלי	нелли
נלי	нелли
מבורך	благословен
שחק	play
שחק	играть
שחק	играйте
שחק	играй
בלגי	бельгии
קלדרון	кальдерон
הלובר	лувре
הישועים	иезуитов
כוורת	улей
כוורת	улей
החבובות	маппет
בוגד	предатель
גרוב	гроув
גרוב	groove
סיבובי	обороты
רובינס	роббинс
גרשווין	гершвин
לואיזה	луиза
לואיזה	луиза
המציגים	участников
אולמן	ульман
רכבים	автомобили
כביסה	мытья
כביסה	прачечная
כביסה	белье
הפנאי	досуг
פינגווין	пингвин
אברטון	эвертон
דייל	дейл
דייל	дэйл
הגסטפו	гестапо
תוף	барабан
זחל	гусеница
זחל	личинка
אלסטר	ольстера
ברנדנבורג	бранденбург
מצגת	презентации
מצגת	презентация
מצגת	представление
עגולה	круглая
עגולה	круглые
עגולה	раунд
סטפני	стефани
מהפכנית	революционная
אכילס	ахиллес
האנגליקנית	англиканская
ויתור	концессии
פלטפורמה	платформу
פלטפורמה	платформы
פלטפורמה	платформа
בדוק	проверьте
בדוק	чек
בדוק	проверка
בדוק	проверить
רולנד	роланд
מסמלים	символизируют
בינארי	двоичный
טריפולי	триполи
לסלי	лесли
לסלי	лесли
שרדר	шредер
שרדר	шреддер
עדר	стада
עדר	стадо
תחרותית	конкурсных
נחוש	определено
נחוש	определен
נחוש	определены
מערה	пещера
מערה	пещере
שחקניות	актрисы
גוך	гог
בדיחות	шутки
שקיעה	закат
ריה	риа
מטופל	пациентка
מטופל	пациент
מטופל	пациента
דיקסון	диксон
עצה	советы
עצה	подсказка
גאורגה	георге
ברבי	барби
משכורת	оклады
משכורת	оклад
משכורת	окладов
משכורת	зарплата
נגיעה	touch
נגיעה	прикоснуться
נגיעה	прикосновение
נגיעה	трогательно
נגיעה	прикосновения
נגיעה	прикосновение
הפנסיה	пенсии
הפנסיה	пенсию
הפנסיה	пенсия
קבורים	похоронили
קבורים	похоронен
מלוח	соленое
שטרסבורג	страсбурге
קופולה	коппола
מספקות	удовлетворение
מספקות	удовлетворяет
מספקות	удовлетворения
בנץ	benz
נשרפו	сжег
נשרפו	сгорела
נשרפו	сгорел
נשרפו	сожгли
חנון	geek
חנון	ботаник
שטייניץ	стейниц
הרמוניה	гармонию
הרמוניה	гармония
הרמוניה	гармонии
סמוי	прикрытием
הצביעה	проголосовал
הצביעה	проголосовали
הצביעה	голосовал
הצביעה	голосовали
הצביעה	проголосовала
מצפים	ожидаю
מצפים	ожидает
מצפים	ожидаем
מצפים	ожидал
המבטא	акцент
קרקס	цирк
דומיננטי	доминирующей
מולר	мюллер
נענתה	ответила
נענתה	ответили
נענתה	ответил
טולדו	толедо
חזרות	репетиции
חזרות	репетицию
חזרות	репетиция
חזרות	репетиции
חזרות	репетиция
חזרות	повторение
חזרות	повторения
חזרות	репетиции
חזרות	репетиция
חזרות	повторяет
חזרות	повторяется
דאן	данн
דאן	данн
דאן	дан
קפיצות	прыжки
קפיצות	прыгает
קפיצות	прыжок
קפיצות	прыжки
קפיצות	прыгать
משתף	обмена
מודפס	печатных
חיזק	укреплена
טלאי	патчи
טלאי	патч
חורחה	хорхе
אנגלו	англо
אקסל	excel
אקסל	аксель
אקסל	аксель
רומז	предлагаешь
רומז	намекая
שמונים	восемьдесят
אפילפסיה	эпилепсия
המקדימות	праймериз
המקדימות	первичные
אדו	эдо
אדו	edu
אדלשטיין	эдельштейн
השף	шеф
השף	повар
כמאל	кемаль
טמפרטורות	температуры
טמפרטורות	температура
תפוחים	яблоки
רמו	ремо
אובייקטיבית	объективно
מתקנת	позитивных
חולדה	крысы
חולדה	крыса
שכנות	соседи
שכנות	соседних
שכנות	соседние
גרהם	грэм
לסרב	отклонить
לסרב	упадок
לסרב	отказать
לסרב	отказывать
לסרב	отказаться
ריין	рейна
ריין	рейн
סנדרסון	сандерсон
מגל	серп
אלטמן	альтман
קרוגר	крюгер
קרוגר	крюгер
מוסתר	скрытая
מוסתר	скрыты
מוסתר	скрытый
מוסתר	скрыто
מוסתר	скрытые
מוסתר	скрывали
טליה	талия
טליה	талии
רקדנים	танцоров
ההימלאיה	гималаях
לוקי	локи
עכברים	мышей
עכברים	мыши
עכברים	крысы
עכברים	крыс
תנודות	колебания
תנודות	колебания
תנודות	вибрации
קנדית	канадский
קנדית	канадская
קנדית	канадские
קנדית	канады
דמיוני	воображаемый
בהמות	звери
בהמות	животные
בהמות	животных
בהמות	звери
סוציאליזם	социалистическая
סוציאליזם	социалистической
סוציאליזם	социализм
משקפים	отражать
משקפים	отразить
סטיבנסון	стивенсон
הוסרה	удален
הוסרה	удаляется
הוסרה	удалена
הוסרה	удалены
הוסרה	удалено
אנדראס	андреас
קוי	кой
קוי	кои
קוי	кои
דומינגו	доминго
פרסלי	пресли
נמסרה	доставлена
נמסרה	доставлено
נמסרה	доставлен
נמסרה	доставлены
גרשוני	гершуни
חמאה	масло
תסריטים	сценарии
נוויל	невилл
אהדה	симпатии
אהדה	сочувствие
ייטס	йейтс
מנזרים	монастыри
עדכונים	обновления
נטליה	наталья
נטליה	наталья
נטליה	наталия
תנסה	попробуй
תנסה	попробовать
תנסה	попробуйте
תנסה	попытка
טולסטוי	толстая
טולסטוי	толстой
טולסטוי	толстого
מדריכי	инструктора
מדריכי	инструкторов
מדריכי	ведет
תפריט	меню
מברק	telegram
ערבוב	смешивания
בולטון	болтон
פפירוס	папирус
מזהיר	предупреждает
השלמות	совершенство
נלקחה	принято
נלקחה	принятых
נלקחה	взяты
וליד	валид
פרסה	подкова
ברנדון	брэндон
ברנדון	брендон
מולה	мола
מולה	крот
ויה	виа
ויה	via
ויה	через
מתכתי	металлический
בופ	фут
בופ	пб
לספוג	поглотить
בלוקים	блоки
בלוקים	блоков
אולריך	ульрих
הדפסת	печатных
לצרכן	потребители
לצרכן	потребителя
לצרכן	потребительские
לצרכן	потребителей
גיליונות	диаграммы
גיליונות	простыни
גיליונות	листы
גיליונות	листов
סילבסטר	сильвестр
המרקיז	маркиз
פולה	паула
פולה	пола
הזהיר	предупреждал
הזהיר	предупредила
הזהיר	предупредил
הזהיר	предупредили
אריתריאה	эритрея
אריתריאה	эритрее
אריתריאה	эритреи
הלוויה	похороны
קניג	кёниг
התנצלות	извинение
התנצלות	извинения
סבבה	круто
סבבה	крутая
סבבה	классные
סבבה	крутые
לבון	левон
לבון	левон
שלדון	шелдон
לעד	навеки
לעד	forever
לעד	навсегда
לעד	вечно
בנקאי	банкир
הוקון	хокон
מצויר	мультик
אירוני	иронично
אירוני	ирония
הנרייטה	генриетта
ארמונות	дворцы
איזכור	упомянуть
איזכור	упоминание
התשלומים	платежи
התשלומים	выплаты
ינס	йенс
טלגרף	телеграф
נחוצה	необходимо
נחוצה	необходимая
נחוצה	необходимые
נחוצה	необходимое
נחוצה	необходимый
פורנוגרפיה	порнографии
פורנוגרפיה	порнографию
פורנוגרפיה	порнография
פורנוגרפיה	порно
ברקת	изумруды
ברקת	изумрудный
ביולוגים	биологи
לורנצו	лоренцо
צנוע	скромная
צנוע	скромный
צנוע	скромные
צנוע	скромная
צנוע	скромный
צנוע	скромно
קומיקאים	комики
חגיגי	праздничный
שאלקה	шальке
חממה	парниковых
מנוסים	опытные
מנוסים	опытных
מנוסים	опытный
פאסו	пасо
שבות	бут
שבות	бута
נוסעת	пассажирских
נוסעת	пассажир
נוסעת	пассажира
נוסעת	едем
נוסעת	иду
זואי	зои
זואי	зоуи
זואי	зои
זואי	зоуи
מאג	мэг
מארש	марш
נעל	обуви
נעל	обувь
נעל	ботинок
מריאנה	мариана
דנטה	данте
שיבח	похвалил
כרמן	кармен
כיווני	направленная
כיווני	направленный
כיווני	направленное
בדר	бадр
מריט	мерритт
מצהיר	объявить
מצהיר	объявлять
תרגילים	учения
תרגילים	упражнения
תרגילים	учений
אחורית	задняя
אחורית	тыл
אחורית	сзади
אחורית	задних
הנוקמים	мстителей
זימבבואה	зимбабве
אמינם	эминем
זיהומים	инфекции
זיהומים	инфекций
שגרתי	рутина
הרטמן	хартман
הזנה	кормление
מפיקה	производитель
מפיקה	продюсер
מקהלות	хоры
קידוד	кодирования
קידוד	кодирование
קס	кас
קס	кес
קס	кас
קס	касс
התחדשות	регенерации
אייזנברג	айзенберг
הפתעה	удивление
הפתעה	сюрприз
מונית	taxi
מונית	такси
מונית	такси
הולי	холли
הולי	холи
מרחיב	расширяется
מרחיב	расширения
מרחיב	расширение
צעצועים	игрушки
הומר	гомер
מקסיקני	мексиканская
מקסיקני	мексиканский
מקסיקני	мексики
מטיילים	путешественников
חדות	острая
חדות	острые
חדות	шарп
חדות	острый
חדות	контраст
הונדורס	гондураса
הונדורס	гондурасе
הונדורס	гондурас
הונדורס	гондураса
יורשת	наследница
מחויבת	совершено
מחויבת	совершенные
שמועה	слух
שמועה	слухи
שמועה	слух
שמועה	слухи
הפריטים	пункты
הפריטים	предметы
פיורי	фьюри
פיורי	ярость
וינדזור	виндзор
קדושת	святость
רודן	тиран
רודן	тирана
רודן	родин
מרפסת	крыльце
מרפסת	терраса
מרפסת	балкон
אייפל	эйфелевой
סימה	сима
ברסט	брест
ולאד	влад
פינים	булавки
באק	бак
בש	баш
עול	бремя
עול	ига
עול	бремя
יירוט	перехватить
יירוט	перехват
יירוט	перехват
קרחונים	ледникового
קרחונים	айсберги
קרחונים	ледников
סוסי	лошадка
ההגעה	прибытия
ההגעה	прибытие
אוזניים	уши
ציפוי	покрытие
דייויס	дэвис
דייויס	дэвис
מכוני	салоны
צהריים	ланч
צהריים	обед
צהריים	полдень
צהריים	днем
צהריים	полдень
עריות	инцест
פורס	усилие
פורס	силы
פורס	сила
פורס	force
פורס	силу
זולים	дешевые
זולים	недорого
זולים	дешевая
זולים	дешевый
חיידקי	бактериальных
קלודיה	клаудия
ברב	барб
דולי	дули
דולי	долли
בזהירות	тщательно
בזהירות	бережно
בזהירות	внимательно
בזהירות	осторожно
בזהירות	осторожен
בזהירות	осторожнее
מילס	миллс
קמפ	кемп
מעיל	куртку
מעיל	куртка
מעיל	пиджак
מעיל	пальто
מדווח	отчетность
הונאה	обман
הונאה	обмана
הונאה	мошенничество
הונאה	мошенничества
הונאה	мошенничество
הונאה	афера
הונאה	мошенничество
ואנג	ван
הורן	хорн
הורן	рог
הורן	гудок
הורן	рога
ברני	барни
ברני	берни
הכורים	шахтеров
מנורה	светильник
מנורה	лампа
מרגישים	чувствовать
מרגישים	чувствую
יסודית	тщательного
גרהאם	грэм
נילס	нильс
נילס	нильс
עיוורים	слепая
עיוורים	слепые
עיוורים	ослеп
עיוורים	слеп
עיוורים	слепой
מורטון	мортон
דינמי	динамические
דינמי	динамических
דינמי	динамично
מרגמה	минометных
אנטיגונוס	антигон
נץ	ястреб
סינג	сингх
עקר	стерильные
עקר	бесплодные
הוי	хой
המילניום	тысячелетия
המילניום	тысячелетие
בייטס	байт
בייטס	бейтс
מרגלים	шпионов
מרגלים	шпионы
הייד	хайд
תבלינים	специи
דווייט	дуайт
מאיץ	ускорения
מאיץ	ускорение
מאיץ	ускоритель
לדחוף	push
לדחוף	толчок
שחרר	освободить
שחרר	освобождения
שחרר	релиз
שחרר	освобождение
נורמנדי	нормандии
מורס	морс
מארגן	организатор
מארגן	организатором
מארגן	организатора
סאלח	салех
סאלח	салих
לאוניד	леонид
לשוניות	вкладки
קפלה	часовне
מטפלת	психотерапевт
מטפלת	терапевт
מטפלת	няни
מטפלת	няня
הירושימה	хиросиме
קאסם	касим
מסנן	фильтр
טראנס	транс
טראנס	trans
טראנס	транс
המגבלות	ограниченность
המגבלות	ограничения
לפוצץ	удар
לפוצץ	взорвать
פתיחות	открытости
פתיחות	открытость
פתיחות	отверстия
גלואה	галуа
קומיקאי	комик
גרפיקה	графика
גרפיקה	графики
צבים	черепах
צבים	черепахи
מגנה	защита
מגנה	magna
ביבי	биби
ביבי	биби
ברגן	берген
לשקף	отражать
לשקף	отразить
החשוד	подозреваемый
פיינברג	файнберг
מושבע	присяжный
התפוצץ	взорвалась
התפוצץ	взорвался
במסווה	прикрытием
זקס	сакс
הילטון	хилтон
גבלס	геббельс
טורו	торо
סיפוק	удовлетворение
סיפוק	удовлетворением
סיפוק	удовлетворение
סיפוק	удовлетворяет
סיפוק	удовлетворения
כורים	шахтеров
אייס	эйс
אייס	туз
אייס	ас
אנושות	человечество
אנושות	человечности
אנושות	человечность
הסתה	подстрекательство
הסתה	смуту
ילצין	ельцин
הקרנות	радиации
הקרנות	излучение
הקרנות	радиация
ריאליזם	реализм
לייצב	стабилизировать
דיל	укроп
דיל	сделку
דיל	сделка
בדים	ткани
עטלף	бат
עטלף	бита
תגיד	скажи
תגיד	скажем
תגיד	скажите
תגיד	сказать
פיש	рыбка
פיש	рыба
פיש	рыбы
אינפורמציה	информация
השוודים	шведы
החולצה	рубашка
החולצה	рубашку
החולצה	футболка
בלדה	баллада
פרארי	феррари
פרארי	ferrari
תומסון	томсон
משוחרר	выпущено
משוחרר	освобождены
משוחרר	выпустила
משוחרר	выпущен
משוחרר	выпущена
משוחרר	отклонил
משוחרר	уволен
משוחרר	освободили
משוחרר	освобожденных
משוחרר	освобожден
בוחרת	выбирает
ארכיטקטורה	архитектура
ארכיטקטורה	архитектуры
חלופות	альтернативы
חלופות	альтернатив
להתאחד	объединить
להתאחד	объединиться
דוקטרינת	доктрина
דוקטרינת	доктрины
אמרסון	эмерсон
הקרע	рифт
המפתחות	ключи
המפתחות	клавиши
סודיות	тайна
סודיות	секрет
סודיות	секретная
סודיות	секретный
סודיות	конфиденциальность
סודיות	секретности
קלטות	кассеты
קלטות	кассеты
קלטות	ленты
פטנטים	патенты
פטנטים	патентов
עוול	несправедливость
עוול	несправедливости
החממה	парниковых
קבלן	подрядчики
קבלן	подрядчиков
קבלן	подрядчик
קבלן	подрядчика
פעמונים	колокола
עזיז	азиз
וולש	уэльса
וולש	уэлч
וולש	уолш
פאני	фанни
ספקות	сомнения
מרגמות	минометы
רעיל	токсичных
רעיל	токсичные
רעיל	ядовитые
לאבחן	диагностировать
ליזה	лиза
ליזה	лайза
לצדדים	боком
קריקטורה	карикатура
חלוצים	пионеры
חרקוב	харьков
אנטואנט	антуанетта
צפרדע	лягушки
צפרדע	лягушек
צפרדע	лягушка
צפרדע	лягушки
השתפר	улучшилась
השתפר	улучшилось
השתפר	улучшение
הריבונות	суверенитет
ותיקי	ветеранов
ההכתרה	коронации
מטרו	метро
מטרו	метрополитен
סזאר	цезарь
סזאר	сесар
טקטיקה	тактику
טקטיקה	тактика
טקטיקה	тактика
שימושיים	полезная
שימושיים	полезное
שימושיים	полезный
שימושיים	полезно
שימושיים	полезные
גראף	графф
מוכשרים	талантливых
מוכשרים	талантлив
מוכשרים	талантливый
מוכשרים	талантливая
כליה	почка
כליה	почки
חסומה	заблокирован
חסומה	заблокирована
חסומה	заблокированы
הרגשה	ощущение
הרגשה	чувство
הרגשה	ощущения
חוצות	billboard
פתחי	открыть
פתחי	открытый
פתחי	открыто
פתחי	open
פתחי	открытая
לייף	лейф
משברים	кризисов
משברים	кризисы
פריירה	перейра
אולג	олег
אנטרפרייז	предприятие
אנטרפרייז	предпринимательства
אנטרפרייז	энтерпрайз
אנטרפרייז	предпринимательство
יונק	млекопитающих
חמצון	окисления
להזהיר	предупредить
להזהיר	предупреждать
מפציץ	бомбардировщик
מתפתחים	меняющихся
טולוז	тулузе
גריפין	гриффин
שטוחה	квартиру
שטוחה	квартира
מכניקה	механики
מכניקה	механика
רזיאל	разиэль
מוזרים	странная
מוזרים	странное
מוזרים	странный
מוזרים	странно
מוזרים	странные
בולטימור	балтимор
בולטימור	балтиморе
אמיץ	храбрый
אמיץ	смелая
אמיץ	смело
אמיץ	смелый
אמיץ	смелый
אמיץ	смелые
אמיץ	смелые
ספסל	скамейке
מפתיעה	удивляет
להתרבות	воспроизвести
שעיר	волосатый
דיטריך	дитрих
באם	бам
הולמת	соответствующих
הולמת	уместно
הולמת	адекватных
הולמת	адекватное
הולמת	достаточное
הולמת	адекватные
סייר	скаут
טיבט	тибет
מדדים	метрики
שמרנית	консервативные
זהבה	машенька
פיננסי	финансовых
פיננסי	финансы
פיננסי	финансовая
פיננסי	финансовые
אופרת	opera
אופרת	опера
אלק	алек
טקטי	тактических
מועדף	любимое
מועדף	любимая
מועדף	любимые
מועדף	любимый
מועדף	любимая
מועדף	любимое
מועדף	любимые
מועדף	любимый
מועדף	предпочла
מועדף	предпочтение
חפיפה	наложение
חפיפה	дублирования
חפיפה	дублирование
קמבודיה	камбодже
קמבודיה	камбоджи
קמבודיה	камбоджа
מאוזן	сбалансированный
מאוזן	сбалансированное
מאוזן	сбалансированного
מבודדים	изолированных
הנציג	представитель
הנציג	представителю
הנציג	представителя
לארה	лара
הפוגע	правонарушений
פינו	пино
פינו	пино
שתיקה	молчание
שתיקה	тишину
שתיקה	тишина
שתיקה	молчать
לומדת	изучения
לומדת	изучаю
לומדת	изучение
לומדת	учусь
לומדת	обучения
לומדת	обучение
לומדת	учимся
לומדת	учусь
בלם	тормоза
בלם	тормоз
בודהיזם	буддизм
מפוזרים	разбросаны
להנציח	увековечить
מדגישה	подчеркивает
התייעצות	консультация
התייעצות	консультации
חכים	хаким
נפסל	дисквалифицированы
שקיפות	прозрачность
מסירה	пропуск
מסירה	пройти
מסירה	пас
הקצאת	распределение
הקצאת	назначить
סיבוכים	осложнения
סיבוכים	сложности
סיבוכים	осложнений
אורגניים	органические
אורגניים	органических
אורגניים	органический
הקונסרבטוריון	консерватории
זיגפריד	зигфрид
עכביש	паук
עכביש	пауки
טרבלינקה	треблинка
תיקן	коррекция
אנטולי	анатолий
אנטולי	анатолий
רשלנות	небрежности
רשלנות	халатности
הדגמה	демонстрация
הדגמה	демо
הדגמה	демонстрация
הדגמה	демонстрацию
הדגמה	демонстрации
החורגת	мачеха
טוטו	туту
טוטו	тото
סנאטור	сенатора
סנאטור	сенатор
נואל	ноэль
נואל	ноэль
מסור	посвященный
מסור	выделенный
