پِنڈلی	shin
پھیر	runda
پھیر	curbura
پھیر	twist
پھیر	rasucire
پھیر	ambiguitate
پھیر	intoarce
پھیر	variatia
پھیر	variatie
پھیرا	circuit
پھیرا	circuitul
پھیرا	rotund
پھیرا	rotunde
پھیرا	runda
پھیرا	rotunda
پھیرا	runda
پھیرا	vizitati
پھیرا	vizita
پھیرا	vizita
پھیرا	viziteaza
پھیرا	intoarce
پھیرنا	retur
پھیرنا	intoarcere
پھیرنا	schimb
پھیرنا	schimbul
پھیرنا	mangaie
پھیرنا	mangaiere
پھیرنا	rambursare
پھیرنا	restituirea
پھیرنا	restituire
پھیرنا	respinge
پھیرنا	resping
پھیرنا	twist
پھیرنا	rasucire
پھیرنا	intoarce
پھیری	hawking
پھیری	circuit
پھیری	circuitul
پھیری	implorand
پھیری	trick
پھیری	truc
پھیری	pacaleala
پِھیکا	dim
پِھیکا	insipid
پِھیکا	bland
پِھیکا	trista
پِھیکا	trista
پِھیکا	sad
پِھیکا	triste
پِھیکا	trist
پِھیکا	palid
پِھیکا	palida
پِھیکا	sumbru
پِھیکا	sumbre
پِھیکا	nepoliticos
پھَیلا	extinse
پھَیلا	extins
پھَیلا	extinsa
پھَیلانا	extinde
پھَیلانا	extinde
پھَیلانا	intinde
پھَیلانا	intinde
پھَیلانا	intindere
پھَیلانا	publica
پھَیلانا	publica
پھَیلانا	propaga
پھَیلانا	raspandirea
پھَیلانا	raspandire
پھَیلانا	raspandit
پھَیلاوٹ	divizia
پھَیلاوٹ	divizare
پھَیلاوٹ	diviziunea
پھَیلاوٹ	diviziune
پھَیلاوٹ	divizie
پھَیلاوٹ	distributie
پھَیلاوٹ	distributia
پھَیلاوٹ	distributia
پھَیلاوٹ	distribuire
پھَیلاوٹ	distributie
پھَیلاوٹ	extensie
پھَیلاوٹ	prelungirea
پھَیلاوٹ	extindere
پھَیلاوٹ	prelungire
پھَیلاوٹ	extensia
پھَیلائو	interval
پھَیلائو	intervalul
پھَیلائو	difuzie
پھَیلائو	cresterea
پھَیلائو	cresterea
پھَیلائو	crestere
پھَیلائو	crestere
پھَیلائو	lungime
پھَیلائو	lungimea
پھَیلائو	expansiune
پھَیلائو	extinderea
پھَیلائو	expansiunea
پھَیلائو	extindere
پھَیلائو	publicare
پھَیلائو	publicarea
پھَیلائو	raspandirea
پھَیلائو	raspandire
پھَیلائو	raspandit
پھَیلنا	persista
پھَیلنا	persista
پھَیلنا	extinde
پھَیلنا	insista
پھَیلنا	insista
پھَیلنا	raspandirea
پھَیلنا	raspandire
پھَیلنا	raspandit
پھَیلواں	larg
پھَیلواں	larga
پھینانا	spuma
پھینانا	spuma
پھینٹ	curea
پھینٹ	centura
پھینٹ	centura
پِھینچنا	stoarce
پِھینچنا	strange
پِھینچنا	spal
پِھینچنا	spala
پِھینچنا	spala
پِھینچنا	wash
پِھینچنا	spalare
پھینکنا	smoala
پھینکنا	aruncare
پھینکنا	exprimate
پھینکنا	smoala
پھینکنا	aruncare
پھینکنا	exprimate
پھینکنا	arunca
پھینکنا	arunca
تِ	trei
تِ	three
تِگنا	treble
تِگنا	tripla
تِگنا	tripla
تِگنا	triple
تِگنا	triplu
تا	pana
تاابد	mereu
تاابد	intotdeauna
تاابد	intotdeauna
تاابد	forever
تاآنکہ	pana
تازیست	mereu
تازیست	intotdeauna
تازیست	intotdeauna
تازیست	vreodata
تاوقتیکہ	pana
تاہم	inca
تاہم	inca
تاہم	tot
تاہنوز	pana
تاہنوز	inca
تاہنوز	inca
تاہنوز	tot
تاب	caldura
تاب	heat
تاب	caldura
تاب	caldura
تاب	convulsii
تاب	putere
تاب	puterea
تاب	power
تاب	stralucire
تاب	luminozitate
تاب	ard
تاب	ardere
تاب	arzand
تاب	twist
تاب	rasucire
تاب	caldura
تاب	caldura
تاب	caldura
تاب	straluceasca
تاب	pliante
تاباں	stralucitoare
تاباں	stralucitor
تاباں	stralucind
تاباں	stralucitoare
تاباں	luminos
تاباں	bright
تابانی	stralucire
تابانی	luminozitate
تابانی	stralucire
تابانی	luminozitate
تابانی	straluceasca
تابدان	fereastra
تابدان	fereastra
تابدان	geam
تابدان	luminator
تابڑتوڑ	succesiv
تابڑتوڑ	succesive
تابڑتوڑ	repetat
تابڑتوڑ	repetata
تابڑتوڑ	repetate
تابِستان	summer
تابِستان	vara
تابِستان	vara
تابِش	lumina
تابِش	light
تابِش	lumina
تابِش	caldura
تابِش	caldura
تابِش	caldura
تابِش	straluceasca
تابِش	caldura
تابِش	heat
تابِش	caldura
تابِش	caldura
تابع	supus
تابع	supusa
تابع	subordonat
تابع	subordonate
تابع	subordonata
تابع	loiala
تابع	loial
تابع	loiali
تابع	loiale
تابع	ascultator
تابع	supus
تابع	supusa
تابع	subordonat
تابع	subordonate
تابع	subordonata
تابع	loiala
تابع	loial
تابع	loiali
تابع	loiale
تابعی	urmaritor
تابعی	adept
تابعی	urmaritori
تابکار	radioactive
تابکار	radioactiva
تابکار	radioactiv
تابکار	cald
تابکار	fierbinte
تابِندگی	stralucire
تابِندگی	luminozitate
تابِندگی	splendoare
تابِندہ	luminoasa
تابِندہ	luminos
تابِندہ	luminoasa
تابِندہ	luminos
تابِندہ	bright
تابِندہ	spumante
تابُوت	bier
تابُوت	sicriu
تابہ	tigaie
تابہ	rasucit
تابہ	rasucite
تابہ	sucit
تابہ	impletite
تابی	caldura
تابی	caldura
تابی	caldura
تابی	caldura
تابی	heat
تابی	caldura
تابی	caldura
تابیدہ	rasucit
تابیدہ	rasucite
تابیدہ	sucit
تابیدہ	luminos
تابیدہ	bright
تابیدہ	complicata
تابیدہ	complicate
تابیدہ	complicat
تابیدہ	complicata
تابیہ	avertizare
تابیہ	avertisment
تاپ	ard
تاپ	ardere
تاپ	arzand
تاپ	caldura
تاپ	caldura
تاپ	caldura
تاپ	caldura
تاپ	heat
تاپ	caldura
تاپ	caldura
تاپ	febra
تاپ	febra
تاپاک	entuziasmul
تاپاک	entuziasm
تاپاک	agilitate
تاپس	ascet
تاپس	pustnic
تات	parinte
تات	tata
تات	tata
تات	draga
تات	dragi
تات	draga
تات	onorabil
تات	onorabila
تاتا	calde
تاتا	cald
تاتا	calda
تاتا	incalzita
تاتا	incalzite
تاتا	incalzit
تاتا	cald
تاتا	fierbinte
تاتار	tartar
تاتورہ	datura
تاَثّر	senzatie
تاَثّر	sentimentul
تاَثّر	sentiment
تاَثّر	simt
تاَثّر	efect
تاَثّر	efectul
تاَثّر	impresie
تاثیر	eficacitate
تاثیر	eficacitatea
تاثیر	atribut
تاثیر	eficacitate
تاثیر	eficacitatea
تاثیر	proprietate
تاثیر	proprietatea
تاج	crest
تاج	taj
تاج	balconul
تاج	balcon
تاج	autoritate
تاج	autoritatea
تاج	suveranitatea
تاج	suveranitate
تاج	crest
تاج	taj
تاج	balconul
تاج	balcon
تاج	coroana
تاج	coroana
تاج	crown
تاج	autoritate
تاج	autoritatea
تاج	suveranitatea
تاج	suveranitate
تاجِر	afacerist
تاجِر	comerciant
تاجِر	negustor
تاجِر	comerciant
تاجِری	tranzactionare
تاجِری	business
تاجِری	afacere
تاجِری	afacerea
تاجِری	afaceri
تاجِک	tadjic
تاجو	crude
تاجو	crud
تاجو	cruda
تاجو	vicios
تاجوَر	suveran
تاجوَر	suverane
تاجوَر	suverana
تاجوَر	regele
تاجوَر	king
تاجوَر	rege
تاجوَر	printul
تاجوَر	printul
تاجوَر	print
تاجوَر	print
تاجوَر	print
تاجوَر	prince
تاجیل	amanarea
تاجیل	span
تاجیل	termenul
تاجیل	termen
تاجیل	mentiune
تاخت	atac
تاخت	incursiune
تاخت	invazia
تاخت	invazie
تاخت	atac
تاخت	asalt
تاَخُّر	intarziere
تاَخُّر	amanarea
تاخیر	intarziere
تاَدُّب	manierele
تاَدُّب	maniere
تاَدُّب	rafinament
تادیب	disciplina
تادیب	disciplina
تادیب	disciplina
تادیب	disciplina
تادیبی	disciplinare
تادیبی	disciplinar
تادیبی	disciplinara
تاَذّی	tristete
تاَذّی	primejdie
تاذِین	permisiune
تاذِین	permisiunea
تار	cord
تار	coarda
تار	dark
تار	intuneric
تار	intuneric
تار	intunecat
تار	linia
تار	line
تار	linie
تار	fir
تار	firul
تار	continuarea
تار	continuare
تار	telegrama
تار	telegrama
تار	fir
تار	sarma
تار	sarma
تار	intunericul
تار	intuneric
تار	intuneric
تار	telegraf
تارِنفس	respiratie
تارِنفس	respirand
تارِنفس	respiratie
تاروپود	textura
تاروپود	textura
تاروپود	structura
تاروپود	structura
تاروپود	structurii
تاراج	ruina
تاراج	ruina
تاراجی	devastare
تارپین	terebentina
تارتل	ring
تارتل	inelul
تارتل	inel
تارک	top
تارک	topul
تارک	colina
تارک	dealul
تارک	hill
تارک	deal
تاری	dark
تاری	intuneric
تاری	intuneric
تاری	intunecat
تاری	neagra
تاری	negru
تاری	neagra
تاری	black
تاریخ	cronica
تاریخ	chronicle
تاریخ	data
تاریخ	data
تاریخ	istoricul
تاریخ	istorie
تاریخ	istoric
تاریخ	istoria
تاریخی	istorice
تاریخی	istorica
تاریخی	istoric
تاریدہ	complexe
تاریدہ	complex
تاریدہ	complexul
تاریدہ	complexa
تاریک	dark
تاریک	intuneric
تاریک	intuneric
تاریک	intunecat
تاریک	obscure
تاریک	obscura
تاریک	obscur
تاڑ	ogle
تاڑ	intelegerea
تاڑ	intelegere
تاڑ	intelegere
تاڑن	penalty
تاڑن	pedeapsa
تاڑن	pedeapsa
تاڑن	penalizare
تاڑن	pedeapsa
تاڑن	pedeapsa
تاڑنا	intelege
تاڑنا	intelege
تاڑنا	ogle
تاڑنی	biciul
تاڑنی	whip
تاڑنی	bici
تاز	rasa
تاز	cursa
تاز	rasa
تاز	race
تاز	cursa
تاز	rularea
تاز	ruleaza
تاز	alergand
تاز	atac
تاز	asalt
تاز	invazia
تاز	invazie
تازگی	inovare
تازگی	inovarea
تازگی	reinnoire
تازگی	reinnoirea
تازگی	inovare
تازگی	inovarea
تازگی	reinnoire
تازگی	reinnoirea
تازہ	nou
تازہ	noua
تازہ	noi
تازہ	noua
تازہ	proaspete
تازہ	proaspata
تازہ	proaspat
تازہ	proaspat
تازہ	fresh
تازہ	fericita
تازہ	fericita
تازہ	happy
تازہ	fericit
تازہ	nou
تازہ	noua
تازہ	noi
تازہ	noua
تازہ	verzi
تازہ	verde
تازہ	green
تازہ	proaspete
تازہ	proaspata
تازہ	proaspat
تازہ	proaspat
تازہ	fresh
تازہ	fericita
تازہ	fericita
تازہ	happy
تازہ	fericit
تازی	araba
تازی	araba
تازیانہ	lash
تازیانہ	biciul
تازیانہ	whip
تازیانہ	bici
تازیانہ	pinten
تازیانہ	cane
تازیانہ	trestie
تازیانہ	baston
تاس	bazinul
تاس	bazin
تاس	jgheab
تاَسّف	regretul
تاَسّف	regrete
تاَسّف	regret
تاَسّف	mila
تاَسّی	depunerea
تاَسّی	supunere
تاَسّی	depunere
تاَسّی	supunerea
تاسیس	fondarea
تاسیس	fondator
تاش	castron
تاش	bol
تاش	prieten
تاش	prietena
تاش	prietene
تاش	asociat
تاش	asociaza
تاش	asociata
تاش	brocart
تاش	mentorul
تاش	mentor
تاش	tesut
تاش	tesut
تاصیل	etimologie
تاغ	mountain
تاغ	munte
تاغ	muntele
تاغ	rodie
تاک	tinta
تاک	tinta
تاک	struguri
تاک	strugurii
تاک	ingrijire
تاک	ingrijire
تاک	grija
تاک	ceas
تاک	scopul
تاکنا	alegeti
تاکنا	alege
تاکنا	peep
تاکنا	uite
تاکنا	doresc
تاکنا	alegeti
تاکنا	alege
تاکنا	peep
تاکنا	uite
تاکنا	doresc
تاکید	accent
تاکید	accentul
تاکید	presiuni
تاکید	presiunea
تاکید	presiune
تاکید	stres
تاکید	stress
تاکید	stresul
تاکیداً	strict
تاکیدی	urgent
تاکیدی	urgenta
تاکیدی	apasand
تاکیدی	presante
تاکیدی	apasarea
تاگا	fir
تاگا	firul
تال	bate
تال	tank
تال	rezervor
تال	tanc
تال	masura
تال	masura
تال	masoara
تال	masura
تال	piscina
تال	biliard
تال	piscina
تال	pond
تال	balta
تال	iazul
تال	iaz
تالا	ban
تالا	interzicere
تالا	interdictie
تالا	restrictie
تالا	restrictii
تالا	lacat
تالا	ban
تالا	interzicere
تالا	interdictie
تالا	blocare
تالا	lacat
تالا	lock
تالا	restrictie
تالا	restrictii
تالا	lacat
تالاب	tank
تالاب	rezervor
تالاب	tanc
تالاب	pond
تالاب	balta
تالاب	iazul
تالاب	iaz
تالاب	piscina
تالاب	biliard
تالاب	piscina
تالاش	cautare
تالاش	cautare
تالاش	cauta
تالاش	cauta
تاَلُّف	iubire
تاَلُّف	iubesc
تاَلُّف	iubirea
تاَلُّف	dragoste
تاَلُّف	dragostea
تاَلُّف	afectiune
تاَلُّف	afectiune
تاَلُّف	alint
تالک	bolt
تالک	lacat
تاَلُّم	melancolie
تاَلُّم	melancolic
تاَلُّم	durerea
تاَلُّم	durere
تاَلُّم	dureri
تالمُود	talmud
تالُو	fontanelle
تالی	urmaritor
تالی	adept
تالی	urmaritori
تالی	cheie
تالی	tasta
تالی	cheia
تالی	lacul
تالی	lake
تالی	lac
تالیف	conciliere
تالیف	consolare
تالیف	compozitia
تالیف	compozitia
تالیف	compozitie
تالیف	compilarea
تالیف	conciliere
تالیف	consolare
تالیف	compozitia
تالیف	compozitia
تالیف	compozitie
تالیکا	trill
تالیل	neg
تام	intreg
تام	intreg
تام	plina
تام	full
تام	plin
تام	plina
تام	seara
تام	seara
تام	intunericul
تام	intuneric
تام	intuneric
تام	completa
تام	completa
تام	complete
تام	complet
تام	alarma
تام	alarma
تامرس	auriu
تامرس	aur
تامرس	gold
تامرس	aurul
تامرس	cupru
تامڑا	garnet
تامس	furia
تامس	mania
تامس	furie
تامس	manie
تامس	fury
تامس	furie
تامس	ignoranta
تامسی	suparat
تامسی	furioasa
تامسی	suparata
تامسی	furios
تامسی	suparat
تامسی	furioasa
تامسی	furios
تاَمُّل	ezitare
تاَمُّل	indoiala
تاَمُّل	indoiala
تاَمُّل	indoiala
تاَمُّل	preocuparea
تاَمُّل	ingrijorare
تاَمُّل	preocupare
تاَمُّل	reflexie
تاَمُّل	reflexia
تاَمُّل	considerare
تامّہ	plina
تامّہ	full
تامّہ	plin
تامّہ	plina
تامّہ	completa
تامّہ	completa
تامّہ	complete
تامّہ	complet
تامّہ	intreg
تامّہ	intreg
تامین	protectie
تامین	protectia
تامین	protectie
تان	melodie
تان	intinde
تان	intinde
تان	intindere
تان	nota
تان	nota
تان	tensiuni
تان	tensiune
تان	tensiunea
تانا	caldura
تانا	heat
تانا	caldura
تانا	caldura
تانا	test
تانا	testul
تانا	incercarea
تانا	incercare
تانا	testare
تانا	temperamentul
تانا	temperament
تانا	dovedeste
تانا	topi
تانا	topesc
تانا	topire
تانا	warp
تانت	intestin
تانتا	succesiune
تانتا	succesiunea
تانتا	serie
تانتا	serii
تانتا	seria
تانتڑی	slaba
تانتڑی	slabit
تانتڑی	slab
تانتڑی	slaba
تانتوا	hernie
تانتی	copii
تانتی	copiii
تانتی	familie
تانتی	familia
تانتی	generatie
تانتی	generatie
تانتی	generarea
تانتی	generatie
تانتی	weaver
تانتی	clan
تانتی	clanul
تانس	avertizare
تانس	avertisment
تانس	mustrare
تانس	amenintare
تانس	amenintare
تاَنُّس	iubire
تاَنُّس	iubesc
تاَنُّس	iubirea
تاَنُّس	dragoste
تاَنُّس	dragostea
تاَنُّس	sinceritatea
تاَنُّس	sinceritate
تاَنُّس	familiaritate
تانسنا	certa
تانسنا	ameninta
تانسنا	ameninta
تانسنا	mustrare
تانگ	dorinta
تانگ	dorinta
تانگ	dorinta
تانگ	dor
تانگ	dorul
تانگ	cererea
تانگ	cerere
تانگا	tonga
تانگھنا	sari
تانگھنا	salt
تاننا	intinde
تاننا	intinde
تاننا	intindere
تاَنّی	rabdare
تاَنّی	rabdare
تاَنّی	lentoarea
تاَنّی	astept
تاَنّی	astept
تاَنّی	asteptare
تاَنّی	intarziere
تاوا	rotund
تاوا	rotunde
تاوا	runda
تاوا	rotunda
تاوا	runda
تاوا	circuit
تاوا	circuitul
تاوان	daune
تاوان	despagubiri
تاوان	pagube
تاوان	penalty
تاوان	pedeapsa
تاوان	pedeapsa
تاوان	penalizare
تاوان	compensare
تاوان	compensatii
تاوان	despagubire
تاوان	compensatie
تاوان	daune
تاوان	despagubiri
تاوان	pagube
تاوان	penalty
تاوان	pedeapsa
تاوان	pedeapsa
تاوان	penalizare
تاوان	rascumparare
تاوان	compensare
تاوان	compensatii
تاوان	despagubire
تاوان	compensatie
تاولا	nerabdator
تاولا	nerabdatoare
تاوِیل	explicatie
تاوِیل	explicatia
تاوِیل	explicatie
تاوِیل	justificare
تاوِیل	justificarea
تاوِیل	justificari
تاَہُّل	casatorie
تاَہُّل	casatoria
تاَہُّل	casatorie
تاَہُّل	casatoria
تاَہُّل	casnicie
تائو	rola
تائو	roll
تائو	caldura
تائو	heat
تائو	caldura
تائو	caldura
تائو	pasiunea
تائو	pasiune
تائو	twist
تائو	rasucire
تائو	furia
تائو	furie
تائو	curl
تائید	confirmarea
تائید	confirmare
تائید	ajutor
تائید	ajuta
تائید	ajutoare
تائید	suport
تائید	sprijin
تائید	sprijinul
تائید	confirmarea
تائید	confirmare
تائید	ajutor
تائید	ajuta
تائید	ajutoare
تائید	advocacy
تائید	suport
تائید	sprijin
تائید	sprijinul
تب	caldura
تب	heat
تب	caldura
تب	caldura
تب	febra
تب	febra
تب	atunci
تب	apoi
تبادُر	competitie
تبادُر	concurs
تبادُر	concurenta
تبادُر	concurenta
تبادُل	alternanta
تبادُل	schimb
تبادُل	schimbul
تبادُل	reciprocitate
تبادِلہ	schimb
تبادِلہ	schimbul
تبادِلہ	transfer
تبادِلہ	transferul
تبادِلہ	transfera
تبار	tribul
تبار	trib
تبار	oamenii
تبار	oameni
تبار	persoane
تبار	natiune
تبار	natiune
تبار	neam
تبار	dinastia
تبار	dinastie
تبار	dinastiei
تبار	rasa
تبار	cursa
تبار	rasa
تبار	race
تبار	cursa
تبار	familie
تبار	familia
تبارک	mare
تبارک	glorioasa
تبارک	glorios
تبارُک	favorabila
تبارُک	favorabile
تبارُک	favorabil
تبارُک	pura
تبارُک	pura
تبارُک	pure
تبارُک	pur
تِباع	supunerea
تباعُد	separare
تباعُد	separarea
تباغُض	ostilitate
تباغُض	ostilitatea
تباہ	ruinat
تباہ	ruinata
تباہ	irosite
تباہ	irosit
تباہ	rau
تباہ	bad
تباہ	rau
تباہ	rea
تباہی	distrugere
تباہی	distrugerea
تباہی	distrugeri
تباہی	ruina
تباہی	ruina
تباہی	devastare
تبایُن	contradictie
تبایُن	diferenta
تبایُن	diferenta
تبایُن	diferenta
تبایُن	opozitia
تبایُن	opozitie
تبایُن	opozitie
تبتُّل	celibat
تبتُّل	asceza
تبجیل	respectul
تبجیل	respect
تبحُّر	bursa
تبحُّر	bursa
تبخترُ	oferind
تبخترُ	swagger
تبخیر	vaporizare
تبخیر	evaporare
تبخیر	vaporizare
تبدُّل	schimba
تبدُّل	schimbare
تبدُّل	schimba
تبدُّل	schimbarea
تبدید	dispersie
تبدیل	schimba
تبدیل	schimbare
تبدیل	schimba
تبدیل	schimbarea
تبدیل	conversie
تبدیل	conversia
تبدیل	modificarea
تبدیل	modificare
تبدیل	variatia
تبدیل	variatie
تبدیلی	schimbarea
تبدیلی	transfer
تبدیلی	transferul
تبدیلی	transfera
تبدیلی	schimbarea
تبدیلی	transfer
تبدیلی	transferul
تبدیلی	transfera
تبذُّر	fisiune
تبر	topor
تبر	axe
تبرّا	abuzuri
تبرّا	abuz
تبرّا	abuzul
تبرّا	blestem
تبرّا	blestemul
تبرزد	sweet
تبرزد	dulce
تبرزد	dulci
تبرُّک	cadou
تبرُّک	cadoul
تبرُّکات	daruri
تبرُّکات	cadouri
تبرید	racirea
تبرید	racire
تبریدگر	frigider
تبریدگری	refrigerare
تبریق	electrificare
تبرِیہ	achitarea
تبرِیہ	achitare
تبّڑ	familie
تبّڑ	familia
تبسُّط	expansiune
تبسُّط	extinderea
تبسُّط	expansiunea
تبسُّط	extindere
تبسُّم	zambet
تبسُّم	zambeste
تبصرہ	recenzie
تبصرہ	revizuirea
تبصرہ	revizuire
تبصرہ	critica
تبصرہ	critici
تبصرہ	critica
تبصرہ	criticile
تبصرہ	comment
تبصرہ	comenteaza
تبصرہ	comentarii
تبصرہ	comentariul
تبصرہ	comentariu
تبطُّن	ascunderea
تبع	urmaritor
تبع	adept
تبع	urmaritori
تبعی	secundar
تبعی	secundara
تبعی	secundare
تبعیّت	dependenta
تبعیّت	supunerea
تبعید	separare
تبعید	separarea
تبعیض	divizia
تبعیض	divizare
تبعیض	diviziunea
تبعیض	diviziune
تبعیض	divizie
تبغیض	animus
تبلیغ	comunicare
تبلیغ	comunicari
تبلیغ	comunicarea
تِبن	paie
تبنیّ	adoptarea
تبنیّ	adoptare
تبوری	tumoare
تبوری	tumorii
تبوری	tumora
تبوُّل	urinare
تبہ	devastat
تبہ	devastata
تبہ	distrusa
تبہ	distruse
تبہ	distrus
تبہ	distrusa
تبٔین	clarificare
تبٔین	clarificari
تبٔین	clarificarea
تبٔین	explicatie
تبٔین	explicatia
تبٔین	explicatie
تِبیان	manifestarea
تِبیان	manifestare
تپ	furia
تپ	mania
تپ	furie
تپ	manie
تپ	febra
تپ	febra
تپ	atinge
تپ	fury
تپ	furie
تپ	devotamentul
تپ	devotament
تپاس	muncitoresc
تپاس	truda
تپاک	stima
تپاک	stima
تپاک	caldura
تپاک	caldura
تپاک	caldura
تپاں	agitat
تپاں	cald
تپاں	fierbinte
تپاں	agitata
تپاں	agitat
تپانا	calde
تپانا	cald
تپانا	calda
تپانا	chinul
تپانا	chinuri
تپانا	calde
تپانا	cald
تپانا	calda
تپانا	chinul
تپانا	chinuri
تپانا	caldura
تپانا	heat
تپانا	caldura
تپانا	caldura
تُپانا	acoperi
تُپانا	acopera
تُپانا	coperta
تُپانا	coperta
تُپانا	cover
تُپانا	acoperire
تِپائی	trepied
تپّڑ	curaj
تپّڑ	curajul
تپّڑ	dorinta
تپّڑ	dorinta
تپّڑ	dorinta
تپّڑ	mat
تپّڑ	spiritul
تپّڑ	spirit
تپّڑ	rezolutia
تپّڑ	rezolutie
تپّڑ	capacitatea
تپّڑ	capacitate
تپسّی	ascet
تپسیا	devotamentul
تپسیا	devotament
تپسیا	rugaciune
تپسیا	rugaciunea
تپسیا	rugaciunea
تپسیا	rugaciune
تپِش	caldura
تپِش	heat
تپِش	caldura
تپِش	caldura
تپِش	primejdie
تپِش	ard
تپِش	ardere
تپِش	arzand
تپِش	caldura
تپِش	caldura
تپِش	caldura
تُپکچی	gunner
تپکنا	durerea
تپکنا	durere
تپکنا	dureri
تپن	caldura
تپن	caldura
تپن	caldura
تپن	caldura
تپن	heat
تپن	caldura
تپن	caldura
تپنا	stralucire
تپنچہ	pistol
تپیدہ	stralucitoare
تپیدہ	stralucitor
تپیدہ	stralucind
تپیدہ	stralucitoare
تپیدہ	agitat
تپیدہ	cald
تپیدہ	fierbinte
تت	rezultatul
تت	rezultat
تت	adevarat
تت	adevarat
تت	pura
تت	pura
تت	pure
تت	pur
تت	esenta
تت	esenta
تت	elementul
تت	element
تت	sincere
تت	sincer
تتّا	suparat
تتّا	furioasa
تتّا	suparata
تتّا	furios
تتّا	suparat
تتّا	furioasa
تتّا	furios
تتّا	cald
تتّا	fierbinte
تتّا	fierbere
تتّا	zelos
تتّا	entuziast
تتّا	calde
تتّا	cald
تتّا	calda
تتاتائولا	impetuos
تتابُع	succesive
تتابُع	continuu
تتری	belle
تِتری	butterfly
تِتری	fluture
تِتری	fluturele
تِتری	fluturi
تُتق	cort
تُتق	cortul
تُتلانا	lisp
تِتلی	belle
تِتلی	butterfly
تِتلی	fluture
تِتلی	fluturele
تِتلی	fluturi
تِتمبا	disputa
تِتمبا	contesta
تِتمبا	disputa
تِتمبا	litigiu
تِتمبا	complot
تِتمبا	intriga
تِتمبا	intriga
تِتمبا	repara
تِتمبا	fix
تِتمبا	repara
تِتمبا	repar
تِتمبا	impediment
تِتمبا	stratagema
تِتمبا	obstacole
تِتمبا	obstacol
تتِمّہ	suplimentul
تتِمّہ	supliment
تتِمّہ	anexa
تتِمّہ	apendicele
تتِمّہ	apendice
تتِمّہ	epilog
تتِمّہ	postscript
تتمیم	completarea
تتمیم	finalizarea
تتمیم	finalizare
تتمیم	completare
تتّوتھمبو	consolare
تتّوتھمبو	verific
تتّوتھمبو	verificarea
تتیّا	inteligent
تتیّا	sharp
تٹ	panta
تٹ	panta
تٹ	orizont
تٹ	orizontul
تٹ	horizon
تثلیث	trine
تثلیث	fiule
تثلیث	fiul
تثلیث	fiu
تثنیہ	dublarea
تجاذُب	atractie
تُجّار	comercianti
تُجّار	negustori
تُجّار	negustorii
تجارِب	experiente
تجارِب	experiente
تِجارت	trafic
تِجارت	traficul
تِجارت	comert
تِجارت	comert
تِجارت	comertul
تِجارت	comertul
تِجارت	comert
تِجارت	business
تِجارت	afacere
تِجارت	afacerea
تِجارت	afaceri
تِجارتی	comerciale
تِجارتی	comercial
تِجارتی	reclama
تِجارتی	comerciala
تِجارتی	business
تِجارتی	afacere
تِجارتی	afacerea
تِجارتی	afaceri
تجاسُر	curaj
تجاسُر	curajul
تجاسُر	indrazneala
تجاسُر	indrazneala
تجاسُر	indrazneala
تجاسُر	fermitate
تجانُس	omogenitatea
تجاوُز	abatere
تجاوُز	deviere
تجاہُد	incerc
تجاہُد	incercand
تجاہُل	apatie
تجاہُل	indiferenta
تجدُّد	inovare
تجدُّد	inovarea
تجدُّد	noutate
تجدُّد	noutatea
تجدید	noutate
تجدید	noutatea
تجدید	noutate
تجدید	noutatea
تجدید	reinnoire
تجدید	reinnoirea
تجدیدی	reinviat
تجدیدی	reinnoit
تجدیدی	reinnoite
تجدیدی	reinnoita
تجدیف	erezie
تجدیف	blasfemie
تجرباتی	experimentala
تجرباتی	experimentale
تجرباتی	experimental
تجربہ	experienta
تجربہ	experienta
تجربہ	experienta
تجربہ	experimentul
تجربہ	experiment
تجربہ	experimenteaza
تجربہ	proces
تجربہ	procesul
تجرُّد	celibat
تجرُّد	singuratate
تجرُّد	singuratatea
تجریح	critica
تجریح	critici
تجریح	critica
تجریح	criticile
تجرید	separare
تجرید	separarea
تجرید	abstractizare
تجرید	singuratate
تجرید	singuratatea
تجریدی	imaginara
تجریدی	imaginari
تجریدی	imaginare
تجریدی	imaginar
تجریدی	ideala
تجریدی	ideal
تجریدی	ideala
تجریدی	ideale
تجریدی	idee
تجریدی	ideea
تجریدی	idea
تجریدی	separat
تجریدی	separa
تجریدی	separata
تجریدی	separate
تجریدی	obscure
تجریدی	obscura
تجریدی	obscur
تجریدی	mistic
تجریدی	mistice
تجریدی	mistica
تجزّی	analize
تجزّی	analiza
تجزّی	analiza
تجزیاتی	analitica
تجزیاتی	analitice
تجزیاتی	analitic
تجزیہ	analize
تجزیہ	analiza
تجزیہ	analiza
تجسُّس	curiozitatea
تجسُّس	curiozitate
تجسُّس	spionaj
تجسیم	incarnare
تجلّی	stralucire
تجلّی	luminozitate
تجلّی	splendoare
تجلیل	elogiu
تجلیل	lauda
تجلیل	lauda
تجلیل	laude
تجلیہ	lustruire
تجمُّد	solidificare
تجمُّد	consolidare
تجمُّد	consolidarea
تجمُّع	acumularea
تجمُّع	acumulare
تجمُّل	splendoare
تجمُّل	decor
تجمید	congelare
تجمیر	tamaie
تجمیر	tamaie
تجمیع	colectivizarea
تجمیع	agregate
تجمیع	pluralitate
تجنا	abandoneaza
تجنُّب	evitarea
تجنُّب	evitare
تجنُّب	retragere
تجنُّب	retragerea
تجنُّب	sevraj
تجنُّب	evitarea
